ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1213,6212,3809150,6212,3855150
1213,6212,3809150,6212,3855150
1213,6212,3810150,6212,3856150
1213,6212,3811150,6212,3857150
1213,6212,3812150,6212,3858150
1213,6212,3812150,6212,3858150
1213,6212,3812960,6212,3858960
1213,6212,3813770,6212,3859770
1213,6212,3814090,6212,3860090
1213,6212,3814640,6212,3860640
1213,6212,3815640,6212,3861640
1213,6212,3815960,6212,3861960
1213,6212,3816960,6212,3862960
1213,6212,3817430,6212,3863430
1213,6212,3818240,6212,3864240
1213,6212,3818240,6212,3864240
1213,6212,3819050,6212,3865050
1213,6212,3819050,6212,3865050
1213,6212,3820050,6212,3866050
1213,6212,3820050,6212,3866050
1213,6212,3821050,6212,3867050
1213,6212,3821280,6212,3867280
1213,6212,3822280,6212,3868280
1213,6212,3823280,6212,3869280
1213,6212,3823280,6212,3870090
1213,6212,3823930,6212,3870740
1213,6212,3824930,6212,3871740
1213,6212,3825580,6212,3872390
1213,6212,3826230,6212,3873040
1213,6212,3827230,6212,3874040
1213,6212,3828040,6212,3874850
1213,6212,3828040,6212,3874850
1213,6212,3828360,6212,3875170
1213,6212,3829360,6212,3876170
1213,6212,3830360,6212,3877170
1213,6212,3831360,6212,3878170
1213,6212,3832360,6212,3879170
1213,6212,3833360,6212,3880170
1213,6212,3834360,6212,3881170
1213,6212,3835360,6212,3882170
1213,6212,3836360,6212,3883170
1213,6212,3837360,6212,3884170
1213,6212,3837730,6212,3884540
1213,6212,3838050,6212,3884860
1213,6212,3838860,6212,3885670
1213,6212,3838860,6212,3893670
1213,6212,3838860,6212,3893670
1213,6212,3839860,6212,3894670
1213,6212,3840670,6212,3895480
1213,6212,3841670,6212,3896480
1213,6212,3842140,6212,3896950
1213,6212,3842950,6212,3897760
1213,6212,3843420,6212,3898230
1213,6212,3844230,6212,3899040
1213,6212,3844230,6212,3899040
1213,6212,3845230,6212,3900040
1213,6212,3846230,6212,3901040
1213,6212,3846700,6212,3901510
1213,6212,3847510,6212,3902320
1213,6212,3848510,6212,3903320
1213,6212,3849510,6212,3904320
1213,6212,3849510,6212,3904320
1213,6212,3849830,6212,3904640
1213,6212,3850300,6212,3905110
1213,6212,3850300,6212,3905110
1213,6212,3851300,6212,3906110
1213,6212,3852110,6212,3906920
1213,6212,3852110,6212,3907730
1213,6212,3852580,6212,3908200
1213,6212,3852580,6212,3908200
1213,6212,3853390,6212,3909010
1213,6212,3854390,6212,3910010
1213,6212,3855390,6212,3911010
1213,6212,3856390,6212,3912010
1213,6212,3857390,6212,3913010
1213,6212,3858390,6212,3914010
1213,6212,3858390,6212,3914010
1213,6212,3859390,6212,3915010
1213,6212,3860390,6212,3916010
1213,6212,3861390,6212,3917010
1213,6212,3861390,6212,3917010
1213,6212,3861860,6212,3917480
1213,6212,3862860,6212,3918480
1213,6212,3863860,6212,3919480
1213,6212,3864670,6212,3920290
1213,6212,3864990,6212,3920610
1213,6212,3865990,6212,3921610
1213,6212,3866990,6212,3922610
1213,6212,3867990,6212,3923610
1213,6212,3868990,6212,3924610
1213,6212,3868990,6212,3925420
1213,6212,3869150,6212,3925580
1213,6212,3869620,6212,3926050
1213,6212,3870620,6212,3927050
1213,6212,3871620,6212,3928050
1213,6212,3872620,6212,3929050
1213,6212,3873620,6212,3930050
1213,6212,3873620,6212,3930050
1213,6212,3874620,6212,3931050
1213,6212,3875620,6212,3932050
1213,6212,3876090,6212,3932520
1213,6212,3876900,6212,3933330
1213,6212,3877900,6212,3934330
1213,6212,3878900,6212,3935330
1213,6212,3879900,6212,3936330
1213,6212,3880900,6212,3937330
1213,6212,3881710,6212,3938140
1213,6212,3882520,6212,3938950
1213,6212,3882520,6212,3938950
1213,6212,3882520,6212,3938950
1213,6212,3882520,6212,3939950
1213,6212,3883520,6212,3940950
1213,6212,3883520,6212,3940950
1213,6212,3884520,6212,3941950
1213,6212,3884680,6212,3942110
1213,6212,3885680,6212,3943110
1213,6212,3886680,6212,3944110
1213,6212,3886680,6212,3944110
1213,6212,3887680,6212,3945110
1213,6212,3888150,6212,3945580
1213,6212,3888150,6212,3946580
1213,6212,3888150,6212,3947580
1213,6212,3888150,6212,3947580
1213,6212,3889150,6212,3948580
1213,6212,3890150,6212,3949580
1213,6212,3891150,6212,3950580
1213,6212,3891620,6212,3951050
1213,6212,3891620,6212,3951050
1213,6212,3892270,6212,3951700
1213,6212,3893080,6212,3952510
1213,6212,3893080,6212,3952510
1213,6212,3894080,6212,3953510
1213,6212,3895080,6212,3954510
1213,6212,3895890,6212,3955320
1213,6212,3896890,6212,3956320
1213,6212,3897210,6212,3956640
1213,6212,3897860,6212,3957290
1213,6212,3898860,6212,3958290
1213,6212,3899860,6212,3959290
1213,6212,3900860,6212,3960290
1213,6212,3901080,6212,3960510
1213,6212,3902080,6212,3961510
1213,6212,3903080,6212,3962510
1213,6212,3903430,6212,3962860
1213,6212,3904430,6212,3963860
1213,6212,3904430,6212,3963860
1213,6212,3905430,6212,3964860
1213,6212,3906430,6212,3965860
1213,6212,3906660,6212,3966090
1213,6212,3907130,6212,3966560
1213,6212,3908130,6212,3967560
1213,6212,3909130,6212,3968560
1213,6212,3909450,6212,3968880
1213,6212,3910450,6212,3969880
1213,6212,3911450,6212,3970880
1213,6212,3912450,6212,3971880
1213,6212,3912920,6212,3972350
1213,6212,3913920,6212,3973350
1213,6212,3914730,6212,3974160
1213,6212,3914960,6212,3974390
1213,6212,3915430,6212,3974860
1213,6212,3916430,6212,3975860
1213,6212,3916750,6212,3976180
1213,6212,3917220,6212,3976650
1213,6212,3918220,6212,3977650
1213,6212,3918680,6212,3978110
1213,6212,3919680,6212,3979110
1213,6212,3920680,6212,3980110
1213,6212,3921150,6212,3980580
1213,6212,3922150,6212,3981580
1213,6212,3922470,6212,3981900
1213,6212,3922470,6212,3982900
1213,6212,3923470,6212,3983900
1213,6212,3924470,6212,3984900
1213,6212,3925280,6212,3985710
1213,6212,3926280,6212,3986710
1213,6212,3926280,6212,3986710
1213,6212,3927280,6212,3987710
1213,6212,3927280,6212,3987710
1213,6212,3928090,6212,3988520
1213,6212,3928320,6212,3988750
1213,6212,3929320,6212,3989750
1213,6212,3929790,6212,3990220
1213,6212,3930790,6212,3991220
1213,6212,3931790,6212,3992220
1213,6212,3931790,6212,3992220
1213,6212,3932790,6212,3993220
1213,6212,3933790,6212,3994220
1213,6212,3933790,6212,3994220
1213,6212,3934790,6212,3995220
1213,6212,3935790,6212,3996220
1213,6212,3936790,6212,3997220
1213,6212,3936790,6212,3997220
1213,6212,3937790,6212,3998220
1213,6212,3938790,6212,3999220
1213,6212,3938790,6212,3999220
1213,6212,3939440,6212,3999870
1213,6212,3940440,6212,4000870
1213,6212,3940440,6212,4008870
1213,6212,3940440,6212,4008870
1213,6212,3941440,6212,4009870
1213,6212,3942090,6212,4010520
1213,6212,3942090,6212,4010520
1213,6212,3943090,6212,4011520
1213,6212,3944090,6212,4012520
1213,6212,3944090,6212,4012520
1213,6212,3944320,6212,4012750
1213,6212,3945320,6212,4013750
1213,6212,3945780,6212,4014210
1213,6212,3946780,6212,4015210
1213,6212,3947780,6212,4016210
1213,6212,3947780,6212,4016210
1213,6212,3948780,6212,4017210
1213,6212,3948940,6212,4017370
1213,6212,3949410,6212,4017840
1213,6212,3949410,6212,4025840
1213,6212,3950410,6212,4026840
1213,6212,3950410,6212,4026840
1213,6212,3950880,6212,4027310
1213,6212,3951880,6212,4028310
1213,6212,3952880,6212,4029310
1213,6212,3953880,6212,4030310
1213,6212,3954880,6212,4031310
1213,6212,3954880,6212,4032310
1213,6212,3955350,6212,4032780
1213,6212,3955350,6212,4032780
1213,6212,3956160,6212,4033590
1213,6212,3957160,6212,4034590
1213,6212,3957160,6212,4034590
1213,6212,3957160,6212,4034590
1213,6212,3957620,6212,4035050
1213,6212,3958620,6212,4036050
1213,6212,3959090,6212,4036520
1213,6212,3959900,6212,4037330
1213,6212,3960900,6212,4038330
1213,6212,3960900,6212,4038330
1213,6212,3961900,6212,4039330
1213,6212,3962900,6212,4040330
1213,6212,3963120,6212,4040550
1213,6212,3963930,6212,4041360
1213,6212,3964740,6212,4042170
1213,6212,3965740,6212,4043170
1213,6212,3966550,6212,4043980
1213,6212,3966870,6212,4044300
1213,6212,3967870,6212,4045300
1213,6212,3968340,6212,4045770
1213,6212,3969340,6212,4046770
1213,6212,3969820,6212,4047250
1213,6212,3970820,6212,4048250
1213,6212,3971630,6212,4049060
1213,6212,3972630,6212,4050060
1213,6212,3973630,6212,4051060
1213,6212,3973630,6212,4051060
1213,6212,3974630,6212,4052060
1213,6212,3975630,6212,4053060
1213,6212,3976440,6212,4053870
1213,6212,3977440,6212,4054870
1213,6212,3978440,6212,4055870
1213,6212,3978440,6212,4056870
1213,6212,3979440,6212,4057870
1213,6212,3980440,6212,4058870
1213,6212,3980760,6212,4059190
1213,6212,3981760,6212,4060190
1213,6212,3982230,6212,4060660
1213,6212,3983230,6212,4061660
1213,6212,3984230,6212,4062660
1213,6212,3984700,6212,4063130
1213,6212,3985700,6212,4064130
1213,6212,3986510,6212,4064940
1213,6212,3987510,6212,4065940
1213,6212,3987510,6212,4066940
1213,6212,3988510,6212,4067940
1213,6212,3989320,6212,4068750
1213,6212,3990320,6212,4069750
1213,6212,3990970,6212,4070400
1213,6212,3991290,6212,4070720
1213,6212,3992290,6212,4071720
1213,6212,3992750,6212,4072180
1213,6212,3993750,6212,4073180
1213,6212,3993750,6212,4074180
1213,6212,3994400,6212,4074830
1213,6212,3994560,6212,4074990
1213,6212,3995560,6212,4075990
1213,6212,3996370,6212,4076800
1213,6212,3996590,6212,4077020
1213,6212,3997590,6212,4078020
1213,6212,3998180,6212,4078610
1213,6212,3999180,6212,4079610
1213,6212,4000180,6212,4080610
1213,6212,4000990,6212,4081420
1213,6212,4001990,6212,4082420
1213,6212,4001990,6212,4082420
1213,6212,4002990,6212,4083420
1213,6212,4003800,6212,4084230
1213,6212,4004610,6212,4085040
1213,6212,4005610,6212,4086040
1213,6212,4005830,6212,4086260
1213,6212,4006830,6212,4087260
1213,6212,4007640,6212,4088070
1213,6212,4007640,6212,4088070
1213,6212,4007640,6212,4088070
1213,6212,4008640,6212,4089070
1213,6212,4009640,6212,4090070
1213,6212,4010230,6212,4090660
1213,6212,4011230,6212,4091660
1213,6212,4011230,6212,4091660
1213,6212,4012230,6212,4092660
1213,6212,4013040,6212,4093470
1213,6212,4014040,6212,4094470
1213,6212,4015040,6212,4095470
1213,6212,4015510,6212,4095940
1213,6212,4016510,6212,4096940
1213,6212,4017510,6212,4097940
1213,6212,4018510,6212,4098940
1213,6212,4019060,6212,4099490
1213,6212,4020060,6212,4100490
1213,6212,4020530,6212,4100960
1213,6212,4020530,6212,4100960
1213,6212,4021180,6212,4101610
1213,6212,4021650,6212,4102080
1213,6212,4021650,6212,4102080
1213,6212,4022120,6212,4102550
1213,6212,4022350,6212,4102780
1213,6212,4023350,6212,4103780
1213,6212,4023350,6212,4103780
1213,6212,4024350,6212,4104780
1213,6212,4024350,6212,4104780
1213,6212,4024580,6212,4105010
1213,6212,4024580,6212,4105010
1213,6212,4024580,6212,4105010
1213,6212,4025580,6212,4106010
1213,6212,4026580,6212,4107010
1213,6212,4027580,6212,4108010
1213,6212,4028580,6212,4109010
1213,6212,4028900,6212,4109330
1213,6212,4029550,6212,4109980
1213,6212,4030360,6212,4110790
1213,6212,4030950,6212,4111380
1213,6212,4031110,6212,4111540
1213,6212,4031110,6212,4111540
1213,6212,4031580,6212,4112010
1213,6212,4032580,6212,4113010
1213,6212,4033580,6212,4114010
1213,6212,4034050,6212,4114480
1213,6212,4035050,6212,4115480
1213,6212,4036050,6212,4116480
1213,6212,4037050,6212,4117480
1213,6212,4037050,6212,4117480
1213,6212,4038050,6212,4118480
1213,6212,4038860,6212,4119290
1213,6212,4039670,6212,4120100
1213,6212,4039990,6212,4120420
1213,6212,4040990,6212,4121420
1213,6212,4041990,6212,4122420
1213,6212,4042800,6212,4123230
1213,6212,4043020,6212,4123450
1213,6212,4043830,6212,4124260
1213,6212,4044830,6212,4125260
1213,6212,4045830,6212,4126260
1213,6212,4046830,6212,4127260
1213,6212,4047160,6212,4127590
1213,6212,4048160,6212,4128590
1213,6212,4048630,6212,4129060
1213,6212,4049100,6212,4129530
1213,6212,4050100,6212,4130530
1213,6212,4050650,6212,4131080
1213,6212,4051650,6212,4132080
1213,6212,4051880,6212,4132310
1213,6212,4052880,6212,4133310
1213,6212,4052880,6212,4133310
1213,6212,4053880,6212,4134310
1213,6212,4053880,6212,4134310
1213,6212,4053880,6212,4135310
1213,6212,4054880,6212,4136310
1213,6212,4055880,6212,4137310
1213,6212,4056350,6212,4137780
1213,6212,4056350,6212,4137780
1213,6212,4057350,6212,4138780
1213,6212,4058350,6212,4139780
1213,6212,4059350,6212,4140780
1213,6212,4060350,6212,4141780
1213,6212,4061350,6212,4142780
1213,6212,4062350,6212,4143780
1213,6212,4063350,6212,4144780
1213,6212,4064160,6212,4145590
1213,6212,4065160,6212,4146590
1213,6212,4065160,6212,4146590
1213,6212,4065160,6212,4147590
1213,6212,4065160,6212,4147590
1213,6212,4065160,6212,4147590
1213,6212,4066160,6212,4148590
1213,6212,4066160,6212,4148590
1213,6212,4067160,6212,4149590
1213,6212,4067810,6212,4150240
1213,6212,4068810,6212,4151240
1213,6212,4069460,6212,4151890
1213,6212,4070460,6212,4152890
1213,6212,4071110,6212,4153540
1213,6212,4071570,6212,4154000
1213,6212,4072380,6212,4154810
1213,6212,4073380,6212,4155810
1213,6212,4073850,6212,4156280
1213,6212,4074070,6212,4156500
1213,6212,4075070,6212,4157500
1213,6212,4075070,6212,4158500
1213,6212,4076070,6212,4159500
1213,6212,4076540,6212,4159970
1213,6212,4077010,6212,4160440
1213,6212,4077010,6212,4160440
1213,6212,4078010,6212,4161440
1213,6212,4078010,6212,4161440
1213,6212,4079010,6212,4162440
1213,6212,4079820,6212,4163250
1213,6212,4080820,6212,4164250
1213,6212,4080820,6212,4165250
1213,6212,4081820,6212,4166250
1213,6212,4082290,6212,4166720
1213,6212,4082290,6212,4166720
1213,6212,4083290,6212,4167720
1213,6212,4083760,6212,4168190
1213,6212,4084570,6212,4169000
1213,6212,4085040,6212,4169470
1213,6212,4085040,6212,4169470
1213,6212,4086040,6212,4170470
1213,6212,4086850,6212,4171280
1213,6212,4087850,6212,4172280
1213,6212,4087850,6212,4172280
1213,6212,4088850,6212,4173280
1213,6212,4089220,6212,4173650
1213,6212,4089220,6212,4173650
1213,6212,4089220,6212,4173650
1213,6212,4089540,6212,4173970
1213,6212,4089760,6212,4174190
1213,6212,4090410,6212,4174840
1213,6212,4090880,6212,4175310
1213,6212,4091880,6212,4176310
1213,6212,4092690,6212,4177120
1213,6212,4092690,6212,4177120
1213,6212,4093690,6212,4178120
1213,6212,4094690,6212,4179120
1213,6212,4095340,6212,4179770
1213,6212,4095340,6212,4179770
1213,6212,4096340,6212,4180770
1213,6212,4097340,6212,4181770
1213,6212,4097340,6212,4181770
1213,6212,4097660,6212,4182090
1213,6212,4098030,6212,4182460
1213,6212,4098190,6212,4182620
1213,6212,4098650,6212,4183080
1213,6212,4099650,6212,4184080
1213,6212,4099650,6212,4184080
1213,6212,4099650,6212,4184080
1213,6212,4100650,6212,4185080
1213,6212,4100650,6212,4185890
1213,6212,4101650,6212,4186890
1213,6212,4102650,6212,4187890
1213,6212,4103460,6212,4188700
1213,6212,4104270,6212,4189510
1213,6212,4105080,6212,4190320
1213,6212,4105300,6212,4190540
1213,6212,4105760,6212,4191000
1213,6212,4106080,6212,4191320
1213,6212,4106080,6212,4191320
1213,6212,4106890,6212,4192130
1213,6212,4107360,6212,4192600
1213,6212,4107360,6212,4192600
1213,6212,4108170,6212,4193410
1213,6212,4108490,6212,4193730
1213,6212,4109140,6212,4194380
1213,6212,4110140,6212,4195380
1213,6212,4110140,6212,4195380
1213,6212,4111140,6212,4196380
1213,6212,4112140,6212,4197380
1213,6212,4113140,6212,4198380
1213,6212,4113140,6212,4199380
1213,6212,4113140,6212,4199380
1213,6212,4113460,6212,4199700
1213,6212,4114270,6212,4200510
1213,6212,4115270,6212,4201510
1213,6212,4116270,6212,4202510
1213,6212,4116270,6212,4202510
1213,6212,4117270,6212,4203510
1213,6212,4118080,6212,4204320
1213,6212,4118190,6212,4204430
1213,6212,4119000,6212,4205240
1213,6212,4120000,6212,4206240
1213,6212,4120000,6212,4206240
1213,6212,4121000,6212,4207240
1213,6212,4121550,6212,4207790
1213,6212,4122360,6212,4208600
1213,6212,4122680,6212,4208920
1213,6212,4123680,6212,4209920
1213,6212,4124680,6212,4210920
1213,6212,4125680,6212,4211920
1213,6212,4125680,6212,4212570
1213,6212,4126680,6212,4213570
1213,6212,4127150,6212,4214040
1213,6212,4128150,6212,4215040
1213,6212,4128620,6212,4215510
1213,6212,4129080,6212,4215970
1213,6212,4130080,6212,4216970
1213,6212,4130080,6212,4217970
1213,6212,4130550,6212,4218440
1213,6212,4131550,6212,4219440
1213,6212,4132550,6212,4220440
1213,6212,4133550,6212,4221440
1213,6212,4133870,6212,4221760
1213,6212,4134870,6212,4222760
1213,6212,4135340,6212,4223230
1213,6212,4136340,6212,4224230
1213,6212,4137340,6212,4225230
1213,6212,4138340,6212,4226230
1213,6212,4140340,6212,4228230
1213,6212,4141340,6212,4229230
1213,6212,4141340,6212,4230230
1213,6212,4142340,6212,4231230
1213,6212,4143340,6212,4232230
1213,6212,4144340,6212,4233230
1213,6212,4144340,6212,4233230
1213,6212,4144340,6212,4233230
1213,6212,4145340,6212,4234230
1213,6212,4146150,6212,4235040
1213,6212,4147150,6212,4236040
1213,6212,4148150,6212,4237040
1213,6212,4148150,6212,4237040
1213,6212,4148150,6212,4237040
1213,6212,4149150,6212,4238040
1213,6212,4149960,6212,4238850
1213,6212,4150960,6212,4239850
1213,6212,4151770,6212,4240660
1213,6212,4152770,6212,4241660
1213,6212,4152770,6212,4241660
1213,6212,4153230,6212,4242120
1213,6212,4154040,6212,4242930
1213,6212,4154040,6212,4242930
1213,6212,4154040,6212,4242930
1213,6212,4155040,6212,4243930
1213,6212,4155040,6212,4243930
1213,6212,4155270,6212,4244160
1213,6212,4155920,6212,4244810
1213,6212,4156730,6212,4245620
1213,6212,4156730,6212,4246620
1213,6212,4157730,6212,4247620
1213,6212,4158730,6212,4248620
1213,6212,4159730,6212,4249620
1213,6212,4159730,6212,4249620
1213,6212,4160730,6212,4250620
1213,6212,4161540,6212,4251430
1213,6212,4162540,6212,4252430
1213,6212,4162760,6212,4252650
1213,6212,4163760,6212,4253650
1213,6212,4164760,6212,4254650
1213,6212,4165760,6212,4255650
1213,6212,4166760,6212,4256650
1213,6212,4166760,6212,4256650
1213,6212,4167760,6212,4257650
1213,6212,4168760,6212,4258650
1213,6212,4169760,6212,4259650
1213,6212,4170080,6212,4259970
1213,6212,4171080,6212,4260970
1213,6212,4172080,6212,4261970
1213,6212,4172890,6212,4262780
1213,6212,4173890,6212,4263780
1213,6212,4173890,6212,4263780
1213,6212,4174700,6212,4264590
1213,6212,4175700,6212,4265590
1213,6212,4176700,6212,4266590
1213,6212,4177510,6212,4267400
1213,6212,4177510,6212,4267400
1213,6212,4177510,6212,4268050
1213,6212,4178510,6212,4269050
1213,6212,4179510,6212,4270050
1213,6212,4179830,6212,4270370
1213,6212,4180830,6212,4271370
1213,6212,4180830,6212,4271370
1213,6212,4181300,6212,4271840
1213,6212,4182300,6212,4272840
1213,6212,4183300,6212,4273840
1213,6212,4184300,6212,4274840
1213,6212,4184620,6212,4275160
1213,6212,4185430,6212,4275970
1213,6212,4186430,6212,4276970
1213,6212,4187430,6212,4277970
1213,6212,4187430,6212,4277970
1213,6212,4188080,6212,4278620
1213,6212,4189080,6212,4279620
1213,6212,4190080,6212,4280620
1213,6212,4190080,6212,4280620
1213,6212,4191080,6212,4281620
1213,6212,4192080,6212,4282620
1213,6212,4192080,6212,4282620
1213,6212,4193080,6212,4283620
1213,6212,4194080,6212,4284620
1213,6212,4195080,6212,4285620
1213,6212,4196080,6212,4286620
1213,6212,4197080,6212,4287620
1213,6212,4197450,6212,4287990
1213,6212,4198450,6212,4288990
1213,6212,4198920,6212,4289460
1213,6212,4199390,6212,4289930
1213,6212,4200390,6212,4290930
1213,6212,4201390,6212,4291930
1213,6212,4202390,6212,4292930
1213,6212,4206390,6212,4296930
1213,6212,4206850,6212,4297390
1213,6212,4206850,6212,4297390
1213,6212,4207320,6212,4297860
1213,6212,4207790,6212,4298330
1213,6212,4208790,6212,4299330
1213,6212,4208790,6212,4299330
1213,6212,4209260,6212,4299800
1213,6212,4210260,6212,4300800
1213,6212,4210260,6212,4300800
1213,6212,4210260,6212,4300800
1213,6212,4210610,6212,4301150
1213,6212,4211080,6212,4301620
1213,6212,4211550,6212,4302090
1213,6212,4212550,6212,4303090
1213,6212,4212870,6212,4303410
1213,6212,4213680,6212,4304220
1213,6212,4214000,6212,4304540
1213,6212,4214550,6212,4305090
1213,6212,4215020,6212,4305560
1213,6212,4216020,6212,4306560
1213,6212,4217020,6212,4307560
1213,6212,4217020,6212,4307560
1213,6212,4217020,6212,4307560
1213,6212,4218020,6212,4308560
1213,6212,4218020,6212,4308560
1213,6212,4218830,6212,4309370
1213,6212,4218990,6212,4309530
1213,6212,4218990,6212,4310530
1213,6212,4218990,6212,4310530
1213,6212,4219990,6212,4311530
1213,6212,4220460,6212,4312000
1213,6212,4221270,6212,4312810
1213,6212,4222270,6212,4313810
1213,6212,4223270,6212,4314810
1213,6212,4224270,6212,4315810
1213,6212,4225270,6212,4316810
1213,6212,4226080,6212,4317620
1213,6212,4226080,6212,4317620
1213,6212,4226080,6212,4318620
1213,6212,4226890,6212,4319430
1213,6212,4226890,6212,4319430
1213,6212,4227110,6212,4319650
1213,6212,4227110,6212,4319650
1213,6212,4227920,6212,4320460
1213,6212,4228920,6212,4321460
1213,6212,4229920,6212,4322460
1213,6212,4230920,6212,4323460
1213,6212,4231920,6212,4324460
1213,6212,4231920,6212,4324460
1213,6212,4232920,6212,4325460
1213,6212,4233920,6212,4326460
1213,6212,4234730,6212,4327270
1213,6212,4235730,6212,4328270
1213,6212,4236730,6212,4329270
1213,6212,4237730,6212,4330270
1213,6212,4237730,6212,4331270
1213,6212,4237730,6212,4331270
1213,6212,4237730,6212,4332270
1213,6212,4237730,6212,4340270
1213,6212,4237960,6212,4340500
1213,6212,4238960,6212,4341500
1213,6212,4239960,6212,4342500
1213,6212,4240510,6212,4343050
1213,6212,4241320,6212,4343860
1213,6212,4242320,6212,4344860
1213,6212,4242320,6212,4345860
1213,6212,4243130,6212,4346670
1213,6212,4243600,6212,4347140
1213,6212,4244600,6212,4348140
1213,6212,4245060,6212,4348600
1213,6212,4245870,6212,4349410
1213,6212,4246870,6212,4350410
1213,6212,4247870,6212,4351410
1213,6212,4247870,6212,4351410
1213,6212,4248870,6212,4352410
1213,6212,4249680,6212,4353220
1213,6212,4250680,6212,4354220
1213,6212,4251140,6212,4354680
1213,6212,4252140,6212,4355680
1213,6212,4256140,6212,4359680
1213,6212,4257140,6212,4360680
1213,6212,4258140,6212,4361680
1213,6212,4258140,6212,4361680
1213,6212,4258140,6212,4361680
1213,6212,4258140,6212,4361680
1213,6212,4259140,6212,4362680
1213,6212,4259950,6212,4363490
1213,6212,4260950,6212,4364490
1213,6212,4261760,6212,4365300
1213,6212,4262230,6212,4365770
1213,6212,4262880,6212,4366420
1213,6212,4263880,6212,4367420
1213,6212,4264880,6212,4368420
1213,6212,4265340,6212,4368880
1213,6212,4266340,6212,4369880
1213,6212,4267340,6212,4370880
1213,6212,4268340,6212,4371880
1213,6212,4269340,6212,4372880
1213,6212,4269810,6212,4373350
1213,6212,4270130,6212,4373670
1213,6212,4271130,6212,4374670
1213,6212,4271940,6212,4375480
1213,6212,4272940,6212,4376480
1213,6212,4273940,6212,4377480
1213,6212,4274940,6212,4378480
1213,6212,4275260,6212,4378800
1213,6212,4275730,6212,4379270
1213,6212,4276730,6212,4380270
1213,6212,4278730,6212,4382270
1213,6212,4279730,6212,4383270
1213,6212,4279730,6212,4383270
1213,6212,4280200,6212,4383740
1213,6212,4280670,6212,4384210
1213,6212,4281320,6212,4384860
1213,6212,4282320,6212,4385860
1213,6212,4282320,6212,4386860
1213,6212,4283320,6212,4387860
1213,6212,4284320,6212,4388860
1213,6212,4285130,6212,4389670
1213,6212,4286130,6212,4390670
1213,6212,4287130,6212,4391670
1213,6212,4288130,6212,4392670
1213,6212,4288130,6212,4392670
1213,6212,4289130,6212,4393670
1213,6212,4289600,6212,4394140
1213,6212,4290600,6212,4395140
1213,6212,4290920,6212,4395460
1213,6212,4291730,6212,4396270
1213,6212,4291730,6212,4396270
1213,6212,4292050,6212,4396590
1213,6212,4293050,6212,4397590
1213,6212,4294050,6212,4398590
1213,6212,4295050,6212,4399590
1213,6212,4295160,6212,4399700
1213,6212,4297160,6212,4401700
1213,6212,4297970,6212,4402510
1213,6212,4298020,6212,4402560
1213,6212,4298830,6212,4403370
1213,6212,4299830,6212,4404370
1213,6212,4299830,6212,4404370
1213,6212,4300160,6212,4404700
1213,6212,4301160,6212,4405700
1213,6212,4302160,6212,4406700
1213,6212,4302970,6212,4407510
1213,6212,4302970,6212,4407510
1213,6212,4303970,6212,4408510
1213,6212,4304970,6212,4409510
1213,6212,4305440,6212,4409980
1213,6212,4306440,6212,4410980
1213,6212,4307440,6212,4411980
1213,6212,4308250,6212,4412790
1213,6212,4308720,6212,4413260
1213,6212,4309530,6212,4414070
1213,6212,4310530,6212,4415070
1213,6212,4311340,6212,4415880
1213,6212,4312340,6212,4416880
1213,6212,4312340,6212,4416880
1213,6212,4312340,6212,4416880
1213,6212,4313340,6212,4417880
1213,6212,4313660,6212,4418200
1213,6212,4314660,6212,4419200
1213,6212,4314660,6212,4419200
1213,6212,4315660,6212,4420200
1213,6212,4315890,6212,4420430
1213,6212,4315890,6212,4420430
1213,6212,4316890,6212,4421430
1213,6212,4317210,6212,4421750
1213,6212,4318210,6212,4422750
1213,6212,4318680,6212,4423220
1213,6212,4319680,6212,4424220
1213,6212,4319680,6212,4424220
1213,6212,4320490,6212,4425030
1213,6212,4321490,6212,4426030
1213,6212,4322490,6212,4427030
1213,6212,4323490,6212,4428030
1213,6212,4323490,6212,4428030
1213,6212,4323490,6212,4428030
1213,6212,4323960,6212,4428500
1213,6212,4324960,6212,4429500
1213,6212,4325960,6212,4430500
1213,6212,4326770,6212,4431310
1213,6212,4326930,6212,4431470
1213,6212,4327930,6212,4432470
1213,6212,4328930,6212,4433470
1213,6212,4329930,6212,4434470
1213,6212,4330580,6212,4435120
1213,6212,4331580,6212,4436120
1213,6212,4332170,6212,4436710
1213,6212,4332400,6212,4436940
1213,6212,4333400,6212,4437940
1213,6212,4334400,6212,4438940
1213,6212,4334770,6212,4439310
1213,6212,4335240,6212,4439780
1213,6212,4335460,6212,4440000
