ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1038645.73,39.83,20.98,576173.91,22.09
1038641.1,39.84,20.99,576123.7,22.1
1038636.48,39.85,21.01,576575.79,22.12
1038438.21,39.86,21.01,576557.37,22.13
1038069.19,39.85,21.01,576199.31,22.12
1037876.59,39.86,21.02,576045.7,22.12
1037789.36,39.87,21.02,575873.51,22.12
1037601.42,39.87,21.02,575614.93,22.12
1037982.99,39.9,21.05,576305.22,22.15
1037968.3,39.91,21.07,576293.94,22.16
1038122.94,39.92,21.07,576321.85,22.16
1038118.31,39.93,21.08,576356.47,22.17
1038382.7,39.95,21.11,576764.55,22.19
1038190.11,39.96,21.12,577246.27,22.22
1038185.48,39.97,21.13,577224.12,22.23
1038433.77,39.99,21.15,577293.66,22.23
1038231.12,40.0,21.15,577539.77,22.25
1038616.78,40.03,21.18,577617.27,22.26
1038948.82,40.04,21.2,577408.83,22.25
1038944.2,40.06,21.21,577427.42,22.26
1039184.32,40.07,21.23,578302.81,22.3
1038991.73,40.08,21.24,578266.32,22.31
1038799.14,40.09,21.24,578231.07,22.31
1039241.1,40.12,21.28,577992.57,22.31
1038719.22,40.11,21.27,577428.21,22.3
1038719.22,40.11,21.27,577428.21,22.3
1038719.22,40.11,21.27,577678.14,22.31
1038526.62,40.12,21.28,577651.43,22.32
1038526.62,40.12,21.28,577623.99,22.32
1038652.83,40.14,21.29,577625.27,22.32
1038901.12,40.15,21.31,578083.29,22.34
1038708.53,40.16,21.32,578554.8,22.37
1038708.53,40.16,21.32,578554.8,22.37
1038703.9,40.17,21.33,578537.21,22.38
1038511.31,40.18,21.34,578732.98,22.39
1038318.72,40.19,21.35,578723.02,22.4
1038558.84,40.21,21.36,579131.2,22.42
1038554.22,40.22,21.38,579100.32,22.43
1037783.86,40.25,21.41,578860.68,22.45
1037783.86,40.25,21.41,578860.68,22.45
1037591.27,40.26,21.42,579112.66,22.47
1037102.86,40.25,21.41,578612.46,22.46
1037102.86,40.25,21.41,578612.46,22.46
1037065.45,40.26,21.42,578092.49,22.44
1037305.57,40.28,21.43,577989.13,22.44
1037112.98,40.29,21.44,578111.24,22.46
1036920.39,40.29,21.45,578100.96,22.47
1037160.52,40.31,21.47,579337.85,22.52
1036967.93,40.32,21.48,579378.47,22.53
1038283.2,40.39,21.54,579259.95,22.53
1038090.61,40.39,21.55,579299.95,22.54
1037926.29,40.4,21.56,578616.7,22.52
1037706.64,40.4,21.56,578579.19,22.53
1037716.06,40.4,21.56,579931.06,22.58
1037871.99,40.41,21.57,582938.06,22.7
1037679.4,40.42,21.57,582781.47,22.7
1037674.78,40.43,21.59,582573.92,22.7
1037660.08,40.44,21.6,582559.38,22.71
1037319.67,40.44,21.59,582336.39,22.7
1037319.67,40.44,21.59,582336.39,22.7
1037127.08,40.45,21.6,582348.15,22.71
1036947.81,40.45,21.6,582081.62,22.7
1036657.37,40.44,21.59,581857.79,22.7
1036652.74,40.45,21.61,581555.64,22.69
1036652.74,40.45,21.61,581555.64,22.69
1037054.23,40.47,21.63,581734.99,22.7
1037294.35,40.49,21.64,582106.47,22.72
1037459.58,40.49,21.65,582170.31,22.72
1037459.58,40.49,21.65,582151.77,22.72
1037681.79,40.51,21.67,581924.61,22.72
1037277.58,40.51,21.66,581314.51,22.7
1036908.56,40.5,21.65,581004.1,22.69
1037317.76,40.52,21.67,581213.76,22.7
1037557.88,40.53,21.69,581931.55,22.73
1037355.87,40.54,21.7,581709.1,22.73
1037182.12,40.55,21.71,583099.76,22.8
1036989.53,40.56,21.72,582967.95,22.8
1036989.53,40.56,21.72,582946.53,22.8
1037121.42,40.58,21.73,582872.28,22.8
1037116.79,40.59,21.74,582848.73,22.81
1037202.63,40.61,21.76,585288.63,22.91
1037010.04,40.62,21.77,585174.97,22.92
1037010.04,40.62,21.77,585278.86,22.92
1037010.04,40.62,21.77,585278.86,22.92
1037322.36,40.63,21.78,585721.93,22.94
1037129.77,40.64,21.79,585785.4,22.95
1036937.18,40.64,21.8,585758.76,22.96
1036937.18,40.64,21.8,585689.25,22.96
1036744.59,40.65,21.81,586076.84,22.98
1036546.32,40.66,21.82,586226.56,23.0
1036353.73,40.67,21.83,586210.37,23.0
1036161.14,40.68,21.83,586183.46,23.01
1035792.12,40.67,21.83,585909.72,23.01
1035792.12,40.67,21.83,585909.72,23.01
1036018.15,40.69,21.84,586039.47,23.02
1036018.15,40.69,21.84,586489.16,23.03
1036018.15,40.69,21.84,586489.16,23.03
1036018.15,40.69,21.84,586489.16,23.03
1035825.56,40.7,21.85,586854.69,23.06
1035777.78,40.71,21.86,587489.69,23.09
1035621.8,40.71,21.86,587684.36,23.1
1035429.21,40.72,21.87,587680.46,23.11
1035614.55,40.74,21.89,587726.98,23.12
1035421.96,40.74,21.9,588244.47,23.15
1035126.55,40.74,21.89,588004.34,23.14
1035366.68,40.76,21.91,588155.89,23.15
1035168.41,40.76,21.92,588132.52,23.16
1034883.34,40.76,21.91,588032.3,23.16
1034690.75,40.77,21.92,588027.88,23.17
1035099.95,40.79,21.94,586688.84,23.12
1035095.32,40.8,21.95,586650.57,23.12
1035090.7,40.81,21.97,586630.47,23.13
1034773.81,40.81,21.96,586532.8,23.13
1034736.4,40.82,21.97,586021.46,23.12
1034726.09,40.83,21.99,586380.16,23.14
1034533.5,40.84,22.0,586346.46,23.15
1034340.91,40.85,22.0,586487.02,23.16
1033846.27,40.84,21.99,586044.63,23.15
1033846.27,40.84,21.99,586044.63,23.15
1034216.01,40.86,22.01,586061.31,23.15
1034013.35,40.87,22.02,586325.13,23.17
1033820.76,40.88,22.03,585233.49,23.14
1034168.91,40.89,22.05,586323.22,23.18
1033976.32,40.9,22.06,586289.28,23.19
1035588.55,40.96,22.12,587599.13,23.24
1035375.07,40.96,22.12,587452.58,23.24
1035839.12,40.98,22.14,591246.98,23.39
1035636.46,40.99,22.14,591395.43,23.41
1035768.35,41.0,22.16,591348.87,23.41
1035246.46,41.0,22.15,590784.51,23.4
1035146.68,41.01,22.16,590542.1,23.4
1035142.05,41.02,22.18,591136.39,23.43
1034949.46,41.03,22.19,591093.41,23.43
1034896.52,41.03,22.19,590861.02,23.43
1034943.64,41.03,22.19,591058.16,23.43
1034589.77,41.03,22.18,590878.63,23.43
1034589.77,41.03,22.18,591232.41,23.45
1034387.11,41.04,22.19,591210.33,23.45
1034194.52,41.04,22.2,591216.35,23.46
1034001.93,41.05,22.21,591214.15,23.47
1034001.93,41.05,22.21,591214.15,23.47
1033809.34,41.06,22.22,591126.86,23.48
1033616.74,41.07,22.23,591700.48,23.51
1033856.87,41.09,22.24,593388.93,23.58
1033552.38,41.08,22.24,593333.9,23.58
1033438.09,41.08,22.24,593234.0,23.58
1033245.5,41.09,22.25,593818.96,23.61
1033090.6,41.1,22.26,594179.93,23.64
1032898.01,41.11,22.26,594105.17,23.65
1032705.41,41.12,22.27,594063.99,23.65
1032266.53,41.12,22.27,593724.01,23.65
1032063.87,41.12,22.28,593707.85,23.66
1032059.25,41.14,22.29,594594.57,23.7
1031866.66,41.15,22.3,594658.97,23.71
1031674.06,41.16,22.31,594630.36,23.72
1031471.41,41.16,22.32,594801.06,23.74
1032759.9,41.23,22.39,595508.77,23.77
1032740.18,41.24,22.4,594914.32,23.76
1032557.01,41.25,22.41,594639.4,23.76
1032364.42,41.26,22.42,594561.69,23.76
1032171.83,41.27,22.43,595121.92,23.8
1031979.24,41.28,22.44,595027.24,23.8
1031979.24,41.28,22.44,595050.07,23.8
1031979.24,41.28,22.44,595050.07,23.8
1032111.12,41.3,22.45,595218.21,23.82
1032512.6,41.32,22.47,596083.91,23.85
1032320.01,41.32,22.48,596061.73,23.86
1032320.01,41.32,22.48,596017.57,23.86
1032320.01,41.32,22.48,596041.27,23.86
1032098.74,41.32,22.48,595793.25,23.85
1031906.15,41.33,22.49,595763.29,23.86
1031934.42,41.33,22.49,595486.23,23.85
1031741.83,41.34,22.5,595494.93,23.86
1031741.83,41.34,22.5,595494.93,23.86
1031858.78,41.34,22.5,595628.26,23.87
1031854.15,41.36,22.51,595610.03,23.87
1031689.83,41.37,22.52,595732.6,23.89
1031525.51,41.38,22.53,597295.26,23.96
1031520.88,41.39,22.55,597278.46,23.97
1031349.74,41.39,22.55,597978.64,24.0
1031166.57,41.4,22.56,597853.59,24.0
1030963.92,41.41,22.56,597835.84,24.01
1030820.78,41.4,22.56,598091.77,24.02
1030816.16,41.42,22.58,597951.63,24.03
1030991.43,41.44,22.59,598401.57,24.05
1030991.43,41.44,22.59,598401.57,24.05
1030986.8,41.45,22.61,598380.26,24.06
1030794.21,41.46,22.62,598506.86,24.07
1031043.76,41.48,22.63,599173.12,24.1
1030841.1,41.48,22.64,599154.26,24.11
1030648.51,41.49,22.65,599096.04,24.12
1030643.88,41.51,22.66,598999.53,24.12
1030460.71,41.52,22.67,598743.12,24.12
1030258.05,41.52,22.68,599028.82,24.14
1030065.46,41.53,22.69,599003.46,24.15
1030871.71,41.57,22.72,600336.01,24.21
1030667.16,41.56,22.72,600073.81,24.2
1030483.99,41.57,22.73,600340.73,24.22
1030483.99,41.57,22.73,600362.83,24.22
1030479.36,41.59,22.74,600354.31,24.23
1030286.77,41.59,22.75,600348.69,24.24
1032401.15,41.69,22.85,604297.02,24.4
1033278.29,41.73,22.89,604306.75,24.41
1033075.63,41.74,22.9,604511.49,24.43
1032881.75,41.75,22.91,604197.01,24.42
1032679.74,41.76,22.92,603771.02,24.42
1032679.74,41.76,22.92,603801.76,24.42
1032679.74,41.76,22.92,603875.45,24.42
1032569.76,41.77,22.93,604268.5,24.45
1032377.17,41.78,22.94,604310.46,24.46
1032503.37,41.8,22.96,604264.79,24.46
1032157.87,41.79,22.95,603806.05,24.45
1031968.48,41.8,22.96,603403.33,24.44
1031775.89,41.81,22.97,603342.45,24.45
1031775.89,41.81,22.97,603342.45,24.45
1031760.4,41.83,22.99,603747.12,24.48
1031567.81,41.84,23.0,603786.0,24.49
1031375.22,41.85,23.0,603729.85,24.49
1031370.6,41.86,23.02,603726.74,24.5
1031178.0,41.87,23.03,603700.12,24.51
1030985.41,41.88,23.04,603673.8,24.52
1030792.82,41.89,23.05,603982.71,24.54
1031115.45,41.9,23.06,605157.61,24.59
1031110.82,41.92,23.08,605810.85,24.63
1031393.15,41.94,23.1,606025.65,24.64
1031200.56,41.95,23.11,606146.37,24.66
1031200.56,41.95,23.11,606134.3,24.66
1030520.82,41.94,23.1,605654.71,24.65
1030328.23,41.95,23.11,606337.82,24.68
1029919.28,41.94,23.1,605993.96,24.68
1029919.28,41.94,23.1,605977.26,24.68
1029726.69,41.95,23.11,605930.91,24.68
1029726.69,41.95,23.11,605899.88,24.68
1029528.42,41.96,23.12,605952.06,24.69
1029513.73,41.97,23.13,605997.1,24.7
1029513.73,41.97,23.13,605987.86,24.7
1029645.61,41.99,23.15,606577.53,24.74
1029343.18,41.98,23.14,606348.77,24.73
1029338.55,42.0,23.16,606404.04,24.74
1029231.1,42.0,23.16,606213.48,24.74
1029038.51,42.01,23.17,606093.54,24.74
1028845.92,42.02,23.17,606021.23,24.75
1028841.29,42.03,23.19,606033.4,24.76
1029081.42,42.05,23.21,605972.23,24.76
1028927.81,42.06,23.22,605612.27,24.76
1028735.22,42.07,23.23,605592.01,24.76
1028542.63,42.08,23.24,605607.74,24.78
1028350.04,42.09,23.25,605678.53,24.79
1027981.02,42.08,23.24,605384.84,24.78
1027976.39,42.09,23.25,605361.76,24.79
1029195.83,42.16,23.32,608675.81,24.93
1029195.83,42.16,23.32,608835.16,24.94
1029003.23,42.17,23.32,608816.83,24.95
1028810.64,42.18,23.33,609022.14,24.97
1028810.64,42.18,23.33,609022.14,24.97
1028618.05,42.19,23.34,609445.66,24.99
1028415.39,42.19,23.35,609422.16,25.0
1028272.66,42.21,23.36,610147.37,25.04
1028114.21,42.2,23.36,609988.91,25.04
1027911.55,42.21,23.37,609972.4,25.05
1027718.96,42.22,23.38,610717.68,25.09
1028328.97,42.26,23.42,612942.77,25.19
1028136.38,42.27,23.43,613077.8,25.21
1028268.27,42.29,23.45,613324.12,25.22
1028075.67,42.3,23.46,613734.32,25.25
1027883.08,42.31,23.47,613707.25,25.26
1027690.49,42.32,23.48,613656.08,25.27
1027497.9,42.33,23.49,613622.83,25.28
1027497.9,42.33,23.49,613622.83,25.28
1026872.24,42.32,23.48,612900.81,25.26
1026679.65,42.33,23.49,612775.06,25.26
1026679.65,42.33,23.49,612752.2,25.26
1026679.65,42.33,23.49,612752.2,25.26
1026487.06,42.34,23.5,612724.33,25.27
1026343.29,42.35,23.51,613008.88,25.29
1026583.41,42.37,23.53,613879.91,25.34
1026715.3,42.38,23.54,613885.79,25.34
1026522.71,42.39,23.55,614580.12,25.38
1026330.11,42.4,23.56,614542.27,25.39
1026330.11,42.4,23.56,614854.35,25.4
1026137.52,42.41,23.57,614892.21,25.42
1025631.08,42.41,23.57,614355.38,25.4
1025259.73,42.4,23.56,614039.09,25.39
1025288.0,42.4,23.56,614170.87,25.4
1025095.41,42.41,23.57,614297.65,25.41
1025123.68,42.41,23.57,615259.41,25.45
1024931.09,42.42,23.58,615473.37,25.47
1025062.97,42.44,23.6,615454.51,25.48
1024680.25,42.43,23.59,615049.41,25.47
1024680.25,42.43,23.59,615049.41,25.47
1024487.66,42.44,23.6,615291.78,25.49
1024295.07,42.45,23.61,615919.72,25.53
1024461.85,42.46,23.62,615209.26,25.5
1024699.75,42.48,23.64,616598.01,25.56
1024942.36,42.5,23.66,618321.33,25.64
1025074.24,42.52,23.68,618319.91,25.65
1024881.65,42.53,23.69,618270.23,25.66
1025525.23,42.57,23.73,617978.98,25.65
1025458.76,42.57,23.73,617897.32,25.65
1024970.35,42.56,23.72,617283.86,25.63
1024777.76,42.57,23.73,617279.73,25.64
1025044.9,42.59,23.75,618609.61,25.7
1025040.27,42.61,23.77,618604.07,25.71
1024847.68,42.62,23.78,618570.9,25.72
1024847.68,42.62,23.78,618578.01,25.72
1024325.06,42.61,23.77,617853.58,25.7
1024132.47,42.62,23.78,617825.09,25.71
1024132.47,42.62,23.78,617849.71,25.71
1024095.81,42.64,23.8,620792.59,25.85
1023984.55,42.65,23.81,621062.9,25.87
1023791.96,42.66,23.82,622049.03,25.92
1023791.96,42.66,23.82,622095.25,25.92
1023777.91,42.67,23.83,621621.48,25.91
1023773.29,42.69,23.85,621669.05,25.92
1024197.24,42.71,23.87,624047.23,26.02
1024419.45,42.73,23.89,624990.61,26.07
1024505.29,42.75,23.91,624783.76,26.07
1024950.41,42.78,23.94,625054.18,26.09
1024757.82,42.79,23.95,625152.74,26.1
1024447.17,42.78,23.94,624804.73,26.09
1024442.54,42.8,23.96,624796.21,26.1
1024442.54,42.8,23.96,624854.78,26.1
1024428.49,42.81,23.97,624903.32,26.11
1024545.44,42.82,23.97,625628.34,26.14
1024362.27,42.83,23.98,626206.5,26.18
1024362.27,42.83,23.98,626206.5,26.18
1024159.61,42.83,23.99,626185.46,26.19
1024561.1,42.86,24.01,626205.32,26.19
1024368.51,42.87,24.02,626180.22,26.2
1024175.91,42.88,24.03,626489.7,26.23
1024175.91,42.88,24.03,626489.7,26.23
1024307.8,42.89,24.05,626456.41,26.23
1024115.21,42.9,24.06,626434.48,26.24
1023626.8,42.89,24.05,626122.94,26.24
1023161.9,42.89,24.04,625535.4,26.22
1022959.24,42.9,24.05,625495.44,26.23
1022954.62,42.91,24.07,625632.13,26.24
1022954.62,42.91,24.07,626181.63,26.27
1023422.64,42.94,24.09,626117.1,26.27
1023230.05,42.95,24.1,625924.03,26.27
1022716.82,42.94,24.1,624679.84,26.23
1022524.23,42.95,24.11,624766.6,26.24
1022331.64,42.96,24.12,625081.13,26.27
1022139.05,42.97,24.13,625365.32,26.29
1022498.44,43.0,24.16,624661.93,26.27
1022305.85,43.01,24.17,624601.42,26.28
1024861.81,43.14,24.3,627598.94,26.42
1024669.22,43.15,24.31,627818.44,26.44
1024980.42,43.17,24.33,628183.39,26.46
1024759.14,43.17,24.33,628091.57,26.46
1026018.98,43.23,24.39,627835.69,26.46
1026018.98,43.23,24.39,627835.69,26.46
1026018.98,43.23,24.39,627835.69,26.46
1026235.3,43.26,24.42,627944.81,26.47
1026230.67,43.28,24.44,627913.49,26.48
1026038.08,43.29,24.45,627780.52,26.48
1025669.06,43.28,24.44,627486.82,26.48
1025206.65,43.28,24.43,626895.4,26.46
1024911.58,43.27,24.43,626588.09,26.45
1024906.96,43.29,24.44,626516.15,26.46
1027546.35,43.4,24.56,631231.59,26.66
1027343.69,43.41,24.57,631491.32,26.68
1027151.1,43.42,24.58,631526.54,26.69
1027433.44,43.44,24.6,631981.06,26.72
1027428.81,43.45,24.61,632307.05,26.74
1027264.49,43.46,24.62,634212.99,26.83
1027071.9,43.47,24.63,634636.65,26.86
1027071.9,43.47,24.63,634700.84,26.87
1026886.64,43.47,24.63,634456.82,26.86
1026569.75,43.47,24.63,634099.04,26.85
1026940.99,43.48,24.64,634828.71,26.88
1026748.4,43.49,24.65,634731.59,26.89
1026743.77,43.51,24.67,634665.9,26.89
1026743.77,43.51,24.67,634665.9,26.89
1026618.23,43.51,24.67,634607.55,26.9
1026618.23,43.51,24.67,634607.55,26.9
1026613.6,43.53,24.68,634912.26,26.92
1026415.33,43.54,24.7,636483.05,27.0
1026241.59,43.55,24.71,636590.59,27.01
1026048.99,43.56,24.72,636588.06,27.02
1025884.67,43.57,24.73,636362.58,27.03
1025692.08,43.58,24.74,637464.73,27.08
1025692.08,43.58,24.74,637502.79,27.09
1026302.1,43.62,24.78,639390.48,27.18
1026109.51,43.63,24.79,638892.25,27.17
1026777.29,43.68,24.84,638531.81,27.16
1026777.29,43.68,24.84,638520.45,27.16
1026460.41,43.68,24.84,638903.96,27.19
1026422.46,43.69,24.85,639853.63,27.24
1026224.19,43.7,24.86,639830.43,27.25
1025685.52,43.7,24.85,639306.22,27.24
1026017.56,43.72,24.88,640287.09,27.28
1028573.52,43.84,25.0,640448.96,27.3
1028380.93,43.85,25.01,640432.16,27.31
1028188.34,43.86,25.02,640479.94,27.32
1028095.62,43.88,25.04,640886.69,27.35
1028095.62,43.88,25.04,640886.69,27.35
1027977.81,43.88,25.04,640770.45,27.35
1028403.55,43.9,25.06,641117.53,27.37
1028210.96,43.91,25.07,641567.09,27.4
1028096.34,43.93,25.09,643404.62,27.49
1027893.68,43.94,25.1,643993.97,27.53
1027701.09,43.95,25.11,643975.04,27.54
1027701.09,43.95,25.11,643948.53,27.54
1027577.95,43.96,25.12,644867.28,27.59
1027385.35,43.97,25.13,646175.76,27.66
1027644.33,43.99,25.15,646535.22,27.68
1027639.7,44.01,25.17,647289.53,27.72
1027447.11,44.02,25.18,648032.3,27.76
1027353.19,44.03,25.19,649075.41,27.82
1027160.6,44.04,25.2,649054.17,27.83
1028121.45,44.1,25.26,649707.41,27.87
1028116.82,44.12,25.28,649866.56,27.89
1028106.52,44.13,25.29,649878.01,27.9
1028106.52,44.13,25.29,649892.07,27.9
1028106.52,44.13,25.29,649790.37,27.89
1028106.52,44.13,25.29,649790.37,27.89
1027913.93,44.15,25.31,649951.6,27.91
1027942.2,44.15,25.31,651698.95,27.99
1027749.61,44.16,25.32,652515.44,28.04
1027658.84,44.16,25.32,652430.45,28.03
1027466.25,44.17,25.33,652382.63,28.04
1027267.98,44.18,25.34,652352.12,28.05
1027324.83,44.18,25.34,652408.33,28.06
1028005.17,44.23,25.39,652042.44,28.05
1027659.67,44.22,25.38,651724.39,28.05
1027659.67,44.22,25.38,651724.39,28.05
1027659.67,44.22,25.38,651724.39,28.05
1027659.67,44.22,25.38,651469.57,28.03
1027467.08,44.23,25.39,651436.41,28.04
1027274.49,44.24,25.4,651416.89,28.06
1027081.89,44.25,25.41,651583.3,28.08
1027322.02,44.27,25.43,651558.73,28.08
1027322.02,44.27,25.43,651558.73,28.08
1026833.62,44.27,25.42,651061.03,28.07
1026786.78,44.28,25.44,651077.07,28.08
1026786.78,44.28,25.44,651077.07,28.08
1026594.19,44.29,25.45,651170.91,28.09
1026401.6,44.3,25.46,651537.17,28.12
1026417.11,44.32,25.48,651044.09,28.11
1026224.52,44.33,25.49,651422.1,28.14
1026556.56,44.35,25.51,651544.5,28.15
1026061.93,44.34,25.5,651880.5,28.17
1025869.34,44.35,25.51,652386.05,28.2
1025676.75,44.36,25.52,652357.89,28.21
1025484.16,44.37,25.53,652381.04,28.23
1025308.26,44.37,25.53,650973.23,28.17
1025115.67,44.38,25.54,650959.82,28.18
1024923.08,44.39,25.55,650991.4,28.19
1024672.13,44.39,25.54,650742.33,28.19
1024479.54,44.4,25.56,650642.95,28.2
1024479.54,44.4,25.56,650702.85,28.2
1025487.46,44.46,25.62,652093.27,28.27
1025313.72,44.47,25.63,651326.29,28.25
1025194.15,44.47,25.63,651205.39,28.25
1025434.28,44.49,25.65,651715.93,28.28
1025241.69,44.5,25.66,652315.81,28.31
1025049.1,44.51,25.67,652329.43,28.33
1024824.13,44.51,25.67,652921.07,28.36
1024625.86,44.52,25.68,653078.44,28.38
1024470.96,44.53,25.69,655494.38,28.49
1024278.37,44.54,25.7,655474.14,28.5
1023907.02,44.54,25.7,655180.44,28.5
1023714.43,44.55,25.71,656244.33,28.56
1023709.81,44.56,25.72,656185.51,28.56
1023516.38,44.56,25.72,656004.31,28.56
1023756.5,44.58,25.74,656353.91,28.58
1023563.91,44.59,25.75,657673.09,28.65
1023895.96,44.61,25.77,657938.93,28.67
1023525.08,44.6,25.76,657767.84,28.66
1023754.72,44.63,25.79,657655.7,28.67
1023557.77,44.63,25.79,658991.25,28.74
1025065.17,44.72,25.88,662557.96,28.9
1025113.31,44.74,25.9,662476.68,28.91
1025353.44,44.76,25.92,662428.2,28.92
1025179.69,44.77,25.93,662960.39,28.95
1024870.14,44.76,25.92,662653.43,28.94
1024870.14,44.76,25.92,662653.43,28.94
1024677.55,44.77,25.93,662690.63,28.96
1024494.39,44.79,25.95,663012.26,28.98
1024779.97,44.81,25.97,663585.63,29.02
1024577.31,44.83,25.99,663555.91,29.03
1024577.31,44.83,25.99,664031.39,29.05
1024384.72,44.84,26.0,664104.55,29.07
1024384.72,44.84,26.0,664181.08,29.07
1024380.09,44.85,26.01,664255.48,29.08
1024272.44,44.85,26.01,664312.23,29.09
1024188.67,44.87,26.03,662606.56,29.03
1023899.34,44.86,26.02,663344.65,29.07
1023706.75,44.88,26.04,663901.02,29.1
1023542.42,44.89,26.05,664080.2,29.12
1023570.69,44.89,26.05,664162.6,29.13
1023378.1,44.9,26.06,664152.76,29.14
1023185.51,44.91,26.07,664078.61,29.15
1023185.51,44.91,26.07,664078.61,29.15
1022992.92,44.92,26.08,664055.9,29.16
1022790.26,44.93,26.09,664030.89,29.17
1022597.67,44.95,26.11,665910.8,29.27
1023508.87,44.99,26.15,667783.82,29.35
1023316.28,45.0,26.16,667967.5,29.37
1023123.69,45.01,26.17,667942.78,29.38
1023161.39,45.01,26.17,667811.12,29.38
1023293.27,45.03,26.19,667913.81,29.39
1023100.68,45.04,26.2,670700.51,29.53
1023100.68,45.04,26.2,670700.51,29.53
1023100.68,45.04,26.2,670682.76,29.53
1024421.17,45.12,26.28,670899.44,29.55
1024553.05,45.14,26.3,670821.01,29.55
1024590.74,45.14,26.3,672707.83,29.64
1024398.15,45.15,26.31,672699.93,29.65
1024224.41,45.16,26.32,672595.46,29.66
1024224.41,45.16,26.32,672595.46,29.66
1024265.74,45.17,26.33,672651.24,29.66
1024073.15,45.18,26.34,672780.02,29.68
1024321.44,45.2,26.36,673107.91,29.7
1024171.06,45.21,26.37,672835.82,29.7
1024534.47,45.25,26.41,673056.57,29.73
1024534.47,45.25,26.41,675015.73,29.81
1024341.88,45.26,26.42,675008.79,29.83
1024680.6,45.28,26.44,675774.39,29.86
1024910.66,45.3,26.46,675766.47,29.87
1024910.66,45.3,26.46,675766.47,29.87
1026374.84,45.38,26.54,679072.17,30.03
1026374.84,45.38,26.54,679058.82,30.03
1027463.27,45.44,26.6,679894.61,30.07
1027270.68,45.45,26.61,679865.23,30.08
1027078.08,45.46,26.62,680306.47,30.11
1026875.43,45.47,26.64,680339.83,30.13
1026682.83,45.49,26.65,680373.82,30.14
1026682.83,45.49,26.65,680373.82,30.14
1026922.96,45.51,26.67,680366.82,30.15
1026922.96,45.51,26.67,680008.71,30.13
1026918.33,45.52,26.68,679973.43,30.14
1026763.43,45.54,26.7,680291.99,30.17
1026763.43,45.54,26.7,680291.99,30.17
1026763.43,45.54,26.7,680415.12,30.18
1027011.72,45.56,26.72,681176.16,30.22
1027040.71,45.58,26.74,681457.07,30.24
1028139.9,45.64,26.8,684120.84,30.37
1028100.78,45.65,26.81,683486.31,30.35
1027908.19,45.66,26.82,683767.09,30.37
1027908.19,45.66,26.82,683756.3,30.37
1027709.92,45.67,26.84,683706.64,30.39
1027517.33,45.69,26.85,684176.06,30.42
1027410.18,45.69,26.85,683792.27,30.41
1026888.29,45.68,26.84,683239.05,30.39
1026883.66,45.69,26.86,683374.81,30.41
1026691.07,45.71,26.87,683235.26,30.42
1026686.45,45.72,26.88,683382.38,30.43
1026495.55,45.72,26.88,683076.33,30.42
1026387.38,45.74,26.9,683983.52,30.48
1026070.5,45.73,26.89,684605.15,30.51
1025877.91,45.74,26.91,684682.16,30.53
1025495.19,45.74,26.9,685104.05,30.56
1025321.45,45.75,26.91,685244.41,30.58
1025316.82,45.77,26.93,685246.07,30.59
1025124.23,45.78,26.94,685558.16,30.61
1025096.86,45.8,26.96,685844.43,30.64
1025096.86,45.8,26.96,685810.19,30.64
1024904.27,45.81,26.97,685522.63,30.64
1024711.68,45.82,26.98,685496.47,30.65
1024707.06,45.84,27.0,685317.34,30.66
1024514.46,45.85,27.01,685371.51,30.67
1024321.87,45.86,27.02,685350.36,30.68
1024321.87,45.86,27.02,685350.36,30.68
1024129.28,45.87,27.03,686147.81,30.73
1023936.69,45.88,27.05,686041.01,30.74
1024268.74,45.91,27.07,685749.03,30.73
1024076.15,45.92,27.08,685911.72,30.76
1024316.27,45.94,27.1,685828.18,30.76
1024215.59,45.95,27.12,687511.7,30.85
1024476.53,45.99,27.15,687372.91,30.85
1024122.66,45.98,27.14,688100.34,30.89
1024732.68,46.03,27.19,687800.83,30.89
1024728.05,46.05,27.21,687789.53,30.91
1024328.49,46.05,27.21,686752.23,30.87
1024328.49,46.05,27.21,686752.23,30.87
1024135.9,46.06,27.22,686897.28,30.89
1023843.91,46.06,27.23,686174.88,30.87
1023651.32,46.08,27.24,686171.08,30.89
1023802.05,46.1,27.26,688296.61,30.99
1023577.14,46.09,27.25,687957.26,30.98
1023982.69,46.13,27.29,689349.32,31.06
1024221.55,46.15,27.31,689837.86,31.08
1024028.96,46.16,27.33,689837.7,31.1
1024028.96,46.16,27.33,689837.7,31.1
1024160.85,46.18,27.35,690164.44,31.12
1024002.88,46.18,27.34,690049.5,31.12
1023810.29,46.19,27.35,690757.08,31.17
1023805.66,46.21,27.37,691240.96,31.2
