ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1213,6212,4239650,6212,4319650
1213,6212,4239650,6212,4319650
1213,6212,4240460,6212,4320460
1213,6212,4241460,6212,4321460
1213,6212,4242460,6212,4322460
1213,6212,4243460,6212,4323460
1213,6212,4244460,6212,4324460
1213,6212,4244460,6212,4324460
1213,6212,4245460,6212,4325460
1213,6212,4246460,6212,4326460
1213,6212,4247270,6212,4327270
1213,6212,4248270,6212,4328270
1213,6212,4249270,6212,4329270
1213,6212,4250270,6212,4330270
1213,6212,4251270,6212,4331270
1213,6212,4251270,6212,4331270
1213,6212,4252270,6212,4332270
1213,6212,4252270,6212,4340270
1213,6212,4252500,6212,4340500
1213,6212,4253500,6212,4341500
1213,6212,4254500,6212,4342500
1213,6212,4255050,6212,4343050
1213,6212,4255860,6212,4343860
1213,6212,4256860,6212,4344860
1213,6212,4257860,6212,4345860
1213,6212,4258670,6212,4346670
1213,6212,4259140,6212,4347140
1213,6212,4260140,6212,4348140
1213,6212,4260600,6212,4348600
1213,6212,4261410,6212,4349410
1213,6212,4262410,6212,4350410
1213,6212,4263410,6212,4351410
1213,6212,4263410,6212,4351410
1213,6212,4264410,6212,4352410
1213,6212,4265220,6212,4353220
1213,6212,4266220,6212,4354220
1213,6212,4266680,6212,4354680
1213,6212,4267680,6212,4355680
1213,6212,4271680,6212,4359680
1213,6212,4272680,6212,4360680
1213,6212,4273680,6212,4361680
1213,6212,4273680,6212,4361680
1213,6212,4273680,6212,4361680
1213,6212,4273680,6212,4361680
1213,6212,4274680,6212,4362680
1213,6212,4275490,6212,4363490
1213,6212,4276490,6212,4364490
1213,6212,4277300,6212,4365300
1213,6212,4277770,6212,4365770
1213,6212,4278420,6212,4366420
1213,6212,4279420,6212,4367420
1213,6212,4280420,6212,4368420
1213,6212,4280880,6212,4368880
1213,6212,4281880,6212,4369880
1213,6212,4282880,6212,4370880
1213,6212,4283880,6212,4371880
1213,6212,4284880,6212,4372880
1213,6212,4285350,6212,4373350
1213,6212,4285670,6212,4373670
1213,6212,4286670,6212,4374670
1213,6212,4287480,6212,4375480
1213,6212,4288480,6212,4376480
1213,6212,4289480,6212,4377480
1213,6212,4290480,6212,4378480
1213,6212,4290800,6212,4378800
1213,6212,4291270,6212,4379270
1213,6212,4292270,6212,4380270
1213,6212,4294270,6212,4382270
1213,6212,4295270,6212,4383270
1213,6212,4295270,6212,4383270
1213,6212,4295740,6212,4383740
1213,6212,4296210,6212,4384210
1213,6212,4296860,6212,4384860
1213,6212,4297860,6212,4385860
1213,6212,4298860,6212,4386860
1213,6212,4299860,6212,4387860
1213,6212,4300860,6212,4388860
1213,6212,4301670,6212,4389670
1213,6212,4302670,6212,4390670
1213,6212,4303670,6212,4391670
1213,6212,4304670,6212,4392670
1213,6212,4304670,6212,4392670
1213,6212,4305670,6212,4393670
1213,6212,4306140,6212,4394140
1213,6212,4307140,6212,4395140
1213,6212,4307460,6212,4395460
1213,6212,4308270,6212,4396270
1213,6212,4308270,6212,4396270
1213,6212,4308590,6212,4396590
1213,6212,4309590,6212,4397590
1213,6212,4310590,6212,4398590
1213,6212,4311590,6212,4399590
1213,6212,4311700,6212,4399700
1213,6212,4313700,6212,4401700
1213,6212,4314510,6212,4402510
1213,6212,4314560,6212,4402560
1213,6212,4315370,6212,4403370
1213,6212,4316370,6212,4404370
1213,6212,4316370,6212,4404370
1213,6212,4316700,6212,4404700
1213,6212,4317700,6212,4405700
1213,6212,4318700,6212,4406700
1213,6212,4319510,6212,4407510
1213,6212,4319510,6212,4407510
1213,6212,4320510,6212,4408510
1213,6212,4321510,6212,4409510
1213,6212,4321980,6212,4409980
1213,6212,4322980,6212,4410980
1213,6212,4323980,6212,4411980
1213,6212,4324790,6212,4412790
1213,6212,4325260,6212,4413260
1213,6212,4326070,6212,4414070
1213,6212,4327070,6212,4415070
1213,6212,4327880,6212,4415880
1213,6212,4328880,6212,4416880
1213,6212,4328880,6212,4416880
1213,6212,4328880,6212,4416880
1213,6212,4329880,6212,4417880
1213,6212,4330200,6212,4418200
1213,6212,4331200,6212,4419200
1213,6212,4331200,6212,4419200
1213,6212,4332200,6212,4420200
1213,6212,4332430,6212,4420430
1213,6212,4332430,6212,4420430
1213,6212,4333430,6212,4421430
1213,6212,4333750,6212,4421750
1213,6212,4334750,6212,4422750
1213,6212,4335220,6212,4423220
1213,6212,4336220,6212,4424220
1213,6212,4336220,6212,4424220
1213,6212,4337030,6212,4425030
1213,6212,4338030,6212,4426030
1213,6212,4339030,6212,4427030
1213,6212,4340030,6212,4428030
1213,6212,4340030,6212,4428030
1213,6212,4340030,6212,4428030
1213,6212,4340500,6212,4428500
1213,6212,4341500,6212,4429500
1213,6212,4342500,6212,4430500
1213,6212,4343310,6212,4431310
1213,6212,4343470,6212,4431470
1213,6212,4344470,6212,4432470
1213,6212,4345470,6212,4433470
1213,6212,4346470,6212,4434470
1213,6212,4347120,6212,4435120
1213,6212,4348120,6212,4436120
1213,6212,4348710,6212,4436710
1213,6212,4348940,6212,4436940
1213,6212,4349940,6212,4437940
1213,6212,4350940,6212,4438940
1213,6212,4351310,6212,4439310
1213,6212,4351780,6212,4439780
1213,6212,4352000,6212,4440000
1213,6212,4353000,6212,4441000
1213,6212,4353000,6212,4441000
1213,6212,4353470,6212,4441470
1213,6212,4354470,6212,4442470
1213,6212,4355280,6212,4443280
1213,6212,4356090,6212,4444090
1213,6212,4356090,6212,4444090
1213,6212,4357090,6212,4445090
1213,6212,4357740,6212,4445740
1213,6212,4358550,6212,4446550
1213,6212,4359360,6212,4447360
1213,6212,4360170,6212,4448170
1213,6212,4360640,6212,4448640
1213,6212,4361640,6212,4449640
1213,6212,4362110,6212,4450110
1213,6212,4363110,6212,4451110
1213,6212,4363920,6212,4451920
1213,6212,4364730,6212,4452730
1213,6212,4365730,6212,4453730
1213,6212,4366730,6212,4454730
1213,6212,4367730,6212,4455730
1213,6212,4368730,6212,4456730
1213,6212,4369730,6212,4457730
1213,6212,4370540,6212,4458540
1213,6212,4371540,6212,4459540
1213,6212,4371760,6212,4459760
1213,6212,4372570,6212,4460570
1213,6212,4373570,6212,4461570
1213,6212,4374570,6212,4462570
1213,6212,4375570,6212,4463570
1213,6212,4375570,6212,4463570
1213,6212,4376570,6212,4464570
1213,6212,4377030,6212,4465030
1213,6212,4377500,6212,4465500
1213,6212,4377970,6212,4465970
1213,6212,4378970,6212,4466970
1213,6212,4379780,6212,4467780
1213,6212,4380780,6212,4468780
1213,6212,4381250,6212,4469250
1213,6212,4382250,6212,4470250
1213,6212,4383250,6212,4471250
1213,6212,4384250,6212,4472250
1213,6212,4384720,6212,4472720
1213,6212,4384720,6212,4472720
1213,6212,4385720,6212,4473720
1213,6212,4386190,6212,4474190
1213,6212,4387000,6212,4475000
1213,6212,4387810,6212,4475810
1213,6212,4388460,6212,4476460
1213,6212,4389270,6212,4477270
1213,6212,4389590,6212,4477590
1213,6212,4390590,6212,4478590
1213,6212,4390590,6212,4478590
1213,6212,4391240,6212,4479240
1213,6212,4392240,6212,4480240
1213,6212,4393240,6212,4481240
1213,6212,4393710,6212,4481710
1213,6212,4394030,6212,4482030
1213,6212,4394500,6212,4482500
1213,6212,4395500,6212,4483500
1213,6212,4396310,6212,4484310
1213,6212,4397310,6212,4485310
1213,6212,4398310,6212,4486310
1213,6212,4399310,6212,4487310
1213,6212,4400310,6212,4488310
1213,6212,4400310,6212,4488310
1213,6212,4401120,6212,4489120
1213,6212,4401350,6212,4489350
1213,6212,4402350,6212,4490350
1213,6212,4403160,6212,4491160
1213,6212,4403160,6212,4491160
1213,6212,4403160,6212,4491160
1213,6212,4404160,6212,4492160
1213,6212,4404620,6212,4492620
1213,6212,4404940,6212,4492940
1213,6212,4405750,6212,4493750
1213,6212,4406750,6212,4494750
1213,6212,4407750,6212,4495750
1213,6212,4407750,6212,4495750
1213,6212,4408560,6212,4496560
1213,6212,4409560,6212,4497560
1213,6212,4410560,6212,4498560
1213,6212,4411370,6212,4499370
1213,6212,4412370,6212,4500370
1213,6212,4412370,6212,4500370
1213,6212,4413370,6212,4501370
1213,6212,4414370,6212,4502370
1213,6212,4414830,6212,4502830
1213,6212,4414830,6212,4502830
1213,6212,4415830,6212,4503830
1213,6212,4416640,6212,4504640
1213,6212,4417450,6212,4505450
1213,6212,4417920,6212,4505920
1213,6212,4418390,6212,4506390
1213,6212,4419200,6212,4507200
1213,6212,4420200,6212,4508200
1213,6212,4421200,6212,4509200
1213,6212,4421200,6212,4517200
1213,6212,4421200,6212,4517200
1213,6212,4422200,6212,4518200
1213,6212,4422670,6212,4518670
1213,6212,4423670,6212,4519670
1213,6212,4424670,6212,4520670
1213,6212,4425670,6212,4521670
1213,6212,4426670,6212,4522670
1213,6212,4427670,6212,4523670
1213,6212,4428670,6212,4524670
1213,6212,4429670,6212,4525670
1213,6212,4430480,6212,4526480
1213,6212,4431290,6212,4527290
1213,6212,4431290,6212,4527290
1213,6212,4432290,6212,4528290
1213,6212,4433290,6212,4529290
1213,6212,4434290,6212,4530290
1213,6212,4435290,6212,4531290
1213,6212,4436290,6212,4532290
1213,6212,4436760,6212,4532760
1213,6212,4437310,6212,4533310
1213,6212,4437860,6212,4533860
1213,6212,4438670,6212,4534670
1213,6212,4439670,6212,4535670
1213,6212,4440480,6212,4536480
1213,6212,4441480,6212,4537480
1213,6212,4442480,6212,4538480
1213,6212,4442480,6212,4538480
1213,6212,4442480,6212,4538480
1213,6212,4443480,6212,4539480
1213,6212,4444480,6212,4540480
1213,6212,4445290,6212,4541290
1213,6212,4445760,6212,4541760
1213,6212,4446230,6212,4542230
1213,6212,4447040,6212,4543040
1213,6212,4447040,6212,4543040
1213,6212,4447040,6212,4543040
1213,6212,4447410,6212,4543410
1213,6212,4448410,6212,4544410
1213,6212,4448780,6212,4544780
1213,6212,4448890,6212,4544890
1213,6212,4449540,6212,4545540
1213,6212,4450190,6212,4546190
1213,6212,4451190,6212,4547190
1213,6212,4452190,6212,4548190
1213,6212,4452410,6212,4548410
1213,6212,4453410,6212,4549410
1213,6212,4454220,6212,4550220
1213,6212,4455030,6212,4551030
1213,6212,4456030,6212,4552030
1213,6212,4456360,6212,4552360
1213,6212,4456910,6212,4552910
1213,6212,4457910,6212,4553910
1213,6212,4457910,6212,4553910
1213,6212,4458910,6212,4554910
1213,6212,4459910,6212,4555910
1213,6212,4460560,6212,4556560
1213,6212,4461560,6212,4557560
1213,6212,4462560,6212,4558560
1213,6212,4463110,6212,4559110
1213,6212,4463920,6212,4559920
1213,6212,4464390,6212,4560390
1213,6212,4464710,6212,4560710
1213,6212,4465710,6212,4561710
1213,6212,4466710,6212,4562710
1213,6212,4467180,6212,4563180
1213,6212,4468180,6212,4564180
1213,6212,4469180,6212,4565180
1213,6212,4469650,6212,4565650
1213,6212,4470300,6212,4566300
1213,6212,4470770,6212,4566770
1213,6212,4471580,6212,4567580
1213,6212,4472580,6212,4568580
1213,6212,4473580,6212,4569580
1213,6212,4474050,6212,4570050
1213,6212,4474370,6212,4570370
1213,6212,4475180,6212,4571180
1213,6212,4475180,6212,4571180
1213,6212,4475340,6212,4571340
1213,6212,4476340,6212,4572340
1213,6212,4476340,6212,4572340
1213,6212,4476570,6212,4572570
1213,6212,4477570,6212,4573570
1213,6212,4478030,6212,4574030
1213,6212,4479030,6212,4575030
1213,6212,4479030,6212,4575030
1213,6212,4479840,6212,4575840
1213,6212,4480650,6212,4576650
1213,6212,4480650,6212,4576650
1213,6212,4480970,6212,4576970
1213,6212,4481780,6212,4577780
1213,6212,4482780,6212,4578780
1213,6212,4483780,6212,4579780
1213,6212,4484010,6212,4580010
1213,6212,4484170,6212,4580170
1213,6212,4484170,6212,4580170
1213,6212,4485170,6212,4581170
1213,6212,4485400,6212,4581400
1213,6212,4485400,6212,4581400
1213,6212,4485400,6212,4581400
1213,6212,4486400,6212,4582400
1213,6212,4487400,6212,4583400
1213,6212,4488400,6212,4584400
1213,6212,4489400,6212,4585400
1213,6212,4490400,6212,4586400
1213,6212,4490720,6212,4586720
1213,6212,4490720,6212,4586720
1213,6212,4491720,6212,4587720
1213,6212,4492190,6212,4588190
1213,6212,4492420,6212,4588420
1213,6212,4493420,6212,4589420
1213,6212,4494420,6212,4590420
1213,6212,4495420,6212,4591420
1213,6212,4496070,6212,4592070
1213,6212,4496530,6212,4592530
1213,6212,4497530,6212,4593530
1213,6212,4498000,6212,4594000
1213,6212,4498230,6212,4594230
1213,6212,4499230,6212,4595230
1213,6212,4499230,6212,4595230
1213,6212,4499230,6212,4595230
1213,6212,4500230,6212,4596230
1213,6212,4500550,6212,4596550
1213,6212,4501550,6212,4597550
1213,6212,4502550,6212,4598550
1213,6212,4502550,6212,4598550
1213,6212,4503360,6212,4599360
1213,6212,4503590,6212,4599590
1213,6212,4504590,6212,4600590
1213,6212,4504590,6212,4600590
1213,6212,4505400,6212,4601400
1213,6212,4506210,6212,4602210
1213,6212,4507020,6212,4603020
1213,6212,4507830,6212,4603830
1213,6212,4508830,6212,4604830
1213,6212,4509830,6212,4605830
1213,6212,4510300,6212,4606300
1213,6212,4511300,6212,4607300
1213,6212,4512110,6212,4608110
1213,6212,4512580,6212,4608580
1213,6212,4513390,6212,4609390
1213,6212,4513860,6212,4609860
1213,6212,4513860,6212,4609860
1213,6212,4514180,6212,4610180
1213,6212,4515180,6212,4611180
1213,6212,4515650,6212,4611650
1213,6212,4516460,6212,4612460
1213,6212,4516690,6212,4612690
1213,6212,4516690,6212,4612690
1213,6212,4517690,6212,4613690
1213,6212,4517690,6212,4613690
1213,6212,4517690,6212,4613690
1213,6212,4517690,6212,4613690
1213,6212,4518690,6212,4614690
1213,6212,4519170,6212,4615170
1213,6212,4519490,6212,4615490
1213,6212,4520490,6212,4616490
1213,6212,4521490,6212,4617490
1213,6212,4521490,6212,4617490
1213,6212,4521720,6212,4617720
1213,6212,4522720,6212,4618720
1213,6212,4523720,6212,4619720
1213,6212,4523720,6212,4619720
1213,6212,4524720,6212,4620720
1213,6212,4525720,6212,4621720
1213,6212,4526190,6212,4622190
1213,6212,4526560,6212,4622560
1213,6212,4527560,6212,4623560
1213,6212,4528030,6212,4624030
1213,6212,4529030,6212,4625030
1213,6212,4529260,6212,4625260
1213,6212,4529260,6212,4625260
1213,6212,4529850,6212,4625850
1213,6212,4530850,6212,4626850
1213,6212,4531850,6212,4627850
1213,6212,4532850,6212,4628850
1213,6212,4533850,6212,4629850
1213,6212,4534660,6212,4630660
1213,6212,4535660,6212,4631660
1213,6212,4536660,6212,4632660
1213,6212,4536660,6212,4632660
1213,6212,4537660,6212,4633660
1213,6212,4538660,6212,4634660
1213,6212,4539470,6212,4635470
1213,6212,4539470,6212,4635470
1213,6212,4539470,6212,4635470
1213,6212,4540280,6212,4636280
1213,6212,4541280,6212,4637280
1213,6212,4541280,6212,4637280
1213,6212,4542280,6212,4638280
1213,6212,4543280,6212,4639280
1213,6212,4544090,6212,4640090
1213,6212,4544740,6212,4640740
1213,6212,4545550,6212,4641550
1213,6212,4546550,6212,4642550
1213,6212,4546550,6212,4642550
1213,6212,4547550,6212,4643550
1213,6212,4547920,6212,4643920
1213,6212,4548390,6212,4644390
1213,6212,4549200,6212,4645200
1213,6212,4550200,6212,4646200
1213,6212,4551200,6212,4647200
1213,6212,4552200,6212,4648200
1213,6212,4552200,6212,4648200
1213,6212,4552200,6212,4648200
1213,6212,4553200,6212,4649200
1213,6212,4553750,6212,4649750
1213,6212,4554750,6212,4650750
1213,6212,4555750,6212,4651750
1213,6212,4556750,6212,4652750
1213,6212,4557750,6212,4653750
1213,6212,4557750,6212,4653750
1213,6212,4558750,6212,4654750
1213,6212,4558750,6212,4654750
1213,6212,4559750,6212,4655750
1213,6212,4560560,6212,4656560
1213,6212,4561030,6212,4657030
1213,6212,4562030,6212,4658030
1213,6212,4563030,6212,4659030
1213,6212,4564030,6212,4660030
1213,6212,4565030,6212,4661030
1213,6212,4565030,6212,4661030
1213,6212,4565030,6212,4661030
1213,6212,4566030,6212,4662030
1213,6212,4567030,6212,4663030
1213,6212,4567680,6212,4663680
1213,6212,4568680,6212,4664680
1213,6212,4568840,6212,4664840
1213,6212,4569840,6212,4665840
1213,6212,4570840,6212,4666840
1213,6212,4571840,6212,4667840
1213,6212,4571840,6212,4667840
1213,6212,4572840,6212,4668840
1213,6212,4572840,6212,4668840
1213,6212,4573840,6212,4669840
1213,6212,4574840,6212,4670840
1213,6212,4574840,6212,4670840
1213,6212,4575840,6212,4671840
1213,6212,4576840,6212,4672840
1213,6212,4577310,6212,4673310
1213,6212,4577780,6212,4673780
1213,6212,4578780,6212,4674780
1213,6212,4579250,6212,4675250
1213,6212,4580250,6212,4676250
1213,6212,4580570,6212,4676570
1213,6212,4580570,6212,4684570
1213,6212,4581570,6212,4685570
1213,6212,4582380,6212,4686380
1213,6212,4582600,6212,4686600
1213,6212,4582760,6212,4686760
1213,6212,4583130,6212,4687130
1213,6212,4584130,6212,4688130
1213,6212,4584940,6212,4688940
1213,6212,4585160,6212,4689160
1213,6212,4585160,6212,4689160
1213,6212,4585970,6212,4689970
1213,6212,4586970,6212,4690970
1213,6212,4587970,6212,4691970
1213,6212,4588440,6212,4692440
1213,6212,4588670,6212,4692670
1213,6212,4589670,6212,4693670
1213,6212,4590670,6212,4694670
1213,6212,4591670,6212,4695670
1213,6212,4592480,6212,4696480
1213,6212,4593290,6212,4697290
1213,6212,4593290,6212,4697290
1213,6212,4593290,6212,4697290
1213,6212,4594290,6212,4698290
1213,6212,4594290,6212,4698290
1213,6212,4595290,6212,4699290
1213,6212,4595290,6212,4699290
1213,6212,4595290,6212,4707290
1213,6212,4595760,6212,4707760
1213,6212,4596230,6212,4708230
1213,6212,4597230,6212,4709230
1213,6212,4598230,6212,4710230
1213,6212,4599230,6212,4711230
1213,6212,4600040,6212,4712040
1213,6212,4601040,6212,4713040
1213,6212,4601850,6212,4713850
1213,6212,4602070,6212,4714070
1213,6212,4602540,6212,4714540
1213,6212,4603540,6212,4715540
1213,6212,4604540,6212,4716540
1213,6212,4605130,6212,4717130
1213,6212,4606130,6212,4718130
1213,6212,4607130,6212,4719130
1213,6212,4607940,6212,4719940
1213,6212,4608940,6212,4720940
1213,6212,4609260,6212,4721260
1213,6212,4609480,6212,4721480
1213,6212,4610130,6212,4722130
1213,6212,4610130,6212,4722130
1213,6212,4611130,6212,4723130
1213,6212,4612130,6212,4724130
1213,6212,4613130,6212,4725130
1213,6212,4614130,6212,4726130
1213,6212,4614130,6212,4726130
1213,6212,4614940,6212,4726940
1213,6212,4615170,6212,4727170
1213,6212,4615170,6212,4735170
1213,6212,4616170,6212,4736170
1213,6212,4617170,6212,4737170
1213,6212,4617980,6212,4737980
1213,6212,4617980,6212,4737980
1213,6212,4618980,6212,4738980
1213,6212,4619980,6212,4739980
1213,6212,4620980,6212,4740980
1213,6212,4621300,6212,4741300
1213,6212,4621530,6212,4741530
1213,6212,4621530,6212,4741530
1213,6212,4621850,6212,4741850
1213,6212,4622850,6212,4742850
1213,6212,4623850,6212,4743850
1213,6212,4624850,6212,4744850
1213,6212,4625850,6212,4745850
1213,6212,4626850,6212,4746850
1213,6212,4627850,6212,4747850
1213,6212,4628850,6212,4748850
1213,6212,4629320,6212,4749320
1213,6212,4629320,6212,4749320
1213,6212,4629640,6212,4749640
1213,6212,4630640,6212,4750640
1213,6212,4631450,6212,4751450
1213,6212,4632260,6212,4752260
1213,6212,4633070,6212,4753070
1213,6212,4634070,6212,4754070
1213,6212,4634440,6212,4754440
1213,6212,4635250,6212,4755250
1213,6212,4636250,6212,4756250
1213,6212,4636900,6212,4756900
1213,6212,4637710,6212,4757710
1213,6212,4638520,6212,4758520
1213,6212,4639520,6212,4759520
1213,6212,4640330,6212,4760330
1213,6212,4641330,6212,4761330
1213,6212,4641330,6212,4761330
1213,6212,4641920,6212,4761920
1213,6212,4642920,6212,4762920
1213,6212,4643730,6212,4763730
1213,6212,4644200,6212,4764200
1213,6212,4644200,6212,4764200
1213,6212,4644750,6212,4764750
1213,6212,4645750,6212,4765750
1213,6212,4646750,6212,4766750
1213,6212,4647750,6212,4767750
1213,6212,4648210,6212,4768210
1213,6212,4649210,6212,4769210
1213,6212,4650020,6212,4770020
1213,6212,4650340,6212,4770340
1213,6212,4650990,6212,4770990
1213,6212,4651990,6212,4771990
1213,6212,4652990,6212,4772990
1213,6212,4653310,6212,4773310
1213,6212,4654310,6212,4774310
1213,6212,4655310,6212,4775310
1213,6212,4655780,6212,4775780
1213,6212,4656780,6212,4776780
1213,6212,4657780,6212,4777780
1213,6212,4658780,6212,4778780
1213,6212,4659430,6212,4779430
1213,6212,4660430,6212,4780430
1213,6212,4661430,6212,4781430
1213,6212,4662430,6212,4782430
1213,6212,4663430,6212,4783430
1213,6212,4664430,6212,4784430
1213,6212,4665430,6212,4785430
1213,6212,4666240,6212,4786240
1213,6212,4666240,6212,4786240
1213,6212,4666710,6212,4786710
1213,6212,4667710,6212,4787710
1213,6212,4668710,6212,4788710
1213,6212,4669710,6212,4789710
1213,6212,4670710,6212,4790710
1213,6212,4670710,6212,4790710
1213,6212,4671710,6212,4791710
1213,6212,4672180,6212,4792180
1213,6212,4672180,6212,4792180
1213,6212,4672650,6212,4792650
1213,6212,4673110,6212,4793110
1213,6212,4673920,6212,4793920
1213,6212,4674150,6212,4794150
1213,6212,4675150,6212,4795150
1213,6212,4676150,6212,4796150
1213,6212,4677150,6212,4797150
1213,6212,4678150,6212,4798150
1213,6212,4679150,6212,4799150
1213,6212,4679960,6212,4799960
1213,6212,4680770,6212,4800770
1213,6212,4681770,6212,4801770
1213,6212,4682100,6212,4802100
1213,6212,4682260,6212,4802260
1213,6212,4683260,6212,4803260
1213,6212,4683260,6212,4803260
1213,6212,4684070,6212,4804070
1213,6212,4685070,6212,4805070
1213,6212,4685880,6212,4805880
1213,6212,4686880,6212,4806880
1213,6212,4687690,6212,4807690
1213,6212,4688690,6212,4808690
1213,6212,4689500,6212,4809500
1213,6212,4690500,6212,4810500
1213,6212,4691310,6212,4811310
1213,6212,4692120,6212,4812120
1213,6212,4693120,6212,4813120
1213,6212,4693930,6212,4813930
1213,6212,4694740,6212,4814740
1213,6212,4694740,6212,4814740
1213,6212,4698740,6212,4818740
1213,6212,4699740,6212,4819740
1213,6212,4699740,6212,4819740
1213,6212,4700390,6212,4820390
1213,6212,4701390,6212,4821390
1213,6212,4702390,6212,4822390
1213,6212,4703200,6212,4823200
1213,6212,4704200,6212,4824200
1213,6212,4705200,6212,4825200
1213,6212,4706200,6212,4826200
1213,6212,4707200,6212,4827200
1213,6212,4708200,6212,4828200
1213,6212,4709200,6212,4829200
1213,6212,4709670,6212,4829670
1213,6212,4709990,6212,4829990
1213,6212,4710310,6212,4830310
1213,6212,4710960,6212,4830960
1213,6212,4711960,6212,4831960
1213,6212,4712770,6212,4832770
1213,6212,4713240,6212,4833240
1213,6212,4713710,6212,4833710
1213,6212,4714710,6212,4834710
1213,6212,4715710,6212,4835710
1213,6212,4716710,6212,4836710
1213,6212,4717710,6212,4837710
1213,6212,4718710,6212,4838710
1213,6212,4719710,6212,4839710
1213,6212,4720710,6212,4840710
1213,6212,4721520,6212,4841520
1213,6212,4721740,6212,4841740
1213,6212,4721850,6212,4841850
1213,6212,4722850,6212,4842850
1213,6212,4723660,6212,4843660
1213,6212,4724660,6212,4844660
1213,6212,4725470,6212,4845470
1213,6212,4726120,6212,4846120
1213,6212,4726590,6212,4846590
1213,6212,4727590,6212,4847590
1213,6212,4728590,6212,4848590
1213,6212,4729590,6212,4849590
1213,6212,4730590,6212,4850590
1213,6212,4731400,6212,4851400
1213,6212,4732050,6212,4852050
1213,6212,4732050,6212,4852050
1213,6212,4733050,6212,4853050
1213,6212,4733520,6212,4853520
1213,6212,4734330,6212,4854330
1213,6212,4734800,6212,4854800
1213,6212,4735800,6212,4855800
1213,6212,4736450,6212,4856450
1213,6212,4737450,6212,4857450
1213,6212,4738100,6212,4858100
1213,6212,4739100,6212,4859100
1213,6212,4739570,6212,4859570
1213,6212,4740570,6212,4860570
1213,6212,4741380,6212,4861380
1213,6212,4741380,6212,4861380
1213,6212,4741930,6212,4861930
1213,6212,4742740,6212,4862740
1213,6212,4743740,6212,4863740
1213,6212,4744740,6212,4864740
1213,6212,4745740,6212,4865740
1213,6212,4746740,6212,4866740
1213,6212,4747740,6212,4867740
1213,6212,4747850,6212,4867850
1213,6212,4748850,6212,4868850
1213,6212,4749850,6212,4869850
1213,6212,4750660,6212,4870660
1213,6212,4751660,6212,4871660
1213,6212,4752130,6212,4872130
1213,6212,4753130,6212,4873130
1213,6212,4754130,6212,4874130
1213,6212,4754590,6212,4874590
1213,6212,4755590,6212,4875590
1213,6212,4755590,6212,4875590
1213,6212,4755910,6212,4875910
1213,6212,4755910,6212,4875910
1213,6212,4755910,6212,4875910
1213,6212,4756380,6212,4876380
1213,6212,4757380,6212,4877380
1213,6212,4758380,6212,4878380
1213,6212,4758850,6212,4878850
1213,6212,4759850,6212,4879850
1213,6212,4760660,6212,4880660
1213,6212,4761660,6212,4881660
1213,6212,4762210,6212,4882210
1213,6212,4763210,6212,4883210
1213,6212,4763680,6212,4883680
1213,6212,4764680,6212,4884680
1213,6212,4765150,6212,4885150
1213,6212,4766150,6212,4886150
1213,6212,4767150,6212,4887150
1213,6212,4767960,6212,4887960
1213,6212,4768770,6212,4888770
1213,6212,4769770,6212,4889770
1213,6212,4770770,6212,4890770
1213,6212,4771240,6212,4891240
1213,6212,4772050,6212,4892050
1213,6212,4773050,6212,4893050
1213,6212,4774050,6212,4894050
1213,6212,4774860,6212,4894860
1213,6212,4775860,6212,4895860
1213,6212,4776860,6212,4896860
1213,6212,4777860,6212,4897860
1213,6212,4778860,6212,4898860
1213,6212,4778860,6212,4898860
1213,6212,4779860,6212,4899860
1213,6212,4779860,6212,4899860
1213,6212,4780670,6212,4900670
1213,6212,4781480,6212,4901480
1213,6212,4782480,6212,4902480
1213,6212,4782950,6212,4902950
1213,6212,4783950,6212,4903950
1213,6212,4784760,6212,4904760
1213,6212,4785080,6212,4905080
1213,6212,4785080,6212,4905080
1213,6212,4786080,6212,4906080
1213,6212,4787080,6212,4907080
1213,6212,4787890,6212,4907890
1213,6212,4788700,6212,4908700
1213,6212,4788700,6212,4908700
1213,6212,4788700,6212,4916700
1213,6212,4789700,6212,4917700
1213,6212,4790350,6212,4918350
1213,6212,4791350,6212,4919350
1213,6212,4791350,6212,4919350
1213,6212,4792350,6212,4920350
1213,6212,4792510,6212,4920510
1213,6212,4793320,6212,4921320
1213,6212,4794320,6212,4922320
1213,6212,4794690,6212,4922690
1213,6212,4794690,6212,4922690
1213,6212,4795160,6212,4923160
1213,6212,4795970,6212,4923970
1213,6212,4796780,6212,4924780
1213,6212,4796780,6212,4924780
1213,6212,4797240,6212,4925240
1213,6212,4798240,6212,4926240
1213,6212,4799240,6212,4927240
1213,6212,4800050,6212,4928050
1213,6212,4800860,6212,4928860
1213,6212,4801670,6212,4929670
