ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-bellman_ratio
699656.2,27.45,13.86,407070.87,15.97
699657.45,27.45,13.86,407076.41,15.97
699433.52,27.46,13.86,406801.58,15.97
699486.22,27.47,13.87,406801.64,15.97
699538.93,27.48,13.88,406801.27,15.98
699729.38,27.49,13.9,406801.27,15.98
699733.34,27.49,13.9,406820.96,15.98
699597.36,27.5,13.9,406823.97,15.99
699299.01,27.49,13.89,406538.82,15.98
699002.58,27.48,13.88,406207.95,15.97
699055.28,27.49,13.9,406205.64,15.98
697967.46,27.54,13.94,406205.33,16.03
697749.89,27.53,13.93,405981.27,16.02
698045.91,27.55,13.95,405980.57,16.02
698045.91,27.55,13.95,405950.94,16.02
698053.94,27.55,13.95,406047.86,16.02
698335.05,27.56,13.97,407447.76,16.08
698579.09,27.58,13.98,407690.55,16.1
698207.09,27.57,13.97,407830.29,16.1
698010.66,27.57,13.97,407616.29,16.1
698306.68,27.58,13.99,407615.98,16.1
698170.7,27.59,13.99,407615.98,16.11
698034.73,27.59,14.0,407615.98,16.11
697898.75,27.6,14.0,407659.53,16.12
697898.75,27.6,14.0,407659.53,16.12
698089.2,27.61,14.02,407616.48,16.12
698141.9,27.63,14.03,407615.98,16.13
698005.92,27.63,14.03,408549.66,16.17
697869.95,27.64,14.04,408527.29,16.18
697869.95,27.64,14.04,408542.49,16.18
697869.95,27.64,14.04,408542.49,16.18
697869.95,27.64,14.04,408584.55,16.18
697733.97,27.64,14.04,408584.23,16.19
697597.99,27.65,14.05,408584.23,16.19
697597.99,27.65,14.05,408584.23,16.19
697462.02,27.65,14.06,408608.53,16.2
697326.04,27.66,14.06,408738.75,16.21
697190.06,27.66,14.07,408700.99,16.22
697054.08,27.67,14.07,408658.92,16.22
696682.08,27.66,14.06,408292.91,16.21
696589.76,27.67,14.07,408505.07,16.23
696868.61,27.68,14.09,408664.08,16.23
696871.25,27.68,14.09,408665.31,16.23
695783.43,27.73,14.13,408665.31,16.29
695783.43,27.73,14.13,408614.26,16.28
695647.45,27.73,14.14,408613.95,16.29
695511.48,27.74,14.14,408613.95,16.3
695171.46,27.73,14.13,408316.1,16.29
695035.49,27.74,14.14,408318.04,16.29
695279.52,27.75,14.15,408350.86,16.3
695143.54,27.76,14.16,408343.74,16.31
694745.07,27.75,14.15,407957.89,16.29
695041.09,27.76,14.17,407936.14,16.3
694905.11,27.77,14.17,408679.95,16.33
694618.02,27.76,14.16,408361.79,16.32
694482.05,27.77,14.17,408322.83,16.33
694264.79,27.76,14.16,408103.46,16.32
694317.5,27.77,14.17,408103.52,16.32
694370.2,27.78,14.19,408103.15,16.33
693998.2,27.77,14.18,407840.24,16.32
694050.9,27.79,14.19,407840.24,16.33
694103.6,27.8,14.2,407840.24,16.33
693967.62,27.8,14.2,407889.39,16.34
693831.65,27.81,14.21,407840.24,16.35
694022.1,27.82,14.22,408879.21,16.39
694271.26,27.83,14.23,409233.96,16.41
693976.15,27.82,14.23,408968.66,16.4
693619.87,27.82,14.22,408684.94,16.39
693483.89,27.83,14.23,408684.63,16.4
693325.21,27.82,14.22,408525.74,16.39
693189.24,27.83,14.23,408525.74,16.4
693193.2,27.83,14.23,408554.36,16.4
692903.19,27.82,14.22,408256.53,16.39
692903.19,27.82,14.22,408256.53,16.39
692767.21,27.83,14.23,408256.53,16.4
692957.66,27.84,14.24,408312.56,16.4
693010.36,27.85,14.25,408274.71,16.41
692874.38,27.86,14.26,408256.53,16.41
692927.09,27.87,14.27,408256.53,16.42
692791.11,27.87,14.28,408956.72,16.45
692584.68,27.87,14.27,408703.74,16.45
692584.68,27.87,14.27,408703.74,16.45
692880.7,27.89,14.29,408703.43,16.45
692880.7,27.89,14.29,408703.43,16.45
692744.72,27.89,14.29,408703.43,16.46
692608.75,27.9,14.3,408724.1,16.46
692472.77,27.9,14.31,408722.27,16.47
692472.77,27.9,14.31,408722.27,16.47
692336.79,27.91,14.31,408726.95,16.48
692200.81,27.91,14.32,408797.9,16.49
691850.45,27.91,14.31,409503.8,16.52
692726.77,27.95,14.35,409966.74,16.54
692573.51,27.94,14.34,409807.85,16.53
692437.54,27.95,14.35,409807.55,16.54
692301.56,27.95,14.36,409807.54,16.55
692165.58,27.96,14.36,409838.14,16.56
692029.6,27.97,14.37,410135.82,16.57
691355.85,27.95,14.35,409424.83,16.55
691350.82,27.96,14.36,410777.98,16.61
691472.42,27.97,14.38,409494.17,16.57
691336.44,27.98,14.38,409493.86,16.57
691200.46,27.99,14.39,409493.86,16.58
691064.48,27.99,14.39,409493.86,16.59
690928.51,28.0,14.4,409526.48,16.59
691220.2,28.02,14.42,410192.17,16.63
691084.22,28.02,14.43,410423.09,16.64
690948.24,28.03,14.43,410476.18,16.65
691276.21,28.06,14.46,410735.65,16.67
690676.29,28.04,14.44,410159.55,16.65
690676.29,28.04,14.44,410211.22,16.66
690676.29,28.04,14.44,410211.22,16.66
690866.74,28.06,14.46,410210.91,16.66
690670.59,28.05,14.45,410018.59,16.65
690534.61,28.06,14.46,410018.59,16.66
690534.61,28.06,14.46,410018.59,16.66
690534.61,28.06,14.46,410042.71,16.66
690238.18,28.05,14.45,410106.57,16.67
689663.37,28.04,14.44,409420.61,16.64
689663.37,28.04,14.44,409420.61,16.64
689527.39,28.04,14.45,409413.25,16.65
688439.58,28.09,14.49,409412.94,16.71
688439.58,28.09,14.49,409365.14,16.7
688492.28,28.1,14.5,410714.45,16.76
688388.75,28.11,14.51,410842.73,16.78
688252.77,28.12,14.52,410842.42,16.78
688439.65,28.13,14.53,410042.53,16.76
688961.57,28.16,14.56,410869.58,16.79
688825.6,28.16,14.57,410869.58,16.8
688689.62,28.17,14.57,411814.34,16.84
688832.32,28.18,14.58,411701.83,16.84
688339.05,28.17,14.57,411283.83,16.83
688583.09,28.18,14.59,410505.53,16.8
688585.73,28.18,14.59,410517.23,16.8
688638.43,28.2,14.6,411502.89,16.85
688589.76,28.2,14.61,411548.99,16.86
689427.85,28.24,14.65,412014.18,16.88
688791.81,28.23,14.63,411480.76,16.86
688655.83,28.24,14.64,411480.45,16.87
688708.53,28.25,14.65,411480.45,16.88
688572.55,28.25,14.66,411505.2,16.88
688436.58,28.26,14.66,411492.94,16.89
688300.6,28.27,14.67,411484.69,16.9
689617.11,28.32,14.72,414234.17,17.01
689869.75,28.33,14.74,413958.88,17.0
689733.78,28.34,14.74,413959.04,17.01
689733.78,28.34,14.74,413959.04,17.01
689416.45,28.34,14.74,413182.47,16.98
689280.47,28.34,14.74,413182.0,16.99
689470.92,28.36,14.76,413182.0,16.99
689766.94,28.38,14.78,413268.37,17.0
689630.97,28.38,14.78,413334.89,17.01
689494.99,28.39,14.79,413182.0,17.01
688494.99,28.36,14.76,412182.0,16.98
688582.29,28.36,14.76,413910.02,17.05
688582.29,28.36,14.76,413910.02,17.05
688446.32,28.37,14.77,413909.71,17.06
688851.85,28.4,14.8,413826.79,17.06
689042.3,28.41,14.81,413826.79,17.06
689338.33,28.43,14.83,413872.46,17.07
689202.35,28.44,14.84,414240.37,17.09
689066.37,28.44,14.84,414255.06,17.1
689066.37,28.44,14.84,414255.06,17.1
689106.29,28.45,14.86,414267.36,17.11
688317.85,28.43,14.84,413625.5,17.09
688991.57,28.47,14.88,415064.93,17.15
688538.35,28.46,14.87,414489.83,17.14
688402.37,28.47,14.87,414489.83,17.14
688266.4,28.48,14.88,414489.83,17.15
688130.42,28.48,14.89,414489.83,17.16
687810.42,28.47,14.88,414169.83,17.15
687863.12,28.49,14.89,414170.27,17.15
688159.14,28.5,14.91,414169.93,17.15
688023.17,28.51,14.91,414169.83,17.16
688027.13,28.51,14.91,414170.97,17.16
687891.15,28.52,14.92,414629.93,17.19
687755.17,28.52,14.92,414682.97,17.2
687999.21,28.54,14.94,414682.66,17.2
687999.21,28.54,14.94,414682.66,17.2
687863.23,28.55,14.95,414682.66,17.21
687863.23,28.55,14.95,414682.7,17.21
687727.25,28.55,14.95,414701.78,17.22
687779.96,28.56,14.97,414693.1,17.22
687779.96,28.56,14.97,414795.17,17.23
687970.41,28.58,14.98,414785.87,17.23
687608.41,28.57,14.97,414394.63,17.22
687661.11,28.58,14.98,414393.54,17.22
687364.68,28.57,14.97,414915.25,17.25
687228.7,28.58,14.98,414907.98,17.25
687092.73,28.58,14.99,415072.68,17.27
687145.43,28.6,15.0,415072.74,17.27
687441.45,28.61,15.02,415072.37,17.28
687305.47,28.62,15.02,415102.48,17.29
687169.5,28.63,15.03,415110.81,17.29
687033.52,28.63,15.04,415092.04,17.3
686897.54,28.64,15.04,415075.99,17.31
686525.54,28.63,15.03,415561.99,17.33
686578.24,28.64,15.04,415579.6,17.34
686630.95,28.65,15.06,415656.74,17.35
686630.95,28.65,15.06,415691.79,17.35
686494.97,28.66,15.06,415691.95,17.35
686358.99,28.67,15.07,415691.48,17.36
686358.99,28.67,15.07,415691.78,17.36
686223.01,28.67,15.07,415774.74,17.37
686087.04,28.68,15.08,415777.05,17.38
685951.06,28.68,15.09,415897.48,17.39
685793.7,28.68,15.08,415738.59,17.39
685745.03,28.69,15.09,416449.19,17.42
686067.72,28.72,15.12,416214.84,17.42
685931.74,28.72,15.12,416214.53,17.43
685795.76,28.73,15.13,416214.53,17.44
685986.21,28.74,15.15,416273.78,17.44
685850.24,28.75,15.15,416240.83,17.45
685714.26,28.76,15.16,416217.51,17.45
685578.28,28.76,15.17,416887.66,17.49
685542.23,28.77,15.18,416833.01,17.5
685546.03,28.77,15.18,416956.22,17.5
684864.08,28.76,15.16,416274.28,17.48
684651.75,28.76,15.16,416005.79,17.48
684651.75,28.76,15.16,416032.03,17.48
684515.77,28.77,15.17,416031.72,17.48
684379.8,28.77,15.18,416031.72,17.49
684243.82,28.78,15.18,416454.7,17.52
684539.84,28.8,15.2,416237.2,17.51
684730.29,28.81,15.22,416179.15,17.51
685498.47,28.86,15.26,418429.17,17.62
685362.49,28.86,15.27,418428.86,17.62
685362.49,28.86,15.27,418428.86,17.62
685226.51,28.87,15.27,418428.86,17.63
684870.77,28.87,15.27,417772.73,17.61
685166.79,28.88,15.29,418023.95,17.62
685166.79,28.88,15.29,418023.95,17.62
685030.81,28.89,15.29,417978.3,17.63
687340.65,28.99,15.39,420931.95,17.75
687204.67,28.99,15.4,420932.11,17.76
687395.12,29.01,15.41,420931.64,17.76
687406.33,29.02,15.42,420780.32,17.76
687406.33,29.02,15.42,420780.32,17.76
687270.36,29.02,15.43,420832.57,17.77
687514.61,29.05,15.45,421203.36,17.79
687517.25,29.05,15.45,421215.05,17.8
687381.28,29.05,15.45,421203.66,17.8
687685.45,29.07,15.47,421162.79,17.8
687875.9,29.09,15.49,421897.01,17.84
687739.92,29.09,15.5,421948.98,17.85
687603.95,29.1,15.5,422315.21,17.87
687493.95,29.1,15.5,422205.21,17.87
687684.4,29.11,15.52,422204.9,17.87
687548.42,29.12,15.52,422253.33,17.88
687194.76,29.11,15.51,421835.62,17.87
687247.46,29.12,15.52,421813.26,17.87
687111.48,29.13,15.53,421787.19,17.88
687111.48,29.13,15.53,421787.19,17.88
686975.51,29.14,15.54,421911.88,17.89
686839.53,29.14,15.54,421889.86,17.9
686840.85,29.14,15.54,421891.18,17.9
686748.53,29.15,15.55,422547.02,17.94
686593.79,29.16,15.56,422328.51,17.93
686457.81,29.16,15.57,422328.19,17.94
686457.81,29.16,15.57,422328.19,17.94
686510.51,29.18,15.58,422328.19,17.95
686563.21,29.19,15.59,422328.19,17.95
686272.04,29.18,15.58,422025.84,17.94
686553.15,29.2,15.6,422025.84,17.95
686417.17,29.2,15.61,422025.84,17.96
686130.09,29.2,15.6,422073.29,17.96
685994.11,29.2,15.61,422037.58,17.97
686290.13,29.22,15.62,422025.84,17.97
686342.83,29.23,15.64,423143.54,18.02
686444.8,29.24,15.64,423255.84,18.03
686497.5,29.25,15.65,423255.9,18.03
686497.5,29.25,15.65,423255.9,18.03
686361.52,29.26,15.66,423255.53,18.04
686361.52,29.26,15.66,423255.7,18.04
686225.54,29.26,15.67,423255.7,18.05
686028.25,29.26,15.66,423092.76,18.04
685892.27,29.27,15.67,423132.63,18.05
685756.29,29.27,15.67,423110.21,18.06
685809.0,29.28,15.69,423092.76,18.07
685999.45,29.3,15.7,423828.45,18.1
685863.47,29.31,15.71,423777.84,18.11
686053.92,29.32,15.73,423777.52,18.11
686244.37,29.34,15.74,423777.52,18.12
686108.4,29.35,15.75,423995.48,18.14
686161.1,29.36,15.76,423801.12,18.13
686161.1,29.36,15.76,423801.12,18.13
685881.75,29.35,15.75,423526.42,18.12
685745.77,29.36,15.76,423502.82,18.13
685609.8,29.36,15.77,424127.08,18.17
685473.82,29.37,15.77,424238.56,18.18
685337.84,29.38,15.78,424245.1,18.19
685201.86,29.38,15.79,424244.79,18.19
685065.89,29.39,15.79,424244.79,18.2
684929.91,29.4,15.8,424244.79,18.21
684793.93,29.41,15.81,424377.58,18.22
684657.95,29.41,15.81,424353.52,18.23
685023.56,29.43,15.83,424244.79,18.23
684727.13,29.42,15.83,423926.42,18.22
684779.83,29.44,15.84,424548.25,18.25
683692.01,29.49,15.89,424547.94,18.31
683692.01,29.49,15.89,424590.12,18.31
683556.04,29.5,15.9,424659.52,18.33
683608.74,29.51,15.91,424659.58,18.33
683472.76,29.52,15.92,424659.21,18.34
683130.06,29.51,15.91,424307.2,18.33
683182.77,29.52,15.92,424307.2,18.33
683478.79,29.54,15.94,424363.71,18.34
683531.49,29.55,15.95,424319.53,18.35
683537.98,29.55,15.95,424451.75,18.35
683402.0,29.56,15.96,424441.46,18.36
683266.02,29.57,15.97,425339.83,18.41
682894.03,29.56,15.96,424937.2,18.39
682946.73,29.57,15.97,425172.84,18.41
682810.75,29.58,15.98,425173.0,18.42
682674.77,29.58,15.98,425172.53,18.42
682674.77,29.58,15.98,425143.23,18.42
682396.74,29.57,15.98,424838.73,18.41
682692.77,29.59,16.0,424900.75,18.42
682694.09,29.59,16.0,424936.48,18.42
682558.11,29.6,16.0,424939.8,18.43
682610.81,29.61,16.02,424874.7,18.43
682663.51,29.63,16.03,425290.85,18.46
682291.51,29.62,16.02,425048.02,18.45
682291.51,29.62,16.02,425133.46,18.45
682344.22,29.63,16.03,425020.77,18.46
682208.24,29.64,16.04,425585.41,18.49
682072.26,29.64,16.04,425585.57,18.5
681936.28,29.65,16.05,425585.1,18.5
681800.31,29.66,16.06,425679.01,18.52
681664.33,29.66,16.07,425601.17,18.52
681664.33,29.66,16.07,425586.28,18.52
681528.35,29.67,16.07,425605.16,18.53
681392.37,29.68,16.08,425570.45,18.54
681267.21,29.68,16.09,425797.11,18.55
681267.21,29.68,16.09,425797.11,18.55
681563.23,29.7,16.11,425796.8,18.56
681427.26,29.71,16.11,425796.8,18.57
681280.46,29.72,16.12,425569.89,18.56
681333.17,29.73,16.13,425596.18,18.57
681109.71,29.72,16.13,425572.07,18.57
680973.73,29.73,16.13,425569.89,18.58
680837.75,29.74,16.14,425805.7,18.6
680701.77,29.75,16.15,425779.24,18.61
680576.61,29.75,16.16,425637.31,18.61
680618.5,29.77,16.17,426157.92,18.64
680459.82,29.76,16.16,425999.24,18.63
680755.84,29.78,16.18,425998.93,18.64
680619.86,29.79,16.19,425998.93,18.64
680483.89,29.79,16.2,426125.17,18.66
680347.91,29.8,16.2,426028.75,18.66
680211.93,29.81,16.21,426007.83,18.67
680213.25,29.81,16.21,426013.67,18.67
680077.28,29.82,16.22,426815.47,18.71
679984.95,29.82,16.23,426450.62,18.7
680130.72,29.84,16.24,426744.02,18.72
679623.32,29.83,16.23,426254.78,18.71
679487.34,29.83,16.23,426254.94,18.71
679351.37,29.84,16.24,426254.47,18.72
679215.39,29.85,16.25,426254.47,18.73
679079.41,29.85,16.26,426564.42,18.75
679132.11,29.87,16.27,426378.78,18.75
679184.82,29.88,16.28,426268.43,18.75
679188.78,29.88,16.28,426287.82,18.75
679188.78,29.88,16.28,426287.82,18.75
679063.62,29.89,16.29,426838.6,18.79
678916.82,29.89,16.3,426613.73,18.78
678920.93,29.89,16.3,426615.7,18.78
678784.95,29.9,16.3,426626.93,18.79
678626.27,29.9,16.3,426468.25,18.79
678490.29,29.9,16.31,426456.71,18.8
678354.32,29.91,16.31,426510.67,18.81
678354.32,29.91,16.31,426510.67,18.81
678218.34,29.92,16.32,426495.96,18.81
678514.36,29.94,16.34,426500.29,18.82
678378.38,29.94,16.35,426456.71,18.82
678253.22,29.95,16.35,426998.51,18.86
678253.22,29.95,16.35,427037.52,18.86
678162.39,29.96,16.36,426983.68,18.86
678026.41,29.97,16.37,426983.37,18.87
677890.44,29.98,16.38,427007.47,18.88
678186.46,30.0,16.4,427009.92,18.89
678186.46,30.0,16.4,427009.92,18.89
678376.91,30.01,16.41,426985.13,18.89
678429.61,30.03,16.43,426983.37,18.9
678429.61,30.03,16.43,426983.37,18.9
678293.63,30.03,16.44,426983.37,18.91
678157.66,30.04,16.44,427889.82,18.95
678210.36,30.05,16.46,428103.16,18.97
678074.38,30.06,16.46,428102.85,18.98
677796.42,30.05,16.45,427824.89,18.97
677986.87,30.07,16.47,427824.89,18.97
677850.89,30.08,16.48,427832.14,18.98
677714.92,30.08,16.49,427878.22,18.99
677578.94,30.09,16.49,427824.9,19.0
677382.51,30.09,16.49,427659.16,18.99
677246.53,30.09,16.5,427659.18,19.0
677110.55,30.1,16.5,428067.66,19.03
676857.3,30.09,16.5,427802.27,19.02
676721.33,30.1,16.5,427685.67,19.02
676721.33,30.1,16.5,427685.67,19.02
676585.35,30.11,16.51,427685.36,19.03
676449.37,30.12,16.52,427685.36,19.04
676242.94,30.11,16.51,427513.45,19.04
676538.96,30.13,16.53,427590.47,19.04
676402.99,30.14,16.54,427522.99,19.05
676267.01,30.14,16.55,427513.45,19.06
675947.01,30.13,16.54,427193.45,19.04
675811.03,30.14,16.54,427287.93,19.06
675685.87,30.15,16.55,427824.91,19.09
675595.04,30.16,16.56,427681.41,19.09
675891.06,30.18,16.58,427681.1,19.1
675755.08,30.19,16.59,427681.1,19.1
675807.79,30.2,16.6,427688.0,19.11
675619.82,30.19,16.6,427500.04,19.11
675247.83,30.18,16.59,427497.41,19.11
675111.85,30.19,16.59,427493.16,19.12
675496.51,30.21,16.61,427715.55,19.13
675184.41,30.2,16.61,427665.61,19.13
675048.43,30.21,16.61,427599.97,19.14
675363.42,30.23,16.63,428533.63,19.18
675281.99,30.24,16.64,428429.27,19.19
675146.01,30.25,16.65,428428.96,19.2
675442.03,30.27,16.67,428428.96,19.2
675306.06,30.28,16.68,428428.96,19.21
674986.06,30.27,16.67,428108.96,19.2
674850.08,30.27,16.68,428266.13,19.21
674714.1,30.28,16.68,428264.46,19.22
674578.13,30.29,16.69,428203.43,19.23
674641.64,30.3,16.71,428828.68,19.26
674559.0,30.31,16.72,428782.97,19.27
674559.0,30.31,16.72,428782.97,19.27
674423.02,30.32,16.72,428783.13,19.28
674426.92,30.32,16.72,428784.47,19.28
674479.62,30.33,16.74,428784.0,19.28
674286.89,30.33,16.73,428617.87,19.28
674150.91,30.34,16.74,428617.87,19.29
674446.93,30.36,16.76,428624.15,19.29
674310.96,30.36,16.77,428628.42,19.3
674174.98,30.37,16.77,428633.41,19.31
674174.98,30.37,16.77,428633.41,19.31
674039.0,30.38,16.78,428617.87,19.32
673903.02,30.39,16.79,429237.58,19.35
674002.35,30.39,16.79,429337.87,19.36
673866.37,30.4,16.8,429337.56,19.37
673730.39,30.41,16.81,429337.56,19.38
673594.41,30.41,16.82,429444.53,19.39
673594.41,30.41,16.82,429444.53,19.39
673458.44,30.42,16.82,429369.68,19.4
673322.46,30.43,16.83,429459.09,19.41
673322.46,30.43,16.83,429459.09,19.41
673688.81,30.45,16.86,430791.23,19.47
673552.83,30.46,16.86,430790.92,19.48
672465.01,30.52,16.93,430790.92,19.55
672465.01,30.52,16.93,430790.92,19.55
672835.74,30.55,16.96,430504.49,19.55
673026.19,30.57,16.97,430504.49,19.56
673026.19,30.57,16.97,431714.93,19.61
672944.29,30.58,16.98,432489.36,19.65
674610.01,30.67,17.07,433010.53,19.69
674610.01,30.67,17.07,433010.53,19.69
674415.19,30.67,17.07,432826.51,19.68
674279.21,30.67,17.08,432826.2,19.69
674828.1,30.7,17.11,434034.74,19.75
674692.12,30.71,17.11,434034.74,19.76
674556.14,30.72,17.12,434256.28,19.78
674610.23,30.72,17.13,436106.76,19.86
673815.22,30.7,17.1,435289.53,19.83
673657.87,30.7,17.1,435132.58,19.83
674922.94,30.76,17.16,434697.33,19.81
673835.12,30.82,17.23,434697.02,19.88
673699.14,30.83,17.23,434696.71,19.89
673699.14,30.83,17.23,434696.71,19.89
673995.16,30.85,17.25,434696.71,19.9
673859.18,30.86,17.26,434768.53,19.91
675390.14,30.94,17.35,436661.76,20.01
675254.17,30.95,17.35,436760.36,20.02
675118.19,30.96,17.36,436721.76,20.03
675182.06,30.98,17.38,438305.84,20.11
676338.26,31.04,17.44,438649.94,20.13
676338.26,31.04,17.44,438649.94,20.13
676143.25,31.04,17.44,438015.36,20.11
676007.27,31.05,17.45,438015.05,20.12
676007.27,31.05,17.45,438015.05,20.12
676007.27,31.05,17.45,438015.05,20.12
676311.44,31.07,17.47,438015.05,20.12
676175.46,31.07,17.48,438050.56,20.13
675805.32,31.06,17.47,438029.12,20.13
675858.02,31.08,17.48,438021.03,20.14
675722.04,31.09,17.49,438241.4,20.16
675722.04,31.09,17.49,438241.4,20.16
675586.06,31.09,17.5,438016.01,20.16
675460.9,31.1,17.51,438473.22,20.19
675911.31,31.13,17.53,438708.74,20.2
675964.01,31.14,17.54,438708.8,20.21
676016.71,31.16,17.56,438708.43,20.22
675880.74,31.16,17.57,438708.43,20.23
675933.44,31.18,17.58,438719.86,20.24
675755.48,31.17,17.58,438715.95,20.24
675619.51,31.18,17.58,438720.06,20.25
675915.53,31.2,17.6,438704.52,20.25
675779.55,31.21,17.61,439569.36,20.3
675397.55,31.2,17.6,439419.08,20.3
675261.57,31.21,17.61,439310.5,20.3
675314.28,31.22,17.62,439310.57,20.31
675178.3,31.23,17.63,439310.19,20.32
675042.32,31.24,17.64,439310.19,20.33
675042.32,31.24,17.64,439310.19,20.33
674906.34,31.25,17.65,439330.68,20.34
674770.37,31.25,17.66,439351.42,20.35
674823.07,31.27,17.67,439310.19,20.36
674687.09,31.28,17.68,439720.78,20.38
674551.11,31.29,17.69,439674.2,20.39
674415.14,31.29,17.7,439673.89,20.4
674279.16,31.3,17.7,439673.88,20.41
674143.18,31.31,17.71,439673.88,20.42
673863.93,31.3,17.7,439371.79,20.41
673727.96,31.31,17.71,439421.26,20.42
674023.98,31.33,17.73,439438.33,20.43
673888.0,31.34,17.74,439481.03,20.44
673762.84,31.35,17.75,440008.28,20.47
673925.99,31.36,17.76,440116.55,20.48
673790.02,31.37,17.77,440116.24,20.49
673296.75,31.36,17.76,439619.74,20.48
673160.77,31.37,17.77,439619.74,20.48
673024.79,31.38,17.78,439624.89,20.49
672888.82,31.38,17.79,439620.44,20.5
672941.52,31.4,17.8,439619.74,20.51
672805.54,31.41,17.81,439780.51,20.53
672995.99,31.42,17.83,439854.4,20.54
672699.56,31.42,17.82,439940.8,20.55
672563.58,31.42,17.83,439808.3,20.55
672867.76,31.45,17.85,439807.99,20.55
672731.78,31.45,17.86,439807.99,20.56
672595.8,31.46,17.86,439883.71,20.58
672786.25,31.48,17.88,439860.8,20.58
672628.9,31.48,17.88,439701.92,20.58
672492.92,31.48,17.89,439649.1,20.58
672545.62,31.5,17.9,440444.29,20.63
672349.19,31.49,17.89,440751.7,20.64
672704.14,31.52,17.93,440984.49,20.66
672526.41,31.52,17.93,440901.45,20.67
672390.44,31.53,17.93,440901.14,20.68
672254.46,31.54,17.94,440901.14,20.69
672307.16,31.56,17.96,440901.14,20.69
672171.18,31.56,17.97,440935.43,20.71
672171.18,31.56,17.97,440948.78,20.71
672035.2,31.57,17.97,440932.22,20.71
672087.91,31.59,17.99,440916.13,20.72
672140.61,31.6,18.0,441523.12,20.76
672004.63,31.61,18.01,441461.04,20.77
672465.86,31.63,18.04,441463.28,20.77
672329.88,31.64,18.05,441462.58,20.78
672382.58,31.66,18.06,441461.29,20.79
672382.58,31.66,18.06,441456.22,20.78
672382.58,31.66,18.06,441484.59,20.79
672246.6,31.67,18.07,441484.04,20.8
672110.63,31.67,18.08,441839.03,20.82
671702.1,31.66,18.07,441484.03,20.81
671566.12,31.67,18.07,441521.56,20.82
671566.12,31.67,18.07,441507.5,20.82
671430.15,31.68,18.08,442008.99,20.86
671482.85,31.7,18.1,442027.09,20.86
671346.87,31.7,18.11,442026.78,20.87
671210.89,31.71,18.12,442026.78,20.88
671506.91,31.73,18.14,442051.47,20.89
671370.94,31.74,18.14,442038.59,20.9
671234.96,31.75,18.15,442424.62,20.93
671098.98,31.76,18.16,442335.59,20.93
671380.09,31.78,18.18,442100.71,20.93
671312.44,31.79,18.2,442989.13,20.98
671608.46,31.81,18.22,442988.82,20.98
671608.46,31.81,18.22,443010.23,20.99
671798.91,31.83,18.24,443010.23,20.99
671426.91,31.82,18.22,443063.85,21.0
671426.91,31.82,18.22,443696.39,21.03
671777.02,31.85,18.25,443672.59,21.03
671609.01,31.84,18.24,443460.24,21.02
671473.04,31.85,18.25,443459.93,21.03
671473.04,31.85,18.25,443458.01,21.03
673064.8,31.94,18.34,447279.93,21.23
673064.8,31.94,18.34,447279.93,21.23
672897.39,31.94,18.34,447067.58,21.22
672897.39,31.94,18.34,447079.35,21.22
672897.39,31.94,18.34,447079.35,21.22
672676.7,31.94,18.34,446112.44,21.18
672540.73,31.95,18.35,446112.44,21.19
672404.75,31.96,18.36,446143.95,21.2
672268.77,31.97,18.37,446144.08,21.21
672350.31,31.98,18.38,445504.62,21.19
672573.21,32.0,18.4,446918.34,21.26
672378.2,32.0,18.4,446850.42,21.27
672611.42,32.02,18.42,445919.26,21.23
672454.06,32.01,18.42,445760.37,21.22
672454.06,32.01,18.42,445760.37,21.22
672828.37,32.04,18.44,445623.91,21.22
672744.03,32.05,18.45,446536.17,21.27
672608.05,32.06,18.46,446535.86,21.28
672904.07,32.08,18.48,446535.86,21.29
672768.1,32.09,18.49,446554.94,21.3
672632.12,32.1,18.5,446549.35,21.31
672496.14,32.11,18.51,446535.86,21.32
672528.59,32.11,18.51,448257.15,21.4
672884.97,32.14,18.54,448296.63,21.41
672903.29,32.15,18.56,447641.61,21.39
672529.72,32.15,18.55,447387.74,21.39
672246.21,32.14,18.54,447125.86,21.38
672110.23,32.15,18.55,447128.43,21.39
671974.26,32.16,18.56,447127.65,21.4
672026.96,32.17,18.58,447127.34,21.41
672488.18,32.2,18.6,447164.83,21.41
672540.89,32.21,18.62,447137.82,21.42
672404.91,32.22,18.63,447138.11,21.43
672268.93,32.23,18.63,447206.21,21.44
672132.95,32.24,18.64,448155.61,21.5
671952.84,32.24,18.64,447932.12,21.49
671816.86,32.25,18.65,447931.81,21.5
672112.88,32.27,18.67,447931.81,21.5
671740.88,32.26,18.66,448012.61,21.51
671604.91,32.27,18.67,447942.95,21.52
