ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-arrived_gpu_milli
1071,5076,4581400,6212,4581400
1071,5076,4581400,6212,4581400
1071,5076,4582400,6212,4582400
1071,5076,4583400,6212,4583400
1071,5076,4584400,6212,4584400
1071,5076,4585400,6212,4585400
1071,5076,4586400,6212,4586400
1071,5076,4586720,6212,4586720
1071,5076,4586720,6212,4586720
1072,5084,4587720,6212,4587720
1072,5084,4588190,6212,4588190
1072,5084,4588420,6212,4588420
1072,5084,4589420,6212,4589420
1072,5084,4590420,6212,4590420
1072,5084,4591420,6212,4591420
1072,5084,4592070,6212,4592070
1072,5084,4592530,6212,4592530
1073,5092,4593530,6212,4593530
1073,5092,4594000,6212,4594000
1073,5092,4594230,6212,4594230
1073,5092,4595230,6212,4595230
1073,5092,4595230,6212,4595230
1073,5092,4595230,6212,4595230
1073,5092,4596230,6212,4596230
1073,5092,4596550,6212,4596550
1073,5092,4597550,6212,4597550
1073,5092,4598550,6212,4598550
1073,5092,4598550,6212,4598550
1073,5092,4599360,6212,4599360
1073,5092,4599590,6212,4599590
1074,5100,4600590,6212,4600590
1074,5100,4600590,6212,4600590
1074,5100,4601400,6212,4601400
1074,5100,4602210,6212,4602210
1074,5100,4603020,6212,4603020
1074,5100,4603830,6212,4603830
1074,5100,4604830,6212,4604830
1074,5100,4605830,6212,4605830
1074,5100,4606300,6212,4606300
1074,5100,4607300,6212,4607300
1074,5100,4608110,6212,4608110
1074,5100,4608580,6212,4608580
1075,5108,4609390,6212,4609390
1075,5108,4609860,6212,4609860
1075,5108,4609860,6212,4609860
1075,5108,4610180,6212,4610180
1075,5108,4611180,6212,4611180
1075,5108,4611650,6212,4611650
1075,5108,4612460,6212,4612460
1075,5108,4612690,6212,4612690
1075,5108,4612690,6212,4612690
1075,5108,4613690,6212,4613690
1075,5108,4613690,6212,4613690
1075,5108,4613690,6212,4613690
1075,5108,4613690,6212,4613690
1075,5108,4614690,6212,4614690
1075,5108,4615170,6212,4615170
1076,5116,4615490,6212,4615490
1076,5116,4616490,6212,4616490
1076,5116,4617490,6212,4617490
1076,5116,4617490,6212,4617490
1076,5116,4617720,6212,4617720
1076,5116,4618720,6212,4618720
1076,5116,4619720,6212,4619720
1076,5116,4619720,6212,4619720
1076,5116,4620720,6212,4620720
1077,5124,4621720,6212,4621720
1077,5124,4622190,6212,4622190
1077,5124,4622560,6212,4622560
1077,5124,4623560,6212,4623560
1077,5124,4624030,6212,4624030
1077,5124,4625030,6212,4625030
1077,5124,4625260,6212,4625260
1077,5124,4625260,6212,4625260
1077,5124,4625850,6212,4625850
1077,5124,4626850,6212,4626850
1078,5132,4627850,6212,4627850
1078,5132,4628850,6212,4628850
1078,5132,4629850,6212,4629850
1078,5132,4630660,6212,4630660
1078,5132,4631660,6212,4631660
1078,5132,4632660,6212,4632660
1078,5132,4632660,6212,4632660
1078,5132,4633660,6212,4633660
1078,5132,4634660,6212,4634660
1078,5132,4635470,6212,4635470
1078,5132,4635470,6212,4635470
1078,5132,4635470,6212,4635470
1078,5132,4636280,6212,4636280
1079,5140,4637280,6212,4637280
1079,5140,4637280,6212,4637280
1079,5140,4638280,6212,4638280
1079,5140,4639280,6212,4639280
1079,5140,4640090,6212,4640090
1079,5140,4640740,6212,4640740
1079,5140,4641550,6212,4641550
1079,5140,4642550,6212,4642550
1079,5140,4642550,6212,4642550
1079,5140,4643550,6212,4643550
1080,5148,4643920,6212,4643920
1081,5156,4644390,6212,4644390
1081,5156,4645200,6212,4645200
1081,5156,4646200,6212,4646200
1081,5156,4647200,6212,4647200
1081,5156,4648200,6212,4648200
1081,5156,4648200,6212,4648200
1081,5156,4648200,6212,4648200
1081,5156,4649200,6212,4649200
1081,5156,4649750,6212,4649750
1081,5156,4650750,6212,4650750
1082,5164,4651750,6212,4651750
1082,5164,4652750,6212,4652750
1082,5164,4653750,6212,4653750
1082,5164,4653750,6212,4653750
1082,5164,4654750,6212,4654750
1082,5164,4654750,6212,4654750
1082,5164,4655750,6212,4655750
1082,5164,4656560,6212,4656560
1082,5164,4657030,6212,4657030
1082,5164,4658030,6212,4658030
1083,5172,4659030,6212,4659030
1083,5172,4660030,6212,4660030
1083,5172,4661030,6212,4661030
1083,5172,4661030,6212,4661030
1083,5172,4661030,6212,4661030
1083,5172,4662030,6212,4662030
1083,5172,4663030,6212,4663030
1083,5172,4663680,6212,4663680
1083,5172,4664680,6212,4664680
1083,5172,4664840,6212,4664840
1083,5172,4665840,6212,4665840
1084,5180,4666840,6212,4666840
1084,5180,4667840,6212,4667840
1084,5180,4667840,6212,4667840
1084,5180,4668840,6212,4668840
1084,5180,4668840,6212,4668840
1084,5180,4669840,6212,4669840
1084,5180,4670840,6212,4670840
1084,5180,4670840,6212,4670840
1084,5180,4671840,6212,4671840
1084,5180,4672840,6212,4672840
1084,5180,4673310,6212,4673310
1084,5180,4673780,6212,4673780
1084,5180,4674780,6212,4674780
1084,5180,4675250,6212,4675250
1084,5180,4676250,6212,4676250
1084,5180,4676570,6212,4676570
1085,5188,4684570,6212,4684570
1085,5188,4685570,6212,4685570
1085,5188,4686380,6212,4686380
1085,5188,4686600,6212,4686600
1085,5188,4686760,6212,4686760
1085,5188,4687130,6212,4687130
1085,5188,4688130,6212,4688130
1085,5188,4688940,6212,4688940
1085,5188,4689160,6212,4689160
1085,5188,4689160,6212,4689160
1085,5188,4689970,6212,4689970
1086,5196,4690970,6212,4690970
1086,5196,4691970,6212,4691970
1086,5196,4692440,6212,4692440
1086,5196,4692670,6212,4692670
1086,5196,4693670,6212,4693670
1086,5196,4694670,6212,4694670
1086,5196,4695670,6212,4695670
1086,5196,4696480,6212,4696480
1086,5196,4697290,6212,4697290
1086,5196,4697290,6212,4697290
1086,5196,4697290,6212,4697290
1087,5204,4698290,6212,4698290
1087,5204,4698290,6212,4698290
1087,5204,4699290,6212,4699290
1087,5204,4699290,6212,4699290
1088,5212,4707290,6212,4707290
1088,5212,4707760,6212,4707760
1088,5212,4708230,6212,4708230
1088,5212,4709230,6212,4709230
1088,5212,4710230,6212,4710230
1088,5212,4711230,6212,4711230
1088,5212,4712040,6212,4712040
1088,5212,4713040,6212,4713040
1089,5220,4713850,6212,4713850
1089,5220,4714070,6212,4714070
1089,5220,4714540,6212,4714540
1089,5220,4715540,6212,4715540
1089,5220,4716540,6212,4716540
1089,5220,4717130,6212,4717130
1089,5220,4718130,6212,4718130
1089,5220,4719130,6212,4719130
1089,5220,4719940,6212,4719940
1090,5228,4720940,6212,4720940
1090,5228,4721260,6212,4721260
1090,5228,4721480,6212,4721480
1090,5228,4722130,6212,4722130
1090,5228,4722130,6212,4722130
1090,5228,4723130,6212,4723130
1090,5228,4724130,6212,4724130
1090,5228,4725130,6212,4725130
1090,5228,4726130,6212,4726130
1090,5228,4726130,6212,4726130
1090,5228,4726940,6212,4726940
1090,5228,4727170,6212,4727170
1091,5236,4735170,6212,4735170
1091,5236,4736170,6212,4736170
1092,5244,4737170,6212,4737170
1092,5244,4737980,6212,4737980
1092,5244,4737980,6212,4737980
1092,5244,4738980,6212,4738980
1092,5244,4739980,6212,4739980
1092,5244,4740980,6212,4740980
1092,5244,4741300,6212,4741300
1092,5244,4741530,6212,4741530
1092,5244,4741530,6212,4741530
1092,5244,4741850,6212,4741850
1092,5244,4742850,6212,4742850
1093,5252,4743850,6212,4743850
1093,5252,4744850,6212,4744850
1093,5252,4745850,6212,4745850
1093,5252,4746850,6212,4746850
1093,5252,4747850,6212,4747850
1093,5252,4748850,6212,4748850
1093,5252,4749320,6212,4749320
1093,5252,4749320,6212,4749320
1093,5252,4749640,6212,4749640
1093,5252,4750640,6212,4750640
1094,5260,4751450,6212,4751450
1094,5260,4752260,6212,4752260
1094,5260,4753070,6212,4753070
1094,5260,4754070,6212,4754070
1094,5260,4754440,6212,4754440
1094,5260,4755250,6212,4755250
1094,5260,4756250,6212,4756250
1094,5260,4756900,6212,4756900
1095,5268,4757710,6212,4757710
1095,5268,4758520,6212,4758520
1095,5268,4759520,6212,4759520
1095,5268,4760330,6212,4760330
1095,5268,4761330,6212,4761330
1095,5268,4761330,6212,4761330
1095,5268,4761920,6212,4761920
1095,5268,4762920,6212,4762920
1095,5268,4763730,6212,4763730
1095,5268,4764200,6212,4764200
1095,5268,4764200,6212,4764200
1096,5276,4764750,6212,4764750
1096,5276,4765750,6212,4765750
1096,5276,4766750,6212,4766750
1096,5276,4767750,6212,4767750
1096,5276,4768210,6212,4768210
1096,5276,4769210,6212,4769210
1096,5276,4770020,6212,4770020
1096,5276,4770340,6212,4770340
1096,5276,4770990,6212,4770990
1096,5276,4771990,6212,4771990
1097,5284,4772990,6212,4772990
1097,5284,4773310,6212,4773310
1097,5284,4774310,6212,4774310
1097,5284,4775310,6212,4775310
1097,5284,4775780,6212,4775780
1097,5284,4776780,6212,4776780
1098,5292,4777780,6212,4777780
1098,5292,4778780,6212,4778780
1098,5292,4779430,6212,4779430
1098,5292,4780430,6212,4780430
1098,5292,4781430,6212,4781430
1098,5292,4782430,6212,4782430
1098,5292,4783430,6212,4783430
1098,5292,4784430,6212,4784430
1098,5292,4785430,6212,4785430
1098,5292,4786240,6212,4786240
1098,5292,4786240,6212,4786240
1099,5300,4786710,6212,4786710
1099,5300,4787710,6212,4787710
1099,5300,4788710,6212,4788710
1099,5300,4789710,6212,4789710
1099,5300,4790710,6212,4790710
1099,5300,4790710,6212,4790710
1099,5300,4791710,6212,4791710
1099,5300,4792180,6212,4792180
1099,5300,4792180,6212,4792180
1099,5300,4792650,6212,4792650
1099,5300,4793110,6212,4793110
1099,5300,4793920,6212,4793920
1099,5300,4794150,6212,4794150
1100,5308,4795150,6212,4795150
1100,5308,4796150,6212,4796150
1100,5308,4797150,6212,4797150
1100,5308,4798150,6212,4798150
1100,5308,4799150,6212,4799150
1100,5308,4799960,6212,4799960
1100,5308,4800770,6212,4800770
1100,5308,4801770,6212,4801770
1100,5308,4802100,6212,4802100
1100,5308,4802260,6212,4802260
1101,5316,4803260,6212,4803260
1101,5316,4803260,6212,4803260
1101,5316,4804070,6212,4804070
1101,5316,4805070,6212,4805070
1101,5316,4805880,6212,4805880
1101,5316,4806880,6212,4806880
1101,5316,4807690,6212,4807690
1101,5316,4808690,6212,4808690
1101,5316,4809500,6212,4809500
1102,5324,4810500,6212,4810500
1102,5324,4811310,6212,4811310
1102,5324,4812120,6212,4812120
1102,5324,4813120,6212,4813120
1102,5324,4813930,6212,4813930
1102,5324,4814740,6212,4814740
1102,5324,4814740,6212,4814740
1103,5332,4818740,6212,4818740
1103,5332,4819740,6212,4819740
1103,5332,4819740,6212,4819740
1103,5332,4820390,6212,4820390
1103,5332,4821390,6212,4821390
1103,5332,4822390,6212,4822390
1103,5332,4823200,6212,4823200
1104,5340,4824200,6212,4824200
1104,5340,4825200,6212,4825200
1104,5340,4826200,6212,4826200
1104,5340,4827200,6212,4827200
1104,5340,4828200,6212,4828200
1104,5340,4829200,6212,4829200
1104,5340,4829670,6212,4829670
1104,5340,4829990,6212,4829990
1104,5340,4830310,6212,4830310
1104,5340,4830960,6212,4830960
1104,5340,4831960,6212,4831960
1105,5348,4832770,6212,4832770
1105,5348,4833240,6212,4833240
1105,5348,4833710,6212,4833710
1105,5348,4834710,6212,4834710
1105,5348,4835710,6212,4835710
1105,5348,4836710,6212,4836710
1105,5348,4837710,6212,4837710
1105,5348,4838710,6212,4838710
1105,5348,4839710,6212,4839710
1106,5356,4840710,6212,4840710
1106,5356,4841520,6212,4841520
1106,5356,4841740,6212,4841740
1106,5356,4841850,6212,4841850
1106,5356,4842850,6212,4842850
1106,5356,4843660,6212,4843660
1106,5356,4844660,6212,4844660
1106,5356,4845470,6212,4845470
1106,5356,4846120,6212,4846120
1106,5356,4846590,6212,4846590
1106,5356,4847590,6212,4847590
1107,5364,4848590,6212,4848590
1107,5364,4849590,6212,4849590
1107,5364,4850590,6212,4850590
1107,5364,4851400,6212,4851400
1107,5364,4852050,6212,4852050
1107,5364,4852050,6212,4852050
1107,5364,4853050,6212,4853050
1107,5364,4853520,6212,4853520
1107,5364,4854330,6212,4854330
1107,5364,4854800,6212,4854800
1108,5372,4855800,6212,4855800
1108,5372,4856450,6212,4856450
1108,5372,4857450,6212,4857450
1108,5372,4858100,6212,4858100
1108,5372,4859100,6212,4859100
1108,5372,4859570,6212,4859570
1108,5372,4860570,6212,4860570
1108,5372,4861380,6212,4861380
1108,5372,4861380,6212,4861380
1109,5380,4861930,6212,4861930
1109,5380,4862740,6212,4862740
1109,5380,4863740,6212,4863740
1109,5380,4864740,6212,4864740
1109,5380,4865740,6212,4865740
1109,5380,4866740,6212,4866740
1109,5380,4867740,6212,4867740
1109,5380,4867850,6212,4867850
1109,5380,4868850,6212,4868850
1110,5388,4869850,6212,4869850
1110,5388,4870660,6212,4870660
1110,5388,4871660,6212,4871660
1110,5388,4872130,6212,4872130
1110,5388,4873130,6212,4873130
1110,5388,4874130,6212,4874130
1110,5388,4874590,6212,4874590
1110,5388,4875590,6212,4875590
1110,5388,4875590,6212,4875590
1110,5388,4875910,6212,4875910
1110,5388,4875910,6212,4875910
1110,5388,4875910,6212,4875910
1110,5388,4876380,6212,4876380
1110,5388,4877380,6212,4877380
1111,5396,4878380,6212,4878380
1111,5396,4878850,6212,4878850
1111,5396,4879850,6212,4879850
1111,5396,4880660,6212,4880660
1111,5396,4881660,6212,4881660
1111,5396,4882210,6212,4882210
1111,5396,4883210,6212,4883210
1111,5396,4883680,6212,4883680
1112,5404,4884680,6212,4884680
1112,5404,4885150,6212,4885150
1112,5404,4886150,6212,4886150
1112,5404,4887150,6212,4887150
1112,5404,4887960,6212,4887960
1112,5404,4888770,6212,4888770
1112,5404,4889770,6212,4889770
1112,5404,4890770,6212,4890770
1112,5404,4891240,6212,4891240
1112,5404,4892050,6212,4892050
1113,5412,4893050,6212,4893050
1113,5412,4894050,6212,4894050
1113,5412,4894860,6212,4894860
1113,5412,4895860,6212,4895860
1113,5412,4896860,6212,4896860
1113,5412,4897860,6212,4897860
1113,5412,4898860,6212,4898860
1113,5412,4898860,6212,4898860
1114,5420,4899860,6212,4899860
1114,5420,4899860,6212,4899860
1114,5420,4900670,6212,4900670
1114,5420,4901480,6212,4901480
1114,5420,4902480,6212,4902480
1114,5420,4902950,6212,4902950
1114,5420,4903950,6212,4903950
1114,5420,4904760,6212,4904760
1114,5420,4905080,6212,4905080
1114,5420,4905080,6212,4905080
1114,5420,4906080,6212,4906080
1114,5420,4907080,6212,4907080
1114,5420,4907890,6212,4907890
1115,5428,4908700,6212,4908700
1115,5428,4908700,6212,4908700
1116,5436,4916700,6212,4916700
1116,5436,4917700,6212,4917700
1116,5436,4918350,6212,4918350
1116,5436,4919350,6212,4919350
1116,5436,4919350,6212,4919350
1116,5436,4920350,6212,4920350
1116,5436,4920510,6212,4920510
1116,5436,4921320,6212,4921320
1116,5436,4922320,6212,4922320
1116,5436,4922690,6212,4922690
1116,5436,4922690,6212,4922690
1116,5436,4923160,6212,4923160
1116,5436,4923970,6212,4923970
1117,5444,4924780,6212,4924780
1117,5444,4924780,6212,4924780
1117,5444,4925240,6212,4925240
1117,5444,4926240,6212,4926240
1117,5444,4927240,6212,4927240
1117,5444,4928050,6212,4928050
1117,5444,4928860,6212,4928860
1117,5444,4929670,6212,4929670
1117,5444,4930670,6212,4930670
1118,5452,4931480,6212,4931480
1118,5452,4932480,6212,4932480
1118,5452,4933480,6212,4933480
1118,5452,4933950,6212,4933950
1118,5452,4934950,6212,4934950
1118,5452,4935950,6212,4935950
1118,5452,4936950,6212,4936950
1118,5452,4937110,6212,4937110
1118,5452,4938110,6212,4938110
1118,5452,4938580,6212,4938580
1119,5460,4939580,6212,4939580
1119,5460,4939900,6212,4939900
1119,5460,4940130,6212,4940130
1119,5460,4940940,6212,4940940
1119,5460,4940940,6212,4940940
1119,5460,4941940,6212,4941940
1119,5460,4942940,6212,4942940
1119,5460,4943590,6212,4943590
1119,5460,4944590,6212,4944590
1119,5460,4944910,6212,4944910
1119,5460,4945910,6212,4945910
1119,5460,4946910,6212,4946910
1119,5460,4946910,6212,4946910
1120,5468,4947910,6212,4947910
1120,5468,4948380,6212,4948380
1120,5468,4948380,6212,4948380
1120,5468,4948380,6212,4948380
1120,5468,4948380,6212,4948380
1120,5468,4949380,6212,4949380
1120,5468,4950380,6212,4950380
1120,5468,4951380,6212,4951380
1120,5468,4952190,6212,4952190
1120,5468,4952190,6212,4952190
1120,5468,4952660,6212,4952660
1120,5468,4953130,6212,4953130
1121,5476,4953600,6212,4953600
1121,5476,4954600,6212,4954600
1121,5476,4955410,6212,4955410
1121,5476,4955880,6212,4955880
1121,5476,4956690,6212,4956690
1121,5476,4957690,6212,4957690
1121,5476,4958690,6212,4958690
1121,5476,4959690,6212,4959690
1121,5476,4959910,6212,4959910
1121,5476,4960560,6212,4960560
1121,5476,4961560,6212,4961560
1122,5484,4962560,6212,4962560
1122,5484,4962790,6212,4962790
1122,5484,4963260,6212,4963260
1122,5484,4963850,6212,4963850
1122,5484,4964660,6212,4964660
1122,5484,4965660,6212,4965660
1122,5484,4965660,6212,4965660
1122,5484,4966660,6212,4966660
1122,5484,4967470,6212,4967470
1122,5484,4968470,6212,4968470
1123,5492,4969470,6212,4969470
1123,5492,4970470,6212,4970470
1123,5492,4971280,6212,4971280
1123,5492,4972280,6212,4972280
1123,5492,4973280,6212,4973280
1123,5492,4974280,6212,4974280
1123,5492,4975280,6212,4975280
1123,5492,4975280,6212,4975280
1124,5500,4976280,6212,4976280
1124,5500,4977090,6212,4977090
1124,5500,4978090,6212,4978090
1124,5500,4979090,6212,4979090
1124,5500,4979440,6212,4979440
1124,5500,4980440,6212,4980440
1124,5500,4980440,6212,4980440
1124,5500,4980910,6212,4980910
1124,5500,4981910,6212,4981910
1124,5500,4982910,6212,4982910
1124,5500,4983910,6212,4983910
1124,5500,4983910,6212,4983910
1125,5508,4984380,6212,4984380
1125,5508,4985380,6212,4985380
1125,5508,4985380,6212,4985380
1125,5508,4985840,6212,4985840
1125,5508,4986070,6212,4986070
1125,5508,4987070,6212,4987070
1125,5508,4988070,6212,4988070
1125,5508,4988390,6212,4988390
1125,5508,4989390,6212,4989390
1125,5508,4989860,6212,4989860
1125,5508,4989860,6212,4989860
1125,5508,4990330,6212,4990330
1125,5508,4991140,6212,4991140
1126,5516,4991790,6212,4991790
1126,5516,4992790,6212,4992790
1126,5516,4993790,6212,4993790
1126,5516,4994790,6212,4994790
1126,5516,4995600,6212,4995600
1126,5516,4995600,6212,4995600
1126,5516,4996600,6212,4996600
1126,5516,4996600,6212,4996600
1126,5516,4996820,6212,4996820
1126,5516,4997820,6212,4997820
1126,5516,4998290,6212,4998290
1127,5524,4999290,6212,4999290
1127,5524,4999400,6212,4999400
1127,5524,4999990,6212,4999990
1127,5524,4999990,6212,4999990
1127,5524,5000990,6212,5000990
1127,5524,5001990,6212,5001990
1127,5524,5002990,6212,5002990
1127,5524,5002990,6212,5002990
1127,5524,5002990,6212,5002990
1127,5524,5002990,6212,5002990
1127,5524,5003990,6212,5003990
1128,5532,5004990,6212,5004990
1128,5532,5005460,6212,5005460
1128,5532,5005930,6212,5005930
1128,5532,5006740,6212,5006740
1128,5532,5007550,6212,5007550
1128,5532,5008550,6212,5008550
1128,5532,5009020,6212,5009020
1128,5532,5010020,6212,5010020
1128,5532,5010490,6212,5010490
1128,5532,5011490,6212,5011490
1128,5532,5011490,6212,5011490
1128,5532,5011970,6212,5011970
1129,5540,5012970,6212,5012970
1129,5540,5013970,6212,5013970
1129,5540,5014290,6212,5014290
1129,5540,5015290,6212,5015290
1129,5540,5016290,6212,5016290
1129,5540,5016750,6212,5016750
1129,5540,5017560,6212,5017560
1129,5540,5018560,6212,5018560
1129,5540,5018560,6212,5018560
1129,5540,5019560,6212,5019560
1130,5548,5020560,6212,5020560
1130,5548,5021560,6212,5021560
1130,5548,5022030,6212,5022030
1130,5548,5022680,6212,5022680
1130,5548,5023680,6212,5023680
1130,5548,5024680,6212,5024680
1130,5548,5025680,6212,5025680
1131,5556,5026330,6212,5026330
1131,5556,5027330,6212,5027330
1131,5556,5028330,6212,5028330
1131,5556,5029330,6212,5029330
1131,5556,5030330,6212,5030330
1131,5556,5031330,6212,5031330
1131,5556,5031330,6212,5031330
1131,5556,5031330,6212,5031330
1132,5564,5032330,6212,5032330
1132,5564,5033330,6212,5033330
1132,5564,5033790,6212,5033790
1132,5564,5034790,6212,5034790
1132,5564,5035260,6212,5035260
1132,5564,5035730,6212,5035730
1132,5564,5036050,6212,5036050
1132,5564,5037050,6212,5037050
1132,5564,5037860,6212,5037860
1132,5564,5038860,6212,5038860
1132,5564,5039670,6212,5039670
1133,5572,5040320,6212,5040320
1133,5572,5040790,6212,5040790
1133,5572,5041790,6212,5041790
1133,5572,5042010,6212,5042010
1133,5572,5043010,6212,5043010
1133,5572,5044010,6212,5044010
1133,5572,5045010,6212,5045010
1133,5572,5045820,6212,5045820
1134,5580,5046290,6212,5046290
1134,5580,5047290,6212,5047290
1134,5580,5048290,6212,5048290
1134,5580,5048750,6212,5048750
1134,5580,5049070,6212,5049070
1134,5580,5049070,6212,5049070
1134,5580,5050070,6212,5050070
1134,5580,5050390,6212,5050390
1134,5580,5051390,6212,5051390
1135,5588,5052390,6212,5052390
1135,5588,5052390,6212,5052390
1135,5588,5053200,6212,5053200
1135,5588,5053200,6212,5053200
1135,5588,5054200,6212,5054200
1135,5588,5055200,6212,5055200
1135,5588,5056010,6212,5056010
1135,5588,5057010,6212,5057010
1135,5588,5057010,6212,5057010
1135,5588,5058010,6212,5058010
1135,5588,5059010,6212,5059010
1136,5596,5060010,6212,5060010
1136,5596,5060010,6212,5060010
1136,5596,5061010,6212,5061010
1136,5596,5062010,6212,5062010
1136,5596,5063010,6212,5063010
1136,5596,5064010,6212,5064010
1136,5596,5064170,6212,5064170
1136,5596,5065170,6212,5065170
1136,5596,5065980,6212,5065980
1136,5596,5066980,6212,5066980
1136,5596,5067980,6212,5067980
1136,5596,5067980,6212,5067980
1137,5604,5068980,6212,5068980
1137,5604,5069980,6212,5069980
1137,5604,5070980,6212,5070980
1137,5604,5071980,6212,5071980
1137,5604,5072980,6212,5072980
1138,5612,5073980,6212,5073980
1138,5612,5073980,6212,5073980
1138,5612,5074980,6212,5074980
1138,5612,5075980,6212,5075980
1138,5612,5076980,6212,5076980
1138,5612,5076980,6212,5076980
1138,5612,5077790,6212,5077790
1138,5612,5078260,6212,5078260
1138,5612,5079260,6212,5079260
1139,5620,5080260,6212,5080260
1140,5628,5081260,6212,5081260
1140,5628,5082070,6212,5082070
1140,5628,5082880,6212,5082880
1140,5628,5083880,6212,5083880
1140,5628,5084690,6212,5084690
1140,5628,5085690,6212,5085690
1140,5628,5086690,6212,5086690
1140,5628,5087690,6212,5087690
1140,5628,5088500,6212,5088500
1140,5628,5089500,6212,5089500
1140,5628,5090310,6212,5090310
1140,5628,5091120,6212,5091120
1140,5628,5092120,6212,5092120
1140,5628,5092930,6212,5092930
1140,5628,5093400,6212,5093400
1140,5628,5094400,6212,5094400
1140,5628,5094870,6212,5094870
1141,5636,5095190,6212,5095190
1141,5636,5096190,6212,5096190
1141,5636,5097190,6212,5097190
1141,5636,5098190,6212,5098190
1141,5636,5099190,6212,5099190
1141,5636,5100190,6212,5100190
1141,5636,5101190,6212,5101190
1141,5636,5101740,6212,5101740
1141,5636,5101740,6212,5101740
1141,5636,5102740,6212,5102740
1142,5644,5103220,6212,5103220
1142,5644,5103220,6212,5103220
1142,5644,5104220,6212,5104220
1142,5644,5104220,6212,5104220
1142,5644,5105030,6212,5105030
1142,5644,5105840,6212,5105840
1142,5644,5106650,6212,5106650
1142,5644,5107650,6212,5107650
1142,5644,5108650,6212,5108650
1142,5644,5108650,6212,5108650
1142,5644,5109650,6212,5109650
1143,5652,5110650,6212,5110650
1143,5652,5111120,6212,5111120
1143,5652,5112120,6212,5112120
1143,5652,5112930,6212,5112930
1143,5652,5113930,6212,5113930
1143,5652,5114480,6212,5114480
1143,5652,5114480,6212,5114480
1143,5652,5115480,6212,5115480
1143,5652,5116290,6212,5116290
1143,5652,5116760,6212,5116760
1144,5660,5117760,6212,5117760
1144,5660,5118760,6212,5118760
1144,5660,5119760,6212,5119760
1144,5660,5120570,6212,5120570
1144,5660,5121570,6212,5121570
1144,5660,5122570,6212,5122570
1144,5660,5123380,6212,5123380
1144,5660,5123700,6212,5123700
1144,5660,5124170,6212,5124170
1144,5660,5124330,6212,5124330
1144,5660,5124550,6212,5124550
1145,5668,5125550,6212,5125550
1145,5668,5126550,6212,5126550
1145,5668,5126550,6212,5126550
1145,5668,5127200,6212,5127200
1145,5668,5128200,6212,5128200
1145,5668,5129200,6212,5129200
1145,5668,5129520,6212,5129520
1146,5676,5129990,6212,5129990
1146,5676,5130640,6212,5130640
1146,5676,5131640,6212,5131640
1146,5676,5132640,6212,5132640
1146,5676,5133120,6212,5133120
1146,5676,5133930,6212,5133930
1146,5676,5134250,6212,5134250
1146,5676,5135250,6212,5135250
1146,5676,5135250,6212,5135250
1146,5676,5136060,6212,5136060
1146,5676,5137060,6212,5137060
1147,5684,5137710,6212,5137710
1147,5684,5138710,6212,5138710
1147,5684,5139710,6212,5139710
1147,5684,5140710,6212,5140710
1147,5684,5140710,6212,5140710
1147,5684,5141710,6212,5141710
1147,5684,5142710,6212,5142710
1147,5684,5143520,6212,5143520
1148,5692,5144520,6212,5144520
1148,5692,5144840,6212,5144840
1148,5692,5145840,6212,5145840
1148,5692,5146160,6212,5146160
1148,5692,5146160,6212,5146160
1148,5692,5146160,6212,5146160
1148,5692,5146160,6212,5146160
1148,5692,5147160,6212,5147160
1148,5692,5148160,6212,5148160
1148,5692,5149160,6212,5149160
1149,5700,5149630,6212,5149630
1149,5700,5149950,6212,5149950
1149,5700,5149950,6212,5149950
1149,5700,5150950,6212,5150950
1149,5700,5151950,6212,5151950
1149,5700,5152420,6212,5152420
1149,5700,5153420,6212,5153420
1149,5700,5154420,6212,5154420
1149,5700,5155420,6212,5155420
1149,5700,5156230,6212,5156230
1149,5700,5157230,6212,5157230
1149,5700,5157700,6212,5157700
1150,5708,5158700,6212,5158700
1150,5708,5159020,6212,5159020
1150,5708,5160020,6212,5160020
1150,5708,5160830,6212,5160830
1150,5708,5160940,6212,5160940
1150,5708,5161940,6212,5161940
1150,5708,5162940,6212,5162940
1150,5708,5163940,6212,5163940
1150,5708,5164590,6212,5164590
1150,5708,5165590,6212,5165590
1150,5708,5165590,6212,5165590
1151,5716,5166050,6212,5166050
1151,5716,5167050,6212,5167050
1151,5716,5168050,6212,5168050
1151,5716,5168520,6212,5168520
1151,5716,5169070,6212,5169070
1151,5716,5169880,6212,5169880
1151,5716,5170690,6212,5170690
1151,5716,5171690,6212,5171690
1151,5716,5172160,6212,5172160
1152,5724,5173160,6212,5173160
1152,5724,5173160,6212,5173160
1152,5724,5174160,6212,5174160
1152,5724,5175160,6212,5175160
1152,5724,5175630,6212,5175630
