ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
1001,5008,4298850,6212,4298850
1001,5008,4299660,6212,4299660
1001,5008,4300470,6212,4300470
1001,5008,4300940,6212,4300940
1001,5008,4301410,6212,4301410
1001,5008,4301870,6212,4301870
1001,5008,4302680,6212,4302680
1001,5008,4302680,6212,4302680
1002,5016,4303000,6212,4303000
1002,5016,4303810,6212,4303810
1002,5016,4304040,6212,4304040
1002,5016,4304360,6212,4304360
1002,5016,4304580,6212,4304580
1002,5016,4305390,6212,4305390
1002,5016,4306200,6212,4306200
1002,5016,4306790,6212,4306790
1002,5016,4307600,6212,4307600
1002,5016,4308070,6212,4308070
1002,5016,4308530,6212,4308530
1002,5016,4308530,6212,4308530
1002,5016,4308990,6212,4308990
1003,5024,4309800,6212,4309800
1003,5024,4310270,6212,4310270
1003,5024,4311080,6212,4311080
1003,5024,4311400,6212,4311400
1003,5024,4311400,6212,4311400
1003,5024,4311870,6212,4311870
1003,5024,4312340,6212,4312340
1003,5024,4312990,6212,4312990
1003,5024,4312990,6212,4312990
1003,5024,4313310,6212,4313310
1003,5024,4314120,6212,4314120
1003,5024,4314470,6212,4314470
1003,5024,4314940,6212,4314940
1003,5024,4315750,6212,4315750
1003,5024,4315750,6212,4315750
1003,5024,4316560,6212,4316560
1004,5032,4317370,6212,4317370
1004,5032,4317600,6212,4317600
1004,5032,4318410,6212,4318410
1004,5032,4318410,6212,4318410
1004,5032,4318880,6212,4318880
1004,5032,4319690,6212,4319690
1004,5032,4320280,6212,4320280
1004,5032,4320440,6212,4320440
1004,5032,4320440,6212,4320440
1004,5032,4320910,6212,4320910
1004,5032,4321230,6212,4321230
1004,5032,4321550,6212,4321550
1004,5032,4322360,6212,4322360
1004,5032,4322830,6212,4322830
1004,5032,4323640,6212,4323640
1004,5032,4323640,6212,4323640
1004,5032,4324010,6212,4324010
1004,5032,4324660,6212,4324660
1004,5032,4325470,6212,4325470
1004,5032,4325690,6212,4325690
1005,5034,4326160,6212,4326160
1005,5034,4326970,6212,4326970
1005,5034,4327440,6212,4327440
1006,5042,4327910,6212,4327910
1006,5042,4327910,6212,4327910
1006,5042,4328260,6212,4328260
1006,5042,4329070,6212,4329070
1006,5042,4329070,6212,4329070
1006,5042,4329390,6212,4329390
1006,5042,4329860,6212,4329860
1006,5042,4330670,6212,4330670
1006,5042,4330990,6212,4330990
1006,5042,4330990,6212,4330990
1006,5042,4331460,6212,4331460
1006,5042,4332270,6212,4332270
1006,5042,4332270,6212,4332270
1006,5042,4332920,6212,4332920
1006,5042,4333140,6212,4333140
1006,5042,4333600,6212,4333600
1006,5042,4333830,6212,4333830
1006,5042,4333940,6212,4333940
1006,5042,4334410,6212,4334410
1007,5050,4335220,6212,4335220
1007,5050,4336030,6212,4336030
1007,5050,4336840,6212,4336840
1007,5050,4337300,6212,4337300
1007,5050,4337620,6212,4337620
1007,5050,4338090,6212,4338090
1007,5050,4338090,6212,4338090
1007,5050,4338550,6212,4338550
1007,5050,4338870,6212,4338870
1007,5050,4339680,6212,4339680
1007,5050,4340150,6212,4340150
1007,5050,4340150,6212,4340150
1007,5050,4340620,6212,4340620
1007,5050,4340620,6212,4340620
1007,5050,4341090,6212,4341090
1008,5058,4341900,6212,4341900
1008,5058,4342550,6212,4342550
1008,5058,4343360,6212,4343360
1008,5058,4343580,6212,4343580
1008,5058,4344050,6212,4344050
1008,5058,4344860,6212,4344860
1008,5058,4345670,6212,4345670
1008,5058,4345990,6212,4345990
1008,5058,4346800,6212,4346800
1008,5058,4347030,6212,4347030
1008,5058,4347030,6212,4347030
1008,5058,4347490,6212,4347490
1008,5058,4347490,6212,4347490
1008,5058,4347490,6212,4347490
1008,5058,4347490,6212,4347490
1008,5058,4348300,6212,4348300
1008,5058,4348300,6212,4348300
1008,5058,4348410,6212,4348410
1009,5060,4348730,6212,4348730
1009,5060,4348730,6212,4348730
1009,5060,4349200,6212,4349200
1009,5060,4350010,6212,4350010
1009,5060,4350330,6212,4350330
1010,5062,4350800,6212,4350800
1010,5062,4350800,6212,4350800
1010,5062,4351280,6212,4351280
1010,5062,4352090,6212,4352090
1010,5062,4352090,6212,4352090
1011,5066,4352900,6212,4352900
1011,5066,4353710,6212,4353710
1011,5066,4354180,6212,4354180
1011,5066,4354650,6212,4354650
1011,5066,4354970,6212,4354970
1011,5066,4355290,6212,4355290
1011,5066,4355290,6212,4355290
1011,5066,4355290,6212,4355290
1011,5066,4355290,6212,4355290
1011,5066,4356100,6212,4356100
1011,5066,4356750,6212,4356750
1012,5074,4357300,6212,4357300
1012,5074,4357770,6212,4357770
1012,5074,4358240,6212,4358240
1012,5074,4358710,6212,4358710
1012,5074,4359360,6212,4359360
1012,5074,4359590,6212,4359590
1012,5074,4360060,6212,4360060
1012,5074,4360870,6212,4360870
1012,5074,4361340,6212,4361340
1012,5074,4362150,6212,4362150
1012,5074,4362960,6212,4362960
1013,5076,4363770,6212,4363770
1013,5076,4364320,6212,4364320
1013,5076,4364550,6212,4364550
1014,5084,4365100,6212,4365100
1014,5084,4365750,6212,4365750
1014,5084,4366560,6212,4366560
1014,5084,4367370,6212,4367370
1014,5084,4368180,6212,4368180
1014,5084,4368990,6212,4368990
1014,5084,4369150,6212,4369150
1014,5084,4369620,6212,4369620
1014,5084,4370430,6212,4370430
1014,5084,4371240,6212,4371240
1015,5092,4372050,6212,4372050
1015,5092,4372050,6212,4372050
1015,5092,4372420,6212,4372420
1015,5092,4373230,6212,4373230
1015,5092,4373880,6212,4373880
1015,5092,4374530,6212,4374530
1015,5092,4374850,6212,4374850
1015,5092,4374850,6212,4374850
1015,5092,4374850,6212,4374850
1015,5092,4375500,6212,4375500
1015,5092,4376310,6212,4376310
1015,5092,4377120,6212,4377120
1015,5092,4377930,6212,4377930
1016,5100,4378740,6212,4378740
1016,5100,4379550,6212,4379550
1016,5100,4380020,6212,4380020
1016,5100,4380490,6212,4380490
1016,5100,4380810,6212,4380810
1016,5100,4381620,6212,4381620
1016,5100,4381620,6212,4381620
1016,5100,4382430,6212,4382430
1016,5100,4382800,6212,4382800
1016,5100,4383270,6212,4383270
1016,5100,4384080,6212,4384080
1016,5100,4384890,6212,4384890
1016,5100,4384890,6212,4384890
1016,5100,4385210,6212,4385210
1017,5108,4386020,6212,4386020
1017,5108,4386830,6212,4386830
1017,5108,4387640,6212,4387640
1017,5108,4387970,6212,4387970
1017,5108,4388560,6212,4388560
1017,5108,4389020,6212,4389020
1017,5108,4389490,6212,4389490
1017,5108,4390300,6212,4390300
1017,5108,4391110,6212,4391110
1017,5108,4391920,6212,4391920
1017,5108,4392390,6212,4392390
1018,5116,4393200,6212,4393200
1018,5116,4393520,6212,4393520
1018,5116,4394330,6212,4394330
1018,5116,4394440,6212,4394440
1018,5116,4394910,6212,4394910
1018,5116,4394910,6212,4394910
1018,5116,4395230,6212,4395230
1018,5116,4395690,6212,4395690
1018,5116,4396160,6212,4396160
1018,5116,4396970,6212,4396970
1018,5116,4397440,6212,4397440
1018,5116,4397910,6212,4397910
1018,5116,4398720,6212,4398720
1018,5116,4399190,6212,4399190
1018,5116,4399660,6212,4399660
1019,5124,4400470,6212,4400470
1019,5124,4400470,6212,4400470
1019,5124,4400940,6212,4400940
1019,5124,4401410,6212,4401410
1019,5124,4402220,6212,4402220
1019,5124,4403030,6212,4403030
1019,5124,4403580,6212,4403580
1019,5124,4403580,6212,4403580
1019,5124,4403580,6212,4403580
1019,5124,4404390,6212,4404390
1019,5124,4404390,6212,4404390
1019,5124,4405200,6212,4405200
1019,5124,4405430,6212,4405430
1019,5124,4405900,6212,4405900
1020,5132,4406550,6212,4406550
1020,5132,4406870,6212,4406870
1020,5132,4407680,6212,4407680
1020,5132,4408490,6212,4408490
1020,5132,4409300,6212,4409300
1020,5132,4409950,6212,4409950
1020,5132,4410760,6212,4410760
1020,5132,4411570,6212,4411570
1020,5132,4412380,6212,4412380
1020,5132,4412700,6212,4412700
1021,5140,4413510,6212,4413510
1021,5140,4414320,6212,4414320
1021,5140,4415130,6212,4415130
1021,5140,4415680,6212,4415680
1021,5140,4416230,6212,4416230
1021,5140,4416460,6212,4416460
1021,5140,4417110,6212,4417110
1021,5140,4417430,6212,4417430
1021,5140,4417900,6212,4417900
1021,5140,4418370,6212,4418370
1021,5140,4419180,6212,4419180
1022,5148,4419990,6212,4419990
1022,5148,4420310,6212,4420310
1022,5148,4421120,6212,4421120
1022,5148,4421930,6212,4421930
1022,5148,4422580,6212,4422580
1022,5148,4422810,6212,4422810
1022,5148,4422810,6212,4422810
1022,5148,4422810,6212,4422810
1022,5148,4423620,6212,4423620
1022,5148,4424430,6212,4424430
1022,5148,4424750,6212,4424750
1022,5148,4425400,6212,4425400
1022,5148,4426210,6212,4426210
1022,5148,4426530,6212,4426530
1022,5148,4426530,6212,4426530
1022,5148,4426530,6212,4426530
1022,5148,4426530,6212,4426530
1022,5148,4426750,6212,4426750
1023,5156,4427220,6212,4427220
1023,5156,4427450,6212,4427450
1023,5156,4427920,6212,4427920
1023,5156,4428390,6212,4428390
1023,5156,4428860,6212,4428860
1023,5156,4428860,6212,4428860
1023,5156,4429330,6212,4429330
1023,5156,4430140,6212,4430140
1023,5156,4430140,6212,4430140
1023,5156,4430600,6212,4430600
1023,5156,4431070,6212,4431070
1023,5156,4431880,6212,4431880
1023,5156,4432200,6212,4432200
1023,5156,4433010,6212,4433010
1023,5156,4433330,6212,4433330
1024,5158,4434140,6212,4434140
1024,5158,4434690,6212,4434690
1024,5158,4435010,6212,4435010
1024,5158,4435010,6212,4435010
1025,5166,4435820,6212,4435820
1025,5166,4436630,6212,4436630
1025,5166,4437100,6212,4437100
1025,5166,4437690,6212,4437690
1025,5166,4438010,6212,4438010
1025,5166,4438010,6212,4438010
1025,5166,4438330,6212,4438330
1025,5166,4438880,6212,4438880
1025,5166,4439350,6212,4439350
1025,5166,4439820,6212,4439820
1025,5166,4440290,6212,4440290
1025,5166,4440940,6212,4440940
1025,5166,4441260,6212,4441260
1025,5166,4441480,6212,4441480
1026,5174,4441950,6212,4441950
1026,5174,4442270,6212,4442270
1026,5174,4443080,6212,4443080
1027,5176,4443890,6212,4443890
1027,5176,4444210,6212,4444210
1027,5176,4444680,6212,4444680
1027,5176,4445000,6212,4445000
1027,5176,4445320,6212,4445320
1027,5176,4445540,6212,4445540
1027,5176,4445890,6212,4445890
1027,5176,4446350,6212,4446350
1027,5176,4446820,6212,4446820
1027,5176,4447290,6212,4447290
1027,5176,4448100,6212,4448100
1027,5176,4448100,6212,4448100
1027,5176,4448910,6212,4448910
1027,5176,4449380,6212,4449380
1028,5184,4449610,6212,4449610
1028,5184,4449610,6212,4449610
1028,5184,4450080,6212,4450080
1028,5184,4450080,6212,4450080
1028,5184,4450890,6212,4450890
1028,5184,4451360,6212,4451360
1028,5184,4452170,6212,4452170
1028,5184,4452490,6212,4452490
1028,5184,4452810,6212,4452810
1028,5184,4453620,6212,4453620
1028,5184,4454430,6212,4454430
1028,5184,4454900,6212,4454900
1028,5184,4455370,6212,4455370
1028,5184,4456180,6212,4456180
1028,5184,4456180,6212,4456180
1028,5184,4456180,6212,4456180
1028,5184,4456340,6212,4456340
1028,5184,4456340,6212,4456340
1028,5184,4457150,6212,4457150
1028,5184,4457800,6212,4457800
1028,5184,4457800,6212,4457800
1029,5192,4458270,6212,4458270
1029,5192,4459080,6212,4459080
1029,5192,4459080,6212,4459080
1029,5192,4459890,6212,4459890
1029,5192,4460360,6212,4460360
1029,5192,4460830,6212,4460830
1029,5192,4461300,6212,4461300
1029,5192,4461770,6212,4461770
1029,5192,4462120,6212,4462120
1029,5192,4462350,6212,4462350
1029,5192,4462510,6212,4462510
1029,5192,4463060,6212,4463060
1029,5192,4463290,6212,4463290
1029,5192,4463290,6212,4463290
1029,5192,4463760,6212,4463760
1029,5192,4463760,6212,4463760
1029,5192,4463920,6212,4463920
1030,5194,4464390,6212,4464390
1030,5194,4464720,6212,4464720
1030,5194,4464830,6212,4464830
1030,5194,4464880,6212,4464880
1030,5194,4465690,6212,4465690
1030,5194,4465920,6212,4465920
1030,5194,4466140,6212,4466140
1031,5202,4466950,6212,4466950
1031,5202,4467420,6212,4467420
1031,5202,4468230,6212,4468230
1031,5202,4468700,6212,4468700
1031,5202,4469020,6212,4469020
1031,5202,4469340,6212,4469340
1031,5202,4469660,6212,4469660
1031,5202,4470250,6212,4470250
1031,5202,4471060,6212,4471060
1031,5202,4471380,6212,4471380
1031,5202,4471840,6212,4471840
1031,5202,4472310,6212,4472310
1031,5202,4472780,6212,4472780
1032,5204,4473590,6212,4473590
1032,5204,4474400,6212,4474400
1032,5204,4474870,6212,4474870
1033,5212,4475340,6212,4475340
1033,5212,4475660,6212,4475660
1033,5212,4475660,6212,4475660
1033,5212,4476120,6212,4476120
1033,5212,4476120,6212,4476120
1033,5212,4476770,6212,4476770
1033,5212,4477580,6212,4477580
1033,5212,4478390,6212,4478390
1033,5212,4478390,6212,4478390
1033,5212,4478860,6212,4478860
1033,5212,4479410,6212,4479410
1033,5212,4480060,6212,4480060
1033,5212,4480870,6212,4480870
1034,5220,4481680,6212,4481680
1034,5220,4482490,6212,4482490
1034,5220,4483300,6212,4483300
1034,5220,4483530,6212,4483530
1034,5220,4484340,6212,4484340
1034,5220,4485150,6212,4485150
1034,5220,4485470,6212,4485470
1034,5220,4486280,6212,4486280
1034,5220,4486280,6212,4486280
1034,5220,4486510,6212,4486510
1034,5220,4486980,6212,4486980
1034,5220,4487440,6212,4487440
1034,5220,4488250,6212,4488250
1034,5220,4488570,6212,4488570
1034,5220,4488890,6212,4488890
1034,5220,4489700,6212,4489700
1035,5222,4490170,6212,4490170
1035,5222,4490980,6212,4490980
1036,5224,4491790,6212,4491790
1036,5224,4491790,6212,4491790
1036,5224,4492600,6212,4492600
1036,5224,4492600,6212,4492600
1036,5224,4492600,6212,4492600
1037,5226,4493150,6212,4493150
1037,5226,4493800,6212,4493800
1037,5226,4494120,6212,4494120
1037,5226,4494350,6212,4494350
1037,5226,4494350,6212,4494350
1037,5226,4494820,6212,4494820
1038,5234,4495290,6212,4495290
1038,5234,4495290,6212,4495290
1038,5234,4495840,6212,4495840
1038,5234,4496650,6212,4496650
1038,5234,4497120,6212,4497120
1038,5234,4497930,6212,4497930
1038,5234,4498400,6212,4498400
1038,5234,4498630,6212,4498630
1038,5234,4499440,6212,4499440
1038,5234,4500030,6212,4500030
1038,5234,4500350,6212,4500350
1039,5242,4500820,6212,4500820
1039,5242,4501290,6212,4501290
1039,5242,4501840,6212,4501840
1039,5242,4502650,6212,4502650
1039,5242,4502650,6212,4502650
1039,5242,4502870,6212,4502870
1039,5242,4503340,6212,4503340
1039,5242,4503990,6212,4503990
1039,5242,4504800,6212,4504800
1039,5242,4505260,6212,4505260
1039,5242,4505910,6212,4505910
1039,5242,4506720,6212,4506720
1039,5242,4507190,6212,4507190
1039,5242,4507510,6212,4507510
1039,5242,4507830,6212,4507830
1039,5242,4507830,6212,4507830
1039,5242,4507830,6212,4507830
1040,5244,4508060,6212,4508060
1040,5244,4508530,6212,4508530
1041,5248,4509180,6212,4509180
1041,5248,4509990,6212,4509990
1041,5248,4510100,6212,4510100
1041,5248,4510100,6212,4510100
1041,5248,4510910,6212,4510910
1041,5248,4511560,6212,4511560
1041,5248,4511880,6212,4511880
1042,5256,4512690,6212,4512690
1042,5256,4513160,6212,4513160
1042,5256,4513970,6212,4513970
1042,5256,4514200,6212,4514200
1042,5256,4514200,6212,4514200
1042,5256,4515010,6212,4515010
1042,5256,4515820,6212,4515820
1042,5256,4516630,6212,4516630
1042,5256,4517090,6212,4517090
1042,5256,4517560,6212,4517560
1042,5256,4518210,6212,4518210
1043,5258,4519020,6212,4519020
1043,5258,4519490,6212,4519490
1043,5258,4520300,6212,4520300
1043,5258,4520300,6212,4520300
1044,5266,4520770,6212,4520770
1044,5266,4521420,6212,4521420
1044,5266,4521740,6212,4521740
1044,5266,4522290,6212,4522290
1044,5266,4522760,6212,4522760
1044,5266,4523570,6212,4523570
1044,5266,4524380,6212,4524380
1044,5266,4524700,6212,4524700
1044,5266,4525350,6212,4525350
1044,5266,4526000,6212,4526000
1044,5266,4526650,6212,4526650
1044,5266,4526880,6212,4526880
1044,5266,4526880,6212,4526880
1045,5274,4527350,6212,4527350
1045,5274,4528160,6212,4528160
1045,5274,4528970,6212,4528970
1045,5274,4529430,6212,4529430
1045,5274,4529900,6212,4529900
1045,5274,4530370,6212,4530370
1045,5274,4531020,6212,4531020
1045,5274,4531830,6212,4531830
1045,5274,4532640,6212,4532640
1045,5274,4533450,6212,4533450
1045,5274,4533920,6212,4533920
1045,5274,4534730,6212,4534730
1045,5274,4534890,6212,4534890
1045,5274,4535210,6212,4535210
1046,5282,4536020,6212,4536020
1046,5282,4536340,6212,4536340
1046,5282,4537150,6212,4537150
1046,5282,4537620,6212,4537620
1046,5282,4537620,6212,4537620
1046,5282,4538090,6212,4538090
1046,5282,4538740,6212,4538740
1046,5282,4539060,6212,4539060
1046,5282,4539530,6212,4539530
1046,5282,4540340,6212,4540340
1046,5282,4540340,6212,4540340
1046,5282,4540660,6212,4540660
1046,5282,4541130,6212,4541130
1046,5282,4541600,6212,4541600
1046,5282,4541920,6212,4541920
1046,5282,4542730,6212,4542730
1047,5290,4543200,6212,4543200
1047,5290,4543670,6212,4543670
1047,5290,4544480,6212,4544480
1047,5290,4544800,6212,4544800
1047,5290,4544800,6212,4544800
1047,5290,4545610,6212,4545610
1047,5290,4546080,6212,4546080
1047,5290,4546550,6212,4546550
1047,5290,4546550,6212,4546550
1047,5290,4547020,6212,4547020
1047,5290,4547830,6212,4547830
1047,5290,4548640,6212,4548640
1047,5290,4548960,6212,4548960
1047,5290,4549280,6212,4549280
1047,5290,4549600,6212,4549600
1048,5298,4550070,6212,4550070
1048,5298,4550880,6212,4550880
1048,5298,4550880,6212,4550880
1048,5298,4550880,6212,4550880
1048,5298,4551430,6212,4551430
1048,5298,4551590,6212,4551590
1048,5298,4552060,6212,4552060
1048,5298,4552650,6212,4552650
1048,5298,4552970,6212,4552970
1048,5298,4553780,6212,4553780
1048,5298,4554240,6212,4554240
1048,5298,4554240,6212,4554240
1048,5298,4555050,6212,4555050
1048,5298,4555860,6212,4555860
1049,5306,4556670,6212,4556670
1049,5306,4557220,6212,4557220
1049,5306,4558030,6212,4558030
1049,5306,4558620,6212,4558620
1049,5306,4559430,6212,4559430
1049,5306,4559650,6212,4559650
1049,5306,4560460,6212,4560460
1049,5306,4560930,6212,4560930
1049,5306,4561400,6212,4561400
1049,5306,4561870,6212,4561870
1049,5306,4562680,6212,4562680
1049,5306,4562680,6212,4562680
1049,5306,4562910,6212,4562910
1050,5308,4563720,6212,4563720
1050,5308,4563880,6212,4563880
1050,5308,4564470,6212,4564470
1050,5308,4564790,6212,4564790
1051,5310,4565260,6212,4565260
1051,5310,4565630,6212,4565630
1051,5310,4566100,6212,4566100
1051,5310,4566570,6212,4566570
1051,5310,4567040,6212,4567040
1052,5318,4567850,6212,4567850
1052,5318,4568320,6212,4568320
1052,5318,4568790,6212,4568790
1052,5318,4569250,6212,4569250
1052,5318,4569800,6212,4569800
1052,5318,4570450,6212,4570450
1052,5318,4570450,6212,4570450
1052,5318,4571260,6212,4571260
1052,5318,4571580,6212,4571580
1052,5318,4572390,6212,4572390
1052,5318,4572390,6212,4572390
1052,5318,4573200,6212,4573200
1052,5318,4573200,6212,4573200
1053,5326,4573750,6212,4573750
1053,5326,4574400,6212,4574400
1053,5326,4575050,6212,4575050
1053,5326,4575860,6212,4575860
1053,5326,4576410,6212,4576410
1053,5326,4576870,6212,4576870
1053,5326,4577340,6212,4577340
1053,5326,4578150,6212,4578150
1053,5326,4578960,6212,4578960
1053,5326,4579120,6212,4579120
1053,5326,4579440,6212,4579440
1054,5328,4580090,6212,4580090
1054,5328,4580560,6212,4580560
1054,5328,4580560,6212,4580560
1054,5328,4580560,6212,4580560
1054,5328,4581370,6212,4581370
1055,5330,4581840,6212,4581840
1055,5330,4582490,6212,4582490
1055,5330,4582950,6212,4582950
1056,5338,4583410,6212,4583410
1057,5340,4584220,6212,4584220
1057,5340,4585030,6212,4585030
1057,5340,4585500,6212,4585500
1057,5340,4585980,6212,4585980
1057,5340,4586450,6212,4586450
1057,5340,4586930,6212,4586930
1057,5340,4587250,6212,4587250
1057,5340,4588060,6212,4588060
1057,5340,4588060,6212,4588060
1057,5340,4588530,6212,4588530
1057,5340,4589340,6212,4589340
1057,5340,4589340,6212,4589340
1057,5340,4590150,6212,4590150
1057,5340,4590960,6212,4590960
1057,5340,4591430,6212,4591430
1057,5340,4591430,6212,4591430
1057,5340,4591430,6212,4591430
1058,5342,4591980,6212,4591980
1058,5342,4592140,6212,4592140
1058,5342,4592610,6212,4592610
1058,5342,4593080,6212,4593080
1059,5344,4593890,6212,4593890
1059,5344,4594540,6212,4594540
1060,5346,4595130,6212,4595130
1060,5346,4595130,6212,4595130
1060,5346,4595450,6212,4595450
1060,5346,4595930,6212,4595930
1060,5346,4596400,6212,4596400
1060,5346,4596870,6212,4596870
1060,5346,4597190,6212,4597190
1060,5346,4597190,6212,4597190
1061,5354,4598000,6212,4598000
1061,5354,4598810,6212,4598810
1061,5354,4599460,6212,4599460
1061,5354,4600270,6212,4600270
1061,5354,4601080,6212,4601080
1061,5354,4601400,6212,4601400
1061,5354,4601400,6212,4601400
1061,5354,4601870,6212,4601870
1061,5354,4602420,6212,4602420
1061,5354,4602790,6212,4602790
1061,5354,4603260,6212,4603260
1061,5354,4603730,6212,4603730
1061,5354,4604100,6212,4604100
1061,5354,4604570,6212,4604570
1061,5354,4604940,6212,4604940
1061,5354,4605100,6212,4605100
1062,5356,4605750,6212,4605750
1062,5356,4606560,6212,4606560
1062,5356,4606560,6212,4606560
1062,5356,4606560,6212,4606560
1063,5358,4607210,6212,4607210
1063,5358,4607860,6212,4607860
1064,5366,4608670,6212,4608670
1064,5366,4608670,6212,4608670
1064,5366,4609140,6212,4609140
1064,5366,4609610,6212,4609610
1064,5366,4610070,6212,4610070
1064,5366,4610530,6212,4610530
1064,5366,4610850,6212,4610850
1064,5366,4611660,6212,4611660
1064,5366,4612470,6212,4612470
1064,5366,4613280,6212,4613280
1064,5366,4613600,6212,4613600
1064,5366,4613920,6212,4613920
1064,5366,4614730,6212,4614730
1064,5366,4615200,6212,4615200
1065,5374,4616010,6212,4616010
1065,5374,4616660,6212,4616660
1065,5374,4617250,6212,4617250
1065,5374,4618060,6212,4618060
1065,5374,4618530,6212,4618530
1065,5374,4619000,6212,4619000
1065,5374,4619480,6212,4619480
1065,5374,4619480,6212,4619480
1065,5374,4619480,6212,4619480
1065,5374,4620070,6212,4620070
1065,5374,4620540,6212,4620540
1065,5374,4621350,6212,4621350
1065,5374,4621670,6212,4621670
1066,5382,4622320,6212,4622320
1066,5382,4622640,6212,4622640
1067,5384,4623450,6212,4623450
1067,5384,4623680,6212,4623680
1067,5384,4624150,6212,4624150
1067,5384,4624150,6212,4624150
1067,5384,4624800,6212,4624800
1067,5384,4625610,6212,4625610
1067,5384,4626080,6212,4626080
1067,5384,4626550,6212,4626550
1067,5384,4627360,6212,4627360
1067,5384,4628170,6212,4628170
1067,5384,4628170,6212,4628170
1067,5384,4628640,6212,4628640
1067,5384,4629450,6212,4629450
1067,5384,4630260,6212,4630260
1068,5392,4631070,6212,4631070
1068,5392,4631540,6212,4631540
1068,5392,4632190,6212,4632190
1068,5392,4632840,6212,4632840
1068,5392,4633650,6212,4633650
1068,5392,4634460,6212,4634460
1068,5392,4635270,6212,4635270
1068,5392,4635500,6212,4635500
1068,5392,4635820,6212,4635820
1068,5392,4636630,6212,4636630
1068,5392,4636630,6212,4636630
1068,5392,4637440,6212,4637440
1068,5392,4637760,6212,4637760
1068,5392,4637980,6212,4637980
1068,5392,4638210,6212,4638210
1068,5392,4638210,6212,4638210
1068,5392,4638210,6212,4638210
1068,5392,4638430,6212,4638430
1069,5400,4639240,6212,4639240
1069,5400,4639710,6212,4639710
1069,5400,4640030,6212,4640030
1069,5400,4640030,6212,4640030
1069,5400,4640840,6212,4640840
1069,5400,4641310,6212,4641310
1069,5400,4641780,6212,4641780
1069,5400,4641780,6212,4641780
1069,5400,4642100,6212,4642100
1069,5400,4642420,6212,4642420
1069,5400,4642740,6212,4642740
1069,5400,4643550,6212,4643550
1069,5400,4644360,6212,4644360
1069,5400,4645170,6212,4645170
1069,5400,4645640,6212,4645640
1069,5400,4646450,6212,4646450
1070,5408,4647260,6212,4647260
1070,5408,4648070,6212,4648070
1070,5408,4648720,6212,4648720
1070,5408,4649180,6212,4649180
1070,5408,4649990,6212,4649990
1070,5408,4650460,6212,4650460
1070,5408,4650460,6212,4650460
1070,5408,4651270,6212,4651270
1070,5408,4651590,6212,4651590
1070,5408,4651590,6212,4651590
1070,5408,4651590,6212,4651590
1070,5408,4651910,6212,4651910
1070,5408,4652720,6212,4652720
1070,5408,4653310,6212,4653310
1071,5416,4654120,6212,4654120
1071,5416,4654930,6212,4654930
1071,5416,4655400,6212,4655400
1071,5416,4655860,6212,4655860
1071,5416,4656180,6212,4656180
1071,5416,4656830,6212,4656830
1071,5416,4656830,6212,4656830
1071,5416,4657060,6212,4657060
1071,5416,4657060,6212,4657060
1071,5416,4657380,6212,4657380
1071,5416,4657930,6212,4657930
1071,5416,4658740,6212,4658740
1071,5416,4659060,6212,4659060
1071,5416,4659870,6212,4659870
1071,5416,4660340,6212,4660340
1071,5416,4660340,6212,4660340
1071,5416,4660810,6212,4660810
1071,5416,4661130,6212,4661130
1071,5416,4661350,6212,4661350
1071,5416,4661350,6212,4661350
1072,5418,4662160,6212,4662160
1072,5418,4662970,6212,4662970
1072,5418,4662970,6212,4662970
1073,5426,4663780,6212,4663780
1073,5426,4664590,6212,4664590
1073,5426,4665060,6212,4665060
1073,5426,4665060,6212,4665060
1073,5426,4665060,6212,4665060
1073,5426,4665380,6212,4665380
1073,5426,4665380,6212,4665380
1073,5426,4666190,6212,4666190
1073,5426,4667000,6212,4667000
1073,5426,4667810,6212,4667810
1073,5426,4668460,6212,4668460
1073,5426,4668780,6212,4668780
1073,5426,4669100,6212,4669100
1073,5426,4669100,6212,4669100
1074,5434,4669910,6212,4669910
1074,5434,4670370,6212,4670370
1074,5434,4670370,6212,4670370
1074,5434,4670960,6212,4670960
1074,5434,4671770,6212,4671770
1074,5434,4671770,6212,4671770
1074,5434,4672090,6212,4672090
1074,5434,4672560,6212,4672560
1074,5434,4672560,6212,4672560
1074,5434,4673030,6212,4673030
1074,5434,4673030,6212,4673030
1074,5434,4673030,6212,4673030
1074,5434,4673500,6212,4673500
1074,5434,4673980,6212,4673980
1074,5434,4674790,6212,4674790
1074,5434,4675600,6212,4675600
1074,5434,4675920,6212,4675920
1074,5434,4675920,6212,4675920
1074,5434,4675920,6212,4675920
1074,5434,4676390,6212,4676390
1075,5442,4676860,6212,4676860
