ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
644,3348,680150,6212,680150
645,3356,680150,6212,680150
645,3356,681150,6212,681150
645,3356,682150,6212,682150
645,3356,683150,6212,683150
645,3356,684150,6212,684150
645,3356,685150,6212,685150
645,3356,685960,6212,685960
645,3356,685960,6212,685960
645,3356,685960,6212,685960
646,3364,686960,6212,686960
646,3364,687610,6212,687610
647,3372,688610,6212,688610
647,3372,689610,6212,689610
647,3372,690200,6212,690200
647,3372,690200,6212,690200
648,3380,690430,6212,690430
649,3382,691430,6212,691430
649,3382,691890,6212,691890
649,3382,692890,6212,692890
650,3384,692890,6212,692890
651,3392,693890,6212,693890
652,3400,694260,6212,694260
653,3402,695260,6212,695260
653,3402,696070,6212,696070
653,3402,697070,6212,697070
653,3402,698070,6212,698070
653,3402,699070,6212,699070
654,3404,699540,6212,699540
655,3406,700540,6212,700540
655,3406,701540,6212,701540
655,3406,702540,6212,702540
655,3406,703540,6212,703540
655,3406,704540,6212,704540
655,3406,705540,6212,705540
655,3406,705540,6212,705540
656,3414,706000,6212,706000
657,3422,707000,6212,707000
658,3430,707000,6212,707000
659,3438,708000,6212,708000
659,3438,709000,6212,709000
660,3446,709000,6212,709000
661,3448,709000,6212,709000
662,3456,710000,6212,710000
662,3456,710000,6212,710000
662,3456,711000,6212,711000
663,3458,711000,6212,711000
664,3460,711160,6212,711160
664,3460,712160,6212,712160
665,3462,712970,6212,712970
666,3466,713970,6212,713970
666,3466,713970,6212,713970
666,3466,714970,6212,714970
667,3474,715970,6212,715970
667,3474,716620,6212,716620
667,3474,716990,6212,716990
667,3474,717220,6212,717220
667,3474,718220,6212,718220
668,3482,719030,6212,719030
668,3482,719250,6212,719250
668,3482,719720,6212,719720
669,3490,720270,6212,720270
670,3498,721270,6212,721270
671,3506,722270,6212,722270
671,3506,723270,6212,723270
671,3506,723590,6212,723590
672,3508,723590,6212,723590
673,3510,724590,6212,724590
673,3510,725060,6212,725060
674,3512,725870,6212,725870
674,3512,726870,6212,726870
674,3512,727340,6212,727340
674,3512,728150,6212,728150
675,3520,729150,6212,729150
675,3520,729620,6212,729620
675,3520,730620,6212,730620
675,3520,730780,6212,730780
675,3520,731590,6212,731590
675,3520,732400,6212,732400
676,3522,732400,6212,732400
676,3522,733400,6212,733400
677,3530,734400,6212,734400
678,3532,735400,6212,735400
678,3532,736400,6212,736400
679,3540,737400,6212,737400
680,3548,738400,6212,738400
680,3548,739400,6212,739400
680,3548,740400,6212,740400
680,3548,741210,6212,741210
680,3548,742210,6212,742210
680,3548,743210,6212,743210
680,3548,744210,6212,744210
680,3548,745210,6212,745210
681,3550,746210,6212,746210
682,3558,747210,6212,747210
682,3558,747670,6212,747670
682,3558,748480,6212,748480
683,3566,749480,6212,749480
684,3574,749480,6212,749480
684,3574,750070,6212,750070
685,3582,751070,6212,751070
686,3590,752070,6212,752070
686,3590,753070,6212,753070
686,3590,754070,6212,754070
686,3590,754880,6212,754880
687,3598,755880,6212,755880
687,3598,756530,6212,756530
687,3598,756530,6212,756530
688,3606,757530,6212,757530
688,3606,758340,6212,758340
688,3606,758810,6212,758810
688,3606,759360,6212,759360
689,3608,760170,6212,760170
689,3608,761170,6212,761170
690,3610,762170,6212,762170
691,3618,762980,6212,762980
691,3618,763790,6212,763790
691,3618,764790,6212,764790
691,3618,765790,6212,765790
691,3618,766260,6212,766260
691,3618,766420,6212,766420
691,3618,766890,6212,766890
691,3618,766890,6212,766890
691,3618,766890,6212,766890
691,3618,767700,6212,767700
692,3620,768700,6212,768700
693,3624,769700,6212,769700
694,3632,770700,6212,770700
695,3634,771170,6212,771170
696,3636,771640,6212,771640
696,3636,772640,6212,772640
697,3644,773640,6212,773640
697,3644,774450,6212,774450
697,3644,775450,6212,775450
697,3644,776450,6212,776450
698,3652,777450,6212,777450
698,3652,778260,6212,778260
698,3652,778850,6212,778850
699,3660,779660,6212,779660
700,3662,780660,6212,780660
701,3670,781470,6212,781470
702,3674,781470,6212,781470
702,3674,782280,6212,782280
703,3676,783280,6212,783280
703,3676,784280,6212,784280
703,3676,785090,6212,785090
704,3678,785900,6212,785900
704,3678,786710,6212,786710
705,3686,787520,6212,787520
706,3694,788170,6212,788170
706,3694,789170,6212,789170
707,3696,789170,6212,789170
708,3698,790170,6212,790170
709,3700,790820,6212,790820
709,3700,791280,6212,791280
709,3700,792280,6212,792280
709,3700,793280,6212,793280
709,3700,794280,6212,794280
709,3700,795280,6212,795280
710,3708,795280,6212,795280
711,3716,803280,6212,803280
711,3716,804280,6212,804280
711,3716,805280,6212,805280
712,3724,805750,6212,805750
712,3724,806070,6212,806070
712,3724,806390,6212,806390
713,3732,807200,6212,807200
713,3732,808200,6212,808200
713,3732,809200,6212,809200
713,3732,809200,6212,809200
714,3734,810200,6212,810200
714,3734,811010,6212,811010
714,3734,812010,6212,812010
715,3736,812820,6212,812820
716,3744,813630,6212,813630
716,3744,814440,6212,814440
716,3744,815440,6212,815440
716,3744,816440,6212,816440
716,3744,817440,6212,817440
717,3752,818440,6212,818440
717,3752,819440,6212,819440
718,3760,819910,6212,819910
718,3760,820910,6212,820910
719,3768,821910,6212,821910
720,3770,822910,6212,822910
721,3778,823560,6212,823560
721,3778,824560,6212,824560
722,3786,825560,6212,825560
722,3786,826560,6212,826560
722,3786,826790,6212,826790
723,3788,827440,6212,827440
723,3788,828440,6212,828440
724,3790,829440,6212,829440
724,3790,830440,6212,830440
724,3790,831440,6212,831440
725,3794,832250,6212,832250
725,3794,833250,6212,833250
725,3794,833250,6212,833250
725,3794,834250,6212,834250
726,3802,834720,6212,834720
726,3802,835530,6212,835530
726,3802,835850,6212,835850
726,3802,835850,6212,835850
726,3802,835850,6212,835850
727,3810,836850,6212,836850
727,3810,837070,6212,837070
727,3810,838070,6212,838070
727,3810,838300,6212,838300
727,3810,839110,6212,839110
728,3812,839110,6212,839110
728,3812,840110,6212,840110
728,3812,841110,6212,841110
729,3814,841430,6212,841430
729,3814,842430,6212,842430
729,3814,843430,6212,843430
730,3822,844430,6212,844430
730,3822,845430,6212,845430
730,3822,846240,6212,846240
731,3824,847050,6212,847050
731,3824,847280,6212,847280
732,3826,848280,6212,848280
732,3826,849280,6212,849280
732,3826,850280,6212,850280
733,3834,851280,6212,851280
733,3834,852280,6212,852280
733,3834,853280,6212,853280
733,3834,854280,6212,854280
733,3834,854600,6212,854600
733,3834,855600,6212,855600
733,3834,856600,6212,856600
734,3842,856600,6212,856600
735,3850,857600,6212,857600
736,3854,858600,6212,858600
737,3856,860600,6212,860600
737,3856,860820,6212,860820
737,3856,860820,6212,860820
737,3856,861820,6212,861820
737,3856,862820,6212,862820
738,3864,863820,6212,863820
739,3866,863980,6212,863980
739,3866,863980,6212,863980
739,3866,864980,6212,864980
739,3866,865980,6212,865980
739,3866,866790,6212,866790
739,3866,867790,6212,867790
740,3868,868260,6212,868260
741,3876,868490,6212,868490
742,3878,869300,6212,869300
743,3879,869620,6212,869620
744,3881,870430,6212,870430
745,3889,870750,6212,870750
745,3889,871210,6212,871210
745,3889,872210,6212,872210
745,3889,873210,6212,873210
746,3891,873860,6212,873860
746,3891,874860,6212,874860
746,3891,875860,6212,875860
746,3891,876860,6212,876860
746,3891,877860,6212,877860
747,3899,878860,6212,878860
747,3899,879860,6212,879860
748,3907,880670,6212,880670
749,3915,881480,6212,881480
749,3915,882480,6212,882480
750,3917,883480,6212,883480
750,3917,884480,6212,884480
750,3917,885480,6212,885480
750,3917,886480,6212,886480
750,3917,887480,6212,887480
751,3919,888290,6212,888290
752,3923,889290,6212,889290
752,3923,890290,6212,890290
753,3925,891290,6212,891290
753,3925,892100,6212,892100
754,3929,893100,6212,893100
755,3931,894100,6212,894100
755,3931,894690,6212,894690
756,3933,895690,6212,895690
756,3933,896690,6212,896690
757,3935,897690,6212,897690
758,3937,897690,6212,897690
759,3941,898010,6212,898010
759,3941,898010,6212,898010
760,3949,898010,6212,898010
760,3949,899010,6212,899010
760,3949,899010,6212,899010
760,3949,899820,6212,899820
760,3949,900820,6212,900820
760,3949,900980,6212,900980
760,3949,901790,6212,901790
761,3957,902020,6212,902020
762,3965,902020,6212,902020
763,3967,902830,6212,902830
764,3969,903200,6212,903200
764,3969,903850,6212,903850
765,3977,904850,6212,904850
766,3985,905850,6212,905850
767,3987,906170,6212,906170
768,3995,906640,6212,906640
769,3997,906870,6212,906870
770,4005,914870,6212,914870
771,4013,915680,6212,915680
772,4021,916680,6212,916680
772,4021,917490,6212,917490
772,4021,918490,6212,918490
772,4021,919490,6212,919490
772,4021,920490,6212,920490
772,4021,921490,6212,921490
773,4029,922300,6212,922300
773,4029,923300,6212,923300
774,4031,924110,6212,924110
774,4031,925110,6212,925110
774,4031,925580,6212,925580
774,4031,926050,6212,926050
775,4033,927050,6212,927050
776,4035,927370,6212,927370
776,4035,927840,6212,927840
777,4043,928840,6212,928840
777,4043,929840,6212,929840
777,4043,930840,6212,930840
777,4043,931160,6212,931160
777,4043,931390,6212,931390
778,4045,932390,6212,932390
778,4045,933390,6212,933390
779,4047,934390,6212,934390
780,4049,935200,6212,935200
780,4049,936010,6212,936010
780,4049,937010,6212,937010
780,4049,937480,6212,937480
780,4049,938480,6212,938480
780,4049,938950,6212,938950
780,4049,939950,6212,939950
781,4051,940950,6212,940950
782,4059,941950,6212,941950
782,4059,942950,6212,942950
782,4059,943540,6212,943540
783,4061,944010,6212,944010
783,4061,944010,6212,944010
783,4061,944820,6212,944820
783,4061,944820,6212,944820
783,4061,944820,6212,944820
784,4069,948820,6212,948820
785,4077,949820,6212,949820
786,4085,951820,6212,951820
787,4087,952630,6212,952630
787,4087,953440,6212,953440
787,4087,954440,6212,954440
788,4089,954990,6212,954990
788,4089,955990,6212,955990
788,4089,956990,6212,956990
788,4089,957990,6212,957990
788,4089,958990,6212,958990
788,4089,959990,6212,959990
788,4089,960990,6212,960990
788,4089,961450,6212,961450
789,4091,962450,6212,962450
789,4091,962920,6212,962920
789,4091,963390,6212,963390
790,4093,964390,6212,964390
791,4101,965390,6212,965390
791,4101,966390,6212,966390
791,4101,967200,6212,967200
792,4109,967570,6212,967570
792,4109,968570,6212,968570
793,4117,968570,6212,968570
793,4117,969570,6212,969570
793,4117,970040,6212,970040
794,4119,971040,6212,971040
795,4127,971260,6212,971260
796,4135,972260,6212,972260
796,4135,973260,6212,973260
796,4135,973260,6212,973260
796,4135,974260,6212,974260
796,4135,975260,6212,975260
797,4137,976260,6212,976260
797,4137,977260,6212,977260
798,4141,978070,6212,978070
798,4141,979070,6212,979070
799,4143,980070,6212,980070
799,4143,981070,6212,981070
799,4143,982070,6212,982070
799,4143,983070,6212,983070
799,4143,984070,6212,984070
799,4143,984540,6212,984540
799,4143,985350,6212,985350
799,4143,985820,6212,985820
799,4143,986290,6212,986290
800,4145,987290,6212,987290
800,4145,987290,6212,987290
801,4153,987760,6212,987760
801,4153,988130,6212,988130
801,4153,989130,6212,989130
801,4153,989600,6212,989600
802,4154,990600,6212,990600
802,4154,991600,6212,991600
803,4156,991830,6212,991830
803,4156,992480,6212,992480
803,4156,992850,6212,992850
803,4156,993660,6212,993660
804,4158,994660,6212,994660
805,4166,995660,6212,995660
805,4166,996130,6212,996130
806,4168,997130,6212,997130
807,4176,997130,6212,997130
807,4176,998130,6212,998130
807,4176,999130,6212,999130
807,4176,999130,6212,999130
808,4178,999130,6212,999130
808,4178,999600,6212,999600
809,4186,1000600,6212,1000600
809,4186,1000920,6212,1000920
809,4186,1001150,6212,1001150
809,4186,1001310,6212,1001310
809,4186,1002310,6212,1002310
810,4194,1003310,6212,1003310
811,4196,1004310,6212,1004310
811,4196,1004310,6212,1004310
812,4204,1004780,6212,1004780
812,4204,1005590,6212,1005590
812,4204,1006180,6212,1006180
813,4206,1007180,6212,1007180
814,4214,1007830,6212,1007830
815,4216,1009830,6212,1009830
816,4224,1010830,6212,1010830
816,4224,1011830,6212,1011830
816,4224,1012830,6212,1012830
816,4224,1013830,6212,1013830
816,4224,1014830,6212,1014830
816,4224,1015830,6212,1015830
816,4224,1016830,6212,1016830
816,4224,1017150,6212,1017150
817,4232,1021150,6212,1021150
817,4232,1022150,6212,1022150
818,4234,1023150,6212,1023150
819,4236,1023800,6212,1023800
819,4236,1023800,6212,1023800
819,4236,1024800,6212,1024800
819,4236,1025800,6212,1025800
819,4236,1026610,6212,1026610
819,4236,1027420,6212,1027420
819,4236,1028420,6212,1028420
819,4236,1028420,6212,1028420
819,4236,1028890,6212,1028890
820,4238,1029890,6212,1029890
821,4240,1030120,6212,1030120
821,4240,1031120,6212,1031120
821,4240,1032120,6212,1032120
821,4240,1033120,6212,1033120
822,4248,1034120,6212,1034120
822,4248,1035120,6212,1035120
823,4256,1036120,6212,1036120
823,4256,1037120,6212,1037120
823,4256,1038120,6212,1038120
823,4256,1038120,6212,1038120
823,4256,1038120,6212,1038120
823,4256,1038930,6212,1038930
824,4258,1038930,6212,1038930
825,4260,1039740,6212,1039740
826,4262,1040740,6212,1040740
827,4270,1041740,6212,1041740
827,4270,1041740,6212,1041740
828,4278,1041900,6212,1041900
828,4278,1042220,6212,1042220
829,4280,1043220,6212,1043220
830,4282,1043220,6212,1043220
830,4282,1044220,6212,1044220
830,4282,1045220,6212,1045220
831,4284,1046220,6212,1046220
832,4292,1046540,6212,1046540
833,4296,1047540,6212,1047540
833,4296,1048540,6212,1048540
833,4296,1049350,6212,1049350
833,4296,1050350,6212,1050350
833,4296,1051160,6212,1051160
833,4296,1052160,6212,1052160
834,4304,1053160,6212,1053160
835,4312,1054160,6212,1054160
836,4320,1054810,6212,1054810
837,4322,1055810,6212,1055810
837,4322,1056620,6212,1056620
837,4322,1056620,6212,1056620
837,4322,1057270,6212,1057270
838,4330,1058270,6212,1058270
839,4332,1059270,6212,1059270
839,4332,1060270,6212,1060270
840,4340,1061270,6212,1061270
840,4340,1062080,6212,1062080
840,4340,1062550,6212,1062550
841,4342,1063550,6212,1063550
841,4342,1064550,6212,1064550
841,4342,1065360,6212,1065360
841,4342,1065360,6212,1065360
841,4342,1066360,6212,1066360
841,4342,1067170,6212,1067170
842,4344,1067720,6212,1067720
842,4344,1068040,6212,1068040
842,4344,1069040,6212,1069040
842,4344,1069040,6212,1069040
842,4344,1070040,6212,1070040
843,4352,1071040,6212,1071040
843,4352,1072040,6212,1072040
843,4352,1073040,6212,1073040
843,4352,1073510,6212,1073510
843,4352,1074510,6212,1074510
844,4354,1075510,6212,1075510
844,4354,1076320,6212,1076320
844,4354,1077320,6212,1077320
844,4354,1078320,6212,1078320
844,4354,1079130,6212,1079130
844,4354,1080130,6212,1080130
844,4354,1080130,6212,1080130
845,4358,1081130,6212,1081130
845,4358,1082130,6212,1082130
845,4358,1083130,6212,1083130
846,4366,1084130,6212,1084130
846,4366,1084600,6212,1084600
846,4366,1085600,6212,1085600
847,4368,1086250,6212,1086250
848,4376,1087250,6212,1087250
849,4384,1088250,6212,1088250
850,4392,1088570,6212,1088570
850,4392,1089380,6212,1089380
850,4392,1090380,6212,1090380
851,4394,1090380,6212,1090380
851,4394,1091380,6212,1091380
851,4394,1091380,6212,1091380
851,4394,1092380,6212,1092380
851,4394,1093190,6212,1093190
851,4394,1094190,6212,1094190
851,4394,1094190,6212,1094190
851,4394,1095190,6212,1095190
851,4394,1095660,6212,1095660
851,4394,1096470,6212,1096470
852,4396,1096470,6212,1096470
852,4396,1097470,6212,1097470
852,4396,1098470,6212,1098470
852,4396,1099280,6212,1099280
852,4396,1100090,6212,1100090
852,4396,1100740,6212,1100740
853,4404,1101550,6212,1101550
854,4406,1102360,6212,1102360
854,4406,1102360,6212,1102360
854,4406,1102360,6212,1102360
854,4406,1103360,6212,1103360
855,4414,1103360,6212,1103360
855,4414,1103680,6212,1103680
855,4414,1104680,6212,1104680
856,4416,1105680,6212,1105680
857,4418,1106680,6212,1106680
857,4418,1107490,6212,1107490
857,4418,1108490,6212,1108490
857,4418,1109080,6212,1109080
858,4426,1109080,6212,1109080
858,4426,1109080,6212,1109080
859,4434,1110080,6212,1110080
859,4434,1111080,6212,1111080
859,4434,1111080,6212,1111080
859,4434,1112080,6212,1112080
859,4434,1113080,6212,1113080
859,4434,1113450,6212,1113450
859,4434,1113680,6212,1113680
860,4442,1114680,6212,1114680
860,4442,1115680,6212,1115680
860,4442,1116490,6212,1116490
860,4442,1117140,6212,1117140
861,4443,1117140,6212,1117140
861,4443,1117950,6212,1117950
861,4443,1118760,6212,1118760
862,4445,1119760,6212,1119760
862,4445,1120130,6212,1120130
862,4445,1120130,6212,1120130
862,4445,1121130,6212,1121130
863,4447,1121600,6212,1121600
863,4447,1122600,6212,1122600
863,4447,1122600,6212,1122600
863,4447,1123600,6212,1123600
863,4447,1124600,6212,1124600
864,4449,1125600,6212,1125600
864,4449,1125920,6212,1125920
865,4450,1126920,6212,1126920
865,4450,1127920,6212,1127920
865,4450,1128920,6212,1128920
865,4450,1129730,6212,1129730
865,4450,1129950,6212,1129950
865,4450,1130270,6212,1130270
865,4450,1131080,6212,1131080
865,4450,1131550,6212,1131550
865,4450,1132550,6212,1132550
865,4450,1133550,6212,1133550
866,4458,1134020,6212,1134020
866,4458,1135020,6212,1135020
867,4460,1135490,6212,1135490
868,4468,1136490,6212,1136490
868,4468,1137490,6212,1137490
868,4468,1138300,6212,1138300
868,4468,1138770,6212,1138770
868,4468,1139580,6212,1139580
869,4470,1139900,6212,1139900
869,4470,1140710,6212,1140710
869,4470,1141710,6212,1141710
869,4470,1142520,6212,1142520
869,4470,1143520,6212,1143520
869,4470,1144520,6212,1144520
869,4470,1144740,6212,1144740
869,4470,1145740,6212,1145740
869,4470,1146550,6212,1146550
869,4470,1146920,6212,1146920
869,4470,1147030,6212,1147030
869,4470,1147030,6212,1147030
870,4478,1148030,6212,1148030
870,4478,1149030,6212,1149030
870,4478,1150030,6212,1150030
870,4478,1151030,6212,1151030
870,4478,1152030,6212,1152030
870,4478,1153030,6212,1153030
870,4478,1154030,6212,1154030
871,4486,1155030,6212,1155030
871,4486,1156030,6212,1156030
871,4486,1157030,6212,1157030
871,4486,1158030,6212,1158030
871,4486,1158500,6212,1158500
871,4486,1158820,6212,1158820
872,4494,1159630,6212,1159630
873,4502,1159630,6212,1159630
873,4502,1160280,6212,1160280
874,4510,1160280,6212,1160280
874,4510,1161280,6212,1161280
875,4512,1161280,6212,1161280
876,4520,1162280,6212,1162280
876,4520,1163280,6212,1163280
876,4520,1163600,6212,1163600
877,4524,1164250,6212,1164250
877,4524,1164840,6212,1164840
877,4524,1165650,6212,1165650
878,4526,1166120,6212,1166120
878,4526,1166930,6212,1166930
878,4526,1167250,6212,1167250
878,4526,1168250,6212,1168250
878,4526,1169250,6212,1169250
878,4526,1169620,6212,1169620
878,4526,1170090,6212,1170090
879,4528,1170900,6212,1170900
880,4530,1171120,6212,1171120
881,4534,1172120,6212,1172120
881,4534,1173120,6212,1173120
882,4536,1174120,6212,1174120
882,4536,1175120,6212,1175120
882,4536,1175120,6212,1175120
882,4536,1176120,6212,1176120
883,4538,1176930,6212,1176930
884,4546,1177930,6212,1177930
885,4548,1178250,6212,1178250
885,4548,1178720,6212,1178720
885,4548,1179720,6212,1179720
885,4548,1180720,6212,1180720
885,4548,1180720,6212,1180720
886,4550,1180720,6212,1180720
886,4550,1181370,6212,1181370
886,4550,1182370,6212,1182370
887,4554,1182920,6212,1182920
888,4562,1183730,6212,1183730
888,4562,1184730,6212,1184730
889,4570,1185730,6212,1185730
890,4578,1185730,6212,1185730
891,4586,1186380,6212,1186380
891,4586,1187380,6212,1187380
891,4586,1188380,6212,1188380
892,4588,1189380,6212,1189380
892,4588,1189700,6212,1189700
892,4588,1190170,6212,1190170
893,4592,1191170,6212,1191170
894,4600,1192170,6212,1192170
894,4600,1193170,6212,1193170
895,4608,1194170,6212,1194170
895,4608,1194170,6212,1194170
895,4608,1194170,6212,1194170
895,4608,1195170,6212,1195170
896,4610,1195980,6212,1195980
897,4614,1196790,6212,1196790
897,4614,1197790,6212,1197790
898,4622,1197790,6212,1197790
898,4622,1197790,6212,1197790
898,4622,1198790,6212,1198790
898,4622,1199110,6212,1199110
899,4624,1199430,6212,1199430
900,4626,1200430,6212,1200430
900,4626,1201240,6212,1201240
901,4634,1202240,6212,1202240
901,4634,1203240,6212,1203240
902,4636,1203710,6212,1203710
902,4636,1204520,6212,1204520
902,4636,1204990,6212,1204990
