ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
996804.42,52.65,33.82,735744.68,38.86
997408.78,52.71,33.88,736559.41,38.92
997408.78,52.71,33.88,736524.21,38.92
997216.19,52.72,33.89,736288.58,38.93
997023.6,52.74,33.91,736270.8,38.95
996825.33,52.76,33.93,736177.02,38.96
996632.74,52.78,33.95,736021.99,38.98
996648.25,52.8,33.97,735637.93,38.97
996455.66,52.82,33.99,736294.18,39.03
996281.91,52.84,34.01,736303.67,39.05
996047.05,52.83,34.0,736258.29,39.05
996047.05,52.83,34.0,736258.29,39.05
995813.05,52.84,34.01,736632.02,39.09
995620.46,52.86,34.03,736696.74,39.11
995868.29,52.87,34.05,737141.92,39.14
995675.7,52.89,34.06,737106.67,39.16
995476.03,52.9,34.07,737270.44,39.18
995471.4,52.92,34.09,737251.9,39.19
995123.31,52.91,34.08,737355.45,39.21
995123.31,52.91,34.08,737355.45,39.21
994900.24,52.91,34.08,737199.2,39.2
994895.62,52.93,34.1,737660.95,39.25
994895.62,52.93,34.1,737660.95,39.25
994805.01,52.93,34.1,738450.04,39.29
994612.42,52.95,34.12,738446.07,39.31
994744.3,52.98,34.15,738367.81,39.32
994568.57,52.97,34.14,738160.12,39.32
994900.62,53.0,34.17,738144.2,39.32
994900.62,53.0,34.17,738144.2,39.32
995302.1,53.03,34.2,738631.89,39.35
995870.99,53.08,34.25,738217.51,39.35
995678.4,53.1,34.27,738188.92,39.37
995485.81,53.12,34.29,738487.66,39.4
995168.92,53.11,34.28,738577.16,39.42
994976.33,53.13,34.3,739627.64,39.5
995255.44,53.16,34.33,740211.83,39.54
995145.46,53.18,34.35,740388.47,39.57
997152.82,53.29,34.46,741824.61,39.64
996960.23,53.31,34.48,741814.99,39.66
996960.23,53.31,34.48,741814.99,39.66
996258.92,53.3,34.47,741043.32,39.64
996258.92,53.3,34.47,741043.32,39.64
996701.48,53.33,34.51,740433.52,39.62
996951.03,53.36,34.53,741214.79,39.67
997208.01,53.4,34.57,740934.1,39.68
997617.21,53.43,34.6,740915.8,39.68
997617.21,53.43,34.6,740915.8,39.68
997617.21,53.43,34.6,740996.17,39.69
997612.59,53.45,34.63,741009.88,39.71
997612.59,53.45,34.63,740787.55,39.69
998805.03,53.55,34.72,741006.6,39.73
998800.4,53.57,34.74,741618.55,39.78
998620.97,53.59,34.76,741986.97,39.82
998428.38,53.61,34.78,741980.52,39.84
998226.37,53.63,34.8,742181.55,39.87
998226.37,53.63,34.8,742167.34,39.87
998226.37,53.63,34.8,742167.34,39.87
998005.22,53.62,34.79,741919.32,39.86
998245.35,53.65,34.82,743519.32,39.96
998052.76,53.67,34.84,743502.68,39.98
997860.17,53.69,34.86,743845.45,40.02
997686.42,53.71,34.88,743851.71,40.04
997493.83,53.72,34.9,743894.03,40.07
997825.88,53.75,34.92,744209.23,40.09
997624.4,53.76,34.94,743441.41,40.07
997431.81,53.78,34.95,743211.93,40.08
997244.71,53.79,34.96,743611.13,40.11
997052.12,53.81,34.98,743516.18,40.12
997038.07,53.83,35.0,743399.33,40.13
996721.75,53.83,35.01,742571.29,40.11
996721.75,53.83,35.01,742571.29,40.11
996529.15,53.85,35.02,742835.03,40.14
996531.19,53.85,35.02,742850.85,40.14
996338.6,53.87,35.04,743155.53,40.18
996174.28,53.89,35.06,743213.76,40.21
996169.65,53.92,35.09,743403.91,40.24
996443.03,53.96,35.13,743159.05,40.24
996443.03,53.96,35.13,743159.05,40.24
996246.76,53.96,35.13,742983.05,40.24
996246.76,53.96,35.13,742983.05,40.24
996578.81,53.98,35.15,743025.23,40.25
996386.22,54.0,35.17,743044.49,40.27
996193.63,54.02,35.19,743170.13,40.3
996001.04,54.04,35.21,743037.9,40.31
996978.24,54.1,35.27,743169.73,40.33
996785.65,54.12,35.29,743144.77,40.35
997027.22,54.16,35.33,744132.91,40.42
997020.25,54.19,35.36,744036.58,40.44
996679.82,54.18,35.36,743733.27,40.43
996865.15,54.21,35.38,744723.35,40.5
996672.56,54.23,35.4,744821.69,40.53
996920.85,54.26,35.43,746919.31,40.65
998649.37,54.35,35.52,751033.52,40.88
998456.78,54.37,35.54,750930.56,40.89
997918.11,54.37,35.54,750406.34,40.88
997740.72,54.39,35.56,750417.42,40.9
997548.13,54.41,35.58,750736.47,40.94
997687.56,54.42,35.59,751301.08,40.98
997687.56,54.42,35.59,751315.76,40.98
997494.97,54.44,35.61,751562.72,41.02
997482.22,54.46,35.64,751605.58,41.04
997730.51,54.49,35.66,751563.85,41.05
997978.8,54.52,35.69,752072.77,41.09
998100.61,54.55,35.72,752676.02,41.13
997985.99,54.57,35.74,752502.98,41.15
997994.2,54.58,35.75,752381.97,41.15
997801.61,54.6,35.77,752661.08,41.19
998664.55,54.65,35.82,754512.39,41.29
998664.55,54.65,35.82,754534.66,41.29
998461.89,54.67,35.84,754555.08,41.31
998627.11,54.68,35.85,754705.08,41.32
998434.52,54.7,35.87,754801.97,41.35
998241.93,54.72,35.89,756145.77,41.45
1000257.55,54.83,36.0,758595.64,41.58
1000257.55,54.83,36.0,758595.64,41.58
1000064.96,54.85,36.02,758571.5,41.6
999872.37,54.87,36.04,758676.49,41.63
999867.74,54.89,36.06,758656.39,41.65
1000453.13,54.95,36.12,759077.12,41.69
1000260.54,54.97,36.14,759056.78,41.72
999943.65,54.97,36.14,758870.54,41.72
999939.03,54.99,36.17,759398.78,41.76
999746.44,55.01,36.18,759958.9,41.82
999553.85,55.03,36.2,759975.01,41.84
999361.25,55.05,36.22,759970.79,41.86
999203.29,55.05,36.22,759951.83,41.87
999010.7,55.07,36.24,759931.1,41.89
998818.11,55.09,36.26,759892.42,41.91
998625.52,55.11,36.28,759838.73,41.93
998653.79,55.11,36.28,759776.15,41.93
998888.95,55.15,36.32,760501.29,41.99
998739.52,55.15,36.32,760900.5,42.02
999062.14,55.18,36.35,761199.42,42.04
999066.94,55.2,36.38,761252.35,42.06
999066.94,55.2,36.38,761252.35,42.06
998536.87,55.2,36.37,760654.03,42.05
998536.87,55.2,36.37,760654.03,42.05
998536.87,55.2,36.37,760679.15,42.05
998164.16,55.19,36.36,760445.17,42.05
998164.16,55.19,36.36,760987.44,42.08
998149.46,55.22,36.39,761315.92,42.12
998149.46,55.22,36.39,761291.3,42.11
997956.87,55.24,36.41,762126.17,42.18
997956.87,55.24,36.41,762980.09,42.23
997480.04,55.24,36.41,762244.95,42.21
997604.06,55.27,36.44,761601.4,42.2
997411.47,55.29,36.46,761918.05,42.24
997651.6,55.32,36.49,761981.74,42.25
998082.43,55.37,36.55,763373.59,42.35
997889.84,55.39,36.57,763312.47,42.37
997889.84,55.39,36.57,763209.81,42.37
997712.45,55.42,36.59,763092.96,42.38
999428.84,55.51,36.68,765813.5,42.54
999226.18,55.53,36.7,766017.03,42.57
999065.47,55.55,36.73,766038.23,42.6
998872.88,55.57,36.75,766325.45,42.63
999004.77,55.6,36.77,766421.27,42.66
998942.16,55.62,36.8,767139.39,42.71
998749.57,55.64,36.82,767810.37,42.78
998749.57,55.64,36.82,767657.71,42.77
998989.69,55.67,36.84,769407.74,42.88
998918.43,55.69,36.87,769248.48,42.89
998725.84,55.71,36.89,769096.74,42.9
998725.84,55.71,36.89,769096.74,42.9
998725.84,55.71,36.89,769096.74,42.9
998533.25,55.73,36.91,769131.54,42.93
998090.17,55.73,36.91,769042.35,42.94
997897.58,55.75,36.93,768983.98,42.96
997704.99,55.77,36.95,768982.21,42.99
997431.82,55.79,36.96,768986.19,43.01
996839.52,55.79,36.96,768291.42,43.0
996834.9,55.81,36.99,768272.69,43.02
996834.9,55.81,36.99,768272.69,43.02
996651.73,55.83,37.01,768317.02,43.04
996459.14,55.85,37.03,768300.42,43.06
996266.55,55.87,37.05,768249.76,43.09
996251.85,55.9,37.07,768503.7,43.12
996112.29,55.92,37.1,769144.75,43.18
995909.63,55.94,37.12,768223.21,43.15
995489.98,55.94,37.12,767607.17,43.14
996518.68,56.0,37.18,768618.92,43.19
996518.68,56.0,37.18,768596.92,43.19
996740.89,56.03,37.21,768698.9,43.21
996740.89,56.03,37.21,768517.39,43.2
996547.66,56.05,37.23,767945.29,43.19
996454.85,56.05,37.23,767995.94,43.2
996454.85,56.05,37.23,767995.94,43.2
995897.76,56.05,37.23,767276.03,43.18
995897.76,56.05,37.23,767276.03,43.18
995897.76,56.05,37.23,767546.37,43.2
995893.13,56.08,37.25,767526.83,43.22
995406.47,56.07,37.24,767108.34,43.21
995213.88,56.09,37.26,767262.42,43.24
994767.82,56.08,37.26,768992.07,43.35
994657.85,56.11,37.28,769224.66,43.39
994455.19,56.13,37.31,769217.21,43.42
994262.6,56.15,37.33,769206.03,43.44
994070.01,56.17,37.35,769164.86,43.46
993877.42,56.19,37.37,769918.43,43.53
993684.83,56.21,37.39,769746.33,43.54
993670.78,56.24,37.41,769855.44,43.57
994001.72,56.29,37.46,770576.53,43.64
993809.13,56.31,37.49,770925.51,43.68
993941.01,56.34,37.51,771662.77,43.74
993941.01,56.34,37.51,771639.6,43.74
993748.42,56.36,37.53,771623.67,43.76
993359.75,56.35,37.53,771291.78,43.76
993167.16,56.38,37.55,771276.19,43.78
992974.56,56.4,37.57,771232.4,43.8
992486.16,56.39,37.56,770881.33,43.8
992481.53,56.42,37.59,771331.67,43.84
992288.94,56.44,37.61,770789.78,43.84
992288.94,56.44,37.61,770789.78,43.84
992096.35,56.46,37.63,770929.39,43.87
991903.76,56.48,37.65,770960.28,43.9
993364.82,56.58,37.75,772031.62,43.97
993496.71,56.61,37.78,772161.32,43.99
993432.7,56.63,37.8,771976.65,44.0
993432.7,56.63,37.8,771976.65,44.0
993115.82,56.62,37.8,772791.28,44.06
993115.82,56.62,37.8,772791.28,44.06
993247.7,56.65,37.83,773218.14,44.1
993462.23,56.7,37.87,773206.05,44.13
993462.23,56.7,37.87,773879.63,44.17
993462.23,56.7,37.87,773879.63,44.17
994010.05,56.76,37.93,774366.95,44.21
994005.43,56.78,37.96,774560.62,44.25
993814.54,56.78,37.96,774599.28,44.26
993612.52,56.8,37.98,774659.24,44.28
993607.9,56.83,38.0,774846.19,44.32
993607.9,56.83,38.0,774846.19,44.32
993607.9,56.83,38.0,774846.19,44.32
993415.31,56.85,38.02,775613.69,44.39
993341.47,56.88,38.05,775470.2,44.4
993241.69,56.9,38.08,775540.85,44.43
993894.65,56.96,38.13,776344.01,44.49
993702.06,56.98,38.15,777053.08,44.56
993181.06,56.98,38.16,776574.73,44.55
993403.27,57.01,38.19,776274.44,44.55
992908.63,57.01,38.18,775818.68,44.54
992687.36,57.0,38.18,775726.31,44.54
992687.36,57.0,38.18,775726.31,44.54
992687.36,57.0,38.18,775731.6,44.54
992687.36,57.0,38.18,775731.6,44.54
992494.77,57.02,38.2,776346.36,44.61
993073.14,57.09,38.27,776149.56,44.62
992880.55,57.11,38.29,776431.3,44.66
992687.96,57.13,38.31,776749.02,44.71
992687.96,57.13,38.31,776575.14,44.7
992928.08,57.16,38.34,777112.69,44.74
993260.13,57.19,38.37,776970.32,44.74
993670.44,57.24,38.41,775942.74,44.7
993515.55,57.26,38.44,775718.65,44.71
993527.01,57.3,38.47,776018.91,44.75
993865.8,57.33,38.51,776974.52,44.82
993865.8,57.33,38.51,776974.52,44.82
993865.8,57.33,38.51,776974.52,44.82
993865.8,57.33,38.51,776974.52,44.82
993673.21,57.35,38.53,776937.33,44.84
993482.32,57.35,38.53,776630.61,44.83
993341.89,57.38,38.55,777377.76,44.9
993337.27,57.4,38.58,777380.15,44.92
993134.61,57.43,38.6,777372.66,44.95
993135.1,57.43,38.6,777399.66,44.95
993135.1,57.43,38.6,777366.34,44.95
994209.8,57.49,38.66,779873.61,45.09
994504.63,57.54,38.71,780338.72,45.15
994504.63,57.54,38.71,780349.03,45.15
994312.04,57.56,38.74,780427.4,45.18
994119.45,57.58,38.76,780172.64,45.19
994408.59,57.61,38.79,780127.88,45.2
994408.59,57.61,38.79,780127.88,45.2
994408.59,57.61,38.79,780759.62,45.24
993897.86,57.61,38.79,780147.88,45.22
993897.86,57.61,38.79,780147.88,45.22
993679.32,57.63,38.81,780689.25,45.28
993486.73,57.66,38.83,780155.48,45.27
993726.86,57.68,38.86,782175.09,45.4
993726.86,57.68,38.86,782175.09,45.4
993534.26,57.71,38.88,783524.85,45.51
993298.43,57.73,38.9,783299.24,45.52
993669.05,57.76,38.93,784677.97,45.61
993190.29,57.76,38.93,784095.92,45.6
993190.29,57.76,38.93,784140.74,45.6
992997.7,57.78,38.96,783935.42,45.61
992805.11,57.8,38.98,783924.94,45.64
992705.33,57.83,39.01,783810.34,45.66
992551.72,57.85,39.03,785054.07,45.76
992401.34,57.88,39.06,785125.35,45.79
993256.24,57.95,39.12,785723.5,45.84
993251.61,57.97,39.15,786055.8,45.88
993251.61,57.97,39.15,786077.86,45.88
993246.98,58.0,39.18,786203.8,45.91
993054.39,58.02,39.2,786123.66,45.93
993054.39,58.02,39.2,785866.37,45.92
993735.33,58.1,39.27,786326.43,45.97
993735.33,58.1,39.27,786326.43,45.97
993612.19,58.12,39.3,786330.33,46.0
993410.17,58.14,39.32,788630.7,46.16
993217.58,58.17,39.34,788765.9,46.19
993024.99,58.19,39.37,789229.86,46.25
992987.49,58.22,39.39,788595.34,46.23
992684.19,58.23,39.4,788647.82,46.26
992679.57,58.25,39.43,788659.94,46.28
992486.98,58.28,39.45,788603.46,46.3
992682.56,58.29,39.46,789169.14,46.34
992682.56,58.29,39.46,789134.36,46.34
992489.97,58.31,39.49,789084.26,46.36
992489.97,58.31,39.49,789157.85,46.36
992721.62,58.36,39.54,789358.78,46.4
993123.1,58.39,39.57,789911.27,46.44
993123.1,58.39,39.57,789911.27,46.44
993308.44,58.42,39.6,790792.72,46.51
993000.33,58.43,39.6,790371.75,46.5
992807.74,58.45,39.63,790386.09,46.53
993323.15,58.49,39.67,791061.15,46.58
993318.53,58.52,39.7,791039.71,46.6
993548.16,58.57,39.75,790968.02,46.63
994776.78,58.68,39.85,791031.78,46.66
994584.18,58.7,39.88,791926.48,46.74
994584.18,58.7,39.88,791926.48,46.74
995600.53,58.77,39.95,793950.94,46.87
995619.27,58.8,39.98,793093.63,46.84
996020.75,58.83,40.01,793996.13,46.9
996076.0,58.87,40.04,796257.93,47.06
996143.42,58.87,40.05,796308.96,47.06
996143.42,58.87,40.05,796308.96,47.06
995950.83,58.89,40.07,796735.69,47.11
995950.83,58.89,40.07,796735.69,47.11
995946.2,58.92,40.1,797043.08,47.16
995753.61,58.95,40.12,797022.75,47.18
995561.02,58.97,40.15,797092.21,47.21
995266.55,58.96,40.14,796849.08,47.21
995073.96,58.99,40.16,796961.6,47.24
994968.75,59.02,40.19,796969.15,47.27
994766.1,59.04,40.22,797215.48,47.31
994567.82,59.06,40.24,797578.0,47.36
994375.23,59.09,40.26,797413.62,47.38
994172.58,59.11,40.29,797491.93,47.42
994167.95,59.14,40.32,797711.34,47.45
993965.29,59.16,40.34,797841.21,47.49
993960.66,59.19,40.37,798432.04,47.54
993802.21,59.18,40.36,798273.58,47.54
993659.47,59.21,40.39,798574.08,47.59
993288.59,59.21,40.39,798165.11,47.58
993096.0,59.23,40.41,798240.48,47.61
992433.92,59.23,40.41,797747.88,47.61
992256.53,59.25,40.43,798640.99,47.69
992841.92,59.32,40.5,798839.12,47.73
993082.04,59.35,40.53,799482.47,47.78
992755.26,59.35,40.53,799164.04,47.78
992562.67,59.37,40.55,799125.65,47.8
992370.08,59.4,40.58,799090.74,47.83
992601.39,59.45,40.63,799065.44,47.86
992306.92,59.44,40.62,799108.26,47.87
991818.9,59.45,40.63,798211.48,47.84
991403.65,59.44,40.62,797781.04,47.83
991403.65,59.44,40.62,797768.09,47.83
991403.65,59.44,40.62,797768.09,47.83
991211.06,59.46,40.64,798095.11,47.88
991018.47,59.49,40.67,798067.83,47.9
991356.19,59.52,40.7,798669.12,47.95
991238.06,59.55,40.73,798581.02,47.98
990846.26,59.56,40.74,798106.82,47.97
990846.26,59.56,40.74,799183.65,48.04
990653.67,59.58,40.76,799161.2,48.06
990451.01,59.61,40.79,799147.48,48.09
991075.4,59.68,40.86,801096.56,48.24
991197.21,59.71,40.89,801076.01,48.26
992035.21,59.8,40.98,802914.2,48.4
992035.21,59.8,40.98,804264.14,48.48
992035.21,59.8,40.98,804264.14,48.48
991800.41,59.82,41.0,805199.05,48.56
991597.75,59.84,41.02,805457.74,48.61
991395.09,59.87,41.05,805820.63,48.66
991202.5,59.89,41.07,805852.52,48.69
991202.5,59.89,41.07,805972.65,48.7
991009.91,59.91,41.1,806041.67,48.73
990817.32,59.94,41.12,806107.28,48.77
991227.63,59.99,41.17,806546.97,48.81
991227.63,59.99,41.17,806253.27,48.79
990736.85,59.98,41.16,805756.1,48.78
990732.22,60.01,41.19,805927.64,48.82
990727.6,60.04,41.22,806406.99,48.87
990553.85,60.07,41.25,807478.63,48.96
991666.23,60.13,41.31,809402.76,49.08
991998.28,60.17,41.35,809385.35,49.09
991535.12,60.17,41.36,809296.27,49.11
991535.12,60.17,41.36,809296.27,49.11
991535.12,60.17,41.36,809296.27,49.11
991667.0,60.21,41.39,809675.31,49.16
991464.99,60.23,41.41,809067.02,49.15
991464.99,60.23,41.41,808665.99,49.12
991464.99,60.23,41.41,808422.95,49.11
991272.39,60.25,41.44,810220.78,49.25
991404.28,60.29,41.47,810544.98,49.29
991787.58,60.35,41.53,810613.83,49.32
991594.99,60.37,41.55,810518.49,49.35
991402.4,60.4,41.58,810566.1,49.38
991642.52,60.43,41.61,810896.61,49.41
991836.35,60.45,41.64,810750.3,49.42
991643.76,60.48,41.66,810506.08,49.43
991451.17,60.5,41.69,809855.59,49.42
991076.62,60.5,41.68,809686.18,49.43
991076.62,60.5,41.68,809686.18,49.43
992507.53,60.6,41.79,811013.54,49.52
993138.61,60.68,41.86,811122.47,49.56
992946.02,60.7,41.89,811716.65,49.62
993077.91,60.74,41.92,811926.65,49.66
993073.28,60.77,41.95,811923.3,49.68
993097.91,60.77,41.95,811928.18,49.68
993097.91,60.77,41.95,811977.32,49.69
994316.17,60.88,42.06,812241.09,49.73
994099.57,60.9,42.09,811793.81,49.73
993896.91,60.93,42.11,811782.9,49.76
993896.91,60.93,42.11,811782.9,49.76
993896.91,60.93,42.11,811782.9,49.76
993704.32,60.95,42.14,811773.58,49.79
993511.73,60.98,42.16,812452.72,49.87
993511.73,60.98,42.16,812476.5,49.87
993511.73,60.98,42.16,812556.63,49.87
993511.73,60.98,42.16,812578.65,49.87
993769.74,61.03,42.22,813859.68,49.98
993577.15,61.06,42.24,813444.07,49.99
993577.15,61.06,42.24,813444.07,49.99
994136.19,61.11,42.29,815370.65,50.12
993961.08,61.11,42.29,815549.5,50.14
993961.08,61.11,42.29,815549.5,50.14
993768.49,61.14,42.32,815525.54,50.17
993524.51,61.15,42.34,814951.08,50.16
993783.49,61.19,42.37,815764.2,50.23
993783.49,61.19,42.37,815764.2,50.23
993590.89,61.21,42.4,815682.24,50.25
993590.89,61.21,42.4,815764.01,50.26
993407.73,61.24,42.42,815664.72,50.28
993103.24,61.24,42.42,815288.55,50.27
992969.26,61.27,42.45,816063.24,50.35
993182.13,61.31,42.49,815695.63,50.35
992989.54,61.34,42.52,815869.7,50.4
993370.46,61.4,42.58,816534.08,50.47
993748.38,61.46,42.64,818169.18,50.6
993555.79,61.49,42.67,818142.53,50.63
995168.28,61.59,42.77,821407.3,50.83
994975.69,61.61,42.8,821304.12,50.86
994961.23,61.65,42.83,823733.65,51.04
994768.64,61.68,42.86,823777.55,51.07
994576.05,61.7,42.89,823719.32,51.1
994578.09,61.7,42.89,823725.89,51.1
994573.46,61.73,42.92,824371.0,51.17
994568.84,61.76,42.95,824237.37,51.19
995894.2,61.88,43.07,824581.68,51.24
995701.61,61.91,43.09,824521.55,51.27
995481.67,61.92,43.1,825239.63,51.33
995481.67,61.92,43.1,825239.63,51.33
995740.64,61.95,43.13,825290.2,51.35
995664.27,61.98,43.17,824718.74,51.34
995815.4,62.0,43.18,824535.97,51.34
995622.81,62.03,43.21,824363.52,51.36
995155.55,62.02,43.21,823963.5,51.35
994962.96,62.05,43.23,824607.31,51.43
994958.33,62.08,43.26,824602.99,51.45
995270.71,62.14,43.32,824159.59,51.46
994898.0,62.14,43.32,823899.46,51.46
994705.41,62.16,43.34,824518.52,51.53
994512.82,62.19,43.37,824491.95,51.56
994214.67,62.18,43.36,824211.74,51.55
995451.02,62.3,43.48,824150.93,51.58
995691.15,62.33,43.51,824127.37,51.59
995931.28,62.37,43.55,824185.17,51.61
995705.9,62.39,43.57,824116.41,51.64
995503.24,62.42,43.6,824251.97,51.68
995315.29,62.44,43.63,825137.96,51.77
995112.64,62.47,43.65,825078.76,51.8
995105.67,62.51,43.69,825127.59,51.83
995105.67,62.51,43.69,825127.59,51.83
994913.07,62.54,43.72,825156.27,51.87
994720.48,62.56,43.75,825616.12,51.93
994720.48,62.56,43.75,825768.83,51.94
994527.89,62.59,43.78,825750.96,51.97
994211.01,62.59,43.77,825885.69,51.99
994018.42,62.62,43.8,827392.23,52.12
993719.31,62.64,43.82,827071.75,52.13
993714.68,62.67,43.85,827404.09,52.18
993573.87,62.68,43.86,827236.01,52.19
993040.16,62.69,43.87,827089.32,52.21
994843.72,62.8,43.98,830945.43,52.45
995143.01,62.83,44.01,831851.89,52.52
994855.23,62.83,44.01,831550.59,52.51
994883.76,62.87,44.05,833477.74,52.67
994879.13,62.9,44.08,833457.12,52.69
994686.54,62.93,44.11,834134.13,52.77
994533.35,62.93,44.11,834442.07,52.8
994340.76,62.95,44.14,834482.32,52.83
993994.82,62.95,44.13,834077.76,52.82
993802.23,62.98,44.16,834992.51,52.91
993643.07,63.01,44.19,835393.17,52.97
993485.11,63.0,44.19,835252.11,52.97
993366.48,63.04,44.22,834855.35,52.98
993173.89,63.06,44.25,835173.77,53.03
992702.92,63.07,44.26,835174.8,53.07
992500.26,63.1,44.29,835133.87,53.1
992307.67,63.13,44.32,835050.71,53.13
992307.67,63.13,44.32,835050.71,53.13
992303.05,63.16,44.35,834462.11,53.11
992130.07,63.16,44.35,834203.79,53.11
992370.2,63.2,44.38,834812.7,53.16
992192.82,63.23,44.41,834850.52,53.2
994136.25,63.39,44.58,837777.3,53.42
993943.66,63.42,44.6,837739.76,53.45
993741.64,63.45,44.63,838807.59,53.55
993741.64,63.45,44.63,838807.59,53.55
993542.47,63.44,44.63,838589.79,53.55
993286.74,63.47,44.65,838265.93,53.56
993084.08,63.5,44.68,838248.06,53.6
992891.49,63.52,44.71,839279.94,53.7
992698.9,63.55,44.74,839247.53,53.73
992477.62,63.55,44.74,839080.49,53.73
992068.68,63.55,44.73,838510.31,53.71
991747.21,63.55,44.73,838140.25,53.7
991050.11,63.54,44.73,837361.7,53.69
990857.52,63.57,44.76,838576.99,53.8
991097.65,63.61,44.79,839369.22,53.87
991674.3,63.68,44.87,838897.98,53.87
992006.35,63.72,44.9,838900.88,53.88
992006.35,63.72,44.9,838885.72,53.88
991813.76,63.75,44.93,838490.18,53.89
991621.17,63.78,44.96,838761.4,53.94
991428.57,63.8,44.99,839209.35,54.01
991235.98,63.83,45.02,839212.92,54.04
990882.11,63.83,45.01,839122.94,54.05
991011.51,63.86,45.04,839873.0,54.12
990818.92,63.89,45.07,839774.92,54.15
990823.72,63.92,45.11,839578.62,54.17
992865.35,64.08,45.27,839694.19,54.2
992351.83,64.09,45.27,838766.26,54.17
992222.05,64.09,45.27,838635.03,54.17
992222.05,64.09,45.27,838618.78,54.17
992222.05,64.09,45.27,838642.85,54.17
992222.05,64.09,45.27,838642.85,54.17
992029.46,64.12,45.3,839429.62,54.26
992101.39,64.12,45.31,839551.29,54.26
992101.39,64.12,45.31,839538.34,54.26
991908.8,64.15,45.34,839739.86,54.31
992525.94,64.23,45.42,839207.34,54.31
991755.58,64.35,45.54,839362.76,54.46
991562.99,64.38,45.56,839453.5,54.5
991191.25,64.38,45.56,839195.03,54.5
991191.25,64.38,45.56,839195.03,54.5
991008.08,64.41,45.59,839270.75,54.54
991008.08,64.41,45.59,839270.75,54.54
990805.42,64.43,45.62,839348.02,54.58
990612.83,64.46,45.65,840146.16,54.67
990420.24,64.49,45.68,840163.09,54.71
990420.24,64.49,45.68,840186.82,54.71
990420.24,64.49,45.68,840171.66,54.71
990217.58,64.52,45.71,840138.14,54.74
990014.92,64.55,45.74,840846.34,54.83
990000.88,64.58,45.77,840968.22,54.86
990000.88,64.58,45.77,841253.87,54.88
989808.28,64.61,45.8,841309.62,54.92
989625.12,64.64,45.83,841837.24,54.99
989132.19,64.65,45.83,842097.17,55.04
989193.78,64.65,45.84,842246.66,55.05
989193.78,64.65,45.84,842246.66,55.05
989193.78,64.65,45.84,842246.66,55.05
988909.47,64.65,45.83,841953.93,55.04
988740.1,64.68,45.86,841331.87,55.03
988547.5,64.71,45.89,841297.95,55.07
988533.46,64.74,45.93,841658.67,55.12
988792.43,64.78,45.96,842361.21,55.18
988599.84,64.81,45.99,842388.64,55.22
988785.17,64.84,46.03,842358.67,55.24
989025.3,64.88,46.07,842264.57,55.25
989020.67,64.91,46.1,843195.06,55.34
988837.5,64.94,46.13,843326.1,55.39
988581.74,64.95,46.13,843663.41,55.43
988379.72,64.98,46.16,845528.0,55.59
988187.13,65.01,46.19,845740.06,55.64
988029.17,65.0,46.19,845608.61,55.63
987836.58,65.03,46.22,846602.68,55.74
987821.88,65.07,46.25,846698.55,55.77
987629.29,65.1,46.28,846664.18,55.81
987629.29,65.1,46.28,846652.9,55.81
987624.67,65.13,46.32,846644.38,55.83
988667.4,65.22,46.41,847323.06,55.9
988451.86,65.22,46.41,846992.24,55.89
988462.07,65.26,46.44,847744.17,55.97
988242.49,65.25,46.44,847566.45,55.96
988049.9,65.28,46.47,847524.1,56.0
987857.31,65.31,46.5,847494.89,56.03
987572.24,65.31,46.49,847288.26,56.03
987567.62,65.34,46.53,847756.37,56.09
988222.56,65.43,46.62,848335.19,56.17
988217.93,65.46,46.65,849808.75,56.29
988831.59,65.55,46.73,851552.83,56.45
988831.59,65.55,46.73,851552.83,56.45
988963.47,65.58,46.77,852182.93,56.51
988759.2,65.58,46.77,852036.01,56.51
988566.61,65.61,46.8,851994.29,56.55
988363.95,65.64,46.83,851935.34,56.58
988171.36,65.67,46.86,851845.16,56.61
988449.79,65.69,46.88,853207.45,56.7
988435.09,65.73,46.91,853064.41,56.72
988428.12,65.77,46.96,853196.77,56.77
988831.25,65.8,46.98,853523.56,56.79
989089.26,65.86,47.04,854174.85,56.87
988896.67,65.89,47.08,854126.06,56.91
988518.33,65.9,47.09,853737.92,56.91
988464.71,65.9,47.09,853929.77,56.93
988050.88,65.9,47.09,853000.17,56.89
987858.29,65.93,47.12,852970.16,56.93
987665.7,65.96,47.15,853045.97,56.97
987473.11,66.0,47.18,853261.37,57.03
987280.52,66.03,47.22,853177.21,57.06
987301.6,66.04,47.23,853701.76,57.11
988324.76,66.14,47.33,853909.56,57.15
988132.17,66.17,47.36,853890.18,57.18
