ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1170101.22,47.81,21.75,590743.12,24.14
1170163.66,47.83,21.76,590743.04,24.14
1170990.8,47.86,21.79,593356.73,24.25
1170990.8,47.86,21.79,593356.73,24.25
1170725.08,47.87,21.8,593684.55,24.27
1170460.52,47.88,21.81,593657.61,24.28
1170513.72,47.89,21.82,594717.34,24.33
1170248.0,47.9,21.83,594603.55,24.34
1170170.58,47.91,21.85,594569.04,24.34
1169904.87,47.92,21.85,594187.32,24.34
1169616.68,47.93,21.86,594960.39,24.38
1169616.68,47.93,21.86,594929.36,24.38
1169352.12,47.94,21.87,594887.44,24.39
1169392.1,47.95,21.89,594948.14,24.4
1169126.38,47.96,21.9,594817.47,24.4
1168861.82,47.97,21.9,594780.89,24.41
1168559.04,47.98,21.91,594702.36,24.42
1168636.56,47.99,21.93,594940.86,24.43
1168372.0,48.0,21.94,594792.86,24.44
1168106.28,48.01,21.95,594657.53,24.44
1168106.28,48.01,21.95,594629.81,24.44
1168382.56,48.03,21.96,595297.5,24.47
1167888.4,48.02,21.95,594906.94,24.46
1167653.51,48.02,21.95,594951.12,24.47
1167658.15,48.02,21.95,595132.41,24.47
1167393.6,48.02,21.96,595105.15,24.48
1167127.88,48.03,21.97,595077.43,24.49
1167127.88,48.03,21.97,595058.95,24.49
1167189.16,48.05,21.98,595762.89,24.53
1167189.16,48.05,21.98,595833.55,24.53
1167454.49,48.06,21.99,596901.38,24.57
1167454.49,48.06,21.99,596859.34,24.57
1167188.77,48.07,22.0,596913.86,24.58
1167188.77,48.07,22.0,596913.86,24.58
1167188.77,48.07,22.0,596913.86,24.58
1166690.31,48.06,21.99,596394.53,24.57
1166868.77,48.08,22.01,596244.54,24.57
1166868.77,48.08,22.01,596244.54,24.57
1166868.77,48.08,22.01,596244.54,24.57
1166868.77,48.08,22.01,596373.5,24.57
1166802.83,48.09,22.03,597599.4,24.63
1166514.65,48.1,22.04,597591.84,24.64
1166406.34,48.1,22.03,597488.5,24.64
1166145.27,48.11,22.04,597462.84,24.65
1166391.83,48.13,22.07,598194.95,24.68
1166315.58,48.14,22.08,598156.71,24.69
1166108.36,48.14,22.08,597598.9,24.67
1165852.07,48.15,22.08,597474.41,24.68
1165779.3,48.16,22.1,597584.99,24.69
1165513.58,48.17,22.11,597683.92,24.7
1165713.58,48.19,22.12,598244.67,24.73
1165713.58,48.19,22.12,598240.71,24.73
1165466.71,48.2,22.13,598804.18,24.76
1165200.99,48.21,22.14,599375.37,24.8
1164935.27,48.22,22.15,599438.91,24.81
1164935.27,48.22,22.15,599438.91,24.81
1164669.55,48.23,22.16,599270.62,24.81
1164669.55,48.23,22.16,599270.62,24.81
1164409.64,48.23,22.17,599438.61,24.83
1164148.57,48.24,22.18,599380.23,24.84
1164084.87,48.24,22.18,599263.74,24.84
1163823.79,48.25,22.19,599239.75,24.85
1163558.07,48.26,22.2,599104.64,24.85
1162510.43,48.3,22.23,599426.4,24.9
1162223.41,48.31,22.24,599394.28,24.91
1161958.85,48.32,22.25,599361.37,24.92
1161697.78,48.33,22.26,600376.67,24.98
1161433.22,48.33,22.27,600342.53,24.98
1161168.66,48.34,22.28,600302.13,24.99
1161091.25,48.36,22.29,600429.91,25.01
1163849.16,48.47,22.41,604173.43,25.16
1163614.26,48.47,22.4,604457.8,25.18
1163455.95,48.46,22.4,604395.58,25.18
1163113.34,48.46,22.4,605028.65,25.21
1163013.47,48.47,22.41,605261.62,25.23
1163190.77,48.49,22.43,605792.4,25.25
1162970.72,48.48,22.42,605580.35,25.25
1163149.19,48.5,22.44,605550.66,25.25
1162957.58,48.51,22.45,605532.82,25.26
1165342.35,48.61,22.55,610251.25,25.46
1165206.64,48.61,22.55,610299.44,25.46
1164940.92,48.62,22.56,610457.56,25.48
1165220.68,48.64,22.58,609908.13,25.46
1165220.68,48.64,22.58,609908.13,25.46
1165402.64,48.66,22.6,609899.18,25.46
1165280.25,48.66,22.6,609895.65,25.47
1165015.69,48.67,22.6,609887.77,25.48
1165015.69,48.67,22.6,609911.15,25.48
1164938.28,48.68,22.62,610518.83,25.51
1164619.09,48.67,22.61,610200.15,25.5
1164353.37,48.68,22.62,611047.66,25.55
1164353.37,48.68,22.62,611047.66,25.55
1164353.37,48.68,22.62,611071.38,25.55
1164087.65,48.69,22.63,611575.51,25.58
1164087.65,48.69,22.63,611495.31,25.58
1163826.58,48.7,22.64,611413.11,25.59
1163560.86,48.71,22.65,611390.7,25.6
1163102.81,48.71,22.65,610628.16,25.57
1162837.09,48.72,22.66,610614.01,25.58
1163116.86,48.74,22.68,610719.17,25.59
1163116.86,48.74,22.68,610719.17,25.59
1162833.32,48.75,22.69,610735.97,25.6
1162567.6,48.76,22.7,611357.84,25.64
1162746.07,48.77,22.71,611363.3,25.65
1162480.35,48.78,22.72,611312.25,25.65
1162219.27,48.79,22.73,611314.28,25.66
1161944.13,48.8,22.74,611093.34,25.67
1161737.42,48.81,22.75,611550.03,25.7
1161449.23,48.82,22.76,611730.81,25.71
1161670.88,48.85,22.79,611996.3,25.74
1161593.46,48.87,22.81,612291.83,25.76
1161525.48,48.88,22.82,613090.84,25.8
1161259.76,48.89,22.83,613223.76,25.82
1160985.0,48.9,22.84,613280.55,25.83
1160984.61,48.92,22.86,616177.08,25.96
1161200.8,48.94,22.88,616797.49,25.99
1160935.08,48.95,22.89,617728.51,26.04
1160935.08,48.95,22.89,617822.23,26.05
1161121.91,48.96,22.91,617776.57,26.05
1160856.19,48.97,22.91,617715.17,26.06
1160590.47,48.98,22.92,618008.1,26.08
1160306.93,48.99,22.93,617970.03,26.09
1160306.93,48.99,22.93,617994.86,26.09
1160368.21,49.01,22.95,618036.64,26.1
1160111.91,49.02,22.96,617794.19,26.1
1160039.15,49.03,22.97,617775.88,26.11
1159778.08,49.04,22.98,617750.45,26.12
1160609.3,49.09,23.03,619891.29,26.22
1160344.75,49.1,23.04,619897.13,26.23
1160268.5,49.11,23.05,619881.02,26.24
1159989.09,49.12,23.06,619783.01,26.24
1159989.09,49.12,23.06,619783.01,26.24
1160303.98,49.14,23.08,620618.92,26.28
1159930.26,49.13,23.07,620380.25,26.28
1159787.06,49.14,23.08,620178.18,26.28
1159787.06,49.14,23.08,620178.18,26.28
1159522.5,49.15,23.09,619883.1,26.28
1159493.45,49.17,23.11,621875.92,26.37
1159493.45,49.17,23.11,621898.53,26.37
1159227.74,49.17,23.11,622014.11,26.38
1158963.18,49.18,23.12,622036.33,26.4
1158675.0,49.19,23.13,622440.17,26.42
1158418.7,49.2,23.14,622140.61,26.42
1159276.95,49.24,23.19,625813.91,26.58
1159012.39,49.25,23.2,625765.94,26.59
1159190.86,49.27,23.21,625729.26,26.6
1159562.99,49.3,23.24,626293.66,26.63
1159562.99,49.3,23.24,626293.66,26.63
1159664.61,49.32,23.26,626166.97,26.63
1159376.42,49.33,23.27,626156.6,26.64
1159651.54,49.35,23.29,626898.45,26.68
1159609.75,49.35,23.29,626910.56,26.68
1159301.93,49.35,23.29,626701.09,26.68
1159213.68,49.36,23.3,626645.87,26.68
1159392.15,49.37,23.31,626651.94,26.69
1159508.84,49.39,23.33,627038.77,26.71
1159278.26,49.39,23.33,627773.51,26.74
1159013.71,49.4,23.34,627739.03,26.75
1158747.99,49.41,23.35,627782.82,26.77
1158933.65,49.43,23.37,627591.25,26.77
1158550.63,49.42,23.36,627551.35,26.77
1158740.94,49.44,23.38,627779.98,26.78
1158549.33,49.45,23.39,627878.2,26.8
1158115.17,49.44,23.38,627547.64,26.79
1158663.15,49.48,23.42,627601.06,26.8
1158280.13,49.47,23.41,627212.33,26.79
1158280.13,49.47,23.41,627183.08,26.79
1158015.57,49.48,23.42,627316.51,26.8
1157760.0,49.48,23.42,627155.76,26.8
1157760.0,49.48,23.42,627155.76,26.8
1157711.71,49.48,23.41,627109.04,26.8
1157447.15,49.49,23.42,627061.53,26.81
1157182.59,49.5,23.43,627124.5,26.82
1157182.59,49.5,23.43,627124.5,26.82
1156651.15,49.52,23.45,628088.08,26.89
1156277.43,49.51,23.45,627725.48,26.88
1156077.43,49.52,23.46,628256.27,26.91
1156000.02,49.54,23.47,628362.08,26.93
1155913.18,49.55,23.49,629559.95,26.99
1155813.3,49.56,23.5,630185.79,27.02
1155726.47,49.58,23.51,630644.6,27.05
1155467.72,49.59,23.52,632329.07,27.14
1155467.72,49.59,23.52,632329.07,27.14
1155579.33,49.61,23.55,631945.18,27.13
1155579.33,49.61,23.55,631942.69,27.13
1155579.33,49.61,23.55,631942.69,27.13
1155579.33,49.61,23.55,631942.69,27.13
1156230.02,49.64,23.58,632510.88,27.16
1155968.94,49.65,23.59,632639.25,27.17
1155968.94,49.65,23.59,632639.25,27.17
1156348.42,49.67,23.61,632892.11,27.19
1156275.65,49.69,23.62,632874.59,27.19
1156009.93,49.7,23.63,633033.93,27.21
1156135.48,49.72,23.66,633228.32,27.23
1155998.55,49.73,23.67,631851.76,27.18
1155732.83,49.74,23.68,632678.67,27.23
1155400.12,49.74,23.68,632729.98,27.24
1155888.85,49.78,23.72,632286.64,27.23
1155994.96,49.8,23.74,634861.11,27.35
1155994.96,49.8,23.74,634833.09,27.35
1155733.89,49.81,23.75,635318.69,27.38
1155216.2,49.8,23.75,635025.82,27.38
1154939.8,49.8,23.74,634554.62,27.36
1154675.24,49.81,23.75,634536.54,27.37
1154597.83,49.83,23.77,634418.23,27.38
1154039.02,49.85,23.79,635232.23,27.44
1154039.02,49.85,23.79,635232.23,27.44
1153759.61,49.86,23.8,635211.54,27.45
1153787.89,49.86,23.8,636477.69,27.5
1153500.87,49.87,23.81,636452.76,27.51
1153239.79,49.88,23.82,636436.95,27.52
1152974.07,49.89,23.83,636567.6,27.54
1152974.07,49.89,23.83,636567.6,27.54
1152717.78,49.9,23.84,637303.92,27.59
1152994.06,49.92,23.86,637601.96,27.6
1152994.06,49.92,23.86,637601.96,27.6
1152737.77,49.93,23.87,637523.65,27.61
1152737.77,49.93,23.87,637523.65,27.61
1152737.77,49.93,23.87,637523.65,27.61
1153198.37,49.96,23.91,636711.2,27.59
1153198.37,49.96,23.91,636711.2,27.59
1153523.9,49.99,23.93,639618.76,27.72
1153327.96,49.98,23.93,639482.23,27.71
1153506.42,50.0,23.95,639482.1,27.72
1153506.42,50.0,23.95,639482.1,27.72
1153227.02,50.01,23.96,639500.02,27.73
1153227.02,50.01,23.96,639500.02,27.73
1153289.46,50.03,23.97,639533.33,27.74
1153024.9,50.04,23.98,639493.24,27.75
1153024.9,50.04,23.98,639401.64,27.75
1152484.52,50.03,23.98,638933.57,27.74
1152223.45,50.04,23.99,639639.19,27.78
1152532.76,50.06,24.0,639840.44,27.79
1152597.89,50.08,24.02,639227.8,27.77
1152225.51,50.08,24.03,638704.4,27.76
1151867.39,50.08,24.02,638030.3,27.74
1151495.49,50.07,24.01,637638.11,27.73
1151196.79,50.08,24.02,637045.91,27.71
1151119.38,50.09,24.03,637295.38,27.73
1150835.84,50.1,24.04,637270.74,27.74
1150574.77,50.11,24.05,637575.88,27.77
1150849.89,50.13,24.07,637228.81,27.76
1150585.33,50.14,24.08,637198.05,27.77
1150319.61,50.15,24.09,636907.12,27.77
1150498.07,50.17,24.11,636922.21,27.77
1150311.24,50.18,24.13,637004.89,27.79
1150233.83,50.2,24.14,637915.22,27.84
1149976.25,50.21,24.15,639383.02,27.91
1149710.53,50.22,24.16,639779.52,27.94
1149052.94,50.21,24.15,639062.51,27.92
1148764.76,50.22,24.17,639339.55,27.95
1148340.35,50.21,24.16,638896.58,27.94
1148074.63,50.22,24.17,639275.51,27.97
1148102.91,50.22,24.17,639810.75,27.99
1148370.07,50.24,24.19,641104.82,28.05
1148123.2,50.25,24.2,640757.07,28.05
1148276.07,50.26,24.21,641854.86,28.09
1148551.19,50.28,24.22,642311.15,28.12
1148551.19,50.28,24.22,642700.5,28.14
1148728.5,50.3,24.24,643822.37,28.19
1148915.32,50.32,24.26,643922.35,28.2
1148650.77,50.33,24.27,643827.97,28.21
1148385.05,50.34,24.28,643599.81,28.21
1148749.95,50.36,24.3,644368.82,28.25
1148493.66,50.37,24.31,644255.34,28.25
1148493.66,50.37,24.31,644255.34,28.25
1148493.66,50.37,24.31,644255.34,28.25
1148781.2,50.4,24.35,644141.8,28.26
1148515.48,50.41,24.36,644053.38,28.27
1148226.87,50.41,24.35,643746.78,28.26
1148226.87,50.41,24.35,643746.78,28.26
1147962.31,50.42,24.36,643691.71,28.27
1147697.75,50.43,24.37,643663.24,28.28
1147697.75,50.43,24.37,643663.24,28.28
1148767.22,50.48,24.42,644894.41,28.34
1148534.42,50.49,24.43,645013.61,28.35
1148268.7,50.5,24.44,644979.92,28.37
1147989.3,50.51,24.45,645444.98,28.4
1147723.58,50.52,24.46,646674.1,28.46
1147457.86,50.53,24.47,646954.24,28.49
1147192.14,50.54,24.49,646768.13,28.49
1147350.3,50.55,24.49,646943.97,28.5
1147350.3,50.55,24.49,646943.97,28.5
1147518.21,50.57,24.51,647046.42,28.51
1147025.57,50.56,24.5,647952.65,28.56
1146759.85,50.57,24.51,648176.33,28.58
1146687.09,50.58,24.53,647991.15,28.58
1146313.49,50.58,24.52,647719.11,28.58
1146605.01,50.61,24.56,649429.7,28.67
1146790.67,50.63,24.58,649109.64,28.66
1146977.4,50.65,24.59,650979.93,28.75
1146977.4,50.65,24.59,650979.93,28.75
1146594.38,50.64,24.59,650958.02,28.75
1146328.66,50.65,24.6,651570.07,28.79
1146062.94,50.66,24.61,651508.05,28.8
1146062.94,50.66,24.61,651508.05,28.8
1146062.94,50.66,24.61,651508.05,28.8
1145801.87,50.68,24.62,651491.36,28.81
1145615.04,50.69,24.63,651490.08,28.83
1145350.48,50.7,24.65,651528.22,28.84
1145369.33,50.7,24.65,651701.0,28.85
1145679.59,50.72,24.66,652047.06,28.87
1145413.87,50.73,24.67,653073.63,28.92
1145155.12,50.74,24.68,652714.13,28.92
1145155.12,50.74,24.68,652714.13,28.92
1144996.48,50.74,24.68,652555.78,28.92
1144632.76,50.73,24.67,652380.67,28.91
1146996.39,50.83,24.78,655666.77,29.06
1146996.39,50.83,24.78,655666.77,29.06
1146846.09,50.83,24.78,655521.44,29.05
1146846.09,50.83,24.78,655521.44,29.05
1146585.02,50.84,24.79,656137.32,29.09
1146320.46,50.85,24.8,656102.78,29.11
1146064.17,50.86,24.81,656748.79,29.15
1145775.98,50.87,24.82,657110.41,29.18
1145547.32,50.89,24.83,656868.77,29.18
1145256.73,50.89,24.84,656013.55,29.15
1145179.31,50.91,24.85,656009.37,29.16
1144918.24,50.92,24.86,656155.11,29.18
1144926.38,50.92,24.86,658970.87,29.31
1144848.96,50.93,24.88,658904.01,29.31
1145027.43,50.95,24.9,660215.9,29.38
1144823.18,50.95,24.89,660060.95,29.37
1144566.88,50.96,24.9,660069.83,29.39
1144454.92,50.97,24.92,659947.12,29.39
1144189.2,50.98,24.93,660073.6,29.41
1143924.64,50.99,24.94,660635.79,29.45
1144199.76,51.01,24.96,660923.44,29.47
1144199.76,51.01,24.96,660923.44,29.47
1143688.92,51.01,24.95,661903.69,29.52
1143688.92,51.01,24.95,661880.51,29.52
1143424.36,51.02,24.96,661914.89,29.53
1143163.29,51.03,24.97,661872.85,29.54
1142897.57,51.04,24.98,662267.61,29.58
1142897.57,51.04,24.98,662267.61,29.58
1142820.16,51.05,25.0,662248.17,29.59
1142820.16,51.05,25.0,662248.17,29.59
1142881.44,51.07,25.02,663540.02,29.65
1144743.68,51.18,25.12,663934.83,29.68
1144782.5,51.19,25.14,664588.89,29.72
1145133.85,51.22,25.16,664702.15,29.73
1145100.31,51.24,25.18,665737.03,29.79
1145283.42,51.26,25.2,665643.43,29.79
1145302.27,51.26,25.2,667372.84,29.87
1145036.55,51.27,25.21,667769.34,29.9
1144771.99,51.28,25.22,667741.91,29.91
1144771.99,51.28,25.22,667741.91,29.91
1145005.15,51.3,25.24,667931.69,29.92
1144739.43,51.31,25.25,667887.95,29.94
1144455.89,51.32,25.26,667870.49,29.95
1144191.33,51.33,25.28,667659.77,29.95
1143903.15,51.34,25.29,667666.38,29.97
1145490.4,51.42,25.36,668124.72,29.99
1145490.4,51.42,25.36,668124.72,29.99
1145490.4,51.42,25.36,668129.44,29.99
1145203.38,51.43,25.37,668122.97,30.0
1145203.38,51.43,25.37,668171.98,30.01
1145203.38,51.43,25.37,668171.98,30.01
1144937.66,51.44,25.39,669281.37,30.07
1144654.12,51.45,25.4,669266.82,30.08
1144374.71,51.46,25.41,669649.72,30.11
1144374.71,51.46,25.41,669649.72,30.11
1144544.42,51.49,25.44,670761.06,30.18
1144355.83,51.5,25.45,670641.11,30.18
1144355.83,51.5,25.45,671195.12,30.21
1144067.64,51.51,25.47,671466.32,30.23
1144067.64,51.51,25.47,671466.32,30.23
1143801.92,51.53,25.48,671135.82,30.23
1143540.85,51.54,25.49,671110.74,30.25
1143303.41,51.55,25.5,670565.22,30.23
1143038.85,51.56,25.51,670540.23,30.25
1142810.18,51.57,25.52,670506.41,30.26
1142965.02,51.59,25.54,671492.16,30.31
1142699.3,51.6,25.55,671809.55,30.34
1142761.74,51.62,25.57,671847.1,30.35
1142881.93,51.64,25.59,671923.86,30.36
1143060.39,51.66,25.61,672017.23,30.37
1142772.21,51.67,25.62,672728.93,30.42
1142303.39,51.67,25.62,672200.44,30.4
1142303.39,51.67,25.62,672200.44,30.4
1142038.84,51.68,25.63,672174.82,30.42
1141806.04,51.69,25.64,672482.9,30.44
1141728.63,51.71,25.66,671732.76,30.42
1141464.07,51.72,25.67,671647.11,30.43
1141464.07,51.72,25.67,671647.11,30.43
1141974.52,51.77,25.72,672613.11,30.49
1141974.52,51.77,25.72,672613.11,30.49
1141762.9,51.78,25.73,672096.98,30.48
1141762.9,51.78,25.73,672092.43,30.48
1141625.9,51.8,25.75,675277.68,30.64
1141323.13,51.81,25.76,675733.45,30.67
1141248.72,51.81,25.76,675634.37,30.67
1140987.64,51.82,25.77,675772.3,30.69
1140987.64,51.82,25.77,675772.3,30.69
1140997.07,51.82,25.77,675452.59,30.68
1140997.07,51.82,25.77,675452.59,30.68
1140997.07,51.82,25.77,675413.39,30.68
1140740.77,51.83,25.79,675494.26,30.69
1140475.05,51.84,25.8,675457.13,30.71
1140475.05,51.84,25.8,675457.13,30.71
1140209.34,51.86,25.81,675286.33,30.71
1139950.59,51.87,25.82,676500.92,30.78
1139667.05,51.88,25.83,677113.25,30.82
1139667.05,51.88,25.83,677113.25,30.82
1139401.33,51.89,25.84,677202.8,30.84
1139673.14,51.91,25.86,677325.0,30.85
1139412.07,51.92,25.88,677239.01,30.86
1139412.07,51.92,25.88,677239.01,30.86
1139412.07,51.92,25.88,677239.01,30.86
1138878.39,51.92,25.87,676764.55,30.85
1138613.84,51.93,25.88,676693.12,30.86
1138819.42,51.95,25.9,677651.72,30.91
1138819.42,51.95,25.9,677651.72,30.91
1138531.23,51.96,25.91,677879.7,30.94
1138243.04,51.97,25.93,677804.52,30.95
1138252.47,51.97,25.93,677486.44,30.93
1137871.09,51.96,25.92,677637.52,30.95
1138049.55,51.98,25.94,677671.83,30.95
1138050.49,51.98,25.94,677673.21,30.95
1138227.79,52.0,25.96,678415.58,31.0
1138155.03,52.02,25.98,678925.75,31.03
1138155.03,52.02,25.98,678925.75,31.03
1137772.0,52.01,25.97,678449.0,31.01
1137506.28,52.02,25.98,677516.9,30.99
1137433.52,52.04,26.0,677480.4,31.0
1138553.5,52.09,26.05,679432.01,31.09
1138553.5,52.09,26.05,679432.01,31.09
1137728.71,52.08,26.03,678626.32,31.06
1137981.36,52.1,26.05,679530.96,31.11
1137720.29,52.11,26.07,679951.4,31.14
1138122.8,52.14,26.1,681298.91,31.21
1137857.08,52.15,26.11,681257.0,31.22
1138039.03,52.17,26.13,681585.67,31.25
1137773.31,52.18,26.14,681501.89,31.26
1138064.49,52.21,26.16,681933.49,31.28
1138411.19,52.23,26.19,682370.65,31.31
1138150.12,52.24,26.2,682338.22,31.32
1138159.55,52.24,26.2,683134.03,31.35
1137893.83,52.25,26.21,683943.65,31.41
1137628.11,52.26,26.22,683938.73,31.42
1137367.04,52.28,26.23,684015.74,31.44
1137318.3,52.29,26.25,683522.7,31.42
1137052.58,52.3,26.26,683295.46,31.43
1137332.34,52.32,26.28,683696.77,31.45
1136835.66,52.32,26.27,683539.97,31.46
1136574.58,52.33,26.29,683441.93,31.47
1136751.89,52.35,26.31,683536.56,31.48
1136487.33,52.36,26.32,683514.07,31.49
1136221.61,52.37,26.33,683400.26,31.5
1136221.61,52.37,26.33,683400.26,31.5
1136436.62,52.39,26.35,682361.77,31.46
1136115.33,52.39,26.35,682097.56,31.45
1136115.33,52.39,26.35,682121.18,31.45
1136037.91,52.41,26.36,682475.84,31.48
1135650.74,52.41,26.37,681775.58,31.46
1136093.38,52.44,26.4,684423.58,31.59
1138765.39,52.56,26.52,685340.85,31.63
1138500.83,52.57,26.53,685313.5,31.65
1138510.26,52.57,26.53,685031.1,31.63
1138127.23,52.57,26.53,684812.72,31.63
1137861.51,52.58,26.54,684814.33,31.65
1137861.51,52.58,26.54,684814.33,31.65
1137861.51,52.58,26.54,684814.33,31.65
1137788.75,52.6,26.56,684779.93,31.66
1137850.03,52.62,26.57,685298.82,31.69
1137584.31,52.63,26.59,686303.88,31.75
1137318.59,52.64,26.6,686219.4,31.76
1136935.56,52.63,26.59,686058.0,31.76
1136679.27,52.65,26.6,685841.57,31.77
1136679.27,52.65,26.6,685841.57,31.77
1136679.27,52.65,26.6,685841.57,31.77
1136650.02,52.66,26.61,688736.98,31.91
1136619.74,52.67,26.63,687264.76,31.85
1136355.18,52.69,26.65,687234.29,31.86
1136355.18,52.69,26.65,687234.29,31.86
1136117.74,52.7,26.66,688167.07,31.92
1135856.66,52.71,26.67,688508.28,31.95
1135623.87,52.73,26.68,688570.65,31.97
1136050.53,52.75,26.7,689332.56,32.01
1135784.81,52.76,26.72,689900.14,32.05
1136135.11,52.8,26.76,690576.27,32.09
1136419.65,52.82,26.78,691900.74,32.16
1136155.1,52.83,26.79,691890.26,32.17
1136155.1,52.83,26.79,691890.26,32.17
1135883.18,52.84,26.8,691501.42,32.17
1135883.18,52.84,26.8,691501.42,32.17
1135883.18,52.84,26.8,691574.71,32.17
1135617.46,52.86,26.82,691439.69,32.18
1135807.77,52.88,26.84,691737.8,32.2
1135542.05,52.89,26.85,691617.4,32.21
1135276.33,52.9,26.86,691666.93,32.23
1135276.33,52.9,26.86,691666.93,32.23
1135276.33,52.9,26.86,691666.93,32.23
1135276.33,52.9,26.86,692053.01,32.25
1135428.15,52.93,26.89,692198.84,32.27
1135428.15,52.93,26.89,692198.84,32.27
1135167.08,52.95,26.91,692162.54,32.28
1134606.18,52.94,26.9,691163.43,32.25
1134232.46,52.94,26.9,690800.03,32.24
1133976.17,52.95,26.91,690465.93,32.24
1133877.45,52.97,26.93,690416.7,32.25
1134012.84,52.99,26.95,690399.05,32.26
1133855.9,52.99,26.95,690563.87,32.27
1133590.18,53.0,26.96,690586.3,32.29
1133325.62,53.01,26.97,690559.7,32.3
1133059.9,53.02,26.98,690938.62,32.33
1132901.6,53.02,26.98,691055.1,32.34
1132901.6,53.02,26.98,691055.1,32.34
1132962.88,53.04,27.0,690931.47,32.35
1133060.41,53.04,27.0,690977.53,32.35
1133526.33,53.09,27.05,690378.34,32.33
1133152.61,53.08,27.04,690015.73,32.32
1132896.32,53.09,27.05,689886.5,32.33
1132631.76,53.11,27.06,689860.68,32.35
1132631.76,53.11,27.06,689860.68,32.35
1132366.04,53.12,27.08,689844.51,32.36
1132079.09,53.11,27.07,689572.39,32.35
1132653.14,53.16,27.12,692827.5,32.52
1132580.37,53.18,27.14,692922.67,32.54
1132305.23,53.19,27.15,692691.16,32.54
1132039.51,53.21,27.16,692491.12,32.55
1132039.51,53.21,27.16,692491.12,32.55
1132195.51,53.22,27.18,692547.32,32.56
1131934.44,53.24,27.2,692526.17,32.57
1131678.14,53.25,27.21,692499.36,32.59
1132032.8,53.27,27.23,693901.71,32.65
1132211.26,53.29,27.25,693835.58,32.66
1132366.1,53.31,27.27,694845.23,32.71
1132316.64,53.32,27.28,695327.43,32.74
1132316.64,53.32,27.28,695407.56,32.75
1132087.97,53.34,27.29,694757.44,32.73
1131823.42,53.35,27.31,694639.72,32.74
1131823.42,53.35,27.31,694639.72,32.74
1131412.34,53.34,27.3,694536.94,32.75
1131412.34,53.34,27.3,694536.94,32.75
1131344.35,53.36,27.32,694267.19,32.75
1131079.8,53.37,27.33,694553.27,32.77
1130662.83,53.36,27.32,694154.92,32.76
1130397.11,53.38,27.34,694381.64,32.79
1130397.11,53.38,27.34,694381.64,32.79
1130239.08,53.37,27.33,694228.1,32.78
1130239.08,53.37,27.33,694188.48,32.78
1130139.2,53.39,27.35,694790.51,32.82
1129664.83,53.39,27.35,694409.49,32.82
1129301.11,53.39,27.35,694125.29,32.81
1129223.7,53.4,27.36,694485.49,32.84
1128935.51,53.41,27.38,694465.67,32.86
1129000.46,53.44,27.4,695411.03,32.92
1129000.46,53.44,27.4,695411.03,32.92
1128734.74,53.46,27.42,695599.97,32.94
1128540.77,53.45,27.42,695785.1,32.96
1128276.21,53.47,27.43,695745.27,32.97
1128011.65,53.48,27.44,695802.49,32.99
1128072.93,53.5,27.46,695759.91,33.0
1127807.21,53.51,27.47,695679.01,33.01
1127546.14,53.53,27.49,696509.87,33.06
1127299.27,53.54,27.5,696337.36,33.07
1127064.37,53.54,27.5,695935.56,33.06
1127241.68,53.56,27.52,695871.76,33.06
1127164.27,53.57,27.54,695815.67,33.07
1127020.65,53.59,27.55,696719.08,33.13
1126943.24,53.6,27.57,696681.71,33.14
1126865.82,53.62,27.58,696039.76,33.12
1126865.82,53.62,27.58,696024.4,33.12
1126660.87,53.62,27.58,695938.01,33.12
1126395.15,53.63,27.59,695901.56,33.13
1126563.03,53.65,27.61,696749.56,33.18
1126563.03,53.65,27.61,696698.45,33.18
1126298.47,53.66,27.62,696668.1,33.19
1126038.56,53.68,27.64,698324.09,33.29
1126099.84,53.7,27.66,698755.68,33.32
1126376.12,53.72,27.68,698716.05,33.32
1126299.87,53.73,27.7,698683.69,33.33
1126034.15,53.75,27.71,698722.48,33.35
1126039.23,53.75,27.71,698726.71,33.35
1125774.67,53.76,27.72,698366.25,33.35
1125701.91,53.78,27.74,698381.47,33.36
1125440.83,53.79,27.75,698482.77,33.38
1125179.76,53.8,27.77,698422.3,33.4
1125179.76,53.8,27.77,698422.3,33.4
1124904.62,53.82,27.78,698835.14,33.43
1124640.06,53.83,27.79,699534.91,33.48
1124351.87,53.84,27.8,699432.16,33.49
1124086.15,53.86,27.82,699375.78,33.51
1123844.93,53.85,27.81,699082.09,33.5
1123767.52,53.87,27.83,699056.23,33.51
1123481.74,53.86,27.82,698831.34,33.5
1123206.59,53.88,27.84,698890.47,33.52
1122940.87,53.89,27.85,699573.36,33.57
1122863.46,53.91,27.87,700934.93,33.65
