ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1210,6209,3556550,6212,3599120
1210,6209,3557360,6212,3599930
1210,6209,3558360,6212,3600930
1210,6209,3559010,6212,3601580
1210,6209,3559480,6212,3602050
1210,6209,3559480,6212,3602050
1210,6209,3559950,6212,3602520
1210,6209,3560420,6212,3602990
1210,6209,3561420,6212,3603990
1210,6209,3562070,6212,3604640
1210,6209,3563070,6212,3605640
1210,6209,3563070,6212,3605640
1210,6209,3563880,6212,3606450
1210,6209,3564690,6212,3607260
1210,6209,3564690,6212,3607260
1210,6209,3565160,6212,3607730
1210,6209,3565970,6212,3608540
1210,6209,3565970,6212,3608540
1210,6209,3565970,6212,3609540
1210,6209,3566970,6212,3610540
1210,6209,3567970,6212,3611540
1210,6209,3568970,6212,3612540
1210,6209,3569970,6212,3613540
1210,6209,3569970,6212,3613540
1210,6209,3570970,6212,3614540
1210,6209,3570970,6212,3615540
1210,6209,3570970,6212,3616540
1210,6209,3571970,6212,3617540
1210,6209,3571970,6212,3617540
1210,6209,3572970,6212,3618540
1210,6209,3573290,6212,3618860
1210,6209,3574290,6212,3619860
1210,6209,3575290,6212,3620860
1210,6209,3575940,6212,3621510
1210,6209,3576940,6212,3622510
1210,6209,3576940,6212,3622510
1210,6209,3577260,6212,3622830
1210,6209,3578260,6212,3623830
1210,6209,3578260,6212,3624640
1210,6209,3578260,6212,3624640
1210,6209,3578580,6212,3624960
1210,6209,3578580,6212,3625770
1210,6209,3579580,6212,3626770
1210,6209,3580390,6212,3627580
1210,6209,3580860,6212,3628050
1210,6209,3581860,6212,3629050
1210,6209,3582180,6212,3629370
1210,6209,3582640,6212,3629830
1210,6209,3582960,6212,3630150
1210,6209,3583430,6212,3630620
1210,6209,3584240,6212,3631430
1210,6209,3585240,6212,3632430
1210,6209,3586050,6212,3633240
1210,6209,3587050,6212,3634240
1210,6209,3587520,6212,3634710
1210,6209,3588520,6212,3635710
1210,6209,3589520,6212,3636710
1210,6209,3589680,6212,3636870
1210,6209,3590680,6212,3637870
1210,6209,3591680,6212,3638870
1210,6209,3591680,6212,3638870
1210,6209,3592680,6212,3639870
1210,6209,3593680,6212,3640870
1210,6209,3593680,6212,3640870
1210,6209,3593840,6212,3641030
1210,6209,3593840,6212,3642030
1210,6209,3594840,6212,3643030
1210,6209,3595650,6212,3643840
1210,6209,3596650,6212,3644840
1210,6209,3597460,6212,3645650
1210,6209,3597460,6212,3645650
1210,6209,3597460,6212,3645650
1210,6209,3598270,6212,3646460
1210,6209,3599270,6212,3647460
1210,6209,3600270,6212,3648460
1210,6209,3601270,6212,3649460
1210,6209,3601270,6212,3650460
1210,6209,3601920,6212,3651110
1210,6209,3602570,6212,3651760
1210,6209,3603040,6212,3652230
1210,6209,3603850,6212,3653040
1210,6209,3604660,6212,3653850
1210,6209,3605660,6212,3654850
1210,6209,3606470,6212,3655660
1210,6209,3607470,6212,3656660
1210,6209,3608120,6212,3657310
1210,6209,3609120,6212,3658310
1210,6209,3609770,6212,3658960
1210,6209,3609770,6212,3658960
1210,6209,3610770,6212,3659960
1210,6209,3611770,6212,3660960
1210,6209,3612770,6212,3661960
1210,6209,3612770,6212,3661960
1210,6209,3612770,6212,3661960
1210,6209,3613770,6212,3662960
1210,6209,3614420,6212,3663610
1210,6209,3615420,6212,3664610
1210,6209,3616420,6212,3665610
1210,6209,3617420,6212,3666610
1210,6209,3617970,6212,3667160
1210,6209,3617970,6212,3667160
1210,6209,3618970,6212,3668160
1210,6209,3619970,6212,3669160
1210,6209,3620340,6212,3669530
1210,6209,3621340,6212,3670530
1210,6209,3622340,6212,3671530
1210,6209,3622810,6212,3672000
1210,6209,3623280,6212,3672470
1210,6209,3624280,6212,3673470
1210,6209,3624280,6212,3674280
1210,6209,3625280,6212,3675280
1210,6209,3625280,6212,3675280
1210,6209,3626280,6212,3676280
1210,6209,3626280,6212,3677280
1210,6209,3627280,6212,3678280
1210,6209,3627510,6212,3678510
1210,6209,3628060,6212,3679060
1210,6209,3628060,6212,3680060
1210,6209,3629060,6212,3681060
1210,6209,3630060,6212,3682060
1210,6209,3631060,6212,3683060
1210,6209,3632060,6212,3684060
1210,6209,3632060,6212,3684060
1210,6209,3632060,6212,3685060
1210,6209,3633060,6212,3686060
1210,6209,3633060,6212,3686060
1210,6209,3634060,6212,3687060
1210,6209,3635060,6212,3688060
1210,6209,3636060,6212,3689060
1210,6209,3637060,6212,3690060
1210,6209,3637060,6212,3691060
1210,6209,3638060,6212,3692060
1210,6209,3639060,6212,3693060
1210,6209,3639170,6212,3693170
1210,6209,3639170,6212,3693980
1210,6209,3639170,6212,3694630
1210,6209,3639980,6212,3695440
1210,6209,3640980,6212,3696440
1210,6209,3641300,6212,3696760
1210,6209,3641530,6212,3696990
1210,6209,3642530,6212,3697990
1210,6209,3643340,6212,3698800
1210,6209,3644340,6212,3699800
1210,6209,3645150,6212,3700610
1210,6209,3646150,6212,3701610
1210,6209,3647150,6212,3702610
1210,6209,3648150,6212,3703610
1210,6209,3648620,6212,3704080
1210,6209,3648620,6212,3704080
1210,6209,3648620,6212,3704080
1210,6209,3648620,6212,3704080
1210,6209,3648940,6212,3704400
1210,6209,3649940,6212,3705400
1210,6209,3649940,6212,3705400
1210,6209,3650410,6212,3705870
1210,6209,3650410,6212,3706870
1210,6209,3650740,6212,3707200
1210,6209,3651740,6212,3708200
1210,6209,3652550,6212,3709010
1210,6209,3653360,6212,3709820
1210,6209,3654360,6212,3710820
1210,6209,3655360,6212,3711820
1210,6209,3655910,6212,3712370
1210,6209,3655910,6212,3713370
1210,6209,3656380,6212,3713840
1210,6209,3657380,6212,3714840
1210,6209,3658380,6212,3715840
1210,6209,3658380,6212,3716490
1210,6209,3659380,6212,3717490
1210,6209,3660380,6212,3718490
1210,6209,3660380,6212,3719300
1210,6209,3660850,6212,3719770
1210,6209,3661320,6212,3720240
1210,6209,3661320,6212,3720240
1210,6209,3662130,6212,3721050
1210,6209,3663130,6212,3722050
1210,6209,3664130,6212,3723050
1210,6209,3665130,6212,3724050
1210,6209,3665350,6212,3724270
1210,6209,3666350,6212,3725270
1210,6209,3666510,6212,3725430
1210,6209,3666830,6212,3725750
1210,6209,3667830,6212,3726750
1210,6209,3668380,6212,3727300
1210,6209,3668700,6212,3727620
1210,6209,3668700,6212,3727620
1210,6209,3668700,6212,3728620
1210,6209,3668700,6212,3728620
1210,6209,3668860,6212,3728780
1210,6209,3669090,6212,3729010
1210,6209,3669090,6212,3730010
1210,6209,3670090,6212,3731010
1210,6209,3670090,6212,3731820
1210,6209,3670550,6212,3732280
1210,6209,3671550,6212,3733280
1210,6209,3672360,6212,3734090
1210,6209,3673360,6212,3735090
1210,6209,3673360,6212,3735090
1210,6209,3673830,6212,3735560
1210,6209,3674830,6212,3736560
1210,6209,3675640,6212,3737370
1210,6209,3676640,6212,3738370
1210,6209,3677640,6212,3739370
1210,6209,3677640,6212,3739370
1210,6209,3678450,6212,3740180
1210,6209,3679260,6212,3740990
1210,6209,3679730,6212,3741460
1210,6209,3680050,6212,3741780
1210,6209,3680280,6212,3742010
1210,6209,3681280,6212,3743010
1210,6209,3682280,6212,3744010
1210,6209,3683280,6212,3745010
1210,6209,3683280,6212,3745820
1210,6209,3684280,6212,3746820
1211,6210,3685280,6212,3747820
1211,6210,3686090,6212,3748630
1211,6210,3687090,6212,3749630
1211,6210,3687090,6212,3750280
1211,6210,3687090,6212,3750280
1211,6210,3688090,6212,3751280
1211,6210,3689090,6212,3752280
1211,6210,3690090,6212,3753280
1211,6210,3690740,6212,3753930
1211,6210,3691740,6212,3754930
1211,6210,3692550,6212,3755740
1211,6210,3692550,6212,3756740
1211,6210,3693550,6212,3757740
1211,6210,3694550,6212,3758740
1211,6210,3695550,6212,3759740
1211,6210,3696550,6212,3760740
1211,6210,3697020,6212,3761210
1211,6210,3697340,6212,3761530
1211,6210,3697660,6212,3761850
1211,6210,3698130,6212,3762320
1211,6210,3698940,6212,3763130
1211,6210,3699940,6212,3764130
1211,6210,3700750,6212,3764940
1211,6210,3700750,6212,3764940
1211,6210,3701220,6212,3765410
1211,6210,3701550,6212,3765740
1211,6210,3701550,6212,3765740
1211,6210,3701770,6212,3765960
1211,6210,3702770,6212,3766960
1211,6210,3703420,6212,3767610
1211,6210,3703420,6212,3767610
1211,6210,3703890,6212,3768080
1211,6210,3704890,6212,3769080
1211,6210,3704890,6212,3769080
1211,6210,3704890,6212,3769080
1211,6210,3705890,6212,3770080
1211,6210,3705890,6212,3771080
1211,6210,3706000,6212,3771190
1211,6210,3706810,6212,3772000
1211,6210,3707620,6212,3772810
1211,6210,3708620,6212,3773810
1211,6210,3709620,6212,3774810
1211,6210,3713620,6212,3778810
1211,6210,3714430,6212,3779620
1211,6210,3714900,6212,3780090
1211,6210,3715370,6212,3780560
1211,6210,3715690,6212,3780880
1211,6210,3715910,6212,3781100
1211,6210,3716910,6212,3782100
1211,6210,3716910,6212,3782100
1211,6210,3717910,6212,3783100
1211,6210,3718910,6212,3784100
1211,6210,3719910,6212,3785100
1211,6210,3720380,6212,3785570
1211,6210,3721380,6212,3786570
1211,6210,3721380,6212,3787570
1211,6210,3722380,6212,3788570
1211,6210,3722380,6212,3788570
1211,6210,3722380,6212,3788570
1211,6210,3722380,6212,3789570
1211,6210,3722380,6212,3789570
1211,6210,3723380,6212,3790570
1211,6210,3723380,6212,3791380
1211,6210,3723380,6212,3791380
1211,6210,3724380,6212,3792380
1211,6210,3725380,6212,3793380
1211,6210,3726380,6212,3794380
1211,6210,3726380,6212,3794380
1211,6210,3727190,6212,3795190
1211,6210,3728000,6212,3796000
1211,6210,3729000,6212,3797000
1211,6210,3729000,6212,3797000
1211,6210,3729000,6212,3798000
1211,6210,3730000,6212,3799000
1211,6210,3731000,6212,3800000
1211,6210,3731000,6212,3801000
1211,6210,3732000,6212,3802000
1211,6210,3732810,6212,3802810
1211,6210,3733810,6212,3803810
1211,6210,3734270,6212,3804270
1211,6210,3734590,6212,3804590
1211,6210,3735590,6212,3805590
1211,6210,3735590,6212,3805590
1211,6210,3736590,6212,3806590
1211,6210,3736590,6212,3807590
1211,6210,3736590,6212,3807590
1211,6210,3736810,6212,3807810
1211,6210,3737810,6212,3808810
1211,6210,3737810,6212,3808810
1211,6210,3738810,6212,3809810
1211,6210,3739280,6212,3810280
1211,6210,3739280,6212,3811090
1211,6210,3739280,6212,3811090
1211,6210,3740280,6212,3812090
1211,6210,3740750,6212,3812560
1211,6210,3740910,6212,3812720
1211,6210,3741910,6212,3813720
1211,6210,3742720,6212,3814530
1211,6210,3743370,6212,3815180
1211,6210,3743840,6212,3815650
1211,6210,3743840,6212,3815650
1211,6210,3743840,6212,3816650
1211,6210,3743840,6212,3817650
1211,6210,3744840,6212,3818650
1211,6210,3745840,6212,3819650
1211,6210,3746490,6212,3820300
1211,6210,3747490,6212,3821300
1211,6210,3748490,6212,3822300
1211,6210,3748720,6212,3822530
1211,6210,3748720,6212,3822530
1211,6210,3749370,6212,3823180
1211,6210,3750370,6212,3824180
1211,6210,3751370,6212,3825180
1211,6210,3752370,6212,3826180
1211,6210,3753370,6212,3827180
1211,6210,3753370,6212,3828180
1211,6210,3754180,6212,3828990
1211,6210,3755180,6212,3829990
1211,6210,3756180,6212,3830990
1211,6210,3756180,6212,3831990
1211,6210,3757180,6212,3832990
1211,6210,3757180,6212,3832990
1211,6210,3757180,6212,3832990
1211,6210,3758180,6212,3833990
1211,6210,3758180,6212,3833990
1211,6210,3759180,6212,3834990
1211,6210,3759990,6212,3835800
1211,6210,3760800,6212,3836610
1211,6210,3760800,6212,3836610
1211,6210,3760800,6212,3836610
1211,6210,3761800,6212,3837610
1211,6210,3762350,6212,3838160
1211,6210,3762350,6212,3839160
1211,6210,3762670,6212,3839480
1211,6210,3763670,6212,3840480
1211,6210,3764670,6212,3841480
1211,6210,3765320,6212,3842130
1211,6210,3765320,6212,3842130
1211,6210,3765320,6212,3843130
1211,6210,3766320,6212,3844130
1211,6210,3767320,6212,3845130
1211,6210,3767790,6212,3845600
1211,6210,3768790,6212,3846600
1211,6210,3769600,6212,3847410
1211,6210,3770600,6212,3848410
1211,6210,3771600,6212,3849410
1211,6210,3771600,6212,3849410
1211,6210,3772600,6212,3850410
1211,6210,3773250,6212,3851060
1211,6210,3774250,6212,3852060
1211,6210,3775250,6212,3853060
1211,6210,3776250,6212,3854060
1211,6210,3776900,6212,3854710
1211,6210,3777900,6212,3855710
1211,6210,3778900,6212,3856710
1211,6210,3778900,6212,3856710
1211,6210,3779220,6212,3857030
1211,6210,3779870,6212,3857680
1211,6210,3780190,6212,3858000
1211,6210,3780190,6212,3858000
1211,6210,3781190,6212,3859000
1211,6210,3782190,6212,3860000
1211,6210,3782190,6212,3860000
1211,6210,3782840,6212,3860650
1211,6210,3782840,6212,3860650
1211,6210,3782840,6212,3860650
1211,6210,3782840,6212,3860650
1211,6210,3783840,6212,3861650
1211,6210,3783840,6212,3862120
1211,6210,3783840,6212,3863120
1211,6210,3784390,6212,3863670
1211,6210,3784860,6212,3864140
1211,6210,3784860,6212,3865140
1211,6210,3784860,6212,3866140
1211,6210,3784860,6212,3866140
1211,6210,3785860,6212,3867140
1211,6210,3786860,6212,3868140
1211,6210,3786970,6212,3868250
1211,6210,3787970,6212,3869250
1211,6210,3788620,6212,3869900
1211,6210,3789430,6212,3870710
1211,6210,3789660,6212,3870940
1211,6210,3790660,6212,3871940
1211,6210,3791470,6212,3872750
1211,6210,3792470,6212,3873750
1211,6210,3792930,6212,3874210
1211,6210,3792930,6212,3874210
1211,6210,3793930,6212,3875210
1211,6210,3794930,6212,3876210
1211,6210,3795930,6212,3877210
1211,6210,3795930,6212,3878210
1211,6210,3796930,6212,3879210
1211,6210,3796930,6212,3879210
1211,6210,3797930,6212,3880210
1211,6210,3798930,6212,3881210
1211,6210,3799090,6212,3881370
1211,6210,3800090,6212,3882370
1211,6210,3801090,6212,3883370
1211,6210,3805090,6212,3887370
1211,6210,3806090,6212,3888370
1211,6210,3807090,6212,3889370
1211,6210,3808090,6212,3890370
1211,6210,3809090,6212,3891370
1211,6210,3810090,6212,3892370
1211,6210,3810900,6212,3893180
1211,6210,3810900,6212,3893180
1211,6210,3811220,6212,3893500
1211,6210,3811380,6212,3893660
1211,6210,3811850,6212,3894130
1211,6210,3812660,6212,3894940
1211,6210,3813130,6212,3895410
1211,6210,3813360,6212,3895640
1211,6210,3813830,6212,3896110
1211,6210,3814830,6212,3897110
1211,6210,3814830,6212,3897110
1211,6210,3815150,6212,3897430
1211,6210,3816150,6212,3898430
1211,6210,3816470,6212,3898750
1211,6210,3816470,6212,3899750
1211,6210,3816940,6212,3900220
1211,6210,3817170,6212,3900450
1211,6210,3818170,6212,3901450
1211,6210,3818170,6212,3901450
1211,6210,3818980,6212,3902260
1211,6210,3819300,6212,3902580
1211,6210,3820300,6212,3903580
1211,6210,3820300,6212,3903580
1211,6210,3820300,6212,3903580
1211,6210,3821300,6212,3904580
1211,6210,3821300,6212,3904580
1211,6210,3822300,6212,3905580
1211,6210,3823300,6212,3906580
1211,6210,3824300,6212,3907580
1211,6210,3825300,6212,3908580
1211,6210,3825620,6212,3908900
1211,6210,3825620,6212,3909710
1211,6210,3826620,6212,3910710
1211,6210,3827620,6212,3911710
1211,6210,3828090,6212,3912180
1211,6210,3829090,6212,3913180
1211,6210,3830090,6212,3914180
1211,6210,3831090,6212,3915180
1211,6210,3832090,6212,3916180
1211,6210,3833090,6212,3917180
1211,6210,3834090,6212,3918180
1211,6210,3834900,6212,3918990
1211,6210,3835710,6212,3919800
1211,6210,3836710,6212,3920800
1211,6210,3837710,6212,3921800
1211,6210,3838710,6212,3922800
1211,6210,3839180,6212,3923270
1211,6210,3840180,6212,3924270
1211,6210,3840180,6212,3924270
1211,6210,3840640,6212,3924730
1211,6210,3841640,6212,3925730
1211,6210,3842640,6212,3926730
1211,6210,3843640,6212,3927730
1211,6210,3843640,6212,3927730
1211,6210,3844290,6212,3928380
1211,6210,3845290,6212,3929380
1211,6210,3846100,6212,3930190
1211,6210,3847100,6212,3931190
1211,6210,3847570,6212,3931660
1211,6210,3848570,6212,3932660
1211,6210,3849380,6212,3933470
1211,6210,3850380,6212,3934470
1211,6210,3850380,6212,3935470
1211,6210,3850650,6212,3935740
1211,6210,3851120,6212,3936210
1211,6210,3851930,6212,3937020
1211,6210,3851930,6212,3937020
1211,6210,3852930,6212,3938020
1211,6210,3853930,6212,3939020
1211,6210,3853930,6212,3939020
1211,6210,3854400,6212,3939490
1211,6210,3855400,6212,3940490
1211,6210,3856400,6212,3941490
1211,6210,3857400,6212,3942490
1211,6210,3857870,6212,3942960
1211,6210,3858870,6212,3943960
1211,6210,3859340,6212,3944430
1211,6210,3859810,6212,3944900
1211,6210,3859810,6212,3945900
1211,6210,3860810,6212,3946900
1211,6210,3861810,6212,3947900
1211,6210,3862130,6212,3948220
1211,6210,3862180,6212,3948270
1211,6210,3862640,6212,3948730
1211,6210,3863290,6212,3949380
1211,6210,3863760,6212,3949850
1211,6210,3864350,6212,3950440
1211,6210,3864720,6212,3950810
1211,6210,3865720,6212,3951810
1211,6210,3866720,6212,3952810
1211,6210,3867180,6212,3953270
1211,6210,3867650,6212,3953740
1211,6210,3868110,6212,3954200
1211,6210,3869110,6212,3955200
1211,6210,3869700,6212,3955790
1211,6210,3870170,6212,3956260
1211,6210,3870640,6212,3956730
1211,6210,3870640,6212,3956730
1211,6210,3871640,6212,3957730
1211,6210,3871990,6212,3958080
1211,6210,3871990,6212,3958890
1211,6210,3872040,6212,3958940
1211,6210,3873040,6212,3959940
1211,6210,3874040,6212,3960940
1211,6210,3874040,6212,3961940
1211,6210,3876040,6212,3963940
1211,6210,3876510,6212,3964410
1211,6210,3877510,6212,3965410
1211,6210,3878320,6212,3966220
1211,6210,3879130,6212,3967030
1211,6210,3879940,6212,3967840
1211,6210,3880750,6212,3968650
1211,6210,3881750,6212,3969650
1211,6210,3881750,6212,3969650
1211,6210,3882560,6212,3970460
1211,6210,3882560,6212,3970460
1211,6210,3882560,6212,3971460
1211,6210,3882560,6212,3972110
1211,6210,3882790,6212,3972340
1211,6210,3883790,6212,3973340
1211,6210,3883790,6212,3973340
1211,6210,3884010,6212,3973560
1211,6210,3884820,6212,3974370
1211,6210,3885820,6212,3975370
1211,6210,3886820,6212,3976370
1211,6210,3887630,6212,3977180
1211,6210,3888630,6212,3978180
1211,6210,3889100,6212,3978650
1211,6210,3890100,6212,3979650
1211,6210,3890690,6212,3980240
1211,6210,3890690,6212,3980240
1211,6210,3891690,6212,3981240
1211,6210,3892500,6212,3982050
1211,6210,3892960,6212,3982510
1211,6210,3893960,6212,3983510
1211,6210,3894770,6212,3984320
1211,6210,3896770,6212,3986320
1211,6210,3896770,6212,3987320
1211,6210,3897770,6212,3988320
1211,6210,3897770,6212,3988320
1211,6210,3898770,6212,3989320
1211,6210,3899770,6212,3990320
1211,6210,3900770,6212,3991320
1211,6210,3900770,6212,3992320
1211,6210,3901770,6212,3993320
1211,6210,3902090,6212,3993640
1211,6210,3902090,6212,3994110
1211,6210,3903090,6212,3995110
1211,6210,3903090,6212,3995920
1211,6210,3903090,6212,3995920
1211,6210,3903900,6212,3996730
1211,6210,3903900,6212,3997200
1211,6210,3904370,6212,3997670
1211,6210,3904600,6212,3997900
1211,6210,3905070,6212,3998370
1211,6210,3905070,6212,3998370
1211,6210,3906070,6212,3999370
1211,6210,3906070,6212,4007370
1211,6210,3906720,6212,4008020
1211,6210,3907720,6212,4009020
1211,6210,3907720,6212,4009020
1211,6210,3908530,6212,4009830
1211,6210,3909530,6212,4010830
1211,6210,3909690,6212,4010990
1211,6210,3910500,6212,4011800
1211,6210,3911310,6212,4012610
1211,6210,3911780,6212,4013080
1211,6210,3912250,6212,4013550
1211,6210,3913060,6212,4014360
1211,6210,3913870,6212,4015170
1211,6210,3914870,6212,4016170
1211,6210,3915870,6212,4017170
1211,6210,3916190,6212,4017490
1211,6210,3917190,6212,4018490
1211,6210,3918190,6212,4019490
1211,6210,3918660,6212,4019960
1211,6210,3919660,6212,4020960
1211,6210,3920470,6212,4021770
1211,6210,3921470,6212,4022770
1211,6210,3922470,6212,4023770
1212,6211,3923470,6212,4024770
1212,6211,3924470,6212,4025770
1212,6211,3925020,6212,4026320
1212,6211,3926020,6212,4027320
1212,6211,3926020,6212,4027320
1212,6211,3926350,6212,4027650
1212,6211,3927350,6212,4028650
1212,6211,3927350,6212,4028650
1212,6211,3927670,6212,4028970
1212,6211,3927670,6212,4028970
1212,6211,3928140,6212,4029440
1212,6211,3928600,6212,4029900
1212,6211,3929600,6212,4030900
1212,6211,3930600,6212,4031900
1212,6211,3930830,6212,4032130
1212,6211,3931830,6212,4033130
1212,6211,3931830,6212,4034130
1212,6211,3931830,6212,4034600
1212,6211,3932830,6212,4035600
1212,6211,3933830,6212,4036600
1212,6211,3934150,6212,4036920
1212,6211,3934150,6212,4037920
1212,6211,3935150,6212,4038920
1212,6211,3936150,6212,4039920
1212,6211,3936150,6212,4040920
1212,6211,3936150,6212,4040920
1212,6211,3937150,6212,4041920
1212,6211,3938150,6212,4042920
1212,6211,3939150,6212,4043920
1212,6211,3940150,6212,4044920
1212,6211,3941150,6212,4045920
1212,6211,3942150,6212,4046920
1212,6211,3942150,6212,4046920
1212,6211,3942150,6212,4047920
1212,6211,3942610,6212,4048380
1212,6211,3943260,6212,4049030
1212,6211,3944260,6212,4050030
1212,6211,3945070,6212,4050840
1212,6211,3945540,6212,4051310
1212,6211,3946540,6212,4052310
1212,6211,3947000,6212,4052770
1212,6211,3947470,6212,4053240
1212,6211,3947470,6212,4053240
1212,6211,3947940,6212,4053710
1212,6211,3948940,6212,4054710
1212,6211,3949940,6212,4055710
1212,6211,3949940,6212,4059710
1212,6211,3949940,6212,4060710
1212,6211,3950940,6212,4061710
1212,6211,3951940,6212,4062710
1212,6211,3952940,6212,4063710
1212,6211,3952940,6212,4063710
1212,6211,3953050,6212,4063820
1212,6211,3954050,6212,4064820
1212,6211,3955050,6212,4065820
1212,6211,3955050,6212,4066290
1212,6211,3955210,6212,4066450
1212,6211,3955670,6212,4066910
1212,6211,3955670,6212,4066910
1212,6211,3955670,6212,4067910
1212,6211,3955830,6212,4068070
1212,6211,3955830,6212,4069070
1212,6211,3956830,6212,4070070
1212,6211,3957830,6212,4071070
1212,6211,3958830,6212,4072070
1212,6211,3959830,6212,4073070
1212,6211,3960830,6212,4074070
1212,6211,3961640,6212,4074880
1212,6211,3962450,6212,4075690
1212,6211,3963450,6212,4076690
1212,6211,3963450,6212,4076690
1212,6211,3964260,6212,4077500
1212,6211,3964730,6212,4077970
1212,6211,3964960,6212,4078200
1212,6211,3965960,6212,4079200
1212,6211,3966770,6212,4080010
1212,6211,3967770,6212,4081010
1212,6211,3968770,6212,4082010
1212,6211,3969090,6212,4082330
1212,6211,3969090,6212,4083330
1212,6211,3969740,6212,4083980
1212,6211,3969740,6212,4083980
1212,6211,3970740,6212,4084980
1212,6211,3971740,6212,4085980
1212,6211,3972740,6212,4086980
1212,6211,3972740,6212,4086980
1212,6211,3973550,6212,4087790
1212,6211,3973550,6212,4088790
1212,6211,3974200,6212,4089440
1212,6211,3975200,6212,4090440
1212,6211,3975850,6212,4091090
1212,6211,3976080,6212,4091320
1212,6211,3977080,6212,4092320
1212,6211,3977550,6212,4092790
1212,6211,3977550,6212,4092790
1212,6211,3978550,6212,4093790
1212,6211,3979550,6212,4094790
1212,6211,3979550,6212,4095790
1212,6211,3979920,6212,4096160
1212,6211,3980920,6212,4097160
1212,6211,3981920,6212,4098160
1212,6211,3982920,6212,4099160
1212,6211,3983920,6212,4100160
1212,6211,3984140,6212,4100380
1212,6211,3984140,6212,4101380
1212,6211,3984140,6212,4101380
1212,6211,3985140,6212,4102380
1212,6211,3985140,6212,4102380
1212,6211,3985140,6212,4102970
1212,6211,3986140,6212,4103970
1212,6211,3987140,6212,4104970
1212,6211,3988140,6212,4105970
1212,6211,3988140,6212,4106970
1212,6211,3989140,6212,4107970
1212,6211,3990140,6212,4108970
1212,6211,3990140,6212,4108970
1212,6211,3991140,6212,4109970
1212,6211,3991140,6212,4110970
1212,6211,3992140,6212,4111970
1212,6211,3993140,6212,4112970
1212,6211,3994140,6212,4113970
1212,6211,3995140,6212,4114970
1212,6211,3996140,6212,4115970
1212,6211,3996610,6212,4116440
1212,6211,3997610,6212,4117440
1212,6211,3998260,6212,4118090
1212,6211,3998850,6212,4118680
1212,6211,3999320,6212,4119150
1212,6211,4000320,6212,4120150
1213,6212,4001130,6212,4120960
1213,6212,4001130,6212,4121960
1213,6212,4002130,6212,4122960
1213,6212,4003130,6212,4123960
1213,6212,4003940,6212,4124770
1213,6212,4004940,6212,4125770
1213,6212,4004940,6212,4125770
1213,6212,4005940,6212,4126770
1213,6212,4005940,6212,4134770
1213,6212,4006940,6212,4135770
1213,6212,4006940,6212,4135770
1213,6212,4007940,6212,4136770
1213,6212,4008940,6212,4137770
1213,6212,4009210,6212,4138040
1213,6212,4010210,6212,4139040
1213,6212,4010210,6212,4139040
1213,6212,4010210,6212,4139040
1213,6212,4010210,6212,4140040
1213,6212,4010210,6212,4140040
1213,6212,4011210,6212,4141040
1213,6212,4012210,6212,4142040
1213,6212,4012210,6212,4143040
1213,6212,4013210,6212,4144040
1213,6212,4014210,6212,4145040
1213,6212,4015210,6212,4146040
1213,6212,4015210,6212,4147040
1213,6212,4016210,6212,4148040
1213,6212,4016540,6212,4148370
1213,6212,4017540,6212,4149370
1213,6212,4017540,6212,4150370
1213,6212,4017540,6212,4151370
1213,6212,4018350,6212,4152180
1213,6212,4019350,6212,4153180
1213,6212,4019820,6212,4153650
1213,6212,4019820,6212,4153650
1213,6212,4020820,6212,4154650
1213,6212,4021820,6212,4155650
1213,6212,4021820,6212,4155650
1213,6212,4022290,6212,4156120
1213,6212,4022760,6212,4156590
1213,6212,4022760,6212,4156590
1213,6212,4023230,6212,4157060
1213,6212,4024040,6212,4157870
1213,6212,4024040,6212,4158340
1213,6212,4024510,6212,4158810
1213,6212,4025510,6212,4159810
1213,6212,4026320,6212,4160620
1213,6212,4026320,6212,4160620
1213,6212,4026320,6212,4161090
1213,6212,4027320,6212,4162090
1213,6212,4027640,6212,4162410
1213,6212,4028640,6212,4163410
1213,6212,4029110,6212,4163880
1213,6212,4030110,6212,4164880
1213,6212,4030580,6212,4165350
1213,6212,4031580,6212,4166350
1213,6212,4032050,6212,4166820
1213,6212,4032280,6212,4167050
1213,6212,4033280,6212,4168050
1213,6212,4033280,6212,4168050
1213,6212,4034280,6212,4169050
1213,6212,4035280,6212,4170050
1213,6212,4036280,6212,4171050
1213,6212,4036870,6212,4171640
1213,6212,4037870,6212,4172640
1213,6212,4038190,6212,4172960
1213,6212,4039000,6212,4173770
1213,6212,4040000,6212,4174770
1213,6212,4040470,6212,4175240
1213,6212,4041470,6212,4176240
1213,6212,4042470,6212,4177240
