ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
977,4324,3935460,6212,4105010
977,4324,3936460,6212,4106010
977,4324,3937460,6212,4107010
977,4324,3938460,6212,4108010
977,4324,3939460,6212,4109010
977,4324,3939780,6212,4109330
977,4324,3940430,6212,4109980
978,4332,3941240,6212,4110790
978,4332,3941830,6212,4111380
978,4332,3941990,6212,4111540
978,4332,3941990,6212,4111540
978,4332,3942460,6212,4112010
978,4332,3943460,6212,4113010
978,4332,3944460,6212,4114010
978,4332,3944930,6212,4114480
978,4332,3945930,6212,4115480
978,4332,3946930,6212,4116480
978,4332,3947930,6212,4117480
978,4332,3947930,6212,4117480
979,4340,3948930,6212,4118480
979,4340,3949740,6212,4119290
979,4340,3950550,6212,4120100
979,4340,3950870,6212,4120420
979,4340,3951870,6212,4121420
979,4340,3952870,6212,4122420
979,4340,3953680,6212,4123230
979,4340,3953900,6212,4123450
979,4340,3954710,6212,4124260
980,4348,3955710,6212,4125260
980,4348,3956710,6212,4126260
980,4348,3957710,6212,4127260
980,4348,3958040,6212,4127590
980,4348,3959040,6212,4128590
980,4348,3959510,6212,4129060
980,4348,3959510,6212,4129530
980,4348,3960510,6212,4130530
980,4348,3960510,6212,4131080
980,4348,3961510,6212,4132080
980,4348,3961510,6212,4132310
981,4356,3962510,6212,4133310
981,4356,3962510,6212,4133310
981,4356,3963510,6212,4134310
981,4356,3963510,6212,4134310
981,4356,3963510,6212,4135310
981,4356,3964510,6212,4136310
981,4356,3965510,6212,4137310
981,4356,3965980,6212,4137780
981,4356,3965980,6212,4137780
981,4356,3966980,6212,4138780
981,4356,3967980,6212,4139780
981,4356,3968980,6212,4140780
981,4356,3969980,6212,4141780
982,4364,3970980,6212,4142780
982,4364,3971980,6212,4143780
982,4364,3972980,6212,4144780
982,4364,3973790,6212,4145590
982,4364,3974790,6212,4146590
982,4364,3974790,6212,4146590
982,4364,3974790,6212,4147590
982,4364,3974790,6212,4147590
982,4364,3974790,6212,4147590
982,4364,3975790,6212,4148590
982,4364,3975790,6212,4148590
982,4364,3976790,6212,4149590
982,4364,3977440,6212,4150240
983,4372,3978440,6212,4151240
983,4372,3979090,6212,4151890
983,4372,3980090,6212,4152890
983,4372,3980740,6212,4153540
983,4372,3981200,6212,4154000
983,4372,3982010,6212,4154810
983,4372,3983010,6212,4155810
983,4372,3983480,6212,4156280
983,4372,3983700,6212,4156500
983,4372,3984700,6212,4157500
983,4372,3984700,6212,4158500
984,4380,3985700,6212,4159500
984,4380,3986170,6212,4159970
984,4380,3986640,6212,4160440
984,4380,3986640,6212,4160440
984,4380,3987640,6212,4161440
984,4380,3987640,6212,4161440
984,4380,3987640,6212,4162440
984,4380,3988450,6212,4163250
984,4380,3989450,6212,4164250
984,4380,3989450,6212,4165250
984,4380,3990450,6212,4166250
984,4380,3990920,6212,4166720
984,4380,3990920,6212,4166720
985,4388,3991920,6212,4167720
985,4388,3992390,6212,4168190
985,4388,3993200,6212,4169000
985,4388,3993670,6212,4169470
985,4388,3993670,6212,4169470
985,4388,3994670,6212,4170470
985,4388,3995480,6212,4171280
985,4388,3996480,6212,4172280
985,4388,3996480,6212,4172280
985,4388,3997480,6212,4173280
985,4388,3997850,6212,4173650
985,4388,3997850,6212,4173650
985,4388,3997850,6212,4173650
985,4388,3998170,6212,4173970
985,4388,3998170,6212,4174190
985,4388,3998820,6212,4174840
986,4396,3999290,6212,4175310
986,4396,4000290,6212,4176310
986,4396,4001100,6212,4177120
986,4396,4001100,6212,4177120
986,4396,4002100,6212,4178120
986,4396,4003100,6212,4179120
986,4396,4003750,6212,4179770
986,4396,4003750,6212,4179770
986,4396,4004750,6212,4180770
986,4396,4005750,6212,4181770
986,4396,4005750,6212,4181770
986,4396,4006070,6212,4182090
986,4396,4006440,6212,4182460
986,4396,4006600,6212,4182620
986,4396,4007060,6212,4183080
987,4404,4008060,6212,4184080
987,4404,4008060,6212,4184080
987,4404,4008060,6212,4184080
987,4404,4009060,6212,4185080
987,4404,4009060,6212,4185890
987,4404,4010060,6212,4186890
987,4404,4011060,6212,4187890
987,4404,4011870,6212,4188700
987,4404,4012680,6212,4189510
987,4404,4013490,6212,4190320
987,4404,4013710,6212,4190540
987,4404,4014170,6212,4191000
987,4404,4014490,6212,4191320
987,4404,4014490,6212,4191320
988,4412,4015300,6212,4192130
988,4412,4015770,6212,4192600
988,4412,4015770,6212,4192600
988,4412,4016580,6212,4193410
988,4412,4016900,6212,4193730
988,4412,4017550,6212,4194380
988,4412,4018550,6212,4195380
988,4412,4018550,6212,4195380
988,4412,4019550,6212,4196380
988,4412,4020550,6212,4197380
988,4412,4021550,6212,4198380
988,4412,4021550,6212,4199380
988,4412,4021550,6212,4199380
989,4420,4021870,6212,4199700
989,4420,4022680,6212,4200510
989,4420,4023680,6212,4201510
989,4420,4024680,6212,4202510
989,4420,4024680,6212,4202510
989,4420,4025680,6212,4203510
989,4420,4026490,6212,4204320
989,4420,4026600,6212,4204430
989,4420,4027410,6212,4205240
989,4420,4028410,6212,4206240
989,4420,4028410,6212,4206240
990,4428,4029410,6212,4207240
990,4428,4029960,6212,4207790
990,4428,4030770,6212,4208600
990,4428,4031090,6212,4208920
990,4428,4032090,6212,4209920
990,4428,4033090,6212,4210920
990,4428,4034090,6212,4211920
990,4428,4034090,6212,4212570
990,4428,4035090,6212,4213570
990,4428,4035560,6212,4214040
990,4428,4036560,6212,4215040
991,4436,4037030,6212,4215510
991,4436,4037490,6212,4215970
991,4436,4038490,6212,4216970
991,4436,4038490,6212,4217970
991,4436,4038960,6212,4218440
991,4436,4039960,6212,4219440
991,4436,4040960,6212,4220440
991,4436,4041960,6212,4221440
991,4436,4042280,6212,4221760
991,4436,4043280,6212,4222760
991,4436,4043750,6212,4223230
992,4444,4044750,6212,4224230
992,4444,4045750,6212,4225230
992,4444,4046750,6212,4226230
992,4444,4048750,6212,4228230
992,4444,4049750,6212,4229230
992,4444,4049750,6212,4230230
992,4444,4050750,6212,4231230
992,4444,4051750,6212,4232230
993,4452,4052750,6212,4233230
993,4452,4052750,6212,4233230
993,4452,4052750,6212,4233230
993,4452,4053750,6212,4234230
993,4452,4054560,6212,4235040
993,4452,4055560,6212,4236040
993,4452,4056560,6212,4237040
993,4452,4056560,6212,4237040
993,4452,4056560,6212,4237040
993,4452,4057560,6212,4238040
993,4452,4058370,6212,4238850
993,4452,4059370,6212,4239850
994,4460,4060180,6212,4240660
994,4460,4061180,6212,4241660
994,4460,4061180,6212,4241660
994,4460,4061640,6212,4242120
994,4460,4061640,6212,4242930
994,4460,4061640,6212,4242930
994,4460,4061640,6212,4242930
994,4460,4062640,6212,4243930
994,4460,4062640,6212,4243930
994,4460,4062870,6212,4244160
994,4460,4063520,6212,4244810
994,4460,4064330,6212,4245620
994,4460,4064330,6212,4246620
994,4460,4065330,6212,4247620
994,4460,4066330,6212,4248620
994,4460,4067330,6212,4249620
994,4460,4067330,6212,4249620
995,4468,4068330,6212,4250620
995,4468,4069140,6212,4251430
995,4468,4070140,6212,4252430
995,4468,4070360,6212,4252650
995,4468,4071360,6212,4253650
995,4468,4072360,6212,4254650
995,4468,4073360,6212,4255650
995,4468,4074360,6212,4256650
995,4468,4074360,6212,4256650
995,4468,4075360,6212,4257650
996,4476,4076360,6212,4258650
996,4476,4077360,6212,4259650
996,4476,4077680,6212,4259970
996,4476,4078680,6212,4260970
996,4476,4079680,6212,4261970
996,4476,4080490,6212,4262780
996,4476,4081490,6212,4263780
996,4476,4081490,6212,4263780
996,4476,4082300,6212,4264590
997,4484,4083300,6212,4265590
997,4484,4084300,6212,4266590
997,4484,4085110,6212,4267400
997,4484,4085110,6212,4267400
997,4484,4085110,6212,4268050
997,4484,4086110,6212,4269050
997,4484,4087110,6212,4270050
997,4484,4087110,6212,4270370
997,4484,4088110,6212,4271370
997,4484,4088110,6212,4271370
997,4484,4088580,6212,4271840
997,4484,4089580,6212,4272840
997,4484,4090580,6212,4273840
997,4484,4091580,6212,4274840
998,4492,4091900,6212,4275160
998,4492,4092710,6212,4275970
998,4492,4092710,6212,4276970
998,4492,4093710,6212,4277970
998,4492,4093710,6212,4277970
998,4492,4094360,6212,4278620
998,4492,4095360,6212,4279620
998,4492,4096360,6212,4280620
998,4492,4096360,6212,4280620
998,4492,4097360,6212,4281620
998,4492,4098360,6212,4282620
998,4492,4098360,6212,4282620
998,4492,4099360,6212,4283620
999,4500,4100360,6212,4284620
999,4500,4101360,6212,4285620
999,4500,4102360,6212,4286620
999,4500,4103360,6212,4287620
999,4500,4103730,6212,4287990
999,4500,4104730,6212,4288990
999,4500,4105200,6212,4289460
999,4500,4105670,6212,4289930
999,4500,4106670,6212,4290930
999,4500,4107670,6212,4291930
1000,4508,4108670,6212,4292930
1000,4508,4112670,6212,4296930
1000,4508,4113130,6212,4297390
1000,4508,4113130,6212,4297390
1001,4516,4113600,6212,4297860
1001,4516,4114070,6212,4298330
1001,4516,4115070,6212,4299330
1001,4516,4115070,6212,4299330
1001,4516,4115540,6212,4299800
1001,4516,4116540,6212,4300800
1001,4516,4116540,6212,4300800
1001,4516,4116540,6212,4300800
1001,4516,4116890,6212,4301150
1001,4516,4117360,6212,4301620
1001,4516,4117830,6212,4302090
1001,4516,4118830,6212,4303090
1001,4516,4119150,6212,4303410
1002,4524,4119960,6212,4304220
1002,4524,4120280,6212,4304540
1002,4524,4120830,6212,4305090
1002,4524,4121300,6212,4305560
1002,4524,4122300,6212,4306560
1002,4524,4123300,6212,4307560
1002,4524,4123300,6212,4307560
1002,4524,4123300,6212,4307560
1002,4524,4124300,6212,4308560
1002,4524,4124300,6212,4308560
1002,4524,4125110,6212,4309370
1002,4524,4125270,6212,4309530
1002,4524,4125270,6212,4310530
1002,4524,4125270,6212,4310530
1002,4524,4126270,6212,4311530
1002,4524,4126740,6212,4312000
1003,4532,4127550,6212,4312810
1003,4532,4128550,6212,4313810
1003,4532,4129550,6212,4314810
1003,4532,4130550,6212,4315810
1003,4532,4131550,6212,4316810
1003,4532,4132360,6212,4317620
1003,4532,4132360,6212,4317620
1003,4532,4132360,6212,4318620
1003,4532,4133170,6212,4319430
1003,4532,4133170,6212,4319430
1003,4532,4133390,6212,4319650
1003,4532,4133390,6212,4319650
1003,4532,4134200,6212,4320460
1004,4540,4135200,6212,4321460
1004,4540,4136200,6212,4322460
1004,4540,4137200,6212,4323460
1004,4540,4138200,6212,4324460
1004,4540,4138200,6212,4324460
1004,4540,4139200,6212,4325460
1004,4540,4140200,6212,4326460
1004,4540,4141010,6212,4327270
1004,4540,4141010,6212,4328270
1004,4540,4142010,6212,4329270
1005,4548,4143010,6212,4330270
1005,4548,4143010,6212,4331270
1005,4548,4143010,6212,4331270
1005,4548,4143010,6212,4332270
1005,4548,4143010,6212,4340270
1005,4548,4143240,6212,4340500
1005,4548,4144240,6212,4341500
1005,4548,4145240,6212,4342500
1005,4548,4145790,6212,4343050
1005,4548,4146600,6212,4343860
1005,4548,4147600,6212,4344860
1005,4548,4147600,6212,4345860
1005,4548,4148410,6212,4346670
1005,4548,4148880,6212,4347140
1005,4548,4149880,6212,4348140
1005,4548,4149880,6212,4348600
1006,4556,4150690,6212,4349410
1006,4556,4151690,6212,4350410
1007,4564,4152690,6212,4351410
1007,4564,4152690,6212,4351410
1007,4564,4153690,6212,4352410
1007,4564,4154500,6212,4353220
1007,4564,4155500,6212,4354220
1007,4564,4155960,6212,4354680
1007,4564,4156960,6212,4355680
1007,4564,4160960,6212,4359680
1007,4564,4161960,6212,4360680
1007,4564,4162960,6212,4361680
1007,4564,4162960,6212,4361680
1007,4564,4162960,6212,4361680
1007,4564,4162960,6212,4361680
1007,4564,4163960,6212,4362680
1007,4564,4164770,6212,4363490
1007,4564,4165770,6212,4364490
1007,4564,4166580,6212,4365300
1008,4572,4167050,6212,4365770
1008,4572,4167700,6212,4366420
1008,4572,4168700,6212,4367420
1008,4572,4169700,6212,4368420
1008,4572,4170160,6212,4368880
1008,4572,4171160,6212,4369880
1008,4572,4172160,6212,4370880
1008,4572,4173160,6212,4371880
1008,4572,4174160,6212,4372880
1009,4580,4174630,6212,4373350
1009,4580,4174950,6212,4373670
1009,4580,4175950,6212,4374670
1009,4580,4176760,6212,4375480
1009,4580,4177760,6212,4376480
1009,4580,4178760,6212,4377480
1009,4580,4179760,6212,4378480
1009,4580,4180080,6212,4378800
1009,4580,4180550,6212,4379270
1009,4580,4181550,6212,4380270
1010,4588,4183550,6212,4382270
1010,4588,4184550,6212,4383270
1010,4588,4184550,6212,4383270
1010,4588,4185020,6212,4383740
1010,4588,4185490,6212,4384210
1010,4588,4186140,6212,4384860
1010,4588,4187140,6212,4385860
1010,4588,4187140,6212,4386860
1010,4588,4188140,6212,4387860
1010,4588,4189140,6212,4388860
1011,4596,4189950,6212,4389670
1011,4596,4190950,6212,4390670
1011,4596,4191950,6212,4391670
1011,4596,4192950,6212,4392670
1011,4596,4192950,6212,4392670
1011,4596,4193950,6212,4393670
1011,4596,4194420,6212,4394140
1011,4596,4195420,6212,4395140
1011,4596,4195740,6212,4395460
1011,4596,4196550,6212,4396270
1011,4596,4196550,6212,4396270
1011,4596,4196870,6212,4396590
1012,4604,4197870,6212,4397590
1012,4604,4198870,6212,4398590
1012,4604,4199870,6212,4399590
1012,4604,4199980,6212,4399700
1012,4604,4201980,6212,4401700
1012,4604,4202790,6212,4402510
1012,4604,4202840,6212,4402560
1012,4604,4203650,6212,4403370
1012,4604,4204650,6212,4404370
1012,4604,4204650,6212,4404370
1012,4604,4204980,6212,4404700
1013,4612,4205980,6212,4405700
1013,4612,4206980,6212,4406700
1013,4612,4207790,6212,4407510
1013,4612,4207790,6212,4407510
1013,4612,4208790,6212,4408510
1013,4612,4209790,6212,4409510
1013,4612,4210260,6212,4409980
1013,4612,4210260,6212,4410980
1013,4612,4211260,6212,4411980
1013,4612,4212070,6212,4412790
1013,4612,4212540,6212,4413260
1014,4620,4213350,6212,4414070
1014,4620,4214350,6212,4415070
1014,4620,4215160,6212,4415880
1014,4620,4216160,6212,4416880
1014,4620,4216160,6212,4416880
1014,4620,4216160,6212,4416880
1014,4620,4217160,6212,4417880
1014,4620,4217480,6212,4418200
1014,4620,4218480,6212,4419200
1014,4620,4218480,6212,4419200
1014,4620,4219480,6212,4420200
1014,4620,4219710,6212,4420430
1014,4620,4219710,6212,4420430
1015,4628,4220710,6212,4421430
1015,4628,4221030,6212,4421750
1015,4628,4222030,6212,4422750
1015,4628,4222500,6212,4423220
1015,4628,4223500,6212,4424220
1015,4628,4223500,6212,4424220
1015,4628,4224310,6212,4425030
1015,4628,4225310,6212,4426030
1015,4628,4226310,6212,4427030
1015,4628,4227310,6212,4428030
1015,4628,4227310,6212,4428030
1015,4628,4227310,6212,4428030
1015,4628,4227780,6212,4428500
1016,4636,4228780,6212,4429500
1016,4636,4229780,6212,4430500
1016,4636,4230590,6212,4431310
1016,4636,4230750,6212,4431470
1016,4636,4231750,6212,4432470
1016,4636,4232750,6212,4433470
1016,4636,4233750,6212,4434470
1016,4636,4234400,6212,4435120
1016,4636,4235400,6212,4436120
1017,4644,4235990,6212,4436710
1017,4644,4236220,6212,4436940
1017,4644,4237220,6212,4437940
1017,4644,4238220,6212,4438940
1017,4644,4238590,6212,4439310
1017,4644,4239060,6212,4439780
1017,4644,4239280,6212,4440000
1017,4644,4240280,6212,4441000
1017,4644,4240280,6212,4441000
1017,4644,4240750,6212,4441470
1017,4644,4241750,6212,4442470
1017,4644,4242560,6212,4443280
1017,4644,4243370,6212,4444090
1017,4644,4243370,6212,4444090
1018,4652,4244370,6212,4445090
1018,4652,4245020,6212,4445740
1018,4652,4245830,6212,4446550
1018,4652,4246640,6212,4447360
1018,4652,4246640,6212,4448170
1018,4652,4247110,6212,4448640
1018,4652,4248110,6212,4449640
1018,4652,4248110,6212,4450110
1018,4652,4249110,6212,4451110
1018,4652,4249920,6212,4451920
1019,4660,4250730,6212,4452730
1019,4660,4251730,6212,4453730
1019,4660,4252730,6212,4454730
1019,4660,4253730,6212,4455730
1019,4660,4254730,6212,4456730
1019,4660,4255730,6212,4457730
1019,4660,4256540,6212,4458540
1019,4660,4257540,6212,4459540
1019,4660,4257760,6212,4459760
1020,4668,4258570,6212,4460570
1020,4668,4259570,6212,4461570
1020,4668,4260570,6212,4462570
1020,4668,4261570,6212,4463570
1020,4668,4261570,6212,4463570
1020,4668,4262570,6212,4464570
1020,4668,4263030,6212,4465030
1020,4668,4263500,6212,4465500
1020,4668,4263970,6212,4465970
1020,4668,4264970,6212,4466970
1020,4668,4265780,6212,4467780
1020,4668,4265780,6212,4468780
1021,4676,4266250,6212,4469250
1021,4676,4267250,6212,4470250
1021,4676,4268250,6212,4471250
1021,4676,4269250,6212,4472250
1021,4676,4269720,6212,4472720
1021,4676,4269720,6212,4472720
1021,4676,4270720,6212,4473720
1021,4676,4271190,6212,4474190
1021,4676,4272000,6212,4475000
1021,4676,4272810,6212,4475810
1022,4684,4273460,6212,4476460
1022,4684,4274270,6212,4477270
1022,4684,4274590,6212,4477590
1022,4684,4275590,6212,4478590
1022,4684,4275590,6212,4478590
1022,4684,4276240,6212,4479240
1022,4684,4277240,6212,4480240
1022,4684,4277240,6212,4481240
1022,4684,4277710,6212,4481710
1022,4684,4278030,6212,4482030
1022,4684,4278500,6212,4482500
1022,4684,4279500,6212,4483500
1022,4684,4280310,6212,4484310
1023,4692,4281310,6212,4485310
1024,4700,4282310,6212,4486310
1024,4700,4283310,6212,4487310
1024,4700,4284310,6212,4488310
1024,4700,4284310,6212,4488310
1024,4700,4284310,6212,4489120
1024,4700,4284540,6212,4489350
1024,4700,4285540,6212,4490350
1024,4700,4286350,6212,4491160
1024,4700,4286350,6212,4491160
1024,4700,4286350,6212,4491160
1024,4700,4286350,6212,4492160
1024,4700,4286810,6212,4492620
1024,4700,4287130,6212,4492940
1024,4700,4287940,6212,4493750
1024,4700,4288940,6212,4494750
1024,4700,4289940,6212,4495750
1024,4700,4289940,6212,4495750
1024,4700,4290750,6212,4496560
1024,4700,4291750,6212,4497560
1024,4700,4292750,6212,4498560
1024,4700,4293560,6212,4499370
1024,4700,4294560,6212,4500370
1024,4700,4294560,6212,4500370
1024,4700,4295560,6212,4501370
1025,4708,4296560,6212,4502370
1025,4708,4297020,6212,4502830
1025,4708,4297020,6212,4502830
1025,4708,4298020,6212,4503830
1025,4708,4298830,6212,4504640
1025,4708,4299640,6212,4505450
1025,4708,4300110,6212,4505920
1025,4708,4300580,6212,4506390
1025,4708,4301390,6212,4507200
1025,4708,4302390,6212,4508200
1025,4708,4303390,6212,4509200
1026,4716,4311390,6212,4517200
1026,4716,4311390,6212,4517200
1027,4724,4312390,6212,4518200
1027,4724,4312860,6212,4518670
1027,4724,4313860,6212,4519670
1027,4724,4314860,6212,4520670
1027,4724,4315860,6212,4521670
1027,4724,4315860,6212,4522670
1027,4724,4316860,6212,4523670
1027,4724,4317860,6212,4524670
1027,4724,4318860,6212,4525670
1028,4732,4319670,6212,4526480
1028,4732,4320480,6212,4527290
1028,4732,4320480,6212,4527290
1028,4732,4321480,6212,4528290
1028,4732,4322480,6212,4529290
1028,4732,4323480,6212,4530290
1028,4732,4324480,6212,4531290
1028,4732,4325480,6212,4532290
1028,4732,4325950,6212,4532760
1029,4740,4326500,6212,4533310
1029,4740,4327050,6212,4533860
1029,4740,4327860,6212,4534670
1029,4740,4328860,6212,4535670
1029,4740,4329670,6212,4536480
1029,4740,4330670,6212,4537480
1029,4740,4331670,6212,4538480
1029,4740,4331670,6212,4538480
1029,4740,4331670,6212,4538480
1029,4740,4332670,6212,4539480
1030,4748,4333670,6212,4540480
1030,4748,4334480,6212,4541290
1030,4748,4334950,6212,4541760
1030,4748,4335420,6212,4542230
1030,4748,4335420,6212,4543040
1030,4748,4335420,6212,4543040
1030,4748,4335420,6212,4543040
1030,4748,4335790,6212,4543410
1030,4748,4336790,6212,4544410
1030,4748,4337160,6212,4544780
1030,4748,4337270,6212,4544890
1030,4748,4337920,6212,4545540
1030,4748,4338570,6212,4546190
1030,4748,4339570,6212,4547190
1030,4748,4340570,6212,4548190
1030,4748,4340790,6212,4548410
1030,4748,4341790,6212,4549410
1031,4756,4342600,6212,4550220
1031,4756,4343410,6212,4551030
1031,4756,4344410,6212,4552030
1031,4756,4344740,6212,4552360
1031,4756,4345290,6212,4552910
1031,4756,4346290,6212,4553910
1031,4756,4346290,6212,4553910
1031,4756,4347290,6212,4554910
1031,4756,4348290,6212,4555910
1031,4756,4348940,6212,4556560
1032,4764,4349940,6212,4557560
1032,4764,4350940,6212,4558560
1032,4764,4351490,6212,4559110
1032,4764,4351490,6212,4559920
1032,4764,4351960,6212,4560390
1032,4764,4352280,6212,4560710
1032,4764,4353280,6212,4561710
1032,4764,4354280,6212,4562710
1032,4764,4354750,6212,4563180
1032,4764,4354750,6212,4564180
1033,4772,4355750,6212,4565180
1033,4772,4356220,6212,4565650
1033,4772,4356870,6212,4566300
1033,4772,4357340,6212,4566770
1033,4772,4358150,6212,4567580
1033,4772,4359150,6212,4568580
1033,4772,4360150,6212,4569580
1033,4772,4360620,6212,4570050
1033,4772,4360940,6212,4570370
1033,4772,4361750,6212,4571180
1033,4772,4361750,6212,4571180
1033,4772,4361910,6212,4571340
1034,4780,4362910,6212,4572340
1034,4780,4362910,6212,4572340
1034,4780,4362910,6212,4572570
1034,4780,4363910,6212,4573570
1034,4780,4364370,6212,4574030
1034,4780,4365370,6212,4575030
1034,4780,4365370,6212,4575030
1034,4780,4366180,6212,4575840
1034,4780,4366990,6212,4576650
1034,4780,4366990,6212,4576650
1034,4780,4367310,6212,4576970
1034,4780,4368120,6212,4577780
1034,4780,4369120,6212,4578780
1035,4788,4370120,6212,4579780
1035,4788,4370350,6212,4580010
1035,4788,4370510,6212,4580170
1035,4788,4370510,6212,4580170
1035,4788,4371510,6212,4581170
1035,4788,4371510,6212,4581400
1035,4788,4371510,6212,4581400
1035,4788,4371510,6212,4581400
1035,4788,4372510,6212,4582400
1035,4788,4373510,6212,4583400
1035,4788,4374510,6212,4584400
1035,4788,4375510,6212,4585400
1035,4788,4376510,6212,4586400
1035,4788,4376830,6212,4586720
1035,4788,4376830,6212,4586720
1036,4796,4377830,6212,4587720
1036,4796,4378300,6212,4588190
1036,4796,4378530,6212,4588420
1036,4796,4379530,6212,4589420
1036,4796,4380530,6212,4590420
1036,4796,4381530,6212,4591420
1036,4796,4382180,6212,4592070
1036,4796,4382640,6212,4592530
1036,4796,4383640,6212,4593530
1037,4804,4384110,6212,4594000
1037,4804,4384340,6212,4594230
1037,4804,4385340,6212,4595230
1037,4804,4385340,6212,4595230
1037,4804,4385340,6212,4595230
1037,4804,4386340,6212,4596230
1037,4804,4386660,6212,4596550
1037,4804,4387660,6212,4597550
1037,4804,4388660,6212,4598550
1037,4804,4388660,6212,4598550
1037,4804,4389470,6212,4599360
1037,4804,4389700,6212,4599590
1037,4804,4390700,6212,4600590
1037,4804,4390700,6212,4600590
1037,4804,4391510,6212,4601400
1038,4812,4392320,6212,4602210
1038,4812,4393130,6212,4603020
1038,4812,4393940,6212,4603830
1038,4812,4394940,6212,4604830
1038,4812,4395940,6212,4605830
1038,4812,4395940,6212,4606300
1038,4812,4396940,6212,4607300
1038,4812,4397750,6212,4608110
1038,4812,4398220,6212,4608580
1038,4812,4399030,6212,4609390
1039,4820,4399500,6212,4609860
1039,4820,4399500,6212,4609860
1039,4820,4399820,6212,4610180
1040,4828,4400820,6212,4611180
1040,4828,4401290,6212,4611650
1040,4828,4402100,6212,4612460
1040,4828,4402330,6212,4612690
1040,4828,4402330,6212,4612690
1040,4828,4403330,6212,4613690
1040,4828,4403330,6212,4613690
1040,4828,4403330,6212,4613690
1040,4828,4403330,6212,4613690
1040,4828,4404330,6212,4614690
1040,4828,4404810,6212,4615170
1040,4828,4405130,6212,4615490
1040,4828,4406130,6212,4616490
1040,4828,4407130,6212,4617490
1040,4828,4407130,6212,4617490
1040,4828,4407360,6212,4617720
1040,4828,4408360,6212,4618720
1040,4828,4409360,6212,4619720
1040,4828,4409360,6212,4619720
1040,4828,4410360,6212,4620720
1040,4828,4411360,6212,4621720
1040,4828,4411830,6212,4622190
1040,4828,4412200,6212,4622560
1040,4828,4413200,6212,4623560
1040,4828,4413670,6212,4624030
1041,4836,4414670,6212,4625030
1041,4836,4414900,6212,4625260
1041,4836,4414900,6212,4625260
1041,4836,4415490,6212,4625850
1041,4836,4416490,6212,4626850
1041,4836,4417490,6212,4627850
1041,4836,4418490,6212,4628850
1041,4836,4419490,6212,4629850
1041,4836,4420300,6212,4630660
1041,4836,4421300,6212,4631660
1042,4844,4422300,6212,4632660
1042,4844,4422300,6212,4632660
1042,4844,4423300,6212,4633660
1042,4844,4424300,6212,4634660
1042,4844,4425110,6212,4635470
1042,4844,4425110,6212,4635470
1042,4844,4425110,6212,4635470
1042,4844,4425920,6212,4636280
1042,4844,4426920,6212,4637280
1042,4844,4426920,6212,4637280
1042,4844,4427920,6212,4638280
1042,4844,4427920,6212,4639280
1042,4844,4428730,6212,4640090
1043,4852,4429380,6212,4640740
1043,4852,4430190,6212,4641550
1043,4852,4431190,6212,4642550
1043,4852,4431190,6212,4642550
1043,4852,4432190,6212,4643550
1043,4852,4432560,6212,4643920
1043,4852,4433030,6212,4644390
1043,4852,4433840,6212,4645200
1043,4852,4434840,6212,4646200
1043,4852,4435840,6212,4647200
1044,4860,4436840,6212,4648200
1044,4860,4436840,6212,4648200
1044,4860,4436840,6212,4648200
1044,4860,4437840,6212,4649200
1044,4860,4438390,6212,4649750
1044,4860,4439390,6212,4650750
1044,4860,4440390,6212,4651750
1044,4860,4441390,6212,4652750
1044,4860,4442390,6212,4653750
1044,4860,4442390,6212,4653750
1044,4860,4443390,6212,4654750
1044,4860,4443390,6212,4654750
1044,4860,4443390,6212,4655750
1045,4868,4444200,6212,4656560
1045,4868,4444670,6212,4657030
1045,4868,4445670,6212,4658030
1045,4868,4446670,6212,4659030
1045,4868,4447670,6212,4660030
1045,4868,4448670,6212,4661030
1045,4868,4448670,6212,4661030
1045,4868,4448670,6212,4661030
1045,4868,4449670,6212,4662030
1045,4868,4450670,6212,4663030
1045,4868,4451320,6212,4663680
1046,4876,4452320,6212,4664680
1046,4876,4452480,6212,4664840
1046,4876,4453480,6212,4665840
1046,4876,4453480,6212,4666840
1046,4876,4454480,6212,4667840
1046,4876,4454480,6212,4667840
1046,4876,4455480,6212,4668840
1046,4876,4455480,6212,4668840
1046,4876,4456480,6212,4669840
1046,4876,4456480,6212,4670840
1046,4876,4456480,6212,4670840
1046,4876,4457480,6212,4671840
1046,4876,4458480,6212,4672840
1046,4876,4458950,6212,4673310
1046,4876,4459420,6212,4673780
1047,4884,4460420,6212,4674780
1047,4884,4460890,6212,4675250
1047,4884,4461890,6212,4676250
1047,4884,4462210,6212,4676570
1048,4892,4470210,6212,4684570
1048,4892,4471210,6212,4685570
1048,4892,4471210,6212,4686380
