ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
754759.14,31.33,12.46,381398.1,15.83
754759.14,31.33,12.46,381398.1,15.83
754566.55,31.34,12.46,381586.24,15.85
754373.96,31.34,12.47,381389.63,15.85
754808.49,31.36,12.49,381390.08,15.85
754504.0,31.36,12.48,381360.95,15.85
754311.41,31.36,12.49,381418.12,15.86
754118.82,31.37,12.49,381378.53,15.86
753799.81,31.36,12.48,381060.6,15.85
753607.22,31.36,12.49,381030.63,15.86
753414.63,31.37,12.49,381435.45,15.88
753222.04,31.37,12.5,381350.71,15.88
753222.04,31.37,12.5,381350.71,15.88
753038.87,31.38,12.5,381098.06,15.88
753024.82,31.39,12.51,381489.4,15.9
753024.82,31.39,12.51,381489.4,15.9
753297.99,31.41,12.53,381494.78,15.9
753105.4,31.41,12.54,381457.54,15.91
752880.43,31.4,12.53,381494.89,15.91
753120.56,31.42,12.55,381461.89,15.92
753120.56,31.42,12.55,381461.89,15.92
752757.84,31.41,12.54,381452.38,15.92
752565.25,31.42,12.54,382505.58,15.97
752400.93,31.42,12.55,382556.88,15.98
752798.41,31.45,12.57,381901.38,15.95
753321.37,31.48,12.61,383238.24,16.02
753002.37,31.47,12.6,382919.24,16.0
753002.37,31.47,12.6,382919.24,16.0
752842.82,31.48,12.6,382914.81,16.01
752650.23,31.48,12.61,382901.13,16.02
752645.61,31.49,12.62,382958.61,16.02
752453.02,31.5,12.62,382971.5,16.03
752453.02,31.5,12.62,382971.5,16.03
752260.42,31.5,12.63,383006.37,16.04
752260.42,31.5,12.63,383006.37,16.04
752255.8,31.51,12.64,383359.7,16.06
752036.22,31.51,12.63,383121.53,16.05
751843.62,31.51,12.64,382826.82,16.05
752083.75,31.53,12.66,383438.38,16.08
751924.2,31.54,12.66,383441.64,16.08
751731.61,31.54,12.67,383418.24,16.09
751731.61,31.54,12.67,383418.24,16.09
751539.02,31.55,12.67,383400.21,16.09
751346.43,31.55,12.68,383457.69,16.1
751346.43,31.55,12.68,383457.69,16.1
751153.84,31.56,12.68,383435.37,16.11
750961.25,31.56,12.69,383388.32,16.11
750778.08,31.57,12.69,383629.12,16.13
750778.08,31.57,12.69,383629.12,16.13
750576.07,31.57,12.7,383379.55,16.13
750406.46,31.58,12.7,383372.64,16.13
750406.46,31.58,12.7,383372.64,16.13
750528.27,31.59,12.72,383349.96,16.14
750325.61,31.6,12.72,383380.71,16.14
748737.38,31.64,12.77,383324.89,16.2
748737.38,31.64,12.77,383252.28,16.19
748534.72,31.64,12.77,383232.36,16.2
748656.54,31.66,12.79,383210.58,16.2
748656.54,31.66,12.79,383210.58,16.2
748453.88,31.66,12.79,383658.0,16.23
748251.22,31.67,12.8,383700.26,16.24
748251.22,31.67,12.8,383700.26,16.24
748251.22,31.67,12.8,383700.26,16.24
748048.56,31.67,12.8,383864.96,16.25
747685.85,31.66,12.79,383461.34,16.24
747526.3,31.67,12.8,383458.22,16.24
747333.71,31.67,12.8,383427.3,16.25
747333.71,31.67,12.8,383427.3,16.25
747141.12,31.68,12.81,383480.06,16.26
746982.66,31.67,12.8,383322.42,16.25
747222.79,31.69,12.82,383285.41,16.26
745715.11,31.73,12.86,383226.59,16.31
745522.52,31.74,12.87,383200.62,16.31
745522.52,31.74,12.87,383281.31,16.32
745149.8,31.73,12.86,383834.38,16.34
744976.06,31.74,12.87,383757.46,16.35
745190.59,31.76,12.89,383874.65,16.36
745031.05,31.77,12.9,383871.53,16.37
744838.46,31.77,12.9,383840.6,16.37
744838.46,31.77,12.9,383840.6,16.37
745078.58,31.79,12.92,384094.32,16.39
745084.69,31.79,12.92,384095.99,16.39
744654.58,31.78,12.91,383736.04,16.38
744461.99,31.79,12.92,383524.61,16.37
744464.03,31.79,12.92,383527.33,16.38
744464.03,31.79,12.92,383511.5,16.37
744101.31,31.78,12.91,383613.6,16.38
743936.99,31.78,12.91,385062.31,16.45
744774.22,31.82,12.96,385254.43,16.46
744594.82,31.83,12.96,384471.02,16.43
744435.27,31.84,12.97,384477.2,16.44
744435.27,31.84,12.97,384504.66,16.44
744435.27,31.84,12.97,384504.66,16.44
744242.68,31.84,12.97,384478.34,16.45
744047.94,31.84,12.97,384217.43,16.44
744047.94,31.84,12.97,384217.43,16.44
743656.63,31.83,12.96,384151.73,16.44
743464.04,31.83,12.97,384152.19,16.45
743459.42,31.85,12.98,384142.44,16.45
743164.94,31.84,12.97,383893.36,16.45
742972.35,31.84,12.97,384020.09,16.46
743231.32,31.86,12.99,384895.27,16.5
743029.31,31.87,13.0,384393.45,16.48
742586.74,31.85,12.98,383932.56,16.47
742409.36,31.86,12.99,384002.91,16.48
742437.78,31.87,13.0,384013.55,16.48
742245.19,31.88,13.01,383976.46,16.49
742052.6,31.88,13.01,384014.16,16.5
742052.6,31.88,13.01,383994.93,16.5
741860.01,31.89,13.02,383961.72,16.5
741667.42,31.89,13.02,383939.77,16.51
741662.79,31.9,13.03,384208.87,16.53
741470.2,31.91,13.04,384189.2,16.53
741277.61,31.91,13.05,384247.75,16.54
741277.61,31.91,13.05,384247.75,16.54
741118.06,31.92,13.05,384246.86,16.55
740925.47,31.93,13.06,384221.62,16.56
740676.91,31.92,13.05,384019.99,16.55
740484.32,31.93,13.06,384220.78,16.57
740724.44,31.94,13.07,384074.42,16.56
740531.85,31.95,13.08,384075.52,16.57
740339.26,31.95,13.08,384094.63,16.58
739985.39,31.95,13.08,384884.2,16.62
739825.85,31.95,13.08,384874.7,16.62
739879.7,31.97,13.1,384517.78,16.61
739609.78,31.97,13.1,384218.8,16.61
739609.78,31.97,13.1,384218.8,16.61
739417.19,31.97,13.1,384194.25,16.61
739412.57,31.98,13.12,384228.2,16.62
739219.98,31.99,13.12,384191.63,16.63
739351.86,32.0,13.14,384307.38,16.64
739057.39,32.0,13.13,384200.96,16.63
738864.8,32.0,13.13,384178.64,16.64
739113.09,32.02,13.15,384706.38,16.67
738920.49,32.02,13.16,384735.02,16.67
738920.49,32.02,13.16,384735.02,16.67
739085.42,32.04,13.17,384734.81,16.68
738929.49,32.04,13.17,384578.89,16.67
738736.9,32.04,13.17,384552.02,16.68
738732.28,32.05,13.18,384543.15,16.68
738537.53,32.05,13.18,384611.42,16.69
738344.94,32.05,13.18,384572.07,16.69
738530.28,32.07,13.2,384889.61,16.71
738337.69,32.07,13.21,384761.01,16.71
738184.08,32.08,13.21,384664.08,16.72
738140.47,32.09,13.22,385414.16,16.76
737980.93,32.1,13.23,385417.42,16.76
737982.96,32.1,13.23,385426.16,16.76
737790.37,32.1,13.23,385396.76,16.77
737785.75,32.12,13.25,385385.5,16.78
737781.12,32.13,13.26,385420.13,16.78
737588.53,32.13,13.26,385397.14,16.79
737398.57,32.13,13.26,385195.74,16.78
737205.98,32.13,13.26,385178.09,16.79
737201.35,32.14,13.27,385204.17,16.8
737201.35,32.14,13.27,385226.63,16.8
737201.35,32.14,13.27,385249.04,16.8
737008.76,32.15,13.28,385769.05,16.83
736849.21,32.16,13.29,385775.22,16.84
737034.55,32.17,13.3,385736.76,16.84
736841.96,32.18,13.31,385771.5,16.85
736841.96,32.18,13.31,385752.95,16.85
736649.37,32.18,13.31,385720.16,16.85
736644.74,32.19,13.33,385706.65,16.86
736452.15,32.2,13.33,385980.36,16.88
736259.56,32.21,13.34,385783.58,16.88
735888.68,32.2,13.33,385504.45,16.87
735696.09,32.2,13.33,385974.06,16.89
735536.54,32.21,13.34,385970.94,16.9
735343.95,32.22,13.35,385942.91,16.91
735566.16,32.23,13.36,386018.64,16.92
735373.57,32.24,13.37,386104.65,16.93
735613.7,32.26,13.39,385931.67,16.92
735613.7,32.26,13.39,385950.57,16.92
735764.43,32.27,13.4,387553.42,17.0
736179.11,32.3,13.43,388084.09,17.03
736179.11,32.3,13.43,388068.45,17.02
736452.28,32.31,13.45,388073.83,17.03
736459.7,32.32,13.45,387713.98,17.01
736267.11,32.32,13.45,387676.75,17.02
736267.11,32.32,13.45,387695.88,17.02
736074.52,32.33,13.46,388001.86,17.04
736074.52,32.33,13.46,388049.99,17.04
735874.66,32.32,13.45,387816.73,17.04
735874.66,32.32,13.45,387768.6,17.03
735875.7,32.32,13.45,387826.91,17.04
735213.95,32.31,13.44,387454.65,17.03
735021.36,32.32,13.45,387439.0,17.03
734828.77,32.32,13.45,388510.92,17.09
734821.8,32.33,13.47,388436.64,17.09
734795.42,32.34,13.47,388328.78,17.09
735665.15,32.39,13.52,388891.48,17.12
735693.57,32.4,13.53,388902.12,17.13
735878.9,32.42,13.55,388859.98,17.13
735720.94,32.41,13.54,388702.34,17.12
735720.94,32.41,13.54,388702.34,17.12
735961.06,32.43,13.56,388743.45,17.13
735768.47,32.43,13.56,388715.28,17.14
735575.88,32.44,13.57,388693.15,17.14
735203.17,32.43,13.56,388929.79,17.16
735010.58,32.44,13.57,388732.53,17.15
734817.99,32.44,13.57,388681.87,17.16
734625.39,32.45,13.58,389296.13,17.19
734625.39,32.45,13.58,389296.13,17.19
734465.85,32.45,13.58,389299.4,17.2
734461.22,32.47,13.6,389279.8,17.21
734456.6,32.48,13.61,389259.53,17.21
734168.67,32.47,13.6,388940.05,17.2
733976.08,32.47,13.61,388936.03,17.21
733783.49,32.48,13.61,389010.17,17.22
733778.86,32.49,13.62,388987.76,17.22
734188.06,32.51,13.64,389795.8,17.26
734183.43,32.52,13.66,390199.37,17.29
734023.89,32.53,13.66,390205.55,17.29
733831.3,32.54,13.67,390170.5,17.3
733638.71,32.54,13.67,390161.19,17.31
733451.72,32.54,13.67,390036.38,17.3
733259.12,32.55,13.68,390060.29,17.31
733499.25,32.56,13.69,390264.13,17.33
733499.25,32.56,13.69,390264.13,17.33
733325.51,32.57,13.7,391285.91,17.38
733325.51,32.57,13.7,391285.91,17.38
733674.38,32.6,13.73,391235.14,17.38
733674.38,32.6,13.73,391235.14,17.38
733514.83,32.61,13.74,391227.8,17.39
733514.83,32.61,13.74,391227.8,17.39
733322.24,32.61,13.74,391202.07,17.4
733322.24,32.61,13.74,391202.07,17.4
733322.24,32.61,13.74,391202.07,17.4
733129.65,32.62,13.75,391269.23,17.41
732439.69,32.6,13.73,390543.9,17.38
732679.82,32.62,13.75,390471.91,17.39
732681.85,32.62,13.75,390474.21,17.39
732489.26,32.63,13.76,390468.14,17.39
732296.67,32.63,13.76,390775.03,17.41
732104.08,32.64,13.77,390765.25,17.42
731911.49,32.65,13.78,390826.82,17.43
731751.94,32.65,13.78,390830.08,17.44
731559.35,32.66,13.79,390797.95,17.45
731366.76,32.66,13.79,390823.56,17.46
731362.14,32.68,13.81,390827.31,17.46
731169.55,32.68,13.81,390815.41,17.47
731169.55,32.68,13.81,390815.41,17.47
731169.55,32.68,13.81,390815.41,17.47
731169.55,32.68,13.81,390815.41,17.47
731169.55,32.68,13.81,390815.41,17.47
730976.95,32.69,13.82,390859.02,17.48
730976.95,32.69,13.82,390859.02,17.48
730823.35,32.7,13.83,391235.62,17.5
730922.2,32.71,13.84,391275.44,17.51
730762.66,32.72,13.85,391268.11,17.52
730894.54,32.73,13.86,391242.84,17.52
730701.95,32.74,13.87,391349.28,17.53
730833.84,32.75,13.88,391242.14,17.53
730471.12,32.74,13.87,390938.6,17.52
730466.49,32.76,13.89,390930.86,17.53
730273.9,32.76,13.89,391676.8,17.57
730514.03,32.78,13.91,391737.91,17.58
730315.63,32.77,13.9,391550.46,17.57
730123.04,32.78,13.91,391746.41,17.59
730123.04,32.78,13.91,391746.41,17.59
729963.5,32.79,13.92,391743.29,17.6
729599.91,32.78,13.91,391655.8,17.6
729840.03,32.8,13.93,391627.49,17.6
729840.03,32.8,13.93,391627.49,17.6
729647.44,32.8,13.93,391845.07,17.62
729647.44,32.8,13.93,391845.07,17.62
729647.44,32.8,13.93,391845.07,17.62
729642.81,32.81,13.94,391731.06,17.62
729450.22,32.82,13.95,391618.55,17.62
729450.22,32.82,13.95,391618.55,17.62
729276.48,32.83,13.96,392892.15,17.69
729746.15,32.86,13.99,393348.4,17.71
729746.15,32.86,13.99,393348.4,17.71
729586.61,32.86,13.99,393354.57,17.72
729872.23,32.88,14.01,393386.26,17.72
729867.6,32.89,14.02,393366.35,17.73
730107.72,32.91,14.04,393344.89,17.73
730107.72,32.91,14.04,393344.89,17.73
729915.13,32.92,14.05,393482.07,17.75
729910.51,32.93,14.06,393393.21,17.75
729717.92,32.94,14.07,393447.34,17.76
729721.99,32.94,14.07,393450.95,17.76
729538.82,32.94,14.07,393534.26,17.77
729204.02,32.93,14.06,393091.31,17.75
729204.02,32.93,14.06,393115.04,17.75
729204.02,32.93,14.06,393098.43,17.75
728926.99,32.93,14.06,392793.35,17.74
728926.99,32.93,14.06,392793.35,17.74
729108.06,32.94,14.07,393817.5,17.79
729381.23,32.96,14.09,393822.82,17.8
729188.64,32.97,14.1,393788.82,17.8
729184.01,32.98,14.11,393782.29,17.81
729184.5,32.98,14.11,393786.61,17.81
728991.91,32.99,14.12,393811.78,17.82
728799.32,32.99,14.12,393781.21,17.83
728931.2,33.01,14.14,394323.76,17.86
728931.2,33.01,14.14,394342.85,17.86
728738.61,33.02,14.15,394365.92,17.87
728546.02,33.02,14.15,394554.52,17.88
728548.06,33.02,14.15,394556.87,17.88
728294.83,33.02,14.15,394260.67,17.87
727959.17,33.01,14.14,393926.59,17.86
727801.2,33.0,14.13,393769.95,17.85
727438.49,32.99,14.12,393578.55,17.85
727278.94,33.0,14.13,393569.05,17.86
727278.94,33.0,14.13,393569.05,17.86
727278.94,33.0,14.13,393569.05,17.86
727086.35,33.01,14.13,393547.39,17.86
727086.35,33.01,14.13,393547.39,17.86
726893.76,33.01,14.14,393657.56,17.88
726701.17,33.02,14.15,393692.69,17.89
726696.54,33.03,14.16,393630.24,17.89
726691.92,33.04,14.17,393529.55,17.89
726687.29,33.05,14.18,393526.2,17.9
726492.55,33.05,14.18,393332.37,17.89
726740.84,33.07,14.2,394326.44,17.94
726515.93,33.06,14.19,394020.74,17.93
726515.93,33.06,14.19,394020.74,17.93
726544.34,33.07,14.2,394031.38,17.94
726784.47,33.09,14.22,394004.51,17.94
726784.47,33.09,14.22,394004.51,17.94
726779.84,33.1,14.23,393986.32,17.95
726554.88,33.1,14.23,394026.55,17.95
726686.76,33.11,14.24,393999.04,17.95
726494.17,33.12,14.25,393978.19,17.96
726494.17,33.12,14.25,393978.19,17.96
726301.58,33.13,14.26,394950.8,18.01
726534.96,33.15,14.28,395415.25,18.04
725947.25,33.14,14.27,394901.0,18.03
725947.25,33.14,14.27,394901.0,18.03
725947.25,33.14,14.27,394901.0,18.03
726312.34,33.16,14.29,394904.74,18.03
726307.72,33.18,14.3,394881.21,18.04
726115.13,33.18,14.31,394866.42,18.04
725922.54,33.19,14.32,394921.23,18.06
725922.54,33.19,14.32,394921.23,18.06
725729.94,33.19,14.32,394900.88,18.06
725725.32,33.21,14.34,394863.74,18.07
725615.57,33.2,14.33,394753.99,18.06
725610.94,33.21,14.34,394741.72,18.07
725418.35,33.22,14.35,395810.69,18.13
725422.42,33.22,14.35,395814.56,18.13
725262.87,33.23,14.36,395809.89,18.13
724867.97,33.22,14.35,395326.46,18.12
724863.34,33.23,14.36,395303.23,18.12
725195.39,33.25,14.38,395345.68,18.13
725002.8,33.26,14.39,395310.63,18.13
724810.21,33.26,14.39,395291.37,18.14
724617.62,33.27,14.4,395630.73,18.17
724617.62,33.27,14.4,395630.73,18.17
724425.03,33.28,14.41,395740.95,18.18
724117.56,33.27,14.4,395358.44,18.17
723915.55,33.28,14.41,395668.88,18.19
724188.72,33.3,14.43,395674.21,18.19
723826.0,33.29,14.42,395639.26,18.19
723633.41,33.29,14.42,395680.74,18.2
723633.41,33.29,14.42,395680.74,18.2
723873.54,33.31,14.44,395654.66,18.21
723680.95,33.32,14.45,395629.05,18.21
723488.36,33.32,14.45,395798.78,18.23
723295.77,33.33,14.46,395721.95,18.24
723070.8,33.33,14.45,395619.47,18.23
722878.21,33.33,14.46,396010.78,18.26
723118.33,33.35,14.48,396212.81,18.27
722958.79,33.36,14.49,396216.08,18.28
722766.2,33.36,14.49,396191.14,18.29
722573.61,33.37,14.5,396174.64,18.3
722188.43,33.38,14.51,396211.61,18.32
721995.84,33.39,14.52,396182.16,18.32
721995.84,33.39,14.52,396182.16,18.32
721803.25,33.4,14.53,396180.47,18.33
721610.65,33.4,14.53,396153.98,18.34
721451.11,33.41,14.54,396160.16,18.35
721451.11,33.41,14.54,396160.16,18.35
721451.11,33.41,14.54,396160.16,18.35
721258.52,33.42,14.55,396133.84,18.35
721253.89,33.43,14.56,396116.59,18.36
721061.3,33.44,14.57,396117.9,18.37
720868.71,33.44,14.57,396245.41,18.38
720868.71,33.44,14.57,396245.41,18.38
720868.71,33.44,14.57,396245.41,18.38
720676.12,33.45,14.58,396154.71,18.39
720671.49,33.46,14.59,396101.14,18.39
720478.9,33.47,14.6,396448.46,18.42
720507.32,33.48,14.61,396459.1,18.42
720314.73,33.49,14.62,396420.57,18.43
720314.73,33.49,14.62,396420.57,18.43
719952.01,33.48,14.61,396163.66,18.42
719952.01,33.48,14.61,396163.66,18.42
719952.01,33.48,14.61,396163.66,18.42
719952.01,33.48,14.61,396163.66,18.42
719759.42,33.49,14.62,396196.93,18.43
719759.42,33.49,14.62,396196.93,18.43
720160.91,33.51,14.64,396169.28,18.43
719686.59,33.5,14.63,396150.53,18.44
719681.96,33.51,14.64,396212.0,18.45
719681.96,33.51,14.64,396212.0,18.45
719489.37,33.52,14.65,396154.27,18.45
719296.78,33.52,14.65,396139.07,18.46
719104.19,33.53,14.66,396623.4,18.49
719104.19,33.53,14.66,396623.4,18.49
718944.64,33.54,14.67,396626.66,18.5
718940.02,33.55,14.68,396607.07,18.51
718747.42,33.56,14.69,396586.01,18.52
718531.46,33.55,14.68,396457.58,18.51
718338.87,33.56,14.69,396485.47,18.52
718146.28,33.56,14.69,396449.31,18.53
717953.69,33.57,14.7,396789.16,18.55
717800.08,33.58,14.71,396554.57,18.55
717802.11,33.58,14.71,396556.92,18.55
717570.54,33.58,14.71,396626.46,18.56
717410.99,33.59,14.72,396622.03,18.57
717218.4,33.6,14.73,396595.3,18.58
717550.45,33.62,14.75,396663.49,18.59
717357.86,33.63,14.76,396609.41,18.59
717165.27,33.63,14.76,396584.43,18.6
717160.64,33.65,14.77,396963.84,18.62
716968.05,33.65,14.78,396937.71,18.63
716968.05,33.65,14.78,396937.71,18.63
716963.42,33.66,14.79,397223.58,18.65
716803.88,33.67,14.8,397224.66,18.66
716611.29,33.68,14.81,397189.53,18.67
716606.66,33.69,14.82,397225.43,18.68
716606.66,33.69,14.82,397225.43,18.68
716606.66,33.69,14.82,397225.43,18.68
716414.07,33.7,14.83,397201.18,18.68
716221.48,33.71,14.83,397179.58,18.69
716221.48,33.71,14.83,397179.58,18.69
716028.89,33.71,14.84,397317.35,18.71
716028.89,33.71,14.84,397317.35,18.71
715712.0,33.71,14.83,397244.33,18.71
715519.41,33.71,14.84,397099.45,18.71
715326.82,33.72,14.85,397276.88,18.73
714331.08,33.69,14.82,396281.14,18.69
714696.17,33.71,14.84,396284.88,18.69
714691.55,33.72,14.85,396261.35,18.7
714691.55,33.72,14.85,396261.35,18.7
714498.96,33.73,14.86,396246.56,18.71
714498.96,33.73,14.86,396246.56,18.71
714004.32,33.72,14.85,396263.32,18.71
713811.73,33.72,14.85,396239.96,18.72
713619.14,33.73,14.86,396368.98,18.74
713619.14,33.73,14.86,396368.98,18.74
713426.55,33.74,14.87,396334.64,18.74
713233.96,33.74,14.87,396273.02,18.75
713234.22,33.74,14.87,396278.21,18.75
713041.63,33.75,14.88,396442.77,18.77
712882.09,33.76,14.89,396448.94,18.77
712689.5,33.77,14.89,396424.92,18.78
712496.91,33.77,14.9,396404.59,18.79
711501.17,33.74,14.87,395411.09,18.75
711812.36,33.76,14.89,395506.32,18.76
711619.77,33.77,14.9,395442.5,18.77
711274.27,33.76,14.89,395405.56,18.77
711514.4,33.78,14.91,396298.68,18.81
711452.95,33.79,14.92,395920.63,18.81
711228.21,33.8,14.93,396080.44,18.82
711068.67,33.81,14.94,396083.7,18.83
710298.31,33.83,14.96,396171.35,18.87
710624.56,33.86,14.99,397363.12,18.93
710624.56,33.86,14.99,397331.52,18.93
710897.73,33.88,15.01,397336.9,18.94
710525.01,33.87,15.0,397308.1,18.94
710332.42,33.87,15.0,397297.72,18.95
710333.9,33.87,15.0,397332.42,18.95
710574.02,33.89,15.02,397618.75,18.97
710381.43,33.9,15.03,397577.16,18.97
710381.43,33.9,15.03,397623.78,18.98
710381.43,33.9,15.03,397623.78,18.98
710126.79,33.89,15.02,398316.03,19.01
710395.18,33.91,15.04,398609.66,19.03
711203.57,33.96,15.09,399166.09,19.06
710848.15,33.96,15.09,399429.34,19.08
710710.5,33.96,15.09,399214.67,19.08
710738.92,33.97,15.1,399225.31,19.08
711070.96,33.99,15.12,399184.22,19.08
710676.06,33.98,15.11,399227.42,19.09
710916.18,34.0,15.13,399203.47,19.09
710723.59,34.01,15.14,399182.03,19.1
710531.0,34.02,15.15,399171.74,19.11
710531.98,34.02,15.15,399173.19,19.11
710531.98,34.02,15.15,399173.19,19.11
710339.39,34.02,15.15,399913.59,19.16
710339.39,34.02,15.15,399913.59,19.16
710334.77,34.04,15.17,399823.87,19.16
710176.8,34.03,15.16,399666.66,19.15
710176.8,34.03,15.16,399666.66,19.15
710176.8,34.03,15.16,399666.66,19.15
709984.21,34.04,15.17,399751.29,19.17
709611.49,34.03,15.16,399566.43,19.16
709639.91,34.04,15.17,399577.07,19.17
709447.32,34.05,15.18,399552.7,19.18
708451.58,34.02,15.15,398555.16,19.14
708258.99,34.03,15.16,398531.5,19.15
708066.4,34.03,15.16,398570.9,19.16
708061.77,34.05,15.18,398543.0,19.16
708061.77,34.05,15.18,398543.0,19.16
708061.77,34.05,15.18,398543.0,19.16
708057.15,34.06,15.19,398528.58,19.17
708057.15,34.06,15.19,398528.58,19.17
708466.35,34.08,15.21,399327.77,19.21
708466.35,34.08,15.21,399327.77,19.21
708461.72,34.1,15.22,399775.11,19.24
708302.18,34.11,15.23,399774.22,19.25
708109.58,34.11,15.24,399741.3,19.26
707916.99,34.12,15.25,399764.02,19.27
707724.4,34.13,15.25,399756.96,19.28
707724.4,34.13,15.25,399726.84,19.28
707531.81,34.13,15.26,399698.63,19.28
707339.22,34.14,15.27,399880.17,19.3
707334.6,34.15,15.28,399905.62,19.31
707334.6,34.15,15.28,399905.62,19.31
707142.0,34.16,15.29,399854.73,19.32
706982.46,34.17,15.3,399855.82,19.33
706982.46,34.17,15.3,399855.82,19.33
706982.46,34.17,15.3,399855.82,19.33
706982.46,34.17,15.3,399855.82,19.33
706982.46,34.17,15.3,399855.82,19.33
706825.31,34.17,15.29,399454.52,19.31
706632.72,34.17,15.3,399419.39,19.32
706440.13,34.18,15.31,399467.98,19.33
705995.49,34.17,15.3,399352.65,19.33
705990.86,34.18,15.31,399325.52,19.33
705798.27,34.19,15.32,399305.46,19.34
705798.27,34.19,15.32,399305.46,19.34
705793.65,34.2,15.33,399289.1,19.35
706033.77,34.22,15.35,399936.64,19.39
705841.18,34.23,15.36,399920.63,19.39
705841.18,34.23,15.36,399920.63,19.39
705869.6,34.24,15.37,399904.43,19.4
705677.01,34.25,15.38,399887.41,19.41
705507.39,34.26,15.39,399893.67,19.42
705507.39,34.26,15.39,399925.91,19.42
705314.8,34.27,15.39,399979.0,19.43
705310.18,34.28,15.41,399941.27,19.44
704314.44,34.25,15.38,398943.87,19.4
703951.72,34.24,15.37,398746.04,19.39
703759.13,34.25,15.37,398722.08,19.4
702948.49,34.27,15.4,398687.84,19.44
702755.9,34.28,15.41,398680.66,19.45
702563.31,34.29,15.42,398676.53,19.46
702563.31,34.29,15.42,398654.03,19.46
702563.31,34.29,15.42,398654.03,19.46
702563.31,34.29,15.42,398678.73,19.46
702370.72,34.29,15.43,399047.44,19.48
702356.03,34.31,15.44,399043.53,19.49
702153.37,34.31,15.45,399024.56,19.5
702138.67,34.33,15.46,399387.64,19.53
702411.84,34.35,15.48,399393.02,19.53
702543.73,34.37,15.5,399357.23,19.54
702351.14,34.37,15.51,399408.68,19.55
702158.55,34.38,15.51,399367.66,19.55
701795.83,34.37,15.5,399347.07,19.56
701603.24,34.38,15.51,399600.64,19.58
701410.65,34.39,15.52,399437.54,19.58
701218.06,34.39,15.52,399777.23,19.61
701025.47,34.4,15.53,399674.05,19.61
701298.64,34.42,15.55,399679.38,19.62
701004.16,34.41,15.54,399434.14,19.61
700811.57,34.42,15.55,399402.67,19.62
700806.95,34.43,15.57,399393.61,19.62
700614.36,34.44,15.57,399431.59,19.64
700421.76,34.45,15.58,399460.22,19.65
700229.17,34.46,15.59,399459.21,19.66
700004.21,34.45,15.58,399383.12,19.66
700244.33,34.47,15.6,400183.97,19.7
700051.74,34.48,15.61,400096.74,19.7
699699.61,34.49,15.63,400113.72,19.73
699507.02,34.5,15.63,400079.05,19.73
699507.02,34.5,15.63,400074.69,19.73
699138.59,34.49,15.62,399807.93,19.72
699378.71,34.51,15.64,399788.71,19.73
699510.59,34.53,15.66,399877.84,19.74
699318.0,34.54,15.67,399918.68,19.75
699318.0,34.54,15.67,399918.68,19.75
699125.41,34.54,15.68,399844.94,19.76
698932.82,34.55,15.68,400543.96,19.8
698961.24,34.57,15.7,400554.6,19.81
698768.65,34.57,15.71,400510.8,19.82
698576.06,34.58,15.71,400601.86,19.83
698383.47,34.59,15.72,400511.43,19.84
698385.5,34.59,15.72,400520.43,19.84
698192.91,34.6,15.73,401048.23,19.87
697820.2,34.59,15.72,400639.57,19.86
697646.45,34.6,15.73,400688.16,19.87
697351.98,34.59,15.72,400409.66,19.86
697337.93,34.6,15.73,399900.22,19.84
697337.93,34.6,15.73,399900.22,19.84
697660.55,34.62,15.75,400750.86,19.89
697501.01,34.63,15.76,400754.12,19.9
697308.42,34.64,15.77,400730.71,19.91
697115.83,34.65,15.78,400712.68,19.91
697007.37,34.64,15.77,400604.23,19.91
696622.19,34.66,15.79,400598.81,19.93
696617.56,34.67,15.8,400849.93,19.95
696567.56,34.67,15.8,400799.93,19.95
696562.94,34.68,15.81,400896.82,19.96
696370.35,34.69,15.82,400870.7,19.97
696370.35,34.69,15.82,400870.7,19.97
696170.18,34.69,15.82,400634.89,19.96
696010.64,34.7,15.83,400634.0,19.97
695818.05,34.7,15.83,400603.74,19.98
695813.42,34.72,15.85,400597.5,19.99
695813.42,34.72,15.85,400597.5,19.99
695620.83,34.73,15.86,400635.38,20.0
695428.24,34.73,15.86,400601.95,20.01
695668.36,34.75,15.88,400587.3,20.01
695668.36,34.75,15.88,400587.3,20.01
695475.77,34.76,15.89,401085.83,20.05
695471.15,34.77,15.91,401338.82,20.07
695098.43,34.76,15.9,400966.43,20.05
695126.85,34.78,15.91,400977.07,20.06
694934.26,34.79,15.92,400934.81,20.07
694929.63,34.8,15.93,400974.99,20.08
694737.04,34.81,15.94,400944.26,20.09
