ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1203,6196,3756530,6212,3884530
1203,6196,3756750,6212,3884750
1203,6196,3758750,6212,3886750
1203,6196,3759750,6212,3887750
1203,6196,3760750,6212,3888750
1203,6196,3761750,6212,3889750
1203,6196,3762750,6212,3890750
1203,6196,3762970,6212,3890970
1203,6196,3763970,6212,3891970
1203,6196,3764970,6212,3892970
1203,6196,3765620,6212,3893620
1203,6196,3765620,6212,3893620
1203,6196,3766620,6212,3894620
1203,6196,3767620,6212,3895620
1203,6196,3767940,6212,3895940
1203,6196,3768940,6212,3896940
1203,6196,3769750,6212,3897750
1203,6196,3770560,6212,3898560
1203,6196,3771560,6212,3899560
1203,6196,3772370,6212,3900370
1203,6196,3773370,6212,3901370
1203,6196,3774370,6212,3902370
1203,6196,3775370,6212,3903370
1203,6196,3776370,6212,3904370
1203,6196,3777180,6212,3905180
1203,6196,3778180,6212,3906180
1203,6196,3779180,6212,3907180
1203,6196,3779180,6212,3907180
1203,6196,3780180,6212,3908180
1203,6196,3781180,6212,3909180
1203,6196,3781180,6212,3909180
1203,6196,3782180,6212,3910180
1203,6196,3783180,6212,3911180
1203,6196,3784180,6212,3912180
1203,6196,3785180,6212,3913180
1203,6196,3786180,6212,3914180
1203,6196,3787180,6212,3915180
1203,6196,3788180,6212,3916180
1203,6196,3788640,6212,3916640
1203,6196,3789640,6212,3917640
1203,6196,3790640,6212,3918640
1203,6196,3791450,6212,3919450
1203,6196,3791450,6212,3919450
1203,6196,3792260,6212,3920260
1203,6196,3792630,6212,3920630
1203,6196,3793630,6212,3921630
1203,6196,3794440,6212,3922440
1203,6196,3795440,6212,3923440
1203,6196,3797440,6212,3925440
1203,6196,3797440,6212,3925440
1203,6196,3798250,6212,3926250
1203,6196,3799250,6212,3927250
1203,6196,3799840,6212,3927840
1203,6196,3800840,6212,3928840
1203,6196,3801840,6212,3929840
1203,6196,3802840,6212,3930840
1203,6196,3803160,6212,3931160
1203,6196,3803620,6212,3931620
1203,6196,3804430,6212,3932430
1203,6196,3805430,6212,3933430
1203,6196,3806430,6212,3934430
1203,6196,3806900,6212,3934900
1203,6196,3807900,6212,3935900
1203,6196,3808370,6212,3936370
1203,6196,3808690,6212,3936690
1203,6196,3809690,6212,3937690
1203,6196,3810690,6212,3938690
1203,6196,3811690,6212,3939690
1203,6196,3812020,6212,3940020
1203,6196,3812020,6212,3940020
1203,6196,3813020,6212,3941020
1203,6196,3813020,6212,3941020
1204,6197,3813020,6212,3941020
1204,6197,3814020,6212,3942020
1204,6197,3815020,6212,3943020
1204,6197,3815830,6212,3943830
1204,6197,3816830,6212,3944830
1204,6197,3817830,6212,3945830
1204,6197,3818640,6212,3946640
1204,6197,3819640,6212,3947640
1204,6197,3820110,6212,3948110
1204,6197,3821110,6212,3949110
1204,6197,3822110,6212,3950110
1204,6197,3826110,6212,3954110
1204,6197,3827110,6212,3955110
1204,6197,3827110,6212,3963110
1204,6197,3827110,6212,3963110
1204,6197,3828110,6212,3964110
1204,6197,3829110,6212,3965110
1204,6197,3830110,6212,3966110
1204,6197,3831110,6212,3967110
1204,6197,3831920,6212,3967920
1204,6197,3832920,6212,3968920
1204,6197,3833920,6212,3969920
1204,6197,3834920,6212,3970920
1204,6197,3835920,6212,3971920
1204,6197,3836920,6212,3972920
1204,6197,3836920,6212,3972920
1204,6197,3837730,6212,3973730
1204,6197,3837960,6212,3973960
1204,6197,3838770,6212,3974770
1204,6197,3839770,6212,3975770
1204,6197,3839770,6212,3975770
1204,6197,3839770,6212,3975770
1204,6197,3839770,6212,3975770
1204,6197,3840770,6212,3976770
1204,6197,3841770,6212,3977770
1204,6197,3842090,6212,3978090
1204,6197,3842560,6212,3978560
1204,6197,3843030,6212,3979030
1204,6197,3843030,6212,3979030
1204,6197,3844030,6212,3980030
1204,6197,3845030,6212,3981030
1204,6197,3845350,6212,3981350
1204,6197,3846350,6212,3982350
1204,6197,3847350,6212,3983350
1204,6197,3848160,6212,3984160
1204,6197,3849160,6212,3985160
1204,6197,3849630,6212,3985630
1204,6197,3850440,6212,3986440
1204,6197,3850910,6212,3986910
1204,6197,3851910,6212,3987910
1204,6197,3852910,6212,3988910
1204,6197,3853910,6212,3989910
1204,6197,3854230,6212,3990230
1204,6197,3855230,6212,3991230
1204,6197,3856230,6212,3992230
1204,6197,3857230,6212,3993230
1204,6197,3857550,6212,3993550
1204,6197,3858020,6212,3994020
1204,6197,3859020,6212,3995020
1204,6197,3860020,6212,3996020
1204,6197,3860020,6212,3996020
1204,6197,3860670,6212,3996670
1204,6197,3860670,6212,4004670
1204,6197,3864670,6212,4008670
1204,6197,3865480,6212,4009480
1204,6197,3865950,6212,4009950
1205,6199,3866760,6212,4010760
1205,6199,3867760,6212,4011760
1205,6199,3868760,6212,4012760
1205,6199,3869230,6212,4013230
1205,6199,3870230,6212,4014230
1205,6199,3871230,6212,4015230
1205,6199,3872230,6212,4016230
1205,6199,3873230,6212,4017230
1205,6199,3874040,6212,4018040
1205,6199,3875040,6212,4019040
1205,6199,3875040,6212,4019040
1205,6199,3875510,6212,4019510
1205,6199,3876320,6212,4020320
1205,6199,3877130,6212,4021130
1205,6199,3878130,6212,4022130
1205,6199,3879130,6212,4023130
1205,6199,3880130,6212,4024130
1205,6199,3880130,6212,4024130
1205,6199,3881130,6212,4025130
1205,6199,3882130,6212,4026130
1205,6199,3882600,6212,4026600
1205,6199,3883600,6212,4027600
1205,6199,3884600,6212,4028600
1205,6199,3885600,6212,4029600
1205,6199,3885600,6212,4029600
1205,6199,3886600,6212,4030600
1205,6199,3887600,6212,4031600
1205,6199,3887600,6212,4031600
1205,6199,3888600,6212,4032600
1205,6199,3888830,6212,4032830
1205,6199,3889830,6212,4033830
1205,6199,3890150,6212,4034150
1205,6199,3890150,6212,4034150
1205,6199,3890620,6212,4034620
1205,6199,3890620,6212,4034620
1205,6199,3891090,6212,4035090
1205,6199,3891410,6212,4035410
1205,6199,3892410,6212,4036410
1205,6199,3893410,6212,4037410
1205,6199,3893410,6212,4037410
1205,6199,3894410,6212,4038410
1205,6199,3894410,6212,4038410
1205,6199,3895410,6212,4039410
1205,6199,3896410,6212,4040410
1205,6199,3896730,6212,4040730
1205,6199,3897730,6212,4041730
1205,6199,3897730,6212,4041730
1205,6199,3897730,6212,4041730
1205,6199,3898730,6212,4042730
1205,6199,3899730,6212,4043730
1205,6199,3900730,6212,4044730
1205,6199,3901050,6212,4045050
1205,6199,3901050,6212,4045050
1205,6199,3901050,6212,4045050
1205,6199,3902050,6212,4046050
1205,6199,3903050,6212,4047050
1205,6199,3903050,6212,4047050
1205,6199,3903050,6212,4047050
1205,6199,3904050,6212,4048050
1205,6199,3905050,6212,4049050
1205,6199,3906050,6212,4050050
1205,6199,3906860,6212,4050860
1205,6199,3907860,6212,4051860
1205,6199,3908860,6212,4052860
1205,6199,3909670,6212,4053670
1205,6199,3909990,6212,4053990
1205,6199,3910310,6212,4054310
1205,6199,3911310,6212,4055310
1205,6199,3913310,6212,4057310
1205,6199,3913630,6212,4057630
1205,6199,3914630,6212,4058630
1205,6199,3915630,6212,4059630
1205,6199,3916630,6212,4060630
1205,6199,3916630,6212,4060630
1205,6199,3916860,6212,4060860
1205,6199,3917670,6212,4061670
1205,6199,3918140,6212,4062140
1205,6199,3918610,6212,4062610
1205,6199,3919420,6212,4063420
1205,6199,3920420,6212,4064420
1205,6199,3921420,6212,4065420
1205,6199,3922420,6212,4066420
1205,6199,3924420,6212,4068420
1205,6199,3924890,6212,4068890
1205,6199,3925890,6212,4069890
1205,6199,3925890,6212,4069890
1205,6199,3926890,6212,4070890
1205,6199,3927890,6212,4071890
1205,6199,3928480,6212,4072480
1205,6199,3928950,6212,4072950
1205,6199,3929760,6212,4073760
1205,6199,3929990,6212,4073990
1205,6199,3930990,6212,4074990
1205,6199,3931990,6212,4075990
1205,6199,3932990,6212,4076990
1205,6199,3933990,6212,4077990
1205,6199,3934990,6212,4078990
1205,6199,3935990,6212,4079990
1205,6199,3936310,6212,4080310
1205,6199,3936630,6212,4080630
1205,6199,3937100,6212,4081100
1205,6199,3938100,6212,4082100
1205,6199,3938100,6212,4082100
1205,6199,3938100,6212,4082100
1205,6199,3939100,6212,4083100
1205,6199,3939910,6212,4083910
1205,6199,3941910,6212,4085910
1205,6199,3942380,6212,4086380
1205,6199,3943380,6212,4087380
1205,6199,3944380,6212,4088380
1205,6199,3945380,6212,4089380
1206,6200,3946190,6212,4090190
1206,6200,3946190,6212,4090190
1206,6200,3947190,6212,4091190
1206,6200,3948190,6212,4092190
1206,6200,3949190,6212,4093190
1206,6200,3950190,6212,4094190
1206,6200,3950190,6212,4094190
1206,6200,3951190,6212,4095190
1206,6200,3951510,6212,4095510
1206,6200,3952510,6212,4096510
1206,6200,3953160,6212,4097160
1206,6200,3954160,6212,4098160
1206,6200,3955160,6212,4099160
1206,6200,3956160,6212,4100160
1206,6200,3960160,6212,4104160
1206,6200,3960160,6212,4104160
1206,6200,3961160,6212,4105160
1206,6200,3962160,6212,4106160
1206,6200,3963160,6212,4107160
1206,6200,3964160,6212,4108160
1206,6200,3965160,6212,4109160
1206,6200,3966160,6212,4110160
1206,6200,3966810,6212,4110810
1206,6200,3967810,6212,4111810
1206,6200,3968810,6212,4112810
1206,6200,3969030,6212,4113030
1206,6200,3969030,6212,4113030
1206,6200,3969030,6212,4113030
1206,6200,3970030,6212,4114030
1206,6200,3971030,6212,4115030
1206,6200,3971500,6212,4115500
1206,6200,3972150,6212,4116150
1206,6200,3973150,6212,4117150
1206,6200,3973620,6212,4117620
1206,6200,3973620,6212,4117620
1206,6200,3974620,6212,4118620
1206,6200,3975430,6212,4119430
1206,6200,3975430,6212,4119430
1206,6200,3975900,6212,4119900
1206,6200,3975900,6212,4119900
1206,6200,3976900,6212,4120900
1206,6200,3977900,6212,4121900
1206,6200,3978900,6212,4122900
1206,6200,3979900,6212,4123900
1206,6200,3980900,6212,4124900
1206,6200,3981710,6212,4125710
1206,6200,3982710,6212,4126710
1206,6200,3983710,6212,4127710
1207,6202,3984710,6212,4128710
1207,6202,3985360,6212,4129360
1207,6202,3986360,6212,4130360
1207,6202,3987360,6212,4131360
1207,6202,3987910,6212,4131910
1207,6202,3988720,6212,4132720
1207,6202,3989040,6212,4133040
1207,6202,3989040,6212,4133040
1207,6202,3989850,6212,4133850
1207,6202,3990850,6212,4134850
1207,6202,3991010,6212,4135010
1207,6202,3991480,6212,4135480
1207,6202,3991850,6212,4135850
1207,6202,3992660,6212,4136660
1207,6202,3993130,6212,4137130
1207,6202,3994130,6212,4138130
1207,6202,3994130,6212,4138130
1207,6202,3994590,6212,4138590
1207,6202,3995590,6212,4139590
1207,6202,3996400,6212,4140400
1207,6202,3997400,6212,4141400
1207,6202,3998050,6212,4142050
1207,6202,3999050,6212,4143050
1207,6202,4000050,6212,4144050
1207,6202,4000050,6212,4144050
1207,6202,4000050,6212,4152050
1207,6202,4000510,6212,4152510
1207,6202,4000980,6212,4152980
1207,6202,4000980,6212,4152980
1207,6202,4001980,6212,4153980
1207,6202,4002980,6212,4154980
1207,6202,4003980,6212,4155980
1208,6206,4004980,6212,4156980
1208,6206,4005300,6212,4157300
1208,6206,4006300,6212,4158300
1208,6206,4007300,6212,4159300
1208,6206,4008300,6212,4160300
1208,6206,4009300,6212,4161300
1208,6206,4009890,6212,4161890
1208,6206,4010890,6212,4162890
1208,6206,4011890,6212,4163890
1208,6206,4011890,6212,4163890
1208,6206,4012370,6212,4164370
1208,6206,4012370,6212,4164370
1208,6206,4013370,6212,4165370
1208,6206,4014020,6212,4166020
1208,6206,4014490,6212,4166490
1208,6206,4014600,6212,4166600
1208,6206,4014600,6212,4166600
1208,6206,4015600,6212,4167600
1208,6206,4016600,6212,4168600
1208,6206,4017410,6212,4169410
1208,6206,4018410,6212,4170410
1208,6206,4019410,6212,4171410
1208,6206,4020410,6212,4172410
1208,6206,4021410,6212,4173410
1208,6206,4021460,6212,4173460
1208,6206,4022460,6212,4174460
1208,6206,4023460,6212,4175460
1208,6206,4024010,6212,4176010
1208,6206,4025010,6212,4177010
1208,6206,4025330,6212,4177330
1208,6206,4025800,6212,4177800
1208,6206,4025800,6212,4177800
1208,6206,4026800,6212,4178800
1208,6206,4027450,6212,4179450
1208,6206,4028450,6212,4180450
1208,6206,4029260,6212,4181260
1208,6206,4029720,6212,4181720
1208,6206,4030530,6212,4182530
1208,6206,4031530,6212,4183530
1208,6206,4032530,6212,4184530
1208,6206,4033530,6212,4185530
1208,6206,4033530,6212,4185530
1208,6206,4034530,6212,4186530
1208,6206,4035000,6212,4187000
1208,6206,4035000,6212,4187000
1208,6206,4035470,6212,4187470
1208,6206,4036280,6212,4188280
1208,6206,4036280,6212,4196280
1208,6206,4036930,6212,4196930
1208,6206,4037740,6212,4197740
1208,6206,4038740,6212,4198740
1208,6206,4039740,6212,4199740
1208,6206,4040740,6212,4200740
1208,6206,4041740,6212,4201740
1208,6206,4042390,6212,4202390
1208,6206,4042620,6212,4202620
1208,6206,4043620,6212,4203620
1208,6206,4044430,6212,4204430
1208,6206,4045430,6212,4205430
1208,6206,4045430,6212,4213430
1208,6206,4046430,6212,4214430
1208,6206,4046430,6212,4214430
1208,6206,4047430,6212,4215430
1208,6206,4047430,6212,4215430
1208,6206,4047430,6212,4215430
1208,6206,4048430,6212,4216430
1208,6206,4048650,6212,4216650
1208,6206,4049120,6212,4217120
1208,6206,4049120,6212,4217120
1208,6206,4049930,6212,4217930
1208,6206,4050930,6212,4218930
1208,6206,4051930,6212,4219930
1208,6206,4052580,6212,4220580
1208,6206,4053050,6212,4221050
1209,6208,4054050,6212,4222050
1209,6208,4054050,6212,4222050
1209,6208,4055050,6212,4223050
1209,6208,4055050,6212,4223050
1209,6208,4056050,6212,4224050
1209,6208,4056860,6212,4224860
1209,6208,4056860,6212,4224860
1209,6208,4057020,6212,4225020
1209,6208,4058020,6212,4226020
1209,6208,4058020,6212,4226020
1209,6208,4059020,6212,4227020
1209,6208,4060020,6212,4228020
1209,6208,4061020,6212,4229020
1209,6208,4061020,6212,4229020
1209,6208,4061340,6212,4229340
1209,6208,4061810,6212,4229810
1209,6208,4062810,6212,4230810
1209,6208,4063810,6212,4231810
1209,6208,4064270,6212,4232270
1209,6208,4064590,6212,4232590
1209,6208,4065400,6212,4233400
1209,6208,4065400,6212,4233400
1209,6208,4066400,6212,4234400
1209,6208,4066770,6212,4234770
1209,6208,4066770,6212,4242770
1209,6208,4067580,6212,4243580
1209,6208,4067580,6212,4243580
1209,6208,4067580,6212,4243580
1209,6208,4068580,6212,4244580
1209,6208,4069580,6212,4245580
1209,6208,4070390,6212,4246390
1209,6208,4070860,6212,4246860
1209,6208,4071860,6212,4247860
1209,6208,4072860,6212,4248860
1209,6208,4073180,6212,4249180
1209,6208,4073500,6212,4249500
1209,6208,4073820,6212,4249820
1209,6208,4074820,6212,4250820
1209,6208,4074820,6212,4250820
1209,6208,4075820,6212,4251820
1209,6208,4075820,6212,4259820
1209,6208,4076820,6212,4260820
1209,6208,4077820,6212,4261820
1209,6208,4078630,6212,4262630
1209,6208,4079630,6212,4263630
1209,6208,4080100,6212,4264100
1209,6208,4081100,6212,4265100
1209,6208,4081570,6212,4265570
1209,6208,4081800,6212,4265800
1209,6208,4082800,6212,4266800
1209,6208,4083450,6212,4267450
1209,6208,4083450,6212,4275450
1209,6208,4084450,6212,4276450
1209,6208,4085450,6212,4277450
1209,6208,4086450,6212,4278450
1209,6208,4087260,6212,4279260
1209,6208,4088260,6212,4280260
1209,6208,4089070,6212,4281070
1209,6208,4089880,6212,4281880
1209,6208,4090880,6212,4282880
1209,6208,4091530,6212,4283530
1209,6208,4092530,6212,4284530
1209,6208,4093530,6212,4285530
1209,6208,4094530,6212,4286530
1209,6208,4095340,6212,4287340
1209,6208,4096150,6212,4288150
1209,6208,4096150,6212,4288150
1209,6208,4096150,6212,4296150
1209,6208,4097150,6212,4297150
1209,6208,4098150,6212,4298150
1209,6208,4098700,6212,4298700
1209,6208,4099700,6212,4299700
1209,6208,4100700,6212,4300700
1209,6208,4101160,6212,4301160
1209,6208,4101630,6212,4301630
1209,6208,4102630,6212,4302630
1209,6208,4103090,6212,4303090
1209,6208,4103410,6212,4303410
1209,6208,4104410,6212,4304410
1209,6208,4104730,6212,4304730
1209,6208,4105730,6212,4305730
1209,6208,4106200,6212,4306200
1209,6208,4107200,6212,4307200
1209,6208,4107200,6212,4307200
1209,6208,4107670,6212,4307670
1209,6208,4108670,6212,4308670
1209,6208,4109670,6212,4309670
1209,6208,4110320,6212,4310320
1209,6208,4111130,6212,4311130
1209,6208,4111940,6212,4311940
1209,6208,4111940,6212,4311940
1209,6208,4112940,6212,4312940
1209,6208,4113940,6212,4313940
1209,6208,4113940,6212,4321940
1209,6208,4114750,6212,4322750
1209,6208,4114750,6212,4322750
1209,6208,4115560,6212,4323560
1209,6208,4116560,6212,4324560
1209,6208,4117370,6212,4325370
1209,6208,4118370,6212,4326370
1209,6208,4119180,6212,4327180
1209,6208,4119990,6212,4327990
1209,6208,4119990,6212,4335990
1209,6208,4120990,6212,4336990
1209,6208,4121990,6212,4337990
1210,6209,4122450,6212,4338450
1210,6209,4123450,6212,4339450
1210,6209,4123450,6212,4339450
1210,6209,4124450,6212,4340450
1210,6209,4125450,6212,4341450
1210,6209,4126450,6212,4342450
1210,6209,4127260,6212,4343260
1210,6209,4128260,6212,4344260
1210,6209,4128260,6212,4344260
1210,6209,4128260,6212,4352260
1210,6209,4129070,6212,4353070
1210,6209,4129070,6212,4353070
1210,6209,4130070,6212,4354070
1210,6209,4131070,6212,4355070
1210,6209,4132070,6212,4356070
1210,6209,4133070,6212,4357070
1210,6209,4134070,6212,4358070
1210,6209,4135070,6212,4359070
1210,6209,4136070,6212,4360070
1210,6209,4137070,6212,4361070
1210,6209,4138070,6212,4362070
1210,6209,4138070,6212,4362070
1210,6209,4138880,6212,4362880
1210,6209,4138880,6212,4362880
1210,6209,4142880,6212,4366880
1210,6209,4143350,6212,4367350
1210,6209,4144350,6212,4368350
1210,6209,4146350,6212,4370350
1210,6209,4146820,6212,4370820
1210,6209,4146820,6212,4370820
1210,6209,4147820,6212,4371820
1210,6209,4148820,6212,4372820
1210,6209,4149290,6212,4373290
1210,6209,4150100,6212,4374100
1210,6209,4150570,6212,4374570
1210,6209,4150570,6212,4374570
1210,6209,4151570,6212,4375570
1210,6209,4152040,6212,4376040
1210,6209,4153040,6212,4377040
1210,6209,4153510,6212,4377510
1210,6209,4153970,6212,4377970
1210,6209,4154440,6212,4378440
1210,6209,4154910,6212,4378910
1210,6209,4155230,6212,4379230
1210,6209,4155700,6212,4379700
1210,6209,4156250,6212,4380250
1210,6209,4157250,6212,4381250
1210,6209,4158250,6212,4382250
1210,6209,4158250,6212,4382250
1210,6209,4158250,6212,4390250
1210,6209,4159250,6212,4391250
1210,6209,4159720,6212,4391720
1210,6209,4160720,6212,4392720
1210,6209,4161720,6212,4393720
1210,6209,4162190,6212,4394190
1210,6209,4163190,6212,4395190
1210,6209,4163190,6212,4403190
1210,6209,4163510,6212,4403510
1210,6209,4164510,6212,4404510
1210,6209,4165510,6212,4405510
1210,6209,4165510,6212,4405510
1210,6209,4166510,6212,4406510
1210,6209,4166980,6212,4406980
1210,6209,4166980,6212,4406980
1210,6209,4167300,6212,4407300
1210,6209,4168300,6212,4408300
1210,6209,4169110,6212,4409110
1210,6209,4169340,6212,4409340
1210,6209,4170340,6212,4410340
1210,6209,4171340,6212,4411340
1210,6209,4172340,6212,4412340
1210,6209,4173150,6212,4413150
1210,6209,4174150,6212,4414150
1210,6209,4175150,6212,4415150
1210,6209,4175150,6212,4415150
1210,6209,4176150,6212,4416150
1210,6209,4176470,6212,4416470
1210,6209,4176740,6212,4416740
1210,6209,4177220,6212,4417220
1210,6209,4178220,6212,4418220
1210,6209,4178870,6212,4418870
1210,6209,4179870,6212,4419870
1210,6209,4180870,6212,4420870
1210,6209,4181340,6212,4421340
1210,6209,4182340,6212,4422340
1210,6209,4182990,6212,4422990
1210,6209,4182990,6212,4422990
1210,6209,4183990,6212,4423990
1210,6209,4184990,6212,4424990
1210,6209,4185640,6212,4425640
1210,6209,4186640,6212,4426640
1210,6209,4186640,6212,4426640
1210,6209,4187640,6212,4427640
1210,6209,4191640,6212,4431640
1210,6209,4192640,6212,4432640
1210,6209,4193640,6212,4433640
1210,6209,4194640,6212,4434640
1210,6209,4195450,6212,4435450
1210,6209,4196450,6212,4436450
1210,6209,4197450,6212,4437450
1210,6209,4198450,6212,4438450
1210,6209,4198920,6212,4438920
1210,6209,4198920,6212,4438920
1210,6209,4199920,6212,4439920
1210,6209,4200920,6212,4440920
1210,6209,4201920,6212,4441920
1210,6209,4202390,6212,4442390
1210,6209,4203390,6212,4443390
1210,6209,4204390,6212,4444390
1210,6209,4204860,6212,4444860
1210,6209,4205510,6212,4445510
1210,6209,4206510,6212,4446510
1210,6209,4207510,6212,4447510
1210,6209,4208510,6212,4448510
1210,6209,4209510,6212,4449510
1210,6209,4210510,6212,4450510
1210,6209,4210980,6212,4450980
1210,6209,4211450,6212,4451450
1210,6209,4212450,6212,4452450
1210,6209,4213450,6212,4453450
1210,6209,4214450,6212,4454450
1210,6209,4215450,6212,4455450
1210,6209,4215910,6212,4455910
1210,6209,4216280,6212,4456280
1210,6209,4216600,6212,4456600
1210,6209,4217600,6212,4457600
1210,6209,4218410,6212,4458410
1210,6209,4218730,6212,4458730
1210,6209,4219200,6212,4459200
1210,6209,4220200,6212,4460200
1210,6209,4220200,6212,4460200
1210,6209,4221200,6212,4461200
1210,6209,4221430,6212,4461430
1210,6209,4222430,6212,4462430
1210,6209,4223240,6212,4463240
1210,6209,4223240,6212,4463240
1210,6209,4223240,6212,4463240
1210,6209,4223720,6212,4463720
1210,6209,4224720,6212,4464720
1210,6209,4225720,6212,4465720
1210,6209,4226530,6212,4466530
1210,6209,4227000,6212,4467000
1210,6209,4228000,6212,4468000
1210,6209,4228810,6212,4468810
1210,6209,4229620,6212,4469620
1210,6209,4230620,6212,4470620
1210,6209,4231620,6212,4471620
1210,6209,4232620,6212,4472620
1210,6209,4233620,6212,4473620
1210,6209,4234090,6212,4474090
1210,6209,4234900,6212,4474900
1210,6209,4235900,6212,4475900
1210,6209,4236710,6212,4476710
1210,6209,4236710,6212,4476710
1210,6209,4238710,6212,4478710
1210,6209,4238940,6212,4478940
1210,6209,4239100,6212,4479100
1210,6209,4240100,6212,4480100
1210,6209,4240320,6212,4480320
1210,6209,4240870,6212,4480870
1210,6209,4241340,6212,4481340
1210,6209,4241810,6212,4481810
1210,6209,4242810,6212,4482810
1210,6209,4243030,6212,4483030
1210,6209,4244030,6212,4484030
1210,6209,4245030,6212,4485030
1210,6209,4245500,6212,4485500
1210,6209,4246500,6212,4486500
1210,6209,4246870,6212,4486870
1210,6209,4247680,6212,4487680
1210,6209,4248680,6212,4488680
1210,6209,4249150,6212,4489150
1210,6209,4249620,6212,4489620
1210,6209,4250620,6212,4490620
1210,6209,4251090,6212,4491090
1210,6209,4252090,6212,4492090
1210,6209,4253090,6212,4493090
1210,6209,4254090,6212,4494090
1210,6209,4255090,6212,4495090
1210,6209,4256090,6212,4496090
1210,6209,4257090,6212,4497090
1210,6209,4258090,6212,4498090
1210,6209,4259090,6212,4499090
1210,6209,4259560,6212,4499560
1210,6209,4260560,6212,4500560
1210,6209,4260720,6212,4500720
1210,6209,4261190,6212,4501190
1210,6209,4262190,6212,4502190
1210,6209,4266190,6212,4506190
1210,6209,4267000,6212,4507000
1210,6209,4268000,6212,4508000
1210,6209,4269000,6212,4509000
1210,6209,4270000,6212,4510000
1210,6209,4271000,6212,4511000
1210,6209,4271470,6212,4511470
1210,6209,4271940,6212,4511940
1210,6209,4272940,6212,4512940
1210,6209,4273940,6212,4513940
1210,6209,4274410,6212,4514410
1210,6209,4275410,6212,4515410
1210,6209,4276060,6212,4516060
1210,6209,4276290,6212,4516290
1210,6209,4277290,6212,4517290
1210,6209,4278290,6212,4518290
1210,6209,4279290,6212,4519290
1210,6209,4280290,6212,4520290
1210,6209,4280290,6212,4520290
1210,6209,4280400,6212,4520400
1210,6209,4281400,6212,4521400
1210,6209,4281400,6212,4521400
1210,6209,4282400,6212,4522400
1210,6209,4282870,6212,4522870
1210,6209,4283340,6212,4523340
1210,6209,4287340,6212,4527340
1210,6209,4288340,6212,4528340
1210,6209,4289150,6212,4529150
1210,6209,4290150,6212,4530150
1210,6209,4290150,6212,4530150
1210,6209,4290150,6212,4538150
1210,6209,4290150,6212,4538150
1210,6209,4291150,6212,4539150
1210,6209,4292150,6212,4540150
1210,6209,4292380,6212,4540380
1210,6209,4292850,6212,4540850
1210,6209,4293850,6212,4541850
1210,6209,4294070,6212,4542070
1210,6209,4294530,6212,4542530
1210,6209,4295530,6212,4543530
1210,6209,4295530,6212,4543530
1210,6209,4296530,6212,4544530
1210,6209,4297340,6212,4545340
1210,6209,4298340,6212,4546340
1210,6209,4298810,6212,4546810
1210,6209,4299620,6212,4547620
1210,6209,4299940,6212,4547940
1210,6209,4300410,6212,4548410
1210,6209,4301410,6212,4549410
1210,6209,4301730,6212,4549730
1210,6209,4302540,6212,4550540
1210,6209,4303540,6212,4551540
1210,6209,4303540,6212,4551540
1211,6210,4304130,6212,4552130
1211,6210,4304680,6212,4552680
1211,6210,4305330,6212,4553330
1211,6210,4306330,6212,4554330
1211,6210,4306330,6212,4554330
1211,6210,4307330,6212,4555330
1211,6210,4307330,6212,4555330
1211,6210,4308330,6212,4556330
1211,6210,4309330,6212,4557330
1211,6210,4310140,6212,4558140
1211,6210,4310460,6212,4558460
1211,6210,4311270,6212,4559270
1211,6210,4312270,6212,4560270
1211,6210,4313270,6212,4561270
1211,6210,4313740,6212,4561740
1211,6210,4313740,6212,4561740
1211,6210,4314740,6212,4562740
1211,6210,4315740,6212,4563740
1211,6210,4316550,6212,4564550
1211,6210,4316550,6212,4564550
1211,6210,4317550,6212,4565550
1211,6210,4318020,6212,4566020
1211,6210,4318340,6212,4566340
1211,6210,4319340,6212,4567340
1211,6210,4319340,6212,4567340
1211,6210,4320340,6212,4568340
1211,6210,4321340,6212,4569340
1211,6210,4321340,6212,4569340
1211,6210,4322340,6212,4570340
1211,6210,4322660,6212,4570660
1211,6210,4322660,6212,4570660
1211,6210,4322660,6212,4570660
1211,6210,4323660,6212,4571660
1211,6210,4324660,6212,4572660
1211,6210,4324980,6212,4572980
1211,6210,4325980,6212,4573980
1211,6210,4326980,6212,4574980
1211,6210,4327980,6212,4575980
1211,6210,4327980,6212,4575980
1211,6210,4328980,6212,4576980
1211,6210,4328980,6212,4576980
1211,6210,4329790,6212,4577790
1211,6210,4330790,6212,4578790
1211,6210,4330790,6212,4578790
1211,6210,4331790,6212,4579790
1211,6210,4332600,6212,4580600
1211,6210,4333600,6212,4581600
1211,6210,4333830,6212,4581830
1211,6210,4334830,6212,4582830
1211,6210,4335830,6212,4583830
