ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
946751.62,41.47,28.13,672748.69,29.47
946791.85,41.49,28.14,673465.83,29.51
946591.46,41.48,28.14,673321.49,29.51
946442.98,41.49,28.15,674108.92,29.55
946294.51,41.5,28.16,674196.89,29.57
946146.04,41.52,28.17,674106.0,29.58
946018.8,41.53,28.18,674033.67,29.59
945896.31,41.54,28.2,673987.76,29.6
945747.84,41.55,28.21,674636.85,29.64
946122.99,41.58,28.23,675143.1,29.67
946498.14,41.6,28.25,675463.51,29.69
946225.92,41.59,28.25,675294.7,29.68
946077.45,41.61,28.26,675870.03,29.72
946077.45,41.61,28.26,676193.57,29.74
946163.12,41.61,28.27,677251.06,29.78
946014.65,41.62,28.28,677177.98,29.79
946054.88,41.64,28.29,677194.67,29.8
945757.94,41.66,28.32,677106.52,29.83
945447.06,41.66,28.31,676674.28,29.81
945317.58,41.67,28.33,676671.03,29.83
945169.11,41.68,28.34,676640.15,29.84
945020.64,41.69,28.35,676840.7,29.86
944596.76,41.69,28.35,676303.82,29.85
944639.22,41.69,28.35,677955.09,29.92
944490.75,41.7,28.36,678698.36,29.97
944342.27,41.71,28.37,679274.43,30.01
944193.8,41.73,28.38,679321.9,30.02
944045.33,41.74,28.4,679227.68,30.03
944566.42,41.76,28.42,681764.77,30.14
944417.95,41.77,28.43,681663.16,30.15
944793.1,41.8,28.45,681365.01,30.14
944644.63,41.81,28.46,681287.98,30.15
944833.64,41.83,28.48,681342.84,30.16
944685.17,41.84,28.5,681271.22,30.17
944536.7,41.85,28.51,681499.4,30.2
944409.45,41.87,28.52,682522.6,30.26
943836.8,41.91,28.57,683853.73,30.37
943836.8,41.91,28.57,683805.99,30.37
943688.33,41.93,28.58,683791.4,30.38
943539.86,41.94,28.59,683635.73,30.39
944228.13,41.99,28.64,684963.16,30.46
944079.66,42.0,28.66,684990.39,30.47
943931.19,42.01,28.67,684906.82,30.48
943772.1,42.02,28.68,684695.04,30.49
943950.5,42.04,28.7,685432.66,30.53
943823.64,42.06,28.71,684728.74,30.51
943675.17,42.07,28.73,684642.62,30.52
943571.56,42.07,28.72,684607.99,30.52
943571.56,42.07,28.72,684567.17,30.52
943571.56,42.07,28.72,684567.17,30.52
943423.09,42.08,28.74,685035.79,30.56
943264.0,42.09,28.75,684931.72,30.56
942946.72,42.09,28.74,684575.87,30.55
943125.12,42.11,28.76,684842.12,30.58
942976.65,42.12,28.78,685201.44,30.61
943262.01,42.14,28.8,685285.94,30.62
943262.01,42.14,28.8,685285.94,30.62
943567.29,42.17,28.83,685705.12,30.65
943607.52,42.19,28.85,685634.11,30.66
943607.52,42.19,28.85,685974.61,30.67
943892.88,42.21,28.87,685707.59,30.67
944072.82,42.22,28.88,686287.12,30.69
943924.34,42.23,28.89,686216.6,30.7
943775.87,42.24,28.9,686309.87,30.72
943627.4,42.26,28.91,686235.31,30.73
943489.55,42.27,28.93,686104.25,30.74
943341.07,42.28,28.94,686031.63,30.75
943381.31,42.3,28.96,686027.94,30.76
943232.84,42.31,28.97,685980.87,30.77
943084.36,42.32,28.98,685939.42,30.78
942935.89,42.34,28.99,685826.31,30.79
943114.29,42.36,29.01,686703.82,30.84
942965.82,42.37,29.02,686807.42,30.86
942817.35,42.38,29.04,687083.17,30.89
942440.36,42.37,29.03,686503.47,30.87
942032.69,42.37,29.03,685878.97,30.85
942407.84,42.39,29.05,686223.74,30.87
942407.84,42.39,29.05,686756.5,30.89
942248.27,42.4,29.06,686164.22,30.88
942217.06,42.42,29.08,686491.8,30.91
942078.89,42.42,29.07,686373.81,30.9
942364.25,42.44,29.1,686299.26,30.91
942867.91,42.47,29.13,685789.3,30.89
943041.96,42.49,29.15,685177.24,30.87
942668.13,42.48,29.14,685030.7,30.87
942519.66,42.5,29.15,685270.54,30.9
942612.66,42.5,29.16,685326.9,30.9
943581.73,42.55,29.21,686919.35,30.98
943433.26,42.57,29.22,687391.51,31.01
943473.5,42.58,29.24,687254.03,31.02
943335.64,42.6,29.25,688079.61,31.07
943514.04,42.62,29.27,687989.43,31.08
943376.18,42.63,29.29,687909.14,31.09
943227.71,42.64,29.3,687444.83,31.08
943654.8,42.66,29.32,691972.33,31.28
943654.8,42.66,29.32,691972.33,31.28
944467.72,42.71,29.36,691877.02,31.29
944093.88,42.7,29.36,691971.83,31.3
945857.04,42.78,29.44,694331.14,31.4
945708.57,42.79,29.45,694281.39,31.42
945560.1,42.8,29.46,694377.83,31.43
945948.05,42.84,29.5,695500.32,31.5
945831.42,42.86,29.51,695233.0,31.5
946156.14,42.88,29.53,695173.3,31.5
946007.67,42.89,29.55,695141.97,31.52
945859.2,42.9,29.56,695259.82,31.54
945710.73,42.91,29.57,695462.64,31.56
945562.26,42.93,29.58,695381.23,31.57
945758.1,42.95,29.6,695438.34,31.58
945620.24,42.96,29.62,696442.77,31.64
945471.77,42.97,29.63,696529.14,31.66
945471.77,42.97,29.63,696585.43,31.66
946081.71,43.01,29.67,697272.36,31.7
946081.71,43.01,29.67,697272.36,31.7
946061.75,43.03,29.69,699268.33,31.8
946240.14,43.05,29.71,699400.26,31.82
946525.5,43.07,29.73,699471.87,31.83
946416.8,43.07,29.73,699781.31,31.85
946416.8,43.07,29.73,699876.04,31.85
946268.33,43.08,29.74,701087.35,31.92
946119.86,43.1,29.75,701582.47,31.96
946160.09,43.11,29.77,701929.97,31.98
946011.62,43.13,29.78,701993.72,32.0
945863.15,43.14,29.8,702326.83,32.03
945714.68,43.15,29.81,702233.42,32.04
945608.66,43.17,29.82,704206.09,32.15
946062.31,43.19,29.85,704573.42,32.16
945913.84,43.2,29.86,704660.12,32.18
945765.37,43.21,29.87,704957.16,32.21
946034.6,43.24,29.89,705088.06,32.23
945971.8,43.25,29.91,705987.72,32.28
946346.95,43.28,29.93,706969.04,32.33
946632.31,43.3,29.96,707076.06,32.34
946632.31,43.3,29.96,707051.97,32.34
946483.84,43.31,29.97,706752.53,32.34
946153.11,43.31,29.97,706536.54,32.34
946004.63,43.32,29.98,706575.42,32.36
946044.87,43.34,30.0,707359.27,32.41
946360.02,43.37,30.02,707854.5,32.44
946400.25,43.38,30.04,707683.57,32.44
946251.78,43.4,30.05,707452.56,32.44
946103.31,43.41,30.07,707386.25,32.46
945954.84,43.42,30.08,707474.16,32.48
945954.84,43.42,30.08,707454.3,32.47
945806.37,43.44,30.09,707361.99,32.49
946819.76,43.49,30.15,710085.44,32.62
946819.76,43.49,30.15,710085.44,32.62
947105.12,43.51,30.17,709981.75,32.62
947145.35,43.53,30.19,710085.29,32.64
947145.35,43.53,30.19,710085.29,32.64
946651.73,43.52,30.18,709816.46,32.63
946681.35,43.54,30.2,711287.27,32.71
946532.88,43.55,30.21,711197.33,32.72
946384.41,43.57,30.22,711109.85,32.74
946235.94,43.58,30.24,711060.66,32.75
946108.7,43.59,30.25,711790.42,32.8
946287.1,43.62,30.27,712351.97,32.83
946731.55,43.64,30.3,712404.95,32.84
946871.68,43.67,30.32,715888.46,33.01
946911.91,43.69,30.34,715798.5,33.02
946763.44,43.7,30.36,715742.8,33.04
946763.44,43.7,30.36,715742.8,33.04
946614.97,43.71,30.37,715758.56,33.05
947091.88,43.73,30.39,718063.07,33.16
946868.16,43.74,30.4,718366.95,33.19
946868.16,43.74,30.4,718366.95,33.19
946868.16,43.74,30.4,718366.95,33.19
946730.3,43.76,30.41,717835.01,33.18
947182.45,43.78,30.44,718175.63,33.2
947467.81,43.81,30.46,717955.78,33.19
947635.08,43.81,30.47,718082.63,33.2
947132.68,43.81,30.46,718126.46,33.21
947085.93,43.82,30.48,719350.95,33.29
946937.46,43.84,30.49,719413.09,33.31
947115.85,43.86,30.52,719308.89,33.31
948231.79,43.92,30.58,719828.96,33.34
948083.32,43.93,30.59,719715.85,33.35
948083.32,43.93,30.59,719959.7,33.36
947934.85,43.95,30.6,719840.03,33.37
947961.32,43.95,30.61,720006.81,33.38
947812.85,43.96,30.62,719892.52,33.39
947853.08,43.98,30.64,719420.06,33.38
947853.08,43.98,30.64,719400.56,33.38
948237.01,44.0,30.66,719491.61,33.39
948088.54,44.02,30.67,719365.17,33.4
948109.77,44.02,30.67,719434.86,33.4
947961.3,44.03,30.69,719207.72,33.41
947812.83,44.04,30.7,719122.72,33.42
947664.36,44.06,30.71,719301.85,33.44
947664.36,44.06,30.71,719415.63,33.45
948039.51,44.08,30.74,719414.18,33.45
948286.1,44.1,30.76,719563.69,33.47
948127.01,44.12,30.77,719341.14,33.47
947978.54,44.13,30.79,719463.73,33.49
948272.09,44.15,30.81,719400.01,33.5
948046.82,44.15,30.8,719144.85,33.49
948087.06,44.17,30.82,719172.37,33.5
948087.06,44.17,30.82,719172.37,33.5
947938.59,44.18,30.84,719545.34,33.54
947716.39,44.18,30.83,719409.88,33.54
947716.39,44.18,30.83,719409.88,33.54
947756.62,44.2,30.85,720381.62,33.59
947756.62,44.2,30.85,720307.33,33.59
947756.62,44.2,30.85,720259.18,33.59
947608.15,44.21,30.87,720350.3,33.61
947188.88,44.21,30.87,719698.44,33.59
947229.12,44.23,30.89,719776.3,33.61
947535.71,44.25,30.91,719759.74,33.62
947387.23,44.27,30.92,719703.31,33.63
947238.76,44.28,30.94,720088.72,33.66
948569.25,44.35,31.01,720317.43,33.68
948343.98,44.35,31.0,720159.24,33.68
948719.13,44.37,31.03,719919.91,33.67
948560.04,44.38,31.04,719863.84,33.68
948560.04,44.38,31.04,719863.84,33.68
948411.57,44.4,31.05,720017.59,33.71
948411.57,44.4,31.05,720017.59,33.71
948263.1,44.41,31.07,719948.65,33.72
948114.63,44.43,31.08,719901.47,33.73
948154.86,44.44,31.1,719949.22,33.75
948027.62,44.46,31.12,719780.38,33.75
947653.79,44.45,31.11,719407.07,33.74
947505.32,44.47,31.12,719314.61,33.76
947790.68,44.49,31.14,719792.22,33.79
948235.13,44.51,31.17,720962.47,33.84
948086.66,44.53,31.18,721063.21,33.87
948265.06,44.55,31.21,721350.87,33.89
948265.06,44.55,31.21,721350.87,33.89
948116.59,44.56,31.22,721342.34,33.9
947968.11,44.58,31.23,721583.33,33.93
947819.64,44.59,31.25,721541.44,33.95
947859.88,44.61,31.27,722494.48,34.0
947168.32,44.6,31.26,721757.99,33.99
947208.55,44.62,31.27,721678.25,33.99
946676.79,44.61,31.27,721146.49,33.98
946528.32,44.62,31.28,721262.39,34.0
946504.81,44.64,31.29,721133.68,34.01
946356.34,44.65,31.31,721219.04,34.03
946207.87,44.66,31.32,721141.76,34.04
946080.63,44.68,31.34,722505.79,34.12
946120.86,44.7,31.36,722329.03,34.13
945632.72,44.69,31.35,722081.66,34.13
945664.56,44.69,31.35,723896.8,34.21
945664.56,44.69,31.35,723896.8,34.21
945537.32,44.71,31.37,723973.99,34.23
945388.85,44.72,31.38,724592.88,34.28
945505.43,44.74,31.4,725380.52,34.32
945356.96,44.75,31.41,725569.52,34.35
945208.49,44.77,31.43,725474.58,34.36
945512.65,44.79,31.45,726914.93,34.44
945138.82,44.79,31.44,726816.3,34.44
944990.35,44.8,31.46,726754.59,34.45
944571.6,44.79,31.45,726338.18,34.44
944946.75,44.81,31.47,726489.03,34.45
944838.87,44.83,31.49,725863.21,34.44
944651.46,44.83,31.48,725827.35,34.44
944502.99,44.84,31.5,725650.31,34.45
944788.35,44.87,31.52,725533.48,34.45
944682.72,44.88,31.54,727472.76,34.56
944682.72,44.88,31.54,727472.76,34.56
945385.36,44.93,31.58,728710.7,34.63
945236.89,44.94,31.6,728358.99,34.63
945168.91,44.96,31.61,728522.59,34.65
945347.31,44.98,31.64,729031.45,34.69
945318.43,45.0,31.65,728103.12,34.66
945358.66,45.02,31.67,727752.73,34.65
945358.66,45.02,31.67,727696.59,34.65
945220.8,45.03,31.69,727702.62,34.67
945072.33,45.05,31.7,727952.11,34.7
945072.33,45.05,31.7,727952.11,34.7
945090.53,45.06,31.72,727951.65,34.71
945090.53,45.06,31.72,728850.08,34.75
945130.76,45.08,31.74,729452.42,34.79
945185.73,45.11,31.76,729626.05,34.82
945240.32,45.13,31.78,728691.01,34.79
945091.84,45.14,31.8,729364.51,34.84
944726.85,45.14,31.8,729050.47,34.84
944767.08,45.16,31.82,728969.49,34.85
944767.08,45.16,31.82,728969.49,34.85
944618.61,45.18,31.83,728905.45,34.86
945112.22,45.22,31.88,728991.99,34.88
945039.63,45.23,31.88,728806.4,34.88
944891.16,45.24,31.9,728699.49,34.89
944891.16,45.24,31.9,728699.49,34.89
944742.69,45.26,31.91,728158.78,34.88
944594.22,45.27,31.93,728609.15,34.92
944445.75,45.29,31.94,728520.97,34.93
944143.89,45.29,31.94,727730.42,34.91
944009.01,45.3,31.96,727308.14,34.9
944009.01,45.3,31.96,727245.61,34.9
944009.01,45.3,31.96,727245.61,34.9
943506.6,45.3,31.95,726803.65,34.89
943506.6,45.3,31.95,726779.51,34.89
943358.13,45.31,31.97,727222.36,34.93
943209.66,45.33,31.98,727816.72,34.98
943061.19,45.34,32.0,727740.09,34.99
942912.72,45.36,32.01,727463.11,34.99
942849.92,45.37,32.03,728369.97,35.05
942701.45,45.39,32.05,728307.2,35.07
942552.98,45.4,32.06,728236.93,35.08
942404.5,45.42,32.08,728924.11,35.13
942536.68,45.45,32.1,728711.6,35.14
942536.68,45.45,32.1,728711.6,35.14
942576.91,45.47,32.12,728839.43,35.16
942576.91,45.47,32.12,728821.34,35.16
942073.85,45.53,32.19,729270.27,35.25
942798.25,45.58,32.23,730568.46,35.32
942660.4,45.59,32.25,730333.95,35.32
942363.46,45.62,32.28,730675.37,35.37
942679.94,45.65,32.3,730571.13,35.38
942862.15,45.66,32.31,731863.01,35.44
942713.68,45.67,32.33,732662.22,35.49
942565.21,45.69,32.34,732588.06,35.51
942952.29,45.71,32.37,733476.53,35.56
942643.01,45.72,32.37,732806.9,35.54
943191.07,45.75,32.41,732470.05,35.53
943293.91,45.76,32.42,732686.77,35.54
943354.18,45.78,32.44,735715.43,35.71
943639.54,45.81,32.47,736202.42,35.74
943491.07,45.82,32.48,736081.2,35.75
943129.67,45.82,32.47,735810.77,35.75
943423.21,45.84,32.5,734870.58,35.71
943051.2,45.83,32.49,734570.62,35.7
943336.56,45.86,32.51,736127.28,35.78
943711.71,45.88,32.54,736390.17,35.8
944007.68,45.91,32.56,736565.72,35.82
943816.36,45.91,32.57,736246.29,35.81
945351.99,46.01,32.66,736478.62,35.84
946779.34,46.1,32.76,736737.33,35.87
946779.34,46.1,32.76,736737.33,35.87
946779.34,46.1,32.76,736737.33,35.87
946630.87,46.12,32.77,737296.17,35.92
946916.23,46.14,32.8,737281.76,35.93
946767.76,46.15,32.81,737239.12,35.94
946619.28,46.17,32.83,737330.96,35.96
946904.64,46.19,32.85,737281.92,35.97
947618.9,46.25,32.91,737488.62,36.0
947618.9,46.25,32.91,737488.62,36.0
947394.19,46.25,32.9,736932.71,35.97
947245.72,46.26,32.92,736842.98,35.99
947118.48,46.28,32.94,737893.71,36.06
947259.44,46.29,32.94,738370.39,36.08
947100.36,46.3,32.96,738300.72,36.09
947385.72,46.33,32.98,738089.61,36.09
947925.14,46.35,33.01,738679.23,36.12
948300.29,46.38,33.04,739362.32,36.16
948151.82,46.39,33.05,739304.19,36.17
948192.05,46.41,33.07,738818.76,36.17
948636.5,46.44,33.1,739354.98,36.2
948445.19,46.45,33.11,739244.29,36.21
948296.72,46.47,33.13,740261.75,36.28
948148.25,46.49,33.14,740671.45,36.31
948188.48,46.51,33.16,740618.01,36.33
948040.01,46.52,33.18,740753.78,36.35
947891.54,46.54,33.19,740740.26,36.37
948147.8,46.55,33.21,743033.66,36.48
950164.6,46.67,33.33,746037.25,36.65
950539.75,46.7,33.35,745974.21,36.65
950299.89,46.69,33.35,745732.16,36.64
950577.07,46.72,33.37,745947.4,36.66
950460.44,46.73,33.39,746009.65,36.68
950638.84,46.76,33.41,746891.18,36.74
950570.86,46.78,33.43,747622.15,36.79
950422.39,46.79,33.45,747423.76,36.8
950707.75,46.82,33.47,747842.05,36.83
950559.28,46.83,33.49,747827.92,36.84
950737.68,46.86,33.51,748025.84,36.87
950737.68,46.86,33.51,748096.82,36.87
950610.43,46.87,33.53,748217.89,36.89
950461.96,46.89,33.55,748149.63,36.91
950640.36,46.91,33.57,748046.3,36.92
950491.89,46.93,33.59,748632.07,36.96
950491.89,46.93,33.59,748568.32,36.96
950343.42,46.95,33.6,748615.9,36.98
949749.53,47.01,33.67,748849.12,37.07
949601.06,47.02,33.68,749020.35,37.09
949452.59,47.04,33.7,749453.46,37.13
949314.73,47.06,33.71,749075.07,37.13
949354.97,47.08,33.73,749189.65,37.15
949206.5,47.09,33.75,749100.99,37.17
949058.03,47.11,33.77,749924.74,37.23
948909.55,47.13,33.78,749809.34,37.24
948685.61,47.13,33.78,749614.64,37.24
948685.61,47.13,33.78,749742.54,37.24
948537.14,47.14,33.8,749761.46,37.26
947958.56,47.14,33.79,749060.72,37.25
947820.7,47.15,33.81,749916.06,37.31
948106.06,47.18,33.84,749807.26,37.31
947968.2,47.2,33.85,749594.92,37.32
947819.73,47.21,33.87,749722.43,37.34
947445.9,47.2,33.86,749352.92,37.33
947624.3,47.23,33.88,749852.25,37.37
947206.81,47.23,33.89,748952.14,37.35
947058.33,47.25,33.9,748584.07,37.35
946547.05,47.24,33.9,747925.71,37.33
946464.03,47.26,33.92,747878.94,37.35
946016.55,47.27,33.92,746905.27,37.32
945715.33,47.26,33.92,746912.42,37.33
946000.69,47.29,33.94,747049.94,37.34
946023.56,47.31,33.97,746721.73,37.34
945875.09,47.33,33.98,747810.31,37.42
945726.62,47.34,34.0,748237.75,37.46
945578.15,47.36,34.02,748143.84,37.47
945246.54,47.35,34.01,747533.52,37.45
945228.73,47.36,34.02,747381.25,37.45
945625.48,47.39,34.05,748357.26,37.5
945477.01,47.41,34.06,748231.27,37.52
945517.25,47.43,34.08,748121.0,37.53
946439.66,47.48,34.14,748271.31,37.54
946124.6,47.48,34.13,748043.67,37.54
947408.93,47.57,34.22,748054.89,37.56
947408.93,47.57,34.22,748032.68,37.56
947260.45,47.58,34.24,749279.15,37.64
947704.91,47.61,34.27,749437.77,37.65
947556.43,47.63,34.28,749251.78,37.66
947596.67,47.65,34.3,748825.45,37.65
947596.67,47.65,34.3,748825.45,37.65
947597.96,47.65,34.3,748845.32,37.65
948083.98,47.68,34.34,749136.0,37.68
947935.51,47.7,34.36,749748.0,37.73
947787.04,47.72,34.37,749683.84,37.74
947827.27,47.74,34.39,749653.03,37.76
947512.22,47.73,34.39,750303.53,37.8
947384.98,47.75,34.41,751230.42,37.86
947425.21,47.77,34.43,751167.4,37.88
947487.05,47.8,34.45,750869.18,37.88
947338.58,47.81,34.47,750699.77,37.89
947678.11,47.85,34.51,751174.09,37.93
947529.63,47.87,34.53,751414.8,37.96
947381.16,47.89,34.54,751278.17,37.97
947007.33,47.88,34.54,750904.86,37.96
947047.57,47.9,34.56,750868.63,37.98
946899.09,47.92,34.57,750795.42,37.99
946939.33,47.94,34.6,750239.12,37.98
946939.33,47.94,34.6,750188.11,37.98
946642.38,47.97,34.63,750767.44,38.05
947086.83,48.0,34.66,751180.47,38.07
946997.54,48.0,34.66,751253.9,38.08
946849.07,48.02,34.67,751157.36,38.09
947301.22,48.05,34.7,751646.34,38.12
947570.46,48.07,34.73,752874.18,38.2
947877.04,48.1,34.76,753575.98,38.24
948162.4,48.13,34.78,754264.17,38.28
948013.93,48.14,34.8,754339.33,38.31
948466.08,48.17,34.83,754348.17,38.31
948317.61,48.19,34.84,754525.52,38.34
948200.98,48.21,34.86,756041.6,38.44
948486.34,48.23,34.89,756857.04,38.49
948333.62,48.25,34.91,756540.3,38.49
948058.7,48.24,34.9,756850.09,38.51
948098.93,48.27,34.92,756789.75,38.53
947971.69,48.28,34.94,756627.3,38.54
948257.05,48.31,34.97,756582.01,38.55
948542.41,48.34,34.99,756867.2,38.57
948409.31,48.35,35.01,756823.11,38.59
948094.25,48.35,35.01,756556.2,38.58
947945.78,48.37,35.02,756716.1,38.61
947797.31,48.38,35.04,756751.84,38.63
947648.84,48.4,35.06,756688.25,38.65
947703.81,48.43,35.09,757115.18,38.69
947555.34,48.45,35.1,756999.01,38.7
947449.7,48.47,35.12,757717.69,38.76
948191.55,48.53,35.18,757542.69,38.77
948043.08,48.55,35.2,757365.57,38.78
948328.44,48.57,35.23,758237.56,38.84
948269.94,48.59,35.25,759155.51,38.9
948179.55,48.59,35.25,759155.95,38.91
947864.5,48.59,35.24,758892.11,38.9
947716.03,48.61,35.26,759089.01,38.93
947122.14,48.67,35.33,759107.61,39.01
947162.37,48.7,35.35,760306.33,39.09
947013.9,48.71,35.37,760213.86,39.11
946876.05,48.73,35.39,760232.87,39.13
946727.58,48.75,35.41,760131.88,39.14
946579.1,48.77,35.42,760429.68,39.18
946205.27,48.76,35.42,760055.58,39.17
946558.42,48.79,35.45,761387.61,39.25
946409.95,48.81,35.46,761322.75,39.26
946261.48,48.83,35.48,761524.65,39.29
945889.46,48.82,35.47,761089.16,39.28
945740.99,48.84,35.49,760999.96,39.3
945919.39,48.86,35.52,760904.98,39.3
946363.84,48.89,35.55,761083.56,39.32
946215.37,48.91,35.56,761845.78,39.38
946066.9,48.92,35.58,761755.5,39.39
945918.43,48.94,35.6,761740.46,39.41
945824.38,48.96,35.62,761230.31,39.41
945824.38,48.96,35.62,761254.6,39.41
946456.79,49.0,35.66,763440.29,39.52
946308.32,49.02,35.67,763425.25,39.54
946308.32,49.02,35.67,763557.45,39.55
946159.85,49.03,35.69,763658.52,39.58
946445.21,49.06,35.72,764742.4,39.64
946730.57,49.09,35.74,764807.7,39.65
946189.14,49.16,35.82,765831.9,39.79
948429.61,49.3,35.96,765949.85,39.82
948207.7,49.31,35.97,765110.2,39.79
948059.23,49.33,35.99,765130.94,39.81
948059.23,49.33,35.99,765044.37,39.81
948059.23,49.33,35.99,765044.37,39.81
948101.69,49.33,35.99,765188.83,39.82
947953.22,49.35,36.01,766227.5,39.89
947804.74,49.37,36.03,766147.23,39.91
948233.13,49.4,36.05,767285.15,39.97
947888.06,49.39,36.05,766894.61,39.96
947739.59,49.41,36.07,766811.49,39.98
948191.74,49.44,36.09,766896.68,39.99
948485.28,49.47,36.12,767353.09,40.02
948336.81,49.48,36.14,767928.29,40.07
948336.81,49.48,36.14,768133.94,40.08
948188.34,49.5,36.16,768073.01,40.1
948126.85,49.52,36.18,768253.43,40.12
947978.38,49.54,36.19,768181.25,40.14
948384.99,49.57,36.23,768678.94,40.18
948425.22,49.59,36.25,768538.22,40.19
948199.96,49.59,36.25,768347.34,40.18
947898.74,49.59,36.24,767979.32,40.17
947750.27,49.61,36.26,768431.09,40.22
948296.76,49.64,36.3,771501.98,40.39
948336.99,49.67,36.32,771446.08,40.4
948177.9,49.68,36.34,772161.78,40.46
949899.02,49.77,36.43,775052.33,40.61
949670.74,49.78,36.43,774711.04,40.61
949277.12,49.77,36.43,774106.12,40.59
949455.52,49.8,36.45,774666.16,40.63
949307.04,49.81,36.47,774556.81,40.64
950074.45,49.86,36.51,775198.39,40.68
949925.98,49.87,36.53,775213.22,40.7
949925.98,49.87,36.53,775213.22,40.7
949777.51,49.89,36.55,775163.15,40.72
949629.04,49.91,36.57,775694.0,40.77
949669.27,49.93,36.59,776683.07,40.84
949566.56,49.94,36.59,776532.62,40.84
949069.97,49.93,36.59,776094.02,40.83
948921.49,49.95,36.61,776154.1,40.86
948773.02,49.97,36.63,776207.48,40.88
948399.19,49.96,36.62,775832.94,40.87
951657.79,50.13,36.79,776937.55,40.93
951509.32,50.15,36.81,777035.7,40.96
951360.85,50.17,36.83,776655.83,40.96
951401.08,50.19,36.85,776974.7,40.99
951401.08,50.19,36.85,776974.7,40.99
951252.61,50.21,36.87,777145.09,41.02
951537.97,50.24,36.9,777026.91,41.03
951248.11,50.23,36.89,776737.86,41.02
951099.64,50.25,36.91,776766.03,41.04
951142.48,50.25,36.91,776811.8,41.04
951004.62,50.27,36.93,778229.55,41.14
950856.15,50.29,36.95,777617.63,41.13
950856.15,50.29,36.95,777611.24,41.13
950707.68,50.31,36.97,777331.55,41.14
950411.47,50.3,36.96,777083.37,41.13
950411.47,50.3,36.96,777103.1,41.13
950411.47,50.3,36.96,776908.43,41.12
950263.0,50.32,36.98,776802.62,41.14
950114.52,50.34,37.0,776735.16,41.16
950489.67,50.37,37.03,776485.93,41.15
950341.2,50.39,37.05,776475.9,41.17
950192.73,50.41,37.06,776460.86,41.19
950044.26,50.43,37.08,775878.93,41.18
951985.66,50.53,37.19,780021.46,41.4
951869.04,50.55,37.21,781490.41,41.5
951869.04,50.55,37.21,781490.41,41.5
951909.27,50.57,37.23,781852.29,41.54
951760.8,50.59,37.25,781757.93,41.56
952332.44,50.62,37.28,785991.61,41.78
952183.97,50.64,37.3,786000.79,41.8
952224.2,50.67,37.32,786020.52,41.82
952075.73,50.69,37.34,785916.77,41.84
951873.01,50.68,37.34,785693.31,41.83
951724.54,50.7,37.36,785708.83,41.86
951576.06,50.72,37.38,785691.1,41.88
951553.01,50.73,37.38,785611.1,41.88
951234.84,50.76,37.42,784798.23,41.88
951296.12,50.77,37.42,785178.17,41.9
953771.3,50.92,37.57,785472.36,41.93
953960.32,50.94,37.6,785513.71,41.95
954648.59,51.01,37.67,786313.39,42.01
954525.29,51.03,37.69,786812.85,42.06
954831.88,51.06,37.71,787315.82,42.1
955862.93,51.13,37.78,787878.78,42.14
956289.32,51.15,37.81,786404.5,42.07
955695.44,51.23,37.89,787283.25,42.2
955546.97,51.25,37.91,787269.79,42.23
955546.97,51.25,37.91,787269.79,42.23
955483.91,51.27,37.93,787085.22,42.24
955335.44,51.29,37.95,787027.82,42.26
955186.97,51.31,37.97,786957.94,42.28
955128.47,51.34,38.0,786891.64,42.3
956221.41,51.42,38.08,787736.27,42.36
956072.94,51.44,38.1,787701.23,42.38
955866.07,51.44,38.1,787359.92,42.37
955738.83,51.46,38.12,787297.58,42.39
955738.83,51.46,38.12,787275.78,42.39
955590.36,51.48,38.14,787217.06,42.41
955226.53,51.47,38.13,786797.74,42.4
955078.06,51.49,38.15,786863.18,42.42
955078.06,51.49,38.15,786908.02,42.43
954929.58,51.51,38.17,786906.28,42.45
954630.38,51.51,38.17,786758.92,42.45
954481.91,51.53,38.19,787133.76,42.5
954522.15,51.55,38.21,787095.45,42.51
954700.54,51.58,38.24,786973.35,42.52
954740.78,51.61,38.26,786362.49,42.51
954781.01,51.63,38.29,786961.48,42.56
954527.46,51.63,38.28,786669.4,42.55
954507.5,51.65,38.31,786696.04,42.57
954380.25,51.67,38.33,786135.76,42.57
954420.49,51.7,38.36,786085.12,42.58
954272.01,51.72,38.38,786028.88,42.6
954272.01,51.72,38.38,786028.88,42.6
954123.54,51.74,38.4,785960.72,42.62
954028.6,51.76,38.42,785944.27,42.64
953880.13,51.78,38.44,786020.01,42.67
953920.36,51.81,38.46,785959.59,42.69
953895.7,51.82,38.47,786608.34,42.73
953925.32,51.84,38.5,787725.54,42.81
953925.32,51.84,38.5,787769.99,42.81
