ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1188,6113,2871580,6212,2871580
1188,6113,2872580,6212,2872580
1188,6113,2873580,6212,2873580
1188,6113,2874580,6212,2874580
1188,6113,2875580,6212,2875580
1188,6113,2875810,6212,2875810
1188,6113,2876620,6212,2876620
1188,6113,2877620,6212,2877620
1188,6113,2878620,6212,2878620
1188,6113,2879430,6212,2879430
1188,6113,2880430,6212,2880430
1188,6113,2881430,6212,2881430
1188,6113,2882430,6212,2882430
1188,6113,2883430,6212,2883430
1188,6113,2884430,6212,2884430
1188,6113,2885430,6212,2885430
1188,6113,2885900,6212,2885900
1188,6113,2886900,6212,2886900
1188,6113,2887370,6212,2887370
1188,6113,2887690,6212,2887690
1188,6113,2888690,6212,2888690
1188,6113,2889160,6212,2889160
1188,6113,2889970,6212,2889970
1188,6113,2890440,6212,2890440
1188,6113,2890910,6212,2890910
1188,6113,2891910,6212,2891910
1188,6113,2892380,6212,2892380
1188,6113,2893380,6212,2893380
1188,6113,2894380,6212,2894380
1188,6113,2895190,6212,2895190
1188,6113,2896190,6212,2896190
1188,6113,2897190,6212,2897190
1188,6113,2898190,6212,2898190
1188,6113,2898510,6212,2898510
1188,6113,2898510,6212,2898510
1188,6113,2899510,6212,2899510
1188,6113,2900510,6212,2900510
1188,6113,2901510,6212,2901510
1188,6113,2902320,6212,2902320
1188,6113,2903130,6212,2903130
1188,6113,2903940,6212,2903940
1188,6113,2904410,6212,2904410
1188,6113,2905410,6212,2905410
1188,6113,2906410,6212,2906410
1188,6113,2907220,6212,2907220
1188,6113,2908220,6212,2908220
1188,6113,2908220,6212,2908220
1188,6113,2909220,6212,2909220
1188,6113,2910220,6212,2910220
1188,6113,2910870,6212,2910870
1188,6113,2911100,6212,2911100
1188,6113,2912100,6212,2912100
1188,6113,2912910,6212,2912910
1188,6113,2913910,6212,2913910
1188,6113,2914380,6212,2914380
1188,6113,2915190,6212,2915190
1188,6113,2915660,6212,2915660
1188,6113,2915660,6212,2915660
1188,6113,2916470,6212,2916470
1188,6113,2917470,6212,2917470
1188,6113,2917950,6212,2917950
1188,6113,2918950,6212,2918950
1188,6113,2919420,6212,2919420
1189,6121,2927420,6212,2927420
1189,6121,2928420,6212,2928420
1189,6121,2928890,6212,2928890
1189,6121,2929890,6212,2929890
1189,6121,2930360,6212,2930360
1189,6121,2931360,6212,2931360
1189,6121,2931360,6212,2931360
1189,6121,2931360,6212,2931360
1189,6121,2932360,6212,2932360
1189,6121,2932680,6212,2932680
1189,6121,2933680,6212,2933680
1189,6121,2934490,6212,2934490
1189,6121,2935490,6212,2935490
1189,6121,2936140,6212,2936140
1189,6121,2936610,6212,2936610
1189,6121,2937420,6212,2937420
1189,6121,2938420,6212,2938420
1189,6121,2939420,6212,2939420
1189,6121,2939420,6212,2939420
1189,6121,2939890,6212,2939890
1189,6121,2940360,6212,2940360
1190,6129,2941170,6212,2941170
1190,6129,2942170,6212,2942170
1190,6129,2943170,6212,2943170
1190,6129,2943640,6212,2943640
1190,6129,2944450,6212,2944450
1190,6129,2944680,6212,2944680
1190,6129,2945680,6212,2945680
1190,6129,2946680,6212,2946680
1190,6129,2947680,6212,2947680
1190,6129,2948680,6212,2948680
1190,6129,2949680,6212,2949680
1190,6129,2950150,6212,2950150
1190,6129,2950620,6212,2950620
1190,6129,2951620,6212,2951620
1190,6129,2952090,6212,2952090
1190,6129,2952090,6212,2952090
1190,6129,2953090,6212,2953090
1190,6129,2954090,6212,2954090
1190,6129,2954090,6212,2954090
1190,6129,2954740,6212,2954740
1190,6129,2954740,6212,2954740
1190,6129,2954740,6212,2954740
1190,6129,2955210,6212,2955210
1190,6129,2955530,6212,2955530
1190,6129,2956530,6212,2956530
1190,6129,2956990,6212,2956990
1190,6129,2956990,6212,2956990
1190,6129,2957990,6212,2957990
1190,6129,2957990,6212,2957990
1190,6129,2957990,6212,2957990
1190,6129,2958800,6212,2958800
1190,6129,2959800,6212,2959800
1190,6129,2960800,6212,2960800
1190,6129,2961610,6212,2961610
1190,6129,2962080,6212,2962080
1190,6129,2963080,6212,2963080
1190,6129,2964080,6212,2964080
1190,6129,2964080,6212,2964080
1190,6129,2965080,6212,2965080
1190,6129,2965080,6212,2965080
1190,6129,2965890,6212,2965890
1190,6129,2966890,6212,2966890
1190,6129,2967890,6212,2967890
1190,6129,2968890,6212,2968890
1191,6137,2969700,6212,2969700
1191,6137,2970170,6212,2970170
1191,6137,2971170,6212,2971170
1191,6137,2972170,6212,2972170
1191,6137,2972170,6212,2972170
1191,6137,2973170,6212,2973170
1191,6137,2973630,6212,2973630
1191,6137,2974630,6212,2974630
1191,6137,2975070,6212,2975070
1191,6137,2975880,6212,2975880
1191,6137,2976880,6212,2976880
1191,6137,2977880,6212,2977880
1191,6137,2978880,6212,2978880
1191,6137,2978880,6212,2978880
1191,6137,2979690,6212,2979690
1191,6137,2980500,6212,2980500
1191,6137,2980970,6212,2980970
1191,6137,2981970,6212,2981970
1191,6137,2982970,6212,2982970
1191,6137,2983970,6212,2983970
1191,6137,2984970,6212,2984970
1191,6137,2985970,6212,2985970
1191,6137,2986440,6212,2986440
1191,6137,2987440,6212,2987440
1191,6137,2988440,6212,2988440
1191,6137,2988440,6212,2988440
1191,6137,2988910,6212,2988910
1191,6137,2989910,6212,2989910
1191,6137,2990910,6212,2990910
1191,6137,2991140,6212,2991140
1191,6137,2992140,6212,2992140
1191,6137,2992610,6212,2992610
1191,6137,2993610,6212,2993610
1191,6137,2994420,6212,2994420
1191,6137,2995420,6212,2995420
1191,6137,2995420,6212,2995420
1191,6137,2996420,6212,2996420
1191,6137,2996640,6212,2996640
1191,6137,2997640,6212,2997640
1191,6137,2998450,6212,2998450
1191,6137,2998450,6212,2998450
1191,6137,2999450,6212,2999450
1191,6137,3000450,6212,3000450
1191,6137,3001450,6212,3001450
1191,6137,3002450,6212,3002450
1191,6137,3003450,6212,3003450
1191,6137,3004260,6212,3004260
1192,6145,3005260,6212,3005260
1192,6145,3005260,6212,3005260
1192,6145,3005630,6212,3005630
1192,6145,3005860,6212,3005860
1192,6145,3006860,6212,3006860
1192,6145,3007670,6212,3007670
1193,6153,3015670,6212,3015670
1193,6153,3016480,6212,3016480
1193,6153,3017480,6212,3017480
1193,6153,3018480,6212,3018480
1193,6153,3019480,6212,3019480
1193,6153,3020480,6212,3020480
1193,6153,3021130,6212,3021130
1193,6153,3022130,6212,3022130
1193,6153,3022450,6212,3022450
1193,6153,3023260,6212,3023260
1193,6153,3024070,6212,3024070
1193,6153,3025070,6212,3025070
1193,6153,3026070,6212,3026070
1193,6153,3027070,6212,3027070
1193,6153,3028070,6212,3028070
1193,6153,3029070,6212,3029070
1193,6153,3030070,6212,3030070
1193,6153,3031070,6212,3031070
1193,6153,3031880,6212,3031880
1193,6153,3032690,6212,3032690
1193,6153,3033500,6212,3033500
1193,6153,3034500,6212,3034500
1193,6153,3034970,6212,3034970
1193,6153,3035970,6212,3035970
1193,6153,3035970,6212,3035970
1193,6153,3036780,6212,3036780
1193,6153,3037590,6212,3037590
1194,6155,3038590,6212,3038590
1194,6155,3039400,6212,3039400
1194,6155,3039870,6212,3039870
1194,6155,3040030,6212,3040030
1194,6155,3041030,6212,3041030
1194,6155,3041030,6212,3041030
1194,6155,3042030,6212,3042030
1194,6155,3042840,6212,3042840
1194,6155,3043070,6212,3043070
1194,6155,3043540,6212,3043540
1194,6155,3044540,6212,3044540
1194,6155,3044540,6212,3044540
1194,6155,3044540,6212,3044540
1194,6155,3044540,6212,3044540
1194,6155,3045540,6212,3045540
1194,6155,3046540,6212,3046540
1194,6155,3047540,6212,3047540
1194,6155,3048350,6212,3048350
1194,6155,3049160,6212,3049160
1194,6155,3050160,6212,3050160
1194,6155,3051160,6212,3051160
1194,6155,3051710,6212,3051710
1194,6155,3052710,6212,3052710
1194,6155,3053710,6212,3053710
1194,6155,3054710,6212,3054710
1194,6155,3055180,6212,3055180
1194,6155,3055180,6212,3055180
1194,6155,3055990,6212,3055990
1194,6155,3056310,6212,3056310
1194,6155,3057120,6212,3057120
1194,6155,3057120,6212,3057120
1194,6155,3057120,6212,3057120
1194,6155,3058120,6212,3058120
1194,6155,3059120,6212,3059120
1194,6155,3059590,6212,3059590
1194,6155,3060060,6212,3060060
1194,6155,3060530,6212,3060530
1194,6155,3061530,6212,3061530
1194,6155,3062530,6212,3062530
1194,6155,3063530,6212,3063530
1194,6155,3064340,6212,3064340
1194,6155,3065340,6212,3065340
1194,6155,3065990,6212,3065990
1194,6155,3065990,6212,3065990
1194,6155,3066460,6212,3066460
1194,6155,3067460,6212,3067460
1194,6155,3067930,6212,3067930
1194,6155,3067930,6212,3067930
1194,6155,3068580,6212,3068580
1194,6155,3068580,6212,3068580
1194,6155,3069580,6212,3069580
1194,6155,3069950,6212,3069950
1194,6155,3070540,6212,3070540
1194,6155,3071540,6212,3071540
1194,6155,3072540,6212,3072540
1194,6155,3073350,6212,3073350
1194,6155,3074350,6212,3074350
1194,6155,3075350,6212,3075350
1194,6155,3075350,6212,3075350
1194,6155,3075350,6212,3075350
1194,6155,3076350,6212,3076350
1194,6155,3077350,6212,3077350
1194,6155,3078160,6212,3078160
1194,6155,3078750,6212,3078750
1194,6155,3078750,6212,3078750
1194,6155,3079220,6212,3079220
1194,6155,3079450,6212,3079450
1194,6155,3080450,6212,3080450
1194,6155,3081450,6212,3081450
1194,6155,3082450,6212,3082450
1194,6155,3083450,6212,3083450
1194,6155,3084260,6212,3084260
1194,6155,3085260,6212,3085260
1194,6155,3086260,6212,3086260
1194,6155,3086490,6212,3086490
1194,6155,3087140,6212,3087140
1194,6155,3087140,6212,3087140
1194,6155,3087610,6212,3087610
1194,6155,3088420,6212,3088420
1194,6155,3089420,6212,3089420
1194,6155,3090420,6212,3090420
1194,6155,3091420,6212,3091420
1194,6155,3092420,6212,3092420
1194,6155,3093420,6212,3093420
1194,6155,3093420,6212,3093420
1194,6155,3094420,6212,3094420
1194,6155,3095230,6212,3095230
1194,6155,3095550,6212,3095550
1194,6155,3096550,6212,3096550
1194,6155,3097360,6212,3097360
1194,6155,3098360,6212,3098360
1194,6155,3099360,6212,3099360
1194,6155,3099730,6212,3099730
1194,6155,3100540,6212,3100540
1194,6155,3100540,6212,3100540
1194,6155,3101540,6212,3101540
1194,6155,3101540,6212,3101540
1194,6155,3102350,6212,3102350
1194,6155,3102940,6212,3102940
1194,6155,3103750,6212,3103750
1194,6155,3104750,6212,3104750
1194,6155,3105750,6212,3105750
1194,6155,3106750,6212,3106750
1194,6155,3107220,6212,3107220
1194,6155,3108220,6212,3108220
1195,6163,3109220,6212,3109220
1195,6163,3109690,6212,3109690
1195,6163,3110150,6212,3110150
1195,6163,3111150,6212,3111150
1195,6163,3112150,6212,3112150
1195,6163,3113150,6212,3113150
1195,6163,3113620,6212,3113620
1195,6163,3114620,6212,3114620
1195,6163,3115620,6212,3115620
1195,6163,3115620,6212,3115620
1195,6163,3116620,6212,3116620
1196,6171,3124620,6212,3124620
1196,6171,3125620,6212,3125620
1196,6171,3125620,6212,3125620
1196,6171,3126620,6212,3126620
1196,6171,3127620,6212,3127620
1196,6171,3128620,6212,3128620
1196,6171,3129620,6212,3129620
1196,6171,3130620,6212,3130620
1196,6171,3131620,6212,3131620
1196,6171,3131620,6212,3131620
1196,6171,3132620,6212,3132620
1196,6171,3133090,6212,3133090
1196,6171,3133090,6212,3133090
1196,6171,3134090,6212,3134090
1196,6171,3134680,6212,3134680
1196,6171,3135680,6212,3135680
1196,6171,3136680,6212,3136680
1196,6171,3137490,6212,3137490
1196,6171,3138300,6212,3138300
1196,6171,3139300,6212,3139300
1196,6171,3140110,6212,3140110
1196,6171,3140110,6212,3140110
1196,6171,3141110,6212,3141110
1196,6171,3141920,6212,3141920
1196,6171,3141920,6212,3141920
1196,6171,3142920,6212,3142920
1196,6171,3143920,6212,3143920
1196,6171,3144920,6212,3144920
1196,6171,3145390,6212,3145390
1196,6171,3146390,6212,3146390
1196,6171,3146860,6212,3146860
1196,6171,3147860,6212,3147860
1196,6171,3148860,6212,3148860
1196,6171,3149860,6212,3149860
1196,6171,3150860,6212,3150860
1196,6171,3151860,6212,3151860
1196,6171,3152860,6212,3152860
1196,6171,3153090,6212,3153090
1196,6171,3153900,6212,3153900
1196,6171,3154220,6212,3154220
1196,6171,3155220,6212,3155220
1196,6171,3156220,6212,3156220
1196,6171,3157220,6212,3157220
1196,6171,3157690,6212,3157690
1196,6171,3158690,6212,3158690
1196,6171,3159160,6212,3159160
1196,6171,3160160,6212,3160160
1196,6171,3160160,6212,3160160
1196,6171,3161160,6212,3161160
1196,6171,3161970,6212,3161970
1196,6171,3162290,6212,3162290
1196,6171,3163290,6212,3163290
1196,6171,3164290,6212,3164290
1196,6171,3164610,6212,3164610
1196,6171,3165080,6212,3165080
1196,6171,3165890,6212,3165890
1196,6171,3166890,6212,3166890
1196,6171,3166890,6212,3166890
1196,6171,3167890,6212,3167890
1196,6171,3168890,6212,3168890
1196,6171,3169890,6212,3169890
1196,6171,3170890,6212,3170890
1196,6171,3171210,6212,3171210
1196,6171,3172210,6212,3172210
1196,6171,3172530,6212,3172530
1196,6171,3173530,6212,3173530
1196,6171,3174530,6212,3174530
1196,6171,3175530,6212,3175530
1196,6171,3175530,6212,3175530
1196,6171,3175690,6212,3175690
1196,6171,3176160,6212,3176160
1196,6171,3176750,6212,3176750
1196,6171,3176910,6212,3176910
1196,6171,3177910,6212,3177910
1196,6171,3177910,6212,3177910
1196,6171,3178380,6212,3178380
1196,6171,3178850,6212,3178850
1196,6171,3179500,6212,3179500
1196,6171,3179820,6212,3179820
1196,6171,3180820,6212,3180820
1196,6171,3181820,6212,3181820
1196,6171,3182630,6212,3182630
1196,6171,3182630,6212,3182630
1196,6171,3183440,6212,3183440
1196,6171,3184440,6212,3184440
1196,6171,3185440,6212,3185440
1196,6171,3185900,6212,3185900
1196,6171,3186900,6212,3186900
1197,6173,3187900,6212,3187900
1197,6173,3188450,6212,3188450
1197,6173,3189450,6212,3189450
1197,6173,3189450,6212,3189450
1197,6173,3189920,6212,3189920
1198,6175,3190920,6212,3190920
1198,6175,3191920,6212,3191920
1198,6175,3192240,6212,3192240
1198,6175,3193240,6212,3193240
1198,6175,3194050,6212,3194050
1198,6175,3195050,6212,3195050
1198,6175,3196050,6212,3196050
1198,6175,3196860,6212,3196860
1198,6175,3197860,6212,3197860
1198,6175,3198090,6212,3198090
1198,6175,3199090,6212,3199090
1198,6175,3200090,6212,3200090
1198,6175,3200560,6212,3200560
1198,6175,3200790,6212,3200790
1198,6175,3200790,6212,3200790
1198,6175,3201790,6212,3201790
1198,6175,3202790,6212,3202790
1198,6175,3202790,6212,3202790
1198,6175,3203790,6212,3203790
1198,6175,3204790,6212,3204790
1198,6175,3204790,6212,3204790
1198,6175,3205790,6212,3205790
1198,6175,3206260,6212,3206260
1198,6175,3207260,6212,3207260
1198,6175,3207580,6212,3207580
1198,6175,3208580,6212,3208580
1198,6175,3209040,6212,3209040
1198,6175,3209150,6212,3209150
1198,6175,3210150,6212,3210150
1198,6175,3210310,6212,3210310
1198,6175,3211120,6212,3211120
1198,6175,3211590,6212,3211590
1198,6175,3212590,6212,3212590
1198,6175,3212910,6212,3212910
1198,6175,3213380,6212,3213380
1198,6175,3214190,6212,3214190
1198,6175,3215190,6212,3215190
1198,6175,3216190,6212,3216190
1198,6175,3216190,6212,3216190
1198,6175,3217190,6212,3217190
1198,6175,3218190,6212,3218190
1198,6175,3219190,6212,3219190
1198,6175,3219420,6212,3219420
1198,6175,3219890,6212,3219890
1198,6175,3220890,6212,3220890
1198,6175,3221700,6212,3221700
1198,6175,3222170,6212,3222170
1198,6175,3222820,6212,3222820
1198,6175,3223820,6212,3223820
1198,6175,3224820,6212,3224820
1198,6175,3225820,6212,3225820
1198,6175,3226290,6212,3226290
1198,6175,3226290,6212,3226290
1198,6175,3227100,6212,3227100
1198,6175,3228100,6212,3228100
1198,6175,3228910,6212,3228910
1198,6175,3229070,6212,3229070
1199,6176,3229880,6212,3229880
1199,6176,3229880,6212,3229880
1199,6176,3230880,6212,3230880
1199,6176,3231200,6212,3231200
1199,6176,3232200,6212,3232200
1199,6176,3233200,6212,3233200
1199,6176,3234200,6212,3234200
1199,6176,3235200,6212,3235200
1199,6176,3236010,6212,3236010
1199,6176,3236820,6212,3236820
1199,6176,3237820,6212,3237820
1200,6178,3237820,6212,3237820
1200,6178,3238630,6212,3238630
1200,6178,3239280,6212,3239280
1200,6178,3240280,6212,3240280
1200,6178,3241280,6212,3241280
1200,6178,3242280,6212,3242280
1200,6178,3243090,6212,3243090
1200,6178,3243320,6212,3243320
1200,6178,3244320,6212,3244320
1200,6178,3244970,6212,3244970
1200,6178,3245970,6212,3245970
1200,6178,3246440,6212,3246440
1200,6178,3247090,6212,3247090
1200,6178,3248090,6212,3248090
1200,6178,3249090,6212,3249090
1200,6178,3249560,6212,3249560
1200,6178,3249560,6212,3249560
1200,6178,3250370,6212,3250370
1200,6178,3251370,6212,3251370
1200,6178,3252370,6212,3252370
1200,6178,3253370,6212,3253370
1200,6178,3253830,6212,3253830
1200,6178,3254640,6212,3254640
1200,6178,3255640,6212,3255640
1200,6178,3256640,6212,3256640
1200,6178,3256640,6212,3256640
1200,6178,3257640,6212,3257640
1200,6178,3258640,6212,3258640
1200,6178,3259640,6212,3259640
1200,6178,3260640,6212,3260640
1200,6178,3261640,6212,3261640
1200,6178,3262640,6212,3262640
1200,6178,3263110,6212,3263110
1200,6178,3264110,6212,3264110
1200,6178,3265110,6212,3265110
1200,6178,3266110,6212,3266110
1200,6178,3267110,6212,3267110
1200,6178,3267920,6212,3267920
1200,6178,3268730,6212,3268730
1200,6178,3269730,6212,3269730
1200,6178,3270730,6212,3270730
1200,6178,3270730,6212,3270730
1200,6178,3270730,6212,3270730
1200,6178,3271540,6212,3271540
1200,6178,3272540,6212,3272540
1200,6178,3273540,6212,3273540
1200,6178,3274350,6212,3274350
1200,6178,3275160,6212,3275160
1200,6178,3276160,6212,3276160
1200,6178,3276970,6212,3276970
1200,6178,3277200,6212,3277200
1200,6178,3278010,6212,3278010
1200,6178,3279010,6212,3279010
1200,6178,3280010,6212,3280010
1200,6178,3281010,6212,3281010
1200,6178,3282010,6212,3282010
1200,6178,3283010,6212,3283010
1200,6178,3284010,6212,3284010
1200,6178,3284010,6212,3284010
1200,6178,3284820,6212,3284820
1200,6178,3285050,6212,3285050
1200,6178,3286050,6212,3286050
1200,6178,3286050,6212,3286050
1200,6178,3286700,6212,3286700
1200,6178,3287160,6212,3287160
1200,6178,3287970,6212,3287970
1200,6178,3288780,6212,3288780
1200,6178,3289780,6212,3289780
1200,6178,3290780,6212,3290780
1200,6178,3291250,6212,3291250
1200,6178,3292060,6212,3292060
1200,6178,3292530,6212,3292530
1201,6186,3300530,6212,3300530
1201,6186,3301180,6212,3301180
1201,6186,3301180,6212,3301180
1201,6186,3301180,6212,3301180
1201,6186,3302180,6212,3302180
1201,6186,3302990,6212,3302990
1201,6186,3302990,6212,3302990
1201,6186,3303990,6212,3303990
1201,6186,3304800,6212,3304800
1201,6186,3305800,6212,3305800
1201,6186,3306800,6212,3306800
1201,6186,3307270,6212,3307270
1201,6186,3308270,6212,3308270
1201,6186,3308730,6212,3308730
1201,6186,3309200,6212,3309200
1201,6186,3309200,6212,3309200
1201,6186,3309200,6212,3309200
1201,6186,3310200,6212,3310200
1201,6186,3311200,6212,3311200
1201,6186,3312200,6212,3312200
1201,6186,3313200,6212,3313200
1201,6186,3313200,6212,3313200
1201,6186,3314200,6212,3314200
1201,6186,3314360,6212,3314360
1201,6186,3314520,6212,3314520
1201,6186,3315520,6212,3315520
1201,6186,3315840,6212,3315840
1201,6186,3316650,6212,3316650
1201,6186,3317650,6212,3317650
1201,6186,3318650,6212,3318650
1201,6186,3318650,6212,3318650
1201,6186,3319120,6212,3319120
1201,6186,3319120,6212,3319120
1201,6186,3319440,6212,3319440
1201,6186,3320440,6212,3320440
1201,6186,3321250,6212,3321250
1201,6186,3321720,6212,3321720
1201,6186,3322720,6212,3322720
1201,6186,3323190,6212,3323190
1201,6186,3324190,6212,3324190
1201,6186,3325190,6212,3325190
1201,6186,3326190,6212,3326190
1201,6186,3327190,6212,3327190
1201,6186,3327670,6212,3327670
1201,6186,3327990,6212,3327990
1201,6186,3328990,6212,3328990
1201,6186,3329470,6212,3329470
1201,6186,3329940,6212,3329940
1201,6186,3329940,6212,3329940
1201,6186,3330940,6212,3330940
1201,6186,3331940,6212,3331940
1201,6186,3331940,6212,3331940
1201,6186,3332590,6212,3332590
1201,6186,3333050,6212,3333050
1201,6186,3334050,6212,3334050
1201,6186,3334420,6212,3334420
1201,6186,3335420,6212,3335420
1201,6186,3336420,6212,3336420
1201,6186,3337230,6212,3337230
1201,6186,3337670,6212,3337670
1201,6186,3338670,6212,3338670
1201,6186,3339480,6212,3339480
1201,6186,3339950,6212,3339950
1201,6186,3341950,6212,3341950
1201,6186,3342170,6212,3342170
1201,6186,3342760,6212,3342760
1201,6186,3343080,6212,3343080
1201,6186,3343730,6212,3343730
1201,6186,3344730,6212,3344730
1201,6186,3345190,6212,3345190
1201,6186,3346190,6212,3346190
1201,6186,3347190,6212,3347190
1201,6186,3347190,6212,3347190
1201,6186,3348000,6212,3348000
1201,6186,3349000,6212,3349000
1201,6186,3350000,6212,3350000
1201,6186,3351000,6212,3351000
1201,6186,3351470,6212,3351470
1201,6186,3352470,6212,3352470
1201,6186,3353470,6212,3353470
1201,6186,3353940,6212,3353940
1201,6186,3354750,6212,3354750
1201,6186,3355750,6212,3355750
1201,6186,3355750,6212,3355750
1201,6186,3356750,6212,3356750
1201,6186,3357750,6212,3357750
1201,6186,3358560,6212,3358560
1201,6186,3358890,6212,3358890
1201,6186,3359890,6212,3359890
1201,6186,3360210,6212,3360210
1201,6186,3360860,6212,3360860
1201,6186,3361670,6212,3361670
1201,6186,3362480,6212,3362480
1201,6186,3363480,6212,3363480
1201,6186,3364480,6212,3364480
