ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
790630.01,98.79,85.19,787859.19,98.44
790630.01,98.79,85.19,787859.19,98.44
790630.01,98.79,85.19,787859.19,98.44
790105.08,98.8,85.2,787348.68,98.45
790105.08,98.8,85.2,787348.68,98.45
790105.08,98.8,85.2,787348.68,98.45
790105.08,98.8,85.2,787348.68,98.45
790105.08,98.8,85.2,787348.68,98.45
790105.08,98.8,85.2,787348.68,98.45
790105.08,98.8,85.2,787348.68,98.45
790105.08,98.8,85.2,787345.13,98.45
790105.08,98.8,85.2,787345.13,98.45
790105.08,98.8,85.2,787345.13,98.45
790105.08,98.8,85.2,787345.13,98.45
790105.08,98.8,85.2,787345.13,98.45
790105.08,98.8,85.2,787345.13,98.45
790105.08,98.8,85.2,787345.13,98.45
790105.08,98.8,85.2,787345.13,98.45
789818.0,98.8,85.2,786995.24,98.45
789818.0,98.8,85.2,786995.24,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789606.74,98.8,85.2,786788.17,98.45
789498.06,98.8,85.2,786716.13,98.45
789498.06,98.8,85.2,786716.13,98.45
789498.06,98.8,85.2,786716.13,98.45
789498.06,98.8,85.2,786701.88,98.45
789498.06,98.8,85.2,786701.88,98.45
789498.06,98.8,85.2,786701.88,98.45
789498.06,98.8,85.2,786701.88,98.45
789498.06,98.8,85.2,786701.88,98.45
789498.06,98.8,85.2,786701.88,98.45
789498.06,98.8,85.2,786701.88,98.45
789498.06,98.8,85.2,786701.88,98.45
789498.06,98.8,85.2,786701.88,98.45
789204.88,98.8,85.21,786369.89,98.45
789204.88,98.8,85.21,786369.89,98.45
789204.88,98.8,85.21,786369.89,98.45
789204.88,98.8,85.21,786369.89,98.45
789204.88,98.8,85.21,786436.11,98.46
789204.88,98.8,85.21,786436.11,98.46
789204.88,98.8,85.21,786436.11,98.46
788906.52,98.81,85.21,786147.47,98.46
788906.52,98.81,85.21,786147.47,98.46
788906.52,98.81,85.21,786147.47,98.46
788906.52,98.81,85.21,786147.47,98.46
788906.52,98.81,85.21,786147.47,98.46
788906.52,98.81,85.21,786147.47,98.46
788906.52,98.81,85.21,786147.47,98.46
788906.52,98.81,85.21,786147.47,98.46
788906.52,98.81,85.21,786147.47,98.46
788906.52,98.81,85.21,786147.47,98.46
787906.52,98.81,85.21,785147.47,98.46
787906.52,98.81,85.21,785147.47,98.46
787857.84,98.81,85.21,785101.82,98.46
787857.84,98.81,85.21,785101.82,98.46
787857.84,98.81,85.21,785101.82,98.46
787567.91,98.81,85.21,784836.1,98.47
787409.23,98.81,85.21,784677.43,98.47
787409.23,98.81,85.21,784677.43,98.47
787409.23,98.81,85.21,784677.43,98.47
787409.23,98.81,85.21,784677.43,98.47
787409.23,98.81,85.21,784677.43,98.47
787409.23,98.81,85.21,784677.43,98.47
787409.23,98.81,85.21,784677.43,98.47
787409.23,98.81,85.21,784677.43,98.47
787409.23,98.81,85.21,784677.43,98.47
787409.23,98.81,85.21,784677.43,98.47
787206.04,98.81,85.21,784498.47,98.47
787206.04,98.81,85.21,784498.47,98.47
787206.04,98.81,85.21,784498.47,98.47
787206.04,98.81,85.21,784498.47,98.47
787206.04,98.81,85.21,784498.47,98.47
787206.04,98.81,85.21,784498.47,98.47
787206.04,98.81,85.21,784498.47,98.47
787206.04,98.81,85.21,784494.49,98.47
787206.04,98.81,85.21,784494.49,98.47
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
787206.04,98.81,85.21,784528.83,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786997.69,98.81,85.22,784314.33,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786657.75,98.82,85.22,783961.98,98.48
786252.25,98.83,85.23,783533.35,98.48
785668.82,98.83,85.23,782949.05,98.48
785668.82,98.83,85.23,782949.05,98.48
785668.82,98.83,85.23,782949.05,98.48
785668.82,98.83,85.23,782968.78,98.49
785560.28,98.83,85.23,782888.79,98.49
785560.28,98.83,85.23,782888.79,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782890.21,98.49
785561.6,98.83,85.23,782867.67,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785561.6,98.83,85.23,782924.64,98.49
785265.85,98.83,85.23,782585.99,98.49
785265.85,98.83,85.23,782585.99,98.49
785265.85,98.83,85.23,782585.99,98.49
785265.85,98.83,85.23,782585.99,98.49
785265.85,98.83,85.23,782628.98,98.5
785265.85,98.83,85.23,782628.98,98.5
785126.17,98.83,85.23,782484.48,98.5
785126.17,98.83,85.23,782484.48,98.5
785126.17,98.83,85.23,782484.48,98.5
785126.17,98.83,85.23,782484.48,98.5
785126.17,98.83,85.23,782484.48,98.5
785126.17,98.83,85.23,782484.48,98.5
785126.17,98.83,85.23,782484.48,98.5
785126.17,98.83,85.23,782484.48,98.5
785126.17,98.83,85.23,782484.48,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782486.1,98.5
785130.14,98.83,85.23,782460.46,98.5
785130.14,98.83,85.23,782460.46,98.5
785130.14,98.83,85.23,782460.46,98.5
784834.38,98.83,85.24,782158.94,98.5
784834.38,98.83,85.24,782158.94,98.5
784834.38,98.83,85.24,782158.94,98.5
784834.38,98.83,85.24,782158.94,98.5
784834.38,98.83,85.24,782158.94,98.5
784834.38,98.83,85.24,782158.94,98.5
784834.38,98.83,85.24,782158.94,98.5
784834.38,98.83,85.24,782158.94,98.5
784837.02,98.83,85.24,782173.4,98.5
784837.02,98.83,85.24,782173.4,98.5
784837.02,98.83,85.24,782173.4,98.5
784837.02,98.83,85.24,782173.4,98.5
784837.02,98.83,85.24,782338.36,98.52
784837.02,98.83,85.24,782363.13,98.52
784837.02,98.83,85.24,782367.65,98.52
784613.51,98.84,85.24,782175.41,98.53
784613.51,98.84,85.24,782201.5,98.53
784613.51,98.84,85.24,782201.5,98.53
784317.75,98.84,85.24,781904.58,98.53
784317.75,98.84,85.24,781904.58,98.53
784317.75,98.84,85.24,781904.58,98.53
784317.75,98.84,85.24,781904.58,98.53
784317.75,98.84,85.24,781904.58,98.53
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781886.43,98.54
784267.75,98.84,85.24,781914.1,98.54
784267.75,98.84,85.24,781914.1,98.54
784267.75,98.84,85.24,781914.1,98.54
784050.5,98.84,85.24,781759.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
783680.5,98.84,85.24,781389.08,98.55
782680.5,98.84,85.24,780389.08,98.55
782680.5,98.84,85.24,780389.08,98.55
782680.5,98.84,85.24,780389.08,98.55
782680.5,98.84,85.24,780389.08,98.55
782680.5,98.84,85.24,780389.08,98.55
782680.5,98.84,85.24,780389.08,98.55
782340.49,98.84,85.24,780166.83,98.56
782340.49,98.84,85.24,780166.83,98.56
782340.49,98.84,85.24,780166.83,98.56
782340.49,98.84,85.24,780166.83,98.56
782340.49,98.84,85.24,780166.83,98.56
782340.49,98.84,85.24,780166.83,98.56
782340.49,98.84,85.24,780166.83,98.56
782340.49,98.84,85.24,780166.83,98.56
782340.49,98.84,85.24,780166.83,98.56
782053.4,98.84,85.24,779856.34,98.57
782053.4,98.84,85.24,779856.34,98.57
782053.4,98.84,85.24,779856.34,98.57
782053.4,98.84,85.24,779856.34,98.57
782053.4,98.84,85.24,779856.34,98.57
781713.39,98.85,85.25,779518.43,98.57
781499.87,98.85,85.25,779310.05,98.57
781499.87,98.85,85.25,779310.05,98.57
781499.87,98.85,85.25,779310.05,98.57
781203.44,98.85,85.25,779004.69,98.57
781203.44,98.85,85.25,779004.69,98.57
780905.09,98.85,85.25,778716.05,98.57
780905.09,98.85,85.25,778716.05,98.57
780905.09,98.85,85.25,778716.05,98.57
780905.09,98.85,85.25,778716.05,98.57
780905.09,98.85,85.25,778716.05,98.57
780905.09,98.85,85.25,778716.05,98.57
780905.09,98.85,85.25,778716.05,98.57
780905.09,98.85,85.25,778716.05,98.57
780905.09,98.85,85.25,778676.85,98.57
780905.09,98.85,85.25,778707.15,98.57
780905.09,98.85,85.25,778707.15,98.57
780585.09,98.85,85.25,778387.15,98.57
780585.09,98.85,85.25,778387.15,98.57
780585.09,98.85,85.25,778387.15,98.57
780288.64,98.85,85.26,778123.48,98.58
780288.64,98.85,85.26,778123.48,98.58
780288.64,98.85,85.26,778123.48,98.58
780288.64,98.85,85.26,778123.48,98.58
780288.64,98.85,85.26,778123.48,98.58
780288.64,98.85,85.26,778123.48,98.58
780288.64,98.85,85.26,778123.48,98.58
779705.21,98.85,85.26,777540.05,98.58
779705.21,98.85,85.26,777540.05,98.58
779705.21,98.85,85.26,777540.05,98.58
779705.21,98.85,85.26,777540.05,98.58
779365.19,98.86,85.26,777153.5,98.58
779065.52,98.86,85.26,776849.0,98.58
779065.52,98.86,85.26,776849.0,98.58
779065.52,98.86,85.26,776849.0,98.58
779065.52,98.86,85.26,776849.0,98.58
779065.52,98.86,85.26,776849.0,98.58
779065.52,98.86,85.26,776849.0,98.58
779065.52,98.86,85.26,776849.0,98.58
779065.52,98.86,85.26,776849.0,98.58
779065.52,98.86,85.26,776849.0,98.58
779065.52,98.86,85.26,776849.0,98.58
778769.09,98.86,85.26,776527.58,98.58
778769.09,98.86,85.26,776527.58,98.58
778769.09,98.86,85.26,776527.58,98.58
778769.09,98.86,85.26,776527.58,98.58
778769.09,98.86,85.26,776527.58,98.58
778769.09,98.86,85.26,776527.58,98.58
778185.66,98.86,85.26,775944.15,98.58
778185.66,98.86,85.26,775944.15,98.58
778185.66,98.86,85.26,775944.15,98.58
778185.66,98.86,85.26,775944.15,98.58
778185.66,98.86,85.26,775944.15,98.58
778185.66,98.86,85.26,775944.15,98.58
778185.66,98.86,85.26,775944.15,98.58
778188.3,98.86,85.26,775981.54,98.58
778188.3,98.86,85.26,775981.54,98.58
778188.3,98.86,85.26,775981.54,98.58
777859.88,98.86,85.27,775664.06,98.58
777859.88,98.86,85.27,775664.06,98.58
777749.88,98.86,85.27,775555.05,98.58
777749.88,98.86,85.27,775555.05,98.58
777749.88,98.86,85.27,775555.05,98.58
777749.88,98.86,85.27,775555.05,98.58
777749.88,98.86,85.27,775555.05,98.58
777749.88,98.86,85.27,775555.05,98.58
777749.88,98.86,85.27,775555.05,98.58
777749.88,98.86,85.27,775555.05,98.58
777749.88,98.86,85.27,775555.05,98.58
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775287.9,98.59
777463.3,98.87,85.27,775313.85,98.59
777463.3,98.87,85.27,775313.85,98.59
777463.3,98.87,85.27,775313.85,98.59
777463.3,98.87,85.27,775313.85,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.87,98.59
777463.3,98.87,85.27,775307.67,98.59
777463.3,98.87,85.27,775307.67,98.59
777463.3,98.87,85.27,775307.67,98.59
777463.3,98.87,85.27,775307.67,98.59
777463.3,98.87,85.27,775307.67,98.59
777463.3,98.87,85.27,775336.27,98.6
777463.3,98.87,85.27,775336.27,98.6
777463.3,98.87,85.27,775336.27,98.6
777463.3,98.87,85.27,775336.27,98.6
777463.3,98.87,85.27,775336.27,98.6
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777250.35,98.87,85.27,775184.57,98.61
777091.67,98.87,85.27,775030.41,98.61
777091.67,98.87,85.27,775030.41,98.61
777091.67,98.87,85.27,775030.41,98.61
777091.67,98.87,85.27,775030.41,98.61
777091.67,98.87,85.27,775030.41,98.61
777091.67,98.87,85.27,775030.41,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
777091.67,98.87,85.27,775092.65,98.61
776869.85,98.87,85.27,774866.37,98.61
776869.85,98.87,85.27,774866.37,98.61
776869.85,98.87,85.27,774866.37,98.61
776869.85,98.87,85.27,774866.37,98.61
776869.85,98.87,85.27,774866.37,98.61
776869.85,98.87,85.27,774866.37,98.61
776869.85,98.87,85.27,774866.37,98.61
776869.85,98.87,85.27,774866.37,98.61
776869.85,98.87,85.27,774866.37,98.61
776648.59,98.87,85.27,774581.64,98.61
776648.59,98.87,85.27,774581.64,98.61
776427.05,98.87,85.27,774460.3,98.62
776427.05,98.87,85.27,774460.3,98.62
776427.05,98.87,85.27,774460.3,98.62
776427.05,98.87,85.27,774473.08,98.62
776427.05,98.87,85.27,774473.08,98.62
776427.05,98.87,85.27,774473.08,98.62
776427.05,98.87,85.27,774473.08,98.62
776427.05,98.87,85.27,774473.08,98.62
776427.05,98.87,85.27,774496.89,98.62
776427.05,98.87,85.27,774496.89,98.62
776427.05,98.87,85.27,774496.89,98.62
776427.05,98.87,85.27,774496.89,98.62
776215.23,98.87,85.27,774285.06,98.62
776215.23,98.87,85.27,774285.06,98.62
776215.23,98.87,85.27,774285.06,98.62
776215.23,98.87,85.27,774285.06,98.62
776215.23,98.87,85.27,774285.06,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
776215.23,98.87,85.27,774249.26,98.62
775997.97,98.87,85.27,774012.55,98.62
775997.97,98.87,85.27,773993.09,98.62
775997.97,98.87,85.27,773993.09,98.62
775414.54,98.87,85.27,773415.26,98.62
775414.54,98.87,85.27,773415.26,98.62
775414.54,98.87,85.27,773415.26,98.62
775192.72,98.87,85.27,773242.72,98.62
775192.72,98.87,85.27,773242.72,98.62
774192.72,98.87,85.27,772242.72,98.62
774192.72,98.87,85.27,772242.72,98.62
774192.72,98.87,85.27,772242.72,98.62
773542.72,98.87,85.27,771592.72,98.62
772542.72,98.87,85.27,770592.72,98.62
772542.72,98.87,85.27,770592.72,98.62
772542.72,98.87,85.27,770592.72,98.62
772542.72,98.87,85.27,770602.15,98.62
772384.04,98.87,85.27,770457.75,98.62
772384.04,98.87,85.27,770457.75,98.62
772384.04,98.87,85.27,770457.75,98.62
772384.04,98.87,85.27,770457.75,98.62
772384.04,98.87,85.27,770457.75,98.62
772384.04,98.87,85.27,770457.75,98.62
772384.04,98.87,85.27,770457.75,98.62
772384.04,98.87,85.27,770457.75,98.62
772384.04,98.87,85.27,770458.48,98.62
772384.04,98.87,85.27,770458.48,98.62
772384.04,98.87,85.27,770458.48,98.62
772384.04,98.87,85.27,770458.48,98.62
772384.04,98.87,85.27,770458.48,98.62
772384.04,98.87,85.27,770458.48,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770482.29,98.62
772384.04,98.87,85.27,770463.65,98.62
772384.04,98.87,85.27,770463.65,98.62
772384.04,98.87,85.27,770463.65,98.62
772384.04,98.87,85.27,770463.65,98.62
772228.11,98.87,85.27,770306.01,98.62
772228.11,98.87,85.27,770306.01,98.62
772228.11,98.87,85.27,770306.01,98.62
772228.11,98.87,85.27,770306.01,98.62
771930.34,98.87,85.27,770017.95,98.63
771930.34,98.87,85.27,770017.95,98.63
771930.34,98.87,85.27,770017.95,98.63
771930.34,98.87,85.27,770017.95,98.63
771930.34,98.87,85.27,770017.95,98.63
771708.8,98.87,85.27,769817.19,98.63
771708.8,98.87,85.27,769817.19,98.63
771708.8,98.87,85.27,769817.19,98.63
771708.8,98.87,85.27,769817.19,98.63
771708.8,98.87,85.27,769817.19,98.63
771708.8,98.87,85.27,769817.19,98.63
771708.8,98.87,85.27,769817.19,98.63
771708.8,98.87,85.27,769817.19,98.63
771487.26,98.87,85.27,769661.5,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
771487.26,98.87,85.27,769639.17,98.64
