ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
427144.09,17.92,12.75,319662.48,13.41
427416.5,17.93,12.76,319666.5,13.41
427787.21,17.95,12.78,319662.4,13.42
427735.49,17.96,12.79,319661.97,13.42
428007.9,17.97,12.8,319678.93,13.43
427645.46,17.96,12.79,320409.56,13.46
428028.04,17.98,12.81,320250.08,13.45
427869.49,17.98,12.8,320092.75,13.45
427869.49,17.98,12.8,320092.75,13.45
427994.45,17.99,12.82,320992.86,13.49
427942.72,17.99,12.82,320993.91,13.5
427274.83,17.97,12.8,320262.34,13.47
426980.7,17.96,12.79,320271.48,13.47
427306.07,17.98,12.81,320271.48,13.48
427254.34,17.99,12.81,320515.24,13.49
427254.34,17.99,12.81,320515.24,13.49
427214.49,17.99,12.82,320295.69,13.49
427150.89,18.0,12.83,320269.97,13.49
427099.17,18.0,12.83,320269.97,13.5
427047.45,18.01,12.84,320269.97,13.51
426995.72,18.01,12.84,320280.64,13.51
426944.0,18.02,12.85,320294.08,13.52
426768.93,18.01,12.84,320120.59,13.51
426717.2,18.02,12.85,320203.14,13.52
426474.1,18.01,12.84,319931.19,13.51
426844.82,18.03,12.86,319931.19,13.51
426816.83,18.04,12.86,320539.8,13.55
427689.64,18.08,12.91,320824.54,13.56
427637.92,18.09,12.91,320824.54,13.57
427774.75,18.1,12.93,320824.68,13.57
427911.57,18.11,12.94,320824.54,13.58
428048.4,18.12,12.95,320824.54,13.58
427849.93,18.12,12.94,320824.54,13.58
427798.21,18.12,12.95,320824.54,13.59
427746.49,18.13,12.96,320824.54,13.6
427179.78,18.11,12.94,320131.97,13.57
427128.06,18.12,12.94,320152.27,13.58
426914.01,18.11,12.94,320272.03,13.59
426897.9,18.12,12.94,320546.33,13.6
427268.62,18.14,12.96,320551.83,13.61
427728.2,18.16,12.99,320886.97,13.63
427638.75,18.17,13.0,320807.83,13.63
427587.02,18.17,13.0,320807.83,13.63
427535.3,18.18,13.01,320807.83,13.64
427483.57,18.18,13.01,320807.83,13.65
427755.98,18.2,13.03,320682.56,13.64
427704.26,18.21,13.03,320739.1,13.65
428029.62,18.22,13.05,322841.83,13.75
427977.9,18.23,13.06,322848.11,13.75
428303.26,18.25,13.08,322848.11,13.76
427950.82,18.24,13.06,322299.11,13.73
427950.82,18.24,13.06,322299.11,13.73
428321.54,18.26,13.08,322299.11,13.74
428365.63,18.27,13.09,322369.7,13.75
427804.72,18.25,13.08,321819.11,13.73
427941.54,18.26,13.09,321819.25,13.73
428410.17,18.29,13.12,322442.33,13.77
428047.73,18.28,13.11,322442.19,13.77
427996.0,18.28,13.11,322442.19,13.77
427944.28,18.29,13.12,322442.19,13.78
427892.56,18.3,13.12,322442.19,13.79
428029.38,18.31,13.14,322442.19,13.79
427835.25,18.3,13.13,322423.32,13.79
428107.66,18.32,13.15,322423.32,13.8
428055.93,18.32,13.15,322451.06,13.8
428192.76,18.34,13.16,323401.82,13.85
428563.48,18.35,13.18,323721.61,13.86
428700.3,18.37,13.19,324219.19,13.89
428032.41,18.35,13.17,323462.7,13.86
427980.69,18.35,13.18,323535.57,13.87
427952.71,18.36,13.19,324008.5,13.9
428089.53,18.37,13.2,324008.5,13.9
427727.09,18.36,13.19,323686.61,13.89
427618.54,18.36,13.18,323592.05,13.89
428052.26,18.38,13.21,323569.1,13.9
428189.09,18.39,13.22,323569.1,13.9
428137.36,18.4,13.23,323569.1,13.91
428409.77,18.42,13.24,323569.1,13.91
428122.68,18.41,13.23,323227.36,13.9
428070.96,18.41,13.24,323227.36,13.9
427510.05,18.4,13.22,322676.76,13.89
427458.32,18.4,13.23,322677.28,13.89
427406.6,18.41,13.24,322679.2,13.9
427354.87,18.41,13.24,322677.43,13.9
427326.89,18.42,13.25,323279.65,13.94
427361.09,18.43,13.26,322965.75,13.93
427199.7,18.43,13.26,322676.76,13.92
427570.42,18.45,13.28,322679.24,13.92
427842.83,18.47,13.29,322680.84,13.93
427480.38,18.46,13.28,322676.76,13.93
427617.21,18.47,13.3,323698.91,13.98
427987.93,18.49,13.32,323820.29,13.99
427625.48,18.48,13.3,322709.86,13.94
427762.31,18.49,13.32,324225.85,14.01
427710.59,18.49,13.32,324225.85,14.02
427416.46,18.48,13.31,323832.41,14.0
427787.17,18.5,13.33,323832.41,14.01
428059.58,18.52,13.35,323832.41,14.01
428007.86,18.53,13.35,323832.41,14.02
427956.13,18.53,13.36,323832.41,14.02
427904.41,18.54,13.37,323852.52,14.03
427852.68,18.54,13.37,323843.57,14.04
427800.96,18.55,13.38,324179.96,14.06
428258.42,18.58,13.4,324458.14,14.07
428206.7,18.58,13.41,324458.9,14.08
427645.79,18.57,13.39,323833.17,14.06
427594.06,18.57,13.4,323831.82,14.07
427542.34,18.58,13.41,323831.82,14.07
427814.75,18.6,13.42,323849.94,14.08
428140.11,18.61,13.44,323831.82,14.08
428412.52,18.63,13.46,323831.82,14.08
428549.34,18.64,13.47,324947.49,14.14
428186.9,18.63,13.46,324191.37,14.11
428135.18,18.64,13.47,324309.46,14.12
428031.73,18.65,13.48,324184.95,14.12
427980.0,18.66,13.48,324128.24,14.13
427870.0,18.65,13.48,324018.2,14.12
428006.83,18.66,13.49,324554.17,14.15
428377.55,18.68,13.51,325503.47,14.2
428057.55,18.67,13.5,325183.47,14.19
427899.0,18.67,13.49,325025.72,14.18
427847.27,18.67,13.5,324992.04,14.18
427905.22,18.68,13.51,325279.24,14.2
427542.77,18.67,13.5,325365.0,14.21
427222.77,18.66,13.49,325045.0,14.2
427028.64,18.65,13.48,324928.08,14.19
426976.92,18.66,13.49,324928.08,14.2
427113.75,18.67,13.5,324928.08,14.2
427250.57,18.68,13.51,324928.08,14.21
427522.98,18.7,13.53,324928.08,14.21
427471.25,18.71,13.54,324928.08,14.22
427608.08,18.72,13.55,324930.0,14.23
427744.91,18.73,13.56,324932.78,14.23
427331.11,18.78,13.61,324932.78,14.28
427701.83,18.8,13.63,324930.05,14.28
427540.44,18.8,13.63,324615.16,14.28
427488.72,18.81,13.64,324626.18,14.28
427436.99,18.81,13.64,324629.92,14.29
427573.82,18.83,13.65,324627.95,14.29
427846.22,18.84,13.67,326662.26,14.39
427983.05,18.86,13.68,326662.26,14.39
427620.61,18.85,13.67,326157.98,14.37
427604.5,18.85,13.68,326382.07,14.39
428535.53,18.9,13.73,327244.41,14.43
428483.81,18.91,13.74,327244.41,14.44
428620.63,18.92,13.75,327244.41,14.45
428568.91,18.93,13.75,327244.41,14.45
428705.73,18.94,13.77,327244.41,14.46
428978.14,18.96,13.78,327246.32,14.46
429114.97,18.97,13.8,327249.11,14.47
429063.24,18.98,13.8,327256.25,14.47
428941.42,18.98,13.81,327155.06,14.48
428889.7,18.99,13.81,327153.08,14.48
428837.97,18.99,13.82,327159.08,14.49
428786.25,19.0,13.83,327148.45,14.49
428782.43,19.01,13.83,327271.68,14.51
428462.43,18.99,13.82,326951.68,14.49
428734.84,19.01,13.84,326947.95,14.5
428871.67,19.02,13.85,326946.98,14.5
429242.39,19.05,13.87,328979.88,14.6
429142.75,19.05,13.88,328856.13,14.6
429091.03,19.06,13.88,328856.13,14.6
429039.3,19.06,13.89,328856.13,14.61
428745.17,19.05,13.88,328698.5,14.61
428546.71,19.04,13.87,328450.28,14.6
428494.99,19.05,13.88,328450.28,14.6
428631.81,19.06,13.89,328450.28,14.61
428218.02,19.11,13.94,328450.28,14.66
428166.3,19.12,13.95,328452.76,14.67
427803.85,19.11,13.93,327949.89,14.65
427803.85,19.11,13.93,327949.89,14.65
427752.13,19.11,13.94,327948.9,14.65
427700.41,19.12,13.95,327955.26,14.66
427837.23,19.13,13.96,327955.26,14.67
427974.06,19.15,13.97,327955.26,14.67
428246.46,19.16,13.99,327957.18,14.68
428194.74,19.17,14.0,327949.33,14.68
428565.46,19.19,14.02,327949.2,14.68
428513.73,19.2,14.02,327949.2,14.69
428151.29,19.18,14.01,327947.41,14.69
428099.57,19.19,14.02,327947.41,14.7
427805.44,19.18,14.01,327652.0,14.69
427753.71,19.19,14.01,327652.0,14.7
428115.87,19.21,14.04,328601.77,14.74
428064.14,19.21,14.04,328602.44,14.75
428434.86,19.23,14.06,328758.03,14.76
428383.14,19.24,14.07,328769.07,14.77
428383.14,19.24,14.07,328769.07,14.77
428745.29,19.26,14.09,329459.96,14.8
428882.12,19.27,14.1,329459.96,14.81
428519.67,19.26,14.09,329558.1,14.81
428467.95,19.27,14.1,329603.33,14.82
428604.78,19.28,14.11,329603.33,14.83
428604.78,19.28,14.11,329603.33,14.83
428983.46,19.3,14.13,329604.25,14.83
429255.87,19.32,14.15,329608.7,14.84
429299.96,19.33,14.16,329770.95,14.85
428939.55,19.32,14.15,329766.65,14.85
428887.83,19.33,14.15,329766.65,14.86
429339.49,19.36,14.18,330198.39,14.89
429476.32,19.37,14.2,330197.6,14.89
429424.6,19.37,14.2,330197.6,14.9
429561.42,19.39,14.22,330197.32,14.9
429509.7,19.39,14.22,330217.31,14.91
429457.97,19.4,14.23,330221.52,14.92
429406.25,19.41,14.23,330238.87,14.93
429212.12,19.4,14.23,330171.56,14.92
428885.71,19.39,14.22,329729.63,14.91
429022.54,19.4,14.23,331019.0,14.97
429159.37,19.42,14.24,331253.6,14.99
428508.43,19.39,14.22,330602.67,14.96
428639.58,19.41,14.24,331479.22,15.01
428911.99,19.43,14.26,331479.22,15.01
429293.56,19.45,14.28,331229.01,15.01
429430.38,19.47,14.29,331229.35,15.02
429378.66,19.47,14.3,331229.35,15.02
429378.66,19.47,14.3,331229.35,15.02
429749.38,19.49,14.32,331229.12,15.03
429886.2,19.51,14.34,331229.04,15.03
429727.65,19.5,14.33,331084.47,15.03
429477.48,19.49,14.32,330865.81,15.02
429425.75,19.5,14.33,330865.81,15.02
429425.75,19.5,14.33,330865.81,15.02
429374.03,19.51,14.33,330882.99,15.03
429322.3,19.51,14.34,330941.32,15.04
429459.13,19.53,14.35,330941.3,15.05
429407.41,19.53,14.36,330908.49,15.05
429073.53,19.52,14.35,330398.61,15.03
428405.64,19.5,14.33,329730.72,15.01
428405.64,19.5,14.33,329730.72,15.01
428542.46,19.51,14.34,329730.72,15.01
428180.02,19.5,14.33,330550.84,15.05
428224.11,19.51,14.34,331291.48,15.1
428360.94,19.53,14.35,331591.59,15.11
428309.22,19.53,14.36,331591.59,15.12
428777.84,19.56,14.39,331504.25,15.12
428726.12,19.57,14.4,331504.25,15.13
428862.94,19.58,14.41,331739.28,15.15
429241.63,19.6,14.43,331739.28,15.15
429189.91,19.61,14.44,331773.75,15.16
428829.5,19.6,14.43,331773.75,15.16
428777.77,19.6,14.43,331784.78,15.17
429050.18,19.62,14.45,331791.86,15.17
428382.29,19.6,14.43,331095.85,15.15
428330.56,19.61,14.44,331161.32,15.16
428467.39,19.62,14.45,331155.59,15.16
428838.11,19.64,14.47,331154.24,15.17
429333.3,19.67,14.5,332335.84,15.23
428970.86,19.66,14.49,332335.84,15.23
429107.69,19.68,14.5,332808.87,15.26
429457.32,19.7,14.53,332516.3,15.25
429405.59,19.71,14.53,332516.3,15.26
429353.87,19.71,14.54,332516.3,15.27
429724.59,19.74,14.56,332547.15,15.27
429457.96,19.73,14.55,332279.75,15.26
429608.64,19.74,14.57,332325.07,15.27
429827.47,19.76,14.58,333503.28,15.33
429964.29,19.77,14.6,333503.28,15.34
429760.16,19.76,14.59,333426.89,15.33
429708.44,19.77,14.6,333426.89,15.34
429656.71,19.78,14.6,333428.17,15.35
429604.99,19.78,14.61,333426.91,15.35
429553.26,19.79,14.62,333426.89,15.36
429139.47,19.84,14.67,333426.89,15.42
429411.88,19.86,14.69,333426.89,15.42
429548.7,19.88,14.7,333426.89,15.43
429508.85,19.88,14.71,333607.51,15.44
429445.26,19.89,14.72,333426.89,15.44
429393.53,19.9,14.72,333426.89,15.45
429530.36,19.91,14.74,333428.8,15.46
429478.63,19.92,14.75,333428.8,15.46
429426.91,19.92,14.75,333463.27,15.47
429375.19,19.93,14.76,333433.69,15.48
429745.9,19.95,14.78,333433.57,15.48
429694.18,19.96,14.79,333428.67,15.49
429642.45,19.97,14.79,333571.58,15.5
429290.01,19.95,14.78,333569.79,15.51
429426.84,19.97,14.8,333569.79,15.51
429375.11,19.98,14.8,333511.51,15.52
429323.39,19.98,14.81,333426.89,15.52
429271.67,19.99,14.82,333426.89,15.53
429219.94,20.0,14.82,333426.89,15.53
429168.22,20.0,14.83,333436.05,15.54
429116.49,20.01,14.84,333453.49,15.55
429064.77,20.02,14.84,333470.25,15.56
429108.86,20.03,14.86,334216.59,15.6
429909.6,20.08,14.9,334426.89,15.62
429857.87,20.08,14.91,334426.89,15.62
429806.15,20.09,14.92,334426.89,15.63
429754.42,20.1,14.92,334430.84,15.64
430125.14,20.12,14.95,335741.33,15.7
430397.55,20.14,14.96,336223.63,15.73
430669.96,20.16,14.98,336223.63,15.74
430618.23,20.16,14.99,336225.05,15.74
430890.64,20.18,15.01,336225.05,15.75
430890.64,20.18,15.01,336225.05,15.75
430838.91,20.19,15.02,336226.67,15.76
430486.47,20.18,15.0,335997.59,15.75
430857.19,20.2,15.03,336015.7,15.75
430805.47,20.21,15.03,336309.81,15.77
430850.27,20.22,15.04,336129.11,15.77
430987.09,20.23,15.06,336116.61,15.78
430838.84,20.23,15.06,335996.2,15.78
430486.4,20.22,15.05,335990.59,15.78
430623.23,20.24,15.06,335990.59,15.79
430571.5,20.24,15.07,335990.59,15.8
430519.78,20.25,15.08,335990.59,15.8
430468.06,20.26,15.08,335990.59,15.81
430740.46,20.28,15.1,337125.72,15.87
430877.29,20.29,15.12,337433.69,15.89
430877.29,20.29,15.12,337433.69,15.89
430593.41,20.28,15.11,337109.38,15.88
430865.82,20.3,15.13,337478.25,15.9
430814.09,20.31,15.13,337481.2,15.91
430762.37,20.31,15.14,337482.82,15.91
430710.64,20.32,15.15,337478.25,15.92
430658.92,20.33,15.15,337629.66,15.94
430607.2,20.33,15.16,337478.25,15.94
430744.02,20.35,15.18,337478.25,15.94
431114.74,20.37,15.2,337478.25,15.95
431114.74,20.37,15.2,337478.25,15.95
431063.02,20.38,15.21,337478.25,15.95
431011.29,20.39,15.21,337478.25,15.96
430959.57,20.39,15.22,337478.51,15.97
430907.84,20.4,15.23,337478.67,15.98
430856.12,20.41,15.23,337523.2,15.99
430503.68,20.39,15.22,337525.11,15.99
430640.5,20.41,15.24,337523.5,16.0
430684.6,20.42,15.25,338277.49,16.04
430821.42,20.43,15.26,338277.2,16.05
431290.05,20.47,15.29,338209.82,16.05
431615.41,20.49,15.32,338209.82,16.05
431563.69,20.5,15.32,338209.82,16.06
431511.96,20.5,15.33,338209.82,16.07
431307.83,20.5,15.32,337936.91,16.06
431256.11,20.5,15.33,337936.91,16.07
431204.39,20.51,15.34,337949.6,16.07
431152.66,20.52,15.34,337942.17,16.08
431100.94,20.52,15.35,337937.19,16.09
431237.76,20.54,15.37,337937.19,16.1
431186.04,20.55,15.37,338098.7,16.11
431134.31,20.55,15.38,337936.91,16.11
431082.59,20.56,15.39,337936.91,16.12
431461.28,20.58,15.41,339336.24,16.19
431409.55,20.59,15.42,339336.24,16.2
431357.83,20.6,15.43,339342.94,16.2
431494.66,20.61,15.44,339749.11,16.23
431384.66,20.61,15.44,339638.21,16.23
431521.48,20.62,15.45,339638.21,16.23
431469.76,20.63,15.46,339648.81,16.24
431606.58,20.64,15.47,339648.81,16.25
431743.41,20.66,15.49,339648.81,16.25
431691.69,20.67,15.49,339652.78,16.26
431691.69,20.67,15.49,339652.78,16.26
431639.96,20.67,15.5,339683.24,16.27
431965.33,20.7,15.52,339687.43,16.27
431297.43,20.67,15.5,338955.85,16.25
430883.64,20.73,15.56,338955.85,16.31
431020.47,20.75,15.58,338973.57,16.32
431065.27,20.76,15.59,339222.19,16.34
430704.85,20.75,15.57,338718.69,16.32
430556.61,20.75,15.58,338418.35,16.31
430504.88,20.76,15.59,338418.35,16.32
430641.71,20.77,15.6,338501.51,16.33
430347.58,20.76,15.59,338371.94,16.32
430295.85,20.77,15.6,338371.94,16.33
430244.13,20.78,15.6,338371.94,16.34
430516.54,20.8,15.62,339855.57,16.42
430516.54,20.8,15.62,339855.57,16.42
430464.81,20.8,15.63,339898.43,16.43
430835.53,20.83,15.65,340318.16,16.45
430676.98,20.82,15.65,340161.23,16.44
430625.26,20.83,15.66,340163.44,16.45
430762.08,20.84,15.67,340163.44,16.46
430467.95,20.83,15.66,339766.68,16.44
430416.23,20.84,15.67,339760.09,16.45
430553.05,20.85,15.68,339760.09,16.46
430982.96,20.88,15.71,340378.01,16.49
430931.23,20.89,15.72,340378.01,16.5
430879.51,20.9,15.73,340384.09,16.51
430827.78,20.91,15.74,340436.49,16.52
430776.06,20.92,15.74,340443.95,16.53
431048.47,20.94,15.76,340443.97,16.53
431032.36,20.94,15.77,340567.25,16.55
431908.27,21.0,15.82,341920.29,16.62
432180.68,21.02,15.84,341920.27,16.63
432128.96,21.03,15.85,341920.27,16.64
432265.78,21.04,15.87,341920.27,16.64
432214.06,21.05,15.88,341920.27,16.65
431680.71,21.03,15.86,341263.87,16.63
431264.93,21.02,15.85,340372.54,16.59
431213.21,21.03,15.86,340559.04,16.61
430850.77,21.02,15.84,340086.98,16.59
430556.64,21.01,15.83,339878.62,16.58
430693.46,21.02,15.85,340912.78,16.64
431064.18,21.04,15.87,341146.72,16.65
431201.01,21.06,15.89,341676.91,16.69
431149.28,21.07,15.89,341911.1,16.71
431426.56,21.09,15.92,342027.3,16.72
431064.12,21.08,15.9,341724.17,16.71
430875.58,21.07,15.9,341698.35,16.71
432391.41,21.15,15.98,343161.46,16.79
432391.41,21.15,15.98,343161.46,16.79
432187.28,21.15,15.97,342925.49,16.78
431536.34,21.13,15.95,342274.55,16.76
431484.62,21.13,15.96,342274.55,16.76
431190.49,21.12,15.95,342137.81,16.76
430996.36,21.12,15.94,342112.9,16.76
430944.63,21.12,15.95,342112.9,16.77
430892.91,21.13,15.96,342119.3,16.78
430841.18,21.14,15.97,342121.17,16.79
430789.46,21.15,15.97,342116.2,16.79
431160.18,21.17,16.0,342116.2,16.8
430797.74,21.16,15.98,342116.2,16.8
430746.01,21.16,15.99,342260.63,16.82
430803.95,21.18,16.01,342427.8,16.83
431174.67,21.2,16.03,342427.8,16.84
431311.5,21.22,16.04,342442.06,16.84
431150.11,21.22,16.05,342127.17,16.84
431286.93,21.23,16.06,342115.09,16.84
431235.21,21.24,16.07,342115.09,16.85
431183.49,21.25,16.08,342115.09,16.86
431320.31,21.26,16.09,342113.77,16.87
431268.59,21.27,16.1,342113.77,16.88
431405.41,21.29,16.12,342112.9,16.88
431353.69,21.3,16.12,342155.4,16.89
431490.51,21.31,16.14,342155.4,16.9
431128.07,21.3,16.13,343264.81,16.96
431264.9,21.31,16.14,343399.3,16.97
431627.05,21.34,16.16,343399.3,16.98
431575.33,21.35,16.17,343360.56,16.98
431712.15,21.36,16.19,343360.56,16.99
431660.43,21.37,16.2,343558.63,17.01
431340.43,21.36,16.18,343238.63,16.99
431711.15,21.38,16.21,343239.77,17.0
431755.95,21.39,16.22,343238.73,17.01
431393.5,21.38,16.21,343238.78,17.01
431764.22,21.4,16.23,343238.52,17.01
431712.5,21.41,16.24,343238.52,17.02
431564.25,21.41,16.24,343037.74,17.02
431191.81,21.4,16.23,343231.65,17.04
431140.08,21.41,16.24,343252.75,17.04
431088.36,21.42,16.24,343234.74,17.05
431036.64,21.42,16.25,343238.03,17.06
430984.91,21.43,16.26,343232.08,17.07
430933.19,21.44,16.27,343553.08,17.09
431303.91,21.46,16.29,343605.1,17.1
431440.73,21.48,16.31,343459.86,17.1
431174.11,21.47,16.3,343543.52,17.11
431218.91,21.48,16.31,343342.49,17.11
431167.18,21.49,16.32,343342.49,17.11
430880.09,21.48,16.31,342988.02,17.1
431017.63,21.5,16.33,344231.66,17.17
430965.9,21.51,16.33,344231.66,17.18
431006.2,21.52,16.34,344152.29,17.18
431006.2,21.52,16.34,344152.29,17.18
431006.2,21.52,16.34,344138.8,17.18
431278.61,21.54,16.36,344138.8,17.19
431649.33,21.56,16.39,344138.8,17.19
431597.6,21.57,16.4,344163.01,17.2
431734.43,21.58,16.41,344163.01,17.21
431682.71,21.59,16.42,344145.12,17.21
431630.98,21.6,16.43,344139.45,17.22
431767.81,21.62,16.44,344144.92,17.23
431904.63,21.63,16.46,344140.58,17.24
431756.39,21.64,16.46,344020.17,17.24
431893.21,21.65,16.48,344019.74,17.25
432030.04,21.67,16.49,344019.04,17.25
432002.06,21.68,16.5,344094.07,17.27
432002.06,21.68,16.5,344094.07,17.27
432525.8,21.71,16.54,344764.32,17.31
432474.07,21.72,16.55,344764.32,17.32
432422.35,21.73,16.56,344764.32,17.32
432370.63,21.74,16.57,344767.85,17.33
432507.45,21.75,16.58,346646.55,17.44
432455.73,21.76,16.59,346643.17,17.44
432177.65,21.75,16.58,346353.63,17.43
432125.93,21.76,16.59,346353.69,17.44
432074.2,21.77,16.6,346508.26,17.46
432034.35,21.78,16.61,346384.15,17.46
432034.35,21.78,16.61,346384.15,17.46
431970.75,21.79,16.61,346353.48,17.47
431919.03,21.79,16.62,346353.48,17.48
432055.86,21.81,16.64,346353.48,17.48
432192.68,21.83,16.65,346353.48,17.49
432140.96,21.83,16.66,346353.48,17.5
432089.23,21.84,16.67,346365.02,17.51
432037.51,21.85,16.68,346354.76,17.52
432362.87,21.87,16.7,346354.76,17.52
432068.74,21.86,16.69,346219.7,17.52
432017.02,21.87,16.7,346227.24,17.53
431989.04,21.88,16.71,346636.43,17.56
432023.24,21.89,16.72,346480.6,17.56
431660.79,21.88,16.71,346060.29,17.54
432022.95,21.9,16.73,346060.29,17.55
431861.56,21.91,16.73,345798.1,17.54
432133.96,21.93,16.76,345798.1,17.55
432459.33,21.95,16.78,347090.07,17.62
432165.2,21.94,16.77,346751.28,17.6
431971.07,21.93,16.76,346618.71,17.6
432341.78,21.96,16.78,346742.2,17.61
432290.06,21.97,16.79,346742.2,17.62
432238.34,21.97,16.8,346742.2,17.63
432375.16,21.99,16.82,347354.05,17.67
432012.72,21.98,16.8,347522.09,17.68
432012.72,21.98,16.8,347522.09,17.68
431961.0,21.99,16.81,347532.15,17.69
431909.27,21.99,16.82,347536.57,17.7
431857.55,22.0,16.83,347527.34,17.71
431805.82,22.01,16.84,347523.08,17.71
431942.65,22.03,16.85,347523.08,17.72
431890.93,22.04,16.86,347676.71,17.74
431839.2,22.04,16.87,347522.09,17.74
431787.48,22.05,16.88,347522.09,17.75
431735.75,22.06,16.89,347522.09,17.76
431872.58,22.08,16.91,347522.09,17.77
432009.41,22.09,16.92,347522.09,17.77
432380.12,22.12,16.95,347523.23,17.78
432652.53,22.14,16.97,347523.23,17.78
432238.74,22.21,17.04,347523.23,17.86
432187.01,22.22,17.05,347523.23,17.87
432135.29,22.23,17.05,347621.93,17.88
432083.56,22.24,17.06,347649.58,17.89
432220.39,22.25,17.08,347649.15,17.9
432357.22,22.27,17.1,347648.45,17.91
432020.13,22.25,17.08,347084.94,17.88
431992.15,22.26,17.09,347028.36,17.89
432398.31,22.3,17.12,347614.85,17.93
432535.13,22.31,17.14,349493.56,18.03
432535.13,22.31,17.14,349493.56,18.03
432001.78,22.3,17.13,348837.29,18.01
431950.06,22.31,17.13,348837.29,18.01
431587.61,22.29,17.12,348416.97,18.0
431535.89,22.3,17.13,348416.97,18.01
431484.17,22.31,17.14,348416.97,18.02
431620.99,22.33,17.15,348416.97,18.02
431569.27,22.34,17.16,348459.88,18.03
431517.54,22.35,17.17,348467.92,18.04
431654.37,22.36,17.19,348467.92,18.05
431791.2,22.38,17.21,348467.92,18.06
431739.47,22.39,17.21,348418.26,18.07
432118.16,22.41,17.24,348418.55,18.07
431824.03,22.4,17.23,348117.15,18.06
431463.62,22.39,17.21,348116.86,18.06
431423.76,22.4,17.22,348295.21,18.08
431785.92,22.42,17.25,348295.21,18.09
431722.32,22.43,17.26,348115.58,18.09
431994.73,22.45,17.28,349151.68,18.15
431943.0,22.46,17.29,349151.68,18.16
431834.45,22.46,17.28,349057.7,18.15
431782.73,22.47,17.29,349057.7,18.16
431731.01,22.47,17.3,349057.7,18.17
431679.28,22.48,17.31,349155.86,18.19
431627.56,22.49,17.32,349205.78,18.2
431764.38,22.51,17.34,349678.5,18.23
431560.25,22.5,17.33,349650.86,18.23
431922.41,22.53,17.35,349947.5,18.25
431894.42,22.54,17.36,350028.77,18.27
432328.14,22.57,17.4,350360.32,18.29
431767.23,22.55,17.38,349799.41,18.27
432137.95,22.58,17.41,349799.41,18.28
432086.23,22.59,17.42,349799.41,18.29
432034.5,22.6,17.42,349799.41,18.3
431747.42,22.59,17.41,349380.8,18.28
431384.97,22.57,17.4,349380.8,18.28
431521.8,22.59,17.42,349380.8,18.29
431470.07,22.6,17.43,349380.8,18.3
431418.35,22.61,17.43,349495.73,18.31
431690.76,22.63,17.46,349508.27,18.32
431587.31,22.65,17.48,349509.51,18.34
431724.14,22.66,17.49,349498.82,18.35
431860.96,22.68,17.51,349497.68,18.36
432186.33,22.71,17.53,350458.28,18.41
432134.6,22.71,17.54,350384.9,18.42
432082.88,22.72,17.55,350372.14,18.43
432445.03,22.75,17.58,350304.55,18.43
432581.86,22.77,17.59,351172.87,18.48
433039.32,22.8,17.63,351829.41,18.53
432987.59,22.81,17.64,351831.28,18.54
433260.0,22.83,17.66,351831.28,18.54
433101.45,22.83,17.66,351673.46,18.54
433049.73,22.84,17.66,351671.58,18.55
432998.0,22.85,17.67,351676.79,18.56
432437.09,22.83,17.66,350991.46,18.53
432385.37,22.84,17.67,351140.61,18.55
432333.64,22.85,17.67,351040.87,18.55
432049.77,22.84,17.66,350805.33,18.54
431842.87,22.87,17.7,350836.23,18.58
431791.15,22.88,17.71,350783.84,18.59
431751.29,22.89,17.72,350960.74,18.61
431751.29,22.89,17.72,350960.74,18.61
431888.12,22.91,17.74,350960.74,18.62
431824.52,22.92,17.75,350781.61,18.62
431772.8,22.93,17.76,350781.61,18.63
431721.08,22.94,17.77,350781.61,18.64
431669.35,22.95,17.77,350781.61,18.65
431617.63,22.96,17.78,350790.37,18.66
431754.45,22.97,17.8,350790.37,18.67
432125.17,23.0,17.83,350795.84,18.67
432073.45,23.01,17.84,350813.49,18.68
432021.72,23.02,17.85,350820.34,18.69
432158.55,23.04,17.86,350816.0,18.7
431954.42,23.03,17.85,350784.51,18.7
432091.24,23.04,17.87,350784.07,18.71
432363.65,23.07,17.89,350783.38,18.71
432689.01,23.09,17.92,353018.48,18.84
432637.29,23.1,17.93,353142.58,18.86
432585.57,23.11,17.94,352985.23,18.86
432223.12,23.1,17.92,352425.37,18.83
432223.12,23.1,17.92,352425.37,18.83
432171.4,23.11,17.93,352425.37,18.84
431877.27,23.1,17.92,352045.32,18.83
431825.55,23.1,17.93,352045.32,18.84
431411.75,23.18,18.01,352045.32,18.92
431360.03,23.19,18.02,352046.68,18.93
431738.72,23.22,18.05,352046.68,18.93
431548.15,23.21,18.04,351899.25,18.93
