ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
1047,4884,4497160,6212,4497160
1047,4884,4498160,6212,4498160
1048,4892,4499160,6212,4499160
1048,4892,4499160,6212,4499160
1048,4892,4500160,6212,4500160
1048,4892,4501160,6212,4501160
1048,4892,4502160,6212,4502160
1048,4892,4503160,6212,4503160
1048,4892,4503620,6212,4503620
1048,4892,4504620,6212,4504620
1049,4900,4505620,6212,4505620
1049,4900,4506620,6212,4506620
1049,4900,4507620,6212,4507620
1049,4900,4508430,6212,4508430
1049,4900,4509240,6212,4509240
1049,4900,4510240,6212,4510240
1049,4900,4510710,6212,4510710
1049,4900,4511710,6212,4511710
1049,4900,4512710,6212,4512710
1049,4900,4513300,6212,4513300
1049,4900,4514300,6212,4514300
1049,4900,4515300,6212,4515300
1049,4900,4515770,6212,4515770
1049,4900,4516770,6212,4516770
1049,4900,4517580,6212,4517580
1050,4908,4518390,6212,4518390
1050,4908,4519390,6212,4519390
1050,4908,4520200,6212,4520200
1051,4916,4521200,6212,4521200
1051,4916,4521520,6212,4521520
1051,4916,4522520,6212,4522520
1051,4916,4523520,6212,4523520
1051,4916,4524520,6212,4524520
1051,4916,4525520,6212,4525520
1051,4916,4525740,6212,4525740
1051,4916,4526740,6212,4526740
1051,4916,4526740,6212,4526740
1051,4916,4527210,6212,4527210
1051,4916,4527210,6212,4527210
1051,4916,4528020,6212,4528020
1051,4916,4528830,6212,4528830
1051,4916,4529150,6212,4529150
1051,4916,4530150,6212,4530150
1052,4924,4531150,6212,4531150
1052,4924,4532150,6212,4532150
1052,4924,4532380,6212,4532380
1052,4924,4532970,6212,4532970
1052,4924,4533620,6212,4533620
1052,4924,4534090,6212,4534090
1052,4924,4534410,6212,4534410
1052,4924,4535410,6212,4535410
1052,4924,4536220,6212,4536220
1052,4924,4537220,6212,4537220
1052,4924,4538220,6212,4538220
1052,4924,4539220,6212,4539220
1052,4924,4540220,6212,4540220
1053,4932,4541030,6212,4541030
1053,4932,4542030,6212,4542030
1053,4932,4542580,6212,4542580
1054,4940,4543580,6212,4543580
1054,4940,4544390,6212,4544390
1054,4940,4545390,6212,4545390
1054,4940,4546200,6212,4546200
1054,4940,4547200,6212,4547200
1054,4940,4547200,6212,4547200
1054,4940,4547520,6212,4547520
1054,4940,4548520,6212,4548520
1054,4940,4549520,6212,4549520
1054,4940,4550330,6212,4550330
1054,4940,4551140,6212,4551140
1054,4940,4551950,6212,4551950
1054,4940,4552950,6212,4552950
1054,4940,4553420,6212,4553420
1055,4948,4554230,6212,4554230
1055,4948,4555040,6212,4555040
1055,4948,4555510,6212,4555510
1055,4948,4556510,6212,4556510
1055,4948,4557510,6212,4557510
1055,4948,4558320,6212,4558320
1055,4948,4559320,6212,4559320
1056,4956,4560320,6212,4560320
1056,4956,4561320,6212,4561320
1056,4956,4561320,6212,4561320
1056,4956,4562320,6212,4562320
1056,4956,4563130,6212,4563130
1056,4956,4563940,6212,4563940
1056,4956,4564260,6212,4564260
1056,4956,4565260,6212,4565260
1056,4956,4566260,6212,4566260
1056,4956,4567260,6212,4567260
1056,4956,4568260,6212,4568260
1056,4956,4568580,6212,4568580
1056,4956,4569390,6212,4569390
1057,4964,4570390,6212,4570390
1057,4964,4571390,6212,4571390
1057,4964,4572040,6212,4572040
1057,4964,4572850,6212,4572850
1058,4972,4573320,6212,4573320
1058,4972,4573970,6212,4573970
1058,4972,4574440,6212,4574440
1058,4972,4575440,6212,4575440
1058,4972,4576440,6212,4576440
1058,4972,4577440,6212,4577440
1058,4972,4578440,6212,4578440
1059,4980,4579440,6212,4579440
1059,4980,4580090,6212,4580090
1059,4980,4580250,6212,4580250
1059,4980,4581060,6212,4581060
1059,4980,4581380,6212,4581380
1059,4980,4582190,6212,4582190
1059,4980,4582190,6212,4582190
1059,4980,4583190,6212,4583190
1059,4980,4584000,6212,4584000
1059,4980,4584470,6212,4584470
1059,4980,4585470,6212,4585470
1059,4980,4586470,6212,4586470
1059,4980,4586700,6212,4586700
1059,4980,4587020,6212,4587020
1059,4980,4587490,6212,4587490
1059,4980,4587490,6212,4587490
1059,4980,4588490,6212,4588490
1059,4980,4589490,6212,4589490
1059,4980,4590490,6212,4590490
1059,4980,4591300,6212,4591300
1059,4980,4592300,6212,4592300
1060,4988,4593300,6212,4593300
1060,4988,4594300,6212,4594300
1061,4996,4594770,6212,4594770
1061,4996,4595770,6212,4595770
1061,4996,4596240,6212,4596240
1061,4996,4597240,6212,4597240
1061,4996,4598050,6212,4598050
1061,4996,4599050,6212,4599050
1061,4996,4600050,6212,4600050
1061,4996,4600050,6212,4600050
1061,4996,4601050,6212,4601050
1061,4996,4601210,6212,4601210
1061,4996,4602210,6212,4602210
1061,4996,4603210,6212,4603210
1061,4996,4603670,6212,4603670
1061,4996,4603900,6212,4603900
1062,5004,4604900,6212,4604900
1062,5004,4605900,6212,4605900
1062,5004,4606900,6212,4606900
1063,5012,4614900,6212,4614900
1063,5012,4615900,6212,4615900
1063,5012,4616710,6212,4616710
1063,5012,4617030,6212,4617030
1063,5012,4618030,6212,4618030
1063,5012,4619030,6212,4619030
1063,5012,4620030,6212,4620030
1063,5012,4621030,6212,4621030
1063,5012,4621030,6212,4621030
1063,5012,4621350,6212,4621350
1063,5012,4622350,6212,4622350
1063,5012,4622720,6212,4622720
1064,5020,4623720,6212,4623720
1064,5020,4624720,6212,4624720
1064,5020,4625720,6212,4625720
1064,5020,4626530,6212,4626530
1064,5020,4627530,6212,4627530
1064,5020,4628530,6212,4628530
1064,5020,4629530,6212,4629530
1064,5020,4630340,6212,4630340
1064,5020,4631340,6212,4631340
1064,5020,4631660,6212,4631660
1064,5020,4632310,6212,4632310
1064,5020,4633120,6212,4633120
1065,5028,4633930,6212,4633930
1065,5028,4634930,6212,4634930
1065,5028,4635400,6212,4635400
1065,5028,4635870,6212,4635870
1065,5028,4636520,6212,4636520
1065,5028,4636840,6212,4636840
1066,5036,4637840,6212,4637840
1066,5036,4638840,6212,4638840
1066,5036,4639310,6212,4639310
1066,5036,4639770,6212,4639770
1066,5036,4640770,6212,4640770
1066,5036,4641580,6212,4641580
1066,5036,4642040,6212,4642040
1066,5036,4643040,6212,4643040
1066,5036,4643690,6212,4643690
1066,5036,4644500,6212,4644500
1066,5036,4644970,6212,4644970
1066,5036,4645970,6212,4645970
1066,5036,4646440,6212,4646440
1067,5044,4646770,6212,4646770
1067,5044,4647770,6212,4647770
1068,5052,4648770,6212,4648770
1068,5052,4649580,6212,4649580
1068,5052,4650050,6212,4650050
1068,5052,4650860,6212,4650860
1068,5052,4651670,6212,4651670
1068,5052,4652670,6212,4652670
1068,5052,4653480,6212,4653480
1068,5052,4654480,6212,4654480
1068,5052,4654800,6212,4654800
1068,5052,4655270,6212,4655270
1068,5052,4656270,6212,4656270
1068,5052,4657270,6212,4657270
1068,5052,4657640,6212,4657640
1068,5052,4658640,6212,4658640
1068,5052,4659110,6212,4659110
1068,5052,4660110,6212,4660110
1069,5060,4661110,6212,4661110
1069,5060,4661920,6212,4661920
1070,5068,4662730,6212,4662730
1070,5068,4663540,6212,4663540
1070,5068,4664540,6212,4664540
1070,5068,4665540,6212,4665540
1070,5068,4666010,6212,4666010
1070,5068,4666480,6212,4666480
1070,5068,4667480,6212,4667480
1070,5068,4668480,6212,4668480
1070,5068,4669480,6212,4669480
1070,5068,4669940,6212,4669940
1070,5068,4670940,6212,4670940
1070,5068,4671940,6212,4671940
1070,5068,4672750,6212,4672750
1070,5068,4673220,6212,4673220
1071,5076,4674220,6212,4674220
1071,5076,4675220,6212,4675220
1071,5076,4675220,6212,4675220
1071,5076,4675540,6212,4675540
1071,5076,4676540,6212,4676540
1071,5076,4677350,6212,4677350
1071,5076,4677810,6212,4677810
1071,5076,4678810,6212,4678810
1072,5084,4682810,6212,4682810
1072,5084,4683810,6212,4683810
1072,5084,4684810,6212,4684810
1073,5092,4692810,6212,4692810
1073,5092,4693620,6212,4693620
1073,5092,4694620,6212,4694620
1073,5092,4695620,6212,4695620
1074,5100,4695850,6212,4695850
1074,5100,4696850,6212,4696850
1074,5100,4697850,6212,4697850
1075,5108,4698850,6212,4698850
1075,5108,4699660,6212,4699660
1075,5108,4700660,6212,4700660
1075,5108,4701130,6212,4701130
1075,5108,4702130,6212,4702130
1075,5108,4702360,6212,4702360
1075,5108,4703360,6212,4703360
1075,5108,4704360,6212,4704360
1075,5108,4704830,6212,4704830
1076,5116,4712830,6212,4712830
1076,5116,4713830,6212,4713830
1076,5116,4714830,6212,4714830
1076,5116,4715830,6212,4715830
1076,5116,4715830,6212,4715830
1077,5124,4716830,6212,4716830
1077,5124,4717830,6212,4717830
1077,5124,4718830,6212,4718830
1077,5124,4719300,6212,4719300
1077,5124,4719770,6212,4719770
1077,5124,4720770,6212,4720770
1077,5124,4721240,6212,4721240
1077,5124,4722240,6212,4722240
1077,5124,4723240,6212,4723240
1077,5124,4724240,6212,4724240
1077,5124,4725240,6212,4725240
1077,5124,4725710,6212,4725710
1077,5124,4726710,6212,4726710
1078,5132,4727710,6212,4727710
1078,5132,4728520,6212,4728520
1078,5132,4729330,6212,4729330
1078,5132,4729330,6212,4729330
1078,5132,4730330,6212,4730330
1078,5132,4730800,6212,4730800
1078,5132,4731800,6212,4731800
1078,5132,4732800,6212,4732800
1078,5132,4733350,6212,4733350
1078,5132,4734350,6212,4734350
1078,5132,4735350,6212,4735350
1078,5132,4736350,6212,4736350
1079,5140,4737160,6212,4737160
1079,5140,4738160,6212,4738160
1079,5140,4739160,6212,4739160
1080,5148,4740160,6212,4740160
1080,5148,4740630,6212,4740630
1080,5148,4741630,6212,4741630
1080,5148,4742630,6212,4742630
1080,5148,4743630,6212,4743630
1080,5148,4744630,6212,4744630
1080,5148,4744950,6212,4744950
1080,5148,4745760,6212,4745760
1080,5148,4746230,6212,4746230
1080,5148,4747230,6212,4747230
1080,5148,4748230,6212,4748230
1080,5148,4748700,6212,4748700
1080,5148,4752700,6212,4752700
1081,5156,4753700,6212,4753700
1081,5156,4753930,6212,4753930
1081,5156,4754930,6212,4754930
1081,5156,4755930,6212,4755930
1081,5156,4756930,6212,4756930
1081,5156,4756930,6212,4756930
1081,5156,4757740,6212,4757740
1081,5156,4758740,6212,4758740
1081,5156,4759740,6212,4759740
1081,5156,4760210,6212,4760210
1081,5156,4761020,6212,4761020
1081,5156,4761830,6212,4761830
1081,5156,4762830,6212,4762830
1081,5156,4763830,6212,4763830
1081,5156,4763830,6212,4763830
1081,5156,4764830,6212,4764830
1082,5164,4765830,6212,4765830
1083,5172,4766640,6212,4766640
1083,5172,4767640,6212,4767640
1083,5172,4768640,6212,4768640
1083,5172,4769640,6212,4769640
1083,5172,4770640,6212,4770640
1083,5172,4771110,6212,4771110
1083,5172,4771920,6212,4771920
1083,5172,4771920,6212,4771920
1083,5172,4772920,6212,4772920
1083,5172,4773920,6212,4773920
1083,5172,4774920,6212,4774920
1084,5180,4775920,6212,4775920
1084,5180,4776730,6212,4776730
1084,5180,4777540,6212,4777540
1084,5180,4778540,6212,4778540
1084,5180,4779540,6212,4779540
1084,5180,4780540,6212,4780540
1084,5180,4781540,6212,4781540
1084,5180,4782350,6212,4782350
1084,5180,4783350,6212,4783350
1084,5180,4784350,6212,4784350
1085,5188,4785350,6212,4785350
1085,5188,4786350,6212,4786350
1085,5188,4787000,6212,4787000
1085,5188,4787470,6212,4787470
1085,5188,4788470,6212,4788470
1085,5188,4788940,6212,4788940
1086,5196,4789750,6212,4789750
1086,5196,4790750,6212,4790750
1086,5196,4791750,6212,4791750
1086,5196,4792750,6212,4792750
1086,5196,4793750,6212,4793750
1087,5204,4794750,6212,4794750
1087,5204,4795750,6212,4795750
1087,5204,4796120,6212,4796120
1087,5204,4797120,6212,4797120
1087,5204,4798120,6212,4798120
1087,5204,4799120,6212,4799120
1087,5204,4800120,6212,4800120
1087,5204,4801120,6212,4801120
1087,5204,4802120,6212,4802120
1087,5204,4803120,6212,4803120
1087,5204,4803590,6212,4803590
1088,5212,4804590,6212,4804590
1088,5212,4805590,6212,4805590
1088,5212,4806590,6212,4806590
1088,5212,4807060,6212,4807060
1088,5212,4807870,6212,4807870
1088,5212,4808680,6212,4808680
1088,5212,4809680,6212,4809680
1088,5212,4809900,6212,4809900
1088,5212,4810900,6212,4810900
1088,5212,4811900,6212,4811900
1088,5212,4812900,6212,4812900
1088,5212,4813900,6212,4813900
1089,5220,4814900,6212,4814900
1089,5220,4815900,6212,4815900
1090,5228,4819900,6212,4819900
1090,5228,4820710,6212,4820710
1090,5228,4820710,6212,4820710
1090,5228,4821360,6212,4821360
1090,5228,4822170,6212,4822170
1090,5228,4823170,6212,4823170
1090,5228,4824170,6212,4824170
1090,5228,4825170,6212,4825170
1090,5228,4825640,6212,4825640
1090,5228,4825960,6212,4825960
1090,5228,4826960,6212,4826960
1090,5228,4827960,6212,4827960
1090,5228,4828960,6212,4828960
1091,5236,4829770,6212,4829770
1091,5236,4830770,6212,4830770
1092,5244,4831770,6212,4831770
1092,5244,4832580,6212,4832580
1092,5244,4833580,6212,4833580
1092,5244,4834050,6212,4834050
1092,5244,4834370,6212,4834370
1092,5244,4835180,6212,4835180
1092,5244,4836180,6212,4836180
1092,5244,4837180,6212,4837180
1092,5244,4837990,6212,4837990
1092,5244,4838460,6212,4838460
1092,5244,4838460,6212,4838460
1092,5244,4838930,6212,4838930
1092,5244,4838980,6212,4838980
1092,5244,4839790,6212,4839790
1092,5244,4840600,6212,4840600
1092,5244,4841600,6212,4841600
1092,5244,4841950,6212,4841950
1092,5244,4842950,6212,4842950
1092,5244,4843950,6212,4843950
1092,5244,4844950,6212,4844950
1092,5244,4845270,6212,4845270
1093,5252,4846270,6212,4846270
1093,5252,4846430,6212,4846430
1093,5252,4847430,6212,4847430
1093,5252,4848430,6212,4848430
1093,5252,4849430,6212,4849430
1093,5252,4850430,6212,4850430
1093,5252,4850430,6212,4850430
1093,5252,4850890,6212,4850890
1093,5252,4851540,6212,4851540
1093,5252,4852540,6212,4852540
1094,5260,4853010,6212,4853010
1094,5260,4854010,6212,4854010
1094,5260,4854470,6212,4854470
1095,5268,4855470,6212,4855470
1095,5268,4856470,6212,4856470
1095,5268,4856940,6212,4856940
1095,5268,4857410,6212,4857410
1095,5268,4858220,6212,4858220
1095,5268,4859030,6212,4859030
1095,5268,4860030,6212,4860030
1095,5268,4860840,6212,4860840
1095,5268,4861840,6212,4861840
1095,5268,4862840,6212,4862840
1095,5268,4863310,6212,4863310
1095,5268,4863780,6212,4863780
1095,5268,4864780,6212,4864780
1095,5268,4865780,6212,4865780
1095,5268,4866780,6212,4866780
1095,5268,4867250,6212,4867250
1096,5276,4868250,6212,4868250
1096,5276,4869250,6212,4869250
1096,5276,4870250,6212,4870250
1096,5276,4870410,6212,4870410
1096,5276,4871410,6212,4871410
1096,5276,4872410,6212,4872410
1096,5276,4873410,6212,4873410
1096,5276,4873880,6212,4873880
1096,5276,4874350,6212,4874350
1096,5276,4875350,6212,4875350
1097,5284,4876350,6212,4876350
1097,5284,4877350,6212,4877350
1097,5284,4878350,6212,4878350
1098,5292,4878720,6212,4878720
1098,5292,4879190,6212,4879190
1098,5292,4879660,6212,4879660
1098,5292,4880660,6212,4880660
1098,5292,4880980,6212,4880980
1098,5292,4881450,6212,4881450
1098,5292,4882450,6212,4882450
1098,5292,4883450,6212,4883450
1098,5292,4884040,6212,4884040
1098,5292,4885040,6212,4885040
1099,5300,4886040,6212,4886040
1099,5300,4887040,6212,4887040
1099,5300,4887850,6212,4887850
1099,5300,4888850,6212,4888850
1099,5300,4889850,6212,4889850
1099,5300,4890850,6212,4890850
1099,5300,4890850,6212,4890850
1099,5300,4891850,6212,4891850
1099,5300,4892850,6212,4892850
1099,5300,4893320,6212,4893320
1099,5300,4894320,6212,4894320
1100,5308,4895320,6212,4895320
1100,5308,4896320,6212,4896320
1100,5308,4897320,6212,4897320
1100,5308,4898320,6212,4898320
1100,5308,4899130,6212,4899130
1100,5308,4899600,6212,4899600
1100,5308,4900600,6212,4900600
1100,5308,4901070,6212,4901070
1100,5308,4902070,6212,4902070
1100,5308,4903070,6212,4903070
1100,5308,4904070,6212,4904070
1100,5308,4904880,6212,4904880
1100,5308,4905880,6212,4905880
1101,5316,4906880,6212,4906880
1102,5324,4914880,6212,4914880
1102,5324,4915880,6212,4915880
1102,5324,4916880,6212,4916880
1102,5324,4917880,6212,4917880
1102,5324,4918880,6212,4918880
1102,5324,4919880,6212,4919880
1102,5324,4920110,6212,4920110
1102,5324,4921110,6212,4921110
1103,5332,4922110,6212,4922110
1103,5332,4922430,6212,4922430
1103,5332,4923430,6212,4923430
1104,5340,4924240,6212,4924240
1104,5340,4924240,6212,4924240
1104,5340,4925240,6212,4925240
1104,5340,4926240,6212,4926240
1104,5340,4927240,6212,4927240
1104,5340,4927510,6212,4927510
1104,5340,4928510,6212,4928510
1104,5340,4928970,6212,4928970
1104,5340,4929620,6212,4929620
1104,5340,4930620,6212,4930620
1105,5348,4931620,6212,4931620
1105,5348,4932620,6212,4932620
1105,5348,4933430,6212,4933430
1105,5348,4933660,6212,4933660
1105,5348,4934660,6212,4934660
1105,5348,4935660,6212,4935660
1105,5348,4936660,6212,4936660
1105,5348,4937660,6212,4937660
1105,5348,4938470,6212,4938470
1105,5348,4939470,6212,4939470
1105,5348,4939930,6212,4939930
1105,5348,4940740,6212,4940740
1105,5348,4941550,6212,4941550
1105,5348,4942360,6212,4942360
1106,5356,4943360,6212,4943360
1106,5356,4943590,6212,4943590
1106,5356,4944590,6212,4944590
1107,5364,4945050,6212,4945050
1107,5364,4945050,6212,4945050
1107,5364,4946050,6212,4946050
1107,5364,4947050,6212,4947050
1107,5364,4948050,6212,4948050
1107,5364,4948860,6212,4948860
1107,5364,4949020,6212,4949020
1107,5364,4949670,6212,4949670
1107,5364,4950670,6212,4950670
1107,5364,4951670,6212,4951670
1107,5364,4952670,6212,4952670
1108,5372,4960670,6212,4960670
1109,5380,4961670,6212,4961670
1109,5380,4962670,6212,4962670
1109,5380,4963140,6212,4963140
1109,5380,4963610,6212,4963610
1109,5380,4964610,6212,4964610
1109,5380,4964610,6212,4964610
1109,5380,4964610,6212,4964610
1109,5380,4965080,6212,4965080
1109,5380,4966080,6212,4966080
1109,5380,4967080,6212,4967080
1109,5380,4967890,6212,4967890
1109,5380,4968700,6212,4968700
1109,5380,4968700,6212,4968700
1109,5380,4969700,6212,4969700
1109,5380,4970700,6212,4970700
1109,5380,4971700,6212,4971700
1110,5388,4972700,6212,4972700
1110,5388,4973510,6212,4973510
1110,5388,4974320,6212,4974320
1110,5388,4975320,6212,4975320
1110,5388,4975540,6212,4975540
1110,5388,4979540,6212,4979540
1110,5388,4980540,6212,4980540
1111,5396,4981350,6212,4981350
1111,5396,4982160,6212,4982160
1111,5396,4982320,6212,4982320
1111,5396,4982790,6212,4982790
1111,5396,4983790,6212,4983790
1111,5396,4984600,6212,4984600
1111,5396,4985600,6212,4985600
1111,5396,4986600,6212,4986600
1111,5396,4986820,6212,4986820
1111,5396,4987820,6212,4987820
1111,5396,4988630,6212,4988630
1111,5396,4989220,6212,4989220
1111,5396,4990220,6212,4990220
1111,5396,4991030,6212,4991030
1112,5404,4992030,6212,4992030
1112,5404,4992190,6212,4992190
1112,5404,4993000,6212,4993000
1113,5412,4993810,6212,4993810
1113,5412,4994280,6212,4994280
1113,5412,4994600,6212,4994600
1113,5412,4995070,6212,4995070
1113,5412,4996070,6212,4996070
1113,5412,4997070,6212,4997070
1113,5412,4998070,6212,4998070
1113,5412,4999070,6212,4999070
1113,5412,4999230,6212,4999230
1113,5412,5000230,6212,5000230
1113,5412,5001230,6212,5001230
1113,5412,5002230,6212,5002230
1114,5420,5003230,6212,5003230
1114,5420,5003550,6212,5003550
1114,5420,5003870,6212,5003870
1114,5420,5004870,6212,5004870
1114,5420,5005870,6212,5005870
1114,5420,5006870,6212,5006870
1114,5420,5007870,6212,5007870
1114,5420,5008870,6212,5008870
1114,5420,5009330,6212,5009330
1114,5420,5010330,6212,5010330
1114,5420,5011140,6212,5011140
1114,5420,5012140,6212,5012140
1114,5420,5012600,6212,5012600
1114,5420,5013600,6212,5013600
1115,5428,5014600,6212,5014600
1115,5428,5015600,6212,5015600
1115,5428,5015600,6212,5015600
1115,5428,5016600,6212,5016600
1115,5428,5017600,6212,5017600
1115,5428,5018600,6212,5018600
1115,5428,5019150,6212,5019150
1115,5428,5020150,6212,5020150
1115,5428,5020960,6212,5020960
1115,5428,5021960,6212,5021960
1115,5428,5022960,6212,5022960
1115,5428,5023960,6212,5023960
1116,5436,5024960,6212,5024960
1116,5436,5025960,6212,5025960
1116,5436,5026430,6212,5026430
1116,5436,5027240,6212,5027240
1117,5444,5028050,6212,5028050
1117,5444,5029050,6212,5029050
1117,5444,5030050,6212,5030050
1117,5444,5031050,6212,5031050
1117,5444,5032050,6212,5032050
1117,5444,5033050,6212,5033050
1118,5452,5034050,6212,5034050
1118,5452,5034860,6212,5034860
1118,5452,5035330,6212,5035330
1118,5452,5036140,6212,5036140
1118,5452,5037140,6212,5037140
1118,5452,5038140,6212,5038140
1118,5452,5039140,6212,5039140
1118,5452,5039950,6212,5039950
1118,5452,5040950,6212,5040950
1118,5452,5041760,6212,5041760
1118,5452,5042760,6212,5042760
1118,5452,5043230,6212,5043230
1118,5452,5044230,6212,5044230
1118,5452,5045040,6212,5045040
1118,5452,5046040,6212,5046040
1118,5452,5047040,6212,5047040
1118,5452,5047510,6212,5047510
1119,5460,5048510,6212,5048510
1119,5460,5049510,6212,5049510
1119,5460,5050510,6212,5050510
1119,5460,5051510,6212,5051510
1119,5460,5052510,6212,5052510
1119,5460,5052980,6212,5052980
1119,5460,5053980,6212,5053980
1119,5460,5054980,6212,5054980
1119,5460,5055450,6212,5055450
1120,5468,5055920,6212,5055920
1120,5468,5056510,6212,5056510
1120,5468,5057510,6212,5057510
1121,5476,5058510,6212,5058510
1121,5476,5058980,6212,5058980
1122,5484,5066980,6212,5066980
1122,5484,5067980,6212,5067980
1122,5484,5068450,6212,5068450
1122,5484,5069040,6212,5069040
1122,5484,5069850,6212,5069850
1122,5484,5070850,6212,5070850
1122,5484,5071320,6212,5071320
1122,5484,5072130,6212,5072130
1122,5484,5072130,6212,5072130
1122,5484,5072940,6212,5072940
1122,5484,5073940,6212,5073940
1122,5484,5074940,6212,5074940
1122,5484,5075940,6212,5075940
1122,5484,5076940,6212,5076940
1123,5492,5077940,6212,5077940
1123,5492,5078420,6212,5078420
1123,5492,5079420,6212,5079420
1123,5492,5079890,6212,5079890
1123,5492,5080890,6212,5080890
1123,5492,5081210,6212,5081210
1124,5500,5082020,6212,5082020
1124,5500,5083020,6212,5083020
1124,5500,5083070,6212,5083070
1124,5500,5083070,6212,5083070
1124,5500,5084070,6212,5084070
1124,5500,5084390,6212,5084390
1124,5500,5085390,6212,5085390
1124,5500,5086390,6212,5086390
1124,5500,5087200,6212,5087200
1125,5508,5088200,6212,5088200
1125,5508,5088200,6212,5088200
1125,5508,5089200,6212,5089200
1125,5508,5090200,6212,5090200
1125,5508,5091200,6212,5091200
1125,5508,5091520,6212,5091520
1125,5508,5092520,6212,5092520
1125,5508,5093520,6212,5093520
1126,5516,5094520,6212,5094520
1126,5516,5094990,6212,5094990
1126,5516,5094990,6212,5094990
1126,5516,5095990,6212,5095990
1126,5516,5096800,6212,5096800
1126,5516,5097610,6212,5097610
1126,5516,5098420,6212,5098420
1126,5516,5099230,6212,5099230
1126,5516,5100230,6212,5100230
1126,5516,5101040,6212,5101040
1126,5516,5102040,6212,5102040
1126,5516,5102360,6212,5102360
1126,5516,5103360,6212,5103360
1127,5524,5103950,6212,5103950
1127,5524,5104420,6212,5104420
1127,5524,5105230,6212,5105230
1127,5524,5105700,6212,5105700
1127,5524,5106020,6212,5106020
1127,5524,5107020,6212,5107020
1127,5524,5108020,6212,5108020
1127,5524,5108250,6212,5108250
1127,5524,5109250,6212,5109250
1127,5524,5110250,6212,5110250
1127,5524,5111250,6212,5111250
1127,5524,5111720,6212,5111720
1128,5532,5112720,6212,5112720
1128,5532,5113720,6212,5113720
1128,5532,5114530,6212,5114530
1128,5532,5115530,6212,5115530
1128,5532,5115850,6212,5115850
1128,5532,5116850,6212,5116850
1128,5532,5117850,6212,5117850
1128,5532,5118850,6212,5118850
1128,5532,5119850,6212,5119850
1128,5532,5120850,6212,5120850
1128,5532,5121290,6212,5121290
1128,5532,5122290,6212,5122290
1128,5532,5123100,6212,5123100
1129,5540,5124100,6212,5124100
1129,5540,5125100,6212,5125100
1129,5540,5125420,6212,5125420
1129,5540,5126420,6212,5126420
1130,5548,5127230,6212,5127230
1130,5548,5128230,6212,5128230
1130,5548,5129230,6212,5129230
1130,5548,5130230,6212,5130230
1130,5548,5131230,6212,5131230
1130,5548,5132230,6212,5132230
1130,5548,5133230,6212,5133230
1130,5548,5133700,6212,5133700
1131,5556,5134700,6212,5134700
1131,5556,5135700,6212,5135700
1131,5556,5136700,6212,5136700
1131,5556,5137510,6212,5137510
1131,5556,5137830,6212,5137830
1131,5556,5138830,6212,5138830
1131,5556,5139830,6212,5139830
1131,5556,5140830,6212,5140830
1131,5556,5141830,6212,5141830
1131,5556,5142830,6212,5142830
1131,5556,5143300,6212,5143300
1131,5556,5143300,6212,5143300
1132,5564,5144300,6212,5144300
1132,5564,5144300,6212,5144300
1132,5564,5144950,6212,5144950
1132,5564,5145270,6212,5145270
1132,5564,5146270,6212,5146270
1132,5564,5147270,6212,5147270
1132,5564,5148270,6212,5148270
1132,5564,5149270,6212,5149270
1132,5564,5150270,6212,5150270
1132,5564,5151270,6212,5151270
1132,5564,5152270,6212,5152270
1133,5572,5153270,6212,5153270
1133,5572,5154270,6212,5154270
1133,5572,5154740,6212,5154740
1133,5572,5155740,6212,5155740
1133,5572,5156110,6212,5156110
1133,5572,5157110,6212,5157110
1133,5572,5158110,6212,5158110
1133,5572,5159110,6212,5159110
1133,5572,5159760,6212,5159760
1133,5572,5160570,6212,5160570
1133,5572,5161570,6212,5161570
1133,5572,5162570,6212,5162570
1133,5572,5162680,6212,5162680
1133,5572,5163000,6212,5163000
1134,5580,5164000,6212,5164000
1134,5580,5164470,6212,5164470
1135,5588,5165280,6212,5165280
1135,5588,5165600,6212,5165600
1135,5588,5166600,6212,5166600
1135,5588,5167600,6212,5167600
1135,5588,5167760,6212,5167760
1135,5588,5168760,6212,5168760
1135,5588,5169410,6212,5169410
1135,5588,5170410,6212,5170410
1135,5588,5170880,6212,5170880
1135,5588,5171880,6212,5171880
1135,5588,5172340,6212,5172340
1135,5588,5173340,6212,5173340
1135,5588,5174150,6212,5174150
1135,5588,5174620,6212,5174620
1136,5596,5175620,6212,5175620
1136,5596,5176210,6212,5176210
1136,5596,5177210,6212,5177210
1136,5596,5178020,6212,5178020
1136,5596,5178390,6212,5178390
1136,5596,5179390,6212,5179390
1136,5596,5180040,6212,5180040
1136,5596,5182040,6212,5182040
1137,5604,5182690,6212,5182690
