ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
757239.0,66.2,53.93,700163.62,61.21
756823.66,66.28,54.01,700223.01,61.32
756788.2,66.32,54.06,700218.56,61.37
756398.48,66.32,54.06,699793.27,61.36
756398.48,66.32,54.06,700651.55,61.43
756174.21,66.36,54.09,701052.55,61.52
756424.76,66.41,54.14,701841.17,61.62
756233.7,66.45,54.19,702973.76,61.77
756233.7,66.45,54.19,702995.14,61.77
755785.84,66.45,54.18,702454.29,61.76
755785.84,66.45,54.18,702476.1,61.76
754970.74,66.44,54.17,701794.13,61.76
754970.74,66.44,54.17,701794.13,61.76
754763.07,66.48,54.21,701480.33,61.78
754538.8,66.51,54.25,701289.2,61.82
754157.2,66.51,54.24,701048.44,61.83
754576.8,66.56,54.3,700886.66,61.83
754352.53,66.6,54.34,700974.49,61.89
754128.25,66.64,54.38,700799.29,61.93
754128.25,66.64,54.38,700799.29,61.93
753829.51,66.64,54.37,700531.69,61.92
754173.09,66.69,54.43,700325.52,61.93
754173.09,66.69,54.43,700325.52,61.93
754423.64,66.74,54.48,700291.88,61.95
753910.64,66.75,54.48,699851.28,61.96
754370.23,66.85,54.58,700640.21,62.08
754233.18,66.89,54.63,701047.24,62.18
754051.3,66.94,54.67,700244.91,62.16
754006.07,66.98,54.72,700131.82,62.19
753970.61,67.02,54.76,700309.14,62.25
753777.11,67.07,54.8,699747.24,62.26
753777.11,67.07,54.8,699747.24,62.26
753777.11,67.07,54.8,699747.24,62.26
753569.45,67.11,54.84,699392.84,62.28
753424.27,67.34,55.07,700373.9,62.59
753422.02,67.38,55.12,700815.23,62.68
753244.56,67.43,55.16,700348.3,62.69
752891.2,67.45,55.18,700372.44,62.74
752666.93,67.49,55.22,700122.79,62.77
752771.39,67.53,55.27,700261.54,62.82
752537.36,67.57,55.31,700087.09,62.86
751996.7,67.58,55.31,699505.0,62.86
751641.52,67.57,55.31,699225.46,62.86
751398.08,67.6,55.33,698636.49,62.85
751272.48,67.64,55.37,698574.89,62.89
750929.27,67.63,55.37,698183.23,62.88
750959.46,67.64,55.37,697888.42,62.86
750735.19,67.68,55.41,697841.32,62.91
750732.94,67.73,55.46,697664.09,62.94
750541.89,67.77,55.51,698253.8,63.05
750278.24,67.81,55.54,697888.59,63.07
750053.96,67.85,55.58,697618.48,63.11
749359.54,68.03,55.77,696918.68,63.27
749346.61,68.08,55.82,696667.79,63.3
749439.64,68.15,55.89,696864.61,63.37
749439.64,68.15,55.89,696879.97,63.37
749656.97,68.2,55.94,697044.7,63.41
749275.37,68.2,55.93,696637.74,63.4
748829.11,68.19,55.93,696893.19,63.46
748565.46,68.23,55.96,696529.26,63.49
748565.46,68.23,55.96,696673.39,63.5
748546.6,68.28,56.01,697177.98,63.59
748546.6,68.28,56.01,697177.98,63.59
750278.33,68.47,56.2,697681.69,63.67
750141.28,68.52,56.25,697989.46,63.75
749381.23,68.7,56.43,698020.31,63.99
749173.57,68.74,56.48,698303.17,64.07
749546.77,68.79,56.52,699112.89,64.16
749458.98,68.84,56.58,699070.53,64.22
749234.7,68.89,56.62,698814.53,64.25
749234.7,68.89,56.62,698814.53,64.25
748907.12,68.89,56.62,699247.61,64.32
748576.47,68.89,56.62,698891.76,64.31
748261.6,68.89,56.62,698761.8,64.33
748027.57,68.93,56.66,698538.24,64.37
748390.08,69.03,56.76,698784.68,64.45
748185.39,69.07,56.81,698757.31,64.51
747988.41,69.12,56.85,698306.0,64.53
748078.8,69.25,56.99,698731.66,64.68
748104.07,69.31,57.04,698016.96,64.67
748104.07,69.31,57.04,698016.96,64.67
748091.14,69.36,57.09,697685.58,64.68
747776.74,69.39,57.13,697294.35,64.71
747599.27,69.44,57.18,697167.15,64.76
747183.94,69.53,57.27,697243.65,64.88
746802.33,69.53,57.26,696952.85,64.89
746604.21,69.53,57.26,696671.11,64.88
746241.12,69.55,57.28,696553.95,64.92
746016.85,69.59,57.33,696461.86,64.97
745287.38,69.59,57.32,695712.72,64.96
745079.71,69.63,57.37,695336.55,64.99
744344.75,69.83,57.56,695880.16,65.28
744351.68,69.88,57.62,695522.26,65.3
744059.62,69.91,57.64,694788.93,65.28
744024.15,69.96,57.69,694856.77,65.33
743874.78,69.96,57.69,694767.97,65.34
743737.73,70.01,57.74,694787.2,65.4
743546.67,70.06,57.79,695409.83,65.52
743299.47,70.07,57.8,696291.81,65.63
743299.47,70.07,57.8,696291.81,65.63
742917.86,70.06,57.8,695869.97,65.62
742917.86,70.06,57.8,695869.97,65.62
742378.39,70.06,57.8,695257.18,65.62
742661.34,70.12,57.86,695839.99,65.7
742629.52,70.18,57.92,695671.42,65.75
742554.68,70.23,57.97,695549.8,65.78
742554.68,70.23,57.97,695549.8,65.78
742554.68,70.23,57.97,695549.8,65.78
742330.41,70.28,58.01,695603.97,65.85
742328.16,70.33,58.06,695374.13,65.88
741946.55,70.32,58.06,694992.2,65.87
741946.55,70.32,58.06,694992.2,65.87
741787.56,70.32,58.06,694852.83,65.87
742848.82,70.45,58.19,697188.06,66.12
742814.87,70.5,58.24,695596.63,66.02
742814.87,70.5,58.24,695627.97,66.02
742928.37,70.55,58.29,697045.88,66.2
742738.01,70.6,58.34,697478.21,66.3
742738.01,70.6,58.34,697478.21,66.3
742530.34,70.65,58.39,697221.48,66.34
742148.74,70.65,58.38,696839.58,66.33
742366.07,70.7,58.43,697563.97,66.43
742158.4,70.75,58.48,697963.79,66.53
742158.4,70.75,58.48,697984.31,66.53
741950.74,70.79,58.53,698601.38,66.66
741790.47,70.85,58.58,697798.59,66.64
742900.61,71.09,58.82,699336.94,66.92
742977.93,71.12,58.85,699902.95,66.99
742562.6,71.21,58.95,699978.19,67.13
742428.34,71.27,59.0,700914.77,67.28
742220.67,71.32,59.05,700598.74,67.32
742201.82,71.37,59.11,700385.54,67.35
742064.77,71.43,59.16,700074.27,67.38
741915.53,71.43,59.16,700038.0,67.4
741915.53,71.43,59.16,700038.0,67.4
741290.43,71.42,59.16,699394.76,67.39
741005.72,71.46,59.2,698985.03,67.41
741065.09,71.54,59.27,698922.79,67.47
741029.63,71.59,59.33,698892.6,67.52
740969.74,71.62,59.35,698545.26,67.52
740745.47,71.67,59.4,698421.78,67.57
740554.41,71.72,59.45,698937.55,67.69
740330.14,71.76,59.5,698679.84,67.73
740096.11,71.81,59.55,698493.68,67.77
739888.44,71.86,59.6,698929.77,67.88
740531.31,71.99,59.73,699595.82,68.01
740531.31,71.99,59.73,699595.82,68.01
740149.7,71.99,59.72,699300.9,68.02
739959.69,72.04,59.78,698958.0,68.05
739768.64,72.09,59.83,698744.05,68.09
739768.64,72.09,59.83,698880.86,68.11
739387.03,72.09,59.82,698715.07,68.12
739190.05,72.14,59.87,699372.14,68.25
738495.63,72.35,60.09,698622.79,68.45
738271.35,72.4,60.14,698643.85,68.52
738397.23,72.46,60.2,699042.74,68.6
738172.96,72.51,60.25,698993.67,68.66
737989.22,72.56,60.3,700178.95,68.85
737811.75,72.62,60.35,699977.92,68.89
737690.73,72.68,60.41,701915.19,69.15
737500.72,72.73,60.47,701618.57,69.19
737408.97,72.79,60.53,702832.69,69.38
737418.72,72.79,60.53,703608.3,69.46
737677.6,72.85,60.59,703611.1,69.49
737675.35,72.91,60.65,703650.45,69.55
737675.35,72.91,60.65,703650.45,69.55
737490.68,72.96,60.7,703470.35,69.6
737299.63,73.02,60.75,703315.68,69.65
737260.14,73.09,60.82,704395.61,69.83
737069.08,73.14,60.88,704942.6,69.95
737069.08,73.14,60.88,704942.6,69.95
737868.84,73.29,61.03,704727.94,70.0
737328.18,73.3,61.03,704134.94,70.0
737118.03,73.35,61.08,704735.4,70.13
736959.38,73.41,61.14,704630.33,70.19
736434.08,73.41,61.15,704011.0,70.18
736271.71,73.47,61.21,703774.73,70.23
736014.91,73.47,61.2,703529.31,70.23
735633.3,73.46,61.2,703104.57,70.22
734916.58,73.47,61.2,702440.48,70.22
734725.52,73.52,61.26,702184.22,70.26
734517.85,73.57,61.31,701870.51,70.3
734203.45,73.62,61.35,701396.95,70.33
733875.87,73.62,61.35,701213.64,70.34
733277.04,73.63,61.37,700787.63,70.37
732831.51,73.74,61.47,700765.82,70.51
732532.77,73.73,61.46,700471.82,70.5
732512.64,73.75,61.49,700563.91,70.53
732209.04,73.79,61.53,700448.24,70.59
731889.65,73.91,61.65,700619.97,70.75
731879.43,73.98,61.72,700596.18,70.82
731698.13,74.04,61.78,700545.03,70.89
731570.72,74.1,61.84,700459.86,70.95
731190.31,74.1,61.84,700058.0,70.95
731053.26,74.16,61.9,699841.72,71.0
730671.65,74.16,61.89,699509.27,71.0
730956.79,74.26,62.0,699564.83,71.07
730956.79,74.26,62.0,699564.83,71.07
730438.35,74.27,62.01,699205.08,71.09
730476.17,74.35,62.09,698518.86,71.1
730050.15,74.46,62.19,698125.78,71.2
729825.88,74.51,62.25,698194.42,71.28
729601.61,74.56,62.3,698003.73,71.34
729861.91,74.63,62.36,698782.74,71.45
729680.61,74.69,62.42,698659.64,71.51
729456.33,74.74,62.47,698922.96,71.61
730249.37,74.9,62.63,698695.42,71.66
730128.34,74.96,62.7,698215.52,71.68
730092.88,75.02,62.76,699058.11,71.83
729928.42,75.08,62.82,699179.11,71.92
729546.81,75.08,62.81,698862.51,71.92
729231.95,75.08,62.82,698477.12,71.91
729097.68,75.14,62.88,698132.61,71.95
729137.51,75.21,62.95,697687.81,71.97
729137.51,75.21,62.95,697687.81,71.97
728797.75,75.25,62.99,697918.62,72.07
728902.22,75.32,63.05,698459.57,72.17
728678.32,75.31,63.05,698240.04,72.16
728185.67,75.32,63.06,697357.1,72.13
727961.39,75.38,63.11,697345.34,72.21
727727.36,75.43,63.17,697200.28,72.27
727287.16,75.45,63.18,696548.5,72.26
726954.92,75.45,63.19,696084.73,72.25
727327.65,75.51,63.25,696002.67,72.26
727553.31,75.57,63.31,696450.76,72.34
727171.71,75.57,63.31,696068.87,72.34
727039.87,75.64,63.37,695272.49,72.33
727046.79,75.7,63.44,694896.41,72.35
726286.75,75.94,63.67,694246.95,72.59
726062.47,75.99,63.73,694162.28,72.66
726690.26,76.14,63.87,694169.18,72.73
726318.66,76.14,63.87,693911.83,72.74
725810.28,76.14,63.87,693544.7,72.75
725586.01,76.19,63.93,694080.19,72.88
725586.01,76.19,63.93,694080.19,72.88
725079.75,76.19,63.93,693424.17,72.86
725060.89,76.25,63.99,693109.07,72.89
725060.89,76.25,63.99,693088.77,72.89
725294.83,76.32,64.05,693918.66,73.01
725070.56,76.37,64.11,694186.12,73.12
724878.68,76.38,64.11,693920.23,73.12
724671.01,76.44,64.17,693625.58,73.16
724382.03,76.43,64.17,693002.5,73.12
724110.7,76.47,64.2,692731.18,73.16
724432.38,76.58,64.32,693719.05,73.34
724224.71,76.64,64.38,693476.55,73.39
724221.53,76.71,64.44,693246.36,73.43
724221.53,76.71,64.44,693246.36,73.43
723725.53,76.72,64.46,692520.77,73.41
723492.61,76.72,64.46,692245.01,73.41
723492.61,76.72,64.46,692245.01,73.41
723492.61,76.72,64.46,692245.01,73.41
723492.61,76.72,64.46,692245.01,73.41
723457.14,76.79,64.52,692500.32,73.5
723305.46,76.85,64.59,692144.68,73.54
723305.46,76.85,64.59,692144.68,73.54
723071.43,76.91,64.64,691868.1,73.59
722847.16,76.97,64.7,692362.79,73.72
722614.23,76.97,64.7,692129.98,73.72
722389.96,77.03,64.76,692832.93,73.87
722425.56,77.08,64.82,692916.82,73.93
722748.81,77.14,64.88,694287.72,74.11
722448.25,77.14,64.87,693972.65,74.1
722448.25,77.14,64.87,693972.65,74.1
722448.25,77.14,64.87,693972.65,74.1
722448.25,77.14,64.87,693945.94,74.09
722585.93,77.21,64.94,693676.27,74.12
722585.93,77.21,64.94,693676.27,74.12
722313.3,77.34,65.08,692800.83,74.18
722122.25,77.4,65.14,692538.11,74.23
721809.24,77.41,65.15,692152.68,74.23
721427.63,77.41,65.14,691747.07,74.22
721113.23,77.46,65.19,691700.62,74.3
721334.78,77.56,65.3,691883.98,74.4
721110.51,77.62,65.36,691924.27,74.48
721110.51,77.62,65.36,691924.27,74.48
721001.7,77.62,65.36,692269.7,74.53
720767.67,77.68,65.42,692034.87,74.58
720767.67,77.68,65.42,692034.87,74.58
720543.39,77.74,65.47,691964.77,74.66
720319.12,77.8,65.53,692542.12,74.8
720086.2,77.8,65.54,692409.44,74.81
721345.31,78.02,65.76,694713.25,75.14
720804.65,78.03,65.77,694172.58,75.15
720804.65,78.03,65.77,694172.58,75.15
720989.16,78.12,65.85,693869.79,75.18
720685.56,78.17,65.91,693443.0,75.22
720877.46,78.24,65.98,694125.05,75.34
720505.85,78.24,65.98,693752.76,75.34
720505.85,78.24,65.98,693752.76,75.34
720192.64,78.29,66.03,693415.93,75.38
719812.23,78.29,66.03,693112.09,75.39
719812.23,78.29,66.03,693045.72,75.38
719587.95,78.35,66.09,693113.19,75.47
719365.84,78.35,66.08,692929.09,75.47
719174.78,78.41,66.15,692774.1,75.53
718984.42,78.48,66.21,692070.95,75.54
718984.42,78.48,66.21,692070.95,75.54
718940.36,78.5,66.23,691880.78,75.54
718940.36,78.5,66.23,691880.78,75.54
718940.36,78.5,66.23,691880.78,75.54
718932.19,78.57,66.3,691542.09,75.57
719192.5,78.64,66.37,691375.04,75.59
718968.22,78.7,66.43,691688.86,75.71
718777.17,78.76,66.5,691489.42,75.77
718603.08,78.77,66.51,691368.81,75.79
718603.08,78.77,66.51,691368.81,75.79
718528.24,78.83,66.57,691286.0,75.84
717768.2,79.1,66.83,691505.31,76.2
717586.89,79.16,66.9,691347.89,76.27
717376.75,79.23,66.96,691609.17,76.38
717376.75,79.23,66.96,691609.17,76.38
717682.73,79.35,67.09,691338.32,76.44
717273.3,79.36,67.1,690921.13,76.45
717077.71,79.36,67.09,690696.56,76.44
717576.69,79.46,67.19,690874.29,76.5
717519.45,79.54,67.27,691104.76,76.61
717295.17,79.6,67.34,692172.61,76.81
717113.87,79.67,67.4,692933.79,76.98
716999.08,79.73,67.46,693424.71,77.11
716999.08,79.73,67.46,693424.71,77.11
716836.71,79.8,67.53,693784.53,77.23
716677.9,79.8,67.53,693643.13,77.23
716047.7,79.81,67.55,692813.64,77.22
715814.78,79.82,67.55,692508.76,77.22
715623.73,79.88,67.62,692385.82,77.29
715623.73,79.88,67.62,692211.6,77.27
715389.7,79.95,67.68,692061.26,77.34
714629.65,80.22,67.96,692063.34,77.69
714438.59,80.29,68.03,692807.3,77.86
713709.12,80.3,68.03,692127.82,77.87
713224.0,80.3,68.04,691215.7,77.82
713224.0,80.3,68.04,691215.7,77.82
712999.73,80.37,68.1,691076.64,77.9
712870.96,80.44,68.18,691589.87,78.04
712870.96,80.44,68.18,691589.87,78.04
712693.49,80.51,68.25,691156.59,78.08
712717.82,80.52,68.25,691058.72,78.07
712493.55,80.58,68.32,690936.9,78.15
711863.35,80.6,68.34,690107.41,78.14
711639.08,80.67,68.4,689931.39,78.21
711223.75,80.81,68.54,690391.19,78.44
711016.08,80.87,68.61,690621.12,78.55
710868.41,80.95,68.68,690584.25,78.64
710386.36,80.99,68.72,689367.33,78.59
710195.3,81.06,68.79,688962.69,78.63
710004.24,81.13,68.86,688792.13,78.7
709948.32,81.21,68.95,688674.78,78.78
709714.29,81.28,69.02,688565.7,78.86
709173.63,81.29,69.03,687972.7,78.86
709546.02,81.43,69.16,687655.95,78.92
709546.02,81.43,69.16,687655.95,78.92
709411.75,81.51,69.24,687405.39,78.98
708911.71,81.53,69.26,686484.53,78.95
708911.71,81.53,69.26,686484.53,78.95
708926.89,81.62,69.36,685585.03,78.93
708486.69,81.65,69.38,685242.83,78.97
708262.41,81.72,69.45,685218.71,79.06
708262.41,81.72,69.45,685241.38,79.06
708262.41,81.72,69.45,685241.38,79.06
708521.84,81.84,69.58,686638.02,79.31
708521.84,81.84,69.58,686638.02,79.31
708288.92,81.84,69.58,686661.09,79.34
708064.64,81.91,69.65,686671.36,79.44
707990.89,82.0,69.73,686906.63,79.56
707645.65,82.0,69.74,686547.8,79.56
707783.34,82.08,69.82,686809.83,79.65
707446.49,82.14,69.87,686187.79,79.67
707672.15,82.21,69.94,686676.99,79.77
707408.5,82.27,70.01,686328.26,79.82
707290.76,82.35,70.09,685907.6,79.86
707290.76,82.35,70.09,685907.6,79.86
707602.74,82.42,70.16,686319.96,79.94
707321.67,82.48,70.22,685933.6,79.99
707144.21,82.56,70.29,686075.72,80.1
707098.98,82.63,70.37,686454.03,80.22
706966.02,82.64,70.37,686245.83,80.22
706731.99,82.71,70.44,686373.34,80.33
706540.93,82.78,70.52,686173.78,80.4
706278.48,82.85,70.58,686120.94,80.48
705997.11,82.85,70.58,685824.15,80.48
706474.54,83.0,70.74,685797.61,80.57
706474.54,83.0,70.74,685797.61,80.57
706474.54,83.0,70.74,685750.82,80.57
706000.37,83.0,70.74,685242.32,80.56
706196.41,83.08,70.81,686510.59,80.76
706509.33,83.21,70.95,687791.08,81.01
706003.07,83.22,70.95,687075.98,80.99
706003.07,83.22,70.95,687075.98,80.99
705816.14,83.23,70.96,686806.15,80.99
706022.44,83.35,71.08,686849.53,81.09
705632.72,83.36,71.09,686487.59,81.1
705737.19,83.43,71.17,686715.29,81.19
705737.19,83.43,71.17,686715.29,81.19
705503.16,83.51,71.24,687549.26,81.38
705652.08,83.58,71.32,687568.58,81.44
705236.75,83.73,71.47,687805.67,81.66
704855.15,83.73,71.47,687402.24,81.66
704475.21,83.73,71.47,687116.56,81.67
704527.36,83.84,71.57,689012.18,81.99
704319.69,83.91,71.65,689041.15,82.09
704142.22,83.99,71.73,690064.38,82.31
704142.22,83.99,71.73,690064.38,82.31
704363.77,84.12,71.86,690263.61,82.44
704163.38,84.2,71.93,690096.67,82.51
704163.38,84.2,71.93,690096.67,82.51
704163.38,84.2,71.93,690096.67,82.51
703939.11,84.27,72.01,690328.93,82.64
703714.83,84.34,72.08,690230.49,82.73
703533.53,84.42,72.16,690172.48,82.82
703299.5,84.5,72.23,689981.43,82.9
702793.24,84.5,72.24,689686.45,82.93
702521.92,84.55,72.29,689415.12,82.98
703579.9,84.78,72.52,689134.34,83.04
703246.61,84.79,72.52,688743.2,83.04
703246.61,84.79,72.52,688743.2,83.04
702705.94,84.81,72.54,688161.11,83.05
702939.1,84.94,72.67,689309.65,83.29
702569.71,84.94,72.68,688906.5,83.29
702336.79,84.95,72.68,688673.57,83.29
702074.67,84.96,72.7,688632.82,83.34
702074.67,84.96,72.7,688632.82,83.34
702171.68,85.01,72.74,688673.78,83.37
701772.96,85.17,72.9,688804.51,83.59
701664.02,85.22,72.96,688604.62,83.63
701311.75,85.28,73.02,688121.26,83.68
701077.72,85.36,73.09,687811.57,83.74
700447.53,85.38,73.12,687048.69,83.75
700041.27,85.39,73.13,686501.96,83.74
699691.88,85.4,73.13,686166.9,83.75
699324.1,85.42,73.16,685759.41,83.76
699324.1,85.42,73.16,685727.7,83.76
699223.57,85.51,73.25,686757.09,83.99
698999.3,85.59,73.32,686808.49,84.1
698735.08,85.66,73.4,686179.07,84.12
698738.0,85.66,73.4,686165.7,84.12
698738.0,85.66,73.4,686165.7,84.12
698513.73,85.74,73.48,685960.48,84.2
698251.23,85.74,73.48,685666.14,84.2
698847.02,85.92,73.66,687228.47,84.49
698634.01,86.0,73.73,688316.67,84.73
698634.01,86.0,73.73,688337.02,84.73
698634.01,86.0,73.73,688337.02,84.73
698234.33,86.04,73.77,687784.89,84.75
698054.83,86.1,73.84,687739.81,84.83
697673.23,86.1,73.84,687340.63,84.83
697432.78,86.11,73.84,687061.88,84.83
697051.18,86.11,73.85,686745.27,84.84
697346.62,86.25,73.99,686654.83,84.93
697346.62,86.25,73.99,686654.83,84.93
696831.88,86.28,74.01,686235.37,84.96
696624.21,86.36,74.09,685918.73,85.03
697157.77,86.51,74.25,685410.96,85.05
696886.45,86.56,74.3,685139.64,85.1
696346.98,86.58,74.32,684526.85,85.11
696139.31,86.67,74.4,685060.66,85.29
695625.67,86.69,74.42,684490.09,85.3
695491.41,86.78,74.52,684366.53,85.39
695491.41,86.78,74.52,684366.53,85.39
695267.13,86.86,74.6,684357.83,85.5
694731.21,86.88,74.62,683827.43,85.52
694731.21,86.88,74.62,683827.43,85.52
694277.28,86.91,74.65,683391.38,85.55
694053.01,86.99,74.73,683679.93,85.69
694053.01,86.99,74.73,683712.98,85.7
694053.01,86.99,74.73,683712.98,85.7
693978.17,87.07,74.81,683862.8,85.8
693978.17,87.07,74.81,683862.8,85.8
693753.89,87.15,74.89,683632.78,85.88
693753.89,87.15,74.89,683632.78,85.88
693753.89,87.15,74.89,683632.78,85.88
694178.07,87.21,74.94,684288.01,85.96
694132.85,87.29,75.03,684673.21,86.1
694289.52,87.37,75.11,684813.12,86.18
693921.34,87.37,75.11,684513.6,86.19
693921.34,87.37,75.11,684513.6,86.19
693725.18,87.37,75.11,684417.81,86.2
693534.12,87.46,75.2,684200.0,86.28
693534.12,87.46,75.2,684200.0,86.28
693309.85,87.54,75.28,684427.64,86.42
692982.27,87.55,75.29,684068.41,86.43
693701.97,87.75,75.49,684239.09,86.56
693701.97,87.75,75.49,684239.09,86.56
693477.7,87.84,75.57,684653.46,86.72
692847.5,87.87,75.6,683811.68,86.72
692847.5,87.87,75.6,683811.68,86.72
692847.5,87.87,75.6,683811.68,86.72
693121.62,88.02,75.75,683593.9,86.81
693338.95,88.1,75.83,683939.57,86.9
693187.82,88.11,75.85,684164.71,86.97
694931.41,88.45,76.18,686305.5,87.35
694931.41,88.45,76.18,686305.5,87.35
694931.41,88.45,76.18,686305.5,87.35
694521.46,88.51,76.24,685502.71,87.36
694521.46,88.51,76.24,685502.71,87.36
694991.68,88.68,76.41,685771.62,87.5
694991.68,88.68,76.41,685771.62,87.5
694767.41,88.76,76.5,685731.17,87.61
694794.78,88.88,76.62,685535.95,87.7
694794.78,88.88,76.62,685535.95,87.7
694794.78,88.88,76.62,685535.95,87.7
694794.78,88.88,76.62,685535.95,87.7
694496.04,88.88,76.61,685126.29,87.68
694287.3,88.88,76.61,684922.37,87.68
694287.3,88.88,76.61,684956.39,87.68
694277.08,88.99,76.73,685749.22,87.9
694052.8,89.08,76.81,685809.09,88.02
693828.53,89.16,76.9,685707.46,88.12
693514.13,89.24,76.97,685360.45,88.19
693514.13,89.24,76.97,685360.45,88.19
693098.8,89.41,77.15,684993.82,88.37
692727.19,89.42,77.15,684715.59,88.38
692979.54,89.45,77.19,685146.67,88.44
693102.78,89.58,77.32,684707.16,88.5
692878.5,89.67,77.4,685299.69,88.69
692878.5,89.67,77.4,685264.4,88.68
692690.39,89.76,77.5,685160.69,88.79
692204.09,89.79,77.53,684554.31,88.8
692204.09,89.79,77.53,684554.31,88.8
692576.48,89.96,77.69,684246.63,88.88
692194.88,89.96,77.7,684032.3,88.9
692411.6,90.11,77.84,684631.1,89.1
691694.88,90.13,77.87,684001.17,89.13
691367.3,90.15,77.88,683634.55,89.14
691367.3,90.15,77.88,683634.55,89.14
691064.56,90.2,77.94,682701.21,89.11
690681.25,90.27,78.0,682254.51,89.17
690341.47,90.28,78.01,681832.39,89.17
689526.37,90.29,78.03,681120.84,89.19
689262.72,90.37,78.11,681614.69,89.37
689159.98,90.42,78.15,681533.43,89.42
689159.98,90.42,78.15,681533.43,89.42
688935.71,90.51,78.24,682960.04,89.72
688495.51,90.54,78.28,682320.55,89.73
688123.9,90.55,78.28,682271.08,89.78
687899.63,90.64,78.37,682685.01,89.95
687412.39,90.65,78.39,681814.75,89.91
687412.39,90.65,78.39,681814.75,89.91
686945.04,90.71,78.45,680736.25,89.89
686945.04,90.71,78.45,680736.25,89.89
686391.85,90.76,78.49,680502.91,89.98
686398.77,90.86,78.59,680143.23,90.03
685777.41,90.89,78.63,679674.62,90.09
685777.41,90.89,78.63,679623.83,90.08
685943.17,90.92,78.65,679700.93,90.09
685541.38,90.92,78.65,679300.79,90.09
685541.38,90.92,78.65,679300.79,90.09
685404.13,90.94,78.67,679081.2,90.1
685171.2,90.95,78.68,678809.86,90.1
684632.92,90.97,78.71,678302.23,90.13
684632.92,90.97,78.71,678302.23,90.13
684071.69,91.02,78.75,677516.46,90.15
683693.76,91.03,78.76,677117.1,90.15
683437.99,91.09,78.83,677041.1,90.24
683437.99,91.09,78.83,677041.1,90.24
683437.99,91.09,78.83,677041.1,90.24
683205.07,91.1,78.83,676782.14,90.24
683096.26,91.1,78.83,676673.33,90.24
683096.26,91.1,78.83,676673.33,90.24
682717.58,91.1,78.84,676231.98,90.24
682717.58,91.1,78.84,676231.98,90.24
682558.77,91.1,78.84,676109.0,90.24
682483.93,91.19,78.93,676446.42,90.38
682520.71,91.32,79.05,675768.25,90.41
682027.05,91.35,79.09,675222.26,90.44
682027.05,91.35,79.09,675222.26,90.44
682027.05,91.35,79.09,675222.26,90.44
682027.05,91.35,79.09,675222.26,90.44
682027.05,91.35,79.09,675222.26,90.44
681475.86,91.4,79.13,674599.52,90.48
681475.86,91.4,79.13,674599.52,90.48
681475.86,91.4,79.13,674599.52,90.48
681475.86,91.4,79.13,674599.52,90.48
681475.86,91.4,79.13,674599.52,90.48
680920.11,91.45,79.18,674315.35,90.56
680389.82,91.47,79.21,673783.47,90.59
680389.82,91.47,79.21,673783.47,90.59
680156.9,91.48,79.22,673699.82,90.61
680156.9,91.48,79.22,673699.82,90.61
679924.48,91.49,79.23,673420.61,90.62
679924.48,91.49,79.23,673420.61,90.62
679386.33,91.52,79.25,672987.68,90.66
679386.33,91.52,79.25,672987.68,90.66
678872.68,91.55,79.28,672366.07,90.67
678872.68,91.55,79.28,672366.07,90.67
678491.08,91.56,79.29,671948.26,90.67
678109.47,91.56,79.3,671657.63,90.69
678109.47,91.56,79.3,671657.63,90.69
678316.09,91.71,79.45,671031.34,90.73
678282.13,91.81,79.55,670445.88,90.75
677769.53,91.82,79.56,670104.23,90.78
677474.53,91.91,79.64,669585.89,90.84
677010.72,91.97,79.7,668647.68,90.83
677010.72,91.97,79.7,668647.68,90.83
676753.72,91.99,79.73,668348.78,90.85
676753.72,91.99,79.73,668348.78,90.85
676731.03,92.09,79.82,667839.47,90.88
676195.11,92.12,79.85,667309.06,90.91
676195.11,92.12,79.85,667309.06,90.91
676195.11,92.12,79.85,667309.06,90.91
676195.11,92.12,79.85,667288.76,90.91
676195.11,92.12,79.85,667288.76,90.91
675867.53,92.13,79.87,666920.94,90.91
675940.87,92.14,79.88,666967.35,90.92
675940.87,92.14,79.88,666967.35,90.92
675873.24,92.15,79.89,667146.12,90.96
675491.64,92.16,79.9,666763.13,90.97
674965.15,92.19,79.93,666195.33,90.99
674593.54,92.2,79.93,665515.86,90.96
674153.53,92.26,80.0,664778.85,90.98
673781.93,92.27,80.01,664448.55,90.99
673401.99,92.28,80.01,664019.54,90.99
673401.99,92.28,80.01,664019.54,90.99
672760.69,92.32,80.05,663334.84,91.02
672247.14,92.35,80.08,662722.05,91.04
672247.14,92.35,80.08,662722.05,91.04
671889.42,92.36,80.09,662476.42,91.07
