ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
725,2308,2079630,6212,2079630
725,2308,2080630,6212,2080630
725,2308,2081630,6212,2081630
725,2308,2082630,6212,2082630
725,2308,2083630,6212,2083630
726,2316,2084630,6212,2084630
726,2316,2085630,6212,2085630
726,2316,2086630,6212,2086630
726,2316,2087440,6212,2087440
726,2316,2088440,6212,2088440
726,2316,2088440,6212,2088440
726,2316,2089440,6212,2089440
726,2316,2090440,6212,2090440
726,2316,2091440,6212,2091440
727,2324,2092440,6212,2092440
727,2324,2092440,6212,2092440
727,2324,2093250,6212,2093250
727,2324,2094060,6212,2094060
727,2324,2094870,6212,2094870
727,2324,2094870,6212,2094870
727,2324,2094870,6212,2094870
727,2324,2095340,6212,2095340
727,2324,2096150,6212,2096150
727,2324,2096610,6212,2096610
727,2324,2097610,6212,2097610
727,2324,2097610,6212,2097610
727,2324,2098610,6212,2098610
727,2324,2099080,6212,2099080
728,2332,2100080,6212,2100080
728,2332,2101080,6212,2101080
728,2332,2102080,6212,2102080
728,2332,2103080,6212,2103080
728,2332,2103550,6212,2103550
728,2332,2104550,6212,2104550
728,2332,2105360,6212,2105360
728,2332,2106360,6212,2106360
729,2340,2107360,6212,2107360
729,2340,2108360,6212,2108360
729,2340,2109360,6212,2109360
729,2340,2110360,6212,2110360
729,2340,2111360,6212,2111360
729,2340,2111830,6212,2111830
729,2340,2112060,6212,2112060
729,2340,2113060,6212,2113060
729,2340,2114060,6212,2114060
729,2340,2115060,6212,2115060
730,2348,2115530,6212,2115530
730,2348,2115850,6212,2115850
730,2348,2116850,6212,2116850
730,2348,2117850,6212,2117850
730,2348,2118660,6212,2118660
730,2348,2119660,6212,2119660
730,2348,2120310,6212,2120310
730,2348,2120310,6212,2120310
730,2348,2121310,6212,2121310
731,2356,2122310,6212,2122310
731,2356,2123120,6212,2123120
731,2356,2123440,6212,2123440
731,2356,2123440,6212,2123440
731,2356,2124440,6212,2124440
731,2356,2125440,6212,2125440
731,2356,2126440,6212,2126440
731,2356,2127440,6212,2127440
731,2356,2127440,6212,2127440
731,2356,2127440,6212,2127440
731,2356,2128440,6212,2128440
731,2356,2129440,6212,2129440
731,2356,2129440,6212,2129440
732,2364,2130440,6212,2130440
732,2364,2130910,6212,2130910
732,2364,2131720,6212,2131720
732,2364,2132530,6212,2132530
732,2364,2133530,6212,2133530
732,2364,2134340,6212,2134340
732,2364,2135340,6212,2135340
732,2364,2135810,6212,2135810
732,2364,2135810,6212,2135810
732,2364,2136810,6212,2136810
732,2364,2137280,6212,2137280
732,2364,2137740,6212,2137740
733,2372,2138740,6212,2138740
733,2372,2139740,6212,2139740
733,2372,2140550,6212,2140550
733,2372,2140550,6212,2140550
733,2372,2141360,6212,2141360
733,2372,2141830,6212,2141830
733,2372,2142050,6212,2142050
733,2372,2142520,6212,2142520
733,2372,2143520,6212,2143520
733,2372,2144330,6212,2144330
733,2372,2145330,6212,2145330
734,2380,2146330,6212,2146330
734,2380,2147330,6212,2147330
734,2380,2148330,6212,2148330
734,2380,2149330,6212,2149330
734,2380,2149650,6212,2149650
734,2380,2150650,6212,2150650
734,2380,2151650,6212,2151650
734,2380,2152650,6212,2152650
734,2380,2153650,6212,2153650
735,2388,2154650,6212,2154650
735,2388,2155120,6212,2155120
735,2388,2156120,6212,2156120
735,2388,2157120,6212,2157120
735,2388,2158120,6212,2158120
735,2388,2159120,6212,2159120
735,2388,2159930,6212,2159930
735,2388,2159930,6212,2159930
735,2388,2159930,6212,2159930
735,2388,2160930,6212,2160930
735,2388,2161250,6212,2161250
735,2388,2161410,6212,2161410
736,2396,2161960,6212,2161960
736,2396,2162610,6212,2162610
736,2396,2163420,6212,2163420
736,2396,2164420,6212,2164420
736,2396,2165420,6212,2165420
736,2396,2166420,6212,2166420
736,2396,2167420,6212,2167420
736,2396,2168230,6212,2168230
736,2396,2168460,6212,2168460
736,2396,2168780,6212,2168780
737,2404,2169780,6212,2169780
737,2404,2169940,6212,2169940
737,2404,2170940,6212,2170940
737,2404,2171940,6212,2171940
737,2404,2172590,6212,2172590
737,2404,2173590,6212,2173590
738,2412,2181590,6212,2181590
738,2412,2182400,6212,2182400
738,2412,2183400,6212,2183400
738,2412,2184400,6212,2184400
739,2420,2184870,6212,2184870
739,2420,2185870,6212,2185870
739,2420,2186680,6212,2186680
739,2420,2187680,6212,2187680
739,2420,2188680,6212,2188680
739,2420,2189000,6212,2189000
739,2420,2189000,6212,2189000
739,2420,2189000,6212,2189000
739,2420,2189000,6212,2189000
739,2420,2189470,6212,2189470
740,2428,2193470,6212,2193470
740,2428,2194280,6212,2194280
740,2428,2195090,6212,2195090
740,2428,2195090,6212,2195090
740,2428,2196090,6212,2196090
740,2428,2197090,6212,2197090
740,2428,2197410,6212,2197410
740,2428,2197410,6212,2197410
740,2428,2198410,6212,2198410
740,2428,2199060,6212,2199060
740,2428,2199060,6212,2199060
741,2436,2200060,6212,2200060
741,2436,2200870,6212,2200870
741,2436,2201870,6212,2201870
741,2436,2202460,6212,2202460
741,2436,2202930,6212,2202930
741,2436,2203930,6212,2203930
741,2436,2204400,6212,2204400
742,2444,2212400,6212,2212400
742,2444,2213400,6212,2213400
742,2444,2213560,6212,2213560
742,2444,2213560,6212,2213560
743,2452,2214030,6212,2214030
743,2452,2214030,6212,2214030
743,2452,2214840,6212,2214840
743,2452,2215650,6212,2215650
743,2452,2216650,6212,2216650
743,2452,2216880,6212,2216880
743,2452,2217880,6212,2217880
743,2452,2218880,6212,2218880
743,2452,2219880,6212,2219880
743,2452,2220880,6212,2220880
743,2452,2221350,6212,2221350
744,2460,2222350,6212,2222350
744,2460,2222670,6212,2222670
744,2460,2223480,6212,2223480
744,2460,2224480,6212,2224480
744,2460,2225290,6212,2225290
744,2460,2226290,6212,2226290
744,2460,2226290,6212,2226290
744,2460,2227290,6212,2227290
744,2460,2227290,6212,2227290
744,2460,2228100,6212,2228100
744,2460,2228100,6212,2228100
745,2468,2229100,6212,2229100
745,2468,2230100,6212,2230100
745,2468,2230570,6212,2230570
745,2468,2230570,6212,2230570
745,2468,2230890,6212,2230890
745,2468,2231890,6212,2231890
745,2468,2232360,6212,2232360
745,2468,2233360,6212,2233360
745,2468,2234360,6212,2234360
745,2468,2235360,6212,2235360
746,2476,2236360,6212,2236360
746,2476,2237360,6212,2237360
746,2476,2238360,6212,2238360
746,2476,2238360,6212,2238360
746,2476,2239170,6212,2239170
746,2476,2240170,6212,2240170
746,2476,2240760,6212,2240760
746,2476,2241760,6212,2241760
746,2476,2242570,6212,2242570
746,2476,2243570,6212,2243570
746,2476,2243570,6212,2243570
747,2484,2244570,6212,2244570
747,2484,2245040,6212,2245040
747,2484,2245510,6212,2245510
747,2484,2246320,6212,2246320
747,2484,2247320,6212,2247320
747,2484,2248130,6212,2248130
747,2484,2249130,6212,2249130
747,2484,2249780,6212,2249780
747,2484,2250590,6212,2250590
747,2484,2250910,6212,2250910
747,2484,2251500,6212,2251500
748,2492,2252500,6212,2252500
748,2492,2252500,6212,2252500
748,2492,2252820,6212,2252820
748,2492,2253040,6212,2253040
748,2492,2253040,6212,2253040
748,2492,2253360,6212,2253360
748,2492,2254360,6212,2254360
748,2492,2255360,6212,2255360
748,2492,2256360,6212,2256360
749,2500,2264360,6212,2264360
749,2500,2264820,6212,2264820
749,2500,2265140,6212,2265140
749,2500,2265370,6212,2265370
749,2500,2265840,6212,2265840
749,2500,2265840,6212,2265840
749,2500,2266310,6212,2266310
749,2500,2266540,6212,2266540
749,2500,2267350,6212,2267350
749,2500,2268350,6212,2268350
749,2500,2269350,6212,2269350
750,2508,2269900,6212,2269900
750,2508,2270900,6212,2270900
750,2508,2271130,6212,2271130
750,2508,2271940,6212,2271940
750,2508,2272940,6212,2272940
750,2508,2273940,6212,2273940
750,2508,2274940,6212,2274940
750,2508,2275530,6212,2275530
750,2508,2276530,6212,2276530
751,2516,2277530,6212,2277530
751,2516,2278530,6212,2278530
751,2516,2278530,6212,2278530
751,2516,2279340,6212,2279340
751,2516,2280340,6212,2280340
751,2516,2281340,6212,2281340
751,2516,2281340,6212,2281340
751,2516,2282340,6212,2282340
751,2516,2283340,6212,2283340
751,2516,2284340,6212,2284340
751,2516,2284340,6212,2284340
752,2524,2285150,6212,2285150
752,2524,2286150,6212,2286150
752,2524,2287150,6212,2287150
752,2524,2287150,6212,2287150
752,2524,2287370,6212,2287370
752,2524,2288370,6212,2288370
752,2524,2289370,6212,2289370
752,2524,2290370,6212,2290370
752,2524,2291370,6212,2291370
752,2524,2292370,6212,2292370
753,2532,2293020,6212,2293020
753,2532,2294020,6212,2294020
753,2532,2294830,6212,2294830
753,2532,2295300,6212,2295300
753,2532,2296110,6212,2296110
753,2532,2296920,6212,2296920
753,2532,2297390,6212,2297390
753,2532,2297390,6212,2297390
753,2532,2297390,6212,2297390
753,2532,2297620,6212,2297620
753,2532,2298620,6212,2298620
753,2532,2299620,6212,2299620
754,2540,2300430,6212,2300430
754,2540,2301430,6212,2301430
754,2540,2301750,6212,2301750
754,2540,2302750,6212,2302750
754,2540,2303750,6212,2303750
754,2540,2303750,6212,2303750
754,2540,2304750,6212,2304750
754,2540,2305560,6212,2305560
754,2540,2305560,6212,2305560
754,2540,2306560,6212,2306560
754,2540,2307560,6212,2307560
755,2548,2308560,6212,2308560
755,2548,2309560,6212,2309560
755,2548,2309560,6212,2309560
755,2548,2310030,6212,2310030
755,2548,2310260,6212,2310260
755,2548,2310260,6212,2310260
755,2548,2311070,6212,2311070
755,2548,2311530,6212,2311530
755,2548,2312340,6212,2312340
755,2548,2313340,6212,2313340
755,2548,2314150,6212,2314150
756,2556,2314740,6212,2314740
756,2556,2315740,6212,2315740
756,2556,2316740,6212,2316740
756,2556,2317330,6212,2317330
756,2556,2317800,6212,2317800
756,2556,2318610,6212,2318610
756,2556,2319420,6212,2319420
756,2556,2319580,6212,2319580
756,2556,2320390,6212,2320390
756,2556,2320390,6212,2320390
756,2556,2321040,6212,2321040
757,2564,2322040,6212,2322040
757,2564,2323040,6212,2323040
757,2564,2324040,6212,2324040
757,2564,2324040,6212,2324040
757,2564,2325040,6212,2325040
757,2564,2326040,6212,2326040
757,2564,2327040,6212,2327040
757,2564,2328040,6212,2328040
757,2564,2328510,6212,2328510
757,2564,2328510,6212,2328510
757,2564,2328740,6212,2328740
758,2572,2329740,6212,2329740
758,2572,2330210,6212,2330210
758,2572,2331210,6212,2331210
758,2572,2331680,6212,2331680
758,2572,2332680,6212,2332680
758,2572,2333140,6212,2333140
758,2572,2333610,6212,2333610
758,2572,2334610,6212,2334610
758,2572,2334610,6212,2334610
758,2572,2335080,6212,2335080
759,2580,2336080,6212,2336080
759,2580,2337080,6212,2337080
759,2580,2338080,6212,2338080
759,2580,2339080,6212,2339080
759,2580,2339550,6212,2339550
759,2580,2340360,6212,2340360
759,2580,2341360,6212,2341360
759,2580,2342360,6212,2342360
760,2588,2343360,6212,2343360
760,2588,2344170,6212,2344170
760,2588,2344980,6212,2344980
760,2588,2344980,6212,2344980
760,2588,2344980,6212,2344980
760,2588,2348980,6212,2348980
760,2588,2349630,6212,2349630
760,2588,2350630,6212,2350630
761,2596,2351630,6212,2351630
761,2596,2351630,6212,2351630
761,2596,2352630,6212,2352630
761,2596,2353630,6212,2353630
761,2596,2354630,6212,2354630
761,2596,2355000,6212,2355000
761,2596,2355000,6212,2355000
761,2596,2355000,6212,2355000
761,2596,2356000,6212,2356000
761,2596,2356810,6212,2356810
761,2596,2357460,6212,2357460
761,2596,2358270,6212,2358270
762,2604,2358740,6212,2358740
762,2604,2358740,6212,2358740
762,2604,2359390,6212,2359390
762,2604,2360390,6212,2360390
762,2604,2360390,6212,2360390
762,2604,2361390,6212,2361390
762,2604,2361610,6212,2361610
762,2604,2362610,6212,2362610
762,2604,2362610,6212,2362610
762,2604,2362610,6212,2362610
762,2604,2363610,6212,2363610
762,2604,2364160,6212,2364160
762,2604,2365160,6212,2365160
763,2612,2365620,6212,2365620
763,2612,2365620,6212,2365620
763,2612,2366620,6212,2366620
763,2612,2367090,6212,2367090
763,2612,2368090,6212,2368090
763,2612,2368560,6212,2368560
763,2612,2369560,6212,2369560
763,2612,2370030,6212,2370030
763,2612,2371030,6212,2371030
763,2612,2371840,6212,2371840
764,2620,2372840,6212,2372840
764,2620,2373000,6212,2373000
764,2620,2374000,6212,2374000
764,2620,2374000,6212,2374000
764,2620,2375000,6212,2375000
764,2620,2376000,6212,2376000
764,2620,2377000,6212,2377000
764,2620,2378000,6212,2378000
764,2620,2378590,6212,2378590
764,2620,2379060,6212,2379060
764,2620,2379540,6212,2379540
764,2620,2380540,6212,2380540
765,2628,2381540,6212,2381540
765,2628,2382010,6212,2382010
765,2628,2383010,6212,2383010
765,2628,2384010,6212,2384010
765,2628,2385010,6212,2385010
765,2628,2385480,6212,2385480
765,2628,2386480,6212,2386480
765,2628,2387480,6212,2387480
766,2636,2388480,6212,2388480
766,2636,2389480,6212,2389480
766,2636,2390480,6212,2390480
766,2636,2391290,6212,2391290
766,2636,2392290,6212,2392290
766,2636,2392750,6212,2392750
766,2636,2393750,6212,2393750
766,2636,2394750,6212,2394750
766,2636,2395750,6212,2395750
766,2636,2395980,6212,2395980
766,2636,2395980,6212,2395980
767,2644,2396980,6212,2396980
767,2644,2397440,6212,2397440
768,2652,2405440,6212,2405440
768,2652,2406250,6212,2406250
769,2660,2414250,6212,2414250
769,2660,2415250,6212,2415250
769,2660,2415720,6212,2415720
769,2660,2416040,6212,2416040
769,2660,2416270,6212,2416270
769,2660,2416730,6212,2416730
769,2660,2417730,6212,2417730
769,2660,2418730,6212,2418730
769,2660,2419730,6212,2419730
769,2660,2419730,6212,2419730
769,2660,2420200,6212,2420200
770,2668,2421200,6212,2421200
770,2668,2421520,6212,2421520
770,2668,2422330,6212,2422330
770,2668,2423330,6212,2423330
770,2668,2424330,6212,2424330
770,2668,2425330,6212,2425330
770,2668,2425330,6212,2425330
770,2668,2425330,6212,2425330
770,2668,2426330,6212,2426330
770,2668,2427140,6212,2427140
770,2668,2428140,6212,2428140
771,2676,2429140,6212,2429140
771,2676,2430140,6212,2430140
771,2676,2431140,6212,2431140
771,2676,2431140,6212,2431140
771,2676,2432140,6212,2432140
771,2676,2432140,6212,2432140
771,2676,2433140,6212,2433140
771,2676,2433790,6212,2433790
771,2676,2433790,6212,2433790
771,2676,2434790,6212,2434790
771,2676,2435790,6212,2435790
772,2684,2436260,6212,2436260
772,2684,2436850,6212,2436850
772,2684,2437850,6212,2437850
772,2684,2438850,6212,2438850
772,2684,2439850,6212,2439850
772,2684,2440850,6212,2440850
772,2684,2440850,6212,2440850
772,2684,2441850,6212,2441850
772,2684,2442850,6212,2442850
773,2692,2443850,6212,2443850
773,2692,2443850,6212,2443850
773,2692,2444850,6212,2444850
773,2692,2444850,6212,2444850
773,2692,2445850,6212,2445850
773,2692,2446850,6212,2446850
773,2692,2447660,6212,2447660
773,2692,2448470,6212,2448470
773,2692,2449470,6212,2449470
773,2692,2450470,6212,2450470
774,2700,2451470,6212,2451470
774,2700,2452470,6212,2452470
774,2700,2456470,6212,2456470
774,2700,2457470,6212,2457470
774,2700,2458470,6212,2458470
775,2708,2459470,6212,2459470
775,2708,2460280,6212,2460280
775,2708,2460280,6212,2460280
775,2708,2461280,6212,2461280
775,2708,2462280,6212,2462280
775,2708,2463090,6212,2463090
775,2708,2464090,6212,2464090
775,2708,2465090,6212,2465090
775,2708,2465410,6212,2465410
775,2708,2465880,6212,2465880
775,2708,2466350,6212,2466350
775,2708,2466350,6212,2466350
776,2716,2467350,6212,2467350
776,2716,2468350,6212,2468350
776,2716,2469350,6212,2469350
776,2716,2469350,6212,2469350
776,2716,2470350,6212,2470350
776,2716,2470350,6212,2470350
776,2716,2471160,6212,2471160
776,2716,2471970,6212,2471970
776,2716,2472970,6212,2472970
776,2716,2472970,6212,2472970
777,2724,2473620,6212,2473620
777,2724,2474430,6212,2474430
777,2724,2474750,6212,2474750
777,2724,2475560,6212,2475560
777,2724,2476370,6212,2476370
777,2724,2477370,6212,2477370
777,2724,2478370,6212,2478370
778,2732,2486370,6212,2486370
778,2732,2487370,6212,2487370
778,2732,2488370,6212,2488370
778,2732,2489180,6212,2489180
778,2732,2489180,6212,2489180
779,2740,2490180,6212,2490180
779,2740,2491180,6212,2491180
779,2740,2492180,6212,2492180
779,2740,2492990,6212,2492990
779,2740,2493220,6212,2493220
779,2740,2494220,6212,2494220
779,2740,2495220,6212,2495220
779,2740,2496030,6212,2496030
779,2740,2496350,6212,2496350
779,2740,2497350,6212,2497350
780,2748,2498350,6212,2498350
780,2748,2499350,6212,2499350
780,2748,2499350,6212,2499350
780,2748,2500160,6212,2500160
780,2748,2500480,6212,2500480
780,2748,2501480,6212,2501480
780,2748,2501480,6212,2501480
780,2748,2502480,6212,2502480
780,2748,2503480,6212,2503480
780,2748,2504480,6212,2504480
781,2756,2505480,6212,2505480
781,2756,2506480,6212,2506480
781,2756,2507480,6212,2507480
781,2756,2508480,6212,2508480
781,2756,2509480,6212,2509480
781,2756,2509700,6212,2509700
781,2756,2510700,6212,2510700
781,2756,2511170,6212,2511170
781,2756,2512170,6212,2512170
782,2764,2513170,6212,2513170
782,2764,2514170,6212,2514170
782,2764,2514980,6212,2514980
782,2764,2515980,6212,2515980
782,2764,2516980,6212,2516980
782,2764,2517440,6212,2517440
782,2764,2517910,6212,2517910
782,2764,2518130,6212,2518130
782,2764,2518940,6212,2518940
782,2764,2519940,6212,2519940
782,2764,2519940,6212,2519940
783,2772,2520940,6212,2520940
783,2772,2521940,6212,2521940
783,2772,2522410,6212,2522410
783,2772,2523410,6212,2523410
783,2772,2524410,6212,2524410
783,2772,2525000,6212,2525000
783,2772,2525810,6212,2525810
783,2772,2526810,6212,2526810
783,2772,2526810,6212,2526810
783,2772,2526810,6212,2526810
783,2772,2527180,6212,2527180
783,2772,2527500,6212,2527500
783,2772,2527500,6212,2527500
784,2780,2528500,6212,2528500
784,2780,2528500,6212,2528500
784,2780,2529310,6212,2529310
784,2780,2529310,6212,2529310
784,2780,2529780,6212,2529780
784,2780,2530780,6212,2530780
784,2780,2531330,6212,2531330
784,2780,2532330,6212,2532330
784,2780,2533330,6212,2533330
784,2780,2534330,6212,2534330
784,2780,2535330,6212,2535330
785,2788,2536330,6212,2536330
785,2788,2537140,6212,2537140
785,2788,2537610,6212,2537610
785,2788,2538610,6212,2538610
785,2788,2539080,6212,2539080
785,2788,2540080,6212,2540080
785,2788,2541080,6212,2541080
785,2788,2542080,6212,2542080
785,2788,2543080,6212,2543080
786,2796,2544080,6212,2544080
786,2796,2544080,6212,2544080
786,2796,2544080,6212,2544080
786,2796,2545080,6212,2545080
786,2796,2545550,6212,2545550
786,2796,2546550,6212,2546550
786,2796,2547360,6212,2547360
786,2796,2547360,6212,2547360
786,2796,2548360,6212,2548360
786,2796,2549360,6212,2549360
786,2796,2549360,6212,2549360
786,2796,2550170,6212,2550170
786,2796,2550540,6212,2550540
786,2796,2550540,6212,2550540
787,2804,2551540,6212,2551540
787,2804,2552540,6212,2552540
787,2804,2552910,6212,2552910
787,2804,2553910,6212,2553910
787,2804,2554910,6212,2554910
787,2804,2555230,6212,2555230
787,2804,2556040,6212,2556040
787,2804,2557040,6212,2557040
787,2804,2557410,6212,2557410
787,2804,2557410,6212,2557410
788,2812,2565410,6212,2565410
788,2812,2566410,6212,2566410
789,2820,2567220,6212,2567220
789,2820,2568220,6212,2568220
789,2820,2569030,6212,2569030
789,2820,2569500,6212,2569500
789,2820,2570500,6212,2570500
789,2820,2570870,6212,2570870
789,2820,2571030,6212,2571030
789,2820,2572030,6212,2572030
789,2820,2573030,6212,2573030
789,2820,2574030,6212,2574030
790,2828,2575030,6212,2575030
790,2828,2576030,6212,2576030
790,2828,2576350,6212,2576350
790,2828,2577160,6212,2577160
790,2828,2577970,6212,2577970
790,2828,2578290,6212,2578290
790,2828,2578290,6212,2578290
790,2828,2579290,6212,2579290
790,2828,2580290,6212,2580290
790,2828,2580940,6212,2580940
791,2836,2581400,6212,2581400
791,2836,2582400,6212,2582400
791,2836,2583400,6212,2583400
791,2836,2584400,6212,2584400
791,2836,2585400,6212,2585400
791,2836,2585870,6212,2585870
792,2844,2593870,6212,2593870
792,2844,2594870,6212,2594870
792,2844,2595680,6212,2595680
792,2844,2596270,6212,2596270
792,2844,2596270,6212,2596270
793,2852,2597270,6212,2597270
793,2852,2597730,6212,2597730
793,2852,2598540,6212,2598540
793,2852,2599540,6212,2599540
793,2852,2600540,6212,2600540
793,2852,2602540,6212,2602540
793,2852,2603350,6212,2603350
794,2860,2604350,6212,2604350
794,2860,2605350,6212,2605350
794,2860,2606350,6212,2606350
