ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-bellman_ratio
813638.6,14.08,0.48,181227.16,3.14
813934.62,14.09,0.49,181522.97,3.14
813711.16,14.09,0.49,181510.14,3.14
813575.18,14.09,0.49,181481.62,3.14
813575.18,14.09,0.49,181478.43,3.14
813871.2,14.09,0.49,181406.8,3.14
813746.04,14.09,0.49,181878.13,3.15
813827.17,14.09,0.5,182018.17,3.15
813691.2,14.09,0.5,182017.86,3.15
813555.22,14.09,0.5,182057.41,3.15
813555.22,14.09,0.5,182080.21,3.15
813745.67,14.1,0.5,182064.81,3.15
813745.67,14.1,0.5,182042.01,3.15
813609.69,14.1,0.5,182020.5,3.15
813473.72,14.1,0.5,182696.88,3.17
813337.74,14.1,0.5,182696.88,3.17
813655.39,14.11,0.51,182949.09,3.17
813244.15,14.1,0.5,182480.34,3.16
813108.17,14.1,0.5,182480.34,3.16
812972.19,14.1,0.5,182596.98,3.17
813046.91,14.1,0.51,181959.82,3.16
813195.93,14.11,0.51,183043.88,3.18
813059.95,14.11,0.51,182927.23,3.17
812923.98,14.11,0.51,182926.92,3.17
812788.0,14.11,0.51,182926.92,3.18
813084.02,14.12,0.52,183299.29,3.18
812948.04,14.12,0.52,183291.85,3.18
812576.04,14.11,0.51,183319.83,3.18
812440.07,14.11,0.51,183240.52,3.18
812283.82,14.11,0.51,183084.27,3.18
812147.84,14.11,0.51,183084.27,3.18
811472.09,14.1,0.5,182306.15,3.17
811537.41,14.1,0.5,181882.89,3.16
810993.5,14.1,0.5,182564.84,3.17
811174.69,14.11,0.51,182671.49,3.18
810768.92,14.1,0.5,182252.54,3.17
810768.92,14.1,0.5,182277.71,3.17
810834.25,14.1,0.51,181854.45,3.16
811173.71,14.11,0.51,182057.55,3.17
811037.73,14.11,0.51,181978.24,3.17
810901.76,14.11,0.51,181978.24,3.17
811197.78,14.12,0.52,182088.42,3.17
811061.8,14.12,0.52,182329.92,3.17
811114.5,14.12,0.52,181797.06,3.16
810978.52,14.12,0.52,181465.98,3.16
810871.1,14.12,0.52,181357.09,3.16
810735.12,14.12,0.52,181277.78,3.16
810599.14,14.12,0.52,181277.78,3.16
810463.16,14.12,0.52,181211.71,3.16
810526.68,14.12,0.52,181166.94,3.16
810379.89,14.12,0.52,181458.15,3.16
810379.89,14.12,0.52,181454.28,3.16
810570.34,14.13,0.53,181521.91,3.16
810446.98,14.13,0.53,180906.05,3.15
810240.55,14.12,0.53,180975.07,3.15
810004.65,14.12,0.52,180655.37,3.15
809868.67,14.12,0.52,180559.41,3.15
809732.7,14.12,0.52,180559.41,3.15
809360.7,14.12,0.52,180188.41,3.14
809224.72,14.12,0.52,180188.41,3.14
809299.06,14.12,0.52,179945.43,3.14
809163.08,14.12,0.52,179945.43,3.14
809459.1,14.13,0.53,179946.51,3.14
809323.12,14.13,0.53,179950.35,3.14
809273.12,14.13,0.53,179900.35,3.14
809137.15,14.13,0.53,179895.43,3.14
809211.87,14.13,0.53,180168.6,3.15
808857.82,14.12,0.53,179863.2,3.14
808721.85,14.12,0.53,180301.99,3.15
808730.89,14.13,0.53,180221.54,3.15
808730.89,14.13,0.53,180221.54,3.15
808594.92,14.13,0.53,180196.09,3.15
808458.94,14.13,0.53,180206.12,3.15
808322.96,14.13,0.53,180200.99,3.15
808186.99,14.13,0.53,180195.78,3.15
808239.69,14.13,0.53,180196.86,3.15
808239.69,14.13,0.53,180236.93,3.15
808103.71,14.13,0.53,180456.35,3.16
807967.73,14.13,0.53,180396.22,3.15
808158.18,14.13,0.54,180463.85,3.16
807885.07,14.13,0.53,180209.37,3.15
807937.77,14.13,0.54,180100.53,3.15
807801.8,14.13,0.54,180427.37,3.16
808199.85,14.14,0.54,182103.8,3.19
807903.42,14.14,0.54,182093.28,3.19
807744.74,14.14,0.54,181943.13,3.18
807712.41,14.14,0.54,181056.3,3.17
807576.43,14.14,0.54,180949.87,3.17
807641.76,14.14,0.54,180526.6,3.16
807641.76,14.14,0.54,180526.6,3.16
807608.64,14.14,0.54,181752.09,3.18
807374.06,14.14,0.54,181429.79,3.18
807238.09,14.14,0.54,181429.48,3.18
807102.11,14.14,0.54,181429.48,3.18
806966.13,14.14,0.54,181473.14,3.18
806830.15,14.14,0.54,181464.04,3.18
806830.15,14.14,0.54,181464.04,3.18
806830.15,14.14,0.54,181464.04,3.18
806694.18,14.14,0.54,181567.04,3.18
806884.63,14.14,0.54,181567.04,3.18
807180.65,14.15,0.55,181567.04,3.18
807254.98,14.15,0.55,182271.17,3.2
807119.01,14.15,0.55,182271.17,3.2
806983.03,14.15,0.55,182272.3,3.2
807024.91,14.15,0.56,181997.8,3.19
807066.8,14.16,0.56,181947.39,3.19
806930.82,14.16,0.56,181946.26,3.19
806930.82,14.16,0.56,181964.8,3.19
806983.52,14.16,0.56,181964.8,3.19
806847.55,14.16,0.56,182715.5,3.21
806475.55,14.16,0.56,182331.61,3.2
806339.57,14.16,0.56,182537.38,3.2
806133.14,14.15,0.55,182295.73,3.2
806429.16,14.16,0.56,182277.69,3.2
806293.18,14.16,0.56,182089.94,3.2
806157.21,14.16,0.56,182532.02,3.21
805933.75,14.16,0.56,182244.86,3.2
805797.77,14.16,0.56,182298.45,3.2
805661.79,14.16,0.56,182219.14,3.2
805714.5,14.16,0.56,182404.33,3.21
806010.52,14.17,0.57,182404.02,3.21
805874.54,14.17,0.57,182404.02,3.21
805927.24,14.17,0.57,182417.84,3.21
805791.26,14.17,0.57,182410.6,3.21
805655.29,14.17,0.57,182404.02,3.21
805519.31,14.17,0.57,182834.77,3.22
805519.31,14.17,0.57,182834.77,3.22
805584.63,14.17,0.57,182411.5,3.21
805212.63,14.17,0.57,182145.91,3.2
805508.05,14.17,0.58,182353.61,3.21
805382.89,14.17,0.58,182248.66,3.21
805424.78,14.18,0.58,182626.96,3.21
805490.1,14.18,0.58,182203.7,3.21
805354.12,14.18,0.58,182203.39,3.21
805218.14,14.18,0.58,182203.39,3.21
805170.92,14.18,0.58,182059.39,3.21
805568.2,14.19,0.59,181892.32,3.2
805568.2,14.19,0.59,181892.32,3.2
805575.71,14.19,0.59,181839.23,3.2
805439.73,14.19,0.59,181972.12,3.21
805630.18,14.2,0.6,181945.01,3.21
805494.2,14.2,0.6,181944.7,3.21
805494.2,14.2,0.6,181944.7,3.21
805494.2,14.2,0.6,181949.23,3.21
805358.23,14.2,0.6,181968.54,3.21
805410.93,14.2,0.6,182565.93,3.22
805274.95,14.2,0.6,182565.93,3.22
805570.97,14.21,0.61,182888.46,3.23
805434.99,14.21,0.61,182609.87,3.22
805299.02,14.21,0.61,182683.41,3.22
804813.65,14.2,0.6,182246.06,3.22
804677.67,14.2,0.6,181978.01,3.21
804305.68,14.19,0.6,181927.14,3.21
804169.7,14.19,0.6,181847.83,3.21
804033.72,14.19,0.6,181847.83,3.21
804224.17,14.2,0.6,181847.52,3.21
804088.2,14.2,0.6,181847.52,3.21
804140.9,14.2,0.6,182734.66,3.23
804193.6,14.2,0.61,182272.14,3.22
804057.62,14.2,0.61,182515.42,3.22
803932.46,14.2,0.61,182722.55,3.23
803785.67,14.2,0.61,182524.13,3.23
803649.69,14.2,0.61,182445.66,3.22
803649.69,14.2,0.61,182437.82,3.22
803513.71,14.2,0.61,182398.1,3.22
803377.73,14.2,0.61,182934.56,3.23
803441.25,14.21,0.61,182835.99,3.23
803620.89,14.21,0.62,183081.87,3.24
803673.59,14.22,0.62,183192.95,3.24
803726.29,14.22,0.62,183328.24,3.24
803590.31,14.22,0.62,183327.94,3.24
803454.34,14.22,0.62,183327.93,3.24
803318.36,14.22,0.62,183389.71,3.25
803371.06,14.22,0.62,183341.91,3.25
803371.06,14.22,0.62,183337.59,3.25
803235.08,14.22,0.62,183327.08,3.25
803099.11,14.22,0.62,183330.56,3.25
803099.11,14.22,0.62,183330.56,3.25
802973.95,14.22,0.62,183718.7,3.25
802973.95,14.22,0.62,183718.7,3.25
803259.15,14.23,0.63,183893.32,3.26
803123.17,14.23,0.63,183814.01,3.26
803123.17,14.23,0.63,183814.01,3.26
803123.17,14.23,0.63,183814.01,3.26
803123.17,14.23,0.63,183814.01,3.26
802987.2,14.23,0.63,183814.01,3.26
802851.22,14.23,0.63,183814.17,3.26
803041.67,14.23,0.64,183813.7,3.26
803041.67,14.23,0.64,183813.7,3.26
803106.99,14.24,0.64,183390.44,3.25
803059.77,14.24,0.64,183246.44,3.25
802923.79,14.24,0.64,183246.44,3.25
802787.81,14.24,0.64,183452.98,3.25
802491.39,14.23,0.64,183138.41,3.25
802355.41,14.23,0.64,183109.8,3.25
802355.41,14.23,0.64,183132.24,3.25
802148.98,14.23,0.63,182964.58,3.25
802013.0,14.23,0.63,182825.1,3.24
801887.84,14.23,0.63,183263.52,3.25
801741.05,14.23,0.63,183104.74,3.25
801369.05,14.23,0.63,182783.29,3.24
801233.07,14.23,0.63,182782.98,3.25
801097.09,14.23,0.63,182782.98,3.25
800890.66,14.22,0.63,182568.78,3.24
800754.69,14.22,0.63,182618.99,3.24
800945.14,14.23,0.63,182603.6,3.24
800809.16,14.23,0.63,182717.47,3.25
800809.16,14.23,0.63,182717.47,3.25
800861.86,14.23,0.63,183292.08,3.26
800725.89,14.23,0.63,183292.23,3.26
800600.72,14.23,0.63,182934.98,3.25
800478.82,14.23,0.63,183108.94,3.26
800342.85,14.23,0.63,183108.47,3.26
800395.55,14.24,0.64,183131.91,3.26
800259.57,14.24,0.64,183128.89,3.26
799171.75,14.24,0.64,183128.89,3.26
799035.77,14.24,0.64,183135.08,3.26
798899.8,14.24,0.64,183491.11,3.27
798763.82,14.24,0.64,183217.2,3.27
798763.82,14.24,0.64,183194.77,3.27
798627.84,14.24,0.64,183274.51,3.27
798491.86,14.24,0.64,183274.21,3.27
798368.51,14.24,0.64,182658.34,3.26
798132.61,14.24,0.64,182338.64,3.25
798185.31,14.24,0.64,182338.64,3.25
798049.33,14.24,0.64,182338.64,3.25
797913.35,14.24,0.64,182445.75,3.26
797913.35,14.24,0.64,182475.55,3.26
797777.38,14.24,0.64,182395.74,3.26
797641.4,14.24,0.64,182372.37,3.26
797694.1,14.24,0.64,182805.42,3.26
797998.27,14.25,0.65,182993.22,3.27
797862.29,14.25,0.65,182913.91,3.27
797726.32,14.25,0.65,182913.91,3.27
797726.32,14.25,0.65,182939.75,3.27
797356.17,14.24,0.65,182759.19,3.26
797408.87,14.25,0.65,182759.25,3.27
797461.57,14.25,0.65,182758.88,3.27
797461.57,14.25,0.65,182781.28,3.27
797757.59,14.26,0.66,182781.28,3.27
797810.29,14.26,0.66,182793.34,3.27
797810.29,14.26,0.66,182770.94,3.27
798000.75,14.26,0.67,182765.08,3.27
798053.45,14.27,0.67,182758.88,3.27
797847.02,14.26,0.67,182560.78,3.26
797847.02,14.26,0.67,182586.59,3.26
797640.59,14.26,0.66,183137.57,3.27
797504.61,14.26,0.66,183301.98,3.28
797504.61,14.26,0.66,183301.98,3.28
797368.63,14.26,0.66,183596.79,3.28
797368.63,14.26,0.66,183596.79,3.28
796996.64,14.26,0.66,183524.62,3.28
796860.66,14.26,0.66,183514.72,3.28
796724.68,14.26,0.66,183445.31,3.28
797028.85,14.26,0.67,183445.0,3.28
796892.88,14.26,0.67,183445.0,3.28
796756.9,14.26,0.67,183485.17,3.28
796809.6,14.27,0.67,183452.85,3.28
796673.62,14.27,0.67,183451.89,3.29
796673.62,14.27,0.67,183451.89,3.29
796673.62,14.27,0.67,183451.89,3.29
796864.07,14.27,0.67,183445.0,3.29
796728.1,14.27,0.67,184348.52,3.3
796531.67,14.27,0.67,183514.45,3.29
796584.37,14.27,0.67,184401.17,3.3
796584.37,14.27,0.67,184401.17,3.3
796448.39,14.27,0.67,184373.88,3.3
796312.41,14.27,0.67,184314.83,3.3
796153.74,14.27,0.67,184156.15,3.3
796153.74,14.27,0.67,184156.15,3.3
796153.74,14.27,0.67,184192.43,3.3
796017.76,14.27,0.67,184198.66,3.3
795647.61,14.26,0.67,183804.64,3.3
795511.63,14.26,0.67,183719.1,3.29
795375.65,14.26,0.67,183725.32,3.29
795239.68,14.26,0.67,183639.79,3.29
795535.7,14.27,0.67,183639.47,3.29
795399.72,14.27,0.67,183639.47,3.29
795263.74,14.27,0.67,183639.47,3.3
795544.85,14.28,0.68,183679.56,3.3
795408.88,14.28,0.68,183676.85,3.3
795272.9,14.28,0.68,183639.47,3.3
795272.9,14.28,0.68,183639.47,3.3
795136.92,14.28,0.68,184432.67,3.31
795000.94,14.28,0.68,184407.98,3.31
794633.12,14.27,0.67,184116.9,3.31
794497.14,14.27,0.67,184116.6,3.31
794361.16,14.27,0.68,184116.59,3.31
794225.19,14.27,0.68,184154.92,3.31
794225.19,14.27,0.68,184154.95,3.31
794277.89,14.28,0.68,184133.3,3.31
794141.91,14.28,0.68,184118.55,3.31
794141.91,14.28,0.68,184118.55,3.31
794141.91,14.28,0.68,184118.55,3.31
794005.93,14.28,0.68,184664.17,3.32
794320.92,14.28,0.69,184404.88,3.32
794033.27,14.28,0.68,184733.41,3.32
792945.45,14.28,0.68,184733.09,3.33
792726.16,14.28,0.68,184384.43,3.32
792778.86,14.28,0.68,184495.51,3.32
792831.56,14.28,0.69,184630.81,3.33
792695.58,14.28,0.69,184551.5,3.33
792494.33,14.28,0.68,184354.07,3.32
792358.35,14.28,0.68,184354.07,3.32
792222.37,14.28,0.68,184353.76,3.32
792412.82,14.29,0.69,184353.76,3.32
792276.85,14.29,0.69,184466.35,3.33
792140.87,14.29,0.69,184380.76,3.33
792140.87,14.29,0.69,184380.76,3.33
792004.89,14.29,0.69,184804.15,3.33
791868.91,14.29,0.69,184718.83,3.33
791868.91,14.29,0.69,184718.83,3.33
791934.23,14.29,0.69,184295.56,3.33
791698.33,14.29,0.69,183967.42,3.32
791888.79,14.29,0.7,183967.1,3.32
792184.81,14.3,0.7,183967.1,3.32
792026.13,14.3,0.7,183812.95,3.32
791890.15,14.3,0.7,183870.89,3.32
792171.26,14.31,0.71,183823.94,3.32
791874.83,14.3,0.7,183812.95,3.32
791738.85,14.3,0.7,183812.95,3.32
791738.85,14.3,0.7,183812.95,3.32
791602.88,14.3,0.7,184553.59,3.33
791230.88,14.3,0.7,184165.51,3.33
791094.9,14.3,0.7,184165.2,3.33
791160.22,14.3,0.7,183741.94,3.32
791024.24,14.3,0.7,183741.94,3.32
790789.67,14.3,0.7,183419.64,3.32
790653.69,14.3,0.7,183806.48,3.32
790844.14,14.3,0.7,183724.51,3.32
790708.16,14.3,0.7,183714.62,3.32
790771.68,14.31,0.71,183505.79,3.32
790624.89,14.31,0.71,183866.98,3.33
790939.88,14.31,0.71,183614.59,3.32
790793.08,14.31,0.71,184496.39,3.34
790657.1,14.31,0.71,184426.98,3.34
790657.1,14.31,0.71,184426.98,3.34
790521.13,14.31,0.72,184426.67,3.34
790521.13,14.31,0.72,184426.67,3.34
790385.15,14.31,0.72,184426.67,3.34
790437.85,14.32,0.72,185016.08,3.35
790301.87,14.32,0.72,184418.59,3.34
790301.87,14.32,0.72,184441.05,3.34
789931.72,14.31,0.71,184009.93,3.33
789795.75,14.31,0.71,184110.76,3.34
789251.84,14.31,0.71,184202.13,3.34
789115.86,14.31,0.71,184009.93,3.34
789115.86,14.31,0.71,184009.93,3.34
789168.56,14.31,0.72,183881.18,3.34
789168.56,14.31,0.72,183881.18,3.34
789168.56,14.31,0.72,183881.18,3.34
788872.13,14.31,0.71,183576.98,3.33
788872.13,14.31,0.71,183576.98,3.33
788736.16,14.31,0.71,184110.37,3.34
789032.18,14.32,0.72,184110.06,3.34
788896.2,14.32,0.72,184110.06,3.34
788760.22,14.32,0.72,184157.39,3.34
788624.24,14.32,0.72,184174.71,3.34
788624.24,14.32,0.72,184174.71,3.34
788676.95,14.32,0.72,184124.76,3.34
788729.65,14.32,0.73,184110.06,3.34
788593.67,14.32,0.73,184820.44,3.36
788593.67,14.32,0.73,184820.44,3.36
788483.67,14.32,0.72,184710.44,3.35
788347.69,14.32,0.72,184683.95,3.36
788347.69,14.32,0.72,184683.95,3.36
788154.12,14.32,0.72,184516.21,3.35
788018.14,14.32,0.72,184516.37,3.35
788070.84,14.32,0.72,184515.9,3.35
787934.87,14.32,0.72,184515.9,3.35
787798.89,14.32,0.72,184524.33,3.35
787426.89,14.32,0.72,184278.71,3.35
787056.89,14.31,0.71,183908.71,3.34
786920.91,14.31,0.71,183906.3,3.34
786973.61,14.31,0.72,183900.28,3.34
786837.64,14.31,0.72,184347.85,3.35
786701.66,14.31,0.72,184225.97,3.35
786565.68,14.31,0.72,184226.13,3.35
786429.71,14.31,0.72,184225.66,3.35
786293.73,14.31,0.72,184239.68,3.35
786157.75,14.31,0.72,184232.51,3.35
786021.77,14.32,0.72,184225.66,3.36
785885.8,14.32,0.72,184437.52,3.36
785749.82,14.32,0.72,184331.38,3.36
785749.82,14.32,0.72,184331.38,3.36
786045.84,14.32,0.72,184620.05,3.36
785909.86,14.32,0.72,184626.28,3.36
785637.91,14.32,0.72,184625.97,3.37
785501.93,14.32,0.72,184540.43,3.36
785365.95,14.32,0.72,184739.72,3.37
785229.98,14.32,0.72,184782.81,3.37
785420.43,14.33,0.73,184713.35,3.37
785048.43,14.32,0.72,184378.95,3.36
784912.45,14.32,0.72,184379.11,3.36
784965.15,14.33,0.73,184306.37,3.36
784829.18,14.33,0.73,184305.9,3.36
785125.2,14.33,0.73,184371.13,3.37
785315.65,14.34,0.74,184330.29,3.37
785179.67,14.34,0.74,184324.07,3.37
785043.69,14.34,0.74,184414.88,3.37
784907.72,14.34,0.74,184392.19,3.37
784771.74,14.34,0.74,184912.9,3.38
784962.19,14.34,0.75,185100.88,3.38
784826.21,14.34,0.75,185044.26,3.38
784541.52,14.34,0.74,186226.15,3.4
784606.84,14.34,0.74,185841.76,3.4
784395.83,14.34,0.74,185535.27,3.39
784395.83,14.34,0.74,185535.27,3.39
784259.85,14.34,0.74,185534.96,3.39
784259.85,14.34,0.74,185534.96,3.39
784123.88,14.34,0.74,185534.96,3.39
783987.9,14.34,0.74,185565.66,3.39
783987.9,14.34,0.74,185565.66,3.39
784292.07,14.35,0.75,185541.29,3.39
784156.09,14.35,0.75,186130.47,3.41
784020.12,14.35,0.75,186130.16,3.41
783884.14,14.35,0.75,186130.16,3.41
783748.16,14.35,0.75,185740.28,3.4
783938.61,14.35,0.76,185805.74,3.4
783802.64,14.35,0.76,186074.28,3.41
783677.48,14.35,0.76,185942.81,3.41
783541.5,14.35,0.76,185858.18,3.41
783405.52,14.36,0.76,185848.28,3.41
783405.52,14.36,0.76,185848.28,3.41
783447.41,14.36,0.76,186422.37,3.42
783704.06,14.36,0.77,185719.38,3.4
783656.84,14.37,0.77,186065.87,3.41
783520.86,14.37,0.77,185996.46,3.41
783573.56,14.37,0.77,185842.94,3.41
783448.4,14.37,0.77,186425.56,3.42
783628.04,14.37,0.78,186555.96,3.42
783492.06,14.37,0.78,186556.12,3.42
783773.17,14.38,0.78,186555.65,3.42
783963.62,14.39,0.79,186578.82,3.42
783827.65,14.39,0.79,186562.84,3.42
784018.1,14.39,0.79,186951.41,3.43
783882.12,14.39,0.79,186994.95,3.43
783882.12,14.39,0.79,186994.95,3.43
783756.96,14.39,0.79,187134.77,3.44
783756.96,14.39,0.79,187134.77,3.44
783610.17,14.39,0.79,187594.14,3.45
783610.17,14.39,0.79,187594.14,3.45
783386.65,14.39,0.79,187371.03,3.44
783439.35,14.39,0.79,187371.09,3.44
783303.38,14.39,0.79,187370.72,3.44
783167.4,14.39,0.79,187374.94,3.44
782797.25,14.39,0.79,186984.88,3.44
782661.27,14.39,0.79,186983.96,3.44
782525.29,14.39,0.79,186983.23,3.44
782389.32,14.39,0.79,186980.66,3.44
782389.32,14.39,0.79,186967.84,3.44
782230.64,14.38,0.79,186818.01,3.44
782094.66,14.38,0.79,187114.5,3.44
781958.68,14.38,0.79,186987.94,3.44
782011.39,14.39,0.79,186988.01,3.44
782011.39,14.39,0.79,186988.01,3.44
782064.09,14.39,0.79,186987.63,3.44
782064.09,14.39,0.79,187001.11,3.44
782116.79,14.39,0.8,187001.11,3.44
781980.81,14.39,0.8,187001.11,3.44
781844.83,14.39,0.8,187038.28,3.44
781844.83,14.39,0.8,187038.28,3.44
781708.86,14.39,0.8,187004.7,3.44
781572.88,14.39,0.8,187001.11,3.44
781572.88,14.39,0.8,187001.11,3.44
781625.58,14.4,0.8,187751.45,3.46
781489.6,14.4,0.8,187751.45,3.46
781353.63,14.4,0.8,187751.45,3.46
781217.65,14.4,0.8,187751.45,3.46
780921.22,14.39,0.8,187428.07,3.45
780785.24,14.39,0.8,187430.4,3.46
780785.24,14.39,0.8,187430.4,3.46
780649.26,14.39,0.8,187432.25,3.46
780513.29,14.39,0.8,187428.07,3.46
780377.31,14.39,0.8,187554.23,3.46
780080.88,14.39,0.79,187296.64,3.45
779944.9,14.39,0.79,187170.48,3.45
780135.36,14.39,0.8,187238.11,3.45
780188.06,14.4,0.8,187521.38,3.46
780052.08,14.4,0.8,187521.07,3.46
779916.1,14.4,0.8,187521.06,3.46
779780.12,14.4,0.8,187533.98,3.46
779644.15,14.4,0.8,187526.69,3.46
779644.15,14.4,0.8,187526.69,3.46
779508.17,14.4,0.8,187521.06,3.46
779372.19,14.4,0.8,187720.73,3.47
779247.03,14.4,0.8,187596.37,3.47
779100.24,14.4,0.8,187521.06,3.47
778964.26,14.4,0.8,187527.29,3.47
778964.26,14.4,0.8,187573.77,3.47
778964.26,14.4,0.8,187573.77,3.47
779260.28,14.41,0.81,187848.16,3.47
779124.3,14.41,0.81,187847.85,3.47
778988.33,14.41,0.81,187847.85,3.47
778852.35,14.41,0.81,187879.5,3.48
778716.37,14.41,0.81,187861.52,3.48
778580.4,14.41,0.81,188959.37,3.5
778580.4,14.41,0.81,188959.37,3.5
778444.42,14.41,0.81,188959.06,3.5
778154.41,14.4,0.8,188658.05,3.49
778154.41,14.4,0.8,188658.05,3.49
778228.74,14.41,0.81,188202.64,3.48
778092.76,14.41,0.81,188202.63,3.48
777956.78,14.41,0.81,188202.63,3.49
778031.51,14.41,0.81,187783.98,3.48
778031.51,14.41,0.81,187783.98,3.48
777895.53,14.41,0.81,187995.35,3.48
777699.1,14.41,0.81,187877.81,3.48
777519.47,14.41,0.81,188019.24,3.48
777296.01,14.4,0.81,187863.77,3.48
777680.67,14.41,0.81,187652.4,3.48
777544.69,14.41,0.81,188461.24,3.49
777419.53,14.41,0.81,188072.96,3.49
777419.53,14.41,0.81,188072.96,3.49
777272.74,14.41,0.81,188105.97,3.49
776842.1,14.4,0.81,187742.4,3.48
776706.12,14.4,0.81,187748.63,3.48
776706.12,14.4,0.81,187748.63,3.48
776570.15,14.41,0.81,187663.09,3.48
776851.26,14.41,0.81,187662.78,3.48
776727.9,14.41,0.81,187046.91,3.47
776492.0,14.41,0.81,186727.21,3.47
776204.91,14.41,0.81,186727.21,3.47
776257.61,14.41,0.81,186729.06,3.47
776310.31,14.41,0.81,186727.83,3.47
776174.34,14.41,0.81,186727.21,3.47
776038.36,14.41,0.81,186727.21,3.47
775902.38,14.41,0.82,187196.28,3.48
776287.04,14.42,0.82,186957.4,3.47
776015.09,14.42,0.82,186969.14,3.47
775879.11,14.42,0.82,187793.24,3.49
775743.13,14.42,0.82,187783.46,3.49
775607.16,14.42,0.82,187781.45,3.49
775607.16,14.42,0.82,187782.19,3.49
775216.52,14.42,0.82,187300.32,3.48
775406.97,14.42,0.82,187512.92,3.49
775406.97,14.42,0.82,187512.92,3.49
775406.97,14.42,0.82,187512.92,3.49
775270.99,14.42,0.82,187458.76,3.49
775577.83,14.43,0.83,187390.6,3.49
775619.72,14.43,0.83,188267.53,3.5
775483.74,14.43,0.83,188273.76,3.5
775347.76,14.43,0.83,188188.22,3.5
774975.76,14.43,0.83,187766.05,3.5
774839.78,14.43,0.83,187765.74,3.5
774703.81,14.43,0.83,187765.74,3.5
774756.51,14.43,0.83,187777.53,3.5
774620.53,14.43,0.83,187765.74,3.5
774484.55,14.43,0.83,187765.74,3.5
774348.58,14.43,0.83,187972.3,3.5
774539.03,14.43,0.84,188047.59,3.5
774591.73,14.44,0.84,188347.31,3.51
774591.73,14.44,0.84,188347.31,3.51
774591.73,14.44,0.84,188347.31,3.51
774591.73,14.44,0.84,188347.31,3.51
774455.75,14.44,0.84,188347.0,3.51
774508.45,14.44,0.84,188347.0,3.51
774372.48,14.44,0.84,188362.87,3.51
774236.5,14.44,0.84,188357.73,3.51
774289.2,14.44,0.85,188351.71,3.51
774289.2,14.44,0.85,188318.01,3.51
774153.22,14.45,0.85,188313.3,3.51
774017.25,14.45,0.85,188806.01,3.52
774298.36,14.45,0.85,189000.72,3.53
774001.93,14.45,0.85,188733.48,3.52
773865.95,14.45,0.85,188733.64,3.52
773931.27,14.45,0.85,188310.37,3.52
773795.29,14.45,0.85,188309.9,3.52
773559.39,14.45,0.85,187986.49,3.51
773559.39,14.45,0.85,187976.08,3.51
773423.42,14.45,0.85,188058.54,3.51
773373.42,14.45,0.85,188008.54,3.51
773237.44,14.45,0.85,187934.53,3.51
773101.46,14.45,0.85,187933.71,3.51
772965.48,14.45,0.85,187933.4,3.51
772829.51,14.45,0.85,187929.14,3.51
772704.35,14.45,0.85,188148.08,3.52
772557.55,14.45,0.85,187925.77,3.51
772261.12,14.44,0.85,187750.01,3.51
772125.15,14.45,0.85,187750.01,3.51
771989.17,14.45,0.85,187770.05,3.51
772285.19,14.45,0.85,187759.64,3.51
772149.21,14.45,0.85,187750.01,3.51
772339.66,14.46,0.86,188322.37,3.53
772203.69,14.46,0.86,187853.25,3.52
772067.71,14.46,0.86,188541.68,3.53
772348.82,14.46,0.87,188541.36,3.53
772401.52,14.47,0.87,188541.36,3.53
772265.54,14.47,0.87,188548.14,3.53
772265.54,14.47,0.87,188548.14,3.53
772129.57,14.47,0.87,188545.41,3.53
771993.59,14.47,0.87,188541.36,3.53
771857.61,14.47,0.87,188998.82,3.54
771570.52,14.46,0.87,188817.56,3.54
771445.36,14.46,0.87,188531.77,3.53
771114.77,14.46,0.86,188257.77,3.53
771156.65,14.46,0.86,188773.54,3.54
771209.35,14.47,0.87,188773.6,3.54
771262.05,14.47,0.87,188773.23,3.54
771126.08,14.47,0.87,188773.23,3.54
770990.1,14.47,0.87,188784.4,3.54
770854.12,14.47,0.87,188777.94,3.54
770718.14,14.47,0.87,188773.23,3.54
770582.17,14.47,0.87,189264.97,3.55
770446.19,14.47,0.87,189138.81,3.55
770446.19,14.47,0.87,189138.81,3.55
770077.44,14.46,0.87,188733.33,3.54
770077.44,14.46,0.87,188733.33,3.54
770077.44,14.46,0.87,188733.33,3.54
770373.46,14.47,0.87,188843.52,3.55
770373.46,14.47,0.87,188843.52,3.55
770214.78,14.47,0.87,188685.05,3.54
770078.8,14.47,0.87,188855.48,3.55
769942.82,14.47,0.87,188855.18,3.55
769995.53,14.47,0.87,188855.17,3.55
770048.23,14.47,0.88,188860.06,3.55
770048.23,14.47,0.88,188860.06,3.55
769676.23,14.47,0.87,188560.13,3.54
