ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1395077.93,51.14,14.58,483279.3,17.72
1394708.16,51.15,14.59,483253.01,17.72
1394338.39,51.15,14.59,483214.19,17.73
1394338.39,51.15,14.59,483214.19,17.73
1393968.61,51.16,14.6,483258.06,17.74
1393968.61,51.16,14.6,483258.06,17.74
1393749.07,51.17,14.61,485018.27,17.81
1393749.07,51.17,14.61,485018.27,17.81
1393717.08,51.18,14.62,486885.22,17.88
1393717.08,51.18,14.62,486885.22,17.88
1393717.08,51.18,14.62,486885.22,17.88
1393502.82,51.19,14.63,486871.48,17.88
1394030.66,51.21,14.65,488673.24,17.95
1394114.89,51.23,14.67,488659.58,17.96
1394114.89,51.23,14.67,488659.58,17.96
1393933.67,51.23,14.68,488583.17,17.96
1393563.9,51.24,14.68,488560.18,17.96
1393194.13,51.25,14.69,488525.23,17.97
1393194.13,51.25,14.69,488525.23,17.97
1392980.97,51.24,14.68,488318.21,17.96
1392611.2,51.25,14.69,488320.3,17.97
1392847.14,51.26,14.7,488279.36,17.97
1393035.82,51.27,14.71,488373.67,17.97
1393035.82,51.27,14.71,488373.67,17.97
1393035.82,51.27,14.71,488373.67,17.97
1393224.49,51.28,14.73,489333.14,18.01
1393224.49,51.28,14.73,489388.67,18.01
1392854.72,51.29,14.73,489372.79,18.02
1392854.72,51.29,14.73,490852.17,18.07
1392696.58,51.29,14.73,490697.68,18.07
1392959.17,51.3,14.74,490646.36,18.07
1392959.17,51.3,14.74,490646.36,18.07
1392959.17,51.3,14.74,490646.36,18.07
1392790.59,51.31,14.75,490220.52,18.06
1392883.39,51.32,14.76,490196.68,18.06
1392513.62,51.33,14.77,490246.76,18.07
1392324.78,51.34,14.78,489688.75,18.06
1392787.94,51.37,14.81,492101.11,18.15
1392787.94,51.37,14.81,492089.59,18.15
1392872.17,51.38,14.82,492518.72,18.17
1392872.17,51.38,14.82,492518.72,18.17
1392690.95,51.39,14.83,492341.38,18.17
1392321.18,51.4,14.84,492398.59,18.18
1392321.18,51.4,14.84,492398.59,18.18
1392321.18,51.4,14.84,492398.59,18.18
1392139.96,51.41,14.85,492595.94,18.19
1392139.96,51.41,14.85,492595.94,18.19
1392224.19,51.42,14.86,493375.15,18.22
1392412.86,51.43,14.87,493352.38,18.22
1392208.03,51.43,14.87,493142.33,18.22
1391805.22,51.43,14.87,493233.24,18.23
1391435.45,51.44,14.88,493208.95,18.23
1391065.67,51.44,14.88,493401.63,18.25
1391065.67,51.44,14.88,493401.63,18.25
1391240.31,51.47,14.91,495308.74,18.32
1391240.31,51.47,14.91,495308.74,18.32
1391081.94,51.48,14.92,496936.62,18.39
1390727.4,51.48,14.93,496769.66,18.39
1390727.4,51.48,14.93,496769.66,18.39
1390727.4,51.48,14.93,497036.87,18.4
1390357.62,51.49,14.93,496988.57,18.41
1389987.85,51.5,14.94,496990.63,18.41
1389618.08,51.5,14.94,496962.16,18.42
1389545.43,51.51,14.95,497050.24,18.43
1389175.66,51.52,14.96,497058.23,18.43
1389175.66,51.52,14.96,497058.23,18.43
1388821.12,51.52,14.96,497868.91,18.47
1388821.12,51.52,14.96,497868.91,18.47
1388418.3,51.53,14.97,497858.38,18.48
1388048.53,51.53,14.97,497866.39,18.48
1387678.76,51.54,14.98,497826.34,18.49
1387762.99,51.55,14.99,497785.23,18.49
1387951.66,51.56,15.01,497627.99,18.49
1388203.58,51.58,15.02,497799.9,18.5
1388203.58,51.58,15.02,497799.9,18.5
1387891.85,51.58,15.03,497528.04,18.49
1387522.07,51.59,15.03,497552.34,18.5
1387340.85,51.6,15.04,497354.07,18.5
1387340.85,51.6,15.04,497695.07,18.51
1388259.12,51.64,15.08,497888.02,18.52
1388004.19,51.64,15.08,498881.7,18.56
1388004.19,51.64,15.08,498881.7,18.56
1387867.25,51.63,15.08,500034.37,18.6
1387497.48,51.64,15.08,500537.06,18.63
1386969.04,51.63,15.08,500344.66,18.63
1386969.04,51.63,15.08,500339.03,18.63
1387053.27,51.65,15.09,500496.4,18.64
1386683.49,51.65,15.09,500485.43,18.64
1386683.49,51.65,15.09,500485.43,18.64
1386683.49,51.65,15.09,500456.33,18.64
1386513.9,51.66,15.11,502515.74,18.72
1386144.13,51.67,15.11,502542.87,18.73
1386035.75,51.67,15.11,502435.38,18.73
1386035.75,51.67,15.11,502435.38,18.73
1385541.41,51.66,15.11,501938.81,18.72
1385179.26,51.67,15.11,501852.57,18.72
1385179.26,51.67,15.11,501852.57,18.72
1383700.16,51.69,15.14,501836.72,18.75
1383518.94,51.7,15.15,501725.48,18.75
1383603.17,51.71,15.16,502257.8,18.77
1383687.4,51.73,15.17,502300.61,18.78
1383876.08,51.74,15.18,503218.43,18.81
1383744.62,51.74,15.18,502860.65,18.8
1383744.62,51.74,15.18,502860.65,18.8
1383759.85,51.74,15.18,503162.74,18.81
1383759.85,51.74,15.18,503162.74,18.81
1383390.08,51.74,15.19,503259.38,18.82
1383186.95,51.76,15.2,503441.82,18.84
1382792.94,51.75,15.19,503401.89,18.84
1382423.17,51.76,15.2,503624.0,18.85
1382020.36,51.76,15.21,503606.5,18.86
1381617.54,51.76,15.21,503553.12,18.87
1381617.54,51.76,15.21,503553.12,18.87
1381617.54,51.76,15.21,503533.62,18.87
1380907.04,51.76,15.2,502581.66,18.84
1380907.04,51.76,15.2,502559.39,18.84
1380907.04,51.76,15.2,502559.39,18.84
1380524.3,51.76,15.21,501814.28,18.81
1380524.3,51.76,15.21,501814.28,18.81
1380154.53,51.76,15.21,501637.61,18.81
1379784.75,51.77,15.22,501889.29,18.83
1379414.98,51.77,15.22,501828.24,18.84
1379414.98,51.77,15.22,501828.24,18.84
1379233.76,51.78,15.23,502502.25,18.87
1379052.54,51.79,15.24,502661.57,18.88
1378705.61,51.8,15.25,503870.09,18.93
1378705.61,51.8,15.25,503870.09,18.93
1378335.84,51.8,15.25,503836.16,18.94
1377966.07,51.81,15.26,503815.67,18.94
1377966.07,51.81,15.26,503815.67,18.94
1377966.07,51.81,15.26,503815.67,18.94
1377596.3,51.82,15.26,503848.54,18.95
1377596.3,51.82,15.26,503848.54,18.95
1377226.52,51.82,15.27,504615.1,18.99
1377319.32,51.83,15.28,504642.99,18.99
1377507.99,51.85,15.3,505047.91,19.01
1377507.99,51.85,15.3,505047.91,19.01
1377507.99,51.85,15.3,505047.91,19.01
1376659.39,51.83,15.28,504223.64,18.99
1376659.39,51.83,15.28,504223.64,18.99
1376659.39,51.83,15.28,504206.87,18.98
1376460.92,51.83,15.28,504018.97,18.98
1376091.15,51.84,15.29,503968.26,18.98
1376091.15,51.84,15.29,504278.33,19.0
1375721.38,51.84,15.29,504165.2,19.0
1375805.61,51.86,15.3,505009.42,19.03
1375640.39,51.86,15.31,504224.39,19.01
1375640.39,51.86,15.31,504224.39,19.01
1375278.23,51.87,15.32,505232.58,19.06
1374915.47,51.87,15.31,504976.66,19.05
1374757.08,51.86,15.31,504818.69,19.04
1374387.31,51.87,15.32,504795.1,19.05
1374387.31,51.87,15.32,504795.1,19.05
1374413.17,51.88,15.33,505146.35,19.07
1374497.4,51.9,15.34,505131.39,19.07
1374497.4,51.9,15.34,505103.29,19.07
1374497.4,51.9,15.34,505103.29,19.07
1374497.4,51.9,15.34,505103.29,19.07
1374127.63,51.9,15.35,505089.15,19.08
1373757.85,51.91,15.36,505025.23,19.08
1374098.2,51.93,15.38,505178.43,19.09
1373695.39,51.94,15.39,505162.76,19.1
1373695.39,51.94,15.39,505162.76,19.1
1373556.1,51.94,15.39,505142.27,19.1
1373556.1,51.94,15.39,505180.09,19.1
1373027.65,51.93,15.38,505165.84,19.11
1372320.12,51.92,15.37,504448.39,19.09
1371950.34,51.93,15.38,504373.56,19.09
1371580.57,51.93,15.38,504354.36,19.1
1371210.8,51.94,15.39,504286.86,19.1
1371210.8,51.94,15.39,504286.86,19.1
1371029.58,51.95,15.4,504253.66,19.11
1371029.58,51.95,15.4,504253.66,19.11
1370659.81,51.95,15.4,504296.16,19.11
1370290.03,51.96,15.41,504268.75,19.12
1369920.26,51.96,15.42,504204.83,19.13
1369920.26,51.96,15.42,504204.83,19.13
1369920.26,51.96,15.42,504204.83,19.13
1369920.26,51.96,15.42,504204.83,19.13
1369920.26,51.96,15.42,504227.4,19.13
1369986.2,51.99,15.44,504465.49,19.14
1369804.98,52.0,15.45,504194.77,19.14
1369573.81,52.0,15.45,503519.16,19.12
1369573.81,52.0,15.45,503544.13,19.12
1369573.81,52.0,15.45,503567.9,19.12
1369573.81,52.0,15.45,503567.9,19.12
1369626.74,52.02,15.47,503982.71,19.14
1369223.93,52.02,15.47,504160.02,19.15
1369412.6,52.03,15.49,504204.02,19.16
1369042.83,52.04,15.49,504180.43,19.16
1368673.05,52.05,15.5,504204.06,19.17
1368241.79,52.04,15.49,505018.4,19.21
1368241.79,52.04,15.49,505088.92,19.21
1367872.02,52.05,15.5,505771.17,19.24
1367533.48,52.05,15.51,505653.56,19.25
1367533.48,52.05,15.51,505653.56,19.25
1367533.48,52.05,15.51,505653.56,19.25
1367533.48,52.05,15.51,505653.56,19.25
1367533.48,52.05,15.51,505653.56,19.25
1367163.71,52.06,15.51,505639.0,19.25
1366793.94,52.07,15.52,505595.98,19.26
1366793.94,52.07,15.52,505610.19,19.26
1366424.16,52.07,15.52,505638.09,19.27
1366424.16,52.07,15.52,505638.09,19.27
1366054.39,52.08,15.53,505675.77,19.28
1365651.58,52.08,15.54,505658.58,19.28
1365281.8,52.09,15.54,505639.85,19.29
1365281.8,52.09,15.54,505639.85,19.29
1364951.65,52.1,15.55,505031.25,19.28
1364951.65,52.1,15.55,505031.25,19.28
1364951.65,52.1,15.55,505249.76,19.28
1364706.05,52.09,15.55,505314.09,19.29
1364208.71,52.09,15.54,505110.56,19.29
1363910.48,52.08,15.53,504901.27,19.28
1363940.94,52.08,15.54,505123.8,19.29
1363571.17,52.09,15.54,505044.42,19.29
1363571.17,52.09,15.54,505044.42,19.29
1363571.17,52.09,15.54,505067.32,19.29
1363571.17,52.09,15.54,505067.32,19.29
1363571.17,52.09,15.54,505050.67,19.29
1363571.17,52.09,15.54,505060.0,19.29
1363571.17,52.09,15.54,505060.0,19.29
1363201.4,52.09,15.55,505086.29,19.3
1363285.62,52.11,15.56,505061.55,19.3
1363285.62,52.11,15.56,505061.55,19.3
1363395.09,52.12,15.58,503871.62,19.26
1363479.31,52.13,15.59,504271.82,19.28
1363109.54,52.14,15.59,504847.04,19.31
1363109.54,52.14,15.59,504847.04,19.31
1363109.54,52.14,15.59,504847.04,19.31
1362762.61,52.15,15.6,504583.54,19.31
1362762.61,52.15,15.6,504583.54,19.31
1363034.61,52.16,15.61,504601.29,19.31
1362664.84,52.16,15.62,504578.03,19.32
1362664.84,52.16,15.62,504578.03,19.32
1362498.85,52.17,15.63,504387.17,19.31
1362761.43,52.19,15.64,504421.36,19.32
1362358.62,52.19,15.65,504625.09,19.33
1361820.21,52.19,15.64,504401.64,19.33
1361750.9,52.21,15.66,504918.1,19.36
1361750.9,52.21,15.66,504918.1,19.36
1361750.9,52.21,15.66,504955.16,19.36
1361381.13,52.21,15.67,504951.81,19.37
1361011.36,52.22,15.67,504936.97,19.37
1361011.36,52.22,15.67,504936.97,19.37
1360641.58,52.22,15.68,504908.32,19.38
1360271.81,52.23,15.69,505236.67,19.4
1360271.81,52.23,15.69,505277.44,19.4
1360271.81,52.23,15.69,505277.44,19.4
1359902.04,52.24,15.69,505324.72,19.41
1359744.1,52.23,15.69,505216.56,19.41
1359374.33,52.24,15.69,505297.45,19.42
1359004.55,52.24,15.7,505241.08,19.42
1357525.46,52.27,15.72,505306.14,19.46
1357311.86,52.28,15.74,505134.38,19.46
1356942.09,52.29,15.74,506404.75,19.51
1356572.31,52.29,15.75,506376.39,19.52
1356202.54,52.3,15.75,506392.0,19.53
1355832.77,52.3,15.76,506564.49,19.54
1355832.77,52.3,15.76,506564.49,19.54
1355832.77,52.3,15.76,506542.49,19.54
1356021.44,52.32,15.77,506340.4,19.54
1355863.3,52.31,15.77,506186.55,19.53
1356072.47,52.33,15.79,509705.89,19.67
1355891.25,52.34,15.8,509700.83,19.68
1355975.48,52.35,15.81,509698.31,19.68
1355969.94,52.36,15.81,509516.13,19.67
1356054.17,52.37,15.83,509515.75,19.68
1355684.4,52.38,15.83,509584.51,19.69
1355684.4,52.38,15.83,509544.57,19.69
1355454.87,52.38,15.83,509468.68,19.69
1355454.87,52.38,15.83,509468.68,19.69
1355643.54,52.39,15.84,509438.33,19.69
1355273.77,52.39,15.85,509683.49,19.7
1355358.0,52.41,15.86,509674.02,19.71
1355158.46,52.4,15.86,509494.3,19.7
1355158.46,52.4,15.86,509494.3,19.7
1355158.46,52.4,15.86,509472.29,19.7
1355158.46,52.4,15.86,509472.29,19.7
1354912.85,52.4,15.86,509448.47,19.7
1354543.08,52.41,15.86,509426.63,19.71
1356209.86,52.47,15.93,510970.63,19.77
1356209.86,52.47,15.93,511561.6,19.79
1355847.7,52.48,15.93,511504.73,19.8
1356296.05,52.5,15.95,511917.56,19.81
1356296.05,52.5,15.95,511917.56,19.81
1355926.28,52.5,15.96,511837.3,19.82
1355556.51,52.51,15.96,511789.1,19.82
1355556.51,52.51,15.96,511789.1,19.82
1355745.18,52.52,15.98,511789.99,19.83
1355745.18,52.52,15.98,511789.99,19.83
1355745.18,52.52,15.98,511789.99,19.83
1355375.41,52.53,15.98,511721.26,19.83
1355570.25,52.54,16.0,512985.93,19.88
1355200.47,52.55,16.01,512969.03,19.89
1354830.7,52.56,16.01,512761.98,19.89
1354830.7,52.56,16.01,512761.98,19.89
1354460.93,52.56,16.02,512740.06,19.9
1354091.16,52.57,16.02,512712.32,19.9
1353729.0,52.58,16.03,512737.32,19.91
1353729.0,52.58,16.03,512737.32,19.91
1353547.78,52.58,16.04,512708.02,19.92
1353547.78,52.58,16.04,512708.02,19.92
1353547.78,52.58,16.04,512708.02,19.92
1353547.78,52.58,16.04,512708.02,19.92
1353547.78,52.58,16.04,512708.02,19.92
1353178.01,52.59,16.05,512683.06,19.93
1353403.35,52.6,16.05,516007.1,20.05
1353496.15,52.61,16.07,515831.81,20.05
1353496.15,52.61,16.07,515831.81,20.05
1353126.38,52.62,16.07,515858.87,20.06
1352723.56,52.62,16.08,515844.96,20.07
1352723.56,52.62,16.08,515820.9,20.07
1352723.56,52.62,16.08,515820.9,20.07
1352353.79,52.63,16.09,515798.92,20.07
1351833.42,52.63,16.08,515455.29,20.07
1351479.65,52.63,16.09,514817.68,20.05
1352512.03,52.68,16.14,516076.1,20.1
1352142.25,52.69,16.15,515846.53,20.1
1352142.25,52.69,16.15,515846.53,20.1
1351772.48,52.69,16.15,515810.29,20.11
1351772.48,52.69,16.15,515810.29,20.11
1351527.14,52.69,16.15,515576.53,20.1
1351527.14,52.69,16.15,515576.53,20.1
1351345.92,52.7,16.16,516840.03,20.16
1351345.92,52.7,16.16,516840.03,20.16
1350831.05,52.7,16.16,516058.65,20.13
1350831.05,52.7,16.16,516058.65,20.13
1350831.05,52.7,16.16,516036.64,20.13
1350915.28,52.71,16.17,516080.69,20.14
1350545.5,52.72,16.18,516060.44,20.14
1350325.96,52.73,16.19,516315.11,20.16
1349923.15,52.74,16.19,516293.4,20.17
1349529.15,52.73,16.19,516262.0,20.17
1349529.15,52.73,16.19,516262.0,20.17
1349179.1,52.73,16.19,515924.45,20.16
1349263.33,52.74,16.2,516986.74,20.21
1348893.56,52.75,16.2,516927.85,20.21
1348523.79,52.75,16.21,516884.69,20.22
1348154.01,52.76,16.22,516872.52,20.23
1347859.4,52.75,16.21,516589.33,20.22
1347811.01,52.75,16.21,516541.94,20.22
1347903.81,52.77,16.22,516577.15,20.22
1347864.2,52.78,16.23,516561.87,20.23
1347864.2,52.78,16.23,516561.87,20.23
1347846.52,52.79,16.25,517537.96,20.27
1348008.11,52.8,16.26,517546.64,20.27
1347638.34,52.81,16.27,517520.23,20.28
1347268.57,52.82,16.27,517556.8,20.29
1347361.36,52.83,16.29,517288.25,20.28
1347520.71,52.84,16.3,517384.46,20.29
1347520.71,52.84,16.3,517384.46,20.29
1347520.71,52.84,16.3,517384.46,20.29
1347536.07,52.86,16.32,517414.52,20.3
1347536.07,52.86,16.32,517414.52,20.3
1347635.53,52.87,16.33,518722.13,20.35
1347635.53,52.87,16.33,518722.13,20.35
1347635.53,52.87,16.33,518722.13,20.35
1347310.91,52.87,16.32,518405.29,20.34
1347129.69,52.88,16.33,518486.09,20.35
1347313.17,52.88,16.34,518758.88,20.36
1347313.17,52.88,16.34,518758.88,20.36
1346943.4,52.89,16.35,518720.08,20.37
1346573.63,52.9,16.35,518711.38,20.38
1345834.08,52.91,16.36,519149.18,20.41
1345918.31,52.92,16.38,519775.47,20.44
1345548.54,52.93,16.38,519570.18,20.44
1345359.7,52.94,16.39,519768.19,20.45
1345178.48,52.95,16.4,518997.01,20.43
1345012.49,52.96,16.41,519762.53,20.46
1344831.27,52.97,16.42,519782.64,20.47
1344831.27,52.97,16.42,519782.64,20.47
1344831.27,52.97,16.42,519782.64,20.47
1344650.05,52.98,16.43,519767.25,20.48
1344650.05,52.98,16.43,519767.25,20.48
1344280.28,52.98,16.44,519887.2,20.49
1344240.68,53.0,16.45,519838.35,20.49
1344070.89,52.99,16.45,519671.59,20.49
1344070.89,52.99,16.45,519671.59,20.49
1344070.89,52.99,16.45,519650.25,20.49
1344334.07,53.01,16.46,520151.91,20.51
1344152.85,53.02,16.47,520146.4,20.52
1343783.08,53.02,16.48,520270.73,20.53
1343436.15,53.03,16.49,520329.03,20.54
1343254.93,53.04,16.5,520733.14,20.56
1342892.77,53.05,16.5,520946.32,20.58
1344171.06,53.11,16.57,521056.23,20.59
1343801.29,53.12,16.57,521023.21,20.59
1343809.03,53.13,16.58,523638.55,20.7
1343811.09,53.13,16.58,523643.78,20.7
1343441.32,53.13,16.59,523651.25,20.71
1343441.32,53.13,16.59,523651.25,20.71
1343534.12,53.15,16.6,524306.94,20.74
1343164.34,53.15,16.61,524293.56,20.75
1342983.12,53.16,16.62,524322.17,20.76
1343012.53,53.21,16.66,524071.81,20.76
1342642.76,53.21,16.67,525046.22,20.81
1342642.76,53.21,16.67,525046.22,20.81
1342642.76,53.21,16.67,525020.78,20.81
1342272.99,53.22,16.68,525005.37,20.82
1341872.83,53.23,16.68,524362.24,20.8
1341503.05,53.23,16.69,524414.02,20.81
1341133.28,53.24,16.7,526908.13,20.92
1340763.51,53.24,16.7,526877.5,20.92
1340952.18,53.26,16.72,526864.77,20.93
1340558.18,53.25,16.71,526260.39,20.91
1340188.4,53.26,16.72,526167.29,20.91
1340007.19,53.27,16.73,526855.56,20.94
1340007.19,53.27,16.73,526855.56,20.94
1339794.73,53.28,16.74,527431.08,20.97
1339454.47,53.27,16.73,527419.76,20.98
1339454.47,53.27,16.73,527419.76,20.98
1339454.47,53.27,16.73,527419.76,20.98
1339454.47,53.27,16.73,527419.76,20.98
1339454.47,53.27,16.73,527446.79,20.98
1339454.47,53.27,16.73,527446.79,20.98
1336523.14,53.33,16.79,527402.98,21.04
1336483.53,53.34,16.8,527449.24,21.05
1336483.53,53.34,16.8,527449.24,21.05
1336529.22,53.34,16.8,529296.57,21.12
1336529.22,53.34,16.8,529296.57,21.12
1336159.45,53.35,16.81,529247.52,21.13
1336002.69,53.35,16.8,529100.66,21.13
1335821.47,53.36,16.81,529062.81,21.13
1335241.68,53.35,16.81,528626.12,21.12
1334847.67,53.34,16.8,528873.0,21.14
1335269.05,53.37,16.83,530142.81,21.19
1335269.05,53.37,16.83,530142.81,21.19
1335087.83,53.38,16.84,530138.88,21.2
1334718.06,53.39,16.85,530117.68,21.2
1334348.29,53.39,16.85,530345.44,21.22
1334060.25,53.39,16.85,530067.94,21.21
1334060.25,53.39,16.85,530067.94,21.21
1334060.25,53.39,16.85,530067.94,21.21
1333710.2,53.39,16.84,530410.9,21.23
1333710.2,53.39,16.84,530410.9,21.23
1333710.2,53.39,16.84,530410.9,21.23
1333340.43,53.39,16.85,530379.3,21.24
1332970.66,53.4,16.86,530355.93,21.25
1332970.66,53.4,16.86,530355.93,21.25
1332600.88,53.41,16.86,530353.17,21.25
1332653.81,53.42,16.88,529299.74,21.22
1332284.04,53.43,16.88,529408.66,21.23
1332284.04,53.43,16.88,529385.81,21.23
1332464.5,53.44,16.9,529376.33,21.23
1332464.5,53.44,16.9,529376.33,21.23
1332607.38,53.45,16.9,531537.12,21.32
1332796.05,53.46,16.92,531659.56,21.33
1332796.05,53.46,16.92,531638.66,21.32
1332403.48,53.45,16.91,532221.73,21.35
1332496.28,53.47,16.92,532338.22,21.36
1332126.5,53.47,16.93,532472.3,21.37
1331756.73,53.48,16.94,532892.24,21.4
1332019.32,53.5,16.95,532943.24,21.4
1332019.32,53.5,16.95,532943.24,21.4
1331649.54,53.5,16.96,533242.44,21.42
1331276.96,53.5,16.96,532969.26,21.42
1330941.13,53.51,16.96,532835.72,21.42
1330571.36,53.51,16.97,532836.85,21.43
1330571.36,53.51,16.97,532836.85,21.43
1330193.97,53.52,16.98,533045.75,21.45
1329824.19,53.53,16.98,533052.32,21.46
1329454.42,53.53,16.99,533030.62,21.46
1329454.42,53.53,16.99,533030.62,21.46
1329454.42,53.53,16.99,533030.62,21.46
1329454.42,53.53,16.99,533030.62,21.46
1329084.65,53.54,17.0,533011.37,21.47
1328714.88,53.55,17.0,533005.47,21.48
1328345.1,53.55,17.01,533029.55,21.49
1327975.33,53.56,17.02,533000.65,21.5
1328170.35,53.59,17.05,533368.02,21.52
1328193.19,53.59,17.05,534749.89,21.58
1327622.16,53.59,17.05,534116.47,21.56
1327714.95,53.6,17.06,534635.0,21.58
1327682.97,53.61,17.07,535904.1,21.64
1327313.19,53.62,17.08,536343.48,21.67
1327313.19,53.62,17.08,536343.48,21.67
1327397.42,53.64,17.09,537056.55,21.7
1327397.42,53.64,17.09,537056.55,21.7
1327490.22,53.65,17.11,537614.04,21.73
1327574.45,53.66,17.12,537853.45,21.74
1327574.45,53.66,17.12,539060.56,21.79
1327689.91,53.68,17.14,539935.36,21.83
1327327.75,53.68,17.14,539789.34,21.83
1327327.75,53.68,17.14,539789.34,21.83
1327327.75,53.68,17.14,539789.34,21.83
1327327.75,53.68,17.14,539789.34,21.83
1327327.75,53.68,17.14,539789.34,21.83
1327327.75,53.68,17.14,539789.34,21.83
1326957.98,53.69,17.15,539951.73,21.85
1327100.86,53.7,17.15,540723.32,21.88
1326992.92,53.7,17.15,540644.87,21.88
1326590.1,53.7,17.16,540768.15,21.89
1326220.33,53.71,17.17,540752.46,21.9
1326304.56,53.72,17.18,540732.11,21.9
1326220.53,53.72,17.18,540804.11,21.91
1326220.53,53.72,17.18,540804.11,21.91
1326220.53,53.72,17.18,540804.11,21.91
1326220.53,53.72,17.18,540804.11,21.91
1326062.15,53.72,17.18,540648.94,21.9
1325692.37,53.72,17.18,540677.55,21.91
1325322.6,53.73,17.19,541557.14,21.96
1324952.83,53.74,17.2,541605.09,21.97
1324630.68,53.75,17.21,542581.42,22.02
1324260.91,53.75,17.21,542577.8,22.02
1323858.09,53.76,17.22,542602.73,22.03
1323676.87,53.77,17.23,542577.77,22.04
1323676.87,53.77,17.23,542577.77,22.04
1323676.87,53.77,17.23,542577.77,22.04
1323676.87,53.77,17.23,542577.77,22.04
1323114.12,53.76,17.23,541859.86,22.02
1324392.41,53.83,17.29,542490.73,22.05
1324230.51,53.83,17.29,542467.59,22.05
1324230.51,53.83,17.29,542467.59,22.05
1324230.51,53.83,17.29,542467.59,22.05
1323860.73,53.83,17.29,542360.0,22.05
1323490.96,53.84,17.3,542261.43,22.06
1323205.81,53.83,17.29,541942.75,22.05
1322836.03,53.84,17.3,541971.04,22.06
1323063.34,53.86,17.32,541821.5,22.06
1323063.34,53.86,17.32,541821.5,22.06
1322884.45,53.88,17.34,541364.17,22.05
1322884.45,53.88,17.34,541364.17,22.05
1322514.68,53.89,17.35,542773.51,22.12
1322514.68,53.89,17.35,542773.51,22.12
1322333.46,53.9,17.36,542767.75,22.12
1321963.69,53.9,17.36,542173.82,22.11
1321924.08,53.92,17.38,542137.07,22.11
1321554.31,53.92,17.38,542066.84,22.12
1321701.46,53.94,17.4,542316.12,22.13
1321964.05,53.96,17.42,542371.71,22.14
1321561.24,53.96,17.43,542347.66,22.15
1321645.47,53.98,17.44,542188.87,22.14
1321645.47,53.98,17.44,542165.47,22.14
1321645.47,53.98,17.44,542165.47,22.14
1321645.47,53.98,17.44,542165.47,22.14
1321645.47,53.98,17.44,542165.47,22.14
1322029.69,54.0,17.46,542392.63,22.16
1321659.92,54.01,17.47,542364.41,22.16
1321290.14,54.02,17.48,542341.0,22.17
1321044.4,54.03,17.49,542698.76,22.2
1321044.4,54.03,17.49,542698.76,22.2
1321315.2,54.04,17.51,542580.64,22.19
1321315.2,54.04,17.51,542580.64,22.19
1321315.2,54.04,17.51,542558.0,22.19
1321315.2,54.04,17.51,542558.0,22.19
1322489.02,54.09,17.55,546291.38,22.34
1322504.37,54.11,17.57,546343.62,22.35
1322432.48,54.13,17.59,547477.28,22.41
1322062.71,54.13,17.59,547437.48,22.42
1321843.17,54.15,17.61,549957.04,22.53
1321473.4,54.15,17.61,549911.94,22.53
1321103.62,54.16,17.62,550029.97,22.55
1321103.62,54.16,17.62,550029.97,22.55
1321521.12,54.18,17.64,550367.6,22.56
1321151.35,54.18,17.65,550342.39,22.57
1321151.35,54.18,17.65,550342.39,22.57
1321151.35,54.18,17.65,550342.39,22.57
1320781.58,54.19,17.65,550706.66,22.6
1320478.53,54.2,17.66,551508.86,22.64
1320123.99,54.21,17.67,551601.31,22.65
1320622.76,54.25,17.71,554401.2,22.77
1320622.76,54.25,17.71,554401.2,22.77
1320252.99,54.26,17.72,554435.33,22.79
1320213.38,54.27,17.73,555758.56,22.85
1320213.38,54.27,17.73,555758.56,22.85
1320213.38,54.27,17.73,555758.56,22.85
1319843.61,54.28,17.74,555623.13,22.85
1319614.77,54.29,17.75,555501.18,22.85
1319244.99,54.29,17.76,555466.17,22.86
1318540.94,54.29,17.75,554865.54,22.85
1318171.17,54.29,17.76,554842.53,22.85
1317989.95,54.31,17.77,554811.3,22.86
1317620.17,54.31,17.77,554913.42,22.87
1317620.17,54.31,17.77,554913.42,22.87
1317309.44,54.32,17.78,556380.34,22.94
1317309.44,54.32,17.78,556380.34,22.94
1316939.67,54.33,17.79,557023.57,22.98
1316939.67,54.33,17.79,557282.17,22.99
1316569.89,54.34,17.8,557276.36,23.0
1316011.86,54.34,17.8,556945.4,23.0
1316208.56,54.35,17.81,556976.43,23.0
1315838.78,54.36,17.82,556951.84,23.01
1315838.78,54.36,17.82,556951.84,23.01
1315838.78,54.36,17.82,556951.69,23.01
1315517.28,54.37,17.83,558580.92,23.08
1315517.28,54.37,17.83,558612.2,23.09
1315195.13,54.38,17.84,558594.41,23.09
1314769.88,54.38,17.85,558837.97,23.11
1314400.1,54.39,17.85,558838.08,23.12
