ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1209,6201,3733160,6212,3858000
1209,6201,3734160,6212,3859000
1209,6201,3735160,6212,3860000
1209,6201,3735160,6212,3860000
1209,6201,3735810,6212,3860650
1209,6201,3735810,6212,3860650
1209,6201,3735810,6212,3860650
1209,6201,3735810,6212,3860650
1209,6201,3736810,6212,3861650
1209,6201,3737280,6212,3862120
1209,6201,3738280,6212,3863120
1209,6201,3738830,6212,3863670
1209,6201,3739300,6212,3864140
1209,6201,3739300,6212,3865140
1209,6201,3739300,6212,3866140
1209,6201,3739300,6212,3866140
1209,6201,3739300,6212,3867140
1209,6201,3740300,6212,3868140
1209,6201,3740410,6212,3868250
1209,6201,3740410,6212,3869250
1209,6201,3741060,6212,3869900
1209,6201,3741060,6212,3870710
1209,6201,3741290,6212,3870940
1209,6201,3742290,6212,3871940
1209,6201,3743100,6212,3872750
1209,6201,3743100,6212,3873750
1209,6201,3743560,6212,3874210
1209,6201,3743560,6212,3874210
1209,6201,3744560,6212,3875210
1209,6201,3745560,6212,3876210
1209,6201,3746560,6212,3877210
1209,6201,3747560,6212,3878210
1209,6201,3748560,6212,3879210
1209,6201,3748560,6212,3879210
1209,6201,3749560,6212,3880210
1209,6201,3750560,6212,3881210
1209,6201,3750720,6212,3881370
1209,6201,3751720,6212,3882370
1209,6201,3752720,6212,3883370
1209,6201,3752720,6212,3887370
1209,6201,3752720,6212,3888370
1209,6201,3752720,6212,3889370
1209,6201,3753720,6212,3890370
1209,6201,3754720,6212,3891370
1209,6201,3755720,6212,3892370
1209,6201,3756530,6212,3893180
1209,6201,3756530,6212,3893180
1209,6201,3756850,6212,3893500
1209,6201,3757010,6212,3893660
1209,6201,3757480,6212,3894130
1209,6201,3758290,6212,3894940
1209,6201,3758760,6212,3895410
1209,6201,3758990,6212,3895640
1209,6201,3759460,6212,3896110
1209,6201,3760460,6212,3897110
1209,6201,3760460,6212,3897110
1209,6201,3760780,6212,3897430
1209,6201,3761780,6212,3898430
1209,6201,3762100,6212,3898750
1209,6201,3763100,6212,3899750
1209,6201,3763570,6212,3900220
1209,6201,3763800,6212,3900450
1209,6201,3763800,6212,3901450
1209,6201,3763800,6212,3901450
1209,6201,3764610,6212,3902260
1209,6201,3764930,6212,3902580
1209,6201,3764930,6212,3903580
1209,6201,3764930,6212,3903580
1209,6201,3764930,6212,3903580
1209,6201,3765930,6212,3904580
1209,6201,3765930,6212,3904580
1209,6201,3766930,6212,3905580
1209,6201,3767930,6212,3906580
1209,6201,3767930,6212,3907580
1209,6201,3768930,6212,3908580
1209,6201,3769250,6212,3908900
1209,6201,3770060,6212,3909710
1209,6201,3771060,6212,3910710
1209,6201,3771060,6212,3911710
1209,6201,3771530,6212,3912180
1209,6201,3772530,6212,3913180
1209,6201,3773530,6212,3914180
1209,6201,3774530,6212,3915180
1209,6201,3775530,6212,3916180
1209,6201,3776530,6212,3917180
1209,6201,3776530,6212,3918180
1209,6201,3777340,6212,3918990
1209,6201,3778150,6212,3919800
1209,6201,3779150,6212,3920800
1209,6201,3780150,6212,3921800
1209,6201,3781150,6212,3922800
1209,6201,3781620,6212,3923270
1209,6201,3782620,6212,3924270
1209,6201,3782620,6212,3924270
1209,6201,3783080,6212,3924730
1209,6201,3784080,6212,3925730
1209,6201,3785080,6212,3926730
1209,6201,3786080,6212,3927730
1209,6201,3786080,6212,3927730
1209,6201,3786080,6212,3928380
1209,6201,3787080,6212,3929380
1209,6201,3787890,6212,3930190
1209,6201,3787890,6212,3931190
1209,6201,3788360,6212,3931660
1209,6201,3789360,6212,3932660
1209,6201,3790170,6212,3933470
1209,6201,3791170,6212,3934470
1209,6201,3791170,6212,3935470
1209,6201,3791440,6212,3935740
1209,6201,3791910,6212,3936210
1209,6201,3792720,6212,3937020
1209,6201,3792720,6212,3937020
1209,6201,3793720,6212,3938020
1209,6201,3794720,6212,3939020
1209,6201,3794720,6212,3939020
1209,6201,3795190,6212,3939490
1209,6201,3795190,6212,3940490
1209,6201,3796190,6212,3941490
1209,6201,3797190,6212,3942490
1209,6201,3797660,6212,3942960
1209,6201,3798660,6212,3943960
1209,6201,3799130,6212,3944430
1209,6201,3799600,6212,3944900
1209,6201,3800600,6212,3945900
1209,6201,3801600,6212,3946900
1209,6201,3802600,6212,3947900
1209,6201,3802920,6212,3948220
1209,6201,3802970,6212,3948270
1209,6201,3803430,6212,3948730
1209,6201,3803430,6212,3949380
1209,6201,3803900,6212,3949850
1209,6201,3804490,6212,3950440
1209,6201,3804860,6212,3950810
1209,6201,3805860,6212,3951810
1209,6201,3806860,6212,3952810
1209,6201,3807320,6212,3953270
1209,6201,3807790,6212,3953740
1209,6201,3807790,6212,3954200
1209,6201,3807790,6212,3955200
1209,6201,3808380,6212,3955790
1209,6201,3808850,6212,3956260
1209,6201,3809320,6212,3956730
1209,6201,3809320,6212,3956730
1209,6201,3810320,6212,3957730
1209,6201,3810670,6212,3958080
1209,6201,3811480,6212,3958890
1209,6201,3811530,6212,3958940
1209,6201,3812530,6212,3959940
1209,6201,3813530,6212,3960940
1209,6201,3814530,6212,3961940
1209,6201,3816530,6212,3963940
1209,6201,3817000,6212,3964410
1209,6201,3818000,6212,3965410
1209,6201,3818810,6212,3966220
1209,6201,3819620,6212,3967030
1209,6201,3819620,6212,3967840
1209,6201,3820430,6212,3968650
1209,6201,3821430,6212,3969650
1209,6201,3821430,6212,3969650
1209,6201,3821430,6212,3970460
1209,6201,3821430,6212,3970460
1209,6201,3822430,6212,3971460
1209,6201,3823080,6212,3972110
1209,6201,3823310,6212,3972340
1209,6201,3824310,6212,3973340
1209,6201,3824310,6212,3973340
1209,6201,3824530,6212,3973560
1209,6201,3825340,6212,3974370
1209,6201,3826340,6212,3975370
1209,6201,3827340,6212,3976370
1209,6201,3828150,6212,3977180
1209,6201,3829150,6212,3978180
1209,6201,3829620,6212,3978650
1209,6201,3830620,6212,3979650
1209,6201,3831210,6212,3980240
1209,6201,3831210,6212,3980240
1209,6201,3832210,6212,3981240
1209,6201,3833020,6212,3982050
1209,6201,3833480,6212,3982510
1209,6201,3834480,6212,3983510
1209,6201,3835290,6212,3984320
1209,6201,3837290,6212,3986320
1209,6201,3838290,6212,3987320
1209,6201,3839290,6212,3988320
1209,6201,3839290,6212,3988320
1209,6201,3840290,6212,3989320
1209,6201,3840290,6212,3990320
1209,6201,3840290,6212,3991320
1209,6201,3841290,6212,3992320
1209,6201,3842290,6212,3993320
1209,6201,3842610,6212,3993640
1209,6201,3843080,6212,3994110
1209,6201,3844080,6212,3995110
1209,6201,3844890,6212,3995920
1209,6201,3844890,6212,3995920
1209,6201,3844890,6212,3996730
1209,6201,3845360,6212,3997200
1209,6201,3845830,6212,3997670
1209,6201,3846060,6212,3997900
1209,6201,3846530,6212,3998370
1209,6201,3846530,6212,3998370
1209,6201,3846530,6212,3999370
1210,6209,3854530,6212,4007370
1210,6209,3855180,6212,4008020
1210,6209,3856180,6212,4009020
1210,6209,3856180,6212,4009020
1210,6209,3856990,6212,4009830
1210,6209,3857990,6212,4010830
1210,6209,3858150,6212,4010990
1210,6209,3858960,6212,4011800
1210,6209,3858960,6212,4012610
1210,6209,3859430,6212,4013080
1210,6209,3859900,6212,4013550
1210,6209,3859900,6212,4014360
1210,6209,3860710,6212,4015170
1210,6209,3861710,6212,4016170
1210,6209,3862710,6212,4017170
1210,6209,3863030,6212,4017490
1210,6209,3864030,6212,4018490
1210,6209,3865030,6212,4019490
1210,6209,3865500,6212,4019960
1210,6209,3866500,6212,4020960
1210,6209,3867310,6212,4021770
1210,6209,3867310,6212,4022770
1210,6209,3868310,6212,4023770
1211,6210,3869310,6212,4024770
1211,6210,3870310,6212,4025770
1211,6210,3870860,6212,4026320
1211,6210,3871860,6212,4027320
1211,6210,3871860,6212,4027320
1211,6210,3872190,6212,4027650
1211,6210,3873190,6212,4028650
1211,6210,3873190,6212,4028650
1211,6210,3873510,6212,4028970
1211,6210,3873510,6212,4028970
1211,6210,3873980,6212,4029440
1211,6210,3873980,6212,4029900
1211,6210,3874980,6212,4030900
1211,6210,3875980,6212,4031900
1211,6210,3876210,6212,4032130
1211,6210,3876210,6212,4033130
1211,6210,3877210,6212,4034130
1211,6210,3877680,6212,4034600
1211,6210,3878680,6212,4035600
1211,6210,3879680,6212,4036600
1211,6210,3880000,6212,4036920
1211,6210,3881000,6212,4037920
1211,6210,3881000,6212,4038920
1211,6210,3882000,6212,4039920
1211,6210,3882000,6212,4040920
1211,6210,3882000,6212,4040920
1211,6210,3883000,6212,4041920
1211,6210,3883000,6212,4042920
1211,6210,3883000,6212,4043920
1211,6210,3884000,6212,4044920
1211,6210,3885000,6212,4045920
1211,6210,3886000,6212,4046920
1211,6210,3886000,6212,4046920
1211,6210,3887000,6212,4047920
1211,6210,3887460,6212,4048380
1211,6210,3888110,6212,4049030
1211,6210,3889110,6212,4050030
1211,6210,3889920,6212,4050840
1211,6210,3890390,6212,4051310
1211,6210,3890390,6212,4052310
1211,6210,3890850,6212,4052770
1211,6210,3891320,6212,4053240
1211,6210,3891320,6212,4053240
1211,6210,3891790,6212,4053710
1211,6210,3892790,6212,4054710
1211,6210,3893790,6212,4055710
1211,6210,3897790,6212,4059710
1211,6210,3898790,6212,4060710
1211,6210,3899790,6212,4061710
1211,6210,3899790,6212,4062710
1211,6210,3900790,6212,4063710
1211,6210,3900790,6212,4063710
1211,6210,3900900,6212,4063820
1211,6210,3901900,6212,4064820
1211,6210,3902900,6212,4065820
1211,6210,3903370,6212,4066290
1211,6210,3903530,6212,4066450
1211,6210,3903990,6212,4066910
1211,6210,3903990,6212,4066910
1211,6210,3903990,6212,4067910
1211,6210,3904150,6212,4068070
1211,6210,3905150,6212,4069070
1211,6210,3906150,6212,4070070
1211,6210,3907150,6212,4071070
1211,6210,3908150,6212,4072070
1211,6210,3909150,6212,4073070
1211,6210,3910150,6212,4074070
1211,6210,3910150,6212,4074880
1211,6210,3910960,6212,4075690
1211,6210,3910960,6212,4076690
1211,6210,3910960,6212,4076690
1211,6210,3911770,6212,4077500
1211,6210,3912240,6212,4077970
1211,6210,3912470,6212,4078200
1211,6210,3912470,6212,4079200
1211,6210,3912470,6212,4080010
1211,6210,3913470,6212,4081010
1211,6210,3914470,6212,4082010
1211,6210,3914790,6212,4082330
1211,6210,3915790,6212,4083330
1211,6210,3916440,6212,4083980
1211,6210,3916440,6212,4083980
1211,6210,3916440,6212,4084980
1211,6210,3917440,6212,4085980
1211,6210,3918440,6212,4086980
1211,6210,3918440,6212,4086980
1211,6210,3919250,6212,4087790
1211,6210,3920250,6212,4088790
1211,6210,3920900,6212,4089440
1211,6210,3921900,6212,4090440
1211,6210,3922550,6212,4091090
1211,6210,3922780,6212,4091320
1211,6210,3923780,6212,4092320
1211,6210,3924250,6212,4092790
1211,6210,3924250,6212,4092790
1211,6210,3924250,6212,4093790
1211,6210,3925250,6212,4094790
1211,6210,3926250,6212,4095790
1211,6210,3926620,6212,4096160
1211,6210,3927620,6212,4097160
1211,6210,3927620,6212,4098160
1211,6210,3928620,6212,4099160
1211,6210,3929620,6212,4100160
1211,6210,3929840,6212,4100380
1211,6210,3930840,6212,4101380
1211,6210,3930840,6212,4101380
1211,6210,3931840,6212,4102380
1211,6210,3931840,6212,4102380
1211,6210,3932430,6212,4102970
1211,6210,3933430,6212,4103970
1211,6210,3934430,6212,4104970
1211,6210,3935430,6212,4105970
1211,6210,3936430,6212,4106970
1211,6210,3936430,6212,4107970
1211,6210,3937430,6212,4108970
1211,6210,3937430,6212,4108970
1211,6210,3938430,6212,4109970
1211,6210,3939430,6212,4110970
1211,6210,3940430,6212,4111970
1211,6210,3941430,6212,4112970
1211,6210,3942430,6212,4113970
1211,6210,3943430,6212,4114970
1211,6210,3944430,6212,4115970
1211,6210,3944900,6212,4116440
1211,6210,3945900,6212,4117440
1211,6210,3945900,6212,4118090
1211,6210,3946490,6212,4118680
1211,6210,3946960,6212,4119150
1211,6210,3947960,6212,4120150
1211,6210,3948770,6212,4120960
1211,6210,3949770,6212,4121960
1211,6210,3950770,6212,4122960
1211,6210,3951770,6212,4123960
1211,6210,3952580,6212,4124770
1211,6210,3953580,6212,4125770
1211,6210,3953580,6212,4125770
1211,6210,3954580,6212,4126770
1211,6210,3954580,6212,4134770
1211,6210,3955580,6212,4135770
1211,6210,3955580,6212,4135770
1211,6210,3955580,6212,4136770
1211,6210,3956580,6212,4137770
1211,6210,3956850,6212,4138040
1211,6210,3957850,6212,4139040
1211,6210,3957850,6212,4139040
1211,6210,3957850,6212,4139040
1211,6210,3958850,6212,4140040
1211,6210,3958850,6212,4140040
1211,6210,3959850,6212,4141040
1211,6210,3960850,6212,4142040
1211,6210,3960850,6212,4143040
1211,6210,3961850,6212,4144040
1211,6210,3962850,6212,4145040
1211,6210,3963850,6212,4146040
1211,6210,3964850,6212,4147040
1211,6210,3964850,6212,4148040
1211,6210,3965180,6212,4148370
1211,6210,3966180,6212,4149370
1211,6210,3967180,6212,4150370
1211,6210,3968180,6212,4151370
1211,6210,3968180,6212,4152180
1211,6210,3969180,6212,4153180
1211,6210,3969650,6212,4153650
1211,6210,3969650,6212,4153650
1211,6210,3970650,6212,4154650
1211,6210,3971650,6212,4155650
1211,6210,3971650,6212,4155650
1211,6210,3972120,6212,4156120
1211,6210,3972590,6212,4156590
1211,6210,3972590,6212,4156590
1211,6210,3973060,6212,4157060
1211,6210,3973060,6212,4157870
1211,6210,3973530,6212,4158340
1211,6210,3974000,6212,4158810
1211,6210,3975000,6212,4159810
1211,6210,3975810,6212,4160620
1211,6210,3975810,6212,4160620
1211,6210,3976280,6212,4161090
1211,6210,3976280,6212,4162090
1211,6210,3976600,6212,4162410
1211,6210,3977600,6212,4163410
1211,6210,3978070,6212,4163880
1211,6210,3978070,6212,4164880
1211,6210,3978540,6212,4165350
1211,6210,3979540,6212,4166350
1211,6210,3980010,6212,4166820
1211,6210,3980240,6212,4167050
1211,6210,3981240,6212,4168050
1211,6210,3981240,6212,4168050
1211,6210,3982240,6212,4169050
1211,6210,3983240,6212,4170050
1211,6210,3984240,6212,4171050
1211,6210,3984830,6212,4171640
1211,6210,3985830,6212,4172640
1211,6210,3986150,6212,4172960
1211,6210,3986150,6212,4173770
1211,6210,3987150,6212,4174770
1211,6210,3987620,6212,4175240
1211,6210,3987620,6212,4176240
1211,6210,3987620,6212,4177240
1211,6210,3987620,6212,4177240
1211,6210,3987620,6212,4177710
1211,6210,3988090,6212,4178180
1211,6210,3988090,6212,4178180
1211,6210,3988090,6212,4178990
1211,6210,3988090,6212,4179800
1211,6210,3988560,6212,4180270
1211,6210,3988560,6212,4180270
1211,6210,3989560,6212,4181270
1211,6210,3989560,6212,4181270
1211,6210,3990030,6212,4181740
1211,6210,3991030,6212,4182740
1211,6210,3991030,6212,4182740
1211,6210,3991030,6212,4182740
1211,6210,3991840,6212,4183550
1211,6210,3991840,6212,4184200
1211,6210,3992840,6212,4185200
1211,6210,3993840,6212,4186200
1211,6210,3994310,6212,4186670
1211,6210,3995310,6212,4187670
1211,6210,3996310,6212,4188670
1211,6210,3996310,6212,4188670
1211,6210,3996780,6212,4189140
1211,6210,3997590,6212,4189950
1211,6210,3998590,6212,4190950
1211,6210,3998590,6212,4190950
1211,6210,3999590,6212,4191950
1211,6210,4000590,6212,4192950
1211,6210,4001590,6212,4193950
1211,6210,4001590,6212,4193950
1211,6210,4002590,6212,4194950
1211,6210,4003590,6212,4195950
1211,6210,4003910,6212,4196270
1211,6210,4004910,6212,4197270
1211,6210,4004910,6212,4197270
1211,6210,4005910,6212,4198270
1211,6210,4006720,6212,4199080
1211,6210,4006720,6212,4199080
1211,6210,4006720,6212,4200080
1211,6210,4007180,6212,4200540
1211,6210,4008180,6212,4201540
1211,6210,4009180,6212,4202540
1211,6210,4010180,6212,4203540
1211,6210,4010180,6212,4203540
1211,6210,4010180,6212,4203540
1211,6210,4011180,6212,4204540
1211,6210,4011830,6212,4205190
1211,6210,4012830,6212,4206190
1211,6210,4012830,6212,4207190
1211,6210,4013300,6212,4207660
1211,6210,4014300,6212,4208660
1211,6210,4015110,6212,4209470
1211,6210,4015110,6212,4210120
1211,6210,4015330,6212,4210340
1211,6210,4015330,6212,4211340
1211,6210,4015330,6212,4212340
1211,6210,4016330,6212,4213340
1211,6210,4016490,6212,4213500
1211,6210,4017490,6212,4214500
1211,6210,4017490,6212,4215150
1211,6210,4017490,6212,4215150
1211,6210,4018300,6212,4215960
1211,6210,4018770,6212,4216430
1211,6210,4019770,6212,4217430
1211,6210,4020770,6212,4218430
1211,6210,4021770,6212,4219430
1211,6210,4022770,6212,4220430
1211,6210,4023090,6212,4220750
1211,6210,4024090,6212,4221750
1211,6210,4024090,6212,4222560
1211,6210,4025090,6212,4223560
1211,6210,4026090,6212,4224560
1211,6210,4027090,6212,4225560
1211,6210,4027560,6212,4226030
1211,6210,4028560,6212,4227030
1211,6210,4028560,6212,4228030
1211,6210,4028780,6212,4228250
1211,6210,4028780,6212,4228720
1211,6210,4029250,6212,4229190
1211,6210,4029710,6212,4229650
1211,6210,4029710,6212,4229650
1211,6210,4030710,6212,4230650
1211,6210,4031710,6212,4231650
1211,6210,4031710,6212,4231650
1211,6210,4032260,6212,4232200
1211,6210,4032910,6212,4232850
1211,6210,4033720,6212,4233660
1211,6210,4033720,6212,4234660
1211,6210,4034180,6212,4235120
1211,6210,4035180,6212,4236120
1211,6210,4036180,6212,4237120
1211,6210,4036340,6212,4237280
1211,6210,4036340,6212,4237280
1211,6210,4037150,6212,4238090
1211,6210,4037150,6212,4239090
1211,6210,4037610,6212,4239550
1211,6210,4037610,6212,4240360
1211,6210,4038610,6212,4241360
1211,6210,4039610,6212,4242360
1211,6210,4040420,6212,4243170
1211,6210,4041420,6212,4244170
1211,6210,4041740,6212,4244490
1211,6210,4042740,6212,4245490
1211,6210,4043740,6212,4246490
1211,6210,4044390,6212,4247140
1211,6210,4045390,6212,4248140
1211,6210,4045390,6212,4249140
1211,6210,4046390,6212,4250140
1211,6210,4046710,6212,4250460
1211,6210,4047180,6212,4250930
1211,6210,4047180,6212,4251740
1211,6210,4047180,6212,4252550
1211,6210,4047990,6212,4253360
1211,6210,4048800,6212,4254170
1211,6210,4048800,6212,4254170
1211,6210,4049030,6212,4254400
1211,6210,4049030,6212,4255400
1211,6210,4049500,6212,4255870
1211,6210,4049500,6212,4255870
1211,6210,4050500,6212,4256870
1211,6210,4051500,6212,4257870
1211,6210,4052150,6212,4258520
1211,6210,4052470,6212,4258840
1211,6210,4052470,6212,4259650
1211,6210,4053470,6212,4260650
1211,6210,4053470,6212,4260650
1211,6210,4054470,6212,4261650
1211,6210,4055280,6212,4262460
1211,6210,4055280,6212,4263460
1211,6210,4056280,6212,4264460
1211,6210,4056280,6212,4264460
1211,6210,4056280,6212,4265460
1211,6210,4057280,6212,4266460
1211,6210,4058280,6212,4267460
1211,6210,4059280,6212,4268460
1211,6210,4059600,6212,4268780
1211,6210,4059600,6212,4269590
1211,6210,4059920,6212,4269910
1211,6210,4060920,6212,4270910
1211,6210,4061920,6212,4271910
1211,6210,4061920,6212,4272720
1211,6210,4062390,6212,4273190
1211,6210,4063390,6212,4274190
1211,6210,4064390,6212,4275190
1211,6210,4064710,6212,4275510
1211,6210,4064710,6212,4276510
1211,6210,4065180,6212,4276980
1211,6210,4066180,6212,4277980
1211,6210,4066180,6212,4278980
1211,6210,4067180,6212,4279980
1211,6210,4067180,6212,4279980
1211,6210,4068180,6212,4280980
1211,6210,4069180,6212,4281980
1211,6210,4069650,6212,4282450
1211,6210,4070650,6212,4283450
1211,6210,4071300,6212,4284100
1211,6210,4072110,6212,4284910
1212,6211,4073110,6212,4285910
1212,6211,4073110,6212,4285910
1212,6211,4073110,6212,4285910
1212,6211,4074110,6212,4286910
1212,6211,4074920,6212,4287720
1212,6211,4074920,6212,4288530
1212,6211,4075240,6212,4288850
1212,6211,4076240,6212,4289850
1212,6211,4076240,6212,4289850
1212,6211,4076700,6212,4290310
1212,6211,4076700,6212,4290310
1212,6211,4077700,6212,4291310
1212,6211,4078170,6212,4291780
1212,6211,4078980,6212,4292590
1212,6211,4079980,6212,4293590
1212,6211,4080790,6212,4294400
1212,6211,4081790,6212,4295400
1212,6211,4082790,6212,4296400
1212,6211,4082790,6212,4296400
1212,6211,4082790,6212,4297400
1212,6211,4083790,6212,4298400
1212,6211,4083790,6212,4298400
1212,6211,4084790,6212,4299400
1212,6211,4084790,6212,4300400
1212,6211,4085790,6212,4301400
1212,6211,4085790,6212,4301400
1212,6211,4085790,6212,4301400
1212,6211,4086790,6212,4302400
1212,6211,4087790,6212,4303400
1212,6211,4087790,6212,4303400
1212,6211,4088790,6212,4304400
1212,6211,4089440,6212,4305050
1212,6211,4090440,6212,4306050
1212,6211,4090440,6212,4307050
1212,6211,4091440,6212,4308050
1212,6211,4091440,6212,4309050
1212,6211,4091440,6212,4309050
1212,6211,4092440,6212,4310050
1212,6211,4093440,6212,4311050
1212,6211,4094440,6212,4312050
1212,6211,4094440,6212,4312860
1212,6211,4094440,6212,4312860
1212,6211,4095440,6212,4313860
1212,6211,4096250,6212,4314670
1212,6211,4097250,6212,4315670
1212,6211,4098250,6212,4316670
1212,6211,4099250,6212,4317670
1212,6211,4100250,6212,4318670
1212,6211,4100570,6212,4318990
1212,6211,4100570,6212,4319990
1212,6211,4101380,6212,4320800
1212,6211,4102380,6212,4321800
1212,6211,4102380,6212,4322800
1212,6211,4103380,6212,4323800
1212,6211,4104380,6212,4324800
1212,6211,4105380,6212,4325800
1212,6211,4106380,6212,4326800
1212,6211,4106700,6212,4327120
1212,6211,4106700,6212,4335120
1212,6211,4107170,6212,4335590
1212,6211,4107390,6212,4335810
1212,6211,4108390,6212,4336810
1212,6211,4108390,6212,4344810
1212,6211,4109390,6212,4345810
1212,6211,4109390,6212,4353810
1212,6211,4110390,6212,4354810
1212,6211,4111390,6212,4355810
1212,6211,4111710,6212,4356130
1212,6211,4112710,6212,4357130
1212,6211,4112710,6212,4357130
1212,6211,4113710,6212,4358130
1212,6211,4114180,6212,4358600
1212,6211,4114650,6212,4359070
1212,6211,4115120,6212,4359540
1212,6211,4115930,6212,4360350
1212,6211,4116930,6212,4361350
1212,6211,4117930,6212,4362350
1212,6211,4118410,6212,4362830
1212,6211,4119220,6212,4363640
1212,6211,4120220,6212,4364640
1212,6211,4121220,6212,4365640
1213,6212,4122220,6212,4366640
1213,6212,4123030,6212,4367450
1213,6212,4124030,6212,4368450
1213,6212,4124680,6212,4369100
1213,6212,4125330,6212,4369750
1213,6212,4126330,6212,4370750
1213,6212,4127330,6212,4371750
1213,6212,4128330,6212,4372750
1213,6212,4129330,6212,4373750
1213,6212,4129800,6212,4374220
1213,6212,4130800,6212,4375220
1213,6212,4131800,6212,4376220
1213,6212,4132610,6212,4377030
1213,6212,4132610,6212,4377030
1213,6212,4132930,6212,4377350
1213,6212,4133250,6212,4377670
1213,6212,4133840,6212,4378260
1213,6212,4134060,6212,4378480
1213,6212,4135060,6212,4379480
1213,6212,4135290,6212,4379710
1213,6212,4135290,6212,4380710
1213,6212,4136290,6212,4381710
1213,6212,4136290,6212,4381710
1213,6212,4137290,6212,4382710
1213,6212,4137290,6212,4383710
1213,6212,4138290,6212,4384710
1213,6212,4138290,6212,4385710
1213,6212,4139100,6212,4386520
1213,6212,4140100,6212,4387520
1213,6212,4141100,6212,4388520
1213,6212,4141430,6212,4388850
1213,6212,4141430,6212,4389660
1213,6212,4142240,6212,4390470
1213,6212,4143240,6212,4391470
1213,6212,4143240,6212,4391470
1213,6212,4144240,6212,4392470
1213,6212,4144240,6212,4392940
1213,6212,4145050,6212,4393750
1213,6212,4145520,6212,4394220
1213,6212,4146520,6212,4395220
1213,6212,4146840,6212,4395540
1213,6212,4146840,6212,4396350
1213,6212,4147650,6212,4397160
1213,6212,4147810,6212,4397320
1213,6212,4147810,6212,4398320
1213,6212,4148460,6212,4398970
1213,6212,4148690,6212,4399200
1213,6212,4149010,6212,4399520
1213,6212,4150010,6212,4400520
1213,6212,4150240,6212,4400750
1213,6212,4151050,6212,4401560
1213,6212,4152050,6212,4402560
1213,6212,4153050,6212,4403560
1213,6212,4153520,6212,4404030
1213,6212,4154520,6212,4405030
1213,6212,4154990,6212,4405500
1213,6212,4155990,6212,4406500
1213,6212,4155990,6212,4406500
1213,6212,4156990,6212,4407500
1213,6212,4156990,6212,4415500
1213,6212,4157990,6212,4416500
1213,6212,4157990,6212,4416500
1213,6212,4158450,6212,4416960
1213,6212,4158920,6212,4417430
1213,6212,4158920,6212,4418430
1213,6212,4159140,6212,4418650
1213,6212,4160140,6212,4419650
1213,6212,4160140,6212,4419650
1213,6212,4160950,6212,4420460
1213,6212,4160950,6212,4420460
1213,6212,4161950,6212,4421460
1213,6212,4162760,6212,4422270
1213,6212,4163760,6212,4423270
1213,6212,4164760,6212,4424270
1213,6212,4165760,6212,4425270
1213,6212,4165760,6212,4425270
1213,6212,4165760,6212,4426270
1213,6212,4166080,6212,4426590
1213,6212,4166550,6212,4427060
1213,6212,4167550,6212,4428060
1213,6212,4168550,6212,4429060
1213,6212,4169550,6212,4430060
1213,6212,4170550,6212,4431060
1213,6212,4170870,6212,4431380
1213,6212,4171680,6212,4432190
1213,6212,4172680,6212,4433190
1213,6212,4173150,6212,4433660
1213,6212,4173150,6212,4434660
1213,6212,4173960,6212,4435470
1213,6212,4173960,6212,4436280
1213,6212,4173960,6212,4436280
1213,6212,4173960,6212,4437280
1213,6212,4173960,6212,4437280
1213,6212,4174960,6212,4438280
1213,6212,4175960,6212,4439280
1213,6212,4176770,6212,4440090
1213,6212,4177770,6212,4441090
1213,6212,4177770,6212,4441090
1213,6212,4177990,6212,4441310
1213,6212,4178990,6212,4442310
1213,6212,4179310,6212,4442630
1213,6212,4180310,6212,4443630
1213,6212,4180310,6212,4444630
1213,6212,4181310,6212,4445630
1213,6212,4181630,6212,4445950
1213,6212,4182630,6212,4446950
1213,6212,4183630,6212,4447950
1213,6212,4183630,6212,4448950
1213,6212,4184000,6212,4449320
1213,6212,4184590,6212,4449910
1213,6212,4185590,6212,4450910
1213,6212,4186050,6212,4451370
1213,6212,4186050,6212,4451370
1213,6212,4187050,6212,4452370
1213,6212,4187860,6212,4453180
1213,6212,4188860,6212,4454180
1213,6212,4189860,6212,4455180
1213,6212,4190180,6212,4455500
1213,6212,4190180,6212,4455500
1213,6212,4191180,6212,4456500
1213,6212,4191990,6212,4457310
1213,6212,4192450,6212,4457770
1213,6212,4192910,6212,4458230
1213,6212,4193560,6212,4458880
1213,6212,4194560,6212,4459880
1213,6212,4195030,6212,4460350
1213,6212,4196030,6212,4461350
1213,6212,4196030,6212,4461350
1213,6212,4196030,6212,4461350
1213,6212,4197030,6212,4462350
1213,6212,4197030,6212,4462350
1213,6212,4198030,6212,4463350
1213,6212,4199030,6212,4464350
1213,6212,4199030,6212,4464350
1213,6212,4199030,6212,4464350
