ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1180537.38,54.07,24.7,674703.42,30.9
1180407.94,54.07,24.7,674507.19,30.9
1180407.94,54.07,24.7,674507.19,30.9
1180374.06,54.08,24.71,675210.79,30.93
1180531.45,54.1,24.73,675278.86,30.94
1180531.45,54.1,24.73,675278.86,30.94
1180235.65,54.11,24.74,675229.64,30.96
1179936.75,54.12,24.75,675230.58,30.97
1180185.04,54.13,24.76,677688.6,31.08
1180508.66,54.16,24.79,678486.27,31.13
1180536.26,54.18,24.8,679069.05,31.16
1180426.36,54.19,24.82,679042.53,31.17
1180426.36,54.19,24.82,679042.53,31.17
1180056.93,54.19,24.81,678649.65,31.16
1179757.25,54.2,24.83,679080.32,31.2
1179461.45,54.21,24.84,679029.47,31.21
1179303.48,54.2,24.83,678875.47,31.2
1179303.48,54.2,24.83,678846.51,31.2
1179192.04,54.22,24.85,679868.63,31.26
1179192.04,54.22,24.85,679868.63,31.26
1178818.84,54.21,24.84,680183.05,31.28
1178818.84,54.21,24.84,680183.05,31.28
1178523.04,54.23,24.85,680165.95,31.3
1178227.24,54.24,24.87,680143.28,31.31
1178116.57,54.25,24.88,679734.47,31.3
1177818.44,54.26,24.89,679548.09,31.31
1178063.27,54.28,24.91,679369.44,31.3
1177767.47,54.29,24.92,679337.38,31.32
1178265.88,54.34,24.97,680613.77,31.39
1178294.25,54.36,24.99,680529.1,31.4
1178005.03,54.37,25.0,680717.84,31.42
1178005.03,54.37,25.0,680717.84,31.42
1177747.35,54.38,25.01,680935.8,31.44
1177992.96,54.4,25.03,680900.48,31.45
1178183.6,54.42,25.05,681365.86,31.47
1178183.6,54.42,25.05,681365.86,31.47
1178183.6,54.42,25.05,681365.86,31.47
1177774.68,54.43,25.05,681267.25,31.48
1177664.01,54.44,25.07,681506.97,31.5
1177722.11,54.44,25.07,681881.76,31.52
1178039.68,54.46,25.09,683189.19,31.59
1178039.68,54.46,25.09,683189.19,31.59
1177690.52,54.46,25.09,682827.43,31.58
1177690.52,54.46,25.09,682827.43,31.58
1177993.34,54.5,25.13,682853.99,31.59
1177859.96,54.52,25.15,681970.71,31.57
1177889.1,54.54,25.16,681985.95,31.58
1177600.25,54.53,25.16,681670.93,31.57
1177600.25,54.53,25.16,681670.93,31.57
1177304.44,54.54,25.17,681664.86,31.58
1177304.44,54.54,25.17,681747.49,31.58
1176995.86,54.55,25.18,681687.08,31.6
1176966.04,54.57,25.2,682066.6,31.63
1176966.04,54.57,25.2,682066.6,31.63
1176666.36,54.58,25.21,682461.06,31.66
1176666.36,54.58,25.21,682148.58,31.64
1176666.36,54.58,25.21,682148.58,31.64
1176532.98,54.6,25.23,683899.47,31.74
1176237.18,54.61,25.24,684689.0,31.79
1175937.5,54.63,25.25,685075.84,31.82
1175648.3,54.62,25.25,684777.83,31.81
1175648.3,54.62,25.25,684777.83,31.81
1175893.91,54.64,25.27,684820.35,31.82
1175604.69,54.65,25.28,684686.72,31.83
1175306.56,54.66,25.29,684780.01,31.85
1175306.56,54.66,25.29,684780.01,31.85
1174934.62,54.66,25.28,684489.15,31.84
1174635.72,54.67,25.3,684411.96,31.85
1174337.59,54.68,25.31,686109.98,31.95
1174045.92,54.68,25.3,685753.95,31.94
1174045.92,54.68,25.3,685753.95,31.94
1173731.22,54.67,25.3,686925.92,32.0
1173435.42,54.68,25.31,686881.61,32.01
1173435.42,54.68,25.31,686881.61,32.01
1173127.61,54.7,25.32,689513.79,32.15
1173127.61,54.7,25.32,689456.37,32.15
1172827.93,54.71,25.33,689334.93,32.15
1172529.03,54.72,25.35,689617.58,32.18
1172678.03,54.74,25.36,689620.83,32.19
1172382.22,54.75,25.38,690044.78,32.22
1172411.36,54.77,25.39,690061.35,32.24
1172300.69,54.78,25.41,689841.72,32.24
1171624.77,54.78,25.4,689123.3,32.22
1171855.63,54.79,25.42,692969.23,32.4
1171855.63,54.79,25.42,693458.14,32.42
1171556.73,54.8,25.43,693277.38,32.43
1171446.84,54.82,25.44,693064.52,32.43
1171446.84,54.82,25.44,693064.52,32.43
1171690.9,54.83,25.46,693740.14,32.47
1171391.22,54.85,25.47,693654.11,32.48
1171391.22,54.85,25.47,693700.34,32.48
1171029.28,54.84,25.47,693409.5,32.47
1171029.28,54.84,25.47,693963.31,32.5
1170730.38,54.85,25.48,693647.91,32.5
1170877.05,54.87,25.5,693628.99,32.51
1170767.16,54.89,25.51,693614.88,32.52
1170471.36,54.9,25.53,694752.4,32.59
1170436.82,54.92,25.54,694606.38,32.59
1170137.15,54.93,25.56,695327.98,32.64
1169841.34,54.94,25.57,696594.22,32.72
1169841.34,54.94,25.57,696575.68,32.72
1169841.34,54.94,25.57,696575.68,32.72
1169541.67,54.95,25.58,696627.35,32.73
1169541.67,54.95,25.58,696577.85,32.73
1169279.56,54.97,25.59,696561.24,32.75
1169279.56,54.97,25.59,696561.24,32.75
1168981.43,54.98,25.61,696531.4,32.76
1168981.43,54.98,25.61,696531.4,32.76
1168981.43,54.98,25.61,696460.66,32.76
1168683.31,54.99,25.62,696420.15,32.77
1168383.63,55.0,25.63,697096.38,32.82
1168410.36,55.0,25.63,697230.52,32.82
1169183.24,55.07,25.69,697526.9,32.85
1169212.38,55.09,25.71,697601.55,32.87
1168913.48,55.1,25.72,698495.24,32.92
1168913.48,55.1,25.72,698495.24,32.92
1168614.58,55.11,25.73,698448.14,32.94
1168614.58,55.11,25.73,698448.14,32.94
1168614.58,55.11,25.73,698440.32,32.94
1168291.01,55.12,25.75,699125.72,32.98
1168060.54,55.13,25.76,698871.27,32.99
1167764.74,55.15,25.77,698806.84,33.0
1167764.74,55.15,25.77,698806.84,33.0
1167764.74,55.15,25.77,698789.82,33.0
1167468.93,55.16,25.79,698762.01,33.01
1167358.91,55.17,25.8,699999.96,33.09
1167060.78,55.19,25.81,700101.93,33.11
1166737.22,55.2,25.83,700077.43,33.12
1167916.8,55.28,25.91,701440.88,33.2
1167618.95,55.29,25.92,702591.4,33.27
1167863.79,55.31,25.94,702831.17,33.29
1167863.79,55.31,25.94,702831.17,33.29
1167728.46,55.33,25.96,702863.09,33.3
1167688.19,55.35,25.98,702674.42,33.31
1167688.19,55.35,25.98,702674.42,33.31
1167390.06,55.36,25.99,702648.43,33.32
1167142.07,55.38,26.01,702797.11,33.35
1166843.94,55.39,26.02,702706.1,33.36
1166545.81,55.4,26.03,702690.77,33.37
1166793.75,55.42,26.05,702532.43,33.37
1166793.75,55.42,26.05,702532.43,33.37
1166410.55,55.42,26.05,702456.05,33.37
1166780.67,55.44,26.07,701609.74,33.34
1168370.76,55.54,26.17,703342.86,33.44
1168370.76,55.54,26.17,703342.86,33.44
1168071.85,55.55,26.18,703338.86,33.45
1168071.85,55.55,26.18,703338.86,33.45
1167773.72,55.57,26.2,703320.47,33.47
1168809.4,55.64,26.27,703416.09,33.49
1169148.62,55.67,26.3,703591.48,33.5
1168827.38,55.68,26.31,703571.93,33.51
1168827.38,55.68,26.31,703552.91,33.51
1168529.25,55.69,26.32,703588.03,33.53
1168675.93,55.71,26.34,703672.36,33.54
1168303.99,55.7,26.33,703310.34,33.53
1167919.18,55.7,26.33,703001.04,33.53
1167811.61,55.71,26.34,703221.9,33.55
1167513.49,55.73,26.36,703349.97,33.57
1167192.25,55.74,26.37,703335.43,33.59
1167330.53,55.76,26.39,703354.24,33.6
1167238.84,55.77,26.41,702948.25,33.59
1166913.73,55.79,26.42,703174.49,33.62
1166614.83,55.8,26.43,703126.26,33.63
1165938.91,55.79,26.43,702407.84,33.61
1165828.24,55.81,26.44,702274.71,33.62
1165529.33,55.82,26.45,702614.26,33.65
1165532.26,55.84,26.47,703037.16,33.68
1165622.99,55.86,26.49,707936.09,33.93
1165324.87,55.87,26.51,707919.77,33.94
1165026.74,55.89,26.52,708503.0,33.99
1164745.65,55.9,26.53,709452.07,34.05
1164449.85,55.91,26.55,709440.38,34.06
1164114.16,55.91,26.54,710469.48,34.12
1164302.17,55.94,26.58,710711.87,34.15
1164004.04,55.96,26.59,710645.76,34.16
1163896.47,55.97,26.61,710448.34,34.17
1163896.47,55.97,26.61,710448.34,34.17
1164142.08,55.99,26.63,710421.26,34.17
1163884.13,55.99,26.62,710119.41,34.16
1164040.89,56.01,26.65,712635.04,34.29
1164366.46,56.03,26.67,712667.85,34.3
1164068.33,56.05,26.68,713168.78,34.34
1163863.46,56.04,26.68,712971.68,34.33
1163863.46,56.04,26.68,712971.68,34.33
1163565.34,56.06,26.69,712924.86,34.35
1163565.34,56.06,26.69,712947.14,34.35
1163305.94,56.07,26.71,714793.04,34.45
1163305.94,56.07,26.71,714793.04,34.45
1163007.82,56.08,26.72,714828.83,34.47
1163007.82,56.08,26.72,714828.83,34.47
1162900.25,56.1,26.73,714793.6,34.48
1162684.11,56.12,26.75,714821.48,34.5
1162385.2,56.13,26.76,715427.74,34.55
1162631.72,56.15,26.78,715763.56,34.57
1162631.72,56.15,26.78,715763.56,34.57
1162521.83,56.17,26.8,715746.27,34.58
1162222.93,56.18,26.81,716077.88,34.61
1162222.93,56.18,26.81,716141.89,34.62
1162032.1,56.2,26.83,718445.46,34.75
1162032.1,56.2,26.83,718445.46,34.75
1161922.2,56.21,26.85,718746.87,34.77
1162068.88,56.23,26.87,719526.79,34.82
1161892.4,56.25,26.89,720874.63,34.9
1161607.15,56.25,26.88,720591.44,34.89
1161607.15,56.25,26.88,720591.44,34.89
1161497.26,56.26,26.9,720522.83,34.9
1161952.29,56.29,26.92,720752.89,34.92
1161952.29,56.29,26.92,720752.89,34.92
1161981.43,56.31,26.94,720940.16,34.94
1162317.21,56.33,26.97,721976.76,34.99
1162434.49,56.35,26.98,721878.55,34.99
1162136.36,56.36,26.99,721857.56,35.01
1162453.94,56.38,27.02,721879.91,35.01
1162343.27,56.4,27.03,722415.04,35.05
1162420.77,56.43,27.06,722432.94,35.07
1162139.68,56.44,27.08,722533.12,35.09
1162656.64,56.48,27.11,722636.05,35.11
1162358.51,56.49,27.13,722693.98,35.13
1163147.41,56.55,27.18,722248.31,35.11
1162848.51,56.56,27.19,722691.24,35.15
1162848.51,56.56,27.19,722605.34,35.15
1162559.29,56.57,27.21,722522.57,35.16
1162559.29,56.57,27.21,722522.57,35.16
1162278.2,56.59,27.22,723838.64,35.24
1162278.2,56.59,27.22,723885.53,35.24
1162346.52,56.6,27.24,728545.37,35.48
1161961.72,56.6,27.23,728387.89,35.48
1161961.72,56.6,27.23,728387.89,35.48
1161840.27,56.6,27.23,728423.49,35.48
1161543.8,56.61,27.24,728431.91,35.5
1161543.8,56.61,27.24,728431.91,35.5
1161433.91,56.63,27.26,728407.29,35.51
1161774.38,56.64,27.28,729219.74,35.55
1161478.58,56.66,27.29,729228.87,35.57
1161367.14,56.67,27.31,729569.05,35.6
1161954.37,56.73,27.36,731540.45,35.72
1161658.56,56.74,27.38,731499.57,35.73
1161362.76,56.76,27.39,731487.18,35.75
1161362.76,56.76,27.39,731446.63,35.75
1161362.76,56.76,27.39,731446.63,35.75
1161068.15,56.75,27.38,731211.08,35.74
1161217.15,56.77,27.4,731308.41,35.75
1160927.94,56.78,27.42,731245.55,35.77
1160629.81,56.8,27.43,731953.97,35.82
1160330.13,56.81,27.44,732520.8,35.86
1160034.33,56.82,27.46,732504.82,35.88
1159797.57,56.82,27.45,732503.34,35.89
1159687.68,56.84,27.47,732429.89,35.9
1159363.34,56.85,27.49,732415.1,35.91
1158991.4,56.85,27.48,732051.84,35.91
1158991.4,56.85,27.48,732051.84,35.91
1158883.83,56.86,27.5,732388.62,35.94
1158883.83,56.86,27.5,732388.62,35.94
1158883.83,56.86,27.5,732388.62,35.94
1158883.83,56.86,27.5,732388.62,35.94
1158883.83,56.86,27.5,732388.62,35.94
1158614.75,56.88,27.51,732308.0,35.95
1158316.63,56.89,27.52,732261.45,35.96
1158803.46,56.94,27.57,731797.43,35.96
1158478.35,56.95,27.58,732876.6,36.03
1158478.35,56.95,27.58,732906.12,36.03
1158268.71,56.95,27.58,732666.6,36.02
1157987.63,56.96,27.59,733441.62,36.08
1157697.21,56.95,27.59,733160.57,36.07
1157399.09,56.97,27.6,733151.66,36.09
1157399.09,56.97,27.6,733151.66,36.09
1157100.96,56.98,27.61,733068.02,36.1
1157348.89,57.0,27.63,733190.39,36.11
1157049.99,57.02,27.65,733508.18,36.14
1156751.86,57.03,27.66,733417.71,36.16
1156751.86,57.03,27.66,733417.71,36.16
1156413.78,57.02,27.65,733088.72,36.15
1156496.56,57.04,27.67,732928.23,36.15
1156200.76,57.06,27.69,732903.17,36.17
1156358.15,57.08,27.71,733523.56,36.21
1156358.15,57.08,27.71,733546.06,36.21
1156264.54,57.1,27.73,733871.84,36.24
1156153.87,57.12,27.75,734331.65,36.28
1155927.01,57.14,27.77,734604.44,36.31
1155628.89,57.15,27.78,734565.43,36.33
1155392.13,57.15,27.78,734595.53,36.33
1155392.13,57.15,27.78,734567.44,36.33
1155094.0,57.16,27.79,734464.37,36.34
1155228.83,57.19,27.82,734088.36,36.34
1155291.51,57.21,27.84,733943.22,36.34
1154916.71,57.2,27.83,734101.44,36.36
1154948.17,57.22,27.85,734690.39,36.4
1154650.05,57.23,27.86,734652.52,36.42
1154425.68,57.24,27.87,734617.57,36.42
1155558.79,57.32,27.95,734957.35,36.46
1155594.82,57.32,27.95,735097.95,36.46
1157328.48,57.41,28.04,737616.67,36.59
1157032.68,57.42,28.05,737576.92,36.6
1157032.68,57.42,28.05,737565.05,36.6
1156734.55,57.44,28.07,737556.11,36.62
1156436.42,57.45,28.08,736956.21,36.61
1156436.42,57.45,28.08,736956.21,36.61
1156436.42,57.45,28.08,736926.49,36.61
1156490.8,57.48,28.11,737003.06,36.63
1156260.33,57.5,28.13,736926.11,36.65
1155799.5,57.5,28.13,736566.37,36.64
1155799.5,57.5,28.13,736566.37,36.64
1155475.94,57.51,28.14,736819.12,36.67
1156409.63,57.57,28.2,740547.47,36.87
1156298.96,57.59,28.22,740543.51,36.88
1155541.57,57.58,28.21,738699.42,36.81
1155296.57,57.6,28.23,738683.96,36.83
1155296.57,57.6,28.23,738683.96,36.83
1155160.13,57.59,28.23,738598.74,36.82
1154838.89,57.61,28.24,739117.27,36.87
1154539.99,57.62,28.25,739076.39,36.89
1154241.09,57.63,28.27,739026.29,36.9
1154241.09,57.63,28.27,739010.4,36.9
1153942.96,57.65,28.28,738951.02,36.92
1153798.91,57.65,28.28,738845.46,36.91
1154046.85,57.67,28.3,738820.69,36.92
1153611.54,57.67,28.3,738469.69,36.92
1153287.98,57.68,28.32,738442.56,36.93
1153287.98,57.68,28.32,738442.56,36.93
1152989.85,57.7,28.33,738402.26,36.95
1152989.85,57.7,28.33,738385.2,36.95
1152617.91,57.69,28.33,737996.91,36.94
1152617.91,57.69,28.33,738026.91,36.94
1152617.91,57.69,28.33,738026.91,36.94
1152623.61,57.69,28.33,738000.06,36.94
1152324.7,57.71,28.34,737793.42,36.95
1152324.7,57.71,28.34,738619.49,36.99
1152324.7,57.71,28.34,738619.49,36.99
1152025.8,57.72,28.35,739115.99,37.03
1151727.67,57.73,28.37,739116.53,37.05
1151874.35,57.75,28.39,739094.6,37.06
1151549.24,57.77,28.4,740039.58,37.12
1151251.11,57.78,28.42,740028.75,37.14
1151251.11,57.78,28.42,740518.22,37.17
1152244.25,57.86,28.5,740472.68,37.18
1152244.25,57.86,28.5,740441.55,37.18
1151946.13,57.87,28.51,740351.16,37.2
1151648.0,57.89,28.52,740359.31,37.21
1151349.87,57.9,28.54,740262.02,37.23
1151396.05,57.92,28.56,742042.08,37.33
1151737.42,57.96,28.6,741606.43,37.32
1151737.42,57.96,28.6,741606.43,37.32
1151737.42,57.96,28.6,741606.43,37.32
1151354.38,57.96,28.59,741329.42,37.32
1151447.33,57.99,28.62,741925.74,37.36
1151447.33,57.99,28.62,741925.74,37.36
1151447.33,57.99,28.62,741777.98,37.36
1151447.33,57.99,28.62,741777.98,37.36
1151091.21,58.0,28.63,740438.04,37.31
1150971.63,58.02,28.65,741706.11,37.39
1150675.83,58.03,28.67,741683.8,37.4
1150367.24,58.04,28.68,741537.41,37.42
1150367.24,58.04,28.68,741537.41,37.42
1149769.23,58.04,28.68,740795.0,37.4
1149783.28,58.07,28.7,739418.29,37.34
1149783.28,58.07,28.7,739418.29,37.34
1149487.48,58.08,28.72,739406.36,37.36
1149188.58,58.1,28.73,739300.8,37.37
1148890.45,58.11,28.75,739302.57,37.39
1148782.88,58.13,28.77,738925.75,37.39
1148493.66,58.14,28.78,738836.32,37.4
1148194.76,58.16,28.79,738586.57,37.41
1148194.76,58.16,28.79,738586.57,37.41
1148198.63,58.16,28.79,738673.38,37.42
1148198.63,58.16,28.79,738673.38,37.42
1147784.61,58.15,28.79,739475.89,37.47
1147784.61,58.15,28.79,739475.89,37.47
1147056.85,58.15,28.78,738697.33,37.45
1147254.01,58.16,28.8,739777.53,37.5
1147835.16,58.22,28.86,740377.84,37.55
1147536.26,58.23,28.87,741498.62,37.63
1147240.45,58.25,28.88,741545.95,37.65
1147394.75,58.26,28.89,741749.71,37.66
1147247.28,58.27,28.91,741578.17,37.67
1147247.28,58.27,28.91,741578.17,37.67
1146938.7,58.29,28.92,741831.64,37.7
1147006.32,58.31,28.95,741779.09,37.71
1146685.08,58.32,28.96,743181.08,37.8
1146360.74,58.33,28.97,743467.51,37.83
1146133.88,58.35,28.99,743255.69,37.84
1145699.06,58.36,29.0,742060.23,37.8
1145403.26,58.38,29.02,742043.77,37.82
1145104.36,58.39,29.03,742339.57,37.85
1145104.36,58.39,29.03,742339.57,37.85
1144808.55,58.4,29.04,742323.29,37.87
1144510.43,58.42,29.06,742302.08,37.89
1145110.13,58.47,29.11,742710.46,37.92
1145110.13,58.47,29.11,742739.78,37.92
1145110.13,58.47,29.11,742739.78,37.92
1144765.0,58.47,29.11,742460.65,37.92
1144765.0,58.47,29.11,742460.65,37.92
1144604.77,58.49,29.13,742795.36,37.96
1144604.77,58.49,29.13,742795.36,37.96
1144497.2,58.51,29.15,742855.59,37.98
1145283.73,58.58,29.22,743288.58,38.02
1145283.73,58.58,29.22,743288.58,38.02
1145283.73,58.58,29.22,743288.58,38.02
1144984.05,58.59,29.23,743671.22,38.06
1145133.05,58.61,29.26,743647.83,38.06
1145313.01,58.64,29.28,744397.38,38.12
1145221.32,58.66,29.3,743973.58,38.11
1145004.27,58.68,29.32,745760.47,38.22
1144679.62,58.68,29.32,746163.0,38.25
1144787.69,58.69,29.33,748469.09,38.37
1144787.69,58.69,29.33,748469.09,38.37
1144488.01,58.7,29.34,749218.13,38.43
1144488.01,58.7,29.34,749218.45,38.43
1144520.16,58.73,29.37,749665.38,38.47
1144410.27,58.75,29.39,750404.74,38.52
1144298.82,58.77,29.41,750774.71,38.56
1144564.59,58.79,29.43,750911.86,38.57
1144564.59,58.79,29.43,750911.86,38.57
1144457.02,58.81,29.45,751457.23,38.62
1144643.58,58.85,29.49,752918.95,38.71
1144643.58,58.85,29.49,752918.95,38.71
1144344.67,58.87,29.51,753042.24,38.74
1144048.87,58.88,29.52,752945.46,38.75
1144143.79,58.92,29.56,754369.44,38.85
1144298.09,58.94,29.58,754326.1,38.85
1144144.57,58.96,29.6,755951.45,38.96
1144144.57,58.96,29.6,755951.45,38.96
1144249.12,58.98,29.62,756980.1,39.02
1144287.17,59.0,29.65,757036.71,39.04
1144050.41,59.0,29.64,756665.81,39.02
1143729.17,59.02,29.66,756641.01,39.04
1143746.99,59.02,29.66,756481.25,39.03
1143746.99,59.02,29.66,756481.25,39.03
1143451.19,59.03,29.68,756838.92,39.07
1143153.06,59.05,29.69,756805.72,39.09
1142854.93,59.06,29.71,756780.33,39.11
1142595.54,59.08,29.72,757140.04,39.15
1142595.54,59.08,29.72,757123.5,39.15
1142759.26,59.1,29.75,757845.69,39.19
1142471.18,59.1,29.74,757535.88,39.19
1142471.18,59.1,29.74,757535.88,39.19
1142175.37,59.11,29.75,757487.08,39.2
1141877.25,59.13,29.77,757483.71,39.22
1142026.25,59.15,29.79,757485.41,39.23
1142026.25,59.15,29.79,757485.41,39.23
1142026.25,59.15,29.79,757485.41,39.23
1141737.03,59.17,29.81,757522.28,39.26
1141441.22,59.18,29.82,757718.33,39.29
1141758.49,59.21,29.85,760391.42,39.43
1141460.36,59.22,29.86,760337.06,39.45
1141349.69,59.24,29.88,760313.08,39.46
1141349.69,59.24,29.88,760313.08,39.46
1141349.69,59.24,29.88,760666.05,39.48
1141373.32,59.24,29.88,760761.77,39.49
1141373.32,59.24,29.88,760809.42,39.49
1141073.64,59.26,29.9,760741.64,39.51
1142367.0,59.32,29.97,763314.55,39.64
1143139.88,59.4,30.04,763737.65,39.68
1142840.98,59.41,30.05,763452.94,39.69
1142505.29,59.41,30.05,763470.72,39.7
1142505.29,59.41,30.05,763470.72,39.7
1142505.29,59.41,30.05,763451.1,39.7
1142369.96,59.43,30.07,763442.38,39.71
1142369.96,59.43,30.07,763388.78,39.71
1142328.77,59.46,30.1,762821.04,39.7
1141815.67,59.46,30.1,761996.08,39.68
1142377.12,59.5,30.15,764051.86,39.8
1142377.12,59.5,30.15,764051.86,39.8
1142471.81,59.54,30.18,764191.67,39.83
1142146.7,59.55,30.2,764780.98,39.88
1141908.31,59.55,30.19,764610.29,39.87
1141798.42,59.57,30.21,764901.3,39.91
1141798.42,59.57,30.21,764901.3,39.91
1141499.52,59.58,30.23,765267.93,39.95
1141201.39,59.6,30.24,765859.89,40.0
1140955.94,59.62,30.26,765609.99,40.01
1140657.04,59.63,30.28,765603.39,40.03
1140361.23,59.65,30.29,765550.06,40.04
1139976.43,59.64,30.29,765231.25,40.04
1139868.86,59.66,30.31,765203.0,40.05
1139868.86,59.66,30.31,765227.88,40.05
1139868.86,59.66,30.31,765227.88,40.05
1139545.3,59.68,30.32,765477.98,40.09
1139545.3,59.68,30.32,765463.74,40.09
1139256.08,59.69,30.34,765500.68,40.11
1138718.32,59.69,30.34,764911.7,40.1
1138458.92,59.71,30.36,764769.94,40.11
1138120.77,59.72,30.37,764429.65,40.11
1137825.74,59.74,30.39,764513.09,40.14
1137527.61,59.75,30.4,764485.78,40.16
1137527.61,59.75,30.4,764485.78,40.16
1137416.94,59.77,30.42,764309.48,40.17
1137416.94,59.77,30.42,764309.48,40.17
1137416.94,59.77,30.42,764309.48,40.17
1137416.94,59.77,30.42,764309.48,40.17
1137416.94,59.77,30.42,764280.51,40.16
1137416.94,59.77,30.42,764280.51,40.16
1137420.74,59.77,30.42,764271.6,40.16
1137454.18,59.81,30.45,764518.91,40.2
1137301.74,59.81,30.45,764423.79,40.2
1137032.66,59.82,30.47,764587.99,40.23
1137115.44,59.85,30.49,765003.06,40.26
1137144.58,59.87,30.52,766321.32,40.35
1136882.48,59.89,30.53,766631.02,40.38
1137119.53,59.91,30.56,767214.9,40.42
1137009.64,59.93,30.58,767184.67,40.44
1136740.56,59.95,30.6,767593.57,40.48
1136442.43,59.97,30.61,767682.33,40.51
1136143.53,59.98,30.63,768014.11,40.55
1136029.13,60.01,30.66,767919.58,40.56
1135827.95,60.0,30.65,767714.35,40.56
1135709.15,60.02,30.67,766849.39,40.53
1135504.28,60.02,30.67,766727.07,40.53
1135208.48,60.04,30.68,766965.06,40.56
1135208.48,60.04,30.68,766965.06,40.56
1135208.48,60.04,30.68,766965.06,40.56
1134909.58,60.05,30.7,766909.5,40.58
1134909.58,60.05,30.7,766909.5,40.58
1135339.02,60.1,30.75,767778.61,40.64
1135094.66,60.12,30.77,769154.27,40.74
1134795.76,60.14,30.78,769345.07,40.77
1134501.15,60.13,30.78,769100.85,40.76
1134203.03,60.15,30.79,769059.07,40.78
1133904.12,60.16,30.81,769042.29,40.8
1133608.32,60.18,30.83,769032.97,40.82
1133608.32,60.18,30.83,769032.97,40.82
1133309.42,60.19,30.84,769709.42,40.88
1133011.29,60.21,30.86,769639.28,40.9
1132535.28,60.21,30.86,769502.1,40.91
1132535.28,60.21,30.86,769502.1,40.91
1132356.18,60.23,30.87,770025.91,40.96
1132248.85,60.23,30.87,770181.97,40.97
1132890.09,60.29,30.94,770432.3,41.0
1133036.76,60.32,30.96,770431.51,41.01
1132922.37,60.34,30.99,770336.98,41.03
1132409.26,60.35,30.99,770016.15,41.03
1132113.46,60.36,31.01,769905.64,41.05
1131804.87,60.38,31.03,770042.46,41.08
1132645.31,60.44,31.09,770750.78,41.13
1132756.61,60.46,31.11,770987.79,41.15
1132526.13,60.48,31.13,771061.34,41.18
1132228.01,60.5,31.14,771117.03,41.2
1131928.33,60.51,31.16,771151.09,41.23
1131632.79,60.51,31.16,770850.72,41.22
1131098.08,60.51,31.16,770088.21,41.2
1130723.28,60.51,31.15,769965.04,41.2
1130723.28,60.51,31.15,770017.19,41.2
1130723.28,60.51,31.15,769991.9,41.2
1130415.78,60.52,31.17,769206.11,41.18
1130117.65,60.54,31.19,770053.63,41.25
1129745.72,60.53,31.18,769743.89,41.24
1129450.69,60.55,31.2,771239.01,41.35
1129450.69,60.55,31.2,771239.01,41.35
1129450.69,60.55,31.2,771239.01,41.35
1129450.69,60.55,31.2,771239.01,41.35
1129450.69,60.55,31.2,771239.01,41.35
1129151.78,60.57,31.21,772041.28,41.41
1129183.25,60.59,31.24,772033.38,41.43
1128858.91,60.61,31.25,772013.31,41.45
1128858.91,60.61,31.25,771996.4,41.45
1128559.23,60.62,31.27,772472.9,41.49
1128260.33,60.64,31.29,772805.56,41.53
1127962.2,60.65,31.3,772761.66,41.55
1127700.1,60.67,31.32,772565.9,41.57
1127845.02,60.71,31.36,772889.11,41.61
1127845.02,60.71,31.36,772889.11,41.61
1127845.02,60.71,31.36,772889.11,41.61
1127618.16,60.73,31.38,773181.9,41.64
1127618.16,60.73,31.38,773181.9,41.64
1127656.9,60.74,31.38,773351.82,41.65
1127656.9,60.74,31.38,773351.82,41.65
1127545.45,60.76,31.4,774504.01,41.73
1127435.56,60.78,31.43,774256.0,41.74
1127126.97,60.79,31.44,774514.5,41.77
1127235.04,60.8,31.45,776965.84,41.91
1127440.63,60.82,31.47,778010.33,41.97
1126981.23,60.83,31.48,777938.39,41.99
1126599.56,60.84,31.49,778083.91,42.02
1126599.56,60.84,31.49,778083.91,42.02
1126628.71,60.86,31.51,778982.33,42.08
1126329.8,60.88,31.53,778942.61,42.1
1126329.8,60.88,31.53,778965.45,42.11
1126329.8,60.88,31.53,778904.09,42.1
1126031.68,60.9,31.55,778902.1,42.12
1125591.02,60.9,31.54,779659.97,42.18
1125591.02,60.9,31.54,779659.97,42.18
1125321.94,60.91,31.56,779453.65,42.19
1125040.41,60.93,31.58,779365.79,42.21
1125187.08,60.96,31.6,779523.41,42.23
1124845.4,60.95,31.6,779131.7,42.22
1124328.12,60.95,31.6,778350.67,42.2
1124328.12,60.95,31.6,778350.67,42.2
1124474.8,60.98,31.63,778891.26,42.24
1124474.8,60.98,31.63,778905.73,42.24
1124089.99,60.97,31.62,778532.45,42.23
1123791.87,60.99,31.64,778495.37,42.25
