ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
807125.05,36.86,17.97,494772.76,22.6
807120.43,36.87,17.98,494753.17,22.6
806927.84,36.88,17.99,494732.11,22.61
806735.24,36.89,18.0,494741.63,22.62
806735.24,36.89,18.0,494702.65,22.62
806735.24,36.89,18.0,494702.65,22.62
806542.65,36.9,18.01,494700.32,22.63
806538.03,36.91,18.02,494682.76,22.64
806345.44,36.92,18.03,495135.22,22.67
806340.81,36.93,18.04,495224.59,22.68
806181.27,36.94,18.05,495219.93,22.69
806181.27,36.94,18.05,495233.25,22.69
806429.55,36.96,18.07,495206.1,22.7
806429.55,36.96,18.07,495206.1,22.7
806429.55,36.96,18.07,495206.1,22.7
806429.55,36.96,18.07,495206.1,22.7
806236.96,36.97,18.08,495249.09,22.71
806236.96,36.97,18.08,495249.09,22.71
806095.32,36.97,18.08,495217.45,22.71
806227.2,36.99,18.09,495198.33,22.72
806222.58,37.0,18.11,495307.95,22.73
806222.58,37.0,18.11,495307.95,22.73
806029.99,37.01,18.11,495205.65,22.74
805837.4,37.02,18.12,495186.91,22.75
805644.8,37.02,18.13,495990.18,22.79
805644.8,37.02,18.13,495990.18,22.79
805485.26,37.03,18.14,495993.45,22.8
805480.63,37.05,18.15,495973.85,22.81
805288.04,37.05,18.16,495952.79,22.82
805078.81,37.05,18.16,495659.55,22.81
804886.22,37.06,18.16,495657.63,22.82
804693.62,37.07,18.17,495651.29,22.83
804501.03,37.07,18.18,495983.63,22.86
804347.43,37.08,18.19,495787.84,22.86
804347.43,37.08,18.19,495785.52,22.86
804115.85,37.09,18.2,495823.76,22.87
803956.31,37.1,18.21,495819.33,22.88
803763.72,37.11,18.22,495792.6,22.89
803469.24,37.1,18.21,495580.92,22.88
803276.65,37.11,18.22,495611.17,22.9
803084.06,37.12,18.22,495610.76,22.91
803079.43,37.13,18.24,495567.79,22.91
802886.84,37.14,18.25,495777.05,22.93
803052.07,37.15,18.25,496620.7,22.97
803111.6,37.16,18.27,496059.71,22.95
802689.63,37.16,18.27,495930.5,22.96
802530.08,37.17,18.28,495926.94,22.97
802525.46,37.18,18.29,495902.99,22.98
802525.46,37.18,18.29,495902.99,22.98
802525.46,37.18,18.29,495902.99,22.98
802332.86,37.19,18.3,495938.88,22.99
802140.27,37.2,18.31,495926.94,23.0
802140.27,37.2,18.31,495926.94,23.0
801947.68,37.21,18.32,495887.3,23.01
801947.68,37.21,18.32,495887.3,23.01
802187.81,37.23,18.34,495883.46,23.01
801995.22,37.24,18.34,496340.65,23.04
801802.63,37.24,18.35,496364.29,23.06
800811.15,37.22,18.32,495373.7,23.02
800586.18,37.21,18.32,495272.67,23.02
800614.6,37.23,18.33,495283.31,23.03
800614.6,37.23,18.33,495283.31,23.03
800422.01,37.23,18.34,495253.66,23.04
800422.01,37.23,18.34,495253.66,23.04
800553.89,37.25,18.36,495298.07,23.05
800361.3,37.26,18.37,495260.02,23.06
800168.71,37.27,18.38,495230.03,23.07
800168.71,37.27,18.38,495205.14,23.06
799976.12,37.28,18.38,495199.45,23.08
799783.53,37.29,18.39,495740.12,23.11
799783.53,37.29,18.39,495740.12,23.11
799590.94,37.29,18.4,495653.8,23.12
799431.39,37.3,18.41,495659.98,23.13
799238.8,37.31,18.42,495635.96,23.14
799046.21,37.32,18.43,495615.63,23.15
798056.24,37.29,18.4,494626.41,23.11
798367.43,37.31,18.42,494720.06,23.12
798174.84,37.32,18.43,494622.32,23.13
797829.34,37.31,18.42,494619.23,23.13
798069.47,37.33,18.44,495516.48,23.18
798008.02,37.35,18.45,495138.15,23.17
797783.28,37.35,18.46,495295.75,23.19
797623.74,37.36,18.47,495299.01,23.2
796853.37,37.4,18.51,495362.33,23.25
797179.63,37.42,18.53,496578.83,23.31
797179.63,37.42,18.53,496578.83,23.31
797452.8,37.44,18.55,496584.21,23.32
797080.08,37.43,18.54,496555.41,23.32
796887.49,37.44,18.55,496545.03,23.33
796887.49,37.44,18.55,496545.03,23.33
797127.62,37.46,18.57,496856.39,23.35
796935.03,37.47,18.58,496882.14,23.36
796935.03,37.47,18.58,496882.14,23.36
796935.03,37.47,18.58,496861.17,23.36
796610.55,37.46,18.57,496604.95,23.35
796237.84,37.45,18.56,496493.83,23.35
796756.39,37.48,18.59,499009.01,23.48
797116.25,37.52,18.63,498162.66,23.45
796978.6,37.52,18.63,497948.18,23.44
796703.4,37.52,18.63,497280.73,23.42
797068.49,37.54,18.65,497277.59,23.42
796862.13,37.54,18.65,497314.28,23.43
796545.24,37.54,18.64,497288.37,23.43
796352.65,37.54,18.65,497361.69,23.45
796160.06,37.55,18.66,497299.51,23.46
796160.06,37.55,18.66,497299.51,23.46
796160.06,37.55,18.66,498233.21,23.5
796005.16,37.56,18.67,498589.86,23.53
797671.36,37.64,18.75,499681.33,23.58
797533.0,37.65,18.76,500431.1,23.62
797375.04,37.65,18.75,500273.78,23.62
797375.04,37.65,18.75,500273.78,23.62
797375.04,37.65,18.75,500273.78,23.62
797222.87,37.66,18.76,499491.04,23.59
797496.04,37.68,18.78,499496.36,23.6
797491.42,37.69,18.8,499474.81,23.61
797298.83,37.7,18.81,499455.84,23.62
796305.02,37.67,18.78,498464.7,23.58
796112.43,37.68,18.79,498501.87,23.59
795919.84,37.69,18.8,498472.58,23.6
795915.21,37.7,18.81,498453.46,23.61
795915.21,37.7,18.81,498453.46,23.61
795915.21,37.7,18.81,498453.46,23.61
795910.58,37.72,18.82,498449.74,23.62
795910.58,37.72,18.82,498449.74,23.62
795777.1,37.71,18.82,499272.64,23.66
795777.1,37.71,18.82,499272.64,23.66
795772.48,37.73,18.84,499459.16,23.68
795612.93,37.74,18.85,499458.27,23.69
795420.34,37.75,18.85,499425.35,23.7
795227.75,37.76,18.86,499475.81,23.71
795035.16,37.77,18.87,499441.31,23.72
795035.16,37.77,18.87,499378.45,23.72
794842.57,37.77,18.88,499350.24,23.73
794649.98,37.78,18.89,499483.22,23.75
794645.35,37.8,18.9,499346.49,23.75
794645.35,37.8,18.9,499346.49,23.75
794452.76,37.81,18.91,499523.37,23.77
794283.15,37.82,18.92,499527.47,23.78
794283.15,37.82,18.92,499527.47,23.78
794283.15,37.82,18.92,499527.47,23.78
794283.15,37.82,18.92,499527.47,23.78
794283.15,37.82,18.92,499527.47,23.78
794063.91,37.81,18.92,499410.59,23.78
793904.37,37.82,18.93,499405.92,23.79
793711.78,37.83,18.94,499376.54,23.8
793933.98,37.85,18.96,499423.49,23.81
793929.36,37.86,18.97,499381.05,23.82
793736.77,37.87,18.98,499367.0,23.83
793736.77,37.87,18.98,499367.0,23.83
793732.14,37.89,18.99,499830.11,23.86
793972.27,37.91,19.01,500000.35,23.87
793779.68,37.92,19.02,500574.5,23.91
793779.68,37.92,19.02,500574.5,23.91
793764.98,37.93,19.04,500540.15,23.92
793562.32,37.94,19.05,500569.96,23.93
793359.66,37.95,19.06,500548.51,23.94
793359.66,37.95,19.06,500536.78,23.94
793157.0,37.96,19.06,500519.13,23.95
793142.31,37.97,19.08,500512.68,23.96
792147.85,37.94,19.05,499519.33,23.92
791785.13,37.93,19.04,499031.62,23.91
791582.47,37.94,19.05,499434.76,23.94
790845.15,37.98,19.09,499430.02,23.98
790642.5,37.99,19.1,499340.54,23.99
790449.9,37.99,19.1,499313.49,24.0
790451.94,37.99,19.1,499329.31,24.0
790453.41,37.99,19.1,499372.13,24.0
790454.88,37.99,19.1,499417.44,24.01
790262.29,38.0,19.11,499398.66,24.02
790257.67,38.02,19.13,499702.74,24.04
790065.08,38.03,19.14,499567.52,24.05
790093.49,38.04,19.15,499578.16,24.06
790333.62,38.06,19.17,499551.3,24.06
790465.5,38.08,19.19,499619.46,24.07
790272.91,38.09,19.2,499584.08,24.08
790080.32,38.1,19.21,499544.98,24.09
789717.61,38.09,19.2,499523.61,24.09
789525.01,38.1,19.21,499956.58,24.13
789332.42,38.11,19.22,499715.72,24.13
789139.83,38.12,19.23,500082.99,24.16
788980.29,38.13,19.24,500078.57,24.17
789220.41,38.15,19.26,500051.14,24.17
788935.35,38.14,19.25,499891.74,24.17
788742.75,38.15,19.26,499940.37,24.18
788738.13,38.17,19.27,499911.48,24.19
788545.54,38.17,19.28,499887.91,24.2
788352.95,38.18,19.29,500255.41,24.23
788160.36,38.19,19.3,500305.81,24.24
787865.88,38.18,19.29,499988.8,24.23
787532.15,38.18,19.29,499693.18,24.22
787300.58,38.18,19.29,499795.08,24.24
786948.44,38.2,19.31,499826.61,24.27
786755.85,38.21,19.32,499782.19,24.28
786756.83,38.21,19.32,499781.83,24.28
786996.95,38.23,19.34,499760.18,24.28
786624.24,38.22,19.33,499844.47,24.29
786756.12,38.24,19.35,499792.59,24.29
786563.53,38.25,19.36,499838.22,24.31
786563.53,38.25,19.36,499838.22,24.31
786413.15,38.26,19.37,500376.51,24.35
786178.35,38.27,19.38,500104.98,24.35
786206.77,38.29,19.4,500115.62,24.36
786014.18,38.3,19.41,500071.82,24.36
785821.59,38.31,19.41,500079.11,24.38
785629.0,38.32,19.42,500086.53,24.39
785631.3,38.32,19.42,500100.22,24.39
785438.71,38.32,19.43,500080.44,24.4
785678.84,38.35,19.45,500176.53,24.41
785579.06,38.36,19.47,501079.68,24.47
785284.58,38.35,19.46,500800.59,24.46
785211.77,38.36,19.47,500607.39,24.46
785211.77,38.36,19.47,500604.45,24.46
784962.18,38.36,19.46,500361.48,24.45
784802.63,38.37,19.48,500364.75,24.46
784610.04,38.38,19.49,500341.34,24.47
784417.45,38.39,19.49,500323.31,24.48
784310.54,38.38,19.49,500218.35,24.48
783925.36,38.4,19.51,500212.48,24.5
783920.73,38.42,19.53,500206.93,24.51
783870.73,38.41,19.52,500156.93,24.51
783866.11,38.43,19.54,500614.31,24.54
783673.52,38.44,19.55,500484.83,24.55
783673.52,38.44,19.55,500514.44,24.55
784020.82,38.46,19.57,500547.03,24.56
783861.28,38.47,19.58,500546.13,24.57
783668.69,38.48,19.59,500515.87,24.58
783664.06,38.5,19.61,500509.64,24.59
783664.06,38.5,19.61,500558.02,24.59
783471.47,38.51,19.62,500575.08,24.6
783278.88,38.52,19.63,500550.13,24.61
783519.01,38.54,19.65,500846.63,24.63
783519.01,38.54,19.65,500846.63,24.63
783326.42,38.55,19.66,500771.27,24.64
783321.79,38.56,19.67,501143.87,24.67
782949.07,38.55,19.66,500967.98,24.67
782977.49,38.57,19.68,500978.61,24.68
782784.9,38.58,19.69,500936.36,24.69
782780.27,38.59,19.7,500977.67,24.7
782587.68,38.6,19.71,500951.2,24.71
782589.72,38.6,19.71,500967.02,24.71
782589.72,38.6,19.71,500932.28,24.71
782397.13,38.61,19.72,500909.55,24.72
782729.18,38.64,19.74,500902.87,24.72
782536.58,38.65,19.75,501605.14,24.77
783497.24,38.69,19.8,502941.45,24.84
783337.69,38.7,19.81,502940.56,24.85
783226.35,38.7,19.81,502908.18,24.85
783226.35,38.7,19.81,502948.31,24.85
783033.76,38.71,19.82,502915.16,24.86
783365.81,38.74,19.84,502987.72,24.87
783173.22,38.75,19.85,502933.31,24.88
782856.33,38.74,19.85,502907.77,24.89
782663.74,38.75,19.86,503258.92,24.92
782664.23,38.75,19.86,503260.22,24.92
782659.6,38.76,19.87,503088.55,24.92
782476.44,38.77,19.88,502963.06,24.92
782274.42,38.78,19.89,503288.85,24.95
782114.88,38.79,19.9,503274.37,24.96
782114.88,38.79,19.9,503312.71,24.97
782114.88,38.79,19.9,503271.67,24.96
782355.0,38.81,19.92,503254.29,24.97
782162.41,38.82,19.93,503328.96,24.98
781969.82,38.83,19.94,503253.38,24.99
781965.19,38.85,19.96,503244.31,25.0
781811.3,38.85,19.95,503085.92,25.0
781618.71,38.85,19.96,503105.97,25.01
781435.54,38.87,19.97,503754.45,25.05
781233.53,38.87,19.98,503601.36,25.06
781398.46,38.9,20.0,503601.15,25.07
781195.8,38.9,20.01,503571.72,25.08
781371.07,38.92,20.03,503609.11,25.09
781227.93,38.92,20.03,503556.02,25.09
781025.28,38.93,20.04,503527.54,25.1
780822.62,38.94,20.05,503507.92,25.11
780484.69,38.93,20.04,503530.93,25.12
780714.75,38.95,20.06,503512.93,25.12
780505.16,38.95,20.06,503300.71,25.11
780302.5,38.95,20.07,503288.1,25.13
780306.57,38.95,20.07,503337.74,25.13
779933.86,38.95,20.06,503798.35,25.16
779731.2,38.95,20.07,503750.24,25.17
779726.57,38.97,20.08,503727.36,25.18
779721.95,38.99,20.1,503715.29,25.19
779721.95,38.99,20.1,503683.6,25.18
779529.36,39.0,20.11,503734.75,25.2
779661.24,39.02,20.13,503705.42,25.21
779656.61,39.03,20.14,503673.43,25.21
779651.99,39.05,20.16,504963.39,25.29
779651.99,39.05,20.16,504963.39,25.29
779892.11,39.07,20.18,505391.56,25.32
779722.5,39.08,20.19,505391.62,25.33
779722.5,39.08,20.19,505391.62,25.33
779519.84,39.09,20.2,505361.11,25.34
779505.14,39.1,20.22,505390.5,25.35
779490.45,39.12,20.23,505372.34,25.36
779287.79,39.13,20.24,505349.7,25.37
779128.24,39.14,20.25,505336.05,25.39
778925.59,39.15,20.26,505545.98,25.41
778722.93,39.16,20.27,505567.94,25.42
778520.27,39.17,20.28,505644.99,25.44
778515.64,39.18,20.3,505625.51,25.45
778323.05,39.19,20.31,505634.68,25.46
778133.44,39.19,20.3,505520.54,25.46
778128.81,39.2,20.32,505508.18,25.47
777936.22,39.21,20.33,505515.88,25.48
777743.63,39.22,20.34,505496.73,25.49
777551.04,39.23,20.35,505956.75,25.53
778362.52,39.28,20.39,506865.67,25.58
778202.97,39.29,20.4,506862.11,25.59
777840.26,39.28,20.39,506388.13,25.57
778080.38,39.3,20.41,506360.57,25.58
777707.67,39.29,20.4,506417.04,25.58
777515.08,39.3,20.41,506420.78,25.6
777510.45,39.32,20.43,506389.8,25.61
777510.45,39.32,20.43,506389.8,25.61
777750.57,39.34,20.45,506357.85,25.61
777557.98,39.35,20.46,506345.94,25.62
777365.39,39.36,20.47,506971.83,25.67
777172.8,39.37,20.48,506943.5,25.68
776800.09,39.36,20.47,506639.54,25.67
776800.09,39.36,20.47,506886.77,25.68
776640.54,39.37,20.49,506868.84,25.69
776880.67,39.39,20.51,506958.17,25.71
776876.04,39.41,20.52,506903.19,25.71
776871.41,39.42,20.54,506873.4,25.72
777003.3,39.44,20.56,506846.93,25.73
776998.67,39.46,20.57,507449.43,25.77
776711.63,39.45,20.57,507081.61,25.76
776519.03,39.46,20.58,507280.95,25.78
776528.46,39.46,20.58,506585.04,25.74
776675.55,39.48,20.6,508198.38,25.83
776516.0,39.49,20.61,508195.26,25.85
776516.0,39.49,20.61,508195.26,25.85
776756.13,39.52,20.63,508166.96,25.85
776462.37,39.51,20.62,507919.9,25.84
776089.65,39.5,20.61,508036.11,25.86
775897.06,39.51,20.62,507940.03,25.86
775892.43,39.52,20.64,507914.23,25.87
775699.84,39.53,20.65,508285.24,25.91
775530.23,39.55,20.66,508294.42,25.92
775337.64,39.56,20.67,508211.03,25.93
775134.98,39.57,20.68,508184.7,25.94
775320.6,39.58,20.69,508452.92,25.95
775320.6,39.58,20.69,508452.92,25.95
776018.89,39.62,20.73,509565.32,26.01
775457.47,39.61,20.72,508809.11,25.99
775442.78,39.62,20.74,508791.87,26.0
775442.78,39.62,20.74,508754.69,26.0
775446.85,39.62,20.74,508759.22,26.0
775446.85,39.62,20.74,508759.22,26.0
775685.07,39.65,20.76,508785.45,26.0
775366.57,39.64,20.75,508467.49,25.99
775351.88,39.65,20.77,508451.13,26.0
775149.22,39.66,20.78,508431.89,26.01
774946.56,39.67,20.79,509006.44,26.06
774950.63,39.67,20.79,509009.18,26.06
774935.94,39.69,20.8,509355.92,26.09
774776.39,39.7,20.82,509362.09,26.1
774583.8,39.71,20.83,509335.77,26.11
774579.18,39.73,20.84,509318.53,26.12
774386.58,39.74,20.85,509349.69,26.14
774387.69,39.74,20.85,509395.95,26.14
774195.1,39.75,20.86,509539.21,26.16
774002.51,39.76,20.88,509359.13,26.16
773641.63,39.75,20.87,508978.13,26.15
773660.48,39.75,20.87,509092.29,26.16
773541.85,39.76,20.88,509188.33,26.17
773444.41,39.77,20.89,509339.6,26.19
773472.83,39.79,20.91,509350.24,26.2
773712.96,39.82,20.93,509323.37,26.21
773340.24,39.81,20.92,509306.59,26.22
773335.62,39.82,20.94,509357.92,26.23
773143.02,39.83,20.95,509324.84,26.24
772950.43,39.84,20.96,509294.98,26.25
771442.75,39.93,21.05,509236.15,26.36
773290.89,40.03,21.14,512486.49,26.53
773131.35,40.04,21.16,512489.75,26.54
773371.47,40.06,21.18,512462.07,26.55
773178.88,40.07,21.19,512523.59,26.56
772986.29,40.08,21.2,512497.39,26.57
772793.7,40.09,21.21,512490.62,26.59
772793.7,40.09,21.21,512490.62,26.59
772601.11,40.1,21.22,512775.69,26.62
772417.94,40.11,21.23,512614.94,26.62
772240.56,40.13,21.24,512900.39,26.65
772008.72,40.13,21.25,512265.84,26.63
772037.14,40.15,21.27,512276.48,26.64
772037.14,40.15,21.27,512276.48,26.64
771844.54,40.16,21.28,512246.83,26.65
771651.95,40.17,21.29,512270.94,26.67
771459.36,40.18,21.3,512251.61,26.68
771266.77,40.19,21.31,512236.83,26.69
771074.18,40.2,21.32,512216.06,26.71
771314.31,40.23,21.34,512790.1,26.74
770828.67,40.21,21.33,512326.34,26.73
771050.88,40.24,21.35,512567.86,26.75
771079.3,40.25,21.37,512578.49,26.76
770886.71,40.27,21.38,512551.52,26.77
770882.08,40.28,21.4,512531.25,26.78
770689.49,40.29,21.41,512574.9,26.8
770496.9,40.3,21.42,512527.63,26.81
770496.9,40.3,21.42,512527.63,26.81
770497.93,40.3,21.42,512559.14,26.81
770305.34,40.32,21.43,512550.36,26.83
770112.75,40.33,21.44,513054.18,26.87
770108.12,40.34,21.46,513098.63,26.88
769710.78,40.33,21.45,512685.9,26.86
769338.06,40.32,21.44,512534.31,26.86
769338.06,40.32,21.44,512534.31,26.86
769338.06,40.32,21.44,512625.31,26.87
769338.06,40.32,21.44,512609.49,26.87
769003.26,40.31,21.43,512255.06,26.85
768843.72,40.33,21.44,512245.14,26.87
769177.89,40.35,21.47,512238.83,26.87
769068.14,40.35,21.46,512145.82,26.87
769200.02,40.37,21.49,512123.14,26.88
769331.91,40.39,21.51,512260.32,26.89
769139.32,40.4,21.52,512203.84,26.9
768946.73,40.41,21.53,512112.2,26.91
768751.98,40.41,21.52,513490.49,26.99
768578.24,40.42,21.53,512757.37,26.96
768564.19,40.43,21.55,512182.06,26.95
768550.14,40.45,21.57,512932.27,27.0
768390.59,40.46,21.58,512935.53,27.01
768086.12,40.45,21.57,512625.81,27.0
767662.33,40.44,21.56,512657.25,27.01
767469.74,40.46,21.57,512619.95,27.02
767469.74,40.46,21.57,512584.39,27.02
767277.15,40.47,21.58,512768.21,27.04
767084.56,40.48,21.59,512576.6,27.05
767216.44,40.5,21.62,512720.9,27.06
768040.94,40.56,21.68,514598.44,27.18
767881.39,40.58,21.69,514595.32,27.19
767759.66,40.58,21.7,513984.73,27.17
767759.66,40.58,21.7,513984.73,27.17
767999.78,40.6,21.72,513955.99,27.17
767774.82,40.6,21.72,514074.73,27.18
767582.23,40.61,21.73,514023.98,27.2
767389.64,40.62,21.74,513946.41,27.21
767658.03,40.65,21.76,515960.17,27.32
767658.03,40.65,21.76,515960.17,27.32
768268.05,40.7,21.82,516136.51,27.34
768498.11,40.72,21.84,516110.9,27.35
768619.92,40.74,21.86,516080.17,27.36
768247.2,40.73,21.85,516115.31,27.37
767632.2,40.72,21.84,515677.06,27.35
767429.54,40.73,21.85,515650.3,27.37
767226.88,40.74,21.86,515631.72,27.38
767456.93,40.76,21.88,516199.03,27.42
767413.61,40.77,21.89,515638.72,27.39
767206.15,40.77,21.89,515598.34,27.4
767206.64,40.77,21.89,515599.14,27.4
767049.98,40.77,21.89,515444.02,27.4
766847.32,40.78,21.9,515525.28,27.41
766847.32,40.78,21.9,515484.26,27.41
766847.32,40.78,21.9,515484.26,27.41
766644.66,40.79,21.91,515570.31,27.43
766281.95,40.78,21.9,515357.9,27.43
766122.4,40.79,21.92,515364.07,27.44
766122.4,40.79,21.92,515445.41,27.45
766117.77,40.81,21.93,515425.5,27.46
766113.15,40.83,21.95,515402.63,27.47
766114.62,40.83,21.95,515402.3,27.47
765820.14,40.82,21.94,515105.68,27.46
765815.52,40.84,21.96,515147.66,27.47
765622.93,40.85,21.97,515123.33,27.48
765430.34,40.86,21.98,515094.71,27.5
765831.82,40.89,22.01,515913.11,27.54
765673.86,40.88,22.0,515755.89,27.54
765673.86,40.88,22.0,515533.11,27.53
765481.27,40.89,22.01,515805.62,27.56
765481.27,40.89,22.01,515805.62,27.56
765489.41,40.89,22.02,515807.28,27.56
765489.41,40.89,22.02,516155.12,27.57
765329.86,40.91,22.03,516158.38,27.59
765137.27,40.92,22.04,516121.16,27.6
764944.68,40.93,22.05,516148.11,27.62
764752.09,40.94,22.06,516174.99,27.63
764559.5,40.95,22.07,516121.0,27.65
764386.09,40.95,22.07,515844.25,27.64
764386.09,40.95,22.07,516545.55,27.67
765239.58,41.02,22.14,517378.23,27.73
765512.75,41.04,22.17,517383.61,27.74
765318.19,41.04,22.16,517223.13,27.74
765125.6,41.05,22.17,517199.35,27.75
764933.01,41.06,22.18,517181.76,27.76
764740.42,41.07,22.19,517195.14,27.78
764872.31,41.1,22.22,517333.52,27.8
764509.59,41.09,22.21,517807.86,27.83
764401.42,41.1,22.22,517759.51,27.84
765148.57,41.15,22.27,518518.91,27.89
765257.34,41.16,22.28,518878.92,27.91
765097.8,41.18,22.3,518880.0,27.93
765097.8,41.18,22.3,518880.0,27.93
765097.8,41.18,22.3,518857.77,27.93
764905.21,41.19,22.31,518834.86,27.94
765237.25,41.21,22.33,518865.44,27.95
765044.66,41.23,22.35,518835.55,27.96
764852.07,41.24,22.36,518815.18,27.97
764852.07,41.24,22.36,518818.38,27.97
764847.45,41.26,22.38,519378.6,28.02
764737.61,41.26,22.38,518976.05,28.0
764554.44,41.27,22.39,518892.25,28.01
764554.44,41.27,22.39,518915.97,28.01
764540.39,41.28,22.41,519620.88,28.06
764568.81,41.3,22.42,519631.52,28.07
764564.18,41.32,22.44,519609.63,28.08
764559.56,41.34,22.46,519587.71,28.09
764366.97,41.35,22.47,519626.22,28.11
764174.38,41.36,22.48,519587.17,28.12
764174.38,41.36,22.48,519587.17,28.12
763981.79,41.38,22.5,519915.4,28.16
763977.16,41.39,22.51,520147.74,28.18
764217.28,41.42,22.54,520422.94,28.2
764245.7,41.44,22.56,520433.58,28.22
763872.99,41.43,22.55,520382.8,28.22
763877.33,41.43,22.55,520387.16,28.22
763592.26,41.42,22.54,520055.4,28.21
763422.64,41.43,22.55,520061.66,28.22
763662.77,41.46,22.58,520034.8,28.23
763658.14,41.47,22.59,520016.61,28.24
763515.01,41.47,22.59,520065.06,28.25
763515.01,41.47,22.59,520048.45,28.25
763322.42,41.48,22.6,520028.42,28.26
763330.56,41.48,22.6,520038.32,28.26
763330.56,41.48,22.6,520057.4,28.26
763330.56,41.48,22.6,520057.72,28.26
763137.97,41.5,22.62,520777.3,28.32
763369.93,41.52,22.64,520137.88,28.29
763162.08,41.52,22.64,521453.24,28.37
763353.77,41.55,22.67,521508.22,28.39
763194.23,41.56,22.68,521511.48,28.4
763194.23,41.56,22.68,521511.48,28.4
763077.78,41.56,22.68,521131.21,28.38
762885.19,41.57,22.69,521107.81,28.4
762692.6,41.59,22.71,521191.64,28.42
762692.6,41.59,22.71,521191.64,28.42
761696.86,41.55,22.67,520194.78,28.38
761504.27,41.57,22.69,520204.39,28.4
761744.39,41.59,22.71,520120.27,28.4
761679.97,41.6,22.72,520276.29,28.41
761487.38,41.61,22.73,520837.39,28.46
761192.63,41.6,22.72,520952.49,28.47
761033.08,41.62,22.74,520949.37,28.49
761449.41,41.64,22.76,520531.77,28.47
761449.41,41.64,22.76,520531.77,28.47
761366.57,41.65,22.77,521177.15,28.51
761173.98,41.67,22.79,521146.23,28.53
760981.39,41.68,22.8,521630.18,28.57
760362.82,41.67,22.79,520915.62,28.55
760207.92,41.68,22.8,521556.9,28.6
760193.88,41.7,22.82,520698.8,28.56
760050.98,41.71,22.83,521483.96,28.62
759873.23,41.73,22.85,520683.52,28.59
759873.23,41.73,22.85,520683.52,28.59
759587.83,41.73,22.85,520594.84,28.6
759428.29,41.75,22.87,520590.42,28.62
759423.66,41.77,22.89,520566.95,28.63
759423.66,41.77,22.89,520566.95,28.63
759428.0,41.77,22.89,520609.41,28.63
759423.38,41.78,22.91,520600.7,28.64
759230.78,41.8,22.92,520654.03,28.66
759230.78,41.8,22.92,520654.03,28.66
759038.19,41.81,22.93,520592.72,28.68
759038.19,41.81,22.93,520592.72,28.68
759033.57,41.83,22.95,520589.3,28.69
759165.45,41.85,22.97,521415.52,28.74
759160.82,41.87,22.99,521614.22,28.77
759001.28,41.88,23.0,521610.66,28.78
759001.28,41.88,23.0,521610.66,28.78
758808.69,41.9,23.02,521581.25,28.8
759119.89,41.92,23.04,521619.23,28.81
758774.38,41.91,23.03,521596.47,28.81
758769.76,41.93,23.05,521574.13,28.82
758577.17,41.94,23.06,521685.92,28.85
758384.58,41.96,23.08,521651.79,28.86
758191.99,41.97,23.09,522050.8,28.9
758194.02,41.97,23.09,522060.49,28.9
758194.02,41.97,23.09,521937.15,28.89
758001.43,41.98,23.1,521759.92,28.9
758256.68,42.01,23.13,521752.51,28.91
758064.09,42.02,23.14,521727.74,28.92
757871.5,42.03,23.15,521780.19,28.94
757678.91,42.05,23.17,521750.32,28.95
757486.32,42.06,23.18,521720.97,28.97
759010.97,42.14,23.26,524879.44,29.14
758851.42,42.16,23.28,524876.32,29.16
758858.85,42.16,23.28,525057.84,29.17
758858.85,42.16,23.28,525057.84,29.17
758594.92,42.16,23.28,524335.18,29.14
758835.04,42.19,23.31,524306.44,29.15
758221.76,42.18,23.3,523490.76,29.12
758029.17,42.19,23.31,523952.21,29.16
757836.58,42.2,23.32,523713.69,29.16
757643.99,42.22,23.34,523478.36,29.17
757644.89,42.22,23.34,523508.49,29.17
757673.16,42.22,23.34,525355.78,29.27
757637.92,42.24,23.36,524856.73,29.26
757478.37,42.25,23.37,524853.61,29.28
758348.1,42.32,23.44,525368.46,29.32
758155.51,42.33,23.45,525337.54,29.33
757997.54,42.32,23.44,525179.58,29.32
757804.95,42.34,23.46,525276.93,29.35
757804.95,42.34,23.46,525276.93,29.35
757612.36,42.35,23.47,525203.73,29.36
757612.36,42.35,23.47,525203.73,29.36
757419.77,42.36,23.48,525308.52,29.38
757597.9,42.37,23.49,527039.36,29.48
757412.8,42.39,23.51,526217.66,29.45
757412.8,42.39,23.51,526217.66,29.45
757412.8,42.39,23.51,526266.2,29.45
757837.74,42.43,23.55,526199.07,29.46
757635.08,42.45,23.57,526169.67,29.48
757865.14,42.47,23.59,526197.0,29.49
757492.42,42.46,23.58,526176.76,29.49
757289.76,42.47,23.59,526154.15,29.51
