ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-arrived_gpu_milli
351,840,636190,6212,639410
351,840,636740,6212,639960
352,848,637740,6212,640960
353,850,638740,6212,641960
353,850,638740,6212,641960
353,850,639740,6212,642960
354,852,640740,6212,643960
354,852,641210,6212,644430
354,852,642210,6212,645430
355,854,643210,6212,646430
355,854,644210,6212,647430
355,854,644210,6212,647430
355,854,645020,6212,648240
356,856,646020,6212,649240
356,856,646020,6212,649240
356,856,646020,6212,649240
356,856,647020,6212,650240
357,858,647480,6212,650700
357,858,647940,6212,651160
358,866,655940,6212,659160
358,866,656940,6212,660160
359,868,657750,6212,660970
359,868,658560,6212,661780
360,870,659560,6212,662780
360,870,659790,6212,663010
360,870,660790,6212,664010
361,872,661790,6212,665010
361,872,662440,6212,665660
362,874,663440,6212,666660
362,874,664440,6212,667660
362,874,664440,6212,667660
363,876,665440,6212,668660
363,876,666440,6212,669660
363,876,666440,6212,669660
364,878,667250,6212,670470
364,878,668250,6212,671470
365,880,668900,6212,672120
365,880,669370,6212,672590
365,880,669530,6212,672750
366,882,670530,6212,673750
366,882,671080,6212,674300
366,882,671400,6212,674620
367,884,672400,6212,675620
367,884,672400,6212,675620
367,884,673400,6212,676620
367,884,673870,6212,677090
368,886,674870,6212,678090
368,886,675680,6212,678900
369,888,676680,6212,679900
369,888,677680,6212,680900
370,890,678680,6212,681900
370,890,679330,6212,682550
371,892,680330,6212,683550
371,892,681140,6212,684360
372,894,682140,6212,685360
372,894,682600,6212,685820
373,896,683600,6212,686820
373,896,684600,6212,687820
373,896,684600,6212,687820
374,898,685600,6212,688820
374,898,685600,6212,688820
374,898,686600,6212,689820
375,900,687410,6212,690630
375,900,688410,6212,691630
375,900,688410,6212,691630
375,900,688880,6212,692100
376,902,689880,6212,693100
377,906,693880,6212,697100
377,906,694880,6212,698100
377,906,694880,6212,698100
378,908,695690,6212,698910
378,908,695690,6212,698910
378,908,695690,6212,698910
378,908,696010,6212,699230
378,908,696010,6212,699230
378,908,697010,6212,700230
379,910,697480,6212,700700
379,910,698480,6212,701700
380,912,699480,6212,702700
380,912,700480,6212,703700
380,912,700480,6212,703700
381,914,701290,6212,704510
381,914,702100,6212,705320
382,916,703100,6212,706320
382,916,703100,6212,706320
382,916,703210,6212,706430
382,916,704210,6212,707430
382,916,704210,6212,707430
382,916,704430,6212,707650
383,918,705430,6212,708650
383,918,706240,6212,709460
384,920,707240,6212,710460
384,920,708240,6212,711460
384,920,708710,6212,711930
384,920,709080,6212,712300
385,922,710080,6212,713300
385,922,710080,6212,714110
385,922,711080,6212,715110
386,924,712080,6212,716110
386,924,713080,6212,717110
387,926,714080,6212,718110
387,926,715080,6212,719110
388,928,716080,6212,720110
388,928,717080,6212,721110
389,930,718080,6212,722110
389,930,719080,6212,723110
389,930,719080,6212,723110
390,932,719550,6212,723580
390,932,720550,6212,724580
391,934,722550,6212,726580
392,936,723550,6212,727580
392,936,724550,6212,728580
393,938,725550,6212,729580
393,938,726200,6212,730230
393,938,726670,6212,730700
394,940,727670,6212,731700
394,940,728480,6212,732510
395,942,729480,6212,733510
395,942,729950,6212,733980
396,944,730600,6212,734630
396,944,731600,6212,735630
397,946,732600,6212,736630
397,946,733600,6212,737630
398,948,734600,6212,738630
398,948,734600,6212,739280
398,948,735600,6212,740280
398,948,736070,6212,740750
399,950,736880,6212,741560
399,950,737880,6212,742560
399,950,737880,6212,742560
400,952,738880,6212,743560
400,952,738880,6212,743560
400,952,739880,6212,744560
401,954,740880,6212,745560
401,954,740880,6212,745560
401,954,741340,6212,746020
402,956,742340,6212,747020
402,956,743340,6212,748020
403,958,744340,6212,749020
403,958,745340,6212,750020
404,960,745990,6212,750670
404,960,746990,6212,751670
405,962,747990,6212,752670
405,962,748990,6212,753670
406,964,749990,6212,754670
406,964,749990,6212,754670
406,964,750800,6212,755480
407,966,751390,6212,756070
407,966,752200,6212,756880
408,968,753200,6212,757880
408,968,754010,6212,758690
409,970,755010,6212,759690
409,970,755660,6212,760340
410,972,756660,6212,761340
410,972,757210,6212,761890
411,974,757860,6212,762540
411,974,758860,6212,763540
411,974,758860,6212,764190
412,976,759860,6212,765190
412,976,759860,6212,765190
412,976,760860,6212,766190
412,976,760860,6212,766190
413,978,761860,6212,767190
413,978,761860,6212,767190
413,978,762090,6212,767420
413,978,762900,6212,768230
414,980,763900,6212,769230
414,980,764900,6212,770230
414,980,765370,6212,770700
415,982,766370,6212,771700
415,982,767370,6212,772700
416,984,768370,6212,773700
416,984,768370,6212,773700
416,984,768530,6212,773860
416,984,769530,6212,774860
417,986,770530,6212,775860
417,986,771340,6212,776670
417,986,771340,6212,776670
418,988,772150,6212,777480
418,988,772150,6212,777480
418,988,772960,6212,778290
419,990,773960,6212,779290
419,990,774960,6212,780290
419,990,774960,6212,780290
420,992,775960,6212,781290
420,992,776960,6212,782290
420,992,776960,6212,782290
421,994,777770,6212,783100
421,994,778770,6212,784100
422,996,779770,6212,785100
422,996,780770,6212,786100
422,996,781090,6212,786420
423,998,782090,6212,787420
423,998,782090,6212,787420
423,998,783090,6212,788420
424,1000,784090,6212,789420
424,1000,785090,6212,790420
424,1000,785090,6212,790740
425,1002,786090,6212,791740
425,1002,786740,6212,792390
426,1004,787550,6212,793200
426,1004,788550,6212,794200
427,1006,789550,6212,795200
427,1006,790550,6212,796200
428,1008,791550,6212,797200
428,1008,791550,6212,797200
428,1008,792550,6212,798200
429,1010,793550,6212,799200
429,1010,794550,6212,800200
430,1012,795550,6212,801200
430,1012,796550,6212,802200
430,1012,796550,6212,802200
430,1012,796550,6212,802200
430,1012,797020,6212,802670
431,1014,798020,6212,803670
431,1014,799020,6212,804670
432,1016,800020,6212,805670
432,1016,801020,6212,806670
433,1018,802020,6212,807670
433,1018,802020,6212,807670
433,1018,803020,6212,808670
433,1018,803340,6212,808990
433,1018,803340,6212,808990
434,1020,804150,6212,809800
434,1020,805150,6212,810800
435,1022,806150,6212,811800
435,1022,806960,6212,812610
435,1022,806960,6212,812610
436,1024,807960,6212,813610
436,1024,808180,6212,813830
436,1024,809180,6212,814830
436,1024,809500,6212,815150
436,1024,809820,6212,815470
436,1024,810820,6212,816470
437,1026,811820,6212,817470
437,1026,811820,6212,817470
437,1026,812820,6212,818470
438,1028,813410,6212,819060
438,1028,814410,6212,820060
438,1028,814410,6212,820060
439,1030,815410,6212,821060
439,1030,815960,6212,821610
440,1032,816960,6212,822610
440,1032,817960,6212,823610
440,1032,818280,6212,823930
441,1034,819090,6212,824740
441,1034,819900,6212,825550
442,1036,820900,6212,826550
442,1036,821900,6212,827550
443,1038,822900,6212,828550
443,1038,823220,6212,828870
444,1040,825220,6212,830870
444,1040,826220,6212,831870
445,1042,827220,6212,832870
445,1042,828220,6212,833870
445,1042,828220,6212,833870
446,1046,828770,6212,834420
447,1048,829420,6212,835070
447,1048,829420,6212,835070
447,1048,829420,6212,835070
447,1048,830420,6212,836070
447,1048,830890,6212,836540
447,1048,831700,6212,837350
447,1048,832700,6212,838350
448,1050,833700,6212,839350
448,1050,834170,6212,839820
448,1050,835170,6212,840820
449,1052,836170,6212,841820
449,1052,836980,6212,842630
450,1054,837980,6212,843630
450,1054,838980,6212,844630
451,1056,839980,6212,845630
451,1056,840630,6212,846280
452,1058,841440,6212,847090
452,1058,841440,6212,847090
452,1058,841440,6212,847090
452,1058,841440,6212,847090
452,1058,842440,6212,848090
453,1060,843250,6212,848900
453,1060,844250,6212,849900
454,1062,845250,6212,850900
454,1062,846060,6212,851710
454,1062,846060,6212,851710
455,1064,847060,6212,852710
455,1064,848060,6212,853710
456,1068,848610,6212,854260
456,1068,848610,6212,854580
456,1068,849610,6212,855580
456,1068,850420,6212,856390
456,1068,851420,6212,857390
457,1070,852420,6212,858390
457,1070,852420,6212,858390
457,1070,853420,6212,859390
457,1070,853470,6212,859440
458,1072,854470,6212,860440
458,1072,855470,6212,861440
459,1074,856470,6212,862440
459,1074,857470,6212,863440
460,1076,858470,6212,864440
460,1076,859470,6212,865440
460,1076,859790,6212,865760
461,1078,860790,6212,866760
461,1078,861790,6212,867760
462,1082,862260,6212,868230
462,1082,863260,6212,869230
462,1082,863910,6212,869880
462,1082,864910,6212,870880
463,1084,865910,6212,871880
463,1084,865910,6212,872430
463,1084,866720,6212,873240
464,1086,867720,6212,874240
464,1086,867720,6212,874240
464,1086,868720,6212,875240
465,1088,869720,6212,876240
465,1088,870720,6212,877240
465,1088,871040,6212,877560
466,1090,872040,6212,878560
466,1090,872410,6212,878930
466,1090,873220,6212,879740
467,1092,874030,6212,880550
467,1092,874840,6212,881360
468,1094,875840,6212,882360
468,1094,876840,6212,883360
469,1102,877840,6212,884360
470,1104,878840,6212,885360
470,1104,879840,6212,886360
471,1106,880840,6212,887360
471,1106,880840,6212,887360
471,1106,881310,6212,887830
471,1106,881310,6212,887830
471,1106,881310,6212,887830
471,1106,881780,6212,888300
471,1106,881780,6212,888300
471,1106,881940,6212,888460
472,1108,882940,6212,889460
472,1108,883940,6212,890460
473,1110,884750,6212,891270
473,1110,885560,6212,892080
473,1110,885560,6212,892080
474,1112,886030,6212,892550
474,1112,887030,6212,893550
475,1114,888030,6212,894550
475,1114,888350,6212,894870
475,1114,889350,6212,895870
476,1116,890350,6212,896870
476,1116,890350,6212,896870
476,1116,891160,6212,897680
476,1116,892160,6212,898680
477,1118,892970,6212,899490
477,1118,893620,6212,900140
478,1120,894620,6212,901140
478,1120,894990,6212,901510
479,1128,895990,6212,902510
479,1128,896990,6212,903510
480,1130,897990,6212,904510
480,1130,898990,6212,905510
480,1130,898990,6212,905510
481,1132,899990,6212,906510
481,1132,900150,6212,906670
481,1132,901150,6212,907670
482,1134,902150,6212,908670
482,1134,903150,6212,909670
483,1136,904150,6212,910670
483,1136,904150,6212,910670
483,1136,904960,6212,911480
483,1136,905430,6212,911950
484,1138,906430,6212,912950
484,1138,907240,6212,913760
484,1138,907240,6212,913760
485,1140,908050,6212,914570
485,1140,909050,6212,915570
486,1142,910050,6212,916570
486,1142,910370,6212,916890
486,1142,910530,6212,917050
486,1142,911530,6212,918050
487,1144,912000,6212,918520
487,1144,912810,6212,919330
487,1144,912810,6212,919330
487,1144,913280,6212,919800
488,1146,914280,6212,920800
488,1146,915280,6212,921800
489,1148,916280,6212,922800
489,1148,916930,6212,923450
490,1150,917930,6212,924450
490,1150,917930,6212,924450
490,1150,918390,6212,924910
491,1152,919200,6212,925720
491,1152,920200,6212,926720
491,1152,920670,6212,927190
492,1154,921670,6212,928190
492,1154,922670,6212,929190
493,1156,923670,6212,930190
493,1156,924670,6212,931190
493,1156,924990,6212,931510
494,1158,925800,6212,932320
494,1158,926610,6212,933130
494,1158,926610,6212,933130
494,1158,927610,6212,934130
495,1160,928610,6212,935130
495,1160,929610,6212,936130
495,1160,929610,6212,936130
495,1160,929940,6212,936460
495,1160,929940,6212,936460
496,1162,930940,6212,937460
496,1162,931750,6212,938270
497,1164,932750,6212,939270
497,1164,932750,6212,939270
497,1164,932750,6212,939270
498,1168,933220,6212,939740
498,1168,934220,6212,940740
499,1170,935030,6212,941550
499,1170,936030,6212,942550
499,1170,937030,6212,943550
499,1170,937030,6212,943550
499,1170,937350,6212,943870
499,1170,938160,6212,944680
499,1170,938970,6212,945490
499,1170,939290,6212,945810
499,1170,939610,6212,946130
499,1170,939610,6212,946130
500,1172,940610,6212,947130
500,1172,941420,6212,947940
500,1172,941420,6212,947940
501,1174,942010,6212,948530
501,1174,943010,6212,949530
502,1176,943820,6212,950340
502,1176,944820,6212,951340
503,1178,945630,6212,952150
504,1186,946630,6212,953150
504,1186,946630,6212,953800
504,1186,947630,6212,954800
504,1186,948100,6212,955270
504,1186,948420,6212,955590
504,1186,948650,6212,955820
504,1186,948650,6212,955820
504,1186,948650,6212,955820
505,1188,949460,6212,956630
505,1188,950460,6212,957630
506,1190,950930,6212,958100
506,1190,951930,6212,959100
507,1192,952930,6212,960100
507,1192,953740,6212,960910
507,1192,953740,6212,960910
508,1194,954740,6212,961910
508,1194,955550,6212,962720
509,1196,956360,6212,963530
509,1196,957360,6212,964530
509,1196,957830,6212,965000
509,1196,958300,6212,965470
509,1196,958770,6212,965940
509,1196,959580,6212,966750
509,1196,960390,6212,967560
510,1198,961390,6212,968560
510,1198,962390,6212,969560
510,1198,962710,6212,969880
510,1198,963030,6212,970200
510,1198,963840,6212,971010
511,1200,964840,6212,972010
511,1200,965840,6212,973010
512,1202,966650,6212,973820
512,1202,966650,6212,973820
512,1202,966920,6212,974090
512,1202,967920,6212,975090
513,1204,968920,6212,976090
513,1204,969730,6212,976900
513,1204,969730,6212,976900
513,1204,970200,6212,977370
514,1206,970660,6212,977830
514,1206,970660,6212,977830
514,1206,971660,6212,978830
515,1214,972660,6212,979830
516,1216,973660,6212,980830
516,1216,974660,6212,981830
516,1216,974660,6212,981830
516,1216,974660,6212,981830
516,1216,974980,6212,982150
517,1218,975980,6212,983150
517,1218,976450,6212,983620
517,1218,977260,6212,984430
518,1220,978070,6212,985240
518,1220,978390,6212,985560
518,1220,979200,6212,986370
519,1222,979790,6212,986960
519,1222,980790,6212,987960
519,1222,981010,6212,988180
520,1224,981820,6212,988990
520,1224,982370,6212,989540
521,1226,983370,6212,990540
521,1226,984370,6212,991540
522,1228,984920,6212,992090
522,1228,985920,6212,993090
523,1230,986920,6212,994090
523,1230,987920,6212,995090
523,1230,988920,6212,996090
524,1232,989920,6212,997090
524,1232,990920,6212,998090
524,1232,991920,6212,999090
525,1234,992920,6212,1000090
525,1234,993730,6212,1000900
525,1234,993730,6212,1000900
525,1234,994190,6212,1001360
525,1234,995190,6212,1002360
525,1234,996190,6212,1003360
525,1234,997190,6212,1004360
525,1234,998000,6212,1005170
526,1236,999000,6212,1006170
526,1236,1000000,6212,1007170
527,1238,1001000,6212,1008170
527,1238,1002000,6212,1009170
528,1240,1003000,6212,1010170
528,1240,1003000,6212,1010170
528,1240,1003000,6212,1010170
528,1240,1003810,6212,1010980
529,1242,1004810,6212,1011980
529,1242,1004810,6212,1011980
529,1242,1005040,6212,1012210
530,1250,1013040,6212,1020210
530,1250,1014040,6212,1021210
531,1252,1015040,6212,1022210
531,1252,1016040,6212,1023210
532,1254,1017040,6212,1024210
532,1254,1017850,6212,1025020
533,1256,1018850,6212,1026020
533,1256,1019850,6212,1027020
534,1258,1020850,6212,1028020
534,1258,1021850,6212,1029020
534,1258,1022850,6212,1030020
535,1260,1023850,6212,1031020
535,1260,1024850,6212,1032020
536,1262,1025850,6212,1033020
536,1262,1026320,6212,1033490
537,1264,1026970,6212,1034140
537,1264,1027440,6212,1034610
537,1264,1028440,6212,1035610
538,1266,1029440,6212,1036610
538,1266,1030440,6212,1037610
539,1268,1030910,6212,1038080
539,1268,1031910,6212,1039080
540,1270,1032910,6212,1040080
540,1270,1033720,6212,1040890
541,1278,1034720,6212,1041890
542,1280,1035530,6212,1042700
542,1280,1036530,6212,1043700
543,1282,1037340,6212,1044510
543,1282,1037660,6212,1044830
543,1282,1038030,6212,1045200
543,1282,1039030,6212,1046200
544,1284,1039840,6212,1047010
544,1284,1040840,6212,1048010
544,1284,1040840,6212,1048010
545,1286,1041840,6212,1049010
545,1286,1041840,6212,1049010
545,1286,1042840,6212,1050010
546,1288,1043840,6212,1051010
546,1288,1044840,6212,1052010
546,1288,1044840,6212,1052820
547,1290,1045650,6212,1053630
547,1290,1046120,6212,1054100
547,1290,1046930,6212,1054910
548,1292,1047930,6212,1055910
548,1292,1048150,6212,1056130
548,1292,1048800,6212,1056780
549,1294,1049800,6212,1057780
549,1294,1050800,6212,1058780
549,1294,1051120,6212,1059100
550,1296,1052120,6212,1060100
550,1296,1052590,6212,1060570
550,1296,1053590,6212,1061570
551,1298,1054590,6212,1062570
551,1298,1055400,6212,1063380
551,1298,1055560,6212,1063540
552,1300,1056370,6212,1064350
552,1300,1057370,6212,1065350
553,1302,1057960,6212,1065940
553,1302,1058960,6212,1066940
553,1302,1059420,6212,1067400
554,1304,1060420,6212,1068400
554,1304,1061420,6212,1069400
555,1306,1062420,6212,1070400
556,1310,1062890,6212,1070870
556,1310,1063890,6212,1071870
556,1310,1063890,6212,1071870
556,1310,1064360,6212,1072340
556,1310,1065360,6212,1073340
556,1310,1066170,6212,1074150
556,1310,1067170,6212,1075150
557,1312,1067980,6212,1075960
557,1312,1068450,6212,1076430
558,1314,1069450,6212,1077430
558,1314,1069910,6212,1077890
558,1314,1070910,6212,1078890
558,1314,1070910,6212,1078890
558,1314,1071130,6212,1079110
559,1316,1071940,6212,1079920
559,1316,1072940,6212,1080920
560,1318,1073750,6212,1081730
560,1318,1074210,6212,1082190
560,1318,1074210,6212,1082190
561,1320,1075210,6212,1083190
561,1320,1075430,6212,1083410
561,1320,1075890,6212,1083870
561,1320,1076210,6212,1084190
561,1320,1077210,6212,1085190
562,1322,1078210,6212,1086190
562,1322,1079210,6212,1087190
562,1322,1079530,6212,1087510
563,1324,1080530,6212,1088510
563,1324,1081180,6212,1089160
563,1324,1081180,6212,1089160
564,1326,1081990,6212,1089970
564,1326,1082990,6212,1090970
565,1328,1083460,6212,1091440
565,1328,1084460,6212,1092440
565,1328,1084830,6212,1092810
566,1330,1085830,6212,1093810
566,1330,1086300,6212,1094280
567,1332,1087300,6212,1095280
567,1332,1088300,6212,1096280
568,1334,1089300,6212,1097280
568,1334,1090110,6212,1098090
569,1336,1090760,6212,1098740
569,1336,1090760,6212,1098740
570,1344,1091760,6212,1099740
570,1344,1091760,6212,1099740
570,1344,1092760,6212,1100740
571,1346,1093350,6212,1101330
571,1346,1094350,6212,1102330
571,1346,1094820,6212,1102800
571,1346,1095820,6212,1103800
572,1348,1096820,6212,1104800
572,1348,1097820,6212,1105800
572,1348,1097820,6212,1105800
573,1350,1098630,6212,1106610
573,1350,1099630,6212,1107610
573,1350,1099630,6212,1107610
574,1352,1100630,6212,1108610
574,1352,1100980,6212,1108960
574,1352,1101630,6212,1109610
575,1354,1102630,6212,1110610
575,1354,1103630,6212,1111610
576,1356,1104630,6212,1112610
576,1356,1104950,6212,1112930
576,1356,1105950,6212,1113930
577,1358,1106950,6212,1114930
577,1358,1107420,6212,1115400
578,1360,1108420,6212,1116400
578,1360,1109230,6212,1117210
578,1360,1109230,6212,1117210
579,1362,1110230,6212,1118210
579,1362,1111040,6212,1119020
579,1362,1111040,6212,1119020
580,1364,1112040,6212,1120020
580,1364,1113040,6212,1121020
580,1364,1113360,6212,1121340
581,1366,1114360,6212,1122340
581,1366,1115170,6212,1123150
581,1366,1115400,6212,1123380
582,1368,1116210,6212,1124190
582,1368,1117020,6212,1125000
583,1370,1118020,6212,1126000
583,1370,1119020,6212,1127000
583,1370,1119020,6212,1127000
584,1372,1119830,6212,1127810
584,1372,1120830,6212,1128810
585,1374,1121830,6212,1129810
585,1374,1122640,6212,1130620
586,1376,1123640,6212,1131620
586,1376,1124110,6212,1132090
586,1376,1125110,6212,1133090
587,1378,1126110,6212,1134090
587,1378,1126920,6212,1134900
588,1380,1127920,6212,1135900
588,1380,1128920,6212,1136900
588,1380,1129030,6212,1137010
589,1382,1129840,6212,1137820
589,1382,1130840,6212,1138820
589,1382,1130840,6212,1138820
590,1384,1131840,6212,1139820
590,1384,1131840,6212,1139820
590,1384,1132840,6212,1140820
591,1386,1133840,6212,1141820
591,1386,1133840,6212,1141820
591,1386,1134840,6212,1142820
591,1386,1135300,6212,1143280
592,1388,1136110,6212,1144090
592,1388,1137110,6212,1145090
593,1390,1137580,6212,1145560
593,1390,1137580,6212,1145560
593,1390,1138050,6212,1146030
593,1390,1138640,6212,1146620
594,1392,1139640,6212,1147620
594,1392,1140640,6212,1148620
595,1394,1141640,6212,1149620
595,1394,1142450,6212,1150430
596,1396,1143450,6212,1151430
596,1396,1143450,6212,1151430
596,1396,1143450,6212,1151430
596,1396,1144450,6212,1152430
597,1398,1145450,6212,1153430
597,1398,1146260,6212,1154240
597,1398,1146260,6212,1154790
597,1398,1146490,6212,1155020
598,1400,1147490,6212,1156020
598,1400,1148490,6212,1157020
599,1402,1149300,6212,1157830
599,1402,1149300,6212,1157830
599,1402,1149300,6212,1157830
599,1402,1150110,6212,1158640
600,1404,1151110,6212,1159640
600,1404,1151570,6212,1160100
601,1406,1152570,6212,1161100
601,1406,1153570,6212,1162100
602,1408,1154570,6212,1163100
602,1408,1155570,6212,1164100
603,1410,1156570,6212,1165100
603,1410,1157030,6212,1165560
603,1410,1157840,6212,1166370
604,1412,1158650,6212,1167180
604,1412,1159650,6212,1168180
605,1420,1160650,6212,1169180
606,1422,1161650,6212,1170180
606,1422,1161650,6212,1170180
606,1422,1162650,6212,1171180
607,1424,1163650,6212,1172180
607,1424,1164460,6212,1172990
608,1428,1164930,6212,1173460
608,1428,1164930,6212,1173460
608,1428,1165930,6212,1174460
608,1428,1166930,6212,1175460
608,1428,1167520,6212,1176050
609,1430,1168520,6212,1177050
609,1430,1168840,6212,1177370
609,1430,1169840,6212,1178370
609,1430,1170310,6212,1178840
610,1432,1171310,6212,1179840
610,1432,1171780,6212,1180310
611,1434,1172780,6212,1181310
611,1434,1173780,6212,1182310
612,1436,1174780,6212,1183310
612,1436,1175590,6212,1184120
612,1436,1175590,6212,1184120
613,1438,1176400,6212,1184930
613,1438,1177400,6212,1185930
613,1438,1177870,6212,1186400
614,1442,1178340,6212,1186870
614,1442,1178660,6212,1187190
614,1442,1179210,6212,1187740
614,1442,1180210,6212,1188740
614,1442,1181210,6212,1189740
615,1444,1182210,6212,1190740
615,1444,1183210,6212,1191740
616,1446,1184210,6212,1192740
616,1446,1185020,6212,1193550
617,1448,1185830,6212,1194360
617,1448,1186830,6212,1195360
617,1448,1187300,6212,1195830
618,1452,1188300,6212,1196830
618,1452,1189300,6212,1197830
618,1452,1190300,6212,1198830
618,1452,1191110,6212,1199640
618,1452,1192110,6212,1200640
618,1452,1193110,6212,1201640
618,1452,1193580,6212,1202110
618,1452,1193580,6212,1203110
618,1452,1194390,6212,1203920
618,1452,1194760,6212,1204290
618,1452,1195760,6212,1205290
618,1452,1196570,6212,1206100
618,1452,1197570,6212,1207100
618,1452,1198570,6212,1208100
618,1452,1199570,6212,1209100
618,1452,1199570,6212,1209100
618,1452,1199570,6212,1210100
618,1452,1200570,6212,1211100
618,1452,1201380,6212,1211910
618,1452,1201380,6212,1212380
618,1452,1202380,6212,1213380
618,1452,1203380,6212,1214380
618,1452,1204380,6212,1215380
618,1452,1204850,6212,1215850
618,1452,1204850,6212,1215850
618,1452,1205660,6212,1216660
