name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0325-openb-node-1160,,T4,104,2,549755813888,15109,7,2490,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0326-openb-node-0063,,G2,96,8,412316860416,20000,10,9634,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,0,0,190,3800
0327-openb-node-0225,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0328-openb-node-0648,,T4,104,2,549755813888,15109,5,5100,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0329-openb-node-0735,,G2,96,8,412316860416,20000,10,5280,412316860416,70,1400,0,0,0,0,0,0,0,0,0,0,60,1200,0,0,130,2600
0330-openb-node-0808,,G2,96,8,412316860416,20000,9,10818,412316860416,0,0,190,3800,0,0,0,0,190,3800,30,600,0,0,190,3800,600,12000
0331-openb-node-0876,,T4,104,2,549755813888,15109,6,1592,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0332-openb-node-1020,,T4,104,2,549755813888,15109,6,7392,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0333-openb-node-0661,,G2,96,8,412316860416,20000,11,8084,412316860416,60,1200,0,0,190,3800,0,0,190,3800,190,3800,0,0,0,0,630,12600
0334-openb-node-0152,,G2,96,8,412316860416,20000,11,4826,412316860416,0,0,190,3800,80,1600,0,0,0,0,0,0,0,0,0,0,270,5400
0335-openb-node-0991,,G2,96,8,412316860416,20000,9,6086,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800
0336-openb-node-0910,,G2,96,8,412316860416,20000,10,3048,412316860416,0,0,0,0,0,0,0,0,40,800,0,0,190,3800,0,0,230,4600
0337-openb-node-0429,,G2,96,8,412316860416,20000,9,10388,412316860416,0,0,0,0,0,0,0,0,0,0,30,600,0,0,190,3800,220,4400
0338-openb-node-1087,,G2,96,8,412316860416,20000,10,9296,412316860416,0,0,0,0,160,3200,190,3800,0,0,60,1200,0,0,0,0,410,8200
0339-openb-node-0422,,T4,104,2,549755813888,15109,6,5500,549755813888,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
0340-openb-node-0455,,T4,104,2,549755813888,15109,7,7548,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0341-openb-node-0754,,T4,104,2,549755813888,15109,6,5032,549755813888,60,906,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,250,3776
0342-openb-node-0319,,T4,104,2,549755813888,15109,6,5448,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0343-openb-node-1045,,G3,128,8,824633720832,30000,12,9724,824633720832,0,0,190,5700,0,0,0,0,0,0,0,0,0,0,190,5700,380,11400
0344-openb-node-0343,,G2,96,8,412316860416,20000,9,7140,412316860416,0,0,0,0,0,0,80,1600,0,0,0,0,190,3800,0,0,270,5400
0345-openb-node-1018,,T4,104,2,549755813888,15109,7,3300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0346-openb-node-0059,,G2,96,8,412316860416,20000,8,15792,412316860416,0,0,0,0,0,0,0,0,190,3800,190,3800,190,3800,190,3800,760,15200
0347-openb-node-1027,,T4,104,2,549755813888,15109,6,992,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0348-openb-node-0967,,P100,16,2,128849018880,16280,3,1696,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0349-openb-node-0408,,P100,16,2,128849018880,16280,2,600,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0350-openb-node-0579,,V100M16,64,8,274877906944,16160,8,32,274877906944,0,0,0,0,210,3393,0,0,530,8564,0,0,0,0,1000,16160,1740,28117
0351-openb-node-0440,,V100M16,32,4,137438953472,16160,6,5696,137438953472,0,0,0,0,70,1131,0,0,0,0,0,0,0,0,0,0,70,1131
0352-openb-node-0638,,T4,104,2,549755813888,15109,6,4092,549755813888,60,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0353-openb-node-0558,,T4,96,4,412316860416,15109,8,5492,412316860416,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0354-openb-node-0298,,T4,104,2,549755813888,15109,5,1900,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
