ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
858384.86,32.07,21.85,503494.01,18.81
858282.64,32.08,21.86,503494.01,18.82
858191.66,32.09,21.87,503480.89,18.83
858517.6,32.11,21.89,504069.59,18.85
858415.38,32.12,21.89,504744.74,18.88
858313.16,32.13,21.9,504749.15,18.89
858232.41,32.13,21.91,504824.23,18.9
858130.19,32.14,21.92,504824.23,18.91
858027.96,32.15,21.93,504830.8,18.92
857925.74,32.16,21.94,505380.34,18.94
857857.24,32.17,21.95,507475.23,19.03
857943.65,32.18,21.96,507492.67,19.04
857943.65,32.18,21.96,507409.51,19.03
857841.42,32.19,21.97,507402.5,19.04
857739.2,32.2,21.98,507397.28,19.05
857372.96,32.19,21.97,507137.37,19.04
857055.58,32.19,21.97,506654.05,19.03
856942.12,32.2,21.97,506107.05,19.01
857176.64,32.21,21.99,507731.86,19.08
858510.87,32.26,22.04,508834.34,19.12
858408.65,32.27,22.05,508830.24,19.13
858495.05,32.28,22.06,509522.77,19.16
858392.83,32.29,22.07,509548.18,19.17
860052.45,32.37,22.14,511418.66,19.25
860275.74,32.38,22.16,512879.95,19.31
859841.61,32.38,22.16,512986.53,19.32
860208.45,32.4,22.17,513535.03,19.34
860534.39,32.41,22.19,513535.03,19.34
860620.8,32.43,22.21,513980.19,19.37
860620.8,32.43,22.21,513978.49,19.37
860518.58,32.44,22.21,513369.65,19.35
860604.99,32.45,22.23,513411.46,19.36
860604.99,32.45,22.23,513393.97,19.36
860691.39,32.46,22.24,513393.97,19.36
860679.88,32.47,22.25,514119.48,19.4
861160.16,32.49,22.27,514517.71,19.41
861057.94,32.5,22.28,514392.93,19.42
860955.72,32.51,22.29,514400.87,19.42
861281.67,32.53,22.31,514398.07,19.43
861607.62,32.55,22.33,514402.43,19.43
861505.39,32.56,22.33,514416.54,19.44
861591.8,32.57,22.35,514416.54,19.45
861489.58,32.58,22.36,514509.23,19.46
862661.4,32.63,22.41,514088.4,19.45
862559.18,32.64,22.42,514053.13,19.45
862835.8,32.66,22.44,514055.64,19.46
862835.8,32.66,22.44,513852.51,19.45
862656.2,32.66,22.43,513741.03,19.45
862553.98,32.66,22.44,513682.61,19.45
862451.76,32.67,22.45,513708.45,19.46
862587.83,32.68,22.46,516068.91,19.55
862508.08,32.69,22.47,515870.53,19.55
862508.08,32.69,22.47,516602.56,19.58
862822.79,32.7,22.48,516791.0,19.59
862464.62,32.7,22.48,516487.01,19.58
862362.4,32.71,22.48,516486.03,19.59
861877.99,32.7,22.47,515948.53,19.57
861929.88,32.71,22.49,515798.98,19.57
862016.28,32.72,22.5,516303.92,19.6
862428.47,32.74,22.52,516287.36,19.6
862326.25,32.75,22.53,516306.24,19.61
862224.03,32.76,22.54,516304.78,19.62
862121.81,32.77,22.54,516489.28,19.63
862019.59,32.77,22.55,516466.35,19.64
861917.37,32.78,22.56,516011.43,19.63
861837.63,32.79,22.57,516640.13,19.66
861826.52,32.8,22.58,519162.36,19.76
861724.3,32.81,22.59,519203.3,19.77
862050.25,32.83,22.61,519203.3,19.77
861948.03,32.84,22.62,519203.3,19.78
861948.03,32.84,22.62,519203.3,19.78
862279.31,32.87,22.64,519978.83,19.82
862365.72,32.88,22.66,520095.72,19.83
862452.12,32.89,22.67,520095.72,19.84
862349.9,32.9,22.68,520093.58,19.84
862675.85,32.92,22.7,520367.96,19.86
863587.81,32.95,22.73,522286.51,19.93
863118.09,32.95,22.73,522112.19,19.93
863341.38,32.97,22.74,522284.96,19.94
863239.16,32.97,22.75,522488.37,19.96
863136.93,32.98,22.76,522406.19,19.96
863223.34,33.0,22.77,522473.74,19.97
863223.34,33.0,22.77,522500.05,19.97
863121.12,33.0,22.78,522371.19,19.97
863447.07,33.02,22.8,522714.13,19.99
863361.12,33.03,22.81,522982.37,20.01
863258.9,33.04,22.82,522887.19,20.01
863173.77,33.04,22.82,522751.14,20.01
863071.55,33.05,22.83,522751.14,20.02
863071.55,33.05,22.83,522351.89,20.0
862969.33,33.06,22.84,522354.91,20.01
862867.11,33.07,22.84,523158.15,20.05
862764.89,33.08,22.85,523156.63,20.06
862662.67,33.08,22.86,523264.56,20.07
862988.62,33.1,22.88,523694.38,20.09
862886.4,33.11,22.89,523684.63,20.1
862784.18,33.12,22.9,523663.67,20.1
862611.76,33.12,22.9,523946.41,20.12
862445.07,33.12,22.89,523694.36,20.11
862342.85,33.13,22.9,523652.27,20.12
863850.67,33.19,22.97,524475.61,20.15
863850.67,33.19,22.97,524799.48,20.16
863492.5,33.18,22.96,525016.09,20.17
863567.67,33.19,22.97,524055.47,20.14
863893.62,33.21,22.99,524055.47,20.15
863791.4,33.22,23.0,524199.2,20.16
863689.17,33.23,23.01,524215.51,20.17
864138.34,33.25,23.03,524166.16,20.17
865798.81,33.33,23.11,524413.23,20.19
865696.59,33.34,23.12,524397.64,20.19
865594.37,33.35,23.13,524396.99,20.2
865492.15,33.36,23.13,524496.58,20.21
865389.93,33.36,23.14,524486.39,20.22
865287.71,33.37,23.15,524959.89,20.25
865185.48,33.38,23.16,524955.53,20.26
865083.26,33.39,23.17,524878.02,20.26
866093.83,33.44,23.22,525905.05,20.3
866581.68,33.46,23.24,525661.17,20.3
866668.08,33.47,23.25,525753.79,20.31
866754.49,33.49,23.27,525736.06,20.31
866652.27,33.5,23.28,525729.15,20.32
866432.58,33.49,23.27,525734.48,20.32
866330.36,33.5,23.28,525734.48,20.33
866416.76,33.52,23.29,525734.48,20.34
866742.71,33.53,23.31,525786.13,20.34
866473.39,33.53,23.31,525786.13,20.35
866371.17,33.54,23.32,526670.65,20.39
866268.95,33.55,23.32,527046.02,20.41
866268.95,33.55,23.32,526999.07,20.41
865900.78,33.54,23.32,526981.07,20.41
865798.55,33.55,23.33,526976.77,20.42
865696.33,33.56,23.33,526851.69,20.42
865727.73,33.56,23.34,526741.86,20.42
866139.92,33.58,23.36,526618.67,20.42
866119.05,33.6,23.37,526138.66,20.41
866105.82,33.61,23.39,526017.47,20.41
866105.82,33.61,23.39,526016.68,20.41
866003.6,33.62,23.4,526016.86,20.42
865901.38,33.63,23.41,526064.06,20.43
865799.16,33.64,23.41,526063.84,20.44
865696.94,33.65,23.42,526137.68,20.45
865594.72,33.65,23.43,526171.34,20.46
865492.5,33.66,23.44,526149.18,20.46
865390.28,33.67,23.45,526223.56,20.48
865253.32,33.67,23.45,526139.14,20.47
865253.32,33.67,23.45,526102.87,20.47
865151.1,33.68,23.46,526188.09,20.48
865048.87,33.69,23.47,526185.95,20.49
864946.65,33.7,23.48,526295.1,20.5
864844.43,33.71,23.48,526534.24,20.52
864767.31,33.71,23.49,526282.45,20.51
864401.06,33.7,23.48,525971.4,20.51
864298.84,33.71,23.49,525971.49,20.51
864196.62,33.72,23.5,525967.29,20.52
864140.02,33.73,23.51,525888.57,20.53
864416.64,33.75,23.53,525888.26,20.53
864189.89,33.74,23.52,525637.13,20.52
864189.89,33.74,23.52,525637.13,20.52
864552.14,33.77,23.55,526107.52,20.55
864449.92,33.78,23.56,526107.52,20.56
864347.7,33.79,23.56,525915.1,20.56
864245.47,33.8,23.57,525915.1,20.57
864143.25,33.8,23.58,525910.29,20.57
864514.16,33.83,23.6,525602.34,20.57
864238.58,33.82,23.6,525266.47,20.56
864324.99,33.84,23.61,526347.06,20.61
864222.77,33.85,23.62,526356.92,20.61
863727.19,33.84,23.62,525778.25,20.6
864056.26,33.85,23.63,525297.61,20.58
864142.67,33.87,23.65,525811.93,20.61
864040.45,33.88,23.65,526325.39,20.64
864502.48,33.91,23.69,526603.51,20.65
864400.26,33.92,23.7,526738.02,20.67
864623.54,33.93,23.71,527334.0,20.7
864521.32,33.94,23.72,528163.41,20.74
864933.51,33.96,23.74,528163.41,20.74
864774.89,33.96,23.74,528041.03,20.74
866715.08,34.05,23.83,528301.12,20.76
866646.57,34.06,23.84,529240.49,20.8
867126.85,34.08,23.86,530124.8,20.84
867024.63,34.09,23.87,530116.28,20.84
866922.41,34.1,23.88,530039.86,20.85
867008.81,34.12,23.89,530226.4,20.86
867095.22,34.13,23.91,530226.1,20.87
866638.32,34.12,23.9,529611.62,20.85
867950.81,34.18,23.96,530235.56,20.88
867848.58,34.19,23.97,530611.54,20.9
867746.36,34.2,23.98,530762.93,20.92
867644.14,34.21,23.99,530884.02,20.93
867749.57,34.22,24.0,531374.08,20.96
867835.98,34.24,24.02,531866.0,20.98
867733.76,34.25,24.03,531633.4,20.98
867631.54,34.26,24.04,531631.3,20.99
867529.32,34.27,24.05,531767.16,21.0
867604.48,34.28,24.06,530440.02,20.96
868309.33,34.32,24.1,530548.3,20.97
868120.94,34.32,24.1,530471.91,20.97
868446.88,34.34,24.12,530705.02,20.99
868344.66,34.35,24.13,530764.13,21.0
868242.44,34.36,24.14,530752.11,21.0
868140.22,34.37,24.15,530637.63,21.01
868038.0,34.38,24.16,531002.21,21.03
867935.78,34.39,24.17,531002.21,21.04
868416.05,34.41,24.19,531325.98,21.05
868047.88,34.4,24.18,530951.02,21.04
868134.29,34.42,24.2,530807.28,21.04
868035.68,34.42,24.19,530638.48,21.04
867933.46,34.43,24.2,530614.77,21.05
867831.24,34.44,24.21,530606.07,21.05
867729.02,34.45,24.22,530722.93,21.07
867729.02,34.45,24.22,530722.93,21.07
869772.55,34.54,24.32,533258.91,21.18
869854.81,34.55,24.33,532807.31,21.17
869941.21,34.57,24.35,532808.62,21.17
869838.99,34.58,24.36,533257.18,21.2
869925.4,34.59,24.37,533459.66,21.21
869925.4,34.59,24.37,533441.32,21.21
870337.59,34.61,24.39,533441.32,21.22
870235.37,34.62,24.4,533542.84,21.23
870321.78,34.64,24.42,533587.48,21.24
870219.56,34.65,24.43,533601.87,21.25
870219.56,34.65,24.43,533584.58,21.24
870219.56,34.65,24.43,533584.58,21.24
870305.96,34.66,24.44,533491.67,21.25
870392.37,34.68,24.46,533657.22,21.26
870290.15,34.69,24.47,533657.22,21.27
870376.55,34.7,24.48,533978.32,21.29
870070.62,34.7,24.47,533616.15,21.28
870396.57,34.72,24.49,533691.95,21.29
870808.65,34.73,24.51,533768.47,21.29
870808.65,34.73,24.51,533763.99,21.29
870559.18,34.73,24.51,534013.56,21.3
872827.31,34.83,24.61,537949.89,21.47
872347.78,34.83,24.6,537470.37,21.46
872245.56,34.84,24.61,537570.72,21.47
872143.34,34.85,24.62,537580.63,21.48
872041.12,34.86,24.63,537527.29,21.48
871927.66,34.86,24.64,536728.25,21.46
873753.72,34.95,24.73,538717.29,21.55
873787.44,34.95,24.73,538636.37,21.55
874113.39,34.97,24.75,538721.93,21.55
873445.24,34.96,24.74,537959.86,21.53
873531.65,34.97,24.75,537956.27,21.54
873429.43,34.98,24.76,537956.27,21.55
873755.38,35.0,24.78,538694.79,21.58
873841.78,35.02,24.8,538693.81,21.59
873457.79,35.02,24.79,538080.23,21.57
873366.81,35.03,24.8,538455.3,21.59
873264.59,35.04,24.81,537690.75,21.57
873162.37,35.05,24.82,537542.7,21.57
873488.32,35.07,24.84,538404.18,21.61
873386.1,35.08,24.85,538403.83,21.62
873374.59,35.09,24.87,538615.22,21.64
873283.61,35.1,24.88,538508.87,21.64
873617.63,35.12,24.9,538494.68,21.65
873840.92,35.14,24.92,538568.75,21.66
873738.7,35.15,24.93,538594.93,21.67
873636.48,35.16,24.94,538300.63,21.66
873636.48,35.16,24.94,538300.63,21.66
874227.16,35.18,24.96,538874.68,21.69
874124.94,35.19,24.97,538872.03,21.69
874022.71,35.2,24.98,538853.57,21.7
873920.49,35.21,24.99,538856.33,21.71
873629.21,35.21,24.98,538483.43,21.7
873526.99,35.22,24.99,538541.29,21.71
873424.76,35.23,25.0,538581.16,21.72
873322.54,35.24,25.01,538898.42,21.74
873408.95,35.25,25.03,538898.42,21.75
873250.32,35.25,25.03,538759.22,21.75
873741.84,35.27,25.05,538603.3,21.74
873639.62,35.28,25.06,539044.41,21.77
873639.62,35.28,25.06,539044.41,21.77
873726.02,35.3,25.07,538819.02,21.77
874206.3,35.32,25.1,539674.32,21.8
874170.68,35.33,25.11,538958.08,21.78
874068.46,35.34,25.12,538957.98,21.79
874068.46,35.34,25.12,538925.18,21.79
874068.46,35.34,25.12,538925.18,21.79
874291.75,35.36,25.13,539763.7,21.83
874189.53,35.37,25.14,539773.84,21.84
874087.31,35.38,25.16,539770.31,21.85
874087.31,35.38,25.16,539770.31,21.85
874413.25,35.4,25.17,539759.46,21.85
874311.03,35.41,25.19,539754.76,21.86
873934.77,35.4,25.18,539575.26,21.86
873117.0,35.49,25.26,539575.26,21.93
873161.96,35.49,25.27,540002.32,21.95
873105.09,35.5,25.28,540007.54,21.96
873002.87,35.51,25.29,539984.92,21.96
872634.7,35.5,25.28,539573.77,21.95
872532.48,35.51,25.29,539605.43,21.96
872858.43,35.53,25.31,540472.81,22.0
872756.21,35.54,25.32,540412.26,22.01
872842.62,35.56,25.34,540412.12,22.02
872929.02,35.57,25.35,540317.57,22.02
872444.61,35.56,25.34,539810.73,22.0
872265.01,35.56,25.34,539570.1,22.0
872596.29,35.59,25.37,540202.36,22.03
872494.07,35.6,25.38,540186.94,22.04
872391.85,35.61,25.39,540142.91,22.05
872478.25,35.62,25.4,540142.91,22.05
872258.56,35.62,25.4,540203.89,22.06
872303.52,35.62,25.4,543392.67,22.19
872389.93,35.64,25.41,544386.1,22.24
873004.14,35.66,25.44,545595.64,22.29
873004.14,35.66,25.44,545670.92,22.29
872901.91,35.67,25.45,545670.92,22.3
873677.32,35.72,25.5,545489.87,22.3
873763.73,35.73,25.51,545879.95,22.32
873661.51,35.74,25.52,545873.6,22.33
874078.17,35.77,25.55,546186.15,22.35
874078.17,35.77,25.55,546186.15,22.35
873975.95,35.78,25.56,546186.15,22.36
873935.49,35.79,25.57,546118.24,22.37
874021.9,35.81,25.58,546114.86,22.37
874108.3,35.82,25.6,546094.06,22.38
874502.65,35.84,25.62,547087.54,22.42
874400.43,35.85,25.63,547092.49,22.43
874298.2,35.86,25.64,547432.16,22.46
874384.61,35.88,25.66,548899.38,22.52
875137.46,35.93,25.7,550657.89,22.61
875035.23,35.94,25.71,551644.94,22.66
874933.01,35.95,25.73,551600.1,22.66
874649.56,35.94,25.72,552376.27,22.7
874649.56,35.94,25.72,552376.27,22.7
874735.97,35.96,25.74,552376.27,22.71
874633.75,35.97,25.75,552364.28,22.72
874531.53,35.98,25.76,553061.17,22.75
874602.44,36.0,25.77,553180.4,22.77
874602.44,36.0,25.77,552872.78,22.76
874316.64,35.99,25.77,552662.37,22.75
874214.42,36.0,25.78,552662.37,22.76
874305.13,36.0,25.78,554900.41,22.85
874305.13,36.0,25.78,554900.41,22.85
874202.91,36.01,25.79,555179.9,22.87
874100.69,36.03,25.8,555175.61,22.88
873998.47,36.04,25.81,555236.06,22.89
874078.61,36.04,25.82,555037.57,22.88
873976.39,36.05,25.83,555457.95,22.91
874253.01,36.07,25.85,555879.2,22.93
874566.59,36.09,25.87,555866.03,22.94
874479.93,36.1,25.88,555505.95,22.93
874377.71,36.11,25.89,555505.95,22.94
874464.11,36.13,25.9,555428.28,22.95
874361.89,36.14,25.91,555414.02,22.95
875935.68,36.21,25.99,558814.71,23.1
876212.3,36.23,26.01,558820.25,23.11
876110.08,36.24,26.02,559073.61,23.13
876436.03,36.26,26.04,559075.86,23.13
876436.03,36.26,26.04,559060.42,23.13
877882.24,36.32,26.1,561669.39,23.24
877780.02,36.33,26.11,561672.87,23.25
877677.8,36.34,26.12,561673.96,23.26
877575.58,36.36,26.13,561799.46,23.27
877901.53,36.38,26.15,561793.66,23.28
877799.31,36.39,26.16,561782.37,23.29
877708.32,36.4,26.18,561781.16,23.3
877783.49,36.41,26.19,561295.43,23.28
877681.27,36.42,26.2,561295.43,23.29
877767.68,36.44,26.22,561268.37,23.3
877752.02,36.45,26.23,561415.35,23.32
877838.43,36.47,26.25,561690.02,23.34
877134.57,36.46,26.23,561046.51,23.32
877032.35,36.47,26.25,561373.89,23.34
877358.29,36.49,26.27,561445.98,23.35
877684.24,36.51,26.29,561429.32,23.35
877525.62,36.5,26.28,561290.12,23.35
877525.62,36.5,26.28,561636.48,23.36
877423.39,36.52,26.29,562401.99,23.41
877321.17,36.53,26.3,562254.48,23.41
877218.95,36.54,26.32,562250.32,23.42
877305.36,36.55,26.33,562300.12,23.43
877203.14,36.56,26.34,562298.03,23.44
877100.92,36.58,26.35,562482.76,23.46
877187.32,36.59,26.37,563312.4,23.5
877085.1,36.6,26.38,563270.05,23.51
876982.88,36.61,26.39,563270.05,23.52
876903.14,36.63,26.4,563125.99,23.52
877126.42,36.64,26.42,563160.28,23.53
877024.2,36.66,26.43,563140.86,23.54
878445.83,36.73,26.51,564729.48,23.61
878655.08,36.75,26.53,565482.35,23.65
878741.49,36.77,26.55,565521.07,23.66
879067.44,36.79,26.57,566073.9,23.69
879067.44,36.79,26.57,566073.9,23.69
878965.22,36.8,26.58,566073.9,23.7
879291.17,36.82,26.6,567281.69,23.76
879625.19,36.84,26.62,567541.65,23.77
879452.78,36.84,26.62,567324.49,23.77
880285.67,36.9,26.67,567554.37,23.79
879917.5,36.89,26.66,567204.49,23.78
879815.28,36.9,26.68,566502.81,23.76
879595.59,36.89,26.67,566243.77,23.75
879921.54,36.91,26.69,566186.45,23.75
879819.32,36.93,26.7,566227.71,23.76
879717.1,36.94,26.72,566223.73,23.77
879614.88,36.95,26.73,567026.78,23.82
879614.88,36.95,26.73,567087.75,23.82
879557.61,36.96,26.74,569779.38,23.94
879455.39,36.97,26.75,569790.49,23.95
879541.8,36.99,26.77,569779.32,23.96
879439.57,37.0,26.78,569754.55,23.97
879337.35,37.01,26.79,570523.74,24.01
878852.94,37.0,26.78,570521.67,24.02
878484.77,36.99,26.77,569762.8,23.99
878382.55,37.0,26.78,569722.93,24.0
878382.55,37.0,26.78,569722.93,24.0
878280.33,37.02,26.79,570355.17,24.04
878366.74,37.03,26.81,570550.52,24.05
878809.42,37.05,26.83,571355.03,24.09
878707.2,37.06,26.84,571910.85,24.12
878707.2,37.06,26.84,571887.9,24.12
878627.86,37.08,26.85,572430.52,24.16
878525.64,37.09,26.87,572430.52,24.17
878219.71,37.08,26.86,572121.03,24.16
878443.0,37.1,26.88,572959.58,24.2
878356.71,37.1,26.88,572977.57,24.2
878443.11,37.12,26.89,572986.62,24.21
878340.89,37.13,26.91,573486.71,24.24
878034.96,37.12,26.9,573351.66,24.24
878360.91,37.14,26.92,573549.88,24.25
878686.86,37.16,26.94,573549.88,24.26
878618.36,37.18,26.96,573467.46,24.27
878516.13,37.19,26.97,573713.37,24.29
878928.33,37.21,26.99,573713.0,24.29
878826.11,37.22,27.0,573826.62,24.3
878723.88,37.23,27.01,573760.83,24.31
878621.66,37.25,27.02,573751.39,24.32
878253.49,37.24,27.02,573376.43,24.31
878151.27,37.25,27.03,573597.76,24.33
878954.81,37.3,27.08,573790.95,24.35
878852.59,37.31,27.09,573790.14,24.36
878939.0,37.33,27.1,573823.81,24.37
878719.31,37.32,27.1,573398.71,24.35
879824.88,37.37,27.15,573548.28,24.36
879620.44,37.4,27.18,574012.4,24.4
879518.22,37.41,27.19,574003.65,24.41
879482.64,37.41,27.19,573907.78,24.41
879482.64,37.41,27.19,573884.11,24.41
879380.42,37.42,27.2,573426.3,24.4
879706.37,37.45,27.22,573491.88,24.41
879604.15,37.46,27.24,573484.37,24.42
878918.57,37.44,27.22,572738.5,24.4
879141.86,37.46,27.24,573626.19,24.44
879228.27,37.48,27.26,573621.26,24.45
879228.27,37.48,27.26,573621.26,24.45
879314.67,37.5,27.28,573584.88,24.46
879212.45,37.51,27.29,573577.85,24.47
879321.34,37.53,27.3,573338.79,24.47
879407.74,37.54,27.32,573355.94,24.48
879305.52,37.56,27.33,573355.94,24.49
880015.77,37.6,27.38,574154.25,24.53
880015.77,37.6,27.38,574105.01,24.53
879913.55,37.61,27.39,574933.14,24.58
879811.33,37.63,27.4,574986.8,24.59
879709.11,37.64,27.41,574986.8,24.6
879606.89,37.65,27.43,575167.46,24.62
879504.66,37.66,27.44,575151.53,24.63
879402.44,37.67,27.45,575147.35,24.64
879288.98,37.68,27.46,575284.84,24.65
879288.98,37.68,27.46,575284.84,24.65
879186.76,37.7,27.47,575278.29,24.67
879186.76,37.7,27.47,575278.29,24.67
879039.18,37.7,27.48,575547.59,24.69
878936.96,37.72,27.49,575544.04,24.7
879023.37,37.73,27.51,575537.51,24.71
878823.23,37.73,27.51,575328.82,24.7
878516.8,37.73,27.51,575518.12,24.72
878425.82,37.74,27.52,575708.68,24.73
878267.2,37.74,27.51,575806.73,24.74
878593.14,37.76,27.54,575807.02,24.75
878513.4,37.77,27.55,575751.14,24.75
878411.18,37.78,27.56,575763.21,24.77
878308.96,37.79,27.57,575818.37,24.78
878634.91,37.82,27.59,575818.37,24.78
878721.31,37.83,27.61,575818.37,24.79
878619.09,37.85,27.62,575816.17,24.8
879099.37,37.87,27.65,576327.5,24.83
879322.66,37.89,27.67,577240.54,24.87
879704.51,37.92,27.7,578367.09,24.93
879648.99,37.94,27.71,579301.74,24.98
879735.39,37.95,27.73,579301.74,24.99
879821.8,37.97,27.75,579301.74,25.0
879908.21,37.99,27.77,579301.74,25.01
879908.21,37.99,27.77,579441.65,25.02
880320.4,38.01,27.79,579647.1,25.03
880218.18,38.02,27.8,580003.49,25.05
880115.96,38.03,27.81,580044.1,25.07
880036.21,38.05,27.83,580003.06,25.08
880122.62,38.06,27.84,579994.62,25.08
880020.4,38.08,27.85,579843.57,25.09
880106.8,38.09,27.87,579956.27,25.1
880004.58,38.11,27.88,579851.43,25.11
879902.36,38.12,27.9,579843.0,25.12
879800.14,38.13,27.91,579838.58,25.13
879763.35,38.15,27.92,580492.45,25.17
879763.35,38.15,27.92,580475.15,25.17
879661.13,38.16,27.94,580475.15,25.18
879558.9,38.17,27.95,580626.89,25.2
879456.68,38.18,27.96,580626.89,25.21
879456.68,38.18,27.96,580665.99,25.21
879458.29,38.2,27.98,580567.54,25.22
879881.72,38.22,28.0,581676.18,25.27
879779.5,38.23,28.01,582573.25,25.32
880105.45,38.26,28.03,582660.1,25.33
880003.23,38.27,28.05,582663.09,25.34
879901.0,38.28,28.06,584954.15,25.45
879798.78,38.29,28.07,585025.13,25.46
880006.44,38.3,28.08,585530.89,25.48
879904.22,38.31,28.09,585527.6,25.5
879801.99,38.33,28.1,585755.62,25.52
879699.77,38.34,28.12,586298.38,25.55
880031.06,38.37,28.15,586318.16,25.56
879928.83,38.38,28.16,587267.3,25.62
879444.54,38.37,28.15,586868.87,25.61
879542.18,38.39,28.17,586762.5,25.61
879818.81,38.41,28.19,586751.15,25.62
879716.58,38.43,28.2,586741.71,25.63
880042.53,38.45,28.23,587641.35,25.67
880639.45,38.49,28.27,589035.17,25.75
881467.65,38.54,28.32,590495.71,25.82
881376.67,38.56,28.34,591396.24,25.87
881274.45,38.57,28.35,592015.89,25.91
881274.45,38.57,28.35,592015.89,25.91
881497.74,38.59,28.37,592015.89,25.92
881831.77,38.61,28.39,592043.77,25.92
881729.55,38.63,28.4,592005.49,25.93
881602.29,38.62,28.4,591931.89,25.93
881602.29,38.62,28.4,592018.26,25.94
881500.07,38.64,28.41,593132.67,26.0
881397.85,38.65,28.43,593207.11,26.01
881306.87,38.66,28.44,593369.85,26.03
881100.82,38.67,28.45,593074.46,26.03
881187.23,38.69,28.46,593073.93,26.04
881096.24,38.7,28.48,593383.42,26.06
880840.27,38.7,28.48,592729.28,26.04
880926.68,38.72,28.5,592351.99,26.04
880813.22,38.73,28.51,592675.8,26.06
880710.99,38.74,28.52,592936.94,26.08
880608.77,38.76,28.54,592490.18,26.08
880934.72,38.78,28.56,592490.18,26.08
880832.5,38.79,28.57,592954.42,26.11
881244.69,38.82,28.59,593843.8,26.16
881142.47,38.83,28.61,593852.18,26.17
882285.13,38.88,28.66,594598.99,26.2
882138.66,38.89,28.67,594884.86,26.23
882138.66,38.89,28.67,594848.8,26.22
882036.44,38.9,28.68,594868.56,26.24
882036.44,38.9,28.68,594864.28,26.24
882036.44,38.9,28.68,594833.31,26.23
881934.22,38.91,28.69,594912.04,26.25
882020.63,38.93,28.71,594761.39,26.25
882107.03,38.95,28.73,594756.2,26.26
882107.03,38.95,28.73,594909.82,26.27
881993.57,38.96,28.74,595233.64,26.29
882079.98,38.98,28.76,595207.81,26.3
881977.76,38.99,28.77,595198.15,26.31
881641.96,38.98,28.76,594521.23,26.29
882020.66,39.02,28.8,595552.02,26.35
881918.44,39.03,28.81,595542.96,26.36
881816.21,39.04,28.82,595603.37,26.37
881510.86,39.04,28.82,594924.78,26.35
881216.48,39.05,28.82,594243.15,26.33
881114.26,39.06,28.84,594243.06,26.34
881440.21,39.08,28.86,594399.43,26.35
881526.62,39.1,28.88,595038.65,26.39
881424.4,39.11,28.89,594771.4,26.39
881278.91,39.11,28.89,595628.54,26.43
881176.69,39.12,28.9,595732.21,26.45
881263.09,39.14,28.92,595732.21,26.46
881300.43,39.15,28.93,596415.09,26.5
881198.21,39.16,28.94,596358.51,26.5
881095.99,39.18,28.95,596256.09,26.51
880993.77,39.19,28.97,596255.54,26.52
881217.05,39.21,28.99,596255.66,26.53
881217.05,39.21,28.99,596251.6,26.53
881530.63,39.23,29.01,596238.41,26.54
881428.41,39.25,29.03,596981.52,26.58
881326.19,39.26,29.04,596898.35,26.59
881011.33,39.26,29.04,596209.99,26.57
880909.11,39.28,29.05,596209.97,26.58
880806.89,39.29,29.07,596206.37,26.59
880704.67,39.3,29.08,597153.95,26.65
881030.62,39.33,29.1,598134.06,26.7
880733.35,39.32,29.1,597903.71,26.69
880734.72,39.32,29.1,597919.07,26.69
880632.5,39.33,29.11,597974.85,26.71
880958.45,39.36,29.13,597974.85,26.71
881370.64,39.38,29.16,597997.54,26.72
881782.71,39.4,29.18,598774.25,26.76
881728.42,39.41,29.18,598634.76,26.75
881626.2,39.42,29.2,598623.28,26.77
881626.2,39.42,29.2,598604.17,26.77
881523.98,39.43,29.21,599110.75,26.8
882004.26,39.46,29.24,599111.77,26.8
882318.26,39.48,29.26,598997.11,26.81
882404.66,39.5,29.28,599454.21,26.84
882730.61,39.53,29.3,599476.1,26.84
882814.99,39.53,29.31,600119.47,26.87
882712.77,39.54,29.32,600124.24,26.88
883038.72,39.57,29.34,600205.48,26.89
882891.14,39.58,29.35,599963.92,26.89
882672.04,39.57,29.35,599851.29,26.89
882569.82,39.59,29.36,599852.42,26.9
882883.4,39.61,29.39,599832.66,26.91
882781.17,39.62,29.4,599853.3,26.92
882678.95,39.64,29.41,600003.15,26.94
882576.73,39.65,29.43,599927.36,26.95
882902.68,39.67,29.45,599927.36,26.96
884584.09,39.76,29.54,603100.15,27.11
884481.87,39.77,29.55,603601.13,27.14
884379.65,39.79,29.56,603601.13,27.15
884277.43,39.8,29.58,603563.23,27.16
884603.38,39.82,29.6,603642.02,27.17
884512.39,39.84,29.61,603151.54,27.16
884512.39,39.84,29.61,603169.01,27.16
884421.41,39.85,29.63,603337.58,27.18
