ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1212,6211,4382180,6212,4470180
1212,6211,4382180,6212,4470180
1212,6211,4383180,6212,4471180
1212,6211,4384180,6212,4472180
1212,6211,4385180,6212,4473180
1212,6211,4385770,6212,4473770
1212,6211,4386580,6212,4474580
1212,6211,4387050,6212,4475050
1212,6211,4388050,6212,4476050
1212,6211,4389050,6212,4477050
1212,6211,4390050,6212,4478050
1212,6211,4390510,6212,4478510
1212,6211,4390970,6212,4478970
1212,6211,4390970,6212,4478970
1212,6211,4391970,6212,4479970
1212,6211,4392970,6212,4480970
1212,6211,4392970,6212,4480970
1212,6211,4393970,6212,4481970
1212,6211,4394780,6212,4482780
1212,6211,4395780,6212,4483780
1212,6211,4396780,6212,4484780
1212,6211,4397780,6212,4485780
1212,6211,4398780,6212,4486780
1212,6211,4399010,6212,4487010
1212,6211,4400010,6212,4488010
1212,6211,4400660,6212,4488660
1212,6211,4404660,6212,4492660
1212,6211,4405660,6212,4493660
1212,6211,4406470,6212,4494470
1212,6211,4406790,6212,4494790
1212,6211,4407790,6212,4495790
1212,6211,4408790,6212,4496790
1212,6211,4409790,6212,4497790
1212,6211,4409790,6212,4497790
1212,6211,4410790,6212,4498790
1212,6211,4411790,6212,4499790
1212,6211,4411950,6212,4499950
1212,6211,4412600,6212,4500600
1212,6211,4413070,6212,4501070
1212,6211,4414070,6212,4502070
1212,6211,4414620,6212,4502620
1212,6211,4415620,6212,4503620
1212,6211,4416430,6212,4504430
1212,6211,4417430,6212,4505430
1212,6211,4418430,6212,4506430
1212,6211,4418900,6212,4506900
1212,6211,4419360,6212,4507360
1212,6211,4420360,6212,4508360
1212,6211,4420950,6212,4508950
1212,6211,4421420,6212,4509420
1212,6211,4421790,6212,4509790
1212,6211,4422790,6212,4510790
1212,6211,4423600,6212,4511600
1212,6211,4424410,6212,4512410
1212,6211,4425060,6212,4513060
1212,6211,4425060,6212,4513060
1212,6211,4426060,6212,4514060
1212,6211,4427060,6212,4515060
1212,6211,4427060,6212,4523060
1212,6211,4427280,6212,4523280
1212,6211,4428090,6212,4524090
1212,6211,4429090,6212,4525090
1212,6211,4429900,6212,4525900
1212,6211,4430550,6212,4526550
1212,6211,4431360,6212,4527360
1212,6211,4432360,6212,4528360
1212,6211,4433360,6212,4529360
1212,6211,4433680,6212,4529680
1212,6211,4434490,6212,4530490
1212,6211,4434960,6212,4530960
1212,6211,4435070,6212,4531070
1212,6211,4435880,6212,4531880
1212,6211,4436350,6212,4532350
1212,6211,4436820,6212,4532820
1212,6211,4437820,6212,4533820
1212,6211,4438820,6212,4534820
1212,6211,4439820,6212,4535820
1212,6211,4440820,6212,4536820
1212,6211,4441820,6212,4537820
1212,6211,4442630,6212,4538630
1212,6211,4443630,6212,4539630
1212,6211,4444100,6212,4540100
1212,6211,4445100,6212,4541100
1212,6211,4446100,6212,4542100
1212,6211,4447100,6212,4543100
1212,6211,4448100,6212,4544100
1212,6211,4448100,6212,4544100
1212,6211,4449100,6212,4545100
1212,6211,4450100,6212,4546100
1212,6211,4450910,6212,4546910
1212,6211,4451910,6212,4547910
1212,6211,4452910,6212,4548910
1212,6211,4453560,6212,4549560
1212,6211,4454560,6212,4550560
1212,6211,4455560,6212,4551560
1212,6211,4455560,6212,4551560
1212,6211,4456210,6212,4552210
1212,6211,4457210,6212,4553210
1212,6211,4457440,6212,4553440
1212,6211,4457910,6212,4553910
1212,6211,4458560,6212,4554560
1212,6211,4459560,6212,4555560
1212,6211,4460210,6212,4556210
1212,6211,4460680,6212,4556680
1212,6211,4461680,6212,4557680
1212,6211,4461910,6212,4557910
1212,6211,4462720,6212,4558720
1212,6211,4463720,6212,4559720
1212,6211,4464720,6212,4560720
1212,6211,4465720,6212,4561720
1212,6211,4466720,6212,4562720
1212,6211,4467190,6212,4563190
1212,6211,4467660,6212,4563660
1212,6211,4467820,6212,4563820
1212,6211,4468820,6212,4564820
1212,6211,4469820,6212,4565820
1212,6211,4469820,6212,4565820
1212,6211,4469820,6212,4565820
1212,6211,4470630,6212,4566630
1212,6211,4471630,6212,4567630
1212,6211,4472630,6212,4568630
1212,6211,4473630,6212,4569630
1212,6211,4474090,6212,4570090
1212,6211,4475090,6212,4571090
1212,6211,4475560,6212,4571560
1212,6211,4475560,6212,4571560
1212,6211,4476020,6212,4572020
1212,6211,4477020,6212,4573020
1212,6211,4477830,6212,4573830
1212,6211,4478830,6212,4574830
1212,6211,4479480,6212,4575480
1212,6211,4480480,6212,4576480
1212,6211,4481290,6212,4577290
1212,6211,4481880,6212,4577880
1212,6211,4482880,6212,4578880
1212,6211,4483880,6212,4579880
1212,6211,4484690,6212,4580690
1212,6211,4484910,6212,4580910
1212,6211,4485370,6212,4581370
1212,6211,4486370,6212,4582370
1212,6211,4487370,6212,4583370
1212,6211,4487840,6212,4583840
1212,6211,4488650,6212,4584650
1212,6211,4489110,6212,4585110
1212,6211,4490110,6212,4586110
1212,6211,4491110,6212,4587110
1212,6211,4492110,6212,4588110
1212,6211,4492340,6212,4588340
1212,6211,4493340,6212,4589340
1212,6211,4493570,6212,4589570
1212,6211,4494570,6212,4590570
1212,6211,4495570,6212,4591570
1212,6211,4496570,6212,4592570
1212,6211,4497120,6212,4593120
1212,6211,4498120,6212,4594120
1212,6211,4498440,6212,4594440
1212,6211,4499440,6212,4595440
1212,6211,4500440,6212,4596440
1212,6211,4500760,6212,4596760
1212,6211,4501760,6212,4597760
1212,6211,4502760,6212,4598760
1212,6211,4503220,6212,4599220
1212,6211,4504220,6212,4600220
1212,6211,4505220,6212,4601220
1212,6211,4506220,6212,4602220
1212,6211,4507220,6212,4603220
1212,6211,4508220,6212,4604220
1212,6211,4509220,6212,4605220
1212,6211,4510220,6212,4606220
1212,6211,4510770,6212,4606770
1212,6211,4511770,6212,4607770
1212,6211,4512770,6212,4608770
1212,6211,4513770,6212,4609770
1212,6211,4514580,6212,4610580
1212,6211,4515050,6212,4611050
1212,6211,4515370,6212,4611370
1212,6211,4516370,6212,4612370
1212,6211,4516370,6212,4612370
1212,6211,4517370,6212,4613370
1212,6211,4518020,6212,4614020
1212,6211,4519020,6212,4615020
1212,6211,4520020,6212,4616020
1212,6211,4520490,6212,4616490
1212,6211,4521490,6212,4617490
1212,6211,4521960,6212,4617960
1212,6211,4522960,6212,4618960
1212,6211,4523010,6212,4619010
1212,6211,4524010,6212,4620010
1212,6211,4525010,6212,4621010
1212,6211,4525240,6212,4621240
1212,6211,4526240,6212,4622240
1212,6211,4526710,6212,4622710
1212,6211,4527180,6212,4623180
1212,6211,4528180,6212,4624180
1212,6211,4529180,6212,4625180
1212,6211,4529650,6212,4625650
1212,6211,4529970,6212,4625970
1212,6211,4530780,6212,4626780
1212,6211,4531250,6212,4627250
1212,6211,4531900,6212,4627900
1212,6211,4531900,6212,4627900
1212,6211,4532270,6212,4628270
1212,6211,4533270,6212,4629270
1212,6211,4534270,6212,4630270
1212,6211,4535270,6212,4631270
1212,6211,4536270,6212,4632270
1212,6211,4537270,6212,4633270
1212,6211,4537740,6212,4633740
1212,6211,4538210,6212,4634210
1212,6211,4538370,6212,4634370
1212,6211,4538840,6212,4634840
1212,6211,4539840,6212,4635840
1212,6211,4540840,6212,4636840
1212,6211,4541840,6212,4637840
1212,6211,4542840,6212,4638840
1212,6211,4543840,6212,4639840
1212,6211,4544840,6212,4640840
1212,6211,4545490,6212,4641490
1212,6211,4546490,6212,4642490
1212,6211,4547490,6212,4643490
1212,6211,4548490,6212,4644490
1212,6211,4549490,6212,4645490
1212,6211,4550490,6212,4646490
1212,6211,4551490,6212,4647490
1212,6211,4552040,6212,4648040
1212,6211,4552850,6212,4648850
1212,6211,4553320,6212,4649320
1212,6211,4554130,6212,4650130
1212,6211,4554600,6212,4650600
1212,6211,4555600,6212,4651600
1212,6211,4556600,6212,4652600
1212,6211,4557410,6212,4653410
1212,6211,4558410,6212,4654410
1212,6211,4559410,6212,4655410
1212,6211,4560410,6212,4656410
1212,6211,4561410,6212,4657410
1212,6211,4562220,6212,4658220
1212,6211,4563220,6212,4659220
1212,6211,4564220,6212,4660220
1212,6211,4565220,6212,4661220
1212,6211,4565450,6212,4661450
1212,6211,4566450,6212,4662450
1212,6211,4566770,6212,4662770
1212,6211,4567580,6212,4663580
1212,6211,4568580,6212,4664580
1212,6211,4569580,6212,4665580
1212,6211,4570390,6212,4666390
1212,6211,4571390,6212,4667390
1212,6211,4572390,6212,4668390
1212,6211,4573390,6212,4669390
1212,6211,4574390,6212,4670390
1212,6211,4575390,6212,4671390
1212,6211,4576390,6212,4672390
1212,6211,4576860,6212,4672860
1212,6211,4577180,6212,4673180
1212,6211,4577410,6212,4673410
1212,6211,4578410,6212,4674410
1212,6211,4578890,6212,4674890
1212,6211,4579700,6212,4675700
1212,6211,4580510,6212,4676510
1212,6211,4580980,6212,4676980
1212,6211,4581790,6212,4677790
1212,6211,4582790,6212,4678790
1212,6211,4583790,6212,4679790
1212,6211,4583790,6212,4679790
1212,6211,4583790,6212,4679790
1212,6211,4584340,6212,4680340
1212,6211,4585340,6212,4681340
1212,6211,4585930,6212,4681930
1212,6211,4585930,6212,4681930
1212,6211,4586930,6212,4682930
1212,6211,4587740,6212,4683740
1212,6211,4588550,6212,4684550
1212,6211,4589020,6212,4685020
1212,6211,4589020,6212,4685020
1212,6211,4590020,6212,4686020
1212,6211,4591020,6212,4687020
1212,6211,4592020,6212,4688020
1212,6211,4592830,6212,4688830
1212,6211,4593830,6212,4689830
1212,6211,4593830,6212,4689830
1212,6211,4594830,6212,4690830
1212,6211,4595830,6212,4691830
1212,6211,4596150,6212,4692150
1212,6211,4597150,6212,4693150
1212,6211,4597150,6212,4693150
1212,6211,4597620,6212,4693620
1212,6211,4598090,6212,4694090
1212,6211,4598090,6212,4694090
1212,6211,4599090,6212,4695090
1212,6211,4599090,6212,4695090
1212,6211,4600090,6212,4696090
1212,6211,4601090,6212,4697090
1212,6211,4601090,6212,4697090
1212,6211,4602090,6212,4698090
1212,6211,4602900,6212,4698900
1212,6211,4603450,6212,4699450
1212,6211,4604450,6212,4700450
1212,6211,4604450,6212,4708450
1212,6211,4605450,6212,4709450
1212,6211,4606260,6212,4710260
1212,6211,4607070,6212,4711070
1212,6211,4608070,6212,4712070
1212,6211,4608070,6212,4712070
1212,6211,4609070,6212,4713070
1212,6211,4609070,6212,4713070
1212,6211,4609880,6212,4713880
1212,6211,4610340,6212,4714340
1212,6211,4611150,6212,4715150
1212,6211,4612150,6212,4716150
1212,6211,4613150,6212,4717150
1212,6211,4613800,6212,4717800
1212,6211,4614610,6212,4718610
1212,6211,4615420,6212,4719420
1212,6211,4616010,6212,4720010
1212,6211,4616470,6212,4720470
1213,6212,4616790,6212,4720790
1213,6212,4616790,6212,4720790
1213,6212,4617790,6212,4721790
1213,6212,4618020,6212,4722020
1213,6212,4619020,6212,4723020
1213,6212,4620020,6212,4724020
1213,6212,4621020,6212,4725020
1213,6212,4622020,6212,4726020
1213,6212,4622830,6212,4726830
1213,6212,4623830,6212,4727830
1213,6212,4624830,6212,4728830
1213,6212,4625830,6212,4729830
1213,6212,4626640,6212,4730640
1213,6212,4627640,6212,4731640
1213,6212,4628640,6212,4732640
1213,6212,4628640,6212,4732640
1213,6212,4629640,6212,4733640
1213,6212,4630640,6212,4734640
1213,6212,4631640,6212,4735640
1213,6212,4631640,6212,4735640
1213,6212,4632640,6212,4736640
1213,6212,4633640,6212,4737640
1213,6212,4633640,6212,4737640
1213,6212,4634640,6212,4738640
1213,6212,4634640,6212,4738640
1213,6212,4635640,6212,4739640
1213,6212,4636110,6212,4740110
1213,6212,4637110,6212,4741110
1213,6212,4637920,6212,4741920
1213,6212,4637920,6212,4741920
1213,6212,4638730,6212,4742730
1213,6212,4638730,6212,4742730
1213,6212,4639210,6212,4743210
1213,6212,4639670,6212,4743670
1213,6212,4640670,6212,4744670
1213,6212,4641670,6212,4745670
1213,6212,4641670,6212,4745670
1213,6212,4642480,6212,4746480
1213,6212,4643480,6212,4747480
1213,6212,4643710,6212,4747710
1213,6212,4644180,6212,4748180
1213,6212,4644650,6212,4748650
1213,6212,4645020,6212,4749020
1213,6212,4646020,6212,4750020
1213,6212,4647020,6212,4751020
1213,6212,4648020,6212,4752020
1213,6212,4648340,6212,4752340
1213,6212,4649340,6212,4753340
1213,6212,4650340,6212,4754340
1213,6212,4651340,6212,4755340
1213,6212,4652340,6212,4756340
1213,6212,4653340,6212,4757340
1213,6212,4654340,6212,4758340
1213,6212,4654570,6212,4758570
1213,6212,4655570,6212,4759570
1213,6212,4656570,6212,4760570
1213,6212,4657570,6212,4761570
1213,6212,4658570,6212,4762570
1213,6212,4659040,6212,4763040
1213,6212,4659150,6212,4763150
1213,6212,4659960,6212,4763960
1213,6212,4659960,6212,4763960
1213,6212,4660960,6212,4764960
1213,6212,4661430,6212,4765430
1213,6212,4662430,6212,4766430
1213,6212,4663430,6212,4767430
1213,6212,4664430,6212,4768430
1213,6212,4665430,6212,4769430
1213,6212,4666430,6212,4770430
1213,6212,4666900,6212,4770900
1213,6212,4667900,6212,4771900
1213,6212,4668900,6212,4772900
1213,6212,4668900,6212,4772900
1213,6212,4669900,6212,4773900
1213,6212,4670710,6212,4774710
1213,6212,4670940,6212,4774940
1213,6212,4671940,6212,4775940
1213,6212,4672750,6212,4776750
1213,6212,4672970,6212,4776970
1213,6212,4673970,6212,4777970
1213,6212,4674620,6212,4778620
1213,6212,4675090,6212,4779090
1213,6212,4675900,6212,4779900
1213,6212,4675900,6212,4779900
1213,6212,4676550,6212,4780550
1213,6212,4677550,6212,4781550
1213,6212,4678550,6212,4782550
1213,6212,4679020,6212,4783020
1213,6212,4679670,6212,4783670
1213,6212,4680480,6212,4784480
1213,6212,4681480,6212,4785480
1213,6212,4682480,6212,4786480
1213,6212,4682700,6212,4786700
1213,6212,4683700,6212,4787700
1213,6212,4683920,6212,4787920
1213,6212,4683920,6212,4787920
1213,6212,4684920,6212,4788920
1213,6212,4685730,6212,4789730
1213,6212,4686200,6212,4790200
1213,6212,4687200,6212,4791200
1213,6212,4687670,6212,4791670
1213,6212,4687670,6212,4791670
1213,6212,4687890,6212,4791890
1213,6212,4688540,6212,4792540
1213,6212,4688770,6212,4792770
1213,6212,4689580,6212,4793580
1213,6212,4690580,6212,4794580
1213,6212,4691580,6212,4795580
1213,6212,4692390,6212,4796390
1213,6212,4693390,6212,4797390
1213,6212,4694200,6212,4798200
1213,6212,4695200,6212,4799200
1213,6212,4696200,6212,4800200
1213,6212,4696520,6212,4800520
1213,6212,4696990,6212,4800990
1213,6212,4697990,6212,4801990
1213,6212,4698640,6212,4802640
1213,6212,4699640,6212,4803640
1213,6212,4700450,6212,4804450
1213,6212,4700450,6212,4804450
1213,6212,4700770,6212,4804770
1213,6212,4701770,6212,4805770
1213,6212,4701770,6212,4805770
1213,6212,4702240,6212,4806240
1213,6212,4702710,6212,4806710
1213,6212,4703030,6212,4807030
1213,6212,4703350,6212,4807350
1213,6212,4704350,6212,4808350
1213,6212,4705160,6212,4809160
1213,6212,4706160,6212,4810160
1213,6212,4707160,6212,4811160
1213,6212,4707970,6212,4811970
1213,6212,4708780,6212,4812780
1213,6212,4709780,6212,4813780
1213,6212,4710780,6212,4814780
1213,6212,4711780,6212,4815780
1213,6212,4712250,6212,4816250
1213,6212,4713250,6212,4817250
1213,6212,4714060,6212,4818060
1213,6212,4715060,6212,4819060
1213,6212,4715520,6212,4819520
1213,6212,4716520,6212,4820520
1213,6212,4716990,6212,4820990
1213,6212,4717800,6212,4821800
1213,6212,4718800,6212,4822800
1213,6212,4719610,6212,4823610
1213,6212,4719930,6212,4823930
1213,6212,4720930,6212,4824930
1213,6212,4721740,6212,4825740
1213,6212,4722290,6212,4826290
1213,6212,4722290,6212,4826290
1213,6212,4723290,6212,4827290
1213,6212,4724100,6212,4828100
1213,6212,4724750,6212,4828750
1213,6212,4724750,6212,4828750
1213,6212,4725560,6212,4829560
1213,6212,4726560,6212,4830560
1213,6212,4726560,6212,4830560
1213,6212,4727030,6212,4831030
1213,6212,4727680,6212,4831680
1213,6212,4728680,6212,4832680
1213,6212,4729150,6212,4833150
1213,6212,4730150,6212,4834150
1213,6212,4730150,6212,4834150
1213,6212,4731150,6212,4835150
1213,6212,4732150,6212,4836150
1213,6212,4732470,6212,4836470
1213,6212,4732790,6212,4836790
1213,6212,4733110,6212,4837110
1213,6212,4734110,6212,4838110
1213,6212,4735110,6212,4839110
1213,6212,4736110,6212,4840110
1213,6212,4737110,6212,4841110
1213,6212,4737270,6212,4841270
1213,6212,4738270,6212,4842270
1213,6212,4738740,6212,4842740
1213,6212,4739550,6212,4843550
1213,6212,4740360,6212,4844360
1213,6212,4741360,6212,4845360
1213,6212,4741680,6212,4845680
1213,6212,4742150,6212,4846150
1213,6212,4742960,6212,4846960
1213,6212,4743430,6212,4847430
1213,6212,4744430,6212,4848430
1213,6212,4744750,6212,4848750
1213,6212,4745300,6212,4849300
1213,6212,4746300,6212,4850300
1213,6212,4747300,6212,4851300
1213,6212,4748300,6212,4852300
1213,6212,4749300,6212,4853300
1213,6212,4749620,6212,4853620
1213,6212,4750620,6212,4854620
1213,6212,4751620,6212,4855620
1213,6212,4752620,6212,4856620
1213,6212,4752850,6212,4856850
1213,6212,4753850,6212,4857850
1213,6212,4754850,6212,4858850
1213,6212,4755850,6212,4859850
1213,6212,4756320,6212,4860320
1213,6212,4757320,6212,4861320
1213,6212,4757790,6212,4861790
1213,6212,4758790,6212,4862790
1213,6212,4759790,6212,4863790
1213,6212,4760600,6212,4864600
1213,6212,4761600,6212,4865600
1213,6212,4762600,6212,4866600
1213,6212,4763600,6212,4867600
1213,6212,4763760,6212,4867760
1213,6212,4763760,6212,4867760
1213,6212,4764230,6212,4868230
1213,6212,4764700,6212,4868700
1213,6212,4765160,6212,4869160
1213,6212,4766160,6212,4870160
1213,6212,4766160,6212,4870160
1213,6212,4766640,6212,4870640
1213,6212,4767450,6212,4871450
1213,6212,4768260,6212,4872260
1213,6212,4768730,6212,4872730
1213,6212,4769050,6212,4873050
1213,6212,4770050,6212,4874050
1213,6212,4771050,6212,4875050
1213,6212,4771860,6212,4875860
1213,6212,4772330,6212,4876330
1213,6212,4773330,6212,4877330
1213,6212,4773650,6212,4877650
1213,6212,4774650,6212,4878650
1213,6212,4775110,6212,4879110
1213,6212,4775920,6212,4879920
1213,6212,4775920,6212,4879920
1213,6212,4776390,6212,4880390
1213,6212,4777390,6212,4881390
1213,6212,4777500,6212,4881500
1213,6212,4778500,6212,4882500
1213,6212,4779500,6212,4883500
1213,6212,4780500,6212,4884500
1213,6212,4780970,6212,4884970
1213,6212,4781970,6212,4885970
1213,6212,4782970,6212,4886970
1213,6212,4783970,6212,4887970
1213,6212,4784970,6212,4888970
1213,6212,4785440,6212,4889440
1213,6212,4785670,6212,4889670
1213,6212,4786670,6212,4890670
1213,6212,4786990,6212,4890990
1213,6212,4787310,6212,4891310
1213,6212,4787310,6212,4891310
1213,6212,4788310,6212,4892310
1213,6212,4789310,6212,4893310
1213,6212,4789310,6212,4893310
1213,6212,4790310,6212,4894310
1213,6212,4790310,6212,4894310
1213,6212,4791310,6212,4895310
1213,6212,4792310,6212,4896310
1213,6212,4792630,6212,4896630
1213,6212,4792630,6212,4904630
1213,6212,4793630,6212,4905630
1213,6212,4794630,6212,4906630
1213,6212,4795280,6212,4907280
1213,6212,4796280,6212,4908280
1213,6212,4797280,6212,4909280
1213,6212,4798280,6212,4910280
1213,6212,4798600,6212,4910600
1213,6212,4798830,6212,4910830
1213,6212,4799830,6212,4911830
1213,6212,4799830,6212,4911830
1213,6212,4799830,6212,4911830
1213,6212,4800830,6212,4912830
1213,6212,4801830,6212,4913830
1213,6212,4802830,6212,4914830
1213,6212,4803150,6212,4915150
1213,6212,4804150,6212,4916150
1213,6212,4805150,6212,4917150
1213,6212,4805960,6212,4917960
1213,6212,4806960,6212,4918960
1213,6212,4807960,6212,4919960
1213,6212,4808960,6212,4920960
1213,6212,4809770,6212,4921770
1213,6212,4810770,6212,4922770
1213,6212,4811770,6212,4923770
1213,6212,4812580,6212,4924580
1213,6212,4813390,6212,4925390
1213,6212,4814390,6212,4926390
1213,6212,4815200,6212,4927200
1213,6212,4816200,6212,4928200
1213,6212,4817200,6212,4929200
1213,6212,4817660,6212,4929660
1213,6212,4817980,6212,4929980
1213,6212,4818450,6212,4930450
1213,6212,4818770,6212,4930770
1213,6212,4819770,6212,4931770
1213,6212,4819770,6212,4931770
1213,6212,4820770,6212,4932770
1213,6212,4821770,6212,4933770
1213,6212,4821770,6212,4933770
1213,6212,4822770,6212,4934770
1213,6212,4823770,6212,4935770
1213,6212,4824240,6212,4936240
1213,6212,4825240,6212,4937240
1213,6212,4826240,6212,4938240
1213,6212,4827240,6212,4939240
1213,6212,4828050,6212,4940050
1213,6212,4829050,6212,4941050
1213,6212,4829370,6212,4941370
1213,6212,4830180,6212,4942180
1213,6212,4831180,6212,4943180
1213,6212,4831990,6212,4943990
1213,6212,4832990,6212,4944990
1213,6212,4832990,6212,4944990
1213,6212,4833800,6212,4945800
1213,6212,4834610,6212,4946610
1213,6212,4835610,6212,4947610
1213,6212,4836610,6212,4948610
1213,6212,4837610,6212,4949610
1213,6212,4837610,6212,4949610
1213,6212,4838260,6212,4950260
1213,6212,4838730,6212,4950730
1213,6212,4839730,6212,4951730
1213,6212,4840200,6212,4952200
1213,6212,4841200,6212,4953200
1213,6212,4842010,6212,4954010
1213,6212,4842560,6212,4954560
1213,6212,4843560,6212,4955560
1213,6212,4844560,6212,4956560
1213,6212,4845560,6212,4957560
1213,6212,4846370,6212,4958370
1213,6212,4846530,6212,4958530
1213,6212,4847530,6212,4959530
1213,6212,4848530,6212,4960530
1213,6212,4848530,6212,4960530
1213,6212,4849530,6212,4961530
1213,6212,4850080,6212,4962080
1213,6212,4850400,6212,4962400
1213,6212,4851400,6212,4963400
1213,6212,4852400,6212,4964400
1213,6212,4852860,6212,4964860
1213,6212,4853670,6212,4965670
1213,6212,4854670,6212,4966670
1213,6212,4855670,6212,4967670
1213,6212,4856670,6212,4968670
1213,6212,4857320,6212,4969320
1213,6212,4857690,6212,4969690
1213,6212,4857690,6212,4969690
1213,6212,4858160,6212,4970160
1213,6212,4858630,6212,4970630
1213,6212,4858630,6212,4970630
1213,6212,4859630,6212,4971630
1213,6212,4860630,6212,4972630
1213,6212,4861630,6212,4973630
1213,6212,4862440,6212,4974440
1213,6212,4862900,6212,4974900
1213,6212,4862900,6212,4974900
1213,6212,4863900,6212,4975900
1213,6212,4864710,6212,4976710
1213,6212,4865360,6212,4977360
1213,6212,4866170,6212,4978170
1213,6212,4867170,6212,4979170
1213,6212,4867330,6212,4979330
1213,6212,4868330,6212,4980330
1213,6212,4868880,6212,4980880
1213,6212,4869880,6212,4981880
1213,6212,4870880,6212,4982880
1213,6212,4871880,6212,4983880
1213,6212,4872880,6212,4984880
1213,6212,4873880,6212,4985880
1213,6212,4874880,6212,4986880
1213,6212,4874880,6212,4986880
1213,6212,4874880,6212,4994880
1213,6212,4875690,6212,4995690
1213,6212,4876690,6212,4996690
1213,6212,4877690,6212,4997690
1213,6212,4878690,6212,4998690
1213,6212,4879500,6212,4999500
1213,6212,4879970,6212,4999970
1213,6212,4880970,6212,5000970
1213,6212,4881970,6212,5001970
1213,6212,4882780,6212,5002780
1213,6212,4883780,6212,5003780
1213,6212,4884780,6212,5004780
1213,6212,4885250,6212,5005250
1213,6212,4886250,6212,5006250
1213,6212,4887250,6212,5007250
1213,6212,4887250,6212,5007250
1213,6212,4888250,6212,5008250
1213,6212,4889250,6212,5009250
1213,6212,4889720,6212,5009720
1213,6212,4890720,6212,5010720
1213,6212,4891720,6212,5011720
1213,6212,4892190,6212,5012190
1213,6212,4893190,6212,5013190
1213,6212,4894000,6212,5014000
1213,6212,4895000,6212,5015000
1213,6212,4895810,6212,5015810
1213,6212,4895810,6212,5015810
1213,6212,4896810,6212,5016810
1213,6212,4897810,6212,5017810
1213,6212,4898810,6212,5018810
1213,6212,4899620,6212,5019620
1213,6212,4900620,6212,5020620
1213,6212,4901620,6212,5021620
1213,6212,4902090,6212,5022090
1213,6212,4902900,6212,5022900
1213,6212,4902900,6212,5022900
1213,6212,4903370,6212,5023370
1213,6212,4903960,6212,5023960
1213,6212,4903960,6212,5023960
1213,6212,4904960,6212,5024960
1213,6212,4905960,6212,5025960
1213,6212,4906960,6212,5026960
1213,6212,4907420,6212,5027420
1213,6212,4907970,6212,5027970
1213,6212,4908970,6212,5028970
1213,6212,4909970,6212,5029970
1213,6212,4909970,6212,5037970
1213,6212,4910780,6212,5038780
1213,6212,4911590,6212,5039590
1213,6212,4912590,6212,5040590
1213,6212,4913060,6212,5041060
1213,6212,4913520,6212,5041520
1213,6212,4914520,6212,5042520
1213,6212,4915520,6212,5043520
1213,6212,4915990,6212,5043990
1213,6212,4916210,6212,5044210
1213,6212,4916210,6212,5044210
1213,6212,4916680,6212,5044680
1213,6212,4916840,6212,5044840
1213,6212,4917840,6212,5045840
1213,6212,4918310,6212,5046310
1213,6212,4918470,6212,5046470
1213,6212,4919470,6212,5047470
1213,6212,4920060,6212,5048060
1213,6212,4920060,6212,5048060
1213,6212,4920610,6212,5048610
1213,6212,4921200,6212,5049200
1213,6212,4922010,6212,5050010
1213,6212,4923010,6212,5051010
1213,6212,4923010,6212,5051010
1213,6212,4923480,6212,5051480
1213,6212,4923480,6212,5051480
1213,6212,4923480,6212,5051480
1213,6212,4924480,6212,5052480
1213,6212,4924940,6212,5052940
1213,6212,4925410,6212,5053410
1213,6212,4926410,6212,5054410
1213,6212,4926880,6212,5054880
1213,6212,4927690,6212,5055690
1213,6212,4928040,6212,5056040
1213,6212,4928500,6212,5056500
1213,6212,4929500,6212,5057500
1213,6212,4929970,6212,5057970
1213,6212,4930970,6212,5058970
1213,6212,4931970,6212,5059970
1213,6212,4932970,6212,5060970
1213,6212,4932970,6212,5060970
1213,6212,4933440,6212,5061440
1213,6212,4934250,6212,5062250
1213,6212,4935250,6212,5063250
1213,6212,4935250,6212,5063250
1213,6212,4936250,6212,5064250
1213,6212,4936250,6212,5064250
1213,6212,4936710,6212,5064710
1213,6212,4937710,6212,5065710
1213,6212,4938710,6212,5066710
1213,6212,4939180,6212,5067180
1213,6212,4940180,6212,5068180
1213,6212,4941180,6212,5069180
1213,6212,4941990,6212,5069990
1213,6212,4942460,6212,5070460
1213,6212,4943110,6212,5071110
1213,6212,4943920,6212,5071920
1213,6212,4944920,6212,5072920
1213,6212,4945920,6212,5073920
1213,6212,4946920,6212,5074920
1213,6212,4946920,6212,5074920
1213,6212,4947920,6212,5075920
1213,6212,4948390,6212,5076390
1213,6212,4949390,6212,5077390
1213,6212,4950390,6212,5078390
1213,6212,4951390,6212,5079390
1213,6212,4952200,6212,5080200
1213,6212,4952670,6212,5080670
1213,6212,4953480,6212,5081480
1213,6212,4954070,6212,5082070
1213,6212,4954880,6212,5082880
