ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
596876.06,25.46,6.61,230145.62,9.82
596683.47,25.46,6.61,230119.3,9.82
596490.88,25.47,6.62,230101.27,9.82
596490.88,25.47,6.62,230101.27,9.82
596298.29,25.47,6.62,230152.09,9.83
596105.7,25.47,6.62,230094.28,9.83
595913.1,25.47,6.62,230406.49,9.85
595913.1,25.47,6.62,230391.28,9.85
595759.5,25.48,6.63,230206.74,9.85
595527.92,25.48,6.63,230065.4,9.84
595527.92,25.48,6.63,230080.93,9.84
595692.85,25.49,6.64,230080.72,9.85
595500.26,25.5,6.65,230048.33,9.85
595500.26,25.5,6.65,230048.33,9.85
595500.26,25.5,6.65,230037.67,9.85
595307.67,25.5,6.65,230073.88,9.85
595439.55,25.51,6.66,230359.82,9.87
595439.55,25.51,6.66,230359.82,9.87
595246.96,25.51,6.66,230165.23,9.87
595087.42,25.52,6.67,230168.49,9.87
595087.42,25.52,6.67,230181.25,9.87
595087.42,25.52,6.67,230181.25,9.87
594894.83,25.52,6.67,230144.54,9.87
595161.96,25.54,6.69,231435.2,9.93
594969.37,25.54,6.69,231698.08,9.95
594776.78,25.54,6.69,231596.06,9.95
594776.78,25.54,6.69,231596.06,9.95
594574.77,25.55,6.69,231099.34,9.93
594416.31,25.54,6.69,230941.38,9.92
594128.82,25.53,6.68,230373.82,9.9
592621.14,25.56,6.71,230314.99,9.93
592386.79,25.56,6.71,230704.81,9.95
592386.79,25.56,6.71,230705.32,9.95
592626.91,25.57,6.72,230682.72,9.95
592467.37,25.58,6.73,230681.83,9.96
592274.78,25.58,6.73,230653.85,9.96
592082.19,25.58,6.73,230703.27,9.97
591889.6,25.59,6.73,230656.09,9.97
591889.6,25.59,6.73,230656.09,9.97
591633.83,25.58,6.73,232350.29,10.05
591633.83,25.58,6.73,232370.91,10.05
591629.2,25.59,6.74,232558.97,10.06
591455.46,25.59,6.74,232709.07,10.07
591455.46,25.59,6.74,232769.73,10.07
591455.46,25.59,6.74,232769.73,10.07
591723.89,25.61,6.76,233275.31,10.1
591556.93,25.61,6.76,233079.91,10.09
591830.1,25.63,6.78,233085.23,10.09
591825.47,25.64,6.79,233063.68,10.1
591632.88,25.64,6.79,233044.71,10.1
591632.88,25.64,6.79,233066.98,10.1
591632.88,25.64,6.79,233066.98,10.1
591440.29,25.64,6.79,233151.62,10.11
591230.71,25.64,6.79,232897.27,10.1
591230.71,25.64,6.79,232897.27,10.1
591226.08,25.65,6.79,232839.66,10.1
591033.49,25.65,6.8,232802.83,10.1
591028.87,25.66,6.81,233592.04,10.14
590745.4,25.65,6.8,233321.51,10.13
590552.81,25.65,6.8,233293.74,10.13
590180.1,25.64,6.79,233146.83,10.13
590037.2,25.65,6.79,232318.23,10.1
590284.01,25.66,6.81,232496.19,10.11
590094.61,25.66,6.81,232188.86,10.1
590123.03,25.67,6.82,232199.5,10.1
589930.44,25.68,6.83,232162.42,10.11
589737.85,25.68,6.83,232203.9,10.11
589737.85,25.68,6.83,232181.62,10.11
589545.26,25.68,6.83,232148.59,10.11
589352.67,25.69,6.83,232136.11,10.12
589348.04,25.69,6.84,232376.23,10.13
589155.45,25.7,6.85,232394.58,10.14
588962.86,25.7,6.85,232444.74,10.14
588962.86,25.7,6.85,232444.74,10.14
588803.32,25.7,6.85,232443.84,10.15
588610.73,25.71,6.86,232418.6,10.15
588942.77,25.73,6.87,232478.41,10.15
588750.18,25.73,6.88,232444.08,10.16
588433.3,25.72,6.87,232403.3,10.16
588240.7,25.72,6.87,232783.9,10.18
588048.11,25.73,6.87,232707.94,10.18
588321.28,25.74,6.89,232713.32,10.18
588128.69,25.75,6.89,232676.08,10.19
588124.07,25.75,6.9,232730.92,10.19
587940.9,25.76,6.91,232470.59,10.18
587940.9,25.76,6.91,232470.59,10.18
587738.89,25.76,6.91,232615.65,10.2
587734.26,25.77,6.92,232588.8,10.2
587541.67,25.77,6.92,232554.04,10.2
587673.55,25.79,6.93,233086.02,10.23
587379.08,25.78,6.92,232570.68,10.21
587186.49,25.78,6.93,233260.36,10.24
586823.77,25.77,6.92,232675.46,10.22
586631.18,25.77,6.92,233010.62,10.24
586631.18,25.77,6.92,233010.62,10.24
586796.11,25.79,6.93,233010.42,10.24
586638.15,25.78,6.93,232852.72,10.23
586445.55,25.78,6.93,232825.86,10.24
586440.93,25.79,6.94,232816.98,10.24
586246.19,25.79,6.93,232885.6,10.24
586053.59,25.79,6.94,232845.03,10.25
586238.93,25.8,6.95,233163.44,10.26
586046.34,25.81,6.96,233034.84,10.26
585892.73,25.81,6.96,232937.91,10.26
585849.12,25.82,6.97,233688.0,10.3
585689.58,25.82,6.97,233691.26,10.3
585689.58,25.82,6.97,233717.77,10.3
585496.99,25.83,6.97,233688.37,10.31
585492.36,25.83,6.98,233677.12,10.31
585487.74,25.84,6.99,233710.59,10.32
585295.15,25.85,7.0,233688.66,10.32
585105.18,25.84,6.99,233487.26,10.31
584912.59,25.84,6.99,233467.66,10.32
584907.96,25.85,7.0,233464.29,10.32
584907.96,25.85,7.0,233502.84,10.32
584907.96,25.85,7.0,233502.84,10.32
584715.37,25.86,7.0,234054.36,10.35
584555.83,25.86,7.01,234060.53,10.35
584741.17,25.88,7.02,234022.07,10.36
584548.57,25.88,7.03,234062.2,10.36
584548.57,25.88,7.03,234062.2,10.36
584355.98,25.88,7.03,234028.59,10.37
584351.36,25.89,7.04,234011.95,10.37
584158.77,25.89,7.04,234284.82,10.38
583966.18,25.9,7.04,234085.52,10.38
584206.3,25.91,7.06,234987.89,10.42
584046.76,25.92,7.07,234978.39,10.43
583854.17,25.92,7.07,234953.85,10.43
583661.57,25.92,7.07,235111.64,10.44
583883.78,25.94,7.09,234969.82,10.44
583691.19,25.94,7.09,235075.66,10.45
583318.48,25.93,7.08,234647.78,10.43
583318.48,25.93,7.08,234647.78,10.43
583469.21,25.94,7.09,235995.45,10.49
583742.38,25.96,7.11,236000.83,10.5
583742.38,25.96,7.11,236000.83,10.5
583369.66,25.95,7.1,235972.03,10.5
583169.8,25.94,7.09,235829.74,10.49
582977.21,25.95,7.1,236210.71,10.51
582977.21,25.95,7.1,236210.71,10.51
582784.62,25.95,7.1,236076.73,10.51
582784.62,25.95,7.1,236076.73,10.51
582723.91,25.95,7.1,236165.8,10.52
582723.91,25.95,7.1,236165.8,10.52
582723.91,25.95,7.1,236165.8,10.52
582467.16,25.95,7.1,235360.76,10.49
582312.27,25.96,7.1,235285.37,10.49
582055.43,25.96,7.1,235075.46,10.48
581895.88,25.96,7.11,235070.79,10.49
582227.93,25.98,7.13,235044.22,10.49
581733.29,25.96,7.11,235104.57,10.49
581719.24,25.97,7.12,236634.07,10.57
581904.58,25.99,7.14,236582.78,10.57
581748.5,25.98,7.13,236455.83,10.56
581748.5,25.98,7.13,236453.36,10.56
581988.63,26.0,7.15,236437.4,10.56
581796.04,26.0,7.15,236746.04,10.58
581603.45,26.0,7.15,236555.77,10.58
581249.58,25.99,7.14,237471.71,10.62
581047.56,26.0,7.15,236902.34,10.6
580850.89,26.0,7.15,236882.63,10.6
580714.45,26.01,7.15,235962.02,10.57
580714.45,26.01,7.15,235962.02,10.57
580554.91,26.01,7.16,235965.28,10.57
580550.28,26.02,7.17,235945.69,10.57
580545.66,26.03,7.18,235925.41,10.58
580252.38,26.02,7.17,235639.49,10.57
580059.79,26.02,7.17,235687.59,10.57
579867.2,26.03,7.17,235661.13,10.58
579862.57,26.03,7.18,235630.0,10.58
580271.77,26.06,7.2,236494.29,10.62
580267.15,26.06,7.21,236898.81,10.64
580107.6,26.07,7.22,236904.99,10.65
579915.01,26.07,7.22,236869.94,10.65
579722.42,26.08,7.22,236860.64,10.65
579535.43,26.07,7.22,236735.82,10.65
579342.84,26.07,7.22,236754.25,10.66
579582.96,26.09,7.24,236867.28,10.66
579582.96,26.09,7.24,236867.28,10.66
579409.22,26.09,7.24,237922.8,10.72
579409.22,26.09,7.24,237922.8,10.72
579249.67,26.1,7.25,237928.98,10.72
579249.67,26.1,7.25,237928.98,10.72
579057.08,26.1,7.25,237888.76,10.72
579057.08,26.1,7.25,238001.34,10.73
578864.49,26.1,7.25,238091.29,10.74
578864.49,26.1,7.25,238091.29,10.74
578864.49,26.1,7.25,238091.29,10.74
578671.9,26.11,7.26,238048.53,10.74
578487.7,26.11,7.26,237298.03,10.71
578698.94,26.13,7.28,238007.64,10.75
578698.94,26.13,7.28,237998.82,10.74
578506.35,26.13,7.28,238011.78,10.75
578313.76,26.13,7.28,238135.66,10.76
578121.17,26.14,7.28,238062.04,10.76
577928.57,26.14,7.29,237926.85,10.76
577769.03,26.14,7.29,237930.11,10.77
577576.44,26.15,7.3,237897.98,10.77
577383.85,26.15,7.3,237921.97,10.78
577379.22,26.16,7.31,237898.59,10.78
577186.63,26.16,7.31,237981.24,10.79
577186.63,26.16,7.31,237981.24,10.79
577186.63,26.16,7.31,237981.24,10.79
577186.63,26.16,7.31,237981.24,10.79
577186.63,26.16,7.31,237981.24,10.79
576994.04,26.17,7.31,238060.09,10.8
576994.04,26.17,7.31,238060.09,10.8
576840.43,26.17,7.32,238036.83,10.8
576939.29,26.18,7.33,238390.43,10.82
576779.74,26.19,7.34,238383.1,10.82
576911.63,26.2,7.35,238357.83,10.83
576719.04,26.2,7.35,238484.73,10.84
576850.92,26.22,7.37,238424.18,10.84
577099.21,26.23,7.38,239294.55,10.88
577094.58,26.24,7.39,238833.61,10.86
576911.42,26.25,7.4,238455.5,10.85
576613.73,26.24,7.39,239595.23,10.9
576431.16,26.23,7.38,239394.34,10.9
576207.06,26.24,7.38,239087.99,10.89
576207.06,26.24,7.38,239087.99,10.89
576047.51,26.24,7.39,239084.87,10.89
576287.64,26.26,7.41,239056.57,10.89
575914.92,26.25,7.39,239153.94,10.9
575914.92,26.25,7.39,239153.94,10.9
575722.33,26.25,7.4,239268.52,10.91
575722.33,26.25,7.4,239268.52,10.91
575722.33,26.25,7.4,239268.52,10.91
575717.7,26.26,7.41,239091.87,10.9
575525.11,26.26,7.41,239475.19,10.93
575525.11,26.26,7.41,239475.19,10.93
575365.57,26.27,7.41,239466.93,10.93
575605.69,26.28,7.43,239497.75,10.94
575605.69,26.28,7.43,239497.75,10.94
575413.1,26.29,7.43,239471.96,10.94
575124.8,26.28,7.43,239222.93,10.93
575120.18,26.29,7.44,239378.01,10.94
575360.3,26.3,7.45,239449.49,10.95
575360.3,26.3,7.45,239496.12,10.95
575195.98,26.31,7.46,239618.78,10.96
575199.75,26.32,7.47,240255.77,10.99
574918.42,26.32,7.47,239890.97,10.98
574918.42,26.32,7.47,239859.12,10.98
574758.87,26.32,7.47,239858.22,10.99
574424.07,26.31,7.46,239415.28,10.97
574424.07,26.31,7.46,239499.35,10.97
574424.07,26.31,7.46,239499.35,10.97
574125.68,26.3,7.45,239196.94,10.96
574125.68,26.3,7.45,239196.94,10.96
574257.56,26.32,7.46,239165.23,10.96
574135.0,26.32,7.46,241102.43,11.05
573942.41,26.32,7.47,241160.99,11.06
573937.79,26.33,7.48,241095.73,11.06
573937.79,26.33,7.48,241095.73,11.06
573745.2,26.33,7.48,241105.43,11.07
573552.61,26.34,7.48,241232.85,11.08
573693.91,26.35,7.5,242023.97,11.12
573693.91,26.35,7.5,242020.06,11.12
573491.9,26.35,7.5,241907.42,11.12
573367.98,26.36,7.51,241041.4,11.08
573367.98,26.36,7.51,241019.54,11.08
573073.51,26.35,7.5,240697.53,11.07
572945.46,26.35,7.5,239827.54,11.03
572789.5,26.34,7.49,239704.52,11.02
573070.84,26.36,7.51,239702.43,11.03
572878.25,26.36,7.51,239724.5,11.03
572878.25,26.36,7.51,239749.62,11.03
572878.25,26.36,7.51,239738.01,11.03
572685.66,26.37,7.52,239697.47,11.04
572685.66,26.37,7.52,239697.47,11.04
572493.07,26.37,7.52,239681.83,11.04
572300.48,26.37,7.52,239675.35,11.05
572295.85,26.38,7.53,239670.48,11.05
572291.22,26.39,7.54,240365.37,11.09
572286.6,26.4,7.55,240615.76,11.1
572094.16,26.4,7.55,240452.63,11.09
571733.28,26.39,7.53,240142.23,11.08
572129.09,26.41,7.56,240036.83,11.08
572129.09,26.41,7.56,240036.83,11.08
572091.71,26.42,7.56,240032.22,11.08
572364.88,26.43,7.58,240037.55,11.09
572364.88,26.43,7.58,240079.2,11.09
572360.25,26.44,7.59,240057.65,11.09
572124.2,26.44,7.59,239918.71,11.09
572256.08,26.45,7.6,239969.33,11.09
572063.49,26.45,7.6,239943.84,11.1
572063.49,26.45,7.6,239964.34,11.1
571870.9,26.46,7.61,239915.84,11.1
571711.35,26.46,7.61,239912.72,11.1
571518.76,26.47,7.61,240021.09,11.12
571518.76,26.47,7.61,240021.09,11.12
571518.76,26.47,7.61,240006.58,11.11
571243.14,26.46,7.61,240956.89,11.16
571229.09,26.47,7.62,240667.44,11.15
571051.7,26.47,7.62,240662.09,11.16
570859.11,26.47,7.62,240634.06,11.16
570859.11,26.47,7.62,240650.39,11.16
570666.52,26.48,7.63,240902.49,11.18
570661.89,26.49,7.64,240830.83,11.18
570552.14,26.48,7.63,240723.94,11.17
570547.52,26.49,7.64,240594.2,11.17
570354.92,26.5,7.64,240541.13,11.17
570354.92,26.5,7.64,240541.13,11.17
570162.33,26.5,7.65,241039.07,11.2
570384.54,26.52,7.67,241193.7,11.21
570412.96,26.53,7.68,241204.34,11.22
570127.89,26.52,7.67,241030.69,11.21
569935.3,26.52,7.67,240993.6,11.21
569742.71,26.53,7.67,241033.56,11.22
569550.12,26.53,7.68,241015.83,11.23
569550.12,26.53,7.68,241015.83,11.23
569357.53,26.53,7.68,240978.4,11.23
569597.66,26.55,7.7,241009.1,11.23
569405.07,26.55,7.7,241565.19,11.26
569011.79,26.54,7.69,241252.08,11.25
568658.5,26.53,7.68,240720.29,11.23
568456.49,26.53,7.68,240904.14,11.24
568456.49,26.53,7.68,240904.14,11.24
568729.66,26.55,7.7,240909.47,11.25
568537.06,26.55,7.7,240872.29,11.25
568344.47,26.56,7.71,240940.72,11.26
568151.88,26.56,7.71,240889.48,11.26
567926.92,26.55,7.7,240863.12,11.26
567734.33,26.56,7.71,241011.53,11.27
567974.45,26.58,7.72,240978.85,11.28
567781.86,26.58,7.73,240917.63,11.28
567589.27,26.58,7.73,241498.85,11.31
567429.73,26.59,7.74,241505.03,11.32
566858.92,26.59,7.73,240285.55,11.27
566666.33,26.59,7.74,240249.07,11.27
566666.33,26.59,7.74,240249.07,11.27
566473.74,26.59,7.74,240304.99,11.28
566281.15,26.6,7.74,240260.39,11.28
566088.56,26.6,7.75,240387.81,11.3
566088.56,26.6,7.75,240387.81,11.3
566088.56,26.6,7.75,240387.81,11.3
565895.97,26.6,7.75,240248.34,11.29
565891.34,26.61,7.76,240329.8,11.3
565698.75,26.62,7.76,240407.16,11.31
565539.21,26.62,7.77,240413.34,11.32
565539.21,26.62,7.77,240413.34,11.32
565539.21,26.62,7.77,240413.34,11.32
565346.62,26.62,7.77,240376.86,11.32
565341.99,26.63,7.78,240370.29,11.32
565149.4,26.64,7.79,240382.94,11.33
565144.77,26.65,7.8,240380.47,11.33
564952.18,26.65,7.8,240633.05,11.35
564952.18,26.65,7.8,240633.05,11.35
564589.47,26.64,7.79,240249.82,11.34
564589.47,26.64,7.79,240249.82,11.34
564589.47,26.64,7.79,240249.82,11.34
564589.47,26.64,7.79,240249.82,11.34
564396.88,26.64,7.79,240227.32,11.34
564396.88,26.64,7.79,240227.32,11.34
564798.36,26.67,7.81,240940.03,11.38
564324.04,26.65,7.8,240408.7,11.35
564352.46,26.66,7.81,240419.34,11.36
564352.46,26.66,7.81,240419.34,11.36
564159.87,26.67,7.81,240382.25,11.36
563967.28,26.67,7.82,240423.73,11.37
563774.68,26.67,7.82,240414.57,11.37
563774.68,26.67,7.82,240414.57,11.37
563582.09,26.68,7.82,240386.34,11.38
563577.47,26.69,7.83,240654.34,11.4
563384.88,26.69,7.84,240482.12,11.39
563794.08,26.71,7.86,241345.4,11.43
563634.53,26.72,7.87,241340.74,11.44
563441.94,26.72,7.87,241311.36,11.44
563249.35,26.72,7.87,241373.56,11.45
563056.76,26.73,7.88,241304.03,11.45
563056.76,26.73,7.88,241304.03,11.45
562864.17,26.73,7.88,241298.97,11.46
562704.62,26.74,7.88,241294.54,11.47
562530.88,26.74,7.89,241384.13,11.47
562346.57,26.74,7.88,241062.69,11.46
562174.12,26.74,7.89,241255.73,11.48
561942.55,26.74,7.89,240960.72,11.47
561937.92,26.75,7.9,240937.25,11.47
561745.33,26.76,7.9,240979.24,11.48
561745.33,26.76,7.9,240979.24,11.48
561740.7,26.77,7.91,240948.9,11.48
561548.11,26.77,7.92,240925.83,11.49
561355.52,26.77,7.92,241149.68,11.5
561350.89,26.78,7.93,241373.01,11.52
561350.89,26.78,7.93,241373.01,11.52
561350.89,26.78,7.93,241373.01,11.52
561158.3,26.79,7.94,241390.67,11.52
561015.41,26.79,7.94,240578.04,11.49
561015.41,26.79,7.94,240578.04,11.49
560837.66,26.8,7.95,240004.79,11.47
560837.66,26.8,7.95,240004.79,11.47
561047.92,26.81,7.96,240396.1,11.49
560924.0,26.82,7.97,239538.79,11.45
560764.45,26.83,7.97,239520.86,11.46
560479.05,26.83,7.97,239598.0,11.47
560193.4,26.82,7.96,239299.08,11.45
560095.96,26.82,7.97,239104.32,11.45
560095.96,26.82,7.97,239104.32,11.45
559903.37,26.82,7.97,239088.2,11.45
559903.37,26.82,7.97,239088.2,11.45
560035.25,26.84,7.99,239149.1,11.46
559842.66,26.84,7.99,239094.65,11.46
559650.07,26.85,7.99,239079.4,11.47
559650.07,26.85,7.99,239079.77,11.47
559457.48,26.85,8.0,239614.89,11.5
559274.31,26.85,8.0,239235.85,11.49
559274.31,26.85,8.0,239264.75,11.49
559072.3,26.86,8.01,239415.81,11.5
558912.75,26.86,8.01,239421.99,11.51
558720.16,26.87,8.01,239397.96,11.51
558527.57,26.87,8.02,239377.63,11.52
558242.17,26.87,8.02,237634.43,11.44
557914.69,26.86,8.01,237424.87,11.43
557722.1,26.86,8.01,237548.89,11.44
557962.22,26.88,8.03,237562.18,11.44
557589.51,26.87,8.02,237531.4,11.45
557429.96,26.87,8.02,237524.07,11.45
557256.22,26.88,8.03,238274.46,11.49
557063.62,26.88,8.03,238247.82,11.5
556326.31,26.9,8.05,238364.86,11.52
556574.6,26.92,8.06,238430.97,11.53
556574.6,26.92,8.06,238430.97,11.53
556203.72,26.9,8.05,238390.39,11.53
556443.84,26.92,8.07,238361.12,11.53
556251.25,26.93,8.07,239370.85,11.59
556251.25,26.93,8.07,239370.85,11.59
555995.48,26.92,8.07,239707.12,11.61
555802.89,26.92,8.07,239727.98,11.61
555802.89,26.92,8.07,239639.69,11.61
555802.89,26.92,8.07,239639.69,11.61
556161.49,26.94,8.09,239764.32,11.62
556434.66,26.96,8.11,239769.7,11.62
556061.94,26.95,8.1,239740.9,11.62
555884.2,26.96,8.1,238862.16,11.58
556021.8,26.97,8.12,239301.28,11.61
555595.51,26.96,8.11,238763.41,11.58
555927.55,26.98,8.13,238843.68,11.59
555532.65,26.97,8.11,238778.89,11.59
555772.77,26.98,8.13,238751.63,11.59
555580.18,26.99,8.14,239540.7,11.64
555387.59,26.99,8.14,239465.93,11.64
555387.59,26.99,8.14,239436.08,11.64
555387.59,26.99,8.14,239470.55,11.64
555228.04,27.0,8.14,239466.12,11.64
555228.04,27.0,8.14,239462.44,11.64
555223.42,27.01,8.15,239438.98,11.65
555067.49,27.0,8.15,239281.85,11.64
555067.49,27.0,8.15,239281.85,11.64
555067.49,27.0,8.15,239281.85,11.64
554893.74,27.01,8.15,238693.49,11.62
554687.8,27.0,8.15,239997.47,11.68
554683.18,27.01,8.16,239988.76,11.69
554490.59,27.02,8.16,240051.48,11.7
554225.58,27.02,8.16,239322.08,11.67
553940.18,27.02,8.16,238940.9,11.65
553747.59,27.02,8.17,238925.54,11.66
553742.96,27.03,8.18,238876.06,11.66
553742.96,27.03,8.18,238987.93,11.67
553742.96,27.03,8.18,238987.93,11.67
553738.34,27.04,8.19,238990.27,11.67
553738.34,27.04,8.19,238990.27,11.67
553540.14,27.03,8.18,238806.73,11.66
553540.14,27.03,8.18,238806.73,11.66
553535.51,27.04,8.19,239722.15,11.71
553375.96,27.05,8.2,239721.26,11.72
553183.37,27.05,8.2,239688.34,11.72
552990.78,27.06,8.21,239725.64,11.73
552798.19,27.06,8.21,239727.31,11.74
552798.19,27.06,8.21,239727.31,11.74
552624.45,27.07,8.21,240204.27,11.76
552431.86,27.07,8.22,240155.1,11.77
552427.23,27.08,8.23,240404.17,11.78
552427.23,27.08,8.23,240404.17,11.78
552234.64,27.08,8.23,240347.6,11.79
552062.19,27.09,8.24,239870.93,11.77
552062.19,27.09,8.24,239870.93,11.77
552062.19,27.09,8.24,239885.29,11.77
552062.19,27.09,8.24,239885.29,11.77
552062.19,27.09,8.24,239885.29,11.77
552463.67,27.11,8.26,240489.72,11.8
552304.12,27.12,8.27,240485.05,11.81
552111.53,27.12,8.27,240455.67,11.81
551733.43,27.11,8.26,240004.55,11.79
551689.82,27.12,8.27,239981.7,11.8
551497.23,27.12,8.27,240068.67,11.81
551497.23,27.12,8.27,240068.67,11.81
551492.6,27.13,8.28,240028.09,11.81
551732.73,27.15,8.3,239980.1,11.81
551540.14,27.15,8.3,240130.85,11.82
551540.14,27.15,8.3,240130.85,11.82
551535.51,27.17,8.31,240688.8,11.85
551342.92,27.17,8.32,240736.95,11.86
551342.92,27.17,8.32,240736.95,11.86
551342.92,27.17,8.32,240736.95,11.86
551183.37,27.17,8.32,240740.21,11.87
551178.75,27.19,8.33,240720.62,11.87
550913.74,27.19,8.33,240093.38,11.85
550551.02,27.17,8.32,239759.5,11.83
550265.62,27.17,8.32,239382.93,11.82
549495.26,27.19,8.34,239351.73,11.84
549302.67,27.19,8.34,239637.09,11.86
549110.08,27.2,8.34,239511.84,11.86
549110.08,27.2,8.34,239511.84,11.86
549110.08,27.2,8.34,239511.84,11.86
549110.08,27.2,8.34,239512.26,11.86
548950.53,27.2,8.35,239518.43,11.87
548945.91,27.21,8.36,239498.52,11.87
548753.32,27.22,8.37,239474.87,11.88
548748.69,27.23,8.38,239546.09,11.89
548988.82,27.25,8.39,239528.2,11.89
549120.7,27.26,8.41,239492.25,11.89
548928.11,27.27,8.41,240371.8,11.94
548735.52,27.27,8.42,240495.84,11.95
548372.8,27.26,8.41,240215.82,11.94
548213.26,27.26,8.41,240205.9,11.95
548020.67,27.27,8.42,240182.01,11.95
547828.08,27.27,8.42,240242.33,11.96
547635.48,27.28,8.42,240198.86,11.96
547875.61,27.29,8.44,240177.71,11.96
547581.14,27.28,8.43,239841.17,11.95
547388.55,27.29,8.44,240121.07,11.97
547383.92,27.3,8.45,240224.04,11.98
547191.33,27.3,8.45,240328.63,11.99
547031.78,27.31,8.46,240321.3,12.0
546839.19,27.31,8.46,240294.59,12.0
546614.23,27.3,8.45,240180.58,12.0
546854.35,27.32,8.47,240342.92,12.01
546661.76,27.33,8.48,240205.06,12.01
546259.77,27.33,8.48,240171.44,12.02
546067.18,27.34,8.49,240136.76,12.02
546067.18,27.34,8.49,240136.76,12.02
545694.46,27.33,8.47,240667.98,12.05
545934.59,27.34,8.49,240492.67,12.05
546099.52,27.36,8.51,240492.46,12.05
545906.93,27.37,8.51,240460.07,12.05
545906.93,27.37,8.51,240460.07,12.05
545714.33,27.37,8.52,240617.13,12.07
545521.74,27.37,8.52,240505.33,12.07
545517.12,27.39,8.53,240448.46,12.07
545324.53,27.39,8.54,241099.14,12.11
545164.98,27.39,8.54,241090.88,12.11
544981.81,27.4,8.55,240514.3,12.09
544981.81,27.4,8.55,240505.69,12.09
544779.8,27.4,8.55,240932.59,12.12
544485.05,27.39,8.54,240738.33,12.11
544292.46,27.4,8.55,240712.54,12.12
544000.02,27.39,8.54,240416.92,12.1
543995.39,27.4,8.55,240572.0,12.12
543995.39,27.4,8.55,240572.0,12.12
544342.28,27.42,8.57,241484.88,12.16
544149.69,27.43,8.57,241336.05,12.16
543957.1,27.43,8.58,241637.71,12.18
543783.36,27.43,8.58,241557.71,12.19
543679.3,27.43,8.58,241448.9,12.18
543275.27,27.44,8.59,240631.32,12.15
543227.69,27.45,8.59,240425.16,12.15
543177.69,27.45,8.59,240375.16,12.15
543163.64,27.46,8.6,240700.8,12.17
542961.63,27.46,8.61,240489.33,12.16
542961.63,27.46,8.61,240489.33,12.16
542716.17,27.45,8.6,240248.92,12.15
542556.62,27.46,8.61,240248.02,12.16
542364.03,27.46,8.61,240217.76,12.16
542359.41,27.47,8.62,240211.53,12.17
542359.41,27.47,8.62,240238.04,12.17
542166.82,27.48,8.62,240247.18,12.18
541974.22,27.48,8.63,240236.68,12.18
542214.35,27.5,8.65,240516.62,12.2
542214.35,27.5,8.65,240516.62,12.2
542021.76,27.5,8.65,240443.91,12.2
542017.13,27.51,8.66,240823.89,12.23
541644.42,27.5,8.65,240647.43,12.22
541672.84,27.52,8.66,240658.07,12.22
541480.25,27.52,8.67,240615.81,12.23
541475.62,27.53,8.68,240659.2,12.24
541283.03,27.53,8.68,240648.64,12.24
541283.03,27.53,8.68,240648.64,12.24
541283.03,27.53,8.68,240648.64,12.24
541090.44,27.54,8.69,240642.75,12.25
540793.44,27.53,8.68,240340.21,12.23
540600.85,27.53,8.68,240306.0,12.24
540600.85,27.53,8.68,240306.0,12.24
540408.25,27.54,8.68,240405.83,12.25
540809.74,27.56,8.71,241290.76,12.3
540809.74,27.56,8.71,241290.76,12.3
540650.19,27.57,8.71,241286.09,12.3
540470.92,27.56,8.71,240983.79,12.29
540278.33,27.57,8.71,240957.3,12.29
540518.45,27.58,8.73,241031.74,12.3
540325.86,27.59,8.74,240974.17,12.3
540325.86,27.59,8.74,240974.17,12.3
540321.24,27.6,8.75,240960.99,12.31
540128.64,27.6,8.75,240940.86,12.31
539936.05,27.61,8.76,241543.3,12.35
539743.46,27.61,8.76,241492.37,12.35
539743.46,27.61,8.76,241492.37,12.35
539743.46,27.61,8.76,241492.37,12.35
539372.78,27.6,8.75,241179.63,12.34
539213.24,27.61,8.75,241178.73,12.35
539020.65,27.61,8.76,241153.49,12.35
539016.02,27.62,8.77,241142.24,12.36
538860.09,27.62,8.76,240985.25,12.35
538667.5,27.62,8.77,241037.86,12.36
538474.91,27.63,8.77,241054.94,12.37
538282.32,27.63,8.78,241221.87,12.38
538414.2,27.65,8.79,241312.9,12.39
538221.61,27.65,8.8,241407.69,12.4
538455.23,27.67,8.82,240437.64,12.36
538250.5,27.66,8.81,240298.97,12.35
538090.96,27.67,8.82,240295.14,12.36
537898.37,27.67,8.82,240267.82,12.36
537563.57,27.66,8.81,240022.29,12.35
537803.69,27.68,8.83,240084.9,12.36
537587.73,27.67,8.82,239911.4,12.35
537395.14,27.68,8.82,239862.17,12.35
537395.14,27.68,8.82,239862.17,12.35
537022.42,27.66,8.81,239839.38,12.36
