ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1213,6212,4257850,6212,4273850
1213,6212,4258850,6212,4274850
1213,6212,4259850,6212,4275850
1213,6212,4260850,6212,4276850
1213,6212,4261660,6212,4277660
1213,6212,4262660,6212,4278660
1213,6212,4263470,6212,4279470
1213,6212,4263940,6212,4279940
1213,6212,4264590,6212,4280590
1213,6212,4265060,6212,4281060
1213,6212,4266060,6212,4282060
1213,6212,4267060,6212,4283060
1213,6212,4268060,6212,4284060
1213,6212,4269060,6212,4285060
1213,6212,4270060,6212,4286060
1213,6212,4270380,6212,4286380
1213,6212,4271380,6212,4287380
1213,6212,4272380,6212,4288380
1213,6212,4273380,6212,4289380
1213,6212,4273850,6212,4289850
1213,6212,4274850,6212,4290850
1213,6212,4275320,6212,4291320
1213,6212,4275320,6212,4299320
1213,6212,4276130,6212,4300130
1213,6212,4276600,6212,4300600
1213,6212,4277600,6212,4301600
1213,6212,4278600,6212,4302600
1213,6212,4278830,6212,4302830
1213,6212,4279300,6212,4303300
1213,6212,4280300,6212,4304300
1213,6212,4280300,6212,4304300
1213,6212,4281300,6212,4305300
1213,6212,4282300,6212,4306300
1213,6212,4283300,6212,4307300
1213,6212,4283620,6212,4307620
1213,6212,4284270,6212,4308270
1213,6212,4285270,6212,4309270
1213,6212,4285270,6212,4309270
1213,6212,4285590,6212,4309590
1213,6212,4286590,6212,4310590
1213,6212,4287590,6212,4311590
1213,6212,4288590,6212,4312590
1213,6212,4289590,6212,4313590
1213,6212,4290590,6212,4314590
1213,6212,4291060,6212,4315060
1213,6212,4291290,6212,4315290
1213,6212,4292100,6212,4316100
1213,6212,4292580,6212,4316580
1213,6212,4293580,6212,4317580
1213,6212,4294580,6212,4318580
1213,6212,4295580,6212,4319580
1213,6212,4296580,6212,4320580
1213,6212,4296580,6212,4320580
1213,6212,4297580,6212,4321580
1213,6212,4298580,6212,4322580
1213,6212,4299050,6212,4323050
1213,6212,4300050,6212,4324050
1213,6212,4300860,6212,4324860
1213,6212,4301860,6212,4325860
1213,6212,4302860,6212,4326860
1213,6212,4303860,6212,4327860
1213,6212,4304670,6212,4328670
1213,6212,4305670,6212,4329670
1213,6212,4306480,6212,4330480
1213,6212,4307480,6212,4331480
1213,6212,4307800,6212,4331800
1213,6212,4308800,6212,4332800
1213,6212,4309800,6212,4333800
1213,6212,4310800,6212,4334800
1213,6212,4311800,6212,4335800
1213,6212,4312450,6212,4336450
1213,6212,4313450,6212,4337450
1213,6212,4314450,6212,4338450
1213,6212,4315450,6212,4339450
1213,6212,4316450,6212,4340450
1213,6212,4317450,6212,4341450
1213,6212,4318450,6212,4342450
1213,6212,4319450,6212,4343450
1213,6212,4320450,6212,4344450
1213,6212,4321450,6212,4345450
1213,6212,4322450,6212,4346450
1213,6212,4323450,6212,4347450
1213,6212,4323770,6212,4347770
1213,6212,4323880,6212,4347880
1213,6212,4324880,6212,4348880
1213,6212,4325200,6212,4349200
1213,6212,4326010,6212,4350010
1213,6212,4327010,6212,4351010
1213,6212,4328010,6212,4352010
1213,6212,4329010,6212,4353010
1213,6212,4329820,6212,4353820
1213,6212,4330820,6212,4354820
1213,6212,4331470,6212,4355470
1213,6212,4332470,6212,4356470
1213,6212,4333120,6212,4357120
1213,6212,4333930,6212,4357930
1213,6212,4334250,6212,4358250
1213,6212,4335060,6212,4359060
1213,6212,4336060,6212,4360060
1213,6212,4336530,6212,4360530
1213,6212,4337530,6212,4361530
1213,6212,4338000,6212,4362000
1213,6212,4339000,6212,4363000
1213,6212,4339000,6212,4371000
1213,6212,4339220,6212,4371220
1213,6212,4340220,6212,4372220
1213,6212,4340440,6212,4372440
1213,6212,4340910,6212,4372910
1213,6212,4341910,6212,4373910
1213,6212,4342910,6212,4374910
1213,6212,4343720,6212,4375720
1213,6212,4344720,6212,4376720
1213,6212,4345720,6212,4377720
1213,6212,4346720,6212,4378720
1213,6212,4347530,6212,4379530
1213,6212,4348530,6212,4380530
1213,6212,4349000,6212,4381000
1213,6212,4349320,6212,4381320
1213,6212,4350320,6212,4382320
1213,6212,4351130,6212,4383130
1213,6212,4351600,6212,4383600
1213,6212,4352600,6212,4384600
1213,6212,4353600,6212,4385600
1213,6212,4354410,6212,4386410
1213,6212,4355220,6212,4387220
1213,6212,4356220,6212,4388220
1213,6212,4357220,6212,4389220
1213,6212,4358220,6212,4390220
1213,6212,4359220,6212,4391220
1213,6212,4360220,6212,4392220
1213,6212,4361220,6212,4393220
1213,6212,4362220,6212,4394220
1213,6212,4363220,6212,4395220
1213,6212,4364030,6212,4396030
1213,6212,4365030,6212,4397030
1213,6212,4365500,6212,4397500
1213,6212,4366500,6212,4398500
1213,6212,4367150,6212,4399150
1213,6212,4368150,6212,4400150
1213,6212,4369150,6212,4401150
1213,6212,4370150,6212,4402150
1213,6212,4374150,6212,4406150
1213,6212,4375150,6212,4407150
1213,6212,4375620,6212,4407620
1213,6212,4376620,6212,4408620
1213,6212,4377430,6212,4409430
1213,6212,4377430,6212,4417430
1213,6212,4378430,6212,4418430
1213,6212,4379080,6212,4419080
1213,6212,4380080,6212,4420080
1213,6212,4381080,6212,4421080
1213,6212,4381080,6212,4421080
1213,6212,4381550,6212,4421550
1213,6212,4382020,6212,4422020
1213,6212,4382490,6212,4422490
1213,6212,4383040,6212,4423040
1213,6212,4383510,6212,4423510
1213,6212,4383510,6212,4423510
1213,6212,4384510,6212,4424510
1213,6212,4385510,6212,4425510
1213,6212,4386510,6212,4426510
1213,6212,4386980,6212,4426980
1213,6212,4387980,6212,4427980
1213,6212,4388790,6212,4428790
1213,6212,4389110,6212,4429110
1213,6212,4390110,6212,4430110
1213,6212,4391110,6212,4431110
1213,6212,4392110,6212,4432110
1213,6212,4392580,6212,4432580
1213,6212,4393580,6212,4433580
1213,6212,4394580,6212,4434580
1213,6212,4395580,6212,4435580
1213,6212,4396580,6212,4436580
1213,6212,4397050,6212,4437050
1213,6212,4397860,6212,4437860
1213,6212,4397860,6212,4437860
1213,6212,4398860,6212,4438860
1213,6212,4399090,6212,4439090
1213,6212,4399900,6212,4439900
1213,6212,4400900,6212,4440900
1213,6212,4401270,6212,4441270
1213,6212,4401740,6212,4441740
1213,6212,4402740,6212,4442740
1213,6212,4403740,6212,4443740
1213,6212,4404740,6212,4444740
1213,6212,4405330,6212,4445330
1213,6212,4406330,6212,4446330
1213,6212,4406800,6212,4446800
1213,6212,4406800,6212,4446800
1213,6212,4407800,6212,4447800
1213,6212,4408450,6212,4448450
1213,6212,4409450,6212,4449450
1213,6212,4409450,6212,4457450
1213,6212,4410450,6212,4458450
1213,6212,4410770,6212,4458770
1213,6212,4411580,6212,4459580
1213,6212,4413580,6212,4461580
1213,6212,4414580,6212,4462580
1213,6212,4415580,6212,4463580
1213,6212,4416390,6212,4464390
1213,6212,4417390,6212,4465390
1213,6212,4417860,6212,4465860
1213,6212,4417860,6212,4465860
1213,6212,4418860,6212,4466860
1213,6212,4419670,6212,4467670
1213,6212,4420220,6212,4468220
1213,6212,4421220,6212,4469220
1213,6212,4422220,6212,4470220
1213,6212,4423030,6212,4471030
1213,6212,4423350,6212,4471350
1213,6212,4424160,6212,4472160
1213,6212,4424320,6212,4472320
1213,6212,4425320,6212,4473320
1213,6212,4426320,6212,4474320
1213,6212,4427320,6212,4475320
1213,6212,4427970,6212,4475970
1213,6212,4428970,6212,4476970
1213,6212,4429970,6212,4477970
1213,6212,4430780,6212,4478780
1213,6212,4430780,6212,4478780
1213,6212,4431590,6212,4479590
1213,6212,4432060,6212,4480060
1213,6212,4432380,6212,4480380
1213,6212,4433380,6212,4481380
1213,6212,4434380,6212,4482380
1213,6212,4435380,6212,4483380
1213,6212,4436380,6212,4484380
1213,6212,4437380,6212,4485380
1213,6212,4438380,6212,4486380
1213,6212,4438850,6212,4486850
1213,6212,4439660,6212,4487660
1213,6212,4440130,6212,4488130
1213,6212,4440290,6212,4488290
1213,6212,4441290,6212,4489290
1213,6212,4442290,6212,4490290
1213,6212,4442760,6212,4490760
1213,6212,4443760,6212,4491760
1213,6212,4444760,6212,4492760
1213,6212,4445570,6212,4493570
1213,6212,4445730,6212,4493730
1213,6212,4446200,6212,4494200
1213,6212,4447010,6212,4495010
1213,6212,4447820,6212,4495820
1213,6212,4448820,6212,4496820
1213,6212,4449290,6212,4497290
1213,6212,4449940,6212,4497940
1213,6212,4449940,6212,4505940
1213,6212,4450940,6212,4506940
1213,6212,4451590,6212,4507590
1213,6212,4452070,6212,4508070
1213,6212,4452070,6212,4508070
1213,6212,4453070,6212,4509070
1213,6212,4454070,6212,4510070
1213,6212,4454420,6212,4510420
1213,6212,4455420,6212,4511420
1213,6212,4456420,6212,4512420
1213,6212,4456890,6212,4512890
1213,6212,4457890,6212,4513890
1213,6212,4458890,6212,4514890
1213,6212,4459890,6212,4515890
1213,6212,4460360,6212,4516360
1213,6212,4460820,6212,4516820
1213,6212,4461140,6212,4517140
1213,6212,4461460,6212,4517460
1213,6212,4462460,6212,4518460
1213,6212,4463270,6212,4519270
1213,6212,4464080,6212,4520080
1213,6212,4464730,6212,4520730
1213,6212,4465540,6212,4521540
1213,6212,4466540,6212,4522540
1213,6212,4467540,6212,4523540
1213,6212,4467540,6212,4531540
1213,6212,4468010,6212,4532010
1213,6212,4469010,6212,4533010
1213,6212,4469660,6212,4533660
1213,6212,4469980,6212,4533980
1213,6212,4469980,6212,4533980
1213,6212,4470980,6212,4534980
1213,6212,4471790,6212,4535790
1213,6212,4472790,6212,4536790
1213,6212,4473790,6212,4537790
1213,6212,4474600,6212,4538600
1213,6212,4475190,6212,4539190
1213,6212,4475660,6212,4539660
1213,6212,4476660,6212,4540660
1213,6212,4477660,6212,4541660
1213,6212,4477980,6212,4541980
1213,6212,4478300,6212,4542300
1213,6212,4479110,6212,4543110
1213,6212,4480110,6212,4544110
1213,6212,4481110,6212,4545110
1213,6212,4482110,6212,4546110
1213,6212,4482920,6212,4546920
1213,6212,4483730,6212,4547730
1213,6212,4484730,6212,4548730
1213,6212,4485730,6212,4549730
1213,6212,4486540,6212,4550540
1213,6212,4486540,6212,4550540
1213,6212,4487010,6212,4551010
1213,6212,4487820,6212,4551820
1213,6212,4488630,6212,4552630
1213,6212,4489440,6212,4553440
1213,6212,4489440,6212,4553440
1213,6212,4490440,6212,4554440
1213,6212,4491250,6212,4555250
1213,6212,4491720,6212,4555720
1213,6212,4492720,6212,4556720
1213,6212,4493190,6212,4557190
1213,6212,4493650,6212,4557650
1213,6212,4494650,6212,4558650
1213,6212,4494650,6212,4558650
1213,6212,4495120,6212,4559120
1213,6212,4496120,6212,4560120
1213,6212,4497120,6212,4561120
1213,6212,4497710,6212,4561710
1213,6212,4498710,6212,4562710
1213,6212,4499710,6212,4563710
1213,6212,4500710,6212,4564710
1213,6212,4501520,6212,4565520
1213,6212,4502520,6212,4566520
1213,6212,4503520,6212,4567520
1213,6212,4504520,6212,4568520
1213,6212,4505520,6212,4569520
1213,6212,4505520,6212,4569520
1213,6212,4506520,6212,4570520
1213,6212,4507330,6212,4571330
1213,6212,4507880,6212,4571880
1213,6212,4508350,6212,4572350
1213,6212,4509350,6212,4573350
1213,6212,4510350,6212,4574350
1213,6212,4510820,6212,4574820
1213,6212,4511820,6212,4575820
1213,6212,4512820,6212,4576820
1213,6212,4513820,6212,4577820
1213,6212,4514470,6212,4578470
1213,6212,4515470,6212,4579470
1213,6212,4516470,6212,4580470
1213,6212,4516790,6212,4580790
1213,6212,4517020,6212,4581020
1213,6212,4518020,6212,4582020
1213,6212,4519020,6212,4583020
1213,6212,4520020,6212,4584020
1213,6212,4521020,6212,4585020
1213,6212,4521830,6212,4585830
1213,6212,4522830,6212,4586830
1213,6212,4523830,6212,4587830
1213,6212,4524640,6212,4588640
1213,6212,4525640,6212,4589640
1213,6212,4526640,6212,4590640
1213,6212,4527450,6212,4591450
1213,6212,4528450,6212,4592450
1213,6212,4529450,6212,4593450
1213,6212,4529450,6212,4593450
1213,6212,4529560,6212,4593560
1213,6212,4530560,6212,4594560
1213,6212,4531560,6212,4595560
1213,6212,4532560,6212,4596560
1213,6212,4533560,6212,4597560
1213,6212,4534370,6212,4598370
1213,6212,4535370,6212,4599370
1213,6212,4536180,6212,4600180
1213,6212,4536650,6212,4600650
1213,6212,4537650,6212,4601650
1213,6212,4538650,6212,4602650
1213,6212,4539650,6212,4603650
1213,6212,4540650,6212,4604650
1213,6212,4540650,6212,4604650
1213,6212,4541300,6212,4605300
1213,6212,4541850,6212,4605850
1213,6212,4541850,6212,4613850
1213,6212,4542850,6212,4614850
1213,6212,4542850,6212,4614850
1213,6212,4543660,6212,4615660
1213,6212,4544660,6212,4616660
1213,6212,4545660,6212,4617660
1213,6212,4546470,6212,4618470
1213,6212,4546790,6212,4618790
1213,6212,4547790,6212,4619790
1213,6212,4548790,6212,4620790
1213,6212,4550790,6212,4622790
1213,6212,4551600,6212,4623600
1213,6212,4552600,6212,4624600
1213,6212,4553600,6212,4625600
1213,6212,4554600,6212,4626600
1213,6212,4555600,6212,4627600
1213,6212,4555830,6212,4627830
1213,6212,4556830,6212,4628830
1213,6212,4557300,6212,4629300
1213,6212,4558300,6212,4630300
1213,6212,4558520,6212,4630520
1213,6212,4558520,6212,4630520
1213,6212,4559520,6212,4631520
1213,6212,4559520,6212,4631520
1213,6212,4560520,6212,4632520
1213,6212,4561520,6212,4633520
1213,6212,4561520,6212,4633520
1213,6212,4561990,6212,4633990
1213,6212,4562310,6212,4634310
1213,6212,4563310,6212,4635310
1213,6212,4564310,6212,4636310
1213,6212,4565120,6212,4637120
1213,6212,4566120,6212,4638120
1213,6212,4566350,6212,4638350
1213,6212,4566820,6212,4638820
1213,6212,4567820,6212,4639820
1213,6212,4567820,6212,4639820
1213,6212,4568290,6212,4640290
1213,6212,4568290,6212,4640290
1213,6212,4569100,6212,4641100
1213,6212,4569260,6212,4641260
1213,6212,4570260,6212,4642260
1213,6212,4570420,6212,4642420
1213,6212,4571070,6212,4643070
1213,6212,4572070,6212,4644070
1213,6212,4572880,6212,4644880
1213,6212,4573690,6212,4645690
1213,6212,4574160,6212,4646160
1213,6212,4575160,6212,4647160
1213,6212,4576160,6212,4648160
1213,6212,4577160,6212,4649160
1213,6212,4578160,6212,4650160
1213,6212,4579160,6212,4651160
1213,6212,4580160,6212,4652160
1213,6212,4581160,6212,4653160
1213,6212,4582160,6212,4654160
1213,6212,4582630,6212,4654630
1213,6212,4583630,6212,4655630
1213,6212,4584630,6212,4656630
1213,6212,4585630,6212,4657630
1213,6212,4586440,6212,4658440
1213,6212,4586670,6212,4658670
1213,6212,4587670,6212,4659670
1213,6212,4588670,6212,4660670
1213,6212,4589670,6212,4661670
1213,6212,4590150,6212,4662150
1213,6212,4591150,6212,4663150
1213,6212,4592150,6212,4664150
1213,6212,4593150,6212,4665150
1213,6212,4594150,6212,4666150
1213,6212,4595150,6212,4667150
1213,6212,4595150,6212,4667150
1213,6212,4596150,6212,4668150
1213,6212,4596150,6212,4668150
1213,6212,4597150,6212,4669150
1213,6212,4598150,6212,4670150
1213,6212,4598620,6212,4670620
1213,6212,4599620,6212,4671620
1213,6212,4599620,6212,4671620
1213,6212,4600090,6212,4672090
1213,6212,4601090,6212,4673090
1213,6212,4601410,6212,4673410
1213,6212,4602410,6212,4674410
1213,6212,4603410,6212,4675410
1213,6212,4604410,6212,4676410
1213,6212,4604410,6212,4676410
1213,6212,4605220,6212,4677220
1213,6212,4606220,6212,4678220
1213,6212,4606540,6212,4678540
1213,6212,4607540,6212,4679540
1213,6212,4608540,6212,4680540
1213,6212,4608860,6212,4680860
1213,6212,4609860,6212,4681860
1213,6212,4610510,6212,4682510
1213,6212,4611320,6212,4683320
1213,6212,4612320,6212,4684320
1213,6212,4613130,6212,4685130
1213,6212,4613940,6212,4685940
1213,6212,4614940,6212,4686940
1213,6212,4615940,6212,4687940
1213,6212,4616940,6212,4688940
1213,6212,4617940,6212,4689940
1213,6212,4618750,6212,4690750
1213,6212,4619750,6212,4691750
1213,6212,4620750,6212,4692750
1213,6212,4621750,6212,4693750
1213,6212,4622750,6212,4694750
1213,6212,4623750,6212,4695750
1213,6212,4624750,6212,4696750
1213,6212,4625560,6212,4697560
1213,6212,4626370,6212,4698370
1213,6212,4627370,6212,4699370
1213,6212,4627530,6212,4699530
1213,6212,4628530,6212,4700530
1213,6212,4629530,6212,4701530
1213,6212,4630530,6212,4702530
1213,6212,4631530,6212,4703530
1213,6212,4632340,6212,4704340
1213,6212,4633340,6212,4705340
1213,6212,4634340,6212,4706340
1213,6212,4634930,6212,4706930
1213,6212,4635930,6212,4707930
1213,6212,4636400,6212,4708400
1213,6212,4637400,6212,4709400
1213,6212,4638210,6212,4710210
1213,6212,4639210,6212,4711210
1213,6212,4640210,6212,4712210
1213,6212,4641020,6212,4713020
1213,6212,4641830,6212,4713830
1213,6212,4642640,6212,4714640
1213,6212,4643110,6212,4715110
1213,6212,4644110,6212,4716110
1213,6212,4644110,6212,4716110
1213,6212,4645110,6212,4717110
1213,6212,4649110,6212,4721110
1213,6212,4650110,6212,4722110
1213,6212,4651110,6212,4723110
1213,6212,4651580,6212,4723580
1213,6212,4652580,6212,4724580
1213,6212,4653050,6212,4725050
1213,6212,4654050,6212,4726050
1213,6212,4654860,6212,4726860
1213,6212,4655860,6212,4727860
1213,6212,4656860,6212,4728860
1213,6212,4657670,6212,4729670
1213,6212,4658150,6212,4730150
1213,6212,4658960,6212,4730960
1213,6212,4659960,6212,4731960
1213,6212,4660770,6212,4732770
1213,6212,4661770,6212,4733770
1213,6212,4661990,6212,4733990
1213,6212,4662800,6212,4734800
1213,6212,4663270,6212,4735270
1213,6212,4664270,6212,4736270
1213,6212,4665270,6212,4737270
1213,6212,4666270,6212,4738270
1213,6212,4667270,6212,4739270
1213,6212,4668270,6212,4740270
1213,6212,4668590,6212,4740590
1213,6212,4669590,6212,4741590
1213,6212,4670590,6212,4742590
1213,6212,4671400,6212,4743400
1213,6212,4672400,6212,4744400
1213,6212,4673400,6212,4745400
1213,6212,4674210,6212,4746210
1213,6212,4675210,6212,4747210
1213,6212,4675860,6212,4747860
1213,6212,4676860,6212,4748860
1213,6212,4676860,6212,4748860
1213,6212,4677450,6212,4749450
1213,6212,4677920,6212,4749920
1213,6212,4678920,6212,4750920
1213,6212,4679150,6212,4751150
1213,6212,4679960,6212,4751960
1213,6212,4680960,6212,4752960
1213,6212,4681960,6212,4753960
1213,6212,4682430,6212,4754430
1213,6212,4683240,6212,4755240
1213,6212,4684240,6212,4756240
1213,6212,4684710,6212,4756710
1213,6212,4685710,6212,4757710
1213,6212,4686710,6212,4758710
1213,6212,4687710,6212,4759710
1213,6212,4688080,6212,4760080
1213,6212,4689080,6212,4761080
1213,6212,4690080,6212,4762080
1213,6212,4691080,6212,4763080
1213,6212,4691080,6212,4763080
1213,6212,4691890,6212,4763890
1213,6212,4692890,6212,4764890
1213,6212,4693700,6212,4765700
1213,6212,4694160,6212,4766160
1213,6212,4694480,6212,4766480
1213,6212,4695290,6212,4767290
1213,6212,4696290,6212,4768290
1213,6212,4697290,6212,4769290
1213,6212,4698290,6212,4770290
1213,6212,4698760,6212,4770760
1213,6212,4699760,6212,4771760
1213,6212,4699760,6212,4771760
1213,6212,4700760,6212,4772760
1213,6212,4701570,6212,4773570
1213,6212,4701680,6212,4773680
1213,6212,4701680,6212,4773680
1213,6212,4702230,6212,4774230
1213,6212,4703230,6212,4775230
1213,6212,4704040,6212,4776040
1213,6212,4705040,6212,4777040
1213,6212,4706040,6212,4778040
1213,6212,4706510,6212,4778510
1213,6212,4707510,6212,4779510
1213,6212,4707980,6212,4779980
1213,6212,4708980,6212,4780980
1213,6212,4709140,6212,4781140
1213,6212,4710140,6212,4782140
1213,6212,4711140,6212,4783140
1213,6212,4711370,6212,4783370
1213,6212,4712370,6212,4784370
1213,6212,4712740,6212,4784740
1213,6212,4713740,6212,4785740
1213,6212,4714060,6212,4786060
1213,6212,4715060,6212,4787060
1213,6212,4716060,6212,4788060
1213,6212,4716530,6212,4788530
1213,6212,4717340,6212,4789340
1213,6212,4718150,6212,4790150
1213,6212,4718370,6212,4790370
1213,6212,4719370,6212,4791370
1213,6212,4720370,6212,4792370
1213,6212,4721020,6212,4793020
1213,6212,4722020,6212,4794020
1213,6212,4722490,6212,4794490
1213,6212,4722650,6212,4794650
1213,6212,4723650,6212,4795650
1213,6212,4724650,6212,4796650
1213,6212,4725650,6212,4797650
1213,6212,4726650,6212,4798650
1213,6212,4727650,6212,4799650
1213,6212,4728650,6212,4800650
1213,6212,4729650,6212,4801650
1213,6212,4730120,6212,4802120
1213,6212,4731120,6212,4803120
1213,6212,4732120,6212,4804120
1213,6212,4732350,6212,4804350
1213,6212,4733350,6212,4805350
1213,6212,4734350,6212,4806350
1213,6212,4735350,6212,4807350
1213,6212,4736350,6212,4808350
1213,6212,4736820,6212,4808820
1213,6212,4737630,6212,4809630
1213,6212,4738630,6212,4810630
1213,6212,4739630,6212,4811630
1213,6212,4740630,6212,4812630
1213,6212,4741630,6212,4813630
1213,6212,4742630,6212,4814630
1213,6212,4743630,6212,4815630
1213,6212,4744440,6212,4816440
1213,6212,4744440,6212,4816440
1213,6212,4745440,6212,4817440
1213,6212,4746440,6212,4818440
1213,6212,4747440,6212,4819440
1213,6212,4748440,6212,4820440
1213,6212,4748900,6212,4820900
1213,6212,4749900,6212,4821900
1213,6212,4750900,6212,4822900
1213,6212,4751710,6212,4823710
1213,6212,4752710,6212,4824710
1213,6212,4753180,6212,4825180
1213,6212,4754180,6212,4826180
1213,6212,4755180,6212,4827180
1213,6212,4755340,6212,4827340
1213,6212,4756340,6212,4828340
1213,6212,4757150,6212,4829150
1213,6212,4758150,6212,4830150
1213,6212,4759150,6212,4831150
1213,6212,4760150,6212,4832150
1213,6212,4760960,6212,4832960
1213,6212,4760960,6212,4832960
1213,6212,4761960,6212,4833960
1213,6212,4762960,6212,4834960
1213,6212,4763960,6212,4835960
1213,6212,4764960,6212,4836960
1213,6212,4765610,6212,4837610
1213,6212,4766610,6212,4838610
1213,6212,4767080,6212,4839080
1213,6212,4767560,6212,4839560
1213,6212,4768560,6212,4840560
1213,6212,4769560,6212,4841560
1213,6212,4770370,6212,4842370
1213,6212,4771370,6212,4843370
1213,6212,4772370,6212,4844370
1213,6212,4773370,6212,4845370
1213,6212,4774370,6212,4846370
1213,6212,4775370,6212,4847370
1213,6212,4775370,6212,4847370
1213,6212,4776180,6212,4848180
1213,6212,4776410,6212,4848410
1213,6212,4777220,6212,4849220
1213,6212,4778220,6212,4850220
1213,6212,4778680,6212,4850680
1213,6212,4779680,6212,4851680
1213,6212,4780680,6212,4852680
1213,6212,4781230,6212,4853230
1213,6212,4782230,6212,4854230
1213,6212,4782700,6212,4854700
1213,6212,4783020,6212,4855020
1213,6212,4784020,6212,4856020
1213,6212,4785020,6212,4857020
1213,6212,4786020,6212,4858020
1213,6212,4786830,6212,4858830
1213,6212,4787830,6212,4859830
1213,6212,4788150,6212,4860150
1213,6212,4789150,6212,4861150
1213,6212,4789150,6212,4861150
1213,6212,4789800,6212,4861800
1213,6212,4790800,6212,4862800
1213,6212,4791120,6212,4863120
1213,6212,4791280,6212,4863280
1213,6212,4791600,6212,4863600
1213,6212,4792600,6212,4864600
1213,6212,4792830,6212,4864830
1213,6212,4793300,6212,4865300
1213,6212,4793760,6212,4865760
1213,6212,4794760,6212,4866760
1213,6212,4795760,6212,4867760
1213,6212,4796570,6212,4868570
1213,6212,4797380,6212,4869380
1213,6212,4797700,6212,4869700
1213,6212,4798700,6212,4870700
1213,6212,4799700,6212,4871700
1213,6212,4800020,6212,4872020
1213,6212,4801020,6212,4873020
1213,6212,4802020,6212,4874020
1213,6212,4802180,6212,4874180
1213,6212,4802990,6212,4874990
1213,6212,4803450,6212,4875450
1213,6212,4804260,6212,4876260
1213,6212,4805070,6212,4877070
1213,6212,4806070,6212,4878070
1213,6212,4806880,6212,4878880
1213,6212,4807880,6212,4879880
1213,6212,4808880,6212,4880880
1213,6212,4808880,6212,4880880
1213,6212,4809880,6212,4881880
1213,6212,4810880,6212,4882880
1213,6212,4811690,6212,4883690
1213,6212,4812160,6212,4884160
1213,6212,4812970,6212,4884970
1213,6212,4813970,6212,4885970
1213,6212,4814290,6212,4886290
1213,6212,4814750,6212,4886750
1213,6212,4815220,6212,4887220
1213,6212,4816220,6212,4888220
1213,6212,4817220,6212,4889220
1213,6212,4818220,6212,4890220
1213,6212,4818690,6212,4890690
1213,6212,4819690,6212,4891690
1213,6212,4820690,6212,4892690
1213,6212,4821160,6212,4893160
1213,6212,4821630,6212,4893630
1213,6212,4822220,6212,4894220
1213,6212,4823220,6212,4895220
1213,6212,4823220,6212,4895220
1213,6212,4823540,6212,4895540
1213,6212,4824540,6212,4896540
1213,6212,4825540,6212,4897540
1213,6212,4826540,6212,4898540
1213,6212,4827190,6212,4899190
1213,6212,4828190,6212,4900190
1213,6212,4828510,6212,4900510
1213,6212,4829320,6212,4901320
1213,6212,4829780,6212,4901780
1213,6212,4830250,6212,4902250
1213,6212,4831250,6212,4903250
1213,6212,4831410,6212,4903410
1213,6212,4832410,6212,4904410
1213,6212,4833220,6212,4905220
1213,6212,4833220,6212,4905220
1213,6212,4834220,6212,4906220
1213,6212,4835030,6212,4907030
1213,6212,4836030,6212,4908030
1213,6212,4836840,6212,4908840
1213,6212,4837650,6212,4909650
1213,6212,4838650,6212,4910650
1213,6212,4839120,6212,4911120
1213,6212,4839590,6212,4911590
1213,6212,4840050,6212,4912050
1213,6212,4841050,6212,4913050
1213,6212,4842050,6212,4914050
1213,6212,4842860,6212,4914860
1213,6212,4842860,6212,4914860
1213,6212,4843670,6212,4915670
1213,6212,4844670,6212,4916670
1213,6212,4844890,6212,4916890
1213,6212,4845360,6212,4917360
1213,6212,4846170,6212,4918170
1213,6212,4847170,6212,4919170
1213,6212,4848170,6212,4920170
1213,6212,4849170,6212,4921170
1213,6212,4850170,6212,4922170
1213,6212,4851170,6212,4923170
1213,6212,4852170,6212,4924170
1213,6212,4852820,6212,4924820
1213,6212,4853290,6212,4925290
1213,6212,4854290,6212,4926290
1213,6212,4855290,6212,4927290
1213,6212,4856290,6212,4928290
1213,6212,4857290,6212,4929290
1213,6212,4858290,6212,4930290
1213,6212,4859290,6212,4931290
1213,6212,4859760,6212,4931760
1213,6212,4860760,6212,4932760
1213,6212,4861230,6212,4933230
1213,6212,4862230,6212,4934230
1213,6212,4863230,6212,4935230
1213,6212,4864230,6212,4936230
1213,6212,4865230,6212,4937230
1213,6212,4866230,6212,4938230
1213,6212,4867230,6212,4939230
1213,6212,4867700,6212,4939700
1213,6212,4868700,6212,4940700
1213,6212,4869700,6212,4941700
1213,6212,4870700,6212,4942700
1213,6212,4871700,6212,4943700
1213,6212,4872700,6212,4944700
1213,6212,4872930,6212,4944930
1213,6212,4873930,6212,4945930
1213,6212,4874400,6212,4946400
1213,6212,4874560,6212,4946560
1213,6212,4875560,6212,4947560
