ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
703204.81,27.78,22.6,412896.66,16.31
703153.09,27.78,22.61,412920.93,16.32
703101.36,27.79,22.62,412920.7,16.32
703049.64,27.8,22.63,412928.23,16.33
702997.92,27.81,22.64,413264.02,16.35
702946.19,27.82,22.65,413264.65,16.36
702894.47,27.83,22.66,413864.79,16.39
703031.29,27.84,22.67,413861.53,16.39
702530.3,27.83,22.66,413183.39,16.37
702330.81,27.83,22.66,412912.27,16.36
702330.81,27.83,22.66,412912.08,16.36
702455.76,27.84,22.67,413115.2,16.38
702404.04,27.85,22.68,413966.52,16.42
702352.31,27.86,22.69,414000.18,16.42
702300.59,27.87,22.7,414329.8,16.44
702248.87,27.88,22.71,414496.44,16.46
702197.14,27.89,22.72,414512.92,16.46
702145.42,27.9,22.73,414513.23,16.47
702145.42,27.9,22.73,414513.23,16.47
701496.09,27.88,22.71,413847.24,16.45
701949.46,27.91,22.73,413847.08,16.45
701897.74,27.91,22.74,413995.59,16.46
702386.9,27.94,22.77,414646.46,16.49
702335.18,27.95,22.78,414632.59,16.5
702472.01,27.96,22.79,414632.34,16.5
702420.28,27.97,22.8,415676.44,16.55
702791.0,27.99,22.82,415676.44,16.56
704466.55,28.07,22.9,417177.78,16.62
704414.83,28.08,22.91,417657.08,16.65
704551.65,28.09,22.92,418158.66,16.67
704499.93,28.1,22.93,418158.66,16.68
704448.2,28.11,22.94,418158.66,16.69
704254.07,28.11,22.93,418034.49,16.68
704390.9,28.12,22.95,418328.85,16.7
704176.85,28.12,22.94,417962.71,16.69
704125.13,28.13,22.95,418173.72,16.7
704021.68,28.14,22.97,418213.65,16.72
704158.51,28.16,22.99,419625.53,16.78
704106.78,28.17,22.99,419620.75,16.79
704055.06,28.18,23.0,419604.37,16.79
704191.89,28.19,23.02,419624.31,16.8
704140.16,28.2,23.03,419624.31,16.81
703699.42,28.19,23.02,419057.82,16.79
703836.25,28.21,23.03,419216.2,16.8
703784.52,28.22,23.04,419793.52,16.83
703424.11,28.21,23.03,420526.01,16.86
703794.83,28.23,23.05,420454.85,16.86
703743.1,28.24,23.06,420467.0,16.87
703461.87,28.23,23.06,420226.95,16.86
703410.14,28.24,23.07,420379.16,16.88
703358.42,28.25,23.08,420379.27,16.88
703306.7,28.26,23.09,420695.87,16.9
703254.97,28.27,23.09,420694.71,16.91
703203.25,28.28,23.1,420421.0,16.91
703151.52,28.29,23.11,420380.34,16.91
703604.9,28.31,23.14,421188.07,16.95
703999.36,28.33,23.16,421494.02,16.96
703947.63,28.34,23.17,421464.53,16.97
704220.04,28.36,23.18,421630.69,16.98
704168.32,28.37,23.19,421532.43,16.98
704116.59,28.38,23.2,421493.04,16.99
704064.87,28.38,23.21,421530.53,16.99
704012.49,28.39,23.22,421414.09,17.0
703960.76,28.4,23.23,421300.25,17.0
704097.59,28.42,23.25,421479.6,17.01
704234.41,28.43,23.26,421297.19,17.01
704701.64,28.46,23.28,421541.84,17.02
704697.4,28.47,23.29,421382.62,17.02
704645.67,28.48,23.3,422059.26,17.06
705154.87,28.5,23.32,422062.98,17.06
705103.15,28.51,23.33,422059.6,17.06
705239.98,28.52,23.35,422059.6,17.07
705239.98,28.52,23.35,421778.32,17.06
705376.8,28.54,23.36,421779.3,17.06
705649.21,28.56,23.38,421767.23,17.07
705786.03,28.57,23.4,421767.23,17.07
706300.48,28.6,23.42,424082.11,17.17
706706.64,28.62,23.45,424023.53,17.17
706654.92,28.63,23.46,423874.38,17.18
706615.06,28.64,23.47,423881.54,17.18
705947.17,28.63,23.46,423149.96,17.16
707693.13,28.71,23.54,423061.26,17.16
707641.4,28.72,23.55,424071.19,17.21
707589.68,28.73,23.56,424403.32,17.23
707862.09,28.75,23.58,425106.11,17.26
708232.81,28.77,23.6,425106.11,17.27
708603.52,28.79,23.62,425106.11,17.27
708551.8,28.8,23.63,425130.28,17.28
708511.95,28.81,23.64,425147.82,17.29
708460.22,28.82,23.65,425438.99,17.31
708408.5,28.83,23.66,425552.09,17.32
708356.77,28.84,23.67,425980.22,17.34
708305.05,28.85,23.68,425988.01,17.35
708253.33,28.86,23.69,425989.93,17.36
708706.7,28.88,23.71,426993.6,17.4
708654.98,28.89,23.72,426821.0,17.4
709150.17,28.92,23.75,428749.97,17.49
708978.46,28.92,23.75,428607.85,17.48
708926.74,28.93,23.76,428608.57,17.49
708875.02,28.94,23.77,428619.06,17.5
708823.29,28.95,23.77,428962.66,17.52
708960.12,28.96,23.79,428942.64,17.52
709096.94,28.98,23.81,428943.74,17.53
709132.56,28.98,23.81,429039.41,17.53
709269.38,28.99,23.82,429419.31,17.55
709789.61,29.02,23.85,429554.48,17.56
709737.88,29.03,23.86,429962.39,17.59
709734.07,29.04,23.87,429966.34,17.59
709682.34,29.05,23.88,430767.17,17.63
709630.62,29.06,23.89,430780.02,17.64
709578.9,29.07,23.9,430780.02,17.65
709527.17,29.08,23.91,430828.75,17.66
709897.89,29.1,23.93,430808.62,17.66
709601.19,29.09,23.92,430542.38,17.65
709549.46,29.1,23.93,430542.38,17.66
709874.83,29.12,23.95,431063.24,17.68
709874.83,29.12,23.95,431246.76,17.69
709823.1,29.13,23.96,431244.97,17.7
709498.97,29.12,23.95,430919.35,17.69
709447.25,29.13,23.96,430921.79,17.7
709157.99,29.13,23.96,430215.66,17.67
709106.26,29.14,23.97,430137.15,17.68
708869.16,29.14,23.96,430008.74,17.67
708865.34,29.15,23.98,429169.49,17.65
708813.62,29.16,23.99,429206.92,17.66
708761.89,29.17,24.0,429185.6,17.66
708710.17,29.18,24.01,429184.3,17.67
708682.19,29.19,24.02,429000.02,17.67
708954.59,29.21,24.04,428975.41,17.67
709730.33,29.24,24.07,428966.93,17.67
709678.6,29.25,24.08,428839.85,17.68
709829.28,29.27,24.1,428414.71,17.67
709415.48,29.35,24.18,428414.71,17.72
709256.93,29.34,24.17,428302.16,17.72
709714.32,29.37,24.2,427979.88,17.71
709662.59,29.38,24.21,427983.12,17.72
709300.15,29.37,24.2,428766.1,17.76
709248.43,29.38,24.21,428759.68,17.76
709385.25,29.4,24.23,428865.71,17.77
709763.94,29.42,24.25,429578.05,17.81
709823.3,29.42,24.25,429621.2,17.81
709771.57,29.43,24.26,429621.71,17.82
709719.85,29.44,24.27,429611.2,17.82
709719.85,29.44,24.27,429590.02,17.82
709856.68,29.46,24.29,430291.14,17.86
709804.95,29.47,24.3,430290.85,17.86
710175.67,29.49,24.32,430290.85,17.87
710123.95,29.5,24.33,430294.01,17.88
710260.77,29.52,24.34,430665.51,17.9
710125.19,29.51,24.34,430545.69,17.89
710266.51,29.53,24.36,430740.71,17.91
711226.61,29.58,24.41,431194.02,17.93
711174.89,29.59,24.42,431193.96,17.94
710759.79,29.58,24.41,430915.02,17.94
710896.61,29.6,24.43,430915.02,17.94
710921.37,29.6,24.43,431070.47,17.95
711193.78,29.62,24.45,431675.66,17.98
711330.6,29.64,24.47,431699.97,17.99
711278.88,29.65,24.48,431699.97,17.99
711227.16,29.66,24.49,431691.71,18.0
711680.53,29.68,24.51,431684.39,18.0
711628.81,29.69,24.52,431683.49,18.01
711529.17,29.7,24.53,431526.68,18.01
711477.45,29.71,24.54,431524.27,18.02
712004.75,29.74,24.57,431518.14,18.03
713159.59,29.81,24.63,432940.36,18.09
713000.6,29.85,24.68,433232.68,18.14
713058.54,29.86,24.69,433409.62,18.15
713195.37,29.88,24.71,433408.66,18.16
713143.64,29.89,24.72,433407.35,18.17
712855.53,29.88,24.71,433213.02,18.16
712992.35,29.9,24.73,433213.02,18.17
712940.63,29.91,24.74,433213.02,18.17
712888.91,29.92,24.75,433267.94,18.18
713025.73,29.94,24.76,433278.51,18.19
712974.01,29.95,24.77,433249.02,18.2
713442.63,29.98,24.81,433164.99,18.2
713466.38,29.98,24.81,433225.17,18.2
713414.65,29.99,24.82,433875.34,18.24
713100.12,29.98,24.81,433630.54,18.23
712737.68,29.97,24.8,433295.51,18.22
712737.68,29.97,24.8,433277.56,18.22
712685.95,29.98,24.81,433278.73,18.23
712646.1,29.99,24.82,433232.8,18.23
712594.38,30.01,24.83,433231.71,18.24
712542.65,30.02,24.84,433202.86,18.25
712586.74,30.03,24.86,433017.44,18.25
712723.57,30.05,24.87,432985.18,18.25
712671.85,30.06,24.88,432987.65,18.26
712803.84,30.08,24.9,432621.54,18.25
712752.12,30.09,24.91,432624.48,18.26
712700.39,30.1,24.92,432615.96,18.27
712648.67,30.11,24.93,432610.58,18.28
712288.26,30.1,24.92,432229.2,18.26
712236.53,30.11,24.94,432225.31,18.27
712373.36,30.12,24.95,432225.31,18.28
712744.08,30.15,24.97,433503.43,18.34
712885.4,30.16,24.99,433691.96,18.35
713022.22,30.18,25.01,433679.18,18.36
712970.5,30.19,25.02,433682.97,18.36
712930.65,30.2,25.03,433904.83,18.38
713067.47,30.22,25.05,433905.08,18.39
713015.75,30.23,25.06,433906.97,18.4
712964.02,30.24,25.07,434318.53,18.42
712960.21,30.25,25.08,434370.85,18.43
712908.49,30.26,25.09,434372.01,18.44
712856.76,30.27,25.1,434820.51,18.47
713357.98,30.31,25.14,436295.05,18.54
713306.25,30.32,25.15,436408.87,18.55
713306.25,30.32,25.15,436408.87,18.55
713958.49,30.35,25.18,439735.67,18.69
714337.17,30.37,25.2,440247.08,18.72
714285.45,30.39,25.21,440163.47,18.72
714410.4,30.4,25.23,440421.91,18.74
714531.47,30.42,25.25,440252.15,18.74
714984.85,30.44,25.27,440320.95,18.75
715121.67,30.46,25.29,440313.93,18.75
715069.95,30.47,25.3,440301.69,18.76
715018.22,30.48,25.31,440287.22,18.77
715290.63,30.5,25.33,440267.07,18.77
715717.23,30.52,25.35,440167.66,18.77
716170.6,30.55,25.38,440049.17,18.77
716307.43,30.56,25.39,440041.38,18.78
716284.77,30.58,25.4,440790.33,18.82
716233.04,30.59,25.41,440389.64,18.81
716181.32,30.6,25.43,440423.65,18.82
716225.41,30.61,25.44,441357.89,18.86
716225.41,30.61,25.44,441357.13,18.86
716296.04,30.63,25.46,441021.35,18.86
716244.31,30.64,25.47,441010.79,18.87
716192.59,30.65,25.48,441061.89,18.88
716140.87,30.66,25.49,441060.81,18.88
716041.23,30.67,25.5,441900.18,18.93
716178.06,30.69,25.51,441917.54,18.94
716126.34,30.7,25.53,441917.3,18.94
716074.61,30.71,25.54,442153.84,18.96
715940.54,30.72,25.54,442481.04,18.98
716077.37,30.73,25.56,442481.45,18.99
716025.64,30.74,25.57,442591.46,19.0
715973.92,30.76,25.58,442590.62,19.01
715922.19,30.77,25.59,442569.34,19.02
715870.47,30.78,25.6,443249.95,19.06
716328.29,30.8,25.63,444081.95,19.09
716276.56,30.81,25.64,444103.53,19.1
716413.39,30.83,25.66,444102.77,19.11
716550.21,30.85,25.67,444415.64,19.13
716450.58,30.85,25.68,444434.35,19.14
716821.3,30.88,25.7,444433.81,19.14
716528.37,30.87,25.7,444043.0,19.13
716665.2,30.89,25.72,443865.99,19.13
716660.96,30.9,25.73,443793.36,19.14
717031.68,30.92,25.75,443775.28,19.14
717410.37,30.95,25.77,444520.72,19.18
717547.19,30.96,25.79,444520.72,19.18
717542.78,30.98,25.8,444538.03,19.19
717491.05,30.99,25.82,444538.48,19.2
717491.05,30.99,25.82,444538.48,19.2
717439.33,31.0,25.83,444891.61,19.22
717129.79,31.0,25.83,445388.06,19.25
717523.0,31.02,25.85,445644.38,19.27
718375.12,31.07,25.9,445913.76,19.29
719280.1,31.13,25.95,448070.81,19.39
719228.38,31.14,25.96,448027.53,19.4
718865.94,31.13,25.96,448027.53,19.4
719311.88,31.15,25.98,448027.59,19.4
719260.16,31.16,25.99,448021.18,19.41
719208.44,31.17,26.0,448022.87,19.42
718924.56,31.17,25.99,447729.62,19.41
718897.25,31.17,26.0,447383.4,19.4
718845.52,31.18,26.01,447225.96,19.4
718793.8,31.19,26.02,447225.62,19.41
718125.91,31.18,26.01,446494.04,19.38
718074.18,31.19,26.02,446482.97,19.39
718074.18,31.19,26.02,446470.81,19.39
718022.46,31.2,26.03,446470.81,19.4
718393.18,31.22,26.05,446494.48,19.41
718763.89,31.25,26.07,446494.48,19.41
719134.61,31.27,26.1,446490.14,19.41
719082.89,31.28,26.11,446148.33,19.41
718953.65,31.28,26.1,446279.57,19.41
719226.06,31.3,26.13,447127.24,19.46
719174.33,31.31,26.14,447511.68,19.48
719122.61,31.32,26.15,447510.25,19.49
719263.93,31.34,26.17,448748.67,19.55
719626.08,31.36,26.19,448748.67,19.56
719574.36,31.37,26.2,448790.32,19.57
719522.64,31.39,26.21,448751.41,19.58
719216.01,31.38,26.21,448805.61,19.58
719164.29,31.39,26.22,448790.12,19.59
719301.11,31.41,26.24,448790.06,19.6
719269.79,31.41,26.24,448923.57,19.61
719640.51,31.44,26.27,448953.34,19.61
719612.53,31.45,26.28,449822.91,19.66
719252.11,31.44,26.27,449442.36,19.65
719200.39,31.45,26.28,449359.09,19.65
719562.54,31.48,26.3,449359.09,19.66
719510.82,31.49,26.31,449630.55,19.68
719881.54,31.51,26.34,451079.97,19.74
719829.81,31.52,26.35,451050.21,19.75
719778.09,31.53,26.36,450917.15,19.75
719778.09,31.53,26.36,450965.58,19.76
719738.23,31.54,26.37,452122.08,19.82
719710.25,31.56,26.39,453262.71,19.87
719646.66,31.57,26.4,453202.5,19.88
719783.48,31.59,26.41,452843.17,19.87
719731.76,31.6,26.42,452842.97,19.88
720102.48,31.62,26.45,453011.77,19.89
720622.7,31.65,26.47,453987.01,19.94
720492.7,31.64,26.47,453820.34,19.93
720440.97,31.66,26.48,453824.11,19.94
720894.35,31.68,26.51,453825.27,19.94
721347.72,31.7,26.53,454467.47,19.97
721296.0,31.72,26.54,455094.39,20.01
721232.4,31.73,26.55,456088.27,20.06
721180.68,31.74,26.57,456088.27,20.07
721831.41,31.77,26.6,456557.59,20.1
721779.69,31.79,26.61,456582.57,20.11
721727.96,31.8,26.63,456585.29,20.12
722053.33,31.82,26.65,456645.71,20.12
722001.61,31.83,26.66,456640.62,20.13
721949.88,31.84,26.67,456640.61,20.14
721898.16,31.86,26.68,456809.08,20.16
721535.72,31.85,26.67,457864.8,20.21
721272.05,31.84,26.67,457573.92,20.2
721985.73,31.89,26.71,457927.58,20.22
722122.56,31.9,26.73,457927.95,20.23
722070.83,31.92,26.74,458808.85,20.28
721830.91,31.91,26.74,460288.81,20.35
721779.19,31.92,26.75,460287.18,20.36
721916.01,31.94,26.77,460287.18,20.36
723117.75,32.0,26.83,463462.03,20.51
723066.03,32.01,26.84,463461.58,20.52
724822.84,32.1,26.93,463388.9,20.52
724959.67,32.12,26.95,463711.18,20.55
724907.94,32.13,26.96,463999.45,20.57
724736.23,32.13,26.96,463999.45,20.57
724873.06,32.15,26.97,463991.1,20.58
724821.34,32.16,26.99,463994.73,20.59
724958.16,32.18,27.0,464659.31,20.62
724906.44,32.19,27.02,464674.39,20.63
725178.84,32.21,27.04,464681.42,20.64
725127.12,32.22,27.05,464681.42,20.65
724936.12,32.22,27.04,464681.42,20.65
724884.4,32.23,27.06,465047.5,20.68
724832.68,32.24,27.07,465155.25,20.69
724780.95,32.25,27.08,465069.32,20.7
724420.54,32.24,27.07,464720.53,20.68
724368.81,32.26,27.08,464720.54,20.69
725064.9,32.29,27.12,465118.94,20.71
725013.18,32.3,27.13,465339.6,20.73
724535.29,32.29,27.12,464798.02,20.72
724483.56,32.3,27.13,465019.14,20.73
724620.39,32.32,27.15,465090.06,20.74
725059.05,32.34,27.17,468379.88,20.89
725195.88,32.36,27.19,468378.25,20.9
724991.75,32.35,27.18,468981.05,20.93
725116.7,32.37,27.2,468479.46,20.91
725479.56,32.39,27.22,468982.44,20.94
725537.51,32.41,27.24,468776.74,20.94
725497.65,32.42,27.25,469356.0,20.98
725445.93,32.44,27.26,469385.91,20.99
725718.34,32.46,27.29,469375.22,20.99
725714.52,32.47,27.3,469135.48,20.99
725662.8,32.48,27.31,469142.57,21.0
725611.07,32.5,27.32,469178.88,21.01
725611.07,32.5,27.32,469178.88,21.01
725406.94,32.49,27.32,468899.59,21.0
725543.77,32.51,27.34,468875.07,21.01
725390.95,32.52,27.34,468581.47,21.0
725761.66,32.54,27.37,468849.54,21.02
725898.49,32.56,27.39,469463.84,21.06
725846.77,32.57,27.4,469462.56,21.07
725795.04,32.58,27.41,469369.77,21.07
726315.27,32.61,27.44,469369.77,21.07
726685.99,32.63,27.46,469352.13,21.08
726240.49,32.62,27.45,468932.68,21.07
726200.63,32.64,27.46,470047.9,21.13
726148.91,32.65,27.48,470009.96,21.13
726602.29,32.67,27.5,470729.88,21.17
726550.56,32.69,27.51,470706.21,21.18
726498.84,32.7,27.53,470706.21,21.19
726635.66,32.72,27.55,470711.83,21.19
726583.94,32.73,27.56,471787.4,21.25
726532.21,32.74,27.57,471677.54,21.26
726985.59,32.77,27.6,473130.87,21.33
726933.87,32.78,27.61,473310.2,21.34
726882.14,32.79,27.62,473514.93,21.36
726830.42,32.8,27.63,474187.36,21.4
726778.69,32.82,27.65,474187.36,21.41
726726.97,32.83,27.66,474186.72,21.42
726675.24,32.84,27.67,473884.3,21.42
726200.15,32.83,27.66,473465.49,21.4
726336.97,32.85,27.68,473445.9,21.41
726132.84,32.84,27.67,473185.6,21.4
725836.14,32.84,27.66,472981.89,21.4
726356.37,32.86,27.69,473165.26,21.41
726304.64,32.88,27.7,473159.56,21.42
726252.92,32.89,27.72,473159.56,21.43
726201.19,32.9,27.73,473622.58,21.46
726067.13,32.9,27.73,473306.82,21.45
726203.95,32.92,27.74,473297.66,21.45
726582.64,32.94,27.77,473297.57,21.46
726368.6,32.94,27.76,473110.3,21.45
726505.42,32.95,27.78,473110.3,21.46
726477.44,32.97,27.8,473168.85,21.47
726425.72,32.98,27.81,473168.85,21.48
726787.87,33.01,27.83,473169.24,21.49
726583.74,33.0,27.83,472998.29,21.48
726117.77,32.99,27.82,472391.76,21.46
726117.77,32.99,27.82,472368.17,21.46
726066.04,33.0,27.83,472546.4,21.48
726014.32,33.02,27.84,472656.27,21.49
725962.59,33.03,27.86,472932.92,21.52
725910.87,33.04,27.87,472933.06,21.53
725859.14,33.05,27.88,473130.6,21.55
725807.42,33.07,27.89,473124.52,21.55
726327.65,33.09,27.92,473791.67,21.59
726104.39,33.1,27.92,473062.33,21.56
726052.67,33.11,27.94,473062.33,21.57
725799.89,33.1,27.93,472921.54,21.57
725760.04,33.12,27.94,472758.38,21.57
725445.51,33.11,27.94,472467.15,21.56
725582.33,33.13,27.96,472462.97,21.57
725530.61,33.14,27.97,472475.82,21.58
725427.16,33.17,27.99,472893.0,21.62
725375.44,33.18,28.01,473581.95,21.66
725951.8,33.21,28.04,474173.89,21.69
726088.63,33.23,28.06,474173.97,21.7
726036.91,33.24,28.07,474178.21,21.71
726309.31,33.26,28.09,474176.13,21.72
726760.98,33.3,28.13,474117.26,21.72
726709.26,33.31,28.14,474103.74,21.73
726726.64,33.33,28.16,474232.83,21.75
726447.67,33.32,28.15,473974.24,21.74
726901.04,33.35,28.18,473925.35,21.74
726873.06,33.36,28.19,474657.28,21.79
726873.06,33.36,28.19,474665.69,21.79
727004.21,33.38,28.21,474888.93,21.81
727374.92,33.41,28.24,475655.01,21.85
727828.3,33.43,28.26,475806.84,21.86
727465.86,33.42,28.25,475464.89,21.85
727836.57,33.45,28.28,475464.89,21.85
727973.4,33.47,28.29,476031.84,21.88
728344.12,33.49,28.32,476431.74,21.91
728292.39,33.5,28.33,476433.54,21.92
728429.22,33.52,28.35,476651.98,21.94
728566.05,33.54,28.37,477011.14,21.96
728702.87,33.56,28.39,477011.14,21.97
728651.15,33.57,28.4,477991.85,22.02
728787.97,33.59,28.42,478472.66,22.05
728736.25,33.61,28.43,478472.66,22.06
728873.08,33.62,28.45,478467.04,22.07
729009.9,33.64,28.47,478463.5,22.08
728647.46,33.63,28.46,478322.17,22.08
728647.46,33.63,28.46,478315.07,22.08
728595.73,33.65,28.47,478314.24,22.09
728595.73,33.65,28.47,478305.84,22.09
728544.01,33.66,28.49,478307.14,22.1
728492.29,33.67,28.5,478768.9,22.13
728863.0,33.7,28.53,479997.45,22.19
729312.21,33.72,28.55,479636.35,22.18
729260.49,33.74,28.57,480326.89,22.22
729198.11,33.74,28.56,480935.81,22.25
729134.51,33.75,28.58,480980.43,22.26
729082.79,33.76,28.59,480982.85,22.27
728868.75,33.76,28.59,480734.57,22.27
728868.75,33.76,28.59,480780.95,22.27
728817.02,33.77,28.6,480674.86,22.27
728765.3,33.78,28.61,480674.86,22.28
728902.12,33.8,28.63,480674.86,22.29
728850.4,33.82,28.64,480674.86,22.3
729378.05,33.85,28.67,480675.65,22.3
729650.46,33.87,28.7,481395.3,22.34
729513.83,33.87,28.7,481068.15,22.34
729650.65,33.89,28.72,481610.88,22.37
729598.93,33.91,28.73,481666.58,22.38
729440.38,33.9,28.73,481666.26,22.39
729388.65,33.92,28.74,481663.62,22.4
729360.67,33.93,28.76,481662.35,22.41
729308.95,33.94,28.77,481662.35,22.42
729257.22,33.96,28.78,481648.63,22.43
729257.22,33.96,28.78,481648.63,22.43
729205.5,33.97,28.8,481661.07,22.44
729342.32,33.99,28.82,481661.07,22.45
729342.32,33.99,28.82,481638.89,22.45
729614.73,34.01,28.84,481637.24,22.45
729252.29,34.0,28.83,481218.81,22.44
729200.57,34.02,28.84,481218.83,22.45
728989.85,34.01,28.84,481068.42,22.44
729126.68,34.03,28.86,480957.25,22.45
729074.95,34.04,28.87,480973.59,22.46
729595.18,34.07,28.9,480974.95,22.46
729595.18,34.07,28.9,480975.04,22.46
729234.77,34.06,28.89,480973.25,22.47
729183.04,34.07,28.9,480945.75,22.47
729319.87,34.09,28.92,480945.75,22.48
728957.43,34.08,28.91,480564.28,22.47
728898.17,34.09,28.91,481062.59,22.5
728858.31,34.1,28.93,481327.71,22.52
728851.95,34.12,28.94,481468.47,22.54
728557.82,34.11,28.93,481455.3,22.54
729102.08,34.15,28.98,481559.29,22.55
729050.36,34.16,28.99,481559.29,22.57
729139.28,34.18,29.01,481601.77,22.58
729139.28,34.18,29.01,481601.77,22.58
728980.73,34.17,29.0,481443.94,22.57
729117.55,34.19,29.02,481527.63,22.58
729077.7,34.21,29.04,481586.05,22.6
729025.98,34.22,29.05,481849.94,22.62
729165.89,34.24,29.07,482383.91,22.65
729114.16,34.26,29.09,482456.84,22.67
729062.44,34.27,29.1,482482.38,22.68
729010.71,34.29,29.11,483316.48,22.73
729820.2,34.33,29.16,482769.13,22.71
729481.5,34.32,29.15,483328.87,22.74
729477.68,34.34,29.17,484388.49,22.8
729848.4,34.37,29.19,484399.88,22.81
731282.64,34.44,29.27,485065.45,22.84
731230.91,34.45,29.28,485019.01,22.85
731179.19,34.47,29.29,485789.22,22.9
730888.89,34.46,29.28,485495.69,22.89
730439.51,34.45,29.27,484858.68,22.87
730387.79,34.46,29.29,484930.23,22.88
730758.5,34.49,29.31,485441.11,22.91
730895.33,34.51,29.33,485441.11,22.92
730480.23,34.5,29.32,485163.15,22.91
730842.38,34.52,29.35,485538.96,22.93
730790.66,34.53,29.36,485928.02,22.96
731247.3,34.56,29.39,486220.08,22.98
731195.58,34.58,29.41,486222.61,22.99
730549.99,34.56,29.39,485591.06,22.97
730498.27,34.58,29.41,485574.84,22.98
730635.1,34.6,29.43,485584.39,22.99
731155.32,34.63,29.45,485722.04,23.0
731103.6,34.64,29.47,485942.14,23.02
731103.6,34.64,29.47,485934.69,23.02
731051.87,34.65,29.48,485933.96,23.03
731000.15,34.67,29.5,486951.9,23.09
730637.71,34.66,29.49,486593.59,23.08
730585.98,34.67,29.5,486588.76,23.09
730956.7,34.7,29.53,487191.51,23.13
731240.98,34.72,29.55,487035.58,23.13
731731.49,34.75,29.58,487037.52,23.13
732063.6,34.77,29.6,487647.31,23.16
732011.88,34.78,29.61,488449.39,23.21
731960.15,34.8,29.63,488974.45,23.25
731908.43,34.81,29.64,489758.24,23.3
731856.71,34.83,29.65,489724.44,23.3
731993.53,34.85,29.67,489765.16,23.32
732446.91,34.87,29.7,490350.06,23.35
732817.62,34.9,29.73,490349.06,23.35
732826.1,34.92,29.74,488893.54,23.29
733196.82,34.94,29.77,489015.99,23.31
732781.72,34.93,29.76,489002.92,23.31
733152.44,34.96,29.79,489004.77,23.32
733289.27,34.98,29.81,489074.82,23.33
733237.54,34.99,29.82,489321.74,23.35
734412.22,35.05,29.88,490036.86,23.39
734499.44,35.07,29.89,489943.58,23.39
734217.1,35.07,29.89,489502.38,23.38
734165.38,35.08,29.91,489502.38,23.39
734113.65,35.09,29.92,489496.82,23.4
734061.93,35.11,29.94,489495.5,23.41
734010.2,35.12,29.95,489663.62,23.43
733958.48,35.14,29.96,489662.81,23.44
733958.48,35.14,29.96,489662.81,23.44
734099.8,35.16,29.99,491029.06,23.52
734752.31,35.2,30.02,494250.74,23.68
734472.19,35.19,30.02,493937.9,23.66
734420.47,35.2,30.03,493982.35,23.68
734368.75,35.22,30.04,494161.8,23.7
734317.02,35.23,30.06,494161.43,23.71
734102.98,35.23,30.05,494070.83,23.71
734051.25,35.24,30.07,494065.19,23.72
733999.53,35.26,30.08,494632.8,23.76
733999.53,35.26,30.08,494632.8,23.76
733382.51,35.24,30.07,494015.79,23.74
733330.79,35.26,30.08,494350.06,23.77
733279.07,35.27,30.1,494718.13,23.8
733279.07,35.27,30.1,494759.25,23.8
733472.11,35.28,30.11,495773.12,23.85
733420.39,35.3,30.12,495773.12,23.86
733791.11,35.32,30.15,496005.25,23.88
733927.93,35.34,30.17,496005.25,23.88
733876.21,35.36,30.18,495983.29,23.89
733824.48,35.37,30.2,496092.5,23.91
733576.63,35.36,30.19,495856.52,23.9
733362.58,35.36,30.19,495590.71,23.89
733000.14,35.35,30.18,495589.7,23.9
733136.97,35.37,30.2,496054.47,23.93
732774.52,35.36,30.19,495719.44,23.92
732722.8,35.38,30.2,495943.87,23.94
732859.63,35.4,30.22,495943.87,23.95
732274.61,35.38,30.21,495326.4,23.93
732052.66,35.37,30.2,495551.27,23.95
732000.93,35.39,30.22,495535.77,23.96
731949.21,35.4,30.23,496028.03,23.99
731897.49,35.42,30.25,496028.35,24.0
731986.4,35.44,30.26,496249.65,24.02
731707.43,35.43,30.26,496012.39,24.02
731844.26,35.45,30.28,497105.74,24.08
731792.53,35.47,30.29,497103.85,24.09
731578.49,35.46,30.29,496860.02,24.08
731046.74,35.45,30.28,496360.31,24.07
730995.01,35.47,30.29,496358.26,24.08
730943.29,35.48,30.31,497150.74,24.13
730963.39,35.5,30.33,497892.71,24.18
730934.44,35.52,30.34,497792.0,24.19
731328.9,35.54,30.37,499008.3,24.25
731699.62,35.57,30.4,499440.86,24.28
732395.96,35.6,30.43,500338.19,24.32
732758.11,35.63,30.46,500788.0,24.35
732706.39,35.65,30.47,500789.53,24.36
732706.39,35.65,30.47,500797.02,24.36
732666.54,35.66,30.49,501681.62,24.42
732666.54,35.66,30.49,501672.06,24.42
732614.81,35.68,30.5,501756.23,24.43
732563.09,35.69,30.52,501736.16,24.44
