ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
984783.21,99.34,78.84,982067.05,99.06
984783.21,99.34,78.84,982067.05,99.06
984783.21,99.34,78.84,982067.05,99.06
984783.21,99.34,78.84,982067.05,99.06
984624.43,99.34,78.84,981964.13,99.07
984428.75,99.34,78.84,981792.58,99.07
984428.75,99.34,78.84,981792.58,99.07
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981648.83,99.08
984206.83,99.34,78.84,981634.13,99.08
984206.83,99.34,78.84,981634.13,99.08
984206.83,99.34,78.84,981634.13,99.08
984206.83,99.34,78.84,981634.13,99.08
984206.83,99.34,78.84,981634.13,99.08
984206.83,99.34,78.84,981634.13,99.08
984206.83,99.34,78.84,981634.13,99.08
984206.83,99.34,78.84,981619.11,99.08
983861.85,99.34,78.84,981269.37,99.08
983861.85,99.34,78.84,981269.37,99.08
983861.85,99.34,78.84,981303.86,99.08
983861.85,99.34,78.84,981303.86,99.08
983524.36,99.34,78.85,980950.17,99.08
983524.36,99.34,78.85,980950.17,99.08
983524.36,99.34,78.85,980950.69,99.08
983524.36,99.34,78.85,980950.69,99.08
983524.36,99.34,78.85,980950.69,99.08
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983524.36,99.34,78.85,980987.38,99.09
983526.93,99.35,78.85,980989.41,99.09
983526.93,99.35,78.85,980989.41,99.09
983526.93,99.35,78.85,980989.41,99.09
982942.56,99.35,78.85,980409.76,99.09
982942.56,99.35,78.85,980409.76,99.09
982942.56,99.35,78.85,980409.76,99.09
982942.56,99.35,78.85,980409.76,99.09
982942.56,99.35,78.85,980409.76,99.09
982942.56,99.35,78.85,980409.76,99.09
982942.56,99.35,78.85,980409.76,99.09
982942.56,99.35,78.85,980409.76,99.09
982942.56,99.35,78.85,980409.76,99.09
982945.0,99.35,78.85,980426.41,99.09
982946.09,99.35,78.85,980433.86,99.09
982946.09,99.35,78.85,980433.86,99.09
982946.09,99.35,78.85,980433.86,99.09
982946.09,99.35,78.85,980433.86,99.09
982946.09,99.35,78.85,980433.86,99.09
982946.09,99.35,78.85,980471.35,99.1
982946.09,99.35,78.85,980471.35,99.1
982946.09,99.35,78.85,980454.99,99.09
982946.09,99.35,78.85,980454.99,99.09
982946.09,99.35,78.85,980454.99,99.09
982653.81,99.35,78.85,980208.59,99.1
982653.81,99.35,78.85,980208.59,99.1
982653.81,99.35,78.85,980208.59,99.1
982653.81,99.35,78.85,980208.59,99.1
982653.81,99.35,78.85,980208.59,99.1
982360.46,99.35,78.85,979935.23,99.11
982360.46,99.35,78.85,979935.23,99.11
982360.46,99.35,78.85,979935.23,99.11
982360.46,99.35,78.85,979935.23,99.11
982360.46,99.35,78.85,979935.23,99.11
982360.46,99.35,78.85,979935.23,99.11
982360.46,99.35,78.85,979969.72,99.11
982071.16,99.35,78.86,979666.03,99.11
982071.16,99.35,78.86,979666.03,99.11
982071.16,99.35,78.86,979666.03,99.11
981850.21,99.35,78.86,979441.52,99.11
981850.21,99.35,78.86,979441.52,99.11
981850.21,99.35,78.86,979441.52,99.11
981850.21,99.35,78.86,979441.52,99.11
981850.21,99.35,78.86,979441.52,99.11
981850.21,99.35,78.86,979441.52,99.11
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981560.93,99.36,78.86,979239.48,99.12
981562.15,99.36,78.86,979245.15,99.12
981562.15,99.36,78.86,979245.15,99.12
981562.15,99.36,78.86,979245.15,99.12
981562.15,99.36,78.86,979245.15,99.12
981562.15,99.36,78.86,979303.41,99.13
981562.15,99.36,78.86,979303.41,99.13
981562.15,99.36,78.86,979303.41,99.13
981562.15,99.36,78.86,979303.41,99.13
981562.15,99.36,78.86,979303.41,99.13
981562.15,99.36,78.86,979303.41,99.13
981562.15,99.36,78.86,979303.41,99.13
981562.15,99.36,78.86,979303.41,99.13
981562.15,99.36,78.86,979303.41,99.13
981562.15,99.36,78.86,979272.12,99.13
981562.15,99.36,78.86,979272.12,99.13
981562.15,99.36,78.86,979272.12,99.13
981562.15,99.36,78.86,979272.12,99.13
981562.15,99.36,78.86,979272.12,99.13
981409.97,99.36,78.86,979122.01,99.13
981409.97,99.36,78.86,979122.01,99.13
981409.97,99.36,78.86,979122.01,99.13
981409.97,99.36,78.86,979122.01,99.13
981409.97,99.36,78.86,979122.01,99.13
981409.97,99.36,78.86,979122.01,99.13
981409.97,99.36,78.86,979122.01,99.13
981409.97,99.36,78.86,979122.01,99.13
981187.79,99.36,78.86,978961.32,99.13
981187.79,99.36,78.86,978961.32,99.13
981187.79,99.36,78.86,978961.32,99.13
981187.79,99.36,78.86,978996.65,99.14
981187.79,99.36,78.86,978996.65,99.14
981187.79,99.36,78.86,978996.65,99.14
981187.79,99.36,78.86,978996.65,99.14
981187.79,99.36,78.86,978996.65,99.14
981187.79,99.36,78.86,978996.65,99.14
981187.79,99.36,78.86,978996.65,99.14
981187.79,99.36,78.86,978996.65,99.14
981187.79,99.36,78.86,978996.65,99.14
980973.99,99.36,78.86,978778.8,99.14
980973.99,99.36,78.86,978778.8,99.14
980973.99,99.36,78.86,978778.8,99.14
980973.99,99.36,78.86,978778.8,99.14
980973.99,99.36,78.86,978778.8,99.14
980973.99,99.36,78.86,978778.8,99.14
980973.99,99.36,78.86,978779.26,99.14
980973.99,99.36,78.86,978779.26,99.14
980973.99,99.36,78.86,978779.26,99.14
980973.99,99.36,78.86,978779.26,99.14
980973.99,99.36,78.86,978815.26,99.14
980973.99,99.36,78.86,978815.26,99.14
980973.99,99.36,78.86,978815.26,99.14
980973.99,99.36,78.86,978815.26,99.14
980973.99,99.36,78.86,978815.26,99.14
980973.99,99.36,78.86,978815.26,99.14
980973.99,99.36,78.86,978815.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980603.99,99.36,78.86,978445.26,99.14
980446.43,99.36,78.86,978286.29,99.14
980446.43,99.36,78.86,978286.29,99.14
980446.43,99.36,78.86,978286.29,99.14
980446.43,99.36,78.86,978286.29,99.14
980446.43,99.36,78.86,978286.29,99.14
980446.43,99.36,78.86,978286.29,99.14
980446.43,99.36,78.86,978286.29,99.14
980446.43,99.36,78.86,978286.29,99.14
980446.43,99.36,78.86,978286.29,99.14
980448.88,99.36,78.86,978308.19,99.14
980448.88,99.36,78.86,978296.03,99.14
980448.88,99.36,78.86,978296.03,99.14
980448.88,99.36,78.86,978296.03,99.14
980448.88,99.36,78.86,978296.03,99.14
980340.23,99.36,78.86,978195.41,99.14
980340.23,99.36,78.86,978195.41,99.14
980340.23,99.36,78.86,978195.41,99.14
980340.23,99.36,78.86,978195.41,99.14
980340.23,99.36,78.86,978195.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977875.41,99.14
980020.23,99.36,78.86,977963.52,99.15
980020.23,99.36,78.86,977963.52,99.15
980020.23,99.36,78.86,977963.52,99.15
980020.23,99.36,78.86,977963.52,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,978001.64,99.15
980020.23,99.36,78.86,977970.82,99.15
980020.23,99.36,78.86,977970.82,99.15
980020.23,99.36,78.86,977970.82,99.15
980020.23,99.36,78.86,978073.52,99.16
980020.23,99.36,78.86,978073.52,99.16
980020.23,99.36,78.86,978073.52,99.16
980020.23,99.36,78.86,978073.52,99.16
980020.23,99.36,78.86,978073.52,99.16
980020.23,99.36,78.86,978073.52,99.16
980020.23,99.36,78.86,978073.52,99.16
980020.23,99.36,78.86,978073.52,99.16
980020.23,99.36,78.86,978102.02,99.16
980020.23,99.36,78.86,978102.02,99.16
980020.23,99.36,78.86,978102.02,99.16
980020.23,99.36,78.86,978102.02,99.16
980020.23,99.36,78.86,978102.02,99.16
980020.23,99.36,78.86,978102.02,99.16
980020.23,99.36,78.86,978102.02,99.16
980020.23,99.36,78.86,978102.02,99.16
980020.23,99.36,78.86,978102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
979020.23,99.36,78.86,977102.02,99.16
978802.77,99.36,78.86,976892.78,99.16
978802.77,99.36,78.86,976892.78,99.16
978802.77,99.36,78.86,976892.78,99.16
978802.77,99.36,78.86,976892.78,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976862.68,99.16
978802.77,99.36,78.86,976863.56,99.16
978802.77,99.36,78.86,976863.56,99.16
978802.77,99.36,78.86,976863.56,99.16
978802.77,99.36,78.86,976863.56,99.16
978802.77,99.36,78.86,976863.56,99.16
978802.77,99.36,78.86,976837.17,99.16
978802.77,99.36,78.86,976837.17,99.16
978802.77,99.36,78.86,976837.17,99.16
978802.77,99.36,78.86,976837.17,99.16
978802.77,99.36,78.86,976837.17,99.16
978803.99,99.36,78.86,976842.78,99.16
978803.99,99.36,78.86,976842.78,99.16
978803.99,99.36,78.86,976842.78,99.16
978803.99,99.36,78.86,976842.78,99.16
978803.99,99.36,78.86,976842.78,99.16
978582.07,99.36,78.86,976619.7,99.16
978582.07,99.36,78.86,976619.7,99.16
978582.07,99.36,78.86,976660.2,99.16
978423.42,99.36,78.86,976510.49,99.17
978423.42,99.36,78.86,976510.49,99.17
978423.42,99.36,78.86,976510.49,99.17
978423.42,99.36,78.86,976510.49,99.17
978423.42,99.36,78.86,976510.49,99.17
978423.42,99.36,78.86,976510.49,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978423.42,99.36,78.86,976530.44,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978424.64,99.36,78.86,976576.95,99.17
978104.64,99.36,78.86,976256.95,99.17
978104.64,99.36,78.86,976256.95,99.17
978104.64,99.36,78.86,976256.95,99.17
978104.64,99.36,78.86,976256.95,99.17
978104.64,99.36,78.86,976256.95,99.17
978104.64,99.36,78.86,976256.95,99.17
978104.64,99.36,78.86,976256.95,99.17
978104.64,99.36,78.86,976256.95,99.17
978104.64,99.36,78.86,976254.17,99.17
978104.64,99.36,78.86,976254.17,99.17
978104.64,99.36,78.86,976254.17,99.17
978104.64,99.36,78.86,976226.41,99.17
978104.64,99.36,78.86,976226.41,99.17
977886.0,99.36,78.86,976018.57,99.17
977886.0,99.36,78.86,976018.57,99.17
977886.0,99.36,78.86,975995.38,99.17
977886.0,99.36,78.86,976051.17,99.17
977886.0,99.36,78.86,976051.17,99.17
977886.0,99.36,78.86,976051.17,99.17
977886.0,99.36,78.86,976051.17,99.17
977886.0,99.36,78.86,976051.17,99.17
977886.0,99.36,78.86,976051.17,99.17
977886.0,99.36,78.86,976051.17,99.17
977886.0,99.36,78.86,976051.17,99.17
977673.82,99.36,78.86,975833.85,99.17
977673.82,99.36,78.86,975833.85,99.17
977673.82,99.36,78.86,975833.85,99.17
977673.82,99.36,78.86,975833.85,99.17
977673.82,99.36,78.86,975833.85,99.17
977673.82,99.36,78.86,975833.85,99.17
977673.82,99.36,78.86,975833.85,99.17
977673.82,99.36,78.86,975833.85,99.17
977673.82,99.36,78.86,975833.85,99.17
977673.82,99.36,78.86,975833.85,99.17
977456.36,99.36,78.86,975625.18,99.18
977456.36,99.36,78.86,975625.18,99.18
977456.36,99.36,78.86,975625.18,99.18
977456.36,99.36,78.86,975625.18,99.18
977456.36,99.36,78.86,975625.18,99.18
977456.36,99.36,78.86,975625.18,99.18
977456.36,99.36,78.86,975625.18,99.18
977242.35,99.36,78.86,975412.74,99.18
977242.35,99.36,78.86,975412.74,99.18
977242.35,99.36,78.86,975412.74,99.18
977242.35,99.36,78.86,975412.74,99.18
977242.35,99.36,78.86,975412.74,99.18
977242.35,99.36,78.86,975412.74,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.59,99.18
977018.35,99.36,78.86,975183.64,99.18
977018.35,99.36,78.86,975183.64,99.18
977018.35,99.36,78.86,975183.64,99.18
977018.35,99.36,78.86,975170.66,99.17
977018.35,99.36,78.86,975170.66,99.17
977018.35,99.36,78.86,975170.66,99.17
977018.35,99.36,78.86,975170.66,99.17
977018.35,99.36,78.86,975170.66,99.17
977018.35,99.36,78.86,975170.66,99.17
977018.35,99.36,78.86,975170.66,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976433.97,99.36,78.86,974585.93,99.17
976281.79,99.36,78.87,974458.64,99.18
976281.79,99.36,78.87,974458.64,99.18
976281.79,99.36,78.87,974497.59,99.18
976281.79,99.36,78.87,974497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975281.79,99.36,78.86,973497.59,99.18
975059.88,99.36,78.87,973308.76,99.18
975059.88,99.36,78.87,973308.76,99.18
975059.88,99.36,78.87,973308.76,99.18
975059.88,99.36,78.87,973308.76,99.18
975059.88,99.36,78.87,973308.76,99.18
975059.88,99.36,78.87,973308.76,99.18
974059.88,99.36,78.86,972308.76,99.18
974059.88,99.36,78.86,972308.76,99.18
974059.88,99.36,78.86,972308.76,99.18
974059.88,99.36,78.86,972308.76,99.18
974059.88,99.36,78.86,972308.76,99.18
974059.88,99.36,78.86,972308.76,99.18
974059.88,99.36,78.86,972308.76,99.18
974059.88,99.36,78.86,972277.29,99.18
974059.88,99.36,78.86,972277.29,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974059.88,99.36,78.86,972271.01,99.18
974061.1,99.36,78.86,972293.84,99.18
973839.18,99.36,78.87,972118.41,99.19
973839.18,99.36,78.87,972118.41,99.19
973839.18,99.36,78.87,972118.41,99.19
973839.18,99.36,78.87,972118.41,99.19
973839.18,99.36,78.87,972118.41,99.19
973839.18,99.36,78.87,972118.41,99.19
973839.18,99.36,78.87,972156.33,99.19
973839.18,99.36,78.87,972119.24,99.19
973839.18,99.36,78.87,972119.24,99.19
973839.18,99.36,78.87,972119.24,99.19
973839.18,99.36,78.87,972150.17,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973617.26,99.36,78.87,971876.3,99.19
973508.48,99.36,78.87,971767.52,99.19
973508.48,99.36,78.87,971767.52,99.19
973508.48,99.36,78.87,971767.52,99.19
973508.48,99.36,78.87,971767.52,99.19
973508.48,99.36,78.87,971767.52,99.19
973508.48,99.36,78.87,971767.52,99.19
973508.48,99.36,78.87,971767.52,99.19
973508.48,99.36,78.87,971767.52,99.19
973508.48,99.36,78.87,971767.52,99.19
973291.02,99.36,78.87,971555.07,99.19
973291.02,99.36,78.87,971577.22,99.19
973291.02,99.36,78.87,971577.22,99.19
