ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
818,3052,2861740,6212,2861740
818,3052,2862740,6212,2862740
818,3052,2863210,6212,2863210
818,3052,2863680,6212,2863680
818,3052,2864680,6212,2864680
818,3052,2865490,6212,2865490
818,3052,2866040,6212,2866040
818,3052,2867040,6212,2867040
818,3052,2868040,6212,2868040
818,3052,2869040,6212,2869040
819,3060,2869510,6212,2869510
819,3060,2869620,6212,2869620
819,3060,2870620,6212,2870620
819,3060,2871090,6212,2871090
820,3068,2879090,6212,2879090
820,3068,2879410,6212,2879410
820,3068,2880220,6212,2880220
820,3068,2880690,6212,2880690
820,3068,2881160,6212,2881160
820,3068,2882160,6212,2882160
820,3068,2882160,6212,2882160
820,3068,2882970,6212,2882970
820,3068,2883440,6212,2883440
820,3068,2884250,6212,2884250
820,3068,2885250,6212,2885250
820,3068,2885720,6212,2885720
821,3076,2886720,6212,2886720
821,3076,2887720,6212,2887720
821,3076,2888040,6212,2888040
821,3076,2889040,6212,2889040
821,3076,2889850,6212,2889850
821,3076,2890850,6212,2890850
821,3076,2891850,6212,2891850
821,3076,2891850,6212,2891850
821,3076,2892850,6212,2892850
821,3076,2893320,6212,2893320
821,3076,2894130,6212,2894130
822,3084,2895130,6212,2895130
822,3084,2896130,6212,2896130
822,3084,2896940,6212,2896940
822,3084,2897260,6212,2897260
822,3084,2897260,6212,2897260
822,3084,2898260,6212,2898260
822,3084,2898260,6212,2898260
822,3084,2899260,6212,2899260
822,3084,2900260,6212,2900260
822,3084,2901260,6212,2901260
823,3092,2905260,6212,2905260
823,3092,2906260,6212,2906260
823,3092,2907260,6212,2907260
824,3100,2915260,6212,2915260
824,3100,2916260,6212,2916260
825,3108,2917260,6212,2917260
825,3108,2918260,6212,2918260
825,3108,2919070,6212,2919070
825,3108,2920070,6212,2920070
825,3108,2921070,6212,2921070
825,3108,2922070,6212,2922070
825,3108,2923070,6212,2923070
825,3108,2924070,6212,2924070
825,3108,2925070,6212,2925070
825,3108,2925720,6212,2925720
825,3108,2925720,6212,2925720
826,3116,2926720,6212,2926720
826,3116,2927530,6212,2927530
826,3116,2928000,6212,2928000
826,3116,2928470,6212,2928470
826,3116,2929280,6212,2929280
826,3116,2930280,6212,2930280
826,3116,2931280,6212,2931280
826,3116,2932090,6212,2932090
826,3116,2933090,6212,2933090
826,3116,2933090,6212,2933090
826,3116,2933320,6212,2933320
827,3124,2934320,6212,2934320
827,3124,2935130,6212,2935130
827,3124,2935720,6212,2935720
827,3124,2936720,6212,2936720
827,3124,2937720,6212,2937720
827,3124,2938720,6212,2938720
827,3124,2939720,6212,2939720
827,3124,2940720,6212,2940720
828,3132,2941720,6212,2941720
829,3140,2949720,6212,2949720
829,3140,2949950,6212,2949950
829,3140,2950760,6212,2950760
830,3148,2958760,6212,2958760
830,3148,2959570,6212,2959570
830,3148,2959570,6212,2959570
830,3148,2960570,6212,2960570
831,3156,2968570,6212,2968570
831,3156,2969570,6212,2969570
831,3156,2969570,6212,2969570
831,3156,2970160,6212,2970160
831,3156,2972160,6212,2972160
831,3156,2972630,6212,2972630
831,3156,2973630,6212,2973630
832,3164,2974630,6212,2974630
832,3164,2975630,6212,2975630
832,3164,2976630,6212,2976630
832,3164,2976630,6212,2976630
832,3164,2976630,6212,2976630
832,3164,2977630,6212,2977630
832,3164,2978280,6212,2978280
832,3164,2979090,6212,2979090
832,3164,2980090,6212,2980090
833,3172,2988090,6212,2988090
833,3172,2988090,6212,2988090
833,3172,2989090,6212,2989090
834,3180,2990090,6212,2990090
834,3180,2990090,6212,2990090
834,3180,2991090,6212,2991090
834,3180,2991410,6212,2991410
834,3180,2991730,6212,2991730
834,3180,2992730,6212,2992730
834,3180,2993190,6212,2993190
834,3180,2994000,6212,2994000
834,3180,2995000,6212,2995000
834,3180,2995320,6212,2995320
834,3180,2996130,6212,2996130
834,3180,2997130,6212,2997130
834,3180,2997940,6212,2997940
835,3188,2998530,6212,2998530
835,3188,2999530,6212,2999530
835,3188,3000530,6212,3000530
835,3188,3001530,6212,3001530
835,3188,3002340,6212,3002340
835,3188,3003340,6212,3003340
835,3188,3003800,6212,3003800
835,3188,3004800,6212,3004800
836,3196,3005450,6212,3005450
836,3196,3005450,6212,3005450
836,3196,3006450,6212,3006450
836,3196,3007450,6212,3007450
836,3196,3008260,6212,3008260
837,3204,3016260,6212,3016260
837,3204,3017070,6212,3017070
837,3204,3018070,6212,3018070
837,3204,3018070,6212,3018070
837,3204,3019070,6212,3019070
837,3204,3020070,6212,3020070
838,3212,3021070,6212,3021070
838,3212,3022070,6212,3022070
838,3212,3023070,6212,3023070
838,3212,3023070,6212,3023070
838,3212,3023720,6212,3023720
838,3212,3024720,6212,3024720
838,3212,3025720,6212,3025720
838,3212,3025720,6212,3025720
838,3212,3026720,6212,3026720
838,3212,3026720,6212,3026720
838,3212,3027720,6212,3027720
838,3212,3028200,6212,3028200
839,3220,3029200,6212,3029200
839,3220,3030200,6212,3030200
839,3220,3030200,6212,3030200
840,3228,3038200,6212,3038200
841,3236,3046200,6212,3046200
841,3236,3047200,6212,3047200
841,3236,3048200,6212,3048200
841,3236,3049200,6212,3049200
841,3236,3050200,6212,3050200
841,3236,3050750,6212,3050750
841,3236,3051750,6212,3051750
842,3244,3052750,6212,3052750
842,3244,3053750,6212,3053750
842,3244,3054750,6212,3054750
842,3244,3055560,6212,3055560
842,3244,3056560,6212,3056560
842,3244,3057560,6212,3057560
842,3244,3058560,6212,3058560
843,3252,3066560,6212,3066560
843,3252,3067560,6212,3067560
844,3260,3068370,6212,3068370
844,3260,3069370,6212,3069370
844,3260,3069690,6212,3069690
844,3260,3069690,6212,3069690
844,3260,3070690,6212,3070690
844,3260,3071690,6212,3071690
844,3260,3071690,6212,3071690
844,3260,3071690,6212,3071690
844,3260,3072690,6212,3072690
844,3260,3073500,6212,3073500
844,3260,3074500,6212,3074500
844,3260,3075500,6212,3075500
845,3268,3076500,6212,3076500
845,3268,3077500,6212,3077500
845,3268,3078500,6212,3078500
845,3268,3078500,6212,3078500
845,3268,3079310,6212,3079310
845,3268,3079780,6212,3079780
845,3268,3080780,6212,3080780
845,3268,3081010,6212,3081010
845,3268,3082010,6212,3082010
845,3268,3082010,6212,3082010
845,3268,3082010,6212,3082010
845,3268,3082010,6212,3082010
845,3268,3082600,6212,3082600
846,3276,3083600,6212,3083600
846,3276,3084600,6212,3084600
846,3276,3084600,6212,3084600
846,3276,3085070,6212,3085070
846,3276,3085880,6212,3085880
846,3276,3086880,6212,3086880
846,3276,3087690,6212,3087690
846,3276,3088690,6212,3088690
846,3276,3089160,6212,3089160
846,3276,3090160,6212,3090160
846,3276,3091160,6212,3091160
847,3284,3092160,6212,3092160
847,3284,3092630,6212,3092630
847,3284,3093440,6212,3093440
847,3284,3093910,6212,3093910
847,3284,3094230,6212,3094230
847,3284,3095230,6212,3095230
847,3284,3095700,6212,3095700
847,3284,3096170,6212,3096170
847,3284,3096280,6212,3096280
848,3292,3104280,6212,3104280
848,3292,3104280,6212,3104280
849,3300,3105280,6212,3105280
849,3300,3105280,6212,3105280
849,3300,3106280,6212,3106280
849,3300,3107280,6212,3107280
849,3300,3107280,6212,3107280
849,3300,3108280,6212,3108280
849,3300,3108740,6212,3108740
849,3300,3109740,6212,3109740
849,3300,3110740,6212,3110740
849,3300,3110740,6212,3110740
849,3300,3111290,6212,3111290
849,3300,3111760,6212,3111760
849,3300,3112410,6212,3112410
849,3300,3113410,6212,3113410
849,3300,3114410,6212,3114410
850,3308,3118410,6212,3118410
850,3308,3119410,6212,3119410
850,3308,3119410,6212,3119410
850,3308,3120410,6212,3120410
850,3308,3121410,6212,3121410
850,3308,3122410,6212,3122410
851,3316,3123220,6212,3123220
851,3316,3124220,6212,3124220
851,3316,3125030,6212,3125030
851,3316,3125350,6212,3125350
851,3316,3126350,6212,3126350
851,3316,3127350,6212,3127350
851,3316,3128350,6212,3128350
851,3316,3129160,6212,3129160
851,3316,3129750,6212,3129750
852,3324,3130750,6212,3130750
852,3324,3131750,6212,3131750
852,3324,3132750,6212,3132750
853,3332,3140750,6212,3140750
853,3332,3141750,6212,3141750
853,3332,3142750,6212,3142750
853,3332,3143750,6212,3143750
853,3332,3143980,6212,3143980
853,3332,3143980,6212,3143980
853,3332,3144790,6212,3144790
853,3332,3145790,6212,3145790
853,3332,3146110,6212,3146110
854,3340,3146920,6212,3146920
854,3340,3147920,6212,3147920
854,3340,3148380,6212,3148380
854,3340,3148380,6212,3148380
854,3340,3148700,6212,3148700
854,3340,3148930,6212,3148930
854,3340,3149930,6212,3149930
854,3340,3150400,6212,3150400
854,3340,3151050,6212,3151050
854,3340,3151860,6212,3151860
854,3340,3152860,6212,3152860
854,3340,3153860,6212,3153860
854,3340,3153860,6212,3153860
855,3348,3154860,6212,3154860
855,3348,3154860,6212,3154860
855,3348,3155860,6212,3155860
855,3348,3156860,6212,3156860
855,3348,3157860,6212,3157860
855,3348,3157860,6212,3157860
855,3348,3158670,6212,3158670
855,3348,3159670,6212,3159670
855,3348,3160480,6212,3160480
855,3348,3161480,6212,3161480
855,3348,3161480,6212,3161480
855,3348,3161480,6212,3161480
856,3356,3162480,6212,3162480
856,3356,3162590,6212,3162590
856,3356,3162590,6212,3162590
856,3356,3162820,6212,3162820
856,3356,3162820,6212,3162820
856,3356,3162820,6212,3162820
856,3356,3163820,6212,3163820
856,3356,3164140,6212,3164140
856,3356,3164950,6212,3164950
856,3356,3165420,6212,3165420
856,3356,3165420,6212,3165420
856,3356,3166230,6212,3166230
856,3356,3166700,6212,3166700
856,3356,3167700,6212,3167700
856,3356,3167700,6212,3167700
856,3356,3168510,6212,3168510
856,3356,3169510,6212,3169510
856,3356,3169510,6212,3169510
857,3364,3170320,6212,3170320
857,3364,3171320,6212,3171320
857,3364,3172320,6212,3172320
857,3364,3172870,6212,3172870
857,3364,3173870,6212,3173870
857,3364,3174870,6212,3174870
857,3364,3175680,6212,3175680
857,3364,3176680,6212,3176680
858,3372,3177680,6212,3177680
858,3372,3178490,6212,3178490
858,3372,3178810,6212,3178810
858,3372,3179810,6212,3179810
858,3372,3180620,6212,3180620
858,3372,3181430,6212,3181430
858,3372,3181430,6212,3181430
858,3372,3181900,6212,3181900
858,3372,3182130,6212,3182130
858,3372,3182940,6212,3182940
858,3372,3183940,6212,3183940
859,3380,3184940,6212,3184940
859,3380,3185940,6212,3185940
859,3380,3185940,6212,3185940
859,3380,3186410,6212,3186410
859,3380,3186410,6212,3186410
859,3380,3187410,6212,3187410
859,3380,3187520,6212,3187520
859,3380,3188330,6212,3188330
859,3380,3188790,6212,3188790
859,3380,3189600,6212,3189600
859,3380,3190070,6212,3190070
859,3380,3191070,6212,3191070
859,3380,3191880,6212,3191880
860,3388,3192880,6212,3192880
860,3388,3193690,6212,3193690
860,3388,3194690,6212,3194690
860,3388,3195690,6212,3195690
860,3388,3195690,6212,3195690
860,3388,3195850,6212,3195850
860,3388,3196850,6212,3196850
860,3388,3196850,6212,3196850
860,3388,3197850,6212,3197850
860,3388,3198850,6212,3198850
860,3388,3199850,6212,3199850
861,3396,3200850,6212,3200850
861,3396,3201320,6212,3201320
861,3396,3202130,6212,3202130
861,3396,3203130,6212,3203130
861,3396,3204130,6212,3204130
861,3396,3204940,6212,3204940
861,3396,3205310,6212,3205310
861,3396,3205630,6212,3205630
861,3396,3206630,6212,3206630
861,3396,3206950,6212,3206950
861,3396,3206950,6212,3206950
861,3396,3206950,6212,3206950
862,3404,3207950,6212,3207950
862,3404,3208760,6212,3208760
862,3404,3209230,6212,3209230
862,3404,3209820,6212,3209820
862,3404,3210820,6212,3210820
862,3404,3211820,6212,3211820
862,3404,3212820,6212,3212820
862,3404,3213470,6212,3213470
862,3404,3214280,6212,3214280
863,3412,3214750,6212,3214750
863,3412,3214910,6212,3214910
863,3412,3215720,6212,3215720
863,3412,3216720,6212,3216720
863,3412,3217530,6212,3217530
863,3412,3217530,6212,3217530
863,3412,3218530,6212,3218530
863,3412,3218850,6212,3218850
863,3412,3219850,6212,3219850
863,3412,3220850,6212,3220850
863,3412,3221850,6212,3221850
863,3412,3222660,6212,3222660
864,3420,3223660,6212,3223660
864,3420,3223660,6212,3223660
864,3420,3224660,6212,3224660
864,3420,3224660,6212,3224660
864,3420,3225130,6212,3225130
864,3420,3226130,6212,3226130
864,3420,3226940,6212,3226940
864,3420,3227410,6212,3227410
864,3420,3228410,6212,3228410
864,3420,3229410,6212,3229410
864,3420,3230220,6212,3230220
864,3420,3231220,6212,3231220
864,3420,3232220,6212,3232220
865,3428,3233220,6212,3233220
865,3428,3234220,6212,3234220
865,3428,3235220,6212,3235220
865,3428,3235870,6212,3235870
865,3428,3236870,6212,3236870
865,3428,3237340,6212,3237340
865,3428,3238340,6212,3238340
865,3428,3238810,6212,3238810
865,3428,3239810,6212,3239810
866,3436,3240810,6212,3240810
866,3436,3241620,6212,3241620
866,3436,3242620,6212,3242620
866,3436,3243620,6212,3243620
866,3436,3244210,6212,3244210
866,3436,3245210,6212,3245210
866,3436,3245440,6212,3245440
866,3436,3245440,6212,3245440
866,3436,3246250,6212,3246250
866,3436,3247250,6212,3247250
867,3444,3248250,6212,3248250
867,3444,3249250,6212,3249250
867,3444,3249800,6212,3249800
867,3444,3250610,6212,3250610
867,3444,3251610,6212,3251610
868,3452,3259610,6212,3259610
868,3452,3260610,6212,3260610
868,3452,3261610,6212,3261610
868,3452,3262420,6212,3262420
869,3460,3263420,6212,3263420
869,3460,3264010,6212,3264010
869,3460,3265010,6212,3265010
869,3460,3266010,6212,3266010
869,3460,3266010,6212,3266010
869,3460,3266660,6212,3266660
869,3460,3267660,6212,3267660
869,3460,3268660,6212,3268660
869,3460,3269660,6212,3269660
869,3460,3269660,6212,3269660
870,3468,3270130,6212,3270130
870,3468,3271130,6212,3271130
870,3468,3271940,6212,3271940
870,3468,3272940,6212,3272940
870,3468,3273750,6212,3273750
870,3468,3274750,6212,3274750
870,3468,3275750,6212,3275750
870,3468,3276400,6212,3276400
871,3476,3277400,6212,3277400
871,3476,3277720,6212,3277720
871,3476,3277950,6212,3277950
871,3476,3278950,6212,3278950
872,3484,3286950,6212,3286950
872,3484,3287760,6212,3287760
872,3484,3287990,6212,3287990
872,3484,3287990,6212,3287990
872,3484,3288990,6212,3288990
872,3484,3289450,6212,3289450
872,3484,3290450,6212,3290450
872,3484,3291450,6212,3291450
872,3484,3292260,6212,3292260
872,3484,3293260,6212,3293260
873,3492,3294260,6212,3294260
873,3492,3295260,6212,3295260
873,3492,3296260,6212,3296260
873,3492,3296580,6212,3296580
873,3492,3297580,6212,3297580
873,3492,3297800,6212,3297800
873,3492,3298800,6212,3298800
874,3500,3299800,6212,3299800
874,3500,3300800,6212,3300800
874,3500,3301800,6212,3301800
874,3500,3302800,6212,3302800
874,3500,3303800,6212,3303800
874,3500,3303800,6212,3303800
874,3500,3304800,6212,3304800
874,3500,3304800,6212,3304800
874,3500,3305270,6212,3305270
874,3500,3306270,6212,3306270
875,3508,3307270,6212,3307270
875,3508,3307590,6212,3307590
875,3508,3307590,6212,3307590
876,3516,3315590,6212,3315590
876,3516,3315590,6212,3315590
876,3516,3317590,6212,3317590
876,3516,3318060,6212,3318060
876,3516,3318060,6212,3318060
876,3516,3318870,6212,3318870
876,3516,3319870,6212,3319870
876,3516,3320030,6212,3320030
876,3516,3320680,6212,3320680
876,3516,3321490,6212,3321490
876,3516,3321950,6212,3321950
877,3524,3322950,6212,3322950
877,3524,3323760,6212,3323760
877,3524,3324760,6212,3324760
877,3524,3325080,6212,3325080
877,3524,3325080,6212,3325080
877,3524,3325730,6212,3325730
877,3524,3326200,6212,3326200
877,3524,3327200,6212,3327200
877,3524,3328010,6212,3328010
877,3524,3328330,6212,3328330
877,3524,3330330,6212,3330330
878,3532,3331330,6212,3331330
878,3532,3332330,6212,3332330
878,3532,3333330,6212,3333330
878,3532,3334330,6212,3334330
878,3532,3335330,6212,3335330
878,3532,3336330,6212,3336330
878,3532,3337330,6212,3337330
878,3532,3337800,6212,3337800
878,3532,3338800,6212,3338800
879,3540,3339260,6212,3339260
879,3540,3340070,6212,3340070
879,3540,3340880,6212,3340880
879,3540,3341880,6212,3341880
879,3540,3342040,6212,3342040
879,3540,3343040,6212,3343040
879,3540,3344040,6212,3344040
879,3540,3345040,6212,3345040
879,3540,3346040,6212,3346040
879,3540,3346510,6212,3346510
879,3540,3346510,6212,3346510
880,3548,3347510,6212,3347510
880,3548,3348510,6212,3348510
880,3548,3349510,6212,3349510
880,3548,3350320,6212,3350320
880,3548,3350790,6212,3350790
880,3548,3350790,6212,3350790
880,3548,3351790,6212,3351790
880,3548,3352250,6212,3352250
880,3548,3352720,6212,3352720
880,3548,3353270,6212,3353270
881,3556,3354270,6212,3354270
881,3556,3354740,6212,3354740
881,3556,3355740,6212,3355740
881,3556,3356550,6212,3356550
881,3556,3357550,6212,3357550
881,3556,3358550,6212,3358550
881,3556,3359550,6212,3359550
881,3556,3359660,6212,3359660
881,3556,3359660,6212,3359660
881,3556,3360660,6212,3360660
881,3556,3361660,6212,3361660
882,3564,3362660,6212,3362660
882,3564,3363470,6212,3363470
883,3572,3371470,6212,3371470
883,3572,3372280,6212,3372280
883,3572,3373280,6212,3373280
883,3572,3373750,6212,3373750
883,3572,3374750,6212,3374750
883,3572,3374750,6212,3374750
883,3572,3375400,6212,3375400
883,3572,3376400,6212,3376400
883,3572,3376720,6212,3376720
883,3572,3376770,6212,3376770
883,3572,3377240,6212,3377240
884,3580,3378240,6212,3378240
884,3580,3379050,6212,3379050
884,3580,3380050,6212,3380050
884,3580,3381050,6212,3381050
884,3580,3382050,6212,3382050
884,3580,3384050,6212,3384050
884,3580,3385050,6212,3385050
884,3580,3386050,6212,3386050
884,3580,3387050,6212,3387050
885,3588,3388050,6212,3388050
885,3588,3389050,6212,3389050
885,3588,3389520,6212,3389520
885,3588,3390520,6212,3390520
885,3588,3390840,6212,3390840
885,3588,3390840,6212,3390840
885,3588,3391840,6212,3391840
885,3588,3392840,6212,3392840
885,3588,3393840,6212,3393840
885,3588,3394310,6212,3394310
886,3596,3395310,6212,3395310
886,3596,3395310,6212,3395310
886,3596,3395310,6212,3395310
886,3596,3395310,6212,3395310
886,3596,3396120,6212,3396120
886,3596,3396710,6212,3396710
886,3596,3397710,6212,3397710
886,3596,3398710,6212,3398710
886,3596,3399190,6212,3399190
886,3596,3400190,6212,3400190
886,3596,3401190,6212,3401190
886,3596,3401660,6212,3401660
886,3596,3402660,6212,3402660
887,3604,3403660,6212,3403660
887,3604,3404660,6212,3404660
887,3604,3405660,6212,3405660
887,3604,3406660,6212,3406660
887,3604,3407310,6212,3407310
887,3604,3408120,6212,3408120
887,3604,3408120,6212,3408120
887,3604,3409120,6212,3409120
887,3604,3410120,6212,3410120
888,3612,3411120,6212,3411120
888,3612,3411120,6212,3411120
888,3612,3412120,6212,3412120
888,3612,3412120,6212,3412120
888,3612,3412120,6212,3412120
888,3612,3413120,6212,3413120
888,3612,3413930,6212,3413930
888,3612,3414740,6212,3414740
888,3612,3415740,6212,3415740
888,3612,3416740,6212,3416740
888,3612,3417740,6212,3417740
889,3620,3418740,6212,3418740
889,3620,3418740,6212,3418740
889,3620,3419740,6212,3419740
889,3620,3420290,6212,3420290
889,3620,3422290,6212,3422290
889,3620,3423290,6212,3423290
889,3620,3423510,6212,3423510
889,3620,3423980,6212,3423980
889,3620,3424790,6212,3424790
890,3628,3425790,6212,3425790
890,3628,3426260,6212,3426260
890,3628,3427260,6212,3427260
890,3628,3428070,6212,3428070
890,3628,3428880,6212,3428880
890,3628,3429690,6212,3429690
890,3628,3430340,6212,3430340
890,3628,3431340,6212,3431340
890,3628,3432340,6212,3432340
891,3636,3433340,6212,3433340
891,3636,3433340,6212,3433340
891,3636,3434150,6212,3434150
891,3636,3435150,6212,3435150
891,3636,3436150,6212,3436150
891,3636,3436960,6212,3436960
891,3636,3437770,6212,3437770
891,3636,3438320,6212,3438320
891,3636,3439320,6212,3439320
892,3644,3440320,6212,3440320
892,3644,3440790,6212,3440790
892,3644,3441790,6212,3441790
892,3644,3442790,6212,3442790
892,3644,3443790,6212,3443790
892,3644,3444790,6212,3444790
892,3644,3445440,6212,3445440
892,3644,3445440,6212,3445440
892,3644,3445910,6212,3445910
892,3644,3446910,6212,3446910
893,3652,3447910,6212,3447910
893,3652,3448720,6212,3448720
893,3652,3449530,6212,3449530
893,3652,3450530,6212,3450530
893,3652,3451530,6212,3451530
893,3652,3451690,6212,3451690
893,3652,3451690,6212,3451690
893,3652,3452690,6212,3452690
893,3652,3452920,6212,3452920
893,3652,3453920,6212,3453920
893,3652,3453920,6212,3453920
893,3652,3454380,6212,3454380
894,3660,3455380,6212,3455380
894,3660,3456380,6212,3456380
