ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1181,6072,2213770,6212,2213770
1181,6072,2214000,6212,2214000
1181,6072,2214470,6212,2214470
1181,6072,2214790,6212,2214790
1181,6072,2215600,6212,2215600
1181,6072,2216600,6212,2216600
1181,6072,2216920,6212,2216920
1181,6072,2217730,6212,2217730
1181,6072,2218380,6212,2218380
1181,6072,2219190,6212,2219190
1181,6072,2219660,6212,2219660
1181,6072,2219660,6212,2219660
1181,6072,2220470,6212,2220470
1181,6072,2220940,6212,2220940
1181,6072,2220940,6212,2220940
1181,6072,2221400,6212,2221400
1182,6074,2222400,6212,2222400
1182,6074,2223210,6212,2223210
1182,6074,2223430,6212,2223430
1182,6074,2223660,6212,2223660
1182,6074,2223660,6212,2223660
1182,6074,2224130,6212,2224130
1182,6074,2224720,6212,2224720
1182,6074,2225720,6212,2225720
1182,6074,2226530,6212,2226530
1182,6074,2227000,6212,2227000
1182,6074,2228000,6212,2228000
1182,6074,2228320,6212,2228320
1182,6074,2229130,6212,2229130
1182,6074,2230130,6212,2230130
1182,6074,2230680,6212,2230680
1182,6074,2230680,6212,2230680
1182,6074,2231150,6212,2231150
1182,6074,2231620,6212,2231620
1182,6074,2232620,6212,2232620
1182,6074,2233430,6212,2233430
1182,6074,2233750,6212,2233750
1182,6074,2234750,6212,2234750
1182,6074,2235750,6212,2235750
1182,6074,2236560,6212,2236560
1182,6074,2237370,6212,2237370
1182,6074,2241370,6212,2241370
1182,6074,2242180,6212,2242180
1182,6074,2242650,6212,2242650
1182,6074,2243300,6212,2243300
1182,6074,2244110,6212,2244110
1182,6074,2244660,6212,2244660
1182,6074,2245470,6212,2245470
1182,6074,2245790,6212,2245790
1182,6074,2246600,6212,2246600
1182,6074,2247600,6212,2247600
1182,6074,2248250,6212,2248250
1182,6074,2248720,6212,2248720
1182,6074,2248950,6212,2248950
1182,6074,2248950,6212,2248950
1182,6074,2249760,6212,2249760
1182,6074,2250760,6212,2250760
1182,6074,2251570,6212,2251570
1182,6074,2252030,6212,2252030
1182,6074,2253030,6212,2253030
1182,6074,2253500,6212,2253500
1182,6074,2253820,6212,2253820
1182,6074,2254820,6212,2254820
1182,6074,2254820,6212,2254820
1182,6074,2255280,6212,2255280
1182,6074,2256090,6212,2256090
1182,6074,2256900,6212,2256900
1182,6074,2257710,6212,2257710
1182,6074,2258180,6212,2258180
1182,6074,2258650,6212,2258650
1182,6074,2259120,6212,2259120
1182,6074,2259930,6212,2259930
1182,6074,2260580,6212,2260580
1182,6074,2261050,6212,2261050
1182,6074,2261520,6212,2261520
1182,6074,2261980,6212,2261980
1182,6074,2261980,6212,2261980
1182,6074,2262300,6212,2262300
1182,6074,2262300,6212,2262300
1182,6074,2262530,6212,2262530
1182,6074,2263180,6212,2263180
1182,6074,2264180,6212,2264180
1182,6074,2265180,6212,2265180
1182,6074,2266180,6212,2266180
1182,6074,2266500,6212,2266500
1182,6074,2267500,6212,2267500
1182,6074,2267500,6212,2267500
1182,6074,2267960,6212,2267960
1182,6074,2268960,6212,2268960
1182,6074,2269280,6212,2269280
1182,6074,2270090,6212,2270090
1182,6074,2270560,6212,2270560
1182,6074,2271030,6212,2271030
1182,6074,2271490,6212,2271490
1182,6074,2271950,6212,2271950
1182,6074,2271950,6212,2271950
1182,6074,2271950,6212,2271950
1182,6074,2272950,6212,2272950
1182,6074,2273270,6212,2273270
1182,6074,2274080,6212,2274080
1182,6074,2275080,6212,2275080
1182,6074,2275310,6212,2275310
1182,6074,2275310,6212,2275310
1182,6074,2276310,6212,2276310
1182,6074,2276310,6212,2276310
1182,6074,2277120,6212,2277120
1182,6074,2277590,6212,2277590
1182,6074,2278590,6212,2278590
1182,6074,2279140,6212,2279140
1182,6074,2279790,6212,2279790
1182,6074,2279790,6212,2279790
1182,6074,2280160,6212,2280160
1182,6074,2280970,6212,2280970
1182,6074,2281440,6212,2281440
1182,6074,2281670,6212,2281670
1182,6074,2282480,6212,2282480
1182,6074,2283480,6212,2283480
1182,6074,2284480,6212,2284480
1182,6074,2284480,6212,2284480
1182,6074,2284640,6212,2284640
1182,6074,2285110,6212,2285110
1182,6074,2285580,6212,2285580
1182,6074,2286390,6212,2286390
1182,6074,2286390,6212,2286390
1182,6074,2286860,6212,2286860
1182,6074,2286860,6212,2286860
1182,6074,2286970,6212,2286970
1182,6074,2287290,6212,2287290
1182,6074,2287940,6212,2287940
1182,6074,2288100,6212,2288100
1182,6074,2288910,6212,2288910
1182,6074,2289910,6212,2289910
1182,6074,2290020,6212,2290020
1183,6076,2290830,6212,2290830
1183,6076,2291150,6212,2291150
1183,6076,2291150,6212,2291150
1183,6076,2292150,6212,2292150
1184,6078,2292620,6212,2292620
1184,6078,2293430,6212,2293430
1184,6078,2293430,6212,2293430
1184,6078,2293430,6212,2293430
1184,6078,2294240,6212,2294240
1184,6078,2295240,6212,2295240
1184,6078,2295240,6212,2295240
1184,6078,2295240,6212,2295240
1184,6078,2295560,6212,2295560
1184,6078,2296020,6212,2296020
1184,6078,2296020,6212,2296020
1184,6078,2296490,6212,2296490
1184,6078,2297490,6212,2297490
1184,6078,2297650,6212,2297650
1184,6078,2298650,6212,2298650
1184,6078,2299460,6212,2299460
1184,6078,2300460,6212,2300460
1184,6078,2301460,6212,2301460
1184,6078,2301690,6212,2301690
1184,6078,2302690,6212,2302690
1184,6078,2303340,6212,2303340
1184,6078,2304340,6212,2304340
1184,6078,2305150,6212,2305150
1184,6078,2305620,6212,2305620
1184,6078,2306620,6212,2306620
1184,6078,2307080,6212,2307080
1184,6078,2307540,6212,2307540
1184,6078,2308010,6212,2308010
1184,6078,2309010,6212,2309010
1184,6078,2309480,6212,2309480
1184,6078,2309480,6212,2309480
1184,6078,2309480,6212,2309480
1184,6078,2310290,6212,2310290
1185,6080,2311100,6212,2311100
1185,6080,2312100,6212,2312100
1185,6080,2312100,6212,2312100
1185,6080,2313100,6212,2313100
1185,6080,2313750,6212,2313750
1185,6080,2314210,6212,2314210
1185,6080,2314680,6212,2314680
1185,6080,2314790,6212,2314790
1185,6080,2315790,6212,2315790
1185,6080,2316790,6212,2316790
1185,6080,2317110,6212,2317110
1185,6080,2318110,6212,2318110
1185,6080,2318920,6212,2318920
1185,6080,2319730,6212,2319730
1185,6080,2320730,6212,2320730
1185,6080,2321200,6212,2321200
1185,6080,2321660,6212,2321660
1185,6080,2322470,6212,2322470
1185,6080,2323280,6212,2323280
1185,6080,2324090,6212,2324090
1185,6080,2324090,6212,2324090
1185,6080,2324560,6212,2324560
1185,6080,2325210,6212,2325210
1185,6080,2326020,6212,2326020
1185,6080,2326830,6212,2326830
1185,6080,2326830,6212,2326830
1185,6080,2327830,6212,2327830
1185,6080,2328830,6212,2328830
1185,6080,2329480,6212,2329480
1185,6080,2329800,6212,2329800
1185,6080,2330170,6212,2330170
1185,6080,2330170,6212,2330170
1185,6080,2330640,6212,2330640
1185,6080,2331450,6212,2331450
1185,6080,2332260,6212,2332260
1185,6080,2333070,6212,2333070
1185,6080,2333070,6212,2333070
1185,6080,2333070,6212,2333070
1185,6080,2333070,6212,2333070
1185,6080,2333720,6212,2333720
1185,6080,2333950,6212,2333950
1185,6080,2334950,6212,2334950
1185,6080,2334950,6212,2334950
1185,6080,2335760,6212,2335760
1185,6080,2335760,6212,2335760
1185,6080,2335920,6212,2335920
1185,6080,2336380,6212,2336380
1185,6080,2336380,6212,2336380
1185,6080,2336850,6212,2336850
1185,6080,2337850,6212,2337850
1185,6080,2338850,6212,2338850
1185,6080,2339850,6212,2339850
1185,6080,2340080,6212,2340080
1185,6080,2340890,6212,2340890
1185,6080,2341350,6212,2341350
1185,6080,2342350,6212,2342350
1185,6080,2342820,6212,2342820
1185,6080,2343820,6212,2343820
1185,6080,2344630,6212,2344630
1185,6080,2345630,6212,2345630
1185,6080,2346100,6212,2346100
1185,6080,2346910,6212,2346910
1185,6080,2347560,6212,2347560
1185,6080,2348560,6212,2348560
1185,6080,2349560,6212,2349560
1185,6080,2349560,6212,2349560
1185,6080,2350560,6212,2350560
1185,6080,2351210,6212,2351210
1185,6080,2352210,6212,2352210
1186,6082,2353020,6212,2353020
1186,6082,2353480,6212,2353480
1186,6082,2354480,6212,2354480
1186,6082,2358480,6212,2358480
1186,6082,2359130,6212,2359130
1186,6082,2359780,6212,2359780
1186,6082,2360250,6212,2360250
1186,6082,2360720,6212,2360720
1186,6082,2361720,6212,2361720
1186,6082,2361720,6212,2361720
1186,6082,2362040,6212,2362040
1186,6082,2362850,6212,2362850
1186,6082,2363320,6212,2363320
1186,6082,2363910,6212,2363910
1186,6082,2364370,6212,2364370
1186,6082,2364740,6212,2364740
1186,6082,2365740,6212,2365740
1186,6082,2366740,6212,2366740
1186,6082,2367740,6212,2367740
1186,6082,2368210,6212,2368210
1186,6082,2368320,6212,2368320
1186,6082,2368790,6212,2368790
1186,6082,2369110,6212,2369110
1186,6082,2370110,6212,2370110
1186,6082,2370920,6212,2370920
1186,6082,2371380,6212,2371380
1186,6082,2371850,6212,2371850
1186,6082,2372320,6212,2372320
1186,6082,2372790,6212,2372790
1186,6082,2373790,6212,2373790
1186,6082,2374110,6212,2374110
1186,6082,2374570,6212,2374570
1186,6082,2375380,6212,2375380
1186,6082,2375850,6212,2375850
1186,6082,2376320,6212,2376320
1186,6082,2376640,6212,2376640
1186,6082,2377100,6212,2377100
1186,6082,2378100,6212,2378100
1186,6082,2378910,6212,2378910
1186,6082,2379720,6212,2379720
1186,6082,2380190,6212,2380190
1186,6082,2380420,6212,2380420
1186,6082,2380890,6212,2380890
1186,6082,2381050,6212,2381050
1186,6082,2381700,6212,2381700
1186,6082,2382020,6212,2382020
1186,6082,2383020,6212,2383020
1186,6082,2383180,6212,2383180
1186,6082,2383990,6212,2383990
1186,6082,2384800,6212,2384800
1186,6082,2385020,6212,2385020
1186,6082,2385830,6212,2385830
1186,6082,2386640,6212,2386640
1186,6082,2386960,6212,2386960
1187,6090,2387960,6212,2387960
1187,6090,2388960,6212,2388960
1187,6090,2389190,6212,2389190
1187,6090,2389660,6212,2389660
1187,6090,2390120,6212,2390120
1187,6090,2391120,6212,2391120
1187,6090,2391580,6212,2391580
1187,6090,2392040,6212,2392040
1187,6090,2393040,6212,2393040
1187,6090,2393630,6212,2393630
1187,6090,2394440,6212,2394440
1187,6090,2395250,6212,2395250
1187,6090,2395710,6212,2395710
1187,6090,2395710,6212,2395710
1187,6090,2396710,6212,2396710
1187,6090,2397520,6212,2397520
1187,6090,2397840,6212,2397840
1187,6090,2398490,6212,2398490
1187,6090,2398810,6212,2398810
1187,6090,2399810,6212,2399810
1187,6090,2400280,6212,2400280
1187,6090,2401280,6212,2401280
1187,6090,2401930,6212,2401930
1187,6090,2402520,6212,2402520
1187,6090,2402990,6212,2402990
1187,6090,2403640,6212,2403640
1187,6090,2404110,6212,2404110
1187,6090,2405110,6212,2405110
1187,6090,2405580,6212,2405580
1187,6090,2405580,6212,2405580
1187,6090,2406390,6212,2406390
1187,6090,2407200,6212,2407200
1187,6090,2407570,6212,2407570
1187,6090,2408160,6212,2408160
1187,6090,2408710,6212,2408710
1187,6090,2409520,6212,2409520
1187,6090,2410330,6212,2410330
1187,6090,2411330,6212,2411330
1187,6090,2411330,6212,2411330
1187,6090,2411330,6212,2411330
1187,6090,2411800,6212,2411800
1187,6090,2411800,6212,2411800
1187,6090,2412800,6212,2412800
1187,6090,2413800,6212,2413800
1187,6090,2414800,6212,2414800
1187,6090,2415350,6212,2415350
1187,6090,2416350,6212,2416350
1187,6090,2417350,6212,2417350
1187,6090,2418160,6212,2418160
1187,6090,2418160,6212,2418160
1187,6090,2418480,6212,2418480
1187,6090,2418950,6212,2418950
1187,6090,2419410,6212,2419410
1187,6090,2419960,6212,2419960
1187,6090,2420280,6212,2420280
1187,6090,2420600,6212,2420600
1187,6090,2421600,6212,2421600
1187,6090,2422600,6212,2422600
1187,6090,2423410,6212,2423410
1187,6090,2424060,6212,2424060
1187,6090,2425060,6212,2425060
1187,6090,2425060,6212,2425060
1187,6090,2425530,6212,2425530
1187,6090,2425760,6212,2425760
1187,6090,2426080,6212,2426080
1187,6090,2427080,6212,2427080
1187,6090,2427550,6212,2427550
1187,6090,2428200,6212,2428200
1187,6090,2429010,6212,2429010
1187,6090,2429010,6212,2429010
1188,6098,2429010,6212,2429010
1188,6098,2429330,6212,2429330
1188,6098,2429980,6212,2429980
1188,6098,2430630,6212,2430630
1188,6098,2431630,6212,2431630
1188,6098,2432440,6212,2432440
1188,6098,2432760,6212,2432760
1188,6098,2433230,6212,2433230
1188,6098,2434230,6212,2434230
1188,6098,2434230,6212,2434230
1188,6098,2434880,6212,2434880
1188,6098,2435350,6212,2435350
1188,6098,2435670,6212,2435670
1188,6098,2435670,6212,2435670
1188,6098,2436670,6212,2436670
1188,6098,2437140,6212,2437140
1188,6098,2437950,6212,2437950
1188,6098,2438270,6212,2438270
1188,6098,2438270,6212,2438270
1188,6098,2438740,6212,2438740
1188,6098,2438740,6212,2438740
1188,6098,2439060,6212,2439060
1188,6098,2440060,6212,2440060
1188,6098,2441060,6212,2441060
1188,6098,2441530,6212,2441530
1188,6098,2442340,6212,2442340
1188,6098,2442810,6212,2442810
1188,6098,2442970,6212,2442970
1188,6098,2443970,6212,2443970
1188,6098,2444290,6212,2444290
1188,6098,2444610,6212,2444610
1188,6098,2444610,6212,2444610
1188,6098,2445420,6212,2445420
1188,6098,2445740,6212,2445740
1188,6098,2446210,6212,2446210
1189,6100,2447210,6212,2447210
1189,6100,2447860,6212,2447860
1189,6100,2448860,6212,2448860
1189,6100,2448860,6212,2448860
1189,6100,2449860,6212,2449860
1189,6100,2449860,6212,2449860
1189,6100,2450860,6212,2450860
1189,6100,2451080,6212,2451080
1189,6100,2451550,6212,2451550
1189,6100,2452100,6212,2452100
1189,6100,2452750,6212,2452750
1189,6100,2453750,6212,2453750
1189,6100,2454560,6212,2454560
1189,6100,2455030,6212,2455030
1189,6100,2455840,6212,2455840
1189,6100,2456840,6212,2456840
1190,6108,2457840,6212,2457840
1190,6108,2458430,6212,2458430
1190,6108,2458750,6212,2458750
1190,6108,2458750,6212,2458750
1190,6108,2459560,6212,2459560
1190,6108,2459910,6212,2459910
1190,6108,2460910,6212,2460910
1190,6108,2461720,6212,2461720
1190,6108,2462720,6212,2462720
1190,6108,2463720,6212,2463720
1190,6108,2464530,6212,2464530
1190,6108,2464850,6212,2464850
1190,6108,2464850,6212,2464850
1190,6108,2464850,6212,2464850
1190,6108,2465500,6212,2465500
1190,6108,2465970,6212,2465970
1190,6108,2466780,6212,2466780
1190,6108,2467250,6212,2467250
1190,6108,2467250,6212,2467250
1190,6108,2468060,6212,2468060
1190,6108,2468710,6212,2468710
1190,6108,2469520,6212,2469520
1190,6108,2469990,6212,2469990
1190,6108,2469990,6212,2469990
1190,6108,2470990,6212,2470990
1190,6108,2470990,6212,2470990
1190,6108,2471990,6212,2471990
1190,6108,2472800,6212,2472800
1190,6108,2473270,6212,2473270
1190,6108,2473740,6212,2473740
1190,6108,2474740,6212,2474740
1190,6108,2475290,6212,2475290
1190,6108,2476100,6212,2476100
1190,6108,2476100,6212,2476100
1190,6108,2476910,6212,2476910
1190,6108,2477380,6212,2477380
1190,6108,2477380,6212,2477380
1190,6108,2477850,6212,2477850
1190,6108,2478850,6212,2478850
1190,6108,2479170,6212,2479170
1190,6108,2479980,6212,2479980
1190,6108,2480980,6212,2480980
1190,6108,2481450,6212,2481450
1190,6108,2482260,6212,2482260
1190,6108,2483260,6212,2483260
1190,6108,2483260,6212,2483260
1190,6108,2483420,6212,2483420
1190,6108,2483580,6212,2483580
1190,6108,2484050,6212,2484050
1190,6108,2484860,6212,2484860
1190,6108,2485330,6212,2485330
1190,6108,2485800,6212,2485800
1190,6108,2486610,6212,2486610
1190,6108,2487610,6212,2487610
1190,6108,2488610,6212,2488610
1191,6110,2489610,6212,2489610
1191,6110,2490420,6212,2490420
1191,6110,2491420,6212,2491420
1191,6110,2492420,6212,2492420
1191,6110,2493230,6212,2493230
1191,6110,2494230,6212,2494230
1191,6110,2494230,6212,2494230
1191,6110,2495230,6212,2495230
1191,6110,2495880,6212,2495880
1191,6110,2496530,6212,2496530
1191,6110,2496750,6212,2496750
1191,6110,2496750,6212,2496750
1191,6110,2497560,6212,2497560
1192,6112,2498370,6212,2498370
1192,6112,2499370,6212,2499370
1192,6112,2499920,6212,2499920
1192,6112,2500240,6212,2500240
1192,6112,2501050,6212,2501050
1192,6112,2502050,6212,2502050
1192,6112,2503050,6212,2503050
1192,6112,2503050,6212,2503050
1192,6112,2503050,6212,2503050
1192,6112,2503050,6212,2503050
1192,6112,2504050,6212,2504050
1192,6112,2504520,6212,2504520
1192,6112,2504520,6212,2504520
1192,6112,2505330,6212,2505330
1192,6112,2505330,6212,2505330
1192,6112,2505330,6212,2505330
1192,6112,2505920,6212,2505920
1192,6112,2506920,6212,2506920
1192,6112,2507510,6212,2507510
1192,6112,2507980,6212,2507980
1192,6112,2508440,6212,2508440
1192,6112,2508760,6212,2508760
1192,6112,2509080,6212,2509080
1192,6112,2510080,6212,2510080
1192,6112,2510080,6212,2510080
1192,6112,2510080,6212,2510080
1192,6112,2510550,6212,2510550
1192,6112,2511550,6212,2511550
1192,6112,2512360,6212,2512360
1192,6112,2512360,6212,2512360
1192,6112,2512830,6212,2512830
1192,6112,2512830,6212,2512830
1192,6112,2512830,6212,2512830
1192,6112,2513640,6212,2513640
1192,6112,2514640,6212,2514640
1192,6112,2515230,6212,2515230
1192,6112,2515230,6212,2515230
1192,6112,2516230,6212,2516230
1192,6112,2516700,6212,2516700
1192,6112,2516700,6212,2516700
1192,6112,2516700,6212,2516700
1192,6112,2517510,6212,2517510
1192,6112,2518320,6212,2518320
1192,6112,2518970,6212,2518970
1192,6112,2519410,6212,2519410
1192,6112,2520220,6212,2520220
1192,6112,2520770,6212,2520770
1192,6112,2520770,6212,2520770
1192,6112,2520770,6212,2520770
1192,6112,2521240,6212,2521240
1192,6112,2522240,6212,2522240
1192,6112,2522560,6212,2522560
1193,6120,2523560,6212,2523560
1193,6120,2524210,6212,2524210
1193,6120,2525210,6212,2525210
1193,6120,2525440,6212,2525440
1193,6120,2525900,6212,2525900
1193,6120,2526370,6212,2526370
1193,6120,2527020,6212,2527020
1193,6120,2528020,6212,2528020
1193,6120,2528480,6212,2528480
1193,6120,2528950,6212,2528950
1193,6120,2529320,6212,2529320
1193,6120,2529780,6212,2529780
1193,6120,2530100,6212,2530100
1193,6120,2530570,6212,2530570
1193,6120,2531040,6212,2531040
1193,6120,2531850,6212,2531850
1193,6120,2532500,6212,2532500
1193,6120,2533500,6212,2533500
1193,6120,2534090,6212,2534090
1193,6120,2534560,6212,2534560
1193,6120,2534560,6212,2534560
1193,6120,2535030,6212,2535030
1193,6120,2535400,6212,2535400
1193,6120,2535870,6212,2535870
1194,6122,2536680,6212,2536680
1194,6122,2536680,6212,2536680
1194,6122,2537680,6212,2537680
1194,6122,2537910,6212,2537910
1194,6122,2538910,6212,2538910
1194,6122,2539380,6212,2539380
1194,6122,2539850,6212,2539850
1194,6122,2540850,6212,2540850
1194,6122,2541660,6212,2541660
1194,6122,2542130,6212,2542130
1194,6122,2542130,6212,2542130
1194,6122,2542940,6212,2542940
1194,6122,2543260,6212,2543260
1194,6122,2544260,6212,2544260
1194,6122,2544910,6212,2544910
1194,6122,2544910,6212,2544910
1194,6122,2545720,6212,2545720
1194,6122,2545720,6212,2545720
1194,6122,2545720,6212,2545720
1194,6122,2546040,6212,2546040
1194,6122,2546360,6212,2546360
1194,6122,2546360,6212,2546360
1194,6122,2547170,6212,2547170
1194,6122,2547980,6212,2547980
1194,6122,2548200,6212,2548200
1194,6122,2549010,6212,2549010
1194,6122,2549820,6212,2549820
1194,6122,2550290,6212,2550290
1194,6122,2551100,6212,2551100
1194,6122,2551330,6212,2551330
1194,6122,2552140,6212,2552140
1194,6122,2553140,6212,2553140
1194,6122,2553190,6212,2553190
1194,6122,2553660,6212,2553660
1194,6122,2553980,6212,2553980
1194,6122,2554980,6212,2554980
1194,6122,2555790,6212,2555790
1194,6122,2556020,6212,2556020
1194,6122,2556830,6212,2556830
1194,6122,2557830,6212,2557830
1194,6122,2558830,6212,2558830
1194,6122,2559300,6212,2559300
1194,6122,2560110,6212,2560110
1194,6122,2560580,6212,2560580
1194,6122,2560900,6212,2560900
1194,6122,2561900,6212,2561900
1194,6122,2562710,6212,2562710
1194,6122,2563180,6212,2563180
1194,6122,2563180,6212,2563180
1194,6122,2564180,6212,2564180
1194,6122,2564180,6212,2564180
1195,6124,2564990,6212,2564990
1195,6124,2565450,6212,2565450
1195,6124,2565450,6212,2565450
1195,6124,2565450,6212,2565450
1195,6124,2565610,6212,2565610
1195,6124,2566420,6212,2566420
1195,6124,2567420,6212,2567420
1195,6124,2568070,6212,2568070
1195,6124,2568720,6212,2568720
1195,6124,2569530,6212,2569530
1195,6124,2570000,6212,2570000
1195,6124,2570000,6212,2570000
1195,6124,2570810,6212,2570810
1195,6124,2570810,6212,2570810
1195,6124,2571040,6212,2571040
1195,6124,2571850,6212,2571850
1195,6124,2572850,6212,2572850
1195,6124,2573660,6212,2573660
1195,6124,2574310,6212,2574310
1195,6124,2574310,6212,2574310
1195,6124,2574630,6212,2574630
1195,6124,2575440,6212,2575440
1195,6124,2575440,6212,2575440
1195,6124,2576090,6212,2576090
1195,6124,2577090,6212,2577090
1195,6124,2577900,6212,2577900
1195,6124,2578220,6212,2578220
1196,6126,2579220,6212,2579220
1196,6126,2580220,6212,2580220
1196,6126,2580690,6212,2580690
1196,6126,2581690,6212,2581690
1196,6126,2582690,6212,2582690
1196,6126,2583500,6212,2583500
1196,6126,2584310,6212,2584310
1196,6126,2585310,6212,2585310
1196,6126,2585860,6212,2585860
1196,6126,2585860,6212,2585860
1197,6134,2586860,6212,2586860
1197,6134,2587180,6212,2587180
1197,6134,2587830,6212,2587830
1197,6134,2588300,6212,2588300
1197,6134,2589110,6212,2589110
1197,6134,2590110,6212,2590110
1197,6134,2590430,6212,2590430
