ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1109646.91,98.17,84.55,1097314.13,97.08
1109646.91,98.17,84.55,1097314.13,97.08
1109368.89,98.17,84.55,1097288.15,97.1
1109368.89,98.17,84.55,1097288.15,97.1
1109368.89,98.17,84.55,1097288.15,97.1
1109368.89,98.17,84.55,1097312.13,97.1
1109368.89,98.17,84.55,1097312.13,97.1
1109368.89,98.17,84.55,1097312.13,97.1
1109153.73,98.17,84.55,1097139.19,97.11
1109153.73,98.17,84.55,1097139.19,97.11
1109153.73,98.17,84.55,1097139.19,97.11
1109153.73,98.17,84.55,1097139.19,97.11
1109153.73,98.17,84.55,1097139.19,97.11
1109153.73,98.17,84.55,1097139.19,97.11
1109153.73,98.17,84.55,1097139.19,97.11
1108583.15,98.17,84.55,1096593.7,97.11
1108583.15,98.17,84.55,1096593.7,97.11
1108583.15,98.17,84.55,1096593.7,97.11
1108583.15,98.17,84.55,1096593.7,97.11
1108583.15,98.17,84.55,1096593.7,97.11
1108583.15,98.17,84.55,1096593.7,97.11
1108583.15,98.17,84.55,1096593.7,97.11
1108583.15,98.17,84.55,1096593.7,97.11
1108583.15,98.17,84.55,1096628.66,97.11
1108583.15,98.17,84.55,1096628.66,97.11
1108583.15,98.17,84.55,1096628.66,97.11
1108196.73,98.18,84.56,1096081.54,97.11
1108196.73,98.18,84.56,1096081.54,97.11
1108196.73,98.18,84.56,1096109.09,97.11
1107918.71,98.18,84.56,1095956.78,97.12
1107678.99,98.19,84.57,1095784.21,97.13
1107678.99,98.19,84.57,1095784.21,97.13
1107369.85,98.19,84.57,1095476.2,97.13
1107369.85,98.19,84.57,1095476.2,97.13
1107369.85,98.19,84.57,1095508.29,97.14
1107369.85,98.19,84.57,1095508.29,97.14
1107369.85,98.19,84.57,1095508.29,97.14
1107369.85,98.19,84.57,1095508.29,97.14
1107369.85,98.19,84.57,1095508.29,97.14
1107369.85,98.19,84.57,1095508.29,97.14
1107369.85,98.19,84.57,1095533.93,97.14
1107369.85,98.19,84.57,1095533.93,97.14
1107369.85,98.19,84.57,1095533.93,97.14
1107369.85,98.19,84.57,1095533.93,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107261.71,98.19,84.57,1095451.08,97.14
1107073.69,98.19,84.57,1095281.39,97.15
1106931.03,98.21,84.59,1094949.69,97.15
1106931.03,98.21,84.59,1094949.69,97.15
1106931.03,98.21,84.59,1094949.69,97.15
1106931.03,98.21,84.59,1094949.69,97.15
1106931.03,98.21,84.59,1094949.69,97.15
1106763.93,98.22,84.6,1094802.62,97.16
1106763.93,98.22,84.6,1094802.62,97.16
1106485.92,98.22,84.6,1094785.11,97.18
1106485.92,98.22,84.6,1094785.11,97.18
1106485.92,98.22,84.6,1094785.11,97.18
1106485.92,98.22,84.6,1094785.11,97.18
1106485.92,98.22,84.6,1094785.11,97.18
1106485.92,98.22,84.6,1094785.11,97.18
1106209.1,98.22,84.6,1094614.45,97.19
1106209.1,98.22,84.6,1094614.45,97.19
1106209.1,98.22,84.6,1094614.45,97.19
1106209.1,98.22,84.6,1094848.99,97.22
1106209.1,98.22,84.6,1094848.99,97.22
1105931.08,98.23,84.61,1094556.15,97.22
1105931.08,98.23,84.61,1094556.15,97.22
1105931.08,98.23,84.61,1094556.15,97.22
1105669.82,98.23,84.61,1094283.67,97.22
1105397.18,98.24,84.62,1093939.77,97.22
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105484.64,98.24,84.62,1094025.12,97.23
1105206.62,98.25,84.63,1093646.18,97.22
1105206.62,98.25,84.63,1093685.2,97.22
1105206.62,98.25,84.63,1093685.2,97.22
1104919.1,98.26,84.64,1093791.39,97.27
1104919.1,98.26,84.64,1093791.39,97.27
1104919.1,98.26,84.64,1093791.39,97.27
1104919.1,98.26,84.64,1093791.39,97.27
1104919.1,98.26,84.64,1093791.39,97.27
1104919.1,98.26,84.64,1093791.39,97.27
1104919.1,98.26,84.64,1093791.39,97.27
1104919.1,98.26,84.64,1093791.39,97.27
1104919.1,98.26,84.64,1093791.39,97.27
1104641.08,98.26,84.64,1093584.87,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104394.09,98.27,84.65,1093307.36,97.28
1104077.61,98.27,84.65,1092756.97,97.27
1104077.61,98.27,84.65,1092756.97,97.27
1104085.06,98.28,84.65,1092784.02,97.27
1104085.06,98.28,84.65,1092784.02,97.27
1104105.0,98.28,84.66,1092794.83,97.27
1103838.52,98.28,84.66,1092873.09,97.31
1103838.52,98.28,84.66,1092873.09,97.31
1103838.52,98.28,84.66,1092873.09,97.31
1103838.52,98.28,84.66,1092873.09,97.31
1103560.5,98.28,84.66,1092799.77,97.33
1103294.02,98.29,84.67,1092486.34,97.33
1103294.02,98.29,84.67,1092486.34,97.33
1103294.02,98.29,84.67,1092486.34,97.33
1103294.02,98.29,84.67,1092486.34,97.33
1103294.02,98.29,84.67,1092486.34,97.33
1103294.02,98.29,84.67,1092486.34,97.33
1103294.02,98.29,84.67,1092452.45,97.32
1103294.02,98.29,84.67,1092452.45,97.32
1103294.02,98.29,84.67,1092452.45,97.32
1103294.02,98.29,84.67,1092474.86,97.33
1103135.88,98.29,84.67,1092322.03,97.33
1103135.88,98.29,84.67,1092322.03,97.33
1103135.88,98.29,84.67,1092322.03,97.33
1103135.88,98.29,84.67,1092322.03,97.33
1103135.88,98.29,84.67,1092322.03,97.33
1102991.71,98.3,84.68,1092230.09,97.34
1102991.71,98.3,84.68,1092230.09,97.34
1102991.71,98.3,84.68,1092230.09,97.34
1102991.71,98.3,84.68,1092230.09,97.34
1102991.71,98.3,84.68,1092230.09,97.34
1102991.71,98.3,84.68,1092230.09,97.34
1102991.71,98.3,84.68,1092287.58,97.34
1102722.91,98.3,84.68,1091999.89,97.34
1102722.91,98.3,84.68,1091999.89,97.34
1102722.91,98.3,84.68,1091999.89,97.34
1102547.67,98.3,84.68,1091773.45,97.34
1102547.67,98.3,84.68,1091773.45,97.34
1102547.67,98.3,84.68,1091800.31,97.35
1102547.67,98.3,84.68,1091800.31,97.35
1102547.67,98.3,84.68,1091800.31,97.35
1102286.41,98.31,84.69,1091577.56,97.35
1102286.41,98.31,84.69,1091577.56,97.35
1102286.41,98.31,84.69,1091577.56,97.35
1102286.41,98.31,84.69,1091577.56,97.35
1102286.41,98.31,84.69,1091577.56,97.35
1102286.41,98.31,84.69,1091577.56,97.35
1102286.41,98.31,84.69,1091577.56,97.35
1102286.41,98.31,84.69,1091577.56,97.35
1102286.41,98.31,84.69,1091577.56,97.35
1101899.98,98.32,84.69,1091172.69,97.36
1101899.98,98.32,84.69,1091172.69,97.36
1101899.98,98.32,84.69,1091172.69,97.36
1101899.98,98.32,84.69,1091172.69,97.36
1101899.98,98.32,84.69,1091172.69,97.36
1101899.98,98.32,84.69,1091172.69,97.36
1101899.98,98.32,84.69,1091172.69,97.36
1101899.98,98.32,84.69,1091172.69,97.36
1101722.94,98.32,84.7,1090969.5,97.36
1101722.94,98.32,84.7,1090969.5,97.36
1101722.94,98.32,84.7,1090969.5,97.36
1101722.94,98.32,84.7,1090969.5,97.36
1101722.94,98.32,84.7,1090923.45,97.36
1101722.94,98.32,84.7,1090923.45,97.36
1101722.94,98.32,84.7,1090923.45,97.36
1101454.68,98.34,84.72,1090703.47,97.38
1101454.68,98.34,84.72,1090729.74,97.38
1101454.68,98.34,84.72,1090729.74,97.38
1101187.5,98.34,84.72,1090442.05,97.38
1100968.83,98.35,84.73,1090168.42,97.38
1100968.83,98.35,84.73,1090168.42,97.38
1100702.35,98.35,84.73,1090104.63,97.41
1100702.35,98.35,84.73,1090104.63,97.41
1100441.09,98.36,84.74,1089822.84,97.41
1100441.09,98.36,84.74,1089822.84,97.41
1100441.09,98.36,84.74,1089822.84,97.41
1100441.09,98.36,84.74,1089822.84,97.41
1100441.09,98.36,84.74,1089856.03,97.41
1100109.14,98.37,84.75,1089600.36,97.43
1100109.14,98.37,84.75,1089600.36,97.43
1099842.66,98.37,84.75,1089510.08,97.45
1099842.66,98.37,84.75,1089510.08,97.45
1099842.66,98.37,84.75,1089510.08,97.45
1099842.66,98.37,84.75,1089510.08,97.45
1099904.32,98.38,84.76,1089801.59,97.48
1099904.32,98.38,84.76,1089801.59,97.48
1099904.32,98.38,84.76,1089801.59,97.48
1099904.32,98.38,84.76,1089801.59,97.48
1099904.32,98.38,84.76,1089883.11,97.48
1099904.32,98.38,84.76,1089883.11,97.48
1099904.32,98.38,84.76,1089883.11,97.48
1099904.32,98.38,84.76,1089883.11,97.48
1099904.32,98.38,84.76,1089883.11,97.48
1099904.32,98.38,84.76,1089883.11,97.48
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099655.46,98.38,84.76,1089640.0,97.49
1099349.31,98.4,84.78,1089405.11,97.51
1099349.31,98.4,84.78,1089323.58,97.5
1099349.31,98.4,84.78,1089323.58,97.5
1099349.31,98.4,84.78,1089323.58,97.5
1099349.31,98.4,84.78,1089323.58,97.5
1099134.14,98.4,84.78,1089091.66,97.5
1098802.2,98.41,84.79,1088721.09,97.51
1098802.2,98.41,84.79,1088721.09,97.51
1098802.2,98.41,84.79,1088721.09,97.51
1098802.2,98.41,84.79,1088721.09,97.51
1098802.2,98.41,84.79,1088721.09,97.51
1098802.2,98.41,84.79,1088721.09,97.51
1098524.18,98.41,84.79,1088421.82,97.51
1098524.18,98.41,84.79,1088421.82,97.51
1098524.18,98.41,84.79,1088421.82,97.51
1098524.18,98.41,84.79,1088421.82,97.51
1098524.18,98.41,84.79,1088421.82,97.51
1098524.18,98.41,84.79,1088421.82,97.51
1098524.18,98.41,84.79,1088421.82,97.51
1098313.91,98.41,84.79,1088140.94,97.5
1098313.91,98.41,84.79,1088140.94,97.5
1098313.91,98.41,84.79,1088074.73,97.5
1098313.91,98.41,84.79,1088045.07,97.49
1098313.91,98.41,84.79,1088045.07,97.49
1098313.91,98.41,84.79,1088045.07,97.49
1097319.84,98.41,84.79,1087057.35,97.49
1097319.84,98.41,84.79,1087057.35,97.49
1097319.84,98.41,84.79,1087057.35,97.49
1097319.84,98.41,84.79,1087057.35,97.49
1097319.84,98.41,84.79,1087057.35,97.49
1097319.84,98.41,84.79,1087057.35,97.49
1097319.84,98.41,84.79,1087057.35,97.49
1097034.36,98.42,84.8,1086767.22,97.5
1097034.36,98.42,84.8,1086767.22,97.5
1097034.36,98.42,84.8,1086767.22,97.5
1097034.36,98.42,84.8,1086767.22,97.5
1097034.36,98.42,84.8,1086791.65,97.5
1097034.36,98.42,84.8,1086791.65,97.5
1097034.36,98.42,84.8,1086791.65,97.5
1097034.36,98.42,84.8,1086791.65,97.5
1096756.35,98.42,84.8,1086821.6,97.53
1096495.09,98.42,84.8,1086747.9,97.55
1096495.09,98.42,84.8,1086747.9,97.55
1096495.09,98.42,84.8,1086747.9,97.55
1096495.09,98.42,84.8,1086747.9,97.55
1096495.09,98.42,84.8,1086747.9,97.55
1096389.01,98.42,84.8,1086644.66,97.55
1096389.01,98.42,84.8,1086644.66,97.55
1096389.01,98.42,84.8,1086630.71,97.55
1096389.01,98.42,84.8,1086630.71,97.55
1096389.01,98.42,84.8,1086630.71,97.55
1096389.01,98.42,84.8,1086630.71,97.55
1096389.01,98.42,84.8,1086627.82,97.55
1096389.01,98.42,84.8,1086627.82,97.55
1096389.01,98.42,84.8,1086689.04,97.55
1096389.01,98.42,84.8,1086689.04,97.55
1096389.01,98.42,84.8,1086689.04,97.55
1096389.01,98.42,84.8,1086689.04,97.55
1096389.01,98.42,84.8,1086689.04,97.55
1096389.01,98.42,84.8,1086689.04,97.55
1096142.09,98.43,84.81,1086360.12,97.56
1096142.09,98.43,84.81,1086351.97,97.56
1096142.09,98.43,84.81,1086351.97,97.56
1096142.09,98.43,84.81,1086351.97,97.56
1096142.09,98.43,84.81,1086351.97,97.56
1096142.09,98.43,84.81,1086351.97,97.56
1095864.07,98.44,84.82,1086426.24,97.59
1095708.04,98.44,84.82,1086270.21,97.59
1095708.04,98.44,84.82,1086270.21,97.59
1095708.04,98.44,84.82,1086270.21,97.59
1095708.04,98.44,84.82,1086270.21,97.59
1095708.04,98.44,84.82,1086270.21,97.59
1095708.04,98.44,84.82,1086270.21,97.59
1095474.6,98.46,84.84,1085850.46,97.59
1095474.6,98.46,84.84,1085850.46,97.59
1095127.63,98.47,84.85,1085547.61,97.61
1095127.63,98.47,84.85,1085547.61,97.61
1095133.22,98.47,84.85,1085565.22,97.61
1095133.22,98.47,84.85,1085565.22,97.61
1095133.22,98.47,84.85,1085565.22,97.61
1095133.22,98.47,84.85,1085565.22,97.61
1095133.22,98.47,84.85,1085565.22,97.61
1095133.22,98.47,84.85,1085565.22,97.61
1094759.17,98.48,84.85,1085196.13,97.62
1094450.04,98.49,84.87,1084777.28,97.62
1094450.04,98.49,84.87,1084822.3,97.62
1094291.9,98.49,84.87,1084664.4,97.62
1094291.9,98.49,84.87,1084669.29,97.62
1094291.9,98.49,84.87,1084669.29,97.62
1094291.9,98.49,84.87,1084669.29,97.62
1094291.9,98.49,84.87,1084669.29,97.62
1094291.9,98.49,84.87,1084669.29,97.62
1094013.89,98.49,84.87,1084636.71,97.65
1094013.89,98.49,84.87,1084704.75,97.65
1094013.89,98.49,84.87,1084704.75,97.65
1094013.89,98.49,84.87,1084704.75,97.65
1094013.89,98.49,84.87,1084704.75,97.65
1094013.89,98.49,84.87,1084704.75,97.65
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093766.06,98.5,84.88,1084417.06,97.66
1093813.83,98.5,84.88,1084579.57,97.67
1093813.83,98.5,84.88,1084603.05,97.67
1093813.83,98.5,84.88,1084603.05,97.67
1093813.83,98.5,84.88,1084603.05,97.67
1093701.58,98.51,84.89,1084445.94,97.68
1093701.58,98.51,84.89,1084445.94,97.68
1093701.58,98.51,84.89,1084445.94,97.68
1093543.45,98.51,84.89,1084283.63,97.68
1093543.45,98.51,84.89,1084283.63,97.68
1093543.45,98.51,84.89,1084283.63,97.68
1093543.45,98.51,84.89,1084283.63,97.68
1093543.45,98.51,84.89,1084283.63,97.68
1093543.45,98.51,84.89,1084283.63,97.68
1093543.45,98.51,84.89,1084283.63,97.68
1093543.45,98.51,84.89,1084283.63,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084306.01,97.68
1093543.45,98.51,84.89,1084258.01,97.68
1093543.45,98.51,84.89,1084258.01,97.68
1093543.45,98.51,84.89,1084258.01,97.68
1093543.45,98.51,84.89,1084258.01,97.68
1093543.45,98.51,84.89,1084258.01,97.68
1093543.45,98.51,84.89,1084258.01,97.68
1093543.45,98.51,84.89,1084258.01,97.68
1093543.45,98.51,84.89,1084258.01,97.68
1093543.45,98.51,84.89,1084258.01,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093556.68,98.51,84.89,1084296.36,97.68
1093278.66,98.52,84.9,1084163.82,97.7
1093103.43,98.52,84.9,1083921.32,97.69
1093112.74,98.52,84.9,1083929.61,97.69
1093112.74,98.52,84.9,1083929.61,97.69
1093112.74,98.52,84.9,1083929.61,97.69
1092834.72,98.53,84.9,1083656.05,97.7
1092834.72,98.53,84.9,1083656.05,97.7
1092834.72,98.53,84.9,1083656.05,97.7
1092834.72,98.53,84.9,1083656.05,97.7
1092834.72,98.53,84.9,1083656.05,97.7
1092834.72,98.53,84.9,1083656.05,97.7
1092834.72,98.53,84.9,1083656.05,97.7
1092834.72,98.53,84.9,1083656.05,97.7
1092834.72,98.53,84.9,1083656.05,97.7
1092834.72,98.53,84.9,1083656.05,97.7
1092619.56,98.53,84.91,1083444.08,97.7
1092619.56,98.53,84.91,1083444.08,97.7
1092358.3,98.53,84.91,1083124.24,97.7
1092200.16,98.53,84.91,1082982.33,97.7
1092200.16,98.53,84.91,1082943.46,97.7
1092200.16,98.53,84.91,1082943.46,97.7
1092200.16,98.53,84.91,1082943.46,97.7
1092200.16,98.53,84.91,1082943.46,97.7
1092200.16,98.53,84.91,1082943.46,97.7
1092200.16,98.53,84.91,1082943.46,97.7
1092200.16,98.53,84.91,1082943.46,97.7
1092200.16,98.53,84.91,1082915.54,97.69
1092200.16,98.53,84.91,1082915.54,97.69
1092200.16,98.53,84.91,1082915.54,97.69
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082717.89,97.7
1092069.68,98.54,84.92,1082712.86,97.7
1091897.41,98.54,84.92,1082531.35,97.7
1091619.4,98.55,84.93,1082301.01,97.71
1091619.4,98.55,84.93,1082301.01,97.71
1091619.4,98.55,84.93,1082301.01,97.71
1091619.4,98.55,84.93,1082301.01,97.71
1091619.4,98.55,84.93,1082301.01,97.71
1091352.91,98.55,84.93,1081984.54,97.71
1091352.91,98.55,84.93,1081984.54,97.71
1091352.91,98.55,84.93,1081977.01,97.71
1090971.65,98.56,84.94,1081593.33,97.71
1090590.39,98.56,84.94,1081338.82,97.73
1090590.39,98.56,84.94,1081338.82,97.73
1090590.39,98.56,84.94,1081338.82,97.73
1090590.39,98.56,84.94,1081338.82,97.73
1090590.39,98.56,84.94,1081338.82,97.73
1090590.39,98.56,84.94,1081338.82,97.73
1090312.37,98.56,84.94,1081048.09,97.73
1090312.37,98.56,84.94,1081048.09,97.73
1090312.37,98.56,84.94,1081048.09,97.73
1090312.37,98.56,84.94,1081048.09,97.73
1089318.31,98.56,84.94,1080050.02,97.73
1089318.31,98.56,84.94,1080050.02,97.73
1089318.31,98.56,84.94,1080050.02,97.73
1089318.31,98.56,84.94,1080050.02,97.73
1089318.31,98.56,84.94,1080050.02,97.73
1089318.31,98.56,84.94,1080050.02,97.73
1089318.31,98.56,84.94,1080050.02,97.73
1089318.31,98.56,84.94,1080050.02,97.73
1089318.31,98.56,84.94,1080050.02,97.73
1089040.29,98.57,84.95,1079904.15,97.74
1089040.29,98.57,84.95,1079904.15,97.74
1089040.29,98.57,84.95,1079887.83,97.74
1088758.68,98.57,84.95,1079553.74,97.74
1088758.68,98.57,84.95,1079553.74,97.74
1088600.54,98.57,84.95,1079400.28,97.74
1088600.54,98.57,84.95,1079400.28,97.74
1088600.54,98.57,84.95,1079400.28,97.74
1088427.96,98.58,84.95,1079305.04,97.75
1088427.96,98.58,84.95,1079305.04,97.75
1088427.96,98.58,84.95,1079305.04,97.75
1088427.96,98.58,84.95,1079305.04,97.75
1088427.96,98.58,84.95,1079392.97,97.76
1088427.96,98.58,84.95,1079392.97,97.76
1088427.96,98.58,84.95,1079392.97,97.76
1088427.96,98.58,84.95,1079392.97,97.76
1088149.94,98.58,84.96,1079018.73,97.75
1088149.94,98.58,84.96,1079018.73,97.75
1088149.94,98.58,84.96,1079018.73,97.75
1088149.94,98.58,84.96,1079018.73,97.75
1088149.94,98.58,84.96,1079018.3,97.75
1088149.94,98.58,84.96,1079018.3,97.75
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.2,97.76
1088149.94,98.58,84.96,1079080.78,97.76
1088149.94,98.58,84.96,1079080.78,97.76
1088149.94,98.58,84.96,1079080.78,97.76
1088149.94,98.58,84.96,1079080.78,97.76
1088149.94,98.58,84.96,1079062.74,97.76
1088149.94,98.58,84.96,1079048.32,97.75
1088149.94,98.58,84.96,1079025.17,97.75
1088149.94,98.58,84.96,1079025.17,97.75
1088149.94,98.58,84.96,1079025.17,97.75
1088149.94,98.58,84.96,1079025.17,97.75
1088149.94,98.58,84.96,1079025.17,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079025.59,97.75
1088149.94,98.58,84.96,1079012.74,97.75
1088149.94,98.58,84.96,1079012.74,97.75
1088149.94,98.58,84.96,1079012.74,97.75
1088149.94,98.58,84.96,1079012.74,97.75
1088149.94,98.58,84.96,1079012.74,97.75
1088149.94,98.58,84.96,1079040.55,97.75
1087892.85,98.58,84.96,1078803.48,97.76
1087892.85,98.58,84.96,1078803.48,97.76
1087892.85,98.58,84.96,1078803.48,97.76
1087892.85,98.58,84.96,1078803.48,97.76
1087677.68,98.58,84.96,1078565.0,97.76
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087677.68,98.58,84.96,1078505.96,97.75
1087399.67,98.59,84.97,1078522.67,97.78
1087399.67,98.59,84.97,1078522.67,97.78
1087399.67,98.59,84.97,1078522.67,97.78
1087399.67,98.59,84.97,1078522.67,97.78
1087399.67,98.59,84.97,1078522.67,97.78
1087241.53,98.59,84.97,1078283.38,97.78
1087241.53,98.59,84.97,1078283.38,97.78
1087241.53,98.59,84.97,1078283.38,97.78
1087241.53,98.59,84.97,1078283.38,97.78
1087101.03,98.6,84.98,1078080.45,97.78
1087101.03,98.6,84.98,1078080.45,97.78
1087101.03,98.6,84.98,1078080.45,97.78
1087101.03,98.6,84.98,1078080.45,97.78
1087101.03,98.6,84.98,1078080.45,97.78
1087101.03,98.6,84.98,1078080.45,97.78
1087101.03,98.6,84.98,1078080.45,97.78
1087101.03,98.6,84.98,1078080.45,97.78
1087101.03,98.6,84.98,1078080.45,97.78
