ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
931627.36,98.75,85.15,922582.31,97.79
931427.69,98.75,85.16,922390.44,97.79
931427.69,98.75,85.16,922390.44,97.79
931427.69,98.75,85.16,922390.44,97.79
931427.69,98.75,85.16,922390.44,97.79
931427.69,98.75,85.16,922390.44,97.79
931427.69,98.75,85.16,922390.44,97.79
930991.46,98.76,85.17,921877.99,97.8
930991.46,98.76,85.17,921877.99,97.8
929991.46,98.76,85.17,920877.99,97.79
929991.46,98.76,85.17,920877.99,97.79
929991.46,98.76,85.17,920877.99,97.79
929991.46,98.76,85.17,920877.99,97.79
929991.46,98.76,85.17,920877.99,97.79
929991.46,98.76,85.17,920877.99,97.79
929991.46,98.76,85.17,920877.99,97.79
929664.16,98.77,85.17,920481.55,97.79
929664.16,98.77,85.17,920481.55,97.79
929349.53,98.78,85.18,920053.42,97.79
929071.53,98.78,85.19,919731.38,97.79
929071.53,98.78,85.19,919731.38,97.79
929071.53,98.78,85.19,919731.38,97.79
929071.53,98.78,85.19,919731.38,97.79
928999.95,98.79,85.2,919603.25,97.79
928999.95,98.79,85.2,919603.25,97.79
928999.95,98.79,85.2,919603.25,97.79
928999.95,98.79,85.2,919603.25,97.79
928999.95,98.79,85.2,919603.25,97.79
928999.95,98.79,85.2,919603.25,97.79
928598.17,98.8,85.2,919175.12,97.8
928598.17,98.8,85.2,919175.12,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919224.09,97.8
928598.17,98.8,85.2,919301.57,97.81
928311.88,98.8,85.21,919001.54,97.81
928311.88,98.8,85.21,919001.54,97.81
928311.88,98.8,85.21,919001.54,97.81
928311.88,98.8,85.21,919001.54,97.81
928311.88,98.8,85.21,919001.54,97.81
928311.88,98.8,85.21,919001.54,97.81
928311.88,98.8,85.21,919001.54,97.81
928311.88,98.8,85.21,919001.54,97.81
928311.88,98.8,85.21,918959.42,97.81
928311.88,98.8,85.21,918959.42,97.81
928311.88,98.8,85.21,918959.42,97.81
928311.88,98.8,85.21,918959.42,97.81
928311.88,98.8,85.21,918959.42,97.81
927965.9,98.81,85.22,918531.29,97.81
927387.24,98.81,85.22,917949.88,97.81
927097.57,98.82,85.22,917704.3,97.82
926701.05,98.82,85.23,917375.11,97.83
926418.42,98.83,85.23,917163.37,97.84
926418.42,98.83,85.23,917163.37,97.84
926418.42,98.83,85.23,917163.37,97.84
926418.42,98.83,85.23,917163.37,97.84
926418.42,98.83,85.23,917163.37,97.84
926418.42,98.83,85.23,917163.37,97.84
926418.42,98.83,85.23,917163.37,97.84
926418.42,98.83,85.23,917163.37,97.84
926418.42,98.83,85.23,917192.17,97.84
926418.42,98.83,85.23,917192.17,97.84
926418.42,98.83,85.23,917192.17,97.84
926418.42,98.83,85.23,917192.17,97.84
926136.69,98.83,85.24,916912.72,97.85
926136.69,98.83,85.24,916964.31,97.85
926136.69,98.83,85.24,916964.31,97.85
926136.69,98.83,85.24,916964.31,97.85
926136.69,98.83,85.24,916964.31,97.85
926136.69,98.83,85.24,916964.31,97.85
926136.69,98.83,85.24,916964.31,97.85
925847.02,98.83,85.24,916655.93,97.85
925923.57,98.84,85.25,916873.4,97.88
925923.57,98.84,85.25,916873.4,97.88
925580.83,98.85,85.26,916585.41,97.89
925580.83,98.85,85.26,916585.41,97.89
925580.83,98.85,85.26,916585.41,97.89
925580.83,98.85,85.26,916565.26,97.89
925580.83,98.85,85.26,916565.26,97.89
925580.83,98.85,85.26,916565.26,97.89
925580.83,98.85,85.26,916565.26,97.89
925580.83,98.85,85.26,916565.26,97.89
925580.83,98.85,85.26,916565.26,97.89
925580.83,98.85,85.26,916565.26,97.89
925580.83,98.85,85.26,916565.26,97.89
925291.15,98.86,85.26,916265.22,97.89
925002.35,98.86,85.26,915952.21,97.89
925002.35,98.86,85.26,915952.21,97.89
925002.35,98.86,85.26,915952.21,97.89
925002.35,98.86,85.26,915952.21,97.89
925002.35,98.86,85.26,915952.21,97.89
925002.35,98.86,85.26,915952.21,97.89
925002.35,98.86,85.26,915952.21,97.89
925002.35,98.86,85.26,915952.21,97.89
925002.35,98.86,85.26,915952.21,97.89
925002.35,98.86,85.26,915952.21,97.89
924724.35,98.86,85.27,915802.21,97.91
924505.55,98.86,85.27,915640.05,97.92
924505.55,98.86,85.27,915640.05,97.92
924505.55,98.86,85.27,915640.05,97.92
924505.55,98.86,85.27,915640.05,97.92
924505.55,98.86,85.27,915640.05,97.92
924505.55,98.86,85.27,915640.05,97.92
924213.28,98.87,85.27,915370.48,97.92
924213.28,98.87,85.27,915370.48,97.92
923923.61,98.87,85.27,915060.58,97.92
923923.61,98.87,85.27,915038.58,97.92
923923.61,98.87,85.27,915038.58,97.92
923923.61,98.87,85.27,915037.28,97.92
923923.61,98.87,85.27,915037.28,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923344.96,98.87,85.27,914469.98,97.92
923088.62,98.88,85.28,914171.79,97.92
923088.62,98.88,85.28,914171.79,97.92
923088.62,98.88,85.28,914171.79,97.92
923088.62,98.88,85.28,914171.79,97.92
922904.54,98.88,85.28,914167.19,97.94
922904.54,98.88,85.28,914167.19,97.94
922702.87,98.88,85.29,913989.64,97.95
922702.87,98.88,85.29,913989.64,97.95
922702.87,98.88,85.29,913989.64,97.95
922702.87,98.88,85.29,913989.64,97.95
922494.44,98.88,85.29,913872.74,97.96
922494.44,98.88,85.29,913872.74,97.96
922494.44,98.88,85.29,913872.74,97.96
922494.44,98.88,85.29,913872.74,97.96
922494.44,98.88,85.29,913872.74,97.96
922494.44,98.88,85.29,913872.74,97.96
922494.44,98.88,85.29,913872.74,97.96
922494.44,98.88,85.29,913872.74,97.96
922494.44,98.88,85.29,913872.74,97.96
922208.98,98.89,85.29,913623.58,97.97
922208.98,98.89,85.29,913623.58,97.97
921865.21,98.9,85.3,913195.44,97.97
921865.21,98.9,85.3,913195.44,97.97
921865.21,98.9,85.3,913195.44,97.97
921865.21,98.9,85.3,913195.44,97.97
921463.17,98.91,85.31,912810.63,97.98
921463.17,98.91,85.31,912810.63,97.98
921463.17,98.91,85.31,912810.63,97.98
921463.17,98.91,85.31,912810.63,97.98
921463.17,98.91,85.31,912810.63,97.98
921463.17,98.91,85.31,912810.63,97.98
921463.17,98.91,85.31,912810.63,97.98
921467.87,98.91,85.31,912824.38,97.98
921467.87,98.91,85.31,912824.38,97.98
921467.87,98.91,85.31,912858.06,97.98
921467.87,98.91,85.31,912858.06,97.98
921467.87,98.91,85.31,912858.06,97.98
921467.87,98.91,85.31,912858.06,97.98
921467.87,98.91,85.31,912858.06,97.98
921467.87,98.91,85.31,912858.06,97.98
921467.87,98.91,85.31,912827.13,97.98
921467.87,98.91,85.31,912927.78,97.99
921467.87,98.91,85.31,912927.78,97.99
921275.68,98.91,85.31,912705.03,97.99
921275.68,98.91,85.31,912705.03,97.99
921275.68,98.91,85.31,912705.03,97.99
921275.68,98.91,85.31,912705.03,97.99
921275.68,98.91,85.31,912673.94,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
921086.01,98.91,85.32,912486.28,97.99
920803.12,98.92,85.32,912188.09,97.99
920515.12,98.92,85.32,912287.26,98.04
920515.12,98.92,85.32,912287.26,98.04
920237.13,98.92,85.33,912034.05,98.04
920237.13,98.92,85.33,912034.05,98.04
920237.13,98.92,85.33,912034.05,98.04
920237.13,98.92,85.33,912034.05,98.04
920086.83,98.93,85.33,911931.24,98.05
920086.83,98.93,85.33,911931.24,98.05
920086.83,98.93,85.33,911931.24,98.05
920086.83,98.93,85.33,911931.24,98.05
919892.88,98.93,85.33,911923.9,98.07
919892.88,98.93,85.33,911923.9,98.07
919892.88,98.93,85.33,911923.9,98.07
919892.88,98.93,85.33,911949.68,98.07
919603.21,98.93,85.34,911722.26,98.08
919603.21,98.93,85.34,911722.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911402.26,98.08
919283.21,98.93,85.34,911380.26,98.08
919283.21,98.93,85.34,911380.26,98.08
919283.21,98.93,85.34,911404.87,98.08
919283.21,98.93,85.34,911404.87,98.08
919283.21,98.93,85.34,911404.87,98.08
919283.21,98.93,85.34,911404.87,98.08
919283.21,98.93,85.34,911404.87,98.08
919283.21,98.93,85.34,911404.87,98.08
919283.21,98.93,85.34,911404.87,98.08
919096.42,98.94,85.34,911231.42,98.09
919096.42,98.94,85.34,911231.42,98.09
919096.42,98.94,85.34,911231.42,98.09
919096.42,98.94,85.34,911231.42,98.09
918896.75,98.94,85.34,911113.63,98.1
918896.75,98.94,85.34,911113.63,98.1
918896.75,98.94,85.34,911113.63,98.1
918896.75,98.94,85.34,911113.63,98.1
918896.75,98.94,85.34,911113.63,98.1
918697.07,98.94,85.35,910743.59,98.09
918697.07,98.94,85.35,910713.38,98.08
918697.07,98.94,85.35,910713.38,98.08
918697.07,98.94,85.35,910713.38,98.08
918697.07,98.94,85.35,910713.38,98.08
918296.61,98.95,85.35,910285.25,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910271.17,98.08
918296.61,98.95,85.35,910299.27,98.09
918296.61,98.95,85.35,910299.27,98.09
918296.61,98.95,85.35,910299.27,98.09
918296.61,98.95,85.35,910299.27,98.09
918296.61,98.95,85.35,910299.27,98.09
918296.61,98.95,85.35,910299.27,98.09
918296.61,98.95,85.35,910299.27,98.09
918296.61,98.95,85.35,910299.27,98.09
918296.61,98.95,85.35,910299.27,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909871.14,98.09
917897.87,98.95,85.36,909853.62,98.09
917897.87,98.95,85.36,909853.62,98.09
917897.87,98.95,85.36,909853.62,98.09
917897.87,98.95,85.36,909853.62,98.09
917579.5,98.96,85.36,909505.43,98.09
917579.5,98.96,85.36,909505.43,98.09
917579.5,98.96,85.36,909505.43,98.09
917579.5,98.96,85.36,909505.43,98.09
917579.5,98.96,85.36,909505.43,98.09
917579.5,98.96,85.36,909571.83,98.1
917579.5,98.96,85.36,909541.78,98.09
917048.25,98.96,85.37,909010.53,98.1
916795.02,98.97,85.38,908712.34,98.1
916795.02,98.97,85.38,908712.34,98.1
916795.02,98.97,85.38,908712.34,98.1
916795.02,98.97,85.38,908712.34,98.1
916795.02,98.97,85.38,908712.34,98.1
916214.92,98.97,85.38,908130.92,98.1
916057.27,98.97,85.38,907986.75,98.1
916057.27,98.97,85.38,907986.75,98.1
916057.27,98.97,85.38,907986.75,98.1
916057.27,98.97,85.38,907976.49,98.1
916057.27,98.97,85.38,907976.49,98.1
916057.27,98.97,85.38,907976.49,98.1
916057.27,98.97,85.38,907976.49,98.1
916057.27,98.97,85.38,907976.49,98.1
916057.27,98.97,85.38,907976.49,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915811.09,98.98,85.38,907706.45,98.1
915408.03,98.99,85.39,907336.06,98.11
915408.03,98.99,85.39,907336.06,98.11
915131.51,98.99,85.39,907041.66,98.11
915131.51,98.99,85.39,907041.66,98.11
915131.51,98.99,85.39,907041.66,98.11
915131.51,98.99,85.39,907041.66,98.11
914799.56,99.0,85.41,906897.13,98.15
914691.91,99.0,85.41,907105.4,98.18
914691.91,99.0,85.41,907105.4,98.18
914691.91,99.0,85.41,907105.4,98.18
914691.91,99.0,85.41,907105.4,98.18
914691.91,99.0,85.41,907105.4,98.18
914691.91,99.0,85.41,907105.4,98.18
914363.91,99.01,85.41,906873.75,98.2
914363.91,99.01,85.41,906873.75,98.2
914363.91,99.01,85.41,906873.75,98.2
914363.91,99.01,85.41,906873.75,98.2
914363.91,99.01,85.41,906873.75,98.2
914363.91,99.01,85.41,906873.75,98.2
914363.91,99.01,85.41,906873.75,98.2
914363.91,99.01,85.41,906873.75,98.2
914363.91,99.01,85.41,906873.75,98.2
914366.75,99.01,85.41,906931.05,98.2
914366.75,99.01,85.41,906931.05,98.2
914172.79,99.01,85.42,906840.87,98.22
914172.79,99.01,85.42,906840.87,98.22
914172.79,99.01,85.42,906840.87,98.22
913892.28,99.02,85.42,906543.32,98.22
913892.28,99.02,85.42,906543.32,98.22
913892.28,99.02,85.42,906543.32,98.22
913892.28,99.02,85.42,906543.32,98.22
913892.28,99.02,85.42,906543.32,98.22
913892.28,99.02,85.42,906539.81,98.22
913892.28,99.02,85.42,906539.81,98.22
913892.28,99.02,85.42,906539.81,98.22
913892.28,99.02,85.42,906539.81,98.22
913892.28,99.02,85.42,906539.81,98.22
913457.87,99.02,85.42,906081.62,98.22
913457.87,99.02,85.42,906081.62,98.22
913457.87,99.02,85.42,906081.62,98.22
913457.87,99.02,85.42,906081.62,98.22
913457.87,99.02,85.42,906081.62,98.22
913457.87,99.02,85.42,906081.62,98.22
913457.87,99.02,85.42,906081.62,98.22
912877.76,99.02,85.42,905517.52,98.22
912877.76,99.02,85.42,905517.52,98.22
912877.76,99.02,85.42,905517.52,98.22
912877.76,99.02,85.42,905538.87,98.22
912877.76,99.02,85.42,905538.87,98.22
912877.76,99.02,85.42,905596.2,98.23
912877.76,99.02,85.42,905596.2,98.23
912877.76,99.02,85.42,905596.2,98.23
912678.09,99.02,85.43,905450.79,98.24
912678.09,99.02,85.43,905450.79,98.24
912678.09,99.02,85.43,905450.79,98.24
912678.09,99.02,85.43,905450.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912358.09,99.02,85.43,905130.79,98.24
912068.42,99.03,85.43,904789.79,98.24
912068.42,99.03,85.43,904789.79,98.24
912068.42,99.03,85.43,904789.79,98.24
912068.42,99.03,85.43,904789.79,98.24
911719.47,99.04,85.44,904361.66,98.24
911719.47,99.04,85.44,904361.66,98.24
911719.47,99.04,85.44,904361.66,98.24
911719.47,99.04,85.44,904361.66,98.24
911347.65,99.05,85.45,903933.53,98.24
911347.65,99.05,85.45,903933.53,98.24
911347.65,99.05,85.45,903933.53,98.24
911347.65,99.05,85.45,903933.53,98.24
911057.97,99.05,85.45,903610.73,98.24
911057.97,99.05,85.45,903610.73,98.24
910768.3,99.05,85.46,903297.02,98.24
910768.3,99.05,85.46,903297.02,98.24
910768.3,99.05,85.46,903297.02,98.24
910768.3,99.05,85.46,903297.02,98.24
910768.3,99.05,85.46,903297.02,98.24
910768.3,99.05,85.46,903297.02,98.24
910768.3,99.05,85.46,903297.02,98.24
910768.3,99.05,85.46,903328.2,98.24
910571.74,99.06,85.46,903221.68,98.26
910571.74,99.06,85.46,903221.68,98.26
910571.74,99.06,85.46,903221.68,98.26
910571.74,99.06,85.46,903221.68,98.26
910571.74,99.06,85.46,903221.68,98.26
910571.74,99.06,85.46,903221.68,98.26
910571.74,99.06,85.46,903221.68,98.26
910571.74,99.06,85.46,903221.68,98.26
910571.74,99.06,85.46,903221.68,98.26
910338.46,99.07,85.47,902873.5,98.26
910338.46,99.07,85.47,902873.5,98.26
910093.87,99.08,85.48,902642.25,98.27
909774.2,99.08,85.49,902317.6,98.27
909774.2,99.08,85.49,902317.6,98.27
909774.2,99.08,85.49,902317.6,98.27
909774.2,99.08,85.49,902317.6,98.27
909774.2,99.08,85.49,902317.6,98.27
909498.2,99.09,85.49,902069.07,98.28
909498.2,99.09,85.49,902069.07,98.28
909339.96,99.09,85.49,901911.33,98.28
909339.96,99.09,85.49,901911.33,98.28
909339.96,99.09,85.49,901911.33,98.28
909339.96,99.09,85.49,901911.33,98.28
909104.8,99.09,85.5,901613.15,98.28
909104.8,99.09,85.5,901613.15,98.28
909104.8,99.09,85.5,901613.15,98.28
908886.37,99.1,85.5,901476.39,98.29
908886.37,99.1,85.5,901476.39,98.29
908596.7,99.1,85.5,901241.52,98.3
908596.7,99.1,85.5,901241.52,98.3
908596.7,99.1,85.5,901241.52,98.3
908596.7,99.1,85.5,901241.52,98.3
908596.7,99.1,85.5,901241.52,98.3
908596.7,99.1,85.5,901241.52,98.3
908489.05,99.1,85.5,901157.2,98.3
908489.05,99.1,85.5,901157.2,98.3
908489.05,99.1,85.5,901158.8,98.3
908489.05,99.1,85.5,901158.8,98.3
908156.04,99.1,85.51,900811.48,98.3
908156.04,99.1,85.51,900811.48,98.3
908156.04,99.1,85.51,900811.48,98.3
908156.04,99.1,85.51,900811.48,98.3
907575.93,99.1,85.51,900230.06,98.3
907575.93,99.1,85.51,900230.06,98.3
907575.93,99.1,85.51,900230.06,98.3
907575.93,99.1,85.51,900230.06,98.3
907575.93,99.1,85.51,900230.06,98.3
907575.93,99.1,85.51,900159.81,98.29
907575.93,99.1,85.51,900159.81,98.29
907575.93,99.1,85.51,900159.81,98.29
907418.28,99.1,85.51,899981.33,98.29
907418.28,99.1,85.51,899981.33,98.29
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
907135.61,99.11,85.51,899771.25,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899613.26,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899604.0,98.3
906982.54,99.11,85.51,899688.21,98.31
906982.54,99.11,85.51,899688.21,98.31
906982.54,99.11,85.51,899754.6,98.32
906982.54,99.11,85.51,899754.6,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906982.54,99.11,85.51,899785.9,98.32
906782.86,99.11,85.51,899740.09,98.34
906204.21,99.11,85.52,899158.68,98.34
906204.21,99.11,85.52,899158.68,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898994.91,98.34
906046.56,99.11,85.52,898923.82,98.33
906046.56,99.11,85.52,898923.82,98.33
906046.56,99.11,85.52,898923.82,98.33
905825.52,99.11,85.52,898722.75,98.33
905825.52,99.11,85.52,898691.48,98.33
905825.52,99.11,85.52,898736.1,98.34
905825.52,99.11,85.52,898736.1,98.34
905825.52,99.11,85.52,898736.1,98.34
905825.52,99.11,85.52,898736.1,98.34
905825.52,99.11,85.52,898736.1,98.34
905825.52,99.11,85.52,898736.1,98.34
905825.52,99.11,85.52,898736.1,98.34
905825.52,99.11,85.52,898736.1,98.34
905825.52,99.11,85.52,898736.1,98.34
905825.52,99.11,85.52,898736.1,98.34
905491.71,99.12,85.52,898423.87,98.34
905491.71,99.12,85.52,898423.87,98.34
905491.71,99.12,85.52,898423.87,98.34
905298.84,99.12,85.52,898231.01,98.35
905298.84,99.12,85.52,898231.01,98.35
905298.84,99.12,85.52,898231.01,98.35
905298.84,99.12,85.52,898231.01,98.35
905298.84,99.12,85.52,898231.01,98.35
905298.84,99.12,85.52,898231.01,98.35
905298.84,99.12,85.52,898231.01,98.35
904720.19,99.12,85.52,897649.59,98.35
904720.19,99.12,85.52,897649.59,98.35
904720.19,99.12,85.52,897649.59,98.35
904430.52,99.12,85.53,897323.02,98.34
904152.52,99.13,85.53,897001.43,98.34
904152.52,99.13,85.53,897001.43,98.34
904152.52,99.13,85.53,897001.43,98.34
903715.74,99.13,85.54,896577.97,98.35
903715.74,99.13,85.54,896577.97,98.35
903715.74,99.13,85.54,896577.97,98.35
903715.74,99.13,85.54,896577.97,98.35
903715.74,99.13,85.54,896577.97,98.35
903715.74,99.13,85.54,896577.97,98.35
903715.74,99.13,85.54,896577.97,98.35
903715.74,99.13,85.54,896577.97,98.35
903715.74,99.13,85.54,896577.97,98.35
903558.92,99.13,85.54,896421.99,98.35
903558.92,99.13,85.54,896421.99,98.35
903369.25,99.14,85.54,896257.15,98.35
903369.25,99.14,85.54,896257.15,98.35
903369.25,99.14,85.54,896257.15,98.35
903369.25,99.14,85.54,896257.15,98.35
903369.25,99.14,85.54,896257.15,98.35
903369.25,99.14,85.54,896257.15,98.35
903369.25,99.14,85.54,896257.15,98.35
903369.25,99.14,85.54,896257.15,98.35
903369.25,99.14,85.54,896257.15,98.35
903211.59,99.14,85.54,896099.52,98.35
903211.59,99.14,85.54,896099.52,98.35
903211.59,99.14,85.54,896099.52,98.35
903211.59,99.14,85.54,896049.57,98.35
903211.59,99.14,85.54,896049.57,98.35
903211.59,99.14,85.54,896049.57,98.35
903211.59,99.14,85.54,896049.57,98.35
902922.68,99.14,85.54,895774.52,98.35
902922.68,99.14,85.54,895778.37,98.35
