name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0502-openb-node-1077,,G2,96,8,412316860416,20000,14,1668,412316860416,80,1600,210,4200,190,3800,190,3800,210,4200,190,3800,60,1200,0,0,1130,22600
0503-openb-node-0775,,T4,104,2,549755813888,15109,6,2184,549755813888,70,1057,60,906,0,0,0,0,0,0,0,0,0,0,0,0,130,1963
0504-openb-node-0683,,G3,128,8,824633720832,30000,16,528,824633720832,190,5700,190,5700,190,5700,190,5700,190,5700,20,600,60,1800,190,5700,1220,36600
0505-openb-node-0662,,G2,96,8,412316860416,20000,13,64,412316860416,30,600,40,800,70,1400,120,2400,190,3800,530,10600,350,7000,190,3800,1520,30400
0506-openb-node-0978,,P100,16,2,128849018880,16280,2,940,128849018880,410,6674,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,940,15302
0507-openb-node-1095,,T4,104,2,549755813888,15109,7,440,549755813888,70,1057,30,453,0,0,0,0,0,0,0,0,0,0,0,0,100,1510
0508-openb-node-0573,,T4,104,2,549755813888,15109,10,1848,549755813888,80,1208,30,453,0,0,0,0,0,0,0,0,0,0,0,0,110,1661
0509-openb-node-0239,,T4,104,2,549755813888,15109,8,3684,549755813888,60,906,30,453,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0510-openb-node-0391,,T4,104,2,549755813888,15109,10,948,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0511-openb-node-0960,,G2,96,8,412316860416,20000,14,3576,412316860416,120,2400,60,1200,190,3800,210,4200,190,3800,190,3800,210,4200,190,3800,1360,27200
0512-openb-node-1089,,P100,16,2,128849018880,16280,2,92,128849018880,210,3418,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1210,19698
0513-openb-node-0561,,G2,96,8,412316860416,20000,14,3332,412316860416,190,3800,30,600,190,3800,190,3800,60,1200,190,3800,190,3800,0,0,1040,20800
