ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,4606750,6212,4670750
1213,6212,4607750,6212,4671750
1213,6212,4607750,6212,4671750
1213,6212,4608400,6212,4672400
1213,6212,4609400,6212,4673400
1213,6212,4609400,6212,4673400
1213,6212,4609400,6212,4673400
1213,6212,4610400,6212,4674400
1213,6212,4611050,6212,4675050
1213,6212,4612050,6212,4676050
1213,6212,4613050,6212,4677050
1213,6212,4614050,6212,4678050
1213,6212,4614520,6212,4678520
1213,6212,4614890,6212,4678890
1213,6212,4615890,6212,4679890
1213,6212,4616890,6212,4680890
1213,6212,4617360,6212,4681360
1213,6212,4617360,6212,4681360
1213,6212,4617830,6212,4681830
1213,6212,4618830,6212,4682830
1213,6212,4619830,6212,4683830
1213,6212,4620480,6212,4684480
1213,6212,4621290,6212,4685290
1213,6212,4621290,6212,4685290
1213,6212,4621290,6212,4685290
1213,6212,4622290,6212,4686290
1213,6212,4623290,6212,4687290
1213,6212,4624290,6212,4688290
1213,6212,4624290,6212,4688290
1213,6212,4624290,6212,4696290
1213,6212,4625290,6212,4697290
1213,6212,4626290,6212,4698290
1213,6212,4626290,6212,4698290
1213,6212,4626290,6212,4698290
1213,6212,4626290,6212,4698290
1213,6212,4627290,6212,4699290
1213,6212,4628290,6212,4700290
1213,6212,4628290,6212,4700290
1213,6212,4628760,6212,4700760
1213,6212,4629080,6212,4701080
1213,6212,4630080,6212,4702080
1213,6212,4631080,6212,4703080
1213,6212,4631890,6212,4703890
1213,6212,4632360,6212,4704360
1213,6212,4632360,6212,4712360
1213,6212,4633360,6212,4713360
1213,6212,4633360,6212,4713360
1213,6212,4634360,6212,4714360
1213,6212,4634830,6212,4714830
1213,6212,4635830,6212,4715830
1213,6212,4636640,6212,4716640
1213,6212,4637640,6212,4717640
1213,6212,4638640,6212,4718640
1213,6212,4639640,6212,4719640
1213,6212,4640640,6212,4720640
1213,6212,4640640,6212,4720640
1213,6212,4641640,6212,4721640
1213,6212,4642640,6212,4722640
1213,6212,4643640,6212,4723640
1213,6212,4644640,6212,4724640
1213,6212,4644640,6212,4724640
1213,6212,4645450,6212,4725450
1213,6212,4646260,6212,4726260
1213,6212,4647260,6212,4727260
1213,6212,4648260,6212,4728260
1213,6212,4648730,6212,4728730
1213,6212,4649730,6212,4729730
1213,6212,4650200,6212,4730200
1213,6212,4651200,6212,4731200
1213,6212,4651430,6212,4731430
1213,6212,4652430,6212,4732430
1213,6212,4653080,6212,4733080
1213,6212,4654080,6212,4734080
1213,6212,4654890,6212,4734890
1213,6212,4655890,6212,4735890
1213,6212,4656360,6212,4736360
1213,6212,4657360,6212,4737360
1213,6212,4658360,6212,4738360
1213,6212,4658680,6212,4738680
1213,6212,4659680,6212,4739680
1213,6212,4660150,6212,4740150
1213,6212,4660620,6212,4740620
1213,6212,4661620,6212,4741620
1213,6212,4662620,6212,4742620
1213,6212,4663620,6212,4743620
1213,6212,4664620,6212,4744620
1213,6212,4665620,6212,4745620
1213,6212,4665620,6212,4745620
1213,6212,4666620,6212,4746620
1213,6212,4667620,6212,4747620
1213,6212,4667620,6212,4747620
1213,6212,4668620,6212,4748620
1213,6212,4669090,6212,4749090
1213,6212,4670090,6212,4750090
1213,6212,4671090,6212,4751090
1213,6212,4671900,6212,4751900
1213,6212,4672370,6212,4752370
1213,6212,4673370,6212,4753370
1213,6212,4673370,6212,4753370
1213,6212,4673690,6212,4753690
1213,6212,4674010,6212,4754010
1213,6212,4675010,6212,4755010
1213,6212,4675820,6212,4755820
1213,6212,4676820,6212,4756820
1213,6212,4677050,6212,4757050
1213,6212,4678050,6212,4758050
1213,6212,4678520,6212,4758520
1213,6212,4679520,6212,4759520
1213,6212,4680520,6212,4760520
1213,6212,4680680,6212,4760680
1213,6212,4681680,6212,4761680
1213,6212,4682680,6212,4762680
1213,6212,4683680,6212,4763680
1213,6212,4684680,6212,4764680
1213,6212,4685680,6212,4765680
1213,6212,4686680,6212,4766680
1213,6212,4687490,6212,4767490
1213,6212,4687810,6212,4767810
1213,6212,4688280,6212,4768280
1213,6212,4689280,6212,4769280
1213,6212,4690280,6212,4770280
1213,6212,4691280,6212,4771280
1213,6212,4692280,6212,4772280
1213,6212,4692280,6212,4772280
1213,6212,4692510,6212,4772510
1213,6212,4693510,6212,4773510
1213,6212,4694510,6212,4774510
1213,6212,4695510,6212,4775510
1213,6212,4696510,6212,4776510
1213,6212,4696830,6212,4776830
1213,6212,4697420,6212,4777420
1213,6212,4697890,6212,4777890
1213,6212,4698890,6212,4778890
1213,6212,4699890,6212,4779890
1213,6212,4700360,6212,4780360
1213,6212,4701360,6212,4781360
1213,6212,4701680,6212,4781680
1213,6212,4701680,6212,4781680
1213,6212,4702680,6212,4782680
1213,6212,4703680,6212,4783680
1213,6212,4704680,6212,4784680
1213,6212,4705680,6212,4785680
1213,6212,4706150,6212,4786150
1213,6212,4706700,6212,4786700
1213,6212,4707700,6212,4787700
1213,6212,4708510,6212,4788510
1213,6212,4709160,6212,4789160
1213,6212,4710160,6212,4790160
1213,6212,4710380,6212,4790380
1213,6212,4710380,6212,4790380
1213,6212,4710380,6212,4790380
1213,6212,4710380,6212,4790380
1213,6212,4711380,6212,4791380
1213,6212,4711380,6212,4791380
1213,6212,4711380,6212,4791380
1213,6212,4712380,6212,4792380
1213,6212,4713380,6212,4793380
1213,6212,4717380,6212,4797380
1213,6212,4718380,6212,4798380
1213,6212,4718850,6212,4798850
1213,6212,4719660,6212,4799660
1213,6212,4720660,6212,4800660
1213,6212,4721660,6212,4801660
1213,6212,4722660,6212,4802660
1213,6212,4723660,6212,4803660
1213,6212,4724660,6212,4804660
1213,6212,4724660,6212,4804660
1213,6212,4724660,6212,4804660
1213,6212,4725660,6212,4805660
1213,6212,4726660,6212,4806660
1213,6212,4727470,6212,4807470
1213,6212,4727470,6212,4807470
1213,6212,4728470,6212,4808470
1213,6212,4729470,6212,4809470
1213,6212,4730280,6212,4810280
1213,6212,4730280,6212,4810280
1213,6212,4731280,6212,4811280
1213,6212,4732090,6212,4812090
1213,6212,4732410,6212,4812410
1213,6212,4733410,6212,4813410
1213,6212,4734410,6212,4814410
1213,6212,4735220,6212,4815220
1213,6212,4735690,6212,4815690
1213,6212,4736690,6212,4816690
1213,6212,4737280,6212,4817280
1213,6212,4737750,6212,4817750
1213,6212,4738560,6212,4818560
1213,6212,4739560,6212,4819560
1213,6212,4740030,6212,4820030
1213,6212,4741030,6212,4821030
1213,6212,4742030,6212,4822030
1213,6212,4742190,6212,4822190
1213,6212,4743190,6212,4823190
1213,6212,4744000,6212,4824000
1213,6212,4745000,6212,4825000
1213,6212,4745000,6212,4825000
1213,6212,4745810,6212,4825810
1213,6212,4746280,6212,4826280
1213,6212,4746600,6212,4826600
1213,6212,4747410,6212,4827410
1213,6212,4747640,6212,4827640
1213,6212,4748640,6212,4828640
1213,6212,4749640,6212,4829640
1213,6212,4749960,6212,4829960
1213,6212,4750770,6212,4830770
1213,6212,4751770,6212,4831770
1213,6212,4752580,6212,4832580
1213,6212,4753580,6212,4833580
1213,6212,4753580,6212,4833580
1213,6212,4754230,6212,4834230
1213,6212,4754460,6212,4834460
1213,6212,4755460,6212,4835460
1213,6212,4756460,6212,4836460
1213,6212,4757460,6212,4837460
1213,6212,4757460,6212,4837460
1213,6212,4758270,6212,4838270
1213,6212,4759270,6212,4839270
1213,6212,4759270,6212,4839270
1213,6212,4760270,6212,4840270
1213,6212,4761270,6212,4841270
1213,6212,4762080,6212,4842080
1213,6212,4762300,6212,4842300
1213,6212,4762890,6212,4842890
1213,6212,4763890,6212,4843890
1213,6212,4764890,6212,4844890
1213,6212,4765890,6212,4845890
1213,6212,4766890,6212,4846890
1213,6212,4767240,6212,4847240
1213,6212,4767890,6212,4847890
1213,6212,4768890,6212,4848890
1213,6212,4769890,6212,4849890
1213,6212,4769890,6212,4849890
1213,6212,4770700,6212,4850700
1213,6212,4770700,6212,4850700
1213,6212,4771510,6212,4851510
1213,6212,4772510,6212,4852510
1213,6212,4773320,6212,4853320
1213,6212,4774320,6212,4854320
1213,6212,4775320,6212,4855320
1213,6212,4776320,6212,4856320
1213,6212,4777320,6212,4857320
1213,6212,4777640,6212,4857640
1213,6212,4778640,6212,4858640
1213,6212,4779640,6212,4859640
1213,6212,4780640,6212,4860640
1213,6212,4781640,6212,4861640
1213,6212,4781870,6212,4861870
1213,6212,4782870,6212,4862870
1213,6212,4783870,6212,4863870
1213,6212,4783870,6212,4863870
1213,6212,4784190,6212,4864190
1213,6212,4784780,6212,4864780
1213,6212,4785430,6212,4865430
1213,6212,4786430,6212,4866430
1213,6212,4787430,6212,4867430
1213,6212,4787430,6212,4867430
1213,6212,4788430,6212,4868430
1213,6212,4789430,6212,4869430
1213,6212,4789800,6212,4869800
1213,6212,4790120,6212,4870120
1213,6212,4791120,6212,4871120
1213,6212,4791580,6212,4871580
1213,6212,4792580,6212,4872580
1213,6212,4793580,6212,4873580
1213,6212,4794580,6212,4874580
1213,6212,4795390,6212,4875390
1213,6212,4796390,6212,4876390
1213,6212,4797390,6212,4877390
1213,6212,4798200,6212,4878200
1213,6212,4799200,6212,4879200
1213,6212,4800200,6212,4880200
1213,6212,4801200,6212,4881200
1213,6212,4802010,6212,4882010
1213,6212,4802820,6212,4882820
1213,6212,4803820,6212,4883820
1213,6212,4803820,6212,4883820
1213,6212,4804050,6212,4884050
1213,6212,4804520,6212,4884520
1213,6212,4805520,6212,4885520
1213,6212,4805520,6212,4885520
1213,6212,4806520,6212,4886520
1213,6212,4807520,6212,4887520
1213,6212,4808520,6212,4888520
1213,6212,4809520,6212,4889520
1213,6212,4810070,6212,4890070
1213,6212,4810390,6212,4890390
1213,6212,4811200,6212,4891200
1213,6212,4811310,6212,4891310
1213,6212,4811960,6212,4891960
1213,6212,4812960,6212,4892960
1213,6212,4813960,6212,4893960
1213,6212,4814960,6212,4894960
1213,6212,4815770,6212,4895770
1213,6212,4816140,6212,4896140
1213,6212,4816610,6212,4896610
1213,6212,4817080,6212,4897080
1213,6212,4818080,6212,4898080
1213,6212,4819080,6212,4899080
1213,6212,4820080,6212,4900080
1213,6212,4821080,6212,4901080
1213,6212,4821080,6212,4901080
1213,6212,4822080,6212,4902080
1213,6212,4822890,6212,4902890
1213,6212,4823440,6212,4903440
1213,6212,4823440,6212,4903440
1213,6212,4824440,6212,4904440
1213,6212,4824440,6212,4904440
1213,6212,4825440,6212,4905440
1213,6212,4826250,6212,4906250
1213,6212,4826720,6212,4906720
1213,6212,4827190,6212,4907190
1213,6212,4828190,6212,4908190
1213,6212,4829190,6212,4909190
1213,6212,4830190,6212,4910190
1213,6212,4831190,6212,4911190
1213,6212,4832190,6212,4912190
1213,6212,4833000,6212,4913000
1213,6212,4834000,6212,4914000
1213,6212,4834470,6212,4914470
1213,6212,4835470,6212,4915470
1213,6212,4836470,6212,4916470
1213,6212,4837470,6212,4917470
1213,6212,4838470,6212,4918470
1213,6212,4838470,6212,4918470
1213,6212,4839280,6212,4919280
1213,6212,4840280,6212,4920280
1213,6212,4841280,6212,4921280
1213,6212,4841280,6212,4921280
1213,6212,4842280,6212,4922280
1213,6212,4843280,6212,4923280
1213,6212,4843750,6212,4923750
1213,6212,4843910,6212,4923910
1213,6212,4844720,6212,4924720
1213,6212,4844940,6212,4924940
1213,6212,4845750,6212,4925750
1213,6212,4846220,6212,4926220
1213,6212,4846220,6212,4926220
1213,6212,4847220,6212,4927220
1213,6212,4848220,6212,4928220
1213,6212,4849220,6212,4929220
1213,6212,4850220,6212,4930220
1213,6212,4850690,6212,4930690
1213,6212,4851690,6212,4931690
1213,6212,4852690,6212,4932690
1213,6212,4853690,6212,4933690
1213,6212,4854160,6212,4934160
1213,6212,4855160,6212,4935160
1213,6212,4855970,6212,4935970
1213,6212,4856440,6212,4936440
1213,6212,4856910,6212,4936910
1213,6212,4857910,6212,4937910
1213,6212,4858230,6212,4938230
1213,6212,4858700,6212,4938700
1213,6212,4859700,6212,4939700
1213,6212,4860700,6212,4940700
1213,6212,4861020,6212,4941020
1213,6212,4862020,6212,4942020
1213,6212,4862130,6212,4942130
1213,6212,4863130,6212,4943130
1213,6212,4864130,6212,4944130
1213,6212,4864450,6212,4944450
1213,6212,4864450,6212,4944450
1213,6212,4865100,6212,4945100
1213,6212,4866100,6212,4946100
1213,6212,4866910,6212,4946910
1213,6212,4867910,6212,4947910
1213,6212,4867910,6212,4947910
1213,6212,4868910,6212,4948910
1213,6212,4868910,6212,4948910
1213,6212,4869910,6212,4949910
1213,6212,4870910,6212,4950910
1213,6212,4871910,6212,4951910
1213,6212,4872910,6212,4952910
1213,6212,4872910,6212,4952910
1213,6212,4872910,6212,4952910
1213,6212,4873380,6212,4953380
1213,6212,4874380,6212,4954380
1213,6212,4874730,6212,4954730
1213,6212,4874890,6212,4954890
1213,6212,4875890,6212,4955890
1213,6212,4876890,6212,4956890
1213,6212,4877890,6212,4957890
1213,6212,4878700,6212,4958700
1213,6212,4879700,6212,4959700
1213,6212,4879700,6212,4959700
1213,6212,4880700,6212,4960700
1213,6212,4881170,6212,4961170
1213,6212,4881980,6212,4961980
1213,6212,4882530,6212,4962530
1213,6212,4883340,6212,4963340
1213,6212,4884340,6212,4964340
1213,6212,4885340,6212,4965340
1213,6212,4885340,6212,4965340
1213,6212,4886340,6212,4966340
1213,6212,4887340,6212,4967340
1213,6212,4888340,6212,4968340
1213,6212,4889150,6212,4969150
1213,6212,4890150,6212,4970150
1213,6212,4890960,6212,4970960
1213,6212,4891440,6212,4971440
1213,6212,4891670,6212,4971670
1213,6212,4892670,6212,4972670
1213,6212,4893320,6212,4973320
1213,6212,4894320,6212,4974320
1213,6212,4895320,6212,4975320
1213,6212,4896320,6212,4976320
1213,6212,4897320,6212,4977320
1213,6212,4898320,6212,4978320
1213,6212,4899320,6212,4979320
1213,6212,4899550,6212,4979550
1213,6212,4900200,6212,4980200
1213,6212,4901010,6212,4981010
1213,6212,4901330,6212,4981330
1213,6212,4901330,6212,4981330
1213,6212,4902330,6212,4982330
1213,6212,4902800,6212,4982800
1213,6212,4903800,6212,4983800
1213,6212,4904800,6212,4984800
1213,6212,4904800,6212,4984800
1213,6212,4905270,6212,4985270
1213,6212,4906270,6212,4986270
1213,6212,4906270,6212,4986270
1213,6212,4906740,6212,4986740
1213,6212,4907740,6212,4987740
1213,6212,4907740,6212,4987740
1213,6212,4908330,6212,4988330
1213,6212,4909330,6212,4989330
1213,6212,4909330,6212,4989330
1213,6212,4910330,6212,4990330
1213,6212,4910980,6212,4990980
1213,6212,4911790,6212,4991790
1213,6212,4912790,6212,4992790
1213,6212,4913790,6212,4993790
1213,6212,4914790,6212,4994790
1213,6212,4915250,6212,4995250
1213,6212,4916060,6212,4996060
1213,6212,4917060,6212,4997060
1213,6212,4918060,6212,4998060
1213,6212,4919060,6212,4999060
1213,6212,4920060,6212,5000060
1213,6212,4921060,6212,5001060
1213,6212,4921870,6212,5001870
1213,6212,4921870,6212,5001870
1213,6212,4922100,6212,5002100
1213,6212,4922650,6212,5002650
1213,6212,4923650,6212,5003650
1213,6212,4923650,6212,5003650
1213,6212,4924650,6212,5004650
1213,6212,4925650,6212,5005650
1213,6212,4926650,6212,5006650
1213,6212,4927300,6212,5007300
1213,6212,4928300,6212,5008300
1213,6212,4929300,6212,5009300
1213,6212,4930110,6212,5010110
1213,6212,4930920,6212,5010920
1213,6212,4930920,6212,5010920
1213,6212,4931920,6212,5011920
1213,6212,4932390,6212,5012390
1213,6212,4933390,6212,5013390
1213,6212,4933860,6212,5013860
1213,6212,4934510,6212,5014510
1213,6212,4935510,6212,5015510
1213,6212,4936510,6212,5016510
1213,6212,4936970,6212,5016970
1213,6212,4937970,6212,5017970
1213,6212,4938780,6212,5018780
1213,6212,4939780,6212,5019780
1213,6212,4940250,6212,5020250
1213,6212,4941060,6212,5021060
1213,6212,4941060,6212,5021060
1213,6212,4941870,6212,5021870
1213,6212,4942680,6212,5022680
1213,6212,4942680,6212,5022680
1213,6212,4943150,6212,5023150
1213,6212,4943150,6212,5023150
1213,6212,4943960,6212,5023960
1213,6212,4944770,6212,5024770
1213,6212,4945580,6212,5025580
1213,6212,4946390,6212,5026390
1213,6212,4947390,6212,5027390
1213,6212,4948390,6212,5028390
1213,6212,4949390,6212,5029390
1213,6212,4950200,6212,5030200
1213,6212,4951200,6212,5031200
1213,6212,4952010,6212,5032010
1213,6212,4953010,6212,5033010
1213,6212,4954010,6212,5034010
1213,6212,4955010,6212,5035010
1213,6212,4955480,6212,5035480
1213,6212,4955480,6212,5043480
1213,6212,4955950,6212,5043950
1213,6212,4956950,6212,5044950
1213,6212,4957060,6212,5045060
1213,6212,4958060,6212,5046060
1213,6212,4958520,6212,5046520
1213,6212,4959330,6212,5047330
1213,6212,4960330,6212,5048330
1213,6212,4961330,6212,5049330
1213,6212,4962330,6212,5050330
1213,6212,4962980,6212,5050980
1213,6212,4963980,6212,5051980
1213,6212,4964790,6212,5052790
1213,6212,4965790,6212,5053790
1213,6212,4966250,6212,5054250
1213,6212,4966720,6212,5054720
1213,6212,4967720,6212,5055720
1213,6212,4968530,6212,5056530
1213,6212,4969530,6212,5057530
1213,6212,4970530,6212,5058530
1213,6212,4971530,6212,5059530
1213,6212,4971990,6212,5059990
1213,6212,4972990,6212,5060990
1213,6212,4972990,6212,5060990
1213,6212,4972990,6212,5060990
1213,6212,4973990,6212,5061990
1213,6212,4974990,6212,5062990
1213,6212,4975310,6212,5063310
1213,6212,4976120,6212,5064120
1213,6212,4977120,6212,5065120
1213,6212,4977930,6212,5065930
1213,6212,4978250,6212,5066250
1213,6212,4978250,6212,5066250
1213,6212,4979250,6212,5067250
1213,6212,4979730,6212,5067730
1213,6212,4980730,6212,5068730
1213,6212,4980730,6212,5068730
1213,6212,4981190,6212,5069190
1213,6212,4982190,6212,5070190
1213,6212,4983190,6212,5071190
1213,6212,4984190,6212,5072190
1213,6212,4984840,6212,5072840
1213,6212,4985840,6212,5073840
1213,6212,4986840,6212,5074840
1213,6212,4987000,6212,5075000
1213,6212,4987590,6212,5075590
1213,6212,4987590,6212,5075590
1213,6212,4988590,6212,5076590
1213,6212,4989590,6212,5077590
1213,6212,4989910,6212,5077910
1213,6212,4990720,6212,5078720
1213,6212,4991530,6212,5079530
1213,6212,4992530,6212,5080530
1213,6212,4992850,6212,5080850
1213,6212,4993850,6212,5081850
1213,6212,4994850,6212,5082850
1213,6212,4995170,6212,5083170
1213,6212,4996170,6212,5084170
1213,6212,4997170,6212,5085170
1213,6212,4997220,6212,5085220
1213,6212,4998220,6212,5086220
1213,6212,4999220,6212,5087220
1213,6212,5000220,6212,5088220
1213,6212,5001220,6212,5089220
1213,6212,5002220,6212,5090220
1213,6212,5003220,6212,5091220
1213,6212,5004030,6212,5092030
1213,6212,5004190,6212,5092190
1213,6212,5005000,6212,5093000
1213,6212,5005470,6212,5093470
1213,6212,5006280,6212,5094280
1213,6212,5007280,6212,5095280
1213,6212,5007280,6212,5095280
1213,6212,5008280,6212,5096280
1213,6212,5008280,6212,5096280
1213,6212,5009280,6212,5097280
1213,6212,5009750,6212,5097750
1213,6212,5009750,6212,5097750
1213,6212,5009750,6212,5097750
1213,6212,5010220,6212,5098220
1213,6212,5011220,6212,5099220
1213,6212,5011220,6212,5099220
1213,6212,5011590,6212,5099590
1213,6212,5011910,6212,5099910
1213,6212,5011910,6212,5099910
1213,6212,5012140,6212,5100140
1213,6212,5013140,6212,5101140
1213,6212,5014140,6212,5102140
1213,6212,5014140,6212,5102140
1213,6212,5014610,6212,5102610
1213,6212,5015610,6212,5103610
1213,6212,5016610,6212,5104610
1213,6212,5017610,6212,5105610
1213,6212,5018610,6212,5106610
1213,6212,5019610,6212,5107610
1213,6212,5020200,6212,5108200
1213,6212,5021010,6212,5109010
1213,6212,5021010,6212,5109010
1213,6212,5022010,6212,5110010
1213,6212,5023010,6212,5111010
1213,6212,5024010,6212,5112010
1213,6212,5025010,6212,5113010
1213,6212,5026010,6212,5114010
1213,6212,5027010,6212,5115010
1213,6212,5027470,6212,5115470
1213,6212,5028280,6212,5116280
1213,6212,5028280,6212,5116280
1213,6212,5028280,6212,5116280
1213,6212,5029280,6212,5117280
1213,6212,5030280,6212,5118280
1213,6212,5031280,6212,5119280
1213,6212,5031280,6212,5119280
1213,6212,5033280,6212,5121280
1213,6212,5034280,6212,5122280
1213,6212,5034600,6212,5122600
1213,6212,5035070,6212,5123070
1213,6212,5036070,6212,5124070
1213,6212,5037070,6212,5125070
1213,6212,5037540,6212,5125540
1213,6212,5038010,6212,5126010
1213,6212,5039010,6212,5127010
1213,6212,5039010,6212,5127010
1213,6212,5040010,6212,5128010
1213,6212,5041010,6212,5129010
1213,6212,5042010,6212,5130010
1213,6212,5043010,6212,5131010
1213,6212,5045010,6212,5133010
1213,6212,5046010,6212,5134010
1213,6212,5046010,6212,5134010
1213,6212,5047010,6212,5135010
1213,6212,5047330,6212,5135330
1213,6212,5048140,6212,5136140
1213,6212,5048610,6212,5136610
1213,6212,5049080,6212,5137080
1213,6212,5049080,6212,5137080
1213,6212,5050080,6212,5138080
1213,6212,5051080,6212,5139080
1213,6212,5051550,6212,5139550
1213,6212,5052020,6212,5140020
1213,6212,5053020,6212,5141020
1213,6212,5054020,6212,5142020
1213,6212,5054020,6212,5142020
1213,6212,5054830,6212,5142830
1213,6212,5054830,6212,5142830
1213,6212,5055420,6212,5143420
1213,6212,5056420,6212,5144420
1213,6212,5056880,6212,5144880
1213,6212,5057880,6212,5145880
1213,6212,5058880,6212,5146880
1213,6212,5059690,6212,5147690
1213,6212,5060010,6212,5148010
1213,6212,5060480,6212,5148480
1213,6212,5061480,6212,5149480
1213,6212,5062480,6212,5150480
1213,6212,5063480,6212,5151480
1213,6212,5064290,6212,5152290
1213,6212,5065100,6212,5153100
1213,6212,5065100,6212,5161100
1213,6212,5065420,6212,5161420
1213,6212,5066230,6212,5162230
1213,6212,5066700,6212,5162700
1213,6212,5067170,6212,5163170
1213,6212,5067170,6212,5163170
1213,6212,5067640,6212,5163640
1213,6212,5068640,6212,5164640
1213,6212,5069640,6212,5165640
1213,6212,5070110,6212,5166110
1213,6212,5070580,6212,5166580
1213,6212,5070900,6212,5166900
1213,6212,5071900,6212,5167900
1213,6212,5072220,6212,5168220
1213,6212,5072220,6212,5168220
1213,6212,5072220,6212,5168220
1213,6212,5073220,6212,5169220
1213,6212,5074220,6212,5170220
1213,6212,5074540,6212,5170540
1213,6212,5075540,6212,5171540
1213,6212,5076010,6212,5172010
1213,6212,5077010,6212,5173010
1213,6212,5077480,6212,5173480
1213,6212,5078480,6212,5174480
1213,6212,5079030,6212,5175030
1213,6212,5079840,6212,5175840
1213,6212,5080840,6212,5176840
1213,6212,5081840,6212,5177840
1213,6212,5082310,6212,5178310
1213,6212,5083310,6212,5179310
1213,6212,5084310,6212,5180310
1213,6212,5084780,6212,5180780
1213,6212,5085250,6212,5181250
1213,6212,5085250,6212,5181250
1213,6212,5085300,6212,5181300
1213,6212,5086300,6212,5182300
1213,6212,5087300,6212,5183300
1213,6212,5087770,6212,5183770
1213,6212,5088770,6212,5184770
1213,6212,5089240,6212,5185240
1213,6212,5090050,6212,5186050
1213,6212,5091050,6212,5187050
1213,6212,5091700,6212,5187700
1213,6212,5092700,6212,5188700
1213,6212,5093700,6212,5189700
1213,6212,5093700,6212,5189700
1213,6212,5094700,6212,5190700
1213,6212,5095700,6212,5191700
1213,6212,5096510,6212,5192510
1213,6212,5097510,6212,5193510
1213,6212,5098510,6212,5194510
1213,6212,5099510,6212,5195510
1213,6212,5100510,6212,5196510
1213,6212,5101510,6212,5197510
1213,6212,5102510,6212,5198510
1213,6212,5103510,6212,5199510
1213,6212,5104510,6212,5200510
1213,6212,5104730,6212,5200730
1213,6212,5105730,6212,5201730
1213,6212,5106730,6212,5202730
1213,6212,5106730,6212,5202730
1213,6212,5107730,6212,5203730
1213,6212,5107960,6212,5203960
1213,6212,5107960,6212,5203960
1213,6212,5108770,6212,5204770
1213,6212,5108770,6212,5204770
1213,6212,5109580,6212,5205580
1213,6212,5110580,6212,5206580
1213,6212,5110900,6212,5206900
1213,6212,5111370,6212,5207370
1213,6212,5112180,6212,5208180
1213,6212,5113180,6212,5209180
1213,6212,5113990,6212,5209990
1213,6212,5113990,6212,5209990
1213,6212,5114990,6212,5210990
1213,6212,5115990,6212,5211990
1213,6212,5116990,6212,5212990
1213,6212,5117990,6212,5213990
1213,6212,5118640,6212,5214640
1213,6212,5119640,6212,5215640
1213,6212,5119640,6212,5215640
1213,6212,5120110,6212,5216110
1213,6212,5121110,6212,5217110
1213,6212,5122110,6212,5218110
1213,6212,5123110,6212,5219110
1213,6212,5124110,6212,5220110
1213,6212,5125110,6212,5221110
1213,6212,5126110,6212,5222110
1213,6212,5127110,6212,5223110
1213,6212,5128110,6212,5224110
1213,6212,5129110,6212,5225110
1213,6212,5130110,6212,5226110
1213,6212,5131110,6212,5227110
1213,6212,5131760,6212,5227760
1213,6212,5132760,6212,5228760
1213,6212,5133760,6212,5229760
1213,6212,5133760,6212,5229760
1213,6212,5134130,6212,5230130
1213,6212,5135130,6212,5231130
1213,6212,5135130,6212,5235130
1213,6212,5136130,6212,5236130
1213,6212,5137130,6212,5237130
1213,6212,5138130,6212,5238130
1213,6212,5139130,6212,5239130
1213,6212,5139780,6212,5239780
1213,6212,5140250,6212,5240250
1213,6212,5140570,6212,5240570
1213,6212,5141570,6212,5241570
1213,6212,5142380,6212,5242380
1213,6212,5143380,6212,5243380
1213,6212,5143380,6212,5243380
1213,6212,5144380,6212,5244380
1213,6212,5145380,6212,5245380
1213,6212,5146380,6212,5246380
1213,6212,5147380,6212,5247380
1213,6212,5148380,6212,5248380
1213,6212,5148850,6212,5248850
1213,6212,5149220,6212,5249220
1213,6212,5149870,6212,5249870
1213,6212,5150680,6212,5250680
1213,6212,5151140,6212,5251140
1213,6212,5152140,6212,5252140
1213,6212,5153140,6212,5253140
1213,6212,5154140,6212,5254140
1213,6212,5154140,6212,5254140
1213,6212,5155140,6212,5255140
1213,6212,5156140,6212,5256140
1213,6212,5156510,6212,5256510
1213,6212,5157510,6212,5257510
1213,6212,5158510,6212,5258510
1213,6212,5158830,6212,5258830
1213,6212,5159830,6212,5259830
1213,6212,5160830,6212,5260830
1213,6212,5161640,6212,5261640
1213,6212,5162450,6212,5262450
1213,6212,5163040,6212,5263040
1213,6212,5163850,6212,5263850
1213,6212,5164850,6212,5264850
1213,6212,5164850,6212,5264850
1213,6212,5165440,6212,5265440
1213,6212,5166440,6212,5266440
1213,6212,5166990,6212,5266990
1213,6212,5167580,6212,5267580
1213,6212,5167580,6212,5267580
1213,6212,5168390,6212,5268390
1213,6212,5169200,6212,5269200
1213,6212,5170200,6212,5270200
1213,6212,5171010,6212,5271010
1213,6212,5172010,6212,5272010
1213,6212,5173010,6212,5273010
1213,6212,5174010,6212,5274010
1213,6212,5174820,6212,5274820
1213,6212,5175820,6212,5275820
1213,6212,5176630,6212,5276630
