order,workload,sc_policy,tune,seed,num_pod,cpu_milli,num_gpu,gpu_milli,gpu_type_req
38,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,4,8000,1,650,<none>
39,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,4,30200,2,1000,<none>
40,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,4,12000,1,460,<none>
41,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,3,7000,1,1000,<none>
42,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,3,120200,8,1000,<none>
43,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,3,4000,1,350,<none>
44,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,3,64000,8,1000,<none>
45,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,2,60200,4,1000,<none>
46,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,2,6000,1,1000,<none>
47,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,2,6000,1,320,<none>
48,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,6000,2,1000,<none>
49,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,11800,1,1000,<none>
50,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,17400,2,1000,<none>
51,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,14900,1,1000,<none>
52,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,4150,1,270,<none>
53,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,32000,4,1000,<none>
54,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,8710,1,1000,<none>
55,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,8000,1,460,<none>
56,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,9400,1,1000,<none>
57,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,120000,8,1000,<none>
58,openb_pod_list_multigpu20,03-GpuClustering,1.3,42,1,4000,1,330,<none>
0,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,322,3150,1,810,<none>
1,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,292,11300,1,1000,<none>
2,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,187,11400,1,1000,<none>
3,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,151,3150,1,1000,<none>
4,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,140,8000,1,470,<none>
5,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,107,11910,1,470,<none>
6,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,95,12000,1,1000,<none>
7,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,90,18710,1,1000,<none>
8,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,84,4000,1,320,<none>
9,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,80,11910,1,650,<none>
10,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,66,11910,1,1000,<none>
11,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,62,8000,1,1000,<none>
12,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,62,9810,1,1000,<none>
13,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,61,15700,1,1000,<none>
14,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,49,4000,1,1000,<none>
15,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,45,16000,1,1000,<none>
16,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,35,6000,1,460,<none>
17,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,31,4000,1,230,<none>
18,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,29,14200,1,1000,<none>
19,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,29,3150,1,590,<none>
20,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,29,24200,1,1000,<none>
21,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,23,64200,8,1000,<none>
22,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,21,4150,1,550,<none>
23,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,19,8000,1,320,<none>
24,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,17,4150,1,370,<none>
25,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,16,88000,8,1000,<none>
26,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,15,11900,1,1000,<none>
27,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,12,4150,1,810,<none>
28,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,11,4000,1,220,<none>
29,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,11,15200,1,1000,<none>
30,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,10,8200,1,1000,<none>
31,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,9,32200,4,1000,<none>
32,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,8,60200,4,1000,<none>
33,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,6,16400,1,1000,<none>
34,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,5,4000,1,480,<none>
35,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,5,16200,2,1000,<none>
36,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,5,8000,1,220,<none>
37,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,5,8000,1,230,<none>
38,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,3,4000,1,330,<none>
39,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,3,120200,8,1000,<none>
40,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,3,6000,1,1000,<none>
41,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,2,8000,1,650,<none>
42,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,2,6000,2,1000,<none>
43,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,2,7000,1,1000,<none>
44,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,2,32000,4,1000,<none>
45,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,2,4000,1,350,<none>
46,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,9400,1,1000,<none>
47,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,4000,1,470,<none>
48,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,14900,1,1000,<none>
49,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,12000,1,460,<none>
50,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,14000,2,1000,<none>
51,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,8710,1,1000,<none>
52,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,30200,2,1000,<none>
53,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,17400,2,1000,<none>
54,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,8000,1,460,<none>
55,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,120000,8,1000,<none>
56,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,11800,1,1000,<none>
57,openb_pod_list_multigpu20,03-GpuClustering,1.3,43,1,8000,1,440,<none>
0,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,345,3150,1,810,<none>
1,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,276,11300,1,1000,<none>
2,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,188,11400,1,1000,<none>
3,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,136,3150,1,1000,<none>
4,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,114,11910,1,470,<none>
5,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,110,12000,1,1000,<none>
6,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,109,8000,1,470,<none>
7,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,96,11910,1,650,<none>
8,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,86,18710,1,1000,<none>
9,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,75,4000,1,320,<none>
10,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,60,9810,1,1000,<none>
11,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,57,8000,1,1000,<none>
12,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,48,15700,1,1000,<none>
13,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,46,4000,1,1000,<none>
14,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,45,16000,1,1000,<none>
15,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,40,11910,1,1000,<none>
16,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,39,4000,1,230,<none>
17,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,31,24200,1,1000,<none>
18,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,30,6000,1,460,<none>
19,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,29,14200,1,1000,<none>
20,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,26,64200,8,1000,<none>
21,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,24,88000,8,1000,<none>
22,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,23,3150,1,590,<none>
23,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,21,8000,1,320,<none>
24,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,21,4150,1,550,<none>
25,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,19,4150,1,370,<none>
26,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,17,4000,1,220,<none>
27,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,15,11900,1,1000,<none>
28,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,11,16400,1,1000,<none>
29,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,10,4000,1,480,<none>
30,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,10,16200,2,1000,<none>
31,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,10,8200,1,1000,<none>
32,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,9,8000,1,220,<none>
33,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,9,15200,1,1000,<none>
34,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,8,8000,1,230,<none>
35,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,8,32200,4,1000,<none>
36,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,6,4150,1,810,<none>
37,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,4,15400,1,1000,<none>
38,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,4,8000,1,650,<none>
39,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,4,30200,2,1000,<none>
40,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,4,12000,1,460,<none>
41,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,3,7000,1,1000,<none>
42,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,3,120200,8,1000,<none>
43,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,3,4000,1,350,<none>
44,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,3,64000,8,1000,<none>
45,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,2,6000,2,1000,<none>
46,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,2,60200,4,1000,<none>
47,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,2,6000,1,1000,<none>
48,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,2,6000,1,320,<none>
49,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,11800,1,1000,<none>
50,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,17400,2,1000,<none>
51,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,14900,1,1000,<none>
52,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,4150,1,270,<none>
53,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,32000,4,1000,<none>
54,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,8710,1,1000,<none>
55,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,8000,1,460,<none>
56,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,9400,1,1000,<none>
57,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,120000,8,1000,<none>
58,openb_pod_list_multigpu20,04-GpuPacking,1.3,42,1,4000,1,330,<none>
0,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,321,3150,1,810,<none>
1,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,288,11300,1,1000,<none>
2,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,180,11400,1,1000,<none>
3,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,150,3150,1,1000,<none>
4,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,137,8000,1,470,<none>
5,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,105,11910,1,470,<none>
6,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,93,12000,1,1000,<none>
7,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,90,18710,1,1000,<none>
8,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,82,4000,1,320,<none>
9,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,79,11910,1,650,<none>
10,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,66,11910,1,1000,<none>
11,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,62,9810,1,1000,<none>
12,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,60,8000,1,1000,<none>
13,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,59,15700,1,1000,<none>
14,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,50,4000,1,1000,<none>
15,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,45,16000,1,1000,<none>
16,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,35,6000,1,460,<none>
17,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,30,4000,1,230,<none>
18,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,29,3150,1,590,<none>
19,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,29,24200,1,1000,<none>
20,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,28,14200,1,1000,<none>
21,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,23,64200,8,1000,<none>
22,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,21,4150,1,550,<none>
23,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,19,8000,1,320,<none>
24,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,17,4150,1,370,<none>
25,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,16,88000,8,1000,<none>
26,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,14,11900,1,1000,<none>
27,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,12,4150,1,810,<none>
28,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,11,15200,1,1000,<none>
29,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,10,8200,1,1000,<none>
30,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,10,4000,1,220,<none>
31,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,9,32200,4,1000,<none>
32,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,8,60200,4,1000,<none>
33,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,6,16400,1,1000,<none>
34,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,5,4000,1,480,<none>
35,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,5,16200,2,1000,<none>
36,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,5,8000,1,220,<none>
37,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,5,8000,1,230,<none>
38,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,3,4000,1,330,<none>
39,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,3,120200,8,1000,<none>
40,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,3,6000,1,1000,<none>
41,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,2,8000,1,650,<none>
42,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,2,6000,2,1000,<none>
43,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,2,7000,1,1000,<none>
44,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,2,32000,4,1000,<none>
45,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,2,4000,1,350,<none>
46,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,9400,1,1000,<none>
47,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,4000,1,470,<none>
48,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,14900,1,1000,<none>
49,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,12000,1,460,<none>
50,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,14000,2,1000,<none>
51,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,8710,1,1000,<none>
52,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,30200,2,1000,<none>
53,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,17400,2,1000,<none>
54,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,8000,1,460,<none>
55,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,120000,8,1000,<none>
56,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,11800,1,1000,<none>
57,openb_pod_list_multigpu20,04-GpuPacking,1.3,43,1,8000,1,440,<none>
0,openb_pod_list_multigpu20,05-BestFit,1.3,42,342,3150,1,810,<none>
1,openb_pod_list_multigpu20,05-BestFit,1.3,42,275,11300,1,1000,<none>
2,openb_pod_list_multigpu20,05-BestFit,1.3,42,185,11400,1,1000,<none>
3,openb_pod_list_multigpu20,05-BestFit,1.3,42,131,3150,1,1000,<none>
4,openb_pod_list_multigpu20,05-BestFit,1.3,42,114,11910,1,470,<none>
5,openb_pod_list_multigpu20,05-BestFit,1.3,42,110,12000,1,1000,<none>
6,openb_pod_list_multigpu20,05-BestFit,1.3,42,108,8000,1,470,<none>
7,openb_pod_list_multigpu20,05-BestFit,1.3,42,94,11910,1,650,<none>
8,openb_pod_list_multigpu20,05-BestFit,1.3,42,83,18710,1,1000,<none>
9,openb_pod_list_multigpu20,05-BestFit,1.3,42,74,4000,1,320,<none>
10,openb_pod_list_multigpu20,05-BestFit,1.3,42,58,9810,1,1000,<none>
11,openb_pod_list_multigpu20,05-BestFit,1.3,42,55,8000,1,1000,<none>
12,openb_pod_list_multigpu20,05-BestFit,1.3,42,48,15700,1,1000,<none>
13,openb_pod_list_multigpu20,05-BestFit,1.3,42,46,4000,1,1000,<none>
14,openb_pod_list_multigpu20,05-BestFit,1.3,42,44,16000,1,1000,<none>
15,openb_pod_list_multigpu20,05-BestFit,1.3,42,39,11910,1,1000,<none>
16,openb_pod_list_multigpu20,05-BestFit,1.3,42,39,4000,1,230,<none>
17,openb_pod_list_multigpu20,05-BestFit,1.3,42,31,24200,1,1000,<none>
18,openb_pod_list_multigpu20,05-BestFit,1.3,42,30,6000,1,460,<none>
19,openb_pod_list_multigpu20,05-BestFit,1.3,42,29,14200,1,1000,<none>
20,openb_pod_list_multigpu20,05-BestFit,1.3,42,25,64200,8,1000,<none>
21,openb_pod_list_multigpu20,05-BestFit,1.3,42,23,88000,8,1000,<none>
22,openb_pod_list_multigpu20,05-BestFit,1.3,42,23,3150,1,590,<none>
23,openb_pod_list_multigpu20,05-BestFit,1.3,42,21,4150,1,550,<none>
24,openb_pod_list_multigpu20,05-BestFit,1.3,42,20,8000,1,320,<none>
25,openb_pod_list_multigpu20,05-BestFit,1.3,42,19,4150,1,370,<none>
26,openb_pod_list_multigpu20,05-BestFit,1.3,42,17,4000,1,220,<none>
27,openb_pod_list_multigpu20,05-BestFit,1.3,42,15,11900,1,1000,<none>
28,openb_pod_list_multigpu20,05-BestFit,1.3,42,11,16400,1,1000,<none>
29,openb_pod_list_multigpu20,05-BestFit,1.3,42,10,4000,1,480,<none>
30,openb_pod_list_multigpu20,05-BestFit,1.3,42,10,16200,2,1000,<none>
31,openb_pod_list_multigpu20,05-BestFit,1.3,42,10,8200,1,1000,<none>
32,openb_pod_list_multigpu20,05-BestFit,1.3,42,9,8000,1,220,<none>
33,openb_pod_list_multigpu20,05-BestFit,1.3,42,9,15200,1,1000,<none>
34,openb_pod_list_multigpu20,05-BestFit,1.3,42,8,32200,4,1000,<none>
35,openb_pod_list_multigpu20,05-BestFit,1.3,42,7,8000,1,230,<none>
36,openb_pod_list_multigpu20,05-BestFit,1.3,42,6,4150,1,810,<none>
37,openb_pod_list_multigpu20,05-BestFit,1.3,42,4,15400,1,1000,<none>
38,openb_pod_list_multigpu20,05-BestFit,1.3,42,4,8000,1,650,<none>
39,openb_pod_list_multigpu20,05-BestFit,1.3,42,4,30200,2,1000,<none>
40,openb_pod_list_multigpu20,05-BestFit,1.3,42,4,12000,1,460,<none>
41,openb_pod_list_multigpu20,05-BestFit,1.3,42,3,7000,1,1000,<none>
42,openb_pod_list_multigpu20,05-BestFit,1.3,42,3,120200,8,1000,<none>
43,openb_pod_list_multigpu20,05-BestFit,1.3,42,3,4000,1,350,<none>
44,openb_pod_list_multigpu20,05-BestFit,1.3,42,3,64000,8,1000,<none>
45,openb_pod_list_multigpu20,05-BestFit,1.3,42,2,60200,4,1000,<none>
46,openb_pod_list_multigpu20,05-BestFit,1.3,42,2,6000,1,1000,<none>
47,openb_pod_list_multigpu20,05-BestFit,1.3,42,2,6000,1,320,<none>
48,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,11800,1,1000,<none>
49,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,17400,2,1000,<none>
50,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,14900,1,1000,<none>
51,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,4150,1,270,<none>
52,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,32000,4,1000,<none>
53,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,8710,1,1000,<none>
54,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,8000,1,460,<none>
55,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,9400,1,1000,<none>
56,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,120000,8,1000,<none>
57,openb_pod_list_multigpu20,05-BestFit,1.3,42,1,4000,1,330,<none>
0,openb_pod_list_multigpu20,05-BestFit,1.3,43,321,3150,1,810,<none>
1,openb_pod_list_multigpu20,05-BestFit,1.3,43,288,11300,1,1000,<none>
2,openb_pod_list_multigpu20,05-BestFit,1.3,43,180,11400,1,1000,<none>
3,openb_pod_list_multigpu20,05-BestFit,1.3,43,150,3150,1,1000,<none>
4,openb_pod_list_multigpu20,05-BestFit,1.3,43,138,8000,1,470,<none>
5,openb_pod_list_multigpu20,05-BestFit,1.3,43,105,11910,1,470,<none>
6,openb_pod_list_multigpu20,05-BestFit,1.3,43,93,12000,1,1000,<none>
7,openb_pod_list_multigpu20,05-BestFit,1.3,43,90,18710,1,1000,<none>
8,openb_pod_list_multigpu20,05-BestFit,1.3,43,82,4000,1,320,<none>
9,openb_pod_list_multigpu20,05-BestFit,1.3,43,79,11910,1,650,<none>
10,openb_pod_list_multigpu20,05-BestFit,1.3,43,66,11910,1,1000,<none>
11,openb_pod_list_multigpu20,05-BestFit,1.3,43,62,9810,1,1000,<none>
12,openb_pod_list_multigpu20,05-BestFit,1.3,43,60,8000,1,1000,<none>
13,openb_pod_list_multigpu20,05-BestFit,1.3,43,59,15700,1,1000,<none>
14,openb_pod_list_multigpu20,05-BestFit,1.3,43,49,4000,1,1000,<none>
15,openb_pod_list_multigpu20,05-BestFit,1.3,43,45,16000,1,1000,<none>
16,openb_pod_list_multigpu20,05-BestFit,1.3,43,35,6000,1,460,<none>
17,openb_pod_list_multigpu20,05-BestFit,1.3,43,31,4000,1,230,<none>
18,openb_pod_list_multigpu20,05-BestFit,1.3,43,29,3150,1,590,<none>
19,openb_pod_list_multigpu20,05-BestFit,1.3,43,29,24200,1,1000,<none>
20,openb_pod_list_multigpu20,05-BestFit,1.3,43,28,14200,1,1000,<none>
21,openb_pod_list_multigpu20,05-BestFit,1.3,43,23,64200,8,1000,<none>
22,openb_pod_list_multigpu20,05-BestFit,1.3,43,21,4150,1,550,<none>
23,openb_pod_list_multigpu20,05-BestFit,1.3,43,19,8000,1,320,<none>
24,openb_pod_list_multigpu20,05-BestFit,1.3,43,17,4150,1,370,<none>
25,openb_pod_list_multigpu20,05-BestFit,1.3,43,16,88000,8,1000,<none>
26,openb_pod_list_multigpu20,05-BestFit,1.3,43,14,11900,1,1000,<none>
27,openb_pod_list_multigpu20,05-BestFit,1.3,43,12,4150,1,810,<none>
28,openb_pod_list_multigpu20,05-BestFit,1.3,43,11,15200,1,1000,<none>
29,openb_pod_list_multigpu20,05-BestFit,1.3,43,10,8200,1,1000,<none>
30,openb_pod_list_multigpu20,05-BestFit,1.3,43,10,4000,1,220,<none>
31,openb_pod_list_multigpu20,05-BestFit,1.3,43,9,32200,4,1000,<none>
32,openb_pod_list_multigpu20,05-BestFit,1.3,43,8,60200,4,1000,<none>
33,openb_pod_list_multigpu20,05-BestFit,1.3,43,6,16400,1,1000,<none>
34,openb_pod_list_multigpu20,05-BestFit,1.3,43,5,4000,1,480,<none>
35,openb_pod_list_multigpu20,05-BestFit,1.3,43,5,16200,2,1000,<none>
36,openb_pod_list_multigpu20,05-BestFit,1.3,43,5,8000,1,220,<none>
37,openb_pod_list_multigpu20,05-BestFit,1.3,43,5,8000,1,230,<none>
38,openb_pod_list_multigpu20,05-BestFit,1.3,43,3,4000,1,330,<none>
39,openb_pod_list_multigpu20,05-BestFit,1.3,43,3,120200,8,1000,<none>
40,openb_pod_list_multigpu20,05-BestFit,1.3,43,3,6000,1,1000,<none>
41,openb_pod_list_multigpu20,05-BestFit,1.3,43,2,8000,1,650,<none>
42,openb_pod_list_multigpu20,05-BestFit,1.3,43,2,6000,2,1000,<none>
43,openb_pod_list_multigpu20,05-BestFit,1.3,43,2,2000,1,1000,<none>
44,openb_pod_list_multigpu20,05-BestFit,1.3,43,2,7000,1,1000,<none>
45,openb_pod_list_multigpu20,05-BestFit,1.3,43,2,32000,4,1000,<none>
46,openb_pod_list_multigpu20,05-BestFit,1.3,43,2,4000,1,350,<none>
47,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,9400,1,1000,<none>
48,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,4000,1,470,<none>
49,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,14900,1,1000,<none>
50,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,12000,1,460,<none>
51,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,14000,2,1000,<none>
52,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,8710,1,1000,<none>
53,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,30200,2,1000,<none>
54,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,17400,2,1000,<none>
55,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,8000,1,460,<none>
56,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,120000,8,1000,<none>
57,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,11800,1,1000,<none>
58,openb_pod_list_multigpu20,05-BestFit,1.3,43,1,8000,1,440,<none>
0,openb_pod_list_multigpu20,06-FGD,1.3,42,319,3150,1,810,<none>
1,openb_pod_list_multigpu20,06-FGD,1.3,42,258,11300,1,1000,<none>
2,openb_pod_list_multigpu20,06-FGD,1.3,42,177,11400,1,1000,<none>
3,openb_pod_list_multigpu20,06-FGD,1.3,42,123,3150,1,1000,<none>
4,openb_pod_list_multigpu20,06-FGD,1.3,42,103,12000,1,1000,<none>
