ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1404409.4,54.66,29.09,1091595.41,42.48
1404409.4,54.66,29.09,1091595.41,42.48
1404450.19,54.66,29.09,1091904.25,42.5
1404615.94,54.68,29.11,1090315.03,42.45
1404931.84,54.7,29.13,1090816.0,42.47
1405218.75,54.72,29.14,1090768.35,42.47
1405002.99,54.73,29.16,1091168.73,42.51
1405002.99,54.73,29.16,1091159.87,42.5
1405279.98,54.75,29.17,1093412.76,42.6
1405213.1,54.76,29.19,1093412.76,42.61
1405213.1,54.76,29.19,1093380.16,42.61
1405402.55,54.78,29.21,1093315.66,42.62
1406705.98,54.85,29.28,1093197.95,42.63
1406450.24,54.86,29.29,1093103.94,42.64
1406129.09,54.86,29.29,1093514.41,42.66
1405911.12,54.87,29.3,1094631.41,42.72
1405655.38,54.89,29.31,1094241.19,42.73
1405399.64,54.9,29.32,1094922.97,42.77
1405399.64,54.9,29.32,1094962.21,42.77
1405143.91,54.91,29.33,1095620.57,42.81
1404897.53,54.92,29.35,1095245.36,42.82
1404830.65,54.93,29.36,1095120.29,42.82
1404574.91,54.95,29.37,1094960.86,42.83
1404616.92,54.95,29.38,1094963.24,42.84
1404361.18,54.96,29.39,1095641.4,42.88
1404105.44,54.98,29.4,1095335.85,42.89
1404125.84,54.98,29.4,1095372.04,42.89
1405239.33,55.03,29.46,1094853.47,42.88
1405952.99,55.08,29.51,1095271.92,42.91
1405952.99,55.08,29.51,1095271.92,42.91
1405715.97,55.09,29.52,1095166.15,42.92
1405460.24,55.1,29.53,1095492.04,42.95
1405204.5,55.12,29.54,1095434.77,42.97
1405576.11,55.15,29.58,1097345.57,43.06
1406107.73,55.19,29.62,1098718.75,43.13
1407144.52,55.24,29.67,1098828.96,43.14
1407333.98,55.26,29.69,1098880.59,43.15
1407078.24,55.27,29.7,1098860.85,43.17
1406822.5,55.29,29.71,1098852.11,43.18
1407011.95,55.3,29.73,1099620.01,43.22
1407201.4,55.32,29.75,1099590.07,43.23
1406945.66,55.33,29.76,1099997.95,43.26
1406689.92,55.34,29.77,1099837.83,43.27
1406434.19,55.36,29.78,1100330.64,43.31
1406367.3,55.37,29.8,1100747.5,43.34
1408825.96,55.47,29.89,1101437.15,43.37
1408570.22,55.48,29.91,1101649.86,43.39
1408314.48,55.49,29.92,1101072.32,43.39
1408314.48,55.49,29.92,1101413.9,43.4
1408314.48,55.49,29.92,1101413.9,43.4
1408077.47,55.5,29.93,1102733.16,43.47
1407821.73,55.52,29.94,1102568.38,43.48
1407565.99,55.53,29.95,1102490.22,43.49
1407565.99,55.53,29.95,1102490.22,43.49
1407932.06,55.55,29.97,1102655.6,43.5
1408922.27,55.61,30.03,1103374.7,43.55
1408922.27,55.61,30.03,1103374.7,43.55
1408922.27,55.61,30.03,1103344.47,43.55
1408922.27,55.61,30.03,1103386.3,43.55
1408666.53,55.62,30.05,1103383.27,43.57
1410758.54,55.7,30.13,1105093.56,43.63
1410691.66,55.72,30.14,1104892.06,43.64
1410541.55,55.73,30.16,1103879.49,43.61
1410541.55,55.73,30.16,1103879.49,43.61
1410295.17,55.74,30.17,1103700.29,43.62
1410295.17,55.74,30.17,1103700.29,43.62
1410323.25,55.74,30.17,1105156.7,43.68
1410063.88,55.74,30.17,1104952.32,43.68
1411036.25,55.8,30.23,1104958.22,43.7
1412307.55,55.86,30.28,1107853.86,43.81
1412051.81,55.87,30.29,1108007.9,43.84
1411796.07,55.88,30.31,1107724.01,43.84
1411592.17,55.88,30.3,1107508.05,43.84
1411282.49,55.87,30.3,1107060.31,43.83
1411026.76,55.89,30.31,1107117.98,43.85
1411026.76,55.89,30.31,1107086.79,43.85
1411489.87,55.9,30.33,1107741.24,43.87
1412544.72,55.95,30.37,1108855.33,43.92
1412308.27,55.94,30.37,1110026.54,43.97
1412052.53,55.96,30.38,1111219.06,44.04
1412052.53,55.96,30.38,1111203.32,44.03
1412418.6,55.98,30.4,1111539.01,44.05
1412418.6,55.98,30.4,1111580.83,44.05
1412097.44,55.97,30.4,1111413.77,44.05
1411756.38,55.98,30.41,1111035.28,44.06
1411756.38,55.98,30.41,1111016.64,44.06
1411945.83,56.0,30.43,1112758.48,44.13
1411690.09,56.01,30.44,1112747.59,44.15
1413092.49,56.09,30.52,1114012.94,44.22
1414253.55,56.15,30.58,1113619.58,44.22
1414253.55,56.15,30.58,1113581.59,44.22
1413868.36,56.15,30.58,1113225.95,44.21
1414057.81,56.17,30.59,1113777.94,44.24
1414057.81,56.17,30.59,1113777.94,44.24
1413802.07,56.18,30.61,1113673.89,44.25
1413546.33,56.19,30.62,1113651.02,44.27
1413290.59,56.2,30.63,1114299.43,44.31
1413062.93,56.22,30.64,1116199.63,44.41
1412807.19,56.23,30.66,1116907.19,44.45
1412551.46,56.24,30.67,1117861.37,44.51
1412551.46,56.24,30.67,1117820.46,44.51
1414215.93,56.31,30.73,1120837.24,44.63
1413849.46,56.3,30.73,1120560.8,44.62
1413593.72,56.32,30.74,1119320.31,44.59
1413337.98,56.33,30.75,1119326.95,44.61
1413082.24,56.34,30.77,1119985.27,44.65
1413082.24,56.34,30.77,1119899.58,44.65
1412826.51,56.35,30.78,1119861.88,44.67
1412826.51,56.35,30.78,1119679.2,44.66
1412826.51,56.35,30.78,1119686.16,44.66
1412570.77,56.37,30.79,1119914.95,44.69
1412335.06,56.37,30.8,1119422.75,44.68
1412335.06,56.37,30.8,1119422.75,44.68
1412079.32,56.39,30.81,1119222.66,44.69
1411879.14,56.39,30.81,1119035.25,44.69
1411486.88,56.39,30.81,1118414.46,44.68
1411231.15,56.4,30.83,1120102.35,44.77
1411009.73,56.41,30.84,1119481.56,44.75
1411660.52,56.46,30.88,1119954.37,44.79
1411518.11,56.48,30.9,1119513.97,44.79
1411262.37,56.49,30.91,1119504.65,44.81
1411195.49,56.5,30.93,1118804.7,44.8
1411195.49,56.5,30.93,1118747.72,44.79
1410939.75,56.52,30.94,1118787.08,44.81
1410872.87,56.53,30.96,1118590.62,44.82
1410617.13,56.54,30.97,1118752.93,44.84
1410806.58,56.56,30.99,1118752.93,44.85
1410550.85,56.57,31.0,1118877.88,44.88
1412055.93,56.65,31.08,1121873.05,45.01
1413406.17,56.73,31.15,1122943.03,45.07
1413366.72,56.75,31.17,1122410.56,45.07
1414375.21,56.79,31.21,1123262.7,45.1
1414308.33,56.8,31.23,1123024.84,45.1
1414052.59,56.82,31.24,1122752.72,45.11
1413985.71,56.83,31.26,1122410.43,45.11
1413985.71,56.83,31.26,1122249.67,45.11
1413421.08,56.83,31.25,1121685.05,45.1
1413421.08,56.83,31.25,1121683.95,45.1
1413421.08,56.83,31.25,1121683.95,45.1
1413165.34,56.84,31.27,1122277.47,45.14
1413165.34,56.84,31.27,1122277.47,45.14
1412909.61,56.85,31.28,1122893.24,45.18
1412323.36,56.85,31.28,1121956.15,45.16
1412067.62,56.87,31.29,1121767.53,45.17
1412257.07,56.88,31.31,1123439.87,45.25
1412010.69,56.9,31.32,1123248.99,45.26
1411754.95,56.91,31.34,1123329.33,45.28
1411575.32,56.92,31.35,1123183.12,45.29
1411323.02,56.93,31.36,1122294.11,45.27
1411285.24,56.95,31.38,1122229.13,45.29
1411285.24,56.95,31.38,1122229.13,45.29
1411285.24,56.95,31.38,1122134.97,45.29
1410890.05,56.95,31.38,1123247.48,45.34
1410634.31,56.96,31.39,1123179.36,45.35
1410741.93,56.97,31.39,1123256.26,45.36
1410815.79,56.98,31.41,1125538.5,45.46
1410815.79,56.98,31.41,1125538.5,45.46
1410835.66,57.0,31.43,1126289.06,45.51
1410598.64,57.02,31.44,1126175.65,45.52
1410472.67,57.04,31.46,1125937.9,45.53
1410216.93,57.05,31.47,1126303.57,45.56
1409961.19,57.06,31.49,1125076.47,45.53
1409961.19,57.06,31.49,1124907.2,45.52
1409705.45,57.07,31.5,1124866.56,45.54
1409705.45,57.07,31.5,1125342.35,45.56
1410021.35,57.09,31.52,1125584.37,45.57
1409646.16,57.09,31.51,1125619.11,45.58
1410576.97,57.12,31.55,1126411.71,45.62
1410576.97,57.12,31.55,1126411.71,45.62
1413006.21,57.22,31.65,1130043.96,45.76
1412769.75,57.22,31.65,1129843.56,45.76
1413963.7,57.27,31.69,1132673.75,45.88
1413963.7,57.27,31.69,1132712.78,45.88
1414305.37,57.29,31.72,1132977.91,45.9
1414255.92,57.29,31.72,1132892.46,45.9
1414255.92,57.29,31.72,1133126.05,45.91
1413934.76,57.29,31.72,1133884.23,45.94
1414201.67,57.33,31.75,1135379.32,46.02
1414391.12,57.34,31.77,1136350.03,46.07
1414135.38,57.36,31.78,1136350.03,46.09
1415745.19,57.45,31.87,1140578.63,46.28
1415745.19,57.45,31.87,1140578.63,46.28
1415320.2,57.45,31.88,1140696.06,46.3
1416330.78,57.52,31.94,1141593.32,46.36
1416688.88,57.54,31.96,1141565.81,46.36
1416137.29,57.53,31.96,1141014.22,46.36
1418224.99,57.64,32.07,1144827.12,46.53
1417969.25,57.65,32.08,1145696.14,46.58
1417969.25,57.65,32.08,1145765.31,46.59
1417969.25,57.65,32.08,1145810.79,46.59
1417713.51,57.67,32.09,1145076.17,46.58
1417789.07,57.67,32.1,1145324.84,46.59
1417722.18,57.69,32.11,1145904.16,46.63
1417466.44,57.7,32.13,1145904.16,46.65
1417286.26,57.72,32.14,1147247.08,46.72
1417219.37,57.73,32.16,1147059.84,46.73
1417219.37,57.73,32.16,1148925.58,46.8
1417219.37,57.73,32.16,1148925.58,46.8
1417114.75,57.74,32.16,1148820.95,46.81
1417005.83,57.73,32.16,1148717.37,46.8
1416750.09,57.75,32.17,1148634.58,46.82
1416750.09,57.75,32.17,1148634.58,46.82
1416750.09,57.75,32.17,1148634.58,46.82
1417911.78,57.8,32.22,1150614.63,46.9
1418101.23,57.81,32.24,1151263.24,46.94
1417845.49,57.83,32.25,1151159.41,46.95
1417845.49,57.83,32.25,1151188.83,46.95
1417460.3,57.82,32.25,1150717.3,46.94
1417204.56,57.84,32.26,1149828.71,46.92
1417387.98,57.85,32.28,1150263.54,46.95
1417406.7,57.85,32.28,1152164.08,47.03
1417330.46,57.87,32.3,1151725.46,47.03
1417263.58,57.89,32.31,1152506.71,47.07
1417629.65,57.91,32.33,1153157.86,47.1
1417308.49,57.91,32.33,1152794.01,47.1
1417241.61,57.92,32.35,1153335.67,47.14
1417174.73,57.94,32.36,1153905.3,47.18
1416918.99,57.95,32.38,1153884.07,47.19
1416644.4,57.95,32.38,1153594.55,47.19
1416843.21,57.97,32.39,1154961.56,47.25
1416587.48,57.98,32.41,1155563.36,47.3
1416680.06,58.0,32.43,1155469.48,47.31
1416680.06,58.0,32.43,1155469.48,47.31
1416424.32,58.01,32.44,1155057.53,47.31
1416424.32,58.01,32.44,1155057.53,47.31
1416168.58,58.03,32.45,1153572.33,47.27
1416168.58,58.03,32.45,1153572.33,47.27
1416731.85,58.05,32.48,1156005.93,47.37
1416445.69,58.05,32.47,1155867.13,47.37
1416218.03,58.06,32.49,1155446.98,47.37
1416621.22,58.09,32.52,1155313.32,47.37
1416652.04,58.11,32.54,1155145.55,47.39
1416915.17,58.13,32.56,1155438.89,47.41
1416754.3,58.15,32.58,1155757.75,47.44
1416498.56,58.17,32.59,1155704.91,47.46
1417549.26,58.23,32.66,1155736.54,47.48
1417293.52,58.25,32.67,1156120.63,47.51
1417037.78,58.26,32.69,1156109.87,47.53
1416819.49,58.27,32.7,1158158.94,47.64
1416819.49,58.27,32.7,1158082.44,47.63
1417017.34,58.29,32.72,1158042.23,47.64
1416761.6,58.31,32.73,1158213.47,47.67
1416515.22,58.32,32.75,1158090.81,47.68
1416515.22,58.32,32.75,1158065.09,47.68
1416643.53,58.34,32.77,1158960.33,47.73
1416387.79,58.35,32.78,1158956.33,47.75
1416003.69,58.36,32.78,1158334.33,47.74
1415747.95,58.37,32.8,1160217.6,47.84
1415747.95,58.37,32.8,1160217.6,47.84
1415492.21,58.38,32.81,1160189.07,47.85
1415236.47,58.4,32.82,1160096.12,47.87
1414748.21,58.43,32.85,1160017.49,47.91
1414672.37,58.44,32.87,1159856.21,47.92
1414672.37,58.44,32.87,1159792.72,47.91
1414605.48,58.46,32.88,1159994.48,47.94
1414349.75,58.47,32.9,1159937.12,47.95
1414094.01,58.49,32.91,1159983.0,47.98
1413838.27,58.5,32.93,1159896.78,47.99
1413650.05,58.5,32.93,1159686.4,47.99
1413394.31,58.52,32.94,1159503.95,48.01
1412831.0,58.52,32.94,1158562.01,47.99
1412575.26,58.53,32.96,1158517.11,48.0
1412575.26,58.53,32.96,1158517.11,48.0
1414231.09,58.6,33.03,1161826.17,48.14
1413975.35,58.61,33.04,1161655.59,48.15
1413719.61,58.63,33.05,1161616.65,48.17
1413719.61,58.63,33.05,1162028.36,48.19
1413337.23,58.62,33.05,1161595.66,48.18
1413337.23,58.62,33.05,1161595.66,48.18
1413270.35,58.64,33.07,1161951.32,48.21
1413052.39,58.66,33.08,1161836.8,48.23
1412909.24,58.65,33.08,1162200.3,48.25
1412909.24,58.65,33.08,1162200.3,48.25
1413533.55,58.7,33.13,1164642.06,48.37
1413533.55,58.7,33.13,1164642.06,48.37
1413401.75,58.72,33.15,1164255.08,48.37
1413334.87,58.74,33.17,1165277.86,48.43
1413097.85,58.76,33.18,1164470.55,48.42
1412842.11,58.77,33.2,1164390.74,48.43
1412741.72,58.78,33.21,1163732.54,48.42
1412485.98,58.8,33.22,1163680.85,48.44
1412230.24,58.81,33.24,1163947.4,48.47
1411974.5,58.83,33.25,1164205.37,48.5
1411974.5,58.83,33.25,1164645.06,48.52
1411718.77,58.84,33.27,1165301.46,48.57
1411463.03,58.85,33.28,1166717.8,48.65
1411463.03,58.85,33.28,1166717.8,48.65
1411359.51,58.87,33.3,1166942.51,48.68
1411359.51,58.87,33.3,1166942.51,48.68
1411217.09,58.89,33.32,1168487.59,48.76
1410961.36,58.91,33.33,1168780.47,48.8
1410705.62,58.92,33.35,1169271.17,48.84
1410705.62,58.92,33.35,1169471.1,48.85
1411374.7,58.97,33.4,1169491.57,48.87
1411374.7,58.97,33.4,1169565.88,48.87
1411374.7,58.97,33.4,1169615.94,48.87
1411563.58,58.98,33.41,1170883.37,48.92
1411345.62,59.0,33.42,1172232.08,49.0
1411438.2,59.02,33.44,1173280.58,49.06
1411182.47,59.03,33.46,1173057.77,49.07
1412020.36,59.07,33.49,1173940.83,49.11
1412020.36,59.07,33.49,1173940.83,49.11
1412020.36,59.07,33.49,1174084.62,49.11
1411627.2,59.07,33.5,1173538.79,49.11
1410981.82,59.07,33.49,1172727.46,49.09
1411058.83,59.09,33.52,1172069.27,49.08
1411172.16,59.1,33.52,1174859.4,49.2
1410916.42,59.11,33.54,1174716.74,49.21
1410660.68,59.12,33.55,1174460.04,49.22
1410660.68,59.12,33.55,1174460.04,49.22
1412717.29,59.21,33.64,1176104.24,49.29
1412830.62,59.21,33.64,1176341.63,49.3
1412377.88,59.22,33.65,1175639.07,49.29
1412267.0,59.24,33.67,1175307.51,49.3
1412011.26,59.25,33.68,1175274.12,49.32
1411755.52,59.27,33.69,1176113.17,49.38
1411829.39,59.29,33.71,1176028.74,49.39
1411505.34,59.28,33.71,1175786.34,49.38
1411249.6,59.3,33.72,1175785.02,49.4
1411564.22,59.32,33.74,1176179.15,49.43
1411308.48,59.33,33.76,1176699.43,49.47
1411155.97,59.33,33.76,1177154.18,49.49
1411345.42,59.35,33.78,1177187.14,49.5
1411345.42,59.35,33.78,1177104.84,49.5
1411534.87,59.37,33.8,1177185.37,49.51
1411467.99,59.39,33.81,1177754.0,49.55
1412925.98,59.45,33.88,1179392.52,49.62
1412670.24,59.46,33.89,1178947.24,49.63
1414126.19,59.54,33.96,1179687.47,49.67
1413870.45,59.55,33.98,1179687.47,49.69
1414989.91,59.62,34.05,1179757.88,49.71
1414734.17,59.64,34.06,1180604.86,49.77
1414734.17,59.64,34.06,1180713.95,49.77
1414478.43,59.65,34.08,1181578.44,49.83
1414222.69,59.67,34.09,1181202.85,49.84
1413966.95,59.68,34.11,1181230.16,49.86
1413711.21,59.7,34.12,1181562.89,49.89
1413644.33,59.71,34.14,1180138.59,49.85
1413644.33,59.71,34.14,1180124.46,49.85
1413259.14,59.71,34.13,1179872.6,49.85
1414170.44,59.77,34.2,1179081.95,49.84
1414103.56,59.79,34.22,1178190.08,49.82
1414103.56,59.79,34.22,1178190.08,49.82
1414293.01,59.81,34.24,1178099.91,49.82
1414219.16,59.83,34.26,1178387.04,49.85
1413963.42,59.85,34.27,1178357.05,49.87
1413707.68,59.86,34.29,1178315.28,49.89
1414659.34,59.9,34.33,1180044.15,49.97
1414417.59,59.92,34.34,1180073.04,49.99
1414921.38,59.96,34.39,1180383.0,50.02
1414921.38,59.96,34.39,1180383.0,50.02
1415110.83,59.98,34.41,1180372.3,50.03
1414751.0,59.98,34.41,1180992.9,50.07
1414751.0,59.98,34.41,1180975.51,50.07
1414773.91,59.98,34.41,1180928.9,50.07
1414773.91,59.98,34.41,1180964.21,50.07
1414518.18,60.0,34.42,1180935.56,50.09
1414024.34,59.99,34.42,1180455.67,50.08
1413733.63,60.0,34.43,1180734.63,50.12
1413733.63,60.0,34.43,1180407.74,50.1
1413666.77,60.03,34.45,1180663.2,50.13
1413666.77,60.03,34.45,1180698.83,50.13
1413411.03,60.04,34.47,1180317.32,50.14
1413223.05,60.06,34.49,1180090.85,50.15
1413223.05,60.06,34.49,1180256.71,50.16
1412967.31,60.07,34.5,1180596.02,50.19
1412967.31,60.07,34.5,1180642.55,50.2
1413507.84,60.11,34.53,1181633.64,50.25
1413528.9,60.13,34.56,1181472.02,50.26
1413528.9,60.13,34.56,1181406.16,50.26
1413528.9,60.13,34.56,1181406.16,50.26
1413528.9,60.13,34.56,1181406.16,50.26
1413779.85,60.14,34.57,1184884.33,50.4
1413524.11,60.16,34.58,1185077.86,50.43
1413012.02,60.15,34.58,1184598.9,50.43
1413587.9,60.2,34.63,1186255.48,50.52
1413332.16,60.22,34.64,1187140.44,50.58
1413368.53,60.22,34.65,1187381.74,50.59
1413154.67,60.24,34.67,1187176.45,50.61
1414533.22,60.32,34.75,1187371.46,50.64
1416570.49,60.41,34.84,1191160.65,50.8
1416570.49,60.41,34.84,1191127.44,50.8
1416314.75,60.43,34.85,1191094.88,50.82
1416601.1,60.45,34.87,1193787.54,50.94
1416534.22,60.47,34.89,1193778.28,50.96
1416929.99,60.51,34.93,1195744.56,51.06
1416692.97,60.52,34.95,1196469.96,51.12
1417867.15,60.58,35.01,1198860.58,51.22
1417867.15,60.58,35.01,1198860.58,51.22
1417867.15,60.58,35.01,1198860.58,51.22
1417800.27,60.6,35.02,1198831.08,51.24
1417887.41,60.63,35.05,1198918.22,51.26
1417530.3,60.62,35.05,1199287.56,51.29
1417481.38,60.65,35.07,1198861.34,51.29
1417148.03,60.65,35.07,1199114.39,51.32
1417148.03,60.65,35.07,1199137.04,51.32
1416892.29,60.66,35.09,1198984.38,51.33
1416892.29,60.66,35.09,1198984.87,51.33
1418053.64,60.74,35.16,1200183.61,51.41
1418180.68,60.77,35.19,1199963.54,51.42
1419919.33,60.87,35.3,1199964.67,51.44
1419477.78,60.87,35.3,1199225.97,51.43
1419835.88,60.89,35.32,1200509.18,51.49
1421531.45,60.99,35.42,1200992.6,51.53
1421531.45,60.99,35.42,1201025.17,51.53
1420886.25,60.99,35.42,1200188.76,51.52
1420630.51,61.01,35.43,1200012.24,51.53
1420655.89,61.01,35.44,1200037.62,51.54
1420400.15,61.03,35.45,1200251.38,51.57
1420180.18,61.04,35.47,1199361.67,51.55
1419890.27,61.06,35.48,1199596.8,51.58
1419813.38,61.08,35.51,1199304.01,51.59
1419557.64,61.1,35.52,1201738.39,51.72
1419173.59,61.09,35.52,1201416.1,51.72
1418917.86,61.11,35.53,1201892.25,51.76
1418917.86,61.11,35.53,1201947.84,51.76
1418367.41,61.1,35.53,1201327.05,51.75
1418785.11,61.13,35.55,1202055.99,51.79
1418529.37,61.14,35.57,1201917.2,51.81
1418529.37,61.14,35.57,1201917.2,51.81
1418529.37,61.14,35.57,1201735.02,51.8
1418273.63,61.16,35.58,1201819.59,51.82
1418439.41,61.18,35.61,1202638.83,51.87
1418145.9,61.19,35.62,1203003.17,51.91
1418145.9,61.19,35.62,1202969.16,51.91
1417918.24,61.21,35.64,1202595.19,51.91
1417921.92,61.24,35.66,1205457.9,52.06
1417437.11,61.24,35.66,1204770.59,52.05
1417437.11,61.24,35.66,1204658.58,52.04
1418095.26,61.29,35.72,1204455.3,52.06
1418429.08,61.31,35.74,1203934.78,52.04
1418173.34,61.33,35.76,1203804.66,52.06
1417917.6,61.35,35.77,1203382.67,52.06
1417850.72,61.36,35.79,1203314.58,52.08
1417926.27,61.37,35.79,1203811.26,52.1
1417926.27,61.37,35.79,1203811.26,52.1
1417670.53,61.38,35.81,1203717.68,52.12
1417868.38,61.4,35.83,1204227.45,52.15
1418642.26,61.46,35.88,1207083.76,52.29
1418575.38,61.48,35.9,1207083.76,52.31
1418319.64,61.49,35.92,1206980.24,52.33
1418252.76,61.51,35.94,1206953.77,52.35
1419574.47,61.6,36.02,1207281.96,52.38
1419535.67,61.62,36.04,1207038.17,52.39
1418985.22,61.61,36.04,1206535.68,52.39
1419059.09,61.63,36.06,1207474.35,52.44
1419256.94,61.65,36.08,1207637.81,52.46
1418994.2,61.67,36.09,1207017.02,52.45
1419340.09,61.68,36.11,1209122.81,52.54
1419122.13,61.7,36.12,1208904.03,52.56
1419468.02,61.71,36.14,1211833.72,52.69
1419657.47,61.73,36.16,1212225.74,52.71
1419657.47,61.73,36.16,1212338.74,52.72
1420576.38,61.79,36.21,1212666.79,52.74
1420244.52,61.79,36.22,1211928.97,52.73
1420244.52,61.79,36.22,1211928.97,52.73
1420442.37,61.81,36.24,1212389.07,52.76
1421201.9,61.85,36.27,1213311.08,52.8
1420936.8,61.86,36.29,1213108.21,52.81
1421353.04,61.9,36.32,1213316.27,52.84
1421097.3,61.91,36.34,1213612.25,52.87
1420917.67,61.93,36.36,1213549.84,52.89
1420737.48,61.95,36.38,1215327.18,52.99
1420935.34,61.97,36.4,1215707.75,53.02
1420935.34,61.97,36.4,1217438.9,53.1
1420836.61,61.99,36.42,1217189.44,53.11
1422955.11,62.09,36.51,1217686.68,53.13
1422710.29,62.1,36.53,1216911.71,53.12
1422468.11,62.12,36.55,1216723.04,53.13
1422212.37,62.13,36.56,1216841.42,53.16
1422838.13,62.19,36.62,1219242.23,53.29
1422582.4,62.21,36.63,1218920.88,53.3
1422326.66,62.22,36.65,1218851.36,53.32
1422070.92,62.24,36.66,1218807.03,53.34
1421815.18,62.25,36.68,1218751.14,53.36
1422325.33,62.3,36.72,1218255.54,53.36
1422514.78,62.32,36.75,1221669.29,53.52
1422259.04,62.34,36.76,1221513.89,53.54
1421873.85,62.33,36.76,1221264.24,53.54
1421618.11,62.35,36.77,1221220.53,53.56
1421390.45,62.36,36.79,1223191.15,53.67
1421570.55,62.39,36.81,1223634.92,53.7
1421314.81,62.4,36.83,1223812.57,53.73
1421286.87,62.41,36.84,1223606.96,53.73
1421633.19,62.45,36.87,1224151.01,53.77
1421229.02,62.46,36.88,1223236.03,53.76
1421162.7,62.48,36.9,1221929.95,53.72
1420906.96,62.49,36.92,1222042.25,53.75
1421104.81,62.51,36.94,1222406.81,53.77
1421210.02,62.52,36.94,1222712.67,53.79
1421338.24,62.55,36.98,1222559.25,53.8
1421624.59,62.57,37.0,1223900.3,53.87
1421368.85,62.59,37.01,1223636.51,53.88
1421113.11,62.6,37.03,1223704.92,53.91
1420600.5,62.6,37.03,1222956.92,53.89
1420744.97,62.64,37.06,1223819.93,53.96
1420489.23,62.65,37.08,1223535.4,53.97
1420461.82,62.68,37.11,1223326.2,53.98
1420260.78,62.7,37.13,1224134.26,54.04
1420005.04,62.72,37.14,1224511.47,54.08
1421005.5,62.79,37.21,1224227.82,54.09
1420749.77,62.8,37.23,1224217.98,54.12
1420749.77,62.8,37.23,1225276.29,54.16
1420749.77,62.8,37.23,1225237.37,54.16
1420513.08,62.82,37.25,1226444.34,54.24
1420446.2,62.84,37.27,1226981.36,54.28
1420176.34,62.86,37.28,1226466.16,54.28
1420789.05,62.88,37.31,1227057.69,54.31
1420759.96,62.91,37.34,1227056.24,54.33
1420374.77,62.91,37.33,1226692.49,54.33
1420137.75,62.92,37.35,1226522.65,54.35
1419429.87,62.92,37.35,1225624.17,54.33
1419429.87,62.92,37.35,1225770.46,54.34
1419972.38,62.97,37.4,1227895.56,54.45
1422137.31,63.07,37.5,1231240.62,54.6
1421881.57,63.09,37.51,1230807.86,54.61
1421881.57,63.09,37.51,1230807.86,54.61
1421653.92,63.1,37.53,1233551.66,54.75
1421653.92,63.1,37.53,1233995.64,54.77
1421653.92,63.1,37.53,1233995.64,54.77
1421653.92,63.1,37.53,1234013.49,54.77
1421398.18,63.12,37.55,1233908.03,54.79
1422773.46,63.2,37.63,1234672.08,54.85
1422517.72,63.22,37.65,1234574.43,54.87
1422406.85,63.24,37.67,1234606.12,54.89
1422151.11,63.26,37.69,1234571.72,54.92
1422626.82,63.31,37.74,1234132.66,54.92
1422626.82,63.31,37.74,1234115.35,54.92
1422559.93,63.33,37.76,1233979.11,54.93
1422265.88,63.33,37.75,1233691.88,54.93
1422123.13,63.33,37.75,1233670.28,54.93
1422056.25,63.35,37.77,1233562.06,54.95
1422394.6,63.37,37.8,1234680.8,55.01
1422346.77,63.39,37.82,1234084.38,55.0
1422536.22,63.42,37.84,1234186.07,55.02
1422280.48,63.43,37.86,1234183.78,55.04
1421812.11,63.44,37.86,1233616.22,55.04
1421556.37,63.45,37.88,1233633.63,55.06
1421452.85,63.48,37.9,1235323.72,55.16
1421776.31,63.52,37.94,1235573.39,55.2
1421776.31,63.52,37.94,1235607.25,55.2
1421520.57,63.54,37.96,1235533.16,55.22
1421028.77,63.53,37.96,1234716.43,55.2
1423659.92,63.65,38.08,1236222.71,55.27
1423663.6,63.68,38.1,1236165.62,55.29
1423663.6,63.68,38.1,1235959.28,55.28
1423543.96,63.7,38.12,1235596.4,55.29
1423250.44,63.71,38.14,1235424.81,55.3
1422994.7,63.73,38.15,1235108.09,55.31
1423068.57,63.75,38.18,1236845.14,55.41
1425848.28,63.9,38.33,1238878.08,55.52
1425464.69,63.9,38.33,1239061.3,55.54
1425943.29,63.92,38.35,1240819.16,55.62
1425687.55,63.94,38.36,1241398.32,55.67
1425687.55,63.94,38.36,1241331.48,55.67
1425251.63,63.98,38.4,1242193.74,55.76
1424918.27,63.97,38.4,1242024.55,55.76
1424662.53,63.99,38.42,1243770.16,55.87
1424904.68,64.03,38.46,1246409.68,56.01
1424904.68,64.03,38.46,1246455.7,56.01
1424904.68,64.03,38.46,1246439.53,56.01
1424270.32,64.03,38.46,1245955.67,56.02
1424014.58,64.05,38.48,1245944.14,56.04
1423758.84,64.07,38.49,1246761.56,56.1
1424116.94,64.09,38.52,1247580.98,56.14
1423861.2,64.11,38.53,1248278.31,56.2
