ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
443059.13,75.3,56.25,405324.8,68.89
443059.13,75.3,56.25,405324.8,68.89
442889.52,75.4,56.36,405323.13,69.01
442874.82,75.5,56.46,405299.91,69.1
442672.16,75.6,56.55,405324.23,69.22
442657.47,75.7,56.66,405306.44,69.31
442454.81,75.79,56.75,405286.03,69.43
442252.15,75.89,56.85,405493.55,69.58
442237.46,75.99,56.95,405731.52,69.72
442237.46,75.99,56.95,405731.52,69.72
442237.46,75.99,56.95,405731.52,69.72
442034.8,76.09,57.05,405753.33,69.84
442038.87,76.09,57.05,405756.08,69.84
441750.94,76.08,57.04,405405.59,69.82
441959.25,76.19,57.16,405403.52,69.89
441959.25,76.19,57.16,405403.52,69.89
441756.59,76.29,57.26,405421.61,70.02
441553.94,76.39,57.36,405395.02,70.13
441539.24,76.49,57.46,405378.5,70.23
441777.46,76.6,57.56,405418.74,70.29
441777.46,76.6,57.56,405385.65,70.29
441574.8,76.69,57.66,405357.53,70.4
441560.11,76.8,57.77,405463.0,70.52
441357.45,76.9,57.87,406484.77,70.82
441187.84,77.0,57.98,406488.86,70.95
441187.84,77.0,57.98,406488.86,70.95
440816.95,77.0,57.98,406047.68,70.93
440816.95,77.0,57.98,406047.68,70.93
441047.01,77.1,58.08,406020.45,70.98
441032.32,77.21,58.19,406011.39,71.08
440829.66,77.31,58.29,406036.4,71.21
440456.94,77.31,58.29,406019.64,71.26
440456.94,77.31,58.29,406092.43,71.28
440254.28,77.41,58.39,406073.99,71.4
440466.42,77.52,58.5,406381.37,71.52
440470.49,77.52,58.5,406422.6,71.53
440470.49,77.52,58.5,406407.34,71.53
440267.84,77.62,58.61,406464.9,71.66
440065.18,77.72,58.71,406632.02,71.82
439895.56,77.83,58.82,406638.29,71.95
440125.62,77.94,58.92,406610.61,72.0
440125.62,77.94,58.92,406610.61,72.0
440125.62,77.94,58.92,406663.17,72.01
440110.92,78.05,59.03,406652.39,72.11
439738.21,78.05,59.03,406684.66,72.18
439723.51,78.16,59.14,406665.61,72.28
439520.85,78.26,59.25,406649.28,72.41
439318.2,78.36,59.35,406881.78,72.58
439303.5,78.47,59.47,407131.5,72.73
439303.5,78.47,59.47,407131.5,72.73
439425.32,78.59,59.58,407397.63,72.86
439688.42,78.7,59.69,407405.96,72.92
439688.42,78.7,59.69,407592.78,72.95
439863.69,78.81,59.81,407557.3,73.02
439544.68,78.8,59.8,407239.17,73.01
439342.02,78.91,59.9,407275.77,73.15
439139.36,79.01,60.01,407251.06,73.27
439261.18,79.13,60.13,407228.22,73.36
438888.46,79.13,60.13,407276.58,73.43
438685.8,79.23,60.24,407233.89,73.55
438483.14,79.34,60.34,407218.02,73.68
438278.42,79.34,60.34,406985.32,73.67
438075.76,79.44,60.45,407747.94,73.94
437906.15,79.56,60.56,407748.0,74.08
437703.49,79.66,60.67,407717.56,74.21
437688.79,79.78,60.79,407748.64,74.32
437688.79,79.78,60.79,407748.64,74.32
437674.1,79.89,60.91,407730.78,74.43
437471.44,80.0,61.02,407713.97,74.56
437701.5,80.11,61.13,407709.22,74.62
437498.84,80.22,61.24,407700.0,74.76
437296.18,80.33,61.35,408473.4,75.04
437126.57,80.45,61.47,408482.58,75.18
436753.85,80.45,61.47,408075.18,75.17
436739.15,80.57,61.59,408055.27,75.28
436969.21,80.68,61.7,408033.8,75.34
436766.55,80.79,61.82,408059.83,75.48
436766.55,80.79,61.82,408059.83,75.48
436563.89,80.91,61.93,408037.83,75.62
436269.42,80.9,61.92,407657.33,75.59
436069.56,80.9,61.92,407530.81,75.6
435876.78,80.89,61.92,407443.07,75.62
435504.06,80.89,61.92,407428.85,75.68
435504.06,80.89,61.92,407428.85,75.68
435504.06,80.89,61.92,407428.85,75.68
435734.12,81.01,62.04,407774.83,75.81
435734.12,81.01,62.04,407774.83,75.81
435531.46,81.12,62.15,407752.8,75.95
435306.49,81.13,62.16,407971.4,76.03
435103.83,81.24,62.27,407823.53,76.15
434934.22,81.36,62.4,407822.11,76.29
434720.23,81.35,62.39,407604.44,76.28
434517.58,81.47,62.5,407574.82,76.42
434517.58,81.47,62.5,407578.81,76.42
434314.92,81.58,62.62,407605.65,76.57
434544.97,81.7,62.74,407589.17,76.63
434342.31,81.82,62.85,407568.61,76.77
434327.62,81.94,62.98,407762.14,76.93
434217.87,81.93,62.97,407652.57,76.92
434203.17,82.06,63.1,407873.58,77.08
434000.51,82.17,63.22,408066.26,77.26
433775.55,82.18,63.23,408022.28,77.3
433775.55,82.18,63.23,408022.28,77.3
433793.9,82.31,63.36,408035.55,77.42
433969.17,82.44,63.48,407993.78,77.5
433969.17,82.44,63.48,407993.78,77.5
433954.47,82.56,63.61,408029.97,77.63
433732.46,82.55,63.6,407784.65,77.62
433962.52,82.67,63.72,407764.3,77.68
433962.52,82.67,63.72,407764.3,77.68
433759.86,82.79,63.84,407738.98,77.82
433759.86,82.79,63.84,407738.98,77.82
433557.2,82.91,63.96,408093.46,78.04
433542.5,83.04,64.09,408427.7,78.23
433339.84,83.16,64.21,408728.85,78.43
432967.13,83.16,64.22,408705.04,78.5
432797.51,83.29,64.35,408707.15,78.65
432594.85,83.41,64.47,408674.62,78.8
432392.2,83.53,64.59,408702.17,78.95
432377.5,83.66,64.72,408684.48,79.08
432174.84,83.78,64.85,408662.68,79.22
432386.98,83.91,64.98,408940.33,79.36
432184.32,84.04,65.1,409027.71,79.53
431981.66,84.16,65.23,409147.95,79.71
431981.66,84.16,65.23,409180.86,79.72
431812.05,84.29,65.36,409182.97,79.87
431609.39,84.42,65.49,409149.82,80.02
431406.73,84.54,65.62,409165.49,80.18
431392.04,84.67,65.75,409146.11,80.31
431189.38,84.8,65.88,409138.57,80.46
430986.72,84.93,66.01,409266.55,80.65
430784.06,85.06,66.14,409266.99,80.81
430581.4,85.18,66.27,409308.86,80.98
430585.47,85.19,66.27,409313.4,80.98
430585.47,85.19,66.27,409298.13,80.97
430848.57,85.32,66.4,409306.46,81.05
430645.91,85.45,66.53,409269.33,81.2
430645.91,85.45,66.53,409269.33,81.2
430443.26,85.58,66.66,409302.34,81.37
430428.56,85.71,66.8,409283.44,81.5
430143.49,85.71,66.8,409094.14,81.51
430147.78,85.71,66.8,409146.03,81.52
429775.06,85.72,66.81,409127.8,81.6
429456.57,85.71,66.8,408809.31,81.59
429253.91,85.84,66.93,408799.86,81.75
429253.91,85.84,66.93,408819.26,81.75
429051.25,85.97,67.06,408974.05,81.95
429281.31,86.1,67.19,409076.15,82.04
429281.31,86.1,67.19,409072.15,82.04
429281.31,86.1,67.19,409046.61,82.04
429078.65,86.23,67.33,409296.81,82.25
429097.0,86.37,67.47,409310.08,82.39
428894.34,86.51,67.61,409286.08,82.55
428894.83,86.51,67.61,409319.58,82.56
428692.17,86.64,67.74,409295.93,82.72
428813.98,86.78,67.88,409321.1,82.83
428813.98,86.78,67.88,409321.1,82.83
428813.98,86.78,67.88,409500.71,82.87
428816.02,86.78,67.88,409502.74,82.87
428613.36,86.91,68.02,409481.18,83.03
428613.36,86.91,68.02,409481.18,83.03
428613.36,86.91,68.02,409481.18,83.03
428598.67,87.05,68.16,409467.41,83.17
428396.01,87.19,68.3,410085.79,83.46
428193.35,87.33,68.44,410028.86,83.62
428023.73,87.47,68.58,410035.13,83.79
427821.08,87.61,68.72,410005.73,83.96
427942.89,87.75,68.87,410030.33,84.08
427740.23,87.89,69.01,410005.56,84.24
427725.54,88.03,69.15,409988.3,84.38
427352.82,88.04,69.16,409594.83,84.38
427150.16,88.18,69.3,409826.09,84.6
426947.5,88.32,69.45,409916.91,84.8
426744.84,88.46,69.59,410076.13,85.01
426575.23,88.61,69.74,410074.71,85.18
426372.57,88.75,69.88,410045.09,85.35
426169.91,88.89,70.03,410071.43,85.54
425967.25,89.04,70.17,410052.12,85.71
425764.59,89.18,70.32,410032.72,85.89
425470.12,89.18,70.32,409861.89,85.91
425267.46,89.33,70.47,409963.59,86.11
425064.8,89.47,70.61,409946.57,86.29
424862.14,89.62,70.76,409849.48,86.45
424692.53,89.77,70.92,409848.06,86.63
424922.58,89.91,71.06,409820.63,86.71
424719.93,90.06,71.21,409854.42,86.9
424719.93,90.06,71.21,409854.42,86.9
424517.27,90.2,71.36,409832.71,87.08
424144.55,90.21,71.37,409813.68,87.17
424374.61,90.35,71.51,409932.12,87.28
424001.89,90.37,71.52,409841.94,87.35
423799.23,90.51,71.67,409802.41,87.53
423596.57,90.67,71.83,410094.65,87.78
423393.91,90.82,71.98,409913.65,87.92
423224.3,90.97,72.14,409922.83,88.12
423021.64,91.13,72.29,409898.81,88.3
422683.71,91.13,72.29,409484.24,88.28
422683.71,91.13,72.29,409484.24,88.28
422481.05,91.28,72.45,409463.91,88.47
422278.39,91.43,72.61,409488.22,88.66
422075.74,91.59,72.76,409458.48,88.85
421873.08,91.74,72.92,409452.19,89.04
422085.22,91.9,73.08,409887.38,89.24
422315.27,92.04,73.22,410187.45,89.4
422315.27,92.04,73.22,410187.45,89.4
421319.53,92.03,73.21,409193.71,89.38
421337.88,92.19,73.37,409206.98,89.54
421337.88,92.19,73.37,409206.98,89.54
421339.92,92.19,73.38,409215.62,89.54
420967.2,92.21,73.39,408945.32,89.57
420764.54,92.37,73.55,408901.79,89.76
420764.54,92.37,73.55,408874.99,89.76
420561.88,92.52,73.71,408905.03,89.96
420547.19,92.69,73.87,408887.01,90.12
420547.19,92.69,73.87,408887.01,90.12
420344.53,92.85,74.04,408863.38,90.31
420344.53,92.85,74.04,408863.38,90.31
420344.53,92.85,74.04,408896.05,90.32
420141.87,93.01,74.2,409113.98,90.57
420263.69,93.17,74.36,409211.12,90.72
420061.03,93.33,74.53,409575.52,91.0
419862.2,93.33,74.53,409347.92,91.0
420017.06,93.5,74.7,409350.72,91.13
419722.58,93.5,74.7,409021.03,91.12
419519.92,93.67,74.87,408988.64,91.32
419317.26,93.83,75.04,409031.63,91.53
419114.6,94.0,75.2,409007.55,91.73
419344.66,94.15,75.36,408981.46,91.82
419142.0,94.31,75.52,409301.11,92.1
419143.11,94.31,75.52,409331.11,92.11
418848.64,94.32,75.53,409021.5,92.1
418645.98,94.48,75.7,409030.13,92.31
418443.32,94.65,75.87,409303.01,92.58
418273.7,94.83,76.05,409312.19,92.8
418259.01,95.0,76.22,409292.28,92.96
418244.31,95.17,76.39,409269.41,93.13
418366.13,95.34,76.56,409296.08,93.27
418163.47,95.51,76.74,409273.72,93.48
418163.47,95.51,76.74,409273.72,93.48
417960.81,95.68,76.91,409258.46,93.69
417946.12,95.86,77.09,410023.23,94.04
417583.4,95.87,77.11,409798.02,94.09
417813.46,96.03,77.26,410190.53,94.28
417813.46,96.03,77.26,410190.53,94.28
417643.84,96.21,77.45,410183.61,94.49
417643.84,96.21,77.45,410183.61,94.49
417441.18,96.39,77.63,410159.49,94.71
417238.52,96.57,77.81,410186.4,94.93
417263.06,96.57,77.81,410210.2,94.94
417060.4,96.75,77.99,410183.98,95.15
417060.4,96.75,77.99,410212.92,95.16
416687.68,96.77,78.01,409813.25,95.17
416672.99,96.95,78.19,409800.94,95.35
416470.33,97.12,78.37,409944.87,95.6
416470.33,97.12,78.37,410038.72,95.62
416267.67,97.3,78.56,409890.89,95.81
416065.01,97.48,78.74,410066.95,96.08
415895.4,97.67,78.93,410065.53,96.3
415880.7,97.86,79.11,410042.06,96.48
416110.76,98.02,79.28,410074.15,96.6
416096.06,98.2,79.46,410054.21,96.78
416096.06,98.2,79.46,410050.4,96.78
415723.35,98.22,79.49,410032.85,96.88
415723.35,98.22,79.49,410075.51,96.89
415520.69,98.41,79.67,410064.19,97.12
415642.5,98.59,79.86,410436.9,97.35
415642.5,98.59,79.86,410420.54,97.35
415627.81,98.78,80.05,410687.78,97.6
415613.11,98.96,80.23,410951.56,97.85
415613.11,98.96,80.23,410951.56,97.85
415613.11,98.96,80.23,410925.53,97.85
415613.11,98.96,80.23,410925.53,97.85
415563.11,98.96,80.23,410875.53,97.85
415563.11,98.96,80.23,410875.53,97.85
415563.11,98.96,80.23,410875.53,97.85
415563.11,98.96,80.23,410952.68,97.86
415563.11,98.96,80.23,410952.68,97.86
415563.11,98.96,80.23,410952.68,97.86
415563.11,98.96,80.23,410952.68,97.86
415268.64,98.97,80.24,410831.24,97.91
415268.64,98.97,80.24,410831.24,97.91
415268.64,98.97,80.24,410831.24,97.91
415063.92,98.97,80.25,410839.07,97.97
415063.92,98.97,80.25,410839.07,97.97
415063.92,98.97,80.25,410839.07,97.97
414905.95,98.97,80.25,410681.11,97.97
414905.95,98.97,80.25,410681.11,97.97
414905.95,98.97,80.25,410681.11,97.97
414905.95,98.97,80.25,410681.11,97.97
414905.95,98.97,80.25,410681.11,97.97
414905.95,98.97,80.25,410681.11,97.97
414905.95,98.97,80.25,410681.11,97.97
414905.95,98.97,80.25,410681.11,97.97
414905.95,98.97,80.25,410681.11,97.97
414905.95,98.97,80.25,410681.11,97.97
414910.02,98.97,80.25,410715.24,97.97
414910.02,98.97,80.25,410704.09,97.97
414910.02,98.97,80.25,410704.09,97.97
414910.02,98.97,80.25,410704.09,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410546.98,97.97
414751.95,98.97,80.25,410508.01,97.96
414751.95,98.97,80.25,410508.01,97.96
414751.95,98.97,80.25,410508.01,97.96
414751.95,98.97,80.25,410508.01,97.96
414751.95,98.97,80.25,410508.01,97.96
414751.95,98.97,80.25,410476.23,97.95
414751.95,98.97,80.25,410476.23,97.95
414751.95,98.97,80.25,410476.23,97.95
414751.95,98.97,80.25,410476.23,97.95
414753.99,98.97,80.25,410492.05,97.96
414753.99,98.97,80.25,410492.05,97.96
414753.99,98.97,80.25,410492.05,97.96
414758.06,98.98,80.25,410495.64,97.96
414758.06,98.98,80.25,410495.64,97.96
414759.53,98.98,80.25,410538.8,97.97
414542.46,98.98,80.25,410322.52,97.97
414542.46,98.98,80.25,410322.52,97.97
414542.46,98.98,80.25,410322.52,97.97
414542.46,98.98,80.25,410322.52,97.97
414542.46,98.98,80.25,410322.52,97.97
414542.46,98.98,80.25,410195.51,97.94
414542.46,98.98,80.25,410195.51,97.94
414542.46,98.98,80.25,410195.51,97.94
414542.46,98.98,80.25,410195.51,97.94
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414352.49,98.98,80.26,410096.19,97.97
414244.04,98.98,80.26,409987.73,97.97
414244.04,98.98,80.26,409987.73,97.97
414244.04,98.98,80.26,409987.73,97.97
414244.04,98.98,80.26,409987.73,97.97
414244.04,98.98,80.26,409987.73,97.97
414252.43,98.99,80.26,410128.97,98.0
414252.43,98.99,80.26,410128.97,98.0
414252.43,98.99,80.26,410128.97,98.0
414252.43,98.99,80.26,410128.97,98.0
414252.43,98.99,80.26,410128.97,98.0
414252.43,98.99,80.26,410128.97,98.0
414252.43,98.99,80.26,410128.97,98.0
414258.53,98.99,80.26,410176.43,98.01
414258.53,98.99,80.26,410176.43,98.01
414258.53,98.99,80.26,410176.43,98.01
414258.53,98.99,80.26,410176.43,98.01
414258.53,98.99,80.26,410176.43,98.01
414258.53,98.99,80.26,410176.43,98.01
414258.53,98.99,80.26,410176.43,98.01
414258.53,98.99,80.26,410176.43,98.01
414258.53,98.99,80.26,410144.34,98.0
414258.53,98.99,80.26,410144.34,98.0
414258.53,98.99,80.26,410144.34,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414258.53,98.99,80.26,410135.54,98.0
414264.64,98.99,80.26,410188.83,98.01
414264.64,98.99,80.26,410188.83,98.01
414264.64,98.99,80.26,410188.83,98.01
414264.64,98.99,80.26,410188.83,98.01
414264.64,98.99,80.26,410188.83,98.01
414266.68,98.99,80.26,410196.75,98.02
413272.44,98.99,80.26,409203.27,98.01
413272.44,98.99,80.26,409203.27,98.01
413114.26,98.99,80.26,409045.87,98.01
413114.26,98.99,80.26,409102.52,98.03
413114.26,98.99,80.26,409102.52,98.03
413114.26,98.99,80.26,409102.52,98.03
413114.26,98.99,80.26,409062.34,98.02
413114.26,98.99,80.26,409062.34,98.02
413114.26,98.99,80.26,409062.34,98.02
413114.26,98.99,80.26,409062.34,98.02
413114.26,98.99,80.26,409062.34,98.02
413114.26,98.99,80.26,409062.34,98.02
413114.26,98.99,80.26,409062.34,98.02
413114.26,98.99,80.26,409062.34,98.02
413114.26,98.99,80.26,409062.34,98.02
413116.29,98.99,80.26,409064.89,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409067.97,98.02
413120.36,98.99,80.26,409114.59,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
412128.88,98.99,80.27,408123.11,98.03
411809.88,98.99,80.27,407804.31,98.03
411809.88,98.99,80.27,407804.31,98.03
411809.88,98.99,80.27,407804.31,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411705.98,98.99,80.27,407717.48,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
