ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1054761.82,37.99,19.15,549308.11,19.78
1055635.8,38.04,19.19,551604.55,19.87
1055325.14,38.03,19.19,551256.55,19.87
1055132.55,38.04,19.19,551232.42,19.87
1055132.55,38.04,19.19,551231.83,19.87
1054949.38,38.04,19.2,551149.89,19.88
1054788.8,38.05,19.21,554003.04,19.99
1054590.53,38.06,19.22,554020.49,19.99
1054722.42,38.07,19.23,553914.12,19.99
1054529.83,38.08,19.24,553805.16,20.0
1054225.34,38.07,19.23,553873.75,20.0
1054032.75,38.08,19.24,553848.75,20.01
1053840.15,38.09,19.25,553964.1,20.02
1054080.28,38.1,19.26,553979.41,20.03
1054080.28,38.1,19.26,553981.8,20.03
1053887.69,38.11,19.27,554025.44,20.03
1054513.49,38.13,19.29,555146.55,20.08
1054394.87,38.14,19.3,555096.72,20.08
1054792.34,38.16,19.32,555677.29,20.1
1054599.75,38.17,19.33,555743.65,20.11
1054230.73,38.16,19.32,555312.24,20.1
1054038.14,38.17,19.33,555861.22,20.13
1054278.27,38.19,19.34,555836.56,20.13
1054589.46,38.2,19.36,556037.55,20.14
1054562.1,38.21,19.37,557579.66,20.21
1054562.1,38.21,19.37,557633.36,20.21
1054209.34,38.21,19.37,557187.16,20.2
1054016.75,38.22,19.38,557320.51,20.21
1053824.16,38.23,19.38,557284.44,20.22
1053631.56,38.23,19.39,557254.66,20.22
1053438.97,38.24,19.4,558287.14,20.27
1053246.38,38.25,19.4,560114.1,20.34
1053486.51,38.26,19.42,560082.87,20.34
1052791.4,38.25,19.41,559402.22,20.32
1052598.81,38.26,19.42,559484.38,20.34
1052226.09,38.25,19.41,559720.73,20.35
1051857.45,38.24,19.4,559361.31,20.34
1051664.86,38.25,19.41,559489.7,20.35
1051458.92,38.25,19.41,559524.4,20.35
1051590.8,38.26,19.42,559518.73,20.36
1051398.21,38.27,19.43,559493.7,20.37
1051045.44,38.27,19.42,559460.9,20.37
1050852.85,38.27,19.43,559943.47,20.39
1050857.64,38.29,19.44,559770.73,20.39
1051097.77,38.3,19.46,561431.01,20.46
1050944.16,38.31,19.47,561014.32,20.45
1050741.5,38.32,19.47,561321.45,20.47
1050548.91,38.32,19.48,561388.39,20.48
1050544.29,38.33,19.49,561647.1,20.49
1050351.69,38.34,19.5,561546.46,20.5
1050237.07,38.35,19.51,561762.65,20.51
1051155.59,38.4,19.56,563258.86,20.58
1050963.0,38.41,19.56,563338.73,20.59
1050963.0,38.41,19.56,563361.98,20.59
1050770.41,38.41,19.57,563474.65,20.6
1050567.75,38.42,19.58,563495.06,20.61
1050753.09,38.43,19.59,563527.76,20.61
1050567.83,38.43,19.59,563405.67,20.61
1050375.24,38.44,19.6,563378.24,20.62
1049749.57,38.43,19.59,562656.21,20.6
1049556.98,38.44,19.59,563369.48,20.63
1049399.02,38.43,19.59,563247.04,20.63
1049399.02,38.43,19.59,563247.04,20.63
1049181.43,38.44,19.59,563200.21,20.63
1049181.43,38.44,19.59,563200.21,20.63
1049176.8,38.45,19.61,563169.43,20.64
1048689.58,38.44,19.6,562657.27,20.62
1048496.99,38.45,19.6,562627.82,20.63
1048304.4,38.45,19.61,562577.32,20.64
1048544.53,38.47,19.63,562587.23,20.64
1048227.64,38.46,19.62,562221.11,20.63
1048035.05,38.47,19.63,562492.42,20.65
1048035.05,38.47,19.63,562492.42,20.65
1047861.31,38.48,19.64,563747.44,20.7
1047861.31,38.48,19.64,563766.54,20.7
1049102.86,38.53,19.69,564141.75,20.72
1050212.38,38.57,19.73,565895.02,20.78
1050019.78,38.58,19.74,565408.6,20.77
1049647.07,38.57,19.73,565109.2,20.77
1049887.19,38.59,19.74,565103.53,20.77
1050648.79,38.63,19.79,565119.38,20.78
1050648.79,38.63,19.79,565119.38,20.78
1050338.13,38.62,19.78,564770.87,20.77
1050145.54,38.63,19.79,564803.58,20.78
1050145.54,38.63,19.79,564943.18,20.78
1049874.41,38.63,19.79,565107.46,20.8
1049874.41,38.63,19.79,565158.99,20.8
1049869.78,38.65,19.8,564709.08,20.79
1049677.19,38.65,19.81,564602.06,20.79
1049677.19,38.65,19.81,564602.06,20.79
1049474.53,38.66,19.82,564628.56,20.8
1049606.42,38.67,19.83,565006.06,20.82
1049601.79,38.69,19.84,565000.6,20.82
1049409.2,38.69,19.85,564983.78,20.83
1049707.31,38.71,19.87,565062.73,20.84
1049707.31,38.71,19.87,565014.83,20.84
1049514.72,38.72,19.87,565008.59,20.84
1049514.72,38.72,19.87,565008.59,20.84
1049519.52,38.73,19.89,565460.22,20.87
1049417.05,38.74,19.9,565508.4,20.87
1049826.24,38.76,19.91,565484.99,20.88
1049826.24,38.76,19.91,565484.99,20.88
1050066.37,38.77,19.93,565542.85,20.88
1051691.03,38.83,19.99,566744.28,20.93
1051490.48,38.83,19.99,566569.12,20.92
1051287.82,38.83,19.99,566597.84,20.93
1051095.23,38.84,20.0,566462.64,20.93
1051095.23,38.84,20.0,566444.69,20.93
1050797.79,38.84,20.0,566211.4,20.93
1050793.17,38.85,20.01,566248.11,20.93
1050600.58,38.86,20.01,566289.13,20.94
1050402.31,38.86,20.02,566707.39,20.97
1050450.45,38.88,20.04,567109.67,20.99
1050081.43,38.87,20.03,566747.73,20.98
1049593.03,38.86,20.02,566245.34,20.97
1049588.4,38.87,20.03,566453.47,20.98
1049395.81,38.88,20.04,566419.7,20.99
1049026.79,38.88,20.03,566126.0,20.98
1048834.2,38.88,20.04,566098.58,20.99
1048641.61,38.89,20.05,566066.11,20.99
1048636.98,38.9,20.06,565948.72,21.0
1048632.36,38.91,20.07,565939.09,21.0
1048627.73,38.92,20.08,565908.92,21.01
1048330.3,38.92,20.08,565540.7,21.0
1048325.67,38.93,20.09,565574.56,21.0
1048133.08,38.94,20.1,565555.61,21.01
1048381.37,38.95,20.11,565613.81,21.02
1048064.48,38.95,20.11,565563.94,21.02
1048064.48,38.95,20.11,565507.55,21.02
1048102.04,38.95,20.11,565577.08,21.02
1047729.33,38.94,20.1,565215.15,21.01
1047555.58,38.95,20.11,565082.08,21.01
1047362.99,38.96,20.12,565268.7,21.03
1048308.15,39.0,20.16,565904.59,21.05
1048115.56,39.01,20.17,565871.37,21.06
1047922.97,39.02,20.17,565949.47,21.07
1047918.34,39.03,20.18,565926.12,21.08
1047725.75,39.04,20.19,565940.42,21.09
1047533.16,39.04,20.2,566581.18,21.12
1047533.16,39.04,20.2,566581.18,21.12
1047340.57,39.05,20.21,566452.65,21.12
1047147.98,39.06,20.21,566434.27,21.13
1046436.09,39.05,20.2,565679.91,21.11
1046271.77,39.05,20.21,565769.83,21.12
1046118.16,39.06,20.22,565814.67,21.13
1045740.47,39.06,20.21,565996.31,21.14
1045369.12,39.05,20.21,565610.27,21.13
1045170.85,39.06,20.21,565570.88,21.14
1045166.23,39.07,20.23,565562.13,21.14
1044973.64,39.08,20.23,565924.28,21.16
1044830.49,39.09,20.24,565934.48,21.17
1044637.9,39.09,20.25,566854.49,21.21
1044878.03,39.11,20.27,567899.15,21.26
1044878.03,39.11,20.27,567877.14,21.26
1045118.15,39.13,20.28,568250.37,21.27
1044925.56,39.13,20.29,568807.04,21.3
1044920.94,39.14,20.3,568767.02,21.31
1044877.18,39.16,20.31,570001.33,21.36
1044166.67,39.15,20.3,569222.39,21.34
1044166.67,39.15,20.3,569222.39,21.34
1043974.08,39.15,20.31,569719.0,21.37
1043974.08,39.15,20.31,569570.45,21.36
1043974.08,39.15,20.31,569553.91,21.36
1043974.08,39.15,20.31,569553.91,21.36
1043974.08,39.15,20.31,569578.63,21.36
1043605.06,39.15,20.3,569244.35,21.35
1043599.79,39.16,20.31,568714.41,21.34
1043402.13,39.16,20.32,568040.55,21.32
1043711.03,39.18,20.34,568246.26,21.33
1044077.7,39.2,20.35,568263.02,21.33
1043885.11,39.2,20.36,568049.21,21.33
1044133.4,39.22,20.38,568020.51,21.34
1044133.4,39.22,20.38,568039.0,21.34
1043975.12,39.22,20.37,567925.42,21.33
1044215.24,39.23,20.39,567972.19,21.34
1044210.62,39.24,20.4,568312.09,21.36
1043917.48,39.24,20.39,568076.11,21.35
1044157.6,39.25,20.41,568677.18,21.38
1043387.24,39.28,20.44,568782.98,21.41
1043194.65,39.29,20.45,569583.84,21.45
1044222.38,39.33,20.49,570463.41,21.49
1044029.78,39.34,20.49,570433.26,21.49
1044029.78,39.34,20.49,570155.81,21.48
1044025.16,39.35,20.51,570273.77,21.49
1044020.53,39.36,20.52,570214.39,21.5
1043799.26,39.36,20.51,569962.39,21.49
1043799.26,39.36,20.51,569962.39,21.49
1043755.65,39.37,20.52,569942.16,21.5
1043667.07,39.37,20.52,569808.84,21.49
1043457.83,39.36,20.52,569633.28,21.49
1043453.2,39.37,20.53,569341.36,21.48
1043260.61,39.38,20.54,569618.11,21.5
1043401.92,39.4,20.55,569435.73,21.5
1043642.04,39.41,20.57,569214.02,21.5
1043642.04,39.41,20.57,569214.02,21.5
1043882.17,39.43,20.58,569280.99,21.5
1044122.3,39.45,20.6,569445.85,21.51
1044698.95,39.48,20.64,568973.72,21.5
1044210.55,39.47,20.63,568582.92,21.49
1044007.89,39.48,20.64,568564.78,21.5
1044007.89,39.48,20.64,568590.81,21.5
1044003.26,39.49,20.65,569279.86,21.53
1043538.18,39.49,20.64,568697.05,21.52
1043538.18,39.49,20.64,568660.43,21.52
1043221.29,39.48,20.64,568802.71,21.53
1043216.66,39.49,20.65,568452.25,21.52
1045796.35,39.59,20.75,573076.86,21.7
1046112.27,39.62,20.77,573022.95,21.7
1045919.68,39.63,20.78,573272.58,21.72
1045766.07,39.64,20.79,573139.64,21.72
1045573.48,39.64,20.8,573204.78,21.73
1045380.89,39.65,20.81,573859.5,21.77
1045380.89,39.65,20.81,573977.49,21.77
1045188.3,39.66,20.81,574020.67,21.78
1045023.97,39.67,20.82,574155.06,21.79
1044831.38,39.68,20.83,574205.06,21.8
1044831.38,39.68,20.83,574205.06,21.8
1044831.38,39.68,20.83,574205.06,21.8
1044119.5,39.66,20.82,573461.84,21.78
1043898.35,39.66,20.81,573241.89,21.78
1043783.08,39.67,20.82,574749.56,21.84
1043580.42,39.68,20.83,574724.57,21.85
1043870.6,39.7,20.85,574970.76,21.87
1044062.29,39.72,20.88,575810.04,21.91
1044062.29,39.72,20.88,575809.82,21.91
1044531.29,39.74,20.9,577475.42,21.97
1044377.68,39.75,20.91,577073.08,21.97
1044373.06,39.77,20.92,577127.97,21.97
1044373.06,39.77,20.92,576956.75,21.97
1044148.09,39.76,20.92,576077.83,21.94
1044143.46,39.77,20.93,576054.27,21.94
1043950.87,39.78,20.94,576535.99,21.97
1043946.25,39.79,20.95,576468.74,21.97
1043648.21,39.79,20.94,576367.78,21.97
1043455.62,39.8,20.95,576931.0,22.0
1043787.66,39.81,20.97,576937.38,22.01
1044035.95,39.83,20.99,577958.27,22.05
1044311.16,39.85,21.0,577853.81,22.05
1044551.28,39.86,21.02,578629.18,22.08
1044546.66,39.87,21.03,578899.76,22.1
1044354.07,39.88,21.04,578674.16,22.1
1044339.37,39.89,21.05,578703.67,22.11
1044185.76,39.9,21.06,578589.49,22.11
1044425.89,39.92,21.08,580216.28,22.18
1044233.3,39.93,21.08,580909.13,22.21
1044040.71,39.94,21.09,582465.95,22.28
1043882.96,39.93,21.09,582337.5,22.28
1043690.37,39.94,21.1,582856.95,22.3
1043497.78,39.95,21.1,582832.57,22.31
1043497.78,39.95,21.1,582792.47,22.31
1043305.19,39.96,21.11,582760.13,22.32
1043595.76,39.98,21.14,584092.27,22.38
1043595.76,39.98,21.14,584092.27,22.38
1043437.79,39.98,21.13,583965.33,22.37
1043374.51,39.99,21.15,584362.26,22.4
1043181.92,40.0,21.15,584319.41,22.41
1042683.55,39.99,21.15,583813.34,22.39
1042490.96,40.0,21.16,583809.21,22.4
1042486.33,40.01,21.17,584118.54,22.42
1042486.33,40.01,21.17,584118.54,22.42
1042514.6,40.01,21.17,584348.9,22.43
1042432.65,40.02,21.18,584198.49,22.43
1042221.45,40.03,21.19,584172.8,22.44
1042028.86,40.04,21.19,584381.38,22.45
1041836.27,40.05,21.2,584359.54,22.46
1041643.68,40.05,21.21,584336.32,22.47
1042553.54,40.1,21.25,585556.11,22.52
1042685.42,40.12,21.27,585516.73,22.53
1042925.55,40.13,21.29,585469.5,22.53
1042416.53,40.12,21.28,584993.87,22.52
1042411.9,40.14,21.29,584892.45,22.52
1042238.16,40.15,21.3,584899.57,22.53
1042224.11,40.16,21.31,584444.16,22.52
1042031.52,40.17,21.32,583983.53,22.51
1042031.52,40.17,21.32,583983.53,22.51
1041838.93,40.17,21.33,583961.01,22.52
1041970.81,40.19,21.34,583919.8,22.52
1042008.5,40.19,21.35,584087.65,22.53
1041815.91,40.2,21.35,584132.86,22.54
1041617.64,40.21,21.36,584111.75,22.55
1041414.98,40.21,21.37,584452.58,22.57
1041414.98,40.21,21.37,584438.68,22.57
1041414.98,40.21,21.37,584406.49,22.57
1041281.77,40.22,21.38,584401.02,22.58
1041413.65,40.24,21.39,584947.71,22.6
1041642.37,40.26,21.42,584601.11,22.6
1041478.05,40.27,21.43,584263.17,22.59
1041285.46,40.28,21.44,584267.54,22.6
1040890.55,40.27,21.43,584222.0,22.6
1040890.55,40.27,21.43,584244.27,22.61
1040697.96,40.28,21.44,584155.82,22.61
1040551.44,40.29,21.45,584224.49,22.62
1040280.71,40.29,21.44,584008.69,22.62
1040280.71,40.29,21.44,584008.69,22.62
1040088.12,40.3,21.45,584046.17,22.63
1040318.17,40.31,21.47,584029.2,22.63
1039954.88,40.31,21.46,583643.66,22.62
1039752.22,40.31,21.47,583624.44,22.63
1039738.17,40.33,21.48,583422.63,22.63
1039545.58,40.33,21.49,583387.09,22.63
1039545.58,40.33,21.49,583389.85,22.64
1039347.31,40.34,21.5,583362.01,22.64
1039154.72,40.35,21.51,583342.4,22.65
1038962.13,40.36,21.51,583415.3,22.66
1039363.61,40.38,21.53,585050.36,22.73
1039585.82,40.39,21.55,585115.68,22.74
1039393.23,40.4,21.56,585033.86,22.74
1039200.64,40.41,21.57,585010.16,22.75
1039002.37,40.42,21.57,584961.57,22.76
1038809.78,40.43,21.58,584882.74,22.76
1038081.11,40.41,21.57,584168.53,22.74
1038109.38,40.42,21.57,586213.69,22.82
1039616.77,40.49,21.65,590051.03,22.98
1039424.18,40.5,21.65,589951.88,22.99
1039424.18,40.5,21.65,589911.98,22.98
1039231.59,40.51,21.66,589875.26,22.99
1039423.28,40.53,21.69,590835.71,23.04
1039423.28,40.53,21.69,590835.71,23.04
1039245.15,40.54,21.69,589966.25,23.01
1039042.02,40.55,21.7,590004.0,23.02
1038849.43,40.55,21.71,589981.69,23.03
1038675.68,40.56,21.72,590904.26,23.08
1038576.27,40.56,21.72,590859.0,23.08
1038325.84,40.56,21.72,590267.62,23.06
1038457.72,40.58,21.74,590192.83,23.06
1038453.1,40.59,21.75,590227.61,23.07
1038260.51,40.6,21.76,590139.2,23.08
1037987.82,40.6,21.75,589842.73,23.07
1038389.3,40.62,21.77,589892.07,23.07
1038196.71,40.62,21.78,589637.17,23.07
1037685.98,40.62,21.77,589537.06,23.08
1037493.38,40.62,21.78,589504.84,23.08
1037488.76,40.64,21.79,589297.22,23.08
1036914.5,40.63,21.79,588549.39,23.06
1036721.91,40.64,21.8,588756.68,23.08
1036529.32,40.65,21.8,588902.99,23.09
1036769.44,40.66,21.82,588886.8,23.1
1036769.44,40.66,21.82,588861.12,23.1
1036769.44,40.66,21.82,588861.12,23.1
1036769.44,40.66,21.82,588863.4,23.1
1036548.17,40.66,21.82,588615.74,23.09
1036355.58,40.67,21.83,588545.0,23.1
1036355.58,40.67,21.83,588479.79,23.09
1035982.86,40.66,21.82,588425.59,23.1
1035790.27,40.67,21.83,588861.12,23.12
1036114.6,40.69,21.84,589324.27,23.14
1035922.01,40.7,21.85,589360.27,23.15
1036026.2,40.71,21.87,592910.96,23.3
1036595.09,40.75,21.91,594066.38,23.35
1036402.5,40.76,21.91,594018.48,23.36
1036209.91,40.77,21.92,594917.47,23.41
1036569.07,40.79,21.95,593877.2,23.37
1036376.48,40.8,21.95,594468.99,23.4
1036616.61,40.81,21.97,594456.5,23.41
1036424.02,40.82,21.98,594281.45,23.41
1036231.43,40.83,21.99,594241.73,23.42
1036231.43,40.83,21.99,594241.73,23.42
1036231.43,40.83,21.99,594241.73,23.42
1036038.83,40.84,22.0,594231.66,23.42
1036034.21,40.85,22.01,594260.27,23.43
1036274.33,40.87,22.03,594142.97,23.43
1036514.46,40.89,22.04,594862.96,23.47
1036514.46,40.89,22.04,594844.45,23.46
1036509.83,40.9,22.06,594824.54,23.47
1037585.32,40.96,22.12,595021.21,23.49
1037392.73,40.97,22.12,595062.65,23.5
1037200.14,40.98,22.13,594892.63,23.5
1037251.47,40.98,22.14,594958.42,23.51
1037058.88,40.99,22.15,594943.69,23.52
1036922.37,40.99,22.14,594961.4,23.52
1036701.1,40.98,22.14,594704.05,23.51
1036508.51,40.99,22.15,596052.58,23.57
1036721.29,41.01,22.17,596383.69,23.59
1037053.34,41.03,22.18,596426.62,23.6
1037053.34,41.03,22.18,596413.95,23.6
1036860.75,41.04,22.19,596434.03,23.61
1036860.75,41.04,22.19,596369.33,23.6
1037353.46,41.06,22.21,599273.04,23.72
1037744.88,41.08,22.23,599291.18,23.72
1037645.1,41.09,22.25,599262.22,23.73
1037480.78,41.1,22.26,600968.88,23.81
1037476.15,41.11,22.27,601459.58,23.83
1037724.44,41.13,22.29,602158.28,23.87
1037531.85,41.14,22.3,602126.41,23.87
1037527.22,41.15,22.31,602123.07,23.88
1037412.6,41.16,22.32,603387.08,23.94
1037459.71,41.17,22.32,603693.99,23.95
1037709.26,41.18,22.34,604794.3,24.0
1037516.67,41.19,22.35,604783.02,24.01
1037512.04,41.2,22.36,605361.09,24.04
1037313.77,41.21,22.37,605816.64,24.07
1037944.86,41.25,22.41,606845.49,24.12
1037944.86,41.25,22.41,606837.43,24.12
1037869.72,41.27,22.42,606118.33,24.1
1037865.1,41.28,22.43,606738.13,24.13
1038105.22,41.3,22.45,606738.41,24.14
1037963.64,41.3,22.45,609043.23,24.23
1037820.51,41.29,22.45,610081.49,24.27
1039434.29,41.37,22.53,612257.95,24.37
1039241.7,41.38,22.54,612493.09,24.39
1039049.11,41.39,22.55,612484.91,24.4
1039044.48,41.4,22.56,612463.02,24.41
1038851.89,41.41,22.57,613160.63,24.44
1038653.62,41.42,22.58,613042.71,24.45
1038649.0,41.44,22.59,613124.98,24.46
1038495.39,41.45,22.6,613018.25,24.47
1038627.27,41.46,22.62,613005.1,24.47
1038627.27,41.46,22.62,612994.25,24.47
1038434.68,41.47,22.63,612974.65,24.48
1038242.09,41.48,22.64,612947.5,24.49
1038039.43,41.49,22.65,612929.61,24.5
1038171.32,41.5,22.66,612922.53,24.5
1037978.72,41.51,22.67,612887.67,24.51
1037964.68,41.53,22.68,612213.77,24.49
1037772.08,41.53,22.69,612214.91,24.5
1039687.48,41.63,22.79,614990.76,24.62
1039494.89,41.64,22.79,614971.63,24.63
1039296.62,41.65,22.8,614933.41,24.64
1039104.03,41.65,22.81,615254.73,24.66
1038799.54,41.65,22.81,615219.02,24.67
1038515.23,41.64,22.8,614821.52,24.65
1038847.28,41.66,22.82,615339.57,24.68
1039087.4,41.68,22.84,615452.17,24.69
1039082.77,41.69,22.85,615533.47,24.7
1038890.18,41.7,22.86,615344.74,24.7
1038439.9,41.7,22.86,614783.28,24.69
1039251.93,41.73,22.89,615348.78,24.71
1040628.99,41.79,22.95,618493.47,24.84
1040325.1,41.79,22.94,618228.59,24.83
1040325.1,41.79,22.94,618251.05,24.83
1040115.52,41.78,22.94,618083.0,24.83
1039922.93,41.79,22.95,618483.28,24.86
1040054.81,41.81,22.96,618478.26,24.86
1040083.08,41.81,22.97,620706.8,24.95
1040483.04,41.83,22.99,621008.08,24.97
1040203.75,41.84,23.0,621240.07,24.99
1040203.75,41.84,23.0,621264.69,24.99
1040203.75,41.84,23.0,621249.69,24.99
1040001.09,41.85,23.0,621216.09,25.0
1039808.5,41.86,23.01,621196.75,25.01
1040749.87,41.9,23.05,620022.0,24.96
1040718.07,41.91,23.07,619387.47,24.94
1040718.07,41.91,23.07,619387.47,24.94
1040525.48,41.92,23.07,619442.59,24.95
1040332.89,41.93,23.08,619443.94,24.96
1039562.53,41.96,23.12,619863.21,25.02
1039460.83,41.97,23.13,620313.28,25.05
1039700.96,41.99,23.15,620559.72,25.06
1039941.08,42.01,23.17,621205.68,25.09
1040273.13,42.03,23.18,621300.99,25.1
1040165.98,42.03,23.18,621655.95,25.12
1039963.32,42.04,23.19,622021.01,25.14
1039963.32,42.04,23.19,622375.03,25.16
1043233.69,42.18,23.34,622627.37,25.18
1043035.41,42.19,23.35,623266.56,25.21
1042902.2,42.21,23.36,623675.21,25.24
1043142.33,42.22,23.38,623654.86,25.24
1043418.9,42.25,23.41,624569.26,25.29
1043220.63,42.26,23.42,624481.45,25.3
1043028.04,42.27,23.43,624460.26,25.31
1043028.04,42.27,23.43,624504.35,25.31
1043028.04,42.27,23.43,624136.77,25.29
1042796.46,42.28,23.44,623841.74,25.29
1042796.46,42.28,23.44,623826.9,25.29
1042603.87,42.29,23.45,623763.61,25.3
1042599.25,42.3,23.46,623654.54,25.3
1042599.25,42.3,23.46,623673.03,25.3
1042230.94,42.3,23.46,622890.55,25.28
1042038.35,42.31,23.47,622864.49,25.29
1041836.34,42.32,23.48,622847.02,25.3
1041836.34,42.32,23.48,622847.02,25.3
1041831.71,42.34,23.49,622882.11,25.31
1041827.09,42.35,23.51,622875.64,25.32
1041634.5,42.36,23.52,622854.26,25.33
1041662.77,42.36,23.52,623687.07,25.36
1041470.18,42.37,23.53,624603.72,25.41
1041277.58,42.38,23.54,624754.91,25.43
1040795.27,42.38,23.53,623858.85,25.4
1040602.68,42.39,23.54,623835.01,25.41
1040419.51,42.39,23.55,623653.1,25.41
1040414.89,42.41,23.57,623960.27,25.43
1040654.51,42.44,23.59,624505.63,25.47
1040892.74,42.45,23.61,624398.19,25.47
1040598.85,42.45,23.61,624153.59,25.46
1040406.26,42.46,23.61,623903.3,25.46
1040406.26,42.46,23.61,623939.35,25.46
1040213.67,42.47,23.62,623818.37,25.47
1040213.67,42.47,23.62,623818.37,25.47
1041542.9,42.52,23.68,625923.02,25.55
1041359.47,42.52,23.67,625751.81,25.55
1041166.88,42.53,23.68,625775.83,25.56
1041166.88,42.53,23.68,625775.83,25.56
1041130.22,42.54,23.7,626390.12,25.6
1041976.05,42.58,23.74,627280.39,25.64
1041671.44,42.59,23.74,627172.48,25.64
1042001.89,42.6,23.76,628076.81,25.68
1041809.3,42.61,23.77,628046.1,25.69
1041504.81,42.61,23.76,628312.94,25.7
1041347.06,42.6,23.76,628308.81,25.7
1041154.46,42.61,23.77,628688.79,25.73
1041149.84,42.63,23.78,629344.35,25.77
1041281.72,42.64,23.8,629372.9,25.77
1041638.8,42.66,23.82,630119.43,25.81
1041638.8,42.66,23.82,632314.68,25.9
1041455.63,42.67,23.83,632441.3,25.91
1041263.04,42.68,23.84,632371.39,25.92
1041070.45,42.69,23.85,632400.21,25.93
1040872.18,42.7,23.86,632375.46,25.94
1042574.59,42.78,23.94,632607.95,25.96
1042371.93,42.79,23.95,632896.48,25.98
1042179.34,42.8,23.96,632889.14,25.99
1042703.32,42.83,23.99,635136.7,26.09
1042703.32,42.83,23.99,635092.72,26.09
1043789.38,42.88,24.04,635567.84,26.11
1043596.79,42.89,24.05,635396.29,26.12
1043404.2,42.9,24.06,635972.71,26.15
1043211.61,42.91,24.07,635956.39,26.16
1043174.95,42.93,24.09,635286.08,26.14
1042972.94,42.94,24.1,635290.65,26.16
1042477.69,42.93,24.09,634701.6,26.14
1042716.86,42.96,24.12,636142.6,26.21
1042524.27,42.97,24.13,636120.41,26.22
1042321.61,42.98,24.14,636036.64,26.23
1042129.02,42.99,24.15,636983.77,26.28
1042129.02,42.99,24.15,636983.77,26.28
1042129.02,42.99,24.15,636970.62,26.28
1041936.43,43.0,24.16,637148.84,26.29
1041936.43,43.0,24.16,637148.84,26.29
1041743.84,43.01,24.17,637124.82,26.3
1041739.21,43.02,24.18,637787.33,26.34
1041734.58,43.04,24.2,638279.29,26.37
1041772.27,43.04,24.2,638640.07,26.38
1041772.27,43.04,24.2,638594.92,26.38
1041579.68,43.05,24.21,638628.56,26.4
1042029.9,43.08,24.24,638641.64,26.4
1041837.31,43.09,24.25,638570.99,26.41
1042169.36,43.11,24.27,638742.87,26.42
1041976.77,43.12,24.28,638681.49,26.43
1043668.35,43.2,24.36,639146.75,26.46
1043179.95,43.2,24.36,638755.95,26.45
1043179.95,43.2,24.36,638831.11,26.45
1042987.36,43.21,24.37,638628.85,26.46
1042794.77,43.22,24.38,638600.08,26.47
1042602.18,43.23,24.38,638569.99,26.47
1042842.3,43.24,24.4,638563.07,26.48
1042659.13,43.25,24.41,638711.99,26.5
1042654.51,43.27,24.43,639207.93,26.53
1042461.92,43.28,24.44,639135.82,26.53
1042269.32,43.29,24.45,639167.45,26.55
1042269.32,43.29,24.45,639167.45,26.55
1042076.73,43.3,24.46,639149.16,26.56
1042208.62,43.32,24.48,639116.95,26.56
1042005.96,43.33,24.49,639192.02,26.58
1041813.37,43.34,24.5,639164.32,26.59
1041620.78,43.35,24.51,639144.17,26.6
1041620.78,43.35,24.51,639144.17,26.6
1041428.19,43.36,24.52,639651.5,26.63
1041235.6,43.37,24.53,639638.84,26.64
1041336.95,43.37,24.53,639719.04,26.64
1041663.32,43.39,24.55,640044.17,26.66
1041795.2,43.41,24.57,640037.77,26.67
1041628.94,43.41,24.57,640122.67,26.67
1042695.51,43.45,24.61,641953.51,26.75
1042512.34,43.46,24.62,642088.0,26.77
1042357.44,43.47,24.63,642082.5,26.78
1042395.13,43.47,24.63,642778.69,26.81
1042527.01,43.49,24.65,642712.75,26.81
1042527.01,43.49,24.65,642716.54,26.81
1042920.72,43.51,24.67,643337.61,26.84
1042920.72,43.51,24.67,643361.72,26.84
1042728.12,43.52,24.68,643343.62,26.85
1042355.41,43.51,24.67,643323.91,26.85
1042175.98,43.52,24.68,643614.81,26.88
1041781.08,43.51,24.67,643007.07,26.86
1042021.2,43.53,24.69,643178.95,26.87
1041828.61,43.54,24.7,643149.76,26.88
1041828.61,43.54,24.7,643149.76,26.88
1041929.84,43.55,24.71,643291.73,26.89
1042309.93,43.58,24.74,643214.1,26.89
1042117.33,43.59,24.75,644029.8,26.94
1043248.71,43.64,24.8,644209.96,26.95
1043046.06,43.65,24.81,644191.84,26.96
1043294.89,43.67,24.83,646511.81,27.06
1043290.26,43.69,24.85,646489.93,27.07
1043300.85,43.69,24.85,645956.74,27.05
1043108.26,43.7,24.86,645931.38,27.06
1043097.95,43.72,24.88,645903.92,27.07
1042905.36,43.73,24.89,645981.77,27.09
1043143.58,43.75,24.91,646045.6,27.09
1045200.15,43.83,24.99,647267.36,27.14
