ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1213,6212,5355300,6212,6108720
1213,6212,5355620,6212,6109040
1213,6212,5355620,6212,6110040
1213,6212,5355940,6212,6110360
1213,6212,5356170,6212,6110590
1213,6212,5356170,6212,6111240
1213,6212,5356400,6212,6111470
1213,6212,5356400,6212,6112470
1213,6212,5356400,6212,6112470
1213,6212,5356400,6212,6113470
1213,6212,5356400,6212,6114470
1213,6212,5356400,6212,6115280
1213,6212,5356400,6212,6116280
1213,6212,5356400,6212,6117280
1213,6212,5356400,6212,6118090
1213,6212,5356400,6212,6118090
1213,6212,5356400,6212,6118090
1213,6212,5356400,6212,6118740
1213,6212,5356870,6212,6119210
1213,6212,5356870,6212,6120210
1213,6212,5356870,6212,6121210
1213,6212,5356870,6212,6122210
1213,6212,5356870,6212,6123020
1213,6212,5357240,6212,6123390
1213,6212,5357560,6212,6123710
1213,6212,5357560,6212,6124710
1213,6212,5358020,6212,6125170
1213,6212,5358020,6212,6126170
1213,6212,5358020,6212,6127170
1213,6212,5358020,6212,6128170
1213,6212,5358610,6212,6128760
1213,6212,5358610,6212,6129760
1213,6212,5358610,6212,6130760
1213,6212,5358610,6212,6131760
1213,6212,5358610,6212,6132760
1213,6212,5358610,6212,6133760
1213,6212,5358610,6212,6133760
1213,6212,5358610,6212,6134760
1213,6212,5358980,6212,6135130
1213,6212,5358980,6212,6136130
1213,6212,5358980,6212,6137130
1213,6212,5358980,6212,6138130
1213,6212,5359300,6212,6138450
1213,6212,5359300,6212,6139450
1213,6212,5359300,6212,6140450
1213,6212,5359300,6212,6141260
1213,6212,5359300,6212,6141260
1213,6212,5359300,6212,6142260
1213,6212,5359300,6212,6143260
1213,6212,5359300,6212,6144260
1213,6212,5359300,6212,6145260
1213,6212,5359300,6212,6146260
1213,6212,5359300,6212,6147260
1213,6212,5359300,6212,6148260
1213,6212,5359300,6212,6148910
1213,6212,5359300,6212,6149560
1213,6212,5359300,6212,6150560
1213,6212,5359300,6212,6158560
1213,6212,5359760,6212,6159020
1213,6212,5359760,6212,6159830
1213,6212,5359760,6212,6160640
1213,6212,5359760,6212,6161640
1213,6212,5359760,6212,6161640
1213,6212,5359760,6212,6162450
1213,6212,5359760,6212,6163450
1213,6212,5359760,6212,6164450
1213,6212,5359760,6212,6165450
1213,6212,5359760,6212,6166450
1213,6212,5359760,6212,6167450
1213,6212,5359760,6212,6168450
1213,6212,5360230,6212,6168920
1213,6212,5360230,6212,6169920
1213,6212,5360550,6212,6170240
1213,6212,5360870,6212,6170560
1213,6212,5361460,6212,6171150
1213,6212,5361460,6212,6171960
1213,6212,5361460,6212,6172960
1213,6212,5361460,6212,6173960
1213,6212,5361460,6212,6174960
1213,6212,5361460,6212,6175960
1213,6212,5361460,6212,6175960
1213,6212,5361460,6212,6175960
1213,6212,5361460,6212,6176960
1213,6212,5361460,6212,6177770
1213,6212,5361690,6212,6178000
1213,6212,5361690,6212,6178810
1213,6212,5361910,6212,6179030
1213,6212,5362070,6212,6179190
1213,6212,5362540,6212,6179660
1213,6212,5362540,6212,6180470
1213,6212,5362540,6212,6181470
1213,6212,5362540,6212,6181470
1213,6212,5362540,6212,6182470
1213,6212,5362540,6212,6182470
1213,6212,5362540,6212,6183470
1213,6212,5362540,6212,6184470
1213,6212,5362540,6212,6185470
1213,6212,5362540,6212,6186280
1213,6212,5362540,6212,6187280
1213,6212,5362540,6212,6188280
1213,6212,5362540,6212,6189280
1213,6212,5362540,6212,6190280
1213,6212,5362760,6212,6190500
1213,6212,5362760,6212,6191500
1213,6212,5362760,6212,6192500
1213,6212,5363230,6212,6192970
1213,6212,5363230,6212,6193970
1213,6212,5363460,6212,6194200
1213,6212,5363460,6212,6194200
1213,6212,5363460,6212,6194200
1213,6212,5363460,6212,6195200
1213,6212,5363460,6212,6196200
1213,6212,5363930,6212,6196670
1213,6212,5363930,6212,6197480
1213,6212,5363930,6212,6197480
1213,6212,5363930,6212,6197480
1213,6212,5364400,6212,6197950
1213,6212,5364400,6212,6198950
1213,6212,5364400,6212,6199760
1213,6212,5364400,6212,6200760
1213,6212,5364400,6212,6201760
1213,6212,5364400,6212,6202760
1213,6212,5364400,6212,6202760
1213,6212,5364400,6212,6203760
1213,6212,5364400,6212,6204760
1213,6212,5364400,6212,6205760
1213,6212,5364400,6212,6206570
1213,6212,5364400,6212,6207570
1213,6212,5364630,6212,6207800
1213,6212,5364630,6212,6208800
1213,6212,5364630,6212,6209800
1213,6212,5364950,6212,6210120
1213,6212,5364950,6212,6210930
1213,6212,5364950,6212,6211740
1213,6212,5364950,6212,6212740
1213,6212,5364950,6212,6213550
1213,6212,5365220,6212,6213820
1213,6212,5365220,6212,6213820
1213,6212,5365220,6212,6214470
1213,6212,5365220,6212,6215280
1213,6212,5365220,6212,6215280
1213,6212,5365220,6212,6216280
1213,6212,5365220,6212,6217280
1213,6212,5365220,6212,6218280
1213,6212,5365220,6212,6219280
1213,6212,5365220,6212,6220280
1213,6212,5365380,6212,6220440
1213,6212,5365380,6212,6221440
1213,6212,5365380,6212,6222440
1213,6212,5365380,6212,6223440
1213,6212,5365380,6212,6224440
1213,6212,5365380,6212,6225440
1213,6212,5365380,6212,6226440
1213,6212,5365380,6212,6227440
1213,6212,5365380,6212,6228250
1213,6212,5365380,6212,6229060
1213,6212,5365380,6212,6229710
1213,6212,5365380,6212,6230710
1213,6212,5365380,6212,6231520
1213,6212,5365380,6212,6232520
1213,6212,5365380,6212,6232520
1213,6212,5365600,6212,6232740
1213,6212,5365600,6212,6233740
1213,6212,5366150,6212,6234290
1213,6212,5366620,6212,6234760
1213,6212,5366620,6212,6235760
1213,6212,5366620,6212,6236760
1213,6212,5366620,6212,6237760
1213,6212,5366620,6212,6238760
1213,6212,5366940,6212,6239080
1213,6212,5367410,6212,6239550
1213,6212,5367410,6212,6240550
1213,6212,5367410,6212,6241550
1213,6212,5367410,6212,6241550
1213,6212,5367410,6212,6242550
1213,6212,5367410,6212,6243550
1213,6212,5367410,6212,6244550
1213,6212,5367410,6212,6245550
1213,6212,5367410,6212,6246550
1213,6212,5367880,6212,6247020
1213,6212,5367990,6212,6247130
1213,6212,5367990,6212,6248130
1213,6212,5367990,6212,6248940
1213,6212,5367990,6212,6249750
1213,6212,5368220,6212,6249980
1213,6212,5368220,6212,6250630
1213,6212,5368770,6212,6251180
1213,6212,5368770,6212,6251180
1213,6212,5368770,6212,6251180
1213,6212,5368770,6212,6252180
1213,6212,5369240,6212,6252650
1213,6212,5369240,6212,6253650
1213,6212,5369240,6212,6253650
1213,6212,5369240,6212,6253650
1213,6212,5369240,6212,6254650
1213,6212,5369240,6212,6255460
1213,6212,5369240,6212,6256460
1213,6212,5369240,6212,6257270
1213,6212,5369240,6212,6258270
1213,6212,5369240,6212,6259270
1213,6212,5369710,6212,6259740
1213,6212,5369710,6212,6260740
1213,6212,5369710,6212,6261550
1213,6212,5370180,6212,6262020
1213,6212,5370180,6212,6263020
1213,6212,5370180,6212,6263020
1213,6212,5370410,6212,6263250
1213,6212,5370410,6212,6263720
1213,6212,5370410,6212,6264530
1213,6212,5370410,6212,6265530
1213,6212,5370410,6212,6265530
1213,6212,5370410,6212,6266530
1213,6212,5370410,6212,6267530
1213,6212,5370410,6212,6268180
1213,6212,5370880,6212,6268650
1213,6212,5371250,6212,6269020
1213,6212,5371250,6212,6270020
1213,6212,5371250,6212,6271020
1213,6212,5371250,6212,6272020
1213,6212,5371250,6212,6273020
1213,6212,5371250,6212,6274020
1213,6212,5371620,6212,6274390
1213,6212,5371620,6212,6275040
1213,6212,5372090,6212,6275510
1213,6212,5372090,6212,6276510
1213,6212,5372090,6212,6277320
1213,6212,5372090,6212,6278320
1213,6212,5372560,6212,6278790
1213,6212,5372560,6212,6279790
1213,6212,5372560,6212,6280790
1213,6212,5372560,6212,6281790
1213,6212,5372560,6212,6281790
1213,6212,5372560,6212,6282790
1213,6212,5372560,6212,6283790
1213,6212,5372560,6212,6284790
1213,6212,5373030,6212,6285260
1213,6212,5373030,6212,6286070
1213,6212,5373030,6212,6287070
1213,6212,5373190,6212,6287230
1213,6212,5373190,6212,6288230
1213,6212,5373190,6212,6289230
1213,6212,5373190,6212,6289230
1213,6212,5373650,6212,6289690
1213,6212,5373650,6212,6290690
1213,6212,5373650,6212,6291500
1213,6212,5373650,6212,6292500
1213,6212,5373650,6212,6293500
1213,6212,5374120,6212,6293970
1213,6212,5374590,6212,6294440
1213,6212,5374590,6212,6295250
1213,6212,5374590,6212,6296250
1213,6212,5374590,6212,6296720
1213,6212,5374590,6212,6297720
1213,6212,5374590,6212,6298720
1213,6212,5374590,6212,6299720
1213,6212,5374590,6212,6300530
1213,6212,5374590,6212,6301530
1213,6212,5374590,6212,6302530
1213,6212,5374590,6212,6303530
1213,6212,5374590,6212,6304530
1213,6212,5374590,6212,6304530
1213,6212,5374590,6212,6305180
1213,6212,5374590,6212,6305650
1213,6212,5374590,6212,6306460
1213,6212,5374590,6212,6307460
1213,6212,5375060,6212,6307930
1213,6212,5375380,6212,6308250
1213,6212,5375380,6212,6309250
1213,6212,5375380,6212,6309720
1213,6212,5375380,6212,6310720
1213,6212,5375380,6212,6311530
1213,6212,5375380,6212,6312530
1213,6212,5375380,6212,6313340
1213,6212,5375380,6212,6313810
1213,6212,5375380,6212,6314810
1213,6212,5375380,6212,6315280
1213,6212,5375380,6212,6316280
1213,6212,5375380,6212,6317280
1213,6212,5375380,6212,6317280
1213,6212,5375380,6212,6318280
1213,6212,5375380,6212,6319280
1213,6212,5375380,6212,6320090
1213,6212,5375380,6212,6321090
1213,6212,5375380,6212,6321560
1213,6212,5375380,6212,6322370
1213,6212,5375380,6212,6323370
1213,6212,5375380,6212,6323370
1213,6212,5375380,6212,6324370
1213,6212,5375380,6212,6324370
1213,6212,5375380,6212,6324370
1213,6212,5375610,6212,6324600
1213,6212,5375610,6212,6325070
1213,6212,5375610,6212,6326070
1213,6212,5375610,6212,6326880
1213,6212,5375610,6212,6327880
1213,6212,5375610,6212,6328690
1213,6212,5375610,6212,6329690
1213,6212,5375610,6212,6330340
1213,6212,5375610,6212,6331340
1213,6212,5375610,6212,6331340
1213,6212,5375610,6212,6332150
1213,6212,5375610,6212,6333150
1213,6212,5375610,6212,6334150
1213,6212,5375610,6212,6335150
1213,6212,5375610,6212,6336150
1213,6212,5375610,6212,6336960
1213,6212,5375930,6212,6337280
1213,6212,5375930,6212,6338090
1213,6212,5375930,6212,6338740
1213,6212,5376300,6212,6339110
1213,6212,5376460,6212,6339270
1213,6212,5376920,6212,6339730
1213,6212,5376920,6212,6340730
1213,6212,5376920,6212,6340730
1213,6212,5376920,6212,6341540
1213,6212,5376920,6212,6342540
1213,6212,5376920,6212,6343540
1213,6212,5376920,6212,6344540
1213,6212,5376920,6212,6345540
1213,6212,5376920,6212,6346130
1213,6212,5376920,6212,6346130
1213,6212,5376920,6212,6346130
1213,6212,5377080,6212,6346290
1213,6212,5377080,6212,6347290
1213,6212,5377080,6212,6347760
1213,6212,5377080,6212,6348230
1213,6212,5377080,6212,6349230
1213,6212,5377080,6212,6349230
1213,6212,5377080,6212,6349700
1213,6212,5377080,6212,6350700
1213,6212,5377080,6212,6351700
1213,6212,5377310,6212,6351930
1213,6212,5377310,6212,6351930
1213,6212,5377310,6212,6352740
1213,6212,5377310,6212,6353740
1213,6212,5377310,6212,6354740
1213,6212,5377310,6212,6355550
1213,6212,5377310,6212,6356550
1213,6212,5377310,6212,6357550
1213,6212,5377310,6212,6358020
1213,6212,5377310,6212,6358020
1213,6212,5377310,6212,6359020
1213,6212,5377310,6212,6359020
1213,6212,5377310,6212,6359490
1213,6212,5377310,6212,6360300
1213,6212,5377310,6212,6361300
1213,6212,5377310,6212,6361300
1213,6212,5377310,6212,6362300
1213,6212,5377310,6212,6363300
1213,6212,5377310,6212,6363300
1213,6212,5377310,6212,6364300
1213,6212,5377680,6212,6364670
1213,6212,5377680,6212,6365670
1213,6212,5377680,6212,6366140
1213,6212,5377680,6212,6366950
1213,6212,5377680,6212,6367950
1213,6212,5377680,6212,6368420
1213,6212,5378140,6212,6368880
1213,6212,5378140,6212,6368880
1213,6212,5378140,6212,6368880
1213,6212,5378140,6212,6369350
1213,6212,5378140,6212,6370350
1213,6212,5378140,6212,6370820
1213,6212,5378140,6212,6371630
1213,6212,5378140,6212,6372280
1213,6212,5378140,6212,6372750
1213,6212,5378140,6212,6373220
1213,6212,5378140,6212,6373690
1213,6212,5378140,6212,6374690
1213,6212,5378140,6212,6375690
1213,6212,5378140,6212,6376500
1213,6212,5378140,6212,6377500
1213,6212,5378140,6212,6378500
1213,6212,5378140,6212,6378970
1213,6212,5378460,6212,6379290
1213,6212,5378460,6212,6380100
1213,6212,5378460,6212,6381100
1213,6212,5378920,6212,6381560
1213,6212,5378920,6212,6381560
1213,6212,5378920,6212,6382210
1213,6212,5378920,6212,6382210
1213,6212,5378920,6212,6383210
1213,6212,5378920,6212,6383860
1213,6212,5378920,6212,6384670
1213,6212,5378920,6212,6385670
1213,6212,5378920,6212,6386670
1213,6212,5378920,6212,6387140
1213,6212,5378920,6212,6388140
1213,6212,5378920,6212,6389140
1213,6212,5378920,6212,6389610
1213,6212,5378920,6212,6390610
1213,6212,5378920,6212,6391610
1213,6212,5378920,6212,6391610
1213,6212,5378920,6212,6392080
1213,6212,5379150,6212,6392310
1213,6212,5379150,6212,6393310
1213,6212,5379150,6212,6394310
1213,6212,5379150,6212,6395310
1213,6212,5379150,6212,6396310
1213,6212,5379150,6212,6397310
1213,6212,5379470,6212,6397630
1213,6212,5379470,6212,6398630
1213,6212,5379470,6212,6399440
1213,6212,5379470,6212,6400440
1213,6212,5379790,6212,6400760
1213,6212,5379790,6212,6401570
1213,6212,5379790,6212,6402570
1213,6212,5379790,6212,6402570
1213,6212,5379790,6212,6403040
1213,6212,5379790,6212,6404040
1213,6212,5379790,6212,6405040
1213,6212,5379790,6212,6406040
1213,6212,5379790,6212,6406040
1213,6212,5379790,6212,6407040
1213,6212,5379790,6212,6408040
1213,6212,5379790,6212,6408690
1213,6212,5379790,6212,6408690
1213,6212,5379790,6212,6409690
1213,6212,5379790,6212,6410690
1213,6212,5379790,6212,6411690
1213,6212,5379790,6212,6412500
1213,6212,5379790,6212,6413500
1213,6212,5379790,6212,6414500
1213,6212,5380250,6212,6414960
1213,6212,5380250,6212,6415770
1213,6212,5380250,6212,6415770
1213,6212,5380250,6212,6416770
1213,6212,5380250,6212,6417240
1213,6212,5380690,6212,6417680
1213,6212,5380690,6212,6418490
1213,6212,5380690,6212,6419490
1213,6212,5380690,6212,6420490
1213,6212,5380690,6212,6421490
1213,6212,5381060,6212,6421860
1213,6212,5381060,6212,6422330
1213,6212,5381060,6212,6423330
1213,6212,5381060,6212,6424330
1213,6212,5381060,6212,6425330
1213,6212,5381060,6212,6425330
1213,6212,5381060,6212,6426330
1213,6212,5381060,6212,6426800
1213,6212,5381060,6212,6427800
1213,6212,5381060,6212,6428800
1213,6212,5381060,6212,6429800
1213,6212,5381060,6212,6430800
1213,6212,5381060,6212,6431800
1213,6212,5381060,6212,6432800
1213,6212,5381060,6212,6433800
1213,6212,5381060,6212,6434800
1213,6212,5381060,6212,6435270
1213,6212,5381390,6212,6435600
1213,6212,5381390,6212,6435600
1213,6212,5381390,6212,6436250
1213,6212,5381940,6212,6436800
1213,6212,5381940,6212,6437800
1213,6212,5382530,6212,6438390
1213,6212,5382530,6212,6439200
1213,6212,5382530,6212,6440200
1213,6212,5382530,6212,6440670
1213,6212,5382850,6212,6440990
1213,6212,5382850,6212,6440990
1213,6212,5382850,6212,6441990
1213,6212,5382850,6212,6442990
1213,6212,5382850,6212,6443990
1213,6212,5382850,6212,6444640
1213,6212,5383170,6212,6444960
1213,6212,5383170,6212,6445960
1213,6212,5383170,6212,6445960
1213,6212,5383170,6212,6445960
1213,6212,5383170,6212,6446770
1213,6212,5383540,6212,6447140
1213,6212,5383540,6212,6448140
1213,6212,5383540,6212,6448140
1213,6212,5383770,6212,6448370
1213,6212,5383770,6212,6449370
1213,6212,5383770,6212,6450180
1213,6212,5383770,6212,6451180
1213,6212,5384000,6212,6451410
1213,6212,5384000,6212,6452410
1213,6212,5384000,6212,6452880
1213,6212,5384000,6212,6453880
1213,6212,5384000,6212,6454350
1213,6212,5384000,6212,6454350
1213,6212,5384000,6212,6454350
1213,6212,5384480,6212,6454830
1213,6212,5384480,6212,6455640
1213,6212,5384480,6212,6456450
1213,6212,5384480,6212,6456450
1213,6212,5384480,6212,6456920
1213,6212,5384480,6212,6456920
1213,6212,5384480,6212,6456920
1213,6212,5384480,6212,6457920
1213,6212,5384480,6212,6458920
1213,6212,5384480,6212,6459920
1213,6212,5384710,6212,6460150
1213,6212,5384710,6212,6460960
1213,6212,5384710,6212,6461960
1213,6212,5384710,6212,6462430
1213,6212,5384710,6212,6462430
1213,6212,5384710,6212,6463430
1213,6212,5384710,6212,6464430
1213,6212,5385170,6212,6464890
1213,6212,5385170,6212,6465890
1213,6212,5385170,6212,6466890
1213,6212,5385170,6212,6467890
1213,6212,5385170,6212,6468890
1213,6212,5385170,6212,6469700
1213,6212,5385170,6212,6470510
1213,6212,5385170,6212,6471320
1213,6212,5385170,6212,6472130
1213,6212,5385170,6212,6473130
1213,6212,5385170,6212,6473600
1213,6212,5385170,6212,6474600
1213,6212,5385170,6212,6475600
1213,6212,5385170,6212,6475600
1213,6212,5385170,6212,6476410
1213,6212,5385170,6212,6477410
1213,6212,5385170,6212,6478410
1213,6212,5385170,6212,6479220
1213,6212,5385170,6212,6480030
1213,6212,5385170,6212,6480840
1213,6212,5385170,6212,6481650
1213,6212,5385540,6212,6482020
1213,6212,5385770,6212,6482250
1213,6212,5385770,6212,6483060
1213,6212,5385770,6212,6483610
1213,6212,5385770,6212,6484080
1213,6212,5385770,6212,6485080
1213,6212,5385770,6212,6486080
1213,6212,5385770,6212,6486890
1213,6212,5385770,6212,6486890
1213,6212,5385770,6212,6486890
1213,6212,5385770,6212,6487890
1213,6212,5385770,6212,6488890
1213,6212,5385770,6212,6489890
1213,6212,5386230,6212,6490350
1213,6212,5386230,6212,6491350
1213,6212,5386230,6212,6492350
1213,6212,5386230,6212,6492350
1213,6212,5386230,6212,6493350
1213,6212,5386230,6212,6494350
1213,6212,5386230,6212,6495160
1213,6212,5386230,6212,6495970
1213,6212,5386230,6212,6496970
1213,6212,5386230,6212,6497780
1213,6212,5386230,6212,6498780
1213,6212,5386780,6212,6499330
1213,6212,5386780,6212,6500140
1213,6212,5386780,6212,6501140
1213,6212,5387100,6212,6501460
1213,6212,5387100,6212,6502270
1213,6212,5387100,6212,6503270
1213,6212,5387100,6212,6503920
1213,6212,5387100,6212,6504920
1213,6212,5387100,6212,6505570
1213,6212,5387100,6212,6506570
1213,6212,5387100,6212,6507570
1213,6212,5387100,6212,6508380
1213,6212,5387100,6212,6509380
1213,6212,5387100,6212,6509380
1213,6212,5387100,6212,6510380
1213,6212,5387100,6212,6511380
1213,6212,5387100,6212,6512380
1213,6212,5387100,6212,6513380
1213,6212,5387420,6212,6513700
1213,6212,5387420,6212,6514700
1213,6212,5387420,6212,6515700
1213,6212,5387420,6212,6516510
1213,6212,5387420,6212,6516980
1213,6212,5387420,6212,6517980
1213,6212,5387420,6212,6517980
1213,6212,5387420,6212,6518980
1213,6212,5387420,6212,6519980
1213,6212,5387420,6212,6520980
1213,6212,5387420,6212,6521980
1213,6212,5387420,6212,6522980
1213,6212,5387740,6212,6523300
1213,6212,5387740,6212,6524300
1213,6212,5387740,6212,6524300
1213,6212,5387740,6212,6525300
1213,6212,5388060,6212,6525620
1213,6212,5388060,6212,6526620
1213,6212,5388650,6212,6527210
1213,6212,5388650,6212,6528020
1213,6212,5388650,6212,6528490
1213,6212,5388650,6212,6529490
1213,6212,5388650,6212,6530490
1213,6212,5389240,6212,6531080
1213,6212,5389240,6212,6532080
1213,6212,5389240,6212,6533080
1213,6212,5389240,6212,6534080
1213,6212,5389240,6212,6534550
1213,6212,5389240,6212,6535550
1213,6212,5389240,6212,6536020
1213,6212,5389460,6212,6536240
1213,6212,5389830,6212,6536610
1213,6212,5389830,6212,6537610
1213,6212,5389830,6212,6538610
1213,6212,5390060,6212,6538840
1213,6212,5390060,6212,6538840
1213,6212,5390520,6212,6539300
1213,6212,5390520,6212,6540110
1213,6212,5390520,6212,6541110
1213,6212,5390520,6212,6541110
1213,6212,5390520,6212,6541110
1213,6212,5390520,6212,6542110
1213,6212,5390520,6212,6542920
1213,6212,5390840,6212,6543240
1213,6212,5390840,6212,6543240
1213,6212,5390840,6212,6544240
1213,6212,5390840,6212,6545240
1213,6212,5390840,6212,6546240
1213,6212,5391060,6212,6546460
1213,6212,5391430,6212,6546830
1213,6212,5391430,6212,6547640
1213,6212,5391750,6212,6547960
1213,6212,5391750,6212,6548960
1213,6212,5391750,6212,6549430
1213,6212,5391750,6212,6550430
1213,6212,5391750,6212,6551430
1213,6212,5391750,6212,6552080
1213,6212,5392210,6212,6552540
1213,6212,5392210,6212,6553540
1213,6212,5392210,6212,6554540
1213,6212,5392210,6212,6554540
1213,6212,5392370,6212,6554700
1213,6212,5392370,6212,6555170
1213,6212,5392370,6212,6555170
1213,6212,5392530,6212,6555330
1213,6212,5392530,6212,6556330
1213,6212,5392990,6212,6556790
1213,6212,5393220,6212,6557020
1213,6212,5393450,6212,6557250
1213,6212,5393450,6212,6557250
1213,6212,5393450,6212,6558250
1213,6212,5393450,6212,6559250
1213,6212,5393680,6212,6559480
1213,6212,5393680,6212,6559940
1213,6212,5393680,6212,6560940
1213,6212,5393680,6212,6561410
1213,6212,5393840,6212,6561570
1213,6212,5393840,6212,6562570
1213,6212,5393840,6212,6562570
1213,6212,5393840,6212,6563570
1213,6212,5393840,6212,6564570
1213,6212,5393840,6212,6564570
1213,6212,5393840,6212,6564570
1213,6212,5393840,6212,6565380
1213,6212,5393840,6212,6565850
1213,6212,5394070,6212,6566080
1213,6212,5394230,6212,6566240
1213,6212,5394230,6212,6567240
1213,6212,5394230,6212,6567240
1213,6212,5394230,6212,6568240
1213,6212,5394230,6212,6569240
1213,6212,5394230,6212,6570240
1213,6212,5394550,6212,6570560
1213,6212,5394870,6212,6570880
1213,6212,5394870,6212,6571880
1213,6212,5394870,6212,6571880
1213,6212,5394870,6212,6572690
1213,6212,5395190,6212,6573010
1213,6212,5395190,6212,6573010
1213,6212,5395190,6212,6573010
1213,6212,5395190,6212,6573010
1213,6212,5395190,6212,6574010
1213,6212,5395190,6212,6574480
1213,6212,5395740,6212,6575030
1213,6212,5395740,6212,6576030
1213,6212,5395740,6212,6577030
1213,6212,5395740,6212,6578030
1213,6212,5395740,6212,6579030
1213,6212,5395740,6212,6580030
1213,6212,5395740,6212,6581030
1213,6212,5395740,6212,6589030
1213,6212,5395740,6212,6589840
1213,6212,5395740,6212,6589840
1213,6212,5395740,6212,6590490
1213,6212,5395740,6212,6591490
1213,6212,5395740,6212,6592490
1213,6212,5395740,6212,6592960
1213,6212,5395740,6212,6592960
1213,6212,5395740,6212,6593770
1213,6212,5395740,6212,6594580
1213,6212,5395740,6212,6595580
1213,6212,5395740,6212,6595580
1213,6212,5395740,6212,6596580
1213,6212,5396200,6212,6597040
1213,6212,5396200,6212,6598040
1213,6212,5396200,6212,6599040
1213,6212,5396200,6212,6600040
1213,6212,5396200,6212,6600040
1213,6212,5396200,6212,6601040
1213,6212,5396200,6212,6601850
1213,6212,5396200,6212,6602850
1213,6212,5396200,6212,6603850
1213,6212,5396200,6212,6604660
1213,6212,5396570,6212,6605030
1213,6212,5396570,6212,6605500
1213,6212,5396570,6212,6606500
1213,6212,5396570,6212,6607500
1213,6212,5397030,6212,6607960
1213,6212,5397030,6212,6608960
1213,6212,5397030,6212,6609960
1213,6212,5397030,6212,6610960
1213,6212,5397030,6212,6611960
1213,6212,5397030,6212,6612960
1213,6212,5397030,6212,6613430
1213,6212,5397030,6212,6614430
1213,6212,5397030,6212,6615430
1213,6212,5397030,6212,6615430
1213,6212,5397030,6212,6616430
1213,6212,5397030,6212,6617430
1213,6212,5397030,6212,6617900
1213,6212,5397030,6212,6618900
1213,6212,5397030,6212,6619900
1213,6212,5397030,6212,6620900
1213,6212,5397030,6212,6621900
1213,6212,5397030,6212,6622900
1213,6212,5397030,6212,6623900
1213,6212,5397400,6212,6624270
1213,6212,5397400,6212,6624740
1213,6212,5397400,6212,6625740
1213,6212,5397400,6212,6626550
1213,6212,5397400,6212,6627360
1213,6212,5397400,6212,6628170
1213,6212,5397400,6212,6629170
1213,6212,5397400,6212,6630170
1213,6212,5397400,6212,6630170
1213,6212,5397400,6212,6630980
1213,6212,5397400,6212,6631980
1213,6212,5397400,6212,6632980
1213,6212,5397400,6212,6633980
1213,6212,5397400,6212,6634980
1213,6212,5397720,6212,6635300
1213,6212,5397720,6212,6636300
1213,6212,5397720,6212,6637110
1213,6212,5397720,6212,6637920
1213,6212,5397720,6212,6638920
1213,6212,5397720,6212,6638920
1213,6212,5398310,6212,6639510
1213,6212,5398310,6212,6639510
1213,6212,5398640,6212,6639840
1213,6212,5398640,6212,6639840
1213,6212,5398640,6212,6640840
1213,6212,5398640,6212,6641840
1213,6212,5398640,6212,6642650
1213,6212,5398640,6212,6642650
1213,6212,5398640,6212,6642650
1213,6212,5398640,6212,6643650
1213,6212,5398640,6212,6644650
1213,6212,5398640,6212,6645300
1213,6212,5398640,6212,6646300
1213,6212,5399100,6212,6646760
1213,6212,5399100,6212,6647760
1213,6212,5399100,6212,6648760
1213,6212,5399100,6212,6649230
1213,6212,5399100,6212,6650230
1213,6212,5399100,6212,6650230
1213,6212,5399100,6212,6651230
1213,6212,5399100,6212,6651230
1213,6212,5399100,6212,6652230
1213,6212,5399100,6212,6652700
1213,6212,5399100,6212,6653510
1213,6212,5399470,6212,6653880
1213,6212,5399470,6212,6654880
1213,6212,5399470,6212,6655880
1213,6212,5399470,6212,6656880
1213,6212,5399470,6212,6657880
1213,6212,5399470,6212,6658880
1213,6212,5399470,6212,6659880
1213,6212,5399470,6212,6660690
1213,6212,5399470,6212,6661500
1213,6212,5399470,6212,6662310
1213,6212,5399470,6212,6663310
1213,6212,5399470,6212,6664310
1213,6212,5399470,6212,6664780
1213,6212,5399470,6212,6665590
1213,6212,5399470,6212,6666590
1213,6212,5399470,6212,6667590
1213,6212,5399470,6212,6667590
1213,6212,5399470,6212,6667590
1213,6212,5399470,6212,6668590
1213,6212,5399470,6212,6669590
1213,6212,5399790,6212,6669910
1213,6212,5400340,6212,6670460
1213,6212,5400340,6212,6670460
1213,6212,5400340,6212,6670460
1213,6212,5400340,6212,6671460
1213,6212,5400340,6212,6672270
1213,6212,5400340,6212,6672920
1213,6212,5400340,6212,6673920
1213,6212,5400570,6212,6674150
1213,6212,5400570,6212,6675150
1213,6212,5400570,6212,6676150
1213,6212,5400570,6212,6676960
1213,6212,5400570,6212,6677770
1213,6212,5400570,6212,6678770
1213,6212,5401030,6212,6679230
