ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
728219.13,91.38,78.69,721942.97,90.59
728219.13,91.38,78.69,721942.97,90.59
728219.13,91.38,78.69,721942.97,90.59
728219.13,91.38,78.69,721861.6,90.58
728219.13,91.38,78.69,721861.6,90.58
727929.85,91.38,78.69,721981.48,90.64
727929.85,91.38,78.69,721981.48,90.64
727929.85,91.38,78.69,721981.48,90.64
727362.03,91.43,78.73,721329.0,90.67
726939.3,91.44,78.75,720959.15,90.69
726254.58,91.47,78.78,720166.25,90.7
726254.58,91.47,78.78,720166.25,90.7
725559.1,91.5,78.8,719586.64,90.74
725559.1,91.5,78.8,719586.64,90.74
725926.07,91.64,78.94,718983.74,90.76
725926.07,91.64,78.94,718983.74,90.76
725817.3,91.64,78.94,718875.67,90.76
725817.3,91.64,78.94,718944.75,90.77
725817.3,91.64,78.94,718944.75,90.77
725817.3,91.64,78.94,718944.75,90.77
725642.81,91.73,79.04,718515.28,90.83
725434.81,91.73,79.04,718336.28,90.83
724822.29,91.75,79.05,717714.54,90.85
724394.98,91.79,79.09,717323.59,90.89
724394.98,91.79,79.09,717323.59,90.89
724394.98,91.79,79.09,717323.59,90.89
724269.86,91.89,79.19,716871.4,90.95
724269.86,91.89,79.19,716871.4,90.95
724269.86,91.89,79.19,716871.4,90.95
724170.68,91.99,79.3,716272.09,90.99
724170.68,91.99,79.3,716272.09,90.99
723817.14,92.04,79.35,715257.94,90.95
723817.14,92.04,79.35,715257.94,90.95
723528.57,92.1,79.41,714539.23,90.95
723528.57,92.1,79.41,714539.23,90.95
723389.34,92.1,79.41,714476.2,90.97
722888.09,92.11,79.42,714064.26,90.99
722888.09,92.11,79.42,714039.16,90.98
722574.27,92.13,79.43,713787.89,91.01
722082.51,92.16,79.47,713023.55,91.0
721703.99,92.17,79.47,712881.07,91.04
721761.83,92.17,79.48,712887.98,91.04
721711.83,92.17,79.48,712837.98,91.04
721711.83,92.17,79.48,712837.98,91.04
721279.3,92.24,79.54,712045.08,91.05
720900.77,92.24,79.55,711641.31,91.06
720513.93,92.29,79.6,711113.99,91.08
720115.28,92.31,79.61,710696.29,91.1
720232.82,92.36,79.67,711043.65,91.18
720010.87,92.39,79.69,710650.78,91.19
720010.87,92.39,79.69,710650.78,91.19
719485.79,92.42,79.72,710090.95,91.21
719115.18,92.42,79.73,709685.8,91.21
719115.18,92.42,79.73,709685.8,91.21
718805.72,92.44,79.75,709300.9,91.22
718306.2,92.44,79.75,708769.15,91.22
718306.2,92.44,79.75,708769.15,91.22
718306.2,92.44,79.75,708769.15,91.22
717927.68,92.45,79.76,708362.19,91.22
717927.68,92.45,79.76,708362.19,91.22
717500.37,92.49,79.8,707715.93,91.23
717202.37,92.49,79.8,707462.35,91.24
717202.37,92.49,79.8,707462.35,91.24
717202.37,92.49,79.8,707462.35,91.24
717202.37,92.49,79.8,707394.41,91.23
716884.81,92.52,79.83,706984.79,91.25
716884.81,92.52,79.83,706984.79,91.25
716884.81,92.52,79.83,706984.79,91.25
716320.07,92.57,79.88,706364.57,91.28
715838.51,92.58,79.89,706135.51,91.33
715411.2,92.63,79.93,705744.55,91.38
715411.2,92.63,79.93,705744.55,91.38
714976.11,92.69,80.0,705159.71,91.42
714976.11,92.69,80.0,705109.17,91.41
714458.69,92.72,80.03,704533.82,91.43
714458.69,92.72,80.03,704533.82,91.43
714144.88,92.74,80.04,704153.07,91.44
713427.33,92.76,80.07,703360.88,91.45
712914.21,92.79,80.1,702804.88,91.48
712914.21,92.79,80.1,702804.88,91.48
712914.21,92.79,80.1,702804.88,91.48
712914.21,92.79,80.1,702804.88,91.48
712535.68,92.8,80.11,702686.98,91.52
712306.32,92.81,80.12,702397.14,91.52
712306.32,92.81,80.12,702397.14,91.52
712306.32,92.81,80.12,702397.14,91.52
712098.03,92.82,80.13,702373.18,91.55
711590.21,92.83,80.14,701712.85,91.55
711188.96,92.85,80.16,701296.51,91.56
711016.2,92.86,80.17,701006.14,91.56
711016.2,92.86,80.17,701006.14,91.56
710526.6,92.9,80.21,700693.26,91.61
710142.89,92.91,80.21,700373.02,91.63
710142.89,92.91,80.21,700373.02,91.63
709764.37,92.91,80.22,699880.01,91.62
709456.73,92.92,80.23,699572.37,91.62
709212.87,92.98,80.29,699380.94,91.7
708731.28,92.99,80.3,698919.89,91.7
708501.4,93.0,80.31,698659.86,91.71
708000.15,93.01,80.32,698129.6,91.71
708000.15,93.01,80.32,698129.6,91.71
707803.37,93.11,80.42,697516.88,91.75
707803.37,93.11,80.42,697516.88,91.75
707190.84,93.13,80.43,696918.86,91.77
707190.84,93.13,80.43,696918.86,91.77
707190.84,93.13,80.43,696918.86,91.77
706709.28,93.14,80.45,696358.64,91.78
706709.28,93.14,80.45,696358.64,91.78
706709.28,93.14,80.45,696358.64,91.78
706342.48,93.15,80.46,696056.98,91.79
706342.48,93.15,80.46,696056.98,91.79
706087.88,93.16,80.46,695814.16,91.8
706087.88,93.16,80.46,695814.16,91.8
706087.88,93.16,80.46,695814.16,91.8
705707.63,93.16,80.47,695412.82,91.8
705321.84,93.24,80.54,694748.45,91.84
705321.84,93.24,80.54,694748.45,91.84
705321.84,93.24,80.54,694748.45,91.84
705321.84,93.24,80.54,694748.45,91.84
705178.59,93.32,80.62,694164.69,91.86
705178.59,93.32,80.62,694164.69,91.86
704751.28,93.36,80.67,693518.43,91.87
704751.28,93.36,80.67,693518.43,91.87
704604.86,93.37,80.68,693312.67,91.87
704604.86,93.37,80.68,693312.67,91.87
704604.86,93.37,80.68,693316.93,91.87
704610.92,93.37,80.68,693302.41,91.87
704610.92,93.37,80.68,693302.41,91.87
704301.46,93.39,80.7,692932.06,91.88
704301.46,93.39,80.7,692932.06,91.88
704071.57,93.4,80.7,692674.02,91.88
704071.57,93.4,80.7,692674.02,91.88
704071.57,93.4,80.7,692674.02,91.88
703678.72,93.4,80.71,692252.66,91.89
703678.72,93.4,80.71,692252.66,91.89
703300.2,93.41,80.72,691874.21,91.89
702821.1,93.45,80.76,691469.2,91.94
702203.79,93.49,80.8,690924.6,91.99
702158.31,93.58,80.89,691880.55,92.22
701630.76,93.62,80.92,691298.84,92.24
701630.76,93.62,80.92,691298.84,92.24
701630.76,93.62,80.92,691298.84,92.24
701252.23,93.62,80.93,691039.39,92.26
701252.23,93.62,80.93,691039.39,92.26
700873.71,93.63,80.94,690941.13,92.31
700505.19,93.64,80.95,690549.68,92.31
700505.19,93.64,80.95,690549.68,92.31
700505.19,93.64,80.95,690549.68,92.31
700505.19,93.64,80.95,690549.68,92.31
700023.62,93.66,80.97,690120.11,92.33
700023.62,93.66,80.97,690120.11,92.33
699749.57,93.68,80.99,690098.11,92.39
699749.57,93.68,80.99,690098.11,92.39
699149.22,93.7,81.01,689419.61,92.4
699103.73,93.8,81.1,689346.24,92.49
699103.73,93.8,81.1,689346.24,92.49
699103.73,93.8,81.1,689346.24,92.49
699103.73,93.8,81.1,689324.98,92.48
698725.2,93.8,81.11,688928.46,92.49
698022.08,93.84,81.14,688144.35,92.51
698022.08,93.84,81.14,688279.66,92.53
698022.08,93.84,81.14,688279.66,92.53
697520.97,93.87,81.18,687666.98,92.55
697188.42,93.89,81.2,687312.45,92.56
697188.42,93.89,81.2,687312.45,92.56
697188.42,93.89,81.2,687312.45,92.56
696809.89,93.9,81.2,686817.1,92.55
696809.89,93.9,81.2,686784.03,92.54
696809.89,93.9,81.2,686784.03,92.54
696334.61,93.93,81.24,686453.58,92.6
696334.61,93.93,81.24,686425.33,92.6
695668.87,93.97,81.28,685632.43,92.62
695361.33,93.99,81.3,685222.52,92.62
695166.0,93.99,81.3,685089.26,92.63
695166.0,93.99,81.3,685089.26,92.63
695166.0,93.99,81.3,685089.26,92.63
695166.0,93.99,81.3,685089.26,92.63
694856.54,94.01,81.32,685006.2,92.68
694856.54,94.01,81.32,685006.2,92.68
695083.05,94.14,81.45,684600.98,92.72
694704.3,94.15,81.46,684291.03,92.74
694704.3,94.15,81.46,684291.03,92.74
694325.78,94.16,81.47,683852.71,92.74
694325.78,94.16,81.47,683852.71,92.74
694325.78,94.16,81.47,683852.71,92.74
694325.78,94.16,81.47,683852.71,92.74
694325.78,94.16,81.47,683852.71,92.74
693947.25,94.17,81.48,683325.3,92.73
693947.25,94.17,81.48,683325.3,92.73
693947.25,94.17,81.48,683325.3,92.73
693947.25,94.17,81.48,683325.3,92.73
693947.25,94.17,81.48,683325.3,92.73
693947.25,94.17,81.48,683325.3,92.73
693532.89,94.22,81.52,682805.38,92.76
693532.89,94.22,81.52,682824.71,92.76
693532.89,94.22,81.52,682824.71,92.76
693573.22,94.33,81.63,682828.4,92.86
693284.48,94.35,81.65,682422.38,92.87
692817.21,94.39,81.69,681839.64,92.89
692819.78,94.39,81.69,681847.1,92.89
692819.78,94.39,81.69,681847.1,92.89
692302.37,94.42,81.73,681204.03,92.91
692302.37,94.42,81.73,681204.03,92.91
692068.11,94.52,81.83,681780.25,93.11
692068.11,94.52,81.83,681780.25,93.11
692068.11,94.52,81.83,681780.25,93.11
692068.11,94.52,81.83,681780.25,93.11
691668.9,94.57,81.88,682869.88,93.36
691668.9,94.57,81.88,682869.88,93.36
691050.24,94.59,81.9,682265.96,93.39
691081.8,94.7,82.0,681637.89,93.4
690387.54,94.73,82.04,680845.0,93.42
689888.47,94.77,82.08,680206.67,93.44
690584.42,94.99,82.3,679413.77,93.46
690584.42,94.99,82.3,679413.77,93.46
689900.29,95.03,82.34,678620.87,93.48
689521.77,95.04,82.35,678308.61,93.5
689521.77,95.04,82.35,678308.61,93.5
689521.77,95.04,82.35,678308.61,93.5
689521.77,95.04,82.35,678308.61,93.5
689521.77,95.04,82.35,678308.61,93.5
689521.77,95.04,82.35,678308.61,93.5
689521.77,95.04,82.35,678308.61,93.5
689313.77,95.04,82.35,678137.48,93.5
689313.77,95.04,82.35,678137.48,93.5
689313.77,95.04,82.35,678137.48,93.5
689313.77,95.04,82.35,678137.48,93.5
689071.92,95.05,82.36,677947.31,93.52
689071.92,95.05,82.36,677947.31,93.52
689071.92,95.05,82.36,677947.31,93.52
688696.95,95.06,82.37,677532.23,93.52
688696.95,95.06,82.37,677532.23,93.52
688696.95,95.06,82.37,677532.23,93.52
688696.95,95.06,82.37,677532.23,93.52
688696.95,95.06,82.37,677584.53,93.53
688696.95,95.06,82.37,677584.53,93.53
688696.95,95.06,82.37,677850.41,93.56
688696.95,95.06,82.37,677850.41,93.56
688696.95,95.06,82.37,677850.41,93.56
688414.13,95.08,82.39,677491.77,93.57
688035.61,95.09,82.4,677249.86,93.6
688035.61,95.09,82.4,677249.86,93.6
688095.49,95.1,82.41,677505.99,93.64
688095.49,95.1,82.41,677505.99,93.64
688095.49,95.1,82.41,677505.99,93.64
688095.49,95.1,82.41,677505.99,93.64
688095.49,95.1,82.41,677505.99,93.64
688095.49,95.1,82.41,677505.99,93.64
688095.49,95.1,82.41,677505.99,93.64
688095.49,95.1,82.41,677505.99,93.64
688095.49,95.1,82.41,677509.42,93.64
687694.71,95.11,82.42,677086.52,93.64
687694.71,95.11,82.42,677086.52,93.64
687694.71,95.11,82.42,677086.52,93.64
687287.4,95.14,82.44,676889.63,93.7
687287.4,95.14,82.44,676889.63,93.7
687287.4,95.14,82.44,676889.63,93.7
687287.4,95.14,82.44,676889.63,93.7
687287.4,95.14,82.44,676889.63,93.7
687287.4,95.14,82.44,676889.63,93.7
687287.4,95.14,82.44,676889.63,93.7
686988.16,95.16,82.46,676684.72,93.73
686988.16,95.16,82.46,676684.72,93.73
686669.37,95.18,82.48,676470.16,93.76
686669.37,95.18,82.48,676470.16,93.76
686669.37,95.18,82.48,676470.16,93.76
686669.37,95.18,82.48,676470.16,93.76
686669.37,95.18,82.48,676470.16,93.76
686290.85,95.18,82.49,676070.71,93.77
686290.85,95.18,82.49,676045.13,93.76
686290.85,95.18,82.49,676045.13,93.76
686290.85,95.18,82.49,676045.13,93.76
686290.85,95.18,82.49,676045.13,93.76
686290.85,95.18,82.49,676045.13,93.76
685906.72,95.2,82.51,675520.0,93.76
685906.72,95.2,82.51,675520.0,93.76
685906.72,95.2,82.51,675520.0,93.76
685680.3,95.23,82.54,675122.18,93.77
685680.3,95.23,82.54,675122.18,93.77
685680.3,95.23,82.54,675122.18,93.77
685450.42,95.25,82.55,674982.48,93.79
685071.89,95.25,82.56,674802.55,93.83
685071.89,95.25,82.56,674802.55,93.83
685071.89,95.25,82.56,674802.55,93.83
685071.89,95.25,82.56,674782.79,93.82
685071.89,95.25,82.56,674782.79,93.82
684693.37,95.26,82.57,674471.54,93.84
684693.37,95.26,82.57,674471.54,93.84
684693.37,95.26,82.57,674471.54,93.84
684693.37,95.26,82.57,674471.54,93.84
684316.57,95.27,82.58,674143.38,93.86
683887.24,95.3,82.61,673565.44,93.86
683887.24,95.3,82.61,673565.44,93.86
683597.21,95.3,82.61,673259.91,93.86
683597.21,95.3,82.61,673259.91,93.86
683597.21,95.3,82.61,673259.91,93.86
683373.79,95.3,82.61,673210.65,93.88
683463.78,95.31,82.62,673381.07,93.91
683463.78,95.31,82.62,673381.07,93.91
683241.68,95.31,82.62,673193.23,93.91
683047.8,95.33,82.64,672754.03,93.89
682669.27,95.34,82.65,672574.04,93.93
682669.27,95.34,82.65,672574.04,93.93
682669.27,95.34,82.65,672574.04,93.93
682669.27,95.34,82.65,672574.04,93.93
682669.27,95.34,82.65,672574.04,93.93
682669.27,95.34,82.65,672574.04,93.93
682669.27,95.34,82.65,672574.04,93.93
682467.43,95.34,82.65,672403.07,93.94
682088.91,95.35,82.66,671998.04,93.94
682088.91,95.35,82.66,671998.04,93.94
682088.91,95.35,82.66,671998.04,93.94
682088.91,95.35,82.66,672020.38,93.94
682088.91,95.35,82.66,672020.38,93.94
681559.65,95.36,82.66,671456.93,93.94
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671134.67,93.98
681118.4,95.37,82.68,671162.48,93.98
681118.4,95.37,82.68,671162.48,93.98
681118.4,95.37,82.68,671162.48,93.98
681118.4,95.37,82.68,671162.48,93.98
680622.31,95.38,82.69,670681.26,93.98
680622.31,95.38,82.69,670681.26,93.98
680622.31,95.38,82.69,670681.26,93.98
680622.31,95.38,82.69,670715.53,93.99
680414.31,95.38,82.69,670504.54,93.99
680414.31,95.38,82.69,670504.54,93.99
680414.31,95.38,82.69,670504.54,93.99
680414.31,95.38,82.69,670504.54,93.99
680414.31,95.38,82.69,670504.54,93.99
680170.47,95.39,82.7,670232.66,93.99
680170.47,95.39,82.7,670232.66,93.99
680170.47,95.39,82.7,670232.66,93.99
680170.47,95.39,82.7,670211.44,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670190.54,93.99
680170.47,95.39,82.7,670104.5,93.98
680170.47,95.39,82.7,670104.5,93.98
679793.67,95.4,82.71,669825.98,94.0
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679508.35,95.42,82.73,669436.57,94.01
679121.19,95.43,82.74,669129.16,94.03
679121.19,95.43,82.74,669129.16,94.03
679121.19,95.43,82.74,669129.16,94.03
679121.19,95.43,82.74,669129.16,94.03
679121.19,95.43,82.74,669129.16,94.03
679121.19,95.43,82.74,669129.16,94.03
679121.19,95.43,82.74,669129.16,94.03
679121.19,95.43,82.74,669129.16,94.03
679121.19,95.43,82.74,669129.16,94.03
679121.19,95.43,82.74,669129.16,94.03
679131.15,95.43,82.74,669344.02,94.06
679131.15,95.43,82.74,669344.02,94.06
679131.15,95.43,82.74,669344.02,94.06
679131.15,95.43,82.74,669344.02,94.06
678817.33,95.45,82.76,669088.59,94.08
678817.33,95.45,82.76,669088.59,94.08
678817.33,95.45,82.76,669088.59,94.08
678817.33,95.45,82.76,669088.59,94.08
678817.33,95.45,82.76,669088.59,94.08
678438.81,95.46,82.77,668710.07,94.09
678438.81,95.46,82.77,668710.07,94.09
678438.81,95.46,82.77,668710.07,94.09
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
678302.12,95.47,82.78,668609.66,94.1
677762.04,95.47,82.78,668046.21,94.1
677762.04,95.47,82.78,668046.21,94.1
677762.04,95.47,82.78,668046.21,94.1
677762.04,95.47,82.78,668046.21,94.1
677993.3,95.5,82.81,668179.46,94.12
677993.3,95.5,82.81,668179.46,94.12
677869.64,95.52,82.83,667976.02,94.12
677664.47,95.53,82.84,667599.19,94.11
677664.47,95.53,82.84,667599.19,94.11
677185.09,95.55,82.86,667282.27,94.15
677185.09,95.55,82.86,667282.27,94.15
677185.09,95.55,82.86,667282.27,94.15
677185.09,95.55,82.86,667282.27,94.15
677185.09,95.55,82.86,667282.27,94.15
677185.09,95.55,82.86,667282.27,94.15
676771.04,95.57,82.88,666908.48,94.17
676529.03,95.57,82.88,666650.51,94.17
676529.03,95.57,82.88,666650.51,94.17
676529.03,95.57,82.88,666650.51,94.17
676529.03,95.57,82.88,666650.51,94.17
676529.03,95.57,82.88,666650.51,94.17
676529.03,95.57,82.88,666650.51,94.17
676529.03,95.57,82.88,666650.51,94.17
676150.51,95.58,82.89,666253.99,94.18
676150.51,95.58,82.89,666253.99,94.18
676150.51,95.58,82.89,666253.99,94.18
675771.98,95.59,82.9,665803.47,94.18
675771.98,95.59,82.9,665803.47,94.18
675771.98,95.59,82.9,665803.47,94.18
675771.98,95.59,82.9,665803.47,94.18
675771.98,95.59,82.9,665803.47,94.18
675393.46,95.6,82.91,665423.5,94.19
675046.66,95.61,82.92,665119.17,94.2
675046.66,95.61,82.92,665119.17,94.2
675046.66,95.61,82.92,665119.17,94.2
675046.66,95.61,82.92,665119.17,94.2
675046.66,95.61,82.92,665119.17,94.2
675046.66,95.61,82.92,665119.17,94.2
675046.66,95.61,82.92,665119.17,94.2
675046.66,95.61,82.92,665119.17,94.2
674707.38,95.61,82.92,664817.76,94.21
674707.38,95.61,82.92,664817.76,94.21
674707.38,95.61,82.92,664817.76,94.21
674707.38,95.61,82.92,664817.76,94.21
674707.38,95.61,82.92,664817.76,94.21
674707.38,95.61,82.92,664817.76,94.21
674336.28,95.62,82.93,664492.06,94.23
673835.03,95.64,82.95,663976.29,94.24
673835.03,95.64,82.95,663976.29,94.24
673835.03,95.64,82.95,663976.29,94.24
673353.47,95.66,82.97,663413.92,94.25
673353.47,95.66,82.97,663357.78,94.24
673194.7,95.66,82.97,663200.18,94.24
673194.7,95.66,82.97,663200.18,94.24
673194.7,95.66,82.97,663221.4,94.24
673194.7,95.66,82.97,663221.4,94.24
673194.7,95.66,82.97,663221.4,94.24
673194.7,95.66,82.97,663221.4,94.24
673085.94,95.66,82.97,663112.63,94.24
672825.91,95.69,82.99,662979.85,94.29
672825.91,95.69,82.99,662979.85,94.29
672825.91,95.69,82.99,663000.02,94.29
672825.91,95.69,82.99,663000.02,94.29
672447.39,95.7,83.0,662679.43,94.31
672167.82,95.71,83.01,662488.69,94.33
672167.82,95.71,83.01,662488.69,94.33
672167.82,95.71,83.01,662488.69,94.33
671965.98,95.71,83.02,662323.08,94.34
671965.98,95.71,83.02,662323.08,94.34
671965.98,95.71,83.02,662323.08,94.34
671965.98,95.71,83.02,662420.71,94.35
671965.98,95.71,83.02,662420.71,94.35
671757.98,95.71,83.02,662262.83,94.36
671757.98,95.71,83.02,662383.68,94.38
671757.98,95.71,83.02,662383.68,94.38
671757.98,95.71,83.02,662383.68,94.38
671757.98,95.71,83.02,662383.68,94.38
671757.98,95.71,83.02,662383.68,94.38
671379.46,95.72,83.03,662120.87,94.4
671140.04,95.73,83.04,661853.47,94.41
671140.04,95.73,83.04,661853.47,94.41
671140.04,95.73,83.04,661853.47,94.41
671140.04,95.73,83.04,661853.47,94.41
671140.04,95.73,83.04,661853.47,94.41
671140.04,95.73,83.04,661853.47,94.41
671140.04,95.73,83.04,661866.05,94.41
670817.43,95.75,83.06,661615.14,94.44
670817.43,95.75,83.06,661615.14,94.44
670817.43,95.75,83.06,661615.14,94.44
670525.42,95.75,83.06,661291.4,94.43
670525.42,95.75,83.06,661291.4,94.43
670525.42,95.75,83.06,661291.4,94.43
670525.42,95.75,83.06,661291.4,94.43
670525.42,95.75,83.06,661291.4,94.43
670525.42,95.75,83.06,661291.4,94.43
670146.9,95.76,83.07,661002.03,94.45
670146.9,95.76,83.07,661002.03,94.45
670146.9,95.76,83.07,661002.03,94.45
669824.28,95.78,83.09,660830.35,94.49
669824.28,95.78,83.09,660830.35,94.49
669824.28,95.78,83.09,660830.35,94.49
669627.11,95.78,83.09,660616.83,94.49
669405.01,95.78,83.09,660396.93,94.49
669405.01,95.78,83.09,660396.93,94.49
669405.01,95.78,83.09,660396.93,94.49
669405.01,95.78,83.09,660396.93,94.49
669405.01,95.78,83.09,660396.93,94.49
669405.01,95.78,83.09,660396.93,94.49
668955.1,95.79,83.1,659989.8,94.51
668955.1,95.79,83.1,659989.8,94.51
669052.92,95.81,83.12,660354.05,94.56
669052.92,95.81,83.12,660354.05,94.56
669052.92,95.81,83.12,660354.05,94.56
669052.92,95.81,83.12,660354.05,94.56
669052.92,95.81,83.12,660354.05,94.56
668551.67,95.82,83.13,659681.59,94.55
668551.67,95.82,83.13,659681.59,94.55
668551.67,95.82,83.13,659681.59,94.55
668321.79,95.84,83.14,659376.48,94.55
668321.79,95.84,83.14,659376.48,94.55
668321.79,95.84,83.14,659395.41,94.56
668321.79,95.84,83.14,659395.41,94.56
668321.79,95.84,83.14,659395.41,94.56
668321.79,95.84,83.14,659395.41,94.56
668321.79,95.84,83.14,659395.41,94.56
668321.79,95.84,83.14,659395.41,94.56
667878.35,95.85,83.16,658929.82,94.57
667555.74,95.87,83.18,658735.21,94.61
667078.82,95.88,83.19,658218.48,94.61
667078.82,95.88,83.19,658218.48,94.61
667078.82,95.88,83.19,658218.48,94.61
667078.82,95.88,83.19,658218.48,94.61
666881.53,95.89,83.2,657927.67,94.61
666699.25,95.91,83.22,657861.42,94.64
666699.25,95.91,83.22,657861.42,94.64
666699.25,95.91,83.22,657861.42,94.64
666699.25,95.91,83.22,657861.42,94.64
666201.11,95.93,83.24,657477.11,94.67
665699.86,95.95,83.26,656926.64,94.68
665699.86,95.95,83.26,656880.84,94.68
665699.86,95.95,83.26,656941.72,94.69
665699.86,95.95,83.26,656941.72,94.69
665699.86,95.95,83.26,656941.72,94.69
665699.86,95.95,83.26,656941.72,94.69
665321.34,95.96,83.27,656591.25,94.7
665321.34,95.96,83.27,656591.25,94.7
665321.34,95.96,83.27,656591.25,94.7
665026.37,95.96,83.27,656249.68,94.69
665026.37,95.96,83.27,656249.68,94.69
665026.37,95.96,83.27,656249.68,94.69
664796.48,95.97,83.28,655997.15,94.7
664588.48,95.97,83.28,655794.33,94.7
664588.48,95.97,83.28,655794.33,94.7
664588.48,95.97,83.28,655823.33,94.71
664588.48,95.97,83.28,655822.34,94.71
664588.48,95.97,83.28,655822.34,94.71
664588.48,95.97,83.28,655822.34,94.71
664588.48,95.97,83.28,655822.34,94.71
664588.48,95.97,83.28,655822.34,94.71
664366.64,95.97,83.28,655633.55,94.71
664366.64,95.97,83.28,655633.55,94.71
664080.7,95.98,83.28,655367.8,94.72
664080.7,95.98,83.28,655367.8,94.72
663702.18,95.99,83.29,654962.13,94.72
663702.18,95.99,83.29,654962.13,94.72
663702.18,95.99,83.29,654962.13,94.72
663702.18,95.99,83.29,654962.13,94.72
663702.18,95.99,83.29,654962.13,94.72
663702.18,95.99,83.29,654962.13,94.72
663702.18,95.99,83.29,654962.13,94.72
663702.18,95.99,83.29,654962.13,94.72
663702.18,95.99,83.29,654962.13,94.72
663702.18,95.99,83.29,654801.74,94.7
663702.18,95.99,83.29,654801.74,94.7
663702.18,95.99,83.29,654801.74,94.7
663702.18,95.99,83.29,654801.74,94.7
663702.18,95.99,83.29,654801.74,94.7
663323.66,96.0,83.31,654402.12,94.71
663323.66,96.0,83.31,654402.12,94.71
662945.13,96.01,83.32,653983.21,94.71
662945.13,96.01,83.32,653983.21,94.71
662762.85,96.03,83.33,653697.64,94.71
662762.85,96.03,83.33,653629.98,94.7
662762.85,96.03,83.33,653629.98,94.7
662762.85,96.03,83.33,653629.98,94.7
662762.85,96.03,83.33,653629.98,94.7
662687.7,96.03,83.34,653941.01,94.77
662377.91,96.04,83.34,653648.42,94.77
662377.91,96.04,83.34,653648.42,94.77
661876.66,96.05,83.36,653141.52,94.79
661876.66,96.05,83.36,653141.52,94.79
661876.66,96.05,83.36,653141.52,94.79
661876.66,96.05,83.36,653141.52,94.79
661876.66,96.05,83.36,653141.52,94.79
661498.13,96.06,83.37,652744.88,94.79
661498.13,96.06,83.37,652744.88,94.79
661119.61,96.07,83.38,652344.76,94.8
660941.02,96.09,83.4,652076.53,94.8
660941.02,96.09,83.4,652076.53,94.8
660941.02,96.09,83.4,652076.53,94.8
660649.01,96.1,83.4,651755.48,94.8
660649.01,96.1,83.4,651755.48,94.8
660649.01,96.1,83.4,651755.48,94.8
660649.01,96.1,83.4,651755.48,94.8
660649.01,96.1,83.4,651755.48,94.8
660295.21,96.11,83.42,651386.21,94.81
659916.68,96.12,83.43,651008.43,94.82
659708.68,96.12,83.43,650838.55,94.83
659708.68,96.12,83.43,650838.55,94.83
659708.68,96.12,83.43,650838.55,94.83
659708.68,96.12,83.43,650838.55,94.83
659408.96,96.14,83.45,650472.45,94.84
659053.19,96.16,83.47,650156.27,94.86
659053.19,96.16,83.47,650156.27,94.86
658551.94,96.18,83.48,649566.14,94.86
658551.94,96.18,83.48,649566.14,94.86
