ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,5153660,6212,6041660
1213,6212,5154660,6212,6042660
1213,6212,5155130,6212,6043130
1213,6212,5156130,6212,6044130
1213,6212,5157130,6212,6045130
1213,6212,5159130,6212,6047130
1213,6212,5160130,6212,6048130
1213,6212,5160130,6212,6048130
1213,6212,5160940,6212,6048940
1213,6212,5161750,6212,6049750
1213,6212,5162750,6212,6050750
1213,6212,5163750,6212,6051750
1213,6212,5164750,6212,6052750
1213,6212,5165750,6212,6053750
1213,6212,5166400,6212,6054400
1213,6212,5167210,6212,6055210
1213,6212,5167680,6212,6055680
1213,6212,5167680,6212,6055680
1213,6212,5168490,6212,6056490
1213,6212,5169490,6212,6057490
1213,6212,5170490,6212,6058490
1213,6212,5171140,6212,6059140
1213,6212,5171950,6212,6059950
1213,6212,5172420,6212,6060420
1213,6212,5172420,6212,6060420
1213,6212,5173230,6212,6061230
1213,6212,5173230,6212,6061230
1213,6212,5174230,6212,6062230
1213,6212,5175230,6212,6063230
1213,6212,5175700,6212,6063700
1213,6212,5176700,6212,6064700
1213,6212,5177020,6212,6065020
1213,6212,5178020,6212,6066020
1213,6212,5179020,6212,6067020
1213,6212,5180020,6212,6068020
1213,6212,5181020,6212,6069020
1213,6212,5181830,6212,6069830
1213,6212,5182640,6212,6070640
1213,6212,5186640,6212,6074640
1213,6212,5187110,6212,6075110
1213,6212,5187340,6212,6075340
1213,6212,5188150,6212,6076150
1213,6212,5189150,6212,6077150
1213,6212,5190150,6212,6078150
1213,6212,5190150,6212,6078150
1213,6212,5190150,6212,6078150
1213,6212,5190150,6212,6078150
1213,6212,5191150,6212,6079150
1213,6212,5192150,6212,6080150
1213,6212,5193150,6212,6081150
1213,6212,5194150,6212,6082150
1213,6212,5194620,6212,6082620
1213,6212,5195620,6212,6083620
1213,6212,5196620,6212,6084620
1213,6212,5197090,6212,6085090
1213,6212,5198090,6212,6086090
1213,6212,5199090,6212,6087090
1213,6212,5200090,6212,6088090
1213,6212,5200090,6212,6088090
1213,6212,5200740,6212,6088740
1213,6212,5201740,6212,6089740
1213,6212,5202740,6212,6090740
1213,6212,5202900,6212,6090900
1213,6212,5203900,6212,6091900
1213,6212,5204900,6212,6092900
1213,6212,5205370,6212,6093370
1213,6212,5206370,6212,6094370
1213,6212,5206960,6212,6094960
1213,6212,5207960,6212,6095960
1213,6212,5207960,6212,6095960
1213,6212,5208960,6212,6096960
1213,6212,5208960,6212,6096960
1213,6212,5209610,6212,6097610
1213,6212,5210610,6212,6098610
1213,6212,5211420,6212,6099420
1213,6212,5211890,6212,6099890
1213,6212,5212890,6212,6100890
1213,6212,5212890,6212,6108890
1213,6212,5212890,6212,6108890
1213,6212,5213360,6212,6109360
1213,6212,5214360,6212,6110360
1213,6212,5215360,6212,6111360
1213,6212,5215360,6212,6111360
1213,6212,5215830,6212,6111830
1213,6212,5216300,6212,6112300
1213,6212,5216950,6212,6112950
1213,6212,5216950,6212,6112950
1213,6212,5217760,6212,6113760
1213,6212,5218220,6212,6114220
1213,6212,5218220,6212,6114220
1213,6212,5218220,6212,6114220
1213,6212,5218220,6212,6114220
1213,6212,5218690,6212,6114690
1213,6212,5219690,6212,6115690
1213,6212,5220500,6212,6116500
1213,6212,5220500,6212,6124500
1213,6212,5221500,6212,6125500
1213,6212,5222500,6212,6126500
1213,6212,5222970,6212,6126970
1213,6212,5223970,6212,6127970
1213,6212,5224970,6212,6128970
1213,6212,5225780,6212,6129780
1213,6212,5226780,6212,6130780
1213,6212,5227780,6212,6131780
1213,6212,5228780,6212,6132780
1213,6212,5229780,6212,6133780
1213,6212,5230590,6212,6134590
1213,6212,5231590,6212,6135590
1213,6212,5232590,6212,6136590
1213,6212,5233590,6212,6137590
1213,6212,5234590,6212,6138590
1213,6212,5235400,6212,6139400
1213,6212,5235400,6212,6147400
1213,6212,5236400,6212,6148400
1213,6212,5240400,6212,6152400
1213,6212,5240630,6212,6152630
1213,6212,5241100,6212,6153100
1213,6212,5241570,6212,6153570
1213,6212,5241790,6212,6153790
1213,6212,5242260,6212,6154260
1213,6212,5243260,6212,6155260
1213,6212,5243910,6212,6155910
1213,6212,5244380,6212,6156380
1213,6212,5245380,6212,6157380
1213,6212,5247380,6212,6159380
1213,6212,5248190,6212,6160190
1213,6212,5249190,6212,6161190
1213,6212,5249190,6212,6161190
1213,6212,5250190,6212,6162190
1213,6212,5250660,6212,6162660
1213,6212,5251660,6212,6163660
1213,6212,5251980,6212,6163980
1213,6212,5252980,6212,6164980
1213,6212,5254980,6212,6166980
1213,6212,5255980,6212,6167980
1213,6212,5256790,6212,6168790
1213,6212,5257600,6212,6169600
1213,6212,5258410,6212,6170410
1213,6212,5258880,6212,6170880
1213,6212,5259880,6212,6171880
1213,6212,5260880,6212,6172880
1213,6212,5261880,6212,6173880
1213,6212,5261880,6212,6173880
1213,6212,5262880,6212,6174880
1213,6212,5263350,6212,6175350
1213,6212,5263670,6212,6175670
1213,6212,5264320,6212,6176320
1213,6212,5265320,6212,6177320
1213,6212,5266320,6212,6178320
1213,6212,5267320,6212,6179320
1213,6212,5267320,6212,6183320
1213,6212,5268320,6212,6184320
1213,6212,5269320,6212,6185320
1213,6212,5270320,6212,6186320
1213,6212,5270320,6212,6186320
1213,6212,5271320,6212,6187320
1213,6212,5272320,6212,6188320
1213,6212,5273130,6212,6189130
1213,6212,5273940,6212,6189940
1213,6212,5274940,6212,6190940
1213,6212,5274940,6212,6190940
1213,6212,5275940,6212,6191940
1213,6212,5276940,6212,6192940
1213,6212,5276940,6212,6192940
1213,6212,5277160,6212,6193160
1213,6212,5278160,6212,6194160
1213,6212,5279160,6212,6195160
1213,6212,5279480,6212,6195480
1213,6212,5279710,6212,6195710
1213,6212,5281710,6212,6197710
1213,6212,5282710,6212,6198710
1213,6212,5283710,6212,6199710
1213,6212,5284360,6212,6200360
1213,6212,5284360,6212,6200360
1213,6212,5284360,6212,6200360
1213,6212,5284830,6212,6200830
1213,6212,5284830,6212,6200830
1213,6212,5285830,6212,6201830
1213,6212,5286830,6212,6202830
1213,6212,5287830,6212,6203830
1213,6212,5288640,6212,6204640
1213,6212,5289450,6212,6205450
1213,6212,5289450,6212,6205450
1213,6212,5290260,6212,6206260
1213,6212,5291070,6212,6207070
1213,6212,5291300,6212,6207300
1213,6212,5292110,6212,6208110
1213,6212,5293110,6212,6209110
1213,6212,5294110,6212,6210110
1213,6212,5295110,6212,6211110
1213,6212,5296110,6212,6212110
1213,6212,5296110,6212,6212110
1213,6212,5296580,6212,6212580
1213,6212,5297390,6212,6213390
1213,6212,5297620,6212,6213620
1213,6212,5298430,6212,6214430
1213,6212,5299240,6212,6215240
1213,6212,5300240,6212,6216240
1213,6212,5301050,6212,6217050
1213,6212,5301050,6212,6217050
1213,6212,5301520,6212,6217520
1213,6212,5302520,6212,6218520
1213,6212,5303520,6212,6219520
1213,6212,5303520,6212,6219520
1213,6212,5304520,6212,6220520
1213,6212,5305520,6212,6221520
1213,6212,5305960,6212,6221960
1213,6212,5305960,6212,6221960
1213,6212,5306960,6212,6222960
1213,6212,5306960,6212,6230960
1213,6212,5307330,6212,6231330
1213,6212,5307330,6212,6231330
1213,6212,5307330,6212,6231330
1213,6212,5307330,6212,6231330
1213,6212,5307330,6212,6231330
1213,6212,5308330,6212,6232330
1213,6212,5309330,6212,6233330
1213,6212,5310330,6212,6234330
1213,6212,5310330,6212,6242330
1213,6212,5310330,6212,6242330
1213,6212,5311330,6212,6243330
1213,6212,5312330,6212,6244330
1213,6212,5313330,6212,6245330
1213,6212,5314330,6212,6246330
1213,6212,5315330,6212,6247330
1213,6212,5316330,6212,6248330
1213,6212,5316650,6212,6248650
1213,6212,5316970,6212,6248970
1213,6212,5317340,6212,6249340
1213,6212,5318340,6212,6250340
1213,6212,5318340,6212,6250340
1213,6212,5319340,6212,6251340
1213,6212,5320340,6212,6252340
1213,6212,5320660,6212,6252660
1213,6212,5321660,6212,6253660
1213,6212,5321660,6212,6253660
1213,6212,5322660,6212,6254660
1213,6212,5323660,6212,6255660
1213,6212,5324660,6212,6256660
1213,6212,5324660,6212,6256660
1213,6212,5325470,6212,6257470
1213,6212,5326280,6212,6258280
1213,6212,5327280,6212,6259280
1213,6212,5328280,6212,6260280
1213,6212,5328930,6212,6260930
1213,6212,5328930,6212,6268930
1213,6212,5329930,6212,6269930
1213,6212,5330930,6212,6270930
1213,6212,5331740,6212,6271740
1213,6212,5332550,6212,6272550
1213,6212,5332870,6212,6272870
1213,6212,5333870,6212,6273870
1213,6212,5333870,6212,6273870
1213,6212,5334340,6212,6274340
1213,6212,5335340,6212,6275340
1213,6212,5336340,6212,6276340
1213,6212,5337340,6212,6277340
1213,6212,5338340,6212,6278340
1213,6212,5339150,6212,6279150
1213,6212,5339150,6212,6279150
1213,6212,5339800,6212,6279800
1213,6212,5340800,6212,6280800
1213,6212,5340800,6212,6280800
1213,6212,5341610,6212,6281610
1213,6212,5342610,6212,6282610
1213,6212,5342610,6212,6282610
1213,6212,5343610,6212,6283610
1213,6212,5344080,6212,6284080
1213,6212,5345080,6212,6285080
1213,6212,5347080,6212,6287080
1213,6212,5348080,6212,6288080
1213,6212,5349080,6212,6289080
1213,6212,5351080,6212,6291080
1213,6212,5351080,6212,6291080
1213,6212,5352080,6212,6292080
1213,6212,5352890,6212,6292890
1213,6212,5352890,6212,6292890
1213,6212,5353700,6212,6293700
1213,6212,5354700,6212,6294700
1213,6212,5355700,6212,6295700
1213,6212,5356700,6212,6296700
1213,6212,5357170,6212,6297170
1213,6212,5358170,6212,6298170
1213,6212,5359170,6212,6299170
1213,6212,5359640,6212,6299640
1213,6212,5360640,6212,6300640
1213,6212,5361640,6212,6301640
1213,6212,5362640,6212,6302640
1213,6212,5363450,6212,6303450
1213,6212,5363450,6212,6303450
1213,6212,5363770,6212,6303770
1213,6212,5364770,6212,6304770
1213,6212,5364770,6212,6312770
1213,6212,5364770,6212,6312770
1213,6212,5364770,6212,6320770
1213,6212,5365580,6212,6321580
1213,6212,5366230,6212,6322230
1213,6212,5367230,6212,6323230
1213,6212,5367340,6212,6323340
1213,6212,5368340,6212,6324340
1213,6212,5369340,6212,6325340
1213,6212,5369500,6212,6325500
1213,6212,5369500,6212,6329500
1213,6212,5370500,6212,6330500
1213,6212,5372500,6212,6332500
1213,6212,5372970,6212,6332970
1213,6212,5373970,6212,6333970
1213,6212,5374970,6212,6334970
1213,6212,5375970,6212,6335970
1213,6212,5376970,6212,6336970
1213,6212,5377970,6212,6337970
1213,6212,5378430,6212,6338430
1213,6212,5378430,6212,6338430
1213,6212,5380430,6212,6340430
1213,6212,5381430,6212,6341430
1213,6212,5381430,6212,6341430
1213,6212,5382430,6212,6342430
1213,6212,5383430,6212,6343430
1213,6212,5384430,6212,6344430
1213,6212,5385430,6212,6345430
1213,6212,5386080,6212,6346080
1213,6212,5387080,6212,6347080
1213,6212,5387890,6212,6347890
1213,6212,5387890,6212,6347890
1213,6212,5388050,6212,6348050
1213,6212,5389050,6212,6349050
1213,6212,5390050,6212,6350050
1213,6212,5390510,6212,6350510
1213,6212,5391510,6212,6351510
1213,6212,5392510,6212,6352510
1213,6212,5393510,6212,6353510
1213,6212,5394320,6212,6354320
1213,6212,5394320,6212,6355320
1213,6212,5395320,6212,6356320
1213,6212,5395790,6212,6356790
1213,6212,5396250,6212,6357250
1213,6212,5397250,6212,6358250
1213,6212,5397720,6212,6358720
1213,6212,5397720,6212,6359720
1213,6212,5398530,6212,6360530
1213,6212,5398530,6212,6361530
1213,6212,5398530,6212,6361530
1213,6212,5399340,6212,6362340
1213,6212,5399450,6212,6362450
1213,6212,5400450,6212,6363450
1213,6212,5401450,6212,6364450
1213,6212,5401450,6212,6365450
1213,6212,5401560,6212,6365560
1213,6212,5402030,6212,6366030
1213,6212,5402030,6212,6367030
1213,6212,5402680,6212,6367680
1213,6212,5403230,6212,6368230
1213,6212,5404230,6212,6369230
1213,6212,5404230,6212,6370230
1213,6212,5404230,6212,6371230
1213,6212,5405040,6212,6372040
1213,6212,5405040,6212,6373040
1213,6212,5405040,6212,6374040
1213,6212,5406040,6212,6375040
1213,6212,5406850,6212,6375850
1213,6212,5406850,6212,6376850
1213,6212,5406850,6212,6376850
1213,6212,5407500,6212,6377500
1213,6212,5407500,6212,6378500
1213,6212,5407500,6212,6379500
1213,6212,5408310,6212,6380310
1213,6212,5408630,6212,6380630
1213,6212,5409440,6212,6381440
1213,6212,5410250,6212,6382250
1213,6212,5410570,6212,6382570
1213,6212,5410570,6212,6383570
1213,6212,5411570,6212,6384570
1213,6212,5411570,6212,6384570
1213,6212,5412380,6212,6385380
1213,6212,5412850,6212,6385850
1213,6212,5413320,6212,6386320
1213,6212,5413640,6212,6386640
1213,6212,5413640,6212,6388640
1213,6212,5414450,6212,6389450
1213,6212,5414450,6212,6390450
1213,6212,5415100,6212,6391100
1213,6212,5415100,6212,6392100
1213,6212,5415100,6212,6393100
1213,6212,5415100,6212,6393100
1213,6212,5415100,6212,6394100
1213,6212,5415420,6212,6394420
1213,6212,5415420,6212,6395420
1213,6212,5415420,6212,6399420
1213,6212,5416420,6212,6400420
1213,6212,5417010,6212,6401010
1213,6212,5418010,6212,6402010
1213,6212,5418010,6212,6403010
1213,6212,5419010,6212,6404010
1213,6212,5419010,6212,6405010
1213,6212,5419820,6212,6405820
1213,6212,5419820,6212,6413820
1213,6212,5419930,6212,6413930
1213,6212,5419930,6212,6413930
1213,6212,5419930,6212,6421930
1213,6212,5419930,6212,6429930
1213,6212,5420930,6212,6430930
1213,6212,5421160,6212,6431160
1213,6212,5421970,6212,6431970
1213,6212,5422780,6212,6432780
1213,6212,5422780,6212,6433780
1213,6212,5422780,6212,6434780
1213,6212,5423780,6212,6435780
1213,6212,5423780,6212,6435780
1213,6212,5423780,6212,6436780
1213,6212,5424780,6212,6437780
1213,6212,5424780,6212,6438780
1213,6212,5425590,6212,6439590
1213,6212,5425590,6212,6440590
1213,6212,5426400,6212,6441400
1213,6212,5426400,6212,6442400
1213,6212,5426560,6212,6442560
1213,6212,5427210,6212,6443210
1213,6212,5427210,6212,6443210
1213,6212,5427670,6212,6443670
1213,6212,5428480,6212,6444480
1213,6212,5428950,6212,6444950
1213,6212,5428950,6212,6444950
1213,6212,5429000,6212,6445000
1213,6212,5429000,6212,6446000
1213,6212,5430000,6212,6447000
1213,6212,5430470,6212,6447470
1213,6212,5431280,6212,6448280
1213,6212,5431870,6212,6448870
1213,6212,5432190,6212,6449190
1213,6212,5432660,6212,6449660
1213,6212,5432660,6212,6450660
1213,6212,5433470,6212,6451470
1213,6212,5433930,6212,6451930
1213,6212,5433930,6212,6452930
1213,6212,5434400,6212,6453400
1213,6212,5434990,6212,6453990
1213,6212,5434990,6212,6454990
1213,6212,5434990,6212,6455990
1213,6212,5435460,6212,6456460
1213,6212,5435460,6212,6457460
1213,6212,5436270,6212,6458270
1213,6212,5436590,6212,6458590
1213,6212,5436590,6212,6459590
1213,6212,5436590,6212,6460590
1213,6212,5436590,6212,6460590
1213,6212,5437180,6212,6461180
1213,6212,5437180,6212,6462180
1213,6212,5437180,6212,6463180
1213,6212,5438180,6212,6464180
1213,6212,5438830,6212,6464830
1213,6212,5439640,6212,6465640
1213,6212,5439640,6212,6466640
1213,6212,5440640,6212,6467640
1213,6212,5440640,6212,6467640
1213,6212,5441450,6212,6468450
1213,6212,5441450,6212,6469450
1213,6212,5441910,6212,6469910
1213,6212,5442910,6212,6470910
1213,6212,5443720,6212,6471720
1213,6212,5443720,6212,6479720
1213,6212,5443720,6212,6480720
1213,6212,5443720,6212,6481720
1213,6212,5444190,6212,6482190
1213,6212,5444510,6212,6482510
1213,6212,5444510,6212,6482510
1213,6212,5444510,6212,6490510
1213,6212,5444830,6212,6490830
1213,6212,5445480,6212,6491480
1213,6212,5446030,6212,6492030
1213,6212,5446350,6212,6492350
1213,6212,5446350,6212,6493350
1213,6212,5447160,6212,6494160
1213,6212,5447630,6212,6494630
1213,6212,5447630,6212,6495630
1213,6212,5448100,6212,6496100
1213,6212,5448470,6212,6496470
1213,6212,5449280,6212,6497280
1213,6212,5449830,6212,6497830
1213,6212,5450150,6212,6498150
1213,6212,5450800,6212,6498800
1213,6212,5450800,6212,6499800
1213,6212,5451800,6212,6500800
1213,6212,5451800,6212,6501800
1213,6212,5452610,6212,6502610
1213,6212,5452610,6212,6503610
1213,6212,5452610,6212,6503610
1213,6212,5453260,6212,6504260
1213,6212,5453260,6212,6505260
1213,6212,5453260,6212,6506260
1213,6212,5453720,6212,6506720
1213,6212,5453720,6212,6507720
1213,6212,5454040,6212,6508040
1213,6212,5454040,6212,6508040
1213,6212,5454040,6212,6510040
1213,6212,5454510,6212,6510510
1213,6212,5455510,6212,6511510
1213,6212,5455510,6212,6519510
1213,6212,5455510,6212,6520510
1213,6212,5455510,6212,6528510
1213,6212,5456320,6212,6529320
1213,6212,5456320,6212,6529320
1213,6212,5457130,6212,6530130
1213,6212,5457130,6212,6531130
1213,6212,5457360,6212,6531360
1213,6212,5457360,6212,6539360
1213,6212,5457360,6212,6539360
1213,6212,5457360,6212,6539360
1213,6212,5457360,6212,6540360
1213,6212,5457830,6212,6540830
1213,6212,5457830,6212,6541830
1213,6212,5458150,6212,6542150
1213,6212,5458150,6212,6543150
1213,6212,5458150,6212,6544150
1213,6212,5458620,6212,6544620
1213,6212,5458620,6212,6545620
1213,6212,5459090,6212,6546090
1213,6212,5459900,6212,6546900
1213,6212,5460900,6212,6547900
1213,6212,5461710,6212,6548710
1213,6212,5462520,6212,6549520
1213,6212,5462520,6212,6550520
1213,6212,5462520,6212,6551520
1213,6212,5462990,6212,6551990
1213,6212,5462990,6212,6555990
1213,6212,5463460,6212,6556460
1213,6212,5463920,6212,6556920
1213,6212,5463920,6212,6560920
1213,6212,5463920,6212,6561920
1213,6212,5463920,6212,6562920
1213,6212,5464570,6212,6563570
1213,6212,5464570,6212,6564570
1213,6212,5465040,6212,6565040
1213,6212,5465040,6212,6566040
1213,6212,5465850,6212,6566850
1213,6212,5466660,6212,6567660
1213,6212,5466660,6212,6568660
1213,6212,5466660,6212,6569660
1213,6212,5466660,6212,6569660
1213,6212,5467130,6212,6570130
1213,6212,5468130,6212,6571130
1213,6212,5468130,6212,6571130
1213,6212,5468130,6212,6572130
1213,6212,5468940,6212,6572940
1213,6212,5469420,6212,6573420
1213,6212,5469420,6212,6573420
1213,6212,5469420,6212,6574420
1213,6212,5469890,6212,6574890
1213,6212,5469890,6212,6574890
1213,6212,5469890,6212,6575890
1213,6212,5470700,6212,6576700
1213,6212,5470700,6212,6576700
1213,6212,5471700,6212,6577700
1213,6212,5472170,6212,6578170
1213,6212,5472390,6212,6578390
1213,6212,5472390,6212,6582390
1213,6212,5472390,6212,6583390
1213,6212,5472390,6212,6591390
1213,6212,5472860,6212,6591860
1213,6212,5472860,6212,6592860
1213,6212,5473670,6212,6593670
1213,6212,5474140,6212,6594140
1213,6212,5474140,6212,6595140
1213,6212,5474610,6212,6595610
1213,6212,5474610,6212,6595610
1213,6212,5474610,6212,6595610
1213,6212,5474610,6212,6596610
1213,6212,5474610,6212,6604610
1213,6212,5475080,6212,6605080
1213,6212,5475080,6212,6605080
1213,6212,5475080,6212,6613080
1213,6212,5475080,6212,6614080
1213,6212,5475080,6212,6615080
1213,6212,5475080,6212,6616080
1213,6212,5475890,6212,6616890
1213,6212,5475890,6212,6616890
1213,6212,5475890,6212,6617890
1213,6212,5476700,6212,6618700
1213,6212,5477170,6212,6619170
1213,6212,5477980,6212,6619980
1213,6212,5477980,6212,6619980
1213,6212,5477980,6212,6620980
1213,6212,5478790,6212,6621790
1213,6212,5478790,6212,6623790
1213,6212,5479790,6212,6624790
1213,6212,5479790,6212,6625790
1213,6212,5479790,6212,6633790
1213,6212,5479790,6212,6637790
1213,6212,5480600,6212,6638600
1213,6212,5480600,6212,6639600
1213,6212,5481410,6212,6640410
1213,6212,5482220,6212,6641220
1213,6212,5483220,6212,6642220
1213,6212,5484030,6212,6643030
1213,6212,5485030,6212,6644030
1213,6212,5485030,6212,6652030
1213,6212,5486030,6212,6653030
1213,6212,5486500,6212,6653500
1213,6212,5486500,6212,6657500
1213,6212,5486500,6212,6658500
1213,6212,5486500,6212,6666500
1213,6212,5486500,6212,6667310
1213,6212,5486500,6212,6668310
1213,6212,5486500,6212,6669120
1213,6212,5486730,6212,6669350
1213,6212,5486730,6212,6670350
1213,6212,5486730,6212,6672350
1213,6212,5486730,6212,6676350
1213,6212,5487050,6212,6676670
1213,6212,5487050,6212,6677670
1213,6212,5487050,6212,6678480
1213,6212,5487520,6212,6678950
1213,6212,5487520,6212,6679950
1213,6212,5487520,6212,6683950
1213,6212,5487520,6212,6684950
1213,6212,5487520,6212,6684950
1213,6212,5487520,6212,6685950
1213,6212,5487520,6212,6685950
1213,6212,5487520,6212,6693950
1213,6212,5487520,6212,6694950
1213,6212,5487990,6212,6695420
1213,6212,5488460,6212,6695890
1213,6212,5488460,6212,6703890
1213,6212,5488460,6212,6703890
1213,6212,5488460,6212,6704890
1213,6212,5488460,6212,6704890
1213,6212,5488460,6212,6708890
1213,6212,5488460,6212,6709890
1213,6212,5488460,6212,6710700
1213,6212,5488460,6212,6711700
1213,6212,5488460,6212,6712510
1213,6212,5488460,6212,6712510
1213,6212,5488930,6212,6712980
1213,6212,5488930,6212,6713790
1213,6212,5488930,6212,6721790
1213,6212,5489580,6212,6722440
1213,6212,5489580,6212,6722440
1213,6212,5489580,6212,6723250
1213,6212,5489580,6212,6724250
1213,6212,5489580,6212,6725250
1213,6212,5489580,6212,6726060
1213,6212,5489580,6212,6727060
1213,6212,5490050,6212,6727530
1213,6212,5490050,6212,6728530
1213,6212,5490520,6212,6729000
1213,6212,5490520,6212,6730000
1213,6212,5490520,6212,6731000
1213,6212,5490520,6212,6732000
1213,6212,5490520,6212,6733000
1213,6212,5490990,6212,6733470
1213,6212,5490990,6212,6733470
1213,6212,5490990,6212,6734470
1213,6212,5490990,6212,6735470
1213,6212,5490990,6212,6736470
1213,6212,5490990,6212,6737470
1213,6212,5491540,6212,6738020
1213,6212,5491540,6212,6739020
1213,6212,5491540,6212,6740020
1213,6212,5492010,6212,6740490
1213,6212,5492010,6212,6741490
1213,6212,5492010,6212,6742300
1213,6212,5492330,6212,6742620
1213,6212,5492800,6212,6743090
1213,6212,5492800,6212,6744090
1213,6212,5492800,6212,6746090
1213,6212,5492800,6212,6746090
1213,6212,5492800,6212,6747090
1213,6212,5493270,6212,6747560
1213,6212,5493270,6212,6748560
1213,6212,5493270,6212,6749560
1213,6212,5493270,6212,6750370
1213,6212,5493740,6212,6750840
1213,6212,5494390,6212,6751490
1213,6212,5494390,6212,6752300
1213,6212,5494710,6212,6752620
1213,6212,5494710,6212,6753430
1213,6212,5494710,6212,6754430
1213,6212,5494940,6212,6754660
1213,6212,5494940,6212,6754660
1213,6212,5494940,6212,6755660
1213,6212,5495170,6212,6755890
1213,6212,5495490,6212,6756210
1213,6212,5495960,6212,6756680
1213,6212,5495960,6212,6757490
1213,6212,5495960,6212,6758490
1213,6212,5495960,6212,6759490
1213,6212,5495960,6212,6759490
1213,6212,5495960,6212,6760490
1213,6212,5495960,6212,6761490
1213,6212,5496190,6212,6761720
1213,6212,5496660,6212,6762190
1213,6212,5496660,6212,6763190
1213,6212,5496660,6212,6764190
1213,6212,5496660,6212,6764190
1213,6212,5496660,6212,6768190
1213,6212,5497250,6212,6768780
1213,6212,5497840,6212,6769370
1213,6212,5497840,6212,6770370
1213,6212,5497840,6212,6771370
1213,6212,5497840,6212,6771370
1213,6212,5497840,6212,6772370
1213,6212,5497840,6212,6773370
1213,6212,5497840,6212,6774180
1213,6212,5497840,6212,6775180
1213,6212,5497840,6212,6783180
1213,6212,5497840,6212,6784180
1213,6212,5497840,6212,6785180
1213,6212,5497840,6212,6785180
1213,6212,5497840,6212,6786180
1213,6212,5497840,6212,6786990
1213,6212,5497840,6212,6787990
1213,6212,5498390,6212,6788540
1213,6212,5498390,6212,6789540
1213,6212,5498390,6212,6790350
1213,6212,5498390,6212,6790350
1213,6212,5498620,6212,6790580
1213,6212,5498620,6212,6791580
1213,6212,5498620,6212,6791580
1213,6212,5498620,6212,6792580
1213,6212,5498620,6212,6793580
1213,6212,5498940,6212,6793900
1213,6212,5498940,6212,6801900
1213,6212,5498940,6212,6802710
1213,6212,5498940,6212,6802710
1213,6212,5498940,6212,6802710
1213,6212,5498940,6212,6803710
1213,6212,5498940,6212,6804520
1213,6212,5498940,6212,6805520
1213,6212,5498940,6212,6806520
1213,6212,5498940,6212,6807520
1213,6212,5498940,6212,6808520
1213,6212,5498940,6212,6809520
1213,6212,5498940,6212,6817520
1213,6212,5498940,6212,6825520
1213,6212,5498940,6212,6825520
1213,6212,5498940,6212,6825520
1213,6212,5499410,6212,6825990
1213,6212,5499880,6212,6826460
1213,6212,5499880,6212,6827460
1213,6212,5499880,6212,6828460
1213,6212,5499880,6212,6829460
1213,6212,5499880,6212,6830270
1213,6212,5499880,6212,6830270
1213,6212,5499880,6212,6830270
1213,6212,5499880,6212,6831080
1213,6212,5499880,6212,6832080
1213,6212,5499880,6212,6833080
1213,6212,5499880,6212,6834080
1213,6212,5500350,6212,6834550
1213,6212,5500350,6212,6834550
1213,6212,5500350,6212,6835550
1213,6212,5500350,6212,6836550
1213,6212,5500350,6212,6837550
1213,6212,5500350,6212,6838550
1213,6212,5500350,6212,6839360
1213,6212,5500350,6212,6840170
1213,6212,5500350,6212,6840980
1213,6212,5500350,6212,6844980
1213,6212,5500350,6212,6844980
1213,6212,5500350,6212,6852980
1213,6212,5500350,6212,6853980
1213,6212,5500350,6212,6854980
1213,6212,5500810,6212,6855440
1213,6212,5500810,6212,6856440
1213,6212,5500810,6212,6857440
1213,6212,5500810,6212,6858250
1213,6212,5500810,6212,6858250
1213,6212,5501280,6212,6858720
1213,6212,5501280,6212,6859720
1213,6212,5501280,6212,6859720
1213,6212,5501500,6212,6859940
1213,6212,5501500,6212,6860940
1213,6212,5501500,6212,6861750
1213,6212,5501500,6212,6862750
1213,6212,5501500,6212,6863750
1213,6212,5501500,6212,6864560
1213,6212,5501500,6212,6865560
1213,6212,5501500,6212,6866560
1213,6212,5501500,6212,6867560
1213,6212,5501500,6212,6868370
1213,6212,5501500,6212,6869180
1213,6212,5501500,6212,6869180
1213,6212,5502090,6212,6869770
1213,6212,5502090,6212,6870770
1213,6212,5502090,6212,6871580
1213,6212,5502090,6212,6872580
1213,6212,5502090,6212,6872580
1213,6212,5502090,6212,6873580
1213,6212,5502320,6212,6873810
1213,6212,5502640,6212,6874130
1213,6212,5502640,6212,6882130
1213,6212,5503290,6212,6882780
1213,6212,5503290,6212,6883780
1213,6212,5503290,6212,6883780
1213,6212,5503290,6212,6884590
1213,6212,5503290,6212,6885590
1213,6212,5503290,6212,6887590
1213,6212,5503840,6212,6888140
1213,6212,5504110,6212,6888410
1213,6212,5504110,6212,6889410
