ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
423702.48,91.61,86.43,421822.31,91.2
423650.75,91.79,86.62,421822.31,91.4
423650.75,91.79,86.62,421822.31,91.4
423262.15,91.8,86.63,421454.89,91.41
422968.02,91.8,86.63,421199.58,91.42
422916.29,91.99,86.82,421199.58,91.62
423053.12,92.18,87.01,421199.58,91.78
423423.84,92.36,87.19,421202.95,91.88
423372.11,92.55,87.38,421204.28,92.08
423508.94,92.74,87.57,421200.81,92.24
423457.21,92.94,87.76,421199.58,92.44
423405.49,93.13,87.96,422014.95,92.82
423118.8,93.13,87.96,421689.12,92.82
423391.21,93.33,88.15,421689.12,92.95
423097.08,93.33,88.15,421689.12,93.02
423045.35,93.52,88.35,421694.61,93.22
422993.63,93.72,88.55,421696.33,93.43
423130.45,93.92,88.74,421690.0,93.6
423267.28,94.12,88.94,421689.12,93.76
423404.11,94.32,89.14,421689.12,93.93
423352.38,94.52,89.34,422383.17,94.3
423068.5,94.52,89.35,422076.69,94.3
423016.78,94.72,89.55,421965.77,94.48
422654.34,94.74,89.57,421570.38,94.49
422240.54,96.37,91.2,421570.38,96.22
422377.37,96.58,91.41,421570.38,96.4
422514.2,96.79,91.62,421570.38,96.58
422462.47,97.0,91.83,421570.38,96.8
422410.75,97.22,92.04,421570.75,97.02
422359.02,97.43,92.26,421570.38,97.25
422307.3,97.64,92.47,421570.38,97.47
422678.02,97.83,92.66,422308.82,97.75
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422626.29,98.05,92.88,422286.32,97.97
422266.75,98.07,92.9,422010.38,98.01
422266.75,98.07,92.9,422010.38,98.01
422266.75,98.07,92.9,422010.38,98.01
422266.75,98.07,92.9,422010.38,98.01
422266.75,98.07,92.9,422010.38,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421982.87,98.08,92.91,421705.14,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421824.32,98.08,92.91,421547.51,98.01
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421533.0,98.08,92.91,421258.1,98.02
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
421202.69,98.09,92.92,420870.53,98.01
420869.84,98.1,92.93,420519.9,98.02
420869.84,98.1,92.93,420519.9,98.02
420869.84,98.1,92.93,420519.9,98.02
420869.84,98.1,92.93,420519.9,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420711.29,98.1,92.93,420368.76,98.02
420602.74,98.1,92.93,420270.71,98.02
420602.74,98.1,92.93,420270.71,98.02
420602.74,98.1,92.93,420270.71,98.02
420602.74,98.1,92.93,420270.71,98.02
420602.74,98.1,92.93,420270.71,98.02
420602.74,98.1,92.93,420270.71,98.02
420602.74,98.1,92.93,420270.71,98.02
420602.74,98.1,92.93,420270.71,98.02
420602.74,98.1,92.93,420270.71,98.02
420602.74,98.1,92.93,420270.71,98.02
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420444.19,98.1,92.92,420090.85,98.01
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420001.64,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420335.64,98.1,92.92,420000.25,98.02
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420556.53,98.38,93.21,419335.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420266.53,98.38,93.2,419045.38,98.09
420107.98,98.38,93.2,418888.28,98.09
420107.98,98.38,93.2,418888.28,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
420107.98,98.38,93.2,418869.47,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418720.84,98.09
419949.43,98.38,93.2,418740.55,98.09
419949.43,98.38,93.2,418740.55,98.09
419949.43,98.38,93.2,418740.55,98.09
419949.43,98.38,93.2,418740.55,98.09
419949.43,98.38,93.2,418740.55,98.09
419949.43,98.38,93.2,418747.56,98.09
419949.43,98.38,93.2,418747.56,98.09
419949.43,98.38,93.2,418747.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419899.43,98.38,93.2,418697.56,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419742.33,98.38,93.2,418538.78,98.09
419633.78,98.38,93.2,418430.69,98.09
419633.78,98.38,93.2,418430.69,98.09
419633.78,98.38,93.2,418430.69,98.09
419633.78,98.38,93.2,418430.69,98.09
