name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0988-openb-node-0097,,V100M16,32,4,137438953472,16160,4,3038,137438953472,0,0,0,0,0,0,1000,16160,0,0,0,0,0,0,0,0,1000,16160
0989-openb-node-0938,,V100M16,32,4,137438953472,16160,3,2648,137438953472,0,0,0,0,1000,16160,190,3070,0,0,0,0,0,0,0,0,1190,19230
0990-openb-node-0329,,G2,96,8,412316860416,20000,8,3132,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,350,7000,540,10800
0991-openb-node-0480,,T4,104,2,549755813888,15109,3,68300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0992-openb-node-0348,,T4,104,2,549755813888,15109,3,65696,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0993-openb-node-0053,,G2,96,8,412316860416,20000,7,2044,412316860416,0,0,0,0,0,0,630,12600,1000,20000,1000,20000,410,8200,190,3800,3230,64600
0994-openb-node-0118,,P100,16,2,128849018880,16280,3,696,128849018880,190,3093,160,2604,0,0,0,0,0,0,0,0,0,0,0,0,350,5697
0995-openb-node-0711,,G2,96,8,412316860416,20000,10,1226,412316860416,0,0,0,0,0,0,0,0,190,3800,60,1200,0,0,0,0,250,5000
0996-openb-node-0399,,G2,96,8,412316860416,20000,9,1984,412316860416,0,0,190,3800,0,0,0,0,530,10600,190,3800,190,3800,1000,20000,2100,42000
0997-openb-node-0228,,G2,96,8,412316860416,20000,11,340,412316860416,0,0,190,3800,0,0,0,0,190,3800,190,3800,190,3800,190,3800,950,19000
0998-openb-node-0936,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0999-openb-node-1114,,G2,96,8,412316860416,20000,7,9092,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,350,7000,1000,20000,1350,27000
1000-openb-node-0220,,G2,96,8,412316860416,20000,9,3040,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,60,1200,250,5000
1001-openb-node-0181,,G3,128,8,824633720832,30000,11,1284,824633720832,0,0,0,0,0,0,300,9000,0,0,210,6300,1000,30000,1000,30000,2510,75300
1002-openb-node-0531,,G2,96,8,412316860416,20000,10,2436,412316860416,190,3800,0,0,0,0,0,0,0,0,190,3800,30,600,190,3800,600,12000
1003-openb-node-0317,,T4,104,2,549755813888,15109,3,60848,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004-openb-node-0899,,G2,96,8,412316860416,20000,7,2848,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,1000,20000,1000,20000,2190,43800
