ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385680.48,97.75,84.41,382415.05,96.93
385521.78,97.75,84.41,382259.9,96.93
385521.78,97.75,84.41,382259.9,96.93
385521.78,97.75,84.41,382259.9,96.93
385521.78,97.75,84.41,382259.9,96.93
385521.78,97.75,84.41,382259.9,96.93
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382213.74,96.92
385521.78,97.75,84.41,382262.48,96.93
385521.78,97.75,84.41,382262.48,96.93
385521.78,97.75,84.41,382262.48,96.93
385521.78,97.75,84.41,382262.48,96.93
385521.78,97.75,84.41,382262.48,96.93
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382227.67,96.92
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385521.78,97.75,84.41,382265.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
385201.78,97.75,84.41,381945.95,96.93
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380945.95,96.92
384201.78,97.75,84.4,380898.65,96.91
384201.78,97.75,84.4,380898.65,96.91
384201.78,97.75,84.4,380898.65,96.91
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380951.64,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384201.78,97.75,84.4,380942.68,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380834.45,96.93
384043.08,97.75,84.4,380834.45,96.93
384043.08,97.75,84.4,380834.45,96.93
384043.08,97.75,84.4,380834.45,96.93
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
384043.08,97.75,84.4,380789.57,96.92
383884.37,97.75,84.4,380635.96,96.92
383884.37,97.75,84.4,380635.96,96.92
383884.37,97.75,84.4,380632.54,96.92
383725.67,97.74,84.4,380509.01,96.93
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383728.26,97.75,84.4,380562.31,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383734.74,97.75,84.4,380570.41,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380627.37,96.96
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380582.49,96.94
383737.47,97.75,84.4,380634.19,96.96
383737.47,97.75,84.4,380634.19,96.96
383737.47,97.75,84.4,380634.19,96.96
383737.47,97.75,84.4,380634.19,96.96
383578.77,97.75,84.4,380475.49,96.96
383578.77,97.75,84.4,380475.49,96.96
383578.77,97.75,84.4,380475.49,96.96
383578.77,97.75,84.4,380475.49,96.96
382578.77,97.74,84.4,379475.49,96.95
382578.77,97.74,84.4,379475.49,96.95
382578.77,97.74,84.4,379475.49,96.95
382578.77,97.74,84.4,379475.49,96.95
382578.77,97.74,84.4,379475.49,96.95
382578.77,97.74,84.4,379475.49,96.95
382578.77,97.74,84.4,379475.49,96.95
382578.77,97.74,84.4,379475.49,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382581.36,97.74,84.4,379477.08,96.95
382422.66,97.74,84.4,379323.47,96.95
382422.66,97.74,84.4,379323.47,96.95
382422.66,97.74,84.4,379323.47,96.95
382422.66,97.74,84.4,379323.47,96.95
382422.66,97.74,84.4,379323.47,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379169.09,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382263.96,97.74,84.4,379170.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382213.96,97.74,84.4,379120.48,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378966.86,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
382055.25,97.74,84.4,378968.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378648.28,96.95
381735.25,97.74,84.39,378825.26,96.99
381735.25,97.74,84.39,378825.26,96.99
381735.25,97.74,84.39,378825.26,96.99
381735.25,97.74,84.39,378825.26,96.99
381735.25,97.74,84.39,378825.26,96.99
381735.25,97.74,84.39,378825.26,96.99
381735.25,97.74,84.39,378825.26,96.99
381735.25,97.74,84.39,378825.26,96.99
381741.87,97.74,84.4,378897.99,97.01
381741.87,97.74,84.4,378897.99,97.01
381741.87,97.74,84.4,378897.99,97.01
381741.87,97.74,84.4,378897.99,97.01
381741.87,97.74,84.4,378897.99,97.01
381741.87,97.74,84.4,378897.99,97.01
381741.87,97.74,84.4,378897.99,97.01
381741.87,97.74,84.4,378897.99,97.01
381741.87,97.74,84.4,378897.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378787.99,97.01
381631.87,97.74,84.4,378963.62,97.06
381631.87,97.74,84.4,378963.62,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381639.65,97.74,84.4,378964.77,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
381646.06,97.74,84.4,378973.71,97.06
