ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
989,4420,4085290,6212,4085290
989,4420,4086290,6212,4086290
989,4420,4087290,6212,4087290
989,4420,4087290,6212,4087290
989,4420,4088290,6212,4088290
989,4420,4088290,6212,4088290
989,4420,4089290,6212,4089290
990,4428,4089940,6212,4089940
990,4428,4090940,6212,4090940
990,4428,4090940,6212,4090940
990,4428,4090940,6212,4090940
990,4428,4091940,6212,4091940
990,4428,4091940,6212,4091940
990,4428,4092750,6212,4092750
990,4428,4093750,6212,4093750
991,4436,4094750,6212,4094750
991,4436,4095560,6212,4095560
991,4436,4096560,6212,4096560
991,4436,4097110,6212,4097110
991,4436,4097920,6212,4097920
991,4436,4098240,6212,4098240
991,4436,4099240,6212,4099240
991,4436,4100240,6212,4100240
991,4436,4101240,6212,4101240
991,4436,4102240,6212,4102240
991,4436,4103050,6212,4103050
991,4436,4103370,6212,4103370
991,4436,4105370,6212,4105370
991,4436,4106370,6212,4106370
991,4436,4107370,6212,4107370
992,4444,4108370,6212,4108370
992,4444,4109370,6212,4109370
992,4444,4109840,6212,4109840
992,4444,4110840,6212,4110840
992,4444,4111650,6212,4111650
993,4452,4112200,6212,4112200
993,4452,4113200,6212,4113200
993,4452,4113520,6212,4113520
993,4452,4113520,6212,4113520
993,4452,4114520,6212,4114520
993,4452,4115520,6212,4115520
993,4452,4116520,6212,4116520
993,4452,4116840,6212,4116840
993,4452,4117840,6212,4117840
993,4452,4118840,6212,4118840
993,4452,4118840,6212,4118840
994,4460,4119840,6212,4119840
994,4460,4120840,6212,4120840
994,4460,4121840,6212,4121840
994,4460,4122840,6212,4122840
994,4460,4123840,6212,4123840
994,4460,4123840,6212,4123840
994,4460,4124840,6212,4124840
994,4460,4124840,6212,4124840
995,4468,4125840,6212,4125840
995,4468,4126840,6212,4126840
995,4468,4127840,6212,4127840
995,4468,4128840,6212,4128840
995,4468,4129840,6212,4129840
995,4468,4130840,6212,4130840
995,4468,4131650,6212,4131650
995,4468,4132650,6212,4132650
995,4468,4133300,6212,4133300
996,4476,4134300,6212,4134300
996,4476,4135300,6212,4135300
996,4476,4135300,6212,4135300
996,4476,4136300,6212,4136300
996,4476,4137300,6212,4137300
996,4476,4138300,6212,4138300
996,4476,4139110,6212,4139110
996,4476,4139760,6212,4139760
996,4476,4140760,6212,4140760
996,4476,4141760,6212,4141760
996,4476,4142760,6212,4142760
996,4476,4143760,6212,4143760
997,4484,4144760,6212,4144760
997,4484,4145080,6212,4145080
997,4484,4145890,6212,4145890
997,4484,4146890,6212,4146890
997,4484,4146890,6212,4146890
997,4484,4147890,6212,4147890
997,4484,4147890,6212,4147890
997,4484,4148890,6212,4148890
997,4484,4149890,6212,4149890
997,4484,4150890,6212,4150890
997,4484,4151210,6212,4151210
997,4484,4151530,6212,4151530
997,4484,4152530,6212,4152530
997,4484,4153340,6212,4153340
997,4484,4153810,6212,4153810
997,4484,4154810,6212,4154810
997,4484,4155280,6212,4155280
998,4492,4156280,6212,4156280
998,4492,4157280,6212,4157280
998,4492,4158280,6212,4158280
998,4492,4159280,6212,4159280
998,4492,4160280,6212,4160280
998,4492,4161280,6212,4161280
998,4492,4161280,6212,4161280
999,4500,4162090,6212,4162090
999,4500,4163090,6212,4163090
999,4500,4163640,6212,4163640
999,4500,4163640,6212,4163640
999,4500,4164110,6212,4164110
999,4500,4164580,6212,4164580
999,4500,4165130,6212,4165130
1000,4508,4166130,6212,4166130
1000,4508,4166940,6212,4166940
1000,4508,4167940,6212,4167940
1000,4508,4168940,6212,4168940
1000,4508,4169940,6212,4169940
1000,4508,4170940,6212,4170940
1000,4508,4171940,6212,4171940
1000,4508,4172410,6212,4172410
1000,4508,4173410,6212,4173410
1001,4516,4174410,6212,4174410
1001,4516,4175220,6212,4175220
1001,4516,4175810,6212,4175810
1001,4516,4176810,6212,4176810
1001,4516,4177810,6212,4177810
1001,4516,4178280,6212,4178280
1002,4524,4179090,6212,4179090
1002,4524,4179090,6212,4179090
1002,4524,4180090,6212,4180090
1002,4524,4180900,6212,4180900
1002,4524,4181120,6212,4181120
1002,4524,4181350,6212,4181350
1002,4524,4181820,6212,4181820
1002,4524,4182820,6212,4182820
1002,4524,4183820,6212,4183820
1002,4524,4184290,6212,4184290
1002,4524,4184510,6212,4184510
1002,4524,4184980,6212,4184980
1002,4524,4184980,6212,4184980
1002,4524,4185980,6212,4185980
1002,4524,4185980,6212,4185980
1002,4524,4186980,6212,4186980
1002,4524,4187980,6212,4187980
1002,4524,4188980,6212,4188980
1002,4524,4189210,6212,4189210
1003,4532,4190210,6212,4190210
1003,4532,4191210,6212,4191210
1003,4532,4191860,6212,4191860
1003,4532,4192860,6212,4192860
1003,4532,4192860,6212,4192860
1003,4532,4193330,6212,4193330
1004,4540,4201330,6212,4201330
1004,4540,4202330,6212,4202330
1004,4540,4202800,6212,4202800
1004,4540,4203800,6212,4203800
1004,4540,4204800,6212,4204800
1004,4540,4204800,6212,4204800
1005,4548,4212800,6212,4212800
1005,4548,4213450,6212,4213450
1005,4548,4214450,6212,4214450
1005,4548,4215260,6212,4215260
1005,4548,4215260,6212,4215260
1006,4556,4216260,6212,4216260
1006,4556,4217260,6212,4217260
1006,4556,4218260,6212,4218260
1006,4556,4219260,6212,4219260
1006,4556,4219260,6212,4219260
1006,4556,4220260,6212,4220260
1007,4564,4220850,6212,4220850
1007,4564,4221850,6212,4221850
1007,4564,4222850,6212,4222850
1007,4564,4223500,6212,4223500
1007,4564,4224500,6212,4224500
1007,4564,4225500,6212,4225500
1008,4572,4226500,6212,4226500
1008,4572,4226970,6212,4226970
1008,4572,4226970,6212,4226970
1008,4572,4227780,6212,4227780
1008,4572,4228430,6212,4228430
1008,4572,4229240,6212,4229240
1008,4572,4229350,6212,4229350
1008,4572,4229670,6212,4229670
1008,4572,4229670,6212,4229670
1008,4572,4230670,6212,4230670
1008,4572,4231480,6212,4231480
1008,4572,4232480,6212,4232480
1008,4572,4233480,6212,4233480
1008,4572,4233480,6212,4233480
1008,4572,4234480,6212,4234480
1008,4572,4234480,6212,4234480
1008,4572,4234480,6212,4234480
1008,4572,4235290,6212,4235290
1008,4572,4236290,6212,4236290
1009,4580,4237100,6212,4237100
1009,4580,4238100,6212,4238100
1009,4580,4238750,6212,4238750
1009,4580,4239220,6212,4239220
1009,4580,4239690,6212,4239690
1009,4580,4240170,6212,4240170
1009,4580,4241170,6212,4241170
1009,4580,4241640,6212,4241640
1010,4588,4242640,6212,4242640
1010,4588,4243450,6212,4243450
1010,4588,4244450,6212,4244450
1010,4588,4244450,6212,4244450
1010,4588,4245450,6212,4245450
1010,4588,4246450,6212,4246450
1010,4588,4246610,6212,4246610
1010,4588,4246610,6212,4246610
1010,4588,4248610,6212,4248610
1010,4588,4249610,6212,4249610
1010,4588,4250420,6212,4250420
1010,4588,4251420,6212,4251420
1010,4588,4251740,6212,4251740
1010,4588,4252550,6212,4252550
1010,4588,4253550,6212,4253550
1010,4588,4253550,6212,4253550
1010,4588,4254550,6212,4254550
1010,4588,4255360,6212,4255360
1011,4596,4256360,6212,4256360
1011,4596,4257360,6212,4257360
1011,4596,4258360,6212,4258360
1011,4596,4258360,6212,4258360
1011,4596,4258680,6212,4258680
1011,4596,4259490,6212,4259490
1012,4604,4260300,6212,4260300
1012,4604,4260770,6212,4260770
1012,4604,4261770,6212,4261770
1012,4604,4262770,6212,4262770
1012,4604,4263770,6212,4263770
1012,4604,4264770,6212,4264770
1012,4604,4265770,6212,4265770
1013,4612,4266770,6212,4266770
1013,4612,4266770,6212,4266770
1013,4612,4266770,6212,4266770
1013,4612,4267580,6212,4267580
1013,4612,4268050,6212,4268050
1013,4612,4269050,6212,4269050
1013,4612,4269520,6212,4269520
1013,4612,4269520,6212,4269520
1013,4612,4270520,6212,4270520
1013,4612,4271110,6212,4271110
1013,4612,4272110,6212,4272110
1013,4612,4273110,6212,4273110
1013,4612,4273920,6212,4273920
1013,4612,4274390,6212,4274390
1013,4612,4275390,6212,4275390
1013,4612,4276200,6212,4276200
1013,4612,4276850,6212,4276850
1014,4620,4277320,6212,4277320
1014,4620,4277480,6212,4277480
1014,4620,4277480,6212,4277480
1014,4620,4277950,6212,4277950
1015,4628,4278950,6212,4278950
1015,4628,4279950,6212,4279950
1015,4628,4280420,6212,4280420
1015,4628,4281230,6212,4281230
1015,4628,4282230,6212,4282230
1015,4628,4282230,6212,4282230
1015,4628,4283040,6212,4283040
1015,4628,4283040,6212,4283040
1015,4628,4284040,6212,4284040
1015,4628,4285040,6212,4285040
1015,4628,4285360,6212,4285360
1015,4628,4285360,6212,4285360
1015,4628,4285680,6212,4285680
1015,4628,4286490,6212,4286490
1015,4628,4287300,6212,4287300
1015,4628,4288110,6212,4288110
1015,4628,4288570,6212,4288570
1015,4628,4289570,6212,4289570
1015,4628,4290220,6212,4290220
1015,4628,4291220,6212,4291220
1016,4636,4292030,6212,4292030
1016,4636,4292840,6212,4292840
1016,4636,4293160,6212,4293160
1016,4636,4294160,6212,4294160
1017,4644,4295160,6212,4295160
1017,4644,4295630,6212,4295630
1017,4644,4296440,6212,4296440
1017,4644,4297440,6212,4297440
1017,4644,4297910,6212,4297910
1017,4644,4298910,6212,4298910
1017,4644,4299910,6212,4299910
1017,4644,4300720,6212,4300720
1017,4644,4301720,6212,4301720
1017,4644,4301940,6212,4301940
1017,4644,4302410,6212,4302410
1017,4644,4303220,6212,4303220
1017,4644,4303220,6212,4303220
1018,4652,4304220,6212,4304220
1018,4652,4304220,6212,4304220
1018,4652,4304540,6212,4304540
1018,4652,4305350,6212,4305350
1018,4652,4306350,6212,4306350
1019,4660,4306820,6212,4306820
1019,4660,4307820,6212,4307820
1019,4660,4308820,6212,4308820
1019,4660,4309630,6212,4309630
1019,4660,4310440,6212,4310440
1019,4660,4311440,6212,4311440
1019,4660,4311910,6212,4311910
1020,4668,4319910,6212,4319910
1020,4668,4320910,6212,4320910
1020,4668,4321720,6212,4321720
1020,4668,4321720,6212,4321720
1020,4668,4322720,6212,4322720
1020,4668,4323720,6212,4323720
1021,4676,4324720,6212,4324720
1021,4676,4325530,6212,4325530
1021,4676,4326530,6212,4326530
1021,4676,4327530,6212,4327530
1021,4676,4327530,6212,4327530
1021,4676,4328530,6212,4328530
1021,4676,4329530,6212,4329530
1021,4676,4329990,6212,4329990
1021,4676,4330800,6212,4330800
1021,4676,4331170,6212,4331170
1021,4676,4332170,6212,4332170
1021,4676,4332980,6212,4332980
1021,4676,4333980,6212,4333980
1021,4676,4334980,6212,4334980
1021,4676,4335350,6212,4335350
1021,4676,4335400,6212,4335400
1021,4676,4336400,6212,4336400
1021,4676,4337400,6212,4337400
1022,4684,4338210,6212,4338210
1023,4692,4339210,6212,4339210
1023,4692,4340210,6212,4340210
1023,4692,4341210,6212,4341210
1023,4692,4342210,6212,4342210
1023,4692,4343210,6212,4343210
1024,4700,4344210,6212,4344210
1024,4700,4344680,6212,4344680
1024,4700,4345150,6212,4345150
1024,4700,4345370,6212,4345370
1025,4708,4353370,6212,4353370
1025,4708,4354370,6212,4354370
1025,4708,4354530,6212,4354530
1025,4708,4355530,6212,4355530
1025,4708,4356530,6212,4356530
1025,4708,4357530,6212,4357530
1025,4708,4358530,6212,4358530
1025,4708,4359080,6212,4359080
1025,4708,4360080,6212,4360080
1025,4708,4360080,6212,4360080
1025,4708,4360890,6212,4360890
1025,4708,4361360,6212,4361360
1025,4708,4362360,6212,4362360
1026,4716,4370360,6212,4370360
1026,4716,4370840,6212,4370840
1026,4716,4371650,6212,4371650
1027,4724,4372650,6212,4372650
1027,4724,4373650,6212,4373650
1027,4724,4374650,6212,4374650
1027,4724,4375120,6212,4375120
1027,4724,4375600,6212,4375600
1027,4724,4376250,6212,4376250
1027,4724,4376250,6212,4376250
1027,4724,4377250,6212,4377250
1027,4724,4377480,6212,4377480
1028,4732,4377950,6212,4377950
1028,4732,4378410,6212,4378410
1028,4732,4379000,6212,4379000
1028,4732,4379590,6212,4379590
1028,4732,4380590,6212,4380590
1028,4732,4381590,6212,4381590
1028,4732,4382590,6212,4382590
1028,4732,4383060,6212,4383060
1028,4732,4383060,6212,4383060
1028,4732,4384060,6212,4384060
1028,4732,4385060,6212,4385060
1029,4740,4386060,6212,4386060
1029,4740,4387060,6212,4387060
1029,4740,4388060,6212,4388060
1029,4740,4389060,6212,4389060
1029,4740,4389870,6212,4389870
1029,4740,4389870,6212,4389870
1029,4740,4389870,6212,4389870
1029,4740,4390870,6212,4390870
1029,4740,4390870,6212,4390870
1029,4740,4391870,6212,4391870
1029,4740,4392870,6212,4392870
1029,4740,4393870,6212,4393870
1029,4740,4393870,6212,4393870
1029,4740,4394240,6212,4394240
1030,4748,4395240,6212,4395240
1030,4748,4396050,6212,4396050
1030,4748,4396520,6212,4396520
1030,4748,4397520,6212,4397520
1030,4748,4397520,6212,4397520
1030,4748,4398520,6212,4398520
1030,4748,4399520,6212,4399520
1030,4748,4400520,6212,4400520
1030,4748,4401520,6212,4401520
1030,4748,4401520,6212,4401520
1030,4748,4401990,6212,4401990
1030,4748,4402640,6212,4402640
1030,4748,4402960,6212,4402960
1030,4748,4403960,6212,4403960
1031,4756,4404610,6212,4404610
1031,4756,4405260,6212,4405260
1031,4756,4405580,6212,4405580
1031,4756,4405580,6212,4405580
1031,4756,4406130,6212,4406130
1031,4756,4406130,6212,4406130
1031,4756,4407130,6212,4407130
1032,4764,4408130,6212,4408130
1032,4764,4408940,6212,4408940
1032,4764,4408940,6212,4408940
1032,4764,4409940,6212,4409940
1032,4764,4410940,6212,4410940
1032,4764,4410940,6212,4410940
1032,4764,4411940,6212,4411940
1032,4764,4412940,6212,4412940
1032,4764,4413410,6212,4413410
1032,4764,4414410,6212,4414410
1032,4764,4415410,6212,4415410
1032,4764,4416410,6212,4416410
1032,4764,4416410,6212,4416410
1032,4764,4416960,6212,4416960
1032,4764,4417430,6212,4417430
1032,4764,4417900,6212,4417900
1032,4764,4418550,6212,4418550
1032,4764,4419550,6212,4419550
1032,4764,4420200,6212,4420200
1033,4772,4421200,6212,4421200
1033,4772,4421200,6212,4421200
1034,4780,4421670,6212,4421670
1034,4780,4422670,6212,4422670
1034,4780,4423320,6212,4423320
1034,4780,4424320,6212,4424320
1034,4780,4425130,6212,4425130
1034,4780,4426130,6212,4426130
1034,4780,4426680,6212,4426680
1034,4780,4427000,6212,4427000
1034,4780,4427000,6212,4427000
1034,4780,4427470,6212,4427470
1034,4780,4427470,6212,4427470
1034,4780,4427470,6212,4427470
1034,4780,4428470,6212,4428470
1034,4780,4429470,6212,4429470
1034,4780,4429940,6212,4429940
1034,4780,4429940,6212,4429940
1034,4780,4430940,6212,4430940
1034,4780,4431750,6212,4431750
1034,4780,4431750,6212,4431750
1034,4780,4432750,6212,4432750
1034,4780,4433560,6212,4433560
1035,4788,4434560,6212,4434560
1035,4788,4434560,6212,4434560
1035,4788,4435020,6212,4435020
1036,4796,4437020,6212,4437020
1036,4796,4438020,6212,4438020
1036,4796,4439020,6212,4439020
1036,4796,4439490,6212,4439490
1036,4796,4439710,6212,4439710
1036,4796,4440080,6212,4440080
1036,4796,4441080,6212,4441080
1036,4796,4442080,6212,4442080
1036,4796,4443080,6212,4443080
1037,4804,4443550,6212,4443550
1037,4804,4443550,6212,4443550
1037,4804,4444360,6212,4444360
1037,4804,4445360,6212,4445360
1038,4812,4446360,6212,4446360
1038,4812,4447360,6212,4447360
1038,4812,4448360,6212,4448360
1038,4812,4449360,6212,4449360
1038,4812,4450360,6212,4450360
1038,4812,4451360,6212,4451360
1039,4820,4452360,6212,4452360
1039,4820,4453360,6212,4453360
1039,4820,4454360,6212,4454360
1039,4820,4455360,6212,4455360
1039,4820,4456360,6212,4456360
1039,4820,4457360,6212,4457360
1039,4820,4458170,6212,4458170
1039,4820,4459170,6212,4459170
1039,4820,4460170,6212,4460170
1039,4820,4460640,6212,4460640
1039,4820,4461450,6212,4461450
1040,4828,4462450,6212,4462450
1040,4828,4463260,6212,4463260
1040,4828,4464260,6212,4464260
1040,4828,4465260,6212,4465260
1040,4828,4466260,6212,4466260
1040,4828,4467070,6212,4467070
1040,4828,4468070,6212,4468070
1040,4828,4469070,6212,4469070
1040,4828,4470070,6212,4470070
1040,4828,4471070,6212,4471070
1040,4828,4472070,6212,4472070
1040,4828,4473070,6212,4473070
1040,4828,4473070,6212,4473070
1041,4836,4474070,6212,4474070
1042,4844,4478070,6212,4478070
1042,4844,4479070,6212,4479070
1042,4844,4479620,6212,4479620
1042,4844,4480620,6212,4480620
1042,4844,4481270,6212,4481270
1043,4852,4481740,6212,4481740
1043,4852,4482740,6212,4482740
1043,4852,4482740,6212,4482740
1043,4852,4482740,6212,4482740
1043,4852,4482740,6212,4482740
1043,4852,4483740,6212,4483740
1044,4860,4484740,6212,4484740
1044,4860,4485740,6212,4485740
1044,4860,4486550,6212,4486550
1044,4860,4487020,6212,4487020
1044,4860,4487070,6212,4487070
1044,4860,4488070,6212,4488070
1044,4860,4488620,6212,4488620
1044,4860,4489620,6212,4489620
1044,4860,4490620,6212,4490620
1044,4860,4490620,6212,4490620
1044,4860,4491620,6212,4491620
1044,4860,4493620,6212,4493620
1044,4860,4493620,6212,4493620
1044,4860,4494430,6212,4494430
1044,4860,4494430,6212,4494430
1045,4868,4495430,6212,4495430
1045,4868,4496430,6212,4496430
1045,4868,4496900,6212,4496900
1045,4868,4497900,6212,4497900
1045,4868,4498900,6212,4498900
1045,4868,4499900,6212,4499900
1045,4868,4500900,6212,4500900
1045,4868,4501900,6212,4501900
1045,4868,4502900,6212,4502900
1045,4868,4503900,6212,4503900
1045,4868,4504710,6212,4504710
1045,4868,4505710,6212,4505710
1046,4876,4506710,6212,4506710
1046,4876,4507710,6212,4507710
1046,4876,4507710,6212,4507710
1046,4876,4508710,6212,4508710
1046,4876,4509710,6212,4509710
1046,4876,4510180,6212,4510180
1046,4876,4511180,6212,4511180
1046,4876,4511650,6212,4511650
1046,4876,4512650,6212,4512650
1046,4876,4513650,6212,4513650
1046,4876,4514650,6212,4514650
1047,4884,4515650,6212,4515650
1047,4884,4515970,6212,4515970
1047,4884,4516440,6212,4516440
1047,4884,4517250,6212,4517250
1048,4892,4518060,6212,4518060
1048,4892,4519060,6212,4519060
1048,4892,4520060,6212,4520060
1048,4892,4524060,6212,4524060
1048,4892,4524710,6212,4524710
1048,4892,4525520,6212,4525520
1048,4892,4526330,6212,4526330
1048,4892,4526560,6212,4526560
1048,4892,4526560,6212,4526560
1048,4892,4526880,6212,4526880
1048,4892,4527880,6212,4527880
1048,4892,4528530,6212,4528530
1048,4892,4529000,6212,4529000
1048,4892,4530000,6212,4530000
1048,4892,4530000,6212,4530000
1048,4892,4530810,6212,4530810
1049,4900,4534810,6212,4534810
1049,4900,4535810,6212,4535810
1049,4900,4536810,6212,4536810
1049,4900,4536810,6212,4536810
1049,4900,4537280,6212,4537280
1049,4900,4538280,6212,4538280
1049,4900,4539280,6212,4539280
1050,4908,4540280,6212,4540280
1050,4908,4540600,6212,4540600
1050,4908,4541600,6212,4541600
1051,4916,4549600,6212,4549600
1051,4916,4549600,6212,4549600
1051,4916,4550600,6212,4550600
1051,4916,4551070,6212,4551070
1051,4916,4552070,6212,4552070
1051,4916,4553070,6212,4553070
1051,4916,4554070,6212,4554070
1051,4916,4555070,6212,4555070
1051,4916,4556070,6212,4556070
1052,4924,4557070,6212,4557070
1053,4932,4557660,6212,4557660
1053,4932,4558310,6212,4558310
1053,4932,4558680,6212,4558680
1053,4932,4559680,6212,4559680
1053,4932,4559680,6212,4559680
1053,4932,4560680,6212,4560680
1053,4932,4561000,6212,4561000
1053,4932,4562000,6212,4562000
1053,4932,4562000,6212,4562000
1053,4932,4562000,6212,4562000
1053,4932,4562470,6212,4562470
1053,4932,4562940,6212,4562940
1053,4932,4563410,6212,4563410
1053,4932,4564410,6212,4564410
1054,4940,4572410,6212,4572410
1054,4940,4573410,6212,4573410
1054,4940,4574410,6212,4574410
1055,4948,4575410,6212,4575410
1055,4948,4576060,6212,4576060
1055,4948,4576060,6212,4576060
1055,4948,4577060,6212,4577060
1055,4948,4577870,6212,4577870
1055,4948,4578870,6212,4578870
1055,4948,4579870,6212,4579870
1055,4948,4580870,6212,4580870
1055,4948,4581870,6212,4581870
1055,4948,4582870,6212,4582870
1055,4948,4583340,6212,4583340
1055,4948,4583990,6212,4583990
1055,4948,4584990,6212,4584990
1055,4948,4585990,6212,4585990
1056,4956,4586990,6212,4586990
1056,4956,4586990,6212,4586990
1056,4956,4587360,6212,4587360
1056,4956,4588360,6212,4588360
1057,4964,4596360,6212,4596360
1057,4964,4597360,6212,4597360
1058,4972,4605360,6212,4605360
1058,4972,4606170,6212,4606170
1059,4980,4606640,6212,4606640
1059,4980,4607640,6212,4607640
1059,4980,4608450,6212,4608450
1059,4980,4609100,6212,4609100
1059,4980,4610100,6212,4610100
1059,4980,4610910,6212,4610910
1059,4980,4611910,6212,4611910
1059,4980,4612130,6212,4612130
1059,4980,4613130,6212,4613130
1059,4980,4613360,6212,4613360
1059,4980,4613360,6212,4613360
1059,4980,4614360,6212,4614360
1060,4988,4615360,6212,4615360
1060,4988,4616360,6212,4616360
1060,4988,4617360,6212,4617360
1060,4988,4617950,6212,4617950
1060,4988,4618950,6212,4618950
1060,4988,4619950,6212,4619950
1060,4988,4620500,6212,4620500
1060,4988,4621500,6212,4621500
1060,4988,4621970,6212,4621970
1060,4988,4621970,6212,4621970
1060,4988,4622970,6212,4622970
1060,4988,4623560,6212,4623560
1060,4988,4625560,6212,4625560
1060,4988,4626560,6212,4626560
1060,4988,4627020,6212,4627020
1061,4996,4628020,6212,4628020
1061,4996,4629020,6212,4629020
1061,4996,4630020,6212,4630020
1062,5004,4630670,6212,4630670
1062,5004,4631670,6212,4631670
1062,5004,4632130,6212,4632130
1062,5004,4632600,6212,4632600
1062,5004,4633600,6212,4633600
1062,5004,4634410,6212,4634410
1062,5004,4634410,6212,4634410
1062,5004,4634880,6212,4634880
1062,5004,4635880,6212,4635880
1062,5004,4636880,6212,4636880
1062,5004,4637880,6212,4637880
1063,5012,4638880,6212,4638880
1063,5012,4639880,6212,4639880
1063,5012,4639880,6212,4639880
1063,5012,4639880,6212,4639880
1063,5012,4639880,6212,4639880
1063,5012,4640880,6212,4640880
1063,5012,4641880,6212,4641880
1063,5012,4642200,6212,4642200
1063,5012,4643010,6212,4643010
1063,5012,4643820,6212,4643820
1063,5012,4644630,6212,4644630
1063,5012,4645280,6212,4645280
1063,5012,4646280,6212,4646280
1063,5012,4646280,6212,4646280
1063,5012,4646750,6212,4646750
1063,5012,4647750,6212,4647750
1063,5012,4648750,6212,4648750
1063,5012,4649750,6212,4649750
1064,5020,4650750,6212,4650750
1064,5020,4650750,6212,4650750
1065,5028,4651560,6212,4651560
1065,5028,4652560,6212,4652560
1065,5028,4653030,6212,4653030
1065,5028,4653030,6212,4653030
1065,5028,4653030,6212,4653030
1065,5028,4653350,6212,4653350
1065,5028,4654350,6212,4654350
1065,5028,4655350,6212,4655350
1065,5028,4656350,6212,4656350
1065,5028,4657350,6212,4657350
1065,5028,4657350,6212,4657350
1065,5028,4658350,6212,4658350
1065,5028,4658350,6212,4658350
1065,5028,4659350,6212,4659350
1065,5028,4659830,6212,4659830
1066,5036,4660830,6212,4660830
1066,5036,4660830,6212,4660830
1066,5036,4661830,6212,4661830
1066,5036,4662640,6212,4662640
1066,5036,4663640,6212,4663640
1066,5036,4664450,6212,4664450
1066,5036,4665450,6212,4665450
1066,5036,4666450,6212,4666450
1066,5036,4667450,6212,4667450
1066,5036,4667770,6212,4667770
1066,5036,4668770,6212,4668770
1066,5036,4669230,6212,4669230
1066,5036,4670230,6212,4670230
1066,5036,4670230,6212,4670230
1067,5044,4671230,6212,4671230
1067,5044,4671230,6212,4671230
1067,5044,4671700,6212,4671700
1067,5044,4672700,6212,4672700
1067,5044,4672700,6212,4672700
1067,5044,4672700,6212,4672700
1067,5044,4673510,6212,4673510
1067,5044,4674160,6212,4674160
1067,5044,4675160,6212,4675160
1067,5044,4676160,6212,4676160
1067,5044,4676160,6212,4676160
1067,5044,4677160,6212,4677160
1067,5044,4677630,6212,4677630
1067,5044,4678440,6212,4678440
1068,5052,4678910,6212,4678910
1068,5052,4679560,6212,4679560
1068,5052,4680560,6212,4680560
1068,5052,4680560,6212,4680560
1068,5052,4681370,6212,4681370
1068,5052,4681690,6212,4681690
1068,5052,4681690,6212,4681690
1068,5052,4682690,6212,4682690
1068,5052,4683690,6212,4683690
1068,5052,4684010,6212,4684010
1068,5052,4684480,6212,4684480
1069,5060,4685480,6212,4685480
1069,5060,4685480,6212,4685480
1069,5060,4685480,6212,4685480
1069,5060,4686480,6212,4686480
1070,5068,4694480,6212,4694480
1070,5068,4695480,6212,4695480
1070,5068,4695950,6212,4695950
1070,5068,4696950,6212,4696950
1070,5068,4697950,6212,4697950
1070,5068,4698950,6212,4698950
1070,5068,4699180,6212,4699180
1070,5068,4700180,6212,4700180
1070,5068,4701180,6212,4701180
1071,5076,4702180,6212,4702180
1071,5076,4702500,6212,4702500
1071,5076,4702610,6212,4702610
1071,5076,4703610,6212,4703610
1071,5076,4704420,6212,4704420
1071,5076,4704420,6212,4704420
1071,5076,4705230,6212,4705230
1071,5076,4706230,6212,4706230
1071,5076,4707230,6212,4707230
1071,5076,4708230,6212,4708230
1071,5076,4709230,6212,4709230
1071,5076,4710230,6212,4710230
1071,5076,4710450,6212,4710450
1072,5084,4711450,6212,4711450
1072,5084,4711680,6212,4711680
1072,5084,4712150,6212,4712150
1072,5084,4712310,6212,4712310
1072,5084,4713310,6212,4713310
1072,5084,4713420,6212,4713420
1072,5084,4714420,6212,4714420
1072,5084,4715420,6212,4715420
1073,5092,4723420,6212,4723420
1073,5092,4724420,6212,4724420
1073,5092,4724650,6212,4724650
1073,5092,4724650,6212,4724650
1073,5092,4725460,6212,4725460
1073,5092,4726460,6212,4726460
1073,5092,4727460,6212,4727460
1074,5100,4728460,6212,4728460
1074,5100,4728930,6212,4728930
1074,5100,4729930,6212,4729930
1074,5100,4729930,6212,4729930
1074,5100,4729930,6212,4729930
1074,5100,4730930,6212,4730930
1075,5108,4731740,6212,4731740
1075,5108,4732740,6212,4732740
1076,5116,4740740,6212,4740740
1076,5116,4741740,6212,4741740
1076,5116,4741740,6212,4741740
1076,5116,4742740,6212,4742740
1076,5116,4742970,6212,4742970
1076,5116,4743440,6212,4743440
1076,5116,4744440,6212,4744440
1076,5116,4745440,6212,4745440
1076,5116,4746440,6212,4746440
1076,5116,4747090,6212,4747090
1076,5116,4748090,6212,4748090
1077,5124,4749090,6212,4749090
1077,5124,4750090,6212,4750090
1077,5124,4750410,6212,4750410
1077,5124,4751220,6212,4751220
1077,5124,4752030,6212,4752030
1077,5124,4753030,6212,4753030
1077,5124,4753840,6212,4753840
1077,5124,4754650,6212,4754650
1077,5124,4754970,6212,4754970
1077,5124,4755440,6212,4755440
