ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,4656570,6212,4720560
1213,6212,4657040,6212,4721030
1213,6212,4657630,6212,4721620
1213,6212,4658090,6212,4722080
1213,6212,4658560,6212,4722550
1213,6212,4659030,6212,4723020
1213,6212,4659500,6212,4723490
1213,6212,4660150,6212,4724140
1213,6212,4660470,6212,4724460
1213,6212,4660690,6212,4724680
1213,6212,4660690,6212,4724680
1213,6212,4661160,6212,4725150
1213,6212,4661480,6212,4725470
1213,6212,4661850,6212,4725840
1213,6212,4662070,6212,4726060
1213,6212,4662070,6212,4726870
1213,6212,4662390,6212,4727190
1213,6212,4662390,6212,4728000
1213,6212,4662390,6212,4728000
1213,6212,4662390,6212,4728000
1213,6212,4662620,6212,4728230
1213,6212,4662620,6212,4729040
1213,6212,4663090,6212,4729510
1213,6212,4663090,6212,4730320
1213,6212,4663550,6212,4730780
1213,6212,4664020,6212,4731250
1213,6212,4664340,6212,4731570
1213,6212,4664810,6212,4732040
1213,6212,4665280,6212,4732510
1213,6212,4665600,6212,4732830
1213,6212,4665970,6212,4733200
1213,6212,4666290,6212,4733520
1213,6212,4666290,6212,4734330
1213,6212,4666290,6212,4734330
1213,6212,4666510,6212,4734550
1213,6212,4666670,6212,4734710
1213,6212,4666990,6212,4735030
1213,6212,4667640,6212,4735680
1213,6212,4668110,6212,4736150
1213,6212,4668760,6212,4736800
1213,6212,4669230,6212,4737270
1213,6212,4669820,6212,4737860
1213,6212,4670140,6212,4738180
1213,6212,4670790,6212,4738830
1213,6212,4671260,6212,4739300
1213,6212,4671260,6212,4739300
1213,6212,4671260,6212,4740110
1213,6212,4671730,6212,4740580
1213,6212,4672380,6212,4741230
1213,6212,4672380,6212,4741230
1213,6212,4672380,6212,4742040
1213,6212,4672380,6212,4742040
1213,6212,4672850,6212,4742510
1213,6212,4673500,6212,4743160
1213,6212,4674150,6212,4743810
1213,6212,4674150,6212,4744620
1213,6212,4674470,6212,4744940
1213,6212,4675060,6212,4745530
1213,6212,4675060,6212,4745530
1213,6212,4675710,6212,4746180
1213,6212,4676180,6212,4746650
1213,6212,4676650,6212,4747120
1213,6212,4677120,6212,4747590
1213,6212,4677280,6212,4747750
1213,6212,4677750,6212,4748220
1213,6212,4677970,6212,4748440
1213,6212,4678440,6212,4748910
1213,6212,4678900,6212,4749370
1213,6212,4679550,6212,4750020
1213,6212,4680020,6212,4750490
1213,6212,4680490,6212,4750960
1213,6212,4680650,6212,4751120
1213,6212,4680650,6212,4751930
1213,6212,4681300,6212,4752580
1213,6212,4681300,6212,4752580
1213,6212,4681300,6212,4753390
1213,6212,4681300,6212,4754200
1213,6212,4681770,6212,4754670
1213,6212,4681930,6212,4754830
1213,6212,4682580,6212,4755480
1213,6212,4683050,6212,4755950
1213,6212,4683520,6212,4756420
1213,6212,4683520,6212,4756420
1213,6212,4683990,6212,4756890
1213,6212,4683990,6212,4756890
1213,6212,4683990,6212,4757700
1213,6212,4684220,6212,4757930
1213,6212,4684770,6212,4758480
1213,6212,4684770,6212,4759290
1213,6212,4685360,6212,4759880
1213,6212,4685360,6212,4759880
1213,6212,4685360,6212,4760690
1213,6212,4685680,6212,4761010
1213,6212,4686150,6212,4761480
1213,6212,4686150,6212,4762290
1213,6212,4686380,6212,4762520
1213,6212,4687030,6212,4763170
1213,6212,4687030,6212,4763980
1213,6212,4687030,6212,4764790
1213,6212,4687030,6212,4765600
1213,6212,4687030,6212,4766410
1213,6212,4687350,6212,4766730
1213,6212,4687350,6212,4767540
1213,6212,4687350,6212,4768350
1213,6212,4687900,6212,4768900
1213,6212,4688550,6212,4769550
1213,6212,4688550,6212,4769550
1213,6212,4688550,6212,4769550
1213,6212,4688550,6212,4770360
1213,6212,4689200,6212,4771010
1213,6212,4689430,6212,4771240
1213,6212,4690080,6212,4771890
1213,6212,4690400,6212,4772210
1213,6212,4690870,6212,4772680
1213,6212,4690870,6212,4773490
1213,6212,4691340,6212,4773960
1213,6212,4691340,6212,4774770
1213,6212,4691340,6212,4775580
1213,6212,4691340,6212,4776390
1213,6212,4691710,6212,4776760
1213,6212,4692030,6212,4777080
1213,6212,4692030,6212,4777080
1213,6212,4692490,6212,4777540
1213,6212,4692960,6212,4778010
1213,6212,4693430,6212,4778480
1213,6212,4693650,6212,4778700
1213,6212,4694120,6212,4779170
1213,6212,4694120,6212,4779980
1213,6212,4694590,6212,4780450
1213,6212,4694940,6212,4780800
1213,6212,4695590,6212,4781450
1213,6212,4695590,6212,4781450
1213,6212,4695590,6212,4781450
1213,6212,4695590,6212,4782260
1213,6212,4695590,6212,4783070
1213,6212,4696050,6212,4783530
1213,6212,4696050,6212,4783530
1213,6212,4696370,6212,4783850
1213,6212,4696840,6212,4784320
1213,6212,4696840,6212,4785130
1213,6212,4697160,6212,4785450
1213,6212,4697160,6212,4785450
1213,6212,4697620,6212,4785910
1213,6212,4698270,6212,4786560
1213,6212,4698740,6212,4787030
1213,6212,4699390,6212,4787680
1213,6212,4699390,6212,4788490
1213,6212,4699860,6212,4788960
1213,6212,4699860,6212,4789610
1213,6212,4700330,6212,4790080
1213,6212,4700800,6212,4790550
1213,6212,4701170,6212,4790920
1213,6212,4701170,6212,4791570
1213,6212,4701640,6212,4792040
1213,6212,4702190,6212,4792590
1213,6212,4702190,6212,4793400
1213,6212,4702190,6212,4793400
1213,6212,4702190,6212,4794050
1213,6212,4702420,6212,4794280
1213,6212,4702890,6212,4794750
1213,6212,4702890,6212,4795560
1213,6212,4702890,6212,4796210
1213,6212,4703360,6212,4796680
1213,6212,4703520,6212,4796840
1213,6212,4703980,6212,4797300
1213,6212,4704450,6212,4797770
1213,6212,4704450,6212,4797770
1213,6212,4704770,6212,4798090
1213,6212,4705240,6212,4798560
1213,6212,4705710,6212,4799030
1213,6212,4706300,6212,4799620
1213,6212,4706770,6212,4800090
1213,6212,4707000,6212,4800320
1213,6212,4707000,6212,4800320
1213,6212,4707460,6212,4800780
1213,6212,4707460,6212,4801430
1213,6212,4707460,6212,4801430
1213,6212,4707460,6212,4801430
1213,6212,4707460,6212,4802240
1213,6212,4707930,6212,4802710
1213,6212,4707930,6212,4802710
1213,6212,4707930,6212,4802710
1213,6212,4708400,6212,4803180
1213,6212,4708560,6212,4803340
1213,6212,4709030,6212,4803810
1213,6212,4709030,6212,4804460
1213,6212,4709030,6212,4805270
1213,6212,4709260,6212,4805500
1213,6212,4709260,6212,4806150
1213,6212,4709720,6212,4806610
1213,6212,4709720,6212,4807420
1213,6212,4710190,6212,4807890
1213,6212,4710350,6212,4808050
1213,6212,4710350,6212,4808860
1213,6212,4710350,6212,4808860
1213,6212,4710670,6212,4809180
1213,6212,4710670,6212,4809990
1213,6212,4710900,6212,4810220
1213,6212,4710900,6212,4810870
1213,6212,4710900,6212,4811680
1213,6212,4710900,6212,4812490
1213,6212,4711060,6212,4812650
1213,6212,4711530,6212,4813120
1213,6212,4711530,6212,4813120
1213,6212,4711530,6212,4813930
1213,6212,4712000,6212,4814400
1213,6212,4712330,6212,4814730
1213,6212,4712800,6212,4815200
1213,6212,4712800,6212,4815200
1213,6212,4713120,6212,4815520
1213,6212,4713440,6212,4815840
1213,6212,4713440,6212,4816650
1213,6212,4713440,6212,4816650
1213,6212,4713440,6212,4816650
1213,6212,4714030,6212,4817240
1213,6212,4714350,6212,4817560
1213,6212,4714820,6212,4818030
1213,6212,4715290,6212,4818500
1213,6212,4715610,6212,4818820
1213,6212,4715610,6212,4819630
1213,6212,4715930,6212,4819950
1213,6212,4716280,6212,4820300
1213,6212,4716750,6212,4820770
1213,6212,4716750,6212,4821580
1213,6212,4717220,6212,4822050
1213,6212,4717690,6212,4822520
1213,6212,4717690,6212,4822520
1213,6212,4718160,6212,4822990
1213,6212,4718480,6212,4823310
1213,6212,4718950,6212,4823780
1213,6212,4719270,6212,4824100
1213,6212,4719920,6212,4824750
1213,6212,4720240,6212,4825070
1213,6212,4720240,6212,4825070
1213,6212,4720710,6212,4825540
1213,6212,4720710,6212,4826350
1213,6212,4720710,6212,4826350
1213,6212,4721060,6212,4826700
1213,6212,4721060,6212,4826700
1213,6212,4721530,6212,4827170
1213,6212,4721530,6212,4827820
1213,6212,4721850,6212,4828140
1213,6212,4721850,6212,4828950
1213,6212,4722320,6212,4829420
1213,6212,4722320,6212,4829420
1213,6212,4722640,6212,4829740
1213,6212,4722640,6212,4829740
1213,6212,4723190,6212,4830290
1213,6212,4723660,6212,4830760
1213,6212,4723820,6212,4830920
1213,6212,4723820,6212,4831730
1213,6212,4724370,6212,4832280
1213,6212,4724370,6212,4833090
1213,6212,4724740,6212,4833460
1213,6212,4724740,6212,4834270
1213,6212,4725210,6212,4834740
1213,6212,4725210,6212,4835390
1213,6212,4725210,6212,4835390
1213,6212,4725210,6212,4836200
1213,6212,4725210,6212,4837010
1213,6212,4725210,6212,4837660
1213,6212,4725210,6212,4837660
1213,6212,4725210,6212,4837660
1213,6212,4725210,6212,4837660
1213,6212,4725210,6212,4838470
1213,6212,4725210,6212,4839280
1213,6212,4725210,6212,4839280
1213,6212,4725210,6212,4840090
1213,6212,4725210,6212,4840090
1213,6212,4725210,6212,4840090
1213,6212,4725210,6212,4840900
1213,6212,4725210,6212,4841550
1213,6212,4725210,6212,4842360
1213,6212,4725210,6212,4843170
1213,6212,4725210,6212,4843980
1213,6212,4725680,6212,4844450
1213,6212,4726150,6212,4844920
1213,6212,4726620,6212,4845390
1213,6212,4726940,6212,4845710
1213,6212,4727590,6212,4846360
1213,6212,4727810,6212,4846580
1213,6212,4727810,6212,4847390
1213,6212,4727810,6212,4847390
1213,6212,4727810,6212,4848200
1213,6212,4728280,6212,4848670
1213,6212,4728600,6212,4848990
1213,6212,4728600,6212,4849800
1213,6212,4728600,6212,4849800
1213,6212,4728760,6212,4849960
1213,6212,4728760,6212,4850770
1213,6212,4729350,6212,4851360
1213,6212,4729350,6212,4852010
1213,6212,4729350,6212,4852660
1213,6212,4729350,6212,4852660
1213,6212,4729350,6212,4853470
1213,6212,4729350,6212,4854280
1213,6212,4729670,6212,4854600
1213,6212,4729890,6212,4854820
1213,6212,4730360,6212,4855290
1213,6212,4730360,6212,4855940
1213,6212,4730950,6212,4856530
1213,6212,4731420,6212,4857000
1213,6212,4731420,6212,4857810
1213,6212,4731740,6212,4858130
1213,6212,4731740,6212,4858940
1213,6212,4732290,6212,4859490
1213,6212,4732290,6212,4860300
1213,6212,4732610,6212,4860620
1213,6212,4733080,6212,4861090
1213,6212,4733080,6212,4861900
1213,6212,4733080,6212,4862710
1213,6212,4733080,6212,4863520
1213,6212,4733550,6212,4863990
1213,6212,4733780,6212,4864220
1213,6212,4733780,6212,4865030
1213,6212,4733780,6212,4865840
1213,6212,4733780,6212,4866650
1213,6212,4734100,6212,4866970
1213,6212,4734100,6212,4867780
1213,6212,4734100,6212,4868590
1213,6212,4734570,6212,4869060
1213,6212,4735040,6212,4869530
1213,6212,4735630,6212,4870120
1213,6212,4736090,6212,4870580
1213,6212,4736090,6212,4870580
1213,6212,4736680,6212,4871170
1213,6212,4737230,6212,4871720
1213,6212,4737700,6212,4872190
1213,6212,4738170,6212,4872660
1213,6212,4738170,6212,4873470
1213,6212,4738170,6212,4874280
1213,6212,4738640,6212,4874750
1213,6212,4738640,6212,4874750
1213,6212,4738640,6212,4875560
1213,6212,4738640,6212,4875560
1213,6212,4738870,6212,4875790
1213,6212,4738870,6212,4876600
1213,6212,4739190,6212,4876920
1213,6212,4739660,6212,4877390
1213,6212,4739890,6212,4877620
1213,6212,4739890,6212,4878430
1213,6212,4740050,6212,4878590
1213,6212,4740050,6212,4878590
1213,6212,4740050,6212,4879400
1213,6212,4740050,6212,4879400
1213,6212,4740050,6212,4880210
1213,6212,4740050,6212,4881020
1213,6212,4740600,6212,4881570
1213,6212,4740600,6212,4882380
1213,6212,4740600,6212,4883190
1213,6212,4741190,6212,4883780
1213,6212,4741510,6212,4884100
1213,6212,4741830,6212,4884420
1213,6212,4741830,6212,4884420
1213,6212,4741830,6212,4885230
1213,6212,4741830,6212,4886040
1213,6212,4742420,6212,4886630
1213,6212,4742740,6212,4886950
1213,6212,4743210,6212,4887420
1213,6212,4743210,6212,4887420
1213,6212,4743210,6212,4887420
1213,6212,4743430,6212,4887640
1213,6212,4743590,6212,4887800
1213,6212,4743590,6212,4888610
1213,6212,4744060,6212,4889080
1213,6212,4744530,6212,4889550
1213,6212,4744530,6212,4890360
1213,6212,4744530,6212,4891170
1213,6212,4744750,6212,4891390
1213,6212,4744980,6212,4891620
1213,6212,4744980,6212,4891620
1213,6212,4744980,6212,4892430
1213,6212,4745440,6212,4892890
1213,6212,4745490,6212,4892940
1213,6212,4745810,6212,4893260
1213,6212,4746400,6212,4893850
1213,6212,4746720,6212,4894170
1213,6212,4747040,6212,4894490
1213,6212,4747410,6212,4894860
1213,6212,4747640,6212,4895090
1213,6212,4747640,6212,4895740
1213,6212,4747640,6212,4896550
1213,6212,4748110,6212,4897020
1213,6212,4748430,6212,4897340
1213,6212,4748750,6212,4897660
1213,6212,4749070,6212,4897980
1213,6212,4749070,6212,4898790
1213,6212,4749620,6212,4899340
1213,6212,4749620,6212,4900150
1213,6212,4749620,6212,4900150
1213,6212,4749850,6212,4900380
1213,6212,4750170,6212,4900700
1213,6212,4750490,6212,4901020
1213,6212,4751080,6212,4901610
1213,6212,4751080,6212,4901610
1213,6212,4751080,6212,4902420
1213,6212,4751080,6212,4903230
1213,6212,4751080,6212,4903230
1213,6212,4751080,6212,4904040
1213,6212,4751550,6212,4904510
1213,6212,4751550,6212,4904510
1213,6212,4751550,6212,4904510
1213,6212,4752020,6212,4904980
1213,6212,4752020,6212,4905790
1213,6212,4752020,6212,4906600
1213,6212,4752020,6212,4907410
1213,6212,4752490,6212,4907880
1213,6212,4752490,6212,4908690
1213,6212,4752490,6212,4909500
1213,6212,4752490,6212,4910310
1213,6212,4752490,6212,4911120
1213,6212,4752490,6212,4911930
1213,6212,4752490,6212,4912740
1213,6212,4752490,6212,4913550
1213,6212,4752490,6212,4914360
1213,6212,4752860,6212,4914730
1213,6212,4753080,6212,4914950
1213,6212,4753400,6212,4915270
1213,6212,4753400,6212,4916080
1213,6212,4753400,6212,4916080
1213,6212,4753400,6212,4916890
1213,6212,4753620,6212,4917110
1213,6212,4754090,6212,4917580
1213,6212,4754550,6212,4918040
1213,6212,4755020,6212,4918510
1213,6212,4755020,6212,4918510
1213,6212,4755020,6212,4919320
1213,6212,4755340,6212,4919640
1213,6212,4755570,6212,4919870
1213,6212,4755890,6212,4920190
1213,6212,4756480,6212,4920780
1213,6212,4757070,6212,4921370
1213,6212,4757070,6212,4922180
1213,6212,4757540,6212,4922650
1213,6212,4757540,6212,4923460
1213,6212,4757700,6212,4923620
1213,6212,4758020,6212,4923940
1213,6212,4758490,6212,4924410
1213,6212,4758490,6212,4924410
1213,6212,4758950,6212,4924870
1213,6212,4758950,6212,4925520
1213,6212,4758950,6212,4926330
1213,6212,4758950,6212,4927140
1213,6212,4758950,6212,4927140
1213,6212,4758950,6212,4927950
1213,6212,4759420,6212,4928420
1213,6212,4759740,6212,4928740
1213,6212,4759970,6212,4928970
1213,6212,4760560,6212,4929560
1213,6212,4760560,6212,4929560
1213,6212,4761030,6212,4930030
1213,6212,4761030,6212,4930840
1213,6212,4761300,6212,4931110
1213,6212,4761300,6212,4931920
1213,6212,4761850,6212,4932470
1213,6212,4761850,6212,4933120
1213,6212,4761850,6212,4933120
1213,6212,4761850,6212,4933120
1213,6212,4762310,6212,4933580
1213,6212,4762310,6212,4934390
1213,6212,4762310,6212,4935200
1213,6212,4762310,6212,4936010
1213,6212,4762900,6212,4936600
1213,6212,4763370,6212,4937070
1213,6212,4763370,6212,4937070
1213,6212,4763840,6212,4937540
1213,6212,4764060,6212,4937760
1213,6212,4764060,6212,4937760
1213,6212,4764380,6212,4938080
1213,6212,4764850,6212,4938550
1213,6212,4765320,6212,4939020
1213,6212,4765790,6212,4939490
1213,6212,4766260,6212,4939960
1213,6212,4766720,6212,4940420
1213,6212,4766720,6212,4940420
1213,6212,4766720,6212,4941230
1213,6212,4766720,6212,4941230
1213,6212,4767040,6212,4941550
1213,6212,4767630,6212,4942140
1213,6212,4767630,6212,4942950
1213,6212,4768100,6212,4943420
1213,6212,4768100,6212,4944230
1213,6212,4768420,6212,4944550
1213,6212,4768420,6212,4945360
1213,6212,4768740,6212,4945680
1213,6212,4768740,6212,4946490
1213,6212,4768740,6212,4947140
1213,6212,4768740,6212,4947140
1213,6212,4768740,6212,4947950
1213,6212,4768740,6212,4947950
1213,6212,4768960,6212,4948170
1213,6212,4768960,6212,4948980
1213,6212,4768960,6212,4949790
1213,6212,4768960,6212,4950440
1213,6212,4769430,6212,4950910
1213,6212,4769430,6212,4950910
1213,6212,4769900,6212,4951380
1213,6212,4769900,6212,4952190
1213,6212,4769900,6212,4953000
1213,6212,4770370,6212,4953470
1213,6212,4770370,6212,4953470
1213,6212,4770830,6212,4953930
1213,6212,4770830,6212,4954740
1213,6212,4770830,6212,4955550
1213,6212,4770830,6212,4956360
1213,6212,4770830,6212,4957170
1213,6212,4771150,6212,4957490
1213,6212,4771150,6212,4957490
1213,6212,4771740,6212,4958080
1213,6212,4772210,6212,4958550
1213,6212,4772210,6212,4959360
1213,6212,4772210,6212,4959360
1213,6212,4772210,6212,4960170
1213,6212,4772860,6212,4960820
1213,6212,4773330,6212,4961290
1213,6212,4773330,6212,4962100
1213,6212,4773330,6212,4962910
1213,6212,4773330,6212,4963720
1213,6212,4773560,6212,4963950
1213,6212,4773560,6212,4964760
1213,6212,4774030,6212,4965230
1213,6212,4774030,6212,4965230
1213,6212,4774030,6212,4965230
1213,6212,4774500,6212,4965700
1213,6212,4774500,6212,4966350
1213,6212,4774500,6212,4966350
1213,6212,4774500,6212,4966350
1213,6212,4774500,6212,4966350
1213,6212,4774500,6212,4967160
1213,6212,4774500,6212,4967970
1213,6212,4774500,6212,4968780
1213,6212,4774500,6212,4969590
1213,6212,4774730,6212,4969820
1213,6212,4774730,6212,4970630
1213,6212,4774730,6212,4971440
1213,6212,4774730,6212,4972250
1213,6212,4774730,6212,4972900
1213,6212,4775200,6212,4973370
1213,6212,4775670,6212,4973840
1213,6212,4776140,6212,4974310
1213,6212,4776610,6212,4974780
1213,6212,4776610,6212,4974780
1213,6212,4777080,6212,4975250
1213,6212,4777550,6212,4975720
1213,6212,4777550,6212,4976530
1213,6212,4777550,6212,4976530
1213,6212,4777550,6212,4976530
1213,6212,4777550,6212,4977340
1213,6212,4777870,6212,4977660
1213,6212,4777870,6212,4978470
1213,6212,4777870,6212,4979280
1213,6212,4778240,6212,4979650
1213,6212,4778830,6212,4980240
1213,6212,4778830,6212,4980240
1213,6212,4779300,6212,4980710
1213,6212,4779300,6212,4981360
1213,6212,4779300,6212,4982170
1213,6212,4779300,6212,4982820
1213,6212,4779770,6212,4983290
1213,6212,4780090,6212,4983610
1213,6212,4780090,6212,4984420
1213,6212,4780560,6212,4984890
1213,6212,4780560,6212,4985700
1213,6212,4780560,6212,4986510
1213,6212,4780560,6212,4986510
1213,6212,4780560,6212,4987320
1213,6212,4780560,6212,4987320
1213,6212,4781030,6212,4987790
1213,6212,4781030,6212,4988340
1213,6212,4781500,6212,4988810
1213,6212,4781970,6212,4989280
1213,6212,4781970,6212,4990090
1213,6212,4781970,6212,4990090
1213,6212,4781970,6212,4990900
1213,6212,4781970,6212,4990900
1213,6212,4782290,6212,4991220
1213,6212,4782760,6212,4991690
1213,6212,4783230,6212,4992160
1213,6212,4783230,6212,4992160
1213,6212,4783230,6212,4992160
1213,6212,4783550,6212,4992480
1213,6212,4783550,6212,4993290
1213,6212,4784010,6212,4993750
1213,6212,4784170,6212,4993910
1213,6212,4784170,6212,4994720
1213,6212,4784400,6212,4994950
1213,6212,4784400,6212,4995760
1213,6212,4784860,6212,4996220
1213,6212,4784860,6212,4996220
1213,6212,4785180,6212,4996540
1213,6212,4785500,6212,4996860
1213,6212,4785500,6212,4996860
1213,6212,4785500,6212,4997670
1213,6212,4785960,6212,4998130
1213,6212,4786190,6212,4998360
1213,6212,4786660,6212,4998830
1213,6212,4786660,6212,4999640
1213,6212,4786660,6212,5000450
1213,6212,4786710,6212,5000500
1213,6212,4787180,6212,5000970
1213,6212,4787500,6212,5001290
1213,6212,4787500,6212,5002100
1213,6212,4787500,6212,5002910
1213,6212,4787500,6212,5003720
1213,6212,4787720,6212,5003940
1213,6212,4787940,6212,5004160
1213,6212,4787940,6212,5004710
1213,6212,4788260,6212,5005030
1213,6212,4788850,6212,5005620
1213,6212,4788960,6212,5005730
1213,6212,4788960,6212,5005730
1213,6212,4789430,6212,5006200
1213,6212,4789430,6212,5007010
1213,6212,4789430,6212,5007480
1213,6212,4789900,6212,5007950
1213,6212,4789900,6212,5007950
1213,6212,4789900,6212,5008600
1213,6212,4789900,6212,5009250
1213,6212,4789900,6212,5010060
1213,6212,4789900,6212,5010060
1213,6212,4790120,6212,5010280
1213,6212,4790120,6212,5010280
1213,6212,4790120,6212,5010280
1213,6212,4790120,6212,5011090
1213,6212,4790590,6212,5011560
1213,6212,4790590,6212,5012030
1213,6212,4790590,6212,5012840
1213,6212,4790590,6212,5013390
1213,6212,4790590,6212,5014200
1213,6212,4790590,6212,5015010
1213,6212,4790590,6212,5015480
1213,6212,4790590,6212,5016130
1213,6212,4790590,6212,5016600
1213,6212,4790590,6212,5017410
1213,6212,4790590,6212,5018220
1213,6212,4790590,6212,5018220
1213,6212,4790750,6212,5018380
1213,6212,4790750,6212,5019190
1213,6212,4790750,6212,5019660
1213,6212,4790750,6212,5020310
1213,6212,4791070,6212,5020630
1213,6212,4791070,6212,5021100
1213,6212,4791070,6212,5021100
1213,6212,4791390,6212,5021420
1213,6212,4791710,6212,5021740
1213,6212,4791710,6212,5022210
1213,6212,4791710,6212,5023020
1213,6212,4791710,6212,5023490
1213,6212,4791710,6212,5023490
1213,6212,4791710,6212,5024300
1213,6212,4791710,6212,5025110
1213,6212,4791870,6212,5025270
1213,6212,4791870,6212,5025270
1213,6212,4791870,6212,5026080
1213,6212,4792100,6212,5026310
1213,6212,4792100,6212,5027120
1213,6212,4792100,6212,5027120
1213,6212,4792100,6212,5027120
1213,6212,4792100,6212,5027590
1213,6212,4792100,6212,5028400
1213,6212,4792100,6212,5028950
1213,6212,4792100,6212,5029420
1213,6212,4792100,6212,5029890
1213,6212,4792100,6212,5030360
1213,6212,4792100,6212,5031170
1213,6212,4792420,6212,5031490
1213,6212,4792420,6212,5031960
1213,6212,4792640,6212,5032180
1213,6212,4792640,6212,5032990
1213,6212,4792640,6212,5033800
1213,6212,4792640,6212,5034270
1213,6212,4792640,6212,5035080
1213,6212,4792640,6212,5035550
1213,6212,4792640,6212,5035550
1213,6212,4792640,6212,5036360
1213,6212,4792640,6212,5037010
1213,6212,4792640,6212,5037820
1213,6212,4792640,6212,5038290
1213,6212,4792640,6212,5039100
1213,6212,4792750,6212,5039210
1213,6212,4792750,6212,5040020
1213,6212,4792750,6212,5040490
1213,6212,4792750,6212,5040960
1213,6212,4793070,6212,5041280
1213,6212,4793070,6212,5042090
1213,6212,4793070,6212,5042900
1213,6212,4793070,6212,5043550
1213,6212,4793070,6212,5044200
1213,6212,4793070,6212,5044670
1213,6212,4793390,6212,5044990
1213,6212,4793390,6212,5045640
1213,6212,4793390,6212,5046110
1213,6212,4793390,6212,5046920
1213,6212,4793390,6212,5047730
1213,6212,4793610,6212,5047950
1213,6212,4793610,6212,5048420
1213,6212,4793610,6212,5049070
1213,6212,4793610,6212,5049540
1213,6212,4793930,6212,5049860
1213,6212,4793930,6212,5050670
1213,6212,4793930,6212,5051480
1213,6212,4793930,6212,5052130
1213,6212,4793930,6212,5052600
1213,6212,4793930,6212,5053250
1213,6212,4793930,6212,5053900
1213,6212,4793930,6212,5054450
1213,6212,4793930,6212,5054450
1213,6212,4793930,6212,5055260
1213,6212,4794250,6212,5055580
1213,6212,4794250,6212,5056230
1213,6212,4794250,6212,5056700
1213,6212,4794470,6212,5056920
1213,6212,4794470,6212,5057510
1213,6212,4794470,6212,5058320
1213,6212,4794470,6212,5059130
1213,6212,4794470,6212,5059600
1213,6212,4794470,6212,5060410
1213,6212,4794930,6212,5060870
1213,6212,4794930,6212,5061680
1213,6212,4794930,6212,5062270
1213,6212,4794930,6212,5063080
1213,6212,4794930,6212,5063730
1213,6212,4794930,6212,5064200
1213,6212,4794930,6212,5065010
1213,6212,4795090,6212,5065170
1213,6212,4795460,6212,5065540
1213,6212,4795460,6212,5066350
1213,6212,4795460,6212,5066820
1213,6212,4795680,6212,5067040
1213,6212,4795680,6212,5067510
1213,6212,4795680,6212,5067510
1213,6212,4795680,6212,5068320
1213,6212,4795840,6212,5068480
1213,6212,4795840,6212,5069290
1213,6212,4796070,6212,5069520
1213,6212,4796230,6212,5069680
1213,6212,4796230,6212,5070150
1213,6212,4796230,6212,5070960
1213,6212,4796230,6212,5071430
1213,6212,4796230,6212,5071900
1213,6212,4796230,6212,5072710
1213,6212,4796550,6212,5073030
1213,6212,4796550,6212,5073500
1213,6212,4796550,6212,5074310
1213,6212,4796550,6212,5075120
1213,6212,4796550,6212,5075590
1213,6212,4796550,6212,5076400
1213,6212,4796870,6212,5076720
1213,6212,4796870,6212,5077190
1213,6212,4796870,6212,5077840
1213,6212,4797240,6212,5078210
1213,6212,4797240,6212,5079020
1213,6212,4797560,6212,5079340
1213,6212,4797560,6212,5079340
1213,6212,4797560,6212,5080150
1213,6212,4797560,6212,5080960
1213,6212,4798020,6212,5081420
1213,6212,4798020,6212,5081890
1213,6212,4798020,6212,5081890
1213,6212,4798020,6212,5082360
1213,6212,4798020,6212,5082830
1213,6212,4798020,6212,5083640
1213,6212,4798020,6212,5084190
1213,6212,4798020,6212,5084660
1213,6212,4798020,6212,5085250
1213,6212,4798250,6212,5085480
1213,6212,4798250,6212,5086290
1213,6212,4798250,6212,5086290
1213,6212,4798250,6212,5087100
1213,6212,4798250,6212,5087910
1213,6212,4798570,6212,5088230
1213,6212,4798570,6212,5088880
1213,6212,4798570,6212,5088880
1213,6212,4798570,6212,5089350
1213,6212,4798890,6212,5089670
1213,6212,4798890,6212,5090140
1213,6212,4798890,6212,5090610
1213,6212,4798890,6212,5090610
1213,6212,4798890,6212,5091420
1213,6212,4798890,6212,5092230
1213,6212,4798890,6212,5093040
1213,6212,4798890,6212,5093510
1213,6212,4799110,6212,5093730
1213,6212,4799110,6212,5094320
1213,6212,4799570,6212,5094780
1213,6212,4799730,6212,5094940
1213,6212,4800050,6212,5095260
1213,6212,4800380,6212,5095590
1213,6212,4800380,6212,5096400
1213,6212,4800380,6212,5096870
1213,6212,4800380,6212,5097680
1213,6212,4800700,6212,5098000
1213,6212,4800700,6212,5098810
1213,6212,4800700,6212,5098810
1213,6212,4800700,6212,5098810
1213,6212,4801020,6212,5099130
1213,6212,4801020,6212,5099780
1213,6212,4801020,6212,5099780
1213,6212,4801020,6212,5100430
