ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1456362.26,60.81,47.24,1169784.97,48.84
1456413.79,60.83,47.26,1169824.7,48.86
1456270.96,60.84,47.27,1169237.69,48.85
1456322.49,60.86,47.29,1169232.99,48.86
1456368.6,60.86,47.3,1171598.44,48.96
1456368.6,60.86,47.3,1171547.1,48.96
1456361.76,60.87,47.3,1170822.33,48.94
1456361.76,60.87,47.3,1170822.33,48.94
1456527.66,60.89,47.32,1170822.33,48.95
1456429.5,60.9,47.33,1171074.41,48.97
1456197.93,60.9,47.33,1171075.16,48.98
1456249.46,60.92,47.36,1171056.31,48.99
1456873.65,60.95,47.39,1171405.96,49.01
1456716.75,60.95,47.38,1171279.62,49.01
1456480.77,60.95,47.39,1170143.9,48.97
1457354.94,61.0,47.43,1171090.63,49.02
1457118.96,61.0,47.44,1171179.38,49.03
1456961.77,61.0,47.43,1170781.04,49.02
1457010.43,61.01,47.44,1171019.89,49.03
1457010.43,61.01,47.44,1170854.42,49.02
1457061.96,61.03,47.46,1171138.5,49.05
1457222.28,61.05,47.48,1171549.01,49.08
1457273.81,61.07,47.5,1172076.52,49.12
1457273.81,61.07,47.5,1172107.59,49.12
1457434.13,61.09,47.52,1172556.85,49.15
1457338.47,61.1,47.54,1172206.95,49.15
1457390.0,61.12,47.56,1172233.77,49.16
1458317.15,61.18,47.62,1173826.57,49.25
1458368.68,61.21,47.64,1174142.6,49.28
1458420.21,61.23,47.66,1173800.68,49.28
1458699.08,61.26,47.7,1173352.32,49.28
1458827.44,61.28,47.71,1173982.44,49.31
1458783.58,61.28,47.71,1174088.36,49.32
1458607.45,61.28,47.72,1173824.71,49.32
1458767.76,61.3,47.74,1173788.75,49.33
1458683.81,61.32,47.75,1173974.84,49.35
1458423.88,61.32,47.75,1173682.06,49.35
1458187.9,61.32,47.75,1173539.74,49.35
1458239.43,61.34,47.78,1173503.78,49.37
1458014.0,61.35,47.78,1172814.72,49.35
1458065.53,61.37,47.81,1172814.72,49.37
1457897.32,61.37,47.81,1172856.12,49.37
1457665.75,61.38,47.81,1173004.0,49.39
1457831.65,61.39,47.83,1173913.56,49.44
1458001.05,61.41,47.84,1173934.64,49.45
1458155.31,61.43,47.87,1173934.64,49.46
1458155.31,61.43,47.87,1173963.1,49.46
1458155.31,61.43,47.87,1173936.28,49.46
1458438.69,61.46,47.89,1174113.34,49.48
1458438.69,61.46,47.89,1174040.21,49.47
1458438.69,61.46,47.89,1174672.33,49.5
1458578.27,61.46,47.9,1174655.06,49.5
1458629.8,61.49,47.92,1175450.91,49.55
1459170.35,61.53,47.96,1174966.48,49.55
1459330.67,61.55,47.98,1175931.46,49.6
1459238.64,61.55,47.98,1175841.51,49.59
1459290.17,61.57,48.0,1176210.22,49.63
1459290.17,61.57,48.0,1176225.81,49.63
1459054.19,61.57,48.01,1175284.15,49.6
1458896.99,61.57,48.0,1175157.25,49.6
1458948.52,61.59,48.03,1175326.17,49.62
1459108.84,61.61,48.05,1175852.43,49.65
1459160.37,61.64,48.07,1177103.75,49.72
1459320.69,61.66,48.09,1177124.02,49.73
1459045.63,61.66,48.09,1177069.78,49.74
1459097.16,61.68,48.12,1177307.54,49.77
1459148.69,61.71,48.14,1177615.42,49.8
1459200.22,61.73,48.16,1177185.72,49.8
1459221.31,61.74,48.17,1177315.19,49.81
1459435.57,61.75,48.19,1178482.27,49.87
1459443.51,61.76,48.19,1178969.49,49.89
1459986.33,61.79,48.23,1179843.15,49.94
1459911.85,61.8,48.23,1179657.75,49.93
1459963.38,61.82,48.25,1180009.11,49.97
1459891.66,61.83,48.26,1179839.35,49.97
1460051.97,61.84,48.28,1180284.86,49.99
1459883.76,61.84,48.28,1180326.12,50.0
1460126.13,61.88,48.31,1180295.01,50.02
1460126.13,61.88,48.31,1180275.19,50.02
1460119.29,61.88,48.32,1180254.0,50.02
1460102.54,61.89,48.32,1180393.17,50.03
1460004.38,61.9,48.33,1180548.08,50.05
1459850.62,61.9,48.33,1180586.96,50.06
1460048.9,61.92,48.35,1180489.93,50.06
1460100.43,61.94,48.38,1180787.92,50.09
1460100.43,61.94,48.38,1180844.64,50.1
1460151.96,61.97,48.4,1181693.22,50.15
1461514.52,62.04,48.48,1182568.6,50.2
1461566.05,62.07,48.5,1183031.94,50.24
1461764.33,62.09,48.52,1182669.96,50.23
1461815.86,62.11,48.55,1182615.75,50.25
1461867.39,62.14,48.57,1182926.91,50.28
1461631.41,62.14,48.57,1182165.49,50.26
1461395.43,62.14,48.58,1181890.69,50.26
1461395.43,62.14,48.58,1183551.22,50.33
1461334.05,62.15,48.59,1182640.75,50.3
1461334.05,62.15,48.59,1182640.75,50.3
1461334.05,62.15,48.59,1184162.06,50.36
1461098.07,62.15,48.59,1183832.91,50.36
1461098.07,62.15,48.59,1183832.91,50.36
1460862.09,62.16,48.59,1183591.42,50.36
1461016.35,62.18,48.61,1184174.02,50.4
1460850.85,62.19,48.63,1183681.58,50.39
1460839.28,62.22,48.65,1183218.84,50.39
1460839.28,62.22,48.65,1183391.2,50.4
1461005.18,62.23,48.67,1184174.01,50.44
1461488.98,62.28,48.71,1183698.41,50.44
1461540.51,62.3,48.73,1184015.63,50.47
1461771.37,62.32,48.76,1184589.44,50.51
1461535.39,62.33,48.76,1184367.36,50.51
1461303.82,62.33,48.76,1184367.36,50.52
1461473.22,62.35,48.78,1184386.91,50.53
1461407.01,62.36,48.79,1185031.31,50.56
1461171.03,62.36,48.79,1184661.88,50.56
1461335.94,62.37,48.81,1184960.23,50.58
1461387.47,62.4,48.83,1184929.94,50.59
1461211.34,62.4,48.84,1184591.72,50.59
1460985.36,62.4,48.84,1184882.17,50.61
1460876.68,62.42,48.86,1184335.68,50.61
1460910.86,62.43,48.87,1184413.05,50.62
1460905.64,62.45,48.89,1183960.48,50.61
1460807.48,62.46,48.9,1183946.91,50.62
1460961.75,62.49,48.92,1184721.89,50.67
1461013.28,62.51,48.94,1185449.35,50.72
1461064.81,62.53,48.97,1185671.12,50.75
1461033.11,62.54,48.97,1185527.65,50.75
1461927.13,62.58,49.01,1186364.1,50.78
1461872.42,62.59,49.02,1186534.01,50.8
1461923.95,62.61,49.05,1186743.58,50.83
1462078.22,62.64,49.07,1189263.47,50.95
1462247.61,62.65,49.09,1189584.97,50.97
1462021.63,62.66,49.09,1189080.05,50.96
1461923.47,62.66,49.1,1188890.39,50.96
1462089.37,62.68,49.12,1188940.56,50.97
1462036.51,62.69,49.13,1188802.39,50.98
1462088.04,62.72,49.15,1189002.48,51.0
1462088.04,62.72,49.15,1190472.84,51.07
1461999.24,62.72,49.16,1190231.44,51.06
1461662.66,62.73,49.16,1189990.54,51.07
1461426.68,62.73,49.17,1189500.88,51.06
1461222.61,62.73,49.16,1189361.78,51.06
1461422.04,62.74,49.17,1189930.03,51.08
1461890.23,62.76,49.2,1190114.34,51.09
1461951.7,62.77,49.2,1190326.82,51.11
1461715.72,62.77,49.21,1190109.15,51.11
1461767.25,62.8,49.23,1190120.24,51.13
1461921.98,62.82,49.25,1191193.74,51.18
1461973.51,62.84,49.27,1191303.24,51.21
1462133.83,62.86,49.29,1191786.58,51.24
1462185.36,62.88,49.32,1192678.57,51.29
1462236.89,62.91,49.34,1193378.79,51.34
1462451.14,62.92,49.36,1194393.31,51.39
1462623.53,62.94,49.38,1194148.04,51.39
1462525.38,62.95,49.39,1193786.82,51.39
1462265.45,62.95,49.38,1193527.38,51.38
1462557.51,62.98,49.42,1193428.24,51.39
1462767.27,63.0,49.43,1193523.66,51.4
1462767.27,63.0,49.43,1193523.66,51.4
1465142.57,63.12,49.55,1194168.37,51.44
1465142.57,63.12,49.55,1194046.77,51.44
1465373.43,63.14,49.57,1194609.82,51.47
1465424.96,63.16,49.6,1194680.74,51.49
1465476.49,63.19,49.62,1194695.77,51.51
1465528.02,63.21,49.65,1194597.32,51.53
1465528.02,63.21,49.65,1194914.34,51.54
1465370.83,63.21,49.64,1194760.76,51.54
1466267.77,63.26,49.7,1195092.78,51.56
1466267.77,63.26,49.7,1195737.98,51.59
1466267.77,63.26,49.7,1195478.26,51.58
1466319.3,63.29,49.72,1195799.03,51.61
1466230.22,63.29,49.72,1196401.09,51.64
1466281.75,63.32,49.75,1196395.22,51.66
1466333.28,63.34,49.77,1196401.24,51.68
1466384.81,63.36,49.8,1196401.24,51.7
1466140.86,63.36,49.8,1196227.18,51.7
1466310.26,63.38,49.81,1197642.32,51.77
1466361.79,63.4,49.84,1198620.83,51.83
1466125.81,63.41,49.84,1198791.75,51.84
1465885.41,63.41,49.84,1198482.13,51.84
1465649.43,63.41,49.84,1198048.9,51.83
1465700.96,63.44,49.87,1198379.53,51.87
1465752.49,63.46,49.89,1198891.57,51.91
1465804.02,63.48,49.92,1199013.19,51.93
1465964.34,63.5,49.94,1200516.78,52.01
1465728.36,63.51,49.94,1200009.56,51.99
1465728.36,63.51,49.94,1199938.1,51.99
1465492.38,63.51,49.94,1202505.41,52.11
1465260.81,63.51,49.95,1202709.91,52.13
1465312.34,63.54,49.97,1202709.17,52.15
1465502.37,63.56,49.99,1204791.26,52.25
1465345.17,63.55,49.99,1204661.16,52.25
1465170.12,63.56,49.99,1204271.83,52.24
1465336.02,63.58,50.01,1204057.33,52.24
1466616.5,63.65,50.08,1205179.6,52.3
1466926.26,63.67,50.11,1204929.09,52.3
1466828.1,63.68,50.11,1204995.65,52.31
1466660.61,63.7,50.13,1204363.81,52.3
1466830.0,63.71,50.15,1205852.24,52.38
1466722.81,63.71,50.14,1205747.2,52.37
1467056.4,63.73,50.17,1207733.13,52.47
1466793.93,63.73,50.17,1207763.36,52.48
1466584.7,63.73,50.17,1207529.56,52.47
1466385.48,63.73,50.16,1207710.29,52.49
1466437.01,63.75,50.19,1208621.03,52.55
1466340.07,63.75,50.19,1208651.85,52.55
1466554.18,63.78,50.21,1208939.55,52.58
1466710.12,63.8,50.23,1209654.48,52.62
1466474.14,63.8,50.23,1209490.4,52.62
1466474.14,63.8,50.23,1209490.4,52.62
1466316.94,63.8,50.23,1209369.51,52.62
1466368.47,63.82,50.26,1209360.82,52.64
1466420.0,63.85,50.28,1209929.59,52.68
1466464.07,63.86,50.29,1209822.83,52.68
1466624.39,63.88,50.31,1209822.83,52.69
1466675.92,63.9,50.34,1210134.79,52.73
1466435.52,63.91,50.34,1209885.56,52.72
1466595.84,63.93,50.36,1210563.68,52.77
1466888.49,63.96,50.39,1210192.0,52.77
1467057.88,63.98,50.41,1210616.34,52.79
1467109.41,64.0,50.44,1210646.73,52.81
1467263.68,64.03,50.46,1212536.27,52.91
1467263.68,64.03,50.46,1212027.35,52.89
1467027.7,64.03,50.46,1212084.98,52.9
1467079.23,64.05,50.49,1212456.53,52.94
1467130.76,64.08,50.51,1212691.9,52.97
1466870.83,64.08,50.51,1212350.31,52.96
1467035.72,64.11,50.54,1212030.52,52.96
1467035.72,64.11,50.54,1211941.07,52.96
1466818.67,64.11,50.54,1211688.6,52.96
1466582.15,64.11,50.54,1211465.06,52.96
1466356.17,64.11,50.55,1211267.02,52.96
1466120.19,64.11,50.55,1210921.49,52.95
1466171.72,64.14,50.57,1210826.07,52.97
1466586.39,64.18,50.61,1211636.35,53.02
1466796.16,64.19,50.63,1212224.83,53.05
1466892.17,64.22,50.65,1211584.88,53.04
1466732.25,64.22,50.65,1211030.62,53.02
1466457.19,64.22,50.66,1210958.55,53.03
1466508.72,64.25,50.68,1210779.01,53.05
1466560.25,64.27,50.71,1210899.78,53.07
1466714.52,64.3,50.73,1211982.28,53.13
1466766.05,64.32,50.76,1212048.19,53.15
1466766.05,64.32,50.76,1211747.1,53.14
1466926.36,64.34,50.78,1212684.07,53.19
1466897.13,64.35,50.79,1212173.62,53.18
1466661.15,64.36,50.79,1211581.5,53.16
1466528.48,64.37,50.8,1210575.76,53.13
1466253.43,64.37,50.81,1210056.21,53.12
1466096.53,64.37,50.8,1209932.32,53.12
1466294.81,64.39,50.83,1210177.97,53.15
1466464.2,64.41,50.84,1210573.75,53.17
1466464.2,64.41,50.84,1210500.86,53.17
1466618.47,64.44,50.87,1210216.0,53.17
1466778.78,64.46,50.89,1211336.54,53.23
1466752.04,64.48,50.91,1212688.18,53.31
1466662.96,64.48,50.92,1212688.18,53.32
1466818.99,64.51,50.95,1212241.86,53.32
1469679.72,64.66,51.09,1216264.8,53.51
1469679.72,64.66,51.09,1217930.09,53.58
1469443.74,64.66,51.09,1217459.67,53.57
1469443.74,64.66,51.09,1217489.06,53.57
1469495.27,64.69,51.12,1217533.93,53.59
1469259.29,64.69,51.12,1217317.71,53.6
1469310.82,64.71,51.15,1218014.3,53.65
1469331.91,64.72,51.16,1218441.42,53.67
1469493.38,64.73,51.17,1219434.08,53.72
1469703.15,64.75,51.18,1219999.63,53.75
1469754.68,64.77,51.21,1220271.21,53.78
1469806.21,64.8,51.23,1220686.13,53.82
1469857.74,64.82,51.26,1221870.37,53.89
1469698.69,64.84,51.27,1221387.13,53.88
1469852.96,64.86,51.3,1221611.35,53.91
1469852.96,64.86,51.3,1220977.76,53.88
1470013.28,64.89,51.32,1220977.76,53.89
1470167.54,64.91,51.34,1221945.59,53.95
1469892.49,64.92,51.35,1221789.16,53.96
1470061.88,64.93,51.37,1222886.71,54.02
1470113.41,64.96,51.39,1222906.11,54.04
1470164.94,64.99,51.42,1222798.25,54.05
1470395.8,65.01,51.44,1224590.45,54.14
1470129.75,65.02,51.46,1224139.41,54.14
1470129.75,65.02,51.46,1224139.41,54.14
1470181.28,65.05,51.48,1224689.78,54.19
1470232.81,65.07,51.51,1224723.45,54.21
1470232.81,65.07,51.51,1224793.93,54.21
1470284.34,65.1,51.53,1224833.89,54.23
1470335.87,65.13,51.56,1225034.84,54.26
1470235.4,65.13,51.57,1224719.82,54.26
1470235.4,65.13,51.57,1224639.16,54.25
1469999.42,65.14,51.57,1224482.66,54.26
1469999.42,65.14,51.57,1225721.0,54.31
1470050.95,65.16,51.6,1226016.8,54.35
1470044.1,65.17,51.61,1226838.11,54.39
1471449.5,65.23,51.67,1229139.97,54.49
1471501.03,65.26,51.69,1229171.67,54.51
1471265.05,65.26,51.7,1228972.05,54.52
1471029.07,65.27,51.7,1229052.98,54.53
1471183.33,65.29,51.73,1230374.66,54.6
1471472.91,65.32,51.75,1230270.7,54.61
1471380.62,65.33,51.76,1230292.64,54.63
1471540.94,65.35,51.78,1231857.06,54.71
1471855.81,65.39,51.82,1231662.33,54.72
1471793.57,65.39,51.83,1231184.92,54.7
1472089.03,65.41,51.85,1232304.39,54.76
1472287.3,65.44,51.87,1232818.62,54.8
1472287.3,65.44,51.87,1232919.24,54.8
1472287.3,65.44,51.87,1232548.06,54.78
1472441.57,65.47,51.9,1232817.88,54.81
1472601.89,65.49,51.92,1234254.77,54.89
1472558.02,65.49,51.93,1234309.47,54.9
1472558.02,65.49,51.93,1234505.9,54.9
1472558.02,65.49,51.93,1234505.9,54.9
1472796.63,65.52,51.96,1235314.69,54.96
1472598.75,65.53,51.96,1235075.34,54.96
1472367.19,65.53,51.96,1234757.95,54.95
1472418.72,65.56,51.99,1234822.91,54.98
1472280.37,65.56,51.99,1234488.52,54.97
1472434.64,65.59,52.02,1236303.6,55.07
1472594.95,65.61,52.04,1236748.53,55.1
1472540.97,65.61,52.05,1237728.68,55.15
1472695.24,65.64,52.07,1237841.69,55.17
1472682.2,65.64,52.08,1237920.92,55.18
1472733.73,65.67,52.1,1237967.86,55.2
1472785.26,65.7,52.13,1238164.61,55.23
1472628.07,65.69,52.13,1238223.48,55.24
1472628.07,65.69,52.13,1238285.94,55.24
1472538.99,65.7,52.13,1237960.11,55.23
1472538.99,65.7,52.13,1238009.22,55.24
1472538.99,65.7,52.13,1237984.28,55.23
1472699.31,65.72,52.15,1239558.06,55.32
1472859.62,65.74,52.18,1239665.42,55.33
1473267.29,65.76,52.19,1240506.58,55.37
1473047.38,65.77,52.2,1240297.05,55.38
1472909.03,65.78,52.21,1239713.85,55.36
1473063.77,65.8,52.23,1240157.04,55.39
1473224.08,65.82,52.25,1240807.04,55.43
1473275.61,65.84,52.28,1241093.88,55.47
1473260.48,65.85,52.29,1241400.76,55.49
1473260.48,65.85,52.29,1241395.1,55.49
1473420.8,65.87,52.31,1242224.12,55.54
1473384.31,65.88,52.31,1243661.17,55.61
1473384.31,65.88,52.31,1243771.27,55.61
1473544.63,65.9,52.33,1244291.02,55.65
1473544.63,65.9,52.33,1243618.33,55.62
1473341.16,65.9,52.34,1243393.51,55.62
1473485.52,65.92,52.35,1243439.07,55.63
1473485.52,65.92,52.35,1242629.56,55.59
1473485.52,65.92,52.35,1242307.09,55.58
1473645.83,65.94,52.37,1243085.41,55.62
1473638.99,65.95,52.38,1244370.35,55.69
1473793.25,65.98,52.41,1244453.08,55.71
1473636.06,65.97,52.41,1244268.96,55.71
1473796.38,65.99,52.43,1244268.96,55.72
1473698.22,66.0,52.44,1245060.69,55.76
1473421.32,66.0,52.44,1244783.94,55.76
1473421.32,66.0,52.44,1244718.5,55.76
1473575.59,66.03,52.46,1246372.99,55.85
1473575.59,66.03,52.46,1245874.67,55.83
1473439.2,66.05,52.48,1245619.1,55.83
1473490.73,66.07,52.51,1245948.02,55.87
1473542.26,66.1,52.53,1247507.19,55.96
1473306.28,66.1,52.54,1247043.31,55.95
1473070.3,66.11,52.54,1246751.44,55.95
1473454.73,66.13,52.57,1248882.06,56.05
1473356.57,66.14,52.58,1248893.72,56.07
1473096.64,66.14,52.57,1247805.31,56.03
1473215.3,66.17,52.6,1247431.16,56.03
1473058.7,66.17,52.6,1248198.25,56.07
1473268.47,66.19,52.62,1248695.45,56.1
1473268.47,66.19,52.62,1248660.08,56.1
1473499.33,66.21,52.65,1248440.16,56.1
1473550.86,66.24,52.67,1248440.16,56.12
1473462.06,66.25,52.68,1248523.11,56.13
1473513.59,66.27,52.71,1248995.69,56.17
1473383.85,66.29,52.72,1248293.22,56.16
1473435.38,66.32,52.75,1248559.87,56.2
1473604.77,66.33,52.77,1250345.62,56.28
1473656.3,66.36,52.79,1250657.5,56.32
1473816.62,66.38,52.82,1252265.59,56.4
1473580.64,66.38,52.82,1252172.39,56.41
1473580.64,66.38,52.82,1252145.19,56.41
1473815.28,66.42,52.85,1251937.43,56.42
1473815.28,66.42,52.85,1251893.78,56.42
1473969.55,66.45,52.88,1253499.8,56.51
1473794.49,66.45,52.89,1253894.81,56.54
1473534.56,66.45,52.89,1253370.13,56.52
1473539.95,66.46,52.89,1254382.41,56.57
1473303.97,66.46,52.89,1254015.91,56.57
1473174.23,66.48,52.91,1253681.23,56.57
1472938.25,66.48,52.92,1253336.83,56.57
1472989.78,66.51,52.94,1252816.18,56.57
1473155.68,66.53,52.96,1253000.68,56.59
1473207.21,66.56,52.99,1253608.86,56.64
1473176.14,66.56,53.0,1253538.04,56.64
1473967.64,66.61,53.05,1253808.1,56.66
1474079.02,66.64,53.08,1253921.74,56.69
1474277.29,66.67,53.1,1253615.38,56.69
1474277.29,66.67,53.1,1253593.34,56.69
1474328.82,66.7,53.13,1253480.52,56.7
1474380.35,66.72,53.16,1253178.85,56.71
1474578.63,66.75,53.18,1253962.42,56.76
1474630.16,66.78,53.21,1253996.5,56.79
1474630.16,66.78,53.21,1253970.12,56.78
1474681.69,66.8,53.24,1254476.59,56.83
1474842.01,66.82,53.26,1255757.7,56.9
1474893.54,66.85,53.29,1255912.57,56.93
1474876.79,66.86,53.29,1255691.71,56.92
1474810.58,66.87,53.3,1256168.36,56.96
1474574.6,66.87,53.31,1255600.47,56.94
1474626.13,66.9,53.33,1256223.44,56.99
1474390.15,66.9,53.34,1255663.29,56.98
1474528.54,66.91,53.35,1256587.38,57.02
1474376.09,66.91,53.35,1256830.52,57.04
1474427.62,66.94,53.37,1257295.24,57.08
1474270.43,66.94,53.37,1257141.97,57.08
1474270.43,66.94,53.37,1257165.09,57.08
1474262.98,66.94,53.38,1256922.56,57.08
1474314.51,66.97,53.41,1257256.78,57.11
1474366.04,67.0,53.43,1257428.08,57.14
1474417.57,67.03,53.46,1257419.72,57.16
1474417.57,67.03,53.46,1257471.96,57.16
1474469.1,67.05,53.49,1257947.66,57.21
1474311.91,67.05,53.48,1257790.33,57.2
1474143.82,67.06,53.49,1257852.76,57.22
1474078.19,67.06,53.5,1258082.14,57.24
1473921.59,67.06,53.5,1257873.76,57.23
1474075.85,67.09,53.52,1259274.86,57.31
1474055.38,67.1,53.53,1259254.31,57.32
1473823.81,67.1,53.53,1258945.4,57.32
1473823.81,67.1,53.53,1258893.2,57.32
1473823.81,67.1,53.53,1258911.05,57.32
1473587.83,67.1,53.54,1258431.79,57.31
1473639.36,67.13,53.57,1259361.09,57.37
1474195.9,67.17,53.61,1259801.02,57.4
1474247.43,67.2,53.63,1260058.31,57.44
1474158.34,67.2,53.64,1259999.14,57.44
1474312.61,67.23,53.67,1260334.9,57.47
1474472.93,67.25,53.69,1260486.15,57.49
1474236.41,67.25,53.69,1260417.67,57.5
1474152.72,67.26,53.69,1260124.89,57.49
1474056.12,67.26,53.69,1262766.7,57.62
1474049.27,67.27,53.7,1263233.4,57.65
1474049.27,67.27,53.7,1263233.4,57.65
1474100.8,67.3,53.73,1264040.68,57.71
1473946.57,67.3,53.73,1263756.07,57.7
1474106.88,67.32,53.76,1263840.35,57.72
1474267.2,67.34,53.78,1264391.28,57.76
1474097.27,67.34,53.78,1264382.71,57.76
1474148.8,67.37,53.8,1264402.18,57.78
1474082.6,67.38,53.82,1264528.93,57.8
1474134.13,67.41,53.84,1264645.57,57.83
1474303.52,67.43,53.86,1265334.0,57.87
1474059.58,67.43,53.86,1265043.58,57.86
1474111.11,67.45,53.89,1265541.76,57.91
1474271.43,67.47,53.91,1266192.24,57.95
1474469.71,67.5,53.94,1267116.41,58.01
1475012.65,67.53,53.96,1267465.82,58.02
1475012.65,67.53,53.96,1268393.62,58.07
1475064.18,67.55,53.99,1268437.59,58.09
1475348.14,67.58,54.02,1268663.07,58.11
1476163.63,67.63,54.06,1269061.36,58.14
1476215.16,67.66,54.09,1269295.86,58.17
1476266.69,67.69,54.12,1269887.59,58.22
1476318.22,67.71,54.15,1269599.7,58.23
1476484.13,67.73,54.17,1270645.94,58.29
1476638.39,67.76,54.2,1271744.08,58.36
1478420.1,67.86,54.3,1272187.78,58.4
1478358.71,67.88,54.31,1272107.51,58.41
1478410.24,67.9,54.34,1272374.39,58.44
1478461.77,67.93,54.36,1272082.6,58.45
1478622.09,67.95,54.39,1272072.98,58.46
1478615.25,67.96,54.4,1272253.0,58.48
1478526.16,67.97,54.4,1271563.01,58.45
1478577.69,68.0,54.43,1271932.46,58.49
1478532.79,68.02,54.45,1271958.93,58.52
1478296.81,68.02,54.46,1271719.08,58.52
1478376.98,68.05,54.49,1271355.1,58.52
1478428.51,68.08,54.51,1271448.82,58.55
1478428.51,68.08,54.51,1271496.7,58.55
1478480.04,68.11,54.54,1271665.89,58.58
1478480.04,68.11,54.54,1271736.47,58.58
1478655.51,68.13,54.56,1272378.35,58.63
1478430.08,68.14,54.57,1272240.34,58.64
1478178.72,68.14,54.57,1272092.93,58.64
1478424.97,68.17,54.6,1272255.52,58.66
1478585.29,68.19,54.62,1273661.84,58.74
1478496.21,68.19,54.63,1274507.08,58.78
1478656.53,68.22,54.65,1276258.87,58.88
1478822.43,68.24,54.67,1276365.3,58.9
1478596.45,68.24,54.68,1276804.8,58.93
1478647.98,68.27,54.7,1277136.35,58.97
1478647.98,68.27,54.7,1277155.25,58.97
1478699.51,68.3,54.73,1277294.6,59.0
1478463.53,68.3,54.74,1276890.55,58.99
1478623.85,68.32,54.76,1276911.39,59.0
1478675.38,68.35,54.79,1276892.36,59.02
1478726.91,68.38,54.81,1276930.35,59.05
1478821.34,68.4,54.83,1276884.91,59.06
1478872.87,68.43,54.86,1276767.42,59.08
1478872.87,68.43,54.86,1276742.06,59.07
1478924.4,68.46,54.89,1277009.17,59.11
1478975.93,68.48,54.92,1277494.99,59.15
1478883.64,68.49,54.93,1278305.63,59.2
1478647.66,68.5,54.93,1278208.67,59.21
1478372.61,68.51,54.94,1278135.87,59.23
1478136.63,68.51,54.94,1278000.66,59.23
1478290.89,68.54,54.97,1278177.61,59.26
1478075.83,68.55,54.98,1277072.48,59.22
1478127.36,68.57,55.01,1276627.7,59.23
1479513.18,68.65,55.08,1277202.58,59.26
1479513.18,68.65,55.08,1277464.64,59.27
1479513.18,68.65,55.08,1277464.17,59.27
1479411.93,68.65,55.08,1278432.33,59.32
1479463.46,68.67,55.11,1278432.33,59.34
1480072.07,68.72,55.15,1279891.07,59.42
1480072.07,68.72,55.15,1279891.07,59.42
1480232.39,68.74,55.17,1281226.24,59.5
1480283.92,68.77,55.2,1281848.23,59.55
1480047.94,68.77,55.21,1282377.03,59.59
1480121.3,68.8,55.23,1281835.41,59.58
1480487.48,68.84,55.27,1281084.65,59.56
1480487.48,68.84,55.27,1281132.84,59.57
1480598.86,68.87,55.3,1280926.36,59.58
1480753.12,68.89,55.33,1281132.57,59.61
1480917.87,68.91,55.35,1280882.67,59.61
1480692.44,68.92,55.36,1280511.1,59.61
1480660.51,68.93,55.36,1280364.18,59.61
1480814.77,68.96,55.39,1280694.69,59.64
1480975.09,68.98,55.41,1281136.18,59.67
1481129.36,69.01,55.44,1281143.31,59.69
1481063.15,69.02,55.45,1282583.47,59.77
1480969.8,69.03,55.46,1282452.89,59.77
1481021.33,69.06,55.49,1282572.92,59.8
1481219.61,69.08,55.52,1282966.24,59.84
1481271.14,69.11,55.55,1283102.69,59.87
1481103.09,69.12,55.55,1283657.56,59.91
1480787.6,69.12,55.55,1283340.23,59.9
1480985.88,69.14,55.58,1284036.3,59.95
1480749.9,69.15,55.58,1283653.32,59.94
1480503.92,69.15,55.59,1283385.78,59.94
1480332.54,69.16,55.59,1283284.16,59.95
1480194.01,69.15,55.59,1283133.74,59.95
1479918.95,69.16,55.6,1282631.57,59.94
1479682.97,69.17,55.6,1282799.23,59.96
1479682.97,69.17,55.6,1282799.23,59.96
1480182.42,69.22,55.65,1282266.09,59.96
1480342.74,69.24,55.67,1282488.89,59.98
1480573.6,69.27,55.7,1281561.75,59.96
1480466.4,69.27,55.7,1281462.41,59.96
1480298.36,69.27,55.71,1281279.02,59.96
1480349.89,69.3,55.74,1281399.8,59.99
1480349.89,69.3,55.74,1281433.51,59.99
1480140.66,69.3,55.73,1281282.19,59.99
1480192.19,69.33,55.76,1281392.92,60.02
1479956.21,69.33,55.77,1281036.39,60.01
1480007.74,69.36,55.8,1281705.77,60.07
1480168.06,69.38,55.82,1281846.6,60.09
1480333.96,69.41,55.84,1282251.99,60.12
1480134.73,69.4,55.84,1282065.61,60.12
1480186.26,69.43,55.87,1282794.87,60.17
1480342.22,69.46,55.89,1283088.02,60.2
1480551.99,69.48,55.91,1283264.98,60.22
1480612.62,69.51,55.94,1282923.71,60.23
1480664.15,69.53,55.97,1282760.79,60.24
1480715.68,69.56,56.0,1282873.77,60.27
1480598.76,69.57,56.0,1283421.85,60.3
