ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-arrived_gpu_milli
688,2012,1519810,6212,1519810
688,2012,1520280,6212,1520280
688,2012,1520930,6212,1520930
688,2012,1521390,6212,1521390
688,2012,1522200,6212,1522200
688,2012,1522520,6212,1522520
688,2012,1523330,6212,1523330
688,2012,1523980,6212,1523980
689,2020,1524790,6212,1524790
689,2020,1525250,6212,1525250
689,2020,1525470,6212,1525470
689,2020,1526280,6212,1526280
689,2020,1526760,6212,1526760
689,2020,1526760,6212,1526760
689,2020,1527230,6212,1527230
689,2020,1527550,6212,1527550
689,2020,1528360,6212,1528360
689,2020,1528470,6212,1528470
689,2020,1528940,6212,1528940
689,2020,1529260,6212,1529260
689,2020,1530070,6212,1530070
689,2020,1530540,6212,1530540
689,2020,1530540,6212,1530540
689,2020,1531350,6212,1531350
690,2028,1531820,6212,1531820
690,2028,1532290,6212,1532290
690,2028,1532840,6212,1532840
690,2028,1533650,6212,1533650
690,2028,1534460,6212,1534460
690,2028,1534930,6212,1534930
690,2028,1535400,6212,1535400
690,2028,1535860,6212,1535860
690,2028,1536670,6212,1536670
690,2028,1536900,6212,1536900
690,2028,1537370,6212,1537370
690,2028,1538180,6212,1538180
691,2036,1538410,6212,1538410
691,2036,1539220,6212,1539220
691,2036,1539680,6212,1539680
691,2036,1540150,6212,1540150
691,2036,1540800,6212,1540800
691,2036,1540800,6212,1540800
691,2036,1541270,6212,1541270
691,2036,1542080,6212,1542080
691,2036,1542730,6212,1542730
691,2036,1543540,6212,1543540
691,2036,1544350,6212,1544350
691,2036,1544580,6212,1544580
692,2044,1545390,6212,1545390
692,2044,1546040,6212,1546040
692,2044,1546360,6212,1546360
692,2044,1547010,6212,1547010
692,2044,1547330,6212,1547330
692,2044,1547380,6212,1547380
692,2044,1548190,6212,1548190
692,2044,1549000,6212,1549000
692,2044,1549590,6212,1549590
692,2044,1550060,6212,1550060
692,2044,1550520,6212,1550520
692,2044,1550990,6212,1550990
692,2044,1551310,6212,1551310
692,2044,1551630,6212,1551630
692,2044,1551630,6212,1551630
693,2052,1552440,6212,1552440
693,2052,1552660,6212,1552660
693,2052,1552980,6212,1552980
693,2052,1553790,6212,1553790
693,2052,1554260,6212,1554260
693,2052,1554720,6212,1554720
693,2052,1554720,6212,1554720
693,2052,1555530,6212,1555530
693,2052,1556000,6212,1556000
693,2052,1556470,6212,1556470
693,2052,1557280,6212,1557280
693,2052,1558090,6212,1558090
693,2052,1558680,6212,1558680
693,2052,1559150,6212,1559150
694,2060,1559960,6212,1559960
694,2060,1560770,6212,1560770
694,2060,1561580,6212,1561580
694,2060,1562390,6212,1562390
694,2060,1562860,6212,1562860
694,2060,1563450,6212,1563450
694,2060,1563680,6212,1563680
694,2060,1564490,6212,1564490
694,2060,1565300,6212,1565300
695,2068,1566110,6212,1566110
695,2068,1566760,6212,1566760
695,2068,1567570,6212,1567570
695,2068,1567890,6212,1567890
695,2068,1568360,6212,1568360
695,2068,1568360,6212,1568360
695,2068,1569170,6212,1569170
695,2068,1569170,6212,1569170
695,2068,1569640,6212,1569640
695,2068,1570450,6212,1570450
695,2068,1570920,6212,1570920
695,2068,1571570,6212,1571570
695,2068,1572040,6212,1572040
696,2076,1572850,6212,1572850
696,2076,1573660,6212,1573660
696,2076,1573660,6212,1573660
696,2076,1574310,6212,1574310
696,2076,1574780,6212,1574780
696,2076,1575430,6212,1575430
696,2076,1575900,6212,1575900
696,2076,1576710,6212,1576710
696,2076,1577520,6212,1577520
696,2076,1578330,6212,1578330
696,2076,1578800,6212,1578800
696,2076,1578800,6212,1578800
697,2084,1579270,6212,1579270
697,2084,1579730,6212,1579730
697,2084,1580540,6212,1580540
697,2084,1581350,6212,1581350
697,2084,1581670,6212,1581670
697,2084,1582140,6212,1582140
697,2084,1582460,6212,1582460
697,2084,1583270,6212,1583270
697,2084,1584080,6212,1584080
697,2084,1584400,6212,1584400
697,2084,1584860,6212,1584860
697,2084,1585670,6212,1585670
697,2084,1586140,6212,1586140
697,2084,1586140,6212,1586140
698,2092,1586950,6212,1586950
698,2092,1586950,6212,1586950
698,2092,1587760,6212,1587760
698,2092,1588570,6212,1588570
698,2092,1589040,6212,1589040
698,2092,1589690,6212,1589690
698,2092,1589690,6212,1589690
698,2092,1589960,6212,1589960
698,2092,1590430,6212,1590430
698,2092,1591080,6212,1591080
698,2092,1591550,6212,1591550
698,2092,1591870,6212,1591870
698,2092,1592200,6212,1592200
698,2092,1593010,6212,1593010
698,2092,1593330,6212,1593330
699,2100,1593800,6212,1593800
699,2100,1594170,6212,1594170
699,2100,1594170,6212,1594170
699,2100,1594980,6212,1594980
699,2100,1595440,6212,1595440
699,2100,1596090,6212,1596090
699,2100,1596320,6212,1596320
699,2100,1596640,6212,1596640
699,2100,1597110,6212,1597110
699,2100,1597700,6212,1597700
699,2100,1598170,6212,1598170
699,2100,1598980,6212,1598980
699,2100,1599210,6212,1599210
699,2100,1600020,6212,1600020
700,2108,1600830,6212,1600830
700,2108,1601480,6212,1601480
700,2108,1601950,6212,1601950
700,2108,1602420,6212,1602420
700,2108,1602890,6212,1602890
700,2108,1603700,6212,1603700
700,2108,1604510,6212,1604510
700,2108,1604830,6212,1604830
700,2108,1605290,6212,1605290
700,2108,1605660,6212,1605660
700,2108,1606470,6212,1606470
700,2108,1606470,6212,1606470
700,2108,1606470,6212,1606470
700,2108,1606940,6212,1606940
700,2108,1607410,6212,1607410
701,2116,1608220,6212,1608220
701,2116,1608220,6212,1608220
701,2116,1608540,6212,1608540
701,2116,1608540,6212,1608540
701,2116,1608770,6212,1608770
701,2116,1608770,6212,1608770
701,2116,1609000,6212,1609000
701,2116,1609810,6212,1609810
701,2116,1610620,6212,1610620
701,2116,1611430,6212,1611430
701,2116,1611980,6212,1611980
701,2116,1612570,6212,1612570
701,2116,1612730,6212,1612730
701,2116,1613050,6212,1613050
701,2116,1613860,6212,1613860
701,2116,1613860,6212,1613860
702,2124,1614670,6212,1614670
702,2124,1615260,6212,1615260
702,2124,1615730,6212,1615730
702,2124,1615730,6212,1615730
702,2124,1615730,6212,1615730
702,2124,1615730,6212,1615730
702,2124,1616540,6212,1616540
702,2124,1617000,6212,1617000
702,2124,1617470,6212,1617470
702,2124,1618280,6212,1618280
702,2124,1619090,6212,1619090
702,2124,1619560,6212,1619560
702,2124,1620370,6212,1620370
702,2124,1620690,6212,1620690
702,2124,1621010,6212,1621010
703,2132,1621660,6212,1621660
703,2132,1622470,6212,1622470
703,2132,1622700,6212,1622700
703,2132,1623510,6212,1623510
703,2132,1623510,6212,1623510
703,2132,1624100,6212,1624100
703,2132,1624570,6212,1624570
703,2132,1625040,6212,1625040
703,2132,1625510,6212,1625510
703,2132,1626060,6212,1626060
703,2132,1626530,6212,1626530
703,2132,1627340,6212,1627340
704,2140,1628150,6212,1628150
704,2140,1628960,6212,1628960
704,2140,1629770,6212,1629770
704,2140,1630580,6212,1630580
704,2140,1631130,6212,1631130
704,2140,1631600,6212,1631600
704,2140,1632410,6212,1632410
704,2140,1632640,6212,1632640
704,2140,1633230,6212,1633230
705,2148,1633880,6212,1633880
705,2148,1634530,6212,1634530
705,2148,1634850,6212,1634850
705,2148,1635320,6212,1635320
705,2148,1636130,6212,1636130
705,2148,1636940,6212,1636940
705,2148,1637750,6212,1637750
705,2148,1638220,6212,1638220
705,2148,1638870,6212,1638870
705,2148,1638870,6212,1638870
705,2148,1639090,6212,1639090
705,2148,1639320,6212,1639320
705,2148,1639550,6212,1639550
705,2148,1639550,6212,1639550
705,2148,1639870,6212,1639870
705,2148,1640340,6212,1640340
705,2148,1641150,6212,1641150
706,2156,1641620,6212,1641620
706,2156,1642270,6212,1642270
706,2156,1642270,6212,1642270
706,2156,1642270,6212,1642270
706,2156,1643080,6212,1643080
706,2156,1643300,6212,1643300
706,2156,1644110,6212,1644110
706,2156,1644430,6212,1644430
706,2156,1644660,6212,1644660
706,2156,1645130,6212,1645130
706,2156,1645590,6212,1645590
706,2156,1645590,6212,1645590
706,2156,1645590,6212,1645590
706,2156,1645810,6212,1645810
706,2156,1646030,6212,1646030
706,2156,1646190,6212,1646190
706,2156,1646190,6212,1646190
706,2156,1646660,6212,1646660
706,2156,1647130,6212,1647130
706,2156,1647290,6212,1647290
706,2156,1648100,6212,1648100
706,2156,1648910,6212,1648910
706,2156,1649380,6212,1649380
707,2164,1649860,6212,1649860
707,2164,1650670,6212,1650670
707,2164,1651140,6212,1651140
707,2164,1651250,6212,1651250
707,2164,1652060,6212,1652060
707,2164,1652380,6212,1652380
707,2164,1652840,6212,1652840
707,2164,1653650,6212,1653650
707,2164,1654120,6212,1654120
707,2164,1654120,6212,1654120
707,2164,1654930,6212,1654930
707,2164,1655400,6212,1655400
707,2164,1656210,6212,1656210
707,2164,1656320,6212,1656320
708,2172,1656910,6212,1656910
708,2172,1657720,6212,1657720
708,2172,1658190,6212,1658190
708,2172,1659000,6212,1659000
708,2172,1659810,6212,1659810
708,2172,1660360,6212,1660360
708,2172,1661010,6212,1661010
708,2172,1661820,6212,1661820
708,2172,1662470,6212,1662470
709,2180,1663120,6212,1663120
709,2180,1663670,6212,1663670
709,2180,1663670,6212,1663670
709,2180,1664220,6212,1664220
709,2180,1664690,6212,1664690
709,2180,1664690,6212,1664690
709,2180,1665160,6212,1665160
709,2180,1665810,6212,1665810
709,2180,1666620,6212,1666620
709,2180,1667090,6212,1667090
709,2180,1667740,6212,1667740
710,2188,1668550,6212,1668550
710,2188,1668780,6212,1668780
710,2188,1669370,6212,1669370
710,2188,1669960,6212,1669960
710,2188,1670430,6212,1670430
710,2188,1670750,6212,1670750
710,2188,1670980,6212,1670980
710,2188,1671630,6212,1671630
710,2188,1672280,6212,1672280
710,2188,1672750,6212,1672750
710,2188,1672970,6212,1672970
710,2188,1673780,6212,1673780
710,2188,1674010,6212,1674010
710,2188,1674600,6212,1674600
710,2188,1675060,6212,1675060
711,2196,1675870,6212,1675870
711,2196,1676680,6212,1676680
711,2196,1677490,6212,1677490
711,2196,1678140,6212,1678140
711,2196,1678460,6212,1678460
711,2196,1678920,6212,1678920
711,2196,1678920,6212,1678920
711,2196,1679570,6212,1679570
711,2196,1679920,6212,1679920
711,2196,1679920,6212,1679920
711,2196,1680380,6212,1680380
711,2196,1681190,6212,1681190
711,2196,1681420,6212,1681420
711,2196,1681420,6212,1681420
711,2196,1681420,6212,1681420
711,2196,1681890,6212,1681890
711,2196,1682210,6212,1682210
712,2204,1682680,6212,1682680
712,2204,1683150,6212,1683150
712,2204,1683620,6212,1683620
712,2204,1683780,6212,1683780
712,2204,1684000,6212,1684000
712,2204,1684000,6212,1684000
712,2204,1684000,6212,1684000
712,2204,1684470,6212,1684470
712,2204,1684470,6212,1684470
712,2204,1684940,6212,1684940
712,2204,1684940,6212,1684940
712,2204,1685750,6212,1685750
713,2212,1686400,6212,1686400
713,2212,1686400,6212,1686400
713,2212,1686860,6212,1686860
713,2212,1687330,6212,1687330
713,2212,1687650,6212,1687650
713,2212,1687880,6212,1687880
713,2212,1688100,6212,1688100
713,2212,1688100,6212,1688100
713,2212,1688910,6212,1688910
713,2212,1688910,6212,1688910
714,2220,1689380,6212,1689380
714,2220,1690190,6212,1690190
714,2220,1690510,6212,1690510
714,2220,1690510,6212,1690510
714,2220,1690510,6212,1690510
714,2220,1690830,6212,1690830
714,2220,1691640,6212,1691640
714,2220,1692450,6212,1692450
714,2220,1693260,6212,1693260
714,2220,1693730,6212,1693730
714,2220,1694540,6212,1694540
714,2220,1694540,6212,1694540
714,2220,1695350,6212,1695350
714,2220,1696000,6212,1696000
715,2228,1696370,6212,1696370
715,2228,1696690,6212,1696690
716,2236,1697160,6212,1697160
716,2236,1697970,6212,1697970
716,2236,1698780,6212,1698780
716,2236,1699430,6212,1699430
716,2236,1699900,6212,1699900
716,2236,1700130,6212,1700130
716,2236,1700780,6212,1700780
716,2236,1701250,6212,1701250
716,2236,1702060,6212,1702060
716,2236,1702290,6212,1702290
716,2236,1702880,6212,1702880
716,2236,1703350,6212,1703350
716,2236,1703670,6212,1703670
717,2244,1703900,6212,1703900
717,2244,1704710,6212,1704710
717,2244,1705520,6212,1705520
717,2244,1705990,6212,1705990
717,2244,1706460,6212,1706460
717,2244,1706930,6212,1706930
717,2244,1707740,6212,1707740
717,2244,1708060,6212,1708060
717,2244,1708610,6212,1708610
717,2244,1709420,6212,1709420
717,2244,1709420,6212,1709420
717,2244,1709890,6212,1709890
717,2244,1709890,6212,1709890
718,2252,1710700,6212,1710700
718,2252,1711290,6212,1711290
718,2252,1712100,6212,1712100
718,2252,1712210,6212,1712210
718,2252,1713020,6212,1713020
718,2252,1713830,6212,1713830
718,2252,1714290,6212,1714290
718,2252,1714510,6212,1714510
718,2252,1714740,6212,1714740
718,2252,1715330,6212,1715330
718,2252,1715650,6212,1715650
718,2252,1716120,6212,1716120
718,2252,1716930,6212,1716930
718,2252,1717400,6212,1717400
718,2252,1717870,6212,1717870
718,2252,1718090,6212,1718090
718,2252,1718680,6212,1718680
718,2252,1719150,6212,1719150
718,2252,1719740,6212,1719740
718,2252,1719740,6212,1719740
718,2252,1720090,6212,1720090
718,2252,1720560,6212,1720560
718,2252,1721370,6212,1721370
718,2252,1721600,6212,1721600
718,2252,1722190,6212,1722190
718,2252,1722510,6212,1722510
718,2252,1723320,6212,1723320
718,2252,1723320,6212,1723320
718,2252,1723970,6212,1723970
718,2252,1724440,6212,1724440
719,2260,1724910,6212,1724910
719,2260,1725560,6212,1725560
719,2260,1726030,6212,1726030
719,2260,1726500,6212,1726500
719,2260,1727310,6212,1727310
719,2260,1727630,6212,1727630
719,2260,1728100,6212,1728100
719,2260,1728420,6212,1728420
719,2260,1728890,6212,1728890
719,2260,1728890,6212,1728890
719,2260,1729700,6212,1729700
719,2260,1729860,6212,1729860
719,2260,1730330,6212,1730330
719,2260,1730800,6212,1730800
720,2268,1731610,6212,1731610
720,2268,1732260,6212,1732260
720,2268,1732730,6212,1732730
720,2268,1733380,6212,1733380
720,2268,1733490,6212,1733490
720,2268,1733960,6212,1733960
720,2268,1733960,6212,1733960
720,2268,1734770,6212,1734770
720,2268,1735230,6212,1735230
720,2268,1735700,6212,1735700
720,2268,1736510,6212,1736510
720,2268,1736830,6212,1736830
720,2268,1737640,6212,1737640
720,2268,1737960,6212,1737960
721,2276,1738430,6212,1738430
721,2276,1739240,6212,1739240
721,2276,1740050,6212,1740050
721,2276,1740600,6212,1740600
721,2276,1740920,6212,1740920
721,2276,1741390,6212,1741390
721,2276,1741850,6212,1741850
721,2276,1742320,6212,1742320
721,2276,1743130,6212,1743130
721,2276,1743450,6212,1743450
721,2276,1744260,6212,1744260
721,2276,1744730,6212,1744730
722,2284,1745380,6212,1745380
722,2284,1745850,6212,1745850
722,2284,1746320,6212,1746320
722,2284,1747130,6212,1747130
722,2284,1747780,6212,1747780
722,2284,1748150,6212,1748150
722,2284,1748150,6212,1748150
722,2284,1748470,6212,1748470
722,2284,1749280,6212,1749280
722,2284,1749750,6212,1749750
722,2284,1750220,6212,1750220
722,2284,1750540,6212,1750540
722,2284,1751190,6212,1751190
722,2284,1751190,6212,1751190
722,2284,1752000,6212,1752000
723,2292,1752810,6212,1752810
723,2292,1752810,6212,1752810
723,2292,1753620,6212,1753620
723,2292,1754170,6212,1754170
723,2292,1754720,6212,1754720
723,2292,1755190,6212,1755190
723,2292,1756000,6212,1756000
723,2292,1756370,6212,1756370
723,2292,1756690,6212,1756690
723,2292,1757500,6212,1757500
723,2292,1757970,6212,1757970
723,2292,1758290,6212,1758290
723,2292,1759100,6212,1759100
724,2300,1759570,6212,1759570
724,2300,1760030,6212,1760030
724,2300,1760840,6212,1760840
724,2300,1761650,6212,1761650
724,2300,1762460,6212,1762460
724,2300,1762930,6212,1762930
724,2300,1763400,6212,1763400
724,2300,1764050,6212,1764050
724,2300,1764520,6212,1764520
724,2300,1764840,6212,1764840
724,2300,1765650,6212,1765650
724,2300,1766120,6212,1766120
725,2308,1766350,6212,1766350
725,2308,1766820,6212,1766820
725,2308,1766820,6212,1766820
725,2308,1767050,6212,1767050
725,2308,1767520,6212,1767520
725,2308,1767990,6212,1767990
725,2308,1768310,6212,1768310
725,2308,1768780,6212,1768780
725,2308,1769370,6212,1769370
725,2308,1769830,6212,1769830
725,2308,1769830,6212,1769830
725,2308,1770640,6212,1770640
725,2308,1771450,6212,1771450
725,2308,1771770,6212,1771770
725,2308,1772240,6212,1772240
725,2308,1773050,6212,1773050
726,2316,1773280,6212,1773280
726,2316,1773750,6212,1773750
726,2316,1774220,6212,1774220
726,2316,1775030,6212,1775030
726,2316,1775030,6212,1775030
726,2316,1775680,6212,1775680
726,2316,1776150,6212,1776150
726,2316,1776470,6212,1776470
726,2316,1777280,6212,1777280
726,2316,1778090,6212,1778090
726,2316,1778900,6212,1778900
726,2316,1778900,6212,1778900
726,2316,1779710,6212,1779710
727,2324,1780180,6212,1780180
727,2324,1780990,6212,1780990
727,2324,1781220,6212,1781220
727,2324,1782030,6212,1782030
727,2324,1782400,6212,1782400
727,2324,1782870,6212,1782870
727,2324,1783340,6212,1783340
727,2324,1783340,6212,1783340
727,2324,1783810,6212,1783810
727,2324,1784620,6212,1784620
727,2324,1785430,6212,1785430
727,2324,1785900,6212,1785900
727,2324,1786710,6212,1786710
728,2332,1787180,6212,1787180
728,2332,1787550,6212,1787550
728,2332,1788360,6212,1788360
728,2332,1788360,6212,1788360
728,2332,1788680,6212,1788680
728,2332,1789330,6212,1789330
728,2332,1790140,6212,1790140
728,2332,1790950,6212,1790950
728,2332,1790950,6212,1790950
728,2332,1791760,6212,1791760
728,2332,1791760,6212,1791760
728,2332,1792410,6212,1792410
728,2332,1792880,6212,1792880
728,2332,1793350,6212,1793350
729,2340,1793830,6212,1793830
729,2340,1794300,6212,1794300
729,2340,1794300,6212,1794300
729,2340,1794460,6212,1794460
729,2340,1795110,6212,1795110
729,2340,1795430,6212,1795430
729,2340,1796240,6212,1796240
729,2340,1796710,6212,1796710
729,2340,1797030,6212,1797030
729,2340,1797350,6212,1797350
729,2340,1798160,6212,1798160
729,2340,1798970,6212,1798970
729,2340,1799290,6212,1799290
729,2340,1799760,6212,1799760
729,2340,1799760,6212,1799760
729,2340,1799760,6212,1799760
729,2340,1800570,6212,1800570
730,2348,1801040,6212,1801040
730,2348,1801040,6212,1801040
730,2348,1801360,6212,1801360
730,2348,1801360,6212,1801360
730,2348,1801830,6212,1801830
730,2348,1802150,6212,1802150
730,2348,1802960,6212,1802960
730,2348,1803430,6212,1803430
730,2348,1803430,6212,1803430
730,2348,1803890,6212,1803890
730,2348,1803890,6212,1803890
730,2348,1803890,6212,1803890
730,2348,1803890,6212,1803890
730,2348,1804700,6212,1804700
730,2348,1805510,6212,1805510
731,2356,1806160,6212,1806160
731,2356,1806970,6212,1806970
731,2356,1807200,6212,1807200
731,2356,1807200,6212,1807200
731,2356,1808010,6212,1808010
731,2356,1808240,6212,1808240
731,2356,1809050,6212,1809050
731,2356,1809520,6212,1809520
731,2356,1809520,6212,1809520
731,2356,1810330,6212,1810330
731,2356,1811140,6212,1811140
731,2356,1811730,6212,1811730
731,2356,1812100,6212,1812100
731,2356,1812100,6212,1812100
731,2356,1812910,6212,1812910
731,2356,1812910,6212,1812910
731,2356,1812910,6212,1812910
732,2364,1813720,6212,1813720
732,2364,1813720,6212,1813720
733,2372,1814310,6212,1814310
733,2372,1814780,6212,1814780
733,2372,1815590,6212,1815590
733,2372,1816400,6212,1816400
733,2372,1817210,6212,1817210
733,2372,1817530,6212,1817530
733,2372,1817690,6212,1817690
733,2372,1817690,6212,1817690
733,2372,1818500,6212,1818500
733,2372,1819310,6212,1819310
733,2372,1819470,6212,1819470
733,2372,1819940,6212,1819940
733,2372,1820750,6212,1820750
733,2372,1820980,6212,1820980
733,2372,1821790,6212,1821790
733,2372,1822600,6212,1822600
733,2372,1823070,6212,1823070
733,2372,1823720,6212,1823720
733,2372,1823940,6212,1823940
733,2372,1824410,6212,1824410
733,2372,1824870,6212,1824870
733,2372,1825190,6212,1825190
733,2372,1826000,6212,1826000
733,2372,1826810,6212,1826810
733,2372,1827030,6212,1827030
734,2380,1827490,6212,1827490
734,2380,1828300,6212,1828300
734,2380,1829110,6212,1829110
734,2380,1829110,6212,1829110
734,2380,1829110,6212,1829110
734,2380,1829330,6212,1829330
734,2380,1829560,6212,1829560
734,2380,1830370,6212,1830370
734,2380,1830530,6212,1830530
734,2380,1830990,6212,1830990
734,2380,1831800,6212,1831800
734,2380,1832610,6212,1832610
734,2380,1833070,6212,1833070
734,2380,1833880,6212,1833880
735,2388,1834690,6212,1834690
735,2388,1835500,6212,1835500
735,2388,1835730,6212,1835730
735,2388,1836200,6212,1836200
735,2388,1836200,6212,1836200
