ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
948398.81,42.04,28.7,680451.35,30.16
948250.34,42.05,28.71,680213.59,30.17
948535.7,42.08,28.73,680219.96,30.17
948535.7,42.08,28.73,680219.96,30.17
948387.23,42.09,28.74,680576.36,30.2
949349.45,42.15,28.8,680077.02,30.19
949349.45,42.15,28.8,680200.44,30.2
949656.04,42.17,28.82,681578.72,30.26
949741.71,42.17,28.83,681797.52,30.27
949603.86,42.18,28.84,682466.38,30.32
949725.29,42.21,28.86,682766.1,30.34
949619.27,42.22,28.88,682798.45,30.36
949470.8,42.23,28.89,682654.31,30.37
949322.33,42.25,28.9,682575.19,30.38
949362.56,42.26,28.92,683836.31,30.44
949214.09,42.28,28.93,683796.58,30.45
949065.62,42.29,28.94,683716.91,30.46
948917.15,42.3,28.96,684245.03,30.5
949095.55,42.32,28.98,684295.02,30.51
950619.59,42.41,29.06,684881.81,30.55
950471.12,42.42,29.08,685049.06,30.57
950750.96,42.44,29.1,684346.49,30.55
950973.91,42.47,29.12,683216.49,30.51
951349.06,42.49,29.15,683235.99,30.52
951349.06,42.49,29.15,683235.99,30.52
951389.29,42.51,29.16,683192.75,30.52
952238.86,42.56,29.22,683625.19,30.56
952080.16,42.56,29.22,683466.48,30.55
951706.33,42.55,29.21,683508.64,30.56
951431.41,42.55,29.2,683382.83,30.56
951471.64,42.56,29.22,683758.26,30.59
951757.0,42.59,29.24,683700.31,30.59
951629.75,42.6,29.26,684807.21,30.66
952224.09,42.63,29.28,685592.38,30.69
952560.1,42.65,29.31,685722.06,30.7
952411.62,42.66,29.32,685522.48,30.71
952451.86,42.68,29.34,686139.63,30.75
952303.39,42.69,29.35,686124.6,30.76
952481.79,42.71,29.37,687447.71,30.83
952639.94,42.74,29.4,689180.77,30.92
952534.31,42.75,29.41,690017.7,30.97
952555.53,42.75,29.41,690208.45,30.98
952555.53,42.75,29.41,690208.45,30.98
952679.56,42.77,29.43,690299.95,30.99
952964.92,42.79,29.45,690415.0,31.0
954862.13,42.88,29.53,693438.84,31.14
954713.66,42.89,29.55,694018.09,31.18
954565.19,42.9,29.56,694613.79,31.22
954416.72,42.91,29.57,694793.64,31.24
954448.18,42.93,29.59,694573.76,31.24
954823.33,42.96,29.61,695645.54,31.3
954674.86,42.97,29.63,694963.1,31.28
954526.39,42.98,29.64,694838.22,31.29
954377.92,43.0,29.65,694755.91,31.3
954229.45,43.01,29.67,694888.77,31.32
954461.55,43.03,29.69,695285.89,31.35
954484.42,43.05,29.71,697854.02,31.48
954335.95,43.06,29.72,697740.42,31.48
954335.95,43.06,29.72,697740.42,31.48
954758.81,43.09,29.75,698375.22,31.52
955611.64,43.13,29.79,699547.32,31.57
955473.78,43.14,29.8,699471.66,31.58
955673.41,43.17,29.82,699525.8,31.6
955958.77,43.19,29.84,700187.11,31.63
956962.58,43.23,29.89,701178.69,31.68
956962.58,43.23,29.89,701134.86,31.68
956835.34,43.25,29.91,701162.76,31.69
958242.24,43.33,29.99,701440.93,31.72
958282.47,43.35,30.01,701893.42,31.75
958134.0,43.36,30.02,702160.99,31.78
957536.32,43.36,30.01,701346.49,31.76
957314.68,43.36,30.02,700899.75,31.75
957573.09,43.4,30.05,704708.17,31.94
958026.74,43.42,30.07,704848.86,31.94
957867.65,43.43,30.09,704711.46,31.95
957719.18,43.44,30.1,705714.69,32.01
957537.3,43.45,30.1,705403.41,32.01
957388.83,43.46,30.12,705530.36,32.03
957763.98,43.48,30.14,706195.33,32.06
957390.15,43.47,30.13,705945.66,32.06
959602.76,43.57,30.23,709368.18,32.21
959454.29,43.59,30.24,709254.0,32.22
961311.5,43.69,30.34,712326.44,32.37
961163.03,43.7,30.35,712788.09,32.41
961203.27,43.72,30.37,713185.47,32.44
960839.43,43.71,30.37,713869.87,32.47
960879.67,43.73,30.38,713800.39,32.48
960731.2,43.74,30.4,713725.69,32.49
960582.72,43.75,30.41,713967.81,32.52
960434.25,43.77,30.42,715699.74,32.61
960434.25,43.77,30.42,715699.74,32.61
960285.78,43.78,30.44,716358.12,32.66
960571.14,43.8,30.46,716413.99,32.67
961901.51,43.86,30.52,718595.47,32.77
962186.87,43.88,30.54,719469.95,32.81
962227.11,43.9,30.56,719411.97,32.82
962227.11,43.9,30.56,719411.97,32.82
962405.51,43.92,30.58,719351.27,32.83
962445.74,43.94,30.6,719226.73,32.84
962297.27,43.96,30.61,719085.48,32.85
962328.73,43.98,30.63,720221.17,32.91
962180.26,43.99,30.65,720134.21,32.92
962031.79,44.0,30.66,720002.22,32.93
962210.19,44.02,30.68,720105.13,32.95
962654.64,44.05,30.71,720853.2,32.99
961951.58,44.04,30.69,720071.67,32.96
961758.0,44.05,30.7,719479.39,32.95
961609.53,44.06,30.72,719478.87,32.96
961609.53,44.06,30.72,719478.87,32.96
961492.9,44.07,30.73,719227.29,32.97
961492.9,44.07,30.73,719227.29,32.97
961268.7,44.08,30.74,719587.43,33.0
961268.7,44.08,30.74,719521.03,33.0
961268.7,44.08,30.74,719438.97,32.99
961323.66,44.11,30.76,719440.96,33.01
961775.81,44.13,30.79,720018.36,33.04
962061.17,44.15,30.81,720012.7,33.05
962061.17,44.15,30.81,720058.41,33.05
962101.41,44.17,30.83,719975.56,33.06
961952.94,44.19,30.84,720783.84,33.11
962548.73,44.23,30.89,721906.18,33.17
962742.49,44.26,30.91,722096.43,33.19
963027.85,44.28,30.93,722028.71,33.2
962879.38,44.29,30.95,722715.51,33.24
962900.61,44.29,30.95,722866.59,33.25
962752.14,44.31,30.96,722771.9,33.26
962752.14,44.31,30.96,722702.35,33.26
962603.67,44.32,30.98,722722.52,33.28
962614.71,44.34,30.99,723003.17,33.3
963092.1,44.36,31.02,723633.11,33.33
963476.03,44.38,31.04,723629.41,33.33
963327.56,44.39,31.05,723626.65,33.35
963327.56,44.39,31.05,723589.69,33.35
963179.09,44.41,31.06,723521.31,33.36
963030.61,44.42,31.08,723408.21,33.37
962882.14,44.43,31.09,723344.26,33.38
962882.14,44.43,31.09,723327.57,33.38
962800.06,44.44,31.09,723145.82,33.38
963085.42,44.46,31.12,724172.14,33.43
962958.18,44.47,31.13,723214.22,33.4
963382.87,44.51,31.17,721681.82,33.35
963019.04,44.51,31.16,721545.05,33.35
963415.79,44.53,31.19,722436.84,33.39
963456.02,44.55,31.21,722362.87,33.4
963456.02,44.55,31.21,722341.08,33.4
963307.55,44.56,31.22,722218.44,33.41
963085.36,44.56,31.22,722234.96,33.42
963085.36,44.56,31.22,722234.96,33.42
963125.59,44.58,31.24,721638.06,33.4
963125.59,44.58,31.24,721638.06,33.4
963125.59,44.58,31.24,721464.79,33.39
962977.12,44.59,31.25,721452.49,33.41
963711.13,44.65,31.31,722706.49,33.48
963977.8,44.68,31.33,723727.45,33.54
964263.16,44.7,31.36,723883.12,33.56
965000.71,44.76,31.41,724232.14,33.59
964841.63,44.77,31.43,725025.26,33.64
965302.83,44.8,31.45,727646.4,33.77
965015.12,44.79,31.45,727450.65,33.76
964827.71,44.79,31.45,726879.95,33.74
964679.24,44.8,31.46,726967.86,33.76
964679.24,44.8,31.46,726967.86,33.76
964530.77,44.82,31.47,726899.96,33.78
964530.77,44.82,31.47,726899.96,33.78
964414.14,44.83,31.49,728822.76,33.88
964265.67,44.85,31.5,728752.82,33.89
964295.29,44.86,31.52,728016.95,33.87
964146.82,44.88,31.53,728432.24,33.91
964432.18,44.9,31.56,728337.97,33.91
964283.71,44.92,31.57,729011.26,33.96
964943.68,44.96,31.61,729206.86,33.97
964837.76,44.96,31.61,729153.26,33.97
964689.29,44.97,31.63,729189.82,33.99
964867.69,44.99,31.65,730059.06,34.04
964867.69,44.99,31.65,730059.06,34.04
964719.22,45.01,31.66,730211.81,34.07
964570.75,45.02,31.68,730167.46,34.08
964422.27,45.03,31.69,730338.4,34.1
963938.18,45.03,31.68,730107.09,34.11
963789.71,45.04,31.7,729898.0,34.11
963829.94,45.06,31.72,729617.43,34.11
963870.17,45.08,31.74,729928.42,34.14
963721.7,45.09,31.75,729869.29,34.15
964397.48,45.14,31.8,729758.75,34.16
964249.01,45.15,31.81,729759.26,34.17
964100.54,45.17,31.82,729656.18,34.18
963952.07,45.18,31.84,729931.03,34.21
963992.3,45.2,31.86,731199.54,34.29
964595.97,45.25,31.9,730736.17,34.28
965002.84,45.27,31.92,734579.28,34.46
965002.84,45.27,31.92,734579.28,34.46
964854.37,45.28,31.94,734548.88,34.47
964705.9,45.29,31.95,734520.48,34.49
964996.74,45.32,31.98,734822.54,34.51
964848.27,45.33,31.99,735309.38,34.55
966146.72,45.42,32.07,735328.48,34.57
966585.65,45.45,32.1,735433.26,34.58
966211.82,45.44,32.1,735314.94,34.58
966063.35,45.45,32.11,735227.65,34.59
966356.89,45.48,32.13,735462.08,34.61
966132.18,45.47,32.13,735361.84,34.61
966023.01,45.49,32.15,735212.49,34.62
965726.14,45.48,32.14,734890.14,34.61
965577.67,45.5,32.15,735113.21,34.64
965565.27,45.51,32.16,735043.34,34.64
965416.79,45.52,32.18,736241.79,34.72
965416.79,45.52,32.18,736147.37,34.71
965101.74,45.52,32.17,735790.07,34.7
964736.1,45.52,32.18,734739.24,34.67
964587.63,45.54,32.19,734914.82,34.69
964766.03,45.56,32.21,734907.29,34.7
964806.26,45.58,32.23,734878.42,34.72
964846.49,45.6,32.25,735603.49,34.76
964846.49,45.6,32.25,735658.36,34.77
964698.02,45.61,32.27,735501.34,34.77
964592.39,45.63,32.28,735275.36,34.78
964592.39,45.63,32.28,735275.36,34.78
964579.8,45.64,32.3,736577.53,34.86
964579.8,45.64,32.3,736577.53,34.86
964933.75,45.68,32.34,735874.66,34.84
964785.28,45.69,32.35,736173.21,34.87
964825.52,45.71,32.37,736154.99,34.88
964677.04,45.73,32.38,735996.46,34.89
964717.28,45.75,32.4,736909.46,34.94
964757.51,45.77,32.42,736861.89,34.96
964757.51,45.77,32.42,736861.89,34.96
964609.04,45.78,32.44,736785.72,34.97
964460.57,45.8,32.45,736860.46,34.99
964107.35,45.79,32.45,736447.85,34.98
964072.42,45.81,32.47,736557.03,35.0
964072.42,45.81,32.47,736557.03,35.0
963923.95,45.82,32.48,736567.49,35.02
963775.48,45.84,32.49,736528.79,35.03
963648.24,45.85,32.51,736453.31,35.04
963710.08,45.87,32.53,736343.63,35.05
963561.61,45.89,32.55,736529.2,35.08
963561.61,45.89,32.55,736397.61,35.07
963561.61,45.89,32.55,736397.61,35.07
963601.84,45.91,32.57,736321.27,35.08
966207.6,46.03,32.69,740842.88,35.3
966059.13,46.05,32.7,740755.89,35.31
965910.66,46.06,32.72,740622.6,35.32
965762.19,46.08,32.73,741095.34,35.36
965613.72,46.09,32.75,741072.57,35.37
965475.86,46.11,32.76,741750.97,35.42
965327.39,46.12,32.78,741724.13,35.44
965268.89,46.14,32.8,741767.88,35.46
965120.42,46.16,32.81,741779.62,35.48
964971.94,46.17,32.83,741623.01,35.49
964971.94,46.17,32.83,741607.92,35.48
964548.06,46.17,32.83,741071.03,35.47
964548.06,46.17,32.83,741071.03,35.47
963954.18,46.23,32.89,741195.45,35.55
964349.37,46.26,32.92,741196.27,35.55
964200.9,46.27,32.93,741112.96,35.57
963903.96,46.3,32.96,741467.4,35.62
964189.32,46.33,32.99,742212.28,35.66
964189.32,46.33,32.99,742571.55,35.68
964040.85,46.34,33.0,743396.19,35.74
963881.76,46.36,33.02,743220.09,35.75
964167.12,46.38,33.04,743796.8,35.78
964207.36,46.4,33.06,743773.0,35.79
963906.13,46.4,33.06,743408.53,35.79
963906.13,46.4,33.06,743408.53,35.79
963757.66,46.41,33.07,743843.61,35.82
964043.02,46.44,33.09,743971.46,35.84
963894.55,46.45,33.11,743902.86,35.85
964179.91,46.48,33.13,743952.45,35.86
964473.46,46.5,33.16,744037.72,35.87
964758.82,46.53,33.18,743867.43,35.87
964384.98,46.52,33.18,743559.96,35.87
964760.13,46.54,33.2,743560.95,35.87
964527.62,46.54,33.2,743965.31,35.9
964796.85,46.57,33.23,744768.89,35.95
966203.75,46.66,33.32,744902.5,35.97
966055.28,46.67,33.33,744779.06,35.98
966055.28,46.67,33.33,744591.33,35.97
966055.28,46.67,33.33,744591.33,35.97
965906.8,46.69,33.35,745030.37,36.01
965591.75,46.69,33.34,744667.8,36.0
965443.28,46.7,33.36,744789.87,36.03
965294.81,46.72,33.37,744770.04,36.04
965580.17,46.74,33.4,745036.79,36.07
965474.54,46.76,33.42,745214.53,36.09
965474.54,46.76,33.42,745214.53,36.09
965302.97,46.76,33.41,744883.54,36.08
964695.57,46.75,33.41,744164.29,36.06
964547.1,46.77,33.42,744695.63,36.11
964547.1,46.77,33.42,744647.15,36.1
964398.63,46.78,33.44,744559.7,36.12
964024.8,46.77,33.43,744475.81,36.12
964024.8,46.77,33.43,744475.81,36.12
964399.94,46.8,33.46,744478.64,36.13
964251.47,46.82,33.47,744819.98,36.16
964291.7,46.84,33.49,745132.38,36.19
964084.83,46.83,33.49,744887.18,36.18
963936.36,46.85,33.5,744742.34,36.19
963787.89,46.86,33.52,746447.74,36.29
963639.42,46.88,33.53,746781.07,36.33
963363.41,46.88,33.54,746735.25,36.34
963214.94,46.9,33.55,746798.31,36.36
965239.91,47.02,33.68,746643.63,36.37
965239.91,47.02,33.68,747099.33,36.39
965091.43,47.04,33.69,746929.85,36.4
965466.58,47.06,33.72,748597.76,36.49
965298.81,47.06,33.72,748356.31,36.48
965533.15,47.08,33.74,749461.88,36.55
965791.55,47.12,33.77,749586.84,36.57
965969.95,47.14,33.8,749635.62,36.58
967397.03,47.23,33.89,749002.87,36.57
967248.56,47.25,33.91,748870.02,36.58
966933.51,47.24,33.9,748781.58,36.59
966827.87,47.26,33.92,749927.06,36.66
967006.27,47.29,33.94,750779.9,36.71
967006.27,47.29,33.94,750802.73,36.71
966857.8,47.3,33.96,751170.92,36.75
966709.33,47.32,33.97,751023.61,36.76
966215.71,47.31,33.97,749936.22,36.72
966067.24,47.32,33.98,750256.5,36.75
966067.24,47.32,33.98,750168.73,36.75
965918.77,47.34,34.0,750283.95,36.77
965324.88,47.4,34.06,750467.81,36.85
965176.41,47.42,34.08,750398.98,36.87
965027.94,47.44,34.09,750245.08,36.88
964879.47,47.45,34.11,751100.94,36.94
964919.7,47.47,34.13,751415.09,36.97
964771.23,47.49,34.15,751430.54,36.99
964427.66,47.5,34.15,750194.22,36.95
964279.19,47.51,34.17,750572.37,36.98
964564.55,47.54,34.19,751435.22,37.03
964564.55,47.54,34.19,751427.66,37.03
964416.08,47.55,34.21,751300.29,37.04
964267.6,47.57,34.23,751836.33,37.09
964119.13,47.59,34.24,752010.65,37.12
963745.3,47.58,34.23,751627.02,37.11
963596.83,47.59,34.25,751769.89,37.13
963448.36,47.61,34.27,751882.9,37.16
963733.72,47.64,34.29,752434.17,37.19
963400.63,47.63,34.29,752141.91,37.19
963483.02,47.66,34.32,752387.33,37.22
963334.55,47.68,34.33,752201.21,37.23
963186.08,47.69,34.35,752021.94,37.24
963037.61,47.71,34.37,752034.79,37.26
962910.36,47.73,34.38,752768.03,37.31
963195.72,47.75,34.41,752844.46,37.32
963481.08,47.78,34.44,754225.77,37.4
963332.61,47.8,34.45,754035.15,37.41
963184.14,47.81,34.47,754095.9,37.43
963067.51,47.83,34.49,755694.04,37.53
964986.16,47.95,34.6,759401.36,37.73
965301.32,47.98,34.63,759651.87,37.75
964963.61,47.97,34.62,759386.99,37.75
965076.61,47.98,34.64,759681.21,37.77
964928.14,48.0,34.65,760971.17,37.85
964968.38,48.02,34.67,761020.68,37.87
964671.5,48.01,34.67,760729.69,37.86
964372.3,48.01,34.66,760350.04,37.85
964223.83,48.02,34.68,760311.61,37.87
964223.83,48.02,34.68,760085.52,37.86
964118.2,48.04,34.7,761326.73,37.94
963976.07,48.04,34.7,761147.28,37.93
964182.19,48.08,34.73,761037.49,37.95
964222.42,48.1,34.75,760838.83,37.95
964276.13,48.1,34.76,760862.04,37.95
964276.13,48.1,34.76,760919.99,37.96
964553.3,48.12,34.78,762095.36,38.02
964404.83,48.14,34.8,762333.73,38.05
964266.97,48.16,34.82,763311.51,38.12
964307.2,48.18,34.84,763243.35,38.13
963935.19,48.17,34.83,763652.44,38.16
963786.72,48.19,34.85,763876.13,38.19
963826.95,48.21,34.87,763992.58,38.22
963765.46,48.23,34.88,763800.73,38.22
963616.99,48.24,34.9,763766.87,38.24
963468.52,48.26,34.92,763661.78,38.25
963320.05,48.28,34.93,763613.86,38.27
963171.58,48.29,34.95,764182.78,38.32
963499.78,48.32,34.98,764550.56,38.34
963540.01,48.34,35.0,765441.83,38.4
963402.15,48.36,35.02,765321.34,38.42
963442.38,48.38,35.04,765288.12,38.43
963442.38,48.38,35.04,765224.85,38.43
963145.44,48.42,35.07,764976.51,38.45
963589.89,48.44,35.1,765793.97,38.5
963431.19,48.44,35.1,765675.41,38.5
963282.72,48.46,35.11,765536.83,38.51
963093.44,48.45,35.11,765337.37,38.5
962846.88,48.45,35.11,765132.91,38.5
963132.24,48.48,35.14,766239.6,38.57
963417.6,48.51,35.16,766574.65,38.6
963269.13,48.52,35.18,766468.64,38.61
963721.28,48.55,35.21,767444.42,38.66
963510.76,48.56,35.22,767823.57,38.7
963362.29,48.58,35.24,767780.96,38.72
963647.65,48.61,35.26,769251.56,38.8
963627.69,48.63,35.29,769259.39,38.82
963373.99,48.63,35.28,767769.05,38.75
963009.75,48.63,35.29,768153.45,38.79
962861.28,48.65,35.3,768308.17,38.82
963146.64,48.67,35.33,768258.56,38.82
963442.62,48.7,35.36,768386.35,38.84
963294.14,48.72,35.37,768492.74,38.86
963579.5,48.74,35.4,768358.36,38.87
963473.87,48.76,35.42,768434.99,38.89
963336.01,48.78,35.44,768373.67,38.91
963630.43,48.82,35.47,768247.21,38.92
963652.79,48.84,35.5,768357.38,38.95
963504.32,48.86,35.52,768077.53,38.95
963355.85,48.88,35.54,767943.52,38.96
963217.99,48.9,35.55,768084.85,38.99
963528.46,48.94,35.59,768878.45,39.05
963165.24,48.93,35.59,768554.94,39.04
964156.8,49.01,35.66,769370.52,39.11
963998.1,49.0,35.66,769258.5,39.1
965254.75,49.08,35.73,769762.39,39.14
964704.1,49.07,35.73,769733.88,39.16
964110.21,49.14,35.8,769791.7,39.24
964150.44,49.17,35.82,769736.72,39.25
964001.97,49.18,35.84,769663.81,39.27
963853.5,49.2,35.86,769649.78,39.29
964595.48,49.26,35.92,769817.38,39.32
964447.01,49.28,35.94,769652.11,39.33
964732.37,49.31,35.96,769841.8,39.35
965017.73,49.33,35.99,769601.33,39.34
964869.26,49.35,36.01,769495.26,39.36
964810.75,49.37,36.03,770855.71,39.45
965085.5,49.4,36.06,771166.63,39.47
965961.48,49.47,36.13,772214.71,39.55
966139.88,49.5,36.15,772144.3,39.56
966096.09,49.5,36.16,772291.23,39.57
965947.62,49.52,36.17,772567.48,39.6
965799.15,49.54,36.19,772486.24,39.62
965650.67,49.55,36.21,773159.13,39.68
965673.8,49.58,36.24,772811.1,39.68
965673.8,49.58,36.24,772754.28,39.68
965828.23,49.59,36.25,773321.06,39.71
965679.76,49.61,36.27,772989.09,39.71
965679.76,49.61,36.27,772996.56,39.71
965541.91,49.63,36.28,773004.66,39.73
965223.59,49.62,36.28,772589.21,39.72
965508.95,49.65,36.31,772525.48,39.73
964915.07,49.72,36.38,772604.06,39.81
964766.6,49.74,36.4,773374.82,39.87
964806.83,49.76,36.42,774142.71,39.93
964658.36,49.78,36.44,776124.06,40.05
964658.36,49.78,36.44,776124.06,40.05
964658.36,49.78,36.44,776124.06,40.05
964824.14,49.79,36.44,776663.41,40.08
964675.67,49.81,36.46,776563.24,40.09
964527.2,49.82,36.48,777169.18,40.15
964971.65,49.85,36.51,778053.41,40.2
964643.85,49.85,36.51,777676.62,40.19
964985.86,49.89,36.55,778351.49,40.24
965438.01,49.92,36.58,778613.29,40.26
965131.7,49.92,36.57,778393.73,40.26
964983.22,49.94,36.59,778343.72,40.28
964983.22,49.94,36.59,778530.19,40.29
964834.75,49.95,36.61,778529.83,40.31
964874.99,49.98,36.63,778428.02,40.32
964726.52,49.99,36.65,778348.03,40.34
965011.88,50.02,36.68,778269.43,40.34
965052.11,50.04,36.7,778206.64,40.36
965736.45,50.09,36.75,779261.03,40.42
966021.81,50.12,36.77,779973.28,40.46
965873.34,50.13,36.79,779719.29,40.47
966248.49,50.16,36.82,780196.85,40.5
966203.31,50.18,36.84,780032.87,40.51
966054.83,50.2,36.86,780176.02,40.54
966054.83,50.2,36.86,780249.29,40.54
966286.94,50.23,36.88,780413.29,40.56
966598.63,50.26,36.91,779836.69,40.55
966818.38,50.29,36.94,780257.5,40.58
966691.14,50.3,36.96,780596.89,40.62
966722.98,50.31,36.96,780760.38,40.63
966537.11,50.32,36.98,781412.36,40.68
966537.11,50.32,36.98,781337.76,40.68
966409.94,50.34,37.0,781145.63,40.69
966261.47,50.36,37.02,780879.04,40.7
966301.7,50.38,37.04,780499.48,40.7
966676.85,50.41,37.07,781421.42,40.75
966203.13,50.41,37.07,780686.23,40.73
966054.66,50.43,37.08,782114.46,40.83
966007.91,50.45,37.11,781912.11,40.84
965634.08,50.44,37.1,781515.82,40.83
965719.75,50.45,37.11,781625.78,40.83
965107.67,50.44,37.1,780207.02,40.78
964959.2,50.46,37.12,780500.86,40.82
964999.43,50.49,37.14,780410.65,40.83
964999.43,50.49,37.14,780378.62,40.83
965290.01,50.53,37.18,780385.84,40.85
965575.37,50.55,37.21,780273.32,40.85
965350.1,50.55,37.21,780020.55,40.85
965201.63,50.57,37.23,780310.1,40.88
965201.63,50.57,37.23,781134.4,40.93
965053.16,50.59,37.24,781034.61,40.94
964904.69,50.61,37.26,780906.47,40.96
964904.69,50.61,37.26,780906.47,40.96
964788.06,50.63,37.28,780740.17,40.97
965120.37,50.65,37.31,780888.77,40.98
965120.37,50.65,37.31,780888.77,40.98
965152.39,50.66,37.31,781000.47,40.99
965003.92,50.67,37.33,780926.29,41.01
964357.28,50.67,37.32,780256.69,40.99
964137.35,50.66,37.32,779741.95,40.97
964036.86,50.68,37.34,779568.8,40.99
963953.84,50.71,37.36,779494.54,41.0
963805.37,50.73,37.38,779619.77,41.03
963805.37,50.73,37.38,779690.63,41.04
963656.9,50.74,37.4,779588.71,41.05
963667.51,50.75,37.4,779095.26,41.03
963814.78,50.77,37.43,778502.99,41.01
963666.3,50.79,37.45,779960.13,41.11
963666.3,50.79,37.45,779960.13,41.11
963528.45,50.81,37.47,780563.5,41.16
963568.68,50.84,37.49,780464.57,41.18
963377.37,50.85,37.51,780370.06,41.19
963271.46,50.85,37.51,780188.89,41.19
964081.54,50.92,37.58,781041.46,41.26
963933.07,50.94,37.6,780910.52,41.27
963790.99,50.94,37.6,780653.99,41.26
963504.67,50.98,37.64,780998.59,41.33
963504.67,50.98,37.64,780933.8,41.32
963633.9,51.01,37.66,780932.21,41.34
965146.65,51.11,37.76,783866.11,41.51
964998.18,51.12,37.78,783693.18,41.52
964849.7,51.14,37.8,783856.31,41.55
965135.06,51.17,37.83,784958.92,41.62
965420.42,51.2,37.86,787220.85,41.75
965427.38,51.2,37.86,785846.89,41.68
964833.49,51.28,37.94,786263.64,41.79
964685.02,51.3,37.96,786220.51,41.81
964685.02,51.3,37.96,786198.48,41.81
964493.71,51.32,37.97,786595.19,41.85
964345.24,51.34,37.99,786506.03,41.87
964196.77,51.36,38.01,786641.59,41.9
964048.3,51.38,38.03,786585.18,41.92
963899.83,51.4,38.05,786659.97,41.95
963761.97,51.42,38.07,786652.0,41.97
964206.42,51.45,38.1,786592.31,41.97
964057.95,51.47,38.12,786473.76,41.99
964057.95,51.47,38.12,787004.94,42.01
963909.48,51.48,38.14,786905.93,42.03
964203.03,51.51,38.17,787698.69,42.08
964054.56,51.53,38.19,788551.86,42.15
964054.56,51.53,38.19,790475.03,42.25
963906.09,51.55,38.21,790389.77,42.27
964191.45,51.58,38.24,790552.51,42.29
964042.97,51.6,38.26,790433.89,42.31
964083.21,51.62,38.28,790227.35,42.32
964261.61,51.65,38.31,790457.21,42.34
964301.84,51.68,38.33,790519.09,42.36
964342.07,51.7,38.36,790746.7,42.39
964080.98,51.7,38.35,790467.43,42.39
963921.9,51.72,38.37,791135.21,42.45
963853.92,51.74,38.4,790658.56,42.44
963894.15,51.76,38.42,790284.22,42.44
963756.29,51.78,38.44,790162.42,42.46
963756.29,51.78,38.44,790162.42,42.46
963607.82,51.8,38.46,790052.34,42.47
964389.54,51.87,38.53,792219.11,42.61
965008.22,51.94,38.59,792760.33,42.67
965048.45,51.96,38.62,792273.36,42.66
965423.6,51.99,38.65,792697.37,42.69
965463.83,52.01,38.67,792681.92,42.71
965463.83,52.01,38.67,792802.75,42.71
965276.16,52.02,38.68,792384.89,42.7
965127.69,52.04,38.7,792319.02,42.72
965306.09,52.07,38.73,792965.33,42.77
965030.37,52.11,38.77,793421.13,42.84
964881.9,52.13,38.79,793356.15,42.86
964973.56,52.16,38.81,793471.36,42.89
964599.73,52.15,38.81,793314.08,42.89
964318.24,52.16,38.82,792708.06,42.88
964762.69,52.19,38.85,792746.59,42.88
965056.23,52.22,38.87,793110.67,42.91
964534.12,52.22,38.87,792315.46,42.89
964385.65,52.24,38.9,792405.81,42.92
964741.16,52.27,38.92,792401.43,42.93
965213.31,52.31,38.96,793524.2,43.0
965506.85,52.34,38.99,794239.15,43.05
965358.38,52.36,39.01,794116.18,43.07
965209.91,52.38,39.03,794182.03,43.1
965250.15,52.4,39.06,794071.15,43.11
965101.67,52.42,39.08,793563.04,43.1
964953.2,52.44,39.1,793548.01,43.13
964804.73,52.46,39.12,794175.58,43.18
964656.26,52.48,39.14,794606.61,43.23
964102.43,52.48,39.14,793937.69,43.22
963953.96,52.5,39.16,793747.51,43.23
964337.89,52.53,39.18,793821.45,43.24
964311.33,52.53,39.19,793979.99,43.25
964173.47,52.55,39.21,793785.59,43.27
964094.07,52.58,39.24,794249.38,43.32
964185.73,52.61,39.26,793622.23,43.3
964037.26,52.63,39.28,793541.49,43.32
964905.18,52.69,39.35,793040.92,43.31
964703.38,52.69,39.34,792560.84,43.28
964554.9,52.71,39.36,792511.41,43.31
964427.66,52.73,39.39,792468.07,43.33
964279.19,52.75,39.41,792473.28,43.35
964130.72,52.77,39.43,792457.54,43.37
963637.1,52.76,39.42,792037.41,43.37
963677.33,52.79,39.44,792131.87,43.39
963528.86,52.81,39.47,792175.03,43.42
963569.09,52.83,39.49,792006.18,43.43
963420.62,52.86,39.51,792233.61,43.46
963272.15,52.88,39.53,792206.76,43.49
966772.31,53.1,39.75,792596.58,43.53
966731.69,53.12,39.78,792356.93,43.54
966771.92,53.15,39.81,792284.97,43.56
966644.68,53.17,39.83,792155.94,43.57
966496.21,53.19,39.85,792821.91,43.63
966447.59,53.19,39.85,792811.66,43.64
968909.23,53.36,40.01,795843.33,43.83
968760.76,53.38,40.03,795580.95,43.84
968612.29,53.4,40.06,795511.71,43.86
968652.52,53.43,40.08,795841.31,43.89
968289.31,53.42,40.08,796895.88,43.96
