ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
875118.48,36.64,23.58,589168.68,24.67
875118.48,36.64,23.58,589168.68,24.67
875250.43,36.65,23.59,589306.51,24.68
874874.59,36.64,23.58,589052.68,24.67
875426.31,36.68,23.62,589140.61,24.69
875735.28,36.7,23.64,589164.46,24.69
875768.62,36.71,23.65,589319.07,24.71
878075.37,36.82,23.75,589508.03,24.72
878109.7,36.83,23.77,589387.6,24.72
878425.1,36.85,23.79,590426.72,24.77
878425.1,36.85,23.79,590426.72,24.77
878290.0,36.86,23.8,590326.6,24.78
878135.6,36.87,23.81,590535.47,24.8
877629.91,36.86,23.8,589946.41,24.78
877140.45,36.85,23.79,589503.07,24.77
877429.7,36.87,23.81,589846.97,24.79
877294.6,36.88,23.82,589678.48,24.79
877140.2,36.89,23.82,589531.76,24.79
876548.05,36.93,23.86,589876.66,24.85
876581.39,36.94,23.88,589878.23,24.86
876441.34,36.95,23.89,591022.37,24.92
876475.68,36.96,23.9,590926.02,24.92
876127.99,36.96,23.89,590548.38,24.91
875972.6,36.97,23.9,590665.88,24.93
875245.02,36.95,23.89,589938.3,24.91
875525.48,36.97,23.91,590407.4,24.93
875390.38,36.98,23.92,590375.83,24.94
875673.66,37.0,23.94,590928.09,24.97
875199.29,36.99,23.93,590690.0,24.97
875038.46,37.0,23.94,590794.4,24.98
875077.06,37.0,23.94,591587.02,25.01
874758.76,37.0,23.93,591486.75,25.01
874597.93,37.0,23.94,591483.0,25.03
874632.27,37.02,23.95,591362.57,25.03
874510.03,37.03,23.96,591326.2,25.04
874343.76,37.04,23.97,591171.97,25.04
874411.06,37.04,23.98,591342.34,25.05
874436.79,37.04,23.98,591931.46,25.07
874480.53,37.06,23.99,591698.57,25.07
874371.8,37.05,23.99,591593.24,25.07
874216.41,37.06,24.0,591308.49,25.07
874062.01,37.07,24.01,591508.13,25.09
873985.06,37.08,24.02,592040.99,25.12
873830.66,37.09,24.03,592563.58,25.15
873456.6,37.08,24.02,592188.39,25.14
873456.6,37.08,24.02,592073.26,25.14
873906.57,37.11,24.04,592337.54,25.15
874181.58,37.13,24.06,593339.22,25.2
873887.58,37.12,24.05,592935.96,25.19
873732.19,37.13,24.06,592962.85,25.2
873597.1,37.14,24.07,592856.01,25.2
873624.99,37.15,24.09,593453.58,25.24
873128.11,37.14,24.08,593278.67,25.24
873162.44,37.16,24.09,593196.51,25.24
873162.44,37.16,24.09,593196.51,25.24
873001.61,37.16,24.1,593066.96,25.25
873121.36,37.18,24.12,593282.81,25.27
872986.27,37.2,24.13,593166.34,25.27
873267.71,37.21,24.15,593008.16,25.27
873367.3,37.22,24.15,593326.82,25.28
873521.68,37.23,24.16,593463.95,25.29
874605.88,37.28,24.21,593664.27,25.3
875300.62,37.32,24.26,595782.12,25.41
875582.07,37.34,24.28,595748.94,25.41
875882.81,37.36,24.3,595595.25,25.41
875728.41,37.37,24.31,595551.18,25.42
875997.98,37.39,24.33,595810.18,25.43
875831.71,37.4,24.34,595656.82,25.44
875843.77,37.41,24.35,596165.46,25.47
875843.77,37.41,24.35,596165.46,25.47
875871.67,37.43,24.36,596091.09,25.47
875871.67,37.43,24.36,596091.09,25.47
875894.12,37.44,24.38,596358.45,25.49
876175.57,37.46,24.4,596650.23,25.51
876040.47,37.47,24.41,596179.78,25.5
875886.07,37.48,24.42,595834.24,25.5
875731.67,37.49,24.43,595674.63,25.5
875671.16,37.5,24.43,595735.5,25.51
875940.73,37.51,24.45,596587.4,25.55
875786.33,37.52,24.46,596488.02,25.56
875620.06,37.53,24.47,596328.26,25.56
875464.67,37.54,24.48,596259.89,25.57
875159.92,37.54,24.47,596130.74,25.57
875348.01,37.56,24.5,595343.91,25.55
875181.74,37.57,24.51,595622.26,25.57
875027.34,37.58,24.51,595431.15,25.57
875328.08,37.6,24.54,595728.97,25.59
875167.25,37.61,24.54,596142.11,25.62
875340.21,37.63,24.56,596011.43,25.62
877280.57,37.73,24.66,595859.99,25.62
876904.73,37.72,24.65,595378.36,25.61
877174.3,37.74,24.67,595983.28,25.64
877013.47,37.75,24.68,596374.26,25.67
876852.64,37.76,24.69,596916.29,25.7
876355.75,37.74,24.68,596466.93,25.69
875862.42,37.74,24.67,596114.6,25.68
875708.02,37.75,24.68,596109.94,25.69
875652.23,37.76,24.7,595962.7,25.7
875542.37,37.77,24.71,595813.8,25.7
875407.27,37.78,24.72,595704.58,25.71
875272.17,37.79,24.73,595630.6,25.72
875294.63,37.81,24.74,595756.26,25.73
875294.63,37.81,24.74,595741.93,25.73
875595.37,37.83,24.76,595886.49,25.74
875629.7,37.84,24.78,596101.57,25.76
875862.29,37.85,24.79,596977.47,25.8
876088.09,37.87,24.81,596778.66,25.8
876088.09,37.87,24.81,596709.2,25.79
876141.72,37.89,24.82,596608.53,25.8
875987.33,37.9,24.83,596785.03,25.82
875831.94,37.91,24.84,596705.57,25.83
875650.23,37.91,24.84,597625.19,25.87
875495.83,37.92,24.85,597477.0,25.88
875495.83,37.92,24.85,597446.17,25.87
875360.73,37.93,24.86,597348.05,25.88
875225.63,37.94,24.87,597208.73,25.89
875246.42,37.94,24.87,597141.44,25.88
875280.75,37.95,24.89,597080.66,25.89
875742.28,37.98,24.91,597196.97,25.9
875776.61,37.99,24.93,597411.07,25.92
875641.51,38.0,24.94,597241.69,25.92
876091.48,38.03,24.96,597262.52,25.92
876560.76,38.05,24.99,597439.33,25.93
875940.07,38.04,24.97,596707.92,25.91
875773.8,38.05,24.98,596716.63,25.92
875619.4,38.06,24.99,596586.57,25.93
875458.57,38.07,25.0,596457.79,25.94
875459.45,38.08,25.02,596256.23,25.94
875459.45,38.08,25.02,596256.23,25.94
875298.62,38.09,25.03,596570.56,25.96
875144.22,38.1,25.04,596462.01,25.97
875425.67,38.12,25.06,596311.66,25.97
875425.67,38.12,25.06,596370.49,25.97
875348.53,38.13,25.07,596493.78,25.98
875213.43,38.14,25.08,596564.65,26.0
875493.89,38.16,25.1,597054.64,26.02
875915.27,38.19,25.13,596933.03,26.03
875775.22,38.2,25.14,596676.14,26.03
875640.12,38.21,25.15,596641.83,26.04
875479.29,38.22,25.16,596890.22,26.06
875839.9,38.24,25.18,597569.01,26.09
876309.18,38.27,25.2,597983.47,26.11
876309.18,38.27,25.2,597983.47,26.11
876154.78,38.28,25.21,597854.76,26.12
875999.39,38.29,25.22,598873.96,26.17
875864.29,38.3,25.23,598895.65,26.19
875729.19,38.31,25.24,598951.08,26.2
875594.1,38.32,25.26,598822.39,26.21
875490.17,38.33,25.27,600927.41,26.31
875856.23,38.35,25.29,601491.16,26.34
875695.4,38.36,25.3,601570.76,26.35
875695.4,38.36,25.3,601556.35,26.35
875541.0,38.37,25.31,601467.17,26.36
875590.24,38.39,25.33,602649.15,26.42
875429.41,38.4,25.34,602421.62,26.43
875831.97,38.43,25.36,602336.97,26.43
875686.97,38.44,25.37,602141.92,26.43
875709.43,38.45,25.39,602198.76,26.44
875709.43,38.45,25.39,602097.37,26.44
877762.77,38.56,25.5,601903.92,26.44
877596.49,38.57,25.5,601868.29,26.45
877962.55,38.59,25.53,602119.83,26.47
877796.27,38.6,25.54,602614.38,26.5
877661.18,38.61,25.55,602479.22,26.51
877467.18,38.61,25.54,602394.64,26.5
877312.78,38.62,25.55,602187.62,26.51
877184.11,38.63,25.56,602218.93,26.52
876707.49,38.62,25.55,601672.18,26.5
876988.93,38.64,25.57,601733.98,26.51
877160.9,38.66,25.59,603008.94,26.58
877020.85,38.67,25.6,602338.27,26.56
876866.45,38.68,25.61,602553.13,26.58
876492.39,38.67,25.61,602245.23,26.57
876337.99,38.68,25.62,602112.21,26.58
876171.72,38.69,25.63,602151.08,26.59
876453.16,38.71,25.65,602172.88,26.6
876734.6,38.73,25.67,602886.52,26.63
877824.17,38.8,25.73,603186.25,26.66
877679.18,38.81,25.74,602945.08,26.66
877968.85,38.83,25.76,603793.31,26.7
878189.2,38.85,25.78,603749.06,26.71
878189.2,38.85,25.78,603749.06,26.71
878189.2,38.85,25.78,603628.1,26.7
878409.56,38.87,25.8,603861.36,26.72
878437.46,38.88,25.82,604163.06,26.74
879423.76,38.94,25.88,604368.34,26.76
879630.34,38.96,25.9,604352.83,26.77
879910.79,38.98,25.92,605506.93,26.83
879910.79,38.98,25.92,605506.93,26.83
880192.23,39.0,25.94,605371.51,26.83
880077.32,39.02,25.95,605436.41,26.84
879921.93,39.03,25.96,605528.04,26.86
879761.1,39.04,25.97,605770.95,26.88
879795.43,39.05,25.99,605557.69,26.88
879640.05,39.06,26.0,605482.61,26.89
879921.49,39.08,26.02,606313.48,26.93
880359.59,39.11,26.04,606822.16,26.96
880224.49,39.12,26.05,606731.9,26.96
880133.8,39.12,26.06,606664.1,26.97
879821.3,39.12,26.05,606317.21,26.96
879849.2,39.13,26.07,606808.98,26.99
879688.37,39.14,26.08,607217.72,27.02
879391.02,39.13,26.07,606943.66,27.01
879255.92,39.15,26.08,606942.68,27.02
879255.92,39.15,26.08,606617.78,27.01
880758.09,39.23,26.17,606651.48,27.02
881755.87,39.29,26.23,606618.95,27.03
881620.77,39.3,26.24,606623.8,27.04
881466.37,39.31,26.25,606636.97,27.06
881310.98,39.32,26.26,606305.12,27.05
881144.71,39.33,26.27,606536.27,27.08
880983.88,39.34,26.28,606257.09,27.08
881826.88,39.4,26.34,607652.04,27.15
881826.88,39.4,26.34,607594.59,27.15
881666.05,39.41,26.35,608377.4,27.19
881438.8,39.41,26.34,608073.06,27.18
881062.96,39.4,26.33,607934.48,27.18
881097.3,39.41,26.35,607735.65,27.19
881566.83,39.45,26.39,607487.41,27.19
881566.83,39.45,26.39,607487.41,27.19
881412.43,39.46,26.4,607330.81,27.19
881222.25,39.46,26.4,607574.4,27.21
881067.85,39.47,26.41,607462.45,27.21
881327.16,39.5,26.44,606941.02,27.2
881005.5,39.52,26.46,606846.23,27.22
881285.95,39.54,26.48,607337.24,27.25
881311.69,39.54,26.48,607435.81,27.25
881157.29,39.55,26.49,607258.86,27.26
881157.29,39.55,26.49,607237.45,27.26
881157.29,39.55,26.49,607237.45,27.26
881323.81,39.57,26.51,607655.56,27.28
881168.42,39.58,26.52,607744.36,27.3
881024.45,39.58,26.52,607582.94,27.3
880870.06,39.59,26.53,607775.91,27.32
880264.34,39.64,26.57,608160.8,27.38
880129.24,39.65,26.58,608660.8,27.42
879974.84,39.66,26.59,608551.53,27.43
879839.75,39.67,26.61,609058.65,27.46
879678.91,39.68,26.62,609038.81,27.47
879518.08,39.69,26.63,608988.77,27.48
879363.68,39.7,26.64,609198.03,27.51
879685.86,39.73,26.67,608575.73,27.49
879540.86,39.74,26.68,608406.36,27.49
879380.03,39.75,26.69,608244.0,27.5
879572.29,39.77,26.71,608494.85,27.52
879411.46,39.79,26.72,608315.33,27.52
879624.74,39.81,26.75,610872.81,27.65
879416.06,39.82,26.76,610683.8,27.65
879697.5,39.84,26.78,611024.59,27.67
879562.41,39.85,26.79,611396.03,27.7
879427.31,39.87,26.8,611213.75,27.71
879427.31,39.87,26.8,610865.48,27.69
879271.92,39.88,26.81,610736.27,27.7
879271.92,39.88,26.81,610736.27,27.7
879126.92,39.89,26.82,610785.2,27.71
878906.59,39.89,26.82,611446.0,27.75
878929.05,39.9,26.84,611932.41,27.78
878762.77,39.91,26.85,611827.38,27.79
878797.11,39.93,26.87,611781.81,27.8
878641.72,39.94,26.88,611653.53,27.8
878695.35,39.96,26.89,611512.43,27.81
882275.95,40.16,27.09,610919.24,27.81
882121.56,40.17,27.1,611110.66,27.83
882121.56,40.17,27.1,611036.03,27.82
882121.56,40.17,27.1,611635.9,27.85
882188.86,40.17,27.11,611612.1,27.85
882222.2,40.19,27.12,611791.68,27.87
882244.66,40.2,27.14,612217.9,27.9
882272.55,40.22,27.16,612109.99,27.9
882117.17,40.23,27.17,612176.01,27.92
881962.77,40.24,27.18,612292.73,27.94
882237.78,40.26,27.2,612198.92,27.94
882291.41,40.28,27.22,612092.28,27.95
883078.44,40.33,27.26,613060.35,28.0
882924.04,40.34,27.27,613006.82,28.01
882427.15,40.33,27.26,612651.56,28.0
882859.62,40.36,27.3,614158.04,28.08
882704.23,40.38,27.31,614014.42,28.09
882704.23,40.38,27.31,613703.39,28.07
882537.95,40.39,27.32,614027.47,28.1
882382.57,40.4,27.33,614191.18,28.12
882424.13,40.4,27.34,614165.83,28.12
882263.3,40.41,27.35,614652.44,28.15
882108.91,40.42,27.36,614462.58,28.16
882389.36,40.44,27.38,614363.38,28.16
882234.96,40.46,27.39,614285.06,28.17
882080.56,40.47,27.4,614455.5,28.19
881914.29,40.48,27.41,614419.05,28.2
881759.89,40.49,27.43,614458.53,28.22
882019.06,40.51,27.45,614815.5,28.24
882041.52,40.53,27.46,615668.94,28.29
881937.6,40.54,27.48,617674.74,28.39
881710.35,40.54,27.47,617489.3,28.39
881575.26,40.55,27.48,617278.34,28.39
881419.87,40.56,27.5,617161.76,28.4
881419.87,40.56,27.5,617161.76,28.4
881265.47,40.57,27.51,617381.49,28.42
882513.17,40.65,27.58,619516.82,28.53
882513.17,40.65,27.58,619516.82,28.53
882541.07,40.66,27.6,619452.95,28.54
883002.59,40.69,27.63,619914.14,28.57
883057.09,40.71,27.64,621168.71,28.63
883057.09,40.71,27.64,621190.46,28.64
883057.09,40.71,27.64,621190.46,28.64
882902.69,40.72,27.65,621454.51,28.66
882555.0,40.71,27.65,621407.18,28.67
882781.8,40.73,27.67,621183.24,28.66
882434.11,40.73,27.66,620813.6,28.65
882279.71,40.74,27.67,620608.35,28.66
882279.71,40.74,27.67,620608.35,28.66
882171.58,40.75,27.69,619672.68,28.63
882480.55,40.77,27.71,619487.27,28.62
882480.55,40.77,27.71,619514.62,28.62
882326.15,40.79,27.72,619376.0,28.63
882359.49,40.8,27.74,619466.77,28.65
882359.49,40.8,27.74,620330.57,28.69
882198.66,40.81,27.75,620288.12,28.7
882629.32,40.85,27.79,621615.73,28.77
882473.93,40.86,27.8,621465.73,28.78
882473.93,40.86,27.8,621465.73,28.78
882576.07,40.87,27.81,621828.72,28.8
882421.67,40.88,27.82,622003.72,28.82
882286.57,40.89,27.83,622846.84,28.87
882131.18,40.91,27.84,622701.42,28.88
882164.52,40.92,27.86,622766.65,28.89
882010.13,40.93,27.87,622688.33,28.9
881875.03,40.95,27.88,622547.67,28.91
881861.54,40.97,27.9,623368.63,28.96
881861.54,40.97,27.9,623368.63,28.96
882227.6,40.99,27.92,623437.68,28.97
882123.68,41.0,27.94,623468.26,28.98
881957.4,41.01,27.95,623656.69,29.0
881803.01,41.03,27.96,623529.01,29.01
881803.01,41.03,27.96,623507.59,29.01
881830.9,41.04,27.98,623370.58,29.01
881534.97,41.07,28.0,623954.16,29.07
881389.98,41.08,28.02,623528.98,29.06
880937.03,41.07,28.01,623373.13,29.07
880770.75,41.09,28.02,623587.89,29.09
880479.56,41.08,28.01,623350.26,29.08
880344.46,41.09,28.03,623264.86,29.09
880189.08,41.1,28.04,623247.3,29.1
880189.08,41.1,28.04,623644.77,29.12
880189.08,41.1,28.04,623644.77,29.12
880216.98,41.12,28.06,624834.75,29.19
879911.15,41.14,28.08,623971.48,29.18
879535.31,41.14,28.07,623488.87,29.16
879369.03,41.15,28.08,623331.11,29.17
878741.0,41.14,28.07,622547.63,29.14
878586.61,41.15,28.08,622458.45,29.15
878432.21,41.16,28.1,622452.76,29.17
878273.48,41.16,28.09,622293.83,29.16
878119.08,41.17,28.1,622221.63,29.17
878485.14,41.19,28.13,622749.62,29.2
878105.87,41.18,28.12,623230.59,29.23
877939.6,41.2,28.13,623193.35,29.24
877773.32,41.21,28.14,623100.27,29.25
877612.49,41.22,28.16,623428.08,29.28
877315.46,41.22,28.16,623590.07,29.3
877019.53,41.25,28.18,623560.49,29.33
876874.53,41.26,28.19,623285.54,29.33
877157.76,41.28,28.22,623134.51,29.33
877157.76,41.28,28.22,623089.47,29.32
877356.45,41.3,28.24,624742.27,29.41
877566.52,41.33,28.27,625251.49,29.45
877594.42,41.35,28.29,625880.36,29.49
877594.42,41.35,28.29,625880.36,29.49
878428.41,41.41,28.34,625661.8,29.49
878428.41,41.41,28.34,625647.47,29.49
878428.41,41.41,28.34,625623.71,29.49
878870.64,41.43,28.37,625885.44,29.51
879242.16,41.46,28.39,626140.01,29.52
879242.16,41.46,28.39,626140.01,29.52
879378.22,41.46,28.4,626202.3,29.53
878858.95,41.46,28.39,625627.28,29.51
878723.86,41.47,28.4,625617.12,29.52
878118.14,41.52,28.45,625309.78,29.57
878118.14,41.52,28.45,625309.78,29.57
877951.86,41.53,28.47,625629.81,29.6
877796.48,41.54,28.48,625678.59,29.61
877630.2,41.56,28.49,625522.62,29.62
877254.36,41.55,28.48,625216.02,29.61
877150.44,41.56,28.5,625025.75,29.62
876989.61,41.57,28.51,624956.82,29.63
877162.56,41.59,28.53,625233.53,29.65
877027.46,41.61,28.54,625054.42,29.65
876850.8,41.62,28.55,624842.31,29.66
876850.8,41.62,28.55,624863.73,29.66
876742.29,41.62,28.55,624992.88,29.67
876908.81,41.64,28.57,625736.5,29.71
876908.81,41.64,28.57,625736.5,29.71
876853.01,41.66,28.59,625951.92,29.74
876686.74,41.67,28.6,626048.55,29.76
876686.74,41.67,28.6,626105.94,29.76
876551.64,41.68,28.62,627557.73,29.84
876832.09,41.7,28.64,628398.76,29.89
876671.26,41.72,28.65,629017.31,29.93
876536.16,41.73,28.67,628928.55,29.94
876369.89,41.74,28.68,630148.46,30.01
876369.89,41.74,28.68,630309.33,30.02
876214.5,41.75,28.69,631222.51,30.08
875925.0,41.78,28.72,631416.71,30.12
875764.17,41.79,28.73,631386.86,30.13
875629.07,41.81,28.74,631279.31,30.14
875629.07,41.81,28.74,631186.15,30.14
875474.68,41.82,28.75,630995.35,30.14
875319.29,41.83,28.77,631640.56,30.19
874943.45,41.82,28.76,631242.95,30.17
874778.64,41.82,28.76,630696.75,30.15
874401.03,41.82,28.75,630794.07,30.17
874944.7,41.85,28.78,630969.28,30.18
874687.65,41.84,28.78,631049.16,30.19
874848.73,41.86,28.8,631281.97,30.21
874674.22,41.89,28.83,630599.74,30.2
874674.22,41.89,28.83,630599.74,30.2
874398.85,41.9,28.83,630595.49,30.21
874263.75,41.91,28.85,630476.4,30.22
873887.91,41.9,28.84,630169.8,30.22
874259.41,41.93,28.86,630140.68,30.22
874104.02,41.94,28.87,630689.61,30.26
873943.19,41.95,28.89,631252.63,30.3
873803.14,41.96,28.9,632181.7,30.36
873803.14,41.96,28.9,632181.9,30.36
873636.87,41.98,28.91,632067.67,30.37
873482.47,41.99,28.92,632099.71,30.39
873347.37,42.0,28.94,631953.0,30.39
873220.55,42.02,28.95,631600.88,30.39
873065.16,42.03,28.96,631457.02,30.4
872930.06,42.04,28.98,631379.34,30.41
872775.66,42.06,28.99,631176.74,30.41
873206.01,42.08,29.02,631864.72,30.45
873039.74,42.09,29.03,633092.69,30.52
872653.9,42.08,29.02,633024.99,30.53
872278.05,42.08,29.01,632511.44,30.51
873108.62,42.13,29.06,633472.5,30.56
872589.35,42.12,29.05,632909.11,30.55
872423.08,42.13,29.07,632785.35,30.56
872287.98,42.14,29.08,632649.87,30.57
872133.58,42.16,29.09,632992.62,30.6
872116.25,42.18,29.11,632672.29,30.6
871981.15,42.19,29.13,632647.95,30.61
871825.77,42.2,29.14,633843.49,30.68
871664.94,42.22,29.15,633721.64,30.69
872283.18,42.25,29.19,634372.56,30.73
872682.77,42.28,29.21,634614.29,30.75
872955.94,42.31,29.25,635359.7,30.8
872820.84,42.33,29.26,635876.09,30.84
873109.52,42.35,29.29,637250.97,30.91
872821.14,42.34,29.28,637286.79,30.92
872841.93,42.34,29.28,636800.84,30.89
872681.09,42.36,29.29,637139.14,30.92
872681.09,42.36,29.29,638034.43,30.97
872305.25,42.35,29.28,637865.56,30.97
872305.25,42.35,29.28,638400.74,30.99
872327.71,42.37,29.3,638602.09,31.01
872879.3,42.4,29.33,641793.42,31.17
873243.09,42.44,29.37,641645.56,31.18
873292.33,42.46,29.39,641565.44,31.19
873157.23,42.47,29.41,641768.94,31.22
873001.84,42.49,29.42,642056.63,31.25
872863.22,42.48,29.42,641960.57,31.24
872707.83,42.5,29.43,642042.99,31.26
872707.83,42.5,29.43,642042.99,31.26
872874.35,42.52,29.45,642795.74,31.31
872539.69,42.51,29.45,644450.43,31.4
872221.39,42.5,29.44,644093.42,31.39
872512.35,42.53,29.46,644976.62,31.44
872512.35,42.53,29.46,645093.83,31.44
872678.87,42.55,29.48,644971.66,31.45
872524.47,42.56,29.5,645057.04,31.47
872358.2,42.57,29.51,645172.14,31.49
872358.2,42.57,29.51,645172.14,31.49
872213.2,42.59,29.52,645003.55,31.49
872654.44,42.61,29.55,645938.25,31.54
872654.44,42.61,29.55,646249.28,31.56
872514.39,42.63,29.56,647012.15,31.61
872886.95,42.65,29.58,647550.99,31.64
873253.01,42.67,29.61,647411.57,31.64
873097.62,42.69,29.62,647985.44,31.68
873097.62,42.69,29.62,647985.44,31.68
873398.37,42.71,29.65,647652.51,31.67
873571.32,42.73,29.67,647475.95,31.67
873344.08,42.73,29.66,647235.29,31.67
873208.98,42.74,29.68,647108.06,31.68
874637.82,42.83,29.77,647013.06,31.69
874725.71,42.85,29.78,647135.68,31.7
875153.66,42.87,29.8,647907.69,31.74
875008.66,42.88,29.82,647828.81,31.75
876158.55,42.96,29.89,651020.36,31.92
876277.93,42.98,29.92,651946.19,31.98
876142.83,43.0,29.93,652422.1,32.02
876170.73,43.02,29.95,651769.05,32.0
877503.9,43.08,30.02,654337.76,32.13
877343.07,43.1,30.03,654135.84,32.13
877703.68,43.12,30.06,654642.47,32.16
877581.45,43.14,30.07,654606.17,32.18
877446.35,43.15,30.09,654494.79,32.19
877721.36,43.17,30.11,654578.99,32.2
878002.81,43.2,30.13,654543.59,32.2
877686.69,43.2,30.14,654543.81,32.22
877961.7,43.23,30.16,654413.97,32.22
877996.04,43.25,30.18,654296.86,32.23
878276.49,43.27,30.21,654833.62,32.26
878141.39,43.28,30.22,654980.58,32.28
877798.5,43.28,30.21,654636.56,32.28
878141.15,43.32,30.25,654576.5,32.29
878175.48,43.33,30.27,654528.45,32.3
878014.65,43.35,30.28,654049.37,32.29
877853.82,43.36,30.3,654015.58,32.31
877698.43,43.38,30.31,654104.78,32.33
877724.16,43.38,30.31,654329.22,32.34
878067.47,43.4,30.34,654698.4,32.36
877958.59,43.42,30.36,654269.44,32.36
878239.05,43.44,30.38,655240.89,32.41
878462.48,43.47,30.4,656970.93,32.51
878296.21,43.48,30.42,657310.36,32.54
878296.21,43.48,30.42,657299.19,32.54
878141.81,43.5,30.43,657265.79,32.56
877980.98,43.51,30.45,656953.35,32.56
877980.98,43.51,30.45,656953.35,32.56
877980.98,43.51,30.45,656953.35,32.56
877826.39,43.59,30.52,657708.32,32.66
878227.23,43.62,30.55,659896.14,32.77
878159.92,43.64,30.57,659750.12,32.78
878159.92,43.64,30.57,659750.12,32.78
878004.54,43.65,30.59,660018.56,32.81
878294.2,43.68,30.61,659194.18,32.78
878697.94,43.7,30.63,659506.9,32.8
878537.11,43.71,30.65,659465.61,32.81
878571.44,43.73,30.67,659694.41,32.84
880555.51,43.85,30.79,663422.2,33.04
880583.4,43.87,30.81,662966.57,33.03
880583.4,43.87,30.81,663011.88,33.03
880422.57,43.89,30.82,663011.78,33.05
880422.57,43.89,30.82,663011.78,33.05
880594.54,43.91,30.84,664164.13,33.12
880433.71,43.92,30.86,664119.72,33.13
880279.31,43.94,30.87,663965.69,33.14
880531.41,43.96,30.9,664173.85,33.16
880377.01,43.98,30.91,664410.86,33.19
880216.18,43.99,30.92,664265.77,33.2
879850.34,43.98,30.92,664019.21,33.19
879850.34,43.98,30.92,663985.14,33.19
879850.34,43.98,30.92,663932.46,33.19
879989.4,43.99,30.92,665794.61,33.28
880020.58,43.99,30.92,665803.53,33.28
880657.72,44.03,30.97,666170.39,33.31
880040.13,44.09,31.02,666475.43,33.39
879885.73,44.1,31.04,666628.72,33.41
879730.35,44.12,31.05,667068.3,33.45
879569.51,44.13,31.07,667056.96,33.47
879414.13,44.15,31.08,667565.93,33.51
879305.62,44.15,31.08,667441.2,33.51
879151.22,44.16,31.1,667257.65,33.52
878995.83,44.17,31.11,668064.34,33.57
878995.83,44.17,31.11,668116.15,33.58
878995.83,44.17,31.11,668222.63,33.58
878851.86,44.17,31.11,668026.6,33.58
879111.03,44.2,31.13,668879.68,33.63
878944.76,44.21,31.15,669991.16,33.7
878944.76,44.21,31.15,669991.16,33.7
878790.36,44.22,31.16,669863.8,33.71
879054.34,44.25,31.19,669873.49,33.72
879076.8,44.27,31.2,670360.12,33.76
878941.7,44.28,31.22,670479.27,33.78
878969.6,44.3,31.24,670991.61,33.82
878969.6,44.3,31.24,671712.05,33.86
878846.08,44.32,31.26,671386.22,33.86
878873.98,44.34,31.27,671183.56,33.86
878707.7,44.35,31.29,671702.04,33.9
878707.7,44.35,31.29,671702.04,33.9
878707.7,44.35,31.29,672479.22,33.94
878546.87,44.37,31.3,672355.2,33.95
878411.77,44.38,31.32,672068.69,33.96
878426.84,44.39,31.33,671973.03,33.96
878788.96,44.43,31.37,671761.63,33.96
878628.13,44.45,31.38,671595.91,33.97
878628.13,44.45,31.38,671595.91,33.97
878493.03,44.46,31.4,671461.5,33.98
878203.54,44.49,31.43,671616.9,34.03
878475.09,44.52,31.46,671906.56,34.05
878099.25,44.51,31.45,671630.22,34.05
878007.34,44.52,31.45,671930.24,34.07
877869.38,44.51,31.45,671790.6,34.07
877714.98,44.53,31.47,671934.33,34.09
877638.03,44.55,31.48,671994.35,34.11
877483.63,44.56,31.5,671873.19,34.12
877329.23,44.58,31.51,672058.6,34.15
876619.97,44.56,31.5,671305.2,34.13
876584.39,44.57,31.51,671213.88,34.13
876429.99,44.58,31.52,671954.47,34.18
876263.72,44.6,31.53,671802.47,34.19
878106.52,44.72,31.65,675323.03,34.39
877730.68,44.71,31.64,675888.58,34.43
877758.58,44.73,31.66,675424.67,34.42
878119.19,44.75,31.69,675738.96,34.44
877958.36,44.77,31.7,675660.93,34.45
877897.25,44.79,31.72,675944.63,34.48
877741.86,44.8,31.74,675864.41,34.5
877741.86,44.8,31.74,675748.47,34.49
877575.58,44.82,31.75,676302.57,34.54
877575.58,44.82,31.75,676247.95,34.53
877824.07,44.85,31.78,677059.63,34.59
877824.07,44.85,31.78,676951.37,34.59
877824.07,44.85,31.78,676951.37,34.59
878812.13,44.9,31.83,678701.61,34.67
878937.95,44.9,31.84,678781.23,34.68
879218.41,44.93,31.87,679336.82,34.72
879019.15,44.94,31.87,680028.77,34.77
879019.15,44.94,31.87,680028.77,34.77
878864.75,44.95,31.89,679860.82,34.77
878864.75,44.95,31.89,679860.82,34.77
878258.67,44.95,31.88,679100.59,34.75
878130.0,44.96,31.9,678924.26,34.76
878249.76,44.99,31.93,679224.91,34.8
878094.37,45.01,31.94,679129.51,34.81
878390.17,45.03,31.97,680096.16,34.87
