ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1204,6198,4105380,6212,4513380
1204,6198,4106030,6212,4514030
1204,6198,4106030,6212,4514030
1204,6198,4107030,6212,4515030
1204,6198,4108030,6212,4516030
1204,6198,4108030,6212,4516030
1204,6198,4109030,6212,4517030
1204,6198,4109500,6212,4517500
1204,6198,4110500,6212,4518500
1204,6198,4111500,6212,4519500
1204,6198,4112500,6212,4520500
1204,6198,4112500,6212,4520500
1204,6198,4113500,6212,4521500
1204,6198,4115500,6212,4523500
1204,6198,4116500,6212,4524500
1204,6198,4117500,6212,4525500
1205,6200,4117500,6212,4525500
1205,6200,4118500,6212,4526500
1205,6200,4119500,6212,4527500
1205,6200,4119970,6212,4527970
1205,6200,4120430,6212,4528430
1205,6200,4120900,6212,4528900
1205,6200,4121130,6212,4529130
1205,6200,4121480,6212,4529480
1205,6200,4122130,6212,4530130
1205,6200,4124130,6212,4532130
1205,6200,4124130,6212,4540130
1205,6200,4124940,6212,4540940
1205,6200,4125940,6212,4541940
1205,6200,4126410,6212,4542410
1205,6200,4126730,6212,4542730
1205,6200,4127730,6212,4543730
1205,6200,4128730,6212,4544730
1205,6200,4129730,6212,4545730
1205,6200,4129730,6212,4545730
1205,6200,4130730,6212,4546730
1205,6200,4131730,6212,4547730
1205,6200,4132730,6212,4548730
1205,6200,4133730,6212,4549730
1205,6200,4134730,6212,4550730
1205,6200,4135730,6212,4551730
1205,6200,4136730,6212,4552730
1205,6200,4136960,6212,4552960
1205,6200,4137960,6212,4553960
1205,6200,4138440,6212,4554440
1205,6200,4138910,6212,4554910
1205,6200,4139380,6212,4555380
1205,6200,4140190,6212,4556190
1205,6200,4141190,6212,4557190
1205,6200,4142190,6212,4558190
1205,6200,4143190,6212,4559190
1205,6200,4144190,6212,4560190
1205,6200,4145190,6212,4561190
1205,6200,4146190,6212,4562190
1205,6200,4147190,6212,4563190
1205,6200,4147420,6212,4563420
1205,6200,4147890,6212,4563890
1205,6200,4148890,6212,4564890
1205,6200,4149890,6212,4565890
1205,6200,4150350,6212,4566350
1205,6200,4150670,6212,4566670
1205,6200,4150670,6212,4566670
1205,6200,4151670,6212,4567670
1205,6200,4151670,6212,4567670
1205,6200,4152140,6212,4568140
1205,6200,4152140,6212,4568140
1205,6200,4152950,6212,4568950
1205,6200,4153180,6212,4569180
1205,6200,4154180,6212,4570180
1205,6200,4155180,6212,4571180
1205,6200,4156180,6212,4572180
1205,6200,4157180,6212,4573180
1205,6200,4157340,6212,4573340
1205,6200,4158340,6212,4574340
1205,6200,4158340,6212,4574340
1205,6200,4158990,6212,4574990
1205,6200,4159450,6212,4575450
1205,6200,4159920,6212,4575920
1205,6200,4160290,6212,4576290
1205,6200,4160290,6212,4576290
1205,6200,4160940,6212,4576940
1205,6200,4161940,6212,4577940
1205,6200,4162940,6212,4578940
1205,6200,4162940,6212,4586940
1205,6200,4163940,6212,4587940
1205,6200,4164170,6212,4588170
1205,6200,4164170,6212,4588170
1205,6200,4165170,6212,4589170
1205,6200,4165330,6212,4589330
1205,6200,4165650,6212,4589650
1205,6200,4166650,6212,4590650
1205,6200,4166650,6212,4598650
1205,6200,4167120,6212,4599120
1205,6200,4167770,6212,4599770
1205,6200,4168090,6212,4600090
1205,6200,4169090,6212,4601090
1205,6200,4170090,6212,4602090
1205,6200,4170410,6212,4602410
1205,6200,4170410,6212,4602410
1205,6200,4171410,6212,4603410
1205,6200,4172410,6212,4604410
1205,6200,4173410,6212,4605410
1205,6200,4174410,6212,4606410
1205,6200,4175220,6212,4607220
1205,6200,4175220,6212,4607220
1205,6200,4176220,6212,4608220
1205,6200,4176540,6212,4608540
1205,6200,4177540,6212,4609540
1205,6200,4178540,6212,4610540
1205,6200,4179010,6212,4611010
1205,6200,4179480,6212,4611480
1205,6200,4180480,6212,4612480
1205,6200,4180950,6212,4612950
1205,6200,4181760,6212,4613760
1205,6200,4182230,6212,4614230
1205,6200,4183230,6212,4615230
1205,6200,4183700,6212,4615700
1205,6200,4184700,6212,4616700
1205,6200,4185510,6212,4617510
1205,6200,4186510,6212,4618510
1205,6200,4187510,6212,4619510
1205,6200,4188510,6212,4620510
1205,6200,4188510,6212,4620510
1205,6200,4188980,6212,4620980
1205,6200,4189980,6212,4621980
1205,6200,4190450,6212,4622450
1205,6200,4191100,6212,4623100
1205,6200,4192100,6212,4624100
1205,6200,4192100,6212,4624100
1205,6200,4193100,6212,4625100
1205,6200,4194100,6212,4626100
1205,6200,4194100,6212,4634100
1205,6200,4194100,6212,4634100
1205,6200,4198100,6212,4638100
1205,6200,4198570,6212,4638570
1205,6200,4199570,6212,4639570
1205,6200,4199570,6212,4639570
1205,6200,4200570,6212,4640570
1205,6200,4201030,6212,4641030
1205,6200,4201190,6212,4641190
1205,6200,4202190,6212,4642190
1205,6200,4203000,6212,4643000
1205,6200,4204000,6212,4644000
1205,6200,4204810,6212,4644810
1205,6200,4204810,6212,4644810
1205,6200,4205810,6212,4645810
1205,6200,4205810,6212,4645810
1205,6200,4206460,6212,4646460
1205,6200,4207460,6212,4647460
1205,6200,4208460,6212,4648460
1205,6200,4209010,6212,4649010
1205,6200,4210010,6212,4650010
1205,6200,4211010,6212,4651010
1205,6200,4211470,6212,4651470
1205,6200,4211470,6212,4651470
1205,6200,4211470,6212,4651470
1205,6200,4211470,6212,4651470
1205,6200,4211470,6212,4651470
1205,6200,4211940,6212,4651940
1205,6200,4215940,6212,4655940
1205,6200,4216940,6212,4656940
1205,6200,4217940,6212,4657940
1205,6200,4218940,6212,4658940
1205,6200,4219940,6212,4659940
1205,6200,4220170,6212,4660170
1205,6200,4221170,6212,4661170
1205,6200,4222170,6212,4662170
1205,6200,4222170,6212,4662170
1205,6200,4222170,6212,4662170
1205,6200,4222400,6212,4662400
1205,6200,4222870,6212,4662870
1205,6200,4223870,6212,4663870
1205,6200,4223870,6212,4663870
1205,6200,4224870,6212,4664870
1205,6200,4225420,6212,4665420
1205,6200,4226230,6212,4666230
1205,6200,4227230,6212,4667230
1205,6200,4228040,6212,4668040
1205,6200,4228040,6212,4668040
1205,6200,4229040,6212,4669040
1205,6200,4229850,6212,4669850
1205,6200,4230850,6212,4670850
1205,6200,4230850,6212,4670850
1205,6200,4230850,6212,4670850
1205,6200,4231850,6212,4671850
1205,6200,4232850,6212,4672850
1206,6201,4233170,6212,4673170
1206,6201,4234170,6212,4674170
1206,6201,4235170,6212,4675170
1206,6201,4235170,6212,4683170
1206,6201,4236170,6212,4684170
1206,6201,4238170,6212,4686170
1206,6201,4238820,6212,4686820
1206,6201,4239290,6212,4687290
1206,6201,4239760,6212,4687760
1206,6201,4239920,6212,4687920
1206,6201,4240920,6212,4688920
1206,6201,4241920,6212,4689920
1206,6201,4242920,6212,4690920
1206,6201,4243920,6212,4691920
1206,6201,4244920,6212,4692920
1206,6201,4245240,6212,4693240
1206,6201,4246240,6212,4694240
1206,6201,4247240,6212,4695240
1206,6201,4248240,6212,4696240
1206,6201,4248710,6212,4696710
1206,6201,4249520,6212,4697520
1206,6201,4249840,6212,4697840
1206,6201,4250840,6212,4698840
1206,6201,4251840,6212,4699840
1206,6201,4252840,6212,4700840
1206,6201,4252840,6212,4700840
1206,6201,4253840,6212,4701840
1206,6201,4253840,6212,4701840
1206,6201,4254650,6212,4702650
1206,6201,4254650,6212,4702650
1206,6201,4254650,6212,4710650
1206,6201,4254650,6212,4710650
1206,6201,4254650,6212,4710650
1206,6201,4255120,6212,4711120
1206,6201,4255930,6212,4711930
1206,6201,4255930,6212,4711930
1206,6201,4256930,6212,4712930
1206,6201,4256930,6212,4720930
1206,6201,4257930,6212,4721930
1206,6201,4258930,6212,4722930
1206,6201,4259930,6212,4723930
1206,6201,4260930,6212,4724930
1206,6201,4261400,6212,4725400
1206,6201,4262400,6212,4726400
1206,6201,4263210,6212,4727210
1206,6201,4263210,6212,4727210
1206,6201,4264210,6212,4728210
1206,6201,4264670,6212,4728670
1206,6201,4264670,6212,4728670
1206,6201,4264900,6212,4728900
1206,6201,4265010,6212,4729010
1206,6201,4266010,6212,4730010
1206,6201,4267010,6212,4731010
1206,6201,4268010,6212,4732010
1206,6201,4269010,6212,4733010
1206,6201,4269820,6212,4733820
1206,6201,4270280,6212,4734280
1206,6201,4270280,6212,4734280
1206,6201,4271090,6212,4735090
1206,6201,4271090,6212,4735090
1206,6201,4272090,6212,4736090
1206,6201,4273090,6212,4737090
1206,6201,4273090,6212,4737090
1206,6201,4273090,6212,4737090
1207,6203,4273410,6212,4737410
1207,6203,4274410,6212,4738410
1207,6203,4274880,6212,4738880
1207,6203,4275880,6212,4739880
1207,6203,4276880,6212,4740880
1207,6203,4277880,6212,4741880
1207,6203,4278880,6212,4742880
1207,6203,4279350,6212,4743350
1207,6203,4280350,6212,4744350
1207,6203,4281160,6212,4745160
1207,6203,4281160,6212,4745160
1207,6203,4282160,6212,4746160
1207,6203,4283160,6212,4747160
1207,6203,4283160,6212,4747160
1207,6203,4283630,6212,4747630
1207,6203,4283630,6212,4747630
1207,6203,4284100,6212,4748100
1207,6203,4285100,6212,4749100
1207,6203,4285570,6212,4749570
1207,6203,4286570,6212,4750570
1207,6203,4286570,6212,4750570
1207,6203,4286570,6212,4750570
1207,6203,4287570,6212,4751570
1207,6203,4288570,6212,4752570
1207,6203,4289380,6212,4753380
1207,6203,4289850,6212,4753850
1207,6203,4290850,6212,4754850
1207,6203,4291330,6212,4755330
1207,6203,4291330,6212,4755330
1207,6203,4291800,6212,4755800
1207,6203,4292800,6212,4756800
1207,6203,4293610,6212,4757610
1207,6203,4293610,6212,4765610
1207,6203,4294610,6212,4766610
1207,6203,4295080,6212,4767080
1207,6203,4295550,6212,4767550
1207,6203,4296550,6212,4768550
1207,6203,4296550,6212,4776550
1207,6203,4297200,6212,4777200
1207,6203,4298200,6212,4778200
1207,6203,4298670,6212,4778670
1207,6203,4299140,6212,4779140
1207,6203,4299790,6212,4779790
1207,6203,4300600,6212,4780600
1207,6203,4301600,6212,4781600
1207,6203,4302410,6212,4782410
1207,6203,4303410,6212,4783410
1207,6203,4304220,6212,4784220
1207,6203,4305220,6212,4785220
1207,6203,4306220,6212,4786220
1207,6203,4307220,6212,4787220
1207,6203,4308030,6212,4788030
1207,6203,4309030,6212,4789030
1207,6203,4310030,6212,4790030
1207,6203,4310840,6212,4790840
1207,6203,4311840,6212,4791840
1207,6203,4312650,6212,4792650
1207,6203,4316650,6212,4796650
1207,6203,4317300,6212,4797300
1207,6203,4318300,6212,4798300
1207,6203,4318300,6212,4806300
1207,6203,4318890,6212,4806890
1207,6203,4319210,6212,4807210
1207,6203,4320020,6212,4808020
1207,6203,4321020,6212,4809020
1207,6203,4322020,6212,4810020
1207,6203,4322480,6212,4810480
1207,6203,4323480,6212,4811480
1207,6203,4324480,6212,4812480
1207,6203,4325480,6212,4813480
1207,6203,4325950,6212,4813950
1207,6203,4326760,6212,4814760
1207,6203,4326990,6212,4814990
1207,6203,4327990,6212,4815990
1207,6203,4328990,6212,4816990
1207,6203,4329800,6212,4817800
1207,6203,4330800,6212,4818800
1207,6203,4331800,6212,4819800
1207,6203,4332120,6212,4820120
1207,6203,4333120,6212,4821120
1207,6203,4334120,6212,4822120
1207,6203,4334440,6212,4822440
1207,6203,4335440,6212,4823440
1207,6203,4336440,6212,4824440
1207,6203,4337440,6212,4825440
1207,6203,4337440,6212,4825440
1207,6203,4338250,6212,4826250
1207,6203,4338720,6212,4826720
1207,6203,4340720,6212,4828720
1207,6203,4341720,6212,4829720
1207,6203,4342720,6212,4830720
1207,6203,4343720,6212,4831720
1207,6203,4344720,6212,4832720
1207,6203,4345190,6212,4833190
1207,6203,4346190,6212,4834190
1207,6203,4346190,6212,4842190
1207,6203,4346190,6212,4842190
1207,6203,4346190,6212,4842190
1207,6203,4346840,6212,4842840
1207,6203,4347160,6212,4843160
1207,6203,4347710,6212,4843710
1207,6203,4348180,6212,4844180
1207,6203,4348650,6212,4844650
1207,6203,4349240,6212,4845240
1207,6203,4350240,6212,4846240
1207,6203,4351240,6212,4847240
1207,6203,4352240,6212,4848240
1207,6203,4353240,6212,4849240
1207,6203,4353240,6212,4849240
1207,6203,4354050,6212,4850050
1207,6203,4355050,6212,4851050
1207,6203,4355050,6212,4851050
1207,6203,4355050,6212,4851050
1207,6203,4355370,6212,4851370
1207,6203,4355370,6212,4851370
1207,6203,4355370,6212,4859370
1207,6203,4356020,6212,4860020
1207,6203,4357020,6212,4861020
1207,6203,4357020,6212,4861020
1207,6203,4357490,6212,4861490
1207,6203,4357950,6212,4861950
1207,6203,4358950,6212,4862950
1207,6203,4359420,6212,4863420
1207,6203,4359890,6212,4863890
1207,6203,4360890,6212,4864890
1207,6203,4361890,6212,4865890
1207,6203,4362890,6212,4866890
1207,6203,4363890,6212,4867890
1207,6203,4364890,6212,4868890
1207,6203,4364890,6212,4868890
1207,6203,4365890,6212,4869890
1207,6203,4366360,6212,4870360
1207,6203,4367360,6212,4871360
1207,6203,4368010,6212,4872010
1207,6203,4368660,6212,4872660
1207,6203,4368660,6212,4872660
1207,6203,4368890,6212,4872890
1207,6203,4369890,6212,4873890
1207,6203,4370890,6212,4874890
1207,6203,4371700,6212,4875700
1207,6203,4372700,6212,4876700
1207,6203,4373700,6212,4877700
1207,6203,4374700,6212,4878700
1207,6203,4374700,6212,4878700
1207,6203,4375020,6212,4879020
1207,6203,4376020,6212,4880020
1207,6203,4376490,6212,4880490
1207,6203,4377490,6212,4881490
1207,6203,4377490,6212,4881490
1207,6203,4378490,6212,4882490
1207,6203,4379300,6212,4883300
1207,6203,4380300,6212,4884300
1207,6203,4381300,6212,4885300
1207,6203,4382300,6212,4886300
1207,6203,4383110,6212,4887110
1207,6203,4383110,6212,4887110
1207,6203,4383110,6212,4887110
1207,6203,4384110,6212,4888110
1207,6203,4385110,6212,4889110
1207,6203,4386110,6212,4890110
1207,6203,4387110,6212,4891110
1207,6203,4387660,6212,4891660
1207,6203,4388660,6212,4892660
1207,6203,4389660,6212,4893660
1207,6203,4389660,6212,4893660
1207,6203,4389660,6212,4893660
1207,6203,4389660,6212,4893660
1207,6203,4390130,6212,4894130
1207,6203,4390600,6212,4894600
1207,6203,4390970,6212,4894970
1207,6203,4391970,6212,4895970
1207,6203,4392970,6212,4896970
1207,6203,4393970,6212,4897970
1207,6203,4395970,6212,4899970
1207,6203,4395970,6212,4899970
1207,6203,4396970,6212,4900970
1207,6203,4397440,6212,4901440
1207,6203,4398440,6212,4902440
1207,6203,4398440,6212,4910440
1207,6203,4399440,6212,4911440
1207,6203,4400440,6212,4912440
1207,6203,4401440,6212,4913440
1207,6203,4402440,6212,4914440
1207,6203,4403440,6212,4915440
1207,6203,4403440,6212,4915440
1207,6203,4404090,6212,4916090
1207,6203,4404090,6212,4924090
1207,6203,4405090,6212,4925090
1207,6203,4405900,6212,4925900
1207,6203,4406900,6212,4926900
1207,6203,4407370,6212,4927370
1207,6203,4408370,6212,4928370
1207,6203,4408370,6212,4928370
1207,6203,4410370,6212,4930370
1207,6203,4410370,6212,4938370
1207,6203,4410840,6212,4938840
1207,6203,4411840,6212,4939840
1207,6203,4412070,6212,4940070
1207,6203,4412660,6212,4940660
1207,6203,4413130,6212,4941130
1207,6203,4414130,6212,4942130
1207,6203,4414130,6212,4942130
1207,6203,4415130,6212,4943130
1207,6203,4416130,6212,4944130
1207,6203,4416130,6212,4944130
1207,6203,4417130,6212,4945130
1207,6203,4417600,6212,4945600
1207,6203,4417920,6212,4945920
1207,6203,4418920,6212,4946920
1207,6203,4418920,6212,4946920
1207,6203,4419380,6212,4947380
1207,6203,4419850,6212,4947850
1207,6203,4420850,6212,4948850
1207,6203,4421320,6212,4949320
1207,6203,4421540,6212,4949540
1207,6203,4423540,6212,4951540
1207,6203,4424350,6212,4952350
1207,6203,4424820,6212,4952820
1207,6203,4425820,6212,4953820
1207,6203,4426820,6212,4954820
1207,6203,4427280,6212,4955280
1207,6203,4428280,6212,4956280
1207,6203,4429090,6212,4957090
1207,6203,4430090,6212,4958090
1207,6203,4431090,6212,4959090
1207,6203,4432090,6212,4960090
1207,6203,4432090,6212,4960090
1207,6203,4432900,6212,4960900
1207,6203,4433900,6212,4961900
1207,6203,4433900,6212,4961900
1207,6203,4434900,6212,4962900
1207,6203,4435900,6212,4963900
1207,6203,4436710,6212,4964710
1207,6203,4437520,6212,4965520
1207,6203,4438330,6212,4966330
1207,6203,4439140,6212,4967140
1207,6203,4441140,6212,4969140
1207,6203,4441950,6212,4969950
1207,6203,4442950,6212,4970950
1207,6203,4443760,6212,4971760
1207,6203,4443760,6212,4971760
1207,6203,4444760,6212,4972760
1207,6203,4445760,6212,4973760
1207,6203,4446230,6212,4974230
1207,6203,4447230,6212,4975230
1207,6203,4448040,6212,4976040
1207,6203,4449040,6212,4977040
1207,6203,4449040,6212,4977040
1207,6203,4449850,6212,4977850
1207,6203,4449850,6212,4977850
1207,6203,4450850,6212,4978850
1207,6203,4450850,6212,4978850
1207,6203,4451850,6212,4979850
1207,6203,4452310,6212,4980310
1207,6203,4452770,6212,4980770
1207,6203,4453770,6212,4981770
1207,6203,4454240,6212,4982240
1207,6203,4454240,6212,4982240
1207,6203,4455050,6212,4983050
1207,6203,4455210,6212,4983210
1207,6203,4456210,6212,4984210
1207,6203,4456530,6212,4984530
1207,6203,4456530,6212,4984530
1207,6203,4457530,6212,4985530
1207,6203,4457530,6212,4985530
1207,6203,4458340,6212,4986340
1207,6203,4459340,6212,4987340
1207,6203,4460150,6212,4988150
1207,6203,4460960,6212,4988960
1207,6203,4461960,6212,4989960
1207,6203,4462960,6212,4990960
1207,6203,4463330,6212,4991330
1207,6203,4464330,6212,4992330
1207,6203,4464980,6212,4992980
1207,6203,4465300,6212,4993300
1207,6203,4466300,6212,4994300
1207,6203,4467300,6212,4995300
1207,6203,4467950,6212,4995950
1207,6203,4468950,6212,4996950
1207,6203,4468950,6212,5004950
1207,6203,4469420,6212,5005420
1207,6203,4470420,6212,5006420
1207,6203,4471420,6212,5007420
1207,6203,4472420,6212,5008420
1207,6203,4473420,6212,5009420
1207,6203,4474230,6212,5010230
1207,6203,4474230,6212,5010230
1207,6203,4474690,6212,5010690
1207,6203,4474690,6212,5010690
1207,6203,4475500,6212,5011500
1207,6203,4476500,6212,5012500
1207,6203,4476820,6212,5012820
1207,6203,4477820,6212,5013820
1207,6203,4477930,6212,5013930
1207,6203,4478250,6212,5014250
1207,6203,4479060,6212,5015060
1207,6203,4480060,6212,5016060
1207,6203,4481060,6212,5017060
1207,6203,4481060,6212,5017060
1207,6203,4482060,6212,5018060
1207,6203,4482060,6212,5018060
1207,6203,4482380,6212,5018380
1207,6203,4486380,6212,5022380
1207,6203,4487190,6212,5023190
1207,6203,4488190,6212,5024190
1207,6203,4488660,6212,5024660
1207,6203,4489660,6212,5025660
1207,6203,4490660,6212,5026660
1207,6203,4491660,6212,5027660
1207,6203,4492120,6212,5028120
1207,6203,4493120,6212,5029120
1207,6203,4493670,6212,5029670
1207,6203,4494670,6212,5030670
1207,6203,4495670,6212,5031670
1207,6203,4496670,6212,5032670
1207,6203,4497670,6212,5033670
1207,6203,4498670,6212,5034670
1207,6203,4498990,6212,5034990
1207,6203,4499990,6212,5035990
1207,6203,4500990,6212,5036990
1207,6203,4501990,6212,5037990
1207,6203,4502990,6212,5038990
1207,6203,4503990,6212,5039990
1207,6203,4504580,6212,5040580
1207,6203,4505580,6212,5041580
1207,6203,4506390,6212,5042390
1207,6203,4508390,6212,5044390
1207,6203,4508860,6212,5044860
1207,6203,4509860,6212,5045860
1207,6203,4510330,6212,5046330
1207,6203,4511330,6212,5047330
1207,6203,4512140,6212,5048140
1207,6203,4513140,6212,5049140
1207,6203,4513460,6212,5049460
1207,6203,4514460,6212,5050460
1207,6203,4515460,6212,5051460
1207,6203,4516460,6212,5052460
1207,6203,4516460,6212,5052460
1207,6203,4517460,6212,5053460
1207,6203,4517780,6212,5053780
1207,6203,4518250,6212,5054250
1207,6203,4518480,6212,5054480
1207,6203,4519480,6212,5055480
1207,6203,4519800,6212,5055800
1207,6203,4520800,6212,5056800
1207,6203,4520800,6212,5056800
1207,6203,4520800,6212,5056800
1207,6203,4521800,6212,5057800
1207,6203,4521800,6212,5057800
1207,6203,4521800,6212,5057800
1207,6203,4521800,6212,5057800
1207,6203,4521800,6212,5057800
1207,6203,4522270,6212,5058270
1207,6203,4522500,6212,5058500
1207,6203,4523500,6212,5059500
1207,6203,4523500,6212,5059500
1207,6203,4524500,6212,5060500
1207,6203,4524500,6212,5060500
1207,6203,4526500,6212,5062500
1207,6203,4526500,6212,5062500
1207,6203,4527500,6212,5063500
1207,6203,4528500,6212,5064500
1207,6203,4529500,6212,5065500
1207,6203,4530310,6212,5066310
1207,6203,4531310,6212,5067310
1207,6203,4532310,6212,5068310
1207,6203,4533310,6212,5069310
1207,6203,4534120,6212,5070120
1207,6203,4534120,6212,5070120
1207,6203,4535120,6212,5071120
1207,6203,4536120,6212,5072120
1207,6203,4536120,6212,5072120
1207,6203,4536120,6212,5072120
1207,6203,4537120,6212,5073120
1207,6203,4538120,6212,5074120
1207,6203,4539120,6212,5075120
1207,6203,4540120,6212,5076120
1207,6203,4540930,6212,5076930
1207,6203,4541930,6212,5077930
1207,6203,4542400,6212,5078400
1207,6203,4543400,6212,5079400
1207,6203,4545400,6212,5081400
1207,6203,4546210,6212,5082210
1207,6203,4546210,6212,5090210
1207,6203,4547210,6212,5091210
1207,6203,4547680,6212,5091680
1207,6203,4548490,6212,5092490
1208,6205,4549490,6212,5093490
1208,6205,4551490,6212,5095490
1208,6205,4551810,6212,5095810
1208,6205,4552280,6212,5096280
1208,6205,4552280,6212,5104280
1208,6205,4553280,6212,5105280
1208,6205,4553830,6212,5105830
1208,6205,4554830,6212,5106830
1208,6205,4554830,6212,5106830
1208,6205,4555830,6212,5107830
1208,6205,4556640,6212,5108640
1208,6205,4557640,6212,5109640
1208,6205,4558640,6212,5110640
1208,6205,4558640,6212,5110640
1208,6205,4558860,6212,5110860
1208,6205,4559860,6212,5111860
1208,6205,4560860,6212,5112860
1208,6205,4561670,6212,5113670
1208,6205,4562670,6212,5114670
1208,6205,4562670,6212,5114670
1208,6205,4563670,6212,5115670
1208,6205,4564670,6212,5116670
1208,6205,4565670,6212,5117670
1208,6205,4566670,6212,5118670
1208,6205,4567130,6212,5119130
1208,6205,4568130,6212,5120130
1208,6205,4568450,6212,5120450
1208,6205,4569450,6212,5121450
1208,6205,4570450,6212,5122450
1208,6205,4571450,6212,5123450
1208,6205,4571450,6212,5123450
1208,6205,4571450,6212,5131450
1208,6205,4572260,6212,5132260
1208,6205,4572730,6212,5132730
1208,6205,4573730,6212,5133730
1208,6205,4573730,6212,5133730
1208,6205,4573960,6212,5133960
1208,6205,4574960,6212,5134960
1208,6205,4575960,6212,5135960
1208,6205,4576770,6212,5136770
1208,6205,4577420,6212,5137420
1208,6205,4578420,6212,5138420
1208,6205,4579230,6212,5139230
1208,6205,4580040,6212,5140040
1208,6205,4581040,6212,5141040
1208,6205,4582040,6212,5142040
1208,6205,4583040,6212,5143040
1208,6205,4584040,6212,5144040
1208,6205,4584040,6212,5144040
1208,6205,4584850,6212,5144850
1208,6205,4585070,6212,5145070
1208,6205,4586070,6212,5146070
1208,6205,4586300,6212,5146300
1208,6205,4587110,6212,5147110
1208,6205,4588110,6212,5148110
1208,6205,4589110,6212,5149110
1208,6205,4590110,6212,5150110
1208,6205,4591110,6212,5151110
1208,6205,4591700,6212,5151700
1208,6205,4592700,6212,5152700
1208,6205,4593510,6212,5153510
1208,6205,4594510,6212,5154510
1208,6205,4595510,6212,5155510
1208,6205,4596160,6212,5156160
1208,6205,4597160,6212,5157160
1208,6205,4598160,6212,5158160
1208,6205,4598160,6212,5158160
1208,6205,4598970,6212,5158970
1208,6205,4599440,6212,5159440
1208,6205,4599910,6212,5159910
1208,6205,4600720,6212,5160720
1208,6205,4601370,6212,5161370
1208,6205,4602370,6212,5162370
1208,6205,4603180,6212,5163180
1208,6205,4604180,6212,5164180
1208,6205,4604650,6212,5164650
1208,6205,4604650,6212,5164650
1208,6205,4604650,6212,5164650
1208,6205,4605650,6212,5165650
1208,6205,4605650,6212,5165650
1208,6205,4606650,6212,5166650
1208,6205,4607460,6212,5167460
1208,6205,4608460,6212,5168460
1208,6205,4609460,6212,5169460
1208,6205,4610110,6212,5170110
1208,6205,4610110,6212,5178110
1208,6205,4610110,6212,5178110
1208,6205,4611110,6212,5179110
1208,6205,4611580,6212,5179580
1208,6205,4612230,6212,5180230
1208,6205,4612230,6212,5180230
1208,6205,4612550,6212,5180550
1208,6205,4613140,6212,5181140
1208,6205,4614140,6212,5182140
1208,6205,4614950,6212,5182950
1208,6205,4615950,6212,5183950
1208,6205,4616110,6212,5184110
1208,6205,4616430,6212,5184430
1208,6205,4616430,6212,5184430
1208,6205,4617430,6212,5185430
1208,6205,4618430,6212,5186430
1208,6205,4619430,6212,5187430
1208,6205,4620240,6212,5188240
1208,6205,4621240,6212,5189240
1208,6205,4621400,6212,5189400
1208,6205,4622400,6212,5190400
1208,6205,4622400,6212,5190400
1208,6205,4623400,6212,5191400
1208,6205,4624400,6212,5192400
1208,6205,4624400,6212,5192400
1208,6205,4625210,6212,5193210
1208,6205,4625210,6212,5201210
1208,6205,4626210,6212,5202210
1208,6205,4627210,6212,5203210
1208,6205,4627210,6212,5203210
1208,6205,4627210,6212,5203210
1208,6205,4628210,6212,5204210
1208,6205,4629210,6212,5205210
1208,6205,4630210,6212,5206210
1208,6205,4631210,6212,5207210
1208,6205,4631680,6212,5207680
1208,6205,4632680,6212,5208680
1208,6205,4633680,6212,5209680
1208,6205,4633680,6212,5209680
1208,6205,4634680,6212,5210680
1208,6205,4634680,6212,5210680
1208,6205,4635680,6212,5211680
1208,6205,4636490,6212,5212490
1208,6205,4636490,6212,5220490
1208,6205,4636810,6212,5220810
1208,6205,4637810,6212,5221810
1208,6205,4638810,6212,5222810
1208,6205,4639810,6212,5223810
1208,6205,4643810,6212,5227810
1208,6205,4644280,6212,5228280
1208,6205,4645280,6212,5229280
1208,6205,4645280,6212,5229280
1208,6205,4646280,6212,5230280
1208,6205,4646500,6212,5230500
1208,6205,4647500,6212,5231500
1208,6205,4647500,6212,5231500
1208,6205,4647970,6212,5231970
1208,6205,4648970,6212,5232970
1208,6205,4648970,6212,5232970
1208,6205,4649440,6212,5233440
1208,6205,4649810,6212,5233810
1208,6205,4649810,6212,5233810
1208,6205,4650810,6212,5234810
1208,6205,4651810,6212,5235810
1208,6205,4651920,6212,5235920
1208,6205,4651920,6212,5235920
1208,6205,4652920,6212,5236920
1208,6205,4653730,6212,5237730
1208,6205,4654200,6212,5238200
1208,6205,4655200,6212,5239200
1208,6205,4656200,6212,5240200
1208,6205,4656670,6212,5240670
1208,6205,4657670,6212,5241670
1208,6205,4657670,6212,5241670
1208,6205,4658670,6212,5242670
1208,6205,4659670,6212,5243670
