ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
360,842,723110,6212,723110
361,850,723110,6212,723110
361,850,723580,6212,723580
361,850,724580,6212,724580
362,852,726580,6212,726580
363,854,727580,6212,727580
364,856,728580,6212,728580
364,856,729580,6212,729580
364,856,730230,6212,730230
364,856,730700,6212,730700
365,858,731700,6212,731700
366,860,732510,6212,732510
367,862,733510,6212,733510
367,862,733980,6212,733980
368,864,734630,6212,734630
368,864,735630,6212,735630
369,866,736630,6212,736630
369,866,737630,6212,737630
369,866,738630,6212,738630
370,868,739280,6212,739280
371,870,740280,6212,740280
371,870,740750,6212,740750
372,872,741560,6212,741560
372,872,742560,6212,742560
372,872,742560,6212,742560
372,872,743560,6212,743560
372,872,743560,6212,743560
373,874,744560,6212,744560
373,874,745560,6212,745560
373,874,745560,6212,745560
373,874,746020,6212,746020
374,876,747020,6212,747020
374,876,748020,6212,748020
375,878,749020,6212,749020
375,878,750020,6212,750020
376,880,750670,6212,750670
377,882,751670,6212,751670
377,882,752670,6212,752670
378,884,753670,6212,753670
378,884,754670,6212,754670
379,892,754670,6212,754670
379,892,755480,6212,755480
379,892,756070,6212,756070
379,892,756880,6212,756880
380,894,757880,6212,757880
381,896,758690,6212,758690
381,896,759690,6212,759690
381,896,760340,6212,760340
382,898,761340,6212,761340
383,900,761890,6212,761890
383,900,762540,6212,762540
383,900,763540,6212,763540
384,902,764190,6212,764190
385,904,765190,6212,765190
385,904,765190,6212,765190
386,906,766190,6212,766190
386,906,766190,6212,766190
387,908,767190,6212,767190
387,908,767190,6212,767190
387,908,767420,6212,767420
387,908,768230,6212,768230
387,908,769230,6212,769230
387,908,770230,6212,770230
387,908,770700,6212,770700
388,910,771700,6212,771700
388,910,772700,6212,772700
389,912,773700,6212,773700
389,912,773700,6212,773700
389,912,773860,6212,773860
389,912,774860,6212,774860
389,912,775860,6212,775860
390,914,776670,6212,776670
390,914,776670,6212,776670
390,914,777480,6212,777480
391,922,777480,6212,777480
392,924,778290,6212,778290
393,926,779290,6212,779290
394,928,780290,6212,780290
394,928,780290,6212,780290
394,928,781290,6212,781290
394,928,782290,6212,782290
394,928,782290,6212,782290
394,928,783100,6212,783100
395,930,784100,6212,784100
395,930,785100,6212,785100
396,932,786100,6212,786100
396,932,786420,6212,786420
397,934,787420,6212,787420
397,934,787420,6212,787420
397,934,788420,6212,788420
398,936,789420,6212,789420
399,938,790420,6212,790420
399,938,790740,6212,790740
399,938,791740,6212,791740
400,940,792390,6212,792390
400,940,793200,6212,793200
401,942,794200,6212,794200
401,942,795200,6212,795200
401,942,796200,6212,796200
402,944,797200,6212,797200
402,944,797200,6212,797200
402,944,798200,6212,798200
403,946,799200,6212,799200
404,948,800200,6212,800200
404,948,801200,6212,801200
405,950,802200,6212,802200
405,950,802200,6212,802200
405,950,802200,6212,802200
406,952,802670,6212,802670
407,954,803670,6212,803670
407,954,804670,6212,804670
408,956,805670,6212,805670
408,956,806670,6212,806670
409,958,807670,6212,807670
409,958,807670,6212,807670
409,958,808670,6212,808670
409,958,808990,6212,808990
409,958,808990,6212,808990
409,958,809800,6212,809800
410,960,810800,6212,810800
410,960,811800,6212,811800
411,962,812610,6212,812610
411,962,812610,6212,812610
412,964,813610,6212,813610
412,964,813830,6212,813830
412,964,814830,6212,814830
412,964,815150,6212,815150
412,964,815470,6212,815470
413,972,816470,6212,816470
413,972,817470,6212,817470
413,972,817470,6212,817470
413,972,818470,6212,818470
413,972,819060,6212,819060
413,972,820060,6212,820060
413,972,820060,6212,820060
413,972,821060,6212,821060
414,974,821610,6212,821610
414,974,822610,6212,822610
414,974,823610,6212,823610
414,974,823930,6212,823930
414,974,824740,6212,824740
415,976,825550,6212,825550
415,976,826550,6212,826550
415,976,827550,6212,827550
415,976,828550,6212,828550
415,976,828870,6212,828870
416,978,830870,6212,830870
416,978,831870,6212,831870
417,980,832870,6212,832870
417,980,833870,6212,833870
417,980,833870,6212,833870
417,980,834420,6212,834420
418,982,835070,6212,835070
418,982,835070,6212,835070
418,982,835070,6212,835070
419,984,836070,6212,836070
419,984,836540,6212,836540
419,984,837350,6212,837350
420,986,838350,6212,838350
420,986,839350,6212,839350
421,988,839820,6212,839820
422,990,840820,6212,840820
422,990,841820,6212,841820
422,990,842630,6212,842630
422,990,843630,6212,843630
423,992,844630,6212,844630
423,992,845630,6212,845630
424,994,846280,6212,846280
424,994,847090,6212,847090
424,994,847090,6212,847090
424,994,847090,6212,847090
424,994,847090,6212,847090
425,996,848090,6212,848090
426,998,848900,6212,848900
426,998,849900,6212,849900
427,1000,850900,6212,850900
427,1000,851710,6212,851710
427,1000,851710,6212,851710
427,1000,852710,6212,852710
428,1002,853710,6212,853710
429,1004,854260,6212,854260
429,1004,854580,6212,854580
429,1004,855580,6212,855580
429,1004,856390,6212,856390
430,1006,857390,6212,857390
430,1006,858390,6212,858390
430,1006,858390,6212,858390
431,1008,859390,6212,859390
431,1008,859440,6212,859440
431,1008,860440,6212,860440
432,1010,861440,6212,861440
433,1012,862440,6212,862440
433,1012,863440,6212,863440
433,1012,864440,6212,864440
434,1014,865440,6212,865440
434,1014,865760,6212,865760
434,1014,866760,6212,866760
435,1016,867760,6212,867760
435,1016,868230,6212,868230
435,1016,869230,6212,869230
436,1018,869880,6212,869880
437,1020,870880,6212,870880
437,1020,871880,6212,871880
438,1022,872430,6212,872430
438,1022,873240,6212,873240
439,1024,874240,6212,874240
439,1024,874240,6212,874240
439,1024,875240,6212,875240
440,1026,876240,6212,876240
440,1026,877240,6212,877240
440,1026,877560,6212,877560
441,1028,878560,6212,878560
441,1028,878930,6212,878930
442,1030,879740,6212,879740
442,1030,880550,6212,880550
442,1030,881360,6212,881360
442,1030,882360,6212,882360
443,1032,883360,6212,883360
444,1034,884360,6212,884360
444,1034,885360,6212,885360
444,1034,886360,6212,886360
445,1036,887360,6212,887360
445,1036,887360,6212,887360
446,1038,887830,6212,887830
446,1038,887830,6212,887830
446,1038,887830,6212,887830
446,1038,888300,6212,888300
446,1038,888300,6212,888300
446,1038,888460,6212,888460
446,1038,889460,6212,889460
447,1040,890460,6212,890460
447,1040,891270,6212,891270
448,1042,892080,6212,892080
448,1042,892080,6212,892080
448,1042,892550,6212,892550
448,1042,893550,6212,893550
449,1044,894550,6212,894550
449,1044,894870,6212,894870
450,1046,895870,6212,895870
450,1046,896870,6212,896870
450,1046,896870,6212,896870
451,1048,897680,6212,897680
452,1050,898680,6212,898680
452,1050,899490,6212,899490
453,1052,900140,6212,900140
453,1052,901140,6212,901140
453,1052,901510,6212,901510
454,1060,902510,6212,902510
454,1060,903510,6212,903510
454,1060,904510,6212,904510
454,1060,905510,6212,905510
454,1060,905510,6212,905510
454,1060,906510,6212,906510
454,1060,906670,6212,906670
454,1060,907670,6212,907670
454,1060,908670,6212,908670
454,1060,909670,6212,909670
455,1062,910670,6212,910670
456,1070,910670,6212,910670
456,1070,911480,6212,911480
456,1070,911950,6212,911950
456,1070,912950,6212,912950
457,1072,913760,6212,913760
457,1072,913760,6212,913760
457,1072,914570,6212,914570
458,1074,915570,6212,915570
458,1074,916570,6212,916570
458,1074,916890,6212,916890
458,1074,917050,6212,917050
459,1076,918050,6212,918050
460,1078,918520,6212,918520
460,1078,919330,6212,919330
460,1078,919330,6212,919330
460,1078,919800,6212,919800
460,1078,920800,6212,920800
460,1078,921800,6212,921800
461,1080,922800,6212,922800
462,1082,923450,6212,923450
462,1082,924450,6212,924450
462,1082,924450,6212,924450
463,1084,924910,6212,924910
463,1084,925720,6212,925720
464,1086,926720,6212,926720
464,1086,927190,6212,927190
464,1086,928190,6212,928190
465,1088,929190,6212,929190
466,1090,930190,6212,930190
466,1090,931190,6212,931190
466,1090,931510,6212,931510
466,1090,932320,6212,932320
467,1092,933130,6212,933130
467,1092,933130,6212,933130
467,1092,934130,6212,934130
467,1092,935130,6212,935130
467,1092,936130,6212,936130
468,1100,936130,6212,936130
468,1100,936460,6212,936460
468,1100,936460,6212,936460
469,1102,937460,6212,937460
469,1102,938270,6212,938270
469,1102,939270,6212,939270
469,1102,939270,6212,939270
469,1102,939270,6212,939270
470,1104,939740,6212,939740
471,1106,940740,6212,940740
471,1106,941550,6212,941550
471,1106,942550,6212,942550
472,1108,943550,6212,943550
472,1108,943550,6212,943550
472,1108,943870,6212,943870
473,1110,944680,6212,944680
473,1110,945490,6212,945490
474,1112,945810,6212,945810
474,1112,946130,6212,946130
474,1112,946130,6212,946130
474,1112,947130,6212,947130
474,1112,947940,6212,947940
475,1120,947940,6212,947940
476,1122,948530,6212,948530
477,1124,949530,6212,949530
477,1124,950340,6212,950340
477,1124,951340,6212,951340
478,1126,952150,6212,952150
479,1130,953150,6212,953150
480,1132,953800,6212,953800
481,1134,954800,6212,954800
481,1134,955270,6212,955270
481,1134,955590,6212,955590
481,1134,955820,6212,955820
481,1134,955820,6212,955820
481,1134,955820,6212,955820
481,1134,956630,6212,956630
481,1134,957630,6212,957630
481,1134,958100,6212,958100
481,1134,959100,6212,959100
481,1134,960100,6212,960100
482,1136,960910,6212,960910
482,1136,960910,6212,960910
483,1138,961910,6212,961910
483,1138,962720,6212,962720
484,1140,963530,6212,963530
485,1144,964530,6212,964530
485,1144,965000,6212,965000
485,1144,965470,6212,965470
486,1146,965940,6212,965940
486,1146,966750,6212,966750
487,1148,967560,6212,967560
487,1148,968560,6212,968560
487,1148,969560,6212,969560
487,1148,969880,6212,969880
487,1148,970200,6212,970200
488,1150,971010,6212,971010
488,1150,972010,6212,972010
489,1152,973010,6212,973010
489,1152,973820,6212,973820
489,1152,973820,6212,973820
489,1152,974090,6212,974090
489,1152,975090,6212,975090
490,1154,976090,6212,976090
491,1156,976900,6212,976900
491,1156,976900,6212,976900
491,1156,977370,6212,977370
491,1156,977830,6212,977830
491,1156,977830,6212,977830
491,1156,978830,6212,978830
492,1164,979830,6212,979830
492,1164,980830,6212,980830
492,1164,981830,6212,981830
492,1164,981830,6212,981830
492,1164,981830,6212,981830
492,1164,982150,6212,982150
492,1164,983150,6212,983150
493,1166,983620,6212,983620
494,1168,984430,6212,984430
494,1168,985240,6212,985240
494,1168,985560,6212,985560
494,1168,986370,6212,986370
495,1170,986960,6212,986960
496,1172,987960,6212,987960
496,1172,988180,6212,988180
496,1172,988990,6212,988990
497,1174,989540,6212,989540
497,1174,990540,6212,990540
498,1176,991540,6212,991540
498,1176,992090,6212,992090
498,1176,993090,6212,993090
499,1178,994090,6212,994090
500,1186,995090,6212,995090
500,1186,996090,6212,996090
500,1186,997090,6212,997090
500,1186,998090,6212,998090
500,1186,999090,6212,999090
500,1186,1000090,6212,1000090
501,1188,1000900,6212,1000900
501,1188,1000900,6212,1000900
501,1188,1001360,6212,1001360
501,1188,1002360,6212,1002360
501,1188,1003360,6212,1003360
501,1188,1004360,6212,1004360
502,1190,1005170,6212,1005170
503,1192,1006170,6212,1006170
504,1194,1007170,6212,1007170
505,1196,1008170,6212,1008170
505,1196,1009170,6212,1009170
505,1196,1010170,6212,1010170
505,1196,1010170,6212,1010170
505,1196,1010170,6212,1010170
505,1196,1010980,6212,1010980
506,1198,1011980,6212,1011980
506,1198,1011980,6212,1011980
506,1198,1012210,6212,1012210
507,1206,1020210,6212,1020210
507,1206,1021210,6212,1021210
508,1208,1022210,6212,1022210
508,1208,1023210,6212,1023210
509,1210,1024210,6212,1024210
510,1212,1025020,6212,1025020
510,1212,1026020,6212,1026020
511,1214,1027020,6212,1027020
511,1214,1028020,6212,1028020
511,1214,1029020,6212,1029020
512,1216,1030020,6212,1030020
512,1216,1031020,6212,1031020
513,1218,1032020,6212,1032020
513,1218,1033020,6212,1033020
513,1218,1033490,6212,1033490
514,1220,1034140,6212,1034140
514,1220,1034610,6212,1034610
515,1222,1035610,6212,1035610
516,1224,1036610,6212,1036610
516,1224,1037610,6212,1037610
516,1224,1038080,6212,1038080
517,1226,1039080,6212,1039080
517,1226,1040080,6212,1040080
518,1228,1040890,6212,1040890
519,1232,1041890,6212,1041890
519,1232,1042700,6212,1042700
519,1232,1043700,6212,1043700
520,1234,1044510,6212,1044510
520,1234,1044830,6212,1044830
520,1234,1045200,6212,1045200
520,1234,1046200,6212,1046200
520,1234,1047010,6212,1047010
521,1236,1048010,6212,1048010
521,1236,1048010,6212,1048010
521,1236,1049010,6212,1049010
522,1244,1049010,6212,1049010
523,1246,1050010,6212,1050010
523,1246,1051010,6212,1051010
524,1248,1052010,6212,1052010
525,1250,1052820,6212,1052820
525,1250,1053630,6212,1053630
526,1252,1054100,6212,1054100
526,1252,1054910,6212,1054910
526,1252,1055910,6212,1055910
526,1252,1056130,6212,1056130
527,1254,1056780,6212,1056780
528,1256,1057780,6212,1057780
528,1256,1058780,6212,1058780
528,1256,1059100,6212,1059100
529,1258,1060100,6212,1060100
529,1258,1060570,6212,1060570
529,1258,1061570,6212,1061570
530,1260,1062570,6212,1062570
530,1260,1063380,6212,1063380
530,1260,1063540,6212,1063540
531,1262,1064350,6212,1064350
531,1262,1065350,6212,1065350
531,1262,1065940,6212,1065940
532,1264,1066940,6212,1066940
533,1266,1067400,6212,1067400
533,1266,1068400,6212,1068400
534,1268,1069400,6212,1069400
534,1268,1070400,6212,1070400
534,1268,1070870,6212,1070870
535,1270,1071870,6212,1071870
535,1270,1071870,6212,1071870
535,1270,1072340,6212,1072340
535,1270,1073340,6212,1073340
536,1272,1074150,6212,1074150
537,1274,1075150,6212,1075150
537,1274,1075960,6212,1075960
537,1274,1076430,6212,1076430
537,1274,1077430,6212,1077430
538,1276,1077890,6212,1077890
539,1278,1078890,6212,1078890
539,1278,1078890,6212,1078890
539,1278,1079110,6212,1079110
539,1278,1079920,6212,1079920
539,1278,1080920,6212,1080920
540,1280,1081730,6212,1081730
540,1280,1082190,6212,1082190
540,1280,1082190,6212,1082190
541,1282,1083190,6212,1083190
541,1282,1083410,6212,1083410
541,1282,1083870,6212,1083870
541,1282,1084190,6212,1084190
542,1284,1085190,6212,1085190
542,1284,1086190,6212,1086190
543,1286,1087190,6212,1087190
543,1286,1087510,6212,1087510
543,1286,1088510,6212,1088510
544,1288,1089160,6212,1089160
544,1288,1089160,6212,1089160
544,1288,1089970,6212,1089970
545,1290,1090970,6212,1090970
546,1292,1091440,6212,1091440
546,1292,1092440,6212,1092440
546,1292,1092810,6212,1092810
547,1294,1093810,6212,1093810
547,1294,1094280,6212,1094280
547,1294,1095280,6212,1095280
548,1296,1096280,6212,1096280
548,1296,1097280,6212,1097280
549,1298,1098090,6212,1098090
549,1298,1098740,6212,1098740
550,1306,1098740,6212,1098740
550,1306,1099740,6212,1099740
550,1306,1099740,6212,1099740
550,1306,1100740,6212,1100740
551,1308,1101330,6212,1101330
551,1308,1102330,6212,1102330
551,1308,1102800,6212,1102800
551,1308,1103800,6212,1103800
551,1308,1104800,6212,1104800
552,1310,1105800,6212,1105800
552,1310,1105800,6212,1105800
552,1310,1106610,6212,1106610
552,1310,1107610,6212,1107610
552,1310,1107610,6212,1107610
553,1312,1108610,6212,1108610
553,1312,1108960,6212,1108960
554,1314,1109610,6212,1109610
554,1314,1110610,6212,1110610
554,1314,1111610,6212,1111610
555,1316,1112610,6212,1112610
555,1316,1112930,6212,1112930
555,1316,1113930,6212,1113930
556,1318,1114930,6212,1114930
556,1318,1115400,6212,1115400
556,1318,1116400,6212,1116400
557,1320,1117210,6212,1117210
558,1328,1117210,6212,1117210
559,1330,1118210,6212,1118210
559,1330,1119020,6212,1119020
559,1330,1119020,6212,1119020
559,1330,1120020,6212,1120020
560,1332,1121020,6212,1121020
560,1332,1121340,6212,1121340
560,1332,1122340,6212,1122340
561,1334,1123150,6212,1123150
561,1334,1123380,6212,1123380
562,1336,1124190,6212,1124190
562,1336,1125000,6212,1125000
563,1338,1126000,6212,1126000
563,1338,1127000,6212,1127000
563,1338,1127000,6212,1127000
564,1340,1127810,6212,1127810
565,1342,1128810,6212,1128810
565,1342,1129810,6212,1129810
565,1342,1130620,6212,1130620
566,1344,1131620,6212,1131620
566,1344,1132090,6212,1132090
566,1344,1133090,6212,1133090
567,1346,1134090,6212,1134090
568,1348,1134900,6212,1134900
568,1348,1135900,6212,1135900
569,1350,1136900,6212,1136900
569,1350,1137010,6212,1137010
569,1350,1137820,6212,1137820
569,1350,1138820,6212,1138820
569,1350,1138820,6212,1138820
570,1352,1139820,6212,1139820
570,1352,1139820,6212,1139820
570,1352,1140820,6212,1140820
571,1354,1141820,6212,1141820
571,1354,1141820,6212,1141820
571,1354,1142820,6212,1142820
572,1356,1143280,6212,1143280
572,1356,1144090,6212,1144090
573,1358,1145090,6212,1145090
573,1358,1145560,6212,1145560
573,1358,1145560,6212,1145560
574,1360,1146030,6212,1146030
574,1360,1146620,6212,1146620
574,1360,1147620,6212,1147620
575,1362,1148620,6212,1148620
576,1364,1149620,6212,1149620
577,1366,1150430,6212,1150430
577,1366,1151430,6212,1151430
577,1366,1151430,6212,1151430
577,1366,1151430,6212,1151430
577,1366,1152430,6212,1152430
578,1368,1153430,6212,1153430
578,1368,1154240,6212,1154240
579,1370,1154790,6212,1154790
579,1370,1155020,6212,1155020
579,1370,1156020,6212,1156020
580,1372,1157020,6212,1157020
580,1372,1157830,6212,1157830
580,1372,1157830,6212,1157830
580,1372,1157830,6212,1157830
581,1374,1158640,6212,1158640
581,1374,1159640,6212,1159640
581,1374,1160100,6212,1160100
582,1376,1161100,6212,1161100
582,1376,1162100,6212,1162100
583,1378,1163100,6212,1163100
583,1378,1164100,6212,1164100
584,1380,1165100,6212,1165100
584,1380,1165560,6212,1165560
585,1382,1166370,6212,1166370
585,1382,1167180,6212,1167180
585,1382,1168180,6212,1168180
586,1386,1169180,6212,1169180
586,1386,1170180,6212,1170180
586,1386,1170180,6212,1170180
587,1388,1171180,6212,1171180
587,1388,1172180,6212,1172180
588,1390,1172990,6212,1172990
588,1390,1173460,6212,1173460
588,1390,1173460,6212,1173460
588,1390,1174460,6212,1174460
589,1392,1175460,6212,1175460
590,1394,1176050,6212,1176050
591,1398,1177050,6212,1177050
591,1398,1177370,6212,1177370
591,1398,1178370,6212,1178370
591,1398,1178840,6212,1178840
591,1398,1179840,6212,1179840
591,1398,1180310,6212,1180310
591,1398,1181310,6212,1181310
592,1400,1182310,6212,1182310
592,1400,1183310,6212,1183310
593,1404,1184120,6212,1184120
593,1404,1184120,6212,1184120
593,1404,1184930,6212,1184930
594,1408,1185930,6212,1185930
594,1408,1186400,6212,1186400
594,1408,1186870,6212,1186870
594,1408,1187190,6212,1187190
594,1408,1187740,6212,1187740
594,1408,1188740,6212,1188740
594,1408,1189740,6212,1189740
594,1408,1190740,6212,1190740
595,1412,1191740,6212,1191740
595,1412,1192740,6212,1192740
596,1416,1193550,6212,1193550
596,1416,1194360,6212,1194360
596,1416,1195360,6212,1195360
596,1416,1195830,6212,1195830
596,1416,1196830,6212,1196830
597,1420,1197830,6212,1197830
598,1424,1198830,6212,1198830
598,1424,1199640,6212,1199640
598,1424,1200640,6212,1200640
598,1424,1201640,6212,1201640
598,1424,1202110,6212,1202110
598,1424,1203110,6212,1203110
599,1428,1203920,6212,1203920
599,1428,1204290,6212,1204290
599,1428,1205290,6212,1205290
599,1428,1206100,6212,1206100
600,1432,1207100,6212,1207100
600,1432,1208100,6212,1208100
601,1436,1209100,6212,1209100
602,1444,1209100,6212,1209100
603,1448,1210100,6212,1210100
603,1448,1211100,6212,1211100
603,1448,1211910,6212,1211910
604,1452,1212380,6212,1212380
604,1452,1213380,6212,1213380
604,1452,1214380,6212,1214380
604,1452,1215380,6212,1215380
604,1452,1215850,6212,1215850
604,1452,1215850,6212,1215850
604,1452,1216660,6212,1216660
604,1452,1217310,6212,1217310
604,1452,1218310,6212,1218310
604,1452,1219310,6212,1219310
604,1452,1220310,6212,1220310
604,1452,1220310,6212,1220310
