ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
771525.93,32.45,13.58,409654.31,17.23
771525.93,32.45,13.58,409654.31,17.23
771657.81,32.46,13.59,409619.1,17.23
771465.22,32.47,13.6,409594.97,17.24
769877.0,32.51,13.64,409539.15,17.29
769877.0,32.51,13.64,409539.15,17.29
769684.41,32.52,13.65,409611.61,17.31
769816.29,32.53,13.66,409552.71,17.31
769816.29,32.53,13.66,409552.71,17.31
769623.7,32.54,13.67,409504.66,17.31
769431.11,32.54,13.68,410461.06,17.36
769431.11,32.54,13.68,410461.06,17.36
769431.11,32.54,13.68,410461.06,17.36
770044.76,32.58,13.72,410640.2,17.38
769691.47,32.57,13.71,412085.14,17.44
769531.93,32.58,13.71,412082.02,17.45
769340.5,32.59,13.72,411897.28,17.45
769340.5,32.59,13.72,411897.28,17.45
769055.1,32.59,13.72,411682.49,17.44
768896.64,32.58,13.72,411524.04,17.44
769127.34,32.6,13.73,411813.67,17.46
767619.66,32.65,13.78,411754.84,17.51
767427.07,32.65,13.79,411723.91,17.52
767427.07,32.65,13.79,411723.91,17.52
767117.91,32.65,13.78,411440.72,17.51
766925.32,32.65,13.78,411615.29,17.52
766732.73,32.66,13.79,411596.19,17.53
766568.41,32.66,13.8,411568.9,17.54
767360.07,32.71,13.84,413115.5,17.61
767360.07,32.71,13.84,413115.5,17.61
767633.24,32.73,13.86,413120.89,17.61
767633.24,32.73,13.86,413120.89,17.61
767628.61,32.74,13.87,413099.28,17.62
767469.07,32.75,13.88,413098.38,17.63
767469.07,32.75,13.88,413098.38,17.63
767469.07,32.75,13.88,413098.38,17.63
767106.35,32.74,13.87,413140.1,17.63
766913.76,32.75,13.88,413106.95,17.64
767153.88,32.76,13.89,413069.34,17.64
767149.26,32.77,13.91,413052.3,17.65
766956.67,32.78,13.91,413107.37,17.66
766956.67,32.78,13.91,413107.37,17.66
766956.67,32.78,13.91,413107.37,17.66
766764.08,32.78,13.92,413122.29,17.66
766630.6,32.78,13.91,413189.51,17.67
766630.6,32.78,13.91,413189.51,17.67
766625.97,32.79,13.93,413136.23,17.67
766433.38,32.8,13.93,413086.2,17.68
766428.75,32.81,13.94,413068.01,17.68
766760.8,32.83,13.96,413054.23,17.69
767374.46,32.87,14.0,414134.72,17.74
767057.57,32.86,13.99,415420.51,17.8
766392.28,32.85,13.98,414460.76,17.76
766624.24,32.86,14.0,414411.28,17.77
766464.69,32.87,14.0,414417.45,17.77
766493.11,32.88,14.02,414428.09,17.78
765760.7,32.87,14.0,413688.28,17.76
765568.11,32.87,14.01,413661.95,17.76
765568.11,32.87,14.01,413661.95,17.76
765372.42,32.88,14.01,413532.47,17.76
765179.83,32.88,14.02,413514.44,17.77
765175.2,32.9,14.03,413492.55,17.78
764982.61,32.9,14.03,413517.03,17.79
764790.02,32.91,14.04,413506.67,17.79
764790.02,32.91,14.04,413506.67,17.79
764597.43,32.91,14.05,413503.8,17.8
764414.26,32.92,14.05,413540.79,17.81
764187.57,32.91,14.05,413817.13,17.82
763985.56,32.92,14.05,413748.24,17.83
764225.68,32.94,14.07,413725.07,17.83
764066.14,32.94,14.08,413722.12,17.84
763873.55,32.95,14.08,413694.76,17.85
763500.83,32.94,14.07,413745.48,17.85
763308.24,32.95,14.08,413792.47,17.86
763303.61,32.96,14.09,413754.22,17.87
763111.02,32.96,14.1,413711.94,17.87
763111.02,32.96,14.1,413711.94,17.87
762918.43,32.97,14.1,413692.83,17.88
762913.81,32.98,14.11,413675.99,17.88
762721.21,32.99,14.12,413781.16,17.9
762853.1,33.0,14.13,413774.21,17.9
762558.62,32.99,14.13,414131.45,17.92
762366.03,33.0,14.13,414075.05,17.92
762614.32,33.02,14.15,414188.38,17.93
762421.73,33.02,14.16,414125.49,17.94
762421.73,33.02,14.16,414125.49,17.94
762553.62,33.04,14.17,415241.02,17.99
762395.65,33.03,14.17,415089.62,17.99
762236.11,33.04,14.17,415095.8,17.99
762264.52,33.05,14.19,415106.44,18.0
762055.29,33.05,14.18,414762.1,17.99
761862.7,33.05,14.19,414724.76,17.99
762048.04,33.07,14.2,414682.62,18.0
761855.44,33.08,14.21,414730.16,18.01
761662.85,33.08,14.21,414722.21,18.01
761658.23,33.09,14.23,414759.37,18.02
761465.64,33.1,14.23,414715.65,18.03
761465.64,33.1,14.23,414715.65,18.03
761273.05,33.11,14.24,415007.62,18.05
761268.42,33.12,14.25,414987.4,18.05
761263.79,33.13,14.26,414970.95,18.06
761080.63,33.14,14.27,414706.43,18.06
760885.88,33.13,14.26,414178.52,18.03
760683.87,33.14,14.27,414127.53,18.04
760679.24,33.15,14.28,414113.59,18.05
760679.24,33.15,14.28,414113.59,18.05
760679.24,33.15,14.28,414113.59,18.05
760519.7,33.15,14.29,414119.77,18.05
760327.11,33.16,14.29,414095.74,18.06
760512.44,33.18,14.31,415562.95,18.13
760319.85,33.18,14.32,415542.62,18.14
760319.85,33.18,14.32,415542.62,18.14
760127.26,33.19,14.32,415568.36,18.15
760122.64,33.2,14.33,415913.4,18.17
759930.05,33.21,14.34,415882.45,18.17
759737.46,33.21,14.35,416056.86,18.19
759366.58,33.2,14.34,416033.91,18.19
759173.98,33.21,14.34,415890.76,18.19
758981.39,33.22,14.35,415844.05,18.2
758821.85,33.22,14.36,415847.31,18.21
759077.1,33.24,14.37,415839.89,18.21
758884.51,33.25,14.38,415805.48,18.22
759124.64,33.27,14.4,415782.9,18.22
759124.64,33.27,14.4,415782.9,18.22
759256.52,33.28,14.41,415837.52,18.23
758883.8,33.27,14.4,415801.77,18.23
758883.8,33.27,14.4,415801.77,18.23
759123.93,33.29,14.42,415776.33,18.23
758924.07,33.28,14.42,415298.35,18.21
758731.48,33.29,14.42,415733.65,18.24
758731.48,33.29,14.42,415733.65,18.24
758538.89,33.3,14.43,415680.18,18.25
758538.89,33.3,14.43,415642.64,18.24
758339.03,33.29,14.42,415776.1,18.25
758339.03,33.29,14.42,415776.1,18.25
758339.03,33.29,14.42,415776.1,18.25
758146.44,33.3,14.43,415527.22,18.25
758139.47,33.31,14.44,416597.09,18.3
758284.3,33.33,14.46,416064.03,18.29
758124.76,33.34,14.47,416059.36,18.3
757830.28,33.33,14.46,416520.43,18.32
757962.17,33.35,14.48,416393.89,18.32
757957.54,33.36,14.49,416202.82,18.32
758142.88,33.38,14.51,417819.11,18.39
757984.91,33.37,14.5,417667.72,18.39
757984.91,33.37,14.5,417667.72,18.39
757651.18,33.36,14.49,417324.95,18.38
757458.59,33.37,14.5,417295.58,18.38
757266.0,33.38,14.51,417371.42,18.4
757491.77,33.39,14.52,417665.0,18.41
756776.14,33.38,14.51,416967.57,18.39
756583.55,33.38,14.51,416894.99,18.39
756390.96,33.39,14.52,417113.19,18.41
756390.96,33.39,14.52,417113.19,18.41
756198.37,33.39,14.53,417070.44,18.42
756226.79,33.41,14.54,417081.08,18.43
756222.16,33.42,14.55,417059.2,18.43
755979.92,33.41,14.54,417066.73,18.43
755796.75,33.42,14.55,417095.94,18.44
755594.74,33.43,14.56,416863.23,18.44
755590.11,33.44,14.57,416841.31,18.45
755999.31,33.46,14.59,416873.05,18.45
755994.68,33.47,14.6,416853.62,18.46
755835.14,33.48,14.61,416859.8,18.46
755642.55,33.49,14.62,416824.75,18.47
755449.96,33.49,14.62,416815.45,18.48
755206.9,33.49,14.62,416504.17,18.47
755014.31,33.49,14.62,416681.35,18.48
754711.76,33.49,14.62,416660.19,18.49
754711.76,33.49,14.62,416660.19,18.49
754519.17,33.49,14.62,416592.41,18.49
754519.17,33.49,14.62,416592.41,18.49
754345.42,33.5,14.63,416735.71,18.51
754345.42,33.5,14.63,416735.71,18.51
754657.03,33.53,14.66,417240.96,18.54
754657.03,33.53,14.66,417240.96,18.54
754497.48,33.54,14.67,417237.4,18.55
754497.48,33.54,14.67,417237.4,18.55
754497.48,33.54,14.67,417237.4,18.55
754304.89,33.54,14.67,417206.92,18.55
753589.26,33.52,14.66,416428.31,18.53
753829.39,33.54,14.67,416942.89,18.55
753829.39,33.54,14.67,416942.89,18.55
753636.79,33.55,14.68,416980.17,18.56
753444.2,33.56,14.69,416953.92,18.57
753251.61,33.56,14.69,416930.82,18.58
753059.02,33.57,14.7,417114.88,18.59
752866.43,33.57,14.71,417044.54,18.6
752673.84,33.58,14.71,416918.11,18.6
752514.3,33.59,14.72,416919.19,18.61
752509.67,33.6,14.73,417273.95,18.63
752317.08,33.61,14.74,417238.82,18.64
752317.08,33.61,14.74,417193.66,18.64
752317.08,33.61,14.74,417193.66,18.64
752325.47,33.61,14.74,417245.17,18.64
752325.47,33.61,14.74,417245.17,18.64
752132.88,33.61,14.74,417408.04,18.65
752132.88,33.61,14.74,417408.04,18.65
751940.29,33.62,14.75,417394.69,18.66
752072.17,33.64,14.77,417936.68,18.69
751879.58,33.64,14.77,417887.07,18.7
752044.51,33.66,14.79,417886.86,18.7
751929.88,33.67,14.8,418653.83,18.75
752061.77,33.69,14.82,418622.88,18.75
751699.05,33.68,14.81,418824.28,18.76
751694.42,33.69,14.82,418885.54,18.77
751826.99,33.71,14.84,418542.99,18.77
752067.12,33.73,14.86,418508.58,18.77
751857.88,33.72,14.85,418079.16,18.75
751698.34,33.73,14.86,418082.42,18.76
751698.34,33.73,14.86,418082.42,18.76
751505.75,33.74,14.87,418048.0,18.77
751133.03,33.73,14.86,418017.31,18.77
751373.15,33.74,14.87,418412.77,18.79
751373.15,33.74,14.87,418412.77,18.79
751180.56,33.75,14.88,418751.08,18.81
751180.56,33.75,14.88,418799.66,18.82
751180.56,33.75,14.88,418799.66,18.82
751175.94,33.76,14.89,418667.29,18.82
750580.22,33.75,14.88,418118.17,18.8
750580.22,33.75,14.88,418118.17,18.8
750425.32,33.76,14.89,417956.14,18.8
750052.61,33.75,14.88,417838.56,18.8
750052.61,33.75,14.88,417842.75,18.8
750510.46,33.78,14.92,418723.09,18.85
750760.01,33.8,14.93,420197.34,18.92
750745.96,33.81,14.95,420311.96,18.93
750382.37,33.81,14.94,419912.6,18.92
750386.44,33.81,14.94,419916.92,18.92
750226.9,33.81,14.94,419908.67,18.93
750255.32,33.83,14.96,419919.31,18.93
750062.73,33.83,14.96,419893.52,18.94
750062.73,33.83,14.96,419893.52,18.94
749870.14,33.84,14.97,419934.95,18.95
750181.33,33.86,14.99,419893.65,18.95
750181.33,33.86,14.99,419893.65,18.95
750181.33,33.86,14.99,419893.65,18.95
749886.86,33.85,14.98,419829.13,18.95
749886.86,33.85,14.98,419829.13,18.95
750018.74,33.87,15.0,419873.17,18.96
749673.24,33.86,14.99,419837.91,18.96
749480.65,33.87,15.0,419800.46,18.97
749476.02,33.88,15.01,419791.78,18.98
749476.02,33.88,15.01,419791.78,18.98
749283.43,33.88,15.02,419947.88,18.99
750009.0,33.93,15.06,420861.26,19.04
750140.89,33.95,15.08,421062.12,19.06
750140.89,33.95,15.08,421062.12,19.06
750133.92,33.96,15.09,421600.72,19.09
750181.68,33.98,15.11,421493.03,19.09
750181.68,33.98,15.11,421493.03,19.09
749908.72,33.97,15.1,421263.27,19.09
750219.91,33.99,15.12,421054.04,19.08
750061.95,33.99,15.12,420902.99,19.07
749726.34,33.98,15.11,421743.9,19.12
749566.79,33.99,15.12,421734.41,19.12
749566.79,33.99,15.12,421734.41,19.12
749566.79,33.99,15.12,421734.41,19.12
749374.2,34.0,15.13,421712.75,19.13
749374.2,34.0,15.13,421712.75,19.13
749181.61,34.0,15.13,421767.59,19.14
748989.02,34.01,15.14,421736.68,19.15
748984.4,34.02,15.15,422022.78,19.17
748979.77,34.03,15.16,422412.71,19.19
749008.19,34.05,15.18,422423.35,19.2
748813.45,34.04,15.17,422409.0,19.2
749061.73,34.06,15.19,422416.57,19.21
748767.26,34.05,15.18,422057.2,19.19
748767.26,34.05,15.18,422057.2,19.19
748762.63,34.06,15.2,422035.25,19.2
748391.75,34.06,15.19,422002.66,19.2
748391.75,34.06,15.19,422002.66,19.2
748387.13,34.07,15.2,421999.39,19.21
748719.17,34.09,15.22,422082.87,19.22
748224.54,34.08,15.21,422020.62,19.22
748031.95,34.08,15.21,422256.1,19.24
748031.95,34.08,15.21,422256.1,19.24
747872.4,34.09,15.22,422252.98,19.25
747679.81,34.1,15.23,422222.06,19.25
747061.25,34.08,15.21,421606.29,19.24
747061.25,34.08,15.21,421606.29,19.24
747061.25,34.08,15.21,421606.29,19.24
747393.29,34.1,15.23,421579.66,19.24
747388.67,34.12,15.25,422610.67,19.29
747314.83,34.13,15.26,422615.56,19.3
747122.24,34.14,15.27,422956.76,19.32
747122.24,34.14,15.27,422956.76,19.32
746929.65,34.14,15.27,422642.94,19.32
746925.03,34.15,15.29,423062.88,19.35
746815.27,34.15,15.28,422956.57,19.34
746843.69,34.17,15.3,422967.21,19.35
746651.1,34.17,15.3,424031.68,19.41
746651.1,34.17,15.3,423993.1,19.41
746644.13,34.19,15.32,423709.13,19.4
746249.23,34.18,15.31,423247.04,19.38
746244.6,34.19,15.32,423225.15,19.39
746576.65,34.21,15.34,423202.6,19.39
746624.41,34.23,15.36,423086.26,19.4
746464.86,34.24,15.37,423071.79,19.4
746272.27,34.24,15.37,423052.32,19.41
746272.27,34.24,15.37,423052.32,19.41
746079.68,34.25,15.38,423163.34,19.43
745762.79,34.24,15.37,423192.92,19.43
745570.2,34.25,15.38,423125.46,19.44
745810.33,34.27,15.4,423102.19,19.44
745447.61,34.26,15.39,423170.32,19.45
744829.05,34.25,15.38,422454.0,19.42
744829.05,34.25,15.38,422454.0,19.42
745069.17,34.27,15.4,422421.13,19.43
744876.58,34.27,15.4,422365.08,19.43
744683.99,34.28,15.41,422445.2,19.45
744584.21,34.29,15.42,422731.77,19.47
744359.25,34.29,15.42,422682.86,19.47
744073.85,34.29,15.42,422303.77,19.46
744313.97,34.31,15.44,422979.49,19.5
744154.42,34.31,15.44,422982.75,19.5
743961.83,34.32,15.45,422957.82,19.51
743769.24,34.33,15.46,422941.31,19.52
743384.06,34.34,15.47,422833.25,19.53
743191.47,34.35,15.48,422879.4,19.55
743191.47,34.35,15.48,422879.4,19.55
742998.88,34.36,15.49,422833.32,19.55
742806.29,34.36,15.49,423102.09,19.57
742623.12,34.37,15.5,422988.44,19.58
742623.12,34.37,15.5,423036.78,19.58
742623.12,34.37,15.5,423036.78,19.58
742421.11,34.38,15.51,422860.94,19.58
742416.48,34.39,15.52,423049.81,19.6
742256.94,34.4,15.53,423055.99,19.61
742064.35,34.41,15.54,423031.97,19.61
742064.35,34.41,15.54,423001.8,19.61
742064.35,34.41,15.54,423001.8,19.61
741871.76,34.41,15.54,423031.16,19.62
741867.13,34.43,15.56,423488.78,19.65
741674.54,34.43,15.56,423462.42,19.66
741702.96,34.45,15.58,423473.06,19.67
741510.37,34.45,15.58,423443.41,19.68
741511.84,34.45,15.58,423499.34,19.68
741149.12,34.44,15.57,423471.99,19.68
741149.12,34.44,15.57,423471.99,19.68
741149.12,34.44,15.57,423471.99,19.68
741149.12,34.44,15.57,423471.99,19.68
740930.59,34.45,15.58,423347.55,19.68
740930.59,34.45,15.58,423392.7,19.69
741332.07,34.47,15.6,423358.13,19.69
740857.75,34.46,15.59,423399.51,19.69
740853.12,34.47,15.6,423377.87,19.7
740853.12,34.47,15.6,423377.87,19.7
740660.53,34.48,15.61,423568.82,19.72
740467.94,34.49,15.62,423489.31,19.72
740275.35,34.5,15.62,423363.55,19.73
740275.35,34.5,15.62,423318.4,19.73
740115.8,34.5,15.63,423321.66,19.73
740111.18,34.52,15.65,423299.17,19.74
739918.59,34.52,15.65,423267.04,19.75
740327.78,34.55,15.68,423346.37,19.75
740135.19,34.55,15.68,423401.81,19.77
739942.6,34.56,15.69,423361.84,19.77
739750.01,34.57,15.7,423334.12,19.78
739576.27,34.58,15.71,423567.9,19.8
739576.27,34.58,15.71,423567.9,19.8
739790.8,34.6,15.73,423891.77,19.83
739631.26,34.61,15.74,423887.35,19.84
739438.67,34.62,15.75,423860.62,19.84
739254.36,34.61,15.74,423782.56,19.84
738635.8,34.6,15.73,423207.2,19.83
738443.21,34.61,15.74,423291.67,19.84
738438.58,34.62,15.75,423272.04,19.85
738153.18,34.62,15.75,423104.49,19.85
738157.25,34.62,15.75,423161.59,19.85
738152.63,34.64,15.77,424445.97,19.92
737960.04,34.65,15.77,424363.06,19.92
737767.45,34.65,15.78,424346.22,19.93
737762.82,34.67,15.79,424635.28,19.95
737762.82,34.67,15.79,424635.28,19.95
737762.82,34.67,15.79,424635.28,19.95
737570.23,34.67,15.8,424975.28,19.98
737377.64,34.68,15.81,424673.74,19.97
737377.64,34.68,15.81,424673.74,19.97
737185.05,34.69,15.82,424622.88,19.98
737185.05,34.69,15.82,424622.88,19.98
737458.22,34.71,15.84,424628.21,19.98
737298.67,34.72,15.85,424625.26,19.99
737106.08,34.72,15.85,424649.15,20.0
736110.34,34.69,15.82,423651.48,19.97
735832.57,34.69,15.81,423253.89,19.95
735827.94,34.7,15.83,423232.34,19.96
735827.94,34.7,15.83,423232.34,19.96
735635.35,34.71,15.84,423196.98,19.97
735647.67,34.71,15.84,423208.79,19.97
735779.55,34.72,15.85,423256.77,19.97
735586.96,34.73,15.86,423238.92,19.98
735394.37,34.74,15.87,423375.42,20.0
735394.37,34.74,15.87,423375.42,20.0
735201.78,34.74,15.87,423344.26,20.01
735009.19,34.75,15.88,423257.94,20.01
735017.6,34.75,15.88,423294.26,20.01
734825.01,34.76,15.89,423248.68,20.02
734665.47,34.77,15.9,423254.85,20.03
734472.88,34.78,15.91,423230.83,20.04
734280.29,34.78,15.91,423210.5,20.05
733284.54,34.75,15.88,422212.83,20.01
733010.11,34.75,15.88,422159.2,20.01
732817.52,34.75,15.88,422209.71,20.02
733057.65,34.77,15.9,422196.82,20.03
732684.93,34.76,15.89,422461.41,20.04
732492.34,34.77,15.9,422409.64,20.05
732299.75,34.78,15.91,422831.95,20.08
732199.97,34.79,15.92,422606.44,20.08
731462.65,34.82,15.95,422591.11,20.12
731710.94,34.84,15.97,422470.89,20.12
731710.94,34.84,15.97,422470.89,20.12
731340.06,34.83,15.96,422461.66,20.12
731599.03,34.85,15.98,424304.59,20.21
731439.49,34.86,15.99,424310.76,20.22
731447.63,34.86,15.99,424312.81,20.22
732073.15,34.9,16.03,424712.08,20.25
731880.56,34.9,16.03,424688.06,20.25
731880.56,34.9,16.03,424688.06,20.25
731880.56,34.9,16.03,424688.06,20.25
731772.13,34.9,16.03,424651.23,20.26
732045.3,34.93,16.06,424656.61,20.26
731672.59,34.92,16.05,424627.82,20.26
731387.19,34.92,16.05,424411.61,20.26
731719.23,34.94,16.07,424481.31,20.27
731294.67,34.93,16.06,423846.74,20.25
731103.78,34.93,16.06,423796.1,20.25
731325.99,34.95,16.08,423940.55,20.26
731566.11,34.97,16.1,423873.17,20.26
731373.52,34.98,16.11,423852.85,20.27
731180.93,34.98,16.11,423879.28,20.28
731180.93,34.98,16.11,423879.28,20.28
731180.93,34.98,16.11,423879.28,20.28
730988.34,34.99,16.12,424016.49,20.3
730988.34,34.99,16.12,424016.49,20.3
730983.72,35.0,16.13,423953.04,20.3
730825.75,35.0,16.13,423826.09,20.3
730825.75,35.0,16.13,423826.09,20.3
730825.75,35.0,16.13,423826.09,20.3
730633.16,35.01,16.14,423966.05,20.31
730260.45,35.0,16.13,423914.98,20.32
730255.82,35.01,16.14,425112.53,20.38
730072.65,35.02,16.15,424994.33,20.39
729076.91,34.99,16.12,423998.59,20.35
728874.9,34.99,16.12,423792.54,20.35
728715.35,35.0,16.13,423795.8,20.36
728710.73,35.02,16.15,423787.91,20.36
728710.73,35.02,16.15,423787.91,20.36
728710.73,35.02,16.15,423787.91,20.36
728706.1,35.03,16.16,424035.25,20.38
728706.1,35.03,16.16,424035.25,20.38
728512.07,35.03,16.15,424012.5,20.39
728512.07,35.03,16.15,424012.5,20.39
728540.48,35.04,16.17,424023.14,20.39
728347.89,35.05,16.18,423991.01,20.4
728155.3,35.06,16.18,424015.39,20.41
727962.71,35.06,16.19,424005.51,20.42
727770.12,35.07,16.2,423983.62,20.43
727770.12,35.07,16.2,423983.62,20.43
727577.53,35.08,16.21,424165.27,20.45
727384.94,35.09,16.22,424007.92,20.45
727380.31,35.1,16.23,423986.04,20.46
727380.31,35.1,16.23,423986.04,20.46
727187.72,35.11,16.24,423939.17,20.47
727028.18,35.12,16.25,423940.25,20.48
727028.18,35.12,16.25,423940.25,20.48
727028.18,35.12,16.25,423940.25,20.48
727028.18,35.12,16.25,423940.25,20.48
727028.18,35.12,16.25,423940.25,20.48
726829.35,35.11,16.24,423617.08,20.46
726636.75,35.12,16.25,423581.95,20.47
726444.16,35.13,16.25,423638.06,20.48
726666.37,35.15,16.28,423657.62,20.49
726661.75,35.16,16.29,423638.9,20.5
726469.16,35.17,16.3,423638.5,20.51
726469.16,35.17,16.3,423638.5,20.51
726464.53,35.18,16.31,423632.84,20.52
726704.65,35.2,16.33,423605.53,20.52
726512.06,35.21,16.34,423542.53,20.53
726512.06,35.21,16.34,423542.53,20.53
726507.44,35.22,16.35,424863.75,20.6
726314.85,35.23,16.36,425036.79,20.62
726145.23,35.24,16.37,425043.06,20.63
726145.23,35.24,16.37,425043.06,20.63
725962.07,35.25,16.38,424940.8,20.63
725957.44,35.26,16.39,425440.88,20.66
724961.7,35.23,16.36,424443.21,20.63
724598.98,35.22,16.35,423900.05,20.6
724396.97,35.23,16.36,423811.77,20.61
723659.65,35.26,16.39,423815.22,20.65
723456.99,35.27,16.4,423777.96,20.66
723254.33,35.27,16.4,423805.64,20.67
723254.33,35.27,16.4,423805.64,20.67
723254.33,35.27,16.4,423805.64,20.67
723254.33,35.27,16.4,423805.64,20.67
723051.67,35.28,16.41,423785.97,20.68
723080.09,35.3,16.43,423796.61,20.69
722877.43,35.3,16.44,423779.17,20.7
722872.81,35.32,16.45,423757.29,20.7
723112.93,35.34,16.47,423734.12,20.71
723244.82,35.36,16.49,423796.12,20.72
723042.16,35.36,16.49,423866.25,20.73
722839.5,35.37,16.5,423840.85,20.74
722476.78,35.36,16.49,423778.21,20.74
722274.12,35.37,16.5,423718.09,20.75
722114.58,35.38,16.51,423715.15,20.76
721921.99,35.38,16.52,423732.56,20.77
721729.4,35.39,16.53,423716.97,20.78
721969.52,35.41,16.55,423711.31,20.78
721684.45,35.4,16.54,423739.98,20.79
721491.86,35.41,16.54,423700.39,20.8
721487.24,35.43,16.56,424266.74,20.83
721294.65,35.43,16.57,424326.75,20.85
721102.05,35.44,16.57,424332.87,20.86
720909.46,35.45,16.58,424299.37,20.86
720614.99,35.44,16.57,423870.31,20.85
720242.27,35.43,16.56,423828.37,20.85
720049.68,35.44,16.57,423777.62,20.86
719697.55,35.46,16.59,423794.53,20.88
719538.0,35.47,16.6,423795.62,20.89
719538.0,35.47,16.6,423795.62,20.89
719817.11,35.49,16.62,425057.99,20.96
719831.38,35.5,16.63,425029.34,20.96
719996.31,35.52,16.65,425029.13,20.97
719803.72,35.52,16.66,424994.0,20.97
719803.72,35.52,16.66,424994.0,20.97
719611.13,35.53,16.67,425051.94,20.99
719418.54,35.54,16.67,425005.1,21.0
718989.9,35.53,16.67,424636.71,20.99
718797.31,35.54,16.67,424619.69,21.0
718682.69,35.55,16.69,425512.25,21.05
718838.1,35.58,16.71,425222.31,21.05
718838.1,35.58,16.71,425222.31,21.05
718668.49,35.59,16.72,425224.42,21.06
718908.61,35.61,16.74,425194.21,21.06
718705.95,35.62,16.75,425168.97,21.07
718411.48,35.61,16.74,425237.27,21.08
718406.85,35.62,16.75,425184.85,21.08
718406.85,35.62,16.75,425184.85,21.08
718181.89,35.62,16.75,425162.98,21.08
717979.23,35.62,16.76,425150.94,21.09
717776.57,35.63,16.77,425168.55,21.11
717573.91,35.64,16.77,425152.36,21.12
717464.18,35.63,16.77,425047.03,21.11
717079.0,35.65,16.79,425006.46,21.13
717074.37,35.67,16.8,425007.67,21.14
717024.37,35.66,16.8,424957.67,21.14
717019.75,35.68,16.81,424967.87,21.15
716817.09,35.69,16.82,424954.06,21.16
716817.09,35.69,16.82,424954.06,21.16
717141.42,35.71,16.84,425399.3,21.18
716938.76,35.72,16.85,425517.62,21.2
716320.2,35.7,16.84,424896.15,21.18
716315.57,35.72,16.85,425113.51,21.2
716315.57,35.72,16.85,425113.51,21.2
716112.91,35.72,16.86,424986.93,21.2
715953.37,35.73,16.87,424983.98,21.21
715634.3,35.73,16.86,424296.63,21.18
715634.3,35.73,16.86,424296.63,21.18
715441.71,35.73,16.87,424266.12,21.19
715437.08,35.75,16.88,425636.34,21.27
715710.25,35.77,16.91,425641.67,21.27
715705.63,35.79,16.92,425620.12,21.28
715513.04,35.79,16.93,425653.04,21.29
715508.41,35.81,16.94,425634.85,21.3
715315.82,35.82,16.95,425595.31,21.31
715315.82,35.82,16.95,425595.31,21.31
715315.82,35.82,16.95,425595.31,21.31
715123.23,35.82,16.96,425856.12,21.33
714898.26,35.82,16.95,425882.41,21.34
714705.67,35.83,16.96,425797.08,21.34
714705.67,35.83,16.96,425797.08,21.34
714522.51,35.84,16.97,425699.33,21.35
714923.99,35.86,17.0,425673.3,21.35
714923.99,35.86,17.0,425673.3,21.35
714721.97,35.87,17.0,425576.81,21.36
714542.7,35.86,17.0,425631.31,21.36
714383.15,35.87,17.01,425637.48,21.37
714623.28,35.9,17.03,425603.57,21.38
714430.69,35.9,17.04,425575.58,21.39
714430.69,35.9,17.04,425575.58,21.39
714426.06,35.92,17.05,425545.86,21.39
714233.47,35.93,17.06,425529.5,21.4
714040.88,35.93,17.07,425562.12,21.42
713848.29,35.94,17.08,425544.8,21.43
713848.29,35.94,17.08,425544.8,21.43
713848.29,35.94,17.08,425544.8,21.43
713475.58,35.93,17.07,426340.78,21.47
713282.98,35.94,17.08,426554.96,21.49
713167.71,35.95,17.09,426440.36,21.5
713163.09,35.97,17.1,426687.62,21.52
713005.12,35.96,17.1,426534.76,21.51
712735.21,35.97,17.1,426399.22,21.52
712575.67,35.98,17.11,426405.4,21.53
712383.08,35.99,17.12,426368.92,21.54
712514.96,36.0,17.14,426804.72,21.57
712322.37,36.01,17.15,426835.78,21.58
712540.75,36.03,17.17,426830.7,21.59
712336.03,36.03,17.16,426895.31,21.59
712143.44,36.04,17.17,426866.97,21.6
711950.85,36.05,17.18,426849.38,21.61
711616.05,36.04,17.17,426398.74,21.59
711856.17,36.06,17.19,426373.66,21.6
711640.21,36.05,17.18,426283.84,21.59
711447.62,36.06,17.19,426388.84,21.61
711447.62,36.06,17.19,426388.84,21.61
711074.9,36.05,17.18,426446.45,21.62
710882.31,36.06,17.19,426332.46,21.62
710877.68,36.07,17.21,426293.48,21.63
710873.06,36.09,17.22,426269.07,21.64
710873.06,36.09,17.22,426269.07,21.64
710680.47,36.09,17.23,426264.41,21.65
710812.35,36.11,17.25,426258.87,21.66
710807.72,36.13,17.26,426915.86,21.7
710803.1,36.14,17.28,427280.69,21.73
710803.1,36.14,17.28,427280.69,21.73
711043.22,36.16,17.3,427649.64,21.75
