ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
1151,5716,4792360,6212,4792360
1151,5716,4792830,6212,4792830
1151,5716,4793150,6212,4793150
1151,5716,4793620,6212,4793620
1151,5716,4794090,6212,4794090
1151,5716,4794900,6212,4794900
1151,5716,4795710,6212,4795710
1151,5716,4796030,6212,4796030
1151,5716,4796840,6212,4796840
1151,5716,4797160,6212,4797160
1152,5724,4797970,6212,4797970
1152,5724,4798440,6212,4798440
1152,5724,4798600,6212,4798600
1152,5724,4798830,6212,4798830
1152,5724,4798830,6212,4798830
1152,5724,4799150,6212,4799150
1152,5724,4799960,6212,4799960
1152,5724,4800430,6212,4800430
1152,5724,4801240,6212,4801240
1152,5724,4801890,6212,4801890
1152,5724,4802700,6212,4802700
1152,5724,4803510,6212,4803510
1153,5732,4804320,6212,4804320
1153,5732,4804640,6212,4804640
1153,5732,4804860,6212,4804860
1153,5732,4805670,6212,4805670
1153,5732,4806480,6212,4806480
1153,5732,4807290,6212,4807290
1153,5732,4807760,6212,4807760
1153,5732,4807990,6212,4807990
1153,5732,4807990,6212,4807990
1153,5732,4808460,6212,4808460
1153,5732,4809270,6212,4809270
1153,5732,4809270,6212,4809270
1153,5732,4809860,6212,4809860
1154,5740,4810670,6212,4810670
1154,5740,4811480,6212,4811480
1154,5740,4811480,6212,4811480
1154,5740,4811950,6212,4811950
1154,5740,4811950,6212,4811950
1154,5740,4812760,6212,4812760
1154,5740,4813570,6212,4813570
1154,5740,4813570,6212,4813570
1154,5740,4813570,6212,4813570
1154,5740,4814380,6212,4814380
1154,5740,4814850,6212,4814850
1154,5740,4815660,6212,4815660
1154,5740,4816130,6212,4816130
1154,5740,4816940,6212,4816940
1154,5740,4817260,6212,4817260
1155,5748,4817720,6212,4817720
1155,5748,4818190,6212,4818190
1155,5748,4818660,6212,4818660
1155,5748,4818660,6212,4818660
1155,5748,4819130,6212,4819130
1155,5748,4819940,6212,4819940
1155,5748,4820750,6212,4820750
1155,5748,4821300,6212,4821300
1155,5748,4821620,6212,4821620
1155,5748,4822430,6212,4822430
1155,5748,4822890,6212,4822890
1155,5748,4823700,6212,4823700
1155,5748,4824170,6212,4824170
1156,5756,4824820,6212,4824820
1156,5756,4825050,6212,4825050
1156,5756,4825050,6212,4825050
1156,5756,4825520,6212,4825520
1156,5756,4825890,6212,4825890
1156,5756,4826700,6212,4826700
1156,5756,4827170,6212,4827170
1156,5756,4827170,6212,4827170
1156,5756,4827980,6212,4827980
1156,5756,4828450,6212,4828450
1156,5756,4828680,6212,4828680
1156,5756,4828680,6212,4828680
1156,5756,4829490,6212,4829490
1156,5756,4830300,6212,4830300
1156,5756,4830770,6212,4830770
1157,5764,4831320,6212,4831320
1157,5764,4831640,6212,4831640
1157,5764,4832110,6212,4832110
1157,5764,4832920,6212,4832920
1157,5764,4833730,6212,4833730
1157,5764,4834200,6212,4834200
1157,5764,4835010,6212,4835010
1157,5764,4835480,6212,4835480
1157,5764,4836290,6212,4836290
1157,5764,4836290,6212,4836290
1157,5764,4836510,6212,4836510
1157,5764,4836730,6212,4836730
1157,5764,4837540,6212,4837540
1157,5764,4838010,6212,4838010
1157,5764,4838170,6212,4838170
1158,5772,4838820,6212,4838820
1158,5772,4839290,6212,4839290
1158,5772,4839610,6212,4839610
1158,5772,4839980,6212,4839980
1158,5772,4840450,6212,4840450
1158,5772,4840910,6212,4840910
1158,5772,4841380,6212,4841380
1158,5772,4842190,6212,4842190
1158,5772,4842420,6212,4842420
1158,5772,4842890,6212,4842890
1158,5772,4843110,6212,4843110
1158,5772,4843580,6212,4843580
1158,5772,4844050,6212,4844050
1159,5780,4844510,6212,4844510
1159,5780,4845320,6212,4845320
1159,5780,4845640,6212,4845640
1159,5780,4846450,6212,4846450
1159,5780,4847260,6212,4847260
1159,5780,4848070,6212,4848070
1159,5780,4848880,6212,4848880
1159,5780,4849690,6212,4849690
1159,5780,4850010,6212,4850010
1159,5780,4850010,6212,4850010
1160,5788,4850820,6212,4850820
1160,5788,4850820,6212,4850820
1160,5788,4851290,6212,4851290
1160,5788,4851610,6212,4851610
1160,5788,4852420,6212,4852420
1160,5788,4852890,6212,4852890
1160,5788,4853700,6212,4853700
1160,5788,4854170,6212,4854170
1160,5788,4854400,6212,4854400
1160,5788,4854400,6212,4854400
1160,5788,4854720,6212,4854720
1160,5788,4855310,6212,4855310
1160,5788,4855630,6212,4855630
1160,5788,4856440,6212,4856440
1160,5788,4856440,6212,4856440
1160,5788,4856440,6212,4856440
1160,5788,4857250,6212,4857250
1161,5796,4858060,6212,4858060
1161,5796,4858610,6212,4858610
1161,5796,4859420,6212,4859420
1161,5796,4860230,6212,4860230
1161,5796,4860460,6212,4860460
1161,5796,4861110,6212,4861110
1161,5796,4861110,6212,4861110
1161,5796,4861920,6212,4861920
1161,5796,4862390,6212,4862390
1161,5796,4862710,6212,4862710
1161,5796,4863520,6212,4863520
1162,5804,4864330,6212,4864330
1162,5804,4864800,6212,4864800
1162,5804,4865450,6212,4865450
1162,5804,4865920,6212,4865920
1162,5804,4866140,6212,4866140
1162,5804,4866610,6212,4866610
1162,5804,4866610,6212,4866610
1162,5804,4867080,6212,4867080
1162,5804,4867730,6212,4867730
1162,5804,4868200,6212,4868200
1162,5804,4868660,6212,4868660
1162,5804,4869130,6212,4869130
1162,5804,4869940,6212,4869940
1163,5812,4870410,6212,4870410
1163,5812,4871220,6212,4871220
1163,5812,4872030,6212,4872030
1163,5812,4872500,6212,4872500
1163,5812,4873310,6212,4873310
1163,5812,4874120,6212,4874120
1163,5812,4874350,6212,4874350
1163,5812,4874810,6212,4874810
1163,5812,4874810,6212,4874810
1163,5812,4875280,6212,4875280
1163,5812,4876090,6212,4876090
1163,5812,4876560,6212,4876560
1163,5812,4876880,6212,4876880
1164,5820,4877530,6212,4877530
1164,5820,4878180,6212,4878180
1164,5820,4878990,6212,4878990
1164,5820,4878990,6212,4878990
1164,5820,4879800,6212,4879800
1164,5820,4880120,6212,4880120
1164,5820,4880930,6212,4880930
1164,5820,4881740,6212,4881740
1164,5820,4882210,6212,4882210
1164,5820,4883020,6212,4883020
1164,5820,4883490,6212,4883490
1165,5828,4884300,6212,4884300
1165,5828,4884760,6212,4884760
1165,5828,4885230,6212,4885230
1165,5828,4886040,6212,4886040
1165,5828,4886500,6212,4886500
1165,5828,4886820,6212,4886820
1165,5828,4887290,6212,4887290
1165,5828,4888100,6212,4888100
1165,5828,4888910,6212,4888910
1165,5828,4889720,6212,4889720
1165,5828,4890530,6212,4890530
1166,5836,4890990,6212,4890990
1166,5836,4891210,6212,4891210
1166,5836,4892020,6212,4892020
1166,5836,4892490,6212,4892490
1166,5836,4892860,6212,4892860
1166,5836,4893180,6212,4893180
1166,5836,4893180,6212,4893180
1166,5836,4893500,6212,4893500
1166,5836,4893970,6212,4893970
1166,5836,4893970,6212,4893970
1166,5836,4894440,6212,4894440
1166,5836,4894910,6212,4894910
1166,5836,4895380,6212,4895380
1166,5836,4896190,6212,4896190
1166,5836,4897000,6212,4897000
1166,5836,4897810,6212,4897810
1167,5844,4898460,6212,4898460
1167,5844,4898930,6212,4898930
1167,5844,4899400,6212,4899400
1167,5844,4899720,6212,4899720
1167,5844,4899950,6212,4899950
1167,5844,4900110,6212,4900110
1167,5844,4900920,6212,4900920
1167,5844,4900920,6212,4900920
1167,5844,4901730,6212,4901730
1167,5844,4902050,6212,4902050
1167,5844,4902370,6212,4902370
1167,5844,4902370,6212,4902370
1167,5844,4903180,6212,4903180
1167,5844,4903650,6212,4903650
1167,5844,4904120,6212,4904120
1167,5844,4904930,6212,4904930
1168,5852,4905740,6212,4905740
1168,5852,4905740,6212,4905740
1168,5852,4906550,6212,4906550
1168,5852,4907360,6212,4907360
1168,5852,4908010,6212,4908010
1168,5852,4908380,6212,4908380
1168,5852,4908840,6212,4908840
1168,5852,4909650,6212,4909650
1168,5852,4910020,6212,4910020
1168,5852,4910020,6212,4910020
1168,5852,4910490,6212,4910490
1168,5852,4910710,6212,4910710
1168,5852,4911520,6212,4911520
1169,5860,4912330,6212,4912330
1169,5860,4913140,6212,4913140
1169,5860,4913370,6212,4913370
1169,5860,4913840,6212,4913840
1169,5860,4914160,6212,4914160
1169,5860,4914160,6212,4914160
1169,5860,4914620,6212,4914620
1169,5860,4914850,6212,4914850
1169,5860,4915170,6212,4915170
1169,5860,4915980,6212,4915980
1169,5860,4916440,6212,4916440
1169,5860,4917250,6212,4917250
1169,5860,4917730,6212,4917730
1169,5860,4918200,6212,4918200
1169,5860,4918360,6212,4918360
1170,5868,4918680,6212,4918680
1170,5868,4919490,6212,4919490
1170,5868,4919860,6212,4919860
1170,5868,4920670,6212,4920670
1170,5868,4920890,6212,4920890
1170,5868,4921700,6212,4921700
1170,5868,4922170,6212,4922170
1170,5868,4922170,6212,4922170
1170,5868,4922640,6212,4922640
1170,5868,4923450,6212,4923450
1170,5868,4924260,6212,4924260
1170,5868,4924260,6212,4924260
1170,5868,4924260,6212,4924260
1170,5868,4924730,6212,4924730
1170,5868,4924730,6212,4924730
1171,5876,4925540,6212,4925540
1171,5876,4926350,6212,4926350
1171,5876,4927000,6212,4927000
1171,5876,4927650,6212,4927650
1171,5876,4928120,6212,4928120
1171,5876,4928590,6212,4928590
1171,5876,4929400,6212,4929400
1171,5876,4930210,6212,4930210
1171,5876,4930530,6212,4930530
1171,5876,4930900,6212,4930900
1171,5876,4930900,6212,4930900
1171,5876,4931710,6212,4931710
1171,5876,4931870,6212,4931870
1172,5884,4932340,6212,4932340
1172,5884,4932930,6212,4932930
1172,5884,4933400,6212,4933400
1172,5884,4934050,6212,4934050
1172,5884,4934520,6212,4934520
1172,5884,4934750,6212,4934750
1172,5884,4935100,6212,4935100
1172,5884,4935650,6212,4935650
1172,5884,4936200,6212,4936200
1172,5884,4936660,6212,4936660
1172,5884,4937470,6212,4937470
1172,5884,4937840,6212,4937840
1172,5884,4938650,6212,4938650
1173,5892,4939460,6212,4939460
1173,5892,4939930,6212,4939930
1173,5892,4940740,6212,4940740
1173,5892,4941210,6212,4941210
1173,5892,4942020,6212,4942020
1173,5892,4942240,6212,4942240
1173,5892,4942240,6212,4942240
1173,5892,4943050,6212,4943050
1173,5892,4943520,6212,4943520
1173,5892,4944330,6212,4944330
1173,5892,4945140,6212,4945140
1174,5900,4945950,6212,4945950
1174,5900,4946410,6212,4946410
1174,5900,4946520,6212,4946520
1174,5900,4946740,6212,4946740
1174,5900,4947220,6212,4947220
1174,5900,4947450,6212,4947450
1174,5900,4947680,6212,4947680
1174,5900,4948490,6212,4948490
1174,5900,4948810,6212,4948810
1174,5900,4949130,6212,4949130
1174,5900,4949600,6212,4949600
1174,5900,4949600,6212,4949600
1174,5900,4950070,6212,4950070
1174,5900,4950880,6212,4950880
1174,5900,4951350,6212,4951350
1174,5900,4951670,6212,4951670
1174,5900,4951990,6212,4951990
1174,5900,4952450,6212,4952450
1174,5900,4952770,6212,4952770
1174,5900,4953240,6212,4953240
1175,5908,4954050,6212,4954050
1175,5908,4954510,6212,4954510
1175,5908,4955320,6212,4955320
1175,5908,4955320,6212,4955320
1175,5908,4955320,6212,4955320
1175,5908,4955320,6212,4955320
1175,5908,4955790,6212,4955790
1175,5908,4955790,6212,4955790
1175,5908,4956250,6212,4956250
1175,5908,4956720,6212,4956720
1175,5908,4957530,6212,4957530
1175,5908,4957530,6212,4957530
1175,5908,4958000,6212,4958000
1175,5908,4958470,6212,4958470
1175,5908,4958940,6212,4958940
1175,5908,4959750,6212,4959750
1175,5908,4960070,6212,4960070
1176,5916,4960880,6212,4960880
1176,5916,4961350,6212,4961350
1176,5916,4961350,6212,4961350
1176,5916,4962160,6212,4962160
1176,5916,4962380,6212,4962380
1176,5916,4962700,6212,4962700
1176,5916,4963350,6212,4963350
1176,5916,4963670,6212,4963670
1176,5916,4964480,6212,4964480
1176,5916,4964800,6212,4964800
1176,5916,4965170,6212,4965170
1176,5916,4965400,6212,4965400
1176,5916,4965720,6212,4965720
1176,5916,4965720,6212,4965720
1176,5916,4966190,6212,4966190
1176,5916,4966660,6212,4966660
1176,5916,4967130,6212,4967130
1176,5916,4967450,6212,4967450
1177,5924,4967920,6212,4967920
1177,5924,4968080,6212,4968080
1177,5924,4968080,6212,4968080
1177,5924,4968550,6212,4968550
1177,5924,4969360,6212,4969360
1177,5924,4970170,6212,4970170
1177,5924,4970980,6212,4970980
1177,5924,4971790,6212,4971790
1177,5924,4972600,6212,4972600
1177,5924,4973190,6212,4973190
1177,5924,4973410,6212,4973410
1177,5924,4973640,6212,4973640
1178,5932,4974450,6212,4974450
1178,5932,4974920,6212,4974920
1178,5932,4975240,6212,4975240
1178,5932,4975710,6212,4975710
1178,5932,4976180,6212,4976180
1178,5932,4976550,6212,4976550
1178,5932,4977360,6212,4977360
1178,5932,4977680,6212,4977680
1178,5932,4978490,6212,4978490
1178,5932,4978650,6212,4978650
1178,5932,4979460,6212,4979460
1178,5932,4979460,6212,4979460
1178,5932,4980270,6212,4980270
1178,5932,4980500,6212,4980500
1178,5932,4981050,6212,4981050
1179,5940,4981700,6212,4981700
1179,5940,4981700,6212,4981700
1179,5940,4982510,6212,4982510
1179,5940,4982980,6212,4982980
1179,5940,4983790,6212,4983790
1179,5940,4984260,6212,4984260
1179,5940,4985070,6212,4985070
1179,5940,4985880,6212,4985880
1179,5940,4986350,6212,4986350
1179,5940,4986580,6212,4986580
1179,5940,4986810,6212,4986810
1179,5940,4987180,6212,4987180
1179,5940,4987180,6212,4987180
1179,5940,4987770,6212,4987770
1179,5940,4988090,6212,4988090
1180,5948,4988900,6212,4988900
1180,5948,4989360,6212,4989360
1180,5948,4989360,6212,4989360
1180,5948,4989360,6212,4989360
1180,5948,4990170,6212,4990170
1180,5948,4990170,6212,4990170
1180,5948,4990640,6212,4990640
1180,5948,4990640,6212,4990640
1180,5948,4991450,6212,4991450
1180,5948,4991450,6212,4991450
1180,5948,4992040,6212,4992040
1180,5948,4992850,6212,4992850
1180,5948,4993660,6212,4993660
1180,5948,4994470,6212,4994470
1181,5956,4994930,6212,4994930
1181,5956,4994930,6212,4994930
1181,5956,4995160,6212,4995160
1181,5956,4995480,6212,4995480
1181,5956,4995800,6212,4995800
1181,5956,4996270,6212,4996270
1181,5956,4996730,6212,4996730
1181,5956,4997540,6212,4997540
1181,5956,4998350,6212,4998350
1181,5956,4999160,6212,4999160
1181,5956,4999380,6212,4999380
1181,5956,4999860,6212,4999860
1181,5956,5000180,6212,5000180
1181,5956,5000990,6212,5000990
1181,5956,5001460,6212,5001460
1181,5956,5001930,6212,5001930
1182,5964,5002740,6212,5002740
1182,5964,5003550,6212,5003550
1182,5964,5004020,6212,5004020
1182,5964,5004830,6212,5004830
1182,5964,5005300,6212,5005300
1182,5964,5006110,6212,5006110
1182,5964,5006110,6212,5006110
1182,5964,5006330,6212,5006330
1182,5964,5007140,6212,5007140
1182,5964,5007460,6212,5007460
1182,5964,5007780,6212,5007780
1182,5964,5007780,6212,5007780
1182,5964,5007780,6212,5007780
1182,5964,5008590,6212,5008590
1183,5972,5009060,6212,5009060
1183,5972,5009060,6212,5009060
1183,5972,5009870,6212,5009870
1183,5972,5010680,6212,5010680
1183,5972,5011150,6212,5011150
1183,5972,5011620,6212,5011620
1183,5972,5012090,6212,5012090
1183,5972,5012090,6212,5012090
1183,5972,5012090,6212,5012090
1183,5972,5012900,6212,5012900
1183,5972,5013710,6212,5013710
1183,5972,5014180,6212,5014180
1183,5972,5014650,6212,5014650
1183,5972,5014650,6212,5014650
1183,5972,5014870,6212,5014870
1183,5972,5015460,6212,5015460
1183,5972,5015780,6212,5015780
1184,5980,5016100,6212,5016100
1184,5980,5016910,6212,5016910
1184,5980,5017070,6212,5017070
1184,5980,5017300,6212,5017300
1184,5980,5018110,6212,5018110
1184,5980,5018920,6212,5018920
1184,5980,5019380,6212,5019380
1184,5980,5020190,6212,5020190
1184,5980,5020190,6212,5020190
1184,5980,5021000,6212,5021000
1184,5980,5021470,6212,5021470
1184,5980,5022280,6212,5022280
1185,5988,5023090,6212,5023090
1185,5988,5023560,6212,5023560
1185,5988,5024150,6212,5024150
1185,5988,5024470,6212,5024470
1185,5988,5024940,6212,5024940
1185,5988,5025410,6212,5025410
1185,5988,5025410,6212,5025410
1185,5988,5025880,6212,5025880
1185,5988,5026690,6212,5026690
1185,5988,5027160,6212,5027160
1185,5988,5027970,6212,5027970
1185,5988,5028780,6212,5028780
1186,5996,5029590,6212,5029590
1186,5996,5029820,6212,5029820
1186,5996,5030140,6212,5030140
1186,5996,5030610,6212,5030610
1186,5996,5031080,6212,5031080
1186,5996,5031300,6212,5031300
1186,5996,5031530,6212,5031530
1186,5996,5032340,6212,5032340
1186,5996,5032660,6212,5032660
1186,5996,5032820,6212,5032820
1186,5996,5033630,6212,5033630
1186,5996,5034100,6212,5034100
1186,5996,5034910,6212,5034910
1186,5996,5035380,6212,5035380
1186,5996,5036190,6212,5036190
1186,5996,5036190,6212,5036190
1187,6004,5036510,6212,5036510
1187,6004,5036510,6212,5036510
1187,6004,5036980,6212,5036980
1187,6004,5037210,6212,5037210
1187,6004,5037680,6212,5037680
1187,6004,5038150,6212,5038150
1187,6004,5038150,6212,5038150
1187,6004,5038960,6212,5038960
1187,6004,5039770,6212,5039770
1187,6004,5040240,6212,5040240
1187,6004,5040710,6212,5040710
1187,6004,5040930,6212,5040930
1187,6004,5041390,6212,5041390
1187,6004,5042040,6212,5042040
1187,6004,5042040,6212,5042040
1187,6004,5042850,6212,5042850
1188,6012,5043320,6212,5043320
1188,6012,5043640,6212,5043640
1188,6012,5044100,6212,5044100
1188,6012,5044100,6212,5044100
1188,6012,5044910,6212,5044910
1188,6012,5045370,6212,5045370
1188,6012,5046180,6212,5046180
1188,6012,5046500,6212,5046500
1188,6012,5047150,6212,5047150
1188,6012,5047150,6212,5047150
1188,6012,5047620,6212,5047620
1188,6012,5047620,6212,5047620
1188,6012,5048270,6212,5048270
1188,6012,5048920,6212,5048920
1188,6012,5049290,6212,5049290
1189,6020,5049940,6212,5049940
1189,6020,5050530,6212,5050530
1189,6020,5050760,6212,5050760
1189,6020,5051350,6212,5051350
1189,6020,5051820,6212,5051820
1189,6020,5052630,6212,5052630
1189,6020,5053440,6212,5053440
1189,6020,5054250,6212,5054250
1189,6020,5054720,6212,5054720
1189,6020,5055530,6212,5055530
1189,6020,5055530,6212,5055530
1189,6020,5055690,6212,5055690
1189,6020,5056500,6212,5056500
1189,6020,5056500,6212,5056500
1189,6020,5056500,6212,5056500
1190,6028,5057090,6212,5057090
1190,6028,5057320,6212,5057320
1190,6028,5057790,6212,5057790
1190,6028,5058110,6212,5058110
1190,6028,5058580,6212,5058580
1190,6028,5059390,6212,5059390
1190,6028,5059860,6212,5059860
1190,6028,5060330,6212,5060330
1190,6028,5060980,6212,5060980
1190,6028,5061790,6212,5061790
1190,6028,5062260,6212,5062260
1190,6028,5063070,6212,5063070
1190,6028,5063070,6212,5063070
1191,6036,5063720,6212,5063720
1191,6036,5064530,6212,5064530
1191,6036,5064850,6212,5064850
1191,6036,5065400,6212,5065400
1191,6036,5065860,6212,5065860
1191,6036,5066330,6212,5066330
1191,6036,5067140,6212,5067140
1191,6036,5067610,6212,5067610
1191,6036,5068420,6212,5068420
1191,6036,5068890,6212,5068890
1191,6036,5069370,6212,5069370
1191,6036,5070180,6212,5070180
1191,6036,5070180,6212,5070180
1192,6044,5070830,6212,5070830
1192,6044,5071150,6212,5071150
1192,6044,5071620,6212,5071620
1192,6044,5072090,6212,5072090
1192,6044,5072900,6212,5072900
1192,6044,5073710,6212,5073710
1192,6044,5074360,6212,5074360
1192,6044,5074680,6212,5074680
1192,6044,5075490,6212,5075490
1192,6044,5075810,6212,5075810
1192,6044,5076620,6212,5076620
1192,6044,5076620,6212,5076620
1192,6044,5077430,6212,5077430
1193,6052,5078240,6212,5078240
1193,6052,5079050,6212,5079050
1193,6052,5079050,6212,5079050
1193,6052,5079600,6212,5079600
1193,6052,5080410,6212,5080410
1193,6052,5081220,6212,5081220
1193,6052,5082030,6212,5082030
1193,6052,5082030,6212,5082030
1193,6052,5082680,6212,5082680
1193,6052,5083330,6212,5083330
1194,6060,5083980,6212,5083980
1194,6060,5084440,6212,5084440
1194,6060,5084600,6212,5084600
1194,6060,5084920,6212,5084920
1194,6060,5084920,6212,5084920
1194,6060,5085240,6212,5085240
1194,6060,5085560,6212,5085560
1194,6060,5086030,6212,5086030
1194,6060,5086620,6212,5086620
1194,6060,5086970,6212,5086970
1194,6060,5087780,6212,5087780
1194,6060,5087780,6212,5087780
1194,6060,5088590,6212,5088590
1194,6060,5088590,6212,5088590
1194,6060,5089400,6212,5089400
1194,6060,5089870,6212,5089870
1194,6060,5090190,6212,5090190
1194,6060,5090190,6212,5090190
1194,6060,5090410,6212,5090410
1194,6060,5091220,6212,5091220
1194,6060,5091690,6212,5091690
1195,6068,5092150,6212,5092150
1195,6068,5092960,6212,5092960
1195,6068,5093280,6212,5093280
1195,6068,5094090,6212,5094090
1195,6068,5094090,6212,5094090
1195,6068,5094900,6212,5094900
1195,6068,5095710,6212,5095710
1195,6068,5096360,6212,5096360
1195,6068,5097170,6212,5097170
1195,6068,5097980,6212,5097980
1195,6068,5098450,6212,5098450
1195,6068,5098770,6212,5098770
1196,6076,5099360,6212,5099360
1196,6076,5099360,6212,5099360
1196,6076,5100170,6212,5100170
1196,6076,5100980,6212,5100980
1196,6076,5101790,6212,5101790
1196,6076,5102600,6212,5102600
1196,6076,5102820,6212,5102820
1196,6076,5103370,6212,5103370
1196,6076,5104180,6212,5104180
1196,6076,5104650,6212,5104650
1197,6084,5105460,6212,5105460
1197,6084,5105460,6212,5105460
1197,6084,5105930,6212,5105930
1197,6084,5106740,6212,5106740
1197,6084,5107060,6212,5107060
1197,6084,5107530,6212,5107530
1197,6084,5108340,6212,5108340
1197,6084,5108800,6212,5108800
1197,6084,5108800,6212,5108800
1197,6084,5109020,6212,5109020
1197,6084,5109180,6212,5109180
1197,6084,5109990,6212,5109990
1197,6084,5110460,6212,5110460
1197,6084,5111270,6212,5111270
1197,6084,5111740,6212,5111740
1197,6084,5112550,6212,5112550
1198,6092,5113360,6212,5113360
1198,6092,5114170,6212,5114170
1198,6092,5114980,6212,5114980
1198,6092,5115790,6212,5115790
1198,6092,5115950,6212,5115950
1198,6092,5116600,6212,5116600
1198,6092,5116600,6212,5116600
1198,6092,5116600,6212,5116600
1198,6092,5116760,6212,5116760
1198,6092,5117410,6212,5117410
1198,6092,5117410,6212,5117410
1198,6092,5118220,6212,5118220
1198,6092,5118690,6212,5118690
1198,6092,5118800,6212,5118800
1198,6092,5118800,6212,5118800
1198,6092,5119260,6212,5119260
1198,6092,5119630,6212,5119630
1199,6100,5120440,6212,5120440
1199,6100,5121250,6212,5121250
1199,6100,5121250,6212,5121250
1199,6100,5122060,6212,5122060
1199,6100,5122380,6212,5122380
1199,6100,5122380,6212,5122380
1199,6100,5123190,6212,5123190
1199,6100,5124000,6212,5124000
1199,6100,5124230,6212,5124230
1199,6100,5125040,6212,5125040
1199,6100,5125850,6212,5125850
1199,6100,5126170,6212,5126170
1199,6100,5126490,6212,5126490
1199,6100,5126960,6212,5126960
1200,6108,5127770,6212,5127770
1200,6108,5128360,6212,5128360
1200,6108,5128520,6212,5128520
1200,6108,5129330,6212,5129330
1200,6108,5129800,6212,5129800
1200,6108,5130270,6212,5130270
1200,6108,5130920,6212,5130920
1200,6108,5131730,6212,5131730
1200,6108,5131730,6212,5131730
1200,6108,5132050,6212,5132050
1200,6108,5132600,6212,5132600
1200,6108,5132830,6212,5132830
1200,6108,5133300,6212,5133300
1200,6108,5134110,6212,5134110
1201,6116,5134580,6212,5134580
1201,6116,5135230,6212,5135230
1201,6116,5136040,6212,5136040
1201,6116,5136690,6212,5136690
1201,6116,5137010,6212,5137010
1201,6116,5137010,6212,5137010
1201,6116,5137820,6212,5137820
1201,6116,5138140,6212,5138140
1201,6116,5138950,6212,5138950
1201,6116,5139760,6212,5139760
1201,6116,5140230,6212,5140230
1201,6116,5140880,6212,5140880
1202,6124,5141350,6212,5141350
1202,6124,5141580,6212,5141580
1202,6124,5142390,6212,5142390
1202,6124,5142710,6212,5142710
1202,6124,5143360,6212,5143360
1202,6124,5143360,6212,5143360
1202,6124,5143680,6212,5143680
1202,6124,5144150,6212,5144150
1202,6124,5144960,6212,5144960
1202,6124,5145770,6212,5145770
1202,6124,5146090,6212,5146090
1202,6124,5146560,6212,5146560
1202,6124,5147370,6212,5147370
1202,6124,5148180,6212,5148180
1203,6132,5148990,6212,5148990
1203,6132,5149460,6212,5149460
1203,6132,5149780,6212,5149780
1203,6132,5150330,6212,5150330
1203,6132,5150800,6212,5150800
1203,6132,5151610,6212,5151610
1203,6132,5152420,6212,5152420
1203,6132,5153230,6212,5153230
1203,6132,5153780,6212,5153780
1203,6132,5153780,6212,5153780
1203,6132,5154590,6212,5154590
1203,6132,5154590,6212,5154590
1204,6140,5155400,6212,5155400
1204,6140,5155720,6212,5155720
1204,6140,5156040,6212,5156040
1204,6140,5156850,6212,5156850
1204,6140,5157320,6212,5157320
1204,6140,5157780,6212,5157780
1204,6140,5158100,6212,5158100
1204,6140,5158570,6212,5158570
1204,6140,5159040,6212,5159040
1204,6140,5159270,6212,5159270
1204,6140,5159500,6212,5159500
1204,6140,5159970,6212,5159970
1204,6140,5160290,6212,5160290
1204,6140,5161100,6212,5161100
1204,6140,5161330,6212,5161330
1204,6140,5162140,6212,5162140
1205,6148,5162950,6212,5162950
1205,6148,5163270,6212,5163270
1205,6148,5163590,6212,5163590
1205,6148,5164400,6212,5164400
1205,6148,5165050,6212,5165050
1205,6148,5165860,6212,5165860
1205,6148,5165860,6212,5165860
1205,6148,5166410,6212,5166410
1205,6148,5167060,6212,5167060
1205,6148,5167060,6212,5167060
1205,6148,5167380,6212,5167380
1205,6148,5167700,6212,5167700
1205,6148,5168170,6212,5168170
1205,6148,5168330,6212,5168330
1205,6148,5168800,6212,5168800
1205,6148,5169120,6212,5169120
1206,6156,5169930,6212,5169930
1206,6156,5170740,6212,5170740
1206,6156,5170740,6212,5170740
1206,6156,5171390,6212,5171390
1206,6156,5172200,6212,5172200
1206,6156,5172670,6212,5172670
1206,6156,5173480,6212,5173480
1206,6156,5173700,6212,5173700
1206,6156,5173700,6212,5173700
1206,6156,5173700,6212,5173700
1206,6156,5174170,6212,5174170
1206,6156,5174980,6212,5174980
1206,6156,5175530,6212,5175530
1206,6156,5176080,6212,5176080
1207,6164,5176890,6212,5176890
1207,6164,5176940,6212,5176940
1207,6164,5177490,6212,5177490
1207,6164,5178300,6212,5178300
1207,6164,5178850,6212,5178850
1207,6164,5178850,6212,5178850
1207,6164,5179320,6212,5179320
1207,6164,5179320,6212,5179320
1207,6164,5179790,6212,5179790
1207,6164,5180110,6212,5180110
1207,6164,5180920,6212,5180920
1207,6164,5180920,6212,5180920
1207,6164,5181390,6212,5181390
