ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-arrived_gpu_milli
983,4372,3991530,6212,3991530
983,4372,3992530,6212,3992530
983,4372,3993530,6212,3993530
983,4372,3994340,6212,3994340
983,4372,3995340,6212,3995340
984,4380,3995990,6212,3995990
984,4380,3996800,6212,3996800
984,4380,3997800,6212,3997800
984,4380,3998800,6212,3998800
984,4380,3999170,6212,3999170
984,4380,3999170,6212,3999170
984,4380,4000170,6212,4000170
984,4380,4000490,6212,4000490
984,4380,4001300,6212,4001300
984,4380,4001770,6212,4001770
985,4388,4003770,6212,4003770
985,4388,4003770,6212,4003770
985,4388,4004230,6212,4004230
985,4388,4005040,6212,4005040
985,4388,4006040,6212,4006040
985,4388,4008040,6212,4008040
985,4388,4009040,6212,4009040
986,4396,4010040,6212,4010040
986,4396,4011040,6212,4011040
986,4396,4011360,6212,4011360
986,4396,4011830,6212,4011830
986,4396,4012640,6212,4012640
986,4396,4013110,6212,4013110
986,4396,4013110,6212,4013110
986,4396,4014110,6212,4014110
986,4396,4014920,6212,4014920
986,4396,4015390,6212,4015390
986,4396,4016390,6212,4016390
987,4404,4017390,6212,4017390
987,4404,4018200,6212,4018200
987,4404,4018200,6212,4018200
987,4404,4019200,6212,4019200
987,4404,4019660,6212,4019660
987,4404,4020660,6212,4020660
987,4404,4021660,6212,4021660
987,4404,4022660,6212,4022660
987,4404,4023660,6212,4023660
988,4412,4024660,6212,4024660
988,4412,4025660,6212,4025660
988,4412,4026660,6212,4026660
988,4412,4027470,6212,4027470
988,4412,4027470,6212,4027470
988,4412,4027470,6212,4027470
988,4412,4028280,6212,4028280
988,4412,4028280,6212,4028280
988,4412,4029280,6212,4029280
988,4412,4030280,6212,4030280
988,4412,4031090,6212,4031090
988,4412,4031090,6212,4031090
989,4420,4031900,6212,4031900
989,4420,4032900,6212,4032900
989,4420,4033220,6212,4033220
989,4420,4034220,6212,4034220
989,4420,4034220,6212,4034220
989,4420,4035220,6212,4035220
989,4420,4036220,6212,4036220
989,4420,4037220,6212,4037220
989,4420,4037870,6212,4037870
989,4420,4038340,6212,4038340
989,4420,4038340,6212,4038340
989,4420,4039340,6212,4039340
990,4428,4040340,6212,4040340
990,4428,4040340,6212,4040340
990,4428,4041340,6212,4041340
990,4428,4041810,6212,4041810
990,4428,4042620,6212,4042620
990,4428,4043620,6212,4043620
990,4428,4043850,6212,4043850
990,4428,4044440,6212,4044440
990,4428,4044910,6212,4044910
990,4428,4045380,6212,4045380
990,4428,4045850,6212,4045850
990,4428,4046440,6212,4046440
991,4436,4047250,6212,4047250
991,4436,4047900,6212,4047900
991,4436,4048550,6212,4048550
991,4436,4049020,6212,4049020
991,4436,4050020,6212,4050020
991,4436,4051020,6212,4051020
991,4436,4051390,6212,4051390
991,4436,4052200,6212,4052200
991,4436,4053200,6212,4053200
991,4436,4053670,6212,4053670
991,4436,4053670,6212,4053670
992,4444,4054670,6212,4054670
992,4444,4054670,6212,4054670
992,4444,4055480,6212,4055480
992,4444,4056480,6212,4056480
992,4444,4057480,6212,4057480
992,4444,4058480,6212,4058480
992,4444,4059480,6212,4059480
992,4444,4059480,6212,4059480
992,4444,4059950,6212,4059950
992,4444,4060420,6212,4060420
992,4444,4060880,6212,4060880
992,4444,4061350,6212,4061350
993,4452,4062350,6212,4062350
994,4460,4070350,6212,4070350
994,4460,4071350,6212,4071350
994,4460,4071580,6212,4071580
994,4460,4072580,6212,4072580
994,4460,4073580,6212,4073580
994,4460,4074580,6212,4074580
994,4460,4075050,6212,4075050
994,4460,4076050,6212,4076050
995,4468,4076520,6212,4076520
995,4468,4076840,6212,4076840
995,4468,4077160,6212,4077160
995,4468,4077970,6212,4077970
995,4468,4078970,6212,4078970
995,4468,4079780,6212,4079780
995,4468,4079780,6212,4079780
995,4468,4080590,6212,4080590
995,4468,4081060,6212,4081060
995,4468,4081290,6212,4081290
995,4468,4082290,6212,4082290
995,4468,4083290,6212,4083290
996,4476,4084290,6212,4084290
996,4476,4085290,6212,4085290
996,4476,4086290,6212,4086290
996,4476,4087290,6212,4087290
996,4476,4087290,6212,4087290
996,4476,4088290,6212,4088290
996,4476,4088290,6212,4088290
997,4484,4089290,6212,4089290
997,4484,4089940,6212,4089940
997,4484,4090940,6212,4090940
997,4484,4090940,6212,4090940
997,4484,4090940,6212,4090940
997,4484,4091940,6212,4091940
997,4484,4091940,6212,4091940
997,4484,4092750,6212,4092750
997,4484,4093750,6212,4093750
998,4492,4094750,6212,4094750
998,4492,4095560,6212,4095560
998,4492,4096560,6212,4096560
998,4492,4097110,6212,4097110
998,4492,4097920,6212,4097920
998,4492,4098240,6212,4098240
998,4492,4099240,6212,4099240
998,4492,4100240,6212,4100240
998,4492,4101240,6212,4101240
998,4492,4102240,6212,4102240
999,4500,4103050,6212,4103050
999,4500,4103370,6212,4103370
999,4500,4105370,6212,4105370
999,4500,4106370,6212,4106370
999,4500,4107370,6212,4107370
999,4500,4108370,6212,4108370
999,4500,4109370,6212,4109370
999,4500,4109840,6212,4109840
1000,4508,4110840,6212,4110840
1000,4508,4111650,6212,4111650
1000,4508,4112200,6212,4112200
1000,4508,4113200,6212,4113200
1000,4508,4113520,6212,4113520
1000,4508,4113520,6212,4113520
1000,4508,4114520,6212,4114520
1000,4508,4115520,6212,4115520
1000,4508,4116520,6212,4116520
1000,4508,4116840,6212,4116840
1001,4516,4117840,6212,4117840
1001,4516,4118840,6212,4118840
1001,4516,4118840,6212,4118840
1001,4516,4119840,6212,4119840
1001,4516,4120840,6212,4120840
1001,4516,4121840,6212,4121840
1001,4516,4122840,6212,4122840
1001,4516,4123840,6212,4123840
1001,4516,4123840,6212,4123840
1002,4524,4124840,6212,4124840
1002,4524,4124840,6212,4124840
1002,4524,4125840,6212,4125840
1002,4524,4126840,6212,4126840
1002,4524,4127840,6212,4127840
1002,4524,4128840,6212,4128840
1002,4524,4129840,6212,4129840
1002,4524,4130840,6212,4130840
1002,4524,4131650,6212,4131650
1003,4532,4132650,6212,4132650
1003,4532,4133300,6212,4133300
1003,4532,4134300,6212,4134300
1003,4532,4135300,6212,4135300
1003,4532,4135300,6212,4135300
1003,4532,4136300,6212,4136300
1003,4532,4137300,6212,4137300
1003,4532,4138300,6212,4138300
1003,4532,4139110,6212,4139110
1003,4532,4139760,6212,4139760
1004,4540,4140760,6212,4140760
1004,4540,4141760,6212,4141760
1004,4540,4142760,6212,4142760
1004,4540,4143760,6212,4143760
1004,4540,4144760,6212,4144760
1004,4540,4145080,6212,4145080
1004,4540,4145890,6212,4145890
1004,4540,4146890,6212,4146890
1004,4540,4146890,6212,4146890
1005,4548,4147890,6212,4147890
1005,4548,4147890,6212,4147890
1005,4548,4148890,6212,4148890
1005,4548,4149890,6212,4149890
1005,4548,4150890,6212,4150890
1005,4548,4151210,6212,4151210
1005,4548,4151530,6212,4151530
1005,4548,4152530,6212,4152530
1005,4548,4153340,6212,4153340
1005,4548,4153810,6212,4153810
1005,4548,4154810,6212,4154810
1005,4548,4155280,6212,4155280
1006,4556,4156280,6212,4156280
1006,4556,4157280,6212,4157280
1006,4556,4158280,6212,4158280
1006,4556,4159280,6212,4159280
1006,4556,4160280,6212,4160280
1006,4556,4161280,6212,4161280
1006,4556,4161280,6212,4161280
1006,4556,4162090,6212,4162090
1006,4556,4163090,6212,4163090
1007,4564,4163640,6212,4163640
1007,4564,4163640,6212,4163640
1007,4564,4164110,6212,4164110
1007,4564,4164580,6212,4164580
1007,4564,4165130,6212,4165130
1007,4564,4166130,6212,4166130
1007,4564,4166940,6212,4166940
1007,4564,4167940,6212,4167940
1007,4564,4168940,6212,4168940
1007,4564,4169940,6212,4169940
1008,4572,4170940,6212,4170940
1008,4572,4171940,6212,4171940
1008,4572,4172410,6212,4172410
1008,4572,4173410,6212,4173410
1008,4572,4174410,6212,4174410
1008,4572,4175220,6212,4175220
1008,4572,4175810,6212,4175810
1008,4572,4176810,6212,4176810
1009,4580,4177810,6212,4177810
1009,4580,4178280,6212,4178280
1009,4580,4179090,6212,4179090
1009,4580,4179090,6212,4179090
1009,4580,4180090,6212,4180090
1009,4580,4180900,6212,4180900
1009,4580,4181120,6212,4181120
1009,4580,4181350,6212,4181350
1009,4580,4181820,6212,4181820
1009,4580,4182820,6212,4182820
1009,4580,4183820,6212,4183820
1009,4580,4184290,6212,4184290
1009,4580,4184510,6212,4184510
1010,4588,4184980,6212,4184980
1010,4588,4184980,6212,4184980
1010,4588,4185980,6212,4185980
1010,4588,4185980,6212,4185980
1010,4588,4186980,6212,4186980
1010,4588,4187980,6212,4187980
1010,4588,4188980,6212,4188980
1010,4588,4189210,6212,4189210
1010,4588,4190210,6212,4190210
1010,4588,4191210,6212,4191210
1010,4588,4191860,6212,4191860
1010,4588,4192860,6212,4192860
1010,4588,4192860,6212,4192860
1011,4596,4193330,6212,4193330
1012,4604,4201330,6212,4201330
1012,4604,4202330,6212,4202330
1012,4604,4202800,6212,4202800
1012,4604,4203800,6212,4203800
1012,4604,4204800,6212,4204800
1012,4604,4204800,6212,4204800
1013,4612,4212800,6212,4212800
1013,4612,4213450,6212,4213450
1014,4620,4214450,6212,4214450
1014,4620,4215260,6212,4215260
1014,4620,4215260,6212,4215260
1014,4620,4216260,6212,4216260
1014,4620,4217260,6212,4217260
1014,4620,4218260,6212,4218260
1014,4620,4219260,6212,4219260
1014,4620,4219260,6212,4219260
1014,4620,4220260,6212,4220260
1014,4620,4220850,6212,4220850
1014,4620,4221850,6212,4221850
1014,4620,4222850,6212,4222850
1014,4620,4223500,6212,4223500
1015,4628,4224500,6212,4224500
1015,4628,4225500,6212,4225500
1015,4628,4226500,6212,4226500
1015,4628,4226970,6212,4226970
1015,4628,4226970,6212,4226970
1015,4628,4227780,6212,4227780
1015,4628,4228430,6212,4228430
1015,4628,4229240,6212,4229240
1015,4628,4229350,6212,4229350
1015,4628,4229670,6212,4229670
1015,4628,4229670,6212,4229670
1015,4628,4230670,6212,4230670
1016,4636,4231480,6212,4231480
1016,4636,4232480,6212,4232480
1016,4636,4233480,6212,4233480
1016,4636,4233480,6212,4233480
1016,4636,4234480,6212,4234480
1016,4636,4234480,6212,4234480
1016,4636,4234480,6212,4234480
1016,4636,4235290,6212,4235290
1016,4636,4236290,6212,4236290
1016,4636,4237100,6212,4237100
1016,4636,4238100,6212,4238100
1017,4644,4238750,6212,4238750
1017,4644,4239220,6212,4239220
1017,4644,4239690,6212,4239690
1017,4644,4240170,6212,4240170
1017,4644,4241170,6212,4241170
1017,4644,4241640,6212,4241640
1017,4644,4242640,6212,4242640
1017,4644,4243450,6212,4243450
1017,4644,4244450,6212,4244450
1017,4644,4244450,6212,4244450
1017,4644,4245450,6212,4245450
1017,4644,4246450,6212,4246450
1017,4644,4246610,6212,4246610
1017,4644,4246610,6212,4246610
1018,4652,4248610,6212,4248610
1018,4652,4249610,6212,4249610
1018,4652,4250420,6212,4250420
1018,4652,4251420,6212,4251420
1018,4652,4251740,6212,4251740
1018,4652,4252550,6212,4252550
1018,4652,4253550,6212,4253550
1018,4652,4253550,6212,4253550
1019,4660,4254550,6212,4254550
1019,4660,4255360,6212,4255360
1019,4660,4256360,6212,4256360
1019,4660,4257360,6212,4257360
1019,4660,4258360,6212,4258360
1019,4660,4258360,6212,4258360
1019,4660,4258680,6212,4258680
1019,4660,4259490,6212,4259490
1019,4660,4260300,6212,4260300
1019,4660,4260770,6212,4260770
1019,4660,4261770,6212,4261770
1020,4668,4262770,6212,4262770
1020,4668,4263770,6212,4263770
1020,4668,4264770,6212,4264770
1020,4668,4265770,6212,4265770
1020,4668,4266770,6212,4266770
1020,4668,4266770,6212,4266770
1020,4668,4266770,6212,4266770
1020,4668,4267580,6212,4267580
1020,4668,4268050,6212,4268050
1020,4668,4269050,6212,4269050
1021,4676,4269520,6212,4269520
1021,4676,4269520,6212,4269520
1021,4676,4270520,6212,4270520
1021,4676,4271110,6212,4271110
1021,4676,4272110,6212,4272110
1021,4676,4273110,6212,4273110
1021,4676,4273920,6212,4273920
1021,4676,4274390,6212,4274390
1021,4676,4275390,6212,4275390
1021,4676,4276200,6212,4276200
1022,4684,4276850,6212,4276850
1022,4684,4277320,6212,4277320
1022,4684,4277480,6212,4277480
1022,4684,4277480,6212,4277480
1022,4684,4277950,6212,4277950
1022,4684,4278950,6212,4278950
1022,4684,4279950,6212,4279950
1022,4684,4280420,6212,4280420
1022,4684,4281230,6212,4281230
1022,4684,4282230,6212,4282230
1022,4684,4282230,6212,4282230
1022,4684,4283040,6212,4283040
1022,4684,4283040,6212,4283040
1023,4692,4284040,6212,4284040
1023,4692,4285040,6212,4285040
1023,4692,4285360,6212,4285360
1023,4692,4285360,6212,4285360
1023,4692,4285680,6212,4285680
1023,4692,4286490,6212,4286490
1023,4692,4287300,6212,4287300
1023,4692,4288110,6212,4288110
1023,4692,4288570,6212,4288570
1023,4692,4289570,6212,4289570
1023,4692,4290220,6212,4290220
1023,4692,4291220,6212,4291220
1024,4700,4292030,6212,4292030
1024,4700,4292840,6212,4292840
1024,4700,4293160,6212,4293160
1024,4700,4294160,6212,4294160
1024,4700,4295160,6212,4295160
1024,4700,4295630,6212,4295630
1024,4700,4296440,6212,4296440
1024,4700,4297440,6212,4297440
1024,4700,4297910,6212,4297910
1024,4700,4298910,6212,4298910
1025,4708,4299910,6212,4299910
1025,4708,4300720,6212,4300720
1025,4708,4301720,6212,4301720
1025,4708,4301940,6212,4301940
1025,4708,4302410,6212,4302410
1025,4708,4303220,6212,4303220
1025,4708,4303220,6212,4303220
1025,4708,4304220,6212,4304220
1025,4708,4304220,6212,4304220
1025,4708,4304540,6212,4304540
1025,4708,4305350,6212,4305350
1026,4716,4306350,6212,4306350
1026,4716,4306820,6212,4306820
1026,4716,4307820,6212,4307820
1026,4716,4308820,6212,4308820
1026,4716,4309630,6212,4309630
1026,4716,4310440,6212,4310440
1026,4716,4311440,6212,4311440
1026,4716,4311910,6212,4311910
1027,4724,4319910,6212,4319910
1027,4724,4320910,6212,4320910
1027,4724,4321720,6212,4321720
1027,4724,4321720,6212,4321720
1028,4732,4322720,6212,4322720
1028,4732,4323720,6212,4323720
1028,4732,4324720,6212,4324720
1028,4732,4325530,6212,4325530
1028,4732,4326530,6212,4326530
1028,4732,4327530,6212,4327530
1028,4732,4327530,6212,4327530
1028,4732,4328530,6212,4328530
1028,4732,4329530,6212,4329530
1029,4740,4329990,6212,4329990
1029,4740,4330800,6212,4330800
1029,4740,4331170,6212,4331170
1029,4740,4332170,6212,4332170
1029,4740,4332980,6212,4332980
1029,4740,4333980,6212,4333980
1029,4740,4334980,6212,4334980
1029,4740,4335350,6212,4335350
1029,4740,4335400,6212,4335400
1029,4740,4336400,6212,4336400
1029,4740,4337400,6212,4337400
1030,4748,4338210,6212,4338210
1030,4748,4339210,6212,4339210
1030,4748,4340210,6212,4340210
1030,4748,4341210,6212,4341210
1030,4748,4342210,6212,4342210
1030,4748,4343210,6212,4343210
1031,4756,4344210,6212,4344210
1031,4756,4344680,6212,4344680
1031,4756,4345150,6212,4345150
1031,4756,4345370,6212,4345370
1032,4764,4353370,6212,4353370
1032,4764,4354370,6212,4354370
1032,4764,4354530,6212,4354530
1032,4764,4355530,6212,4355530
1032,4764,4356530,6212,4356530
1032,4764,4357530,6212,4357530
1032,4764,4358530,6212,4358530
1032,4764,4359080,6212,4359080
1033,4772,4360080,6212,4360080
1033,4772,4360080,6212,4360080
1033,4772,4360890,6212,4360890
1033,4772,4361360,6212,4361360
1033,4772,4362360,6212,4362360
1034,4780,4370360,6212,4370360
1034,4780,4370840,6212,4370840
1034,4780,4371650,6212,4371650
1034,4780,4372650,6212,4372650
1034,4780,4373650,6212,4373650
1034,4780,4374650,6212,4374650
1034,4780,4375120,6212,4375120
1034,4780,4375600,6212,4375600
1035,4788,4376250,6212,4376250
1035,4788,4376250,6212,4376250
1035,4788,4377250,6212,4377250
1035,4788,4377480,6212,4377480
1035,4788,4377950,6212,4377950
1035,4788,4378410,6212,4378410
1035,4788,4379000,6212,4379000
1035,4788,4379590,6212,4379590
1035,4788,4380590,6212,4380590
1035,4788,4381590,6212,4381590
1035,4788,4382590,6212,4382590
1036,4796,4383060,6212,4383060
1036,4796,4383060,6212,4383060
1036,4796,4384060,6212,4384060
1036,4796,4385060,6212,4385060
1036,4796,4386060,6212,4386060
1036,4796,4387060,6212,4387060
1036,4796,4388060,6212,4388060
1036,4796,4389060,6212,4389060
1036,4796,4389870,6212,4389870
1036,4796,4389870,6212,4389870
1036,4796,4389870,6212,4389870
1037,4804,4390870,6212,4390870
1037,4804,4390870,6212,4390870
1037,4804,4391870,6212,4391870
1037,4804,4392870,6212,4392870
1037,4804,4393870,6212,4393870
1037,4804,4393870,6212,4393870
1037,4804,4394240,6212,4394240
1037,4804,4395240,6212,4395240
1037,4804,4396050,6212,4396050
1037,4804,4396520,6212,4396520
1037,4804,4397520,6212,4397520
1037,4804,4397520,6212,4397520
1038,4812,4398520,6212,4398520
1038,4812,4399520,6212,4399520
1038,4812,4400520,6212,4400520
1038,4812,4401520,6212,4401520
1038,4812,4401520,6212,4401520
1038,4812,4401990,6212,4401990
1038,4812,4402640,6212,4402640
1038,4812,4402960,6212,4402960
1039,4820,4403960,6212,4403960
1039,4820,4404610,6212,4404610
1039,4820,4405260,6212,4405260
1039,4820,4405580,6212,4405580
1039,4820,4405580,6212,4405580
1039,4820,4406130,6212,4406130
1039,4820,4406130,6212,4406130
1039,4820,4407130,6212,4407130
1039,4820,4408130,6212,4408130
1039,4820,4408940,6212,4408940
1039,4820,4408940,6212,4408940
1040,4828,4409940,6212,4409940
1040,4828,4410940,6212,4410940
1040,4828,4410940,6212,4410940
1040,4828,4411940,6212,4411940
1040,4828,4412940,6212,4412940
1040,4828,4413410,6212,4413410
1040,4828,4414410,6212,4414410
1040,4828,4415410,6212,4415410
1040,4828,4416410,6212,4416410
1040,4828,4416410,6212,4416410
1041,4836,4416960,6212,4416960
1041,4836,4417430,6212,4417430
1041,4836,4417900,6212,4417900
1041,4836,4418550,6212,4418550
1041,4836,4419550,6212,4419550
1041,4836,4420200,6212,4420200
1041,4836,4421200,6212,4421200
1041,4836,4421200,6212,4421200
1041,4836,4421670,6212,4421670
1041,4836,4422670,6212,4422670
1041,4836,4423320,6212,4423320
1042,4844,4424320,6212,4424320
1042,4844,4425130,6212,4425130
1042,4844,4426130,6212,4426130
1042,4844,4426680,6212,4426680
1042,4844,4427000,6212,4427000
1042,4844,4427000,6212,4427000
1042,4844,4427470,6212,4427470
1042,4844,4427470,6212,4427470
1042,4844,4427470,6212,4427470
1042,4844,4428470,6212,4428470
1043,4852,4429470,6212,4429470
1043,4852,4429940,6212,4429940
1043,4852,4429940,6212,4429940
1043,4852,4430940,6212,4430940
1043,4852,4431750,6212,4431750
1043,4852,4431750,6212,4431750
1043,4852,4432750,6212,4432750
1043,4852,4433560,6212,4433560
1043,4852,4434560,6212,4434560
1043,4852,4434560,6212,4434560
1044,4860,4435020,6212,4435020
1044,4860,4437020,6212,4437020
1044,4860,4438020,6212,4438020
1044,4860,4439020,6212,4439020
1044,4860,4439490,6212,4439490
1044,4860,4439710,6212,4439710
1044,4860,4440080,6212,4440080
1044,4860,4441080,6212,4441080
1044,4860,4442080,6212,4442080
1045,4868,4443080,6212,4443080
1045,4868,4443550,6212,4443550
1045,4868,4443550,6212,4443550
1045,4868,4444360,6212,4444360
1045,4868,4445360,6212,4445360
1045,4868,4446360,6212,4446360
1045,4868,4447360,6212,4447360
1045,4868,4448360,6212,4448360
1046,4876,4449360,6212,4449360
1046,4876,4450360,6212,4450360
1046,4876,4451360,6212,4451360
1046,4876,4452360,6212,4452360
1046,4876,4453360,6212,4453360
1046,4876,4454360,6212,4454360
1046,4876,4455360,6212,4455360
1047,4884,4456360,6212,4456360
1047,4884,4457360,6212,4457360
1047,4884,4458170,6212,4458170
1047,4884,4459170,6212,4459170
1047,4884,4460170,6212,4460170
1047,4884,4460640,6212,4460640
1047,4884,4461450,6212,4461450
1047,4884,4462450,6212,4462450
1047,4884,4463260,6212,4463260
1047,4884,4464260,6212,4464260
1048,4892,4465260,6212,4465260
1048,4892,4466260,6212,4466260
1048,4892,4467070,6212,4467070
1048,4892,4468070,6212,4468070
1048,4892,4469070,6212,4469070
1048,4892,4470070,6212,4470070
1048,4892,4471070,6212,4471070
1048,4892,4472070,6212,4472070
1049,4900,4473070,6212,4473070
1049,4900,4473070,6212,4473070
1049,4900,4474070,6212,4474070
1049,4900,4478070,6212,4478070
1049,4900,4479070,6212,4479070
1049,4900,4479620,6212,4479620
1050,4908,4480620,6212,4480620
1050,4908,4481270,6212,4481270
1050,4908,4481740,6212,4481740
1050,4908,4482740,6212,4482740
1050,4908,4482740,6212,4482740
1050,4908,4482740,6212,4482740
1050,4908,4482740,6212,4482740
1051,4916,4483740,6212,4483740
1051,4916,4484740,6212,4484740
1051,4916,4485740,6212,4485740
1051,4916,4486550,6212,4486550
1051,4916,4487020,6212,4487020
1051,4916,4487070,6212,4487070
1051,4916,4488070,6212,4488070
1051,4916,4488620,6212,4488620
1051,4916,4489620,6212,4489620
1051,4916,4490620,6212,4490620
1051,4916,4490620,6212,4490620
1052,4924,4491620,6212,4491620
1052,4924,4493620,6212,4493620
1052,4924,4493620,6212,4493620
1052,4924,4494430,6212,4494430
1052,4924,4494430,6212,4494430
1052,4924,4495430,6212,4495430
1052,4924,4496430,6212,4496430
1052,4924,4496900,6212,4496900
1052,4924,4497900,6212,4497900
1052,4924,4498900,6212,4498900
1053,4932,4499900,6212,4499900
1053,4932,4500900,6212,4500900
1053,4932,4501900,6212,4501900
1053,4932,4502900,6212,4502900
1053,4932,4503900,6212,4503900
1053,4932,4504710,6212,4504710
1053,4932,4505710,6212,4505710
1054,4940,4506710,6212,4506710
1054,4940,4507710,6212,4507710
1054,4940,4507710,6212,4507710
1054,4940,4508710,6212,4508710
1054,4940,4509710,6212,4509710
1054,4940,4510180,6212,4510180
1054,4940,4511180,6212,4511180
1054,4940,4511650,6212,4511650
1054,4940,4512650,6212,4512650
1054,4940,4513650,6212,4513650
1054,4940,4514650,6212,4514650
1055,4948,4515650,6212,4515650
1055,4948,4515970,6212,4515970
1055,4948,4516440,6212,4516440
1055,4948,4517250,6212,4517250
1055,4948,4518060,6212,4518060
1055,4948,4519060,6212,4519060
1055,4948,4520060,6212,4520060
1056,4956,4524060,6212,4524060
1056,4956,4524710,6212,4524710
1056,4956,4525520,6212,4525520
1056,4956,4526330,6212,4526330
1056,4956,4526560,6212,4526560
1056,4956,4526560,6212,4526560
1056,4956,4526880,6212,4526880
1056,4956,4527880,6212,4527880
1056,4956,4528530,6212,4528530
1056,4956,4529000,6212,4529000
1056,4956,4530000,6212,4530000
1056,4956,4530000,6212,4530000
1057,4964,4530810,6212,4530810
1057,4964,4534810,6212,4534810
1057,4964,4535810,6212,4535810
1057,4964,4536810,6212,4536810
1057,4964,4536810,6212,4536810
1057,4964,4537280,6212,4537280
1058,4972,4538280,6212,4538280
1058,4972,4539280,6212,4539280
1058,4972,4540280,6212,4540280
1058,4972,4540600,6212,4540600
1058,4972,4541600,6212,4541600
1059,4980,4549600,6212,4549600
1059,4980,4549600,6212,4549600
1059,4980,4550600,6212,4550600
1059,4980,4551070,6212,4551070
1059,4980,4552070,6212,4552070
1059,4980,4553070,6212,4553070
1059,4980,4554070,6212,4554070
1060,4988,4555070,6212,4555070
1060,4988,4556070,6212,4556070
1060,4988,4557070,6212,4557070
1060,4988,4557660,6212,4557660
1060,4988,4558310,6212,4558310
1060,4988,4558680,6212,4558680
1060,4988,4559680,6212,4559680
1060,4988,4559680,6212,4559680
1060,4988,4560680,6212,4560680
1060,4988,4561000,6212,4561000
1060,4988,4562000,6212,4562000
1060,4988,4562000,6212,4562000
1060,4988,4562000,6212,4562000
1061,4996,4562470,6212,4562470
1061,4996,4562940,6212,4562940
1061,4996,4563410,6212,4563410
1061,4996,4564410,6212,4564410
1062,5004,4572410,6212,4572410
1062,5004,4573410,6212,4573410
1062,5004,4574410,6212,4574410
1062,5004,4575410,6212,4575410
1063,5012,4576060,6212,4576060
1063,5012,4576060,6212,4576060
1063,5012,4577060,6212,4577060
1063,5012,4577870,6212,4577870
1063,5012,4578870,6212,4578870
1063,5012,4579870,6212,4579870
1063,5012,4580870,6212,4580870
1063,5012,4581870,6212,4581870
1063,5012,4582870,6212,4582870
1063,5012,4583340,6212,4583340
1064,5020,4583990,6212,4583990
1064,5020,4584990,6212,4584990
1064,5020,4585990,6212,4585990
1064,5020,4586990,6212,4586990
1064,5020,4586990,6212,4586990
1064,5020,4587360,6212,4587360
1064,5020,4588360,6212,4588360
1065,5028,4596360,6212,4596360
1066,5036,4597360,6212,4597360
1067,5044,4605360,6212,4605360
1067,5044,4606170,6212,4606170
1067,5044,4606640,6212,4606640
1067,5044,4607640,6212,4607640
1067,5044,4608450,6212,4608450
1067,5044,4609100,6212,4609100
1067,5044,4610100,6212,4610100
1067,5044,4610910,6212,4610910
1067,5044,4611910,6212,4611910
1067,5044,4612130,6212,4612130
1067,5044,4613130,6212,4613130
1067,5044,4613360,6212,4613360
1067,5044,4613360,6212,4613360
1068,5052,4614360,6212,4614360
1068,5052,4615360,6212,4615360
1068,5052,4616360,6212,4616360
1068,5052,4617360,6212,4617360
1068,5052,4617950,6212,4617950
1068,5052,4618950,6212,4618950
1068,5052,4619950,6212,4619950
1068,5052,4620500,6212,4620500
1068,5052,4621500,6212,4621500
1069,5060,4621970,6212,4621970
1069,5060,4621970,6212,4621970
1069,5060,4622970,6212,4622970
1069,5060,4623560,6212,4623560
1069,5060,4625560,6212,4625560
1069,5060,4626560,6212,4626560
1069,5060,4627020,6212,4627020
1069,5060,4628020,6212,4628020
1069,5060,4629020,6212,4629020
1070,5068,4630020,6212,4630020
1070,5068,4630670,6212,4630670
1070,5068,4631670,6212,4631670
1070,5068,4632130,6212,4632130
1070,5068,4632600,6212,4632600
1070,5068,4633600,6212,4633600
1070,5068,4634410,6212,4634410
1070,5068,4634410,6212,4634410
1070,5068,4634880,6212,4634880
1070,5068,4635880,6212,4635880
1071,5076,4636880,6212,4636880
1071,5076,4637880,6212,4637880
1071,5076,4638880,6212,4638880
1071,5076,4639880,6212,4639880
1071,5076,4639880,6212,4639880
1071,5076,4639880,6212,4639880
1071,5076,4639880,6212,4639880
1071,5076,4640880,6212,4640880
1071,5076,4641880,6212,4641880
1071,5076,4642200,6212,4642200
1071,5076,4643010,6212,4643010
1072,5084,4643820,6212,4643820
1072,5084,4644630,6212,4644630
1072,5084,4645280,6212,4645280
1072,5084,4646280,6212,4646280
1072,5084,4646280,6212,4646280
1072,5084,4646750,6212,4646750
1072,5084,4647750,6212,4647750
1072,5084,4648750,6212,4648750
1072,5084,4649750,6212,4649750
1073,5092,4650750,6212,4650750
1073,5092,4650750,6212,4650750
1073,5092,4651560,6212,4651560
1073,5092,4652560,6212,4652560
1073,5092,4653030,6212,4653030
1073,5092,4653030,6212,4653030
