ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490276.15,98.45,85.11,487054.43,97.81
490117.45,98.45,85.11,486900.82,97.81
490117.45,98.45,85.11,486900.82,97.81
490117.45,98.45,85.11,486900.82,97.81
490117.45,98.45,85.11,486900.82,97.81
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
489117.45,98.45,85.11,485900.82,97.8
488958.75,98.45,85.11,485756.64,97.8
488958.75,98.45,85.11,485756.64,97.8
488958.75,98.45,85.11,485756.64,97.8
488958.75,98.45,85.11,485756.64,97.8
488958.75,98.45,85.11,485756.64,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485597.73,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485567.9,97.8
488800.04,98.45,85.11,485599.99,97.8
488800.04,98.45,85.11,485599.99,97.8
488800.04,98.45,85.11,485599.99,97.8
488800.04,98.45,85.11,485599.99,97.8
488800.04,98.45,85.11,485599.99,97.8
488800.04,98.45,85.11,485599.99,97.8
488800.04,98.45,85.11,485599.99,97.8
488800.04,98.45,85.11,485599.99,97.8
488800.04,98.45,85.11,485577.43,97.8
488800.04,98.45,85.11,485577.43,97.8
488800.04,98.45,85.11,485602.6,97.81
488800.04,98.45,85.11,485602.6,97.81
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485573.92,97.8
488800.04,98.45,85.11,485604.8,97.81
488800.04,98.45,85.11,485604.8,97.81
488800.04,98.45,85.11,485604.8,97.81
488800.04,98.45,85.11,485604.8,97.81
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485583.08,97.8
488800.04,98.45,85.11,485607.27,97.81
488800.04,98.45,85.11,485607.27,97.81
488800.04,98.45,85.11,485607.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488750.04,98.45,85.11,485557.27,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488591.34,98.45,85.11,485399.05,97.81
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488271.34,98.45,85.1,485079.05,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488162.64,98.45,85.1,484970.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
488022.64,98.45,85.1,484830.75,97.8
487912.64,98.45,85.1,484720.75,97.8
487912.64,98.45,85.1,484720.75,97.8
487912.64,98.45,85.1,484720.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487802.64,98.45,85.1,484610.75,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
487645.23,98.45,85.1,484453.82,97.8
