ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
364742.79,98.85,85.5,361004.46,97.83
364742.79,98.85,85.5,361004.46,97.83
364742.79,98.85,85.5,361004.46,97.83
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361027.51,97.84
364742.79,98.85,85.5,361013.64,97.84
364742.79,98.85,85.5,361013.64,97.84
364742.79,98.85,85.5,361013.64,97.84
364742.79,98.85,85.5,361013.64,97.84
364742.79,98.85,85.5,361000.66,97.83
364742.79,98.85,85.5,361000.66,97.83
364742.79,98.85,85.5,361000.66,97.83
364742.79,98.85,85.5,361000.66,97.83
364742.79,98.85,85.5,361000.66,97.83
364742.79,98.85,85.5,361000.66,97.83
364585.38,98.85,85.5,360841.75,97.83
364585.38,98.85,85.5,360841.75,97.83
364585.38,98.85,85.5,360841.75,97.83
364426.68,98.85,85.5,360683.94,97.83
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360709.2,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360725.35,97.84
364426.68,98.85,85.5,360763.63,97.85
364426.68,98.85,85.5,360763.63,97.85
364426.68,98.85,85.5,360763.63,97.85
364426.68,98.85,85.5,360763.63,97.85
364426.68,98.85,85.5,360763.63,97.85
364426.68,98.85,85.5,360763.63,97.85
364426.68,98.85,85.5,360763.63,97.85
364426.68,98.85,85.5,360763.63,97.85
364426.68,98.85,85.5,360763.63,97.85
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360781.03,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364427.98,98.85,85.5,360776.39,97.86
364430.57,98.85,85.5,360777.58,97.86
364430.57,98.85,85.5,360777.58,97.86
364430.57,98.85,85.5,360777.58,97.86
364271.87,98.85,85.5,360619.4,97.86
364271.87,98.85,85.5,360619.4,97.86
364271.87,98.85,85.5,360619.4,97.86
364271.87,98.85,85.5,360619.4,97.86
363271.87,98.84,85.5,359619.4,97.85
363271.87,98.84,85.5,359619.4,97.85
363271.87,98.84,85.5,359619.4,97.85
363271.87,98.84,85.5,359619.4,97.85
363271.87,98.84,85.5,359619.4,97.85
363271.87,98.84,85.5,359619.4,97.85
363271.87,98.84,85.5,359619.4,97.85
363271.87,98.84,85.5,359619.4,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363273.16,98.84,85.5,359620.79,97.85
363114.46,98.84,85.5,359462.11,97.85
363114.46,98.84,85.5,359462.11,97.85
363114.46,98.84,85.5,359462.11,97.85
363115.76,98.84,85.5,359470.57,97.85
363115.76,98.84,85.5,359470.57,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362957.05,98.84,85.5,359311.66,97.85
362959.64,98.85,85.5,359312.91,97.85
362959.64,98.85,85.5,359312.91,97.85
362959.64,98.85,85.5,359312.91,97.85
362959.64,98.85,85.5,359312.91,97.85
362959.64,98.85,85.5,359339.6,97.86
362959.64,98.85,85.5,359339.6,97.86
362959.64,98.85,85.5,359312.91,97.85
362959.64,98.85,85.5,359312.91,97.85
362959.64,98.85,85.5,359312.91,97.85
362959.64,98.85,85.5,359312.91,97.85
362959.64,98.85,85.5,359312.91,97.85
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359342.53,97.86
362959.64,98.85,85.5,359282.17,97.84
362959.64,98.85,85.5,359282.17,97.84
362959.64,98.85,85.5,359282.17,97.84
362959.64,98.85,85.5,359282.17,97.84
362959.64,98.85,85.5,359282.17,97.84
362959.64,98.85,85.5,359282.17,97.84
362959.64,98.85,85.5,359282.17,97.84
362959.64,98.85,85.5,359282.17,97.84
362959.64,98.85,85.5,359277.86,97.84
362959.64,98.85,85.5,359277.86,97.84
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359355.52,97.86
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362959.64,98.85,85.5,359375.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362909.64,98.85,85.5,359325.26,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362750.94,98.84,85.5,359166.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358846.55,97.87
362430.94,98.84,85.5,358847.06,97.87
362430.94,98.84,85.5,358847.06,97.87
362430.94,98.84,85.5,358847.06,97.87
362430.94,98.84,85.5,358847.06,97.87
362430.94,98.84,85.5,358847.06,97.87
362430.94,98.84,85.5,358847.06,97.87
362430.94,98.84,85.5,358847.06,97.87
362430.94,98.84,85.5,358891.56,97.88
362430.94,98.84,85.5,358891.56,97.88
362430.94,98.84,85.5,358891.56,97.88
362430.94,98.84,85.5,358891.56,97.88
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362432.24,98.84,85.5,358944.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358834.86,97.89
362322.24,98.84,85.5,358861.96,97.9
362322.24,98.84,85.5,358861.96,97.9
362322.24,98.84,85.5,358861.96,97.9
362322.24,98.84,85.5,358861.96,97.9
362322.24,98.84,85.5,358861.96,97.9
362322.24,98.84,85.5,358861.96,97.9
362322.24,98.84,85.5,358861.96,97.9
362322.24,98.84,85.5,358861.96,97.9
362322.24,98.84,85.5,358861.96,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362324.83,98.84,85.5,358863.74,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362326.13,98.84,85.5,358870.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362186.13,98.84,85.5,358730.69,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362188.72,98.85,85.5,358731.8,97.9
362081.31,98.85,85.5,358622.89,97.9
362081.31,98.85,85.5,358622.89,97.9
362081.31,98.85,85.5,358622.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361971.31,98.85,85.5,358512.89,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361975.2,98.85,85.5,358514.01,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361976.5,98.85,85.5,358515.51,97.9
361819.09,98.85,85.5,358359.26,97.9
