ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
367024.73,97.86,84.52,365158.62,97.36
367024.73,97.86,84.52,365158.62,97.36
367024.73,97.86,84.52,365158.62,97.36
367024.73,97.86,84.52,365158.62,97.36
367024.73,97.86,84.52,365158.62,97.36
367024.73,97.86,84.52,365158.62,97.36
367027.33,97.86,84.52,365159.72,97.36
367027.33,97.86,84.52,365159.72,97.36
367027.33,97.86,84.52,365159.72,97.36
367027.33,97.86,84.52,365159.72,97.36
367027.33,97.86,84.52,365159.72,97.36
367027.33,97.86,84.52,365159.72,97.36
367027.33,97.86,84.52,365159.72,97.36
367027.33,97.86,84.52,365159.72,97.36
367028.62,97.86,84.52,365171.2,97.37
367028.62,97.86,84.52,365171.2,97.37
367028.62,97.86,84.52,365171.2,97.37
367028.62,97.86,84.52,365171.2,97.37
367028.62,97.86,84.52,365171.2,97.37
367028.62,97.86,84.52,365171.2,97.37
367028.62,97.86,84.52,365171.2,97.37
367028.62,97.86,84.52,365171.2,97.37
367028.62,97.86,84.52,365171.2,97.37
366871.35,97.86,84.52,365014.13,97.37
366871.35,97.86,84.52,365014.13,97.37
366871.35,97.86,84.52,365014.13,97.37
366871.35,97.86,84.52,365014.13,97.37
366871.35,97.86,84.52,365014.13,97.37
366871.35,97.86,84.52,365014.13,97.37
366871.35,97.86,84.52,365014.13,97.37
366871.35,97.86,84.52,365014.13,97.37
366871.35,97.86,84.52,365014.13,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366872.65,97.86,84.52,365015.88,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366873.94,97.86,84.52,365023.43,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366875.24,97.86,84.52,365024.93,97.37
366876.54,97.86,84.52,365036.11,97.37
366876.54,97.86,84.52,365036.11,97.37
366876.54,97.86,84.52,365036.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366556.54,97.86,84.52,364716.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366236.54,97.86,84.52,364396.11,97.37
366239.13,97.86,84.52,364411.81,97.37
366239.13,97.86,84.52,364411.81,97.37
366239.13,97.86,84.52,364411.81,97.37
366239.13,97.86,84.52,364411.81,97.37
366239.13,97.86,84.52,364411.81,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
366080.43,97.86,84.52,364254.4,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365921.72,97.86,84.51,364101.95,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365763.02,97.86,84.51,363943.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
365653.02,97.86,84.51,363833.04,97.37
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364653.02,97.85,84.51,362833.04,97.36
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364654.32,97.85,84.51,362844.22,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364496.77,97.85,84.51,362686.67,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364339.37,97.85,84.51,362529.47,97.37
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
364105.48,98.05,84.71,362201.0,97.54
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
363105.48,98.05,84.7,361201.0,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362946.77,98.05,84.7,361042.78,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362949.37,98.05,84.7,361054.25,97.53
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
362950.66,98.05,84.7,361066.33,97.54
