ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
367,926,794460,6212,794460
368,928,795460,6212,795460
368,928,795460,6212,795460
368,928,796460,6212,796460
368,928,796460,6212,796460
369,930,797460,6212,797460
369,930,798270,6212,798270
370,932,799270,6212,799270
370,932,799740,6212,799740
370,932,800060,6212,800060
371,934,801060,6212,801060
371,934,802060,6212,802060
372,936,802710,6212,802710
372,936,803710,6212,803710
373,940,807710,6212,807710
374,942,808710,6212,808710
374,942,809710,6212,809710
374,942,809710,6212,809710
375,944,810710,6212,810710
375,944,810710,6212,810710
375,944,811180,6212,811180
375,944,812180,6212,812180
376,946,812990,6212,812990
376,946,813220,6212,813220
376,946,814220,6212,814220
377,948,814690,6212,814690
377,948,815690,6212,815690
378,950,816690,6212,816690
378,950,817500,6212,817500
379,952,818500,6212,818500
379,952,819500,6212,819500
380,954,820310,6212,820310
380,954,821310,6212,821310
381,956,822310,6212,822310
381,956,823120,6212,823120
382,958,823670,6212,823670
382,958,824670,6212,824670
383,960,825670,6212,825670
383,960,826140,6212,826140
383,960,827140,6212,827140
384,962,828140,6212,828140
384,962,829140,6212,829140
385,964,829950,6212,829950
385,964,829950,6212,829950
385,964,829950,6212,829950
385,964,830760,6212,830760
385,964,830760,6212,830760
385,964,830870,6212,830870
386,966,831520,6212,831520
386,966,832520,6212,832520
387,968,833520,6212,833520
387,968,834170,6212,834170
387,968,834490,6212,834490
387,968,834490,6212,834490
388,970,835490,6212,835490
388,970,835960,6212,835960
388,970,835960,6212,835960
389,972,836770,6212,836770
389,972,837580,6212,837580
390,974,838390,6212,838390
390,974,839390,6212,839390
391,976,840390,6212,840390
391,976,841390,6212,841390
391,976,841390,6212,841390
391,976,841550,6212,841550
392,978,842360,6212,842360
392,978,843360,6212,843360
393,980,844170,6212,844170
393,980,845170,6212,845170
394,982,846170,6212,846170
394,982,847170,6212,847170
394,982,847640,6212,847640
395,984,848450,6212,848450
395,984,848450,6212,848450
395,984,848450,6212,848450
395,984,849260,6212,849260
395,984,849580,6212,849580
396,986,850050,6212,850050
397,994,858050,6212,858050
397,994,859050,6212,859050
397,994,859510,6212,859510
398,996,860510,6212,860510
398,996,861510,6212,861510
399,998,862510,6212,862510
399,998,862510,6212,862510
399,998,863510,6212,863510
400,1000,864510,6212,864510
400,1000,865510,6212,865510
400,1000,865510,6212,865510
400,1000,865830,6212,865830
400,1000,866050,6212,866050
401,1002,867050,6212,867050
401,1002,868050,6212,868050
401,1002,868050,6212,868050
402,1004,868520,6212,868520
402,1004,869520,6212,869520
403,1006,870520,6212,870520
403,1006,870520,6212,870520
403,1006,871520,6212,871520
403,1006,871520,6212,871520
403,1006,871990,6212,871990
404,1008,872990,6212,872990
404,1008,873640,6212,873640
405,1010,874640,6212,874640
405,1010,874640,6212,874640
405,1010,875640,6212,875640
406,1012,876640,6212,876640
406,1012,876640,6212,876640
406,1012,877640,6212,877640
407,1014,878640,6212,878640
407,1014,879110,6212,879110
408,1016,879760,6212,879760
408,1016,880760,6212,880760
409,1018,881760,6212,881760
409,1018,882760,6212,882760
410,1020,883350,6212,883350
410,1020,884350,6212,884350
411,1022,885160,6212,885160
411,1022,886160,6212,886160
412,1024,887160,6212,887160
412,1024,887390,6212,887390
412,1024,888390,6212,888390
413,1026,889200,6212,889200
413,1026,890010,6212,890010
413,1026,890010,6212,890010
413,1026,890330,6212,890330
414,1028,891140,6212,891140
414,1028,892140,6212,892140
415,1030,893140,6212,893140
415,1030,893140,6212,893140
415,1030,893610,6212,893610
416,1038,901610,6212,901610
416,1038,902080,6212,902080
417,1040,903080,6212,903080
417,1040,903400,6212,903400
417,1040,903990,6212,903990
418,1042,904990,6212,904990
418,1042,905800,6212,905800
419,1044,906800,6212,906800
419,1044,907800,6212,907800
420,1046,908800,6212,908800
420,1046,908800,6212,908800
420,1046,908800,6212,908800
420,1046,909800,6212,909800
421,1048,910800,6212,910800
421,1048,911800,6212,911800
422,1050,912800,6212,912800
422,1050,913800,6212,913800
423,1052,914800,6212,914800
423,1052,914960,6212,914960
423,1052,915960,6212,915960
424,1060,923960,6212,923960
425,1062,924960,6212,924960
425,1062,925190,6212,925190
425,1062,926190,6212,926190
426,1064,927000,6212,927000
426,1064,928000,6212,928000
427,1066,929000,6212,929000
427,1066,930000,6212,930000
427,1066,930000,6212,930000
428,1068,931000,6212,931000
428,1068,932000,6212,932000
428,1068,932220,6212,932220
429,1070,933220,6212,933220
429,1070,934220,6212,934220
430,1072,935220,6212,935220
430,1072,935870,6212,935870
430,1072,936030,6212,936030
431,1074,937030,6212,937030
431,1074,938030,6212,938030
432,1076,939030,6212,939030
432,1076,940030,6212,940030
433,1078,940840,6212,940840
433,1078,941160,6212,941160
433,1078,941480,6212,941480
433,1078,942480,6212,942480
434,1080,943070,6212,943070
434,1080,944070,6212,944070
435,1082,944880,6212,944880
435,1082,945110,6212,945110
435,1082,946110,6212,946110
436,1084,946920,6212,946920
436,1084,947730,6212,947730
436,1084,947950,6212,947950
436,1084,947950,6212,947950
436,1084,948180,6212,948180
436,1084,948410,6212,948410
437,1086,949410,6212,949410
437,1086,949410,6212,949410
437,1086,950410,6212,950410
438,1088,951000,6212,951000
438,1088,952000,6212,952000
439,1090,952470,6212,952470
439,1090,952930,6212,952930
439,1090,953400,6212,953400
440,1092,954400,6212,954400
440,1092,955400,6212,955400
441,1094,956400,6212,956400
441,1094,957050,6212,957050
441,1094,957270,6212,957270
441,1094,957590,6212,957590
441,1094,957590,6212,957590
442,1096,958590,6212,958590
442,1096,959590,6212,959590
443,1098,960590,6212,960590
443,1098,961060,6212,961060
444,1100,961650,6212,961650
445,1108,969650,6212,969650
445,1108,969650,6212,969650
445,1108,969650,6212,969650
445,1108,969650,6212,969650
445,1108,970460,6212,970460
446,1110,971270,6212,971270
446,1110,971270,6212,971270
446,1110,972270,6212,972270
446,1110,972740,6212,972740
447,1112,973210,6212,973210
447,1112,973210,6212,973210
447,1112,973210,6212,973210
447,1112,974020,6212,974020
448,1114,974830,6212,974830
448,1114,975290,6212,975290
448,1114,976290,6212,976290
449,1116,976760,6212,976760
449,1116,977760,6212,977760
450,1118,978570,6212,978570
450,1118,979570,6212,979570
450,1118,980040,6212,980040
451,1120,980510,6212,980510
451,1120,981510,6212,981510
451,1120,981980,6212,981980
452,1122,982980,6212,982980
452,1122,983790,6212,983790
453,1124,984790,6212,984790
453,1124,985600,6212,985600
454,1126,986600,6212,986600
454,1126,987600,6212,987600
455,1128,988600,6212,988600
455,1128,989600,6212,989600
456,1130,990150,6212,990150
456,1130,991150,6212,991150
457,1132,992150,6212,992150
457,1132,993150,6212,993150
457,1132,993470,6212,993470
458,1134,994280,6212,994280
458,1134,994280,6212,994280
458,1134,995090,6212,995090
458,1134,995410,6212,995410
458,1134,995410,6212,995410
459,1136,996410,6212,996410
459,1136,997410,6212,997410
460,1138,998410,6212,998410
460,1138,998730,6212,998730
460,1138,999730,6212,999730
461,1140,1000730,6212,1000730
461,1140,1001730,6212,1001730
462,1142,1002730,6212,1002730
462,1142,1002730,6212,1002730
462,1142,1003050,6212,1003050
462,1142,1004050,6212,1004050
463,1144,1005050,6212,1005050
463,1144,1005420,6212,1005420
463,1144,1006420,6212,1006420
464,1146,1006890,6212,1006890
464,1146,1007700,6212,1007700
465,1148,1008700,6212,1008700
465,1148,1009700,6212,1009700
466,1150,1010700,6212,1010700
466,1150,1010700,6212,1010700
466,1150,1011700,6212,1011700
466,1150,1011700,6212,1011700
467,1152,1012290,6212,1012290
467,1152,1013290,6212,1013290
468,1154,1014290,6212,1014290
468,1154,1015290,6212,1015290
469,1156,1016100,6212,1016100
469,1156,1016910,6212,1016910
469,1156,1016910,6212,1016910
469,1156,1017130,6212,1017130
470,1158,1018130,6212,1018130
470,1158,1018600,6212,1018600
470,1158,1019410,6212,1019410
471,1160,1019870,6212,1019870
471,1160,1020870,6212,1020870
472,1162,1021870,6212,1021870
472,1162,1022340,6212,1022340
472,1162,1023150,6212,1023150
473,1164,1024150,6212,1024150
473,1164,1024960,6212,1024960
474,1166,1025610,6212,1025610
474,1166,1026610,6212,1026610
475,1168,1027080,6212,1027080
475,1168,1028080,6212,1028080
475,1168,1028550,6212,1028550
475,1168,1028550,6212,1028550
475,1168,1029550,6212,1029550
476,1170,1030550,6212,1030550
476,1170,1030550,6212,1030550
476,1170,1030870,6212,1030870
476,1170,1031870,6212,1031870
477,1172,1032340,6212,1032340
477,1172,1033340,6212,1033340
477,1172,1033560,6212,1033560
477,1172,1033560,6212,1033560
478,1174,1034560,6212,1034560
478,1174,1034780,6212,1034780
478,1174,1035780,6212,1035780
479,1176,1036780,6212,1036780
479,1176,1037590,6212,1037590
480,1178,1038590,6212,1038590
480,1178,1039400,6212,1039400
481,1180,1040400,6212,1040400
481,1180,1040860,6212,1040860
482,1182,1041860,6212,1041860
482,1182,1042860,6212,1042860
483,1186,1046860,6212,1046860
483,1186,1046860,6212,1046860
484,1188,1047860,6212,1047860
484,1188,1048860,6212,1048860
484,1188,1048860,6212,1048860
484,1188,1049180,6212,1049180
485,1190,1050180,6212,1050180
485,1190,1051180,6212,1051180
486,1192,1052180,6212,1052180
486,1192,1052990,6212,1052990
486,1192,1053310,6212,1053310
487,1194,1054310,6212,1054310
487,1194,1054310,6212,1054310
487,1194,1054780,6212,1054780
488,1196,1055780,6212,1055780
488,1196,1056430,6212,1056430
489,1198,1057430,6212,1057430
489,1198,1058080,6212,1058080
490,1200,1059080,6212,1059080
490,1200,1059890,6212,1059890
491,1202,1060700,6212,1060700
491,1202,1061700,6212,1061700
492,1204,1062510,6212,1062510
492,1204,1063510,6212,1063510
493,1206,1064510,6212,1064510
493,1206,1065510,6212,1065510
494,1208,1066510,6212,1066510
494,1208,1067510,6212,1067510
494,1208,1067510,6212,1067510
495,1210,1068510,6212,1068510
495,1210,1068510,6212,1068510
495,1210,1069510,6212,1069510
496,1212,1070510,6212,1070510
496,1212,1071320,6212,1071320
497,1214,1072130,6212,1072130
497,1214,1072940,6212,1072940
498,1216,1073940,6212,1073940
498,1216,1074410,6212,1074410
498,1216,1075410,6212,1075410
499,1218,1076220,6212,1076220
499,1218,1077030,6212,1077030
500,1222,1081030,6212,1081030
501,1224,1082030,6212,1082030
501,1224,1083030,6212,1083030
501,1224,1083350,6212,1083350
502,1226,1083900,6212,1083900
502,1226,1084370,6212,1084370
503,1228,1085370,6212,1085370
503,1228,1086370,6212,1086370
503,1228,1086370,6212,1086370
504,1230,1087370,6212,1087370
504,1230,1087370,6212,1087370
504,1230,1088370,6212,1088370
504,1230,1088370,6212,1088370
505,1232,1089020,6212,1089020
505,1232,1090020,6212,1090020
506,1234,1090830,6212,1090830
506,1234,1091830,6212,1091830
507,1236,1092830,6212,1092830
507,1236,1093830,6212,1093830
508,1238,1094830,6212,1094830
508,1238,1095300,6212,1095300
508,1238,1096300,6212,1096300
509,1240,1097110,6212,1097110
509,1240,1097110,6212,1097110
509,1240,1098110,6212,1098110
509,1240,1098430,6212,1098430
510,1242,1099430,6212,1099430
510,1242,1100430,6212,1100430
511,1244,1101430,6212,1101430
511,1244,1102430,6212,1102430
512,1246,1103430,6212,1103430
512,1246,1103430,6212,1103430
512,1246,1103900,6212,1103900
513,1248,1104900,6212,1104900
513,1248,1105710,6212,1105710
513,1248,1105710,6212,1105710
513,1248,1105710,6212,1105710
514,1250,1106710,6212,1106710
514,1250,1106940,6212,1106940
514,1250,1106940,6212,1106940
514,1250,1107940,6212,1107940
514,1250,1108170,6212,1108170
514,1250,1108820,6212,1108820
515,1252,1109820,6212,1109820
515,1252,1109820,6212,1109820
515,1252,1110820,6212,1110820
516,1254,1111820,6212,1111820
516,1254,1112290,6212,1112290
517,1256,1113100,6212,1113100
517,1256,1114100,6212,1114100
518,1258,1115100,6212,1115100
519,1262,1119100,6212,1119100
519,1262,1119330,6212,1119330
519,1262,1120140,6212,1120140
519,1262,1120610,6212,1120610
520,1264,1121420,6212,1121420
520,1264,1122420,6212,1122420
520,1264,1122420,6212,1122420
521,1266,1122890,6212,1122890
521,1266,1123890,6212,1123890
521,1266,1123890,6212,1123890
521,1266,1124360,6212,1124360
522,1268,1125360,6212,1125360
522,1268,1125360,6212,1125360
522,1268,1126360,6212,1126360
523,1270,1127360,6212,1127360
523,1270,1127680,6212,1127680
523,1270,1128680,6212,1128680
524,1272,1129680,6212,1129680
524,1272,1130490,6212,1130490
525,1274,1131300,6212,1131300
525,1274,1132110,6212,1132110
526,1276,1132920,6212,1132920
526,1276,1133240,6212,1133240
527,1278,1134240,6212,1134240
527,1278,1135240,6212,1135240
527,1278,1135890,6212,1135890
528,1280,1136350,6212,1136350
528,1280,1136400,6212,1136400
528,1280,1137400,6212,1137400
528,1280,1137400,6212,1137400
529,1282,1139400,6212,1139400
529,1282,1139870,6212,1139870
530,1284,1140870,6212,1140870
530,1284,1141420,6212,1141420
530,1284,1141740,6212,1141740
531,1286,1142210,6212,1142210
531,1286,1142210,6212,1142210
531,1286,1143210,6212,1143210
532,1288,1144210,6212,1144210
532,1288,1144210,6212,1144210
532,1288,1145020,6212,1145020
532,1288,1145490,6212,1145490
533,1296,1153490,6212,1153490
533,1296,1153490,6212,1153490
534,1298,1153960,6212,1153960
534,1298,1154960,6212,1154960
535,1300,1155960,6212,1155960
535,1300,1156120,6212,1156120
535,1300,1156280,6212,1156280
535,1300,1156600,6212,1156600
535,1300,1157600,6212,1157600
536,1302,1158600,6212,1158600
536,1302,1159600,6212,1159600
536,1302,1159820,6212,1159820
537,1304,1160820,6212,1160820
537,1304,1161820,6212,1161820
538,1306,1162820,6212,1162820
538,1306,1163630,6212,1163630
539,1308,1164280,6212,1164280
539,1308,1164750,6212,1164750
539,1308,1165070,6212,1165070
540,1310,1166070,6212,1166070
540,1310,1166070,6212,1166070
540,1310,1166540,6212,1166540
540,1310,1167540,6212,1167540
540,1310,1167540,6212,1167540
541,1312,1168540,6212,1168540
541,1312,1169350,6212,1169350
541,1312,1169350,6212,1169350
542,1314,1170350,6212,1170350
542,1314,1171350,6212,1171350
543,1316,1172350,6212,1172350
543,1316,1173160,6212,1173160
544,1318,1174160,6212,1174160
544,1318,1174630,6212,1174630
544,1318,1174630,6212,1174630
545,1320,1175630,6212,1175630
545,1320,1175950,6212,1175950
545,1320,1176950,6212,1176950
546,1322,1177950,6212,1177950
546,1322,1178950,6212,1178950
547,1324,1179950,6212,1179950
547,1324,1180410,6212,1180410
548,1326,1181410,6212,1181410
549,1334,1189410,6212,1189410
549,1334,1190220,6212,1190220
549,1334,1190590,6212,1190590
550,1336,1191590,6212,1191590
550,1336,1192400,6212,1192400
550,1336,1192400,6212,1192400
551,1338,1193050,6212,1193050
551,1338,1193510,6212,1193510
551,1338,1193510,6212,1193510
552,1340,1194510,6212,1194510
552,1340,1195320,6212,1195320
553,1342,1196320,6212,1196320
553,1342,1196780,6212,1196780
553,1342,1197590,6212,1197590
554,1344,1198400,6212,1198400
554,1344,1198510,6212,1198510
554,1344,1199160,6212,1199160
555,1346,1200160,6212,1200160
555,1346,1201160,6212,1201160
556,1348,1201630,6212,1201630
556,1348,1202090,6212,1202090
556,1348,1203090,6212,1203090
557,1350,1204090,6212,1204090
557,1350,1205090,6212,1205090
558,1352,1205900,6212,1205900
558,1352,1206900,6212,1206900
559,1354,1207900,6212,1207900
559,1354,1208710,6212,1208710
560,1356,1209520,6212,1209520
560,1356,1209990,6212,1209990
561,1358,1210640,6212,1210640
561,1358,1211640,6212,1211640
562,1360,1212640,6212,1212640
562,1360,1213640,6212,1213640
563,1362,1214640,6212,1214640
563,1362,1215110,6212,1215110
563,1362,1216110,6212,1216110
564,1364,1217110,6212,1217110
564,1364,1218110,6212,1218110
565,1366,1219110,6212,1219110
565,1366,1220110,6212,1220110
565,1366,1220430,6212,1220430
566,1368,1221430,6212,1221430
566,1368,1222080,6212,1222080
567,1370,1223080,6212,1223080
567,1370,1224080,6212,1224080
567,1370,1224400,6212,1224400
568,1372,1224870,6212,1224870
568,1372,1225870,6212,1225870
569,1374,1226680,6212,1226680
569,1374,1227330,6212,1227330
569,1374,1227330,6212,1227330
570,1376,1228330,6212,1228330
570,1376,1229330,6212,1229330
570,1376,1229330,6212,1229330
571,1378,1230330,6212,1230330
571,1378,1231330,6212,1231330
572,1380,1232140,6212,1232140
572,1380,1232460,6212,1232460
572,1380,1233460,6212,1233460
573,1382,1234460,6212,1234460
573,1382,1235270,6212,1235270
574,1384,1236270,6212,1236270
574,1384,1237270,6212,1237270
575,1386,1238080,6212,1238080
575,1386,1238240,6212,1238240
575,1386,1238240,6212,1238240
575,1386,1239050,6212,1239050
576,1394,1247050,6212,1247050
577,1396,1248050,6212,1248050
577,1396,1248520,6212,1248520
577,1396,1249170,6212,1249170
578,1398,1250170,6212,1250170
578,1398,1251170,6212,1251170
579,1400,1251640,6212,1251640
579,1400,1251800,6212,1251800
579,1400,1252610,6212,1252610
580,1402,1253610,6212,1253610
580,1402,1253610,6212,1253610
580,1402,1253610,6212,1253610
580,1402,1254610,6212,1254610
581,1404,1255610,6212,1255610
581,1404,1256420,6212,1256420
582,1412,1264420,6212,1264420
583,1414,1265420,6212,1265420
583,1414,1266420,6212,1266420
584,1422,1274420,6212,1274420
585,1424,1275420,6212,1275420
585,1424,1276230,6212,1276230
585,1424,1276390,6212,1276390
585,1424,1276390,6212,1276390
586,1426,1277200,6212,1277200
586,1426,1278200,6212,1278200
587,1428,1279200,6212,1279200
587,1428,1279200,6212,1279200
587,1428,1279670,6212,1279670
587,1428,1280480,6212,1280480
588,1430,1281290,6212,1281290
588,1430,1281610,6212,1281610
588,1430,1281840,6212,1281840
588,1430,1282650,6212,1282650
588,1430,1282870,6212,1282870
589,1432,1283420,6212,1283420
589,1432,1283890,6212,1283890
589,1432,1284210,6212,1284210
589,1432,1284210,6212,1284210
590,1434,1285210,6212,1285210
590,1434,1285860,6212,1285860
591,1436,1286410,6212,1286410
591,1436,1287410,6212,1287410
592,1438,1288410,6212,1288410
592,1438,1289410,6212,1289410
593,1440,1290220,6212,1290220
593,1440,1290690,6212,1290690
593,1440,1291690,6212,1291690
594,1442,1292690,6212,1292690
594,1442,1293690,6212,1293690
595,1444,1294690,6212,1294690
595,1444,1295690,6212,1295690
596,1446,1296690,6212,1296690
596,1446,1297690,6212,1297690
596,1446,1298690,6212,1298690
597,1448,1299500,6212,1299500
597,1448,1300310,6212,1300310
598,1450,1301310,6212,1301310
598,1450,1302310,6212,1302310
599,1452,1303310,6212,1303310
599,1452,1303310,6212,1303310
599,1452,1304310,6212,1304310
599,1452,1304310,6212,1304310
600,1454,1305310,6212,1305310
600,1454,1306310,6212,1306310
601,1456,1307310,6212,1307310
601,1456,1308120,6212,1308120
602,1464,1316120,6212,1316120
603,1466,1316590,6212,1316590
603,1466,1317590,6212,1317590
603,1466,1318060,6212,1318060
603,1466,1318290,6212,1318290
604,1468,1319290,6212,1319290
604,1468,1320100,6212,1320100
604,1468,1320100,6212,1320100
605,1470,1321100,6212,1321100
605,1470,1321910,6212,1321910
606,1472,1322910,6212,1322910
606,1472,1322910,6212,1322910
606,1472,1323720,6212,1323720
607,1474,1324720,6212,1324720
607,1474,1325040,6212,1325040
607,1474,1326040,6212,1326040
608,1476,1327040,6212,1327040
608,1476,1328040,6212,1328040
608,1476,1328040,6212,1328040
609,1478,1328850,6212,1328850
609,1478,1329850,6212,1329850
610,1480,1330850,6212,1330850
610,1480,1331850,6212,1331850
611,1482,1332850,6212,1332850
611,1482,1333850,6212,1333850
612,1484,1334660,6212,1334660
612,1484,1335130,6212,1335130
613,1486,1336130,6212,1336130
613,1486,1337130,6212,1337130
613,1486,1337130,6212,1337130
614,1488,1338130,6212,1338130
614,1488,1338590,6212,1338590
614,1488,1339590,6212,1339590
615,1490,1340060,6212,1340060
615,1490,1340870,6212,1340870
616,1492,1341870,6212,1341870
616,1492,1342870,6212,1342870
616,1492,1342870,6212,1342870
617,1494,1343870,6212,1343870
617,1494,1344680,6212,1344680
618,1495,1345490,6212,1345490
619,1496,1346490,6212,1346490
620,1500,1347490,6212,1347490
620,1500,1348490,6212,1348490
620,1500,1349080,6212,1349080
620,1500,1350080,6212,1350080
621,1504,1351080,6212,1351080
621,1504,1351890,6212,1351890
621,1504,1352360,6212,1352360
621,1504,1353360,6212,1353360
621,1504,1354360,6212,1354360
622,1508,1355360,6212,1355360
622,1508,1356170,6212,1356170
622,1508,1357170,6212,1357170
622,1508,1357490,6212,1357490
622,1508,1358490,6212,1358490
622,1508,1358810,6212,1358810
623,1512,1359620,6212,1359620
623,1512,1360620,6212,1360620
623,1512,1361620,6212,1361620
623,1512,1362620,6212,1362620
623,1512,1362620,6212,1362620
624,1516,1363620,6212,1363620
624,1516,1364430,6212,1364430
624,1516,1365430,6212,1365430
624,1516,1366240,6212,1366240
625,1520,1367050,6212,1367050
625,1520,1368050,6212,1368050
625,1520,1368370,6212,1368370
625,1520,1368840,6212,1368840
625,1520,1369840,6212,1369840
626,1524,1370840,6212,1370840
626,1524,1371840,6212,1371840
626,1524,1372840,6212,1372840
626,1524,1373840,6212,1373840
627,1528,1374840,6212,1374840
627,1528,1374840,6212,1374840
627,1528,1375310,6212,1375310
627,1528,1375780,6212,1375780
627,1528,1376780,6212,1376780
627,1528,1376940,6212,1376940
627,1528,1377750,6212,1377750
628,1532,1378750,6212,1378750
628,1532,1379750,6212,1379750
628,1532,1380220,6212,1380220
628,1532,1380220,6212,1380220
628,1532,1380380,6212,1380380
628,1532,1381380,6212,1381380
628,1532,1381380,6212,1381380
628,1532,1381380,6212,1381380
628,1532,1381850,6212,1381850
629,1540,1382850,6212,1382850
629,1540,1383320,6212,1383320
629,1540,1383800,6212,1383800
629,1540,1384270,6212,1384270
629,1540,1384270,6212,1384270
629,1540,1385270,6212,1385270
